"plh0110","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Very important","2010","Full Time","East Germany","355","0.649322963702433","0.607786630352765","0.690859297052101"
"Very important","2010","Part Time","West Germany","1394","0.680288560882918","0.659834255746823","0.700742866019014"
"Very important","2010","Part Time","East Germany","325","0.71413545297857","0.672202919019471","0.756067986937668"
"Very important","2010","Not Working","West Germany","1193","0.646435165563053","0.623615129600505","0.6692552015256"
"Very important","2010","Not Working","East Germany","255","0.633696105455214","0.585940869039857","0.681451341870571"
"Important","2010","Full Time","West Germany","626","0.302297761435729","0.283442678274698","0.32115284459676"
"Important","2010","Full Time","East Germany","140","0.309547077767536","0.269305546174893","0.349788609360179"
"Important","2010","Part Time","West Germany","529","0.272418020242977","0.252891810864565","0.29194422962139"
"Important","2010","Part Time","East Germany","106","0.249683035562003","0.209513430448903","0.289852640675103"
"Important","2010","Not Working","West Germany","416","0.272193647406326","0.250948183457283","0.293439111355369"
"Important","2010","Not Working","East Germany","119","0.308184542597232","0.262416718126752","0.353952367067712"
"Less important","2010","Full Time","West Germany","43","0.0224910973169365","0.0164035603500404","0.0285786342838326"
"Less important","2010","Full Time","East Germany","11","","",""
"Less important","2010","Part Time","West Germany","69","0.0419954468121371","0.0331982572890316","0.0507926363352427"
"Less important","2010","Part Time","East Germany","12","","",""
"Less important","2010","Not Working","West Germany","66","0.0676891640570556","0.0556980579168724","0.0796802701972388"
"Less important","2010","Not Working","East Germany","13","","",""
"Quite unimportant","2010","Full Time","West Germany","8","","",""
"Quite unimportant","2010","Full Time","East Germany","1","","",""
"Quite unimportant","2010","Part Time","West Germany","5","","",""
"Quite unimportant","2010","Part Time","East Germany","3","","",""
"Quite unimportant","2010","Not Working","West Germany","11","","",""
"Quite unimportant","2010","Not Working","East Germany","4","","",""
"Very important","2011","Full Time","West Germany","","","",""
"Very important","2011","Full Time","East Germany","","","",""
"Very important","2011","Part Time","West Germany","","","",""
"Very important","2011","Part Time","East Germany","","","",""
"Very important","2011","Not Working","West Germany","","","",""
"Very important","2011","Not Working","East Germany","","","",""
"Important","2011","Full Time","West Germany","","","",""
"Important","2011","Full Time","East Germany","","","",""
"Important","2011","Part Time","West Germany","","","",""
"Important","2011","Part Time","East Germany","","","",""
"Important","2011","Not Working","West Germany","","","",""
"Important","2011","Not Working","East Germany","","","",""
"Less important","2011","Full Time","West Germany","","","",""
"Less important","2011","Full Time","East Germany","","","",""
"Less important","2011","Part Time","West Germany","","","",""
"Less important","2011","Part Time","East Germany","","","",""
"Less important","2011","Not Working","West Germany","","","",""
"Less important","2011","Not Working","East Germany","","","",""
"Quite unimportant","2011","Full Time","West Germany","","","",""
"Quite unimportant","2011","Full Time","East Germany","","","",""
"Quite unimportant","2011","Part Time","West Germany","","","",""
"Quite unimportant","2011","Part Time","East Germany","","","",""
"Quite unimportant","2011","Not Working","West Germany","","","",""
"Quite unimportant","2011","Not Working","East Germany","","","",""
"Very important","2012","Full Time","West Germany","3945","0.38747888998555","0.376787354732684","0.398170425238416"
"Very important","2012","Full Time","East Germany","1309","0.447480571613771","0.427587431607438","0.467373711620103"
"Very important","2012","Part Time","West Germany","3566","0.506928304343286","0.494311605653182","0.51954500303339"
"Very important","2012","Part Time","East Germany","801","0.441604982097805","0.415329010430299","0.467880953765312"
"Very important","2012","Not Working","West Germany","3544","0.43865554229394","0.427229247457027","0.450081837130853"
"Very important","2012","Not Working","East Germany","1133","0.416577610607092","0.396670879231022","0.436484341983162"
"Important","2012","Full Time","West Germany","2576","0.332802159810749","0.322460841591125","0.343143478030372"
"Important","2012","Full Time","East Germany","796","0.363881131737977","0.344632876125906","0.383129387350048"
"Important","2012","Part Time","West Germany","1813","0.317898650411231","0.306147342089695","0.329649958732768"
"Important","2012","Part Time","East Germany","404","0.340914606004684","0.3158324604845","0.365996751524868"
"Important","2012","Not Working","West Germany","2713","0.394865507626287","0.383609627749854","0.40612138750272"
"Important","2012","Not Working","East Germany","918","0.418956296867337","0.399033550385131","0.438879043349542"
"Less important","2012","Full Time","West Germany","986","0.177683082454681","0.169294314703848","0.186071850205515"
"Less important","2012","Full Time","East Germany","210","0.12834504087601","0.11496355564348","0.14172652610854"
"Less important","2012","Part Time","West Germany","451","0.118377159330489","0.110224621960684","0.126529696700293"
"Less important","2012","Part Time","East Germany","113","0.149875497491251","0.130987860771616","0.168763134210887"
"Less important","2012","Not Working","West Germany","589","0.0971489993415782","0.0903294432823982","0.103968555400758"
"Less important","2012","Not Working","East Germany","180","0.0935817074166004","0.0818213570347912","0.10534205779841"
"Quite unimportant","2012","Full Time","West Germany","469","0.10203586774902","0.0953929107010893","0.108678824796951"
"Quite unimportant","2012","Full Time","East Germany","85","0.060293255772243","0.0507702727508456","0.0698162387936403"
"Quite unimportant","2012","Part Time","West Germany","202","0.056795885914994","0.0509550002252987","0.0626367716046893"
"Quite unimportant","2012","Part Time","East Germany","54","0.0676049144062591","0.0543199572892787","0.0808898715232396"
"Quite unimportant","2012","Not Working","West Germany","399","0.0693299507381945","0.0634808754604494","0.0751790260159396"
"Quite unimportant","2012","Not Working","East Germany","125","0.0708843851089712","0.0605217402246436","0.0812470299932988"
"Very important","2013","Full Time","West Germany","","","",""
"Very important","2013","Full Time","East Germany","","","",""
"Very important","2013","Part Time","West Germany","","","",""
"Very important","2013","Part Time","East Germany","","","",""
"Very important","2013","Not Working","West Germany","","","",""
"Very important","2013","Not Working","East Germany","","","",""
"Important","2013","Full Time","West Germany","","","",""
"Important","2013","Full Time","East Germany","","","",""
"Important","2013","Part Time","West Germany","","","",""
"Important","2013","Part Time","East Germany","","","",""
"Important","2013","Not Working","West Germany","","","",""
"Important","2013","Not Working","East Germany","","","",""
"Less important","2013","Full Time","West Germany","","","",""
"Less important","2013","Full Time","East Germany","","","",""
"Less important","2013","Part Time","West Germany","","","",""
"Less important","2013","Part Time","East Germany","","","",""
"Less important","2013","Not Working","West Germany","","","",""
"Less important","2013","Not Working","East Germany","","","",""
"Quite unimportant","2013","Full Time","West Germany","","","",""
"Quite unimportant","2013","Full Time","East Germany","","","",""
"Quite unimportant","2013","Part Time","West Germany","","","",""
"Quite unimportant","2013","Part Time","East Germany","","","",""
"Quite unimportant","2013","Not Working","West Germany","","","",""
"Quite unimportant","2013","Not Working","East Germany","","","",""
"Very important","2014","Full Time","West Germany","","","",""
"Very important","2014","Full Time","East Germany","","","",""
"Very important","2014","Part Time","West Germany","","","",""
"Very important","2014","Part Time","East Germany","","","",""
"Very important","2014","Not Working","West Germany","","","",""
"Very important","2014","Not Working","East Germany","","","",""
"Important","2014","Full Time","West Germany","","","",""
"Important","2014","Full Time","East Germany","","","",""
"Important","2014","Part Time","West Germany","","","",""
"Important","2014","Part Time","East Germany","","","",""
"Important","2014","Not Working","West Germany","","","",""
"Important","2014","Not Working","East Germany","","","",""
"Less important","2014","Full Time","West Germany","","","",""
"Less important","2014","Full Time","East Germany","","","",""
"Less important","2014","Part Time","West Germany","","","",""
"Less important","2014","Part Time","East Germany","","","",""
"Less important","2014","Not Working","West Germany","","","",""
"Less important","2014","Not Working","East Germany","","","",""
"Quite unimportant","2014","Full Time","West Germany","","","",""
"Quite unimportant","2014","Full Time","East Germany","","","",""
"Quite unimportant","2014","Part Time","West Germany","","","",""
"Quite unimportant","2014","Part Time","East Germany","","","",""
"Quite unimportant","2014","Not Working","West Germany","","","",""
"Quite unimportant","2014","Not Working","East Germany","","","",""
"Very important","2015","Full Time","West Germany","","","",""
"Very important","2015","Full Time","East Germany","","","",""
"Very important","2015","Part Time","West Germany","","","",""
"Very important","2015","Part Time","East Germany","","","",""
"Very important","2015","Not Working","West Germany","","","",""
"Very important","2015","Not Working","East Germany","","","",""
"Important","2015","Full Time","West Germany","","","",""
"Important","2015","Full Time","East Germany","","","",""
"Important","2015","Part Time","West Germany","","","",""
"Important","2015","Part Time","East Germany","","","",""
"Important","2015","Not Working","West Germany","","","",""
"Important","2015","Not Working","East Germany","","","",""
"Less important","2015","Full Time","West Germany","","","",""
"Less important","2015","Full Time","East Germany","","","",""
"Less important","2015","Part Time","West Germany","","","",""
"Less important","2015","Part Time","East Germany","","","",""
"Less important","2015","Not Working","West Germany","","","",""
"Less important","2015","Not Working","East Germany","","","",""
"Quite unimportant","2015","Full Time","West Germany","","","",""
"Quite unimportant","2015","Full Time","East Germany","","","",""
"Quite unimportant","2015","Part Time","West Germany","","","",""
"Quite unimportant","2015","Part Time","East Germany","","","",""
"Quite unimportant","2015","Not Working","West Germany","","","",""
"Quite unimportant","2015","Not Working","East Germany","","","",""
"Very important","2016","Full Time","West Germany","3755","0.429086282702916","0.417631535608165","0.440541029797668"
"Very important","2016","Full Time","East Germany","1130","0.500309954141098","0.478008823849496","0.522611084432701"
"Very important","2016","Part Time","West Germany","3412","0.520998835681108","0.508057326064636","0.533940345297579"
"Very important","2016","Part Time","East Germany","722","0.537255880747973","0.509080076559402","0.565431684936545"
"Very important","2016","Not Working","West Germany","3197","0.460340014135778","0.447941440973571","0.472738587297984"
"Very important","2016","Not Working","East Germany","958","0.451156056979457","0.428662558880312","0.473649555078601"
"Important","2016","Full Time","West Germany","2198","0.304678986803887","0.29402672383726","0.315331249770514"
"Important","2016","Full Time","East Germany","565","0.313777268537775","0.293080609584386","0.334473927491164"
"Important","2016","Part Time","West Germany","1617","0.301773667114589","0.289882155605091","0.313665178624087"
"Important","2016","Part Time","East Germany","340","0.287911444441851","0.262324893650561","0.31349799523314"
"Important","2016","Not Working","West Germany","2127","0.372414819826546","0.360388796160957","0.384440843492135"
"Important","2016","Not Working","East Germany","694","0.387317199553037","0.365297042998379","0.409337356107695"
"Less important","2016","Full Time","West Germany","821","0.173818370317956","0.165048088386571","0.182588652249341"
"Less important","2016","Full Time","East Germany","167","0.134366042388432","0.119154653853307","0.149577430923558"
"Less important","2016","Part Time","West Germany","452","0.10800163556776","0.0999609056684262","0.116042365467095"
"Less important","2016","Part Time","East Germany","83","0.093882657885061","0.0774010268844147","0.110364288885707"
"Less important","2016","Not Working","West Germany","545","0.0989959616892458","0.0915667224292827","0.106425200949209"
"Less important","2016","Not Working","East Germany","138","0.0985944031891356","0.085118576319366","0.112070230058905"
"Quite unimportant","2016","Full Time","West Germany","398","0.0924163601752409","0.0857137230177871","0.0991189973326947"
"Quite unimportant","2016","Full Time","East Germany","69","0.0515467349326941","0.0416847234734036","0.0614087463919845"
"Quite unimportant","2016","Part Time","West Germany","243","0.069225861636543","0.0626499704615278","0.0758017528115583"
"Quite unimportant","2016","Part Time","East Germany","58","0.0809500169251151","0.0655367991378661","0.0963632347123641"
"Quite unimportant","2016","Not Working","West Germany","339","0.0682492043484305","0.0619762674420234","0.0745221412548377"
"Quite unimportant","2016","Not Working","East Germany","90","0.0629323402783704","0.0519551401416871","0.0739095404150536"
