"plh0110","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Very important","2008","Single parent ","Female","361","0.466446174840023","0.431255359617633","0.501636990062413"
"Very important","2008","Couple + C. LE 16 ","Male","1066","0.685125177487967","0.662039808210807","0.708210546765127"
"Very important","2008","Couple + C. LE 16 ","Female","1292","0.790611299633669","0.770907532258788","0.81031506700855"
"Very important","2008","Couple + C. GT 16 ","Male","698","0.363052425659374","0.340592675109877","0.385512176208871"
"Very important","2008","Couple + C. GT 16 ","Female","849","0.520125494326841","0.495467931179764","0.544783057473917"
"Very important","2008","Couple + C. LE and GT 16","Male","289","0.442347181503297","0.402997976456339","0.481696386550256"
"Very important","2008","Couple + C. LE and GT 16","Female","366","0.626188775976508","0.587379125311165","0.66499842664185"
"Important","2008","1-pers.-HH","Male","489","0.350577122967172","0.324376057335441","0.376778188598903"
"Important","2008","1-pers.-HH","Female","638","0.371303335805654","0.348322582983117","0.394284088628191"
"Important","2008","(Married) couple without C. ","Male","1392","0.389849795170746","0.373596559003759","0.406103031337732"
"Important","2008","(Married) couple without C. ","Female","1203","0.34451919354022","0.328777960940933","0.360260426139506"
"Important","2008","Single parent ","Male","118","0.354101721175982","0.300864751531297","0.407338690820667"
"Important","2008","Single parent ","Female","306","0.378247256825181","0.344038586837387","0.412455926812975"
"Important","2008","Couple + C. LE 16 ","Male","443","0.286477240272498","0.264005750167736","0.308948730377259"
"Important","2008","Couple + C. LE 16 ","Female","322","0.192278216482014","0.173193439793132","0.211362993170896"
"Important","2008","Couple + C. GT 16 ","Male","694","0.403328805924665","0.380416670417216","0.426240941432113"
"Important","2008","Couple + C. GT 16 ","Female","532","0.339905211513835","0.31652683719345","0.36328358583422"
"Important","2008","Couple + C. LE and GT 16","Male","214","0.378036980119803","0.339620125480111","0.416453834759495"
"Important","2008","Couple + C. LE and GT 16","Female","175","0.29889771782478","0.262176851770842","0.335618583878718"
"Less important","2008","1-pers.-HH","Male","333","0.286129868547082","0.261312565705953","0.310947171388211"
"Less important","2008","1-pers.-HH","Female","240","0.142968891374856","0.126319501776814","0.159618280972898"
"Less important","2008","(Married) couple without C. ","Male","448","0.148249095742646","0.136407093522129","0.160091097963164"
"Less important","2008","(Married) couple without C. ","Female","385","0.130697793554308","0.119532463784811","0.141863123323804"
"Less important","2008","Single parent ","Male","102","0.341100874234257","0.288327103501508","0.393874644967007"
"Less important","2008","Single parent ","Female","77","0.121775838539862","0.0987071611378407","0.144844515941883"
"Less important","2008","Couple + C. LE 16 ","Male","43","0.0234953174334095","0.0159667782015194","0.0310238566652995"
"Less important","2008","Couple + C. LE 16 ","Female","23","","",""
"Less important","2008","Couple + C. GT 16 ","Male","285","0.184687523715482","0.166563724747366","0.202811322683598"
"Less important","2008","Couple + C. GT 16 ","Female","156","0.114905035600783","0.0991653261881687","0.130644745013397"
"Less important","2008","Couple + C. LE and GT 16","Male","91","0.153746928697168","0.125169329998991","0.182324527395346"
"Less important","2008","Couple + C. LE and GT 16","Female","46","0.0588000017162762","0.0399291912073956","0.0776708122251568"
"Quite unimportant","2008","1-pers.-HH","Male","196","0.174230011575576","0.153401683623813","0.195058339527339"
"Quite unimportant","2008","1-pers.-HH","Female","196","0.146250933618867","0.129443798461792","0.163058068775941"
"Quite unimportant","2008","(Married) couple without C. ","Male","253","0.0900067409199794","0.0804693536905459","0.0995441281494129"
"Quite unimportant","2008","(Married) couple without C. ","Female","229","0.0640803621456091","0.055968252831499","0.0721924714597192"
"Quite unimportant","2008","Single parent ","Male","29","","",""
"Quite unimportant","2008","Single parent ","Female","28","","",""
"Quite unimportant","2008","Couple + C. LE 16 ","Male","3","","",""
"Quite unimportant","2008","Couple + C. LE 16 ","Female","1","","",""
"Quite unimportant","2008","Couple + C. GT 16 ","Male","84","0.0489312447004794","0.0388557239469784","0.0590067654539803"
"Quite unimportant","2008","Couple + C. GT 16 ","Female","40","0.0250642585585413","0.017349049983682","0.0327794671334007"
"Quite unimportant","2008","Couple + C. LE and GT 16","Male","18","","",""
"Quite unimportant","2008","Couple + C. LE and GT 16","Female","10","","",""
"Very important","2009","1-pers.-HH","Male","","","",""
"Very important","2009","1-pers.-HH","Female","","","",""
"Very important","2009","(Married) couple without C. ","Male","","","",""
"Very important","2009","(Married) couple without C. ","Female","","","",""
"Very important","2009","Single parent ","Male","","","",""
"Very important","2009","Single parent ","Female","","","",""
"Very important","2009","Couple + C. LE 16 ","Male","","","",""
"Very important","2009","Couple + C. LE 16 ","Female","","","",""
"Very important","2009","Couple + C. GT 16 ","Male","","","",""
"Very important","2009","Couple + C. GT 16 ","Female","","","",""
"Very important","2009","Couple + C. LE and GT 16","Male","","","",""
"Very important","2009","Couple + C. LE and GT 16","Female","","","",""
"Important","2009","1-pers.-HH","Male","","","",""
"Important","2009","1-pers.-HH","Female","","","",""
"Important","2009","(Married) couple without C. ","Male","","","",""
"Important","2009","(Married) couple without C. ","Female","","","",""
"Important","2009","Single parent ","Male","","","",""
"Important","2009","Single parent ","Female","","","",""
"Important","2009","Couple + C. LE 16 ","Male","","","",""
"Important","2009","Couple + C. LE 16 ","Female","","","",""
"Important","2009","Couple + C. GT 16 ","Male","","","",""
"Important","2009","Couple + C. GT 16 ","Female","","","",""
"Important","2009","Couple + C. LE and GT 16","Male","","","",""
"Important","2009","Couple + C. LE and GT 16","Female","","","",""
"Less important","2009","1-pers.-HH","Male","","","",""
"Less important","2009","1-pers.-HH","Female","","","",""
"Less important","2009","(Married) couple without C. ","Male","","","",""
"Less important","2009","(Married) couple without C. ","Female","","","",""
"Less important","2009","Single parent ","Male","","","",""
"Less important","2009","Single parent ","Female","","","",""
"Less important","2009","Couple + C. LE 16 ","Male","","","",""
"Less important","2009","Couple + C. LE 16 ","Female","","","",""
"Less important","2009","Couple + C. GT 16 ","Male","","","",""
"Less important","2009","Couple + C. GT 16 ","Female","","","",""
"Less important","2009","Couple + C. LE and GT 16","Male","","","",""
"Less important","2009","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2009","1-pers.-HH","Male","","","",""
"Quite unimportant","2009","1-pers.-HH","Female","","","",""
"Quite unimportant","2009","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2009","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2009","Single parent ","Male","","","",""
"Quite unimportant","2009","Single parent ","Female","","","",""
"Quite unimportant","2009","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2009","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2009","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2009","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2009","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2009","Couple + C. LE and GT 16","Female","","","",""
"Very important","2010","1-pers.-HH","Male","","","",""
"Very important","2010","1-pers.-HH","Female","","","",""
"Very important","2010","(Married) couple without C. ","Male","","","",""
"Very important","2010","(Married) couple without C. ","Female","","","",""
"Very important","2010","Single parent ","Male","57","0.335879921072131","0.260298024029953","0.41146181811431"
"Very important","2010","Single parent ","Female","723","0.562677916407716","0.535000780217414","0.590355052598017"
"Very important","2010","Couple + C. LE 16 ","Male","1765","0.689682625247341","0.671486143752893","0.707879106741789"
"Very important","2010","Couple + C. LE 16 ","Female","2159","0.780501194707713","0.764989034117106","0.796013355298319"
"Very important","2010","Couple + C. GT 16 ","Male","9","","",""
"Very important","2010","Couple + C. GT 16 ","Female","16","","",""
"Very important","2010","Couple + C. LE and GT 16","Male","154","0.483906050399978","0.426289920975289","0.541522179824667"
"Very important","2010","Couple + C. LE and GT 16","Female","182","0.594208507391244","0.536277050354188","0.6521399644283"
"Important","2010","1-pers.-HH","Male","","","",""
"Important","2010","1-pers.-HH","Female","","","",""
"Important","2010","(Married) couple without C. ","Male","","","",""
"Important","2010","(Married) couple without C. ","Female","","","",""
"Important","2010","Single parent ","Male","54","0.371474559333302","0.294148045646126","0.448801073020477"
"Important","2010","Single parent ","Female","436","0.347614719323388","0.321044712436075","0.374184726210701"
"Important","2010","Couple + C. LE 16 ","Male","680","0.291473445198101","0.273598805587523","0.309348084808679"
"Important","2010","Couple + C. LE 16 ","Female","542","0.207347749618304","0.192154158410559","0.222541340826049"
"Important","2010","Couple + C. GT 16 ","Male","13","","",""
"Important","2010","Couple + C. GT 16 ","Female","5","","",""
"Important","2010","Couple + C. LE and GT 16","Male","102","0.380597316974459","0.324619163053931","0.436575470894987"
"Important","2010","Couple + C. LE and GT 16","Female","81","0.355437097808869","0.298968425059328","0.41190577055841"
"Less important","2010","1-pers.-HH","Male","","","",""
"Less important","2010","1-pers.-HH","Female","","","",""
"Less important","2010","(Married) couple without C. ","Male","","","",""
"Less important","2010","(Married) couple without C. ","Female","","","",""
"Less important","2010","Single parent ","Male","33","0.233045961529314","0.165389711664369","0.300702211394259"
"Less important","2010","Single parent ","Female","64","0.071682457652254","0.0572896595509201","0.0860752557535879"
"Less important","2010","Couple + C. LE 16 ","Male","33","0.0171665891372476","0.0120575210137886","0.0222756572607066"
"Less important","2010","Couple + C. LE 16 ","Female","31","0.0100506719182636","0.00631237789313893","0.0137889659433883"
"Less important","2010","Couple + C. GT 16 ","Male","1","","",""
"Less important","2010","Couple + C. GT 16 ","Female","7","","",""
"Less important","2010","Couple + C. LE and GT 16","Male","30","0.127536282307997","0.0890780132115856","0.165994551404408"
"Less important","2010","Couple + C. LE and GT 16","Female","12","","",""
"Quite unimportant","2010","1-pers.-HH","Male","","","",""
"Quite unimportant","2010","1-pers.-HH","Female","","","",""
"Quite unimportant","2010","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2010","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2010","Single parent ","Male","6","","",""
"Quite unimportant","2010","Single parent ","Female","11","","",""
"Quite unimportant","2010","Couple + C. LE 16 ","Male","5","","",""
"Quite unimportant","2010","Couple + C. LE 16 ","Female","3","","",""
"Quite unimportant","2010","Couple + C. GT 16 ","Male","1","","",""
"Quite unimportant","2010","Couple + C. GT 16 ","Female","1","","",""
"Quite unimportant","2010","Couple + C. LE and GT 16","Male","3","","",""
"Quite unimportant","2010","Couple + C. LE and GT 16","Female","1","","",""
"Very important","2011","1-pers.-HH","Male","","","",""
"Very important","2011","1-pers.-HH","Female","","","",""
"Very important","2011","(Married) couple without C. ","Male","","","",""
"Very important","2011","(Married) couple without C. ","Female","","","",""
"Very important","2011","Single parent ","Male","","","",""
"Very important","2011","Single parent ","Female","","","",""
"Very important","2011","Couple + C. LE 16 ","Male","","","",""
"Very important","2011","Couple + C. LE 16 ","Female","","","",""
"Very important","2011","Couple + C. GT 16 ","Male","","","",""
"Very important","2011","Couple + C. GT 16 ","Female","","","",""
"Very important","2011","Couple + C. LE and GT 16","Male","","","",""
"Very important","2011","Couple + C. LE and GT 16","Female","","","",""
"Important","2011","1-pers.-HH","Male","","","",""
"Important","2011","1-pers.-HH","Female","","","",""
"Important","2011","(Married) couple without C. ","Male","","","",""
"Important","2011","(Married) couple without C. ","Female","","","",""
"Important","2011","Single parent ","Male","","","",""
"Important","2011","Single parent ","Female","","","",""
"Important","2011","Couple + C. LE 16 ","Male","","","",""
"Important","2011","Couple + C. LE 16 ","Female","","","",""
"Important","2011","Couple + C. GT 16 ","Male","","","",""
"Important","2011","Couple + C. GT 16 ","Female","","","",""
"Important","2011","Couple + C. LE and GT 16","Male","","","",""
"Important","2011","Couple + C. LE and GT 16","Female","","","",""
"Less important","2011","1-pers.-HH","Male","","","",""
"Less important","2011","1-pers.-HH","Female","","","",""
"Less important","2011","(Married) couple without C. ","Male","","","",""
"Less important","2011","(Married) couple without C. ","Female","","","",""
"Less important","2011","Single parent ","Male","","","",""
"Less important","2011","Single parent ","Female","","","",""
"Less important","2011","Couple + C. LE 16 ","Male","","","",""
"Less important","2011","Couple + C. LE 16 ","Female","","","",""
"Less important","2011","Couple + C. GT 16 ","Male","","","",""
"Less important","2011","Couple + C. GT 16 ","Female","","","",""
"Less important","2011","Couple + C. LE and GT 16","Male","","","",""
"Less important","2011","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2011","1-pers.-HH","Male","","","",""
"Quite unimportant","2011","1-pers.-HH","Female","","","",""
"Quite unimportant","2011","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2011","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2011","Single parent ","Male","","","",""
"Quite unimportant","2011","Single parent ","Female","","","",""
"Quite unimportant","2011","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2011","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2011","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2011","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2011","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2011","Couple + C. LE and GT 16","Female","","","",""
"Very important","2012","1-pers.-HH","Male","336","0.202399025962203","0.182344936359017","0.222453115565389"
"Very important","2012","1-pers.-HH","Female","745","0.332455148476737","0.312340030687193","0.352570266266282"
"Very important","2012","(Married) couple without C. ","Male","1591","0.373282058690561","0.358294929967133","0.388269187413989"
"Very important","2012","(Married) couple without C. ","Female","1951","0.459001469622704","0.443644910760815","0.474358028484594"
"Very important","2012","Single parent ","Male","160","0.26436834401408","0.227207601026631","0.301529087001529"
"Very important","2012","Single parent ","Female","1280","0.535533042866769","0.514781997129851","0.556284088603688"
"Very important","2012","Couple + C. LE 16 ","Male","2473","0.692989857829051","0.67773056759444","0.708249148063661"
"Very important","2012","Couple + C. LE 16 ","Female","3028","0.773459753913778","0.760168157451801","0.786751350375755"
"Very important","2012","Couple + C. GT 16 ","Male","611","0.33691841575184","0.313944571179722","0.359892260323957"
"Very important","2012","Couple + C. GT 16 ","Female","757","0.477897896295285","0.452231678495925","0.503564114094645"
"Very important","2012","Couple + C. LE and GT 16","Male","522","0.505060641451931","0.474287142948861","0.535834139955"
"Very important","2012","Couple + C. LE and GT 16","Female","617","0.606139685758202","0.576125147036077","0.636154224480327"
"Important","2012","1-pers.-HH","Male","565","0.342400382263519","0.318716450528439","0.366084313998598"
"Important","2012","1-pers.-HH","Female","794","0.371276611686632","0.350646839725945","0.39190638364732"
"Important","2012","(Married) couple without C. ","Male","1665","0.399127746548957","0.383953370223676","0.414302122874238"
"Important","2012","(Married) couple without C. ","Female","1437","0.357255612663443","0.342488434834646","0.37202279049224"
"Important","2012","Single parent ","Male","230","0.45032421377834","0.408399953231537","0.492248474325143"
"Important","2012","Single parent ","Female","787","0.35082919953607","0.330972969535212","0.370685429536929"
"Important","2012","Couple + C. LE 16 ","Male","966","0.283741029602203","0.268827149751885","0.29865490945252"
"Important","2012","Couple + C. LE 16 ","Female","739","0.214160481644252","0.201134147835872","0.227186815452633"
"Important","2012","Couple + C. GT 16 ","Male","684","0.436178577565817","0.412074485760111","0.460282669371522"
"Important","2012","Couple + C. GT 16 ","Female","533","0.389247109544532","0.364193975734406","0.414300243354658"
"Important","2012","Couple + C. LE and GT 16","Male","359","0.349464778511048","0.3201176085874","0.378811948434696"
"Important","2012","Couple + C. LE and GT 16","Female","306","0.303025908195959","0.274795159236436","0.331256657155481"
"Less important","2012","1-pers.-HH","Male","406","0.286390472795079","0.26382650313199","0.308954442458167"
"Less important","2012","1-pers.-HH","Female","324","0.167186733090722","0.151253990253031","0.183119475928412"
"Less important","2012","(Married) couple without C. ","Male","488","0.143683361510825","0.132814495208074","0.154552227813575"
"Less important","2012","(Married) couple without C. ","Female","390","0.105507979715226","0.0960408197163625","0.11497513971409"
"Less important","2012","Single parent ","Male","117","0.235872052918695","0.200097785932827","0.271646319904564"
"Less important","2012","Single parent ","Female","104","0.0731142647276701","0.0622828895910194","0.0839456398643208"
"Less important","2012","Couple + C. LE 16 ","Male","61","0.019833212048557","0.0152206624221224","0.0244457616749916"
"Less important","2012","Couple + C. LE 16 ","Female","33","0.00708459243847622","0.00442142075935087","0.00974776411760157"
"Less important","2012","Couple + C. GT 16 ","Male","242","0.161131069085566","0.143261070440314","0.179001067730819"
"Less important","2012","Couple + C. GT 16 ","Female","120","0.105718389729304","0.0899194110080308","0.121517368450578"
"Less important","2012","Couple + C. LE and GT 16","Male","101","0.101995493280529","0.0833678092368712","0.120623177324187"
"Less important","2012","Couple + C. LE and GT 16","Female","74","0.0689029404203877","0.0533436224026012","0.0844622584381742"
"Quite unimportant","2012","1-pers.-HH","Male","235","0.1688101189792","0.150113836295632","0.187506401662767"
"Quite unimportant","2012","1-pers.-HH","Female","244","0.129081506745909","0.114765015482051","0.143397998009766"
"Quite unimportant","2012","(Married) couple without C. ","Male","257","0.0839068332496576","0.0753160590836227","0.0924976074156925"
"Quite unimportant","2012","(Married) couple without C. ","Female","267","0.0782349379986269","0.0699593412397611","0.0865105347574926"
"Quite unimportant","2012","Single parent ","Male","34","0.0494353892888845","0.0311687245269123","0.0677020540508566"
"Quite unimportant","2012","Single parent ","Female","48","0.0405234928694904","0.0323192209033274","0.0487277648356533"
"Quite unimportant","2012","Couple + C. LE 16 ","Male","10","","",""
"Quite unimportant","2012","Couple + C. LE 16 ","Female","10","","",""
"Quite unimportant","2012","Couple + C. GT 16 ","Male","89","0.065771937596777","0.0537233929117961","0.077820482281758"
"Quite unimportant","2012","Couple + C. GT 16 ","Female","45","0.0271366044308789","0.018787877086506","0.0354853317752518"
"Quite unimportant","2012","Couple + C. LE and GT 16","Male","32","0.043479086756492","0.0309269819975596","0.0560311915154245"
"Quite unimportant","2012","Couple + C. LE and GT 16","Female","21","","",""
"Very important","2013","1-pers.-HH","Male","","","",""
"Very important","2013","1-pers.-HH","Female","","","",""
"Very important","2013","(Married) couple without C. ","Male","","","",""
"Very important","2013","(Married) couple without C. ","Female","","","",""
"Very important","2013","Single parent ","Male","","","",""
"Very important","2013","Single parent ","Female","","","",""
"Very important","2013","Couple + C. LE 16 ","Male","","","",""
"Very important","2013","Couple + C. LE 16 ","Female","","","",""
"Very important","2013","Couple + C. GT 16 ","Male","","","",""
"Very important","2013","Couple + C. GT 16 ","Female","","","",""
"Very important","2013","Couple + C. LE and GT 16","Male","","","",""
"Very important","2013","Couple + C. LE and GT 16","Female","","","",""
"Important","2013","1-pers.-HH","Male","","","",""
"Important","2013","1-pers.-HH","Female","","","",""
"Important","2013","(Married) couple without C. ","Male","","","",""
"Important","2013","(Married) couple without C. ","Female","","","",""
"Important","2013","Single parent ","Male","","","",""
"Important","2013","Single parent ","Female","","","",""
"Important","2013","Couple + C. LE 16 ","Male","","","",""
"Important","2013","Couple + C. LE 16 ","Female","","","",""
"Important","2013","Couple + C. GT 16 ","Male","","","",""
"Important","2013","Couple + C. GT 16 ","Female","","","",""
"Important","2013","Couple + C. LE and GT 16","Male","","","",""
"Important","2013","Couple + C. LE and GT 16","Female","","","",""
"Less important","2013","1-pers.-HH","Male","","","",""
"Less important","2013","1-pers.-HH","Female","","","",""
"Less important","2013","(Married) couple without C. ","Male","","","",""
"Less important","2013","(Married) couple without C. ","Female","","","",""
"Less important","2013","Single parent ","Male","","","",""
"Less important","2013","Single parent ","Female","","","",""
"Less important","2013","Couple + C. LE 16 ","Male","","","",""
"Less important","2013","Couple + C. LE 16 ","Female","","","",""
"Less important","2013","Couple + C. GT 16 ","Male","","","",""
"Less important","2013","Couple + C. GT 16 ","Female","","","",""
"Less important","2013","Couple + C. LE and GT 16","Male","","","",""
"Less important","2013","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2013","1-pers.-HH","Male","","","",""
"Quite unimportant","2013","1-pers.-HH","Female","","","",""
"Quite unimportant","2013","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2013","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2013","Single parent ","Male","","","",""
"Quite unimportant","2013","Single parent ","Female","","","",""
"Quite unimportant","2013","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2013","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2013","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2013","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2013","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2013","Couple + C. LE and GT 16","Female","","","",""
"Very important","2014","1-pers.-HH","Male","","","",""
"Very important","2014","1-pers.-HH","Female","","","",""
"Very important","2014","(Married) couple without C. ","Male","","","",""
"Very important","2014","(Married) couple without C. ","Female","","","",""
"Very important","2014","Single parent ","Male","","","",""
"Very important","2014","Single parent ","Female","","","",""
"Very important","2014","Couple + C. LE 16 ","Male","","","",""
"Very important","2014","Couple + C. LE 16 ","Female","","","",""
"Very important","2014","Couple + C. GT 16 ","Male","","","",""
"Very important","2014","Couple + C. GT 16 ","Female","","","",""
"Very important","2014","Couple + C. LE and GT 16","Male","","","",""
"Very important","2014","Couple + C. LE and GT 16","Female","","","",""
"Important","2014","1-pers.-HH","Male","","","",""
"Important","2014","1-pers.-HH","Female","","","",""
"Important","2014","(Married) couple without C. ","Male","","","",""
"Important","2014","(Married) couple without C. ","Female","","","",""
"Important","2014","Single parent ","Male","","","",""
"Important","2014","Single parent ","Female","","","",""
"Important","2014","Couple + C. LE 16 ","Male","","","",""
"Important","2014","Couple + C. LE 16 ","Female","","","",""
"Important","2014","Couple + C. GT 16 ","Male","","","",""
"Important","2014","Couple + C. GT 16 ","Female","","","",""
"Important","2014","Couple + C. LE and GT 16","Male","","","",""
"Important","2014","Couple + C. LE and GT 16","Female","","","",""
"Less important","2014","1-pers.-HH","Male","","","",""
"Less important","2014","1-pers.-HH","Female","","","",""
"Less important","2014","(Married) couple without C. ","Male","","","",""
"Less important","2014","(Married) couple without C. ","Female","","","",""
"Less important","2014","Single parent ","Male","","","",""
"Less important","2014","Single parent ","Female","","","",""
"Less important","2014","Couple + C. LE 16 ","Male","","","",""
"Less important","2014","Couple + C. LE 16 ","Female","","","",""
"Less important","2014","Couple + C. GT 16 ","Male","","","",""
"Less important","2014","Couple + C. GT 16 ","Female","","","",""
"Less important","2014","Couple + C. LE and GT 16","Male","","","",""
"Less important","2014","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2014","1-pers.-HH","Male","","","",""
"Quite unimportant","2014","1-pers.-HH","Female","","","",""
"Quite unimportant","2014","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2014","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2014","Single parent ","Male","","","",""
"Quite unimportant","2014","Single parent ","Female","","","",""
"Quite unimportant","2014","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2014","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2014","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2014","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2014","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2014","Couple + C. LE and GT 16","Female","","","",""
"Very important","2015","1-pers.-HH","Male","","","",""
"Very important","2015","1-pers.-HH","Female","","","",""
"Very important","2015","(Married) couple without C. ","Male","","","",""
"Very important","2015","(Married) couple without C. ","Female","","","",""
"Very important","2015","Single parent ","Male","","","",""
"Very important","2015","Single parent ","Female","","","",""
"Very important","2015","Couple + C. LE 16 ","Male","","","",""
"Very important","2015","Couple + C. LE 16 ","Female","","","",""
"Very important","2015","Couple + C. GT 16 ","Male","","","",""
"Very important","2015","Couple + C. GT 16 ","Female","","","",""
"Very important","2015","Couple + C. LE and GT 16","Male","","","",""
"Very important","2015","Couple + C. LE and GT 16","Female","","","",""
"Important","2015","1-pers.-HH","Male","","","",""
"Important","2015","1-pers.-HH","Female","","","",""
"Important","2015","(Married) couple without C. ","Male","","","",""
"Important","2015","(Married) couple without C. ","Female","","","",""
"Important","2015","Single parent ","Male","","","",""
"Important","2015","Single parent ","Female","","","",""
"Important","2015","Couple + C. LE 16 ","Male","","","",""
"Important","2015","Couple + C. LE 16 ","Female","","","",""
"Important","2015","Couple + C. GT 16 ","Male","","","",""
"Important","2015","Couple + C. GT 16 ","Female","","","",""
"Important","2015","Couple + C. LE and GT 16","Male","","","",""
"Important","2015","Couple + C. LE and GT 16","Female","","","",""
"Less important","2015","1-pers.-HH","Male","","","",""
"Less important","2015","1-pers.-HH","Female","","","",""
"Less important","2015","(Married) couple without C. ","Male","","","",""
"Less important","2015","(Married) couple without C. ","Female","","","",""
"Less important","2015","Single parent ","Male","","","",""
"Less important","2015","Single parent ","Female","","","",""
"Less important","2015","Couple + C. LE 16 ","Male","","","",""
"Less important","2015","Couple + C. LE 16 ","Female","","","",""
"Less important","2015","Couple + C. GT 16 ","Male","","","",""
"Less important","2015","Couple + C. GT 16 ","Female","","","",""
"Less important","2015","Couple + C. LE and GT 16","Male","","","",""
"Less important","2015","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2015","1-pers.-HH","Male","","","",""
"Quite unimportant","2015","1-pers.-HH","Female","","","",""
"Quite unimportant","2015","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2015","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2015","Single parent ","Male","","","",""
"Quite unimportant","2015","Single parent ","Female","","","",""
"Quite unimportant","2015","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2015","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2015","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2015","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2015","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2015","Couple + C. LE and GT 16","Female","","","",""
"Very important","2016","1-pers.-HH","Male","409","0.248852136086859","0.226614010035059","0.271090262138658"
"Very important","2016","1-pers.-HH","Female","802","0.368573216669502","0.347226947782606","0.389919485556398"
"Very important","2016","(Married) couple without C. ","Male","1611","0.403338913997976","0.387338424605211","0.419339403390742"
"Very important","2016","(Married) couple without C. ","Female","1912","0.496886928690213","0.480675346367162","0.513098511013264"
"Very important","2016","Single parent ","Male","142","0.239071495177918","0.201229501787603","0.276913488568233"
"Very important","2016","Single parent ","Female","952","0.56411155310312","0.540170697700262","0.588052408505978"
"Very important","2016","Couple + C. LE 16 ","Male","1951","0.694966528638968","0.677770751187747","0.712162306090189"
"Very important","2016","Couple + C. LE 16 ","Female","2446","0.782979403834615","0.768400199328392","0.797558608340837"
"Very important","2016","Couple + C. GT 16 ","Male","630","0.427062563666416","0.400992844512552","0.453132282820281"
"Very important","2016","Couple + C. GT 16 ","Female","774","0.56312899294631","0.536700052735555","0.589557933157065"
"Very important","2016","Couple + C. LE and GT 16","Male","523","0.497808438628763","0.467376855550131","0.528240021707395"
"Very important","2016","Couple + C. LE and GT 16","Female","676","0.651192315562189","0.622226945799863","0.680157685324516"
"Important","2016","1-pers.-HH","Male","486","0.336583012340029","0.312277533957737","0.36088849072232"
"Important","2016","1-pers.-HH","Female","688","0.345016683496234","0.323982107771964","0.366051259220504"
"Important","2016","(Married) couple without C. ","Male","1352","0.372910037771815","0.35713750973145","0.388682565812179"
"Important","2016","(Married) couple without C. ","Female","1180","0.327977810826881","0.312755595625796","0.343200026027967"
"Important","2016","Single parent ","Male","199","0.432593010317066","0.388636291196419","0.476549729437712"
"Important","2016","Single parent ","Female","530","0.31772513682411","0.295246241729446","0.340204031918774"
"Important","2016","Couple + C. LE 16 ","Male","738","0.27874979860894","0.262003594589781","0.295496002628099"
"Important","2016","Couple + C. LE 16 ","Female","589","0.201270634249132","0.187089916391968","0.215451352106296"
"Important","2016","Couple + C. GT 16 ","Male","516","0.359348225330828","0.334060732658726","0.384635718002931"
"Important","2016","Couple + C. GT 16 ","Female","427","0.315940526104419","0.291169226489612","0.340711825719227"
"Important","2016","Couple + C. LE and GT 16","Male","369","0.363411279231324","0.334136920950036","0.392685637512612"
"Important","2016","Couple + C. LE and GT 16","Female","261","0.256400202011233","0.229862688124342","0.282937715898124"
