"plh0105","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","2009","35-65 y.","East Germany","","","",""
"Quite unimportant","2009","66 and older","West Germany","","","",""
"Quite unimportant","2009","66 and older","East Germany","","","",""
"Very important","2010","16-34 y.","West Germany","1329","0.536639700880308","0.516431214322186","0.55684818743843"
"Very important","2010","16-34 y.","East Germany","314","0.47532823062566","0.436818322291653","0.513838138959668"
"Very important","2010","35-65 y.","West Germany","1797","0.494232350688684","0.477929812794814","0.510534888582554"
"Very important","2010","35-65 y.","East Germany","311","0.433335057729186","0.396599673336391","0.470070442121981"
"Very important","2010","66 and older","West Germany","4","","",""
"Very important","2010","66 and older","East Germany","1","","",""
"Important","2010","16-34 y.","West Germany","974","0.449288844677588","0.429130366872338","0.469447322482838"
"Important","2010","16-34 y.","East Germany","304","0.490514936378018","0.451964998863159","0.529064873892877"
"Important","2010","35-65 y.","West Germany","1742","0.48450979833234","0.468214001564633","0.500805595100046"
"Important","2010","35-65 y.","East Germany","362","0.535761905741879","0.498790513443603","0.572733298040156"
"Important","2010","66 and older","West Germany","8","","",""
"Important","2010","66 and older","East Germany","1","","",""
"Less important","2010","16-34 y.","West Germany","34","0.0135410735710102","0.00885726612686396","0.0182248810151564"
"Less important","2010","16-34 y.","East Germany","24","","",""
"Less important","2010","35-65 y.","West Germany","70","0.0206091642094118","0.015976590714577","0.0252417377042466"
"Less important","2010","35-65 y.","East Germany","24","","",""
"Less important","2010","66 and older","West Germany","","","",""
"Less important","2010","66 and older","East Germany","","","",""
"Quite unimportant","2010","16-34 y.","West Germany","2","","",""
"Quite unimportant","2010","16-34 y.","East Germany","4","","",""
"Quite unimportant","2010","35-65 y.","West Germany","4","","",""
"Quite unimportant","2010","35-65 y.","East Germany","2","","",""
"Quite unimportant","2010","66 and older","West Germany","","","",""
"Quite unimportant","2010","66 and older","East Germany","","","",""
"Very important","2011","16-34 y.","West Germany","","","",""
"Very important","2011","16-34 y.","East Germany","","","",""
"Very important","2011","35-65 y.","West Germany","","","",""
"Very important","2011","35-65 y.","East Germany","","","",""
"Very important","2011","66 and older","West Germany","","","",""
"Very important","2011","66 and older","East Germany","","","",""
"Important","2011","16-34 y.","West Germany","","","",""
"Important","2011","16-34 y.","East Germany","","","",""
"Important","2011","35-65 y.","West Germany","","","",""
"Important","2011","35-65 y.","East Germany","","","",""
"Important","2011","66 and older","West Germany","","","",""
"Important","2011","66 and older","East Germany","","","",""
"Less important","2011","16-34 y.","West Germany","","","",""
"Less important","2011","16-34 y.","East Germany","","","",""
"Less important","2011","35-65 y.","West Germany","","","",""
"Less important","2011","35-65 y.","East Germany","","","",""
"Less important","2011","66 and older","West Germany","","","",""
"Less important","2011","66 and older","East Germany","","","",""
"Quite unimportant","2011","16-34 y.","West Germany","","","",""
"Quite unimportant","2011","16-34 y.","East Germany","","","",""
"Quite unimportant","2011","35-65 y.","West Germany","","","",""
"Quite unimportant","2011","35-65 y.","East Germany","","","",""
"Quite unimportant","2011","66 and older","West Germany","","","",""
"Quite unimportant","2011","66 and older","East Germany","","","",""
"Very important","2012","16-34 y.","West Germany","2393","0.465517786911676","0.451595346812679","0.479440227010673"
"Very important","2012","16-34 y.","East Germany","615","0.425952507906926","0.400260376019275","0.451644639794577"
"Very important","2012","35-65 y.","West Germany","4330","0.300237259133409","0.292239009559833","0.308235508706985"
"Very important","2012","35-65 y.","East Germany","1044","0.256263460352634","0.241746152502306","0.270780768202962"
"Very important","2012","66 and older","West Germany","951","0.241259810500963","0.227878252651465","0.25464136835046"
"Very important","2012","66 and older","East Germany","283","0.213662774988598","0.191389796747034","0.235935753230163"
"Important","2012","16-34 y.","West Germany","2369","0.487716785584947","0.473765330536953","0.501668240632942"
"Important","2012","16-34 y.","East Germany","751","0.537511711863316","0.511606331315861","0.563417092410771"
"Important","2012","35-65 y.","West Germany","7727","0.637377319609874","0.628988264730133","0.645766374489616"
"Important","2012","35-65 y.","East Germany","2248","0.687049507891085","0.671630195052854","0.702468820729316"
"Important","2012","66 and older","West Germany","2658","0.670362108381764","0.655659617005382","0.685064599758145"
"Important","2012","66 and older","East Germany","915","0.697332252725224","0.672368355200661","0.722296150249787"
"Less important","2012","16-34 y.","West Germany","159","0.0448496897051803","0.0390727721224261","0.0506266072879345"
"Less important","2012","16-34 y.","East Germany","55","0.0332282044129358","0.0239158163885044","0.0425405924373672"
"Less important","2012","35-65 y.","West Germany","533","0.0588189569323629","0.0547133015241977","0.0629246123405282"
"Less important","2012","35-65 y.","East Germany","168","0.0532851108893674","0.0458163986895985","0.0607538230891363"
"Less important","2012","66 and older","West Germany","275","0.0751506239214276","0.0669050775270845","0.0833961703157706"
"Less important","2012","66 and older","East Germany","86","0.0762566949992097","0.0618347417287024","0.0906786482697171"
"Quite unimportant","2012","16-34 y.","West Germany","10","","",""
"Quite unimportant","2012","16-34 y.","East Germany","2","","",""
"Quite unimportant","2012","35-65 y.","West Germany","26","","",""
"Quite unimportant","2012","35-65 y.","East Germany","14","","",""
"Quite unimportant","2012","66 and older","West Germany","43","0.0132274571958461","0.00965419938995065","0.0168007150017415"
"Quite unimportant","2012","66 and older","East Germany","17","","",""
"Very important","2013","16-34 y.","West Germany","","","",""
"Very important","2013","16-34 y.","East Germany","","","",""
"Very important","2013","35-65 y.","West Germany","","","",""
"Very important","2013","35-65 y.","East Germany","","","",""
"Very important","2013","66 and older","West Germany","","","",""
"Very important","2013","66 and older","East Germany","","","",""
"Important","2013","16-34 y.","West Germany","","","",""
"Important","2013","16-34 y.","East Germany","","","",""
"Important","2013","35-65 y.","West Germany","","","",""
"Important","2013","35-65 y.","East Germany","","","",""
"Important","2013","66 and older","West Germany","","","",""
"Important","2013","66 and older","East Germany","","","",""
"Less important","2013","16-34 y.","West Germany","","","",""
"Less important","2013","16-34 y.","East Germany","","","",""
"Less important","2013","35-65 y.","West Germany","","","",""
"Less important","2013","35-65 y.","East Germany","","","",""
"Less important","2013","66 and older","West Germany","","","",""
"Less important","2013","66 and older","East Germany","","","",""
"Quite unimportant","2013","16-34 y.","West Germany","","","",""
"Quite unimportant","2013","16-34 y.","East Germany","","","",""
"Quite unimportant","2013","35-65 y.","West Germany","","","",""
"Quite unimportant","2013","35-65 y.","East Germany","","","",""
"Quite unimportant","2013","66 and older","West Germany","","","",""
"Quite unimportant","2013","66 and older","East Germany","","","",""
"Very important","2014","16-34 y.","West Germany","","","",""
"Very important","2014","16-34 y.","East Germany","","","",""
"Very important","2014","35-65 y.","West Germany","","","",""
"Very important","2014","35-65 y.","East Germany","","","",""
"Very important","2014","66 and older","West Germany","","","",""
"Very important","2014","66 and older","East Germany","","","",""
"Important","2014","16-34 y.","West Germany","","","",""
"Important","2014","16-34 y.","East Germany","","","",""
"Important","2014","35-65 y.","West Germany","","","",""
"Important","2014","35-65 y.","East Germany","","","",""
"Important","2014","66 and older","West Germany","","","",""
"Important","2014","66 and older","East Germany","","","",""
"Less important","2014","16-34 y.","West Germany","","","",""
"Less important","2014","16-34 y.","East Germany","","","",""
"Less important","2014","35-65 y.","West Germany","","","",""
"Less important","2014","35-65 y.","East Germany","","","",""
"Less important","2014","66 and older","West Germany","","","",""
"Less important","2014","66 and older","East Germany","","","",""
"Quite unimportant","2014","16-34 y.","West Germany","","","",""
"Quite unimportant","2014","16-34 y.","East Germany","","","",""
"Quite unimportant","2014","35-65 y.","West Germany","","","",""
"Quite unimportant","2014","35-65 y.","East Germany","","","",""
"Quite unimportant","2014","66 and older","West Germany","","","",""
"Quite unimportant","2014","66 and older","East Germany","","","",""
"Very important","2015","16-34 y.","West Germany","","","",""
"Very important","2015","16-34 y.","East Germany","","","",""
"Very important","2015","35-65 y.","West Germany","","","",""
"Very important","2015","35-65 y.","East Germany","","","",""
"Very important","2015","66 and older","West Germany","","","",""
"Very important","2015","66 and older","East Germany","","","",""
"Important","2015","16-34 y.","West Germany","","","",""
"Important","2015","16-34 y.","East Germany","","","",""
"Important","2015","35-65 y.","West Germany","","","",""
"Important","2015","35-65 y.","East Germany","","","",""
"Important","2015","66 and older","West Germany","","","",""
"Important","2015","66 and older","East Germany","","","",""
"Less important","2015","16-34 y.","West Germany","","","",""
"Less important","2015","16-34 y.","East Germany","","","",""
"Less important","2015","35-65 y.","West Germany","","","",""
"Less important","2015","35-65 y.","East Germany","","","",""
"Less important","2015","66 and older","West Germany","","","",""
"Less important","2015","66 and older","East Germany","","","",""
"Quite unimportant","2015","16-34 y.","West Germany","","","",""
"Quite unimportant","2015","16-34 y.","East Germany","","","",""
"Quite unimportant","2015","35-65 y.","West Germany","","","",""
"Quite unimportant","2015","35-65 y.","East Germany","","","",""
"Quite unimportant","2015","66 and older","West Germany","","","",""
"Quite unimportant","2015","66 and older","East Germany","","","",""
"Very important","2016","16-34 y.","West Germany","2281","0.469917092723364","0.455643926212326","0.484190259234403"
"Very important","2016","16-34 y.","East Germany","452","0.442877340641905","0.411793782347558","0.473960898936253"
"Very important","2016","35-65 y.","West Germany","4000","0.330509870121036","0.32173645131921","0.339283288922863"
"Very important","2016","35-65 y.","East Germany","965","0.298279276248773","0.281619562497228","0.314938990000317"
"Very important","2016","66 and older","West Germany","903","0.253087293538112","0.238843117363455","0.26733146971277"
"Very important","2016","66 and older","East Germany","285","0.234422629890513","0.210332775143444","0.258512484637582"
"Important","2016","16-34 y.","West Germany","2229","0.489216718422666","0.474920973418613","0.503512463426719"
"Important","2016","16-34 y.","East Germany","487","0.515277759189708","0.484003951613381","0.546551566766034"
"Important","2016","35-65 y.","West Germany","6546","0.610794031954038","0.601700309546038","0.619887754362038"
"Important","2016","35-65 y.","East Germany","1780","0.64879416144014","0.631411824123087","0.666176498757193"
"Important","2016","66 and older","West Germany","2439","0.675818857624638","0.660484122850444","0.691153592398832"
"Important","2016","66 and older","East Germany","816","0.679803935433135","0.653273785594645","0.706334085271625"
"Less important","2016","16-34 y.","West Germany","173","0.0387860562683472","0.0332641929348006","0.0443079196018937"
"Less important","2016","16-34 y.","East Germany","38","0.0393687530971032","0.0271993921732729","0.0515381140209335"
"Less important","2016","35-65 y.","West Germany","465","0.0551146468046295","0.0508583919192533","0.0593709016900056"
"Less important","2016","35-65 y.","East Germany","134","0.0491127942423108","0.0412435021221498","0.0569820863624719"
"Less important","2016","66 and older","West Germany","216","0.0647270937556044","0.0566662691330699","0.0727879183781388"
"Less important","2016","66 and older","East Germany","79","0.0791060071912426","0.0637580908631608","0.0944539235193244"
"Quite unimportant","2016","16-34 y.","West Germany","14","","",""
"Quite unimportant","2016","16-34 y.","East Germany","4","","",""
"Quite unimportant","2016","35-65 y.","West Germany","32","0.00358145112029627","0.00246727211458895","0.0046956301260036"
"Quite unimportant","2016","35-65 y.","East Germany","18","","",""
"Quite unimportant","2016","66 and older","West Germany","21","","",""
"Quite unimportant","2016","66 and older","East Germany","8","","",""
