"plh0193","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Disagree fully","2005","Hamburg","(Married) couple without C. ","","","",""
"Disagree fully","2005","Hamburg","Single parent ","","","",""
"Disagree fully","2005","Hamburg","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Hamburg","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Hamburg","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Lower Saxony","1-pers.-HH","","","",""
"Disagree fully","2005","Lower Saxony","(Married) couple without C. ","","","",""
"Disagree fully","2005","Lower Saxony","Single parent ","","","",""
"Disagree fully","2005","Lower Saxony","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Lower Saxony","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Bremen","1-pers.-HH","","","",""
"Disagree fully","2005","Bremen","(Married) couple without C. ","","","",""
"Disagree fully","2005","Bremen","Single parent ","","","",""
"Disagree fully","2005","Bremen","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Bremen","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Bremen","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","North Rhine-Westphalia","1-pers.-HH","","","",""
"Disagree fully","2005","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Disagree fully","2005","North Rhine-Westphalia","Single parent ","","","",""
"Disagree fully","2005","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Hesse","1-pers.-HH","","","",""
"Disagree fully","2005","Hesse","(Married) couple without C. ","","","",""
"Disagree fully","2005","Hesse","Single parent ","","","",""
"Disagree fully","2005","Hesse","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Hesse","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Hesse","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Baden-Württemberg","1-pers.-HH","","","",""
"Disagree fully","2005","Baden-Württemberg","(Married) couple without C. ","","","",""
"Disagree fully","2005","Baden-Württemberg","Single parent ","","","",""
"Disagree fully","2005","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Bavaria","1-pers.-HH","","","",""
"Disagree fully","2005","Bavaria","(Married) couple without C. ","","","",""
"Disagree fully","2005","Bavaria","Single parent ","","","",""
"Disagree fully","2005","Bavaria","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Bavaria","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Bavaria","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Berlin","1-pers.-HH","","","",""
"Disagree fully","2005","Berlin","(Married) couple without C. ","","","",""
"Disagree fully","2005","Berlin","Single parent ","","","",""
"Disagree fully","2005","Berlin","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Berlin","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Berlin","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Brandenburg","1-pers.-HH","","","",""
"Disagree fully","2005","Brandenburg","(Married) couple without C. ","","","",""
"Disagree fully","2005","Brandenburg","Single parent ","","","",""
"Disagree fully","2005","Brandenburg","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Brandenburg","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Brandenburg","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Saxony","1-pers.-HH","","","",""
"Disagree fully","2005","Saxony","(Married) couple without C. ","","","",""
"Disagree fully","2005","Saxony","Single parent ","","","",""
"Disagree fully","2005","Saxony","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Saxony","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Saxony","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Saxony-Anhalt","1-pers.-HH","","","",""
"Disagree fully","2005","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Disagree fully","2005","Saxony-Anhalt","Single parent ","","","",""
"Disagree fully","2005","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Disagree fully","2005","Thuringia","1-pers.-HH","","","",""
"Disagree fully","2005","Thuringia","(Married) couple without C. ","","","",""
"Disagree fully","2005","Thuringia","Single parent ","","","",""
"Disagree fully","2005","Thuringia","Couple + C. LE 16 ","","","",""
"Disagree fully","2005","Thuringia","Couple + C. GT 16 ","","","",""
"Disagree fully","2005","Thuringia","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Schleswig-Holstein","1-pers.-HH","","","",""
"Fully agree","2006","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Fully agree","2006","Schleswig-Holstein","Single parent ","","","",""
"Fully agree","2006","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Hamburg","1-pers.-HH","","","",""
"Fully agree","2006","Hamburg","(Married) couple without C. ","","","",""
"Fully agree","2006","Hamburg","Single parent ","","","",""
"Fully agree","2006","Hamburg","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Hamburg","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Hamburg","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Lower Saxony","1-pers.-HH","","","",""
"Fully agree","2006","Lower Saxony","(Married) couple without C. ","","","",""
"Fully agree","2006","Lower Saxony","Single parent ","","","",""
"Fully agree","2006","Lower Saxony","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Lower Saxony","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Bremen","1-pers.-HH","","","",""
"Fully agree","2006","Bremen","(Married) couple without C. ","","","",""
"Fully agree","2006","Bremen","Single parent ","","","",""
"Fully agree","2006","Bremen","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Bremen","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Bremen","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","North Rhine-Westphalia","1-pers.-HH","","","",""
"Fully agree","2006","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Fully agree","2006","North Rhine-Westphalia","Single parent ","","","",""
"Fully agree","2006","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Fully agree","2006","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Fully agree","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Hesse","1-pers.-HH","","","",""
"Fully agree","2006","Hesse","(Married) couple without C. ","","","",""
"Fully agree","2006","Hesse","Single parent ","","","",""
"Fully agree","2006","Hesse","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Hesse","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Hesse","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Baden-Württemberg","1-pers.-HH","","","",""
"Fully agree","2006","Baden-Württemberg","(Married) couple without C. ","","","",""
"Fully agree","2006","Baden-Württemberg","Single parent ","","","",""
"Fully agree","2006","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Bavaria","1-pers.-HH","","","",""
"Fully agree","2006","Bavaria","(Married) couple without C. ","","","",""
"Fully agree","2006","Bavaria","Single parent ","","","",""
"Fully agree","2006","Bavaria","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Bavaria","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Bavaria","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Berlin","1-pers.-HH","","","",""
"Fully agree","2006","Berlin","(Married) couple without C. ","","","",""
"Fully agree","2006","Berlin","Single parent ","","","",""
"Fully agree","2006","Berlin","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Berlin","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Berlin","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Brandenburg","1-pers.-HH","","","",""
"Fully agree","2006","Brandenburg","(Married) couple without C. ","","","",""
"Fully agree","2006","Brandenburg","Single parent ","","","",""
"Fully agree","2006","Brandenburg","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Brandenburg","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Brandenburg","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Saxony","1-pers.-HH","","","",""
"Fully agree","2006","Saxony","(Married) couple without C. ","","","",""
"Fully agree","2006","Saxony","Single parent ","","","",""
"Fully agree","2006","Saxony","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Saxony","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Saxony","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Saxony-Anhalt","1-pers.-HH","","","",""
"Fully agree","2006","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Fully agree","2006","Saxony-Anhalt","Single parent ","","","",""
"Fully agree","2006","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Fully agree","2006","Thuringia","1-pers.-HH","","","",""
"Fully agree","2006","Thuringia","(Married) couple without C. ","","","",""
"Fully agree","2006","Thuringia","Single parent ","","","",""
"Fully agree","2006","Thuringia","Couple + C. LE 16 ","","","",""
"Fully agree","2006","Thuringia","Couple + C. GT 16 ","","","",""
"Fully agree","2006","Thuringia","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Schleswig-Holstein","1-pers.-HH","","","",""
"Rather agree","2006","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Rather agree","2006","Schleswig-Holstein","Single parent ","","","",""
"Rather agree","2006","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Hamburg","1-pers.-HH","","","",""
"Rather agree","2006","Hamburg","(Married) couple without C. ","","","",""
"Rather agree","2006","Hamburg","Single parent ","","","",""
"Rather agree","2006","Hamburg","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Hamburg","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Hamburg","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Lower Saxony","1-pers.-HH","","","",""
"Rather agree","2006","Lower Saxony","(Married) couple without C. ","","","",""
"Rather agree","2006","Lower Saxony","Single parent ","","","",""
"Rather agree","2006","Lower Saxony","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Lower Saxony","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Bremen","1-pers.-HH","","","",""
"Rather agree","2006","Bremen","(Married) couple without C. ","","","",""
"Rather agree","2006","Bremen","Single parent ","","","",""
"Rather agree","2006","Bremen","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Bremen","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Bremen","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","North Rhine-Westphalia","1-pers.-HH","","","",""
"Rather agree","2006","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Rather agree","2006","North Rhine-Westphalia","Single parent ","","","",""
"Rather agree","2006","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Rather agree","2006","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Rather agree","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Hesse","1-pers.-HH","","","",""
"Rather agree","2006","Hesse","(Married) couple without C. ","","","",""
"Rather agree","2006","Hesse","Single parent ","","","",""
"Rather agree","2006","Hesse","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Hesse","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Hesse","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Baden-Württemberg","1-pers.-HH","","","",""
"Rather agree","2006","Baden-Württemberg","(Married) couple without C. ","","","",""
"Rather agree","2006","Baden-Württemberg","Single parent ","","","",""
"Rather agree","2006","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Bavaria","1-pers.-HH","","","",""
"Rather agree","2006","Bavaria","(Married) couple without C. ","","","",""
"Rather agree","2006","Bavaria","Single parent ","","","",""
"Rather agree","2006","Bavaria","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Bavaria","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Bavaria","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Berlin","1-pers.-HH","","","",""
"Rather agree","2006","Berlin","(Married) couple without C. ","","","",""
"Rather agree","2006","Berlin","Single parent ","","","",""
"Rather agree","2006","Berlin","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Berlin","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Berlin","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Brandenburg","1-pers.-HH","","","",""
"Rather agree","2006","Brandenburg","(Married) couple without C. ","","","",""
"Rather agree","2006","Brandenburg","Single parent ","","","",""
"Rather agree","2006","Brandenburg","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Brandenburg","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Brandenburg","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Saxony","1-pers.-HH","","","",""
"Rather agree","2006","Saxony","(Married) couple without C. ","","","",""
"Rather agree","2006","Saxony","Single parent ","","","",""
"Rather agree","2006","Saxony","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Saxony","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Saxony","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Saxony-Anhalt","1-pers.-HH","","","",""
"Rather agree","2006","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Rather agree","2006","Saxony-Anhalt","Single parent ","","","",""
"Rather agree","2006","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Rather agree","2006","Thuringia","1-pers.-HH","","","",""
"Rather agree","2006","Thuringia","(Married) couple without C. ","","","",""
"Rather agree","2006","Thuringia","Single parent ","","","",""
"Rather agree","2006","Thuringia","Couple + C. LE 16 ","","","",""
"Rather agree","2006","Thuringia","Couple + C. GT 16 ","","","",""
"Rather agree","2006","Thuringia","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Schleswig-Holstein","1-pers.-HH","","","",""
"Rather disagree","2006","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Rather disagree","2006","Schleswig-Holstein","Single parent ","","","",""
"Rather disagree","2006","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Hamburg","1-pers.-HH","","","",""
"Rather disagree","2006","Hamburg","(Married) couple without C. ","","","",""
"Rather disagree","2006","Hamburg","Single parent ","","","",""
"Rather disagree","2006","Hamburg","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Hamburg","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Hamburg","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Lower Saxony","1-pers.-HH","","","",""
"Rather disagree","2006","Lower Saxony","(Married) couple without C. ","","","",""
"Rather disagree","2006","Lower Saxony","Single parent ","","","",""
"Rather disagree","2006","Lower Saxony","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Lower Saxony","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Bremen","1-pers.-HH","","","",""
"Rather disagree","2006","Bremen","(Married) couple without C. ","","","",""
"Rather disagree","2006","Bremen","Single parent ","","","",""
"Rather disagree","2006","Bremen","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Bremen","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Bremen","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","North Rhine-Westphalia","1-pers.-HH","","","",""
"Rather disagree","2006","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Rather disagree","2006","North Rhine-Westphalia","Single parent ","","","",""
"Rather disagree","2006","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Hesse","1-pers.-HH","","","",""
"Rather disagree","2006","Hesse","(Married) couple without C. ","","","",""
"Rather disagree","2006","Hesse","Single parent ","","","",""
"Rather disagree","2006","Hesse","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Hesse","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Hesse","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Baden-Württemberg","1-pers.-HH","","","",""
"Rather disagree","2006","Baden-Württemberg","(Married) couple without C. ","","","",""
"Rather disagree","2006","Baden-Württemberg","Single parent ","","","",""
"Rather disagree","2006","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Bavaria","1-pers.-HH","","","",""
"Rather disagree","2006","Bavaria","(Married) couple without C. ","","","",""
"Rather disagree","2006","Bavaria","Single parent ","","","",""
"Rather disagree","2006","Bavaria","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Bavaria","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Bavaria","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Berlin","1-pers.-HH","","","",""
"Rather disagree","2006","Berlin","(Married) couple without C. ","","","",""
"Rather disagree","2006","Berlin","Single parent ","","","",""
"Rather disagree","2006","Berlin","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Berlin","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Berlin","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Brandenburg","1-pers.-HH","","","",""
"Rather disagree","2006","Brandenburg","(Married) couple without C. ","","","",""
"Rather disagree","2006","Brandenburg","Single parent ","","","",""
"Rather disagree","2006","Brandenburg","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Brandenburg","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Brandenburg","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Rather disagree","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Rather disagree","2006","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Rather disagree","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Saxony","1-pers.-HH","","","",""
"Rather disagree","2006","Saxony","(Married) couple without C. ","","","",""
"Rather disagree","2006","Saxony","Single parent ","","","",""
"Rather disagree","2006","Saxony","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Saxony","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Saxony","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Saxony-Anhalt","1-pers.-HH","","","",""
"Rather disagree","2006","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Rather disagree","2006","Saxony-Anhalt","Single parent ","","","",""
"Rather disagree","2006","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Rather disagree","2006","Thuringia","1-pers.-HH","","","",""
"Rather disagree","2006","Thuringia","(Married) couple without C. ","","","",""
"Rather disagree","2006","Thuringia","Single parent ","","","",""
"Rather disagree","2006","Thuringia","Couple + C. LE 16 ","","","",""
"Rather disagree","2006","Thuringia","Couple + C. GT 16 ","","","",""
"Rather disagree","2006","Thuringia","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","Schleswig-Holstein","1-pers.-HH","","","",""
"Disagree fully","2006","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Disagree fully","2006","Schleswig-Holstein","Single parent ","","","",""
"Disagree fully","2006","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Disagree fully","2006","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Disagree fully","2006","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","Hamburg","1-pers.-HH","","","",""
"Disagree fully","2006","Hamburg","(Married) couple without C. ","","","",""
"Disagree fully","2006","Hamburg","Single parent ","","","",""
"Disagree fully","2006","Hamburg","Couple + C. LE 16 ","","","",""
"Disagree fully","2006","Hamburg","Couple + C. GT 16 ","","","",""
"Disagree fully","2006","Hamburg","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","Lower Saxony","1-pers.-HH","","","",""
"Disagree fully","2006","Lower Saxony","(Married) couple without C. ","","","",""
"Disagree fully","2006","Lower Saxony","Single parent ","","","",""
"Disagree fully","2006","Lower Saxony","Couple + C. LE 16 ","","","",""
"Disagree fully","2006","Lower Saxony","Couple + C. GT 16 ","","","",""
"Disagree fully","2006","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","Bremen","1-pers.-HH","","","",""
"Disagree fully","2006","Bremen","(Married) couple without C. ","","","",""
"Disagree fully","2006","Bremen","Single parent ","","","",""
"Disagree fully","2006","Bremen","Couple + C. LE 16 ","","","",""
"Disagree fully","2006","Bremen","Couple + C. GT 16 ","","","",""
"Disagree fully","2006","Bremen","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","North Rhine-Westphalia","1-pers.-HH","","","",""
"Disagree fully","2006","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Disagree fully","2006","North Rhine-Westphalia","Single parent ","","","",""
"Disagree fully","2006","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Disagree fully","2006","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Disagree fully","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","Hesse","1-pers.-HH","","","",""
"Disagree fully","2006","Hesse","(Married) couple without C. ","","","",""
"Disagree fully","2006","Hesse","Single parent ","","","",""
"Disagree fully","2006","Hesse","Couple + C. LE 16 ","","","",""
"Disagree fully","2006","Hesse","Couple + C. GT 16 ","","","",""
"Disagree fully","2006","Hesse","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Disagree fully","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Disagree fully","2006","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Disagree fully","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Disagree fully","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Disagree fully","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Disagree fully","2006","Baden-Württemberg","1-pers.-HH","","","",""
