"ple0181","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2016","Couple + C. LE 16 ","(2a) intermediate vocational","98","0.0538553834657911","0.041805122077873","0.0659056448537093"
"Once a month or less","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","12","","",""
"Once a month or less","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","57","0.0892998638194399","0.0697452086550027","0.108854518983877"
"Once a month or less","2016","Couple + C. LE 16 ","(3a) lower tertiary education","40","0.0698819797635625","0.0464819020897034","0.0932820574374216"
"Once a month or less","2016","Couple + C. LE 16 ","(3b) higher tertiary education","107","0.0975075318406591","0.081332032026474","0.113683031654844"
"Once a month or less","2016","Couple + C. GT 16 ","(0) in school","8","","",""
"Once a month or less","2016","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Once a month or less","2016","Couple + C. GT 16 ","(1b) general elementary school","20","","",""
"Once a month or less","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","55","0.123447275652218","0.0950370781135553","0.151857473190881"
"Once a month or less","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Once a month or less","2016","Couple + C. GT 16 ","(2a) intermediate vocational","54","0.0988953692367906","0.0747666085025174","0.123024129971064"
"Once a month or less","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","16","","",""
"Once a month or less","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","21","","",""
"Once a month or less","2016","Couple + C. GT 16 ","(3a) lower tertiary education","16","","",""
"Once a month or less","2016","Couple + C. GT 16 ","(3b) higher tertiary education","41","0.074892533056295","0.0463633347529414","0.103421731359649"
"Once a month or less","2016","Couple + C. LE and GT 16","(0) in school","8","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(1b) general elementary school","18","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","23","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","26","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","12","","",""
"Once a month or less","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","13","","",""
"Never","2016","1-pers.-HH","(0) in school","","","",""
"Never","2016","1-pers.-HH","(1a) inadequately completed","2","","",""
"Never","2016","1-pers.-HH","(1b) general elementary school","8","","",""
"Never","2016","1-pers.-HH","(1c) basic vocational qualification","45","0.0530257847841362","0.0381441157082341","0.0679074538600383"
"Never","2016","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Never","2016","1-pers.-HH","(2a) intermediate vocational","42","0.0587547919169713","0.0410534463923024","0.0764561374416402"
"Never","2016","1-pers.-HH","(2c_gen) general maturity certificate","20","","",""
"Never","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","25","","",""
"Never","2016","1-pers.-HH","(3a) lower tertiary education","28","","",""
"Never","2016","1-pers.-HH","(3b) higher tertiary education","52","0.0981683893223946","0.0739743387261808","0.122362439918608"
"Never","2016","(Married) couple without C. ","(0) in school","","","",""
"Never","2016","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"Never","2016","(Married) couple without C. ","(1b) general elementary school","13","","",""
"Never","2016","(Married) couple without C. ","(1c) basic vocational qualification","75","0.0404415242164066","0.0318167305692258","0.0490663178635873"
"Never","2016","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Never","2016","(Married) couple without C. ","(2a) intermediate vocational","62","0.04379186913909","0.0339686632121802","0.0536150750659998"
"Never","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","11","","",""
"Never","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","25","","",""
"Never","2016","(Married) couple without C. ","(3a) lower tertiary education","25","","",""
"Never","2016","(Married) couple without C. ","(3b) higher tertiary education","68","0.0484149956108797","0.0368490295889068","0.0599809616328526"
"Never","2016","Single parent ","(0) in school","5","","",""
"Never","2016","Single parent ","(1a) inadequately completed","","","",""
"Never","2016","Single parent ","(1b) general elementary school","8","","",""
"Never","2016","Single parent ","(1c) basic vocational qualification","6","","",""
"Never","2016","Single parent ","(2b) intermediate general qualification","1","","",""
"Never","2016","Single parent ","(2a) intermediate vocational","15","","",""
"Never","2016","Single parent ","(2c_gen) general maturity certificate","13","","",""
"Never","2016","Single parent ","(2c_voc) vocational maturity certificate","15","","",""
"Never","2016","Single parent ","(3a) lower tertiary education","10","","",""
"Never","2016","Single parent ","(3b) higher tertiary education","14","","",""
"Never","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2016","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Never","2016","Couple + C. LE 16 ","(1b) general elementary school","8","","",""
"Never","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","24","","",""
"Never","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2016","Couple + C. LE 16 ","(2a) intermediate vocational","28","","",""
"Never","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","12","","",""
"Never","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","37","0.0338061719237091","0.0214134361518445","0.0461989076955737"
"Never","2016","Couple + C. LE 16 ","(3a) lower tertiary education","18","","",""
"Never","2016","Couple + C. LE 16 ","(3b) higher tertiary education","71","0.0417036522173559","0.0308029670698641","0.0526043373648476"
"Never","2016","Couple + C. GT 16 ","(0) in school","5","","",""
"Never","2016","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","2016","Couple + C. GT 16 ","(1b) general elementary school","2","","",""
"Never","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","17","","",""
"Never","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Never","2016","Couple + C. GT 16 ","(2a) intermediate vocational","13","","",""
"Never","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","24","","",""
"Never","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Never","2016","Couple + C. GT 16 ","(3a) lower tertiary education","7","","",""
"Never","2016","Couple + C. GT 16 ","(3b) higher tertiary education","14","","",""
"Never","2016","Couple + C. LE and GT 16","(0) in school","9","","",""
"Never","2016","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","2016","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Never","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","3","","",""
"Never","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Never","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","9","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","8","","",""
"Never","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Never","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Daily","2017","1-pers.-HH","(0) in school","","","",""
"Daily","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","2017","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","2017","(Married) couple without C. ","(0) in school","","","",""
"Daily","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","2017","Single parent ","(0) in school","","","",""
"Daily","2017","Single parent ","(1a) inadequately completed","","","",""
"Daily","2017","Single parent ","(1b) general elementary school","","","",""
"Daily","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","2017","Single parent ","(2a) intermediate vocational","","","",""
"Daily","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Single parent ","(3a) lower tertiary education","","","",""
"Daily","2017","Single parent ","(3b) higher tertiary education","","","",""
"Daily","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","2017","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","2017","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","2017","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","2017","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","1-pers.-HH","(0) in school","","","",""
"Four to six days a week","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"Four to six days a week","2017","1-pers.-HH","(1b) general elementary school","","","",""
"Four to six days a week","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(0) in school","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Single parent ","(0) in school","","","",""
"Four to six days a week","2017","Single parent ","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Single parent ","(1b) general elementary school","","","",""
"Four to six days a week","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Single parent ","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Single parent ","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Single parent ","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","1-pers.-HH","(0) in school","","","",""
"Two to three days a week","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"Two to three days a week","2017","1-pers.-HH","(1b) general elementary school","","","",""
"Two to three days a week","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(0) in school","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Single parent ","(0) in school","","","",""
"Two to three days a week","2017","Single parent ","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Single parent ","(1b) general elementary school","","","",""
"Two to three days a week","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Single parent ","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Single parent ","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Single parent ","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","1-pers.-HH","(0) in school","","","",""
"Two to four days a month","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"Two to four days a month","2017","1-pers.-HH","(1b) general elementary school","","","",""
"Two to four days a month","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(0) in school","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Single parent ","(0) in school","","","",""
"Two to four days a month","2017","Single parent ","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Single parent ","(1b) general elementary school","","","",""
"Two to four days a month","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Single parent ","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Single parent ","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Single parent ","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Once a month or less","2017","1-pers.-HH","(0) in school","","","",""
"Once a month or less","2017","1-pers.-HH","(1a) inadequately completed","","","",""
"Once a month or less","2017","1-pers.-HH","(1b) general elementary school","","","",""
"Once a month or less","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"Once a month or less","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"Once a month or less","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"Once a month or less","2017","(Married) couple without C. ","(0) in school","","","",""
"Once a month or less","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Once a month or less","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"Once a month or less","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Once a month or less","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Once a month or less","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Once a month or less","2017","Single parent ","(0) in school","","","",""
"Once a month or less","2017","Single parent ","(1a) inadequately completed","","","",""
"Once a month or less","2017","Single parent ","(1b) general elementary school","","","",""
"Once a month or less","2017","Single parent ","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","Single parent ","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","Single parent ","(2a) intermediate vocational","","","",""
