"ple0181","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2018","(2b) intermediate general qualification","Female","41","0.0788588526551841","0.0547478211403275","0.102969884170041"
"Once a month or less","2018","(2a) intermediate vocational","Male","250","0.102002593614532","0.0896659413134985","0.114339245915566"
"Once a month or less","2018","(2a) intermediate vocational","Female","324","0.114179711566776","0.103544356280436","0.124815066853116"
"Once a month or less","2018","(2c_gen) general maturity certificate","Male","45","0.0718681727913172","0.0523701184153634","0.091366227167271"
"Once a month or less","2018","(2c_gen) general maturity certificate","Female","70","0.0809140368567526","0.0618736843974122","0.0999543893160929"
"Once a month or less","2018","(2c_voc) vocational maturity certificate","Male","85","0.0797694045189628","0.0631910691888244","0.0963477398491012"
"Once a month or less","2018","(2c_voc) vocational maturity certificate","Female","119","0.0758565146563107","0.0624932193504453","0.089219809962176"
"Once a month or less","2018","(3a) lower tertiary education","Male","115","0.108907624944158","0.0896763386930691","0.128138911195247"
"Once a month or less","2018","(3a) lower tertiary education","Female","104","0.131288108609622","0.109767571715836","0.152808645503408"
"Once a month or less","2018","(3b) higher tertiary education","Male","219","0.104296056787367","0.0912112100709102","0.117380903503824"
"Once a month or less","2018","(3b) higher tertiary education","Female","264","0.128416840000815","0.114503249524266","0.142330430477363"
"Never","2018","(0) in school","Male","4","","",""
"Never","2018","(0) in school","Female","26","","",""
"Never","2018","(1a) inadequately completed","Male","7","","",""
"Never","2018","(1a) inadequately completed","Female","11","","",""
"Never","2018","(1b) general elementary school","Male","13","","",""
"Never","2018","(1b) general elementary school","Female","44","0.0385299306417793","0.027400957997912","0.0496589032856466"
"Never","2018","(1c) basic vocational qualification","Male","90","0.0384178595169365","0.0309680957170727","0.0458676233168003"
"Never","2018","(1c) basic vocational qualification","Female","104","0.0538307413823025","0.0444659543963863","0.0631955283682186"
"Never","2018","(2b) intermediate general qualification","Male","6","","",""
"Never","2018","(2b) intermediate general qualification","Female","20","","",""
"Never","2018","(2a) intermediate vocational","Male","60","0.0352356158416616","0.0277201528498268","0.0427510788334965"
"Never","2018","(2a) intermediate vocational","Female","128","0.040574351272722","0.0339762925727741","0.0471724099726699"
"Never","2018","(2c_gen) general maturity certificate","Male","35","0.0645256063566039","0.0459774758894934","0.0830737368237144"
"Never","2018","(2c_gen) general maturity certificate","Female","94","0.121491445367809","0.0986811541919101","0.144301736543708"
"Never","2018","(2c_voc) vocational maturity certificate","Male","36","0.0292638852156769","0.0189507432384093","0.0395770271929445"
"Never","2018","(2c_voc) vocational maturity certificate","Female","94","0.0595382756676606","0.0475952020581585","0.0714813492771627"
"Never","2018","(3a) lower tertiary education","Male","27","","",""
"Never","2018","(3a) lower tertiary education","Female","78","0.0941162030913862","0.0755094340135299","0.112722972169242"
"Never","2018","(3b) higher tertiary education","Male","104","0.0535616908401349","0.043922829193918","0.0632005524863518"
"Never","2018","(3b) higher tertiary education","Female","192","0.093800246530289","0.0816750783397051","0.105925414720873"
