"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2011","66 and older","college entrance qualification","8.02","8","807","5","7","9","10","7.9","8.14","8","9"
"2011","66 and older","lower secondary degree","7.85","8","2487","5","7","9","10","7.77","7.93","8","8"
"2011","66 and older","no degree/no degree yet","7.45","8","61","4","7","9","10","6.85","8.05","8","9"
"2011","66 and older","Other degree","7.88","8","206","5","7","9","10","7.62","8.14","8","9"
"2011","66 and older","secondary school degree","7.84","8","830","5","7","9","10","7.71","7.97","8","9"
"2012","16-34 y.","college entrance qualification","7.85","8","1889","5","7","9","10","7.77","7.93","8","8"
"2012","16-34 y.","lower secondary degree","8.1","8","1012","5","7","10","10","7.98","8.22","9","9"
"2012","16-34 y.","no degree/no degree yet","7.93","8","573","5","7","10","10","7.78","8.08","8","9"
"2012","16-34 y.","Other degree","8.49","9","309","6","8","10","10","8.28","8.7","9","9"
"2012","16-34 y.","secondary school degree","7.96","8","1707","5","7","9","10","7.87","8.05","8","9"
"2012","35-65 y.","college entrance qualification","7.74","8","4683","5","7","9","10","7.69","7.79","8","8"
"2012","35-65 y.","lower secondary degree","7.75","8","3750","5","7","9","10","7.69","7.81","8","8"
"2012","35-65 y.","no degree/no degree yet","7.65","8","199","4","6","10","10","7.33","7.97","8","9"
"2012","35-65 y.","Other degree","8.07","9","1183","5","7","10","10","7.96","8.18","9","9"
"2012","35-65 y.","secondary school degree","7.69","8","5435","5","7","9","10","7.64","7.74","8","8"
"2012","66 and older","college entrance qualification","8.19","8","892","6","8","10","10","8.08","8.3","8","9"
"2012","66 and older","lower secondary degree","7.88","8","2626","5","7","9","10","7.8","7.96","8","8"
"2012","66 and older","no degree/no degree yet","7.5","8","70","5","7","9","10","6.95","8.05","7","8"
"2012","66 and older","Other degree","8.03","8","258","6","7","9","10","7.81","8.25","8","8"
"2012","66 and older","secondary school degree","7.92","8","938","5","7","10","10","7.8","8.04","8","9"
"2013","16-34 y.","college entrance qualification","7.92","8","1773","6","7","9","10","7.84","8","8","8"
"2013","16-34 y.","lower secondary degree","7.83","8","876","5","7","10","10","7.7","7.96","8","9"
"2013","16-34 y.","no degree/no degree yet","7.78","8","548","5","7","9","10","7.62","7.94","8","9"
"2013","16-34 y.","Other degree","8.34","9","243","6","7","10","10","8.15","8.53","9","9"
"2013","16-34 y.","secondary school degree","7.96","8","1573","5","7","9","10","7.87","8.05","8","9"
"2013","35-65 y.","college entrance qualification","7.73","8","4625","5","7","9","10","7.68","7.78","8","8"
"2013","35-65 y.","lower secondary degree","7.7","8","3551","5","7","9","10","7.63","7.77","8","8"
"2013","35-65 y.","no degree/no degree yet","6.89","8","187","3","5","9","10","6.53","7.25","8","9"
"2013","35-65 y.","Other degree","7.91","8","1106","5","7","9","10","7.79","8.03","9","9"
"2013","35-65 y.","secondary school degree","7.71","8","5266","5","7","9","10","7.66","7.76","8","8"
"2013","66 and older","college entrance qualification","8.11","8","940","5","8","9","10","8","8.22","9","9"
"2013","66 and older","lower secondary degree","7.93","8","2615","5","7","10","10","7.86","8","8","8"
"2013","66 and older","no degree/no degree yet","7.61","8","71","5","6","9","10","7.04","8.18","7","9"
"2013","66 and older","Other degree","8.09","8","249","5","7","10","10","7.86","8.32","8","9"
"2013","66 and older","secondary school degree","8","8","983","5","7","9","10","7.88","8.12","8","9"
"2014","16-34 y.","college entrance qualification","8","8","1986","6","7","9","10","7.92","8.08","8","8"
"2014","16-34 y.","lower secondary degree","8.01","8","1046","5","7","10","10","7.89","8.13","9","9"
"2014","16-34 y.","no degree/no degree yet","8.09","8","587","5","7","9","10","7.94","8.24","8","9"
"2014","16-34 y.","Other degree","8.45","9","582","6","8","10","10","8.31","8.59","9","9"
"2014","16-34 y.","secondary school degree","7.99","8","1637","5","7","9","10","7.91","8.07","8","9"
"2014","35-65 y.","college entrance qualification","7.62","8","4453","5","7","9","10","7.57","7.67","8","8"
"2014","35-65 y.","lower secondary degree","7.69","8","3239","5","7","9","10","7.62","7.76","8","8"
"2014","35-65 y.","no degree/no degree yet","7.15","8","343","3","5","9","10","6.91","7.39","8","9"
"2014","35-65 y.","Other degree","7.98","8","2386","5","7","10","10","7.9","8.06","9","9"
"2014","35-65 y.","secondary school degree","7.71","8","4875","5","7","9","10","7.66","7.76","8","8"
"2014","66 and older","college entrance qualification","8.17","8","940","5","8","10","10","8.06","8.28","8","9"
"2014","66 and older","lower secondary degree","7.91","8","2541","5","7","9","10","7.84","7.98","8","8"
"2014","66 and older","no degree/no degree yet","7.64","8","73","4","6","10","10","7.08","8.2","8","9"
"2014","66 and older","Other degree","8","8","308","5","7","9","10","7.79","8.21","8","9"
"2014","66 and older","secondary school degree","7.98","8","982","5","7","9","10","7.87","8.09","8","9"
"2015","16-34 y.","college entrance qualification","7.95","8","1830","6","7","9","10","7.87","8.03","8","8"
"2015","16-34 y.","lower secondary degree","7.88","8","869","5","7","10","10","7.75","8.01","8","9"
"2015","16-34 y.","no degree/no degree yet","7.77","8","448","5","6","9","10","7.59","7.95","8","8"
"2015","16-34 y.","Other degree","8.25","9","423","5","8","10","10","8.07","8.43","9","9"
"2015","16-34 y.","secondary school degree","7.97","8","1402","6","7","9","10","7.88","8.06","8","9"
"2015","35-65 y.","college entrance qualification","7.65","8","4260","5","7","9","10","7.6","7.7","8","8"
"2015","35-65 y.","lower secondary degree","7.69","8","2932","5","7","9","10","7.62","7.76","8","8"
"2015","35-65 y.","no degree/no degree yet","7.25","8","308","3","5","9","10","7","7.5","8","9"
"2015","35-65 y.","Other degree","8.03","8","2019","5","7","10","10","7.95","8.11","9","9"
"2015","35-65 y.","secondary school degree","7.69","8","4659","5","7","9","10","7.64","7.74","8","8"
"2015","66 and older","college entrance qualification","8.03","8","962","5","7","9","10","7.92","8.14","8","9"
"2015","66 and older","lower secondary degree","7.78","8","2455","5","7","9","10","7.7","7.86","8","8"
"2015","66 and older","no degree/no degree yet","7.1","8","60","3","6","9","10","6.47","7.73","7","9"
"2015","66 and older","Other degree","8.1","8","317","6","7","9","10","7.91","8.29","8","9"
"2015","66 and older","secondary school degree","7.93","8","1013","5","7","9","10","7.82","8.04","8","9"
"2016","16-34 y.","college entrance qualification","8","8","1697","6","7","9","10","7.92","8.08","8","8"
"2016","16-34 y.","lower secondary degree","7.97","8","785","5","7","10","10","7.84","8.1","8","9"
"2016","16-34 y.","no degree/no degree yet","7.98","8","430","6","7","9","10","7.8","8.16","8","9"
"2016","16-34 y.","Other degree","8.28","9","684","6","8","10","10","8.15","8.41","9","9"
"2016","16-34 y.","secondary school degree","7.97","8","1226","6","7","9","10","7.87","8.07","8","9"
"2016","35-65 y.","college entrance qualification","7.66","8","4081","5","7","9","10","7.61","7.71","8","8"
"2016","35-65 y.","lower secondary degree","7.75","8","2696","5","7","9","10","7.68","7.82","8","8"
"2016","35-65 y.","no degree/no degree yet","7.78","8","317","5","7","9","10","7.56","8","8","9"
"2016","35-65 y.","Other degree","8.08","8","2237","5","7","10","10","8","8.16","9","9"
"2016","35-65 y.","secondary school degree","7.69","8","4319","5","7","9","10","7.63","7.75","8","8"
"2016","66 and older","college entrance qualification","7.95","8","950","5","7","10","10","7.84","8.06","8","9"
"2016","66 and older","lower secondary degree","7.94","8","2301","5","7","9","10","7.87","8.01","8","8"
"2016","66 and older","no degree/no degree yet","7.36","8","58","5","6","9","10","6.8","7.92","7","9"
"2016","66 and older","Other degree","8.03","8","292","6","7","9","10","7.84","8.22","8","9"
"2016","66 and older","secondary school degree","7.71","8","1032","5","7","9","10","7.59","7.83","8","8"
"2017","16-34 y.","college entrance qualification","7.97","8","2127","6","7","9","10","7.9","8.04","8","8"
"2017","16-34 y.","lower secondary degree","8.14","8","795","6","7","10","10","8.01","8.27","8","9"
"2017","16-34 y.","no degree/no degree yet","8.1","8","506","6","7","9","10","7.94","8.26","8","9"
"2017","16-34 y.","Other degree","8.42","9","546","6","8","10","10","8.27","8.57","9","9"
"2017","16-34 y.","secondary school degree","7.86","8","1398","5","7","9","10","7.76","7.96","8","8"
"2017","35-65 y.","college entrance qualification","7.7","8","4673","5","7","9","10","7.65","7.75","8","8"
"2017","35-65 y.","lower secondary degree","7.7","8","2916","5","7","9","10","7.63","7.77","8","8"
"2017","35-65 y.","no degree/no degree yet","7.8","8","344","5","7","10","10","7.55","8.05","8","9"
"2017","35-65 y.","Other degree","8","8","2197","5","7","10","10","7.92","8.08","9","9"
"2017","35-65 y.","secondary school degree","7.71","8","4951","5","7","9","10","7.66","7.76","8","8"
"2017","66 and older","college entrance qualification","7.97","8","1049","5","7","9","10","7.86","8.08","8","9"
"2017","66 and older","lower secondary degree","7.88","8","2278","5","7","9","10","7.8","7.96","8","8"
"2017","66 and older","no degree/no degree yet","7.73","8","64","4","7","9","10","7.19","8.27","8","9"
"2017","66 and older","Other degree","8.02","8","319","5","7","9","10","7.83","8.21","8","8"
"2017","66 and older","secondary school degree","7.86","8","1167","5","7","9","10","7.75","7.97","8","8"
"2018","16-34 y.","college entrance qualification","7.98","8","2107","6","7","9","10","7.91","8.05","8","8"
"2018","16-34 y.","lower secondary degree","8.02","9","766","5","7","10","10","7.87","8.17","8","9"
"2018","16-34 y.","no degree/no degree yet","8.15","8.79","453","5","7","10","10","7.97","8.33","8","9"
"2018","16-34 y.","Other degree","8.17","9","482","5","7","10","10","8","8.34","8","9"
"2018","16-34 y.","secondary school degree","7.82","8","1273","5","7","9","10","7.72","7.92","8","9"
"2018","35-65 y.","college entrance qualification","7.69","8","4420","5","7","9","10","7.64","7.74","8","8"
"2018","35-65 y.","lower secondary degree","7.65","8","2671","5","7","9","10","7.57","7.73","8","8"
"2018","35-65 y.","no degree/no degree yet","7.81","8","345","5","6","10","10","7.57","8.05","8","9"
"2018","35-65 y.","Other degree","7.94","8","2082","5","7","10","10","7.86","8.02","8","9"
"2018","35-65 y.","secondary school degree","7.76","8","4709","5","7","9","10","7.71","7.81","8","8"
"2018","66 and older","college entrance qualification","8.05","8","1062","5","7","9","10","7.94","8.16","8","9"
"2018","66 and older","lower secondary degree","7.86","8","2209","5","7","9","10","7.78","7.94","8","8"
"2018","66 and older","no degree/no degree yet","7.3","8","65","4","5","9","10","6.75","7.85","8","8"
"2018","66 and older","Other degree","8.18","8","346","6","7","9","10","7.99","8.37","8","9"
"2018","66 and older","secondary school degree","7.86","8","1205","5","7","9","10","7.76","7.96","8","8"
"2019","16-34 y.","college entrance qualification","8.04","8","2061","6","7","9","10","7.97","8.11","8","8"
"2019","16-34 y.","lower secondary degree","8.12","9","639","5","7","10","10","7.97","8.27","8","9"
"2019","16-34 y.","no degree/no degree yet","8.13","9","416","6","7","10","10","7.95","8.31","8","9"
"2019","16-34 y.","Other degree","8.28","8","356","6","7","10","10","8.08","8.48","8","9"
"2019","16-34 y.","secondary school degree","7.95","8","1154","5","7","9","10","7.84","8.06","8","8"
"2019","35-65 y.","college entrance qualification","7.79","8","5181","5","7","9","10","7.74","7.84","8","8"
"2019","35-65 y.","lower secondary degree","7.72","8","2489","5","7","9","10","7.64","7.8","8","8"
"2019","35-65 y.","no degree/no degree yet","8.02","8","296","5","7","10","10","7.79","8.25","8","9"
"2019","35-65 y.","Other degree","8.09","9","1843","6","7","10","10","8.01","8.17","9","9"
"2019","35-65 y.","secondary school degree","7.79","8","4876","5","7","9","10","7.74","7.84","8","8"
"2019","66 and older","college entrance qualification","7.98","8","1205","5","7","10","10","7.88","8.08","8","9"
"2019","66 and older","lower secondary degree","7.8","8","2108","5","7","9","10","7.72","7.88","8","8"
"2019","66 and older","no degree/no degree yet","7.66","8","60","5","7","9","10","7.09","8.23","8","9"
"2019","66 and older","Other degree","8.12","8","345","6","7","9","10","7.94","8.3","8","9"
"2019","66 and older","secondary school degree","7.82","8","1323","5","7","9","10","7.72","7.92","8","8"
