"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2017","(1b) general elementary school","7.8","8","1959","5","7","9","10","7.71","7.89","8","8"
"2017","(1c) basic vocational qualification","7.91","8","5131","5","7","9","10","7.86","7.96","8","8"
"2017","(2a) intermediate vocational","7.75","8","6074","5","7","9","10","7.7","7.8","8","8"
"2017","(2b) intermediate general qualification","7.94","8","797","5","7","9","10","7.81","8.07","8","8"
"2017","(2c_gen) general maturity certificate","7.83","8","1468","5","7","9","10","7.74","7.92","8","8"
"2017","(2c_voc) vocational maturity certificate","7.82","8","2643","5","7","9","10","7.75","7.89","8","8"
"2017","(3a) lower tertiary education","7.78","8","2025","5","7","9","10","7.7","7.86","8","8"
"2017","(3b) higher tertiary education","7.91","8","4447","5","7","9","10","7.86","7.96","8","8"
"2018","(0) in school","8.33","9","333","6","7","10","10","8.14","8.52","8","9"
"2018","(1a) inadequately completed","7.67","8","527","4","6","10","10","7.47","7.87","8","8"
"2018","(1b) general elementary school","7.87","8","1892","5","7","10","10","7.78","7.96","8","9"
"2018","(1c) basic vocational qualification","7.82","8","4801","5","7","9","10","7.77","7.87","8","8"
"2018","(2a) intermediate vocational","7.79","8","5759","5","7","9","10","7.74","7.84","8","8"
"2018","(2b) intermediate general qualification","7.84","8","790","5","7","9","10","7.7","7.98","8","8"
"2018","(2c_gen) general maturity certificate","7.9","8","1445","5","7","9","10","7.81","7.99","8","8"
"2018","(2c_voc) vocational maturity certificate","7.85","8","2525","5","7","9","10","7.78","7.92","8","8"
"2018","(3a) lower tertiary education","7.77","8","1956","5","7","9","10","7.69","7.85","8","8"
"2018","(3b) higher tertiary education","7.88","8","4305","5","7","9","10","7.83","7.93","8","8"
"2019","(0) in school","8.32","9","331","7","7","10","10","8.14","8.5","8","9"
"2019","(1a) inadequately completed","7.88","8","435","5","7","9","10","7.67","8.09","8","9"
"2019","(1b) general elementary school","7.86","8","1660","5","7","10","10","7.76","7.96","8","9"
"2019","(1c) basic vocational qualification","7.87","8","4435","5","7","9","10","7.81","7.93","8","8"
"2019","(2a) intermediate vocational","7.8","8","5864","5","7","9","10","7.75","7.85","8","8"
"2019","(2b) intermediate general qualification","7.98","8","777","5","7","10","10","7.84","8.12","8","8"
"2019","(2c_gen) general maturity certificate","7.97","8","1458","6","7","9","10","7.88","8.06","8","8"
"2019","(2c_voc) vocational maturity certificate","7.85","8","2632","5","7","9","10","7.78","7.92","8","8"
"2019","(3a) lower tertiary education","7.88","8","2175","6","7","9","10","7.8","7.96","8","8"
"2019","(3b) higher tertiary education","7.94","8","4744","6","7","9","10","7.89","7.99","8","8"
