"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","66 and older","6.42","7","4415","3","5","8","9","10","6.36","6.48","0","10","7","7"
"2007","16-34 y.","5.94","6","4565","2","4","8","9","10","5.87","6.01","0","10","6","7"
"2007","35-65 y.","5.92","6","11398","3","5","8","9","10","5.88","5.96","0","10","7","7"
"2007","66 and older","6.45","7","4342","3","5","8","9","10","6.39","6.51","0","10","7","7"
"2008","16-34 y.","6.02","6","4192","3","5","8","9","10","5.95","6.09","0","10","7","7"
"2008","35-65 y.","5.95","6","10616","3","5","8","9","10","5.91","5.99","0","10","7","7"
"2008","66 and older","6.45","7","4304","3","5","8","9","10","6.39","6.51","0","10","7","7"
"2009","16-34 y.","6.05","6","3829","3","5","8","9","10","5.98","6.12","0","10","7","7"
"2009","35-65 y.","6.06","7","9836","3","5","8","9","10","6.01","6.11","0","10","7","7"
"2009","66 and older","6.46","7","4161","3","5","8","9","10","6.4","6.52","0","10","7","7"
"2010","16-34 y.","6.2","7","6413","3","5","8","9","10","6.14","6.26","0","10","6","7"
"2010","35-65 y.","6.1","7","13308","3","5","8","9","10","6.06","6.14","0","10","7","7"
"2010","66 and older","6.61","7","4032","3","5","8","9","10","6.55","6.67","0","10","7","7"
"2011","16-34 y.","6.43","7","6149","3","5","8","9","10","6.37","6.49","0","10","7","7"
"2011","35-65 y.","6.33","7","14964","3","5","8","9","10","6.29","6.37","0","10","7","7"
"2011","66 and older","6.59","7","4477","4","5","8","9","10","6.53","6.65","0","10","7","7"
"2012","16-34 y.","6.5","7","5897","3","5","8","9","10","6.44","6.56","0","10","7","7"
"2012","35-65 y.","6.43","7","15395","3","5","8","9","10","6.39","6.47","0","10","7","7"
"2012","66 and older","6.73","7","4909","4","5","8","9","10","6.67","6.79","0","10","7","7"
"2013","16-34 y.","6.57","7","7669","3","5","8","9","10","6.52","6.62","0","10","7","7"
"2013","35-65 y.","6.53","7","17701","3","5","8","9","10","6.5","6.56","0","10","7","7"
"2013","66 and older","6.85","7","5050","4","5","8","10","10","6.79","6.91","0","10","7","8"
"2014","16-34 y.","6.59","7","6318","3","5","8","9","10","6.53","6.65","0","10","7","7"
"2014","35-65 y.","6.53","7","15541","3","5","8","9","10","6.49","6.57","0","10","7","7"
"2014","66 and older","6.9","7","4951","4","5","8","10","10","6.84","6.96","0","10","7","8"
"2015","16-34 y.","6.72","7","5495","4","5","8","9","10","6.66","6.78","0","10","7","7"
"2015","35-65 y.","6.65","7","14385","3","5","8","9","10","6.61","6.69","0","10","7","7"
"2015","66 and older","7.05","8","4914","4","6","8","10","10","6.99","7.11","0","10","8","8"
"2016","16-34 y.","6.75","7","5364","4","5","8","9","10","6.69","6.81","0","10","7","7"
"2016","35-65 y.","6.74","7","13859","3","5","8","9","10","6.7","6.78","0","10","7","7"
"2016","66 and older","7.12","8","4724","4","6","8","10","10","7.06","7.18","0","10","8","8"
"2017","16-34 y.","6.84","7","5896","4","6","8","9","10","6.78","6.9","0","10","7","7"
"2017","35-65 y.","6.77","7","15353","4","5","8","9","10","6.74","6.8","0","10","7","7"
"2017","66 and older","7.05","7","4990","4","6","8","10","10","6.99","7.11","0","10","8","8"
"2018","16-34 y.","6.79","7","5767","4","5","8","9","10","6.73","6.85","0","10","7","7"
"2018","35-65 y.","6.79","7","14632","4","5","8","9","10","6.75","6.83","0","10","7","7"
"2018","66 and older","7.06","7","5024","4","6","8","10","10","7","7.12","0","10","7","8"
"2019","16-34 y.","7.06","7","5231","4","6","8","10","10","7","7.12","0","10","7","8"
"2019","35-65 y.","6.99","7","15137","4","6","8","9","10","6.96","7.02","0","10","8","8"
"2019","66 and older","7.2","8","5206","4","6","9","10","10","7.14","7.26","0","10","8","8"
