"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","West Germany","6.39","7","10199","3","5","8","9","10","6.35","6.43","0","10","7","7"
"1999","East Germany","5.61","6","3702","2","4","7","8","10","5.54","5.68","0","10","6","6"
"1999","West Germany","6.45","7","9751","3","5","8","9","10","6.41","6.49","0","10","7","7"
"2000","East Germany","5.78","6","5748","3","4","8","9","10","5.72","5.84","0","10","6","6"
"2000","West Germany","6.63","7","18016","3","5","8","9","10","6.6","6.66","0","10","7","7"
"2001","East Germany","5.85","6","5378","3","4","8","9","10","5.79","5.91","0","10","6","6"
"2001","West Germany","6.71","7","16312","4","5","8","9","10","6.68","6.74","0","10","7","7"
"2002","East Germany","5.57","6","5353","2","4","7","8","10","5.51","5.63","0","10","6","6"
"2002","West Germany","6.45","7","17370","3","5","8","9","10","6.42","6.48","0","10","7","7"
"2003","East Germany","5.44","5","5276","2","4","7","8","10","5.38","5.5","0","10","6","6"
"2003","West Germany","6.36","7","16648","3","5","8","9","10","6.33","6.39","0","10","7","7"
"2004","East Germany","5.24","5","5131","2","4","7","8","10","5.18","5.3","0","10","5","6"
"2004","West Germany","6.2","7","16114","3","5","8","9","10","6.17","6.23","0","10","7","7"
"2005","East Germany","5.36","5","4964","2","4","7","8","10","5.29","5.43","0","10","6","6"
"2005","West Germany","6.2","7","15458","3","5","8","9","10","6.16","6.24","0","10","7","7"
"2006","East Germany","5.31","5","5206","2","4","7","8","10","5.25","5.37","0","10","6","6"
"2006","West Germany","6.17","7","16495","3","5","8","9","10","6.14","6.2","0","10","7","7"
"2007","East Germany","5.41","5","4948","2","4","7","8","10","5.35","5.47","0","10","6","6"
"2007","West Germany","6.2","7","15357","3","5","8","9","10","6.16","6.24","0","10","7","7"
"2008","East Germany","5.43","6","4732","2","4","7","8","10","5.36","5.5","0","10","6","6"
"2008","West Germany","6.24","7","14380","3","5","8","9","10","6.2","6.28","0","10","7","7"
"2009","East Germany","5.54","6","4502","2","4","7","8","10","5.47","5.61","0","10","6","6"
"2009","West Germany","6.29","7","13324","3","5","8","9","10","6.25","6.33","0","10","7","7"
"2010","East Germany","5.71","6","5433","2","4","8","9","10","5.65","5.77","0","10","6","6"
"2010","West Germany","6.37","7","18320","3","5","8","9","10","6.34","6.4","0","10","7","7"
"2011","East Germany","5.83","6","5755","3","4","8","9","10","5.77","5.89","0","10","6","6"
"2011","West Germany","6.55","7","19835","3","5","8","9","10","6.52","6.58","0","10","7","7"
"2012","East Germany","5.94","6","5923","3","5","8","9","10","5.88","6","0","10","6","6"
"2012","West Germany","6.65","7","20278","3","5","8","9","10","6.62","6.68","0","10","7","7"
"2013","East Germany","6.09","6","6084","3","5","8","9","10","6.03","6.15","0","10","6","7"
"2013","West Germany","6.73","7","24336","4","5","8","9","10","6.7","6.76","0","10","7","7"
"2014","East Germany","6.16","7","5553","3","5","8","9","10","6.1","6.22","0","10","7","7"
"2014","West Germany","6.74","7","21257","4","5","8","9","10","6.71","6.77","0","10","7","7"
"2015","East Germany","6.31","7","5228","3","5","8","9","10","6.25","6.37","0","10","7","7"
"2015","West Germany","6.87","7","19566","4","6","8","9","10","6.84","6.9","0","10","7","7"
"2016","East Germany","6.42","7","5001","3","5","8","9","10","6.36","6.48","0","10","7","7"
"2016","West Germany","6.92","7","18946","4","6","8","9","10","6.89","6.95","0","10","7","7"
"2017","East Germany","6.4","7","5572","3","5","8","9","10","6.34","6.46","0","10","7","7"
"2017","West Germany","6.95","7","20667","4","6","8","9","10","6.92","6.98","0","10","7","7"
"2018","East Germany","6.36","7","5465","3","5","8","9","10","6.3","6.42","0","10","7","7"
"2018","West Germany","6.96","7","19958","4","6","8","9","10","6.93","6.99","0","10","7","7"
"2019","East Germany","6.62","7","5529","4","5","8","9","10","6.56","6.68","0","10","7","7"
"2019","West Germany","7.15","8","19966","4","6","9","10","10","7.12","7.18","0","10","8","8"
