"plh0034","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"No worries","2009","Rhineland-Palatinate,Saarland","lower secondary degree","54","0.148426998664227","0.116182394823394","0.18067160250506"
"No worries","2009","Rhineland-Palatinate,Saarland","secondary school degree","16","","",""
"No worries","2009","Rhineland-Palatinate,Saarland","college entrance qualification","21","","",""
"No worries","2009","Rhineland-Palatinate,Saarland","Other degree","11","","",""
"No worries","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","9","","",""
"No worries","2009","Baden-Württemberg","lower secondary degree","48","0.0668205430001606","0.048079511580045","0.0855615744202763"
"No worries","2009","Baden-Württemberg","secondary school degree","38","0.0567953925398123","0.0371092629332868","0.0764815221463378"
"No worries","2009","Baden-Württemberg","college entrance qualification","42","0.0956004541415305","0.0713333091759925","0.119867599107068"
"No worries","2009","Baden-Württemberg","Other degree","15","","",""
"No worries","2009","Baden-Württemberg","no degree/no degree yet","10","","",""
"No worries","2009","Bavaria","lower secondary degree","52","0.0632649808038188","0.0485051963840111","0.0780247652236264"
"No worries","2009","Bavaria","secondary school degree","37","0.0639932800992829","0.0452790452491144","0.0827075149494513"
"No worries","2009","Bavaria","college entrance qualification","41","0.062268262293551","0.0436054177757089","0.0809311068113931"
"No worries","2009","Bavaria","Other degree","9","","",""
"No worries","2009","Bavaria","no degree/no degree yet","20","","",""
"No worries","2009","Berlin","lower secondary degree","16","","",""
"No worries","2009","Berlin","secondary school degree","11","","",""
"No worries","2009","Berlin","college entrance qualification","20","","",""
"No worries","2009","Berlin","Other degree","8","","",""
"No worries","2009","Berlin","no degree/no degree yet","2","","",""
"No worries","2009","Brandenburg","lower secondary degree","29","","",""
"No worries","2009","Brandenburg","secondary school degree","28","","",""
"No worries","2009","Brandenburg","college entrance qualification","18","","",""
"No worries","2009","Brandenburg","Other degree","1","","",""
"No worries","2009","Brandenburg","no degree/no degree yet","10","","",""
"No worries","2009","Mecklenburg-Western Pomerania","lower secondary degree","17","","",""
"No worries","2009","Mecklenburg-Western Pomerania","secondary school degree","28","","",""
"No worries","2009","Mecklenburg-Western Pomerania","college entrance qualification","12","","",""
"No worries","2009","Mecklenburg-Western Pomerania","Other degree","1","","",""
"No worries","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"No worries","2009","Saxony","lower secondary degree","56","0.200533366356197","0.15752831527252","0.243538417439875"
"No worries","2009","Saxony","secondary school degree","84","0.142618013661819","0.11558982301396","0.169646204309678"
"No worries","2009","Saxony","college entrance qualification","39","0.135443737603341","0.0986346422110513","0.172252832995631"
"No worries","2009","Saxony","Other degree","2","","",""
"No worries","2009","Saxony","no degree/no degree yet","4","","",""
"No worries","2009","Saxony-Anhalt","lower secondary degree","27","","",""
"No worries","2009","Saxony-Anhalt","secondary school degree","25","","",""
"No worries","2009","Saxony-Anhalt","college entrance qualification","13","","",""
"No worries","2009","Saxony-Anhalt","Other degree","2","","",""
"No worries","2009","Saxony-Anhalt","no degree/no degree yet","5","","",""
"No worries","2009","Thuringia","lower secondary degree","42","0.209879935213709","0.161485475565767","0.258274394861652"
"No worries","2009","Thuringia","secondary school degree","35","0.104016196816845","0.0723929001436342","0.135639493490055"
"No worries","2009","Thuringia","college entrance qualification","11","","",""
"No worries","2009","Thuringia","Other degree","2","","",""
"No worries","2009","Thuringia","no degree/no degree yet","","","",""
"Big worries","2010","Schleswig-Holstein","lower secondary degree","68","0.397799296740051","0.320747126302041","0.474851467178061"
"Big worries","2010","Schleswig-Holstein","secondary school degree","34","0.294797879794523","0.21580970314974","0.373786056439306"
"Big worries","2010","Schleswig-Holstein","college entrance qualification","41","0.259869140295805","0.179714110125721","0.34002417046589"
"Big worries","2010","Schleswig-Holstein","Other degree","3","","",""
"Big worries","2010","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Big worries","2010","Hamburg","lower secondary degree","23","","",""
"Big worries","2010","Hamburg","secondary school degree","30","0.379372767030996","0.270992249940187","0.487753284121804"
"Big worries","2010","Hamburg","college entrance qualification","30","0.25108577291368","0.171132552290742","0.331038993536619"
"Big worries","2010","Hamburg","Other degree","1","","",""
"Big worries","2010","Hamburg","no degree/no degree yet","1","","",""
"Big worries","2010","Lower Saxony","lower secondary degree","238","0.457390165478923","0.414364091644885","0.50041623931296"
"Big worries","2010","Lower Saxony","secondary school degree","171","0.352880020892865","0.309163289049957","0.396596752735774"
"Big worries","2010","Lower Saxony","college entrance qualification","138","0.339255509631578","0.293201727277419","0.385309291985737"
"Big worries","2010","Lower Saxony","Other degree","14","","",""
"Big worries","2010","Lower Saxony","no degree/no degree yet","5","","",""
"Big worries","2010","Bremen","lower secondary degree","9","","",""
"Big worries","2010","Bremen","secondary school degree","11","","",""
"Big worries","2010","Bremen","college entrance qualification","12","","",""
"Big worries","2010","Bremen","Other degree","3","","",""
"Big worries","2010","Bremen","no degree/no degree yet","","","",""
"Big worries","2010","North Rhine-Westphalia","lower secondary degree","506","0.438540216369798","0.409861268727533","0.467219164012063"
"Big worries","2010","North Rhine-Westphalia","secondary school degree","319","0.394740876026967","0.359851826290817","0.429629925763117"
"Big worries","2010","North Rhine-Westphalia","college entrance qualification","415","0.391543687893297","0.362076913397899","0.421010462388695"
"Big worries","2010","North Rhine-Westphalia","Other degree","84","0.347622611943888","0.282591985164231","0.412653238723545"
"Big worries","2010","North Rhine-Westphalia","no degree/no degree yet","31","0.260208329228188","0.181045300241192","0.339371358215184"
"Big worries","2010","Hesse","lower secondary degree","135","0.47255053563652","0.416704357025014","0.528396714248027"
"Big worries","2010","Hesse","secondary school degree","121","0.365561984421545","0.310512971265627","0.420610997577463"
"Big worries","2010","Hesse","college entrance qualification","138","0.331856614246386","0.28576881394127","0.377944414551501"
"Big worries","2010","Hesse","Other degree","17","","",""
"Big worries","2010","Hesse","no degree/no degree yet","5","","",""
"Big worries","2010","Rhineland-Palatinate,Saarland","lower secondary degree","168","0.371285646141305","0.325512899425049","0.417058392857562"
"Big worries","2010","Rhineland-Palatinate,Saarland","secondary school degree","78","0.385294714425433","0.318347876120607","0.452241552730259"
"Big worries","2010","Rhineland-Palatinate,Saarland","college entrance qualification","75","0.324473967833768","0.26130295529905","0.387644980368487"
"Big worries","2010","Rhineland-Palatinate,Saarland","Other degree","16","","",""
"Big worries","2010","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Big worries","2010","Baden-Württemberg","lower secondary degree","257","0.421144920842823","0.38237411966834","0.459915722017307"
"Big worries","2010","Baden-Württemberg","secondary school degree","202","0.426756143332674","0.384121521525095","0.469390765140252"
"Big worries","2010","Baden-Württemberg","college entrance qualification","218","0.390141683785733","0.34884726590327","0.431436101668197"
"Big worries","2010","Baden-Württemberg","Other degree","46","0.327742548246752","0.246742092695409","0.408743003798095"
"Big worries","2010","Baden-Württemberg","no degree/no degree yet","14","","",""
"Big worries","2010","Bavaria","lower secondary degree","412","0.440499343573396","0.408880496178728","0.472118190968064"
"Big worries","2010","Bavaria","secondary school degree","282","0.477915864650085","0.438405605581521","0.517426123718649"
"Big worries","2010","Bavaria","college entrance qualification","220","0.39057174443119","0.351759795683957","0.429383693178423"
"Big worries","2010","Bavaria","Other degree","34","0.336079897336949","0.247402279238083","0.424757515435815"
"Big worries","2010","Bavaria","no degree/no degree yet","17","","",""
"Big worries","2010","Berlin","lower secondary degree","42","0.39733927252878","0.305473859081788","0.489204685975772"
"Big worries","2010","Berlin","secondary school degree","89","0.413272497192484","0.348642797963327","0.477902196421642"
"Big worries","2010","Berlin","college entrance qualification","99","0.373386358123007","0.314363887567912","0.432408828678102"
"Big worries","2010","Berlin","Other degree","6","","",""
"Big worries","2010","Berlin","no degree/no degree yet","4","","",""
"Big worries","2010","Brandenburg","lower secondary degree","80","0.384430282141231","0.315976941894341","0.452883622388121"
"Big worries","2010","Brandenburg","secondary school degree","108","0.352114258289812","0.298511246969475","0.405717269610148"
"Big worries","2010","Brandenburg","college entrance qualification","64","0.362431567212845","0.29181371552615","0.433049418899541"
"Big worries","2010","Brandenburg","Other degree","","","",""
"Big worries","2010","Brandenburg","no degree/no degree yet","1","","",""
"Big worries","2010","Mecklenburg-Western Pomerania","lower secondary degree","35","0.389164482574116","0.290601711858409","0.487727253289822"
"Big worries","2010","Mecklenburg-Western Pomerania","secondary school degree","87","0.44975123734535","0.381652841559942","0.517849633130758"
"Big worries","2010","Mecklenburg-Western Pomerania","college entrance qualification","38","0.35306298796912","0.259391981558974","0.446733994379266"
"Big worries","2010","Mecklenburg-Western Pomerania","Other degree","","","",""
"Big worries","2010","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Big worries","2010","Saxony","lower secondary degree","113","0.401979636954714","0.345156515454135","0.458802758455294"
"Big worries","2010","Saxony","secondary school degree","208","0.363152563076334","0.324347861786271","0.401957264366397"
"Big worries","2010","Saxony","college entrance qualification","109","0.329236086038358","0.277422564559294","0.381049607517422"
"Big worries","2010","Saxony","Other degree","2","","",""
"Big worries","2010","Saxony","no degree/no degree yet","3","","",""
"Big worries","2010","Saxony-Anhalt","lower secondary degree","71","0.441083253761652","0.370851854286541","0.511314653236763"
"Big worries","2010","Saxony-Anhalt","secondary school degree","101","0.332750951316484","0.27888949889865","0.386612403734318"
"Big worries","2010","Saxony-Anhalt","college entrance qualification","81","0.359584752669033","0.291706767530655","0.427462737807411"
"Big worries","2010","Saxony-Anhalt","Other degree","3","","",""
"Big worries","2010","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Big worries","2010","Thuringia","lower secondary degree","91","0.368984572939118","0.308190043543148","0.429779102335089"
"Big worries","2010","Thuringia","secondary school degree","126","0.339021545715328","0.288778240321967","0.389264851108688"
"Big worries","2010","Thuringia","college entrance qualification","39","0.14228272182827","0.0835707321321255","0.200994711524414"
"Big worries","2010","Thuringia","Other degree","1","","",""
"Big worries","2010","Thuringia","no degree/no degree yet","2","","",""
"Some worries","2010","Schleswig-Holstein","lower secondary degree","72","0.515686366940691","0.437011065749386","0.594361668131996"
"Some worries","2010","Schleswig-Holstein","secondary school degree","82","0.604737270987889","0.520040002101329","0.689434539874449"
"Some worries","2010","Schleswig-Holstein","college entrance qualification","58","0.549226629535579","0.45828680960588","0.640166449465278"
"Some worries","2010","Schleswig-Holstein","Other degree","11","","",""
"Some worries","2010","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Some worries","2010","Hamburg","lower secondary degree","24","","",""
"Some worries","2010","Hamburg","secondary school degree","42","0.543240491917202","0.431979585525464","0.65450139830894"
"Some worries","2010","Hamburg","college entrance qualification","65","0.559598269394012","0.468066562945611","0.651129975842414"
"Some worries","2010","Hamburg","Other degree","9","","",""
"Some worries","2010","Hamburg","no degree/no degree yet","5","","",""
"Some worries","2010","Lower Saxony","lower secondary degree","232","0.424708785433911","0.382018017231217","0.467399553636605"
"Some worries","2010","Lower Saxony","secondary school degree","226","0.505378689724115","0.459639694223779","0.551117685224452"
"Some worries","2010","Lower Saxony","college entrance qualification","220","0.519217102217541","0.470617347867585","0.567816856567496"
"Some worries","2010","Lower Saxony","Other degree","25","","",""
"Some worries","2010","Lower Saxony","no degree/no degree yet","28","","",""
"Some worries","2010","Bremen","lower secondary degree","13","","",""
"Some worries","2010","Bremen","secondary school degree","17","","",""
"Some worries","2010","Bremen","college entrance qualification","18","","",""
"Some worries","2010","Bremen","Other degree","1","","",""
"Some worries","2010","Bremen","no degree/no degree yet","1","","",""
"Some worries","2010","North Rhine-Westphalia","lower secondary degree","524","0.448820099886519","0.420073796435539","0.4775664033375"
"Some worries","2010","North Rhine-Westphalia","secondary school degree","354","0.46991485819968","0.434290682649361","0.505539033749998"
"Some worries","2010","North Rhine-Westphalia","college entrance qualification","522","0.481307242732026","0.451142885461735","0.511471600002317"
"Some worries","2010","North Rhine-Westphalia","Other degree","78","0.443293181089686","0.375455143424315","0.511131218755057"
"Some worries","2010","North Rhine-Westphalia","no degree/no degree yet","47","0.39808399657134","0.309763319056353","0.486404674086328"
"Some worries","2010","Hesse","lower secondary degree","137","0.396052983762586","0.341344463531823","0.450761503993349"
"Some worries","2010","Hesse","secondary school degree","137","0.489545463748333","0.432404248177034","0.546686679319631"
"Some worries","2010","Hesse","college entrance qualification","220","0.525288111074803","0.476412776348259","0.574163445801347"
"Some worries","2010","Hesse","Other degree","31","0.546453964775621","0.421522839551055","0.671385090000187"
"Some worries","2010","Hesse","no degree/no degree yet","16","","",""
