"plh0034","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2018","in school","East Germany","","","",""
"Big worries","2018","inadequately","West Germany","","","",""
"Big worries","2018","inadequately","East Germany","","","",""
"Big worries","2018","general elemantary","West Germany","","","",""
"Big worries","2018","general elemantary","East Germany","","","",""
"Big worries","2018","middle vocational","West Germany","","","",""
"Big worries","2018","middle vocational","East Germany","","","",""
"Big worries","2018","vocational + Abi","West Germany","","","",""
"Big worries","2018","vocational + Abi","East Germany","","","",""
"Big worries","2018","higher vocational","West Germany","","","",""
"Big worries","2018","higher vocational","East Germany","","","",""
"Big worries","2018","higher education","West Germany","","","",""
"Big worries","2018","higher education","East Germany","","","",""
"Some worries","2018","in school","West Germany","","","",""
"Some worries","2018","in school","East Germany","","","",""
"Some worries","2018","inadequately","West Germany","","","",""
"Some worries","2018","inadequately","East Germany","","","",""
"Some worries","2018","general elemantary","West Germany","","","",""
"Some worries","2018","general elemantary","East Germany","","","",""
"Some worries","2018","middle vocational","West Germany","","","",""
"Some worries","2018","middle vocational","East Germany","","","",""
"Some worries","2018","vocational + Abi","West Germany","","","",""
"Some worries","2018","vocational + Abi","East Germany","","","",""
"Some worries","2018","higher vocational","West Germany","","","",""
"Some worries","2018","higher vocational","East Germany","","","",""
"Some worries","2018","higher education","West Germany","","","",""
"Some worries","2018","higher education","East Germany","","","",""
"No worries","2018","in school","West Germany","","","",""
"No worries","2018","in school","East Germany","","","",""
"No worries","2018","inadequately","West Germany","","","",""
"No worries","2018","inadequately","East Germany","","","",""
"No worries","2018","general elemantary","West Germany","","","",""
"No worries","2018","general elemantary","East Germany","","","",""
"No worries","2018","middle vocational","West Germany","","","",""
"No worries","2018","middle vocational","East Germany","","","",""
"No worries","2018","vocational + Abi","West Germany","","","",""
"No worries","2018","vocational + Abi","East Germany","","","",""
"No worries","2018","higher vocational","West Germany","","","",""
"No worries","2018","higher vocational","East Germany","","","",""
"No worries","2018","higher education","West Germany","","","",""
"No worries","2018","higher education","East Germany","","","",""
"Big worries","2019","in school","West Germany","18","","",""
"Big worries","2019","in school","East Germany","1","","",""
"Big worries","2019","inadequately","West Germany","75","0.26767153838826","0.219086024174219","0.316257052602302"
"Big worries","2019","inadequately","East Germany","8","","",""
"Big worries","2019","general elemantary","West Germany","348","0.215515099107873","0.197390187296864","0.233640010918882"
"Big worries","2019","general elemantary","East Germany","67","0.172295873588313","0.133554353484862","0.211037393691765"
"Big worries","2019","middle vocational","West Germany","1724","0.207901260311134","0.199190915092917","0.21661160552935"
"Big worries","2019","middle vocational","East Germany","623","0.246678585922817","0.230044684645379","0.263312487200255"
"Big worries","2019","vocational + Abi","West Germany","304","0.169804771297896","0.152493296179461","0.187116246416331"
"Big worries","2019","vocational + Abi","East Germany","57","0.182519361825065","0.140064469917828","0.224974253732302"
"Big worries","2019","higher vocational","West Germany","292","0.216392667095143","0.193247953064924","0.239537381125362"
"Big worries","2019","higher vocational","East Germany","129","0.272955405054116","0.231236066892161","0.314674743216072"
"Big worries","2019","higher education","West Germany","954","0.166535782782968","0.156540461678966","0.17653110388697"
"Big worries","2019","higher education","East Germany","419","0.247940306479058","0.226668353852729","0.269212259105387"
"Some worries","2019","in school","West Germany","97","0.368411581239224","0.310659929487603","0.426163232990844"
"Some worries","2019","in school","East Germany","24","","",""
"Some worries","2019","inadequately","West Germany","138","0.473176997717001","0.41838754956644","0.527966445867561"
"Some worries","2019","inadequately","East Germany","16","","",""
"Some worries","2019","general elemantary","West Germany","1033","0.5077310120435","0.485693485916574","0.529768538170427"
"Some worries","2019","general elemantary","East Germany","172","0.47178013228718","0.420567293640002","0.522992970934358"
"Some worries","2019","middle vocational","West Germany","4623","0.556771823083499","0.546109067587029","0.567434578579968"
"Some worries","2019","middle vocational","East Germany","1303","0.513291141304651","0.494004582398789","0.532577700210514"
"Some worries","2019","vocational + Abi","West Germany","1007","0.574346515155864","0.551549178819005","0.597143851492723"
"Some worries","2019","vocational + Abi","East Germany","173","0.523428528113569","0.468534228766298","0.57832282746084"
"Some worries","2019","higher vocational","West Germany","687","0.56495371190678","0.537088941403261","0.592818482410299"
"Some worries","2019","higher vocational","East Germany","228","0.483248844565639","0.436449779594628","0.53004790953665"
"Some worries","2019","higher education","West Germany","3041","0.567469646831669","0.554177990523981","0.580761303139356"
"Some worries","2019","higher education","East Germany","823","0.531491540644421","0.506909692565205","0.556073388723636"
"No worries","2019","in school","West Germany","153","0.562838500665535","0.503451205412428","0.622225795918641"
"No worries","2019","in school","East Germany","27","","",""
"No worries","2019","inadequately","West Germany","106","0.259151463894739","0.211068160551196","0.307234767238282"
"No worries","2019","inadequately","East Germany","19","","",""
"No worries","2019","general elemantary","West Germany","596","0.276753888848627","0.257032628065054","0.2964751496322"
"No worries","2019","general elemantary","East Germany","126","0.355923994124507","0.306805069263305","0.405042918985709"
"No worries","2019","middle vocational","West Germany","1991","0.235326916605368","0.226221688097483","0.244432145113252"
"No worries","2019","middle vocational","East Germany","654","0.240030272772532","0.223549810332046","0.256510735213018"
"No worries","2019","vocational + Abi","West Germany","496","0.25584871354624","0.23573041484289","0.27596701224959"
"No worries","2019","vocational + Abi","East Germany","88","0.294052110061366","0.243975721186514","0.344128498936218"
"No worries","2019","higher vocational","West Germany","237","0.218653620998077","0.195421896843244","0.241885345152909"
"No worries","2019","higher vocational","East Germany","81","0.243795750380244","0.203584862920453","0.284006637840035"
"No worries","2019","higher education","West Germany","1342","0.265994570385364","0.254140008403637","0.27784913236709"
"No worries","2019","higher education","East Germany","341","0.220568152876522","0.200142868579761","0.240993437173282"
