"plh0034","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","2018","middle vocational","Female","","","",""
"Some worries","2018","vocational + Abi","Male","","","",""
"Some worries","2018","vocational + Abi","Female","","","",""
"Some worries","2018","higher vocational","Male","","","",""
"Some worries","2018","higher vocational","Female","","","",""
"Some worries","2018","higher education","Male","","","",""
"Some worries","2018","higher education","Female","","","",""
"No worries","2018","in school","Male","","","",""
"No worries","2018","in school","Female","","","",""
"No worries","2018","inadequately","Male","","","",""
"No worries","2018","inadequately","Female","","","",""
"No worries","2018","general elemantary","Male","","","",""
"No worries","2018","general elemantary","Female","","","",""
"No worries","2018","middle vocational","Male","","","",""
"No worries","2018","middle vocational","Female","","","",""
"No worries","2018","vocational + Abi","Male","","","",""
"No worries","2018","vocational + Abi","Female","","","",""
"No worries","2018","higher vocational","Male","","","",""
"No worries","2018","higher vocational","Female","","","",""
"No worries","2018","higher education","Male","","","",""
"No worries","2018","higher education","Female","","","",""
"Big worries","2019","in school","Male","12","","",""
"Big worries","2019","in school","Female","7","","",""
"Big worries","2019","inadequately","Male","38","0.281466300150888","0.213259664439239","0.349672935862537"
"Big worries","2019","inadequately","Female","45","0.254006704419666","0.193220499468091","0.314792909371242"
"Big worries","2019","general elemantary","Male","163","0.182880756490621","0.158516027899246","0.207245485081996"
"Big worries","2019","general elemantary","Female","254","0.231789772143553","0.20951000440945","0.254069539877657"
"Big worries","2019","middle vocational","Male","1140","0.228955066502914","0.21731252452018","0.240597608485648"
"Big worries","2019","middle vocational","Female","1212","0.202935109800815","0.192707355097055","0.213162864504575"
"Big worries","2019","vocational + Abi","Male","165","0.175239630637078","0.149250470863717","0.201228790410438"
"Big worries","2019","vocational + Abi","Female","198","0.168740258168602","0.148466956919165","0.18901355941804"
"Big worries","2019","higher vocational","Male","285","0.231693209855878","0.206460148763192","0.256926270948563"
"Big worries","2019","higher vocational","Female","137","0.226935027888266","0.192906327407509","0.260963728369024"
"Big worries","2019","higher education","Male","829","0.198405866078985","0.185466420191688","0.211345311966283"
"Big worries","2019","higher education","Female","552","0.160818664052053","0.148284734360408","0.173352593743699"
"Some worries","2019","in school","Male","70","0.374634704394436","0.30055537226944","0.448714036519431"
"Some worries","2019","in school","Female","51","0.385891491162347","0.30950071009682","0.462282272227875"
"Some worries","2019","inadequately","Male","73","0.444889401836794","0.369518164496501","0.520260639177087"
"Some worries","2019","inadequately","Female","82","0.468276319360921","0.398596169317622","0.537956469404219"
"Some worries","2019","general elemantary","Male","498","0.527845014289243","0.496379824482594","0.559310204095893"
"Some worries","2019","general elemantary","Female","708","0.486316606763527","0.459927129038627","0.512706084488426"
"Some worries","2019","middle vocational","Male","2633","0.522314054664535","0.508472976303117","0.536155133025954"
"Some worries","2019","middle vocational","Female","3304","0.571851717269909","0.559268442310179","0.584434992229638"
"Some worries","2019","vocational + Abi","Male","424","0.547408680538937","0.513381878671289","0.581435482406586"
"Some worries","2019","vocational + Abi","Female","759","0.583294397733047","0.556607055963858","0.609981739502236"
"Some worries","2019","higher vocational","Male","590","0.541303493316149","0.511502613803522","0.571104372828776"
"Some worries","2019","higher vocational","Female","326","0.55347680629065","0.513088250592829","0.593865361988471"
"Some worries","2019","higher education","Male","2028","0.568701047364668","0.552631916961182","0.584770177768154"
"Some worries","2019","higher education","Female","1846","0.551449729827492","0.534480987827365","0.56841847182762"
"No worries","2019","in school","Male","82","0.550128598647533","0.473990422189572","0.626266775105494"
"No worries","2019","in school","Female","98","0.571228392554852","0.493567264533262","0.648889520576441"
"No worries","2019","inadequately","Male","56","0.273644298012318","0.206027012503051","0.341261583521585"
"No worries","2019","inadequately","Female","70","0.277716976219413","0.215175245444472","0.340258706994353"
"No worries","2019","general elemantary","Male","306","0.289274229220136","0.260695641840963","0.317852816599309"
"No worries","2019","general elemantary","Female","416","0.28189362109292","0.258138322222974","0.305648919962867"
"No worries","2019","middle vocational","Male","1230","0.248730878832551","0.236752571242131","0.26070918642297"
"No worries","2019","middle vocational","Female","1424","0.225213172929276","0.21459027821166","0.235836067646893"
"No worries","2019","vocational + Abi","Male","233","0.277351688823985","0.246746780309131","0.307956597338838"
"No worries","2019","vocational + Abi","Female","354","0.247965344098351","0.224589830260069","0.271340857936632"
"No worries","2019","higher vocational","Male","199","0.227003296827973","0.201950809364794","0.252055784291153"
"No worries","2019","higher vocational","Female","119","0.219588165821084","0.185956143120843","0.253220188521324"
"No worries","2019","higher education","Male","792","0.232893086556347","0.219178983583289","0.246607189529404"
"No worries","2019","higher education","Female","902","0.287731606120454","0.272285936441687","0.303177275799221"
