"plh0034","year","e11103","n","percent","lower_confidence","upper_confidence"
"No worries","2011","Full Time","1226","0.16273782497028","0.154525535697943","0.170950114242618"
"No worries","2011","Part Time","874","0.173871748052219","0.163198803057576","0.184544693046861"
"No worries","2011","Not Working","1425","0.180162996096554","0.171687091057723","0.188638901135385"
"Big worries","2012","Full Time","2934","0.375487114141049","0.364588603575578","0.386385624706521"
"Big worries","2012","Part Time","1652","0.33662131476227","0.323313780703277","0.349928848821263"
"Big worries","2012","Not Working","3221","0.398564626045905","0.387819126637046","0.409310125454765"
"Some worries","2012","Full Time","3705","0.49439185543613","0.483139547384355","0.505644163487905"
"Some worries","2012","Part Time","2481","0.520457502927461","0.506388859877463","0.534526145977458"
"Some worries","2012","Not Working","3528","0.447593499009627","0.436680251106654","0.4585067469126"
"No worries","2012","Full Time","945","0.13012103042282","0.122549178862153","0.137692881983487"
"No worries","2012","Part Time","711","0.142921182310269","0.133065091305735","0.152777273314804"
"No worries","2012","Not Working","1226","0.153841874944468","0.145923322602423","0.161760427286513"
"Big worries","2013","Full Time","2140","0.308232497632887","0.29738962200005","0.319075373265724"
"Big worries","2013","Part Time","1272","0.284593096728722","0.271505229476454","0.29768096398099"
"Big worries","2013","Not Working","2454","0.33671895736795","0.325870527062428","0.347567387673472"
"Some worries","2013","Full Time","3758","0.533125549577673","0.521410611757331","0.544840487398014"
"Some worries","2013","Part Time","2441","0.531345563877653","0.516871348418963","0.545819779336343"
"Some worries","2013","Not Working","3528","0.481780452026647","0.470310388854267","0.493250515199026"
"No worries","2013","Full Time","1069","0.15864195278944","0.150063190465693","0.167220715113188"
"No worries","2013","Part Time","853","0.184061339393625","0.17282072157401","0.19530195721324"
"No worries","2013","Not Working","1308","0.181500590605403","0.172652846910203","0.190348334300603"
"Big worries","2014","Full Time","2142","0.208187137642589","0.200286144335007","0.216088130950171"
"Big worries","2014","Part Time","1440","0.200827397976516","0.191731544790818","0.209923251162213"
"Big worries","2014","Not Working","2177","0.245692564825585","0.236907223380291","0.254477906270878"
"Some worries","2014","Full Time","5614","0.563366761394409","0.553715202227365","0.573018320561452"
"Some worries","2014","Part Time","4005","0.537194389511926","0.52587360015653","0.548515178867321"
"Some worries","2014","Not Working","4699","0.510554317340038","0.500352872834954","0.520755761845121"
"No worries","2014","Full Time","2388","0.228446100963002","0.220276168227222","0.236616033698783"
"No worries","2014","Part Time","2007","0.261978212511559","0.251994803900479","0.271961621122638"
"No worries","2014","Not Working","2348","0.243753117834377","0.234991277553503","0.252514958115252"
"Big worries","2015","Full Time","","","",""
"Big worries","2015","Part Time","","","",""
"Big worries","2015","Not Working","","","",""
"Some worries","2015","Full Time","","","",""
"Some worries","2015","Part Time","","","",""
"Some worries","2015","Not Working","","","",""
"No worries","2015","Full Time","","","",""
"No worries","2015","Part Time","","","",""
"No worries","2015","Not Working","","","",""
"Big worries","2016","Full Time","","","",""
"Big worries","2016","Part Time","","","",""
"Big worries","2016","Not Working","","","",""
"Some worries","2016","Full Time","","","",""
"Some worries","2016","Part Time","","","",""
"Some worries","2016","Not Working","","","",""
"No worries","2016","Full Time","","","",""
"No worries","2016","Part Time","","","",""
"No worries","2016","Not Working","","","",""
"Big worries","2017","Full Time","","","",""
"Big worries","2017","Part Time","","","",""
"Big worries","2017","Not Working","","","",""
"Some worries","2017","Full Time","","","",""
"Some worries","2017","Part Time","","","",""
"Some worries","2017","Not Working","","","",""
"No worries","2017","Full Time","","","",""
"No worries","2017","Part Time","","","",""
"No worries","2017","Not Working","","","",""
"Big worries","2018","Full Time","","","",""
"Big worries","2018","Part Time","","","",""
"Big worries","2018","Not Working","","","",""
"Some worries","2018","Full Time","","","",""
"Some worries","2018","Part Time","","","",""
"Some worries","2018","Not Working","","","",""
"No worries","2018","Full Time","","","",""
"No worries","2018","Part Time","","","",""
"No worries","2018","Not Working","","","",""
"Big worries","2019","Full Time","2092","0.189466452271492","0.181934562406876","0.196998342136108"
"Big worries","2019","Part Time","1225","0.174219457333295","0.16539803919675","0.18304087546984"
"Big worries","2019","Not Working","1808","0.232979994499672","0.223667675184982","0.242292313814362"
"Some worries","2019","Full Time","5784","0.555482862702272","0.545932235596564","0.56503348980798"
"Some worries","2019","Part Time","3791","0.535922444710676","0.524323886343749","0.547521003077604"
"Some worries","2019","Not Working","4149","0.528728713122957","0.517732399029473","0.539725027216441"
"No worries","2019","Full Time","2523","0.255050685026236","0.246672905797631","0.263428464254841"
"No worries","2019","Part Time","2086","0.289858097956029","0.279306383123791","0.300409812788267"
"No worries","2019","Not Working","1959","0.238291292377371","0.228906087778078","0.247676496976664"
