"plh0034","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2015","Thuringia","Urban Area","","","","","2"
"Some worries","2015","Schleswig-Holstein","Rural Area","","","","","2"
"Some worries","2015","Lower Saxony","Urban Area","","","","","2"
"Some worries","2015","Lower Saxony","Rural Area","","","","","2"
"Some worries","2015","Bremen","Urban Area","","","","","2"
"Some worries","2015","Bremen","Rural Area","","","","","2"
"Some worries","2015","North Rhine-Westphalia","Urban Area","","","","","2"
"Some worries","2015","North Rhine-Westphalia","Rural Area","","","","","2"
"Some worries","2015","Hesse","Urban Area","","","","","2"
"Some worries","2015","Hesse","Rural Area","","","","","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Some worries","2015","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Some worries","2015","Baden-Württemberg","Urban Area","","","","","2"
"Some worries","2015","Baden-Württemberg","Rural Area","","","","","2"
"Some worries","2015","Bavaria","Urban Area","","","","","2"
"Some worries","2015","Bavaria","Rural Area","","","","","2"
"Some worries","2015","Berlin","Urban Area","","","","","2"
"Some worries","2015","Berlin","Rural Area","","","","","2"
"Some worries","2015","Brandenburg","Urban Area","","","","","2"
"Some worries","2015","Brandenburg","Rural Area","","","","","2"
"Some worries","2015","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Some worries","2015","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Some worries","2015","Saxony","Urban Area","","","","","2"
"Some worries","2015","Saxony","Rural Area","","","","","2"
"Some worries","2015","Saxony-Anhalt","Urban Area","","","","","2"
"Some worries","2015","Saxony-Anhalt","Rural Area","","","","","2"
"Some worries","2015","Thuringia","Rural Area","","","","","2"
"Big worries","2016","Hamburg","Urban Area","","","","","1"
"Big worries","2016","Lower Saxony","Rural Area","","","","","1"
"Big worries","2016","Bremen","Urban Area","","","","","1"
"Big worries","2016","Bremen","Rural Area","","","","","1"
"Big worries","2016","North Rhine-Westphalia","Urban Area","","","","","1"
"Big worries","2016","North Rhine-Westphalia","Rural Area","","","","","1"
"Big worries","2016","Hesse","Urban Area","","","","","1"
"Big worries","2016","Hesse","Rural Area","","","","","1"
"Big worries","2016","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Big worries","2016","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Big worries","2016","Baden-Württemberg","Urban Area","","","","","1"
"Big worries","2016","Baden-Württemberg","Rural Area","","","","","1"
"Big worries","2016","Bavaria","Urban Area","","","","","1"
"Big worries","2016","Bavaria","Rural Area","","","","","1"
"Big worries","2016","Berlin","Urban Area","","","","","1"
"Big worries","2016","Berlin","Rural Area","","","","","1"
"Big worries","2016","Brandenburg","Urban Area","","","","","1"
"Big worries","2016","Brandenburg","Rural Area","","","","","1"
"Big worries","2016","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Big worries","2016","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Big worries","2016","Saxony","Urban Area","","","","","1"
"Big worries","2016","Saxony","Rural Area","","","","","1"
"Big worries","2016","Saxony-Anhalt","Urban Area","","","","","1"
"Big worries","2016","Saxony-Anhalt","Rural Area","","","","","1"
"Big worries","2016","Thuringia","Urban Area","","","","","1"
"Big worries","2016","Thuringia","Rural Area","","","","","1"
"Big worries","2016","Schleswig-Holstein","Urban Area","","","","","1"
"Big worries","2016","Schleswig-Holstein","Rural Area","","","","","1"
"Big worries","2016","Hamburg","Rural Area","","","","","1"
"Big worries","2016","Lower Saxony","Urban Area","","","","","1"
"No worries","2016","Thuringia","Urban Area","","","","","3"
"No worries","2016","Thuringia","Rural Area","","","","","3"
"No worries","2016","Schleswig-Holstein","Urban Area","","","","","3"
"No worries","2016","Schleswig-Holstein","Rural Area","","","","","3"
"No worries","2016","Hamburg","Urban Area","","","","","3"
"No worries","2016","Hamburg","Rural Area","","","","","3"
"No worries","2016","Lower Saxony","Urban Area","","","","","3"
"No worries","2016","Lower Saxony","Rural Area","","","","","3"
"No worries","2016","Bremen","Urban Area","","","","","3"
"No worries","2016","Bremen","Rural Area","","","","","3"
"No worries","2016","North Rhine-Westphalia","Urban Area","","","","","3"
"No worries","2016","North Rhine-Westphalia","Rural Area","","","","","3"
"No worries","2016","Hesse","Urban Area","","","","","3"
"No worries","2016","Hesse","Rural Area","","","","","3"
"No worries","2016","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"No worries","2016","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"No worries","2016","Baden-Württemberg","Urban Area","","","","","3"
"No worries","2016","Baden-Württemberg","Rural Area","","","","","3"
"No worries","2016","Bavaria","Urban Area","","","","","3"
"No worries","2016","Bavaria","Rural Area","","","","","3"
"No worries","2016","Berlin","Urban Area","","","","","3"
"No worries","2016","Berlin","Rural Area","","","","","3"
"No worries","2016","Brandenburg","Urban Area","","","","","3"
"No worries","2016","Brandenburg","Rural Area","","","","","3"
"No worries","2016","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"No worries","2016","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"No worries","2016","Saxony","Urban Area","","","","","3"
"No worries","2016","Saxony","Rural Area","","","","","3"
"No worries","2016","Saxony-Anhalt","Urban Area","","","","","3"
"No worries","2016","Saxony-Anhalt","Rural Area","","","","","3"
"Some worries","2016","Thuringia","Urban Area","","","","","2"
"Some worries","2016","Schleswig-Holstein","Urban Area","","","","","2"
"Some worries","2016","Hamburg","Urban Area","","","","","2"
"Some worries","2016","Hamburg","Rural Area","","","","","2"
"Some worries","2016","Lower Saxony","Rural Area","","","","","2"
"Some worries","2016","Bremen","Urban Area","","","","","2"
"Some worries","2016","Bremen","Rural Area","","","","","2"
"Some worries","2016","North Rhine-Westphalia","Urban Area","","","","","2"
"Some worries","2016","North Rhine-Westphalia","Rural Area","","","","","2"
"Some worries","2016","Hesse","Urban Area","","","","","2"
"Some worries","2016","Hesse","Rural Area","","","","","2"
"Some worries","2016","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Some worries","2016","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Some worries","2016","Baden-Württemberg","Urban Area","","","","","2"
"Some worries","2016","Baden-Württemberg","Rural Area","","","","","2"
"Some worries","2016","Bavaria","Urban Area","","","","","2"
"Some worries","2016","Bavaria","Rural Area","","","","","2"
"Some worries","2016","Berlin","Urban Area","","","","","2"
"Some worries","2016","Berlin","Rural Area","","","","","2"
"Some worries","2016","Brandenburg","Urban Area","","","","","2"
"Some worries","2016","Brandenburg","Rural Area","","","","","2"
"Some worries","2016","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Some worries","2016","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Some worries","2016","Saxony","Urban Area","","","","","2"
"Some worries","2016","Saxony","Rural Area","","","","","2"
"Some worries","2016","Saxony-Anhalt","Urban Area","","","","","2"
"Some worries","2016","Saxony-Anhalt","Rural Area","","","","","2"
"Some worries","2016","Thuringia","Rural Area","","","","","2"
"Some worries","2016","Lower Saxony","Urban Area","","","","","2"
"Some worries","2016","Schleswig-Holstein","Rural Area","","","","","2"
"Big worries","2017","Hamburg","Urban Area","","","","","1"
"Big worries","2017","Lower Saxony","Rural Area","","","","","1"
"Big worries","2017","Bremen","Urban Area","","","","","1"
"Big worries","2017","Bremen","Rural Area","","","","","1"
"Big worries","2017","North Rhine-Westphalia","Urban Area","","","","","1"
"Big worries","2017","North Rhine-Westphalia","Rural Area","","","","","1"
"Big worries","2017","Hesse","Urban Area","","","","","1"
"Big worries","2017","Hesse","Rural Area","","","","","1"
"Big worries","2017","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Big worries","2017","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Big worries","2017","Baden-Württemberg","Urban Area","","","","","1"
"Big worries","2017","Baden-Württemberg","Rural Area","","","","","1"
"Big worries","2017","Bavaria","Urban Area","","","","","1"
"Big worries","2017","Bavaria","Rural Area","","","","","1"
"Big worries","2017","Berlin","Urban Area","","","","","1"
"Big worries","2017","Berlin","Rural Area","","","","","1"
"Big worries","2017","Brandenburg","Urban Area","","","","","1"
"Big worries","2017","Brandenburg","Rural Area","","","","","1"
"Big worries","2017","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Big worries","2017","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Big worries","2017","Saxony","Urban Area","","","","","1"
"Big worries","2017","Saxony","Rural Area","","","","","1"
"Big worries","2017","Saxony-Anhalt","Urban Area","","","","","1"
"Big worries","2017","Saxony-Anhalt","Rural Area","","","","","1"
"Big worries","2017","Thuringia","Urban Area","","","","","1"
"Big worries","2017","Thuringia","Rural Area","","","","","1"
"Big worries","2017","Schleswig-Holstein","Urban Area","","","","","1"
"Big worries","2017","Schleswig-Holstein","Rural Area","","","","","1"
"Big worries","2017","Hamburg","Rural Area","","","","","1"
"Big worries","2017","Lower Saxony","Urban Area","","","","","1"
"No worries","2017","Schleswig-Holstein","Urban Area","","","","","3"
"No worries","2017","Schleswig-Holstein","Rural Area","","","","","3"
"No worries","2017","Hamburg","Urban Area","","","","","3"
"No worries","2017","Hamburg","Rural Area","","","","","3"
"No worries","2017","Lower Saxony","Urban Area","","","","","3"
"No worries","2017","Lower Saxony","Rural Area","","","","","3"
"No worries","2017","Bremen","Urban Area","","","","","3"
"No worries","2017","Bremen","Rural Area","","","","","3"
"No worries","2017","North Rhine-Westphalia","Urban Area","","","","","3"
"No worries","2017","North Rhine-Westphalia","Rural Area","","","","","3"
"No worries","2017","Hesse","Urban Area","","","","","3"
"No worries","2017","Hesse","Rural Area","","","","","3"
"No worries","2017","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"No worries","2017","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"No worries","2017","Baden-Württemberg","Urban Area","","","","","3"
"No worries","2017","Baden-Württemberg","Rural Area","","","","","3"
"No worries","2017","Bavaria","Urban Area","","","","","3"
"No worries","2017","Bavaria","Rural Area","","","","","3"
"No worries","2017","Berlin","Urban Area","","","","","3"
"No worries","2017","Berlin","Rural Area","","","","","3"
"No worries","2017","Brandenburg","Urban Area","","","","","3"
"No worries","2017","Brandenburg","Rural Area","","","","","3"
"No worries","2017","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"No worries","2017","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"No worries","2017","Saxony","Urban Area","","","","","3"
"No worries","2017","Saxony","Rural Area","","","","","3"
"No worries","2017","Saxony-Anhalt","Urban Area","","","","","3"
"No worries","2017","Saxony-Anhalt","Rural Area","","","","","3"
"No worries","2017","Thuringia","Urban Area","","","","","3"
"No worries","2017","Thuringia","Rural Area","","","","","3"
"Some worries","2017","Schleswig-Holstein","Urban Area","","","","","2"
"Some worries","2017","Hamburg","Urban Area","","","","","2"
"Some worries","2017","Hamburg","Rural Area","","","","","2"
"Some worries","2017","Lower Saxony","Rural Area","","","","","2"
"Some worries","2017","Bremen","Urban Area","","","","","2"
"Some worries","2017","Bremen","Rural Area","","","","","2"
"Some worries","2017","North Rhine-Westphalia","Urban Area","","","","","2"
"Some worries","2017","North Rhine-Westphalia","Rural Area","","","","","2"
"Some worries","2017","Hesse","Urban Area","","","","","2"
"Some worries","2017","Hesse","Rural Area","","","","","2"
"Some worries","2017","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Some worries","2017","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Some worries","2017","Baden-Württemberg","Urban Area","","","","","2"
"Some worries","2017","Baden-Württemberg","Rural Area","","","","","2"
"Some worries","2017","Bavaria","Urban Area","","","","","2"
"Some worries","2017","Bavaria","Rural Area","","","","","2"
"Some worries","2017","Berlin","Urban Area","","","","","2"
"Some worries","2017","Berlin","Rural Area","","","","","2"
"Some worries","2017","Brandenburg","Urban Area","","","","","2"
"Some worries","2017","Brandenburg","Rural Area","","","","","2"
"Some worries","2017","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Some worries","2017","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Some worries","2017","Saxony","Urban Area","","","","","2"
"Some worries","2017","Saxony","Rural Area","","","","","2"
"Some worries","2017","Saxony-Anhalt","Urban Area","","","","","2"
"Some worries","2017","Saxony-Anhalt","Rural Area","","","","","2"
"Some worries","2017","Thuringia","Urban Area","","","","","2"
"Some worries","2017","Schleswig-Holstein","Rural Area","","","","","2"
"Some worries","2017","Lower Saxony","Urban Area","","","","","2"
"Some worries","2017","Thuringia","Rural Area","","","","","2"
"Big worries","2018","Hamburg","Urban Area","","","","","1"
"Big worries","2018","Lower Saxony","Rural Area","","","","","1"
"Big worries","2018","Schleswig-Holstein","Urban Area","","","","","1"
"Big worries","2018","Schleswig-Holstein","Rural Area","","","","","1"
"Big worries","2018","Hamburg","Rural Area","","","","","1"
"Big worries","2018","Lower Saxony","Urban Area","","","","","1"
"Big worries","2018","Bremen","Urban Area","","","","","1"
"Big worries","2018","Bremen","Rural Area","","","","","1"
"Big worries","2018","North Rhine-Westphalia","Urban Area","","","","","1"
"Big worries","2018","Hesse","Rural Area","","","","","1"
"Big worries","2018","Baden-Württemberg","Urban Area","","","","","1"
"Big worries","2018","Thuringia","Urban Area","","","","","1"
"Big worries","2018","Brandenburg","Urban Area","","","","","1"
"Big worries","2018","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Big worries","2018","Saxony","Urban Area","","","","","1"
"Big worries","2018","Saxony-Anhalt","Urban Area","","","","","1"
"Big worries","2018","Saxony-Anhalt","Rural Area","","","","","1"
"Big worries","2018","Thuringia","Rural Area","","","","","1"
"Big worries","2018","Bavaria","Urban Area","","","","","1"
"Big worries","2018","Bavaria","Rural Area","","","","","1"
"Big worries","2018","North Rhine-Westphalia","Rural Area","","","","","1"
"Big worries","2018","Berlin","Rural Area","","","","","1"
"Big worries","2018","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Big worries","2018","Hesse","Urban Area","","","","","1"
"Big worries","2018","Baden-Württemberg","Rural Area","","","","","1"
"Big worries","2018","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Big worries","2018","Brandenburg","Rural Area","","","","","1"
"Big worries","2018","Berlin","Urban Area","","","","","1"
"Big worries","2018","Saxony","Rural Area","","","","","1"
"Big worries","2018","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"No worries","2018","Schleswig-Holstein","Urban Area","","","","","3"
"No worries","2018","Schleswig-Holstein","Rural Area","","","","","3"
"No worries","2018","Hamburg","Urban Area","","","","","3"
"No worries","2018","Hamburg","Rural Area","","","","","3"
"No worries","2018","Lower Saxony","Urban Area","","","","","3"
"No worries","2018","Lower Saxony","Rural Area","","","","","3"
"No worries","2018","Bremen","Urban Area","","","","","3"
"No worries","2018","Bremen","Rural Area","","","","","3"
"No worries","2018","North Rhine-Westphalia","Urban Area","","","","","3"
"No worries","2018","North Rhine-Westphalia","Rural Area","","","","","3"
"No worries","2018","Hesse","Urban Area","","","","","3"
"No worries","2018","Hesse","Rural Area","","","","","3"
"No worries","2018","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"No worries","2018","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"No worries","2018","Baden-Württemberg","Urban Area","","","","","3"
"No worries","2018","Baden-Württemberg","Rural Area","","","","","3"
"No worries","2018","Bavaria","Urban Area","","","","","3"
"No worries","2018","Bavaria","Rural Area","","","","","3"
"No worries","2018","Berlin","Urban Area","","","","","3"
"No worries","2018","Berlin","Rural Area","","","","","3"
"No worries","2018","Brandenburg","Urban Area","","","","","3"
"No worries","2018","Brandenburg","Rural Area","","","","","3"
"No worries","2018","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"No worries","2018","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"No worries","2018","Saxony","Urban Area","","","","","3"
"No worries","2018","Saxony","Rural Area","","","","","3"
"No worries","2018","Saxony-Anhalt","Urban Area","","","","","3"
"No worries","2018","Saxony-Anhalt","Rural Area","","","","","3"
"No worries","2018","Thuringia","Urban Area","","","","","3"
"No worries","2018","Thuringia","Rural Area","","","","","3"
"Some worries","2018","Schleswig-Holstein","Urban Area","","","","","2"
"Some worries","2018","Hamburg","Urban Area","","","","","2"
"Some worries","2018","Hamburg","Rural Area","","","","","2"
"Some worries","2018","Lower Saxony","Rural Area","","","","","2"
"Some worries","2018","Bremen","Urban Area","","","","","2"
"Some worries","2018","Bremen","Rural Area","","","","","2"
"Some worries","2018","North Rhine-Westphalia","Urban Area","","","","","2"
"Some worries","2018","North Rhine-Westphalia","Rural Area","","","","","2"
"Some worries","2018","Hesse","Urban Area","","","","","2"
"Some worries","2018","Hesse","Rural Area","","","","","2"
"Some worries","2018","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Some worries","2018","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Some worries","2018","Baden-Württemberg","Urban Area","","","","","2"
"Some worries","2018","Baden-Württemberg","Rural Area","","","","","2"
"Some worries","2018","Bavaria","Urban Area","","","","","2"
"Some worries","2018","Bavaria","Rural Area","","","","","2"
"Some worries","2018","Berlin","Urban Area","","","","","2"
"Some worries","2018","Berlin","Rural Area","","","","","2"
"Some worries","2018","Brandenburg","Urban Area","","","","","2"
"Some worries","2018","Brandenburg","Rural Area","","","","","2"
"Some worries","2018","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Some worries","2018","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Some worries","2018","Saxony","Urban Area","","","","","2"
"Some worries","2018","Saxony","Rural Area","","","","","2"
"Some worries","2018","Saxony-Anhalt","Urban Area","","","","","2"
"Some worries","2018","Saxony-Anhalt","Rural Area","","","","","2"
"Some worries","2018","Thuringia","Urban Area","","","","","2"
"Some worries","2018","Thuringia","Rural Area","","","","","2"
"Some worries","2018","Schleswig-Holstein","Rural Area","","","","","2"
"Some worries","2018","Lower Saxony","Urban Area","","","","","2"
"Big worries","2019","Hamburg","Urban Area","87","0.155221061517046","0.123480840080253","0.186961282953838","1"
"Big worries","2019","Lower Saxony","Rural Area","228","0.186605372410673","0.166334631881218","0.206876112940129","1"
"Big worries","2019","Hesse","Rural Area","69","0.264410400366441","0.216240337605841","0.312580463127041","1"
"Big worries","2019","Baden-Württemberg","Urban Area","516","0.227724758821097","0.21114614050594","0.244303377136255","1"
"Big worries","2019","Bavaria","Rural Area","437","0.227014439453111","0.209174328762244","0.244854550143977","1"
"Big worries","2019","Berlin","Urban Area","","","","","1"
"Big worries","2019","Berlin","Rural Area","","","","","1"
"Big worries","2019","Brandenburg","Urban Area","21","","","","1"
"Big worries","2019","Brandenburg","Rural Area","213","0.213349227565378","0.187881428017488","0.238817027113268","1"
"Big worries","2019","Mecklenburg-Western Pomerania","Urban Area","17","","","","1"
"Big worries","2019","Mecklenburg-Western Pomerania","Rural Area","122","0.254415145228112","0.216391579418542","0.292438711037682","1"
"Big worries","2019","Saxony","Urban Area","207","0.235102108063451","0.206593985202081","0.263610230924822","1"
"Big worries","2019","Saxony","Rural Area","178","0.235361821450546","0.20494009985146","0.265783543049632","1"
"Big worries","2019","Saxony-Anhalt","Urban Area","37","0.146506595560736","0.09622605205738","0.196787139064091","1"
"Big worries","2019","Saxony-Anhalt","Rural Area","158","0.251595684430475","0.219052692801603","0.284138676059348","1"
"Big worries","2019","Thuringia","Urban Area","85","0.261323893492794","0.210757069432061","0.311890717553528","1"
"Big worries","2019","Thuringia","Rural Area","174","0.23121875843693","0.198111974915309","0.264325541958552","1"
"Big worries","2019","Hamburg","Rural Area","","","","","1"
"Big worries","2019","Bremen","Urban Area","45","0.242872853331669","0.184874943801342","0.300870762861995","1"
"Big worries","2019","North Rhine-Westphalia","Rural Area","18","","","","1"
"Big worries","2019","Schleswig-Holstein","Urban Area","70","0.134107048797195","0.0978321552389068","0.170381942355483","1"
"Big worries","2019","Schleswig-Holstein","Rural Area","120","0.215685476735718","0.182154998194474","0.249215955276962","1"
"Big worries","2019","Bavaria","Urban Area","327","0.176107370845206","0.157962925893567","0.194251815796846","1"
"Big worries","2019","Lower Saxony","Urban Area","162","0.160984924198052","0.138274429910178","0.183695418485927","1"
"Big worries","2019","Bremen","Rural Area","","","","","1"
"Big worries","2019","North Rhine-Westphalia","Urban Area","991","0.196805683408944","0.185880056814047","0.20773131000384","1"
"Big worries","2019","Hesse","Urban Area","231","0.1451032907281","0.126074306773428","0.164132274682773","1"
"Big worries","2019","Rhineland-Palatinate,Saarland","Urban Area","188","0.182162370727001","0.159024567800378","0.205300173653624","1"
"Big worries","2019","Rhineland-Palatinate,Saarland","Rural Area","65","0.19812318904619","0.156892333274698","0.239354044817681","1"
"Big worries","2019","Baden-Württemberg","Rural Area","47","0.197748065683402","0.15041385412894","0.245082277237863","1"
"No worries","2019","Schleswig-Holstein","Urban Area","83","0.194584740746887","0.152442991495781","0.236726489997993","3"
"No worries","2019","Schleswig-Holstein","Rural Area","147","0.288676069165152","0.251733825103437","0.325618313226868","3"
"No worries","2019","Hamburg","Urban Area","139","0.279007139231193","0.239694135362399","0.318320143099987","3"
"No worries","2019","Hamburg","Rural Area","","","","","3"
"No worries","2019","Lower Saxony","Urban Area","309","0.321254393659683","0.292398989980695","0.350109797338671","3"
"No worries","2019","Lower Saxony","Rural Area","389","0.268556195949362","0.245495895344181","0.291616496554543","3"
"No worries","2019","Bremen","Urban Area","51","0.228130995351419","0.171376222199026","0.284885768503812","3"
"No worries","2019","Bremen","Rural Area","","","","","3"
"No worries","2019","North Rhine-Westphalia","Urban Area","1308","0.251337783070599","0.239417431339872","0.263258134801327","3"
"No worries","2019","North Rhine-Westphalia","Rural Area","14","","","","3"
"No worries","2019","Hesse","Urban Area","342","0.290475633656415","0.265947830198017","0.315003437114812","3"
"No worries","2019","Hesse","Rural Area","79","0.230469712783422","0.184471607365591","0.276467818201253","3"
"No worries","2019","Rhineland-Palatinate,Saarland","Urban Area","236","0.214033565630397","0.189446755843001","0.238620375417793","3"
"No worries","2019","Rhineland-Palatinate,Saarland","Rural Area","82","0.271126165798267","0.225141528766428","0.317110802830105","3"
"No worries","2019","Baden-Württemberg","Urban Area","621","0.222583844749831","0.206138963099453","0.239028726400209","3"
"No worries","2019","Baden-Württemberg","Rural Area","87","0.310233607216998","0.255259387280957","0.36520782715304","3"
"No worries","2019","Bavaria","Urban Area","466","0.314870235104766","0.292745818181734","0.336994652027797","3"
"No worries","2019","Bavaria","Rural Area","529","0.231551938812045","0.213587378854835","0.249516498769255","3"
"No worries","2019","Berlin","Urban Area","","","","","3"
"No worries","2019","Berlin","Rural Area","","","","","3"
"No worries","2019","Brandenburg","Urban Area","30","0.389963514141962","0.290298193030523","0.489628835253401","3"
"No worries","2019","Brandenburg","Rural Area","233","0.206968601810152","0.181783000569688","0.232154203050616","3"
"No worries","2019","Mecklenburg-Western Pomerania","Urban Area","40","0.416503265501588","0.317371073653032","0.515635457350144","3"
"No worries","2019","Mecklenburg-Western Pomerania","Rural Area","112","0.213972312509162","0.178168396056511","0.249776228961813","3"
"No worries","2019","Saxony","Urban Area","218","0.275982099399651","0.245931458617686","0.306032740181616","3"
"No worries","2019","Saxony","Rural Area","179","0.255930308985484","0.224636713976626","0.287223903994342","3"
"No worries","2019","Saxony-Anhalt","Urban Area","53","0.300387574633639","0.235203571264128","0.36557157800315","3"
"No worries","2019","Saxony-Anhalt","Rural Area","166","0.213620063141333","0.182882108098052","0.244358018184614","3"
"No worries","2019","Thuringia","Urban Area","71","0.298594986350079","0.245923596215317","0.351266376484841","3"
"No worries","2019","Thuringia","Rural Area","153","0.240759778523615","0.207187127289692","0.274332429757538","3"
"Some worries","2019","Schleswig-Holstein","Urban Area","186","0.671308210455918","0.621304336786372","0.721312084125464","2"
"Some worries","2019","Hamburg","Urban Area","274","0.565771799251761","0.522326504343268","0.609217094160255","2"
"Some worries","2019","Hamburg","Rural Area","","","","","2"
"Some worries","2019","Lower Saxony","Rural Area","802","0.544838431639965","0.518928065327092","0.570748797952838","2"
"Some worries","2019","Bremen","Urban Area","114","0.528996151316912","0.461484780290467","0.596507522343357","2"
"Some worries","2019","Brandenburg","Urban Area","41","0.385410777422984","0.285959910128525","0.484861644717442","2"
"Some worries","2019","Brandenburg","Rural Area","548","0.57968217062447","0.5489962769","0.61036806434894","2"
"Some worries","2019","Mecklenburg-Western Pomerania","Rural Area","270","0.531612542262726","0.488048009478148","0.575177075047303","2"
"Some worries","2019","Saxony","Urban Area","425","0.488915792536897","0.455310947912983","0.522520637160812","2"
"Some worries","2019","Saxony-Anhalt","Urban Area","100","0.553105829805625","0.482412611527707","0.623799048083544","2"
"Some worries","2019","Saxony-Anhalt","Rural Area","359","0.534784252428192","0.497377134575896","0.572191370280488","2"
"Some worries","2019","Thuringia","Urban Area","134","0.440081120157126","0.382949305766629","0.497212934547623","2"
"Some worries","2019","Thuringia","Rural Area","296","0.528021463039455","0.488821019530419","0.567221906548491","2"
"Some worries","2019","Lower Saxony","Urban Area","535","0.517760682142265","0.486882982191537","0.548638382092993","2"
"Some worries","2019","Berlin","Rural Area","","","","","2"
"Some worries","2019","Bremen","Rural Area","","","","","2"
"Some worries","2019","North Rhine-Westphalia","Rural Area","65","0.753616326103633","0.667864508047725","0.839368144159541","2"
"Some worries","2019","Hesse","Rural Area","174","0.505119886850137","0.450510488753139","0.559729284947136","2"
"Some worries","2019","Rhineland-Palatinate,Saarland","Urban Area","645","0.603804063642602","0.57448417864058","0.633123948644625","2"
"Some worries","2019","Schleswig-Holstein","Rural Area","311","0.49563845409913","0.454878127774994","0.536398780423265","2"
"Some worries","2019","Baden-Württemberg","Rural Area","138","0.4920183270996","0.432605762296493","0.551430891902708","2"
"Some worries","2019","Hesse","Urban Area","743","0.564421075615485","0.537632156777485","0.591209994453485","2"
"Some worries","2019","Bavaria","Rural Area","1152","0.541433621734844","0.520212964607645","0.562654278862044","2"
"Some worries","2019","Berlin","Urban Area","","","","","2"
"Some worries","2019","Baden-Württemberg","Urban Area","1321","0.549691396429072","0.530022873614848","0.569359919243295","2"
"Some worries","2019","Rhineland-Palatinate,Saarland","Rural Area","212","0.530750645155544","0.479127082340313","0.582374207970775","2"
"Some worries","2019","North Rhine-Westphalia","Urban Area","2788","0.551856533520457","0.538190614242417","0.565522452798497","2"
"Some worries","2019","Mecklenburg-Western Pomerania","Urban Area","38","0.416998412728014","0.317849408264872","0.516147417191156","2"
"Some worries","2019","Saxony","Rural Area","390","0.50870786956397","0.472857641569405","0.544558097558535","2"
"Some worries","2019","Bavaria","Urban Area","900","0.509022394050028","0.485209131594745","0.532835656505312","2"
