"m11104","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Almost never or never","2011","1-pers.-HH","Female","1034","0.485310917895542","0.463904585685008","0.506717250106077"
"Almost never or never","2011","(Married) couple without C. ","Male","1854","0.451209724532637","0.43582529074517","0.466594158320105"
"Almost never or never","2011","(Married) couple without C. ","Female","1657","0.41775592097667","0.402596652265981","0.432915189687359"
"Almost never or never","2011","Single parent ","Male","170","0.286070791440582","0.247847746408256","0.324293836472907"
"Almost never or never","2011","Single parent ","Female","1016","0.466102814354203","0.445786333095606","0.486419295612801"
"Almost never or never","2011","Couple + C. LE 16 ","Male","1422","0.340899962619252","0.325907546635193","0.355892378603311"
"Almost never or never","2011","Couple + C. LE 16 ","Female","1717","0.380725266438988","0.365978794852689","0.395471738025287"
"Almost never or never","2011","Couple + C. GT 16 ","Male","574","0.340150333207878","0.317793437929774","0.362507228485982"
"Almost never or never","2011","Couple + C. GT 16 ","Female","497","0.31226293399405","0.289251917797052","0.335273950191048"
"Almost never or never","2011","Couple + C. LE and GT 16","Male","368","0.334895827508476","0.306239935222117","0.363551719794835"
"Almost never or never","2011","Couple + C. LE and GT 16","Female","366","0.316734983020246","0.288297304317474","0.345172661723019"
"Several times a year","2011","1-pers.-HH","Male","231","0.167975450353004","0.148986903978136","0.186963996727872"
"Several times a year","2011","1-pers.-HH","Female","208","0.105847109484745","0.0926704553652589","0.119023763604231"
"Several times a year","2011","(Married) couple without C. ","Male","580","0.151270923147211","0.140193178320147","0.162348667974276"
"Several times a year","2011","(Married) couple without C. ","Female","529","0.130013778445745","0.119676284193897","0.140351272697594"
"Several times a year","2011","Single parent ","Male","86","0.213698654151528","0.179028453812812","0.248368854490244"
"Several times a year","2011","Single parent ","Female","379","0.163113310895462","0.148066070987895","0.178160550803028"
"Several times a year","2011","Couple + C. LE 16 ","Male","752","0.204531713955015","0.191773959399545","0.217289468510485"
"Several times a year","2011","Couple + C. LE 16 ","Female","764","0.182854032825899","0.171114719869919","0.19459334578188"
"Several times a year","2011","Couple + C. GT 16 ","Male","345","0.191190837040802","0.172633736960299","0.209747937121305"
"Several times a year","2011","Couple + C. GT 16 ","Female","289","0.211321569013425","0.191050051565822","0.231593086461029"
"Several times a year","2011","Couple + C. LE and GT 16","Male","170","0.168548570275145","0.145818791427067","0.191278349123223"
"Several times a year","2011","Couple + C. LE and GT 16","Female","183","0.241926221559609","0.215747481406112","0.268104961713107"
"At least once a month","2011","1-pers.-HH","Male","119","0.0826023042290631","0.0686200998551043","0.096584508603022"
"At least once a month","2011","1-pers.-HH","Female","102","0.0554602296156386","0.0456571911119924","0.0652632681192848"
"At least once a month","2011","(Married) couple without C. ","Male","211","0.0595368573867977","0.052221207186927","0.0668525075866684"
"At least once a month","2011","(Married) couple without C. ","Female","226","0.0584865726479709","0.0512737417742181","0.0656994035217238"
"At least once a month","2011","Single parent ","Male","48","0.100223533781898","0.0748247384260195","0.125622329137777"
"At least once a month","2011","Single parent ","Female","139","0.0599150596773331","0.0502494253809466","0.0695806939737197"
"At least once a month","2011","Couple + C. LE 16 ","Male","286","0.0749663501482284","0.066637320116197","0.0832953801802597"
"At least once a month","2011","Couple + C. LE 16 ","Female","264","0.0670540312510082","0.0594580955356216","0.0746499669663948"
"At least once a month","2011","Couple + C. GT 16 ","Male","129","0.0685568784749573","0.056631910296177","0.0804818466537376"
"At least once a month","2011","Couple + C. GT 16 ","Female","108","0.0523757141609134","0.0413133631551761","0.0634380651666508"
"At least once a month","2011","Couple + C. LE and GT 16","Male","85","0.0664149655018218","0.051295927874539","0.0815340031291046"
"At least once a month","2011","Couple + C. LE and GT 16","Female","71","0.0682351855881705","0.0528214155458755","0.0836489556304655"
"At lease once a week","2011","1-pers.-HH","Male","502","0.332485479049473","0.308556870651761","0.356414087447185"
"At lease once a week","2011","1-pers.-HH","Female","750","0.353381743004074","0.332907597381422","0.373855888626726"
"At lease once a week","2011","(Married) couple without C. ","Male","1374","0.337982494933354","0.323358334989095","0.352606654877613"
"At lease once a week","2011","(Married) couple without C. ","Female","1654","0.393743727929614","0.378726168799354","0.408761287059874"
"At lease once a week","2011","Single parent ","Male","233","0.400007020625992","0.358571973282536","0.441442067969449"
"At lease once a week","2011","Single parent ","Female","782","0.310868815073002","0.29201851170041","0.329719118445593"
"At lease once a week","2011","Couple + C. LE 16 ","Male","1380","0.379601973277505","0.36425290869563","0.394951037859379"
"At lease once a week","2011","Couple + C. LE 16 ","Female","1420","0.369366669484105","0.354709237075376","0.384024101892833"
"At lease once a week","2011","Couple + C. GT 16 ","Male","677","0.400101951276363","0.376982495822114","0.423221406730612"
"At lease once a week","2011","Couple + C. GT 16 ","Female","664","0.424039782831611","0.399500384547","0.448579181116222"
"At lease once a week","2011","Couple + C. LE and GT 16","Male","419","0.430140636714558","0.400079644397085","0.46020162903203"
"At lease once a week","2011","Couple + C. LE and GT 16","Female","408","0.373103609831974","0.343539545156591","0.402667674507356"
"Almost never or never","2012","1-pers.-HH","Male","","","",""
"Almost never or never","2012","1-pers.-HH","Female","","","",""
"Almost never or never","2012","(Married) couple without C. ","Male","","","",""
"Almost never or never","2012","(Married) couple without C. ","Female","","","",""
"Almost never or never","2012","Single parent ","Male","","","",""
"Almost never or never","2012","Single parent ","Female","","","",""
"Almost never or never","2012","Couple + C. LE 16 ","Male","","","",""
"Almost never or never","2012","Couple + C. LE 16 ","Female","","","",""
"Almost never or never","2012","Couple + C. GT 16 ","Male","","","",""
"Almost never or never","2012","Couple + C. GT 16 ","Female","","","",""
"Almost never or never","2012","Couple + C. LE and GT 16","Male","","","",""
"Almost never or never","2012","Couple + C. LE and GT 16","Female","","","",""
"Several times a year","2012","1-pers.-HH","Male","","","",""
"Several times a year","2012","1-pers.-HH","Female","","","",""
"Several times a year","2012","(Married) couple without C. ","Male","","","",""
"Several times a year","2012","(Married) couple without C. ","Female","","","",""
"Several times a year","2012","Single parent ","Male","","","",""
"Several times a year","2012","Single parent ","Female","","","",""
"Several times a year","2012","Couple + C. LE 16 ","Male","","","",""
"Several times a year","2012","Couple + C. LE 16 ","Female","","","",""
"Several times a year","2012","Couple + C. GT 16 ","Male","","","",""
"Several times a year","2012","Couple + C. GT 16 ","Female","","","",""
"Several times a year","2012","Couple + C. LE and GT 16","Male","","","",""
"Several times a year","2012","Couple + C. LE and GT 16","Female","","","",""
"At least once a month","2012","1-pers.-HH","Male","","","",""
"At least once a month","2012","1-pers.-HH","Female","","","",""
"At least once a month","2012","(Married) couple without C. ","Male","","","",""
"At least once a month","2012","(Married) couple without C. ","Female","","","",""
"At least once a month","2012","Single parent ","Male","","","",""
"At least once a month","2012","Single parent ","Female","","","",""
"At least once a month","2012","Couple + C. LE 16 ","Male","","","",""
"At least once a month","2012","Couple + C. LE 16 ","Female","","","",""
"At least once a month","2012","Couple + C. GT 16 ","Male","","","",""
"At least once a month","2012","Couple + C. GT 16 ","Female","","","",""
"At least once a month","2012","Couple + C. LE and GT 16","Male","","","",""
"At least once a month","2012","Couple + C. LE and GT 16","Female","","","",""
"At lease once a week","2012","1-pers.-HH","Male","","","",""
"At lease once a week","2012","1-pers.-HH","Female","","","",""
"At lease once a week","2012","(Married) couple without C. ","Male","","","",""
"At lease once a week","2012","(Married) couple without C. ","Female","","","",""
"At lease once a week","2012","Single parent ","Male","","","",""
"At lease once a week","2012","Single parent ","Female","","","",""
"At lease once a week","2012","Couple + C. LE 16 ","Male","","","",""
"At lease once a week","2012","Couple + C. LE 16 ","Female","","","",""
"At lease once a week","2012","Couple + C. GT 16 ","Male","","","",""
"At lease once a week","2012","Couple + C. GT 16 ","Female","","","",""
"At lease once a week","2012","Couple + C. LE and GT 16","Male","","","",""
"At lease once a week","2012","Couple + C. LE and GT 16","Female","","","",""
"Almost never or never","2013","1-pers.-HH","Male","522","0.347678441043687","0.323634192328314","0.371722689759059"
"Almost never or never","2013","1-pers.-HH","Female","775","0.388437083043827","0.367374488920952","0.409499677166703"
"Almost never or never","2013","(Married) couple without C. ","Male","1344","0.352213981905779","0.336986739122912","0.367441224688646"
"Almost never or never","2013","(Married) couple without C. ","Female","1252","0.330408849198712","0.315518346169375","0.345299352228049"
"Almost never or never","2013","Single parent ","Male","154","0.294532700080604","0.255978992278889","0.333086407882319"
"Almost never or never","2013","Single parent ","Female","745","0.36979166052554","0.348985427742169","0.390597893308912"
"Almost never or never","2013","Couple + C. LE 16 ","Male","1023","0.284752567558696","0.26882229131967","0.300682843797722"
"Almost never or never","2013","Couple + C. LE 16 ","Female","1173","0.284781589357573","0.269602715648047","0.2999604630671"
"Almost never or never","2013","Couple + C. GT 16 ","Male","373","0.235351833992143","0.21359171418396","0.257111953800326"
"Almost never or never","2013","Couple + C. GT 16 ","Female","331","0.229806305236636","0.207032914649772","0.2525796958235"
"Almost never or never","2013","Couple + C. LE and GT 16","Male","268","0.274218066066658","0.246287086841329","0.302149045291988"
"Almost never or never","2013","Couple + C. LE and GT 16","Female","294","0.272983958916651","0.245869604194077","0.300098313639225"
"Several times a year","2013","1-pers.-HH","Male","239","0.173591049842319","0.154468199081232","0.192713900603406"
"Several times a year","2013","1-pers.-HH","Female","201","0.0939891469385393","0.0813785251957207","0.106599768681358"
"Several times a year","2013","(Married) couple without C. ","Male","548","0.13970581975188","0.128654021901757","0.150757617602002"
"Several times a year","2013","(Married) couple without C. ","Female","432","0.122161630409581","0.111794623897393","0.132528636921769"
"Several times a year","2013","Single parent ","Male","60","0.120661323895135","0.0931112302861178","0.148211417504152"
"Several times a year","2013","Single parent ","Female","288","0.12621733583083","0.111904224797539","0.140530446864122"
"Several times a year","2013","Couple + C. LE 16 ","Male","568","0.186635247585646","0.172882140127494","0.200388355043797"
"Several times a year","2013","Couple + C. LE 16 ","Female","553","0.194063549647346","0.18076247794073","0.207364621353963"
"Several times a year","2013","Couple + C. GT 16 ","Male","239","0.151594194737787","0.133198560574699","0.169989828900875"
"Several times a year","2013","Couple + C. GT 16 ","Female","194","0.151140903598051","0.131751897117393","0.17052991007871"
"Several times a year","2013","Couple + C. LE and GT 16","Male","147","0.16556738609662","0.142296223292954","0.188838548900286"
"Several times a year","2013","Couple + C. LE and GT 16","Female","148","0.145185086565975","0.12374355706174","0.16662661607021"
"At least once a month","2013","1-pers.-HH","Male","79","0.0481659069029821","0.0373555019175775","0.0589763118883867"
"At least once a month","2013","1-pers.-HH","Female","82","0.0419325317216142","0.0332708038722346","0.0505942595709938"
"At least once a month","2013","(Married) couple without C. ","Male","186","0.058480553952039","0.0510001926099354","0.0659609152941426"
"At least once a month","2013","(Married) couple without C. ","Female","151","0.0423388061916391","0.0359641916339351","0.0487134207493431"
"At least once a month","2013","Single parent ","Male","24","","",""
"At least once a month","2013","Single parent ","Female","98","0.0559123999194751","0.0460101692818062","0.0658146305571441"
"At least once a month","2013","Couple + C. LE 16 ","Male","176","0.0597368942112491","0.051371096747006","0.0681026916754923"
"At least once a month","2013","Couple + C. LE 16 ","Female","165","0.0495463772503877","0.0422478427049601","0.0568449117958153"
"At least once a month","2013","Couple + C. GT 16 ","Male","92","0.0563596300380989","0.0445303316706978","0.0681889284055"
"At least once a month","2013","Couple + C. GT 16 ","Female","85","0.0576463684692429","0.0450298456908132","0.0702628912476726"
"At least once a month","2013","Couple + C. LE and GT 16","Male","47","0.0523811865608073","0.0384322995513152","0.0663300735702993"
"At least once a month","2013","Couple + C. LE and GT 16","Female","49","0.0475794500926056","0.0346230962370197","0.0605358039481915"
"At lease once a week","2013","1-pers.-HH","Male","667","0.430564602211012","0.405565013921786","0.455564190500239"
"At lease once a week","2013","1-pers.-HH","Female","999","0.475641238296019","0.45405957263176","0.497222903960278"
"At lease once a week","2013","(Married) couple without C. ","Male","1702","0.449599644390302","0.433741421284844","0.465457867495761"
"At lease once a week","2013","(Married) couple without C. ","Female","1998","0.505090714200068","0.489262709346903","0.520918719053233"
"At lease once a week","2013","Single parent ","Male","299","0.523482227779984","0.481239547079466","0.565724908480502"
"At lease once a week","2013","Single parent ","Female","937","0.448078603724154","0.426645328424159","0.469511879024149"
"At lease once a week","2013","Couple + C. LE 16 ","Male","1316","0.468875290644409","0.451260063200756","0.486490518088062"
"At lease once a week","2013","Couple + C. LE 16 ","Female","1505","0.471608483744693","0.454819168923611","0.488397798565775"
"At lease once a week","2013","Couple + C. GT 16 ","Male","756","0.556694341231971","0.531212447276116","0.582176235187827"
"At lease once a week","2013","Couple + C. GT 16 ","Female","701","0.56140642269607","0.534545769636494","0.588267075755646"
"At lease once a week","2013","Couple + C. LE and GT 16","Male","518","0.507833361275914","0.476532826832568","0.539133895719261"
"At lease once a week","2013","Couple + C. LE and GT 16","Female","546","0.534251504424768","0.5038911162407","0.564611892608837"
"Almost never or never","2014","1-pers.-HH","Male","","","",""
"Almost never or never","2014","1-pers.-HH","Female","","","",""
"Almost never or never","2014","(Married) couple without C. ","Male","","","",""
"Almost never or never","2014","(Married) couple without C. ","Female","","","",""
"Almost never or never","2014","Single parent ","Male","","","",""
"Almost never or never","2014","Single parent ","Female","","","",""
"Almost never or never","2014","Couple + C. LE 16 ","Male","","","",""
"Almost never or never","2014","Couple + C. LE 16 ","Female","","","",""
"Almost never or never","2014","Couple + C. GT 16 ","Male","","","",""
"Almost never or never","2014","Couple + C. GT 16 ","Female","","","",""
"Almost never or never","2014","Couple + C. LE and GT 16","Male","","","",""
"Almost never or never","2014","Couple + C. LE and GT 16","Female","","","",""
"Several times a year","2014","1-pers.-HH","Male","","","",""
"Several times a year","2014","1-pers.-HH","Female","","","",""
"Several times a year","2014","(Married) couple without C. ","Male","","","",""
"Several times a year","2014","(Married) couple without C. ","Female","","","",""
"Several times a year","2014","Single parent ","Male","","","",""
"Several times a year","2014","Single parent ","Female","","","",""
"Several times a year","2014","Couple + C. LE 16 ","Male","","","",""
"Several times a year","2014","Couple + C. LE 16 ","Female","","","",""
"Several times a year","2014","Couple + C. GT 16 ","Male","","","",""
"Several times a year","2014","Couple + C. GT 16 ","Female","","","",""
"Several times a year","2014","Couple + C. LE and GT 16","Male","","","",""
"Several times a year","2014","Couple + C. LE and GT 16","Female","","","",""
"At least once a month","2014","1-pers.-HH","Male","","","",""
"At least once a month","2014","1-pers.-HH","Female","","","",""
"At least once a month","2014","(Married) couple without C. ","Male","","","",""
"At least once a month","2014","(Married) couple without C. ","Female","","","",""
"At least once a month","2014","Single parent ","Male","","","",""
"At least once a month","2014","Single parent ","Female","","","",""
"At least once a month","2014","Couple + C. LE 16 ","Male","","","",""
"At least once a month","2014","Couple + C. LE 16 ","Female","","","",""
"At least once a month","2014","Couple + C. GT 16 ","Male","","","",""
"At least once a month","2014","Couple + C. GT 16 ","Female","","","",""
"At least once a month","2014","Couple + C. LE and GT 16","Male","","","",""
"At least once a month","2014","Couple + C. LE and GT 16","Female","","","",""
"At lease once a week","2014","1-pers.-HH","Male","","","",""
"At lease once a week","2014","1-pers.-HH","Female","","","",""
"At lease once a week","2014","(Married) couple without C. ","Male","","","",""
"At lease once a week","2014","(Married) couple without C. ","Female","","","",""
"At lease once a week","2014","Single parent ","Male","","","",""
"At lease once a week","2014","Single parent ","Female","","","",""
"At lease once a week","2014","Couple + C. LE 16 ","Male","","","",""
"At lease once a week","2014","Couple + C. LE 16 ","Female","","","",""
"At lease once a week","2014","Couple + C. GT 16 ","Male","","","",""
"At lease once a week","2014","Couple + C. GT 16 ","Female","","","",""
"At lease once a week","2014","Couple + C. LE and GT 16","Male","","","",""
"At lease once a week","2014","Couple + C. LE and GT 16","Female","","","",""
"Almost never or never","2015","1-pers.-HH","Male","653","0.412580745529246","0.388703536264879","0.436457954793612"
"Almost never or never","2015","1-pers.-HH","Female","895","0.445350652730795","0.424048113473507","0.466653191988084"
"Almost never or never","2015","(Married) couple without C. ","Male","1665","0.399853189944225","0.384545489787407","0.415160890101043"
"Almost never or never","2015","(Married) couple without C. ","Female","1520","0.376179371604097","0.361150215985111","0.391208527223083"
"Almost never or never","2015","Single parent ","Male","173","0.336623008497753","0.29683973196994","0.376406285025565"
"Almost never or never","2015","Single parent ","Female","744","0.412325177570102","0.389912236405211","0.434738118734993"
"Almost never or never","2015","Couple + C. LE 16 ","Male","1194","0.321511237741782","0.305391697913134","0.33763077757043"
"Almost never or never","2015","Couple + C. LE 16 ","Female","1447","0.369930393001906","0.354053486589605","0.385807299414207"
"Almost never or never","2015","Couple + C. GT 16 ","Male","493","0.297070980615877","0.274128442659952","0.320013518571802"
"Almost never or never","2015","Couple + C. GT 16 ","Female","483","0.299355901799066","0.275668713226026","0.323043090372105"
"Almost never or never","2015","Couple + C. LE and GT 16","Male","371","0.319886604272803","0.29249646838142","0.347276740164187"
"Almost never or never","2015","Couple + C. LE and GT 16","Female","404","0.343486762174699","0.315712984240521","0.371260540108877"
"Several times a year","2015","1-pers.-HH","Male","205","0.130464561004316","0.114128591246914","0.146800530761719"
"Several times a year","2015","1-pers.-HH","Female","183","0.0786811580564991","0.067141008881159","0.0902213072318391"
"Several times a year","2015","(Married) couple without C. ","Male","520","0.131652755463795","0.121087193409287","0.142218317518302"
"Several times a year","2015","(Married) couple without C. ","Female","462","0.11732306158977","0.107339171050269","0.127306952129272"
"Several times a year","2015","Single parent ","Male","87","0.173793983274983","0.141892564880748","0.205695401669218"
"Several times a year","2015","Single parent ","Female","253","0.139065235909367","0.123310729828385","0.154819741990349"
"Several times a year","2015","Couple + C. LE 16 ","Male","579","0.192085957329598","0.17848988024634","0.205682034412857"
"Several times a year","2015","Couple + C. LE 16 ","Female","564","0.175826458892665","0.163307648513654","0.188345269271677"
"Several times a year","2015","Couple + C. GT 16 ","Male","236","0.168386632944011","0.149599083148904","0.187174182739119"
"Several times a year","2015","Couple + C. GT 16 ","Female","204","0.14305992111055","0.124950478255643","0.161169363965457"
"Several times a year","2015","Couple + C. LE and GT 16","Male","152","0.138168313003711","0.117904510129839","0.158432115877584"
"Several times a year","2015","Couple + C. LE and GT 16","Female","147","0.127234354498868","0.107744471600542","0.146724237397193"
"At least once a month","2015","1-pers.-HH","Male","95","0.0653083829877449","0.0533251600815426","0.0772916058939472"
"At least once a month","2015","1-pers.-HH","Female","89","0.0458402706331979","0.0368762013893388","0.0548043398770569"
"At least once a month","2015","(Married) couple without C. ","Male","197","0.052843033545198","0.0458520905201702","0.0598339765702259"
"At least once a month","2015","(Married) couple without C. ","Female","147","0.038459479032816","0.0324933489115746","0.0444256091540574"
"At least once a month","2015","Single parent ","Male","43","0.0793013028430656","0.0565530852757706","0.102049520410361"
"At least once a month","2015","Single parent ","Female","108","0.0715819716226197","0.05984424495418","0.0833196982910593"
"At least once a month","2015","Couple + C. LE 16 ","Male","239","0.075966285953125","0.0668222571152493","0.0851103147910008"
"At least once a month","2015","Couple + C. LE 16 ","Female","192","0.0707855057117816","0.0623513469886392","0.0792196644349239"
"At least once a month","2015","Couple + C. GT 16 ","Male","104","0.0558329440446364","0.0443057051625229","0.0673601829267498"
"At least once a month","2015","Couple + C. GT 16 ","Female","78","0.0569633759258641","0.0449757547372059","0.0689509971145223"
"At least once a month","2015","Couple + C. LE and GT 16","Male","58","0.0425709582026299","0.0307155774427308","0.0544263389625291"
"At least once a month","2015","Couple + C. LE and GT 16","Female","63","0.0594129428118978","0.0455868889579088","0.0732389966658868"
"At lease once a week","2015","1-pers.-HH","Male","680","0.391646310478693","0.367971849944211","0.415320771013175"
"At lease once a week","2015","1-pers.-HH","Female","924","0.430127918579508","0.40890727351909","0.451348563639926"
"At lease once a week","2015","(Married) couple without C. ","Male","1552","0.415651021046782","0.400250639388265","0.431051402705299"
"At lease once a week","2015","(Married) couple without C. ","Female","1862","0.468038087773316","0.452557476887468","0.483518698659165"
"At lease once a week","2015","Single parent ","Male","239","0.410281705384199","0.368871076665638","0.45169233410276"
"At lease once a week","2015","Single parent ","Female","748","0.377027614897911","0.354961221339855","0.399094008455967"
"At lease once a week","2015","Couple + C. LE 16 ","Male","1213","0.410436518975495","0.393459105861122","0.427413932089868"
"At lease once a week","2015","Couple + C. LE 16 ","Female","1349","0.383457642393647","0.367467520634742","0.399447764152551"
"At lease once a week","2015","Couple + C. GT 16 ","Male","691","0.478709442395475","0.453629211311991","0.50378967347896"
"At lease once a week","2015","Couple + C. GT 16 ","Female","671","0.50062080116452","0.474760085419002","0.526481516910038"
"At lease once a week","2015","Couple + C. LE and GT 16","Male","533","0.499374124520855","0.470012832686777","0.528735416354934"
"At lease once a week","2015","Couple + C. LE and GT 16","Female","509","0.469865940514535","0.440675674749116","0.499056206279954"
"Almost never or never","2016","1-pers.-HH","Male","","","",""
"Almost never or never","2016","1-pers.-HH","Female","","","",""
"Almost never or never","2016","(Married) couple without C. ","Male","","","",""
"Almost never or never","2016","(Married) couple without C. ","Female","","","",""
"Almost never or never","2016","Single parent ","Male","","","",""
"Almost never or never","2016","Single parent ","Female","","","",""
"Almost never or never","2016","Couple + C. LE 16 ","Male","","","",""
"Almost never or never","2016","Couple + C. LE 16 ","Female","","","",""
"Almost never or never","2016","Couple + C. GT 16 ","Male","","","",""
"Almost never or never","2016","Couple + C. GT 16 ","Female","","","",""
"Almost never or never","2016","Couple + C. LE and GT 16","Male","","","",""
"Almost never or never","2016","Couple + C. LE and GT 16","Female","","","",""
"Several times a year","2016","1-pers.-HH","Male","","","",""
"Several times a year","2016","1-pers.-HH","Female","","","",""
"Several times a year","2016","(Married) couple without C. ","Male","","","",""
"Several times a year","2016","(Married) couple without C. ","Female","","","",""
"Several times a year","2016","Single parent ","Male","","","",""
"Several times a year","2016","Single parent ","Female","","","",""
"Several times a year","2016","Couple + C. LE 16 ","Male","","","",""
"Several times a year","2016","Couple + C. LE 16 ","Female","","","",""
"Several times a year","2016","Couple + C. GT 16 ","Male","","","",""
"Several times a year","2016","Couple + C. GT 16 ","Female","","","",""
"Several times a year","2016","Couple + C. LE and GT 16","Male","","","",""
"Several times a year","2016","Couple + C. LE and GT 16","Female","","","",""
"At least once a month","2016","1-pers.-HH","Male","","","",""
"At least once a month","2016","1-pers.-HH","Female","","","",""
"At least once a month","2016","(Married) couple without C. ","Male","","","",""
"At least once a month","2016","(Married) couple without C. ","Female","","","",""
"At least once a month","2016","Single parent ","Male","","","",""
"At least once a month","2016","Single parent ","Female","","","",""
"At least once a month","2016","Couple + C. LE 16 ","Male","","","",""
"At least once a month","2016","Couple + C. LE 16 ","Female","","","",""
"At least once a month","2016","Couple + C. GT 16 ","Male","","","",""
"At least once a month","2016","Couple + C. GT 16 ","Female","","","",""
"At least once a month","2016","Couple + C. LE and GT 16","Male","","","",""
"At least once a month","2016","Couple + C. LE and GT 16","Female","","","",""
"At lease once a week","2016","1-pers.-HH","Male","","","",""
"At lease once a week","2016","1-pers.-HH","Female","","","",""
"At lease once a week","2016","(Married) couple without C. ","Male","","","",""
"At lease once a week","2016","(Married) couple without C. ","Female","","","",""
"At lease once a week","2016","Single parent ","Male","","","",""
"At lease once a week","2016","Single parent ","Female","","","",""
"At lease once a week","2016","Couple + C. LE 16 ","Male","","","",""
"At lease once a week","2016","Couple + C. LE 16 ","Female","","","",""
"At lease once a week","2016","Couple + C. GT 16 ","Male","","","",""
"At lease once a week","2016","Couple + C. GT 16 ","Female","","","",""
"At lease once a week","2016","Couple + C. LE and GT 16","Male","","","",""
"At lease once a week","2016","Couple + C. LE and GT 16","Female","","","",""
"Almost never or never","2017","1-pers.-HH","Male","887","0.369690495487586","0.351635645049718","0.387745345925454"
"Almost never or never","2017","1-pers.-HH","Female","938","0.418958715692086","0.398847270188917","0.439070161195254"
"Almost never or never","2017","(Married) couple without C. ","Male","1637","0.375731782298996","0.361058578869147","0.390404985728846"
"Almost never or never","2017","(Married) couple without C. ","Female","1504","0.355229908379658","0.340828002682596","0.369631814076719"
"Almost never or never","2017","Single parent ","Male","203","0.3251275933226","0.289172365607616","0.361082821037584"
"Almost never or never","2017","Single parent ","Female","868","0.398196442456055","0.376601573147844","0.419791311764267"
"Almost never or never","2017","Couple + C. LE 16 ","Male","1545","0.311317119887058","0.29704437951433","0.325589860259786"
"Almost never or never","2017","Couple + C. LE 16 ","Female","1928","0.375777295800621","0.361098476456161","0.390456115145081"
"Almost never or never","2017","Couple + C. GT 16 ","Male","565","0.325738628058116","0.303584282570313","0.347892973545919"
"Almost never or never","2017","Couple + C. GT 16 ","Female","561","0.300084368196702","0.277951085835297","0.322217650558106"
"Almost never or never","2017","Couple + C. LE and GT 16","Male","511","0.293055007132381","0.269455694094518","0.316654320170245"
"Almost never or never","2017","Couple + C. LE and GT 16","Female","593","0.392160366020769","0.366995750376717","0.417324981664821"
"Several times a year","2017","1-pers.-HH","Male","350","0.132235502207243","0.119565613555706","0.144905390858779"
"Several times a year","2017","1-pers.-HH","Female","218","0.0829417635684175","0.0716998752442036","0.0941836518926314"
"Several times a year","2017","(Married) couple without C. ","Male","595","0.146169974260053","0.135466736899974","0.156873211620133"
"Several times a year","2017","(Married) couple without C. ","Female","486","0.112837033180978","0.103315863815173","0.122358202546783"
"Several times a year","2017","Single parent ","Male","108","0.145322317078133","0.11827079961339","0.172373834542877"
"Several times a year","2017","Single parent ","Female","271","0.132409810453422","0.117458064302374","0.14736155660447"
"Several times a year","2017","Couple + C. LE 16 ","Male","637","0.167140176582771","0.155639520804388","0.178640832361155"
"Several times a year","2017","Couple + C. LE 16 ","Female","603","0.1556069200171","0.144620837344537","0.166593002689662"
"Several times a year","2017","Couple + C. GT 16 ","Male","253","0.148557762647723","0.13174514165026","0.165370383645186"
"Several times a year","2017","Couple + C. GT 16 ","Female","195","0.114170816453053","0.0988121384017752","0.129529494504331"
"Several times a year","2017","Couple + C. LE and GT 16","Male","203","0.165780575577191","0.146499158579533","0.18506199257485"
"Several times a year","2017","Couple + C. LE and GT 16","Female","194","0.124609047986258","0.107585904480521","0.141632191491994"
"At least once a month","2017","1-pers.-HH","Male","177","0.0576496044790386","0.0489318988684549","0.0663673100896222"
"At least once a month","2017","1-pers.-HH","Female","91","0.0415460973038541","0.0334120834424521","0.049680111165256"
"At least once a month","2017","(Married) couple without C. ","Male","200","0.0511951424743758","0.0445178071307153","0.0578724778180362"
"At least once a month","2017","(Married) couple without C. ","Female","169","0.0382683135607017","0.0324952095316764","0.0440414175897269"
"At least once a month","2017","Single parent ","Male","29","","",""
"At least once a month","2017","Single parent ","Female","106","0.0541638046016872","0.0441790576452373","0.0641485515581372"
"At least once a month","2017","Couple + C. LE 16 ","Male","286","0.0860290249564549","0.0773856187679018","0.094672431145008"
"At least once a month","2017","Couple + C. LE 16 ","Female","188","0.0559852668382577","0.0490176808167129","0.0629528528598025"
"At least once a month","2017","Couple + C. GT 16 ","Male","99","0.0528598601662959","0.0422824272694754","0.0634372930631163"
"At least once a month","2017","Couple + C. GT 16 ","Female","94","0.0590878784805814","0.047700466797812","0.0704752901633509"
"At least once a month","2017","Couple + C. LE and GT 16","Male","74","0.0396790097466147","0.0295580755790578","0.0497999439141717"
"At least once a month","2017","Couple + C. LE and GT 16","Female","76","0.0356921972114654","0.0261299839139163","0.0452544105090146"
"At lease once a week","2017","1-pers.-HH","Male","1332","0.440424397826133","0.421856493292202","0.458992302360064"
"At lease once a week","2017","1-pers.-HH","Female","1065","0.456553423435643","0.436249572953687","0.476857273917599"
"At lease once a week","2017","(Married) couple without C. ","Male","1753","0.426903100966574","0.411917331620291","0.441888870312858"
"At lease once a week","2017","(Married) couple without C. ","Female","2083","0.493664744878663","0.47861954716714","0.508709942590185"
"At lease once a week","2017","Single parent ","Male","312","0.494444362873859","0.456067675281863","0.532821050465856"
"At lease once a week","2017","Single parent ","Female","729","0.415229942488836","0.393492351546832","0.43696753343084"
"At lease once a week","2017","Couple + C. LE 16 ","Male","1575","0.435513678573716","0.420230143020294","0.450797214127138"
