"m11104","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Almost never or never","2011","Couple + C. LE and GT 16","East Germany","129","0.327274861584512","0.275864784607097","0.378684938561927"
"Several times a year","2011","1-pers.-HH","West Germany","323","0.128813298066482","0.116128086848998","0.141498509283965"
"Several times a year","2011","1-pers.-HH","East Germany","116","0.14997811905959","0.126702948093439","0.173253290025741"
"Several times a year","2011","(Married) couple without C. ","West Germany","797","0.137012787748485","0.128328696242556","0.145696879254414"
"Several times a year","2011","(Married) couple without C. ","East Germany","312","0.15639642697726","0.14071858151418","0.172074272440339"
"Several times a year","2011","Single parent ","West Germany","365","0.179918946863478","0.163918720678955","0.195919173048001"
"Several times a year","2011","Single parent ","East Germany","100","0.173416755328428","0.144061457640315","0.20277205301654"
"Several times a year","2011","Couple + C. LE 16 ","West Germany","1206","0.191989499478516","0.182387876303017","0.201591122654014"
"Several times a year","2011","Couple + C. LE 16 ","East Germany","310","0.204039438573179","0.183918436470985","0.224160440675374"
"Several times a year","2011","Couple + C. GT 16 ","West Germany","480","0.198381005928397","0.182887908880455","0.213874102976339"
"Several times a year","2011","Couple + C. GT 16 ","East Germany","154","0.210309454734548","0.180907393483089","0.239711515986006"
"Several times a year","2011","Couple + C. LE and GT 16","West Germany","273","0.195335899116968","0.176760959410006","0.213910838823929"
"Several times a year","2011","Couple + C. LE and GT 16","East Germany","80","0.255995941855248","0.208179495768617","0.303812387941878"
"At least once a month","2011","1-pers.-HH","West Germany","170","0.0680522418969864","0.0585159675496235","0.0775885162443494"
"At least once a month","2011","1-pers.-HH","East Germany","51","0.0644691819854195","0.0484600050366753","0.0804783589341636"
"At least once a month","2011","(Married) couple without C. ","West Germany","332","0.0610588220534965","0.0550118903554838","0.0671057537515092"
"At least once a month","2011","(Married) couple without C. ","East Germany","105","0.0504831733267876","0.0410332471352171","0.0599330995183581"
"At least once a month","2011","Single parent ","West Germany","136","0.0662913629703566","0.0559281733436296","0.0766545525970835"
"At least once a month","2011","Single parent ","East Germany","51","0.0967742618826679","0.0738510352540487","0.119697488511287"
"At least once a month","2011","Couple + C. LE 16 ","West Germany","434","0.0712696485504589","0.0649978146949789","0.0775414824059389"
"At least once a month","2011","Couple + C. LE 16 ","East Germany","116","0.0702137346849957","0.0574567107055401","0.0829707586644513"
"At least once a month","2011","Couple + C. GT 16 ","West Germany","182","0.0583492668720302","0.0492424453763397","0.0674560883677207"
"At least once a month","2011","Couple + C. GT 16 ","East Germany","55","0.0757544442116949","0.0566639288025596","0.0948449596208302"
"At least once a month","2011","Couple + C. LE and GT 16","West Germany","132","0.0638578157995055","0.0524025016312979","0.0753131299677131"
"At least once a month","2011","Couple + C. LE and GT 16","East Germany","24","","",""
"At lease once a week","2011","1-pers.-HH","West Germany","983","0.351309080254856","0.333232122996349","0.369386037513363"
"At lease once a week","2011","1-pers.-HH","East Germany","269","0.315852877262476","0.285550196755034","0.346155557769918"
"At lease once a week","2011","(Married) couple without C. ","West Germany","2423","0.387277611724146","0.374975356582326","0.399579866865967"
"At lease once a week","2011","(Married) couple without C. ","East Germany","605","0.27482027690077","0.255551640881498","0.294088912920043"
"At lease once a week","2011","Single parent ","West Germany","854","0.362571800502129","0.342546827896476","0.382596773107782"
"At lease once a week","2011","Single parent ","East Germany","161","0.238814966457426","0.205757196556204","0.271872736358649"
"At lease once a week","2011","Couple + C. LE 16 ","West Germany","2389","0.387780037989394","0.375902022573242","0.399658053405545"
"At lease once a week","2011","Couple + C. LE 16 ","East Germany","411","0.30619741283926","0.283184823496776","0.329210002181744"
"At lease once a week","2011","Couple + C. GT 16 ","West Germany","1096","0.420727172468963","0.40154728489884","0.439907060039085"
"At lease once a week","2011","Couple + C. GT 16 ","East Germany","245","0.361302209870174","0.326644255483041","0.395960164257307"
"At lease once a week","2011","Couple + C. LE and GT 16","West Germany","740","0.414369321878251","0.391289376667259","0.437449267089244"
"At lease once a week","2011","Couple + C. LE and GT 16","East Germany","87","0.323446755047387","0.272193023271101","0.374700486823673"
"Almost never or never","2012","1-pers.-HH","West Germany","","","",""
"Almost never or never","2012","1-pers.-HH","East Germany","","","",""
"Almost never or never","2012","(Married) couple without C. ","West Germany","","","",""
"Almost never or never","2012","(Married) couple without C. ","East Germany","","","",""
"Almost never or never","2012","Single parent ","West Germany","","","",""
"Almost never or never","2012","Single parent ","East Germany","","","",""
"Almost never or never","2012","Couple + C. LE 16 ","West Germany","","","",""
"Almost never or never","2012","Couple + C. LE 16 ","East Germany","","","",""
"Almost never or never","2012","Couple + C. GT 16 ","West Germany","","","",""
"Almost never or never","2012","Couple + C. GT 16 ","East Germany","","","",""
"Almost never or never","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Almost never or never","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Several times a year","2012","1-pers.-HH","West Germany","","","",""
"Several times a year","2012","1-pers.-HH","East Germany","","","",""
"Several times a year","2012","(Married) couple without C. ","West Germany","","","",""
"Several times a year","2012","(Married) couple without C. ","East Germany","","","",""
"Several times a year","2012","Single parent ","West Germany","","","",""
"Several times a year","2012","Single parent ","East Germany","","","",""
"Several times a year","2012","Couple + C. LE 16 ","West Germany","","","",""
"Several times a year","2012","Couple + C. LE 16 ","East Germany","","","",""
"Several times a year","2012","Couple + C. GT 16 ","West Germany","","","",""
"Several times a year","2012","Couple + C. GT 16 ","East Germany","","","",""
"Several times a year","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Several times a year","2012","Couple + C. LE and GT 16","East Germany","","","",""
"At least once a month","2012","1-pers.-HH","West Germany","","","",""
"At least once a month","2012","1-pers.-HH","East Germany","","","",""
"At least once a month","2012","(Married) couple without C. ","West Germany","","","",""
"At least once a month","2012","(Married) couple without C. ","East Germany","","","",""
"At least once a month","2012","Single parent ","West Germany","","","",""
"At least once a month","2012","Single parent ","East Germany","","","",""
"At least once a month","2012","Couple + C. LE 16 ","West Germany","","","",""
"At least once a month","2012","Couple + C. LE 16 ","East Germany","","","",""
"At least once a month","2012","Couple + C. GT 16 ","West Germany","","","",""
"At least once a month","2012","Couple + C. GT 16 ","East Germany","","","",""
"At least once a month","2012","Couple + C. LE and GT 16","West Germany","","","",""
"At least once a month","2012","Couple + C. LE and GT 16","East Germany","","","",""
"At lease once a week","2012","1-pers.-HH","West Germany","","","",""
"At lease once a week","2012","1-pers.-HH","East Germany","","","",""
"At lease once a week","2012","(Married) couple without C. ","West Germany","","","",""
"At lease once a week","2012","(Married) couple without C. ","East Germany","","","",""
"At lease once a week","2012","Single parent ","West Germany","","","",""
"At lease once a week","2012","Single parent ","East Germany","","","",""
"At lease once a week","2012","Couple + C. LE 16 ","West Germany","","","",""
"At lease once a week","2012","Couple + C. LE 16 ","East Germany","","","",""
"At lease once a week","2012","Couple + C. GT 16 ","West Germany","","","",""
"At lease once a week","2012","Couple + C. GT 16 ","East Germany","","","",""
"At lease once a week","2012","Couple + C. LE and GT 16","West Germany","","","",""
"At lease once a week","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Almost never or never","2013","1-pers.-HH","West Germany","949","0.370744042270506","0.352426723412194","0.389061361128819"
"Almost never or never","2013","1-pers.-HH","East Germany","348","0.369330892767654","0.337676720722606","0.400985064812701"
"Almost never or never","2013","(Married) couple without C. ","West Germany","1782","0.322095078502354","0.309877222201993","0.334312934802716"
"Almost never or never","2013","(Married) couple without C. ","East Germany","814","0.416917303325063","0.395276391731278","0.438558214918848"
"Almost never or never","2013","Single parent ","West Germany","659","0.335018609204432","0.314531593998425","0.355505624410439"
"Almost never or never","2013","Single parent ","East Germany","240","0.396904744229792","0.356598161764928","0.437211326694656"
"Almost never or never","2013","Couple + C. LE 16 ","West Germany","1664","0.269350792853985","0.25725360351899","0.281447982188979"
"Almost never or never","2013","Couple + C. LE 16 ","East Germany","532","0.352932088846722","0.327083536055214","0.37878064163823"
"Almost never or never","2013","Couple + C. GT 16 ","West Germany","545","0.228834149883312","0.211335941037133","0.24633235872949"
"Almost never or never","2013","Couple + C. GT 16 ","East Germany","159","0.254117451505489","0.217962068870545","0.290272834140434"
"Almost never or never","2013","Couple + C. LE and GT 16","West Germany","473","0.272207162953522","0.251233286642338","0.293181039264707"
"Almost never or never","2013","Couple + C. LE and GT 16","East Germany","89","0.284436985497015","0.232242560347868","0.336631410646162"
"Several times a year","2013","1-pers.-HH","West Germany","313","0.121762192608232","0.109360714767995","0.134163670448469"
"Several times a year","2013","1-pers.-HH","East Germany","127","0.158080533917296","0.134153060957532","0.182008006877059"
"Several times a year","2013","(Married) couple without C. ","West Germany","676","0.118520476601751","0.110069218142078","0.126971735061424"
"Several times a year","2013","(Married) couple without C. ","East Germany","304","0.179871997376546","0.163013917274927","0.196730077478166"
"Several times a year","2013","Single parent ","West Germany","255","0.112449099554299","0.0987366796551324","0.126161519453466"
"Several times a year","2013","Single parent ","East Germany","93","0.173509262700047","0.142311733280531","0.204706792119563"
"Several times a year","2013","Couple + C. LE 16 ","West Germany","881","0.188898432912471","0.178224543772377","0.199572322052566"
"Several times a year","2013","Couple + C. LE 16 ","East Germany","240","0.196630006886339","0.175131988582684","0.218128025189995"
"Several times a year","2013","Couple + C. GT 16 ","West Germany","330","0.149497978234777","0.134644963303623","0.164350993165932"
"Several times a year","2013","Couple + C. GT 16 ","East Germany","103","0.161320093648319","0.130773495955193","0.191866691341445"
"Several times a year","2013","Couple + C. LE and GT 16","West Germany","237","0.152969448282053","0.136007453422932","0.169931443141174"
"Several times a year","2013","Couple + C. LE and GT 16","East Germany","58","0.175826831365624","0.131785650678536","0.219868012052711"
"At least once a month","2013","1-pers.-HH","West Germany","120","0.0465295389620922","0.0385417028984601","0.0545173750257244"
"At least once a month","2013","1-pers.-HH","East Germany","41","0.0373873957673937","0.0249448071884107","0.0498299843463767"
"At least once a month","2013","(Married) couple without C. ","West Germany","258","0.0531291805601861","0.0472646871834671","0.0589936739369051"
"At least once a month","2013","(Married) couple without C. ","East Germany","79","0.0402594901432012","0.0316317598078967","0.0488872204785056"
"At least once a month","2013","Single parent ","West Germany","90","0.0512907360446032","0.0417160285651974","0.060865443524009"
"At least once a month","2013","Single parent ","East Germany","32","0.0827596230837412","0.0600614601319226","0.10545778603556"
"At least once a month","2013","Couple + C. LE 16 ","West Germany","272","0.0559737273368659","0.0497053512582688","0.062242103415463"
"At least once a month","2013","Couple + C. LE 16 ","East Germany","69","0.0489368721232748","0.0372677414292486","0.060606002817301"
"At least once a month","2013","Couple + C. GT 16 ","West Germany","135","0.0494420421241517","0.0404118542927115","0.0584722299555918"
"At least once a month","2013","Couple + C. GT 16 ","East Germany","42","0.0961751650886599","0.0716905038907783","0.120659826286541"
"At least once a month","2013","Couple + C. LE and GT 16","West Germany","85","0.0527487870749972","0.0422155013893154","0.0632820727606791"
"At least once a month","2013","Couple + C. LE and GT 16","East Germany","11","","",""
"At lease once a week","2013","1-pers.-HH","West Germany","1289","0.46096422615917","0.442060232948251","0.479868219370089"
"At lease once a week","2013","1-pers.-HH","East Germany","377","0.435201177547657","0.402683892073454","0.46771846302186"
"At lease once a week","2013","(Married) couple without C. ","West Germany","2903","0.506255264335709","0.49318288655208","0.519327642119338"
"At lease once a week","2013","(Married) couple without C. ","East Germany","797","0.362951209155189","0.341845692611917","0.384056725698462"
"At lease once a week","2013","Single parent ","West Germany","1035","0.501241555196666","0.479539136217113","0.522943974176218"
"At lease once a week","2013","Single parent ","East Germany","201","0.34682636998642","0.307615159266376","0.386037580706463"
"At lease once a week","2013","Couple + C. LE 16 ","West Germany","2349","0.485777046896678","0.472148011659934","0.499406082133422"
"At lease once a week","2013","Couple + C. LE 16 ","East Germany","472","0.401501032143664","0.374986085110703","0.428015979176625"
"At lease once a week","2013","Couple + C. GT 16 ","West Germany","1204","0.572225829757759","0.551617144324196","0.592834515191322"
"At lease once a week","2013","Couple + C. GT 16 ","East Germany","253","0.488387289757532","0.446875320834068","0.529899258680996"
"At lease once a week","2013","Couple + C. LE and GT 16","West Germany","935","0.522074601689428","0.498536503089817","0.545612700289038"
"At lease once a week","2013","Couple + C. LE and GT 16","East Germany","129","0.510586889625432","0.452753350235388","0.568420429015476"
"Almost never or never","2014","1-pers.-HH","West Germany","","","",""
"Almost never or never","2014","1-pers.-HH","East Germany","","","",""
"Almost never or never","2014","(Married) couple without C. ","West Germany","","","",""
"Almost never or never","2014","(Married) couple without C. ","East Germany","","","",""
"Almost never or never","2014","Single parent ","West Germany","","","",""
"Almost never or never","2014","Single parent ","East Germany","","","",""
"Almost never or never","2014","Couple + C. LE 16 ","West Germany","","","",""
"Almost never or never","2014","Couple + C. LE 16 ","East Germany","","","",""
"Almost never or never","2014","Couple + C. GT 16 ","West Germany","","","",""
"Almost never or never","2014","Couple + C. GT 16 ","East Germany","","","",""
"Almost never or never","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Almost never or never","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Several times a year","2014","1-pers.-HH","West Germany","","","",""
"Several times a year","2014","1-pers.-HH","East Germany","","","",""
"Several times a year","2014","(Married) couple without C. ","West Germany","","","",""
"Several times a year","2014","(Married) couple without C. ","East Germany","","","",""
"Several times a year","2014","Single parent ","West Germany","","","",""
"Several times a year","2014","Single parent ","East Germany","","","",""
"Several times a year","2014","Couple + C. LE 16 ","West Germany","","","",""
"Several times a year","2014","Couple + C. LE 16 ","East Germany","","","",""
"Several times a year","2014","Couple + C. GT 16 ","West Germany","","","",""
"Several times a year","2014","Couple + C. GT 16 ","East Germany","","","",""
"Several times a year","2014","Couple + C. LE and GT 16","West Germany","","","",""
"Several times a year","2014","Couple + C. LE and GT 16","East Germany","","","",""
"At least once a month","2014","1-pers.-HH","West Germany","","","",""
"At least once a month","2014","1-pers.-HH","East Germany","","","",""
"At least once a month","2014","(Married) couple without C. ","West Germany","","","",""
"At least once a month","2014","(Married) couple without C. ","East Germany","","","",""
"At least once a month","2014","Single parent ","West Germany","","","",""
"At least once a month","2014","Single parent ","East Germany","","","",""
"At least once a month","2014","Couple + C. LE 16 ","West Germany","","","",""
"At least once a month","2014","Couple + C. LE 16 ","East Germany","","","",""
"At least once a month","2014","Couple + C. GT 16 ","West Germany","","","",""
"At least once a month","2014","Couple + C. GT 16 ","East Germany","","","",""
"At least once a month","2014","Couple + C. LE and GT 16","West Germany","","","",""
"At least once a month","2014","Couple + C. LE and GT 16","East Germany","","","",""
"At lease once a week","2014","1-pers.-HH","West Germany","","","",""
"At lease once a week","2014","1-pers.-HH","East Germany","","","",""
"At lease once a week","2014","(Married) couple without C. ","West Germany","","","",""
"At lease once a week","2014","(Married) couple without C. ","East Germany","","","",""
"At lease once a week","2014","Single parent ","West Germany","","","",""
"At lease once a week","2014","Single parent ","East Germany","","","",""
"At lease once a week","2014","Couple + C. LE 16 ","West Germany","","","",""
"At lease once a week","2014","Couple + C. LE 16 ","East Germany","","","",""
"At lease once a week","2014","Couple + C. GT 16 ","West Germany","","","",""
"At lease once a week","2014","Couple + C. GT 16 ","East Germany","","","",""
"At lease once a week","2014","Couple + C. LE and GT 16","West Germany","","","",""
"At lease once a week","2014","Couple + C. LE and GT 16","East Germany","","","",""
"Almost never or never","2015","1-pers.-HH","West Germany","1115","0.418901934305861","0.400727577329336","0.437076291282387"
"Almost never or never","2015","1-pers.-HH","East Germany","433","0.47560833576822","0.442853533642443","0.508363137893997"
"Almost never or never","2015","(Married) couple without C. ","West Germany","2217","0.361760384077221","0.349527383133068","0.373993385021374"
"Almost never or never","2015","(Married) couple without C. ","East Germany","968","0.500813824587469","0.478889825358091","0.522737823816848"
"Almost never or never","2015","Single parent ","West Germany","705","0.382283208095999","0.360608948596945","0.403957467595054"
"Almost never or never","2015","Single parent ","East Germany","212","0.428666725744118","0.383637575995755","0.473695875492481"
"Almost never or never","2015","Couple + C. LE 16 ","West Germany","2158","0.340727407726775","0.328347142785088","0.353107672668462"
"Almost never or never","2015","Couple + C. LE 16 ","East Germany","483","0.369557377265241","0.34162357183729","0.397491182693192"
"Almost never or never","2015","Couple + C. GT 16 ","West Germany","768","0.28330914783639","0.26556393072786","0.30105436494492"
"Almost never or never","2015","Couple + C. GT 16 ","East Germany","208","0.38487502631459","0.34148238652927","0.428267666099909"
"Almost never or never","2015","Couple + C. LE and GT 16","West Germany","636","0.319602466297257","0.298760203130169","0.340444729464345"
"Almost never or never","2015","Couple + C. LE and GT 16","East Germany","139","0.417334559853091","0.362792055880532","0.47187706382565"
"Several times a year","2015","1-pers.-HH","West Germany","285","0.0984840712221778","0.0875079762689391","0.109460166175416"
"Several times a year","2015","1-pers.-HH","East Germany","103","0.116385154077903","0.0953520845960148","0.137418223559791"
"Several times a year","2015","(Married) couple without C. ","West Germany","736","0.124748960229976","0.116336647441693","0.133161273018259"
"Several times a year","2015","(Married) couple without C. ","East Germany","246","0.124048741270575","0.109594792852831","0.138502689688319"
"Several times a year","2015","Single parent ","West Germany","270","0.147109251923949","0.131310468366958","0.16290803548094"
"Several times a year","2015","Single parent ","East Germany","70","0.163279564817109","0.129648144731092","0.196910984903125"
"Several times a year","2015","Couple + C. LE 16 ","West Germany","958","0.183826689347014","0.173708812918721","0.193944565775306"
"Several times a year","2015","Couple + C. LE 16 ","East Germany","185","0.18496800463005","0.162498059244191","0.207437950015909"
"Several times a year","2015","Couple + C. GT 16 ","West Germany","358","0.153468122427602","0.139273761761179","0.167662483094026"
"Several times a year","2015","Couple + C. GT 16 ","East Germany","82","0.180831283953849","0.14650727648873","0.215155291418969"
"Several times a year","2015","Couple + C. LE and GT 16","West Germany","255","0.126369327482118","0.111518754079957","0.141219900884279"
"Several times a year","2015","Couple + C. LE and GT 16","East Germany","44","0.182077824419201","0.139393561509732","0.22476208732867"
"At least once a month","2015","1-pers.-HH","West Germany","148","0.0571725758304137","0.0486201731857006","0.0657249784751267"
"At least once a month","2015","1-pers.-HH","East Germany","36","0.0448987280621314","0.0313167166104634","0.0584807395137995"
"At least once a month","2015","(Married) couple without C. ","West Germany","252","0.0455804273810911","0.0402704888652051","0.0508903658969772"
"At least once a month","2015","(Married) couple without C. ","East Germany","92","0.0466263806387935","0.0373815753910025","0.0558711858865844"
"At least once a month","2015","Single parent ","West Germany","122","0.0716217825138068","0.0601206134393367","0.0831229515882769"
"At least once a month","2015","Single parent ","East Germany","29","","",""
"At least once a month","2015","Couple + C. LE 16 ","West Germany","339","0.071379508592607","0.0646543922505982","0.0781046249346157"
"At least once a month","2015","Couple + C. LE 16 ","East Germany","92","0.0834571889658547","0.0674514903106304","0.0994628876210789"
"At least once a month","2015","Couple + C. GT 16 ","West Germany","148","0.0540671078361336","0.0451611256787513","0.0629730899935158"
"At least once a month","2015","Couple + C. GT 16 ","East Germany","34","0.0695909402194118","0.0468981528912538","0.0922837275475698"
"At least once a month","2015","Couple + C. LE and GT 16","West Germany","92","0.0489045294310635","0.0392652393976344","0.0585438194644926"
"At least once a month","2015","Couple + C. LE and GT 16","East Germany","29","","",""
"At lease once a week","2015","1-pers.-HH","West Germany","1283","0.425441418641547","0.407229101758909","0.443653735524186"
"At lease once a week","2015","1-pers.-HH","East Germany","321","0.363107782091746","0.331566952564846","0.394648611618646"
"At lease once a week","2015","(Married) couple without C. ","West Germany","2722","0.467910228311712","0.455207285231444","0.48061317139198"
"At lease once a week","2015","(Married) couple without C. ","East Germany","692","0.328511053503163","0.307916860591208","0.349105246415117"
"At lease once a week","2015","Single parent ","West Germany","834","0.398985757466245","0.377144480176673","0.420827034755817"
"At lease once a week","2015","Single parent ","East Germany","153","0.321428021566548","0.278933892847341","0.363922150285756"
"At lease once a week","2015","Couple + C. LE 16 ","West Germany","2175","0.404066394333605","0.391248425890074","0.416884362777135"
"At lease once a week","2015","Couple + C. LE 16 ","East Germany","387","0.362017429138854","0.334205217264753","0.389829641012955"
"At lease once a week","2015","Couple + C. GT 16 ","West Germany","1203","0.509155621899874","0.489468498203295","0.528842745596453"
"At lease once a week","2015","Couple + C. GT 16 ","East Germany","159","0.364702749512149","0.321775552431693","0.407629946592606"
"At lease once a week","2015","Couple + C. LE and GT 16","West Germany","940","0.505123676789561","0.482777375508545","0.527469978070576"
"At lease once a week","2015","Couple + C. LE and GT 16","East Germany","102","0.337265116153909","0.284972677659097","0.389557554648721"
"Almost never or never","2016","1-pers.-HH","West Germany","","","",""
"Almost never or never","2016","1-pers.-HH","East Germany","","","",""
"Almost never or never","2016","(Married) couple without C. ","West Germany","","","",""
"Almost never or never","2016","(Married) couple without C. ","East Germany","","","",""
"Almost never or never","2016","Single parent ","West Germany","","","",""
"Almost never or never","2016","Single parent ","East Germany","","","",""
"Almost never or never","2016","Couple + C. LE 16 ","West Germany","","","",""
"Almost never or never","2016","Couple + C. LE 16 ","East Germany","","","",""
"Almost never or never","2016","Couple + C. GT 16 ","West Germany","","","",""
"Almost never or never","2016","Couple + C. GT 16 ","East Germany","","","",""
"Almost never or never","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Almost never or never","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Several times a year","2016","1-pers.-HH","West Germany","","","",""
"Several times a year","2016","1-pers.-HH","East Germany","","","",""
"Several times a year","2016","(Married) couple without C. ","West Germany","","","",""
"Several times a year","2016","(Married) couple without C. ","East Germany","","","",""
"Several times a year","2016","Single parent ","West Germany","","","",""
"Several times a year","2016","Single parent ","East Germany","","","",""
"Several times a year","2016","Couple + C. LE 16 ","West Germany","","","",""
"Several times a year","2016","Couple + C. LE 16 ","East Germany","","","",""
"Several times a year","2016","Couple + C. GT 16 ","West Germany","","","",""
"Several times a year","2016","Couple + C. GT 16 ","East Germany","","","",""
"Several times a year","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Several times a year","2016","Couple + C. LE and GT 16","East Germany","","","",""
"At least once a month","2016","1-pers.-HH","West Germany","","","",""
"At least once a month","2016","1-pers.-HH","East Germany","","","",""
"At least once a month","2016","(Married) couple without C. ","West Germany","","","",""
"At least once a month","2016","(Married) couple without C. ","East Germany","","","",""
"At least once a month","2016","Single parent ","West Germany","","","",""
"At least once a month","2016","Single parent ","East Germany","","","",""
"At least once a month","2016","Couple + C. LE 16 ","West Germany","","","",""
"At least once a month","2016","Couple + C. LE 16 ","East Germany","","","",""
"At least once a month","2016","Couple + C. GT 16 ","West Germany","","","",""
"At least once a month","2016","Couple + C. GT 16 ","East Germany","","","",""
"At least once a month","2016","Couple + C. LE and GT 16","West Germany","","","",""
"At least once a month","2016","Couple + C. LE and GT 16","East Germany","","","",""
"At lease once a week","2016","1-pers.-HH","West Germany","","","",""
"At lease once a week","2016","1-pers.-HH","East Germany","","","",""
"At lease once a week","2016","(Married) couple without C. ","West Germany","","","",""
"At lease once a week","2016","(Married) couple without C. ","East Germany","","","",""
"At lease once a week","2016","Single parent ","West Germany","","","",""
"At lease once a week","2016","Single parent ","East Germany","","","",""
"At lease once a week","2016","Couple + C. LE 16 ","West Germany","","","",""
"At lease once a week","2016","Couple + C. LE 16 ","East Germany","","","",""
"At lease once a week","2016","Couple + C. GT 16 ","West Germany","","","",""
"At lease once a week","2016","Couple + C. GT 16 ","East Germany","","","",""
"At lease once a week","2016","Couple + C. LE and GT 16","West Germany","","","",""
"At lease once a week","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Almost never or never","2017","1-pers.-HH","West Germany","1360","0.38830499730266","0.372983726921458","0.403626267683862"
"Almost never or never","2017","1-pers.-HH","East Germany","465","0.426512307657863","0.398185510126842","0.454839105188883"
"Almost never or never","2017","(Married) couple without C. ","West Germany","2205","0.343923045547175","0.332215652720526","0.355630438373824"
"Almost never or never","2017","(Married) couple without C. ","East Germany","936","0.464804532232718","0.443487838513439","0.486121225951996"
"Almost never or never","2017","Single parent ","West Germany","833","0.375617845153858","0.354973840462615","0.396261849845101"
"Almost never or never","2017","Single parent ","East Germany","238","0.370317453343231","0.328490037986896","0.412144868699566"
"Almost never or never","2017","Couple + C. LE 16 ","West Germany","2823","0.333931713795387","0.322707461775177","0.345155965815597"
"Almost never or never","2017","Couple + C. LE 16 ","East Germany","650","0.388959308242738","0.363805596690607","0.414113019794869"
"Almost never or never","2017","Couple + C. GT 16 ","West Germany","919","0.311345399351037","0.294395926429229","0.328294872272845"
"Almost never or never","2017","Couple + C. GT 16 ","East Germany","207","0.334440714203728","0.293045440085017","0.375835988322438"
"Almost never or never","2017","Couple + C. LE and GT 16","West Germany","912","0.336135611496924","0.317330377906705","0.354940845087143"
"Almost never or never","2017","Couple + C. LE and GT 16","East Germany","192","0.378563312474619","0.333799452752683","0.423327172196556"
"Several times a year","2017","1-pers.-HH","West Germany","429","0.104024793794587","0.0944273130731352","0.113622274516038"
"Several times a year","2017","1-pers.-HH","East Germany","139","0.11286386313045","0.0947403563640034","0.130987369896897"
"Several times a year","2017","(Married) couple without C. ","West Germany","816","0.131235138114353","0.122913125873464","0.139557150355242"
"Several times a year","2017","(Married) couple without C. ","East Germany","265","0.123298656921218","0.109246808266969","0.137350505575467"
"Several times a year","2017","Single parent ","West Germany","288","0.127566165862099","0.113345183405127","0.141787148319072"
"Several times a year","2017","Single parent ","East Germany","91","0.180308981856836","0.147008778993985","0.213609184719687"
"Several times a year","2017","Couple + C. LE 16 ","West Germany","1002","0.157969741001615","0.149289735497039","0.166649746506191"
"Several times a year","2017","Couple + C. LE 16 ","East Germany","238","0.177832723939461","0.158103915345476","0.197561532533446"
"Several times a year","2017","Couple + C. GT 16 ","West Germany","375","0.128888239427932","0.116622949211501","0.141153529644364"
"Several times a year","2017","Couple + C. GT 16 ","East Germany","73","0.162855673548846","0.130459073536366","0.195252273561327"
"Several times a year","2017","Couple + C. LE and GT 16","West Germany","335","0.133111309789182","0.119588375734184","0.146634243844181"
"Several times a year","2017","Couple + C. LE and GT 16","East Germany","62","0.232277091943163","0.193303964289557","0.271250219596769"
"At least once a month","2017","1-pers.-HH","West Germany","207","0.0495028193116713","0.0426836542309523","0.0563219843923904"
"At least once a month","2017","1-pers.-HH","East Germany","61","0.0471409689497175","0.0350019602355236","0.0592799776639113"
"At least once a month","2017","(Married) couple without C. ","West Germany","276","0.0442789707541199","0.0392088711638122","0.0493490703444276"
"At least once a month","2017","(Married) couple without C. ","East Germany","93","0.0474512403511215","0.0383647567490348","0.0565377239532081"
"At least once a month","2017","Single parent ","West Germany","110","0.0459835663845333","0.0370551414220167","0.0549119913470498"
"At least once a month","2017","Single parent ","East Germany","25","","",""
"At least once a month","2017","Couple + C. LE 16 ","West Germany","386","0.0676172625537144","0.0616414756424699","0.073593049464959"
"At least once a month","2017","Couple + C. LE 16 ","East Germany","88","0.0876062546781878","0.0730189977571447","0.102193511599231"
"At least once a month","2017","Couple + C. GT 16 ","West Germany","168","0.0559628277981864","0.0475492906262525","0.0643763649701203"
"At least once a month","2017","Couple + C. GT 16 ","East Germany","25","","",""
"At least once a month","2017","Couple + C. LE and GT 16","West Germany","121","0.036985943247603","0.0294728903616298","0.0444989961335762"
"At least once a month","2017","Couple + C. LE and GT 16","East Germany","29","","",""
"At lease once a week","2017","1-pers.-HH","West Germany","1891","0.458167389591082","0.442504009819127","0.473830769363037"
"At lease once a week","2017","1-pers.-HH","East Germany","506","0.41348286026197","0.38527703874641","0.441688681777529"
"At lease once a week","2017","(Married) couple without C. ","West Germany","3027","0.480562845584352","0.468248998361384","0.49287669280732"
"At lease once a week","2017","(Married) couple without C. ","East Germany","809","0.364445570494943","0.34387619209312","0.385014948896765"
"At lease once a week","2017","Single parent ","West Germany","883","0.450832422599509","0.429621692643393","0.472043152555626"
"At lease once a week","2017","Single parent ","East Germany","158","0.391335388381807","0.349061061809879","0.433609714953735"
"At lease once a week","2017","Couple + C. LE 16 ","West Germany","2571","0.440481282649283","0.428666105506001","0.452296459792565"
