"m11104","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Almost never or never","1994","higher vocational","Rural Area","145","0.487386460037229","0.428417249091041","0.546355670983417","1"
"Almost never or never","1994","higher education","Urban Area","385","0.333565753765854","0.304883135326289","0.36224837220542","1"
"Almost never or never","1994","higher education","Rural Area","330","0.515833854788875","0.475611001524686","0.556056708053064","1"
"At lease once a week","1994","in school","Rural Area","36","0.655488461183404","0.54336204085476","0.767614881512048","4"
"At lease once a week","1994","higher vocational","Rural Area","46","0.181207196307547","0.135764061894138","0.226650330720955","4"
"At lease once a week","1994","inadequately","Urban Area","30","0.0613606779799055","0.0395476447319879","0.083173711227823","4"
"At lease once a week","1994","general elemantary","Urban Area","269","0.152220058819588","0.13523316303536","0.169206954603816","4"
"At lease once a week","1994","higher education","Rural Area","109","0.229250703906338","0.195418315995914","0.263083091816762","4"
"At lease once a week","1994","inadequately","Rural Area","7","","","","4"
"At lease once a week","1994","higher education","Urban Area","337","0.380067523474068","0.350538302553677","0.409596744394459","4"
"At lease once a week","1994","in school","Urban Area","96","0.621950996565947","0.548844348580572","0.695057644551323","4"
"At lease once a week","1994","general elemantary","Rural Area","108","0.139738293250938","0.114621420609957","0.164855165891919","4"
"At lease once a week","1994","higher vocational","Urban Area","118","0.258223397981857","0.218614201655395","0.297832594308318","4"
"At lease once a week","1994","middle vocational","Urban Area","930","0.224718536233071","0.212049919064468","0.237387153401674","4"
"At lease once a week","1994","middle vocational","Rural Area","393","0.183525490318731","0.167814508363909","0.199236472273553","4"
"At lease once a week","1994","vocational + Abi","Urban Area","94","0.378304486989153","0.322584473974649","0.434024500003657","4"
"At lease once a week","1994","vocational + Abi","Rural Area","34","0.365766266497904","0.271834195533491","0.459698337462317","4"
"At least once a month","1994","in school","Urban Area","16","","","","3"
"At least once a month","1994","in school","Rural Area","4","","","","3"
"At least once a month","1994","inadequately","Urban Area","5","","","","3"
"At least once a month","1994","inadequately","Rural Area","4","","","","3"
"At least once a month","1994","general elemantary","Urban Area","85","0.0381829775211803","0.0291211115038412","0.0472448435385195","3"
"At least once a month","1994","general elemantary","Rural Area","48","0.0605601373736713","0.043281063217243","0.0778392115300996","3"
"At least once a month","1994","middle vocational","Urban Area","270","0.0602176940029728","0.0529973854727935","0.0674380025331521","3"
"At least once a month","1994","middle vocational","Rural Area","108","0.0470899970831615","0.0384924593077559","0.0556875348585672","3"
"At least once a month","1994","vocational + Abi","Urban Area","17","","","","3"
"At least once a month","1994","vocational + Abi","Rural Area","12","","","","3"
"At least once a month","1994","higher vocational","Urban Area","36","0.0759710477420821","0.0519921885665596","0.0999499069176047","3"
"At least once a month","1994","higher vocational","Rural Area","21","","","","3"
"At least once a month","1994","higher education","Urban Area","99","0.0948961656441854","0.0770673313310866","0.112724999957284","3"
"At least once a month","1994","higher education","Rural Area","30","0.0593381134174293","0.0403227607082167","0.0783534661266419","3"
"Several times a year","1994","inadequately","Urban Area","46","0.0923785390440676","0.0660601357527048","0.11869694233543","2"
"Several times a year","1994","in school","Rural Area","11","","","","2"
"Several times a year","1994","general elemantary","Rural Area","108","0.121393316957139","0.0977348177824574","0.14505181613182","2"
"Several times a year","1994","in school","Urban Area","37","0.173577812390451","0.116475614037127","0.230680010743774","2"
"Several times a year","1994","inadequately","Rural Area","12","","","","2"
"Several times a year","1994","general elemantary","Urban Area","235","0.118387707419893","0.103111039608917","0.133664375230869","2"
"Several times a year","1994","higher vocational","Rural Area","64","0.241487314509092","0.190995365478904","0.29197926353928","2"
"Several times a year","1994","higher education","Urban Area","217","0.191470557115892","0.167534735780016","0.215406378451768","2"
"Several times a year","1994","higher education","Rural Area","124","0.195577327887358","0.16365297155666","0.227501684218056","2"
"Several times a year","1994","middle vocational","Urban Area","767","0.181085049223686","0.169397034196642","0.19277306425073","2"
"Several times a year","1994","higher vocational","Urban Area","103","0.208055309852754","0.171318748951341","0.244791870754166","2"
"Several times a year","1994","middle vocational","Rural Area","429","0.175596441371778","0.160154155000874","0.191038727742683","2"
"Several times a year","1994","vocational + Abi","Urban Area","66","0.252232908902572","0.20233462096016","0.302131196844985","2"
"Several times a year","1994","vocational + Abi","Rural Area","18","","","","2"
"Almost never or never","1995","in school","Urban Area","20","","","","1"
"Almost never or never","1995","in school","Rural Area","8","","","","1"
"Almost never or never","1995","inadequately","Urban Area","367","0.807714922463173","0.771099004226383","0.844330840699963","1"
"Almost never or never","1995","inadequately","Rural Area","63","0.662023316135552","0.561464849807509","0.762581782463595","1"
"Almost never or never","1995","general elemantary","Urban Area","1066","0.641556586452166","0.619024508080372","0.66408866482396","1"
"Almost never or never","1995","general elemantary","Rural Area","429","0.618870444103663","0.584042809800314","0.653698078407011","1"
"Almost never or never","1995","middle vocational","Urban Area","1848","0.43409135354397","0.419256459965548","0.448926247122393","1"
"Almost never or never","1995","middle vocational","Rural Area","1066","0.440112092946925","0.420334537870646","0.459889648023204","1"
"Almost never or never","1995","vocational + Abi","Urban Area","124","0.299932547402274","0.252793964762091","0.347071130042456","1"
"Almost never or never","1995","vocational + Abi","Rural Area","33","0.289195009074357","0.205967615047083","0.37242240310163","1"
"Almost never or never","1995","higher vocational","Urban Area","150","0.326125862981444","0.283833776978069","0.368417948984818","1"
"Almost never or never","1995","higher vocational","Rural Area","110","0.364550553504381","0.309155820186067","0.419945286822696","1"
"Almost never or never","1995","higher education","Urban Area","282","0.245294390291695","0.220084808276368","0.270503972307022","1"
"Almost never or never","1995","higher education","Rural Area","212","0.33768479605074","0.30087261255863","0.374496979542849","1"
"At lease once a week","1995","in school","Rural Area","53","0.628706818641382","0.527182277147256","0.730231360135507","4"
"At lease once a week","1995","inadequately","Urban Area","20","","","","4"
"At lease once a week","1995","inadequately","Rural Area","5","","","","4"
"At lease once a week","1995","general elemantary","Urban Area","331","0.17566459771852","0.157784595619557","0.193544599817482","4"
"At lease once a week","1995","higher vocational","Rural Area","63","0.288002896457192","0.235885029456903","0.340120763457481","4"
"At lease once a week","1995","higher education","Urban Area","440","0.4260558160308","0.397082304999436","0.455029327062163","4"
"At lease once a week","1995","higher education","Rural Area","171","0.322142771506317","0.285768293199599","0.358517249813036","4"
"At lease once a week","1995","in school","Urban Area","148","0.763007123996758","0.703776345884299","0.822237902109216","4"
"At lease once a week","1995","general elemantary","Rural Area","141","0.16464571149292","0.138050811903303","0.191240611082536","4"
"At lease once a week","1995","higher vocational","Urban Area","152","0.327130231181711","0.284804649026151","0.369455813337271","4"
"At lease once a week","1995","middle vocational","Urban Area","1197","0.277046780781497","0.263651483550474","0.290442078012521","4"
"At lease once a week","1995","middle vocational","Rural Area","536","0.243267579983678","0.226173186530956","0.2603619734364","4"
"At lease once a week","1995","vocational + Abi","Urban Area","113","0.385143645077177","0.335083399044241","0.435203891110114","4"
"At lease once a week","1995","vocational + Abi","Rural Area","44","0.395928691562496","0.306155170971382","0.48570221215361","4"
"At least once a month","1995","in school","Urban Area","13","","","","3"
"At least once a month","1995","in school","Rural Area","10","","","","3"
"At least once a month","1995","inadequately","Urban Area","6","","","","3"
"At least once a month","1995","inadequately","Rural Area","2","","","","3"
"At least once a month","1995","general elemantary","Urban Area","92","0.0399933078867087","0.0307866021951222","0.0492000135782953","3"
"At least once a month","1995","general elemantary","Rural Area","44","0.0528733432310093","0.0368257389633899","0.0689209474986287","3"
"At least once a month","1995","middle vocational","Urban Area","336","0.0815415999142132","0.0733505407636543","0.089732659064772","3"
"At least once a month","1995","middle vocational","Rural Area","166","0.070428597897192","0.0602343237999538","0.0806228719944302","3"
"At least once a month","1995","vocational + Abi","Urban Area","34","0.104491454187771","0.0730233896318915","0.135959518743651","3"
"At least once a month","1995","higher vocational","Rural Area","25","","","","3"
"At least once a month","1995","higher education","Urban Area","102","0.0895930483500096","0.0728595021500808","0.106326594549938","3"
"At least once a month","1995","higher education","Rural Area","60","0.0863813955893418","0.0645140515592245","0.108248739619459","3"
"At least once a month","1995","vocational + Abi","Rural Area","9","","","","3"
"At least once a month","1995","higher vocational","Urban Area","38","0.0910619460267509","0.065107444144594","0.117016447908908","3"
"Several times a year","1995","in school","Rural Area","16","","","","2"
"Several times a year","1995","inadequately","Urban Area","52","0.119973660793346","0.0897839553056821","0.150163366281011","2"
"Several times a year","1995","in school","Urban Area","17","","","","2"
"Several times a year","1995","inadequately","Rural Area","15","","","","2"
"Several times a year","1995","general elemantary","Urban Area","251","0.142785507942606","0.12634707991201","0.159223935973202","2"
"Several times a year","1995","general elemantary","Rural Area","133","0.163610501172408","0.137082919315184","0.190138083029633","2"
"Several times a year","1995","higher education","Rural Area","191","0.253791036853601","0.219916619597705","0.287665454109497","2"
"Several times a year","1995","higher vocational","Rural Area","92","0.288160764066356","0.236034394747876","0.340287133384836","2"
"Several times a year","1995","higher education","Urban Area","295","0.239056745327496","0.214067123450053","0.264046367204938","2"
"Several times a year","1995","middle vocational","Urban Area","907","0.207320265760319","0.195186643830921","0.219453887689718","2"
"Several times a year","1995","higher vocational","Urban Area","132","0.255681959810095","0.216326371617529","0.295037548002661","2"
"Several times a year","1995","middle vocational","Rural Area","652","0.246191729172205","0.229028160717229","0.263355297627182","2"
"Several times a year","1995","vocational + Abi","Urban Area","92","0.210432353332778","0.168500340819953","0.252364365845603","2"
"Several times a year","1995","vocational + Abi","Rural Area","28","","","","2"
"Almost never or never","1996","general elemantary","Urban Area","1053","0.666800415450568","0.644118744041525","0.689482086859612","1"
"Almost never or never","1996","general elemantary","Rural Area","430","0.636748205630714","0.601860339277662","0.671636071983766","1"
"Almost never or never","1996","middle vocational","Urban Area","2033","0.485253106044835","0.470116594940261","0.500389617149408","1"
"Almost never or never","1996","middle vocational","Rural Area","1269","0.518136897847705","0.49816705500636","0.53810674068905","1"
"Almost never or never","1996","vocational + Abi","Urban Area","153","0.389415080421128","0.339183918333366","0.439646242508889","1"
"Almost never or never","1996","in school","Urban Area","21","","","","1"
"Almost never or never","1996","in school","Rural Area","15","","","","1"
"Almost never or never","1996","inadequately","Urban Area","344","0.822351651644436","0.785081017683691","0.859622285605182","1"
"Almost never or never","1996","inadequately","Rural Area","63","0.767313307822357","0.678009288949902","0.856617326694811","1"
"Almost never or never","1996","vocational + Abi","Rural Area","40","0.32356340572586","0.238058227415143","0.409068584036577","1"
"Almost never or never","1996","higher vocational","Urban Area","185","0.39970504097353","0.355975317322057","0.443434764625004","1"
"Almost never or never","1996","higher vocational","Rural Area","130","0.420439334157306","0.362927662067573","0.47795100624704","1"
"Almost never or never","1996","higher education","Urban Area","358","0.302647358602806","0.275861625425677","0.329433091779934","1"
"Almost never or never","1996","higher education","Rural Area","293","0.456146004782312","0.417066514053143","0.495225495511481","1"
"At lease once a week","1996","in school","Rural Area","48","0.607279986719759","0.506942458943747","0.707617514495771","4"
"At lease once a week","1996","inadequately","Urban Area","17","","","","4"
"At lease once a week","1996","inadequately","Rural Area","3","","","","4"
"At lease once a week","1996","general elemantary","Urban Area","251","0.145256711261725","0.128301201496386","0.162212221027064","4"
"At lease once a week","1996","in school","Urban Area","119","0.637063872206794","0.570589131573905","0.703538612839683","4"
"At lease once a week","1996","general elemantary","Rural Area","110","0.157611219723943","0.13117882489484","0.184043614553046","4"
"At lease once a week","1996","higher vocational","Urban Area","139","0.290551680861773","0.250019810021506","0.33108355170204","4"
"At lease once a week","1996","higher vocational","Rural Area","57","0.222017176061374","0.173596241781802","0.270438110340945","4"
"At lease once a week","1996","higher education","Urban Area","385","0.368928273883458","0.340795069538898","0.397061478228019","4"
"At lease once a week","1996","higher education","Rural Area","149","0.270446180799039","0.235594406711742","0.305297954886335","4"
"At lease once a week","1996","middle vocational","Urban Area","979","0.243198575092797","0.230205371662993","0.256191778522601","4"
"At lease once a week","1996","middle vocational","Rural Area","441","0.201977051867746","0.1859316996405","0.218022404094992","4"
"At lease once a week","1996","vocational + Abi","Urban Area","101","0.302026270589851","0.25472904086353","0.349323500316173","4"
"At lease once a week","1996","vocational + Abi","Rural Area","38","0.376256568865144","0.287715612488145","0.464797525242142","4"
"At least once a month","1996","general elemantary","Urban Area","90","0.0524114493532504","0.0416876696163501","0.0631352290901508","3"
"At least once a month","1996","general elemantary","Rural Area","54","0.0533894936671024","0.0370815117130828","0.069697475621122","3"
"At least once a month","1996","middle vocational","Urban Area","315","0.0730357857480484","0.0651554614253975","0.0809161100706993","3"
"At least once a month","1996","middle vocational","Rural Area","144","0.0601045133800722","0.0506053824139998","0.0696036443461446","3"
"At least once a month","1996","in school","Urban Area","25","","","","3"
"At least once a month","1996","in school","Rural Area","7","","","","3"
"At least once a month","1996","inadequately","Urban Area","10","","","","3"
"At least once a month","1996","inadequately","Rural Area","2","","","","3"
"At least once a month","1996","vocational + Abi","Urban Area","27","","","","3"
"At least once a month","1996","vocational + Abi","Rural Area","13","","","","3"
"At least once a month","1996","higher vocational","Urban Area","45","0.0710707402601959","0.048132435805561","0.0940090447148309","3"
"At least once a month","1996","higher vocational","Rural Area","23","","","","3"
"At least once a month","1996","higher education","Urban Area","110","0.0980927122957273","0.0807503526286445","0.11543507196281","3"
"At least once a month","1996","higher education","Rural Area","35","0.0589292827628581","0.0404522383048031","0.0774063272209132","3"
"Several times a year","1996","in school","Rural Area","21","","","","2"
"Several times a year","1996","inadequately","Urban Area","33","0.0736062177274773","0.0481430473946957","0.0990693880602589","2"
"Several times a year","1996","inadequately","Rural Area","18","","","","2"
"Several times a year","1996","higher vocational","Urban Area","113","0.238672537904501","0.200617553761415","0.276727522047587","2"
"Several times a year","1996","in school","Urban Area","36","0.154388403914625","0.104437555858259","0.204339251970991","2"
"Several times a year","1996","general elemantary","Rural Area","136","0.152251080978241","0.126189516932347","0.178312645024135","2"
"Several times a year","1996","general elemantary","Urban Area","265","0.135531423934456","0.119060441496832","0.15200240637208","2"
"Several times a year","1996","higher vocational","Rural Area","73","0.258691131734401","0.207670569342566","0.309711694126236","2"
"Several times a year","1996","higher education","Urban Area","277","0.230331655218009","0.205782446624006","0.254880863812011","2"
"Several times a year","1996","higher education","Rural Area","147","0.214478531655791","0.18227327686054","0.246683786451042","2"
"Several times a year","1996","middle vocational","Urban Area","861","0.19851253311432","0.18643197252422","0.210593093704421","2"
"Several times a year","1996","middle vocational","Rural Area","551","0.219781536904477","0.203231679153031","0.236331394655923","2"
"Several times a year","1996","vocational + Abi","Urban Area","81","0.246600899288878","0.202198781712091","0.291003016865666","2"
"Several times a year","1996","vocational + Abi","Rural Area","24","","","","2"
"Almost never or never","1997","general elemantary","Urban Area","1031","0.658018771375987","0.634975657484716","0.681061885267258","1"
"Almost never or never","1997","general elemantary","Rural Area","408","0.624847636172801","0.588826345903219","0.660868926442383","1"
"Almost never or never","1997","middle vocational","Urban Area","2083","0.50889924946844","0.493555705421255","0.524242793515625","1"
"Almost never or never","1997","middle vocational","Rural Area","1318","0.552806275890603","0.532712397721367","0.572900154059839","1"
"Almost never or never","1997","vocational + Abi","Urban Area","136","0.33496305614627","0.284868302805044","0.385057809487495","1"
"Almost never or never","1997","in school","Urban Area","26","","","","1"
"Almost never or never","1997","in school","Rural Area","16","","","","1"
"Almost never or never","1997","inadequately","Urban Area","326","0.814739563114723","0.77598211417655","0.853497012052897","1"
"Almost never or never","1997","inadequately","Rural Area","58","0.726536752306424","0.626977642177693","0.826095862435156","1"
"Almost never or never","1997","vocational + Abi","Rural Area","33","0.268205115574257","0.186157249016073","0.35025298213244","1"
"Almost never or never","1997","higher vocational","Urban Area","203","0.432401162700451","0.388081989738523","0.47672033566238","1"
"Almost never or never","1997","higher vocational","Rural Area","132","0.494619672813447","0.435741670604251","0.553497675022643","1"
"Almost never or never","1997","higher education","Urban Area","376","0.348630969722135","0.320734977091323","0.376526962352946","1"
"Almost never or never","1997","higher education","Rural Area","286","0.41719322704684","0.379227518644879","0.4551589354488","1"
"At lease once a week","1997","inadequately","Rural Area","4","","","","4"
"At lease once a week","1997","general elemantary","Urban Area","283","0.170798729720091","0.15251801428494","0.189079445155242","4"
"At lease once a week","1997","in school","Rural Area","52","0.543637200777641","0.44881612901319","0.638458272542093","4"
"At lease once a week","1997","inadequately","Urban Area","14","","","","4"
"At lease once a week","1997","in school","Urban Area","120","0.618099866399089","0.552231153387876","0.683968579410302","4"
"At lease once a week","1997","general elemantary","Rural Area","108","0.157757327993097","0.130637823683499","0.184876832302695","4"
"At lease once a week","1997","higher vocational","Urban Area","138","0.291495533759611","0.250840463030861","0.332150604488361","4"
"At lease once a week","1997","higher vocational","Rural Area","58","0.228902245007074","0.179427000188554","0.278377489825593","4"
"At lease once a week","1997","higher education","Urban Area","421","0.396691933316661","0.368054009103629","0.425329857529692","4"
"At lease once a week","1997","higher education","Rural Area","164","0.307082026948843","0.271565646413798","0.342598407483888","4"
"At lease once a week","1997","middle vocational","Urban Area","1002","0.24949186937816","0.236210881521459","0.26277285723486","4"
"At lease once a week","1997","middle vocational","Rural Area","403","0.196305029441526","0.180252599953735","0.212357458929317","4"
"At lease once a week","1997","vocational + Abi","Urban Area","110","0.343184355283543","0.292792959657603","0.393575750909483","4"
"At lease once a week","1997","vocational + Abi","Rural Area","36","0.402378751849755","0.311561236838332","0.493196266861179","4"
"At least once a month","1997","general elemantary","Urban Area","79","0.0382052884254245","0.0288936988707823","0.0475168779800668","3"
"At least once a month","1997","general elemantary","Rural Area","44","0.0514940081378366","0.0350515500382056","0.0679364662374675","3"
"At least once a month","1997","middle vocational","Urban Area","247","0.0554063998363838","0.048384947605092","0.0624278520676756","3"
"At least once a month","1997","middle vocational","Rural Area","138","0.0605162809009005","0.0508799839091825","0.0701525778926185","3"
"At least once a month","1997","in school","Urban Area","23","","","","3"
"At least once a month","1997","in school","Rural Area","6","","","","3"
"At least once a month","1997","inadequately","Urban Area","7","","","","3"
"At least once a month","1997","inadequately","Rural Area","2","","","","3"
"At least once a month","1997","vocational + Abi","Urban Area","24","","","","3"
"At least once a month","1997","higher vocational","Rural Area","19","","","","3"
"At least once a month","1997","higher education","Urban Area","84","0.0712384445052055","0.056180884107285","0.0862960049031259","3"
"At least once a month","1997","higher education","Rural Area","30","0.0396321580107267","0.0246110055859239","0.0546533104355295","3"
"At least once a month","1997","vocational + Abi","Rural Area","13","","","","3"
"At least once a month","1997","higher vocational","Urban Area","32","0.0625757795695711","0.0409087841329982","0.084242775006144","3"
"Several times a year","1997","in school","Rural Area","32","0.274347296852296","0.189407755850486","0.359286837854106","2"
"Several times a year","1997","general elemantary","Urban Area","235","0.132977210478497","0.116483257338099","0.149471163618896","2"
"Several times a year","1997","in school","Urban Area","40","0.16070017552973","0.110910225584082","0.210490125475379","2"
"Several times a year","1997","inadequately","Urban Area","39","0.12686462912684","0.0936625326836566","0.160066725570023","2"
"Several times a year","1997","higher education","Rural Area","168","0.236092587993591","0.203394517449825","0.268790658537357","2"
"Several times a year","1997","inadequately","Rural Area","13","","","","2"
"Several times a year","1997","general elemantary","Rural Area","134","0.165901027696266","0.138225131883851","0.19357692350868","2"
"Several times a year","1997","higher vocational","Urban Area","107","0.213527523970366","0.176867210973648","0.250187836967084","2"
"Several times a year","1997","higher vocational","Rural Area","68","0.210037389204481","0.162068486903892","0.25800629150507","2"
"Several times a year","1997","higher education","Urban Area","240","0.183438652455999","0.160782554191015","0.206094750720983","2"
"Several times a year","1997","middle vocational","Urban Area","746","0.186202481317017","0.174255026604198","0.198149936029835","2"
"Several times a year","1997","middle vocational","Rural Area","493","0.190372413766971","0.174506171214122","0.20623865631982","2"
"Several times a year","1997","vocational + Abi","Urban Area","71","0.249246534031973","0.203333696050773","0.295159372013172","2"
"Several times a year","1997","vocational + Abi","Rural Area","30","0.205078338050066","0.130302525626703","0.27985415047343","2"
"Almost never or never","1998","general elemantary","Urban Area","1057","0.611481191604588","0.588812618393233","0.634149764815942","1"
"Almost never or never","1998","general elemantary","Rural Area","398","0.563291017651201","0.527982786303142","0.598599248999259","1"
"Almost never or never","1998","middle vocational","Urban Area","1785","0.404311714512285","0.38983073192596","0.41879269709861","1"
"Almost never or never","1998","middle vocational","Rural Area","1109","0.43309813319348","0.413993049884166","0.452203216502793","1"
"Almost never or never","1998","vocational + Abi","Urban Area","121","0.276216926702683","0.231841234241894","0.320592619163472","1"
"Almost never or never","1998","higher education","Rural Area","223","0.310589198171199","0.276528214267514","0.344650182074883","1"
"Almost never or never","1998","in school","Urban Area","28","","","","1"
"Almost never or never","1998","in school","Rural Area","18","","","","1"
"Almost never or never","1998","inadequately","Urban Area","299","0.813675746588209","0.773839772675651","0.853511720500768","1"
"Almost never or never","1998","inadequately","Rural Area","59","0.717060083971481","0.616453219851941","0.817666948091021","1"
"Almost never or never","1998","vocational + Abi","Rural Area","31","0.253444074099096","0.174960398949554","0.331927749248638","1"
"Almost never or never","1998","higher vocational","Urban Area","144","0.29939040657197","0.260139090177894","0.338641722966046","1"
"Almost never or never","1998","higher vocational","Rural Area","113","0.393823522478781","0.338442258582777","0.449204786374785","1"
"Almost never or never","1998","higher education","Urban Area","297","0.240066676915606","0.216435795930238","0.263697557900974","1"
"At lease once a week","1998","inadequately","Rural Area","8","","","","4"
"At lease once a week","1998","general elemantary","Urban Area","341","0.196252991892797","0.17778182050034","0.214724163285253","4"
"At lease once a week","1998","higher vocational","Urban Area","182","0.353645364900566","0.312670581592488","0.394620148208644","4"
"At lease once a week","1998","higher vocational","Rural Area","81","0.289102609667881","0.237716946849075","0.340488272486687","4"
"At lease once a week","1998","higher education","Urban Area","523","0.437594097536813","0.410147602588374","0.465040592485253","4"
"At lease once a week","1998","higher education","Rural Area","210","0.3285488262129","0.293976217407802","0.363121435017997","4"
"At lease once a week","1998","in school","Rural Area","69","0.63892756897116","0.551142197797455","0.726712940144866","4"
"At lease once a week","1998","inadequately","Urban Area","28","","","","4"
"At lease once a week","1998","in school","Urban Area","138","0.667481026641723","0.604942517721622","0.730019535561825","4"
"At lease once a week","1998","general elemantary","Rural Area","161","0.205172723324477","0.176424587963889","0.233920858685064","4"
"At lease once a week","1998","middle vocational","Urban Area","1266","0.299541522352937","0.286025464145029","0.313057580560846","4"
"At lease once a week","1998","middle vocational","Rural Area","601","0.244679626136525","0.228104137493992","0.261255114779058","4"
"At lease once a week","1998","vocational + Abi","Urban Area","134","0.406654791728384","0.357903912319444","0.455405671137323","4"
"At lease once a week","1998","vocational + Abi","Rural Area","44","0.381420063860278","0.293779175852989","0.469060951867568","4"
"At least once a month","1998","general elemantary","Urban Area","99","0.0479188204197049","0.0379849918767388","0.0578526489626711","3"
"At least once a month","1998","general elemantary","Rural Area","54","0.0643526562418904","0.0468842685701574","0.0818210439136235","3"
"At least once a month","1998","middle vocational","Urban Area","378","0.082709960817058","0.074582355880234","0.090837565753882","3"
"At least once a month","1998","middle vocational","Rural Area","175","0.0630790326063265","0.0537056611587275","0.0724524040539255","3"
"At least once a month","1998","inadequately","Rural Area","","","","","3"
"At least once a month","1998","vocational + Abi","Urban Area","38","0.102966770564688","0.0728041827705104","0.133129358358865","3"
"At least once a month","1998","higher education","Rural Area","68","0.0884171928232427","0.0675198341234157","0.10931455152307","3"
"At least once a month","1998","in school","Urban Area","19","","","","3"
"At least once a month","1998","in school","Rural Area","11","","","","3"
"At least once a month","1998","inadequately","Urban Area","9","","","","3"
"At least once a month","1998","vocational + Abi","Rural Area","12","","","","3"
"At least once a month","1998","higher vocational","Urban Area","51","0.09172654984528","0.0669892048706791","0.116463894819881","3"
"At least once a month","1998","higher vocational","Rural Area","20","","","","3"
"At least once a month","1998","higher education","Urban Area","128","0.110880257630262","0.0935089117303464","0.128251603530177","3"
"Several times a year","1998","higher vocational","Urban Area","146","0.255237678682184","0.217871517045133","0.292603840319235","2"
"Several times a year","1998","in school","Rural Area","17","","","","2"
"Several times a year","1998","general elemantary","Urban Area","279","0.144346996082911","0.128002206830616","0.160691785335206","2"
"Several times a year","1998","higher vocational","Rural Area","85","0.275818830525599","0.225160827317293","0.326476833733904","2"
"Several times a year","1998","in school","Urban Area","33","0.159023104813426","0.110478385917991","0.207567823708862","2"
"Several times a year","1998","inadequately","Urban Area","31","0.0719796889203138","0.0455374160662435","0.0984219617743841","2"
"Several times a year","1998","inadequately","Rural Area","10","","","","2"
"Several times a year","1998","middle vocational","Urban Area","983","0.21343680231772","0.201346649140365","0.225526955495074","2"
"Several times a year","1998","middle vocational","Rural Area","699","0.259143208063669","0.242248959286555","0.276037456840782","2"
"Several times a year","1998","vocational + Abi","Urban Area","97","0.214161511004246","0.173446632172483","0.254876389836009","2"
"Several times a year","1998","vocational + Abi","Rural Area","31","0.259864150396716","0.180735092914238","0.338993207879195","2"
"Several times a year","1998","higher education","Urban Area","307","0.211458967917319","0.188867136913465","0.234050798921174","2"
"Several times a year","1998","higher education","Rural Area","208","0.272444782792659","0.239673216325492","0.305216349259826","2"
"Several times a year","1998","general elemantary","Rural Area","145","0.167183602782432","0.140620123280237","0.193747082284628","2"
"Almost never or never","1999","general elemantary","Urban Area","1082","0.668016872548238","0.64565065787808","0.690383087218395","1"
"Almost never or never","1999","general elemantary","Rural Area","415","0.586160376254609","0.550626370034119","0.6216943824751","1"
"Almost never or never","1999","middle vocational","Urban Area","2059","0.481991386200727","0.467098002528821","0.496884769872632","1"
"Almost never or never","1999","middle vocational","Rural Area","1366","0.527101755698288","0.507791782831437","0.54641172856514","1"
"Almost never or never","1999","vocational + Abi","Urban Area","133","0.327798076395172","0.28096987100744","0.374626281782903","1"
"Almost never or never","1999","higher education","Rural Area","316","0.446695205593497","0.409866459448497","0.483523951738497","1"
"Almost never or never","1999","in school","Urban Area","29","","","","1"
"Almost never or never","1999","in school","Rural Area","13","","","","1"
"Almost never or never","1999","vocational + Abi","Rural Area","37","0.352817137056996","0.266231969771251","0.43940230434274","1"
"Almost never or never","1999","higher vocational","Urban Area","204","0.418973555694556","0.376278197230327","0.461668914158784","1"
"Almost never or never","1999","inadequately","Urban Area","294","0.808558960181064","0.767632207804797","0.849485712557332","1"
"Almost never or never","1999","inadequately","Rural Area","47","0.729901465022409","0.625136329865372","0.834666600179447","1"
"Almost never or never","1999","higher vocational","Rural Area","140","0.473147361598077","0.417206368912102","0.529088354284052","1"
"Almost never or never","1999","higher education","Urban Area","376","0.314460323288739","0.288731574765161","0.340189071812317","1"
"At lease once a week","1999","in school","Rural Area","56","0.54668229450114","0.452357678164358","0.641006910837921","4"
"At lease once a week","1999","inadequately","Urban Area","20","","","","4"
"At lease once a week","1999","inadequately","Rural Area","7","","","","4"
"At lease once a week","1999","general elemantary","Urban Area","282","0.161091828338496","0.143632210449365","0.178551446227628","4"
"At lease once a week","1999","higher vocational","Urban Area","145","0.284193023502647","0.245163425502595","0.323222621502698","4"
"At lease once a week","1999","higher vocational","Rural Area","63","0.206497433686893","0.161143091230312","0.251851776143473","4"
"At lease once a week","1999","higher education","Urban Area","481","0.4030666141781","0.375885279098935","0.430247949257266","4"
"At lease once a week","1999","higher education","Rural Area","181","0.291149103995149","0.257495293390492","0.324802914599805","4"
"At lease once a week","1999","in school","Urban Area","125","0.622622053895783","0.557525380225323","0.687718727566242","4"
"At lease once a week","1999","general elemantary","Rural Area","135","0.183129164863243","0.155224593045113","0.211033736681372","4"
"At lease once a week","1999","middle vocational","Urban Area","1069","0.25685987651897","0.243837545271712","0.269882207766228","4"
"At lease once a week","1999","middle vocational","Rural Area","496","0.206320593909446","0.190669509748728","0.221971678070164","4"
"At lease once a week","1999","vocational + Abi","Urban Area","118","0.363463058541485","0.315479065700033","0.411447051382937","4"
"At lease once a week","1999","vocational + Abi","Rural Area","41","0.406655095426604","0.317648563800943","0.495661627052265","4"
"At least once a month","1999","general elemantary","Urban Area","89","0.037904791438756","0.0288350094371604","0.0469745734403515","3"
"At least once a month","1999","general elemantary","Rural Area","42","0.0476967973304893","0.0323204867734652","0.0630731078875135","3"
