"m11104","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","1998","no migration background","Female","1685","0.29500760833923","0.283328241421527","0.306686975256933","4"
"At lease once a week","1998","direct migration background","Male","225","0.218007234486548","0.194771601337445","0.241242867635651","4"
"At lease once a week","1998","direct migration background","Female","128","0.162283463724429","0.141308152666505","0.183258774782352","4"
"At lease once a week","1998","indirect migration background","Male","145","0.515318897985138","0.459505455390493","0.571132340579782","4"
"At lease once a week","1998","indirect migration background","Female","82","0.32082699085404","0.267194588013403","0.374459393694678","4"
"At least once a month","1998","no migration background","Female","441","0.0725091997952478","0.0658677661120848","0.0791506334784108","3"
"At least once a month","1998","no migration background","Male","465","0.0836793241533282","0.0762551578559908","0.0911034904506656","3"
"At least once a month","1998","direct migration background","Female","45","0.0382573842552037","0.0273452475455563","0.0491695209648511","3"
"At least once a month","1998","direct migration background","Male","78","0.0681691679530251","0.0539857720611854","0.0823525638448648","3"
"At least once a month","1998","indirect migration background","Male","44","0.143436195280217","0.104290683929407","0.182581706631027","3"
"At least once a month","1998","indirect migration background","Female","33","0.123559021754142","0.0857495887553752","0.161368454752908","3"
"Several times a year","1998","no migration background","Female","1285","0.193498652039259","0.183381646220386","0.203615657858133","2"
"Several times a year","1998","no migration background","Male","1352","0.241053779324509","0.229586052471099","0.252521506177919","2"
"Several times a year","1998","direct migration background","Female","191","0.167710080565037","0.146456131639657","0.188964029490416","2"
"Several times a year","1998","direct migration background","Male","223","0.185435012514041","0.163563620288671","0.207306404739411","2"
"Several times a year","1998","indirect migration background","Male","70","0.221034478366","0.174693856018733","0.267375100713267","2"
"Several times a year","1998","indirect migration background","Female","82","0.234101240225796","0.185450535350774","0.282751945100818","2"
"Almost never or never","1999","no migration background","Male","2213","0.435493826828562","0.421971909466335","0.44901574419079","1"
"Almost never or never","1999","no migration background","Female","2814","0.517429890158339","0.504409542364387","0.530450237952292","1"
"Almost never or never","1999","direct migration background","Female","803","0.67469978931539","0.646887784135517","0.702511794495264","1"
"Almost never or never","1999","direct migration background","Male","654","0.55859670951276","0.529345673650038","0.587847745375483","1"
"Almost never or never","1999","indirect migration background","Female","105","0.344938702669905","0.291148968627367","0.398728436712444","1"
"Almost never or never","1999","indirect migration background","Male","45","0.133001227447159","0.095200138581844","0.170802316312473","1"
"At lease once a week","1999","no migration background","Male","1412","0.28052136037728","0.268269420734136","0.292773300020423","4"
"At lease once a week","1999","no migration background","Female","1359","0.248539673313745","0.2372789183168","0.259800428310689","4"
"At lease once a week","1999","direct migration background","Male","194","0.209062063435576","0.185107784624534","0.233016342246619","4"
"At lease once a week","1999","direct migration background","Female","110","0.154295074360669","0.132850358161948","0.175739790559391","4"
"At lease once a week","1999","indirect migration background","Male","134","0.466158042352533","0.410626442324346","0.521689642380721","4"
"At lease once a week","1999","indirect migration background","Female","79","0.279353435239526","0.228581276152467","0.330125594326585","4"
"At least once a month","1999","no migration background","Male","388","0.0703529084842479","0.0633784095254338","0.0773274074430619","3"
"At least once a month","1999","no migration background","Female","350","0.055609849249738","0.0496385587084887","0.0615811397909873","3"
"At least once a month","1999","direct migration background","Male","73","0.0688583295043443","0.0539420537602105","0.083774605248478","3"
"At least once a month","1999","direct migration background","Female","40","0.0512495379757637","0.0381590505004953","0.064340025451032","3"
"At least once a month","1999","indirect migration background","Male","49","0.125221854536334","0.0883787454402642","0.162064963632404","3"
"At least once a month","1999","indirect migration background","Female","27","","","","3"
"Several times a year","1999","no migration background","Male","1152","0.21363190430991","0.202454037600956","0.224809771018864","2"
"Several times a year","1999","no migration background","Female","1135","0.178420587278178","0.168444416483373","0.188396758072982","2"
"Several times a year","1999","direct migration background","Female","137","0.119755598348177","0.10048104200428","0.139030154692074","2"
"Several times a year","1999","direct migration background","Male","186","0.163482897547319","0.141698384523672","0.185267410570966","2"
"Several times a year","1999","indirect migration background","Male","82","0.275618875663974","0.225878932459661","0.325358818868287","2"
"Several times a year","1999","indirect migration background","Female","89","0.261383488865663","0.21166292505037","0.311104052680957","2"
"Almost never or never","2000","no migration background","Male","","","","","1"
"Almost never or never","2000","no migration background","Female","","","","","1"
"Almost never or never","2000","direct migration background","Male","","","","","1"
"Almost never or never","2000","direct migration background","Female","","","","","1"
"Almost never or never","2000","indirect migration background","Female","","","","","1"
"Almost never or never","2000","indirect migration background","Male","","","","","1"
"At lease once a week","2000","no migration background","Female","","","","","4"
"At lease once a week","2000","no migration background","Male","","","","","4"
"At lease once a week","2000","direct migration background","Male","","","","","4"
"At lease once a week","2000","direct migration background","Female","","","","","4"
"At lease once a week","2000","indirect migration background","Male","","","","","4"
"At lease once a week","2000","indirect migration background","Female","","","","","4"
"At least once a month","2000","no migration background","Male","","","","","3"
"At least once a month","2000","no migration background","Female","","","","","3"
"At least once a month","2000","direct migration background","Female","","","","","3"
"At least once a month","2000","direct migration background","Male","","","","","3"
"At least once a month","2000","indirect migration background","Male","","","","","3"
"At least once a month","2000","indirect migration background","Female","","","","","3"
"Several times a year","2000","no migration background","Male","","","","","2"
"Several times a year","2000","no migration background","Female","","","","","2"
"Several times a year","2000","direct migration background","Female","","","","","2"
"Several times a year","2000","direct migration background","Male","","","","","2"
"Several times a year","2000","indirect migration background","Male","","","","","2"
"Several times a year","2000","indirect migration background","Female","","","","","2"
"Almost never or never","2001","no migration background","Male","3970","0.462111903348599","0.45162112131384","0.472602685383358","1"
"Almost never or never","2001","no migration background","Female","4755","0.524884465660671","0.514837232985904","0.534931698335439","1"
"Almost never or never","2001","direct migration background","Male","862","0.575030513876544","0.549444782570099","0.600616245182989","1"
"Almost never or never","2001","direct migration background","Female","1066","0.684566513475447","0.660955841413267","0.708177185537626","1"
"Almost never or never","2001","indirect migration background","Female","152","0.361623018609811","0.31405974910033","0.409186288119291","1"
"Almost never or never","2001","indirect migration background","Male","101","0.253917721074131","0.210098126591058","0.297737315557204","1"
"At lease once a week","2001","no migration background","Female","2670","0.277677727708447","0.268667183717593","0.286688271699301","4"
"At lease once a week","2001","no migration background","Male","2458","0.284293956187771","0.274802355148231","0.29378555722731","4"
"At lease once a week","2001","direct migration background","Male","288","0.221371540926557","0.199883365243814","0.242859716609301","4"
"At lease once a week","2001","direct migration background","Female","190","0.143368825125865","0.125562638279748","0.161175011971982","4"
"At lease once a week","2001","indirect migration background","Male","167","0.442349625606733","0.392347056687944","0.492352194525522","4"
"At lease once a week","2001","indirect migration background","Female","116","0.342262313663484","0.29529335176527","0.389231275561697","4"
"At least once a month","2001","no migration background","Male","622","0.0705853746609829","0.0651958503829416","0.0759748989390243","3"
"At least once a month","2001","no migration background","Female","538","0.0538486678207225","0.0493073408767463","0.0583899947646987","3"
"At least once a month","2001","direct migration background","Male","83","0.0720420497403003","0.0586597518131994","0.0854243476674013","3"
"At least once a month","2001","direct migration background","Female","60","0.0487570883608806","0.037814722696818","0.0596994540249432","3"
"At least once a month","2001","indirect migration background","Male","40","0.0941033344588892","0.0647085471020743","0.123498121815704","3"
"At least once a month","2001","indirect migration background","Female","29","","","","3"
"Several times a year","2001","no migration background","Male","1626","0.183008765802648","0.174872353199193","0.191145178406103","2"
"Several times a year","2001","no migration background","Female","1527","0.143589138810159","0.136533816420314","0.150644461200003","2"
"Several times a year","2001","direct migration background","Female","172","0.123307573037808","0.106601855734764","0.140013290340852","2"
"Several times a year","2001","direct migration background","Male","201","0.131555895456598","0.114061473047233","0.149050317865964","2"
"Several times a year","2001","indirect migration background","Male","71","0.209629318860247","0.16864951188086","0.250609125839634","2"
"Several times a year","2001","indirect migration background","Female","95","0.236382556395521","0.194324355575985","0.278440757215057","2"
"Almost never or never","2002","no migration background","Male","","","","","1"
"Almost never or never","2002","no migration background","Female","","","","","1"
"Almost never or never","2002","direct migration background","Male","","","","","1"
"Almost never or never","2002","direct migration background","Female","","","","","1"
"Almost never or never","2002","indirect migration background","Female","","","","","1"
"Almost never or never","2002","indirect migration background","Male","","","","","1"
"At lease once a week","2002","no migration background","Female","","","","","4"
"At lease once a week","2002","no migration background","Male","","","","","4"
"At lease once a week","2002","direct migration background","Male","","","","","4"
"At lease once a week","2002","direct migration background","Female","","","","","4"
"At lease once a week","2002","indirect migration background","Male","","","","","4"
"At lease once a week","2002","indirect migration background","Female","","","","","4"
"At least once a month","2002","no migration background","Male","","","","","3"
"At least once a month","2002","no migration background","Female","","","","","3"
"At least once a month","2002","direct migration background","Female","","","","","3"
"At least once a month","2002","direct migration background","Male","","","","","3"
"At least once a month","2002","indirect migration background","Male","","","","","3"
"At least once a month","2002","indirect migration background","Female","","","","","3"
"Several times a year","2002","no migration background","Male","","","","","2"
"Several times a year","2002","no migration background","Female","","","","","2"
"Several times a year","2002","direct migration background","Male","","","","","2"
"Several times a year","2002","direct migration background","Female","","","","","2"
"Several times a year","2002","indirect migration background","Male","","","","","2"
"Several times a year","2002","indirect migration background","Female","","","","","2"
"Almost never or never","2003","no migration background","Male","2977","0.35563580658107","0.345763911617675","0.365507701544466","1"
"Almost never or never","2003","no migration background","Female","3530","0.408869496964939","0.399095519329647","0.418643474600232","1"
"Almost never or never","2003","direct migration background","Male","674","0.508040464447235","0.480436169312742","0.535644759581728","1"
"Almost never or never","2003","direct migration background","Female","861","0.613857313326043","0.587972443410848","0.639742183241238","1"
"Almost never or never","2003","indirect migration background","Female","147","0.333280579234778","0.28776332671455","0.378797831755006","1"
"Almost never or never","2003","indirect migration background","Male","85","0.265979573085496","0.221198911531016","0.310760234639977","1"
"At lease once a week","2003","no migration background","Female","3683","0.35204836156782","0.342553038190422","0.361543684945218","4"
"At lease once a week","2003","no migration background","Male","3333","0.34472014053694","0.334918950162013","0.354521330911867","4"
"At lease once a week","2003","direct migration background","Male","286","0.243923122704563","0.22021089906587","0.267635346343256","4"
"At lease once a week","2003","direct migration background","Female","242","0.18338313765729","0.162808735052596","0.203957540261984","4"
"At lease once a week","2003","indirect migration background","Male","173","0.452080691789666","0.401640285999691","0.502521097579641","4"
"At lease once a week","2003","indirect migration background","Female","152","0.370907244114199","0.324263921147846","0.417550567080552","4"
"At least once a month","2003","no migration background","Male","801","0.0900390983628882","0.0841362854212317","0.0959419113045448","3"
"At least once a month","2003","no migration background","Female","709","0.0672325139492048","0.0622538401212804","0.0722111877771293","3"
"At least once a month","2003","direct migration background","Female","64","0.0451279413354346","0.0340913816480759","0.0561645010227933","3"
"At least once a month","2003","direct migration background","Male","86","0.0744835634115446","0.0599863307325996","0.0889807960904897","3"
"At least once a month","2003","indirect migration background","Male","45","0.111182429528235","0.0793230960694283","0.143041762987041","3"
"At least once a month","2003","indirect migration background","Female","29","","","","3"
"Several times a year","2003","no migration background","Male","1922","0.209604954519101","0.20121122515035","0.217998683887852","2"
"Several times a year","2003","no migration background","Female","1797","0.171849627518036","0.164349542294773","0.179349712741299","2"
"Several times a year","2003","direct migration background","Female","192","0.157631607681232","0.138257975664461","0.177005239698004","2"
"Several times a year","2003","direct migration background","Male","214","0.173552849436657","0.152641298891031","0.194464399982283","2"
"Several times a year","2003","indirect migration background","Male","71","0.170757305596603","0.132620636051527","0.208893975141678","2"
"Several times a year","2003","indirect migration background","Female","84","0.234773700590425","0.193845830008396","0.275701571172455","2"
"Almost never or never","2004","no migration background","Male","","","","","1"
"Almost never or never","2004","no migration background","Female","","","","","1"
"Almost never or never","2004","direct migration background","Male","","","","","1"
"Almost never or never","2004","direct migration background","Female","","","","","1"
"Almost never or never","2004","indirect migration background","Male","","","","","1"
"Almost never or never","2004","indirect migration background","Female","","","","","1"
"At lease once a week","2004","no migration background","Female","","","","","4"
"At lease once a week","2004","no migration background","Male","","","","","4"
"At lease once a week","2004","direct migration background","Female","","","","","4"
"At lease once a week","2004","direct migration background","Male","","","","","4"
"At lease once a week","2004","indirect migration background","Male","","","","","4"
"At lease once a week","2004","indirect migration background","Female","","","","","4"
"At least once a month","2004","no migration background","Male","","","","","3"
"At least once a month","2004","no migration background","Female","","","","","3"
"At least once a month","2004","direct migration background","Female","","","","","3"
"At least once a month","2004","direct migration background","Male","","","","","3"
"At least once a month","2004","indirect migration background","Male","","","","","3"
"At least once a month","2004","indirect migration background","Female","","","","","3"
"Several times a year","2004","no migration background","Male","","","","","2"
"Several times a year","2004","no migration background","Female","","","","","2"
"Several times a year","2004","direct migration background","Male","","","","","2"
"Several times a year","2004","direct migration background","Female","","","","","2"
"Several times a year","2004","indirect migration background","Male","","","","","2"
"Several times a year","2004","indirect migration background","Female","","","","","2"
"Almost never or never","2005","no migration background","Male","3166","0.400697133083575","0.390196379768583","0.411197886398566","1"
"Almost never or never","2005","no migration background","Female","3600","0.433007320131323","0.422834209883925","0.443180430378721","1"
"Almost never or never","2005","direct migration background","Male","609","0.507649715082408","0.478305004706668","0.536994425458149","1"
"Almost never or never","2005","direct migration background","Female","779","0.605998770724758","0.578932365062594","0.633065176386922","1"
"Almost never or never","2005","indirect migration background","Male","77","0.212142390838563","0.172078263109871","0.252206518567255","1"
"Almost never or never","2005","indirect migration background","Female","157","0.324781513891371","0.280207373603812","0.36935565417893","1"
"At lease once a week","2005","no migration background","Female","3192","0.322024702023402","0.312431381947213","0.331618022099592","4"
"At lease once a week","2005","no migration background","Male","2811","0.314334829764911","0.304386699619677","0.324282959910144","4"
"At lease once a week","2005","direct migration background","Female","222","0.188425111505019","0.166764055888857","0.21008616712118","4"
"At lease once a week","2005","direct migration background","Male","243","0.240787130673987","0.215690866709263","0.265883394638712","4"
"At lease once a week","2005","indirect migration background","Male","179","0.402673844434752","0.354611984677522","0.450735704191981","4"
"At lease once a week","2005","indirect migration background","Female","133","0.306372457355652","0.262493814396207","0.350251100315096","4"
"At least once a month","2005","no migration background","Male","707","0.0866588751800116","0.0806303345641685","0.0926874157958548","3"
"At least once a month","2005","no migration background","Female","690","0.0750373481476464","0.0696283324328172","0.0804463638624757","3"
"At least once a month","2005","direct migration background","Female","59","0.0476572881361184","0.0358566030531745","0.0594579732190623","3"
"At least once a month","2005","direct migration background","Male","83","0.078544070401247","0.0627532518246631","0.0943348889778309","3"
"At least once a month","2005","indirect migration background","Female","38","0.111295730443414","0.0813604695071731","0.141230991379654","3"
"At least once a month","2005","indirect migration background","Male","50","0.129427535057804","0.0965322314666651","0.162322838648943","3"
"Several times a year","2005","no migration background","Male","1682","0.198309161971503","0.189765107455987","0.206853216487019","2"
"Several times a year","2005","no migration background","Female","1631","0.169930629697628","0.16221963448375","0.177641624911506","2"
"Several times a year","2005","direct migration background","Female","192","0.157918829634105","0.137719364814043","0.178118294454166","2"
"Several times a year","2005","direct migration background","Male","180","0.173019083842357","0.150816403558512","0.195221764126203","2"
"Several times a year","2005","indirect migration background","Female","96","0.257550298309564","0.215927649958528","0.2991729466606","2"
"Several times a year","2005","indirect migration background","Male","94","0.255756229668882","0.213001042705489","0.298511416632274","2"
"Almost never or never","2006","no migration background","Male","","","","","1"
"Almost never or never","2006","no migration background","Female","","","","","1"
"Almost never or never","2006","direct migration background","Male","","","","","1"
"Almost never or never","2006","direct migration background","Female","","","","","1"
"Almost never or never","2006","indirect migration background","Male","","","","","1"
"Almost never or never","2006","indirect migration background","Female","","","","","1"
"At lease once a week","2006","no migration background","Female","","","","","4"
"At lease once a week","2006","no migration background","Male","","","","","4"
"At lease once a week","2006","direct migration background","Female","","","","","4"
"At lease once a week","2006","direct migration background","Male","","","","","4"
"At lease once a week","2006","indirect migration background","Male","","","","","4"
"At lease once a week","2006","indirect migration background","Female","","","","","4"
"At least once a month","2006","no migration background","Male","","","","","3"
"At least once a month","2006","no migration background","Female","","","","","3"
"At least once a month","2006","direct migration background","Female","","","","","3"
"At least once a month","2006","direct migration background","Male","","","","","3"
"At least once a month","2006","indirect migration background","Male","","","","","3"
"At least once a month","2006","indirect migration background","Female","","","","","3"
"Several times a year","2006","no migration background","Male","","","","","2"
"Several times a year","2006","no migration background","Female","","","","","2"
"Several times a year","2006","direct migration background","Male","","","","","2"
"Several times a year","2006","direct migration background","Female","","","","","2"
"Several times a year","2006","indirect migration background","Male","","","","","2"
"Several times a year","2006","indirect migration background","Female","","","","","2"
"Almost never or never","2007","no migration background","Male","3203","0.386971711891169","0.376564684340923","0.397378739441415","1"
"Almost never or never","2007","no migration background","Female","3556","0.415195512720997","0.405117208293172","0.425273817148821","1"
"Almost never or never","2007","direct migration background","Male","538","0.518464521081906","0.487165524700544","0.549763517463267","1"
"Almost never or never","2007","direct migration background","Female","678","0.59015433553151","0.56161799739578","0.61869067366724","1"
"Almost never or never","2007","indirect migration background","Male","82","0.201938062074458","0.161088394421901","0.242787729727014","1"
"Almost never or never","2007","indirect migration background","Female","150","0.355242140975262","0.309085560462706","0.401398721487818","1"
"At lease once a week","2007","no migration background","Male","2906","0.338396576022658","0.328286400642959","0.348506751402356","4"
"At lease once a week","2007","no migration background","Female","3486","0.359024810996911","0.349213237994811","0.368836383999012","4"
"At lease once a week","2007","direct migration background","Male","222","0.231914703540921","0.205476885277435","0.258352521804406","4"
"At lease once a week","2007","direct migration background","Female","237","0.210981894199889","0.187307910352273","0.234655878047505","4"
"At lease once a week","2007","indirect migration background","Male","166","0.453354063349731","0.402697822901934","0.504010303797529","4"
"At lease once a week","2007","indirect migration background","Female","132","0.303735186454244","0.259383734478019","0.34808663843047","4"
"At least once a month","2007","no migration background","Male","683","0.0805037489509277","0.0746903534351318","0.0863171444667235","3"
"At least once a month","2007","no migration background","Female","616","0.0612165294140719","0.0563134055109895","0.0661196533171544","3"
"At least once a month","2007","direct migration background","Female","56","0.0522426083474602","0.0393314179684651","0.0651537987264553","3"
"At least once a month","2007","direct migration background","Male","53","0.0601306885894885","0.0452391843882164","0.0750221927907605","3"
"At least once a month","2007","indirect migration background","Female","47","0.107254512058966","0.0774113606125366","0.137097663505395","3"
"At least once a month","2007","indirect migration background","Male","50","0.134113569392714","0.0994376516733276","0.168789487112101","3"
"Several times a year","2007","no migration background","Male","1622","0.194127963135246","0.185676655139191","0.202579271131301","2"
"Several times a year","2007","no migration background","Female","1525","0.16456314686802","0.1569794859726","0.172146807763441","2"
"Several times a year","2007","direct migration background","Female","170","0.146621161921141","0.126096569965668","0.167145753876614","2"
"Several times a year","2007","direct migration background","Male","166","0.189490086787685","0.164941349515895","0.214038824059475","2"
"Several times a year","2007","indirect migration background","Female","84","0.233768160511528","0.192950713077813","0.274585607945243","2"
"Several times a year","2007","indirect migration background","Male","73","0.210594305183097","0.169105151568183","0.252083458798011","2"
"Almost never or never","2008","no migration background","Male","2454","0.303729201376387","0.293626181591655","0.313832221161119","1"
"Almost never or never","2008","no migration background","Female","2731","0.335135483510281","0.325215403536512","0.34505556348405","1"
"Almost never or never","2008","direct migration background","Male","418","0.457990348950564","0.425015716199731","0.490964981701397","1"
"Almost never or never","2008","direct migration background","Female","568","0.546119543197787","0.515655396963294","0.57658368943228","1"
"Almost never or never","2008","indirect migration background","Male","71","0.193426442542787","0.153180033089331","0.233672851996243","1"
"Almost never or never","2008","indirect migration background","Female","128","0.266317239868273","0.222725586559688","0.309908893176858","1"
"At lease once a week","2008","no migration background","Female","3798","0.417102738475332","0.406740444296824","0.427465032653841","4"
"At lease once a week","2008","no migration background","Male","3195","0.398364808308863","0.387609423894443","0.409120192723284","4"
"At lease once a week","2008","direct migration background","Female","256","0.236897139185224","0.210880819557303","0.262913458813145","4"
"At lease once a week","2008","direct migration background","Male","245","0.293964414697016","0.263812911397701","0.324115917996331","4"
"At lease once a week","2008","indirect migration background","Male","186","0.492318416855705","0.441377591798187","0.543259241913223","4"
"At lease once a week","2008","indirect migration background","Female","133","0.36821866744644","0.320653849485457","0.415783485407423","4"
"At least once a month","2008","no migration background","Male","660","0.08473426608556","0.0786160899390054","0.0908524422321146","3"
"At least once a month","2008","no migration background","Female","618","0.0687100343738766","0.0633939613979396","0.0740261073498136","3"
"At least once a month","2008","direct migration background","Female","58","0.059679703536925","0.0451844557305953","0.0741749513432546","3"
"At least once a month","2008","direct migration background","Male","61","0.0703338062010743","0.0534101624819608","0.0872574499201878","3"
"At least once a month","2008","indirect migration background","Female","48","0.129561211002821","0.0964438165713144","0.162678605434327","3"
"At least once a month","2008","indirect migration background","Male","46","0.162847392777933","0.125225559807359","0.200469225748507","3"
"Several times a year","2008","no migration background","Male","1650","0.21317172422919","0.204174187733394","0.222169260724986","2"
"Several times a year","2008","no migration background","Female","1551","0.17905174364051","0.170994517388954","0.187108969892066","2"
"Several times a year","2008","direct migration background","Female","144","0.157303614080064","0.135025453670145","0.179581774489982","2"
"Several times a year","2008","direct migration background","Male","153","0.177711430151346","0.152411571080391","0.2030112892223","2"
"Several times a year","2008","indirect migration background","Female","86","0.235902881682466","0.194034088106154","0.277771675258778","2"
"Several times a year","2008","indirect migration background","Male","67","0.151407747823575","0.114884380608159","0.187931115038992","2"
"Almost never or never","2009","no migration background","Male","2772","0.364514672379217","0.353624346171159","0.375404998587275","1"
"Almost never or never","2009","no migration background","Female","3084","0.397574078292756","0.386951003831012","0.4081971527545","1"
"Almost never or never","2009","direct migration background","Male","387","0.465124627864213","0.429686829622553","0.500562426105873","1"
"Almost never or never","2009","direct migration background","Female","499","0.545370530346348","0.512839227135762","0.577901833556934","1"
"Almost never or never","2009","indirect migration background","Female","124","0.287979396073446","0.241777276814223","0.33418151533267","1"
"Almost never or never","2009","indirect migration background","Male","58","0.137446743758045","0.100901481001242","0.173992006514847","1"
"At lease once a week","2009","no migration background","Male","2674","0.35442360905421","0.343600157952405","0.365247060156014","4"
"At lease once a week","2009","no migration background","Female","3193","0.380797132449267","0.37025683944022","0.391337425458313","4"
"At lease once a week","2009","direct migration background","Male","180","0.273490258380317","0.241820305703436","0.305160211057199","4"
"At lease once a week","2009","direct migration background","Female","220","0.2517415760714","0.22338654567738","0.28009660646542","4"
"At lease once a week","2009","indirect migration background","Male","152","0.438530189048397","0.385863762198137","0.491196615898656","4"
"At lease once a week","2009","indirect migration background","Female","129","0.371607937937336","0.322302735722058","0.420913140152613","4"
"At least once a month","2009","no migration background","Male","589","0.0811959956141433","0.0750156983702195","0.087376292858067","3"
"At least once a month","2009","no migration background","Female","545","0.0678797160777269","0.0624196819430371","0.0733397502124168","3"
"At least once a month","2009","direct migration background","Female","57","0.0652666295344098","0.0491298709076258","0.0814033881611939","3"
"At least once a month","2009","direct migration background","Male","61","0.0785390850168246","0.0594257205758072","0.0976524494578421","3"
"At least once a month","2009","indirect migration background","Male","50","0.172123257307625","0.132057484803325","0.212189029811924","3"
"At least once a month","2009","indirect migration background","Female","34","0.111310265582159","0.0792196831705255","0.143400847993793","3"
"Several times a year","2009","no migration background","Male","1468","0.19986572295243","0.190817126605213","0.208914319299647","2"
"Several times a year","2009","no migration background","Female","1331","0.15374907318025","0.145919371744141","0.16157877461636","2"
"Several times a year","2009","direct migration background","Female","124","0.137621264047843","0.115114211378076","0.160128316717609","2"
"Several times a year","2009","direct migration background","Male","133","0.182846028738645","0.155382870667603","0.210309186809687","2"
"Several times a year","2009","indirect migration background","Male","81","0.251899809885934","0.205824877779055","0.297974741992813","2"
"Several times a year","2009","indirect migration background","Female","82","0.229102400407059","0.186223062152775","0.271981738661343","2"
"Almost never or never","2010","no migration background","Male","","","","","1"
"Almost never or never","2010","no migration background","Female","","","","","1"
"Almost never or never","2010","direct migration background","Male","","","","","1"
"Almost never or never","2010","direct migration background","Female","","","","","1"
"Almost never or never","2010","indirect migration background","Male","","","","","1"
"Almost never or never","2010","indirect migration background","Female","","","","","1"
"At lease once a week","2010","no migration background","Male","","","","","4"
"At lease once a week","2010","no migration background","Female","","","","","4"
"At lease once a week","2010","direct migration background","Male","","","","","4"
"At lease once a week","2010","direct migration background","Female","","","","","4"
"At lease once a week","2010","indirect migration background","Male","","","","","4"
"At lease once a week","2010","indirect migration background","Female","","","","","4"
"At least once a month","2010","no migration background","Male","","","","","3"
"At least once a month","2010","no migration background","Female","","","","","3"
"At least once a month","2010","direct migration background","Male","","","","","3"
"At least once a month","2010","direct migration background","Female","","","","","3"
"At least once a month","2010","indirect migration background","Female","","","","","3"
"At least once a month","2010","indirect migration background","Male","","","","","3"
"Several times a year","2010","no migration background","Male","","","","","2"
"Several times a year","2010","no migration background","Female","","","","","2"
"Several times a year","2010","direct migration background","Female","","","","","2"
"Several times a year","2010","direct migration background","Male","","","","","2"
"Several times a year","2010","indirect migration background","Female","","","","","2"
"Several times a year","2010","indirect migration background","Male","","","","","2"
"Almost never or never","2011","no migration background","Male","4237","0.390250544785039","0.381068045815238","0.39943304375484","1"
"Almost never or never","2011","direct migration background","Male","737","0.504180476990941","0.478257385021902","0.53010356895998","1"
"Almost never or never","2011","no migration background","Female","5133","0.400408396518283","0.391981395818288","0.408835397218278","1"
"Almost never or never","2011","direct migration background","Female","1049","0.556177267861368","0.533326460063818","0.579028075658917","1"
"Almost never or never","2011","indirect migration background","Male","145","0.214902924348511","0.181474420705897","0.248331427991126","1"
"Almost never or never","2011","indirect migration background","Female","284","0.353921444040019","0.319017334688936","0.388825553391102","1"
"At lease once a week","2011","no migration background","Male","3983","0.366902327860534","0.357829889823501","0.375974765897566","4"
"At lease once a week","2011","no migration background","Female","5055","0.393542573183837","0.385140437497998","0.401944708869677","4"
"At lease once a week","2011","direct migration background","Male","381","0.274879415680145","0.251731696607016","0.298027134753273","4"
"At lease once a week","2011","direct migration background","Female","448","0.26079337881982","0.240599424310455","0.280987333329185","4"
"At lease once a week","2011","indirect migration background","Male","273","0.46020735022114","0.419644883960867","0.500769816481414","4"
"At lease once a week","2011","indirect migration background","Female","238","0.345524296761673","0.310813345262681","0.380235248260665","4"
"At least once a month","2011","no migration background","Male","764","0.0715480114582665","0.0666963339212649","0.0763996889952681","3"
"At least once a month","2011","no migration background","Female","802","0.0617804888979519","0.0576398098266318","0.065921167969272","3"
"At least once a month","2011","direct migration background","Female","68","0.0353843494940857","0.0268872064605908","0.0438814925275807","3"
"At least once a month","2011","direct migration background","Male","78","0.0527454923778354","0.0411561713712818","0.0643348133843891","3"
"At least once a month","2011","indirect migration background","Male","51","0.0996442129673272","0.0752679450213239","0.124020480913331","3"
"At least once a month","2011","indirect migration background","Female","52","0.0624588256844669","0.0447954973898919","0.080122153979042","3"
"Several times a year","2011","no migration background","Male","1857","0.171299115896161","0.164206770448921","0.178391461343401","2"
"Several times a year","2011","no migration background","Female","1997","0.144268541399928","0.138225601984208","0.150311480815648","2"
"Several times a year","2011","direct migration background","Female","251","0.147645003824727","0.131329150133824","0.163960857515629","2"
"Several times a year","2011","direct migration background","Male","233","0.168194614951079","0.14880144140374","0.187587788498417","2"
"Several times a year","2011","indirect migration background","Male","111","0.225245512463021","0.191248228859096","0.259242796066946","2"
"Several times a year","2011","indirect migration background","Female","147","0.238095433513842","0.207006467367961","0.269184399659722","2"
"Almost never or never","2012","no migration background","Male","","","","","1"
"Almost never or never","2012","direct migration background","Male","","","","","1"
"Almost never or never","2012","direct migration background","Female","","","","","1"
"Almost never or never","2012","no migration background","Female","","","","","1"
"Almost never or never","2012","indirect migration background","Male","","","","","1"
"Almost never or never","2012","indirect migration background","Female","","","","","1"
"At lease once a week","2012","no migration background","Male","","","","","4"
"At lease once a week","2012","no migration background","Female","","","","","4"
"At lease once a week","2012","direct migration background","Male","","","","","4"
"At lease once a week","2012","direct migration background","Female","","","","","4"
"At lease once a week","2012","indirect migration background","Male","","","","","4"
"At lease once a week","2012","indirect migration background","Female","","","","","4"
"At least once a month","2012","no migration background","Male","","","","","3"
"At least once a month","2012","no migration background","Female","","","","","3"
"At least once a month","2012","direct migration background","Male","","","","","3"
"At least once a month","2012","direct migration background","Female","","","","","3"
"At least once a month","2012","indirect migration background","Female","","","","","3"
"At least once a month","2012","indirect migration background","Male","","","","","3"
"Several times a year","2012","no migration background","Male","","","","","2"
"Several times a year","2012","no migration background","Female","","","","","2"
