"m11104","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Several times a year","2011","higher vocational","East Germany","69","0.120946417404527","0.0914993659083021","0.150393468900751"
"Several times a year","2011","higher education","West Germany","734","0.146916041216924","0.136735151609405","0.157096930824442"
"Several times a year","2011","higher education","East Germany","275","0.150586020079072","0.132855534409527","0.168316505748617"
"At least once a month","2011","in school","West Germany","30","0.0540472568517593","0.0325250544465849","0.0755694592569337"
"At least once a month","2011","in school","East Germany","5","","",""
"At least once a month","2011","inadequately","West Germany","9","","",""
"At least once a month","2011","inadequately","East Germany","1","","",""
"At least once a month","2011","general elemantary","West Germany","101","0.0342724712625356","0.0272112793194834","0.0413336632055879"
"At least once a month","2011","general elemantary","East Germany","7","","",""
"At least once a month","2011","middle vocational","West Germany","616","0.0580221516667491","0.053553662468189","0.0624906408653092"
"At least once a month","2011","middle vocational","East Germany","198","0.0604424512861992","0.0524110002311546","0.0684739023412438"
"At least once a month","2011","vocational + Abi","West Germany","130","0.088186777507006","0.0747583830858874","0.101615171928125"
"At least once a month","2011","vocational + Abi","East Germany","26","","",""
"At least once a month","2011","higher vocational","West Germany","101","0.0827092757206876","0.0681925854495556","0.0972259659918196"
"At least once a month","2011","higher vocational","East Germany","29","","",""
"At least once a month","2011","higher education","West Germany","383","0.0879412355292122","0.0797967637300561","0.0960857073283682"
"At least once a month","2011","higher education","East Germany","133","0.075476595519218","0.0623807450319568","0.0885724460064793"
"At lease once a week","2011","in school","West Germany","291","0.637931539662832","0.592186127222557","0.683676952103106"
"At lease once a week","2011","in school","East Germany","29","","",""
"At lease once a week","2011","inadequately","West Germany","48","0.139074258354952","0.103379806826625","0.174768709883278"
"At lease once a week","2011","inadequately","East Germany","6","","",""
"At lease once a week","2011","general elemantary","West Germany","560","0.229375712625099","0.213057482161826","0.245693943088371"
"At lease once a week","2011","general elemantary","East Germany","68","0.152087395120732","0.117070344420972","0.187104445820491"
"At lease once a week","2011","middle vocational","West Germany","3641","0.343550632915483","0.334473693307109","0.352627572523856"
"At lease once a week","2011","middle vocational","East Germany","738","0.234787914068076","0.220502590937047","0.249073237199104"
"At lease once a week","2011","vocational + Abi","West Germany","747","0.440910084295455","0.417398318068179","0.46442185052273"
"At lease once a week","2011","vocational + Abi","East Germany","94","0.415396003219275","0.358873848153059","0.471918158285491"
"At lease once a week","2011","higher vocational","West Germany","567","0.401133780257057","0.375302464547807","0.426965095966307"
"At lease once a week","2011","higher vocational","East Germany","149","0.34419232241863","0.301285487919691","0.38709915691757"
"At lease once a week","2011","higher education","West Germany","2562","0.56137506620192","0.547104919121975","0.575645213281865"
"At lease once a week","2011","higher education","East Germany","682","0.459424005720378","0.434717926937983","0.484130084502773"
"Almost never or never","2012","in school","West Germany","","","",""
"Almost never or never","2012","in school","East Germany","","","",""
"Almost never or never","2012","inadequately","West Germany","","","",""
"Almost never or never","2012","inadequately","East Germany","","","",""
"Almost never or never","2012","general elemantary","West Germany","","","",""
"Almost never or never","2012","general elemantary","East Germany","","","",""
"Almost never or never","2012","middle vocational","West Germany","","","",""
"Almost never or never","2012","middle vocational","East Germany","","","",""
"Almost never or never","2012","vocational + Abi","West Germany","","","",""
"Almost never or never","2012","vocational + Abi","East Germany","","","",""
"Almost never or never","2012","higher vocational","West Germany","","","",""
"Almost never or never","2012","higher vocational","East Germany","","","",""
"Almost never or never","2012","higher education","West Germany","","","",""
"Almost never or never","2012","higher education","East Germany","","","",""
"Several times a year","2012","in school","West Germany","","","",""
"Several times a year","2012","in school","East Germany","","","",""
"Several times a year","2012","inadequately","West Germany","","","",""
"Several times a year","2012","inadequately","East Germany","","","",""
"Several times a year","2012","general elemantary","West Germany","","","",""
"Several times a year","2012","general elemantary","East Germany","","","",""
"Several times a year","2012","middle vocational","West Germany","","","",""
"Several times a year","2012","middle vocational","East Germany","","","",""
"Several times a year","2012","vocational + Abi","West Germany","","","",""
"Several times a year","2012","vocational + Abi","East Germany","","","",""
"Several times a year","2012","higher vocational","West Germany","","","",""
"Several times a year","2012","higher vocational","East Germany","","","",""
"Several times a year","2012","higher education","West Germany","","","",""
"Several times a year","2012","higher education","East Germany","","","",""
"At least once a month","2012","in school","West Germany","","","",""
"At least once a month","2012","in school","East Germany","","","",""
"At least once a month","2012","inadequately","West Germany","","","",""
"At least once a month","2012","inadequately","East Germany","","","",""
"At least once a month","2012","general elemantary","West Germany","","","",""
"At least once a month","2012","general elemantary","East Germany","","","",""
"At least once a month","2012","middle vocational","West Germany","","","",""
"At least once a month","2012","middle vocational","East Germany","","","",""
"At least once a month","2012","vocational + Abi","West Germany","","","",""
"At least once a month","2012","vocational + Abi","East Germany","","","",""
"At least once a month","2012","higher vocational","West Germany","","","",""
"At least once a month","2012","higher vocational","East Germany","","","",""
"At least once a month","2012","higher education","West Germany","","","",""
"At least once a month","2012","higher education","East Germany","","","",""
"At lease once a week","2012","in school","West Germany","","","",""
"At lease once a week","2012","in school","East Germany","","","",""
"At lease once a week","2012","inadequately","West Germany","","","",""
"At lease once a week","2012","inadequately","East Germany","","","",""
"At lease once a week","2012","general elemantary","West Germany","","","",""
"At lease once a week","2012","general elemantary","East Germany","","","",""
"At lease once a week","2012","middle vocational","West Germany","","","",""
"At lease once a week","2012","middle vocational","East Germany","","","",""
"At lease once a week","2012","vocational + Abi","West Germany","","","",""
"At lease once a week","2012","vocational + Abi","East Germany","","","",""
"At lease once a week","2012","higher vocational","West Germany","","","",""
"At lease once a week","2012","higher vocational","East Germany","","","",""
"At lease once a week","2012","higher education","West Germany","","","",""
"At lease once a week","2012","higher education","East Germany","","","",""
"Almost never or never","2013","in school","West Germany","43","0.0750018571557872","0.0488608553832615","0.101142858928313"
"Almost never or never","2013","in school","East Germany","7","","",""
"Almost never or never","2013","inadequately","West Germany","178","0.592089791295257","0.53431987119838","0.649859711392134"
"Almost never or never","2013","inadequately","East Germany","36","0.644949146432316","0.510963564236512","0.77893472862812"
"Almost never or never","2013","general elemantary","West Germany","1132","0.506642710774341","0.485989288839563","0.527296132709118"
"Almost never or never","2013","general elemantary","East Germany","209","0.584126944426013","0.531814512157162","0.636439376694864"
"Almost never or never","2013","middle vocational","West Germany","3295","0.343974924999292","0.334348322921317","0.353601527077267"
"Almost never or never","2013","middle vocational","East Germany","1441","0.440916156508809","0.423281341018453","0.458550971999164"
"Almost never or never","2013","vocational + Abi","West Germany","410","0.253501139100825","0.231501393593058","0.275500884608593"
"Almost never or never","2013","vocational + Abi","East Germany","79","0.248631092283139","0.197360173956747","0.299902010609531"
"Almost never or never","2013","higher vocational","West Germany","305","0.247624481670319","0.223609828554349","0.271639134786288"
"Almost never or never","2013","higher vocational","East Germany","154","0.299229975458564","0.256098486621896","0.342361464295233"
"Almost never or never","2013","higher education","West Germany","743","0.159702698067644","0.148836469487639","0.170568926647649"
"Almost never or never","2013","higher education","East Germany","299","0.205739182332531","0.184961076128194","0.226517288536868"
"Several times a year","2013","in school","West Germany","24","","",""
"Several times a year","2013","in school","East Germany","4","","",""
"Several times a year","2013","inadequately","West Germany","27","","",""
"Several times a year","2013","inadequately","East Germany","6","","",""
"Several times a year","2013","general elemantary","West Germany","268","0.118424060698193","0.105076245592745","0.131771875803641"
"Several times a year","2013","general elemantary","East Germany","36","0.109966829160066","0.0767617248252572","0.143171933494875"
"Several times a year","2013","middle vocational","West Germany","1406","0.147724158357114","0.140533556219707","0.154914760494521"
"Several times a year","2013","middle vocational","East Germany","516","0.178084053425185","0.164495267342902","0.191672839507469"
"Several times a year","2013","vocational + Abi","West Germany","203","0.120129022568159","0.10368732737279","0.136570717763528"
"Several times a year","2013","vocational + Abi","East Germany","60","0.205172254563205","0.15726926783553","0.25307524129088"
"Several times a year","2013","higher vocational","West Germany","219","0.170547955633118","0.149622202373236","0.191473708893"
"Several times a year","2013","higher vocational","East Germany","74","0.192406819256293","0.155278037943697","0.22953560056889"
"Several times a year","2013","higher education","West Germany","536","0.114599519367895","0.105150918577911","0.124048120157879"
"Several times a year","2013","higher education","East Germany","231","0.171548508659917","0.15217122471446","0.190925792605375"
"At least once a month","2013","in school","West Germany","23","","",""
"At least once a month","2013","in school","East Germany","1","","",""
"At least once a month","2013","inadequately","West Germany","16","","",""
"At least once a month","2013","inadequately","East Germany","","","",""
"At least once a month","2013","general elemantary","West Germany","84","0.0307334251857071","0.0236034594325761","0.037863390938838"
"At least once a month","2013","general elemantary","East Germany","11","","",""
"At least once a month","2013","middle vocational","West Germany","412","0.0446448068080153","0.0404595962081763","0.0488300174078543"
"At least once a month","2013","middle vocational","East Germany","131","0.0511420134868306","0.043317741076931","0.0589662858967301"
"At least once a month","2013","vocational + Abi","West Germany","74","0.0730665554034469","0.0599053181629152","0.0862277926439785"
"At least once a month","2013","vocational + Abi","East Germany","19","","",""
"At least once a month","2013","higher vocational","West Germany","73","0.0778919318642858","0.0629811866642888","0.0928026770642828"
"At least once a month","2013","higher vocational","East Germany","22","","",""
"At least once a month","2013","higher education","West Germany","268","0.0638306831071546","0.0565796786361479","0.0710816875781614"
"At least once a month","2013","higher education","East Germany","93","0.0508640153374189","0.0395703366374457","0.0621576940373921"
"At lease once a week","2013","in school","West Germany","300","0.858251644289599","0.823635226445612","0.892868062133586"
"At lease once a week","2013","in school","East Germany","42","0.831485638461942","0.731647368456916","0.931323908466969"
"At lease once a week","2013","inadequately","West Germany","57","0.302806383722241","0.248795049286074","0.356817718158408"
"At lease once a week","2013","inadequately","East Germany","7","","",""
"At lease once a week","2013","general elemantary","West Germany","767","0.344199803341759","0.32457291626658","0.363826690416938"
"At lease once a week","2013","general elemantary","East Germany","85","0.283710792678881","0.235863977648076","0.331557607709686"
"At lease once a week","2013","middle vocational","West Germany","4241","0.463656109835579","0.453550347728164","0.473761871942993"
"At lease once a week","2013","middle vocational","East Germany","957","0.329857776579175","0.313158360051887","0.346557193106464"
"At lease once a week","2013","vocational + Abi","West Germany","815","0.553303282927569","0.528161207292076","0.578445358563061"
"At lease once a week","2013","vocational + Abi","East Germany","115","0.461554521087704","0.402418903118579","0.520690139056829"
"At lease once a week","2013","higher vocational","West Germany","644","0.503935630832277","0.476118088959417","0.531753172705138"
"At lease once a week","2013","higher vocational","East Germany","183","0.457134763061415","0.410213220292952","0.504056305829879"
"At lease once a week","2013","higher education","West Germany","2819","0.661867099457306","0.64783459021235","0.675899608702263"
"At lease once a week","2013","higher education","East Germany","831","0.571848293670133","0.546414851475472","0.597281735864793"
"Almost never or never","2014","in school","West Germany","","","",""
"Almost never or never","2014","in school","East Germany","","","",""
"Almost never or never","2014","inadequately","West Germany","","","",""
"Almost never or never","2014","inadequately","East Germany","","","",""
"Almost never or never","2014","general elemantary","West Germany","","","",""
"Almost never or never","2014","general elemantary","East Germany","","","",""
"Almost never or never","2014","middle vocational","West Germany","","","",""
"Almost never or never","2014","middle vocational","East Germany","","","",""
"Almost never or never","2014","vocational + Abi","West Germany","","","",""
"Almost never or never","2014","vocational + Abi","East Germany","","","",""
"Almost never or never","2014","higher vocational","West Germany","","","",""
"Almost never or never","2014","higher vocational","East Germany","","","",""
"Almost never or never","2014","higher education","West Germany","","","",""
"Almost never or never","2014","higher education","East Germany","","","",""
"Several times a year","2014","in school","West Germany","","","",""
"Several times a year","2014","in school","East Germany","","","",""
"Several times a year","2014","inadequately","West Germany","","","",""
"Several times a year","2014","inadequately","East Germany","","","",""
"Several times a year","2014","general elemantary","West Germany","","","",""
"Several times a year","2014","general elemantary","East Germany","","","",""
"Several times a year","2014","middle vocational","West Germany","","","",""
"Several times a year","2014","middle vocational","East Germany","","","",""
"Several times a year","2014","vocational + Abi","West Germany","","","",""
"Several times a year","2014","vocational + Abi","East Germany","","","",""
"Several times a year","2014","higher vocational","West Germany","","","",""
"Several times a year","2014","higher vocational","East Germany","","","",""
"Several times a year","2014","higher education","West Germany","","","",""
"Several times a year","2014","higher education","East Germany","","","",""
"At least once a month","2014","in school","West Germany","","","",""
"At least once a month","2014","in school","East Germany","","","",""
"At least once a month","2014","inadequately","West Germany","","","",""
"At least once a month","2014","inadequately","East Germany","","","",""
"At least once a month","2014","general elemantary","West Germany","","","",""
"At least once a month","2014","general elemantary","East Germany","","","",""
"At least once a month","2014","middle vocational","West Germany","","","",""
"At least once a month","2014","middle vocational","East Germany","","","",""
"At least once a month","2014","vocational + Abi","West Germany","","","",""
"At least once a month","2014","vocational + Abi","East Germany","","","",""
"At least once a month","2014","higher vocational","West Germany","","","",""
"At least once a month","2014","higher vocational","East Germany","","","",""
"At least once a month","2014","higher education","West Germany","","","",""
"At least once a month","2014","higher education","East Germany","","","",""
"At lease once a week","2014","in school","West Germany","","","",""
"At lease once a week","2014","in school","East Germany","","","",""
"At lease once a week","2014","inadequately","West Germany","","","",""
"At lease once a week","2014","inadequately","East Germany","","","",""
"At lease once a week","2014","general elemantary","West Germany","","","",""
"At lease once a week","2014","general elemantary","East Germany","","","",""
"At lease once a week","2014","middle vocational","West Germany","","","",""
"At lease once a week","2014","middle vocational","East Germany","","","",""
"At lease once a week","2014","vocational + Abi","West Germany","","","",""
"At lease once a week","2014","vocational + Abi","East Germany","","","",""
"At lease once a week","2014","higher vocational","West Germany","","","",""
"At lease once a week","2014","higher vocational","East Germany","","","",""
"At lease once a week","2014","higher education","West Germany","","","",""
"At lease once a week","2014","higher education","East Germany","","","",""
"Almost never or never","2015","in school","West Germany","37","0.0826474720192704","0.0523840907601136","0.112910853278427"
"Almost never or never","2015","in school","East Germany","7","","",""
"Almost never or never","2015","inadequately","West Germany","318","0.588922927321902","0.544997557102716","0.632848297541087"
"Almost never or never","2015","inadequately","East Germany","43","0.853406341373548","0.758182503537279","0.948630179209817"
"Almost never or never","2015","general elemantary","West Germany","1434","0.55803946463258","0.538990610451294","0.577088318813865"
"Almost never or never","2015","general elemantary","East Germany","249","0.66020393398217","0.611746179400667","0.708661688563672"
"Almost never or never","2015","middle vocational","West Germany","3850","0.405211605547066","0.395305057830622","0.41511815326351"
"Almost never or never","2015","middle vocational","East Germany","1510","0.526586574819001","0.507928880564415","0.545244269073586"
"Almost never or never","2015","vocational + Abi","West Germany","639","0.295186400488678","0.274540550604753","0.315832250372602"
"Almost never or never","2015","vocational + Abi","East Germany","105","0.355835412643075","0.300541814290521","0.411129010995629"
"Almost never or never","2015","higher vocational","West Germany","343","0.299875399563045","0.273242040300319","0.326508758825771"
"Almost never or never","2015","higher vocational","East Germany","178","0.440096647328874","0.391267020901977","0.488926273755772"
"Almost never or never","2015","higher education","West Germany","1112","0.198344920107134","0.187312086254667","0.209377753959601"
"Almost never or never","2015","higher education","East Germany","386","0.254876484995316","0.232233970199694","0.277518999790939"
"Several times a year","2015","in school","West Germany","33","0.130249505022259","0.0932564742194085","0.167242535825109"
"Several times a year","2015","in school","East Germany","11","","",""
"Several times a year","2015","inadequately","West Germany","54","0.138240768662037","0.107427653005782","0.169053884318291"
"Several times a year","2015","inadequately","East Germany","3","","",""
"Several times a year","2015","general elemantary","West Germany","310","0.10666686486807","0.094826471203438","0.118507258532702"
"Several times a year","2015","general elemantary","East Germany","30","0.0987320374815528","0.0682129829432672","0.129251092019838"
"Several times a year","2015","middle vocational","West Germany","1339","0.134954239164424","0.128059577461373","0.141848900867476"
"Several times a year","2015","middle vocational","East Germany","388","0.151308075286818","0.137917202501922","0.164698948071713"
"Several times a year","2015","vocational + Abi","West Germany","257","0.141432111126412","0.125659311443197","0.157204910809627"
"Several times a year","2015","vocational + Abi","East Germany","45","0.172746787410608","0.129087557800467","0.216406017020748"
"Several times a year","2015","higher vocational","West Germany","198","0.189911470315458","0.167112790562834","0.212710150068081"
"Several times a year","2015","higher vocational","East Germany","70","0.158240322228952","0.122339410655641","0.194141233802263"
"Several times a year","2015","higher education","West Germany","682","0.12397506219079","0.114856882119755","0.133093242261824"
"Several times a year","2015","higher education","East Germany","184","0.114385543618545","0.0978486641949092","0.13092242304218"
"At least once a month","2015","in school","West Germany","24","","",""
"At least once a month","2015","in school","East Germany","5","","",""
"At least once a month","2015","inadequately","West Germany","17","","",""
"At least once a month","2015","inadequately","East Germany","2","","",""
"At least once a month","2015","general elemantary","West Germany","92","0.0344700616147658","0.0274724705776245","0.0414676526519071"
"At least once a month","2015","general elemantary","East Germany","11","","",""
"At least once a month","2015","middle vocational","West Germany","468","0.0520706394036788","0.0475874756958294","0.0565538031115281"
"At least once a month","2015","middle vocational","East Germany","144","0.055381378718972","0.0468343939749202","0.0639283634630239"
"At least once a month","2015","vocational + Abi","West Germany","113","0.0634517761688414","0.0524177395977771","0.0744858127399058"
"At least once a month","2015","vocational + Abi","East Germany","28","","",""
"At least once a month","2015","higher vocational","West Germany","63","0.063901456681127","0.0496852403839831","0.078117672978271"
"At least once a month","2015","higher vocational","East Germany","25","","",""
"At least once a month","2015","higher education","West Germany","321","0.0705429921638293","0.0634582450320385","0.07762773929562"
"At least once a month","2015","higher education","East Germany","94","0.0644851560589785","0.0517236814701243","0.0772466306478327"
"At lease once a week","2015","in school","West Germany","224","0.712260420857257","0.662503472241393","0.76201736947312"
"At lease once a week","2015","in school","East Germany","35","0.521386402348489","0.392826225533816","0.649946579163162"
"At lease once a week","2015","inadequately","West Germany","93","0.241778992477595","0.203555377297328","0.280002607657861"
"At lease once a week","2015","inadequately","East Germany","5","","",""
"At lease once a week","2015","general elemantary","West Germany","775","0.300823608884584","0.283232468631613","0.318414749137556"
"At lease once a week","2015","general elemantary","East Germany","77","0.22591486746069","0.1831308238351","0.26869891108628"
"At lease once a week","2015","middle vocational","West Germany","3777","0.407763515884831","0.39784716428972","0.417679867479942"
"At lease once a week","2015","middle vocational","East Germany","709","0.26672397117521","0.250197978189425","0.283249964160995"
"At lease once a week","2015","vocational + Abi","West Germany","866","0.499929712216069","0.477297997758164","0.522561426673974"
"At lease once a week","2015","vocational + Abi","East Germany","110","0.397027893617923","0.340519759404233","0.453536027831612"
"At lease once a week","2015","higher vocational","West Germany","533","0.44631167344037","0.41741687526086","0.47520647161988"
"At lease once a week","2015","higher vocational","East Germany","124","0.337391832133711","0.290881599423523","0.3839020648439"
"At lease once a week","2015","higher education","West Germany","2903","0.607137025538247","0.593624184368843","0.620649866707652"
"At lease once a week","2015","higher education","East Germany","759","0.56625281532716","0.540503293852914","0.592002336801406"
"Almost never or never","2016","in school","West Germany","","","",""
"Almost never or never","2016","in school","East Germany","","","",""
"Almost never or never","2016","inadequately","West Germany","","","",""
"Almost never or never","2016","inadequately","East Germany","","","",""
"Almost never or never","2016","general elemantary","West Germany","","","",""
"Almost never or never","2016","general elemantary","East Germany","","","",""
"Almost never or never","2016","middle vocational","West Germany","","","",""
"Almost never or never","2016","middle vocational","East Germany","","","",""
"Almost never or never","2016","vocational + Abi","West Germany","","","",""
"Almost never or never","2016","vocational + Abi","East Germany","","","",""
"Almost never or never","2016","higher vocational","West Germany","","","",""
"Almost never or never","2016","higher vocational","East Germany","","","",""
"Almost never or never","2016","higher education","West Germany","","","",""
"Almost never or never","2016","higher education","East Germany","","","",""
"Several times a year","2016","in school","West Germany","","","",""
"Several times a year","2016","in school","East Germany","","","",""
"Several times a year","2016","inadequately","West Germany","","","",""
"Several times a year","2016","inadequately","East Germany","","","",""
"Several times a year","2016","general elemantary","West Germany","","","",""
"Several times a year","2016","general elemantary","East Germany","","","",""
"Several times a year","2016","middle vocational","West Germany","","","",""
"Several times a year","2016","middle vocational","East Germany","","","",""
"Several times a year","2016","vocational + Abi","West Germany","","","",""
"Several times a year","2016","vocational + Abi","East Germany","","","",""
"Several times a year","2016","higher vocational","West Germany","","","",""
"Several times a year","2016","higher vocational","East Germany","","","",""
"Several times a year","2016","higher education","West Germany","","","",""
"Several times a year","2016","higher education","East Germany","","","",""
"At least once a month","2016","in school","West Germany","","","",""
"At least once a month","2016","in school","East Germany","","","",""
"At least once a month","2016","inadequately","West Germany","","","",""
"At least once a month","2016","inadequately","East Germany","","","",""
"At least once a month","2016","general elemantary","West Germany","","","",""
"At least once a month","2016","general elemantary","East Germany","","","",""
"At least once a month","2016","middle vocational","West Germany","","","",""
"At least once a month","2016","middle vocational","East Germany","","","",""
"At least once a month","2016","vocational + Abi","West Germany","","","",""
"At least once a month","2016","vocational + Abi","East Germany","","","",""
"At least once a month","2016","higher vocational","West Germany","","","",""
"At least once a month","2016","higher vocational","East Germany","","","",""
"At least once a month","2016","higher education","West Germany","","","",""
"At least once a month","2016","higher education","East Germany","","","",""
"At lease once a week","2016","in school","West Germany","","","",""
"At lease once a week","2016","in school","East Germany","","","",""
"At lease once a week","2016","inadequately","West Germany","","","",""
"At lease once a week","2016","inadequately","East Germany","","","",""
"At lease once a week","2016","general elemantary","West Germany","","","",""
"At lease once a week","2016","general elemantary","East Germany","","","",""
"At lease once a week","2016","middle vocational","West Germany","","","",""
"At lease once a week","2016","middle vocational","East Germany","","","",""
"At lease once a week","2016","vocational + Abi","West Germany","","","",""
"At lease once a week","2016","vocational + Abi","East Germany","","","",""
"At lease once a week","2016","higher vocational","West Germany","","","",""
"At lease once a week","2016","higher vocational","East Germany","","","",""
"At lease once a week","2016","higher education","West Germany","","","",""
"At lease once a week","2016","higher education","East Germany","","","",""
"Almost never or never","2017","in school","West Germany","49","0.142127550358867","0.106206810412226","0.178048290305508"
"Almost never or never","2017","in school","East Germany","7","","",""
"Almost never or never","2017","inadequately","West Germany","1323","0.615060400594083","0.59504379920027","0.635077001987896"
"Almost never or never","2017","inadequately","East Germany","178","0.624397304724231","0.572845591621035","0.675949017827428"
"Almost never or never","2017","general elemantary","West Germany","1672","0.525966622687421","0.50898940669692","0.542943838677922"
"Almost never or never","2017","general elemantary","East Germany","312","0.648111266653069","0.607143687063153","0.689078846242984"
"Almost never or never","2017","middle vocational","West Germany","3967","0.391671705399034","0.38210656481623","0.401236845981838"
"Almost never or never","2017","middle vocational","East Germany","1569","0.510609398596267","0.492691597493517","0.528527199699016"
"Almost never or never","2017","vocational + Abi","West Germany","661","0.312315918186223","0.292070919664682","0.332560916707764"
"Almost never or never","2017","vocational + Abi","East Germany","110","0.296775149391786","0.248428998645536","0.345121300138036"
"Almost never or never","2017","higher vocational","West Germany","313","0.279393811865224","0.25334709132409","0.305440532406359"
"Almost never or never","2017","higher vocational","East Germany","166","0.37605832563361","0.328529044669235","0.423587606597986"
"Almost never or never","2017","higher education","West Germany","1355","0.1915986187251","0.181550388412652","0.201646849037549"
"Almost never or never","2017","higher education","East Germany","387","0.214319708476283","0.193956801543101","0.234682615409465"
"Several times a year","2017","in school","West Germany","41","0.105861129004668","0.0742117256731863","0.13751053233615"
"Several times a year","2017","in school","East Germany","9","","",""
"Several times a year","2017","inadequately","West Germany","249","0.100568280058259","0.0881959991021858","0.112940561014332"
"Several times a year","2017","inadequately","East Germany","38","0.109762401212964","0.0764866393325173","0.143038163093411"
"Several times a year","2017","general elemantary","West Germany","426","0.109268503933197","0.0986612290538108","0.119875778812584"
"Several times a year","2017","general elemantary","East Germany","53","0.0853149365034144","0.0613508339708492","0.10927903903598"
"Several times a year","2017","middle vocational","West Germany","1348","0.131101298634738","0.12448752509345","0.137715072176026"
"Several times a year","2017","middle vocational","East Germany","402","0.151268839257501","0.138425666993107","0.164112011521894"
"Several times a year","2017","vocational + Abi","West Germany","265","0.127154868384658","0.112601574585671","0.141708162183644"
"Several times a year","2017","vocational + Abi","East Germany","73","0.170909925322689","0.131073025707224","0.210746824938153"
"Several times a year","2017","higher vocational","West Germany","205","0.186962578578319","0.164330300136662","0.209594857019975"
"Several times a year","2017","higher vocational","East Germany","56","0.129251896696745","0.0963344323263181","0.162169361067171"
"Several times a year","2017","higher education","West Germany","784","0.12102676445544","0.112699383987021","0.129354144923858"
"Several times a year","2017","higher education","East Germany","236","0.12765337683049","0.111093904728043","0.144212848932937"
"At least once a month","2017","in school","West Germany","20","","",""
"At least once a month","2017","in school","East Germany","3","","",""
"At least once a month","2017","inadequately","West Germany","78","0.020068805683481","0.014299896292242","0.02583771507472"
"At least once a month","2017","inadequately","East Germany","13","","",""
"At least once a month","2017","general elemantary","West Germany","148","0.0354925881741946","0.0292018075565651","0.041783368791824"
"At least once a month","2017","general elemantary","East Germany","20","","",""
"At least once a month","2017","middle vocational","West Germany","512","0.0498965673540935","0.0456299663846385","0.0541631683235485"
"At least once a month","2017","middle vocational","East Germany","150","0.0539935577719475","0.0458927091558673","0.0620944063880277"
"At least once a month","2017","vocational + Abi","West Germany","83","0.0414676612815364","0.0327583390397273","0.0501769835233455"
"At least once a month","2017","vocational + Abi","East Germany","24","","",""
"At least once a month","2017","higher vocational","West Germany","55","0.0539974032530551","0.0408775714583616","0.0671172350477485"
"At least once a month","2017","higher vocational","East Germany","18","","",""
"At least once a month","2017","higher education","West Germany","376","0.0645526857424659","0.0582786542445485","0.0708267172403834"
"At least once a month","2017","higher education","East Germany","89","0.0599829266012973","0.0481996115824449","0.0717662416201497"
"At lease once a week","2017","in school","West Germany","253","0.701174157159587","0.654085445797902","0.748262868521273"
"At lease once a week","2017","in school","East Germany","52","0.758981055749876","0.659495512788104","0.858466598711648"
"At lease once a week","2017","inadequately","West Germany","620","0.264302513664177","0.246162590411849","0.282442436916505"
"At lease once a week","2017","inadequately","East Germany","110","0.246986711084694","0.20107892432294","0.292894497846448"
"At lease once a week","2017","general elemantary","West Germany","1077","0.329272285205188","0.313293872466266","0.34525069794411"
"At lease once a week","2017","general elemantary","East Germany","137","0.23890736561388","0.202327140925462","0.275487590302298"
"At lease once a week","2017","middle vocational","West Germany","4177","0.427330428612135","0.417636602780539","0.43702425444373"
"At lease once a week","2017","middle vocational","East Germany","869","0.284128204374285","0.267962773073149","0.300293635675422"
"At lease once a week","2017","vocational + Abi","West Germany","1004","0.519061552147583","0.497235238950406","0.540887865344761"
"At lease once a week","2017","vocational + Abi","East Germany","136","0.45441829656535","0.401724579597323","0.507112013533378"
"At lease once a week","2017","higher vocational","West Germany","567","0.479646206303402","0.450645703019002","0.508646709587802"
"At lease once a week","2017","higher vocational","East Germany","159","0.451353481903755","0.402525772028781","0.500181191778728"
"At lease once a week","2017","higher education","West Germany","3378","0.622821931076994","0.610447220931733","0.635196641222255"
"At lease once a week","2017","higher education","East Germany","848","0.598043988091929","0.573714015447489","0.62237396073637"
"Almost never or never","2018","in school","West Germany","","","",""
"Almost never or never","2018","in school","East Germany","","","",""
"Almost never or never","2018","inadequately","West Germany","625","0.405774411614564","0.37847643045356","0.433072392775568"
"Almost never or never","2018","inadequately","East Germany","108","0.384724860843834","0.31860586750586","0.450843854181808"
"Almost never or never","2018","general elemantary","West Germany","286","0.358776291662779","0.321616372714467","0.395936210611091"
"Almost never or never","2018","general elemantary","East Germany","54","0.346567129616556","0.255544869513852","0.437589389719259"
"Almost never or never","2018","middle vocational","West Germany","254","0.426535889670497","0.385719042962389","0.467352736378606"
"Almost never or never","2018","middle vocational","East Germany","41","0.380780618088327","0.282618515494819","0.478942720681834"
"Almost never or never","2018","vocational + Abi","West Germany","39","0.486150026548295","0.372273147220411","0.600026905876179"
"Almost never or never","2018","vocational + Abi","East Germany","4","","",""
"Almost never or never","2018","higher vocational","West Germany","","","",""
"Almost never or never","2018","higher vocational","East Germany","","","",""
"Almost never or never","2018","higher education","West Germany","251","0.355235935637129","0.315633169718599","0.394838701555659"
"Almost never or never","2018","higher education","East Germany","42","0.461759890515391","0.360978511526044","0.562541269504739"
"Several times a year","2018","in school","West Germany","","","",""
"Several times a year","2018","in school","East Germany","","","",""
"Several times a year","2018","inadequately","West Germany","194","0.140882684794582","0.121542190361822","0.160223179227342"
"Several times a year","2018","inadequately","East Germany","22","","",""
"Several times a year","2018","general elemantary","West Germany","113","0.190501607268237","0.160077669678213","0.220925544858262"
"Several times a year","2018","general elemantary","East Germany","7","","",""
