"m11104","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"At lease once a week","2005","Rhineland-Palatinate,Saarland","Not Working","117","0.204448962816725","0.168703564532885","0.240194361100566"
"At lease once a week","2005","Baden-Württemberg","Full Time","412","0.371219310643097","0.341743000319232","0.400695620966961"
"At lease once a week","2005","Baden-Württemberg","Part Time","254","0.418383338063176","0.378098422344289","0.458668253782063"
"At lease once a week","2005","Baden-Württemberg","Not Working","256","0.246106249307164","0.218058347088001","0.274154151526327"
"At lease once a week","2005","Bavaria","Full Time","445","0.365083530425097","0.337831873267122","0.392335187583071"
"At lease once a week","2005","Bavaria","Part Time","293","0.33846067118292","0.304158521133337","0.372762821232502"
"At lease once a week","2005","Bavaria","Not Working","269","0.240212549153616","0.213244254899924","0.267180843407308"
"At lease once a week","2005","Berlin","Full Time","119","0.357580768655532","0.302887556988224","0.41227398032284"
"At lease once a week","2005","Berlin","Part Time","68","0.358619849790088","0.287359428339467","0.429880271240709"
"At lease once a week","2005","Berlin","Not Working","77","0.241878234595794","0.192249528545292","0.291506940646295"
"At lease once a week","2005","Brandenburg","Full Time","84","0.230449338133266","0.18401803311567","0.276880643150861"
"At lease once a week","2005","Brandenburg","Part Time","49","0.200207163616062","0.142388541073129","0.258025786158995"
"At lease once a week","2005","Brandenburg","Not Working","89","0.191402179536867","0.152105355797765","0.230699003275968"
"At lease once a week","2005","Mecklenburg-Western Pomerania","Full Time","59","0.266078693685374","0.2032437705295","0.328913616841247"
"At lease once a week","2005","Mecklenburg-Western Pomerania","Part Time","20","","",""
"At lease once a week","2005","Mecklenburg-Western Pomerania","Not Working","40","0.165936401648721","0.115499852374827","0.216372950922615"
"At lease once a week","2005","Saxony","Full Time","193","0.280595373575449","0.245511730619609","0.31567901653129"
"At lease once a week","2005","Saxony","Part Time","63","0.233461534491152","0.183733609533449","0.283189459448855"
"At lease once a week","2005","Saxony","Not Working","131","0.200074626656262","0.168456853660795","0.231692399651729"
"At lease once a week","2005","Saxony-Anhalt","Full Time","84","0.207743032267275","0.163362567937227","0.252123496597324"
"At lease once a week","2005","Saxony-Anhalt","Part Time","53","0.301236001494675","0.234763619157381","0.367708383831968"
"At lease once a week","2005","Saxony-Anhalt","Not Working","74","0.150909432659601","0.115199449941517","0.186619415377686"
"At lease once a week","2005","Thuringia","Full Time","81","0.305930725337657","0.256288978895074","0.35557247178024"
"At lease once a week","2005","Thuringia","Part Time","39","0.197185780255723","0.139539953670942","0.254831606840504"
"At lease once a week","2005","Thuringia","Not Working","79","0.174530508237801","0.136113932861454","0.212947083614148"
"Almost never or never","2006","Schleswig-Holstein","Full Time","","","",""
"Almost never or never","2006","Schleswig-Holstein","Part Time","","","",""
"Almost never or never","2006","Schleswig-Holstein","Not Working","","","",""
"Almost never or never","2006","Hamburg","Full Time","","","",""
"Almost never or never","2006","Hamburg","Part Time","","","",""
"Almost never or never","2006","Hamburg","Not Working","","","",""
"Almost never or never","2006","Lower Saxony","Full Time","","","",""
"Almost never or never","2006","Lower Saxony","Part Time","","","",""
"Almost never or never","2006","Lower Saxony","Not Working","","","",""
"Almost never or never","2006","Bremen","Full Time","","","",""
"Almost never or never","2006","Bremen","Part Time","","","",""
"Almost never or never","2006","Bremen","Not Working","","","",""
"Almost never or never","2006","North Rhine-Westphalia","Full Time","","","",""
"Almost never or never","2006","North Rhine-Westphalia","Part Time","","","",""
"Almost never or never","2006","North Rhine-Westphalia","Not Working","","","",""
"Almost never or never","2006","Hesse","Full Time","","","",""
"Almost never or never","2006","Hesse","Part Time","","","",""
"Almost never or never","2006","Hesse","Not Working","","","",""
"Almost never or never","2006","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Almost never or never","2006","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Almost never or never","2006","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Almost never or never","2006","Baden-Württemberg","Full Time","","","",""
"Almost never or never","2006","Baden-Württemberg","Part Time","","","",""
"Almost never or never","2006","Baden-Württemberg","Not Working","","","",""
"Almost never or never","2006","Bavaria","Full Time","","","",""
"Almost never or never","2006","Bavaria","Part Time","","","",""
"Almost never or never","2006","Bavaria","Not Working","","","",""
"Almost never or never","2006","Berlin","Full Time","","","",""
"Almost never or never","2006","Berlin","Part Time","","","",""
"Almost never or never","2006","Berlin","Not Working","","","",""
"Almost never or never","2006","Brandenburg","Full Time","","","",""
"Almost never or never","2006","Brandenburg","Part Time","","","",""
"Almost never or never","2006","Brandenburg","Not Working","","","",""
"Almost never or never","2006","Mecklenburg-Western Pomerania","Full Time","","","",""
"Almost never or never","2006","Mecklenburg-Western Pomerania","Part Time","","","",""
"Almost never or never","2006","Mecklenburg-Western Pomerania","Not Working","","","",""
"Almost never or never","2006","Saxony","Full Time","","","",""
"Almost never or never","2006","Saxony","Part Time","","","",""
"Almost never or never","2006","Saxony","Not Working","","","",""
"Almost never or never","2006","Saxony-Anhalt","Full Time","","","",""
"Almost never or never","2006","Saxony-Anhalt","Part Time","","","",""
"Almost never or never","2006","Saxony-Anhalt","Not Working","","","",""
"Almost never or never","2006","Thuringia","Full Time","","","",""
"Almost never or never","2006","Thuringia","Part Time","","","",""
"Almost never or never","2006","Thuringia","Not Working","","","",""
"Several times a year","2006","Schleswig-Holstein","Full Time","","","",""
"Several times a year","2006","Schleswig-Holstein","Part Time","","","",""
"Several times a year","2006","Schleswig-Holstein","Not Working","","","",""
"Several times a year","2006","Hamburg","Full Time","","","",""
"Several times a year","2006","Hamburg","Part Time","","","",""
"Several times a year","2006","Hamburg","Not Working","","","",""
"Several times a year","2006","Lower Saxony","Full Time","","","",""
"Several times a year","2006","Lower Saxony","Part Time","","","",""
"Several times a year","2006","Lower Saxony","Not Working","","","",""
"Several times a year","2006","Bremen","Full Time","","","",""
"Several times a year","2006","Bremen","Part Time","","","",""
"Several times a year","2006","Bremen","Not Working","","","",""
"Several times a year","2006","North Rhine-Westphalia","Full Time","","","",""
"Several times a year","2006","North Rhine-Westphalia","Part Time","","","",""
"Several times a year","2006","North Rhine-Westphalia","Not Working","","","",""
"Several times a year","2006","Hesse","Full Time","","","",""
"Several times a year","2006","Hesse","Part Time","","","",""
"Several times a year","2006","Hesse","Not Working","","","",""
"Several times a year","2006","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Several times a year","2006","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Several times a year","2006","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Several times a year","2006","Baden-Württemberg","Full Time","","","",""
"Several times a year","2006","Baden-Württemberg","Part Time","","","",""
"Several times a year","2006","Baden-Württemberg","Not Working","","","",""
"Several times a year","2006","Bavaria","Full Time","","","",""
"Several times a year","2006","Bavaria","Part Time","","","",""
"Several times a year","2006","Bavaria","Not Working","","","",""
"Several times a year","2006","Berlin","Full Time","","","",""
"Several times a year","2006","Berlin","Part Time","","","",""
"Several times a year","2006","Berlin","Not Working","","","",""
"Several times a year","2006","Brandenburg","Full Time","","","",""
"Several times a year","2006","Brandenburg","Part Time","","","",""
"Several times a year","2006","Brandenburg","Not Working","","","",""
"Several times a year","2006","Mecklenburg-Western Pomerania","Full Time","","","",""
"Several times a year","2006","Mecklenburg-Western Pomerania","Part Time","","","",""
"Several times a year","2006","Mecklenburg-Western Pomerania","Not Working","","","",""
"Several times a year","2006","Saxony","Full Time","","","",""
"Several times a year","2006","Saxony","Part Time","","","",""
"Several times a year","2006","Saxony","Not Working","","","",""
"Several times a year","2006","Saxony-Anhalt","Full Time","","","",""
"Several times a year","2006","Saxony-Anhalt","Part Time","","","",""
"Several times a year","2006","Saxony-Anhalt","Not Working","","","",""
"Several times a year","2006","Thuringia","Full Time","","","",""
"Several times a year","2006","Thuringia","Part Time","","","",""
"Several times a year","2006","Thuringia","Not Working","","","",""
"At least once a month","2006","Schleswig-Holstein","Full Time","","","",""
"At least once a month","2006","Schleswig-Holstein","Part Time","","","",""
"At least once a month","2006","Schleswig-Holstein","Not Working","","","",""
"At least once a month","2006","Hamburg","Full Time","","","",""
"At least once a month","2006","Hamburg","Part Time","","","",""
"At least once a month","2006","Hamburg","Not Working","","","",""
"At least once a month","2006","Lower Saxony","Full Time","","","",""
"At least once a month","2006","Lower Saxony","Part Time","","","",""
"At least once a month","2006","Lower Saxony","Not Working","","","",""
"At least once a month","2006","Bremen","Full Time","","","",""
"At least once a month","2006","Bremen","Part Time","","","",""
"At least once a month","2006","Bremen","Not Working","","","",""
"At least once a month","2006","North Rhine-Westphalia","Full Time","","","",""
"At least once a month","2006","North Rhine-Westphalia","Part Time","","","",""
"At least once a month","2006","North Rhine-Westphalia","Not Working","","","",""
"At least once a month","2006","Hesse","Full Time","","","",""
"At least once a month","2006","Hesse","Part Time","","","",""
"At least once a month","2006","Hesse","Not Working","","","",""
"At least once a month","2006","Rhineland-Palatinate,Saarland","Full Time","","","",""
"At least once a month","2006","Rhineland-Palatinate,Saarland","Part Time","","","",""
"At least once a month","2006","Rhineland-Palatinate,Saarland","Not Working","","","",""
"At least once a month","2006","Baden-Württemberg","Full Time","","","",""
"At least once a month","2006","Baden-Württemberg","Part Time","","","",""
"At least once a month","2006","Baden-Württemberg","Not Working","","","",""
"At least once a month","2006","Bavaria","Full Time","","","",""
"At least once a month","2006","Bavaria","Part Time","","","",""
"At least once a month","2006","Bavaria","Not Working","","","",""
"At least once a month","2006","Berlin","Full Time","","","",""
"At least once a month","2006","Berlin","Part Time","","","",""
"At least once a month","2006","Berlin","Not Working","","","",""
"At least once a month","2006","Brandenburg","Full Time","","","",""
"At least once a month","2006","Brandenburg","Part Time","","","",""
"At least once a month","2006","Brandenburg","Not Working","","","",""
"At least once a month","2006","Mecklenburg-Western Pomerania","Full Time","","","",""
"At least once a month","2006","Mecklenburg-Western Pomerania","Part Time","","","",""
"At least once a month","2006","Mecklenburg-Western Pomerania","Not Working","","","",""
"At least once a month","2006","Saxony","Full Time","","","",""
"At least once a month","2006","Saxony","Part Time","","","",""
"At least once a month","2006","Saxony","Not Working","","","",""
"At least once a month","2006","Saxony-Anhalt","Full Time","","","",""
"At least once a month","2006","Saxony-Anhalt","Part Time","","","",""
"At least once a month","2006","Saxony-Anhalt","Not Working","","","",""
"At least once a month","2006","Thuringia","Full Time","","","",""
"At least once a month","2006","Thuringia","Part Time","","","",""
"At least once a month","2006","Thuringia","Not Working","","","",""
"At lease once a week","2006","Schleswig-Holstein","Full Time","","","",""
"At lease once a week","2006","Schleswig-Holstein","Part Time","","","",""
"At lease once a week","2006","Schleswig-Holstein","Not Working","","","",""
"At lease once a week","2006","Hamburg","Full Time","","","",""
"At lease once a week","2006","Hamburg","Part Time","","","",""
"At lease once a week","2006","Hamburg","Not Working","","","",""
"At lease once a week","2006","Lower Saxony","Full Time","","","",""
"At lease once a week","2006","Lower Saxony","Part Time","","","",""
"At lease once a week","2006","Lower Saxony","Not Working","","","",""
"At lease once a week","2006","Bremen","Full Time","","","",""
"At lease once a week","2006","Bremen","Part Time","","","",""
"At lease once a week","2006","Bremen","Not Working","","","",""
"At lease once a week","2006","North Rhine-Westphalia","Full Time","","","",""
"At lease once a week","2006","North Rhine-Westphalia","Part Time","","","",""
"At lease once a week","2006","North Rhine-Westphalia","Not Working","","","",""
"At lease once a week","2006","Hesse","Full Time","","","",""
"At lease once a week","2006","Hesse","Part Time","","","",""
"At lease once a week","2006","Hesse","Not Working","","","",""
"At lease once a week","2006","Rhineland-Palatinate,Saarland","Full Time","","","",""
"At lease once a week","2006","Rhineland-Palatinate,Saarland","Part Time","","","",""
"At lease once a week","2006","Rhineland-Palatinate,Saarland","Not Working","","","",""
"At lease once a week","2006","Baden-Württemberg","Full Time","","","",""
"At lease once a week","2006","Baden-Württemberg","Part Time","","","",""
"At lease once a week","2006","Baden-Württemberg","Not Working","","","",""
"At lease once a week","2006","Bavaria","Full Time","","","",""
"At lease once a week","2006","Bavaria","Part Time","","","",""
"At lease once a week","2006","Bavaria","Not Working","","","",""
"At lease once a week","2006","Berlin","Full Time","","","",""
"At lease once a week","2006","Berlin","Part Time","","","",""
"At lease once a week","2006","Berlin","Not Working","","","",""
"At lease once a week","2006","Brandenburg","Full Time","","","",""
"At lease once a week","2006","Brandenburg","Part Time","","","",""
"At lease once a week","2006","Brandenburg","Not Working","","","",""
"At lease once a week","2006","Mecklenburg-Western Pomerania","Full Time","","","",""
"At lease once a week","2006","Mecklenburg-Western Pomerania","Part Time","","","",""
"At lease once a week","2006","Mecklenburg-Western Pomerania","Not Working","","","",""
"At lease once a week","2006","Saxony","Full Time","","","",""
"At lease once a week","2006","Saxony","Part Time","","","",""
"At lease once a week","2006","Saxony","Not Working","","","",""
"At lease once a week","2006","Saxony-Anhalt","Full Time","","","",""
"At lease once a week","2006","Saxony-Anhalt","Part Time","","","",""
"At lease once a week","2006","Saxony-Anhalt","Not Working","","","",""
"At lease once a week","2006","Thuringia","Full Time","","","",""
"At lease once a week","2006","Thuringia","Part Time","","","",""
"At lease once a week","2006","Thuringia","Not Working","","","",""
"Almost never or never","2007","Schleswig-Holstein","Full Time","62","0.221217080163137","0.165079203686982","0.277354956639292"
"Almost never or never","2007","Schleswig-Holstein","Part Time","46","0.253575530136237","0.183246273203538","0.323904787068937"
"Almost never or never","2007","Schleswig-Holstein","Not Working","134","0.480781164846252","0.419577553266635","0.54198477642587"
"Almost never or never","2007","Hamburg","Full Time","26","","",""
"Almost never or never","2007","Hamburg","Part Time","24","","",""
"Almost never or never","2007","Hamburg","Not Working","64","0.606662022923268","0.521704356490405","0.691619689356131"
"Almost never or never","2007","Lower Saxony","Full Time","199","0.296383078988266","0.261752902886687","0.331013255089844"
"Almost never or never","2007","Lower Saxony","Part Time","143","0.315077981160404","0.272625921462352","0.357530040858457"
"Almost never or never","2007","Lower Saxony","Not Working","354","0.525475694704379","0.488667549657184","0.562283839751574"
"Almost never or never","2007","Bremen","Full Time","13","","",""
"Almost never or never","2007","Bremen","Part Time","8","","",""
"Almost never or never","2007","Bremen","Not Working","33","0.511103700199732","0.388636160914751","0.633571239484713"
"Almost never or never","2007","North Rhine-Westphalia","Full Time","478","0.303210549627106","0.2804814131864","0.325939686067812"
"Almost never or never","2007","North Rhine-Westphalia","Part Time","327","0.342327611532049","0.312785806115996","0.371869416948102"
"Almost never or never","2007","North Rhine-Westphalia","Not Working","923","0.60870850603732","0.58508123827378","0.632335773800859"
"Almost never or never","2007","Hesse","Full Time","141","0.261941594936559","0.225426865045246","0.298456324827871"
"Almost never or never","2007","Hesse","Part Time","106","0.333497453523934","0.284930487569534","0.382064419478333"
"Almost never or never","2007","Hesse","Not Working","229","0.518393400930201","0.473364280129731","0.56342252173067"
"Almost never or never","2007","Rhineland-Palatinate,Saarland","Full Time","158","0.35564519049074","0.310293110108342","0.400997270873138"
"Almost never or never","2007","Rhineland-Palatinate,Saarland","Part Time","97","0.330216369034322","0.275229183074912","0.385203554993732"
"Almost never or never","2007","Rhineland-Palatinate,Saarland","Not Working","261","0.586979696876837","0.541984473152907","0.631974920600767"
"Almost never or never","2007","Baden-Württemberg","Full Time","292","0.309268551897514","0.280463249400861","0.338073854394167"
"Almost never or never","2007","Baden-Württemberg","Part Time","167","0.328333270075807","0.289508016791383","0.367158523360232"
"Almost never or never","2007","Baden-Württemberg","Not Working","512","0.551793000861458","0.519899509508397","0.58368649221452"
"Almost never or never","2007","Bavaria","Full Time","289","0.260464743025323","0.235518159432651","0.285411326617996"
"Almost never or never","2007","Bavaria","Part Time","195","0.311948001744377","0.278060652140807","0.345835351347947"
"Almost never or never","2007","Bavaria","Not Working","504","0.535535078787576","0.505267592229799","0.565802565345353"
"Almost never or never","2007","Berlin","Full Time","64","0.232612890516884","0.184400216226287","0.28082556480748"
"Almost never or never","2007","Berlin","Part Time","52","0.298781976729247","0.232645217121632","0.364918736336861"
"Almost never or never","2007","Berlin","Not Working","138","0.538963972206369","0.479941131258791","0.597986813153947"
"Almost never or never","2007","Brandenburg","Full Time","92","0.301196750039811","0.250208454397618","0.352185045682003"
"Almost never or never","2007","Brandenburg","Part Time","60","0.376469172220259","0.302765738459697","0.450172605980821"
"Almost never or never","2007","Brandenburg","Not Working","227","0.65366815882518","0.605954657682819","0.70138165996754"
"Almost never or never","2007","Mecklenburg-Western Pomerania","Full Time","68","0.349800204379738","0.283539660462209","0.416060748297267"
"Almost never or never","2007","Mecklenburg-Western Pomerania","Part Time","43","0.436093677492271","0.339856831282014","0.532330523702528"
"Almost never or never","2007","Mecklenburg-Western Pomerania","Not Working","133","0.686135288374156","0.622297740728612","0.7499728360197"
"Almost never or never","2007","Saxony","Full Time","199","0.345090459518054","0.307208927143733","0.382971991892376"
"Almost never or never","2007","Saxony","Part Time","104","0.313846654178638","0.261247126896395","0.366446181460881"
"Almost never or never","2007","Saxony","Not Working","353","0.592795183308368","0.553709965919412","0.631880400697323"
"Almost never or never","2007","Saxony-Anhalt","Full Time","123","0.367486515916705","0.315390352599861","0.41958267923355"
"Almost never or never","2007","Saxony-Anhalt","Part Time","66","0.421166496390335","0.346945399450947","0.495387593329723"
"Almost never or never","2007","Saxony-Anhalt","Not Working","247","0.667715007877619","0.619977117587378","0.715452898167861"
"Almost never or never","2007","Thuringia","Full Time","119","0.331587237303265","0.281765106105701","0.381409368500829"
"Almost never or never","2007","Thuringia","Part Time","74","0.481733428260319","0.406842359817344","0.556624496703293"
"Almost never or never","2007","Thuringia","Not Working","260","0.674746270424075","0.628894374954405","0.720598165893745"
"Several times a year","2007","Schleswig-Holstein","Full Time","48","0.24261725085105","0.184640084294471","0.30059441740763"
"Several times a year","2007","Schleswig-Holstein","Part Time","24","","",""
"Several times a year","2007","Schleswig-Holstein","Not Working","22","","",""
"Several times a year","2007","Hamburg","Full Time","25","","",""
"Several times a year","2007","Hamburg","Part Time","5","","",""
"Several times a year","2007","Hamburg","Not Working","13","","",""
"Several times a year","2007","Lower Saxony","Full Time","133","0.227279681824076","0.195499869211565","0.259059494436586"
"Several times a year","2007","Lower Saxony","Part Time","99","0.217405942143435","0.179711861685313","0.255100022601556"
"Several times a year","2007","Lower Saxony","Not Working","82","0.119407022585352","0.0955046546320232","0.143309390538681"
"Several times a year","2007","Bremen","Full Time","10","","",""
"Several times a year","2007","Bremen","Part Time","9","","",""
"Several times a year","2007","Bremen","Not Working","9","","",""
"Several times a year","2007","North Rhine-Westphalia","Full Time","320","0.225438445374689","0.204775037066443","0.246101853682935"
"Several times a year","2007","North Rhine-Westphalia","Part Time","170","0.193386066153322","0.168796168943983","0.217975963362661"
"Several times a year","2007","North Rhine-Westphalia","Not Working","191","0.113110518840386","0.0977768929370029","0.128444144743769"
"Several times a year","2007","Hesse","Full Time","120","0.224552412465392","0.189898236153131","0.259206588777652"
"Several times a year","2007","Hesse","Part Time","45","0.145696382182831","0.109353086082606","0.182039678283057"
"Several times a year","2007","Hesse","Not Working","48","0.103385346420245","0.0759475057098723","0.130823187130617"
"Several times a year","2007","Rhineland-Palatinate,Saarland","Full Time","93","0.212363061617944","0.173616895763749","0.251109227472139"
"Several times a year","2007","Rhineland-Palatinate,Saarland","Part Time","48","0.167183989373762","0.1235558385272","0.210812140220325"
"Several times a year","2007","Rhineland-Palatinate,Saarland","Not Working","48","0.109515420640246","0.0809776518822915","0.138053189398201"
"Several times a year","2007","Baden-Württemberg","Full Time","200","0.200936104243592","0.17596316340491","0.225909045082274"
"Several times a year","2007","Baden-Württemberg","Part Time","111","0.199849137503204","0.16678805942488","0.232910215581529"
"Several times a year","2007","Baden-Württemberg","Not Working","85","0.100658654632378","0.0813628677644585","0.119954441500297"
"Several times a year","2007","Bavaria","Full Time","262","0.217606554563482","0.194153157737626","0.241059951389337"
"Several times a year","2007","Bavaria","Part Time","158","0.250641830717936","0.218941968905711","0.282341692530162"
"Several times a year","2007","Bavaria","Not Working","141","0.131323104754874","0.1108253806678","0.151820828841949"
"Several times a year","2007","Berlin","Full Time","77","0.232527498657574","0.184320992688527","0.28073400462662"
"Several times a year","2007","Berlin","Part Time","42","0.243817768853022","0.181775868775254","0.305859668930789"
"Several times a year","2007","Berlin","Not Working","43","0.138340404185757","0.097459998765065","0.179220809606449"
"Several times a year","2007","Brandenburg","Full Time","99","0.288305972863017","0.237962708008744","0.33864923771729"
"Several times a year","2007","Brandenburg","Part Time","52","0.292218528142359","0.223035826707381","0.361401229577338"
"Several times a year","2007","Brandenburg","Not Working","54","0.113574162114172","0.0817558319792001","0.145392492249143"
"Several times a year","2007","Mecklenburg-Western Pomerania","Full Time","40","0.19817457530772","0.142790433271641","0.253558717343798"
"Several times a year","2007","Mecklenburg-Western Pomerania","Part Time","22","","",""
"Several times a year","2007","Mecklenburg-Western Pomerania","Not Working","27","","",""
"Several times a year","2007","Saxony","Full Time","136","0.248612595414387","0.214172533558222","0.283052657270551"
"Several times a year","2007","Saxony","Part Time","84","0.264688526072295","0.214683261887465","0.314693790257126"
"Several times a year","2007","Saxony","Not Working","69","0.140274404885843","0.112648094228449","0.167900715543236"
"Several times a year","2007","Saxony-Anhalt","Full Time","94","0.298066520989982","0.248640605791558","0.347492436188405"
"Several times a year","2007","Saxony-Anhalt","Part Time","41","0.265552993180317","0.199166540437296","0.331939445923339"
"Several times a year","2007","Saxony-Anhalt","Not Working","43","0.105991751793361","0.0747943024800427","0.13718920110668"
"Several times a year","2007","Thuringia","Full Time","105","0.309155872105168","0.260247881941342","0.358063862268995"
"Several times a year","2007","Thuringia","Part Time","41","0.222221212693174","0.159909334827035","0.284533090559314"
"Several times a year","2007","Thuringia","Not Working","52","0.125635055366089","0.0931952909851534","0.158074819747024"
"At least once a month","2007","Schleswig-Holstein","Full Time","16","","",""
"At least once a month","2007","Schleswig-Holstein","Part Time","11","","",""
"At least once a month","2007","Schleswig-Holstein","Not Working","13","","",""
"At least once a month","2007","Hamburg","Full Time","8","","",""
"At least once a month","2007","Hamburg","Part Time","4","","",""
"At least once a month","2007","Hamburg","Not Working","6","","",""
"At least once a month","2007","Lower Saxony","Full Time","44","0.084978441964281","0.0638323603026487","0.106124523625913"
"At least once a month","2007","Lower Saxony","Part Time","30","0.0812999262678152","0.0563251775862494","0.106274674949381"
"At least once a month","2007","Lower Saxony","Not Working","37","0.0426187428387647","0.027729206911126","0.0575082787664035"
"At least once a month","2007","Bremen","Full Time","7","","",""
"At least once a month","2007","Bremen","Part Time","1","","",""
"At least once a month","2007","Bremen","Not Working","3","","",""
"At least once a month","2007","North Rhine-Westphalia","Full Time","124","0.0768084448009777","0.0636407304749738","0.0899761591269816"
"At least once a month","2007","North Rhine-Westphalia","Part Time","74","0.0647015153547844","0.0493855771558095","0.0800174535537593"
"At least once a month","2007","North Rhine-Westphalia","Not Working","72","0.0371910738512362","0.0280299653384762","0.0463521823639963"
"At least once a month","2007","Hesse","Full Time","64","0.142441663101049","0.113416755359479","0.171466570842619"
"At least once a month","2007","Hesse","Part Time","27","","",""
"At least once a month","2007","Hesse","Not Working","17","","",""
"At least once a month","2007","Rhineland-Palatinate,Saarland","Full Time","35","0.108659311891852","0.0791756414877654","0.138142982295938"
"At least once a month","2007","Rhineland-Palatinate,Saarland","Part Time","20","","",""
"At least once a month","2007","Rhineland-Palatinate,Saarland","Not Working","26","","",""
"At least once a month","2007","Baden-Württemberg","Full Time","99","0.101933378176478","0.0830768197269908","0.120789936625965"
"At least once a month","2007","Baden-Württemberg","Part Time","56","0.0977666979572459","0.0732119865933864","0.122321409321105"
"At least once a month","2007","Baden-Württemberg","Not Working","52","0.0471528417491597","0.0335590625923544","0.060746620905965"
"At least once a month","2007","Bavaria","Full Time","140","0.0880632902885974","0.0719554629072359","0.104171117669959"
"At least once a month","2007","Bavaria","Part Time","78","0.0864632407970945","0.065906008786985","0.107020472807204"
"At least once a month","2007","Bavaria","Not Working","57","0.0519706188908345","0.0384997447139886","0.0654414930676804"
"At least once a month","2007","Berlin","Full Time","37","0.111637311149299","0.0757007164289347","0.147573905869663"
"At least once a month","2007","Berlin","Part Time","14","","",""
"At least once a month","2007","Berlin","Not Working","17","","",""
"At least once a month","2007","Brandenburg","Full Time","34","0.116384825229266","0.0807440075875764","0.152025642870955"
"At least once a month","2007","Brandenburg","Part Time","15","","",""
"At least once a month","2007","Brandenburg","Not Working","16","","",""
"At least once a month","2007","Mecklenburg-Western Pomerania","Full Time","12","","",""
"At least once a month","2007","Mecklenburg-Western Pomerania","Part Time","9","","",""
"At least once a month","2007","Mecklenburg-Western Pomerania","Not Working","4","","",""
"At least once a month","2007","Saxony","Full Time","59","0.0794951925525067","0.0579399027074728","0.101050482397541"
"At least once a month","2007","Saxony","Part Time","21","","",""
"At least once a month","2007","Saxony","Not Working","31","0.0407964599848344","0.0250595169822023","0.0565334029874665"
"At least once a month","2007","Saxony-Anhalt","Full Time","27","","",""
"At least once a month","2007","Saxony-Anhalt","Part Time","13","","",""
"At least once a month","2007","Saxony-Anhalt","Not Working","9","","",""
"At least once a month","2007","Thuringia","Full Time","33","0.0881331230466281","0.0581320815837299","0.118134164509526"
"At least once a month","2007","Thuringia","Part Time","14","","",""
"At least once a month","2007","Thuringia","Not Working","19","","",""
"At lease once a week","2007","Schleswig-Holstein","Full Time","84","0.424216443894578","0.357372537557375","0.491060350231781"
"At lease once a week","2007","Schleswig-Holstein","Part Time","66","0.515545349967715","0.434756872212765","0.596333827722664"
"At lease once a week","2007","Schleswig-Holstein","Not Working","87","0.351373695076896","0.292893338777966","0.409854051375825"
"At lease once a week","2007","Hamburg","Full Time","46","0.443859395135357","0.348827705180102","0.538891085090611"
"At lease once a week","2007","Hamburg","Part Time","31","0.507758317477326","0.385275315975393","0.630241318979259"
"At lease once a week","2007","Hamburg","Not Working","44","0.286929361169984","0.208261018026352","0.365597704313615"
"At lease once a week","2007","Lower Saxony","Full Time","292","0.391358797223377","0.354348030283115","0.42836956416364"
"At lease once a week","2007","Lower Saxony","Part Time","188","0.386216150428346","0.341723106448806","0.430709194407886"
"At lease once a week","2007","Lower Saxony","Not Working","234","0.312498539871504","0.278332142094136","0.346664937648872"
"At lease once a week","2007","Bremen","Full Time","22","","",""
"At lease once a week","2007","Bremen","Part Time","11","","",""
"At lease once a week","2007","Bremen","Not Working","19","","",""
"At lease once a week","2007","North Rhine-Westphalia","Full Time","649","0.394542560197227","0.370374113583001","0.418711006811453"
"At lease once a week","2007","North Rhine-Westphalia","Part Time","420","0.399584806959845","0.369088897896681","0.430080716023008"
"At lease once a week","2007","North Rhine-Westphalia","Not Working","453","0.240989901271058","0.220284587642517","0.261695214899599"
"At lease once a week","2007","Hesse","Full Time","232","0.371064329497","0.330945503976159","0.411183155017842"
"At lease once a week","2007","Hesse","Part Time","184","0.459398370171586","0.408061757879346","0.510734982463826"
"At lease once a week","2007","Hesse","Not Working","179","0.332663578491925","0.290202349300094","0.375124807683756"
"At lease once a week","2007","Rhineland-Palatinate,Saarland","Full Time","142","0.323332435999464","0.279018683964139","0.36764618803479"
"At lease once a week","2007","Rhineland-Palatinate,Saarland","Part Time","116","0.406493986712999","0.349064550140404","0.463923423285595"
"At lease once a week","2007","Rhineland-Palatinate,Saarland","Not Working","125","0.248155721761642","0.208683163786293","0.287628279736992"
"At lease once a week","2007","Baden-Württemberg","Full Time","398","0.387861965682415","0.357494173090182","0.418229758274648"
"At lease once a week","2007","Baden-Württemberg","Part Time","228","0.374050894463742","0.334045846667243","0.414055942260242"
"At lease once a week","2007","Baden-Württemberg","Not Working","285","0.300395502757004","0.27099548027895","0.329795525235059"
"At lease once a week","2007","Bavaria","Full Time","498","0.433865412122598","0.405694914233088","0.462035910012108"
"At lease once a week","2007","Bavaria","Part Time","287","0.350946926740592","0.316037180170542","0.385856673310642"
"At lease once a week","2007","Bavaria","Not Working","341","0.281171197566716","0.253887445942866","0.308454949190565"
