"m11104","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","2010","Employed","inadequately","","","","","2"
"Several times a year","2010","Employed","general elemantary","","","","","2"
"Several times a year","2010","Employed","middle vocational","","","","","2"
"Several times a year","2010","Employed","vocational + Abi","","","","","2"
"Several times a year","2010","Employed","higher vocational","","","","","2"
"Several times a year","2010","Employed","higher education","","","","","2"
"Almost never or never","2011","Not Employed","vocational + Abi","225","0.51454088109701","0.469404793459809","0.55967696873421","1"
"Almost never or never","2011","Not Employed","higher vocational","271","0.516123129444289","0.472962420559697","0.55928383832888","1"
"Almost never or never","2011","Not Employed","higher education","609","0.405515397345529","0.381243943001756","0.429786851689303","1"
"Almost never or never","2011","Employed","in school","11","","","","1"
"Almost never or never","2011","Employed","higher education","830","0.162358220160988","0.151742665675963","0.172973774646014","1"
"Almost never or never","2011","Employed","inadequately","114","0.667819282677844","0.59638502399944","0.739253541356248","1"
"Almost never or never","2011","Not Employed","middle vocational","2953","0.590376461663689","0.576882644132932","0.603870279194446","1"
"Almost never or never","2011","Employed","higher vocational","423","0.306286480091881","0.281597008495847","0.330975951687916","1"
"Almost never or never","2011","Not Employed","in school","57","0.170473909000696","0.132614618477558","0.208333199523833","1"
"Almost never or never","2011","Not Employed","inadequately","196","0.790188888284741","0.738888564091454","0.841489212478028","1"
"Almost never or never","2011","Not Employed","general elemantary","1159","0.735973724309362","0.71442806449922","0.757519384119503","1"
"Almost never or never","2011","Employed","middle vocational","3422","0.358902754570098","0.34887784369379","0.368927665446406","1"
"Almost never or never","2011","Employed","vocational + Abi","408","0.231114739991094","0.210019717088859","0.252209762893328","1"
"Almost never or never","2011","Employed","general elemantary","687","0.464144190827853","0.437501628385284","0.490786753270423","1"
"At lease once a week","2011","Not Employed","in school","259","0.639908771316123","0.591581331466909","0.688236211165337","4"
"At lease once a week","2011","Not Employed","inadequately","22","","","","4"
"At lease once a week","2011","Not Employed","general elemantary","268","0.17387541266001","0.155350894105468","0.192399931214552","4"
"At lease once a week","2011","Not Employed","middle vocational","1427","0.275918585403839","0.263653741042639","0.28818342976504","4"
"At lease once a week","2011","Not Employed","vocational + Abi","157","0.316123508935324","0.274132639035143","0.358114378835505","4"
"At lease once a week","2011","Not Employed","higher vocational","160","0.30565323941977","0.26586569057236","0.345440788267179","4"
"At lease once a week","2011","Not Employed","higher education","689","0.430050204506443","0.405576500652677","0.454523908360209","4"
"At lease once a week","2011","Employed","in school","61","0.642904769598276","0.546043643715715","0.739765895480836","4"
"At lease once a week","2011","Employed","inadequately","32","0.217890141448433","0.155280311247591","0.280499971649275","4"
"At lease once a week","2011","Employed","general elemantary","360","0.280919331088978","0.256908611227652","0.304930050950304","4"
"At lease once a week","2011","Employed","middle vocational","2952","0.350790883854706","0.340817406102858","0.360764361606554","4"
"At lease once a week","2011","Employed","vocational + Abi","684","0.472789414491183","0.447805450563387","0.497773378418979","4"
"At lease once a week","2011","Employed","higher vocational","556","0.425660103912622","0.399176702178822","0.452143505646422","4"
"At lease once a week","2011","Employed","higher education","2555","0.579858531205436","0.56565045827687","0.594066604134001","4"
"At least once a month","2011","Not Employed","vocational + Abi","19","","","","3"
"At least once a month","2011","Not Employed","higher vocational","16","","","","3"
"At least once a month","2011","Not Employed","higher education","78","0.0493084765192741","0.0386055529720977","0.0600114000664505","3"
"At least once a month","2011","Not Employed","middle vocational","183","0.0350254151703891","0.0299808069017251","0.0400700234390532","3"
"At least once a month","2011","Employed","in school","13","","","","3"
"At least once a month","2011","Employed","higher education","438","0.0983507002913487","0.0897786653917479","0.106922735190949","3"
"At least once a month","2011","Employed","higher vocational","114","0.0985390676069512","0.0825752968795771","0.114502838334325","3"
"At least once a month","2011","Not Employed","general elemantary","42","0.0223146716923071","0.0150952922472138","0.0295340511374004","3"
"At least once a month","2011","Employed","inadequately","4","","","","3"
"At least once a month","2011","Employed","general elemantary","66","0.0468710858631302","0.035579527313372","0.0581626444128885","3"
"At least once a month","2011","Not Employed","inadequately","6","","","","3"
"At least once a month","2011","Employed","middle vocational","631","0.0732148903071319","0.0677708742071082","0.0786589064071557","3"
"At least once a month","2011","Employed","vocational + Abi","137","0.0996920813195705","0.0847000224895717","0.114684140149569","3"
"At least once a month","2011","Not Employed","in school","22","","","","3"
"Several times a year","2011","Not Employed","in school","41","0.149082445924424","0.113224493863502","0.184940397985347","2"
"Several times a year","2011","Not Employed","inadequately","18","","","","2"
"Several times a year","2011","Not Employed","general elemantary","139","0.0678361913383216","0.0555453414156771","0.0801270412609661","2"
"Several times a year","2011","Not Employed","middle vocational","539","0.0986795377620826","0.0904961895285142","0.106862885995651","2"
"Several times a year","2011","Not Employed","vocational + Abi","70","0.120426330047912","0.0910339690251609","0.149818691070664","2"
"Several times a year","2011","Not Employed","higher vocational","68","0.132868697166856","0.103553133642864","0.162184260690848","2"
"Several times a year","2011","Not Employed","higher education","196","0.115125921628754","0.0993480246279422","0.130903818629565","2"
"Several times a year","2011","Employed","in school","9","","","","2"
"Several times a year","2011","Employed","inadequately","17","","","","2"
"Several times a year","2011","Employed","general elemantary","233","0.208065392220038","0.186379856926411","0.229750927513666","2"
"Several times a year","2011","Employed","middle vocational","1790","0.217091471268064","0.208475444051258","0.22570749848487","2"
"Several times a year","2011","Employed","vocational + Abi","305","0.196403764198153","0.176523174531016","0.216284353865289","2"
"Several times a year","2011","Employed","higher vocational","246","0.169514348388545","0.149417539548365","0.189611157228725","2"
"Several times a year","2011","Employed","higher education","813","0.159432548342227","0.148894719122463","0.169970377561991","2"
"Almost never or never","2012","Employed","in school","","","","","1"
"Almost never or never","2012","Not Employed","vocational + Abi","","","","","1"
"Almost never or never","2012","Not Employed","higher vocational","","","","","1"
"Almost never or never","2012","Not Employed","higher education","","","","","1"
"Almost never or never","2012","Employed","higher education","","","","","1"
"Almost never or never","2012","Employed","inadequately","","","","","1"
"Almost never or never","2012","Employed","general elemantary","","","","","1"
"Almost never or never","2012","Not Employed","in school","","","","","1"
"Almost never or never","2012","Not Employed","middle vocational","","","","","1"
"Almost never or never","2012","Employed","higher vocational","","","","","1"
"Almost never or never","2012","Not Employed","inadequately","","","","","1"
"Almost never or never","2012","Not Employed","general elemantary","","","","","1"
"Almost never or never","2012","Employed","middle vocational","","","","","1"
"Almost never or never","2012","Employed","vocational + Abi","","","","","1"
"At lease once a week","2012","Not Employed","in school","","","","","4"
"At lease once a week","2012","Not Employed","inadequately","","","","","4"
"At lease once a week","2012","Not Employed","general elemantary","","","","","4"
"At lease once a week","2012","Not Employed","middle vocational","","","","","4"
"At lease once a week","2012","Not Employed","vocational + Abi","","","","","4"
"At lease once a week","2012","Not Employed","higher vocational","","","","","4"
"At lease once a week","2012","Not Employed","higher education","","","","","4"
"At lease once a week","2012","Employed","in school","","","","","4"
"At lease once a week","2012","Employed","inadequately","","","","","4"
"At lease once a week","2012","Employed","general elemantary","","","","","4"
"At lease once a week","2012","Employed","middle vocational","","","","","4"
"At lease once a week","2012","Employed","vocational + Abi","","","","","4"
"At lease once a week","2012","Employed","higher vocational","","","","","4"
"At lease once a week","2012","Employed","higher education","","","","","4"
"At least once a month","2012","Not Employed","vocational + Abi","","","","","3"
"At least once a month","2012","Not Employed","higher vocational","","","","","3"
"At least once a month","2012","Not Employed","higher education","","","","","3"
"At least once a month","2012","Not Employed","middle vocational","","","","","3"
"At least once a month","2012","Employed","in school","","","","","3"
"At least once a month","2012","Employed","higher education","","","","","3"
"At least once a month","2012","Employed","inadequately","","","","","3"
"At least once a month","2012","Employed","higher vocational","","","","","3"
"At least once a month","2012","Employed","general elemantary","","","","","3"
"At least once a month","2012","Employed","middle vocational","","","","","3"
"At least once a month","2012","Employed","vocational + Abi","","","","","3"
"At least once a month","2012","Not Employed","general elemantary","","","","","3"
"At least once a month","2012","Not Employed","inadequately","","","","","3"
"At least once a month","2012","Not Employed","in school","","","","","3"
"Several times a year","2012","Not Employed","in school","","","","","2"
"Several times a year","2012","Not Employed","inadequately","","","","","2"
"Several times a year","2012","Not Employed","general elemantary","","","","","2"
"Several times a year","2012","Not Employed","middle vocational","","","","","2"
"Several times a year","2012","Not Employed","vocational + Abi","","","","","2"
"Several times a year","2012","Not Employed","higher vocational","","","","","2"
"Several times a year","2012","Not Employed","higher education","","","","","2"
"Several times a year","2012","Employed","in school","","","","","2"
"Several times a year","2012","Employed","inadequately","","","","","2"
"Several times a year","2012","Employed","general elemantary","","","","","2"
"Several times a year","2012","Employed","middle vocational","","","","","2"
"Several times a year","2012","Employed","vocational + Abi","","","","","2"
"Several times a year","2012","Employed","higher vocational","","","","","2"
"Several times a year","2012","Employed","higher education","","","","","2"
"Almost never or never","2013","Not Employed","vocational + Abi","150","0.422250652725865","0.370505584322797","0.473995721128933","1"
"Almost never or never","2013","Not Employed","higher vocational","174","0.397819268505343","0.353663908864714","0.441974628145973","1"
"Almost never or never","2013","Not Employed","higher education","404","0.268060041829725","0.245354693253028","0.290765390406422","1"
"Almost never or never","2013","Employed","in school","9","","","","1"
"Almost never or never","2013","Not Employed","middle vocational","2057","0.453475562344288","0.438787555563925","0.468163569124651","1"
"Almost never or never","2013","Employed","higher education","638","0.13151681235111","0.121482772467636","0.141550852234584","1"
"Almost never or never","2013","Not Employed","in school","41","0.0873960133466928","0.0576813820663579","0.117110644627028","1"
"Almost never or never","2013","Not Employed","inadequately","130","0.712266779171302","0.646132262114264","0.77840129622834","1"
"Almost never or never","2013","Not Employed","general elemantary","807","0.602198876185895","0.576119201730798","0.628278550640992","1"
"Almost never or never","2013","Employed","inadequately","84","0.427876678576579","0.347894439625339","0.507858917527819","1"
"Almost never or never","2013","Employed","middle vocational","2679","0.304375101085152","0.294283140195839","0.314467061974466","1"
"Almost never or never","2013","Employed","general elemantary","534","0.395164479404785","0.367942479264616","0.422386479544953","1"
"Almost never or never","2013","Employed","vocational + Abi","339","0.205616111268812","0.184632296535404","0.22659992600222","1"
"Almost never or never","2013","Employed","higher vocational","285","0.195014247955172","0.172615531851311","0.217412964059032","1"
"At lease once a week","2013","Not Employed","in school","266","0.84143584975179","0.803003551012726","0.879868148490853","4"
"At lease once a week","2013","Not Employed","inadequately","27","","","","4"
"At lease once a week","2013","Not Employed","general elemantary","372","0.267248568429476","0.243669034085164","0.290828102773787","4"
"At lease once a week","2013","Not Employed","middle vocational","1720","0.396937011336713","0.382501796132785","0.411372226540641","4"
"At lease once a week","2013","Not Employed","vocational + Abi","136","0.401194590335176","0.349845298256486","0.452543882413866","4"
"At lease once a week","2013","Employed","middle vocational","3478","0.461864954365845","0.450930765251132","0.472799143480558","4"
"At lease once a week","2013","Employed","vocational + Abi","794","0.581596347476462","0.555984009291011","0.607208685661913","4"
"At lease once a week","2013","Employed","higher vocational","618","0.537702643787179","0.509517020181917","0.565888267392441","4"
"At lease once a week","2013","Employed","higher education","2816","0.674621822954719","0.660711766845805","0.688531879063633","4"
"At lease once a week","2013","Not Employed","higher vocational","209","0.397201509123766","0.353057821001402","0.441345197246129","4"
"At lease once a week","2013","Not Employed","higher education","834","0.560499460667359","0.535058019412678","0.58594090192204","4"
"At lease once a week","2013","Employed","in school","76","0.890945286892497","0.828914118552939","0.952976455232054","4"
"At lease once a week","2013","Employed","inadequately","37","0.453802223286507","0.373320420258217","0.534284026314797","4"
"At lease once a week","2013","Employed","general elemantary","480","0.434502536582511","0.406901593181629","0.462103479983393","4"
"At least once a month","2013","Not Employed","vocational + Abi","13","","","","3"
"At least once a month","2013","Not Employed","higher vocational","24","","","","3"
"At least once a month","2013","Not Employed","higher education","53","0.0332504674730102","0.0240601552102949","0.0424407797357255","3"
"At least once a month","2013","Employed","in school","4","","","","3"
"At least once a month","2013","Employed","higher education","308","0.071792618260258","0.0641284173099126","0.0794568192106035","3"
"At least once a month","2013","Not Employed","middle vocational","131","0.0337348227746571","0.0284079968094996","0.0390616487398147","3"
"At least once a month","2013","Employed","inadequately","10","","","","3"
"At least once a month","2013","Employed","higher vocational","71","0.0786280862639536","0.0634120268753189","0.0938441456525883","3"
"At least once a month","2013","Not Employed","in school","20","","","","3"
"At least once a month","2013","Employed","general elemantary","49","0.0346135801396089","0.0244350213081293","0.0447921389710886","3"
"At least once a month","2013","Employed","middle vocational","412","0.0541936824262913","0.0492282294384806","0.059159135414102","3"
"At least once a month","2013","Not Employed","inadequately","6","","","","3"
"At least once a month","2013","Not Employed","general elemantary","46","0.0262431786817765","0.0177252761169317","0.0347610812466213","3"
"At least once a month","2013","Employed","vocational + Abi","80","0.0747246186290189","0.0610722496911619","0.088376987566876","3"
"Several times a year","2013","Not Employed","in school","20","","","","2"
"Several times a year","2013","Not Employed","inadequately","17","","","","2"
"Several times a year","2013","Not Employed","general elemantary","128","0.104309376702853","0.0880224222541492","0.120596331151557","2"
"Several times a year","2013","Not Employed","middle vocational","505","0.115852603544342","0.106409899838885","0.125295307249799","2"
"Several times a year","2013","Not Employed","vocational + Abi","51","0.103014342483877","0.0711682856575433","0.134860399310211","2"
"Several times a year","2013","Not Employed","higher vocational","65","0.148787228291826","0.11668176183851","0.180892694745142","2"
"Several times a year","2013","Not Employed","higher education","171","0.138190030029905","0.120500409475995","0.155879650583816","2"
"Several times a year","2013","Employed","in school","8","","","","2"
"Several times a year","2013","Employed","inadequately","16","","","","2"
"Several times a year","2013","Employed","general elemantary","176","0.135719403873095","0.116648960466443","0.154789847279747","2"
"Several times a year","2013","Employed","middle vocational","1417","0.179566262122711","0.171148094583782","0.187984429661641","2"
"Several times a year","2013","Employed","vocational + Abi","212","0.138062922625707","0.120152040670476","0.155973804580938","2"
"Several times a year","2013","Employed","higher vocational","228","0.188655021993696","0.166537685840956","0.210772358146436","2"
"Several times a year","2013","Employed","higher education","596","0.122068746433913","0.112349401946649","0.131788090921176","2"
"Almost never or never","2014","Not Employed","vocational + Abi","","","","","1"
"Almost never or never","2014","Not Employed","higher vocational","","","","","1"
"Almost never or never","2014","Not Employed","higher education","","","","","1"
"Almost never or never","2014","Employed","in school","","","","","1"
"Almost never or never","2014","Not Employed","in school","","","","","1"
"Almost never or never","2014","Not Employed","inadequately","","","","","1"
"Almost never or never","2014","Not Employed","middle vocational","","","","","1"
"Almost never or never","2014","Employed","higher education","","","","","1"
"Almost never or never","2014","Employed","higher vocational","","","","","1"
"Almost never or never","2014","Not Employed","general elemantary","","","","","1"
"Almost never or never","2014","Employed","vocational + Abi","","","","","1"
"Almost never or never","2014","Employed","middle vocational","","","","","1"
"Almost never or never","2014","Employed","inadequately","","","","","1"
"Almost never or never","2014","Employed","general elemantary","","","","","1"
"At lease once a week","2014","Not Employed","in school","","","","","4"
"At lease once a week","2014","Not Employed","inadequately","","","","","4"
"At lease once a week","2014","Not Employed","general elemantary","","","","","4"
"At lease once a week","2014","Not Employed","middle vocational","","","","","4"
"At lease once a week","2014","Not Employed","vocational + Abi","","","","","4"
"At lease once a week","2014","Employed","middle vocational","","","","","4"
"At lease once a week","2014","Employed","vocational + Abi","","","","","4"
"At lease once a week","2014","Employed","higher vocational","","","","","4"
"At lease once a week","2014","Employed","higher education","","","","","4"
"At lease once a week","2014","Not Employed","higher vocational","","","","","4"
"At lease once a week","2014","Not Employed","higher education","","","","","4"
"At lease once a week","2014","Employed","in school","","","","","4"
"At lease once a week","2014","Employed","inadequately","","","","","4"
"At lease once a week","2014","Employed","general elemantary","","","","","4"
"At least once a month","2014","Not Employed","vocational + Abi","","","","","3"
"At least once a month","2014","Not Employed","higher vocational","","","","","3"
"At least once a month","2014","Not Employed","higher education","","","","","3"
"At least once a month","2014","Employed","in school","","","","","3"
"At least once a month","2014","Employed","higher education","","","","","3"
"At least once a month","2014","Employed","inadequately","","","","","3"
"At least once a month","2014","Not Employed","middle vocational","","","","","3"
"At least once a month","2014","Employed","higher vocational","","","","","3"
"At least once a month","2014","Employed","middle vocational","","","","","3"
"At least once a month","2014","Not Employed","in school","","","","","3"
"At least once a month","2014","Not Employed","inadequately","","","","","3"
"At least once a month","2014","Employed","general elemantary","","","","","3"
"At least once a month","2014","Employed","vocational + Abi","","","","","3"
"At least once a month","2014","Not Employed","general elemantary","","","","","3"
"Several times a year","2014","Not Employed","in school","","","","","2"
"Several times a year","2014","Not Employed","inadequately","","","","","2"
"Several times a year","2014","Not Employed","general elemantary","","","","","2"
"Several times a year","2014","Not Employed","middle vocational","","","","","2"
"Several times a year","2014","Not Employed","vocational + Abi","","","","","2"
"Several times a year","2014","Not Employed","higher vocational","","","","","2"
"Several times a year","2014","Not Employed","higher education","","","","","2"
"Several times a year","2014","Employed","in school","","","","","2"
"Several times a year","2014","Employed","inadequately","","","","","2"
"Several times a year","2014","Employed","general elemantary","","","","","2"
"Several times a year","2014","Employed","middle vocational","","","","","2"
"Several times a year","2014","Employed","vocational + Abi","","","","","2"
"Several times a year","2014","Employed","higher vocational","","","","","2"
"Several times a year","2014","Employed","higher education","","","","","2"
"Almost never or never","2015","Not Employed","vocational + Abi","261","0.486326390218269","0.444517420611698","0.52813535982484","1"
"Almost never or never","2015","Not Employed","higher vocational","219","0.488481906174447","0.441828480639617","0.535135331709278","1"
"Almost never or never","2015","Not Employed","higher education","679","0.341337513276533","0.320736463138546","0.36193856341452","1"
"Almost never or never","2015","Employed","in school","6","","","","1"
"Almost never or never","2015","Not Employed","middle vocational","2431","0.528939209882092","0.514587517601359","0.543290902162826","1"
"Almost never or never","2015","Employed","higher education","819","0.155288511034494","0.14459427640884","0.165982745660148","1"
"Almost never or never","2015","Employed","inadequately","100","0.503683675999958","0.429393449131632","0.577973902868284","1"
"Almost never or never","2015","Employed","higher vocational","302","0.261151591834625","0.235110330269761","0.287192853399488","1"
"Almost never or never","2015","Not Employed","general elemantary","1034","0.654279767321259","0.631076963429762","0.677482571212755","1"
"Almost never or never","2015","Employed","middle vocational","2929","0.361702284779177","0.350855343340711","0.372549226217643","1"
"Almost never or never","2015","Not Employed","in school","38","0.0959206983696771","0.0626528837725991","0.129188512966755","1"
"Almost never or never","2015","Employed","general elemantary","649","0.463802782814538","0.437337907101877","0.490267658527198","1"
"Almost never or never","2015","Employed","vocational + Abi","483","0.249711057629285","0.22859419057036","0.27082792468821","1"
"Almost never or never","2015","Not Employed","inadequately","261","0.688091674382976","0.640302324194621","0.735881024571332","1"
"At lease once a week","2015","Not Employed","in school","205","0.68791033725641","0.635565909902772","0.740254764610048","4"
"At lease once a week","2015","Not Employed","inadequately","55","0.149270205297187","0.11251008899806","0.186030321596314","4"
"At lease once a week","2015","Not Employed","general elemantary","395","0.256978769520134","0.235660813592574","0.278296725447694","4"
"At lease once a week","2015","Not Employed","middle vocational","1564","0.336036563327361","0.322455708585384","0.349617418069339","4"
"At lease once a week","2015","Not Employed","vocational + Abi","184","0.373696195706139","0.333228005554759","0.414164385857519","4"
"At lease once a week","2015","Not Employed","higher vocational","160","0.358040987324072","0.31329554356314","0.402786431085004","4"
"At lease once a week","2015","Not Employed","higher education","1003","0.495168926823984","0.473446136242841","0.516891717405126","4"
"At lease once a week","2015","Employed","in school","54","0.693857035356616","0.589549760488216","0.798164310225016","4"
"At lease once a week","2015","Employed","inadequately","43","0.346626687762687","0.275915983764383","0.417337391760991","4"
"At lease once a week","2015","Employed","general elemantary","457","0.33637845545411","0.311304939910977","0.361451970997244","4"
"At lease once a week","2015","Employed","middle vocational","2922","0.409600702428566","0.398499416544593","0.420701988312539","4"
"At lease once a week","2015","Employed","vocational + Abi","792","0.520854464423409","0.496482628577384","0.545226300269434","4"
"At lease once a week","2015","Employed","higher vocational","497","0.44951449664724","0.42002395125326","0.47900504204122","4"
"At lease once a week","2015","Employed","higher education","2659","0.641737070062613","0.627578958021269","0.655895182103956","4"
"At least once a month","2015","Not Employed","vocational + Abi","30","0.0291285816387128","0.01506155059765","0.0431956126797756","3"
"At least once a month","2015","Not Employed","higher vocational","14","","","","3"
"At least once a month","2015","Not Employed","higher education","92","0.0448416349910618","0.0358498835004972","0.0538333864816264","3"
"At least once a month","2015","Employed","in school","5","","","","3"
"At least once a month","2015","Employed","higher education","323","0.0793561128092704","0.0713750289397285","0.0873371966788123","3"
"At least once a month","2015","Employed","inadequately","7","","","","3"
"At least once a month","2015","Not Employed","middle vocational","149","0.0391085035733393","0.0335349198515257","0.0446820872951528","3"
"At least once a month","2015","Employed","higher vocational","74","0.0813949377667179","0.0651842617942238","0.0976056137392119","3"
"At least once a month","2015","Not Employed","inadequately","12","","","","3"
"At least once a month","2015","Not Employed","general elemantary","44","0.0218015232668376","0.0146770422065476","0.0289260043271276","3"
"At least once a month","2015","Employed","middle vocational","463","0.061931750316595","0.0564905599559842","0.0673729406772059","3"
"At least once a month","2015","Not Employed","in school","24","","","","3"
"At least once a month","2015","Employed","general elemantary","59","0.0453475199939632","0.0343057084921068","0.0563893314958196","3"
"At least once a month","2015","Employed","vocational + Abi","111","0.0747814093126105","0.0619487896150946","0.0876140290101264","3"
"Several times a year","2015","Not Employed","in school","34","0.132661345233955","0.0943408253235537","0.170981865144357","2"
"Several times a year","2015","Employed","vocational + Abi","228","0.154653068634696","0.137013291780755","0.172292845488636","2"
"Several times a year","2015","Employed","higher vocational","220","0.207938973751417","0.1838795467356","0.231998400767235","2"
"Several times a year","2015","Employed","higher education","605","0.123618306093623","0.113899478290632","0.133337133896613","2"
"Several times a year","2015","Not Employed","inadequately","33","0.13085476542759","0.096066286656069","0.165643244199112","2"
"Several times a year","2015","Not Employed","general elemantary","141","0.06693993989177","0.0547474112432229","0.079132468540317","2"
"Several times a year","2015","Not Employed","middle vocational","503","0.0959157232172072","0.0874490827920642","0.10438236364235","2"
"Several times a year","2015","Not Employed","vocational + Abi","74","0.110848832436879","0.0845875892207482","0.137110075653011","2"
"Several times a year","2015","Not Employed","higher vocational","48","0.127202457563554","0.0961043970259729","0.158300518101136","2"
"Several times a year","2015","Not Employed","higher education","261","0.118651924908421","0.104601902771035","0.132701947045808","2"
"Several times a year","2015","Employed","in school","10","","","","2"
"Several times a year","2015","Employed","inadequately","24","","","","2"
"Several times a year","2015","Employed","general elemantary","199","0.154471241737389","0.135292111139079","0.173650372335698","2"
"Several times a year","2015","Employed","middle vocational","1224","0.166765262475662","0.158350216291998","0.175180308659326","2"
"Almost never or never","2016","Not Employed","vocational + Abi","","","","","1"
"Almost never or never","2016","Not Employed","higher vocational","","","","","1"
"Almost never or never","2016","Not Employed","higher education","","","","","1"
"Almost never or never","2016","Not Employed","middle vocational","","","","","1"
"Almost never or never","2016","Employed","in school","","","","","1"
"Almost never or never","2016","Employed","inadequately","","","","","1"
"Almost never or never","2016","Employed","higher education","","","","","1"
"Almost never or never","2016","Employed","general elemantary","","","","","1"
"Almost never or never","2016","Not Employed","general elemantary","","","","","1"
"Almost never or never","2016","Not Employed","inadequately","","","","","1"
"Almost never or never","2016","Employed","higher vocational","","","","","1"
"Almost never or never","2016","Not Employed","in school","","","","","1"
"Almost never or never","2016","Employed","vocational + Abi","","","","","1"
"Almost never or never","2016","Employed","middle vocational","","","","","1"
"At lease once a week","2016","Not Employed","in school","","","","","4"
"At lease once a week","2016","Not Employed","inadequately","","","","","4"
"At lease once a week","2016","Not Employed","general elemantary","","","","","4"
"At lease once a week","2016","Not Employed","middle vocational","","","","","4"
"At lease once a week","2016","Not Employed","vocational + Abi","","","","","4"
"At lease once a week","2016","Not Employed","higher vocational","","","","","4"
"At lease once a week","2016","Not Employed","higher education","","","","","4"
"At lease once a week","2016","Employed","in school","","","","","4"
"At lease once a week","2016","Employed","inadequately","","","","","4"
"At lease once a week","2016","Employed","general elemantary","","","","","4"
"At lease once a week","2016","Employed","middle vocational","","","","","4"
"At lease once a week","2016","Employed","vocational + Abi","","","","","4"
"At lease once a week","2016","Employed","higher vocational","","","","","4"
"At lease once a week","2016","Employed","higher education","","","","","4"
"At least once a month","2016","Employed","in school","","","","","3"
"At least once a month","2016","Not Employed","vocational + Abi","","","","","3"
"At least once a month","2016","Not Employed","higher vocational","","","","","3"
"At least once a month","2016","Not Employed","higher education","","","","","3"
"At least once a month","2016","Employed","higher education","","","","","3"
"At least once a month","2016","Employed","inadequately","","","","","3"
"At least once a month","2016","Not Employed","in school","","","","","3"
"At least once a month","2016","Not Employed","middle vocational","","","","","3"
"At least once a month","2016","Not Employed","inadequately","","","","","3"
"At least once a month","2016","Not Employed","general elemantary","","","","","3"
"At least once a month","2016","Employed","higher vocational","","","","","3"
"At least once a month","2016","Employed","vocational + Abi","","","","","3"
"At least once a month","2016","Employed","general elemantary","","","","","3"
"At least once a month","2016","Employed","middle vocational","","","","","3"
"Several times a year","2016","Not Employed","higher education","","","","","2"
"Several times a year","2016","Employed","in school","","","","","2"
"Several times a year","2016","Employed","inadequately","","","","","2"
"Several times a year","2016","Employed","general elemantary","","","","","2"
"Several times a year","2016","Employed","middle vocational","","","","","2"
"Several times a year","2016","Not Employed","middle vocational","","","","","2"
"Several times a year","2016","Not Employed","in school","","","","","2"
"Several times a year","2016","Not Employed","inadequately","","","","","2"
"Several times a year","2016","Not Employed","general elemantary","","","","","2"
"Several times a year","2016","Employed","vocational + Abi","","","","","2"
"Several times a year","2016","Not Employed","vocational + Abi","","","","","2"
"Several times a year","2016","Not Employed","higher vocational","","","","","2"
"Several times a year","2016","Employed","higher vocational","","","","","2"
"Several times a year","2016","Employed","higher education","","","","","2"
"Almost never or never","2017","Not Employed","vocational + Abi","268","0.558163308402493","0.515314892434014","0.601011724370972","1"
"Almost never or never","2017","Not Employed","higher vocational","201","0.518563757452867","0.470891871191107","0.566235643714627","1"
"Almost never or never","2017","Not Employed","higher education","870","0.319506464414606","0.301005046869174","0.338007881960037","1"
"Almost never or never","2017","Employed","in school","5","","","","1"
"Almost never or never","2017","Employed","higher education","872","0.151208000865308","0.141290842165793","0.161125159564822","1"
"Almost never or never","2017","Not Employed","middle vocational","2422","0.507862335771227","0.493855745866823","0.521868925675631","1"
"Almost never or never","2017","Employed","higher vocational","278","0.209286417228826","0.185430197528177","0.233142636929476","1"
"Almost never or never","2017","Employed","middle vocational","3114","0.357900826604173","0.34746112735052","0.368340525857825","1"
"Almost never or never","2017","Not Employed","in school","51","0.141541602731305","0.105074923756235","0.178008281706376","1"
"Almost never or never","2017","Employed","inadequately","135","0.522127595911265","0.461758521608315","0.582496670214215","1"
"Almost never or never","2017","Employed","general elemantary","730","0.475919034871235","0.450687389517139","0.501150680225331","1"
"Almost never or never","2017","Not Employed","inadequately","1366","0.668889944411559","0.649846407773796","0.687933481049322","1"
"Almost never or never","2017","Not Employed","general elemantary","1254","0.595723676968285","0.575839768899445","0.615607585037125","1"
"Almost never or never","2017","Employed","vocational + Abi","503","0.245986895182558","0.226308729538982","0.265665060826135","1"
"At lease once a week","2017","Not Employed","in school","239","0.680383104103324","0.631598121147336","0.729168087059311","4"
"At lease once a week","2017","Not Employed","inadequately","639","0.215066608561408","0.198440638935685","0.231692578187131","4"
"At lease once a week","2017","Not Employed","general elemantary","723","0.296228181011588","0.277728285118517","0.314728076904659","4"
"At lease once a week","2017","Not Employed","middle vocational","1778","0.366849861150943","0.353347378085965","0.380352344215921","4"
"At lease once a week","2017","Not Employed","vocational + Abi","173","0.338779422392628","0.297942318767513","0.379616526017743","4"
"At lease once a week","2017","Not Employed","higher vocational","166","0.354032518303814","0.308405848604697","0.39965918800293","4"
"At lease once a week","2017","Not Employed","higher education","1130","0.526276637446089","0.506464897207981","0.546088377684197","4"
"At lease once a week","2017","Employed","in school","66","0.853830249010714","0.777828503497918","0.92983199452351","4"
"At lease once a week","2017","Employed","inadequately","91","0.346673127216606","0.289156214488672","0.404190039944539","4"
"At lease once a week","2017","Employed","general elemantary","491","0.345054757130153","0.321037337467156","0.369072176793151","4"
"At lease once a week","2017","Employed","middle vocational","3268","0.41987764983824","0.409129672074275","0.430625627602204","4"
