"m11104","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Almost never or never","2012","Full Time","no migration background","","","","","1"
"Almost never or never","2012","Full Time","direct migration background","","","","","1"
"Almost never or never","2012","Full Time","indirect migration background","","","","","1"
"Almost never or never","2012","Part Time","no migration background","","","","","1"
"Almost never or never","2012","Not Working","no migration background","","","","","1"
"Almost never or never","2012","Not Working","direct migration background","","","","","1"
"Almost never or never","2012","Not Working","indirect migration background","","","","","1"
"Almost never or never","2012","Part Time","direct migration background","","","","","1"
"Almost never or never","2012","Part Time","indirect migration background","","","","","1"
"At lease once a week","2012","Full Time","no migration background","","","","","4"
"At lease once a week","2012","Full Time","direct migration background","","","","","4"
"At lease once a week","2012","Full Time","indirect migration background","","","","","4"
"At lease once a week","2012","Part Time","no migration background","","","","","4"
"At lease once a week","2012","Part Time","direct migration background","","","","","4"
"At lease once a week","2012","Part Time","indirect migration background","","","","","4"
"At lease once a week","2012","Not Working","no migration background","","","","","4"
"At lease once a week","2012","Not Working","direct migration background","","","","","4"
"At lease once a week","2012","Not Working","indirect migration background","","","","","4"
"At least once a month","2012","Full Time","indirect migration background","","","","","3"
"At least once a month","2012","Not Working","no migration background","","","","","3"
"At least once a month","2012","Full Time","no migration background","","","","","3"
"At least once a month","2012","Full Time","direct migration background","","","","","3"
"At least once a month","2012","Part Time","no migration background","","","","","3"
"At least once a month","2012","Part Time","indirect migration background","","","","","3"
"At least once a month","2012","Part Time","direct migration background","","","","","3"
"At least once a month","2012","Not Working","direct migration background","","","","","3"
"At least once a month","2012","Not Working","indirect migration background","","","","","3"
"Several times a year","2012","Full Time","indirect migration background","","","","","2"
"Several times a year","2012","Part Time","indirect migration background","","","","","2"
"Several times a year","2012","Not Working","no migration background","","","","","2"
"Several times a year","2012","Not Working","direct migration background","","","","","2"
"Several times a year","2012","Full Time","no migration background","","","","","2"
"Several times a year","2012","Full Time","direct migration background","","","","","2"
"Several times a year","2012","Part Time","direct migration background","","","","","2"
"Several times a year","2012","Not Working","indirect migration background","","","","","2"
"Several times a year","2012","Part Time","no migration background","","","","","2"
"Almost never or never","2013","Full Time","no migration background","2051","0.231217557987291","0.222103237087121","0.24033187888746","1"
"Almost never or never","2013","Full Time","direct migration background","388","0.360728011495262","0.330078397026805","0.391377625963719","1"
"Almost never or never","2013","Full Time","indirect migration background","117","0.203675745640596","0.167343543569506","0.240007947711687","1"
"Almost never or never","2013","Part Time","no migration background","1649","0.26188825250295","0.250705542516959","0.273070962488941","1"
"Almost never or never","2013","Not Working","no migration background","3153","0.429159524074538","0.417957816872303","0.440361231276772","1"
"Almost never or never","2013","Not Working","direct migration background","578","0.583772890659896","0.552328061687468","0.615217719632323","1"
"Almost never or never","2013","Not Working","indirect migration background","93","0.346597313099901","0.293876879181474","0.399317747018328","1"
"Almost never or never","2013","Part Time","indirect migration background","115","0.273105797878579","0.229442236283588","0.31676935947357","1"
"Almost never or never","2013","Part Time","direct migration background","329","0.370027331665403","0.335903116082872","0.404151547247933","1"
"At lease once a week","2013","Full Time","no migration background","4233","0.541747985047041","0.530976811429349","0.552519158664733","4"
"At lease once a week","2013","Full Time","direct migration background","359","0.431766388368246","0.400152339545224","0.463380437191269","4"
"At lease once a week","2013","Full Time","indirect migration background","243","0.550901184482607","0.506028205749116","0.595774163216099","4"
"At lease once a week","2013","Part Time","no migration background","3120","0.535827390277146","0.523142690165034","0.548512090389257","4"
"At lease once a week","2013","Part Time","direct migration background","291","0.394064645071039","0.359527868267644","0.428601421874435","4"
"At lease once a week","2013","Part Time","indirect migration background","202","0.532314235148948","0.483417573293241","0.581210897004655","4"
"At lease once a week","2013","Not Working","no migration background","3252","0.420709532066796","0.409536865796485","0.431882198337106","4"
"At lease once a week","2013","Not Working","direct migration background","245","0.262554465245236","0.234484829728318","0.290624100762154","4"
"At lease once a week","2013","Not Working","indirect migration background","161","0.472994955153176","0.417683948469343","0.528305961837009","4"
"At least once a month","2013","Full Time","indirect migration background","38","0.117295888617067","0.0882672906064811","0.146324486627653","3"
"At least once a month","2013","Full Time","no migration background","511","0.0627796495843484","0.0575358935137319","0.0680234056549649","3"
"At least once a month","2013","Full Time","direct migration background","51","0.0572079912626329","0.0423852495739253","0.0720307329513406","3"
"At least once a month","2013","Not Working","no migration background","262","0.0357465213812591","0.0315447737954553","0.039948268967063","3"
"At least once a month","2013","Part Time","indirect migration background","21","","","","3"
"At least once a month","2013","Part Time","no migration background","297","0.0543604057264694","0.0485936419323875","0.0601271695205513","3"
"At least once a month","2013","Part Time","direct migration background","39","0.0658639526511782","0.0483326623254984","0.083395242976858","3"
"At least once a month","2013","Not Working","direct migration background","22","","","","3"
"At least once a month","2013","Not Working","indirect migration background","14","","","","3"
"Several times a year","2013","Part Time","indirect migration background","62","0.139708856390961","0.105734378590021","0.173683334191901","2"
"Several times a year","2013","Not Working","no migration background","833","0.114384422477408","0.107181254797206","0.121587590157609","2"
"Several times a year","2013","Full Time","no migration background","1425","0.16425480738132","0.156245256392535","0.172264358370106","2"
"Several times a year","2013","Full Time","direct migration background","145","0.150297608873859","0.127488847558378","0.173106370189339","2"
"Several times a year","2013","Full Time","indirect migration background","74","0.128127181259729","0.0979746138603877","0.15827974865907","2"
"Several times a year","2013","Part Time","no migration background","872","0.147923951493435","0.138893979090902","0.156953923895967","2"
"Several times a year","2013","Part Time","direct migration background","110","0.17004407061238","0.143492318581087","0.196595822643673","2"
"Several times a year","2013","Not Working","direct migration background","99","0.124177949832537","0.103140539684784","0.14521535998029","2"
"Several times a year","2013","Not Working","indirect migration background","45","0.147049497982489","0.107814863597202","0.186284132367776","2"
"Almost never or never","2014","Full Time","no migration background","","","","","1"
"Almost never or never","2014","Full Time","direct migration background","","","","","1"
"Almost never or never","2014","Full Time","indirect migration background","","","","","1"
"Almost never or never","2014","Part Time","no migration background","","","","","1"
"Almost never or never","2014","Not Working","no migration background","","","","","1"
"Almost never or never","2014","Not Working","direct migration background","","","","","1"
"Almost never or never","2014","Not Working","indirect migration background","","","","","1"
"Almost never or never","2014","Part Time","direct migration background","","","","","1"
"Almost never or never","2014","Part Time","indirect migration background","","","","","1"
"At lease once a week","2014","Full Time","no migration background","","","","","4"
"At lease once a week","2014","Full Time","direct migration background","","","","","4"
"At lease once a week","2014","Full Time","indirect migration background","","","","","4"
"At lease once a week","2014","Part Time","no migration background","","","","","4"
"At lease once a week","2014","Part Time","direct migration background","","","","","4"
"At lease once a week","2014","Part Time","indirect migration background","","","","","4"
"At lease once a week","2014","Not Working","no migration background","","","","","4"
"At lease once a week","2014","Not Working","direct migration background","","","","","4"
"At lease once a week","2014","Not Working","indirect migration background","","","","","4"
"At least once a month","2014","Full Time","indirect migration background","","","","","3"
"At least once a month","2014","Not Working","no migration background","","","","","3"
"At least once a month","2014","Full Time","no migration background","","","","","3"
"At least once a month","2014","Full Time","direct migration background","","","","","3"
"At least once a month","2014","Part Time","indirect migration background","","","","","3"
"At least once a month","2014","Part Time","no migration background","","","","","3"
"At least once a month","2014","Part Time","direct migration background","","","","","3"
"At least once a month","2014","Not Working","indirect migration background","","","","","3"
"At least once a month","2014","Not Working","direct migration background","","","","","3"
"Several times a year","2014","Part Time","indirect migration background","","","","","2"
"Several times a year","2014","Not Working","no migration background","","","","","2"
"Several times a year","2014","Full Time","no migration background","","","","","2"
"Several times a year","2014","Full Time","direct migration background","","","","","2"
"Several times a year","2014","Full Time","indirect migration background","","","","","2"
"Several times a year","2014","Part Time","no migration background","","","","","2"
"Several times a year","2014","Part Time","direct migration background","","","","","2"
"Several times a year","2014","Not Working","direct migration background","","","","","2"
"Several times a year","2014","Not Working","indirect migration background","","","","","2"
"Almost never or never","2015","Full Time","no migration background","2050","0.268268007741039","0.25805109495713","0.278484920524948","1"
"Almost never or never","2015","Full Time","direct migration background","723","0.404308951784754","0.380418531002963","0.428199372566545","1"
"Almost never or never","2015","Full Time","indirect migration background","178","0.235072018086689","0.202622599980112","0.267521436193266","1"
"Almost never or never","2015","Part Time","no migration background","1626","0.301659025461183","0.289204430829564","0.314113620092802","1"
"Almost never or never","2015","Not Working","direct migration background","1551","0.548146802356985","0.530132674928773","0.566160929785197","1"
"Almost never or never","2015","Part Time","direct migration background","642","0.44727460696487","0.420955497304857","0.473593716624883","1"
"Almost never or never","2015","Part Time","indirect migration background","173","0.264509084265572","0.226993666852211","0.302024501678934","1"
"Almost never or never","2015","Not Working","no migration background","3328","0.50531080476591","0.493434431951562","0.517187177580259","1"
"Almost never or never","2015","Not Working","indirect migration background","156","0.320252236424274","0.279315068207114","0.361189404641433","1"
"At lease once a week","2015","Full Time","no migration background","3409","0.489161950041366","0.477634661203032","0.500689238879701","4"
"At lease once a week","2015","Full Time","direct migration background","587","0.417537168665858","0.393530148180986","0.441544189150731","4"
"At lease once a week","2015","Full Time","indirect migration background","327","0.556837999066494","0.518824148711933","0.594851849421055","4"
"At lease once a week","2015","Part Time","no migration background","2523","0.483191343358061","0.469631267003848","0.496751419712273","4"
"At lease once a week","2015","Part Time","direct migration background","498","0.375817489870351","0.350180109015619","0.401454870725083","4"
"At lease once a week","2015","Part Time","indirect migration background","246","0.529485716703781","0.487032132609433","0.571939300798129","4"
"At lease once a week","2015","Not Working","no migration background","2579","0.367298115591777","0.355847014951649","0.378749216231906","4"
"At lease once a week","2015","Not Working","direct migration background","872","0.28492913647639","0.268590753183661","0.301267519769118","4"
"At lease once a week","2015","Not Working","indirect migration background","247","0.506366885201808","0.462500423079047","0.550233347324569","4"
"At least once a month","2015","Full Time","indirect migration background","39","0.0601275618825109","0.0419361073484167","0.078319016416605","3"
"At least once a month","2015","Not Working","no migration background","223","0.0324842580757491","0.0282730779934284","0.0366954381580698","3"
"At least once a month","2015","Full Time","no migration background","550","0.0758558688495673","0.0697503346135254","0.0819614030856092","3"
"At least once a month","2015","Full Time","direct migration background","78","0.0544580148273292","0.0434114334721138","0.0655045961825447","3"
"At least once a month","2015","Part Time","indirect migration background","32","0.0713488206792936","0.0494550513888531","0.0932425899697341","3"
"At least once a month","2015","Part Time","direct migration background","51","0.0420607960974716","0.0314355968836026","0.0526859953113406","3"
"At least once a month","2015","Not Working","indirect migration background","25","","","","3"
"At least once a month","2015","Part Time","no migration background","320","0.062111989640294","0.0555625991434884","0.0686613801370997","3"
"At least once a month","2015","Not Working","direct migration background","131","0.0527151133291016","0.0446265016802921","0.0608037249779112","3"
"Several times a year","2015","Full Time","no migration background","1215","0.166714173368027","0.158119240646077","0.175309106089978","2"
"Several times a year","2015","Full Time","direct migration background","233","0.123695864722058","0.107668519016452","0.139723210427664","2"
"Several times a year","2015","Full Time","indirect migration background","112","0.147962420964306","0.120791693862516","0.175133148066097","2"
"Several times a year","2015","Part Time","indirect migration background","80","0.134656378351353","0.105622263276889","0.163690493425817","2"
"Several times a year","2015","Not Working","no migration background","678","0.0949068215665633","0.0879448270341599","0.101868816098967","2"
"Several times a year","2015","Not Working","indirect migration background","71","0.115204443969718","0.0871918129619283","0.143217074977508","2"
"Several times a year","2015","Part Time","direct migration background","180","0.134847107067308","0.11676718256269","0.152927031571926","2"
"Several times a year","2015","Part Time","no migration background","748","0.153037641540462","0.143268219773165","0.162807063307758","2"
"Several times a year","2015","Not Working","direct migration background","378","0.114208947837524","0.102696125102961","0.125721770572086","2"
"Almost never or never","2016","Full Time","no migration background","","","","","1"
"Almost never or never","2016","Full Time","direct migration background","","","","","1"
"Almost never or never","2016","Full Time","indirect migration background","","","","","1"
"Almost never or never","2016","Part Time","no migration background","","","","","1"
"Almost never or never","2016","Not Working","direct migration background","","","","","1"
"Almost never or never","2016","Part Time","direct migration background","","","","","1"
"Almost never or never","2016","Part Time","indirect migration background","","","","","1"
"Almost never or never","2016","Not Working","no migration background","","","","","1"
"Almost never or never","2016","Not Working","indirect migration background","","","","","1"
"At lease once a week","2016","Full Time","no migration background","","","","","4"
"At lease once a week","2016","Full Time","direct migration background","","","","","4"
"At lease once a week","2016","Full Time","indirect migration background","","","","","4"
"At lease once a week","2016","Part Time","no migration background","","","","","4"
"At lease once a week","2016","Part Time","direct migration background","","","","","4"
"At lease once a week","2016","Part Time","indirect migration background","","","","","4"
"At lease once a week","2016","Not Working","no migration background","","","","","4"
"At lease once a week","2016","Not Working","direct migration background","","","","","4"
"At lease once a week","2016","Not Working","indirect migration background","","","","","4"
"At least once a month","2016","Full Time","indirect migration background","","","","","3"
"At least once a month","2016","Part Time","indirect migration background","","","","","3"
"At least once a month","2016","Not Working","no migration background","","","","","3"
"At least once a month","2016","Full Time","no migration background","","","","","3"
"At least once a month","2016","Full Time","direct migration background","","","","","3"
"At least once a month","2016","Part Time","no migration background","","","","","3"
"At least once a month","2016","Part Time","direct migration background","","","","","3"
"At least once a month","2016","Not Working","direct migration background","","","","","3"
"At least once a month","2016","Not Working","indirect migration background","","","","","3"
"Several times a year","2016","Full Time","no migration background","","","","","2"
"Several times a year","2016","Full Time","direct migration background","","","","","2"
"Several times a year","2016","Full Time","indirect migration background","","","","","2"
"Several times a year","2016","Part Time","indirect migration background","","","","","2"
"Several times a year","2016","Not Working","no migration background","","","","","2"
"Several times a year","2016","Part Time","no migration background","","","","","2"
"Several times a year","2016","Part Time","direct migration background","","","","","2"
"Several times a year","2016","Not Working","indirect migration background","","","","","2"
"Several times a year","2016","Not Working","direct migration background","","","","","2"
"Almost never or never","2017","Full Time","no migration background","2258","0.267825778167676","0.258102631582524","0.277548924752828","1"
"Almost never or never","2017","Full Time","direct migration background","732","0.356730403164133","0.334782697805507","0.378678108522759","1"
"Almost never or never","2017","Full Time","indirect migration background","194","0.248688134938449","0.21553465224131","0.281841617635589","1"
"Almost never or never","2017","Part Time","no migration background","1660","0.286563034743811","0.274705742797602","0.298420326690019","1"
"Almost never or never","2017","Not Working","direct migration background","3504","0.560205402659092","0.548344883728162","0.572065921590023","1"
"Almost never or never","2017","Part Time","indirect migration background","195","0.248664903128438","0.214391946572436","0.282937859684439","1"
"Almost never or never","2017","Not Working","no migration background","3066","0.482987226204308","0.471029801517012","0.494944650891604","1"
"Almost never or never","2017","Part Time","direct migration background","708","0.454287688333402","0.430168032259717","0.478407344407087","1"
"Almost never or never","2017","Not Working","indirect migration background","149","0.296134808158771","0.253952406036666","0.338317210280876","1"
"At lease once a week","2017","Full Time","no migration background","3891","0.499136419847597","0.488157925442699","0.510114914252494","4"
"At lease once a week","2017","Full Time","direct migration background","743","0.438546934616044","0.415812334764304","0.461281534467785","4"
"At lease once a week","2017","Full Time","indirect migration background","338","0.550471868335794","0.512318094349717","0.58862564232187","4"
"At lease once a week","2017","Part Time","no migration background","2808","0.520978482634983","0.507878068358184","0.534078896911783","4"
"At lease once a week","2017","Part Time","direct migration background","645","0.405093948989092","0.381313183921668","0.428874714056516","4"
"At lease once a week","2017","Part Time","indirect migration background","287","0.538474654824058","0.498946376660255","0.57800293298786","4"
"At lease once a week","2017","Not Working","no migration background","2749","0.391468583268568","0.379789489254892","0.403147677282243","4"
"At lease once a week","2017","Not Working","direct migration background","2068","0.313840892095076","0.302752405376095","0.324929378814058","4"
"At lease once a week","2017","Not Working","indirect migration background","215","0.528888169948208","0.482768545142096","0.57500779475432","4"
"At least once a month","2017","Full Time","indirect migration background","33","0.0594226547782553","0.0412898584827418","0.0775554510737688","3"
"At least once a month","2017","Part Time","indirect migration background","35","0.0606662114621007","0.0417379426311354","0.0795944802930659","3"
"At least once a month","2017","Full Time","no migration background","565","0.0704049861813434","0.0647877584672009","0.0760222138954858","3"
"At least once a month","2017","Not Working","no migration background","224","0.0324429984494895","0.0282034659584898","0.0366825309404893","3"
"At least once a month","2017","Part Time","direct migration background","68","0.0296374906147888","0.0214224167913874","0.0378525644381902","3"
"At least once a month","2017","Not Working","indirect migration background","25","","","","3"
"At least once a month","2017","Full Time","direct migration background","97","0.0697704873364753","0.0580982668868548","0.0814427077860959","3"
"At least once a month","2017","Part Time","no migration background","308","0.0547649791851709","0.0487984881734995","0.0607314701968422","3"
"At least once a month","2017","Not Working","direct migration background","292","0.0252957938401552","0.0215437692476961","0.0290478184326144","3"
"Several times a year","2017","Part Time","indirect migration background","94","0.152194230585404","0.123711949738987","0.180676511431821","2"
"Several times a year","2017","Full Time","no migration background","1254","0.162632815803384","0.154530008934039","0.170735622672728","2"
"Several times a year","2017","Full Time","direct migration background","258","0.134952174883347","0.119297914639829","0.150606435126865","2"
"Several times a year","2017","Full Time","indirect migration background","88","0.141417341947502","0.114691346412289","0.168143337482714","2"
"Several times a year","2017","Not Working","no migration background","670","0.093101192077635","0.0861481280042184","0.100054256151051","2"
"Several times a year","2017","Part Time","direct migration background","216","0.110980872062717","0.0957647714775748","0.126196972647859","2"
"Several times a year","2017","Part Time","no migration background","810","0.137693503436035","0.128657317069351","0.14672968980272","2"
"Several times a year","2017","Not Working","direct migration background","864","0.100657911405676","0.0934685301287982","0.107847292682554","2"
"Several times a year","2017","Not Working","indirect migration background","61","0.137828721490653","0.105978792126781","0.169678650854526","2"
"Almost never or never","2018","Full Time","no migration background","","","","","1"
"Almost never or never","2018","Full Time","direct migration background","63","0.252196451889799","0.183158238506601","0.321234665272997","1"
"Almost never or never","2018","Full Time","indirect migration background","","","","","1"
"Almost never or never","2018","Part Time","no migration background","","","","","1"
"Almost never or never","2018","Not Working","direct migration background","1625","0.414500334658268","0.397813224430649","0.431187444885886","1"
"Almost never or never","2018","Part Time","direct migration background","131","0.276390511669183","0.22986966546139","0.322911357876976","1"
"Almost never or never","2018","Part Time","indirect migration background","","","","","1"
"Almost never or never","2018","Not Working","no migration background","","","","","1"
"Almost never or never","2018","Not Working","indirect migration background","","","","","1"
"At lease once a week","2018","Full Time","no migration background","","","","","4"
"At lease once a week","2018","Full Time","direct migration background","60","0.536866262133706","0.457595585903055","0.616136938364357","4"
"At lease once a week","2018","Full Time","indirect migration background","","","","","4"
"At lease once a week","2018","Part Time","no migration background","","","","","4"
"At lease once a week","2018","Part Time","direct migration background","149","0.539995509935259","0.488150134440866","0.591840885429652","4"
"At lease once a week","2018","Part Time","indirect migration background","","","","","4"
"At lease once a week","2018","Not Working","no migration background","","","","","4"
"At lease once a week","2018","Not Working","direct migration background","993","0.344984607181793","0.32888256432361","0.361086650039975","4"
"At lease once a week","2018","Not Working","indirect migration background","","","","","4"
"At least once a month","2018","Part Time","indirect migration background","","","","","3"
"At least once a month","2018","Full Time","no migration background","","","","","3"
"At least once a month","2018","Full Time","direct migration background","15","","","","3"
"At least once a month","2018","Full Time","indirect migration background","","","","","3"
"At least once a month","2018","Part Time","no migration background","","","","","3"
"At least once a month","2018","Part Time","direct migration background","22","","","","3"
"At least once a month","2018","Not Working","no migration background","","","","","3"
"At least once a month","2018","Not Working","indirect migration background","","","","","3"
"At least once a month","2018","Not Working","direct migration background","179","0.0647924794115932","0.0564542918248004","0.0731306669983861","3"
"Several times a year","2018","Full Time","no migration background","","","","","2"
"Several times a year","2018","Full Time","direct migration background","14","","","","2"
"Several times a year","2018","Part Time","indirect migration background","","","","","2"
"Several times a year","2018","Not Working","indirect migration background","","","","","2"
"Several times a year","2018","Part Time","direct migration background","53","0.121385500886662","0.0874138615447517","0.155357140228572","2"
"Several times a year","2018","Full Time","indirect migration background","","","","","2"
"Several times a year","2018","Part Time","no migration background","","","","","2"
"Several times a year","2018","Not Working","no migration background","","","","","2"
"Several times a year","2018","Not Working","direct migration background","551","0.175722578748346","0.162831007529062","0.18861414996763","2"
"Almost never or never","2019","Full Time","no migration background","1675","0.197443226715835","0.188854525722511","0.206031927709159","1"
"Almost never or never","2019","Full Time","direct migration background","647","0.313732925394075","0.292730275832504","0.334735574955645","1"
"Almost never or never","2019","Full Time","indirect migration background","156","0.189798491965184","0.161135168273028","0.218461815657341","1"
"Almost never or never","2019","Part Time","no migration background","1176","0.204587051036041","0.19386041269774","0.215313689374341","1"
"Almost never or never","2019","Not Working","direct migration background","1709","0.461690565038083","0.445891773564402","0.477489356511763","1"
"Almost never or never","2019","Part Time","direct migration background","636","0.372253642609449","0.349388468002054","0.395118817216844","1"
"Almost never or never","2019","Part Time","indirect migration background","141","0.255818203693934","0.220789004830666","0.290847402557201","1"
"Almost never or never","2019","Not Working","no migration background","2346","0.377396005925533","0.36566861263563","0.389123399215436","1"
"Almost never or never","2019","Not Working","indirect migration background","117","0.269335554005069","0.225420756097236","0.313250351912903","1"
"At lease once a week","2019","Full Time","no migration background","4889","0.585714298461723","0.575086058121441","0.596342538802006","4"
"At lease once a week","2019","Full Time","direct migration background","873","0.496202639364761","0.473571577388938","0.518833701340583","4"
"At lease once a week","2019","Full Time","indirect migration background","430","0.646971638395568","0.612039025944337","0.681904250846798","4"
"At lease once a week","2019","Part Time","no migration background","3314","0.617206121516334","0.604281261654812","0.630130981377855","4"
"At lease once a week","2019","Part Time","direct migration background","779","0.453317315254874","0.429770522753893","0.476864107755855","4"
"At lease once a week","2019","Part Time","indirect migration background","350","0.589116163612353","0.549617267448571","0.628615059776135","4"
"At lease once a week","2019","Not Working","no migration background","3259","0.47501121112875","0.462929628362928","0.487092793894573","4"
"At lease once a week","2019","Not Working","direct migration background","1463","0.393570606279275","0.378088365371899","0.409052847186652","4"
"At lease once a week","2019","Not Working","indirect migration background","221","0.600970627344914","0.552493808435284","0.649447446254545","4"
"At least once a month","2019","Part Time","indirect migration background","20","","","","3"
"At least once a month","2019","Full Time","no migration background","478","0.0620206530249107","0.0568167009699746","0.0672246050798469","3"
"At least once a month","2019","Full Time","direct migration background","96","0.0481496425084179","0.0384595409854061","0.0578397440314297","3"
"At least once a month","2019","Full Time","indirect migration background","34","0.0490031756348472","0.0332239643367163","0.064782386932978","3"
"At least once a month","2019","Part Time","no migration background","251","0.0497053542196935","0.0439262707631258","0.0554844376762612","3"
"At least once a month","2019","Part Time","direct migration background","75","0.0443368761935824","0.0346004875056866","0.0540732648814782","3"
"At least once a month","2019","Not Working","no migration background","209","0.0338270352613934","0.0294532616756867","0.0382008088471","3"
"At least once a month","2019","Not Working","indirect migration background","19","","","","3"
"At least once a month","2019","Not Working","direct migration background","183","0.0312709122504278","0.0257551718616499","0.0367866526392057","3"
"Several times a year","2019","Full Time","no migration background","1210","0.154821821797531","0.14701707701934","0.162626566575721","2"
"Several times a year","2019","Full Time","direct migration background","259","0.141914792732747","0.126119543021202","0.157710042444291","2"
"Several times a year","2019","Part Time","indirect migration background","85","0.131261333271991","0.104150807341359","0.158371859202624","2"
"Several times a year","2019","Part Time","no migration background","692","0.128501473227932","0.119602997492788","0.137399948963076","2"
"Several times a year","2019","Part Time","direct migration background","227","0.130092165942095","0.114180152513231","0.146004179370959","2"
"Several times a year","2019","Not Working","indirect migration background","35","0.0753818708478111","0.0492470386744635","0.101516703021159","2"
"Several times a year","2019","Full Time","indirect migration background","99","0.114226694004401","0.0909763842285685","0.137477003780233","2"
"Several times a year","2019","Not Working","no migration background","749","0.113765747684323","0.106083701440162","0.121447793928484","2"
"Several times a year","2019","Not Working","direct migration background","470","0.113467916432214","0.103416757505427","0.123519075359001","2"
