"m11104","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Several times a year","1991","Part Time","higher education","","","",""
"Several times a year","1991","Not Working","in school","","","",""
"Several times a year","1991","Not Working","inadequately","","","",""
"Several times a year","1991","Not Working","general elemantary","","","",""
"Several times a year","1991","Not Working","middle vocational","","","",""
"Several times a year","1991","Not Working","vocational + Abi","","","",""
"Several times a year","1991","Not Working","higher vocational","","","",""
"Several times a year","1991","Not Working","higher education","","","",""
"At least once a month","1991","Full Time","in school","","","",""
"At least once a month","1991","Full Time","inadequately","","","",""
"At least once a month","1991","Full Time","general elemantary","","","",""
"At least once a month","1991","Full Time","middle vocational","","","",""
"At least once a month","1991","Full Time","vocational + Abi","","","",""
"At least once a month","1991","Full Time","higher vocational","","","",""
"At least once a month","1991","Full Time","higher education","","","",""
"At least once a month","1991","Part Time","in school","","","",""
"At least once a month","1991","Part Time","inadequately","","","",""
"At least once a month","1991","Part Time","general elemantary","","","",""
"At least once a month","1991","Part Time","middle vocational","","","",""
"At least once a month","1991","Part Time","vocational + Abi","","","",""
"At least once a month","1991","Part Time","higher vocational","","","",""
"At least once a month","1991","Part Time","higher education","","","",""
"At least once a month","1991","Not Working","in school","","","",""
"At least once a month","1991","Not Working","inadequately","","","",""
"At least once a month","1991","Not Working","general elemantary","","","",""
"At least once a month","1991","Not Working","middle vocational","","","",""
"At least once a month","1991","Not Working","vocational + Abi","","","",""
"At least once a month","1991","Not Working","higher vocational","","","",""
"At least once a month","1991","Not Working","higher education","","","",""
"At lease once a week","1991","Full Time","in school","","","",""
"At lease once a week","1991","Full Time","inadequately","","","",""
"At lease once a week","1991","Full Time","general elemantary","","","",""
"At lease once a week","1991","Full Time","middle vocational","","","",""
"At lease once a week","1991","Full Time","vocational + Abi","","","",""
"At lease once a week","1991","Full Time","higher vocational","","","",""
"At lease once a week","1991","Full Time","higher education","","","",""
"At lease once a week","1991","Part Time","in school","","","",""
"At lease once a week","1991","Part Time","inadequately","","","",""
"At lease once a week","1991","Part Time","general elemantary","","","",""
"At lease once a week","1991","Part Time","middle vocational","","","",""
"At lease once a week","1991","Part Time","vocational + Abi","","","",""
"At lease once a week","1991","Part Time","higher vocational","","","",""
"At lease once a week","1991","Part Time","higher education","","","",""
"At lease once a week","1991","Not Working","in school","","","",""
"At lease once a week","1991","Not Working","inadequately","","","",""
"At lease once a week","1991","Not Working","general elemantary","","","",""
"At lease once a week","1991","Not Working","middle vocational","","","",""
"At lease once a week","1991","Not Working","vocational + Abi","","","",""
"At lease once a week","1991","Not Working","higher vocational","","","",""
"At lease once a week","1991","Not Working","higher education","","","",""
"Almost never or never","1992","Full Time","in school","4","","",""
"Almost never or never","1992","Full Time","inadequately","196","0.726540310363188","0.671176632463099","0.781903988263278"
"Almost never or never","1992","Full Time","general elemantary","544","0.53437315327859","0.502949857433388","0.565796449123793"
"Almost never or never","1992","Full Time","middle vocational","1730","0.462605826452549","0.44598988948924","0.479221763415859"
"Almost never or never","1992","Full Time","vocational + Abi","78","0.295309830487422","0.233014923812729","0.357604737162115"
"Almost never or never","1992","Full Time","higher vocational","209","0.380429849854651","0.336677633638008","0.424182066071294"
"Almost never or never","1992","Full Time","higher education","429","0.342761558961289","0.314025647105874","0.371497470816705"
"Almost never or never","1992","Part Time","in school","2","","",""
"Almost never or never","1992","Part Time","inadequately","85","0.80216343981951","0.724853966711736","0.879472912927283"
"Almost never or never","1992","Part Time","general elemantary","308","0.559927921149679","0.517466315859308","0.60238952644005"
"Almost never or never","1992","Part Time","middle vocational","681","0.504831063489578","0.477311711986072","0.532350414993084"
"Almost never or never","1992","Part Time","vocational + Abi","19","","",""
"Almost never or never","1992","Part Time","higher vocational","50","0.352364839366763","0.267247723724973","0.437481955008553"
"Almost never or never","1992","Part Time","higher education","136","0.385937446502923","0.333011190007111","0.438863702998734"
"Almost never or never","1992","Not Working","in school","21","","",""
"Almost never or never","1992","Not Working","inadequately","230","0.875468519747189","0.835937270735142","0.914999768759236"
"Almost never or never","1992","Not Working","general elemantary","937","0.795231861687983","0.772879469770643","0.817584253605322"
"Almost never or never","1992","Not Working","middle vocational","1318","0.718091196648958","0.697828267587137","0.738354125710778"
"Almost never or never","1992","Not Working","vocational + Abi","48","0.511500665006375","0.413034826522388","0.609966503490363"
"Almost never or never","1992","Not Working","higher vocational","113","0.660215962948416","0.588165206737626","0.732266719159205"
"Almost never or never","1992","Not Working","higher education","168","0.635298412720462","0.577883604195907","0.692713221245016"
"Several times a year","1992","Full Time","in school","1","","",""
"Several times a year","1992","Full Time","inadequately","22","","",""
"Several times a year","1992","Full Time","general elemantary","171","0.182822513472149","0.158473383569065","0.207171643375232"
"Several times a year","1992","Full Time","middle vocational","712","0.217022219654235","0.203284975112375","0.230759464196094"
"Several times a year","1992","Full Time","vocational + Abi","50","0.237956124763698","0.179805697098449","0.296106552428947"
"Several times a year","1992","Full Time","higher vocational","107","0.211762582069635","0.174943695064957","0.248581469074312"
"Several times a year","1992","Full Time","higher education","255","0.226652491110078","0.201304996259179","0.251999985960977"
"Several times a year","1992","Part Time","in school","5","","",""
"Several times a year","1992","Part Time","inadequately","5","","",""
"Several times a year","1992","Part Time","general elemantary","94","0.204590608300386","0.170083652831246","0.239097563769525"
"Several times a year","1992","Part Time","middle vocational","228","0.16617422699749","0.145685831203127","0.186662622791853"
"Several times a year","1992","Part Time","vocational + Abi","19","","",""
"Several times a year","1992","Part Time","higher vocational","31","0.259847051030466","0.181706757375209","0.337987344685724"
"Several times a year","1992","Part Time","higher education","71","0.189888141405704","0.14724709760533","0.232529185206077"
"Several times a year","1992","Not Working","in school","23","","",""
"Several times a year","1992","Not Working","inadequately","16","","",""
"Several times a year","1992","Not Working","general elemantary","87","0.0492158054140869","0.0372335326471884","0.0611980781809853"
"Several times a year","1992","Not Working","middle vocational","183","0.0842225941051123","0.0717151844999771","0.0967300037102476"
"Several times a year","1992","Not Working","vocational + Abi","13","","",""
"Several times a year","1992","Not Working","higher vocational","19","","",""
"Several times a year","1992","Not Working","higher education","36","0.105646833345507","0.0689820624588747","0.142311604232139"
"At least once a month","1992","Full Time","in school","","","",""
"At least once a month","1992","Full Time","inadequately","10","","",""
"At least once a month","1992","Full Time","general elemantary","71","0.078312518473951","0.0613879403384606","0.0952370966094413"
"At least once a month","1992","Full Time","middle vocational","239","0.0709541180763309","0.0623979325191758","0.0795103036334861"
"At least once a month","1992","Full Time","vocational + Abi","15","","",""
"At least once a month","1992","Full Time","higher vocational","43","0.114304333830911","0.0856301457920746","0.142978521869748"
"At least once a month","1992","Full Time","higher education","75","0.0996486501289408","0.0815140004787022","0.117783299779179"
"At least once a month","1992","Part Time","in school","2","","",""
"At least once a month","1992","Part Time","inadequately","2","","",""
"At least once a month","1992","Part Time","general elemantary","34","0.0583551390810189","0.0383034222072035","0.0784068559548344"
"At least once a month","1992","Part Time","middle vocational","70","0.0714785551154602","0.0572986829367805","0.0856584272941399"
"At least once a month","1992","Part Time","vocational + Abi","13","","",""
"At least once a month","1992","Part Time","higher vocational","9","","",""
"At least once a month","1992","Part Time","higher education","17","","",""
"At least once a month","1992","Not Working","in school","10","","",""
"At least once a month","1992","Not Working","inadequately","6","","",""
"At least once a month","1992","Not Working","general elemantary","36","0.0204270494866615","0.0125915418323884","0.0282625571409347"
"At least once a month","1992","Not Working","middle vocational","68","0.0334296257989029","0.0253341831363348","0.041525068461471"
"At least once a month","1992","Not Working","vocational + Abi","9","","",""
"At least once a month","1992","Not Working","higher vocational","2","","",""
"At least once a month","1992","Not Working","higher education","12","","",""
"At lease once a week","1992","Full Time","in school","4","","",""
"At lease once a week","1992","Full Time","inadequately","21","","",""
"At lease once a week","1992","Full Time","general elemantary","182","0.20449181477531","0.179083801759566","0.229899827791053"
"At lease once a week","1992","Full Time","middle vocational","778","0.249417835816885","0.234998817836215","0.263836853797555"
"At lease once a week","1992","Full Time","vocational + Abi","63","0.376535842869652","0.310371593764022","0.442700091975282"
"At lease once a week","1992","Full Time","higher vocational","114","0.293503234244803","0.252465908149371","0.334540560340236"
"At lease once a week","1992","Full Time","higher education","289","0.330937299799692","0.30244852850939","0.359426071089994"
"At lease once a week","1992","Part Time","in school","11","","",""
"At lease once a week","1992","Part Time","inadequately","10","","",""
"At lease once a week","1992","Part Time","general elemantary","89","0.177126331468917","0.144469308932062","0.209783354005771"
"At lease once a week","1992","Part Time","middle vocational","289","0.257516154397472","0.23344847554307","0.281583833251873"
"At lease once a week","1992","Part Time","vocational + Abi","27","","",""
"At lease once a week","1992","Part Time","higher vocational","31","0.289652688090693","0.208830694604763","0.370474681576624"
"At lease once a week","1992","Part Time","higher education","101","0.373409136388537","0.32082062112603","0.425997651651043"
"At lease once a week","1992","Not Working","in school","102","0.689816158783086","0.617228622109591","0.762403695456581"
"At lease once a week","1992","Not Working","inadequately","16","","",""
"At lease once a week","1992","Not Working","general elemantary","192","0.135125283411269","0.116189170428523","0.154061396394015"
"At lease once a week","1992","Not Working","middle vocational","325","0.164256583447027","0.147570439785124","0.18094272710893"
"At lease once a week","1992","Not Working","vocational + Abi","29","","",""
"At lease once a week","1992","Not Working","higher vocational","32","0.205966921243487","0.144447522364277","0.267486320122697"
"At lease once a week","1992","Not Working","higher education","54","0.208740577571958","0.16026431862535","0.257216836518566"
"Almost never or never","1993","Full Time","in school","","","",""
"Almost never or never","1993","Full Time","inadequately","","","",""
"Almost never or never","1993","Full Time","general elemantary","","","",""
"Almost never or never","1993","Full Time","middle vocational","","","",""
"Almost never or never","1993","Full Time","vocational + Abi","","","",""
"Almost never or never","1993","Full Time","higher vocational","","","",""
"Almost never or never","1993","Full Time","higher education","","","",""
"Almost never or never","1993","Part Time","in school","","","",""
"Almost never or never","1993","Part Time","inadequately","","","",""
"Almost never or never","1993","Part Time","general elemantary","","","",""
"Almost never or never","1993","Part Time","middle vocational","","","",""
"Almost never or never","1993","Part Time","vocational + Abi","","","",""
"Almost never or never","1993","Part Time","higher vocational","","","",""
"Almost never or never","1993","Part Time","higher education","","","",""
"Almost never or never","1993","Not Working","in school","","","",""
"Almost never or never","1993","Not Working","inadequately","","","",""
"Almost never or never","1993","Not Working","general elemantary","","","",""
"Almost never or never","1993","Not Working","middle vocational","","","",""
"Almost never or never","1993","Not Working","vocational + Abi","","","",""
"Almost never or never","1993","Not Working","higher vocational","","","",""
"Almost never or never","1993","Not Working","higher education","","","",""
"Several times a year","1993","Full Time","in school","","","",""
"Several times a year","1993","Full Time","inadequately","","","",""
"Several times a year","1993","Full Time","general elemantary","","","",""
"Several times a year","1993","Full Time","middle vocational","","","",""
"Several times a year","1993","Full Time","vocational + Abi","","","",""
"Several times a year","1993","Full Time","higher vocational","","","",""
"Several times a year","1993","Full Time","higher education","","","",""
"Several times a year","1993","Part Time","in school","","","",""
"Several times a year","1993","Part Time","inadequately","","","",""
"Several times a year","1993","Part Time","general elemantary","","","",""
"Several times a year","1993","Part Time","middle vocational","","","",""
"Several times a year","1993","Part Time","vocational + Abi","","","",""
"Several times a year","1993","Part Time","higher vocational","","","",""
"Several times a year","1993","Part Time","higher education","","","",""
"Several times a year","1993","Not Working","in school","","","",""
"Several times a year","1993","Not Working","inadequately","","","",""
"Several times a year","1993","Not Working","general elemantary","","","",""
"Several times a year","1993","Not Working","middle vocational","","","",""
"Several times a year","1993","Not Working","vocational + Abi","","","",""
"Several times a year","1993","Not Working","higher vocational","","","",""
"Several times a year","1993","Not Working","higher education","","","",""
"At least once a month","1993","Full Time","in school","","","",""
"At least once a month","1993","Full Time","inadequately","","","",""
"At least once a month","1993","Full Time","general elemantary","","","",""
"At least once a month","1993","Full Time","middle vocational","","","",""
"At least once a month","1993","Full Time","vocational + Abi","","","",""
"At least once a month","1993","Full Time","higher vocational","","","",""
"At least once a month","1993","Full Time","higher education","","","",""
"At least once a month","1993","Part Time","in school","","","",""
"At least once a month","1993","Part Time","inadequately","","","",""
"At least once a month","1993","Part Time","general elemantary","","","",""
"At least once a month","1993","Part Time","middle vocational","","","",""
"At least once a month","1993","Part Time","vocational + Abi","","","",""
"At least once a month","1993","Part Time","higher vocational","","","",""
"At least once a month","1993","Part Time","higher education","","","",""
"At least once a month","1993","Not Working","in school","","","",""
"At least once a month","1993","Not Working","inadequately","","","",""
"At least once a month","1993","Not Working","general elemantary","","","",""
"At least once a month","1993","Not Working","middle vocational","","","",""
"At least once a month","1993","Not Working","vocational + Abi","","","",""
"At least once a month","1993","Not Working","higher vocational","","","",""
"At least once a month","1993","Not Working","higher education","","","",""
"At lease once a week","1993","Full Time","in school","","","",""
"At lease once a week","1993","Full Time","inadequately","","","",""
"At lease once a week","1993","Full Time","general elemantary","","","",""
"At lease once a week","1993","Full Time","middle vocational","","","",""
"At lease once a week","1993","Full Time","vocational + Abi","","","",""
"At lease once a week","1993","Full Time","higher vocational","","","",""
"At lease once a week","1993","Full Time","higher education","","","",""
"At lease once a week","1993","Part Time","in school","","","",""
"At lease once a week","1993","Part Time","inadequately","","","",""
"At lease once a week","1993","Part Time","general elemantary","","","",""
"At lease once a week","1993","Part Time","middle vocational","","","",""
"At lease once a week","1993","Part Time","vocational + Abi","","","",""
"At lease once a week","1993","Part Time","higher vocational","","","",""
"At lease once a week","1993","Part Time","higher education","","","",""
"At lease once a week","1993","Not Working","in school","","","",""
"At lease once a week","1993","Not Working","inadequately","","","",""
"At lease once a week","1993","Not Working","general elemantary","","","",""
"At lease once a week","1993","Not Working","middle vocational","","","",""
"At lease once a week","1993","Not Working","vocational + Abi","","","",""
"At lease once a week","1993","Not Working","higher vocational","","","",""
"At lease once a week","1993","Not Working","higher education","","","",""
"Almost never or never","1994","Full Time","in school","3","","",""
"Almost never or never","1994","Full Time","inadequately","150","0.731896291556804","0.671109504177975","0.792683078935634"
"Almost never or never","1994","Full Time","general elemantary","399","0.484511101184124","0.449683675525465","0.519338526842783"
"Almost never or never","1994","Full Time","middle vocational","1513","0.44445786108567","0.427192653570489","0.461723068600851"
"Almost never or never","1994","Full Time","vocational + Abi","77","0.287241121961908","0.224997522833338","0.349484721090478"
"Almost never or never","1994","Full Time","higher vocational","183","0.407125709621159","0.360361808245419","0.453889610996898"
"Almost never or never","1994","Full Time","higher education","407","0.327541399610306","0.298597750764471","0.356485048456142"
"Almost never or never","1994","Part Time","in school","3","","",""
"Almost never or never","1994","Part Time","inadequately","74","0.743832711056115","0.657408678677627","0.830256743434602"
"Almost never or never","1994","Part Time","general elemantary","284","0.578535178940778","0.534858169322737","0.622212188558819"
"Almost never or never","1994","Part Time","middle vocational","587","0.462785223838659","0.434515090614278","0.491055357063039"
"Almost never or never","1994","Part Time","vocational + Abi","27","","",""
"Almost never or never","1994","Part Time","higher vocational","49","0.341876402103186","0.259702974939155","0.424049829267217"
"Almost never or never","1994","Part Time","higher education","107","0.29382042495004","0.240749893017869","0.346890956882211"
"Almost never or never","1994","Not Working","in school","32","0.112375534100314","0.0707363251056036","0.154014743095025"
"Almost never or never","1994","Not Working","inadequately","226","0.908428611608973","0.872818517436288","0.944038705781657"
"Almost never or never","1994","Not Working","general elemantary","914","0.803942564901588","0.78117425261296","0.826710877190216"
"Almost never or never","1994","Not Working","middle vocational","1505","0.719150383938133","0.700042376599597","0.738258391276669"
"Almost never or never","1994","Not Working","vocational + Abi","47","0.486375629349851","0.391672372182572","0.581078886517129"
"Almost never or never","1994","Not Working","higher vocational","125","0.642105202440542","0.574473514975125","0.70973688990596"
"Almost never or never","1994","Not Working","higher education","201","0.60269051803374","0.550522854609","0.65485818145848"
"Several times a year","1994","Full Time","in school","1","","",""
"Several times a year","1994","Full Time","inadequately","30","0.148946692765733","0.100089689923491","0.197803695607976"
"Several times a year","1994","Full Time","general elemantary","166","0.216036056324224","0.187356593399359","0.244715519249089"
"Several times a year","1994","Full Time","middle vocational","722","0.239205137604495","0.224382788407712","0.254027486801278"
"Several times a year","1994","Full Time","vocational + Abi","51","0.250700580657959","0.191078731697411","0.310322429618506"
"Several times a year","1994","Full Time","higher vocational","107","0.233842398154609","0.193553457496969","0.274131338812249"
"Several times a year","1994","Full Time","higher education","231","0.207972576510158","0.182942593792158","0.233002559228159"
"Several times a year","1994","Part Time","in school","","","",""
"Several times a year","1994","Part Time","inadequately","15","","",""
"Several times a year","1994","Part Time","general elemantary","95","0.180122888261138","0.146131713269892","0.214114063252384"
"Several times a year","1994","Part Time","middle vocational","258","0.212222149059262","0.1890395899676","0.235404708150925"
"Several times a year","1994","Part Time","vocational + Abi","17","","",""
"Several times a year","1994","Part Time","higher vocational","31","0.288585172136448","0.210090248915995","0.367080095356902"
"Several times a year","1994","Part Time","higher education","59","0.203431712998369","0.156531403632046","0.250332022364692"
"Several times a year","1994","Not Working","in school","47","0.171088812634754","0.121439097522328","0.22073852774718"
"Several times a year","1994","Not Working","inadequately","13","","",""
"Several times a year","1994","Not Working","general elemantary","82","0.0609577045673811","0.0472367745607707","0.0746786345739915"
"Several times a year","1994","Not Working","middle vocational","216","0.0948389839119836","0.0823816532978982","0.107296314526069"
"Several times a year","1994","Not Working","vocational + Abi","16","","",""
"Several times a year","1994","Not Working","higher vocational","29","","",""
"Several times a year","1994","Not Working","higher education","51","0.145558744130759","0.107962020871812","0.183155467389706"
"At least once a month","1994","Full Time","in school","1","","",""
"At least once a month","1994","Full Time","inadequately","6","","",""
"At least once a month","1994","Full Time","general elemantary","75","0.0934956408939363","0.0732075828290084","0.113783698958864"
"At least once a month","1994","Full Time","middle vocational","229","0.0686451056449203","0.0598597288462639","0.0774304824435767"
"At least once a month","1994","Full Time","vocational + Abi","15","","",""
"At least once a month","1994","Full Time","higher vocational","36","0.0934260862801643","0.0657247416756228","0.121127430884706"
"At least once a month","1994","Full Time","higher education","85","0.0934091162837313","0.0754622879104034","0.111355944657059"
"At least once a month","1994","Part Time","in school","2","","",""
"At least once a month","1994","Part Time","inadequately","3","","",""
"At least once a month","1994","Part Time","general elemantary","27","","",""
"At least once a month","1994","Part Time","middle vocational","74","0.0743722440319819","0.0594961893643337","0.0892482986996301"
"At least once a month","1994","Part Time","vocational + Abi","6","","",""
"At least once a month","1994","Part Time","higher vocational","13","","",""
"At least once a month","1994","Part Time","higher education","26","","",""
"At least once a month","1994","Not Working","in school","17","","",""
"At least once a month","1994","Not Working","inadequately","","","",""
"At least once a month","1994","Not Working","general elemantary","31","0.0241534908793052","0.0153489365035459","0.0329580452550644"
"At least once a month","1994","Not Working","middle vocational","75","0.0333129015449832","0.0256830196454856","0.0409427834444809"
"At least once a month","1994","Not Working","vocational + Abi","8","","",""
"At least once a month","1994","Not Working","higher vocational","8","","",""
"At least once a month","1994","Not Working","higher education","18","","",""
"At lease once a week","1994","Full Time","in school","","","",""
"At lease once a week","1994","Full Time","inadequately","18","","",""
"At lease once a week","1994","Full Time","general elemantary","151","0.205957201597716","0.177775299876648","0.234139103318784"
"At lease once a week","1994","Full Time","middle vocational","718","0.247691895664915","0.232693259437127","0.262690531892703"
"At lease once a week","1994","Full Time","vocational + Abi","60","0.385186713529723","0.318243378680607","0.452130048378839"
"At lease once a week","1994","Full Time","higher vocational","98","0.265605805944068","0.223567175183514","0.307644436704621"
"At lease once a week","1994","Full Time","higher education","287","0.371076907595804","0.341283639882342","0.400870175309265"
"At lease once a week","1994","Part Time","in school","7","","",""
"At lease once a week","1994","Part Time","inadequately","6","","",""
"At lease once a week","1994","Part Time","general elemantary","85","0.193745019899282","0.15878603415412","0.228704005644444"
"At lease once a week","1994","Part Time","middle vocational","276","0.250620383070097","0.226049358218357","0.275191407921838"
"At lease once a week","1994","Part Time","vocational + Abi","32","0.460038057819509","0.352163352874025","0.567912762764994"
"At lease once a week","1994","Part Time","higher vocational","35","0.242286000077436","0.168059339535998","0.316512660618873"
"At lease once a week","1994","Part Time","higher education","91","0.409956774689829","0.352655297058439","0.467258252321218"
"At lease once a week","1994","Not Working","in school","125","0.642787801181201","0.57961226914074","0.705963333221663"
"At lease once a week","1994","Not Working","inadequately","13","","",""
"At lease once a week","1994","Not Working","general elemantary","141","0.110946239651726","0.0929348602403953","0.128957619063057"
"At lease once a week","1994","Not Working","middle vocational","329","0.1526977306049","0.137404328764589","0.167991132445211"
"At lease once a week","1994","Not Working","vocational + Abi","36","0.288312732377508","0.20248399745433","0.374141467300686"
"At lease once a week","1994","Not Working","higher vocational","31","0.170873695478743","0.117770899367606","0.223976491589881"
"At lease once a week","1994","Not Working","higher education","68","0.194413858610251","0.152223876225235","0.236603840995267"
"Almost never or never","1995","Full Time","in school","1","","",""
"Almost never or never","1995","Full Time","inadequately","129","0.725832462559941","0.6595498410759","0.792115084043981"
"Almost never or never","1995","Full Time","general elemantary","354","0.425626565946723","0.390146026586031","0.461107105307414"
"Almost never or never","1995","Full Time","middle vocational","1101","0.321534319990294","0.305119145399407","0.33794949458118"
"Almost never or never","1995","Full Time","vocational + Abi","68","0.255665873536561","0.20047556566787","0.310856181405253"
"Almost never or never","1995","Full Time","higher vocational","130","0.253855577762395","0.213373629128338","0.294337526396453"
"Almost never or never","1995","Full Time","higher education","241","0.211660609802858","0.187127651416153","0.236193568189563"
"Almost never or never","1995","Part Time","in school","1","","",""
"Almost never or never","1995","Part Time","inadequately","81","0.753730440018001","0.669706934078839","0.837753945957163"
"Almost never or never","1995","Part Time","general elemantary","253","0.469986723606147","0.426542676036203","0.51343077117609"
"Almost never or never","1995","Part Time","middle vocational","511","0.344799935426761","0.31951110636351","0.370088764490012"
"Almost never or never","1995","Part Time","vocational + Abi","32","0.185767878210421","0.112418634651328","0.259117121769513"
"Almost never or never","1995","Part Time","higher vocational","32","0.237608676590921","0.164161795865985","0.311055557315856"
"Almost never or never","1995","Part Time","higher education","75","0.183621887622275","0.141463549182985","0.225780226061565"
"Almost never or never","1995","Not Working","in school","26","","",""
"Almost never or never","1995","Not Working","inadequately","220","0.824629717444709","0.777954592150621","0.871304842738797"
"Almost never or never","1995","Not Working","general elemantary","888","0.754223228876728","0.730201133867568","0.778245323885888"
"Almost never or never","1995","Not Working","middle vocational","1302","0.598204552544604","0.577906492844668","0.61850261224454"
"Almost never or never","1995","Not Working","vocational + Abi","57","0.473972975331859","0.3878073480068","0.560138602656919"
"Almost never or never","1995","Not Working","higher vocational","98","0.539294558880029","0.468231830304163","0.610357287455895"
"Almost never or never","1995","Not Working","higher education","178","0.486819416181748","0.435472253205906","0.53816657915759"
"Several times a year","1995","Full Time","in school","1","","",""
"Several times a year","1995","Full Time","inadequately","29","","",""
"Several times a year","1995","Full Time","general elemantary","154","0.229870794698574","0.199678065447581","0.260063523949568"
"Several times a year","1995","Full Time","middle vocational","865","0.277744094742974","0.262002966244655","0.293485223241293"
"Several times a year","1995","Full Time","vocational + Abi","66","0.22378901381534","0.171059745616494","0.276518282014186"
"Several times a year","1995","Full Time","higher vocational","132","0.270883529352382","0.229545824502259","0.312221234202505"
"Several times a year","1995","Full Time","higher education","321","0.255188923171386","0.229005449631606","0.281372396711166"
"Several times a year","1995","Part Time","in school","1","","",""
"Several times a year","1995","Part Time","inadequately","13","","",""
"Several times a year","1995","Part Time","general elemantary","97","0.220374603473491","0.184294491868027","0.256454715078955"
"Several times a year","1995","Part Time","middle vocational","338","0.241073185139531","0.218315264999707","0.263831105279355"
"Several times a year","1995","Part Time","vocational + Abi","23","","",""
"Several times a year","1995","Part Time","higher vocational","49","0.376369975945866","0.292766520198485","0.459973431693247"
"Several times a year","1995","Part Time","higher education","95","0.249390993482611","0.202279935850418","0.296502051114805"
"Several times a year","1995","Not Working","in school","31","0.0979931676837408","0.0628545594481851","0.133131775919296"
"Several times a year","1995","Not Working","inadequately","25","","",""
"Several times a year","1995","Not Working","general elemantary","133","0.100870249341431","0.0840673880478318","0.11767311063503"
"Several times a year","1995","Not Working","middle vocational","356","0.148998385179607","0.134255477850605","0.16374129250861"
"Several times a year","1995","Not Working","vocational + Abi","31","0.23067783991246","0.157981876740073","0.303373803084847"
"Several times a year","1995","Not Working","higher vocational","43","0.198344358348563","0.141495592405714","0.255193124291412"
"Several times a year","1995","Not Working","higher education","70","0.209686171131669","0.167866358315049","0.251505983948289"
"At least once a month","1995","Full Time","in school","3","","",""
"At least once a month","1995","Full Time","inadequately","5","","",""
"At least once a month","1995","Full Time","general elemantary","55","0.06818858009797","0.0501002483233948","0.0862769118725452"
"At least once a month","1995","Full Time","middle vocational","273","0.0993493939638916","0.0888363451622111","0.109862442765572"
"At least once a month","1995","Full Time","vocational + Abi","27","","",""
"At least once a month","1995","Full Time","higher vocational","47","0.122307586959526","0.0918318317133953","0.152783342205657"
"At least once a month","1995","Full Time","higher education","112","0.107760963461745","0.0891381784316551","0.126383748491835"
"At least once a month","1995","Part Time","in school","","","",""
"At least once a month","1995","Part Time","inadequately","2","","",""
"At least once a month","1995","Part Time","general elemantary","33","0.0584979032474087","0.0380699475626838","0.0789258589321337"
"At least once a month","1995","Part Time","middle vocational","105","0.0790739769586116","0.0647161957611437","0.0934317581560795"
"At least once a month","1995","Part Time","vocational + Abi","11","","",""
"At least once a month","1995","Part Time","higher vocational","6","","",""
"At least once a month","1995","Part Time","higher education","27","","",""
"At least once a month","1995","Not Working","in school","20","","",""
"At least once a month","1995","Not Working","inadequately","1","","",""
"At least once a month","1995","Not Working","general elemantary","48","0.0313028569888492","0.0215871030092426","0.0410186109684558"
"At least once a month","1995","Not Working","middle vocational","124","0.0553753578942207","0.045906119046165","0.0648445967422763"
"At least once a month","1995","Not Working","vocational + Abi","5","","",""
"At least once a month","1995","Not Working","higher vocational","10","","",""
"At least once a month","1995","Not Working","higher education","23","","",""
"At lease once a week","1995","Full Time","in school","1","","",""
"At lease once a week","1995","Full Time","inadequately","11","","",""
"At lease once a week","1995","Full Time","general elemantary","183","0.276314059256733","0.244225129205122","0.308402989308343"
"At lease once a week","1995","Full Time","middle vocational","871","0.30137219130284","0.285245605977026","0.317498776628654"
"At lease once a week","1995","Full Time","vocational + Abi","79","0.401722846518713","0.339699250083592","0.463746442953834"
"At lease once a week","1995","Full Time","higher vocational","135","0.352953305925697","0.308502151506295","0.397404460345099"
"At lease once a week","1995","Full Time","higher education","391","0.425389503564011","0.39569654656104","0.455082460566983"
"At lease once a week","1995","Part Time","in school","2","","",""
"At lease once a week","1995","Part Time","inadequately","5","","",""
"At lease once a week","1995","Part Time","general elemantary","124","0.251140769672953","0.21339199878663","0.288889540559277"
"At lease once a week","1995","Part Time","middle vocational","403","0.335052902475097","0.309939335200655","0.360166469749538"
"At lease once a week","1995","Part Time","vocational + Abi","42","0.498079668185248","0.403781552501399","0.592377783869096"
"At lease once a week","1995","Part Time","higher vocational","42","0.345746938651578","0.263672997355097","0.42782087994806"
"At lease once a week","1995","Part Time","higher education","127","0.486643099314904","0.432219084927709","0.541067113702099"
"At lease once a week","1995","Not Working","in school","198","0.744053524793971","0.692476247819326","0.795630801768617"
"At lease once a week","1995","Not Working","inadequately","9","","",""
"At lease once a week","1995","Not Working","general elemantary","165","0.113603664792992","0.0958984720918826","0.131308857494101"
"At lease once a week","1995","Not Working","middle vocational","459","0.197421704381568","0.180941282817591","0.213902125945545"
"At lease once a week","1995","Not Working","vocational + Abi","36","0.260915943621095","0.185136665862286","0.336695221379905"
"At lease once a week","1995","Not Working","higher vocational","38","0.230312499286793","0.170287362281614","0.290337636291972"
"At lease once a week","1995","Not Working","higher education","93","0.252780583426386","0.208133475781848","0.297427691070924"
"Almost never or never","1996","Full Time","in school","2","","",""
"Almost never or never","1996","Full Time","inadequately","101","0.731747411303462","0.657286011713453","0.80620881089347"
"Almost never or never","1996","Full Time","general elemantary","326","0.423785148185701","0.386779510237854","0.460790786133548"
"Almost never or never","1996","Full Time","middle vocational","1274","0.391365014855464","0.374004337581151","0.408725692129777"
