"m11104","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"At least once a month","1990","16-34 y.","general elemantary","106","0.0998053744829474","0.0822745078835506","0.117336241082344","3"
"At least once a month","1990","16-34 y.","middle vocational","235","0.0957313970627757","0.0847726087580353","0.106690185367516","3"
"At least once a month","1990","16-34 y.","vocational + Abi","17","","","","3"
"At least once a month","1990","35-65 y.","higher vocational","45","0.110049166160377","0.081037630705317","0.139060701615437","3"
"At least once a month","1990","16-34 y.","inadequately","6","","","","3"
"At least once a month","1990","35-65 y.","middle vocational","247","0.0840213203372056","0.0748774639515702","0.093165176722841","3"
"At least once a month","1990","16-34 y.","higher vocational","24","","","","3"
"At least once a month","1990","16-34 y.","in school","19","","","","3"
"At least once a month","1990","16-34 y.","higher education","36","0.0809197583377182","0.057389470290788","0.104450046384648","3"
"At least once a month","1990","35-65 y.","in school","","","","","3"
"At least once a month","1990","35-65 y.","inadequately","15","","","","3"
"At least once a month","1990","35-65 y.","general elemantary","61","0.0478662769189","0.0363757451660038","0.0593568086717962","3"
"At least once a month","1990","66 and older","in school","","","","","3"
"At least once a month","1990","66 and older","inadequately","1","","","","3"
"At least once a month","1990","66 and older","general elemantary","7","","","","3"
"At least once a month","1990","66 and older","middle vocational","22","","","","3"
"At least once a month","1990","66 and older","vocational + Abi","","","","","3"
"At least once a month","1990","66 and older","higher vocational","2","","","","3"
"At least once a month","1990","66 and older","higher education","4","","","","3"
"Several times a year","1990","16-34 y.","general elemantary","248","0.23168460415036","0.2070085014899","0.256360706810821","2"
"Several times a year","1990","16-34 y.","middle vocational","622","0.248679114392421","0.232579369293916","0.264778859490925","2"
"Several times a year","1990","16-34 y.","higher vocational","52","0.233616592231616","0.176925334333035","0.290307850130197","2"
"Several times a year","1990","16-34 y.","inadequately","24","","","","2"
"Several times a year","1990","16-34 y.","higher education","134","0.270309027448571","0.231989247905874","0.308628806991268","2"
"Several times a year","1990","16-34 y.","vocational + Abi","54","0.24101589873523","0.184627321157341","0.29740447631312","2"
"Several times a year","1990","16-34 y.","in school","24","","","","2"
"Several times a year","1990","35-65 y.","vocational + Abi","26","","","","2"
"Several times a year","1990","35-65 y.","higher vocational","98","0.260299067846954","0.219621149625314","0.300976986068595","2"
"Several times a year","1990","35-65 y.","higher education","216","0.207452496674668","0.182903178551895","0.23200181479744","2"
"Several times a year","1990","66 and older","in school","","","","","2"
"Several times a year","1990","66 and older","inadequately","","","","","2"
"Several times a year","1990","35-65 y.","in school","","","","","2"
"Several times a year","1990","35-65 y.","inadequately","40","0.0847840806476545","0.0593833596789747","0.110184801616334","2"
"Several times a year","1990","35-65 y.","general elemantary","170","0.150173435436199","0.130945261669524","0.169401609202874","2"
"Several times a year","1990","35-65 y.","middle vocational","611","0.198170125792148","0.18503143258428","0.211308819000016","2"
"Several times a year","1990","66 and older","general elemantary","12","","","","2"
"Several times a year","1990","66 and older","middle vocational","51","0.0771776839694853","0.0573510775168355","0.097004290422135","2"
"Several times a year","1990","66 and older","vocational + Abi","3","","","","2"
"Several times a year","1990","66 and older","higher vocational","5","","","","2"
"Several times a year","1990","66 and older","higher education","12","","","","2"
"Almost never or never","1991","16-34 y.","general elemantary","","","","","1"
"Almost never or never","1991","16-34 y.","middle vocational","","","","","1"
"Almost never or never","1991","16-34 y.","vocational + Abi","","","","","1"
"Almost never or never","1991","16-34 y.","higher vocational","","","","","1"
"Almost never or never","1991","16-34 y.","higher education","","","","","1"
"Almost never or never","1991","35-65 y.","in school","","","","","1"
"Almost never or never","1991","35-65 y.","inadequately","","","","","1"
"Almost never or never","1991","16-34 y.","in school","","","","","1"
"Almost never or never","1991","16-34 y.","inadequately","","","","","1"
"Almost never or never","1991","35-65 y.","general elemantary","","","","","1"
"Almost never or never","1991","35-65 y.","middle vocational","","","","","1"
"Almost never or never","1991","35-65 y.","vocational + Abi","","","","","1"
"Almost never or never","1991","35-65 y.","higher vocational","","","","","1"
"Almost never or never","1991","35-65 y.","higher education","","","","","1"
"Almost never or never","1991","66 and older","in school","","","","","1"
"Almost never or never","1991","66 and older","inadequately","","","","","1"
"Almost never or never","1991","66 and older","general elemantary","","","","","1"
"Almost never or never","1991","66 and older","middle vocational","","","","","1"
"Almost never or never","1991","66 and older","vocational + Abi","","","","","1"
"Almost never or never","1991","66 and older","higher vocational","","","","","1"
"Almost never or never","1991","66 and older","higher education","","","","","1"
"At lease once a week","1991","35-65 y.","middle vocational","","","","","4"
"At lease once a week","1991","16-34 y.","general elemantary","","","","","4"
"At lease once a week","1991","16-34 y.","inadequately","","","","","4"
"At lease once a week","1991","35-65 y.","vocational + Abi","","","","","4"
"At lease once a week","1991","35-65 y.","higher vocational","","","","","4"
"At lease once a week","1991","16-34 y.","middle vocational","","","","","4"
"At lease once a week","1991","66 and older","higher education","","","","","4"
"At lease once a week","1991","16-34 y.","in school","","","","","4"
"At lease once a week","1991","16-34 y.","vocational + Abi","","","","","4"
"At lease once a week","1991","16-34 y.","higher education","","","","","4"
"At lease once a week","1991","35-65 y.","in school","","","","","4"
"At lease once a week","1991","35-65 y.","inadequately","","","","","4"
"At lease once a week","1991","35-65 y.","general elemantary","","","","","4"
"At lease once a week","1991","35-65 y.","higher education","","","","","4"
"At lease once a week","1991","16-34 y.","higher vocational","","","","","4"
"At lease once a week","1991","66 and older","higher vocational","","","","","4"
"At lease once a week","1991","66 and older","in school","","","","","4"
"At lease once a week","1991","66 and older","inadequately","","","","","4"
"At lease once a week","1991","66 and older","general elemantary","","","","","4"
"At lease once a week","1991","66 and older","middle vocational","","","","","4"
"At lease once a week","1991","66 and older","vocational + Abi","","","","","4"
"At least once a month","1991","16-34 y.","general elemantary","","","","","3"
"At least once a month","1991","16-34 y.","middle vocational","","","","","3"
"At least once a month","1991","35-65 y.","middle vocational","","","","","3"
"At least once a month","1991","35-65 y.","vocational + Abi","","","","","3"
"At least once a month","1991","35-65 y.","higher vocational","","","","","3"
"At least once a month","1991","35-65 y.","higher education","","","","","3"
"At least once a month","1991","16-34 y.","inadequately","","","","","3"
"At least once a month","1991","16-34 y.","vocational + Abi","","","","","3"
"At least once a month","1991","16-34 y.","higher vocational","","","","","3"
"At least once a month","1991","16-34 y.","in school","","","","","3"
"At least once a month","1991","16-34 y.","higher education","","","","","3"
"At least once a month","1991","35-65 y.","in school","","","","","3"
"At least once a month","1991","35-65 y.","inadequately","","","","","3"
"At least once a month","1991","35-65 y.","general elemantary","","","","","3"
"At least once a month","1991","66 and older","in school","","","","","3"
"At least once a month","1991","66 and older","inadequately","","","","","3"
"At least once a month","1991","66 and older","general elemantary","","","","","3"
"At least once a month","1991","66 and older","middle vocational","","","","","3"
"At least once a month","1991","66 and older","vocational + Abi","","","","","3"
"At least once a month","1991","66 and older","higher vocational","","","","","3"
"At least once a month","1991","66 and older","higher education","","","","","3"
"Several times a year","1991","16-34 y.","general elemantary","","","","","2"
"Several times a year","1991","16-34 y.","middle vocational","","","","","2"
"Several times a year","1991","16-34 y.","vocational + Abi","","","","","2"
"Several times a year","1991","16-34 y.","inadequately","","","","","2"
"Several times a year","1991","16-34 y.","higher education","","","","","2"
"Several times a year","1991","16-34 y.","higher vocational","","","","","2"
"Several times a year","1991","16-34 y.","in school","","","","","2"
"Several times a year","1991","35-65 y.","vocational + Abi","","","","","2"
"Several times a year","1991","35-65 y.","higher vocational","","","","","2"
"Several times a year","1991","35-65 y.","higher education","","","","","2"
"Several times a year","1991","66 and older","in school","","","","","2"
"Several times a year","1991","35-65 y.","in school","","","","","2"
"Several times a year","1991","35-65 y.","inadequately","","","","","2"
"Several times a year","1991","35-65 y.","general elemantary","","","","","2"
"Several times a year","1991","35-65 y.","middle vocational","","","","","2"
"Several times a year","1991","66 and older","inadequately","","","","","2"
"Several times a year","1991","66 and older","general elemantary","","","","","2"
"Several times a year","1991","66 and older","middle vocational","","","","","2"
"Several times a year","1991","66 and older","vocational + Abi","","","","","2"
"Several times a year","1991","66 and older","higher vocational","","","","","2"
"Several times a year","1991","66 and older","higher education","","","","","2"
"Almost never or never","1992","16-34 y.","general elemantary","414","0.366218639063833","0.337147515652984","0.395289762474682","1"
"Almost never or never","1992","16-34 y.","middle vocational","982","0.352890230003128","0.334228890969731","0.371551569036526","1"
"Almost never or never","1992","16-34 y.","vocational + Abi","58","0.241627309435205","0.185569201742764","0.297685417127645","1"
"Almost never or never","1992","16-34 y.","higher vocational","66","0.206559526983225","0.152319362922847","0.260799691043602","1"
"Almost never or never","1992","16-34 y.","higher education","159","0.277603483302447","0.235902479889535","0.319304486715359","1"
"Almost never or never","1992","35-65 y.","in school","","","","","1"
"Almost never or never","1992","35-65 y.","inadequately","383","0.903023327894343","0.874987761811205","0.931058893977482","1"
"Almost never or never","1992","35-65 y.","vocational + Abi","70","0.406718301488167","0.323547090453936","0.489889512522398","1"
"Almost never or never","1992","35-65 y.","higher vocational","228","0.457873688844894","0.412144999240922","0.503602378448866","1"
"Almost never or never","1992","35-65 y.","higher education","494","0.412640342548031","0.383454253066105","0.441826432029956","1"
"Almost never or never","1992","66 and older","in school","","","","","1"
"Almost never or never","1992","66 and older","inadequately","26","","","","1"
"Almost never or never","1992","66 and older","general elemantary","431","0.894749456300812","0.867239047861738","0.922259864739885","1"
"Almost never or never","1992","66 and older","middle vocational","603","0.866143242496459","0.840937233144107","0.891349251848811","1"
"Almost never or never","1992","16-34 y.","in school","27","","","","1"
"Almost never or never","1992","16-34 y.","inadequately","102","0.625679935580525","0.551613092458394","0.699746778702655","1"
"Almost never or never","1992","35-65 y.","general elemantary","944","0.747370780575596","0.72290795445114","0.771833606700051","1"
"Almost never or never","1992","35-65 y.","middle vocational","2144","0.585953407890444","0.569399485129064","0.602507330651823","1"
"Almost never or never","1992","66 and older","vocational + Abi","17","","","","1"
"Almost never or never","1992","66 and older","higher vocational","78","0.820327306049775","0.741011186245946","0.899643425853604","1"
"Almost never or never","1992","66 and older","higher education","80","0.733155385800345","0.649347779287539","0.81696299231315","1"
"At lease once a week","1992","35-65 y.","vocational + Abi","23","","","","4"
"At lease once a week","1992","16-34 y.","general elemantary","319","0.322197737816647","0.293998679113411","0.350396796519883","4"
"At lease once a week","1992","16-34 y.","inadequately","31","0.185349892863299","0.125878529300149","0.244821256426448","4"
"At lease once a week","1992","16-34 y.","middle vocational","760","0.329826143836097","0.311466244877789","0.348186042794404","4"
"At lease once a week","1992","66 and older","higher education","19","","","","4"
"At lease once a week","1992","35-65 y.","middle vocational","566","0.196139081318356","0.1827941205619","0.209484042074811","4"
"At lease once a week","1992","35-65 y.","higher vocational","97","0.228924512863196","0.190362449180919","0.267486576545473","4"
"At lease once a week","1992","66 and older","higher vocational","10","","","","4"
"At lease once a week","1992","16-34 y.","in school","117","0.66200992453436","0.593847276955987","0.730172572112732","4"
"At lease once a week","1992","16-34 y.","vocational + Abi","92","0.456616283276912","0.391385425539751","0.521847141014073","4"
"At lease once a week","1992","16-34 y.","higher vocational","70","0.430671939210126","0.364328835198522","0.49701504322173","4"
"At lease once a week","1992","16-34 y.","higher education","141","0.388416148641828","0.343030048034171","0.433802249249484","4"
"At lease once a week","1992","35-65 y.","in school","","","","","4"
"At lease once a week","1992","35-65 y.","inadequately","16","","","","4"
"At lease once a week","1992","35-65 y.","general elemantary","113","0.113853990557478","0.0959716833012545","0.131736297813702","4"
"At lease once a week","1992","35-65 y.","higher education","284","0.306743990786956","0.279405605289222","0.334082376284689","4"
"At lease once a week","1992","66 and older","in school","","","","","4"
"At lease once a week","1992","66 and older","inadequately","","","","","4"
"At lease once a week","1992","66 and older","general elemantary","31","0.0781266121442403","0.0540680716259685","0.102185152662512","4"
"At lease once a week","1992","66 and older","middle vocational","66","0.0922313220433023","0.0708114981563807","0.113651145930224","4"
"At lease once a week","1992","66 and older","vocational + Abi","4","","","","4"
"At least once a month","1992","35-65 y.","middle vocational","157","0.0543740231618881","0.0467532294471388","0.0619948168766374","3"
"At least once a month","1992","35-65 y.","vocational + Abi","10","","","","3"
"At least once a month","1992","16-34 y.","general elemantary","85","0.0769640284600651","0.0608807318969198","0.0930473250232104","3"
"At least once a month","1992","16-34 y.","middle vocational","210","0.0876500051766397","0.0766069124905217","0.0986930978627577","3"
"At least once a month","1992","16-34 y.","vocational + Abi","26","","","","3"
"At least once a month","1992","35-65 y.","higher vocational","30","0.0951652729868961","0.0682319742213592","0.122098571752433","3"
"At least once a month","1992","35-65 y.","higher education","60","0.0748490176970149","0.059248558937531","0.0904494764564987","3"
"At least once a month","1992","16-34 y.","inadequately","12","","","","3"
"At least once a month","1992","16-34 y.","higher vocational","23","","","","3"
"At least once a month","1992","16-34 y.","higher education","41","0.111147714212826","0.0818784845374933","0.140416943888158","3"
"At least once a month","1992","35-65 y.","in school","","","","","3"
"At least once a month","1992","35-65 y.","inadequately","5","","","","3"
"At least once a month","1992","35-65 y.","general elemantary","49","0.0393915593004004","0.0284401107658738","0.0503430078349269","3"
"At least once a month","1992","16-34 y.","in school","12","","","","3"
"At least once a month","1992","66 and older","in school","","","","","3"
"At least once a month","1992","66 and older","inadequately","1","","","","3"
"At least once a month","1992","66 and older","general elemantary","7","","","","3"
"At least once a month","1992","66 and older","middle vocational","10","","","","3"
"At least once a month","1992","66 and older","vocational + Abi","1","","","","3"
"At least once a month","1992","66 and older","higher vocational","1","","","","3"
"At least once a month","1992","66 and older","higher education","3","","","","3"
"Several times a year","1992","16-34 y.","higher education","102","0.222832653842899","0.18408076135365","0.261584546332148","2"
"Several times a year","1992","16-34 y.","higher vocational","55","0.264172672710586","0.20510183827602","0.323243507145151","2"
"Several times a year","1992","16-34 y.","general elemantary","237","0.234619594659455","0.20904889147854","0.260190297840371","2"
"Several times a year","1992","16-34 y.","vocational + Abi","48","0.193793817675949","0.142031096038325","0.245556539313573","2"
"Several times a year","1992","16-34 y.","middle vocational","567","0.229633620984135","0.213208809084184","0.246058432884086","2"
"Several times a year","1992","16-34 y.","inadequately","19","","","","2"
"Several times a year","1992","16-34 y.","in school","29","","","","2"
"Several times a year","1992","35-65 y.","vocational + Abi","31","0.281868378460294","0.205691899353298","0.35804485756729","2"
"Several times a year","1992","35-65 y.","higher vocational","101","0.218036525305014","0.180137893661416","0.255935156948612","2"
"Several times a year","1992","35-65 y.","higher education","255","0.205766648967999","0.181800427823643","0.229732870112355","2"
"Several times a year","1992","66 and older","in school","","","","","2"
"Several times a year","1992","35-65 y.","in school","","","","","2"
"Several times a year","1992","35-65 y.","inadequately","24","","","","2"
"Several times a year","1992","35-65 y.","general elemantary","106","0.0993836695665257","0.0825404851410079","0.116226853992044","2"
"Several times a year","1992","35-65 y.","middle vocational","534","0.163533487629312","0.151103451129241","0.175963524129384","2"
"Several times a year","1992","66 and older","inadequately","","","","","2"
"Several times a year","1992","66 and older","general elemantary","9","","","","2"
"Several times a year","1992","66 and older","middle vocational","22","","","","2"
"Several times a year","1992","66 and older","vocational + Abi","3","","","","2"
"Several times a year","1992","66 and older","higher vocational","1","","","","2"
"Several times a year","1992","66 and older","higher education","5","","","","2"
"Almost never or never","1993","16-34 y.","in school","","","","","1"
"Almost never or never","1993","16-34 y.","inadequately","","","","","1"
"Almost never or never","1993","16-34 y.","general elemantary","","","","","1"
"Almost never or never","1993","16-34 y.","middle vocational","","","","","1"
"Almost never or never","1993","16-34 y.","vocational + Abi","","","","","1"
"Almost never or never","1993","16-34 y.","higher vocational","","","","","1"
"Almost never or never","1993","16-34 y.","higher education","","","","","1"
"Almost never or never","1993","35-65 y.","in school","","","","","1"
"Almost never or never","1993","35-65 y.","inadequately","","","","","1"
"Almost never or never","1993","35-65 y.","general elemantary","","","","","1"
"Almost never or never","1993","35-65 y.","middle vocational","","","","","1"
"Almost never or never","1993","35-65 y.","vocational + Abi","","","","","1"
"Almost never or never","1993","35-65 y.","higher vocational","","","","","1"
"Almost never or never","1993","35-65 y.","higher education","","","","","1"
"Almost never or never","1993","66 and older","in school","","","","","1"
"Almost never or never","1993","66 and older","inadequately","","","","","1"
"Almost never or never","1993","66 and older","general elemantary","","","","","1"
"Almost never or never","1993","66 and older","middle vocational","","","","","1"
"Almost never or never","1993","66 and older","vocational + Abi","","","","","1"
"Almost never or never","1993","66 and older","higher vocational","","","","","1"
"Almost never or never","1993","66 and older","higher education","","","","","1"
"At lease once a week","1993","16-34 y.","general elemantary","","","","","4"
"At lease once a week","1993","35-65 y.","vocational + Abi","","","","","4"
"At lease once a week","1993","66 and older","higher education","","","","","4"
"At lease once a week","1993","16-34 y.","inadequately","","","","","4"
"At lease once a week","1993","16-34 y.","middle vocational","","","","","4"
"At lease once a week","1993","35-65 y.","middle vocational","","","","","4"
"At lease once a week","1993","35-65 y.","higher vocational","","","","","4"
"At lease once a week","1993","66 and older","higher vocational","","","","","4"
"At lease once a week","1993","16-34 y.","in school","","","","","4"
"At lease once a week","1993","16-34 y.","vocational + Abi","","","","","4"
"At lease once a week","1993","16-34 y.","higher vocational","","","","","4"
"At lease once a week","1993","16-34 y.","higher education","","","","","4"
"At lease once a week","1993","35-65 y.","in school","","","","","4"
"At lease once a week","1993","35-65 y.","inadequately","","","","","4"
"At lease once a week","1993","35-65 y.","general elemantary","","","","","4"
"At lease once a week","1993","35-65 y.","higher education","","","","","4"
"At lease once a week","1993","66 and older","in school","","","","","4"
"At lease once a week","1993","66 and older","inadequately","","","","","4"
"At lease once a week","1993","66 and older","general elemantary","","","","","4"
"At lease once a week","1993","66 and older","middle vocational","","","","","4"
"At lease once a week","1993","66 and older","vocational + Abi","","","","","4"
"At least once a month","1993","35-65 y.","vocational + Abi","","","","","3"
"At least once a month","1993","16-34 y.","general elemantary","","","","","3"
"At least once a month","1993","16-34 y.","middle vocational","","","","","3"
"At least once a month","1993","35-65 y.","higher vocational","","","","","3"
"At least once a month","1993","35-65 y.","higher education","","","","","3"
"At least once a month","1993","16-34 y.","inadequately","","","","","3"
"At least once a month","1993","16-34 y.","vocational + Abi","","","","","3"
"At least once a month","1993","35-65 y.","middle vocational","","","","","3"
"At least once a month","1993","16-34 y.","higher vocational","","","","","3"
"At least once a month","1993","16-34 y.","in school","","","","","3"
"At least once a month","1993","16-34 y.","higher education","","","","","3"
"At least once a month","1993","35-65 y.","in school","","","","","3"
"At least once a month","1993","35-65 y.","inadequately","","","","","3"
"At least once a month","1993","35-65 y.","general elemantary","","","","","3"
"At least once a month","1993","66 and older","in school","","","","","3"
"At least once a month","1993","66 and older","inadequately","","","","","3"
"At least once a month","1993","66 and older","general elemantary","","","","","3"
"At least once a month","1993","66 and older","middle vocational","","","","","3"
"At least once a month","1993","66 and older","vocational + Abi","","","","","3"
"At least once a month","1993","66 and older","higher vocational","","","","","3"
"At least once a month","1993","66 and older","higher education","","","","","3"
"Several times a year","1993","16-34 y.","higher vocational","","","","","2"
"Several times a year","1993","16-34 y.","vocational + Abi","","","","","2"
"Several times a year","1993","16-34 y.","higher education","","","","","2"
"Several times a year","1993","16-34 y.","middle vocational","","","","","2"
"Several times a year","1993","16-34 y.","general elemantary","","","","","2"
"Several times a year","1993","16-34 y.","inadequately","","","","","2"
"Several times a year","1993","16-34 y.","in school","","","","","2"
"Several times a year","1993","35-65 y.","in school","","","","","2"
"Several times a year","1993","35-65 y.","inadequately","","","","","2"
"Several times a year","1993","35-65 y.","general elemantary","","","","","2"
"Several times a year","1993","35-65 y.","middle vocational","","","","","2"
"Several times a year","1993","35-65 y.","vocational + Abi","","","","","2"
"Several times a year","1993","35-65 y.","higher vocational","","","","","2"
"Several times a year","1993","35-65 y.","higher education","","","","","2"
"Several times a year","1993","66 and older","in school","","","","","2"
"Several times a year","1993","66 and older","inadequately","","","","","2"
"Several times a year","1993","66 and older","general elemantary","","","","","2"
"Several times a year","1993","66 and older","middle vocational","","","","","2"
"Several times a year","1993","66 and older","vocational + Abi","","","","","2"
"Several times a year","1993","66 and older","higher vocational","","","","","2"
"Several times a year","1993","66 and older","higher education","","","","","2"
"Almost never or never","1994","16-34 y.","in school","38","0.125081555267858","0.0830534283631975","0.167109682172518","1"
"Almost never or never","1994","16-34 y.","inadequately","86","0.655599393974254","0.576888417828254","0.734310370120254","1"
"Almost never or never","1994","16-34 y.","general elemantary","347","0.349626050194189","0.318541303225196","0.380710797163183","1"
"Almost never or never","1994","16-34 y.","middle vocational","913","0.351372387980362","0.332460977743984","0.370283798216741","1"
"Almost never or never","1994","16-34 y.","vocational + Abi","63","0.206513793926377","0.156334758352889","0.256692829499866","1"
"Almost never or never","1994","16-34 y.","higher vocational","59","0.2668823769248","0.20829921452727","0.32546553932233","1"
"Almost never or never","1994","16-34 y.","higher education","119","0.233142286288201","0.192412152072796","0.273872420503607","1"
"Almost never or never","1994","35-65 y.","in school","","","","","1"
"Almost never or never","1994","35-65 y.","inadequately","335","0.884938963377234","0.853023343882348","0.916854582872119","1"
"Almost never or never","1994","35-65 y.","general elemantary","825","0.732255214790287","0.705859891164943","0.758650538415631","1"
"Almost never or never","1994","35-65 y.","middle vocational","2072","0.572436084728554","0.555620332865911","0.589251836591197","1"
"Almost never or never","1994","35-65 y.","vocational + Abi","68","0.433873328918057","0.344827640641263","0.522919017194851","1"
"Almost never or never","1994","35-65 y.","higher vocational","227","0.449486071942399","0.402900298442278","0.49607184544252","1"
"Almost never or never","1994","35-65 y.","higher education","506","0.383257773702622","0.354408622224244","0.412106925181","1"
"Almost never or never","1994","66 and older","in school","","","","","1"
"Almost never or never","1994","66 and older","inadequately","29","","","","1"
"Almost never or never","1994","66 and older","general elemantary","425","0.903840888928251","0.877045329606837","0.930636448249664","1"
"Almost never or never","1994","66 and older","middle vocational","620","0.84290866861964","0.816493663621731","0.869323673617549","1"
"Almost never or never","1994","66 and older","vocational + Abi","20","","","","1"
"Almost never or never","1994","66 and older","higher vocational","71","0.793940490689299","0.709432639033297","0.878448342345302","1"
"Almost never or never","1994","66 and older","higher education","90","0.745260119972207","0.669181043949878","0.821339195994536","1"
"At lease once a week","1994","16-34 y.","general elemantary","249","0.313031926079352","0.28280273891222","0.343261113246485","4"
"At lease once a week","1994","16-34 y.","inadequately","21","","","","4"
"At lease once a week","1994","66 and older","higher education","24","","","","4"
"At lease once a week","1994","35-65 y.","vocational + Abi","20","","","","4"
"At lease once a week","1994","16-34 y.","in school","132","0.630358225534013","0.569032337204408","0.691684113863618","4"
"At lease once a week","1994","16-34 y.","middle vocational","711","0.314472571864405","0.29607984216891","0.332865301559901","4"
"At lease once a week","1994","35-65 y.","middle vocational","545","0.191132370549124","0.177767704321311","0.204497036776937","4"
"At lease once a week","1994","35-65 y.","higher vocational","76","0.192400097491674","0.155484337940292","0.229315857043055","4"
"At lease once a week","1994","66 and older","higher vocational","11","","","","4"
"At lease once a week","1994","16-34 y.","vocational + Abi","106","0.468650296531386","0.406792740665225","0.530507852397546","4"
"At lease once a week","1994","16-34 y.","higher vocational","77","0.408033719540816","0.342942479493123","0.47312495958851","4"
"At lease once a week","1994","16-34 y.","higher education","149","0.433624601417935","0.385887387613365","0.481361815222505","4"
"At lease once a week","1994","35-65 y.","in school","","","","","4"
"At lease once a week","1994","35-65 y.","inadequately","16","","","","4"
"At lease once a week","1994","35-65 y.","general elemantary","104","0.11820042318075","0.0989549008378","0.1374459455237","4"
"At lease once a week","1994","35-65 y.","higher education","273","0.330814480592934","0.302895391873897","0.358733569311971","4"
"At lease once a week","1994","66 and older","in school","","","","","4"
"At lease once a week","1994","66 and older","inadequately","","","","","4"
"At lease once a week","1994","66 and older","general elemantary","24","","","","4"
"At lease once a week","1994","66 and older","middle vocational","67","0.095153886307","0.0738536238438654","0.116454148770135","4"
"At lease once a week","1994","66 and older","vocational + Abi","2","","","","4"
"At least once a month","1994","16-34 y.","inadequately","5","","","","3"
"At least once a month","1994","16-34 y.","vocational + Abi","22","","","","3"
"At least once a month","1994","35-65 y.","higher education","82","0.0847475208471974","0.068221447576599","0.101273594117796","3"
"At least once a month","1994","16-34 y.","general elemantary","94","0.100309585386503","0.0807264764325862","0.119892694340421","3"
"At least once a month","1994","35-65 y.","vocational + Abi","7","","","","3"
"At least once a month","1994","35-65 y.","higher vocational","32","0.0934426481614108","0.0661854477867502","0.120699848536071","3"
"At least once a month","1994","16-34 y.","middle vocational","212","0.0846406084077731","0.0736143645439585","0.0956668522715877","3"
"At least once a month","1994","16-34 y.","in school","20","","","","3"
"At least once a month","1994","16-34 y.","higher vocational","24","","","","3"
"At least once a month","1994","35-65 y.","middle vocational","153","0.0534953691432184","0.0458469490789593","0.0611437892074775","3"
"At least once a month","1994","16-34 y.","higher education","43","0.108261102711882","0.07833135892805","0.138190846495714","3"
"At least once a month","1994","35-65 y.","in school","","","","","3"
"At least once a month","1994","35-65 y.","inadequately","4","","","","3"
"At least once a month","1994","35-65 y.","general elemantary","37","0.0393109879319551","0.0277263187882365","0.0508956570756738","3"
"At least once a month","1994","66 and older","inadequately","","","","","3"
"At least once a month","1994","66 and older","general elemantary","2","","","","3"
"At least once a month","1994","66 and older","in school","","","","","3"
"At least once a month","1994","66 and older","middle vocational","13","","","","3"
"At least once a month","1994","66 and older","vocational + Abi","","","","","3"
"At least once a month","1994","66 and older","higher vocational","1","","","","3"
"At least once a month","1994","66 and older","higher education","4","","","","3"
"Several times a year","1994","16-34 y.","inadequately","28","","","","2"
"Several times a year","1994","16-34 y.","general elemantary","214","0.237032438339955","0.209310677991742","0.264754198688167","2"
"Several times a year","1994","16-34 y.","middle vocational","612","0.249514431747459","0.232372435650139","0.26665642784478","2"
"Several times a year","1994","16-34 y.","higher education","103","0.224972009581982","0.184749343085746","0.265194676078217","2"
"Several times a year","1994","16-34 y.","vocational + Abi","59","0.25011110249204","0.196427329178826","0.303794875805253","2"
"Several times a year","1994","16-34 y.","higher vocational","59","0.220788338074247","0.165854262495495","0.275722413652999","2"
"Several times a year","1994","16-34 y.","in school","48","0.162881372359751","0.11596884557262","0.209793899146882","2"
"Several times a year","1994","35-65 y.","in school","","","","","2"
"Several times a year","1994","35-65 y.","inadequately","29","","","","2"
"Several times a year","1994","35-65 y.","general elemantary","115","0.110233374097008","0.0915639960375592","0.128902752156457","2"
"Several times a year","1994","35-65 y.","middle vocational","555","0.182936175579103","0.169795125957145","0.196077225201062","2"
"Several times a year","1994","35-65 y.","vocational + Abi","24","","","","2"
"Several times a year","1994","35-65 y.","higher vocational","103","0.264671182404517","0.223356429685188","0.305985935123846","2"
"Several times a year","1994","35-65 y.","higher education","230","0.201180224857247","0.177392507803699","0.224967941910795","2"
"Several times a year","1994","66 and older","in school","","","","","2"
"Several times a year","1994","66 and older","inadequately","1","","","","2"
"Several times a year","1994","66 and older","general elemantary","14","","","","2"
"Several times a year","1994","66 and older","middle vocational","29","","","","2"
"Several times a year","1994","66 and older","vocational + Abi","1","","","","2"
"Several times a year","1994","66 and older","higher vocational","5","","","","2"
"Several times a year","1994","66 and older","higher education","8","","","","2"
"Almost never or never","1995","16-34 y.","general elemantary","302","0.274054650817962","0.245090589750391","0.303018711885533","1"
"Almost never or never","1995","16-34 y.","middle vocational","668","0.244894219383347","0.228061119962732","0.261727318803961","1"
"Almost never or never","1995","16-34 y.","vocational + Abi","60","0.196850530139283","0.149855900968449","0.243845159310117","1"
"Almost never or never","1995","16-34 y.","higher vocational","35","0.121025129001934","0.0776296755481214","0.164420582455747","1"
"Almost never or never","1995","16-34 y.","higher education","67","0.140990640670344","0.10805898735416","0.173922293986527","1"
"Almost never or never","1995","35-65 y.","in school","1","","","","1"
"Almost never or never","1995","35-65 y.","inadequately","320","0.859927639433939","0.824564207397574","0.895291071470304","1"
"Almost never or never","1995","16-34 y.","in school","27","","","","1"
"Almost never or never","1995","16-34 y.","inadequately","73","0.559695515845258","0.471606726022561","0.647784305667954","1"
