"m11104","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"At least once a month","1998","Part Time","Female","151","0.0900449306837489","0.077004723544328","0.10308513782317"
"At least once a month","1998","Not Working","Male","102","0.0518713679535176","0.0419439909237331","0.061798744983302"
"At least once a month","1998","Not Working","Female","167","0.0436183305723854","0.0368177402494951","0.0504189208952757"
"At lease once a week","1998","Full Time","Male","1242","0.345804834464683","0.330957141557194","0.360652527372173"
"At lease once a week","1998","Full Time","Female","627","0.352157689080292","0.331323184711595","0.372992193448989"
"At lease once a week","1998","Part Time","Male","342","0.368586763880925","0.33877581435628","0.39839771340557"
"At lease once a week","1998","Part Time","Female","557","0.35000028803008","0.328271491928254","0.371729084131907"
"At lease once a week","1998","Not Working","Male","471","0.238559941854604","0.219481027651162","0.257638856058047"
"At lease once a week","1998","Not Working","Female","711","0.215130010040468","0.201448128301755","0.228811891779181"
"Almost never or never","1999","Full Time","Male","1452","0.356099134439206","0.341016563377694","0.371181705500718"
"Almost never or never","1999","Full Time","Female","769","0.362803562779398","0.341435717556363","0.384171408002434"
"Almost never or never","1999","Part Time","Male","382","0.361832872730474","0.33189977121558","0.391765974245367"
"Almost never or never","1999","Part Time","Female","856","0.416799262928","0.394831789508621","0.438766736347379"
"Almost never or never","1999","Not Working","Male","1078","0.645889610836646","0.623288366449153","0.668490855224139"
"Almost never or never","1999","Not Working","Female","2097","0.670126317600439","0.653754093675757","0.686498541525121"
"Several times a year","1999","Full Time","Male","997","0.255828038636762","0.24208473509298","0.269571342180544"
"Several times a year","1999","Full Time","Female","505","0.258713035157042","0.239250893675324","0.278175176638761"
"Several times a year","1999","Part Time","Male","225","0.21778075549784","0.192070612510543","0.243490898485136"
"Several times a year","1999","Part Time","Female","435","0.201972705813668","0.184084663196245","0.219860748431091"
"Several times a year","1999","Not Working","Male","198","0.11620939089106","0.101064045870861","0.131354735911258"
"Several times a year","1999","Not Working","Female","421","0.118941997732119","0.107669364710137","0.1302146307541"
"At least once a month","1999","Full Time","Male","334","0.08426714834284","0.0755174322245521","0.093016864461128"
"At least once a month","1999","Full Time","Female","160","0.0779301267105326","0.0660170786000106","0.0898431748210547"
"At least once a month","1999","Part Time","Male","89","0.0790663190955207","0.0622573750145509","0.0958752631764904"
"At least once a month","1999","Part Time","Female","156","0.0887227112936726","0.0760534794932191","0.101391943094126"
"At least once a month","1999","Not Working","Male","87","0.0451047037956818","0.0352968798351368","0.0549125277562267"
"At least once a month","1999","Not Working","Female","101","0.0307045031543234","0.024697129588093","0.0367118767205538"
"At lease once a week","1999","Full Time","Male","1089","0.303805678581192","0.289319841429212","0.318291515733173"
"At lease once a week","1999","Full Time","Female","511","0.300553275353027","0.280176927728194","0.320929622977859"
"At lease once a week","1999","Part Time","Male","294","0.341320052676166","0.311784260959096","0.370855844393236"
"At lease once a week","1999","Part Time","Female","488","0.29250531996466","0.272236144594216","0.312774495335103"
"At lease once a week","1999","Not Working","Male","357","0.192796294476612","0.174152908870753","0.211439680082472"
"At lease once a week","1999","Not Working","Female","549","0.180227181513119","0.166842365457559","0.193611997568678"
"Almost never or never","2000","Full Time","Male","","","",""
"Almost never or never","2000","Full Time","Female","","","",""
"Almost never or never","2000","Part Time","Male","","","",""
"Almost never or never","2000","Part Time","Female","","","",""
"Almost never or never","2000","Not Working","Male","","","",""
"Almost never or never","2000","Not Working","Female","","","",""
"Several times a year","2000","Full Time","Male","","","",""
"Several times a year","2000","Full Time","Female","","","",""
"Several times a year","2000","Part Time","Male","","","",""
"Several times a year","2000","Part Time","Female","","","",""
"Several times a year","2000","Not Working","Male","","","",""
"Several times a year","2000","Not Working","Female","","","",""
"At least once a month","2000","Full Time","Male","","","",""
"At least once a month","2000","Full Time","Female","","","",""
"At least once a month","2000","Part Time","Male","","","",""
"At least once a month","2000","Part Time","Female","","","",""
"At least once a month","2000","Not Working","Male","","","",""
"At least once a month","2000","Not Working","Female","","","",""
"At lease once a week","2000","Full Time","Male","","","",""
"At lease once a week","2000","Full Time","Female","","","",""
"At lease once a week","2000","Part Time","Male","","","",""
"At lease once a week","2000","Part Time","Female","","","",""
"At lease once a week","2000","Not Working","Male","","","",""
"At lease once a week","2000","Not Working","Female","","","",""
"Almost never or never","2001","Full Time","Male","2387","0.385993376207055","0.373725122377518","0.398261630036591"
"Almost never or never","2001","Full Time","Female","1199","0.390430117911011","0.372914584589872","0.407945651232149"
"Almost never or never","2001","Part Time","Male","594","0.420728219846278","0.395158934525114","0.446297505167442"
"Almost never or never","2001","Part Time","Female","1439","0.413767815763853","0.397122277648671","0.430413353879035"
"Almost never or never","2001","Not Working","Male","1952","0.653879576711742","0.63687868603954","0.670880467383944"
"Almost never or never","2001","Not Working","Female","3335","0.690826063486092","0.678050518271579","0.703601608700606"
"Several times a year","2001","Full Time","Male","1334","0.214102057493366","0.203764931847548","0.224439183139185"
"Several times a year","2001","Full Time","Female","631","0.211975339388418","0.197301203620848","0.226649475155988"
"Several times a year","2001","Part Time","Male","271","0.196856091169235","0.176261759833033","0.217450422505437"
"Several times a year","2001","Part Time","Female","627","0.178724711689966","0.165776155742056","0.191673267637875"
"Several times a year","2001","Not Working","Male","293","0.0983475157179893","0.0877058291384517","0.108989202297527"
"Several times a year","2001","Not Working","Female","536","0.0881023079287321","0.0802669227753557","0.0959376930821085"
"At least once a month","2001","Full Time","Male","530","0.0887958143666561","0.0816276096626257","0.0959640190706865"
"At least once a month","2001","Full Time","Female","232","0.0765704609734494","0.067023338997723","0.0861175829491759"
"At least once a month","2001","Part Time","Male","88","0.0615364580158133","0.0490898350999842","0.0739830809316424"
"At least once a month","2001","Part Time","Female","212","0.0654130899141643","0.0570565433685789","0.0737696364597497"
"At least once a month","2001","Not Working","Male","127","0.0435099113968188","0.0362196430995166","0.0508001796941211"
"At least once a month","2001","Not Working","Female","183","0.0344988859725338","0.0294537535068996","0.0395440184381679"
"At lease once a week","2001","Full Time","Male","1798","0.311108751932923","0.299442328187303","0.322775175678543"
"At lease once a week","2001","Full Time","Female","918","0.321024081727122","0.304261691347611","0.337786472106633"
"At lease once a week","2001","Part Time","Male","479","0.320879230968673","0.296701202072956","0.345057259864391"
"At lease once a week","2001","Part Time","Female","1085","0.342094382632017","0.326060473202376","0.358128292061658"
"At lease once a week","2001","Not Working","Male","636","0.20426299617345","0.189855490435869","0.21867050191103"
"At lease once a week","2001","Not Working","Female","973","0.186572742612642","0.175803699716969","0.197341785508315"
"Almost never or never","2002","Full Time","Male","","","",""
"Almost never or never","2002","Full Time","Female","","","",""
"Almost never or never","2002","Part Time","Male","","","",""
"Almost never or never","2002","Part Time","Female","","","",""
"Almost never or never","2002","Not Working","Male","","","",""
"Almost never or never","2002","Not Working","Female","","","",""
"Several times a year","2002","Full Time","Male","","","",""
"Several times a year","2002","Full Time","Female","","","",""
"Several times a year","2002","Part Time","Male","","","",""
"Several times a year","2002","Part Time","Female","","","",""
"Several times a year","2002","Not Working","Male","","","",""
"Several times a year","2002","Not Working","Female","","","",""
"At least once a month","2002","Full Time","Male","","","",""
"At least once a month","2002","Full Time","Female","","","",""
"At least once a month","2002","Part Time","Male","","","",""
"At least once a month","2002","Part Time","Female","","","",""
"At least once a month","2002","Not Working","Male","","","",""
"At least once a month","2002","Not Working","Female","","","",""
"At lease once a week","2002","Full Time","Male","","","",""
"At lease once a week","2002","Full Time","Female","","","",""
"At lease once a week","2002","Part Time","Male","","","",""
"At lease once a week","2002","Part Time","Female","","","",""
"At lease once a week","2002","Not Working","Male","","","",""
"At lease once a week","2002","Not Working","Female","","","",""
"Almost never or never","2003","Full Time","Male","1562","0.272267633082683","0.260960200598291","0.283575065567075"
"Almost never or never","2003","Full Time","Female","745","0.251656766561424","0.235962145226259","0.267351387896588"
"Almost never or never","2003","Part Time","Male","476","0.332525025656947","0.308956980446834","0.356093070867061"
"Almost never or never","2003","Part Time","Female","1075","0.318316566968237","0.303055382822168","0.333577751114305"
"Almost never or never","2003","Not Working","Male","1698","0.552641023077045","0.53535669642779","0.569925349726299"
"Almost never or never","2003","Not Working","Female","2718","0.584159180605939","0.570462215078683","0.597856146133196"
"Several times a year","2003","Full Time","Male","1502","0.25432030197325","0.243257966501145","0.265382637445355"
"Several times a year","2003","Full Time","Female","710","0.245406894112246","0.229843801071247","0.260969987153245"
"Several times a year","2003","Part Time","Male","305","0.19575710569315","0.175907755905575","0.215606455480725"
"Several times a year","2003","Part Time","Female","720","0.20151379848355","0.188372044152351","0.21465555281475"
"Several times a year","2003","Not Working","Male","400","0.125718681639256","0.114194015969978","0.137243347308534"
"Several times a year","2003","Not Working","Female","643","0.120510764396766","0.111463372860636","0.129558155932896"
"At least once a month","2003","Full Time","Male","632","0.108731941687286","0.100824010297024","0.116639873077549"
"At least once a month","2003","Full Time","Female","278","0.0911704484429158","0.0807601211571464","0.101580775728685"
"At least once a month","2003","Part Time","Male","141","0.0924509586129674","0.0779604155571936","0.106941501668741"
"At least once a month","2003","Part Time","Female","295","0.079427259464163","0.0705683332151329","0.0882861857131931"
"At least once a month","2003","Not Working","Male","159","0.0545978007939636","0.0467001358316552","0.062495465756272"
"At least once a month","2003","Not Working","Female","229","0.042763737237692","0.0371410672000588","0.0483864072753253"
"At lease once a week","2003","Full Time","Male","2257","0.364680123256781","0.352452771176087","0.376907475337476"
"At lease once a week","2003","Full Time","Female","1204","0.411765890883414","0.393966858063426","0.429564923703403"
"At lease once a week","2003","Part Time","Male","613","0.379266910036935","0.354994168776987","0.403539651296883"
"At lease once a week","2003","Part Time","Female","1489","0.40074237508405","0.384687510010871","0.416797240157229"
"At lease once a week","2003","Not Working","Male","922","0.267042494489735","0.251663341638607","0.282421647340863"
"At lease once a week","2003","Not Working","Female","1384","0.252566317759602","0.240491815161001","0.264640820358204"
"Almost never or never","2004","Full Time","Male","","","",""
"Almost never or never","2004","Full Time","Female","","","",""
"Almost never or never","2004","Part Time","Male","","","",""
"Almost never or never","2004","Part Time","Female","","","",""
"Almost never or never","2004","Not Working","Male","","","",""
"Almost never or never","2004","Not Working","Female","","","",""
"Several times a year","2004","Full Time","Male","","","",""
"Several times a year","2004","Full Time","Female","","","",""
"Several times a year","2004","Part Time","Male","","","",""
"Several times a year","2004","Part Time","Female","","","",""
"Several times a year","2004","Not Working","Male","","","",""
"Several times a year","2004","Not Working","Female","","","",""
"At least once a month","2004","Full Time","Male","","","",""
"At least once a month","2004","Full Time","Female","","","",""
"At least once a month","2004","Part Time","Male","","","",""
"At least once a month","2004","Part Time","Female","","","",""
"At least once a month","2004","Not Working","Male","","","",""
"At least once a month","2004","Not Working","Female","","","",""
"At lease once a week","2004","Full Time","Male","","","",""
"At lease once a week","2004","Full Time","Female","","","",""
"At lease once a week","2004","Part Time","Male","","","",""
"At lease once a week","2004","Part Time","Female","","","",""
"At lease once a week","2004","Not Working","Male","","","",""
"At lease once a week","2004","Not Working","Female","","","",""
"Almost never or never","2005","Full Time","Male","1661","0.322578201257953","0.310032082591234","0.335124319924673"
"Almost never or never","2005","Full Time","Female","790","0.290943535955556","0.273708986085791","0.308178085825322"
"Almost never or never","2005","Part Time","Male","459","0.334414871743881","0.309523252798344","0.359306490689418"
"Almost never or never","2005","Part Time","Female","1134","0.349790210301952","0.333809277283563","0.365771143320341"
"Almost never or never","2005","Not Working","Male","1732","0.573793510651058","0.556573106110495","0.591013915191622"
"Almost never or never","2005","Not Working","Female","2612","0.595654702493188","0.581624218657452","0.609685186328925"
"Several times a year","2005","Full Time","Male","1253","0.230452153072946","0.219149757635719","0.241754548510172"
"Several times a year","2005","Full Time","Female","607","0.228366426523072","0.21243785374605","0.244294999300093"
"Several times a year","2005","Part Time","Male","297","0.215629456883619","0.193931280758886","0.237327633008352"
"Several times a year","2005","Part Time","Female","710","0.208827478069836","0.195206729584975","0.222448226554696"
"Several times a year","2005","Not Working","Male","406","0.13652466332002","0.124568659906536","0.148480666733504"
"Several times a year","2005","Not Working","Female","602","0.120383085933891","0.111079964627086","0.129686207240696"
"At least once a month","2005","Full Time","Male","545","0.105383491761281","0.0971427359519489","0.113624247570614"
"At least once a month","2005","Full Time","Female","256","0.115165284825955","0.103052415055302","0.127278154596607"
"At least once a month","2005","Part Time","Male","121","0.0945624834518589","0.0791242634618694","0.110000703441848"
"At least once a month","2005","Part Time","Female","281","0.0845507968036657","0.0752279718101777","0.0938736217971536"
"At least once a month","2005","Not Working","Male","174","0.0553373813357327","0.047375729690568","0.0632990329808974"
"At least once a month","2005","Not Working","Female","250","0.044450898836767","0.0385588554004295","0.0503429422731045"
"At lease once a week","2005","Full Time","Male","1874","0.341586153907819","0.328858102931483","0.354314204884156"
"At lease once a week","2005","Full Time","Female","1015","0.365524752695417","0.347251287254433","0.383798218136402"
"At lease once a week","2005","Part Time","Male","503","0.355393187920641","0.330140329566124","0.380646046275158"
"At lease once a week","2005","Part Time","Female","1296","0.356831514824547","0.340778170022079","0.372884859627014"
"At lease once a week","2005","Not Working","Male","856","0.234344444693189","0.219594188793237","0.249094700593141"
"At lease once a week","2005","Not Working","Female","1236","0.239511312736154","0.227309943872806","0.251712681599502"
"Almost never or never","2006","Full Time","Male","","","",""
"Almost never or never","2006","Full Time","Female","","","",""
"Almost never or never","2006","Part Time","Male","","","",""
"Almost never or never","2006","Part Time","Female","","","",""
"Almost never or never","2006","Not Working","Male","","","",""
"Almost never or never","2006","Not Working","Female","","","",""
"Several times a year","2006","Full Time","Male","","","",""
"Several times a year","2006","Full Time","Female","","","",""
"Several times a year","2006","Part Time","Male","","","",""
"Several times a year","2006","Part Time","Female","","","",""
"Several times a year","2006","Not Working","Male","","","",""
"Several times a year","2006","Not Working","Female","","","",""
"At least once a month","2006","Full Time","Male","","","",""
"At least once a month","2006","Full Time","Female","","","",""
"At least once a month","2006","Part Time","Male","","","",""
"At least once a month","2006","Part Time","Female","","","",""
"At least once a month","2006","Not Working","Male","","","",""
"At least once a month","2006","Not Working","Female","","","",""
"At lease once a week","2006","Full Time","Male","","","",""
"At lease once a week","2006","Full Time","Female","","","",""
"At lease once a week","2006","Part Time","Male","","","",""
"At lease once a week","2006","Part Time","Female","","","",""
"At lease once a week","2006","Not Working","Male","","","",""
"At lease once a week","2006","Not Working","Female","","","",""
"Almost never or never","2007","Full Time","Male","1587","0.300103625191024","0.287676878763784","0.312530371618263"
"Almost never or never","2007","Full Time","Female","736","0.289879385581149","0.272526350039174","0.307232421123124"
"Almost never or never","2007","Part Time","Male","428","0.333920131303795","0.308243972950015","0.359596289657575"
"Almost never or never","2007","Part Time","Female","1084","0.331300615240717","0.315502783478452","0.347098447002982"
"Almost never or never","2007","Not Working","Male","1808","0.575181575810604","0.558168659264538","0.59219449235667"
"Almost never or never","2007","Not Working","Female","2564","0.572329715297642","0.558187069949512","0.586472360645771"
"Several times a year","2007","Full Time","Male","1202","0.237482147697574","0.225943751814509","0.249020543580639"
"Several times a year","2007","Full Time","Female","560","0.206425956153553","0.190945754638713","0.221906157668394"
"Several times a year","2007","Part Time","Male","273","0.209377546301684","0.187226450502765","0.231528642100602"
"Several times a year","2007","Part Time","Female","678","0.212603211050764","0.198870615452299","0.22633580664923"
"Several times a year","2007","Not Working","Male","386","0.118109648201676","0.107001936472055","0.129217359931297"
"Several times a year","2007","Not Working","Female","541","0.115224344609733","0.106097058362466","0.124351630857001"
"At least once a month","2007","Full Time","Male","505","0.098579515920681","0.0904967128895904","0.106662318951772"
"At least once a month","2007","Full Time","Female","234","0.0921046416151454","0.0810445331377611","0.10316475009253"
"At least once a month","2007","Part Time","Male","117","0.0848310114191422","0.0696614312894681","0.100000591548816"
"At least once a month","2007","Part Time","Female","270","0.0741482026215591","0.0653540914285534","0.0829423138145649"
"At least once a month","2007","Not Working","Male","164","0.0490357972720404","0.0416036668600144","0.0564679276840664"
"At least once a month","2007","Not Working","Female","215","0.0395863669119678","0.0340125211561106","0.045160212667825"
"At lease once a week","2007","Full Time","Male","1931","0.363834711190721","0.350789773978251","0.376879648403191"
"At lease once a week","2007","Full Time","Female","1096","0.411590016650152","0.39276769622024","0.430412337080065"
"At lease once a week","2007","Part Time","Male","478","0.371871310975379","0.345558560790083","0.398184061160675"
"At lease once a week","2007","Part Time","Female","1378","0.38194797108696","0.36564054106959","0.39825540110433"
"At lease once a week","2007","Not Working","Male","885","0.25767297871568","0.242620546144698","0.272725411286662"
"At lease once a week","2007","Not Working","Female","1381","0.272859573180657","0.260126544757045","0.28559260160427"
"Almost never or never","2008","Full Time","Male","1193","0.232100197132713","0.220333489145427","0.24386690512"
"Almost never or never","2008","Full Time","Female","532","0.210751014827205","0.194849543026106","0.226652486628305"
"Almost never or never","2008","Part Time","Male","335","0.282341641294581","0.256915457099638","0.307767825489524"
"Almost never or never","2008","Part Time","Female","774","0.246253711480874","0.231321888004966","0.261185534956781"
"Almost never or never","2008","Not Working","Male","1415","0.475160549043878","0.457458081955158","0.492863016132598"
"Almost never or never","2008","Not Working","Female","2121","0.510226281730648","0.495445506398288","0.525007057063009"
"Several times a year","2008","Full Time","Male","1184","0.235963294851159","0.224128948363425","0.247797641338893"
"Several times a year","2008","Full Time","Female","580","0.233757215740051","0.217256180877938","0.250258250602164"
"Several times a year","2008","Part Time","Male","232","0.20753247873122","0.184625457403536","0.230439500058904"
"Several times a year","2008","Part Time","Female","671","0.222773164893772","0.208351540105283","0.23719478968226"
"Several times a year","2008","Not Working","Male","454","0.154573361685991","0.141758743771908","0.167387979600075"
"Several times a year","2008","Not Working","Female","530","0.121608240386225","0.111944534730281","0.13127194604217"
"At least once a month","2008","Full Time","Male","497","0.104522312012793","0.0959953008497219","0.113049323175864"
"At least once a month","2008","Full Time","Female","247","0.103022931069492","0.0911706186370981","0.114875243501886"
"At least once a month","2008","Part Time","Male","115","0.108503344955638","0.0909355897992615","0.126071100112015"
"At least once a month","2008","Part Time","Female","276","0.0845220761516942","0.074881169507681","0.0941629827957074"
"At least once a month","2008","Not Working","Male","155","0.047657482489086","0.0401054733456517","0.0552094916325203"
"At least once a month","2008","Not Working","Female","201","0.0437868877171328","0.0377367194853829","0.0498370559488826"
"At lease once a week","2008","Full Time","Male","2071","0.427414196003335","0.413625928433465","0.441202463573205"
"At lease once a week","2008","Full Time","Female","1168","0.452468838363252","0.433062471909899","0.471875204816604"
"At lease once a week","2008","Part Time","Male","522","0.40162253501856","0.373931990316234","0.429313079720887"
"At lease once a week","2008","Part Time","Female","1477","0.44645104747366","0.429221502775451","0.46368059217187"
"At lease once a week","2008","Not Working","Male","1033","0.322608606781045","0.306037245579526","0.339179967982564"
"At lease once a week","2008","Not Working","Female","1542","0.324378590165994","0.310536685383143","0.338220494948844"
"Almost never or never","2009","Full Time","Male","1286","0.272239246069987","0.259339840625905","0.28513865151407"
"Almost never or never","2009","Full Time","Female","662","0.268294385474395","0.250604967015738","0.285983803933051"
"Almost never or never","2009","Part Time","Male","363","0.28753918669157","0.261593220574971","0.313485152808168"
"Almost never or never","2009","Part Time","Female","909","0.304970967962052","0.288613057115924","0.321328878808179"
"Almost never or never","2009","Not Working","Male","1568","0.552382275912625","0.534164859680524","0.570599692144727"
"Almost never or never","2009","Not Working","Female","2136","0.567132541033744","0.551718117260142","0.582546964807346"
"Several times a year","2009","Full Time","Male","1074","0.227402661458808","0.215255511684224","0.239549811233392"
"Several times a year","2009","Full Time","Female","516","0.206587730016607","0.190424011165413","0.222751448867801"
"Several times a year","2009","Part Time","Male","255","0.259335571667548","0.234211928035433","0.284459215299663"
"Several times a year","2009","Part Time","Female","606","0.200103895680839","0.185889065440486","0.214318725921192"
"Several times a year","2009","Not Working","Male","353","0.1296171549137","0.117311643151197","0.141922666676202"
"Several times a year","2009","Not Working","Female","415","0.0944118546268975","0.0853151064913061","0.103508602762489"
"At least once a month","2009","Full Time","Male","458","0.112494826204473","0.10333785745223","0.121651794956715"
"At least once a month","2009","Full Time","Female","218","0.0956698588351229","0.0839265457584419","0.107413171911804"
"At least once a month","2009","Part Time","Male","104","0.069627705828559","0.0550375388313975","0.0842178728257205"
"At least once a month","2009","Part Time","Female","238","0.0795872017226811","0.0699708562572037","0.0892035471881585"
"At least once a month","2009","Not Working","Male","138","0.0481153516612468","0.0402747882816456","0.055955915040848"
"At least once a month","2009","Not Working","Female","180","0.0480280305106167","0.0413758042715404","0.0546802567496929"
"At lease once a week","2009","Full Time","Male","1756","0.387863266266732","0.373742327914678","0.401984204618787"
"At lease once a week","2009","Full Time","Female","1014","0.429448025673876","0.409685498448513","0.449210552899238"
"At lease once a week","2009","Part Time","Male","447","0.383497535812323","0.355624162416527","0.411370909208119"
"At lease once a week","2009","Part Time","Female","1290","0.415337934634428","0.397829376903019","0.432846492365837"
"At lease once a week","2009","Not Working","Male","803","0.269885217512428","0.253622302372378","0.286148132652479"
"At lease once a week","2009","Not Working","Female","1238","0.290427573828742","0.276304643057154","0.30455050460033"
"Almost never or never","2010","Full Time","Male","","","",""
"Almost never or never","2010","Full Time","Female","","","",""
"Almost never or never","2010","Part Time","Male","","","",""
"Almost never or never","2010","Part Time","Female","","","",""
"Almost never or never","2010","Not Working","Male","","","",""
"Almost never or never","2010","Not Working","Female","","","",""
"Several times a year","2010","Full Time","Male","","","",""
"Several times a year","2010","Full Time","Female","","","",""
"Several times a year","2010","Part Time","Male","","","",""
"Several times a year","2010","Part Time","Female","","","",""
"Several times a year","2010","Not Working","Male","","","",""
"Several times a year","2010","Not Working","Female","","","",""
"At least once a month","2010","Full Time","Male","","","",""
"At least once a month","2010","Full Time","Female","","","",""
"At least once a month","2010","Part Time","Male","","","",""
"At least once a month","2010","Part Time","Female","","","",""
"At least once a month","2010","Not Working","Male","","","",""
"At least once a month","2010","Not Working","Female","","","",""
"At lease once a week","2010","Full Time","Male","","","",""
"At lease once a week","2010","Full Time","Female","","","",""
"At lease once a week","2010","Part Time","Male","","","",""
"At lease once a week","2010","Part Time","Female","","","",""
"At lease once a week","2010","Not Working","Male","","","",""
"At lease once a week","2010","Not Working","Female","","","",""
"Almost never or never","2011","Full Time","Male","2359","0.312700011811916","0.302010292977653","0.323389730646179"
"Almost never or never","2011","Full Time","Female","951","0.25627263205706","0.241585054656738","0.270960209457382"
"Almost never or never","2011","Part Time","Male","702","0.357313614068235","0.335697808362761","0.378929419773709"
"Almost never or never","2011","Part Time","Female","2014","0.329805864432675","0.3176687456166","0.34194298324875"
"Almost never or never","2011","Not Working","Male","2058","0.559031338930356","0.543112606517703","0.574950071343009"
"Almost never or never","2011","Not Working","Female","3501","0.581519955083675","0.569401857041864","0.593638053125487"
"Several times a year","2011","Full Time","Male","1451","0.203746166475851","0.194458648731792","0.213033684219909"
"Several times a year","2011","Full Time","Female","688","0.207963113009278","0.194309171722871","0.221617054295686"
"Several times a year","2011","Part Time","Male","348","0.183461607920784","0.166003064860114","0.200920150981454"
"Several times a year","2011","Part Time","Female","1007","0.180728876093835","0.170795115187415","0.190662637000256"
"Several times a year","2011","Not Working","Male","402","0.116294889655464","0.1060166073768","0.126573171934129"
"Several times a year","2011","Not Working","Female","700","0.0898143462268616","0.0827908618078405","0.0968378306458827"
"At least once a month","2011","Full Time","Male","623","0.0889204378047763","0.0823573515242675","0.0954835240852852"
"At least once a month","2011","Full Time","Female","285","0.0887430423210345","0.0791759545721176","0.0983101300699514"
"At least once a month","2011","Part Time","Male","134","0.0682914901790725","0.0569133724818671","0.0796696078762778"
"At least once a month","2011","Part Time","Female","395","0.0662426861718061","0.0598221384143137","0.0726632339292984"
"At least once a month","2011","Not Working","Male","136","0.0399037496866941","0.03362821430305","0.0461792850703383"
"At least once a month","2011","Not Working","Female","242","0.0342225416841438","0.0297566371332045","0.038688446235083"
"At lease once a week","2011","Full Time","Male","2792","0.394633383907457","0.383363088235064","0.40590367957985"
"At lease once a week","2011","Full Time","Female","1470","0.447021212612627","0.430294504664731","0.463747920560523"
"At lease once a week","2011","Part Time","Male","704","0.390933287831908","0.368922739891987","0.41294383577183"
"At lease once a week","2011","Part Time","Female","2348","0.423222573301684","0.410467744192972","0.435977402410395"
"At lease once a week","2011","Not Working","Male","1141","0.284770021727485","0.270300421549587","0.299239621905383"
"At lease once a week","2011","Not Working","Female","1923","0.294443157005319","0.283246676949762","0.305639637060876"
"Almost never or never","2012","Full Time","Male","","","",""
"Almost never or never","2012","Full Time","Female","","","",""
"Almost never or never","2012","Part Time","Male","","","",""
"Almost never or never","2012","Part Time","Female","","","",""
"Almost never or never","2012","Not Working","Male","","","",""
"Almost never or never","2012","Not Working","Female","","","",""
"Several times a year","2012","Full Time","Male","","","",""
"Several times a year","2012","Full Time","Female","","","",""
"Several times a year","2012","Part Time","Male","","","",""
"Several times a year","2012","Part Time","Female","","","",""
"Several times a year","2012","Not Working","Male","","","",""
"Several times a year","2012","Not Working","Female","","","",""
"At least once a month","2012","Full Time","Male","","","",""
"At least once a month","2012","Full Time","Female","","","",""
"At least once a month","2012","Part Time","Male","","","",""
"At least once a month","2012","Part Time","Female","","","",""
"At least once a month","2012","Not Working","Male","","","",""
"At least once a month","2012","Not Working","Female","","","",""
"At lease once a week","2012","Full Time","Male","","","",""
"At lease once a week","2012","Full Time","Female","","","",""
"At lease once a week","2012","Part Time","Male","","","",""
"At lease once a week","2012","Part Time","Female","","","",""
"At lease once a week","2012","Not Working","Male","","","",""
"At lease once a week","2012","Not Working","Female","","","",""
"Almost never or never","2013","Full Time","Male","1793","0.259180388620127","0.248407116809143","0.269953660431111"
"Almost never or never","2013","Full Time","Female","763","0.20578551370682","0.191950249059895","0.219620778353746"
"Almost never or never","2013","Part Time","Male","506","0.274148646163165","0.252874596702949","0.295422695623381"
"Almost never or never","2013","Part Time","Female","1587","0.273808163057957","0.261934698291247","0.285681627824668"
"Almost never or never","2013","Not Working","Male","1467","0.433479587774105","0.4170339030604","0.44992527248781"
"Almost never or never","2013","Not Working","Female","2357","0.448651109755316","0.435221864130205","0.462080355380427"
"Several times a year","2013","Full Time","Male","1145","0.172321308001263","0.163036120199596","0.181606495802929"
"Several times a year","2013","Full Time","Female","499","0.142131134070715","0.130181180082504","0.154081088058926"
"Several times a year","2013","Part Time","Male","256","0.151447041861789","0.134350702121841","0.168543381601736"
"Several times a year","2013","Part Time","Female","788","0.149357629638605","0.139866545957878","0.158848713319333"
"Several times a year","2013","Not Working","Male","424","0.132195551443242","0.120955217621724","0.14343588526476"
"Several times a year","2013","Not Working","Female","553","0.104167496844036","0.0959192145956315","0.112415779092441"
"At least once a month","2013","Full Time","Male","390","0.0645419664907676","0.0585007616068272","0.070583171374708"
"At least once a month","2013","Full Time","Female","210","0.0636309077754583","0.0552774022599297","0.0719844132909868"
"At least once a month","2013","Part Time","Male","93","0.0631580128717348","0.0515574070996427","0.074758618643827"
"At least once a month","2013","Part Time","Female","264","0.0523798273002642","0.046447463578143","0.0583121910223854"
"At least once a month","2013","Not Working","Male","135","0.0399544978298068","0.0334548683496934","0.0464541273099201"
"At least once a month","2013","Not Working","Female","163","0.0315678024672144","0.0268467288027211","0.0362888761317076"
"At lease once a week","2013","Full Time","Male","3027","0.503956336887842","0.491663652769863","0.516249021005821"
"At lease once a week","2013","Full Time","Female","1808","0.588452444447006","0.571611095746278","0.605293793147734"
"At lease once a week","2013","Part Time","Male","834","0.511246299103312","0.487407005396632","0.535085592809991"
"At lease once a week","2013","Part Time","Female","2779","0.524454380003173","0.511156618423877","0.537752141582469"
"At lease once a week","2013","Not Working","Male","1462","0.394370362952846","0.378151681359939","0.410589044545753"
"At lease once a week","2013","Not Working","Female","2196","0.415613590933433","0.402306628962245","0.428920552904621"
"Almost never or never","2014","Full Time","Male","","","",""
"Almost never or never","2014","Full Time","Female","","","",""
"Almost never or never","2014","Part Time","Male","","","",""
"Almost never or never","2014","Part Time","Female","","","",""
"Almost never or never","2014","Not Working","Male","","","",""
