"plb0050","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2010","Bavaria","(0) in school","","","",""
"No","2010","Bavaria","(1a) inadequately completed","","","",""
"No","2010","Bavaria","(1b) general elementary school","","","",""
"No","2010","Bavaria","(1c) basic vocational qualification","","","",""
"No","2010","Bavaria","(2b) intermediate general qualification","","","",""
"No","2010","Bavaria","(2a) intermediate vocational","","","",""
"No","2010","Bavaria","(2c_gen) general maturity certificate","","","",""
"No","2010","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"No","2010","Bavaria","(3a) lower tertiary education","","","",""
"No","2010","Bavaria","(3b) higher tertiary education","","","",""
"No","2010","Berlin","(0) in school","","","",""
"No","2010","Berlin","(1a) inadequately completed","","","",""
"No","2010","Berlin","(1b) general elementary school","","","",""
"No","2010","Berlin","(1c) basic vocational qualification","","","",""
"No","2010","Berlin","(2b) intermediate general qualification","","","",""
"No","2010","Berlin","(2a) intermediate vocational","","","",""
"No","2010","Berlin","(2c_gen) general maturity certificate","","","",""
"No","2010","Berlin","(2c_voc) vocational maturity certificate","","","",""
"No","2010","Berlin","(3a) lower tertiary education","","","",""
"No","2010","Berlin","(3b) higher tertiary education","","","",""
"No","2010","Brandenburg","(0) in school","","","",""
"No","2010","Brandenburg","(1a) inadequately completed","","","",""
"No","2010","Brandenburg","(1b) general elementary school","","","",""
"No","2010","Brandenburg","(1c) basic vocational qualification","","","",""
"No","2010","Brandenburg","(2b) intermediate general qualification","","","",""
"No","2010","Brandenburg","(2a) intermediate vocational","","","",""
"No","2010","Brandenburg","(2c_gen) general maturity certificate","","","",""
"No","2010","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"No","2010","Brandenburg","(3a) lower tertiary education","","","",""
"No","2010","Brandenburg","(3b) higher tertiary education","","","",""
"No","2010","Mecklenburg-Western Pomerania","(0) in school","","","",""
"No","2010","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"No","2010","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"No","2010","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"No","2010","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"No","2010","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"No","2010","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"No","2010","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"No","2010","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"No","2010","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"No","2010","Saxony","(0) in school","","","",""
"No","2010","Saxony","(1a) inadequately completed","","","",""
"No","2010","Saxony","(1b) general elementary school","","","",""
"No","2010","Saxony","(1c) basic vocational qualification","","","",""
"No","2010","Saxony","(2b) intermediate general qualification","","","",""
"No","2010","Saxony","(2a) intermediate vocational","","","",""
"No","2010","Saxony","(2c_gen) general maturity certificate","","","",""
"No","2010","Saxony","(2c_voc) vocational maturity certificate","","","",""
"No","2010","Saxony","(3a) lower tertiary education","","","",""
"No","2010","Saxony","(3b) higher tertiary education","","","",""
"No","2010","Saxony-Anhalt","(0) in school","","","",""
"No","2010","Saxony-Anhalt","(1a) inadequately completed","","","",""
"No","2010","Saxony-Anhalt","(1b) general elementary school","","","",""
"No","2010","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"No","2010","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"No","2010","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"No","2010","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"No","2010","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"No","2010","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"No","2010","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"No","2010","Thuringia","(0) in school","","","",""
"No","2010","Thuringia","(1a) inadequately completed","","","",""
"No","2010","Thuringia","(1b) general elementary school","","","",""
"No","2010","Thuringia","(1c) basic vocational qualification","","","",""
"No","2010","Thuringia","(2b) intermediate general qualification","","","",""
"No","2010","Thuringia","(2a) intermediate vocational","","","",""
"No","2010","Thuringia","(2c_gen) general maturity certificate","","","",""
"No","2010","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"No","2010","Thuringia","(3a) lower tertiary education","","","",""
"No","2010","Thuringia","(3b) higher tertiary education","","","",""
"Yes","2011","Schleswig-Holstein","(0) in school","","","",""
"Yes","2011","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Yes","2011","Schleswig-Holstein","(1b) general elementary school","6","","",""
"Yes","2011","Schleswig-Holstein","(1c) basic vocational qualification","32","0.383154090718675","0.277929742907772","0.488378438529577"
"Yes","2011","Schleswig-Holstein","(2b) intermediate general qualification","6","","",""
"Yes","2011","Schleswig-Holstein","(2a) intermediate vocational","69","0.731593437181154","0.643408646243797","0.819778228118511"
"Yes","2011","Schleswig-Holstein","(2c_gen) general maturity certificate","6","","",""
"Yes","2011","Schleswig-Holstein","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2011","Schleswig-Holstein","(3a) lower tertiary education","21","","",""
"Yes","2011","Schleswig-Holstein","(3b) higher tertiary education","21","","",""
"Yes","2011","Hamburg","(0) in school","","","",""
"Yes","2011","Hamburg","(1a) inadequately completed","","","",""
"Yes","2011","Hamburg","(1b) general elementary school","4","","",""
"Yes","2011","Hamburg","(1c) basic vocational qualification","9","","",""
"Yes","2011","Hamburg","(2b) intermediate general qualification","1","","",""
"Yes","2011","Hamburg","(2a) intermediate vocational","13","","",""
"Yes","2011","Hamburg","(2c_gen) general maturity certificate","7","","",""
"Yes","2011","Hamburg","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2011","Hamburg","(3a) lower tertiary education","12","","",""
"Yes","2011","Hamburg","(3b) higher tertiary education","26","","",""
"Yes","2011","Lower Saxony","(0) in school","2","","",""
"Yes","2011","Lower Saxony","(1a) inadequately completed","2","","",""
"Yes","2011","Lower Saxony","(1b) general elementary school","26","","",""
"Yes","2011","Lower Saxony","(1c) basic vocational qualification","119","0.5281112723243","0.464420779432793","0.591801765215806"
"Yes","2011","Lower Saxony","(2b) intermediate general qualification","13","","",""
"Yes","2011","Lower Saxony","(2a) intermediate vocational","166","0.542949094382956","0.489038637477352","0.596859551288561"
"Yes","2011","Lower Saxony","(2c_gen) general maturity certificate","19","","",""
"Yes","2011","Lower Saxony","(2c_voc) vocational maturity certificate","59","0.569677454053822","0.471146249939019","0.668208658168625"
"Yes","2011","Lower Saxony","(3a) lower tertiary education","61","0.803157488303931","0.718128256900506","0.888186719707356"
"Yes","2011","Lower Saxony","(3b) higher tertiary education","86","0.5666785751555","0.483700895681497","0.649656254629502"
"Yes","2011","Bremen","(0) in school","","","",""
"Yes","2011","Bremen","(1a) inadequately completed","","","",""
"Yes","2011","Bremen","(1b) general elementary school","2","","",""
"Yes","2011","Bremen","(1c) basic vocational qualification","9","","",""
"Yes","2011","Bremen","(2b) intermediate general qualification","1","","",""
"Yes","2011","Bremen","(2a) intermediate vocational","8","","",""
"Yes","2011","Bremen","(2c_gen) general maturity certificate","1","","",""
"Yes","2011","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2011","Bremen","(3a) lower tertiary education","5","","",""
"Yes","2011","Bremen","(3b) higher tertiary education","6","","",""
"Yes","2011","North Rhine-Westphalia","(0) in school","3","","",""
"Yes","2011","North Rhine-Westphalia","(1a) inadequately completed","11","","",""
"Yes","2011","North Rhine-Westphalia","(1b) general elementary school","40","0.447489736329646","0.350033461826139","0.544946010833153"
"Yes","2011","North Rhine-Westphalia","(1c) basic vocational qualification","246","0.505984046837115","0.461163924080348","0.550804169593882"
"Yes","2011","North Rhine-Westphalia","(2b) intermediate general qualification","33","0.361521241519054","0.248972872060817","0.47406961097729"
"Yes","2011","North Rhine-Westphalia","(2a) intermediate vocational","244","0.500396844098857","0.455898168103252","0.544895520094462"
"Yes","2011","North Rhine-Westphalia","(2c_gen) general maturity certificate","49","0.42011410651856","0.326592683495136","0.513635529541984"
"Yes","2011","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","195","0.604260547781542","0.549912407129747","0.658608688433338"
"Yes","2011","North Rhine-Westphalia","(3a) lower tertiary education","121","0.726434057268231","0.660574187090746","0.792293927445716"
"Yes","2011","North Rhine-Westphalia","(3b) higher tertiary education","228","0.651232877266945","0.603565812822746","0.698899941711145"
"Yes","2011","Hesse","(0) in school","2","","",""
"Yes","2011","Hesse","(1a) inadequately completed","2","","",""
"Yes","2011","Hesse","(1b) general elementary school","19","","",""
"Yes","2011","Hesse","(1c) basic vocational qualification","69","0.515390532987435","0.430134466618222","0.600646599356647"
"Yes","2011","Hesse","(2b) intermediate general qualification","11","","",""
"Yes","2011","Hesse","(2a) intermediate vocational","124","0.604364227893586","0.537263047695507","0.671465408091665"
"Yes","2011","Hesse","(2c_gen) general maturity certificate","18","","",""
"Yes","2011","Hesse","(2c_voc) vocational maturity certificate","60","0.714157247159585","0.62515704145096","0.80315745286821"
"Yes","2011","Hesse","(3a) lower tertiary education","50","0.728960177050567","0.629678024936269","0.828242329164865"
"Yes","2011","Hesse","(3b) higher tertiary education","113","0.514987348959007","0.442970014924063","0.587004682993952"
"Yes","2011","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","(1a) inadequately completed","4","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","(1b) general elementary school","20","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","91","0.472917898833823","0.403724430036759","0.542111367630887"
"Yes","2011","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","7","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","84","0.535469233902702","0.455655622101456","0.615282845703949"
"Yes","2011","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","11","","",""
"Yes","2011","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","31","0.601667706714287","0.4673095266841","0.736025886744474"
"Yes","2011","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","32","0.665873165823248","0.528059187827308","0.803687143819188"
"Yes","2011","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","48","0.755111638844264","0.652144097160318","0.858079180528211"
"Yes","2011","Baden-Württemberg","(0) in school","1","","",""
"Yes","2011","Baden-Württemberg","(1a) inadequately completed","3","","",""
"Yes","2011","Baden-Württemberg","(1b) general elementary school","48","0.640724073901875","0.543732558685408","0.737715589118342"
"Yes","2011","Baden-Württemberg","(1c) basic vocational qualification","157","0.541923962076877","0.487588321146872","0.596259603006882"
"Yes","2011","Baden-Württemberg","(2b) intermediate general qualification","21","","",""
"Yes","2011","Baden-Württemberg","(2a) intermediate vocational","179","0.548143342637146","0.495475146337079","0.600811538937213"
"Yes","2011","Baden-Württemberg","(2c_gen) general maturity certificate","16","","",""
"Yes","2011","Baden-Württemberg","(2c_voc) vocational maturity certificate","73","0.521108122289628","0.438358364744117","0.603857879835139"
"Yes","2011","Baden-Württemberg","(3a) lower tertiary education","86","0.667255745065789","0.585305987274132","0.749205502857447"
"Yes","2011","Baden-Württemberg","(3b) higher tertiary education","138","0.658686901219125","0.595745582816329","0.72162821962192"
"Yes","2011","Bavaria","(0) in school","3","","",""
"Yes","2011","Bavaria","(1a) inadequately completed","5","","",""
"Yes","2011","Bavaria","(1b) general elementary school","39","0.418970110075993","0.31345875380212","0.524481466349866"
"Yes","2011","Bavaria","(1c) basic vocational qualification","248","0.424956479012871","0.383530096335241","0.466382861690501"
"Yes","2011","Bavaria","(2b) intermediate general qualification","20","","",""
"Yes","2011","Bavaria","(2a) intermediate vocational","220","0.566051439000787","0.518539032736785","0.613563845264789"
"Yes","2011","Bavaria","(2c_gen) general maturity certificate","22","","",""
"Yes","2011","Bavaria","(2c_voc) vocational maturity certificate","68","0.524853127765681","0.440300224573305","0.609406030958057"
"Yes","2011","Bavaria","(3a) lower tertiary education","110","0.583484556613538","0.509595474247226","0.657373638979851"
"Yes","2011","Bavaria","(3b) higher tertiary education","164","0.629687182513086","0.570184762499616","0.689189602526556"
"Yes","2011","Berlin","(0) in school","","","",""
"Yes","2011","Berlin","(1a) inadequately completed","","","",""
"Yes","2011","Berlin","(1b) general elementary school","4","","",""
"Yes","2011","Berlin","(1c) basic vocational qualification","12","","",""
"Yes","2011","Berlin","(2b) intermediate general qualification","7","","",""
"Yes","2011","Berlin","(2a) intermediate vocational","66","0.630189675429988","0.539975059147552","0.720404291712424"
"Yes","2011","Berlin","(2c_gen) general maturity certificate","13","","",""
"Yes","2011","Berlin","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2011","Berlin","(3a) lower tertiary education","36","0.578567039020694","0.452569176081308","0.704564901960079"
"Yes","2011","Berlin","(3b) higher tertiary education","69","0.543354189884106","0.456722361714831","0.629986018053381"
"Yes","2011","Brandenburg","(0) in school","","","",""
"Yes","2011","Brandenburg","(1a) inadequately completed","","","",""
"Yes","2011","Brandenburg","(1b) general elementary school","2","","",""
"Yes","2011","Brandenburg","(1c) basic vocational qualification","8","","",""
"Yes","2011","Brandenburg","(2b) intermediate general qualification","6","","",""
"Yes","2011","Brandenburg","(2a) intermediate vocational","90","0.47261240125304","0.401809847775763","0.543414954730316"
"Yes","2011","Brandenburg","(2c_gen) general maturity certificate","6","","",""
"Yes","2011","Brandenburg","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2011","Brandenburg","(3a) lower tertiary education","42","0.629319642605037","0.508115181843123","0.750524103366951"
"Yes","2011","Brandenburg","(3b) higher tertiary education","40","0.63116445618842","0.515633507468193","0.746695404908647"
"Yes","2011","Mecklenburg-Western Pomerania","(0) in school","1","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(1b) general elementary school","2","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","9","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(2a) intermediate vocational","53","0.474492019239843","0.385518755877958","0.563465282601728"
"Yes","2011","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","7","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(3a) lower tertiary education","25","","",""
"Yes","2011","Mecklenburg-Western Pomerania","(3b) higher tertiary education","30","0.786277778732619","0.662302159408715","0.910253398056524"
"Yes","2011","Saxony","(0) in school","","","",""
"Yes","2011","Saxony","(1a) inadequately completed","","","",""
"Yes","2011","Saxony","(1b) general elementary school","","","",""
"Yes","2011","Saxony","(1c) basic vocational qualification","18","","",""
"Yes","2011","Saxony","(2b) intermediate general qualification","8","","",""
"Yes","2011","Saxony","(2a) intermediate vocational","178","0.452695012602757","0.403976562610142","0.501413462595373"
"Yes","2011","Saxony","(2c_gen) general maturity certificate","5","","",""
"Yes","2011","Saxony","(2c_voc) vocational maturity certificate","28","","",""
"Yes","2011","Saxony","(3a) lower tertiary education","51","0.560545457094487","0.464226803535983","0.65686411065299"
"Yes","2011","Saxony","(3b) higher tertiary education","67","0.491497350894053","0.402786779567165","0.580207922220942"
"Yes","2011","Saxony-Anhalt","(0) in school","","","",""
"Yes","2011","Saxony-Anhalt","(1a) inadequately completed","1","","",""
"Yes","2011","Saxony-Anhalt","(1b) general elementary school","1","","",""
"Yes","2011","Saxony-Anhalt","(1c) basic vocational qualification","18","","",""
"Yes","2011","Saxony-Anhalt","(2b) intermediate general qualification","2","","",""
"Yes","2011","Saxony-Anhalt","(2a) intermediate vocational","105","0.487220641312177","0.417948087265929","0.556493195358425"
"Yes","2011","Saxony-Anhalt","(2c_gen) general maturity certificate","9","","",""
"Yes","2011","Saxony-Anhalt","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2011","Saxony-Anhalt","(3a) lower tertiary education","37","0.540709065201103","0.418618004660262","0.662800125741944"
"Yes","2011","Saxony-Anhalt","(3b) higher tertiary education","50","0.692679080816465","0.583017189351705","0.802340972281225"
"Yes","2011","Thuringia","(0) in school","","","",""
"Yes","2011","Thuringia","(1a) inadequately completed","","","",""
"Yes","2011","Thuringia","(1b) general elementary school","1","","",""
"Yes","2011","Thuringia","(1c) basic vocational qualification","17","","",""
"Yes","2011","Thuringia","(2b) intermediate general qualification","4","","",""
"Yes","2011","Thuringia","(2a) intermediate vocational","95","0.358682741158149","0.29615315198767","0.421212330328628"
"Yes","2011","Thuringia","(2c_gen) general maturity certificate","5","","",""
"Yes","2011","Thuringia","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2011","Thuringia","(3a) lower tertiary education","32","0.612583716993467","0.486115230100421","0.739052203886514"
"Yes","2011","Thuringia","(3b) higher tertiary education","44","0.63021154181265","0.51285392951872","0.747569154106579"
"No","2011","Schleswig-Holstein","(0) in school","3","","",""
"No","2011","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"No","2011","Schleswig-Holstein","(1b) general elementary school","12","","",""
"No","2011","Schleswig-Holstein","(1c) basic vocational qualification","50","0.616845909281325","0.511621561470423","0.722070257092228"
"No","2011","Schleswig-Holstein","(2b) intermediate general qualification","3","","",""
"No","2011","Schleswig-Holstein","(2a) intermediate vocational","28","","",""
"No","2011","Schleswig-Holstein","(2c_gen) general maturity certificate","7","","",""
"No","2011","Schleswig-Holstein","(2c_voc) vocational maturity certificate","20","","",""
"No","2011","Schleswig-Holstein","(3a) lower tertiary education","9","","",""
"No","2011","Schleswig-Holstein","(3b) higher tertiary education","15","","",""
"No","2011","Hamburg","(0) in school","","","",""
"No","2011","Hamburg","(1a) inadequately completed","1","","",""
"No","2011","Hamburg","(1b) general elementary school","1","","",""
"No","2011","Hamburg","(1c) basic vocational qualification","9","","",""
"No","2011","Hamburg","(2b) intermediate general qualification","3","","",""
"No","2011","Hamburg","(2a) intermediate vocational","21","","",""
"No","2011","Hamburg","(2c_gen) general maturity certificate","4","","",""
"No","2011","Hamburg","(2c_voc) vocational maturity certificate","15","","",""
"No","2011","Hamburg","(3a) lower tertiary education","5","","",""
"No","2011","Hamburg","(3b) higher tertiary education","21","","",""
"No","2011","Lower Saxony","(0) in school","","","",""
"No","2011","Lower Saxony","(1a) inadequately completed","4","","",""
"No","2011","Lower Saxony","(1b) general elementary school","18","","",""
"No","2011","Lower Saxony","(1c) basic vocational qualification","117","0.4718887276757","0.408198234784194","0.535579220567207"
"No","2011","Lower Saxony","(2b) intermediate general qualification","23","","",""
"No","2011","Lower Saxony","(2a) intermediate vocational","162","0.457050905617044","0.403140448711439","0.510961362522648"
"No","2011","Lower Saxony","(2c_gen) general maturity certificate","8","","",""
"No","2011","Lower Saxony","(2c_voc) vocational maturity certificate","38","0.430322545946178","0.331791341831375","0.528853750060981"
"No","2011","Lower Saxony","(3a) lower tertiary education","23","","",""
"No","2011","Lower Saxony","(3b) higher tertiary education","51","0.4333214248445","0.350343745370498","0.516299104318503"
"No","2011","Bremen","(0) in school","","","",""
"No","2011","Bremen","(1a) inadequately completed","1","","",""
"No","2011","Bremen","(1b) general elementary school","1","","",""
"No","2011","Bremen","(1c) basic vocational qualification","3","","",""
"No","2011","Bremen","(2b) intermediate general qualification","1","","",""
"No","2011","Bremen","(2a) intermediate vocational","8","","",""
"No","2011","Bremen","(2c_gen) general maturity certificate","2","","",""
"No","2011","Bremen","(2c_voc) vocational maturity certificate","4","","",""
"No","2011","Bremen","(3a) lower tertiary education","","","",""
"No","2011","Bremen","(3b) higher tertiary education","8","","",""
"No","2011","North Rhine-Westphalia","(0) in school","7","","",""
"No","2011","North Rhine-Westphalia","(1a) inadequately completed","12","","",""
"No","2011","North Rhine-Westphalia","(1b) general elementary school","60","0.552510263670354","0.455053989166847","0.649966538173861"
"No","2011","North Rhine-Westphalia","(1c) basic vocational qualification","232","0.494015953162885","0.449195830406118","0.538836075919652"
"No","2011","North Rhine-Westphalia","(2b) intermediate general qualification","37","0.638478758480946","0.52593038902271","0.751027127939183"
"No","2011","North Rhine-Westphalia","(2a) intermediate vocational","241","0.499603155901143","0.455104479905539","0.544101831896748"
"No","2011","North Rhine-Westphalia","(2c_gen) general maturity certificate","58","0.57988589348144","0.486364470458016","0.673407316504864"
"No","2011","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","116","0.395739452218457","0.341391311566662","0.450087592870253"
"No","2011","North Rhine-Westphalia","(3a) lower tertiary education","55","0.27356594273177","0.207706072554285","0.339425812909255"
"No","2011","North Rhine-Westphalia","(3b) higher tertiary education","156","0.348767122733055","0.301100058288855","0.396434187177254"
"No","2011","Hesse","(0) in school","3","","",""
"No","2011","Hesse","(1a) inadequately completed","5","","",""
"No","2011","Hesse","(1b) general elementary school","14","","",""
"No","2011","Hesse","(1c) basic vocational qualification","63","0.484609467012565","0.399353400643353","0.569865533381778"
"No","2011","Hesse","(2b) intermediate general qualification","9","","",""
"No","2011","Hesse","(2a) intermediate vocational","80","0.395635772106414","0.328534591908335","0.462736952304492"
"No","2011","Hesse","(2c_gen) general maturity certificate","12","","",""
"No","2011","Hesse","(2c_voc) vocational maturity certificate","39","0.285842752840415","0.19684254713179","0.37484295854904"
"No","2011","Hesse","(3a) lower tertiary education","27","","",""
"No","2011","Hesse","(3b) higher tertiary education","72","0.485012651040993","0.412995317006048","0.557029985075937"
"No","2011","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"No","2011","Rhineland-Palatinate,Saarland","(1a) inadequately completed","2","","",""
"No","2011","Rhineland-Palatinate,Saarland","(1b) general elementary school","32","0.578611771833966","0.444402892086353","0.712820651581578"
"No","2011","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","109","0.527082101166177","0.457888632369113","0.596275569963241"
"No","2011","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","11","","",""
"No","2011","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","66","0.464530766097298","0.384717154296051","0.544344377898544"
"No","2011","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","10","","",""
"No","2011","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","20","","",""
"No","2011","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","13","","",""
"No","2011","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","19","","",""
"No","2011","Baden-Württemberg","(0) in school","1","","",""
"No","2011","Baden-Württemberg","(1a) inadequately completed","6","","",""
"No","2011","Baden-Württemberg","(1b) general elementary school","46","0.359275926098125","0.262284410881658","0.456267441314593"
"No","2011","Baden-Württemberg","(1c) basic vocational qualification","166","0.458076037923123","0.403740396993118","0.512411678853128"
"No","2011","Baden-Württemberg","(2b) intermediate general qualification","15","","",""
"No","2011","Baden-Württemberg","(2a) intermediate vocational","164","0.451856657362854","0.399188461062787","0.504524853662921"
"No","2011","Baden-Württemberg","(2c_gen) general maturity certificate","18","","",""
"No","2011","Baden-Württemberg","(2c_voc) vocational maturity certificate","67","0.478891877710372","0.396142120164861","0.561641635255883"
"No","2011","Baden-Württemberg","(3a) lower tertiary education","41","0.332744254934211","0.250794497142553","0.414694012725868"
"No","2011","Baden-Württemberg","(3b) higher tertiary education","80","0.341313098780875","0.27837178037808","0.404254417183671"
"No","2011","Bavaria","(0) in school","2","","",""
"No","2011","Bavaria","(1a) inadequately completed","10","","",""
"No","2011","Bavaria","(1b) general elementary school","45","0.581029889924007","0.475518533650134","0.68654124619788"
"No","2011","Bavaria","(1c) basic vocational qualification","299","0.575043520987129","0.533617138309499","0.616469903664759"
"No","2011","Bavaria","(2b) intermediate general qualification","17","","",""
"No","2011","Bavaria","(2a) intermediate vocational","198","0.433948560999213","0.386436154735211","0.481460967263215"
"No","2011","Bavaria","(2c_gen) general maturity certificate","24","","",""
"No","2011","Bavaria","(2c_voc) vocational maturity certificate","66","0.475146872234319","0.390593969041943","0.559699775426695"
"No","2011","Bavaria","(3a) lower tertiary education","61","0.416515443386461","0.342626361020149","0.490404525752774"
"No","2011","Bavaria","(3b) higher tertiary education","89","0.370312817486914","0.310810397473444","0.429815237500384"
"No","2011","Berlin","(0) in school","1","","",""
"No","2011","Berlin","(1a) inadequately completed","3","","",""
"No","2011","Berlin","(1b) general elementary school","3","","",""
"No","2011","Berlin","(1c) basic vocational qualification","14","","",""
"No","2011","Berlin","(2b) intermediate general qualification","7","","",""
"No","2011","Berlin","(2a) intermediate vocational","44","0.369810324570012","0.279595708287576","0.460024940852448"
"No","2011","Berlin","(2c_gen) general maturity certificate","11","","",""
"No","2011","Berlin","(2c_voc) vocational maturity certificate","18","","",""
"No","2011","Berlin","(3a) lower tertiary education","23","","",""
"No","2011","Berlin","(3b) higher tertiary education","58","0.456645810115894","0.370013981946619","0.543277638285169"
"No","2011","Brandenburg","(0) in school","1","","",""
"No","2011","Brandenburg","(1a) inadequately completed","1","","",""
"No","2011","Brandenburg","(1b) general elementary school","5","","",""
"No","2011","Brandenburg","(1c) basic vocational qualification","23","","",""
"No","2011","Brandenburg","(2b) intermediate general qualification","10","","",""
"No","2011","Brandenburg","(2a) intermediate vocational","101","0.52738759874696","0.456585045269684","0.598190152224237"
"No","2011","Brandenburg","(2c_gen) general maturity certificate","5","","",""
"No","2011","Brandenburg","(2c_voc) vocational maturity certificate","18","","",""
"No","2011","Brandenburg","(3a) lower tertiary education","19","","",""
"No","2011","Brandenburg","(3b) higher tertiary education","27","","",""
"No","2011","Mecklenburg-Western Pomerania","(0) in school","","","",""
"No","2011","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"No","2011","Mecklenburg-Western Pomerania","(1b) general elementary school","2","","",""
"No","2011","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","9","","",""
"No","2011","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","1","","",""
"No","2011","Mecklenburg-Western Pomerania","(2a) intermediate vocational","68","0.525507980760157","0.436534717398272","0.614481244122042"
"No","2011","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","3","","",""
"No","2011","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","6","","",""
"No","2011","Mecklenburg-Western Pomerania","(3a) lower tertiary education","13","","",""
"No","2011","Mecklenburg-Western Pomerania","(3b) higher tertiary education","12","","",""
"No","2011","Saxony","(0) in school","1","","",""
"No","2011","Saxony","(1a) inadequately completed","1","","",""
"No","2011","Saxony","(1b) general elementary school","7","","",""
"No","2011","Saxony","(1c) basic vocational qualification","25","","",""
"No","2011","Saxony","(2b) intermediate general qualification","12","","",""
"No","2011","Saxony","(2a) intermediate vocational","223","0.547304987397242","0.498586537404627","0.596023437389858"
"No","2011","Saxony","(2c_gen) general maturity certificate","8","","",""
"No","2011","Saxony","(2c_voc) vocational maturity certificate","26","","",""
"No","2011","Saxony","(3a) lower tertiary education","51","0.439454542905513","0.34313588934701","0.535773196464017"
"No","2011","Saxony","(3b) higher tertiary education","55","0.508502649105947","0.419792077779058","0.597213220432835"
"No","2011","Saxony-Anhalt","(0) in school","","","",""
"No","2011","Saxony-Anhalt","(1a) inadequately completed","1","","",""
"No","2011","Saxony-Anhalt","(1b) general elementary school","8","","",""
"No","2011","Saxony-Anhalt","(1c) basic vocational qualification","21","","",""
"No","2011","Saxony-Anhalt","(2b) intermediate general qualification","8","","",""
"No","2011","Saxony-Anhalt","(2a) intermediate vocational","95","0.512779358687823","0.443506804641575","0.582051912734071"
"No","2011","Saxony-Anhalt","(2c_gen) general maturity certificate","8","","",""
"No","2011","Saxony-Anhalt","(2c_voc) vocational maturity certificate","13","","",""
"No","2011","Saxony-Anhalt","(3a) lower tertiary education","27","","",""
"No","2011","Saxony-Anhalt","(3b) higher tertiary education","18","","",""
