"plh0188","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1992","Brandenburg","(Married) couple without C. ","61","0.410009829790352","0.330771236729157","0.489248422851546","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","(Married) couple without C. ","31","0.337299545555904","0.239622312529807","0.434976778582001","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Single parent ","5","","","","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","55","0.467227096548126","0.380111103100175","0.554343089996077","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","49","0.455786629399683","0.360067924109051","0.551505334690315","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","20","","","","2"
"Tends to agree","1992","Saxony","1-pers.-HH","36","0.430546261831138","0.326499731978024","0.534592791684253","2"
"Tends to agree","1992","Brandenburg","Single parent ","11","","","","2"
"Tends to agree","1992","Brandenburg","Couple + C. LE 16 ","107","0.560992541280375","0.491868361840656","0.630116720720094","2"
"Tends to agree","1992","Brandenburg","Couple + C. GT 16 ","56","0.450924628730798","0.36438516678274","0.537464090678856","2"
"Tends to agree","1992","Brandenburg","Couple + C. LE and GT 16","28","","","","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","1-pers.-HH","9","","","","2"
"Totally disagree","1992","Bavaria","(Married) couple without C. ","25","","","","4"
"Totally disagree","1992","Schleswig-Holstein","(Married) couple without C. ","6","","","","4"
"Totally disagree","1992","Schleswig-Holstein","Couple + C. GT 16 ","5","","","","4"
"Totally disagree","1992","Schleswig-Holstein","Couple + C. LE and GT 16","1","","","","4"
"Totally disagree","1992","Schleswig-Holstein","1-pers.-HH","2","","","","4"
"Totally disagree","1992","Schleswig-Holstein","Single parent ","1","","","","4"
"Totally disagree","1992","Schleswig-Holstein","Couple + C. LE 16 ","","","","","4"
"Totally disagree","1992","Baden-Württemberg","Couple + C. GT 16 ","15","","","","4"
"Totally disagree","1992","Baden-Württemberg","Couple + C. LE and GT 16","3","","","","4"
"Totally disagree","1992","Bavaria","1-pers.-HH","12","","","","4"
"Totally disagree","1992","Hamburg","1-pers.-HH","","","","","4"
"Totally disagree","1992","Hamburg","(Married) couple without C. ","5","","","","4"
"Totally disagree","1992","Hamburg","Single parent ","","","","","4"
"Totally disagree","1992","Hamburg","Couple + C. LE 16 ","1","","","","4"
"Totally disagree","1992","Baden-Württemberg","(Married) couple without C. ","24","","","","4"
"Totally disagree","1992","Baden-Württemberg","Single parent ","6","","","","4"
"Totally disagree","1992","Baden-Württemberg","Couple + C. LE 16 ","13","","","","4"
"Totally disagree","1992","Hesse","Couple + C. LE and GT 16","4","","","","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","1-pers.-HH","10","","","","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","6","","","","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","","","4"
"Totally disagree","1992","Baden-Württemberg","1-pers.-HH","11","","","","4"
"Totally disagree","1992","Hamburg","Couple + C. GT 16 ","1","","","","4"
"Totally disagree","1992","Hamburg","Couple + C. LE and GT 16","","","","","4"
"Totally disagree","1992","Lower Saxony","1-pers.-HH","9","","","","4"
"Totally disagree","1992","Lower Saxony","(Married) couple without C. ","14","","","","4"
"Totally disagree","1992","Lower Saxony","Single parent ","3","","","","4"
"Totally disagree","1992","Lower Saxony","Couple + C. LE 16 ","8","","","","4"
"Totally disagree","1992","Lower Saxony","Couple + C. GT 16 ","7","","","","4"
"Totally disagree","1992","Lower Saxony","Couple + C. LE and GT 16","","","","","4"
"Totally disagree","1992","Bremen","1-pers.-HH","2","","","","4"
"Totally disagree","1992","Bremen","(Married) couple without C. ","","","","","4"
"Totally disagree","1992","Bremen","Single parent ","2","","","","4"
"Totally disagree","1992","Bremen","Couple + C. LE 16 ","","","","","4"
"Totally disagree","1992","Bremen","Couple + C. GT 16 ","","","","","4"
"Totally disagree","1992","Bremen","Couple + C. LE and GT 16","","","","","4"
"Totally disagree","1992","Hesse","Single parent ","","","","","4"
"Totally disagree","1992","Hesse","Couple + C. LE 16 ","6","","","","4"
"Totally disagree","1992","Hesse","Couple + C. GT 16 ","5","","","","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","(Married) couple without C. ","17","","","","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Single parent ","4","","","","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","11","","","","4"
"Totally disagree","1992","North Rhine-Westphalia","Couple + C. LE and GT 16","6","","","","4"
"Totally disagree","1992","Hesse","1-pers.-HH","10","","","","4"
"Totally disagree","1992","Hesse","(Married) couple without C. ","23","","","","4"
"Totally disagree","1992","Bavaria","Single parent ","5","","","","4"
"Totally disagree","1992","Bavaria","Couple + C. LE 16 ","16","","","","4"
"Totally disagree","1992","Bavaria","Couple + C. GT 16 ","21","","","","4"
"Totally disagree","1992","Bavaria","Couple + C. LE and GT 16","7","","","","4"
"Totally disagree","1992","Berlin","1-pers.-HH","10","","","","4"
"Totally disagree","1992","Berlin","(Married) couple without C. ","16","","","","4"
"Totally disagree","1992","Berlin","Single parent ","5","","","","4"
"Totally disagree","1992","Berlin","Couple + C. LE 16 ","10","","","","4"
"Totally disagree","1992","Berlin","Couple + C. GT 16 ","13","","","","4"
"Totally disagree","1992","Berlin","Couple + C. LE and GT 16","3","","","","4"
"Totally disagree","1992","Brandenburg","1-pers.-HH","3","","","","4"
"Totally disagree","1992","Brandenburg","(Married) couple without C. ","16","","","","4"
"Totally disagree","1992","Brandenburg","Single parent ","6","","","","4"
"Totally disagree","1992","Brandenburg","Couple + C. LE 16 ","16","","","","4"
"Totally disagree","1992","North Rhine-Westphalia","Single parent ","9","","","","4"
"Totally disagree","1992","North Rhine-Westphalia","Couple + C. LE 16 ","18","","","","4"
"Totally disagree","1992","North Rhine-Westphalia","Couple + C. GT 16 ","9","","","","4"
"Totally disagree","1992","North Rhine-Westphalia","1-pers.-HH","24","","","","4"
"Totally disagree","1992","North Rhine-Westphalia","(Married) couple without C. ","32","0.0666579866640607","0.0453624157672185","0.0879535575609029","4"
"Totally disagree","1992","Brandenburg","Couple + C. GT 16 ","6","","","","4"
"Totally disagree","1992","Brandenburg","Couple + C. LE and GT 16","6","","","","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","1-pers.-HH","3","","","","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","(Married) couple without C. ","11","","","","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Single parent ","3","","","","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","5","","","","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","11","","","","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","","","4"
"Totally disagree","1992","Saxony","1-pers.-HH","8","","","","4"
"Totally disagree","1992","Saxony","(Married) couple without C. ","39","0.131507176716548","0.0932647619205259","0.169749591512569","4"
"Totally disagree","1992","Saxony","Single parent ","3","","","","4"
"Totally disagree","1992","Saxony","Couple + C. LE 16 ","28","","","","4"
"Totally disagree","1992","Saxony","Couple + C. GT 16 ","16","","","","4"
"Totally disagree","1992","Saxony","Couple + C. LE and GT 16","4","","","","4"
"Totally disagree","1992","Saxony-Anhalt","1-pers.-HH","4","","","","4"
"Totally disagree","1992","Saxony-Anhalt","(Married) couple without C. ","21","","","","4"
"Totally disagree","1992","Saxony-Anhalt","Single parent ","1","","","","4"
"Totally disagree","1992","Saxony-Anhalt","Couple + C. LE 16 ","11","","","","4"
"Totally disagree","1992","Saxony-Anhalt","Couple + C. GT 16 ","8","","","","4"
"Totally disagree","1992","Saxony-Anhalt","Couple + C. LE and GT 16","2","","","","4"
"Totally disagree","1992","Thuringia","1-pers.-HH","7","","","","4"
"Totally disagree","1992","Thuringia","(Married) couple without C. ","14","","","","4"
"Totally disagree","1992","Thuringia","Single parent ","1","","","","4"
"Totally disagree","1992","Thuringia","Couple + C. LE 16 ","6","","","","4"
"Totally disagree","1992","Thuringia","Couple + C. GT 16 ","2","","","","4"
"Totally disagree","1992","Thuringia","Couple + C. LE and GT 16","3","","","","4"
"True entirely","1992","Schleswig-Holstein","1-pers.-HH","5","","","","1"
"True entirely","1992","Schleswig-Holstein","(Married) couple without C. ","10","","","","1"
"True entirely","1992","Schleswig-Holstein","Single parent ","1","","","","1"
"True entirely","1992","Schleswig-Holstein","Couple + C. LE 16 ","20","","","","1"
"True entirely","1992","Schleswig-Holstein","Couple + C. GT 16 ","10","","","","1"
"True entirely","1992","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","1"
"True entirely","1992","Hamburg","1-pers.-HH","12","","","","1"
"True entirely","1992","Hamburg","(Married) couple without C. ","7","","","","1"
"True entirely","1992","Hamburg","Single parent ","","","","","1"
"True entirely","1992","Hamburg","Couple + C. LE 16 ","5","","","","1"
"True entirely","1992","Hamburg","Couple + C. GT 16 ","2","","","","1"
"True entirely","1992","Hamburg","Couple + C. LE and GT 16","","","","","1"
"True entirely","1992","Lower Saxony","1-pers.-HH","16","","","","1"
"True entirely","1992","Lower Saxony","(Married) couple without C. ","46","0.165380292116492","0.119141290777381","0.211619293455603","1"
"True entirely","1992","Lower Saxony","Single parent ","5","","","","1"
"True entirely","1992","Lower Saxony","Couple + C. LE 16 ","32","0.187531392168806","0.128681587945333","0.246381196392278","1"
"True entirely","1992","Lower Saxony","Couple + C. GT 16 ","34","0.198403233282826","0.141244889155679","0.255561577409973","1"
"True entirely","1992","Lower Saxony","Couple + C. LE and GT 16","1","","","","1"
"True entirely","1992","Bremen","1-pers.-HH","8","","","","1"
"True entirely","1992","Bremen","(Married) couple without C. ","5","","","","1"
"True entirely","1992","Bremen","Single parent ","3","","","","1"
"True entirely","1992","Bremen","Couple + C. LE 16 ","","","","","1"
"True entirely","1992","Bremen","Couple + C. GT 16 ","2","","","","1"
"True entirely","1992","Bremen","Couple + C. LE and GT 16","","","","","1"
"True entirely","1992","North Rhine-Westphalia","1-pers.-HH","37","0.141720316711318","0.0984012700163406","0.185039363406296","1"
"True entirely","1992","North Rhine-Westphalia","(Married) couple without C. ","82","0.143390027558035","0.11346780695023","0.173312248165841","1"
"True entirely","1992","North Rhine-Westphalia","Single parent ","15","","","","1"
"True entirely","1992","North Rhine-Westphalia","Couple + C. LE 16 ","54","0.12978753345499","0.0982422825398103","0.161332784370169","1"
"True entirely","1992","North Rhine-Westphalia","Couple + C. GT 16 ","73","0.184993820335962","0.145850176375687","0.224137464296236","1"
"True entirely","1992","North Rhine-Westphalia","Couple + C. LE and GT 16","21","","","","1"
"True entirely","1992","Hesse","1-pers.-HH","12","","","","1"
"True entirely","1992","Hesse","(Married) couple without C. ","41","0.159580288817373","0.112456322506254","0.206704255128493","1"
"True entirely","1992","Hesse","Single parent ","1","","","","1"
"True entirely","1992","Hesse","Couple + C. LE 16 ","14","","","","1"
"True entirely","1992","Hesse","Couple + C. GT 16 ","17","","","","1"
"True entirely","1992","Hesse","Couple + C. LE and GT 16","9","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","1-pers.-HH","4","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","(Married) couple without C. ","17","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Single parent ","4","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","11","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","17","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"True entirely","1992","Baden-Württemberg","1-pers.-HH","15","","","","1"
"True entirely","1992","Baden-Württemberg","(Married) couple without C. ","34","0.109486196075364","0.0737939040732194","0.145178488077508","1"
"True entirely","1992","Baden-Württemberg","Single parent ","7","","","","1"
"True entirely","1992","Baden-Württemberg","Couple + C. LE 16 ","31","0.127113703572299","0.0854885775421878","0.16873882960241","1"
"True entirely","1992","Baden-Württemberg","Couple + C. GT 16 ","34","0.128278415546465","0.087154266357241","0.169402564735688","1"
"True entirely","1992","Baden-Württemberg","Couple + C. LE and GT 16","15","","","","1"
"True entirely","1992","Bavaria","1-pers.-HH","16","","","","1"
"True entirely","1992","Bavaria","(Married) couple without C. ","39","0.11175924548329","0.0788916588203367","0.144626832146243","1"
"True entirely","1992","Bavaria","Single parent ","8","","","","1"
"True entirely","1992","Bavaria","Couple + C. LE 16 ","39","0.122996493251011","0.0856442322102824","0.160348754291739","1"
"True entirely","1992","Bavaria","Couple + C. GT 16 ","32","0.0966398086361713","0.0622156465353211","0.131063970737021","1"
"True entirely","1992","Bavaria","Couple + C. LE and GT 16","12","","","","1"
"True entirely","1992","Berlin","1-pers.-HH","10","","","","1"
"True entirely","1992","Berlin","(Married) couple without C. ","10","","","","1"
"True entirely","1992","Berlin","Single parent ","4","","","","1"
"True entirely","1992","Berlin","Couple + C. LE 16 ","15","","","","1"
"True entirely","1992","Berlin","Couple + C. GT 16 ","9","","","","1"
"True entirely","1992","Berlin","Couple + C. LE and GT 16","2","","","","1"
"True entirely","1992","Brandenburg","1-pers.-HH","11","","","","1"
"True entirely","1992","Brandenburg","(Married) couple without C. ","19","","","","1"
"True entirely","1992","Brandenburg","Single parent ","5","","","","1"
"True entirely","1992","Brandenburg","Couple + C. LE 16 ","17","","","","1"
"True entirely","1992","Brandenburg","Couple + C. GT 16 ","14","","","","1"
"True entirely","1992","Brandenburg","Couple + C. LE and GT 16","8","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","1-pers.-HH","4","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","(Married) couple without C. ","18","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Single parent ","2","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","15","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","4","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","","","1"
"True entirely","1992","Saxony","1-pers.-HH","11","","","","1"
"True entirely","1992","Saxony","(Married) couple without C. ","37","0.118289816566834","0.0817451443227876","0.15483448881088","1"
"True entirely","1992","Saxony","Single parent ","6","","","","1"
"True entirely","1992","Saxony","Couple + C. LE 16 ","62","0.193791071337017","0.152615736111472","0.234966406562561","1"
"True entirely","1992","Saxony","Couple + C. GT 16 ","22","","","","1"
"True entirely","1992","Saxony","Couple + C. LE and GT 16","19","","","","1"
"True entirely","1992","Saxony-Anhalt","1-pers.-HH","8","","","","1"
"True entirely","1992","Saxony-Anhalt","(Married) couple without C. ","33","0.196563830523483","0.138508870352661","0.254618790694305","1"
"True entirely","1992","Saxony-Anhalt","Single parent ","8","","","","1"
"True entirely","1992","Saxony-Anhalt","Couple + C. LE 16 ","31","0.144137156586712","0.0980387705099251","0.190235542663498","1"
"True entirely","1992","Saxony-Anhalt","Couple + C. GT 16 ","25","","","","1"
"True entirely","1992","Saxony-Anhalt","Couple + C. LE and GT 16","8","","","","1"
"True entirely","1992","Thuringia","1-pers.-HH","7","","","","1"
"True entirely","1992","Thuringia","(Married) couple without C. ","12","","","","1"
"True entirely","1992","Thuringia","Single parent ","9","","","","1"
"True entirely","1992","Thuringia","Couple + C. LE 16 ","36","0.167031021397623","0.117516472529695","0.216545570265551","1"
"True entirely","1992","Thuringia","Couple + C. GT 16 ","15","","","","1"
"True entirely","1992","Thuringia","Couple + C. LE and GT 16","9","","","","1"
"Rather not true","1993","Schleswig-Holstein","1-pers.-HH","23","","","","3"
"Rather not true","1993","Schleswig-Holstein","Single parent ","4","","","","3"
"Rather not true","1993","Schleswig-Holstein","(Married) couple without C. ","36","0.392798069587662","0.293541820082587","0.492054319092737","3"
"Rather not true","1993","Saxony-Anhalt","Couple + C. GT 16 ","53","0.314874066614824","0.243129535281047","0.3866185979486","3"
"Rather not true","1993","Schleswig-Holstein","Couple + C. LE 16 ","22","","","","3"
"Rather not true","1993","Schleswig-Holstein","Couple + C. GT 16 ","16","","","","3"
"Rather not true","1993","Schleswig-Holstein","Couple + C. LE and GT 16","7","","","","3"
"Rather not true","1993","Hamburg","1-pers.-HH","18","","","","3"
"Rather not true","1993","Saxony","Couple + C. GT 16 ","52","0.287410237104972","0.222197394287099","0.352623079922846","3"
"Rather not true","1993","Thuringia","(Married) couple without C. ","52","0.381612839384556","0.300268089442184","0.462957589326929","3"
"Rather not true","1993","Thuringia","Single parent ","8","","","","3"
"Rather not true","1993","Hamburg","(Married) couple without C. ","19","","","","3"
"Rather not true","1993","Hamburg","Single parent ","","","","","3"
"Rather not true","1993","Hamburg","Couple + C. LE and GT 16","2","","","","3"
"Rather not true","1993","Lower Saxony","1-pers.-HH","50","0.430123347496312","0.34117015258476","0.519076542407864","3"
"Rather not true","1993","Saxony","Couple + C. LE and GT 16","41","0.399630913486402","0.304573344369424","0.494688482603381","3"
"Rather not true","1993","Saxony-Anhalt","(Married) couple without C. ","61","0.365317395732671","0.293564651848878","0.437070139616463","3"
"Rather not true","1993","Saxony-Anhalt","Single parent ","14","","","","3"
"Rather not true","1993","Saxony-Anhalt","Couple + C. LE 16 ","52","0.249656569898548","0.190263667457908","0.309049472339188","3"
"Rather not true","1993","Saxony-Anhalt","Couple + C. LE and GT 16","25","","","","3"
"Rather not true","1993","Hamburg","Couple + C. LE 16 ","8","","","","3"
"Rather not true","1993","Hamburg","Couple + C. GT 16 ","4","","","","3"
"Rather not true","1993","Lower Saxony","(Married) couple without C. ","94","0.38284940682651","0.325607015127687","0.440091798525333","3"
"Rather not true","1993","Lower Saxony","Couple + C. LE 16 ","69","0.393813628328359","0.324340037687408","0.46328721896931","3"
"Rather not true","1993","Lower Saxony","Couple + C. GT 16 ","61","0.297640239167136","0.232798143746273","0.362482334587999","3"
"Rather not true","1993","Lower Saxony","Couple + C. LE and GT 16","21","","","","3"
"Rather not true","1993","Bremen","1-pers.-HH","6","","","","3"
"Rather not true","1993","Thuringia","1-pers.-HH","20","","","","3"
"Rather not true","1993","Lower Saxony","Single parent ","14","","","","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","38","0.468563082056563","0.363097984281918","0.574028179831208","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","13","","","","3"
"Rather not true","1993","Saxony","(Married) couple without C. ","117","0.374663359355182","0.320252091112935","0.42907462759743","3"
"Rather not true","1993","Saxony","Single parent ","14","","","","3"
"Rather not true","1993","Saxony","Couple + C. LE 16 ","108","0.344803033793349","0.292644637758892","0.396961429827806","3"
"Rather not true","1993","Saxony-Anhalt","1-pers.-HH","19","","","","3"
"Rather not true","1993","Thuringia","Couple + C. LE 16 ","61","0.329574785208818","0.262560197862394","0.396589372555241","3"
"Rather not true","1993","Thuringia","Couple + C. GT 16 ","59","0.376856090879349","0.299817515393339","0.45389466636536","3"
"Rather not true","1993","Thuringia","Couple + C. LE and GT 16","23","","","","3"
"Rather not true","1993","Bremen","(Married) couple without C. ","13","","","","3"
"Rather not true","1993","Bremen","Single parent ","2","","","","3"
"Rather not true","1993","Bremen","Couple + C. LE 16 ","2","","","","3"
"Rather not true","1993","Bremen","Couple + C. GT 16 ","1","","","","3"
"Rather not true","1993","Bremen","Couple + C. LE and GT 16","","","","","3"
"Rather not true","1993","North Rhine-Westphalia","1-pers.-HH","99","0.362179287572814","0.30628080286708","0.418077772278548","3"
"Rather not true","1993","Brandenburg","Couple + C. GT 16 ","38","0.366131276182696","0.275692866167771","0.45656968619762","3"
"Rather not true","1993","Brandenburg","Couple + C. LE and GT 16","13","","","","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","(Married) couple without C. ","35","0.355423625036049","0.25917453633795","0.451672713734147","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","Single parent ","11","","","","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","37","0.325059435269436","0.235891376506908","0.414227494031964","3"
"Rather not true","1993","Saxony","1-pers.-HH","29","","","","3"
"Rather not true","1993","North Rhine-Westphalia","(Married) couple without C. ","221","0.3611270966445","0.323379424775745","0.398874768513254","3"
"Rather not true","1993","North Rhine-Westphalia","Single parent ","47","0.394669327708912","0.303740910848387","0.485597744569437","3"
"Rather not true","1993","North Rhine-Westphalia","Couple + C. LE 16 ","185","0.330684772539742","0.292430277284147","0.368939267795336","3"
"Rather not true","1993","North Rhine-Westphalia","Couple + C. GT 16 ","151","0.266201241840993","0.227918182609617","0.304484301072369","3"
"Rather not true","1993","North Rhine-Westphalia","Couple + C. LE and GT 16","70","0.268885532897336","0.215197949938307","0.322573115856365","3"
"Rather not true","1993","Berlin","Couple + C. GT 16 ","25","","","","3"
"Rather not true","1993","Berlin","Couple + C. LE and GT 16","13","","","","3"
"Rather not true","1993","Brandenburg","1-pers.-HH","19","","","","3"
"Rather not true","1993","Brandenburg","(Married) couple without C. ","77","0.508082104001902","0.432030687519636","0.584133520484167","3"
"Rather not true","1993","Brandenburg","Single parent ","13","","","","3"
"Rather not true","1993","Brandenburg","Couple + C. LE 16 ","71","0.417804077575229","0.344522571949191","0.491085583201266","3"
"Rather not true","1993","Mecklenburg-Western Pomerania","1-pers.-HH","8","","","","3"
"Rather not true","1993","Hesse","1-pers.-HH","35","0.351631403679853","0.255615958169811","0.447646849189895","3"
"Rather not true","1993","Hesse","(Married) couple without C. ","103","0.375936552993184","0.318999190777356","0.432873915209011","3"
"Rather not true","1993","Hesse","Single parent ","11","","","","3"
"Rather not true","1993","Hesse","Couple + C. LE 16 ","59","0.341012847507236","0.273068844202786","0.408956850811685","3"
"Rather not true","1993","Hesse","Couple + C. GT 16 ","58","0.421357956813833","0.344365152180416","0.49835076144725","3"
"Rather not true","1993","Hesse","Couple + C. LE and GT 16","31","0.328481694639597","0.241886581594531","0.415076807684662","3"
"Rather not true","1993","Bavaria","Couple + C. GT 16 ","140","0.427595505893051","0.374298577857371","0.480892433928731","3"
"Rather not true","1993","Bavaria","Couple + C. LE and GT 16","44","0.357966408211349","0.277395427566584","0.438537388856115","3"
"Rather not true","1993","Berlin","(Married) couple without C. ","53","0.385728367068397","0.303617199763314","0.46783953437348","3"
"Rather not true","1993","Berlin","Single parent ","15","","","","3"
"Rather not true","1993","Berlin","Couple + C. LE 16 ","59","0.366488794391733","0.292743609680252","0.440233979103213","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","1-pers.-HH","23","","","","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","(Married) couple without C. ","58","0.371042946255365","0.297332556965384","0.444753335545346","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","Single parent ","12","","","","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","60","0.415187832119113","0.337362991617839","0.493012672620387","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","56","0.417287677578124","0.335895359806499","0.498679995349749","3"
"Rather not true","1993","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","11","","","","3"
"Rather not true","1993","Baden-Württemberg","Couple + C. GT 16 ","173","0.464237373470544","0.415606321274205","0.512868425666883","3"
"Rather not true","1993","Bavaria","(Married) couple without C. ","153","0.387350204673264","0.339906497069132","0.434793912277397","3"
"Rather not true","1993","Bavaria","Single parent ","22","","","","3"
"Rather not true","1993","Bavaria","Couple + C. LE 16 ","142","0.414885486387374","0.364060292187372","0.465710680587375","3"
"Rather not true","1993","Berlin","1-pers.-HH","34","0.301447467170944","0.208183910799083","0.394711023542806","3"
"Rather not true","1993","Baden-Württemberg","1-pers.-HH","77","0.448100800358336","0.373781500523149","0.522420100193522","3"
"Rather not true","1993","Baden-Württemberg","(Married) couple without C. ","163","0.466565925130492","0.41647229680945","0.516659553451534","3"
"Rather not true","1993","Baden-Württemberg","Single parent ","28","","","","3"
"Rather not true","1993","Baden-Württemberg","Couple + C. LE 16 ","143","0.453364328640093","0.403311462620695","0.503417194659491","3"
"Rather not true","1993","Baden-Württemberg","Couple + C. LE and GT 16","63","0.357968202952925","0.292020364337334","0.423916041568515","3"
"Rather not true","1993","Bavaria","1-pers.-HH","74","0.401896602443527","0.334452283395386","0.469340921491668","3"
"Tends to agree","1993","Schleswig-Holstein","Couple + C. GT 16 ","15","","","","2"
"Tends to agree","1993","Schleswig-Holstein","1-pers.-HH","12","","","","2"
"Tends to agree","1993","Schleswig-Holstein","(Married) couple without C. ","35","0.378015472966606","0.279466705811474","0.476564240121737","2"
"Tends to agree","1993","Schleswig-Holstein","Single parent ","3","","","","2"
"Tends to agree","1993","Schleswig-Holstein","Couple + C. LE 16 ","37","0.634074583320544","0.518735326118787","0.7494138405223","2"
"Tends to agree","1993","Schleswig-Holstein","Couple + C. LE and GT 16","3","","","","2"
"Tends to agree","1993","Hamburg","1-pers.-HH","16","","","","2"
"Tends to agree","1993","Hamburg","(Married) couple without C. ","22","","","","2"
"Tends to agree","1993","Hamburg","Couple + C. LE 16 ","16","","","","2"
"Tends to agree","1993","Hamburg","Couple + C. GT 16 ","3","","","","2"
"Tends to agree","1993","Hamburg","Couple + C. LE and GT 16","1","","","","2"
"Tends to agree","1993","Hamburg","Single parent ","3","","","","2"
"Tends to agree","1993","Lower Saxony","1-pers.-HH","42","0.343970339231566","0.258621652028854","0.429319026434278","2"
"Tends to agree","1993","Lower Saxony","(Married) couple without C. ","125","0.430222675116904","0.371917455490095","0.488527894743712","2"
"Tends to agree","1993","Lower Saxony","Single parent ","17","","","","2"
"Tends to agree","1993","Lower Saxony","Couple + C. LE 16 ","78","0.408226092688894","0.338338581189244","0.478113604188544","2"
"Tends to agree","1993","Lower Saxony","Couple + C. GT 16 ","82","0.424510697149604","0.354414516626024","0.494606877673184","2"
"Tends to agree","1993","Lower Saxony","Couple + C. LE and GT 16","36","0.573507678256037","0.455958699217484","0.69105665729459","2"
"Tends to agree","1993","Bremen","1-pers.-HH","2","","","","2"
"Tends to agree","1993","Bremen","(Married) couple without C. ","14","","","","2"
"Tends to agree","1993","Bremen","Couple + C. LE 16 ","3","","","","2"
"Tends to agree","1993","Bremen","Couple + C. GT 16 ","7","","","","2"
"Tends to agree","1993","Bremen","Single parent ","4","","","","2"
"Tends to agree","1993","Bremen","Couple + C. LE and GT 16","","","","","2"
"Tends to agree","1993","North Rhine-Westphalia","1-pers.-HH","109","0.389800199233365","0.333078924804689","0.446521473662041","2"
"Tends to agree","1993","North Rhine-Westphalia","(Married) couple without C. ","262","0.412412699144814","0.373726584535486","0.451098813754143","2"
"Tends to agree","1993","North Rhine-Westphalia","Single parent ","34","0.334509209653067","0.246736063393961","0.422282355912173","2"
"Tends to agree","1993","North Rhine-Westphalia","Couple + C. LE 16 ","257","0.450298850107506","0.409843704697503","0.490753995517509","2"
"Tends to agree","1993","North Rhine-Westphalia","Couple + C. GT 16 ","238","0.492048635134903","0.448744617386826","0.535352652882981","2"
"Tends to agree","1993","North Rhine-Westphalia","Couple + C. LE and GT 16","123","0.466687735924641","0.406278766756247","0.527096705093034","2"
"Tends to agree","1993","Rhineland-Palatinate,Saarland","(Married) couple without C. ","58","0.325769984858048","0.254260163363837","0.397279806352258","2"
"Tends to agree","1993","Hesse","Single parent ","15","","","","2"
"Tends to agree","1993","Hesse","Couple + C. LE 16 ","90","0.479394693741619","0.407792192374146","0.550997195109092","2"
"Tends to agree","1993","Hesse","Couple + C. GT 16 ","58","0.366570613489102","0.291434716665527","0.441706510312677","2"
"Tends to agree","1993","Hesse","Couple + C. LE and GT 16","58","0.420033171291313","0.329030898020177","0.511035444562449","2"
