"plh0188","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"True entirely","1996","Not Working","Couple + C. LE 16 ","92","0.113545596776264","0.0895406813422769","0.137550512210251"
"True entirely","1996","Not Working","Couple + C. GT 16 ","98","0.108397239655622","0.0867187331526518","0.130075746158592"
"True entirely","1996","Not Working","Couple + C. LE and GT 16","58","0.155069828491723","0.117255985045661","0.192883671937784"
"Tends to agree","1996","Full Time","1-pers.-HH","288","0.522358822949524","0.480877190347298","0.56384045555175"
"Tends to agree","1996","Full Time","(Married) couple without C. ","757","0.529607405389992","0.503836874631125","0.555377936148858"
"Tends to agree","1996","Full Time","Single parent ","101","0.380947238489687","0.320750309730767","0.441144167248608"
"Tends to agree","1996","Full Time","Couple + C. LE 16 ","867","0.562075094528965","0.537486896046576","0.586663293011354"
"Tends to agree","1996","Full Time","Couple + C. GT 16 ","571","0.539073458872573","0.509008821831765","0.569138095913382"
"Tends to agree","1996","Full Time","Couple + C. LE and GT 16","305","0.526140997616138","0.485434867951355","0.566847127280921"
"Tends to agree","1996","Part Time","1-pers.-HH","89","0.47916973170874","0.407376349263859","0.550963114153621"
"Tends to agree","1996","Part Time","(Married) couple without C. ","266","0.483311451555613","0.441922727472063","0.524700175639162"
"Tends to agree","1996","Part Time","Single parent ","90","0.480406605266011","0.40638383020549","0.554429380326531"
"Tends to agree","1996","Part Time","Couple + C. LE 16 ","420","0.537996739056038","0.502782762517217","0.573210715594859"
"Tends to agree","1996","Part Time","Couple + C. GT 16 ","253","0.472669147802591","0.429508619700735","0.515829675904447"
"Tends to agree","1996","Part Time","Couple + C. LE and GT 16","163","0.516826310741393","0.462074681394349","0.571577940088437"
"Tends to agree","1996","Not Working","1-pers.-HH","261","0.358958310483255","0.324419758145973","0.393496862820536"
"Tends to agree","1996","Not Working","(Married) couple without C. ","632","0.403076389907545","0.378735365581741","0.427417414233348"
"Tends to agree","1996","Not Working","Single parent ","104","0.510856315527682","0.445827960058056","0.575884670997308"
"Tends to agree","1996","Not Working","Couple + C. LE 16 ","357","0.578853579755791","0.541495224350821","0.616211935160761"
"Tends to agree","1996","Not Working","Couple + C. GT 16 ","374","0.476262962195064","0.44143608026613","0.511089844123998"
"Tends to agree","1996","Not Working","Couple + C. LE and GT 16","184","0.562797103766036","0.510977486462854","0.614616721069219"
"Rather not true","1996","Full Time","1-pers.-HH","148","0.276671944587101","0.239520927343761","0.31382296183044"
"Rather not true","1996","Full Time","(Married) couple without C. ","423","0.300389291465433","0.276719929671317","0.324058653259549"
"Rather not true","1996","Full Time","Single parent ","86","0.361229931386775","0.301685352261211","0.420774510512339"
"Rather not true","1996","Full Time","Couple + C. LE 16 ","436","0.278099303078933","0.255893402172106","0.30030520398576"
"Rather not true","1996","Full Time","Couple + C. GT 16 ","304","0.307364963999674","0.279536096009857","0.33519383198949"
"Rather not true","1996","Full Time","Couple + C. LE and GT 16","189","0.332180216701939","0.293782916078906","0.370577517324971"
"Rather not true","1996","Part Time","1-pers.-HH","56","0.285584396217004","0.220671001436573","0.350497790997434"
"Rather not true","1996","Part Time","(Married) couple without C. ","186","0.320253503538484","0.281610176426919","0.358896830650049"
"Rather not true","1996","Part Time","Single parent ","55","0.332332345200365","0.262541968659869","0.40212272174086"
"Rather not true","1996","Part Time","Couple + C. LE 16 ","214","0.30164959439489","0.269231252651109","0.334067936138672"
"Rather not true","1996","Part Time","Couple + C. GT 16 ","154","0.322862061857668","0.282440451362032","0.363283672353304"
"Rather not true","1996","Part Time","Couple + C. LE and GT 16","91","0.288854138355527","0.239195850413877","0.338512426297178"
"Rather not true","1996","Not Working","1-pers.-HH","293","0.402927653613481","0.367612101279046","0.438243205947916"
"Rather not true","1996","Not Working","(Married) couple without C. ","613","0.399084242883368","0.374783201874407","0.423385283892328"
"Rather not true","1996","Not Working","Single parent ","71","0.252543084927112","0.19602388764663","0.309062282207594"
"Rather not true","1996","Not Working","Couple + C. LE 16 ","186","0.266338021804842","0.23289146449156","0.299784579118124"
"Rather not true","1996","Not Working","Couple + C. GT 16 ","257","0.331767596295127","0.298934238885104","0.364600953705151"
"Rather not true","1996","Not Working","Couple + C. LE and GT 16","95","0.235319290569097","0.191004817286298","0.279633763851896"
"Totally disagree","1996","Full Time","1-pers.-HH","24","","",""
"Totally disagree","1996","Full Time","(Married) couple without C. ","50","0.0344578213613791","0.0250401044169842","0.043875538305774"
"Totally disagree","1996","Full Time","Single parent ","16","","",""
"Totally disagree","1996","Full Time","Couple + C. LE 16 ","52","0.031436475763479","0.0227885749893356","0.0400843765376225"
"Totally disagree","1996","Full Time","Couple + C. GT 16 ","41","0.0346412614856919","0.0236117228226237","0.0456708001487602"
"Totally disagree","1996","Full Time","Couple + C. LE and GT 16","20","","",""
"Totally disagree","1996","Part Time","1-pers.-HH","13","","",""
"Totally disagree","1996","Part Time","(Married) couple without C. ","29","","",""
"Totally disagree","1996","Part Time","Single parent ","6","","",""
"Totally disagree","1996","Part Time","Couple + C. LE 16 ","25","","",""
"Totally disagree","1996","Part Time","Couple + C. GT 16 ","37","0.0755343469993996","0.0526897152771668","0.0983789787216324"
"Totally disagree","1996","Part Time","Couple + C. LE and GT 16","19","","",""
"Totally disagree","1996","Not Working","1-pers.-HH","100","0.121878918483113","0.0983240607935381","0.145433776172687"
"Totally disagree","1996","Not Working","(Married) couple without C. ","147","0.0883096155265705","0.0742292646944185","0.102389966358723"
"Totally disagree","1996","Not Working","Single parent ","15","","",""
"Totally disagree","1996","Not Working","Couple + C. LE 16 ","36","0.0412628016631038","0.0262135128758941","0.0563120904503135"
"Totally disagree","1996","Not Working","Couple + C. GT 16 ","61","0.0835722018541871","0.0642740999768435","0.102870303731531"
"Totally disagree","1996","Not Working","Couple + C. LE and GT 16","15","","",""
"True entirely","1997","Full Time","1-pers.-HH","70","0.125220078052031","0.0973823002162333","0.153057855887828"
"True entirely","1997","Full Time","(Married) couple without C. ","141","0.0880364884235978","0.0733864152581962","0.102686561588999"
"True entirely","1997","Full Time","Single parent ","30","0.14018978079301","0.0959886482050595","0.184390913380961"
"True entirely","1997","Full Time","Couple + C. LE 16 ","126","0.0842840974834195","0.0700093053492809","0.098558889617558"
"True entirely","1997","Full Time","Couple + C. GT 16 ","82","0.0828563461559108","0.0662613662888466","0.099451326022975"
"True entirely","1997","Full Time","Couple + C. LE and GT 16","52","0.0914134728889761","0.0676498792266238","0.115177066551328"
"True entirely","1997","Part Time","1-pers.-HH","17","","",""
"True entirely","1997","Part Time","(Married) couple without C. ","43","0.0969632185259029","0.0716753951067335","0.122251041945072"
"True entirely","1997","Part Time","Single parent ","19","","",""
"True entirely","1997","Part Time","Couple + C. LE 16 ","64","0.0815594587526876","0.0616644755856387","0.101454441919736"
"True entirely","1997","Part Time","Couple + C. GT 16 ","38","0.0627092182043771","0.0417093786471033","0.0837090577616509"
"True entirely","1997","Part Time","Couple + C. LE and GT 16","22","","",""
"True entirely","1997","Not Working","1-pers.-HH","56","0.0715239565123185","0.0528429393663003","0.0902049736583366"
"True entirely","1997","Not Working","(Married) couple without C. ","97","0.0693961982220431","0.0570782191141746","0.0817141773299116"
"True entirely","1997","Not Working","Single parent ","26","","",""
"True entirely","1997","Not Working","Couple + C. LE 16 ","62","0.0971332502877086","0.0745232184386062","0.119743282136811"
"True entirely","1997","Not Working","Couple + C. GT 16 ","76","0.0811219056552512","0.0622381514198474","0.100005659890655"
"True entirely","1997","Not Working","Couple + C. LE and GT 16","31","0.089869299305726","0.0602851948870372","0.119453403724415"
"Tends to agree","1997","Full Time","1-pers.-HH","236","0.430604650360161","0.388956617634812","0.47225268308551"
"Tends to agree","1997","Full Time","(Married) couple without C. ","684","0.489941670143392","0.464095165568536","0.515788174718247"
"Tends to agree","1997","Full Time","Single parent ","91","0.346942307672928","0.286341512315732","0.407543103030124"
"Tends to agree","1997","Full Time","Couple + C. LE 16 ","693","0.469090328220118","0.443448135951495","0.494732520488741"
"Tends to agree","1997","Full Time","Couple + C. GT 16 ","453","0.421939998307635","0.392209172890081","0.45167082372519"
"Tends to agree","1997","Full Time","Couple + C. LE and GT 16","255","0.436715609489095","0.395819020872988","0.477612198105201"
"Tends to agree","1997","Part Time","1-pers.-HH","69","0.405734693864227","0.334001015810693","0.477468371917761"
"Tends to agree","1997","Part Time","(Married) couple without C. ","206","0.386731328712006","0.34511293768894","0.428349719735072"
"Tends to agree","1997","Part Time","Single parent ","71","0.409659549339441","0.338409468922248","0.480909629756634"
"Tends to agree","1997","Part Time","Couple + C. LE 16 ","340","0.47505744051562","0.438757171788856","0.511357709242383"
"Tends to agree","1997","Part Time","Couple + C. GT 16 ","210","0.423688664103558","0.380886560504996","0.46649076770212"
"Tends to agree","1997","Part Time","Couple + C. LE and GT 16","111","0.390051932235062","0.332920288135597","0.447183576334528"
"Tends to agree","1997","Not Working","1-pers.-HH","206","0.300955534329211","0.267705433206612","0.334205635451809"
"Tends to agree","1997","Not Working","(Married) couple without C. ","539","0.334501807518736","0.311632032772552","0.35737158226492"
"Tends to agree","1997","Not Working","Single parent ","80","0.34032031956996","0.277132741551094","0.403507897588825"
"Tends to agree","1997","Not Working","Couple + C. LE 16 ","317","0.478550996481927","0.44041145943488","0.516690533528975"
"Tends to agree","1997","Not Working","Couple + C. GT 16 ","312","0.399238985173548","0.365365673278146","0.433112297068951"
"Tends to agree","1997","Not Working","Couple + C. LE and GT 16","174","0.528209176545543","0.476570086307959","0.579848266783126"
"Rather not true","1997","Full Time","1-pers.-HH","188","0.343841037495247","0.303889677932315","0.38379239705818"
"Rather not true","1997","Full Time","(Married) couple without C. ","497","0.336984829455415","0.312545650314405","0.361424008596425"
"Rather not true","1997","Full Time","Single parent ","98","0.41084430069022","0.348207784712858","0.473480816667583"
"Rather not true","1997","Full Time","Couple + C. LE 16 ","544","0.376312175916161","0.351419340801154","0.401205011031169"
"Rather not true","1997","Full Time","Couple + C. GT 16 ","436","0.40082996130532","0.371328040624837","0.430331881985804"
"Rather not true","1997","Full Time","Couple + C. LE and GT 16","221","0.405099200813606","0.364620474708143","0.445577926919069"
"Rather not true","1997","Part Time","1-pers.-HH","70","0.40783410832453","0.33604223184789","0.479625984801169"
"Rather not true","1997","Part Time","(Married) couple without C. ","223","0.415536166915223","0.37342100695039","0.457651326880056"
"Rather not true","1997","Part Time","Single parent ","76","0.440767515489065","0.368835284328577","0.512699746649553"
"Rather not true","1997","Part Time","Couple + C. LE 16 ","259","0.354812802746922","0.320033297706821","0.389592307787023"
"Rather not true","1997","Part Time","Couple + C. GT 16 ","215","0.407034962345159","0.364480656412874","0.449589268277444"
"Rather not true","1997","Part Time","Couple + C. LE and GT 16","125","0.445609889166982","0.387392299213224","0.50382747912074"
"Rather not true","1997","Not Working","1-pers.-HH","327","0.432896385028731","0.396978348319758","0.468814421737704"
"Rather not true","1997","Not Working","(Married) couple without C. ","743","0.438251632241969","0.414201254979708","0.46230200950423"
"Rather not true","1997","Not Working","Single parent ","81","0.368521195261132","0.304188486182203","0.43285390434006"
"Rather not true","1997","Not Working","Couple + C. LE 16 ","237","0.351980153561574","0.315516630665225","0.388443676457923"
"Rather not true","1997","Not Working","Couple + C. GT 16 ","328","0.412913107173656","0.378858894406246","0.446967319941065"
"Rather not true","1997","Not Working","Couple + C. LE and GT 16","126","0.326702310016247","0.278186807780735","0.37521781225176"
"Totally disagree","1997","Full Time","1-pers.-HH","49","0.100334234092561","0.0750637626790191","0.125604705506103"
"Totally disagree","1997","Full Time","(Married) couple without C. ","115","0.0850370119775954","0.070615012817209","0.0994590111379818"
"Totally disagree","1997","Full Time","Single parent ","18","","",""
"Totally disagree","1997","Full Time","Couple + C. LE 16 ","92","0.0703133983803013","0.0571761647089099","0.0834506320516927"
"Totally disagree","1997","Full Time","Couple + C. GT 16 ","89","0.0943736942311333","0.0767744041047897","0.111972984357477"
"Totally disagree","1997","Full Time","Couple + C. LE and GT 16","37","0.0667717168083231","0.0461884603731621","0.0873549732434841"
"Totally disagree","1997","Part Time","1-pers.-HH","24","","",""
"Totally disagree","1997","Part Time","(Married) couple without C. ","54","0.100769285846868","0.0750443159378941","0.126494255755842"
"Totally disagree","1997","Part Time","Single parent ","17","","",""
"Totally disagree","1997","Part Time","Couple + C. LE 16 ","64","0.0885702979847707","0.0679171371438889","0.109223458825653"
"Totally disagree","1997","Part Time","Couple + C. GT 16 ","49","0.106567155346906","0.0798398143778342","0.133294496315977"
"Totally disagree","1997","Part Time","Couple + C. LE and GT 16","22","","",""
"Totally disagree","1997","Not Working","1-pers.-HH","142","0.19462412412974","0.165923783814123","0.223324464445357"
"Totally disagree","1997","Not Working","(Married) couple without C. ","256","0.157850362017252","0.140177510168241","0.175523213866262"
"Totally disagree","1997","Not Working","Single parent ","29","","",""
"Totally disagree","1997","Not Working","Couple + C. LE 16 ","43","0.0723355996687898","0.0525578501605843","0.0921133491769954"
"Totally disagree","1997","Not Working","Couple + C. GT 16 ","87","0.106726001997545","0.0853701065975656","0.128081897397524"
"Totally disagree","1997","Not Working","Couple + C. LE and GT 16","28","","",""
"True entirely","1998","Full Time","1-pers.-HH","","","",""
"True entirely","1998","Full Time","(Married) couple without C. ","","","",""
"True entirely","1998","Full Time","Single parent ","","","",""
"True entirely","1998","Full Time","Couple + C. LE 16 ","","","",""
"True entirely","1998","Full Time","Couple + C. GT 16 ","","","",""
"True entirely","1998","Full Time","Couple + C. LE and GT 16","","","",""
"True entirely","1998","Part Time","1-pers.-HH","","","",""
"True entirely","1998","Part Time","(Married) couple without C. ","","","",""
"True entirely","1998","Part Time","Single parent ","","","",""
"True entirely","1998","Part Time","Couple + C. LE 16 ","","","",""
"True entirely","1998","Part Time","Couple + C. GT 16 ","","","",""
"True entirely","1998","Part Time","Couple + C. LE and GT 16","","","",""
"True entirely","1998","Not Working","1-pers.-HH","","","",""
"True entirely","1998","Not Working","(Married) couple without C. ","","","",""
"True entirely","1998","Not Working","Single parent ","","","",""
"True entirely","1998","Not Working","Couple + C. LE 16 ","","","",""
"True entirely","1998","Not Working","Couple + C. GT 16 ","","","",""
"True entirely","1998","Not Working","Couple + C. LE and GT 16","","","",""
"Tends to agree","1998","Full Time","1-pers.-HH","","","",""
"Tends to agree","1998","Full Time","(Married) couple without C. ","","","",""
"Tends to agree","1998","Full Time","Single parent ","","","",""
"Tends to agree","1998","Full Time","Couple + C. LE 16 ","","","",""
"Tends to agree","1998","Full Time","Couple + C. GT 16 ","","","",""
"Tends to agree","1998","Full Time","Couple + C. LE and GT 16","","","",""
"Tends to agree","1998","Part Time","1-pers.-HH","","","",""
"Tends to agree","1998","Part Time","(Married) couple without C. ","","","",""
"Tends to agree","1998","Part Time","Single parent ","","","",""
"Tends to agree","1998","Part Time","Couple + C. LE 16 ","","","",""
"Tends to agree","1998","Part Time","Couple + C. GT 16 ","","","",""
"Tends to agree","1998","Part Time","Couple + C. LE and GT 16","","","",""
"Tends to agree","1998","Not Working","1-pers.-HH","","","",""
"Tends to agree","1998","Not Working","(Married) couple without C. ","","","",""
"Tends to agree","1998","Not Working","Single parent ","","","",""
"Tends to agree","1998","Not Working","Couple + C. LE 16 ","","","",""
"Tends to agree","1998","Not Working","Couple + C. GT 16 ","","","",""
"Tends to agree","1998","Not Working","Couple + C. LE and GT 16","","","",""
"Rather not true","1998","Full Time","1-pers.-HH","","","",""
"Rather not true","1998","Full Time","(Married) couple without C. ","","","",""
"Rather not true","1998","Full Time","Single parent ","","","",""
"Rather not true","1998","Full Time","Couple + C. LE 16 ","","","",""
"Rather not true","1998","Full Time","Couple + C. GT 16 ","","","",""
"Rather not true","1998","Full Time","Couple + C. LE and GT 16","","","",""
"Rather not true","1998","Part Time","1-pers.-HH","","","",""
"Rather not true","1998","Part Time","(Married) couple without C. ","","","",""
"Rather not true","1998","Part Time","Single parent ","","","",""
"Rather not true","1998","Part Time","Couple + C. LE 16 ","","","",""
"Rather not true","1998","Part Time","Couple + C. GT 16 ","","","",""
"Rather not true","1998","Part Time","Couple + C. LE and GT 16","","","",""
"Rather not true","1998","Not Working","1-pers.-HH","","","",""
"Rather not true","1998","Not Working","(Married) couple without C. ","","","",""
"Rather not true","1998","Not Working","Single parent ","","","",""
"Rather not true","1998","Not Working","Couple + C. LE 16 ","","","",""
"Rather not true","1998","Not Working","Couple + C. GT 16 ","","","",""
"Rather not true","1998","Not Working","Couple + C. LE and GT 16","","","",""
"Totally disagree","1998","Full Time","1-pers.-HH","","","",""
"Totally disagree","1998","Full Time","(Married) couple without C. ","","","",""
"Totally disagree","1998","Full Time","Single parent ","","","",""
"Totally disagree","1998","Full Time","Couple + C. LE 16 ","","","",""
"Totally disagree","1998","Full Time","Couple + C. GT 16 ","","","",""
"Totally disagree","1998","Full Time","Couple + C. LE and GT 16","","","",""
"Totally disagree","1998","Part Time","1-pers.-HH","","","",""
"Totally disagree","1998","Part Time","(Married) couple without C. ","","","",""
"Totally disagree","1998","Part Time","Single parent ","","","",""
"Totally disagree","1998","Part Time","Couple + C. LE 16 ","","","",""
"Totally disagree","1998","Part Time","Couple + C. GT 16 ","","","",""
"Totally disagree","1998","Part Time","Couple + C. LE and GT 16","","","",""
"Totally disagree","1998","Not Working","1-pers.-HH","","","",""
"Totally disagree","1998","Not Working","(Married) couple without C. ","","","",""
"Totally disagree","1998","Not Working","Single parent ","","","",""
"Totally disagree","1998","Not Working","Couple + C. LE 16 ","","","",""
"Totally disagree","1998","Not Working","Couple + C. GT 16 ","","","",""
"Totally disagree","1998","Not Working","Couple + C. LE and GT 16","","","",""
"True entirely","1999","Full Time","1-pers.-HH","","","",""
"True entirely","1999","Full Time","(Married) couple without C. ","","","",""
"True entirely","1999","Full Time","Single parent ","","","",""
"True entirely","1999","Full Time","Couple + C. LE 16 ","","","",""
"True entirely","1999","Full Time","Couple + C. GT 16 ","","","",""
"True entirely","1999","Full Time","Couple + C. LE and GT 16","","","",""
"True entirely","1999","Part Time","1-pers.-HH","","","",""
"True entirely","1999","Part Time","(Married) couple without C. ","","","",""
"True entirely","1999","Part Time","Single parent ","","","",""
"True entirely","1999","Part Time","Couple + C. LE 16 ","","","",""
"True entirely","1999","Part Time","Couple + C. GT 16 ","","","",""
"True entirely","1999","Part Time","Couple + C. LE and GT 16","","","",""
"True entirely","1999","Not Working","1-pers.-HH","","","",""
"True entirely","1999","Not Working","(Married) couple without C. ","","","",""
"True entirely","1999","Not Working","Single parent ","","","",""
"True entirely","1999","Not Working","Couple + C. LE 16 ","","","",""
"True entirely","1999","Not Working","Couple + C. GT 16 ","","","",""
"True entirely","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Tends to agree","1999","Full Time","1-pers.-HH","","","",""
"Tends to agree","1999","Full Time","(Married) couple without C. ","","","",""
"Tends to agree","1999","Full Time","Single parent ","","","",""
"Tends to agree","1999","Full Time","Couple + C. LE 16 ","","","",""
"Tends to agree","1999","Full Time","Couple + C. GT 16 ","","","",""
"Tends to agree","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Tends to agree","1999","Part Time","1-pers.-HH","","","",""
"Tends to agree","1999","Part Time","(Married) couple without C. ","","","",""
"Tends to agree","1999","Part Time","Single parent ","","","",""
"Tends to agree","1999","Part Time","Couple + C. LE 16 ","","","",""
"Tends to agree","1999","Part Time","Couple + C. GT 16 ","","","",""
"Tends to agree","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Tends to agree","1999","Not Working","1-pers.-HH","","","",""
"Tends to agree","1999","Not Working","(Married) couple without C. ","","","",""
"Tends to agree","1999","Not Working","Single parent ","","","",""
"Tends to agree","1999","Not Working","Couple + C. LE 16 ","","","",""
"Tends to agree","1999","Not Working","Couple + C. GT 16 ","","","",""
"Tends to agree","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Rather not true","1999","Full Time","1-pers.-HH","","","",""
"Rather not true","1999","Full Time","(Married) couple without C. ","","","",""
"Rather not true","1999","Full Time","Single parent ","","","",""
"Rather not true","1999","Full Time","Couple + C. LE 16 ","","","",""
"Rather not true","1999","Full Time","Couple + C. GT 16 ","","","",""
"Rather not true","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Rather not true","1999","Part Time","1-pers.-HH","","","",""
"Rather not true","1999","Part Time","(Married) couple without C. ","","","",""
"Rather not true","1999","Part Time","Single parent ","","","",""
"Rather not true","1999","Part Time","Couple + C. LE 16 ","","","",""
"Rather not true","1999","Part Time","Couple + C. GT 16 ","","","",""
"Rather not true","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Rather not true","1999","Not Working","1-pers.-HH","","","",""
"Rather not true","1999","Not Working","(Married) couple without C. ","","","",""
"Rather not true","1999","Not Working","Single parent ","","","",""
"Rather not true","1999","Not Working","Couple + C. LE 16 ","","","",""
"Rather not true","1999","Not Working","Couple + C. GT 16 ","","","",""
"Rather not true","1999","Not Working","Couple + C. LE and GT 16","","","",""
"Totally disagree","1999","Full Time","1-pers.-HH","","","",""
"Totally disagree","1999","Full Time","(Married) couple without C. ","","","",""
"Totally disagree","1999","Full Time","Single parent ","","","",""
"Totally disagree","1999","Full Time","Couple + C. LE 16 ","","","",""
"Totally disagree","1999","Full Time","Couple + C. GT 16 ","","","",""
"Totally disagree","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Totally disagree","1999","Part Time","1-pers.-HH","","","",""
"Totally disagree","1999","Part Time","(Married) couple without C. ","","","",""
"Totally disagree","1999","Part Time","Single parent ","","","",""
"Totally disagree","1999","Part Time","Couple + C. LE 16 ","","","",""
"Totally disagree","1999","Part Time","Couple + C. GT 16 ","","","",""
"Totally disagree","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Totally disagree","1999","Not Working","1-pers.-HH","","","",""
"Totally disagree","1999","Not Working","(Married) couple without C. ","","","",""
"Totally disagree","1999","Not Working","Single parent ","","","",""
"Totally disagree","1999","Not Working","Couple + C. LE 16 ","","","",""
"Totally disagree","1999","Not Working","Couple + C. GT 16 ","","","",""
"Totally disagree","1999","Not Working","Couple + C. LE and GT 16","","","",""
"True entirely","2000","Full Time","1-pers.-HH","","","",""
"True entirely","2000","Full Time","(Married) couple without C. ","","","",""
"True entirely","2000","Full Time","Single parent ","","","",""
"True entirely","2000","Full Time","Couple + C. LE 16 ","","","",""
"True entirely","2000","Full Time","Couple + C. GT 16 ","","","",""
"True entirely","2000","Full Time","Couple + C. LE and GT 16","","","",""
"True entirely","2000","Part Time","1-pers.-HH","","","",""
"True entirely","2000","Part Time","(Married) couple without C. ","","","",""
"True entirely","2000","Part Time","Single parent ","","","",""
"True entirely","2000","Part Time","Couple + C. LE 16 ","","","",""
"True entirely","2000","Part Time","Couple + C. GT 16 ","","","",""
"True entirely","2000","Part Time","Couple + C. LE and GT 16","","","",""
"True entirely","2000","Not Working","1-pers.-HH","","","",""
"True entirely","2000","Not Working","(Married) couple without C. ","","","",""
"True entirely","2000","Not Working","Single parent ","","","",""
"True entirely","2000","Not Working","Couple + C. LE 16 ","","","",""
"True entirely","2000","Not Working","Couple + C. GT 16 ","","","",""
"True entirely","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Tends to agree","2000","Full Time","1-pers.-HH","","","",""
"Tends to agree","2000","Full Time","(Married) couple without C. ","","","",""
"Tends to agree","2000","Full Time","Single parent ","","","",""
"Tends to agree","2000","Full Time","Couple + C. LE 16 ","","","",""
"Tends to agree","2000","Full Time","Couple + C. GT 16 ","","","",""
"Tends to agree","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Tends to agree","2000","Part Time","1-pers.-HH","","","",""
"Tends to agree","2000","Part Time","(Married) couple without C. ","","","",""
"Tends to agree","2000","Part Time","Single parent ","","","",""
"Tends to agree","2000","Part Time","Couple + C. LE 16 ","","","",""
"Tends to agree","2000","Part Time","Couple + C. GT 16 ","","","",""
"Tends to agree","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Tends to agree","2000","Not Working","1-pers.-HH","","","",""
"Tends to agree","2000","Not Working","(Married) couple without C. ","","","",""
"Tends to agree","2000","Not Working","Single parent ","","","",""
"Tends to agree","2000","Not Working","Couple + C. LE 16 ","","","",""
"Tends to agree","2000","Not Working","Couple + C. GT 16 ","","","",""
"Tends to agree","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Rather not true","2000","Full Time","1-pers.-HH","","","",""
"Rather not true","2000","Full Time","(Married) couple without C. ","","","",""
"Rather not true","2000","Full Time","Single parent ","","","",""
"Rather not true","2000","Full Time","Couple + C. LE 16 ","","","",""
"Rather not true","2000","Full Time","Couple + C. GT 16 ","","","",""
"Rather not true","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Rather not true","2000","Part Time","1-pers.-HH","","","",""
"Rather not true","2000","Part Time","(Married) couple without C. ","","","",""
"Rather not true","2000","Part Time","Single parent ","","","",""
"Rather not true","2000","Part Time","Couple + C. LE 16 ","","","",""
"Rather not true","2000","Part Time","Couple + C. GT 16 ","","","",""
"Rather not true","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Rather not true","2000","Not Working","1-pers.-HH","","","",""
"Rather not true","2000","Not Working","(Married) couple without C. ","","","",""
"Rather not true","2000","Not Working","Single parent ","","","",""
"Rather not true","2000","Not Working","Couple + C. LE 16 ","","","",""
"Rather not true","2000","Not Working","Couple + C. GT 16 ","","","",""
"Rather not true","2000","Not Working","Couple + C. LE and GT 16","","","",""
"Totally disagree","2000","Full Time","1-pers.-HH","","","",""
"Totally disagree","2000","Full Time","(Married) couple without C. ","","","",""
"Totally disagree","2000","Full Time","Single parent ","","","",""
"Totally disagree","2000","Full Time","Couple + C. LE 16 ","","","",""
"Totally disagree","2000","Full Time","Couple + C. GT 16 ","","","",""
"Totally disagree","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Totally disagree","2000","Part Time","1-pers.-HH","","","",""
"Totally disagree","2000","Part Time","(Married) couple without C. ","","","",""
"Totally disagree","2000","Part Time","Single parent ","","","",""
"Totally disagree","2000","Part Time","Couple + C. LE 16 ","","","",""
"Totally disagree","2000","Part Time","Couple + C. GT 16 ","","","",""
"Totally disagree","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Totally disagree","2000","Not Working","1-pers.-HH","","","",""
"Totally disagree","2000","Not Working","(Married) couple without C. ","","","",""
"Totally disagree","2000","Not Working","Single parent ","","","",""
"Totally disagree","2000","Not Working","Couple + C. LE 16 ","","","",""
"Totally disagree","2000","Not Working","Couple + C. GT 16 ","","","",""
"Totally disagree","2000","Not Working","Couple + C. LE and GT 16","","","",""
"True entirely","2001","Full Time","1-pers.-HH","","","",""
"True entirely","2001","Full Time","(Married) couple without C. ","","","",""
"True entirely","2001","Full Time","Single parent ","","","",""
"True entirely","2001","Full Time","Couple + C. LE 16 ","","","",""
"True entirely","2001","Full Time","Couple + C. GT 16 ","","","",""
"True entirely","2001","Full Time","Couple + C. LE and GT 16","","","",""
"True entirely","2001","Part Time","1-pers.-HH","","","",""
"True entirely","2001","Part Time","(Married) couple without C. ","","","",""
"True entirely","2001","Part Time","Single parent ","","","",""
"True entirely","2001","Part Time","Couple + C. LE 16 ","","","",""
"True entirely","2001","Part Time","Couple + C. GT 16 ","","","",""
"True entirely","2001","Part Time","Couple + C. LE and GT 16","","","",""
"True entirely","2001","Not Working","1-pers.-HH","","","",""
"True entirely","2001","Not Working","(Married) couple without C. ","","","",""
"True entirely","2001","Not Working","Single parent ","","","",""
"True entirely","2001","Not Working","Couple + C. LE 16 ","","","",""
"True entirely","2001","Not Working","Couple + C. GT 16 ","","","",""
"True entirely","2001","Not Working","Couple + C. LE and GT 16","","","",""
"Tends to agree","2001","Full Time","1-pers.-HH","","","",""
"Tends to agree","2001","Full Time","(Married) couple without C. ","","","",""
"Tends to agree","2001","Full Time","Single parent ","","","",""
"Tends to agree","2001","Full Time","Couple + C. LE 16 ","","","",""
