"pli0081","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Daily","1998","1-pers.-HH","(1b) general elementary school","62","0.164498032383365","0.125491490843347","0.203504573923383"
"Daily","1998","1-pers.-HH","(1c) basic vocational qualification","67","0.118935231670102","0.0905327036321115","0.147337759708092"
"Daily","1998","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Daily","1998","1-pers.-HH","(2a) intermediate vocational","24","","",""
"Daily","1998","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Daily","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"Daily","1998","1-pers.-HH","(3a) lower tertiary education","6","","",""
"Daily","1998","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Daily","1998","(Married) couple without C. ","(0) in school","1","","",""
"Daily","1998","(Married) couple without C. ","(1a) inadequately completed","19","","",""
"Daily","1998","(Married) couple without C. ","(1b) general elementary school","59","0.0865182153982787","0.0638722437192479","0.10916418707731"
"Daily","1998","(Married) couple without C. ","(1c) basic vocational qualification","131","0.0719050233285309","0.0592549610993806","0.0845550855576813"
"Daily","1998","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Daily","1998","(Married) couple without C. ","(2a) intermediate vocational","43","0.0623470900397183","0.043928845140337","0.0807653349390995"
"Daily","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Daily","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","7","","",""
"Daily","1998","(Married) couple without C. ","(3a) lower tertiary education","22","","",""
"Daily","1998","(Married) couple without C. ","(3b) higher tertiary education","10","","",""
"Daily","1998","Single parent ","(0) in school","","","",""
"Daily","1998","Single parent ","(1a) inadequately completed","7","","",""
"Daily","1998","Single parent ","(1b) general elementary school","14","","",""
"Daily","1998","Single parent ","(1c) basic vocational qualification","19","","",""
"Daily","1998","Single parent ","(2b) intermediate general qualification","5","","",""
"Daily","1998","Single parent ","(2a) intermediate vocational","13","","",""
"Daily","1998","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Daily","1998","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Daily","1998","Single parent ","(3a) lower tertiary education","4","","",""
"Daily","1998","Single parent ","(3b) higher tertiary education","4","","",""
"Daily","1998","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1998","Couple + C. LE 16 ","(1a) inadequately completed","15","","",""
"Daily","1998","Couple + C. LE 16 ","(1b) general elementary school","50","0.154463970946566","0.113839197135635","0.195088744757497"
"Daily","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","88","0.101732125994584","0.0807054881863499","0.122758763802818"
"Daily","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Daily","1998","Couple + C. LE 16 ","(2a) intermediate vocational","64","0.0592885240436099","0.0442073142941968","0.074369733793023"
"Daily","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","8","","",""
"Daily","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","18","","",""
"Daily","1998","Couple + C. LE 16 ","(3a) lower tertiary education","13","","",""
"Daily","1998","Couple + C. LE 16 ","(3b) higher tertiary education","6","","",""
"Daily","1998","Couple + C. GT 16 ","(0) in school","7","","",""
"Daily","1998","Couple + C. GT 16 ","(1a) inadequately completed","30","0.249847850965927","0.174255943129277","0.325439758802577"
"Daily","1998","Couple + C. GT 16 ","(1b) general elementary school","57","0.125498364267581","0.0925349966437321","0.15846173189143"
"Daily","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","52","0.0665245614754378","0.0475845723096874","0.0854645506411881"
"Daily","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Daily","1998","Couple + C. GT 16 ","(2a) intermediate vocational","28","","",""
"Daily","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","7","","",""
"Daily","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2","","",""
"Daily","1998","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Daily","1998","Couple + C. GT 16 ","(3b) higher tertiary education","5","","",""
"Daily","1998","Couple + C. LE and GT 16","(0) in school","5","","",""
"Daily","1998","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Daily","1998","Couple + C. LE and GT 16","(1b) general elementary school","13","","",""
"Daily","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","20","","",""
"Daily","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Daily","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","7","","",""
"Daily","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Daily","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Daily","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Daily","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Min 1x per week","1998","1-pers.-HH","(0) in school","1","","",""
"Min 1x per week","1998","1-pers.-HH","(1a) inadequately completed","9","","",""
"Min 1x per week","1998","1-pers.-HH","(1b) general elementary school","145","0.425093962066022","0.373079482589406","0.477108441542638"
"Min 1x per week","1998","1-pers.-HH","(1c) basic vocational qualification","212","0.393930471287105","0.351058956299803","0.436801986274407"
"Min 1x per week","1998","1-pers.-HH","(2b) intermediate general qualification","29","","",""
"Min 1x per week","1998","1-pers.-HH","(2a) intermediate vocational","149","0.405643454953324","0.352505243772327","0.45878166613432"
"Min 1x per week","1998","1-pers.-HH","(2c_gen) general maturity certificate","24","","",""
"Min 1x per week","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","41","0.441054637321384","0.342751828269226","0.539357446373542"
"Min 1x per week","1998","1-pers.-HH","(3a) lower tertiary education","47","0.35419710658486","0.268979780360847","0.439414432808873"
"Min 1x per week","1998","1-pers.-HH","(3b) higher tertiary education","30","0.233960790023389","0.156247963560391","0.311673616486388"
"Min 1x per week","1998","(Married) couple without C. ","(0) in school","2","","",""
"Min 1x per week","1998","(Married) couple without C. ","(1a) inadequately completed","46","0.376103104645308","0.283449288162484","0.468756921128132"
"Min 1x per week","1998","(Married) couple without C. ","(1b) general elementary school","277","0.446323962018218","0.406279708359213","0.486368215677224"
"Min 1x per week","1998","(Married) couple without C. ","(1c) basic vocational qualification","713","0.427851367346161","0.403623358170441","0.452079376521881"
"Min 1x per week","1998","(Married) couple without C. ","(2b) intermediate general qualification","37","0.477311587363029","0.367859128493665","0.586764046232394"
"Min 1x per week","1998","(Married) couple without C. ","(2a) intermediate vocational","317","0.441984446496851","0.404153627645481","0.479815265348222"
"Min 1x per week","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","34","0.456720752602375","0.33918757538278","0.57425392982197"
"Min 1x per week","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","86","0.438154447563609","0.367041386437755","0.509267508689463"
"Min 1x per week","1998","(Married) couple without C. ","(3a) lower tertiary education","138","0.391670866646486","0.338438377752062","0.44490335554091"
"Min 1x per week","1998","(Married) couple without C. ","(3b) higher tertiary education","97","0.279627373781839","0.229665848700378","0.3295888988633"
"Min 1x per week","1998","Single parent ","(0) in school","9","","",""
"Min 1x per week","1998","Single parent ","(1a) inadequately completed","10","","",""
"Min 1x per week","1998","Single parent ","(1b) general elementary school","46","0.323864206770867","0.23943250800903","0.408295905532704"
"Min 1x per week","1998","Single parent ","(1c) basic vocational qualification","72","0.407897521386605","0.334665838890239","0.48112920388297"
"Min 1x per week","1998","Single parent ","(2b) intermediate general qualification","18","","",""
"Min 1x per week","1998","Single parent ","(2a) intermediate vocational","59","0.434135406921858","0.350526976492226","0.517743837351491"
"Min 1x per week","1998","Single parent ","(2c_gen) general maturity certificate","14","","",""
"Min 1x per week","1998","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per week","1998","Single parent ","(3a) lower tertiary education","8","","",""
"Min 1x per week","1998","Single parent ","(3b) higher tertiary education","14","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","(1a) inadequately completed","40","0.460341611575557","0.345213488158398","0.575469734992716"
"Min 1x per week","1998","Couple + C. LE 16 ","(1b) general elementary school","176","0.559721574617534","0.503918127768717","0.615525021466351"
"Min 1x per week","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","380","0.425368993888074","0.390980331547175","0.459757656228973"
"Min 1x per week","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","42","0.449457519541561","0.33612045134639","0.562794587736732"
"Min 1x per week","1998","Couple + C. LE 16 ","(2a) intermediate vocational","444","0.456223673061409","0.424416747213824","0.488030598908993"
"Min 1x per week","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","37","0.533750928311472","0.420090171649227","0.647411684973718"
"Min 1x per week","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","95","0.426493321907957","0.360690641972665","0.492296001843249"
"Min 1x per week","1998","Couple + C. LE 16 ","(3a) lower tertiary education","81","0.31049237849713","0.250695408161987","0.370289348832274"
"Min 1x per week","1998","Couple + C. LE 16 ","(3b) higher tertiary education","72","0.278927442774224","0.224726689409479","0.33312819613897"
"Min 1x per week","1998","Couple + C. GT 16 ","(0) in school","43","0.306917995425116","0.227635026883976","0.386200963966256"
"Min 1x per week","1998","Couple + C. GT 16 ","(1a) inadequately completed","60","0.423229805426621","0.336961285799021","0.509498325054221"
"Min 1x per week","1998","Couple + C. GT 16 ","(1b) general elementary school","154","0.400234077692699","0.351483456590458","0.448984698794939"
"Min 1x per week","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","252","0.3729403826055","0.336185808818439","0.409694956392561"
"Min 1x per week","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","48","0.241686538846991","0.174290735284999","0.309082342408983"
"Min 1x per week","1998","Couple + C. GT 16 ","(2a) intermediate vocational","149","0.365900904143241","0.320267116739693","0.411534691546788"
"Min 1x per week","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","43","0.264064019669205","0.194664434404873","0.333463604933537"
"Min 1x per week","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","32","0.303309412085272","0.205585342680532","0.401033481490011"
"Min 1x per week","1998","Couple + C. GT 16 ","(3a) lower tertiary education","52","0.4012198671163","0.321714477687385","0.480725256545216"
"Min 1x per week","1998","Couple + C. GT 16 ","(3b) higher tertiary education","52","0.360864211206334","0.285259176549548","0.43646924586312"
"Min 1x per week","1998","Couple + C. LE and GT 16","(0) in school","54","0.336083740257479","0.260237272483596","0.411930208031362"
"Min 1x per week","1998","Couple + C. LE and GT 16","(1a) inadequately completed","35","0.552173908285833","0.438875223508812","0.665472593062854"
"Min 1x per week","1998","Couple + C. LE and GT 16","(1b) general elementary school","78","0.460929598261521","0.385776864920895","0.536082331602146"
"Min 1x per week","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","71","0.347284201794967","0.284513565639344","0.410054837950589"
"Min 1x per week","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","31","0.29210592063028","0.203422645404125","0.380789195856435"
"Min 1x per week","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","69","0.32065319076986","0.25925788640554","0.382048495134179"
"Min 1x per week","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","16","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","15","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","19","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","21","","",""
"Min 1x per month","1998","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","1998","1-pers.-HH","(1a) inadequately completed","6","","",""
"Min 1x per month","1998","1-pers.-HH","(1b) general elementary school","72","0.221036118137761","0.177377132954892","0.264695103320631"
"Min 1x per month","1998","1-pers.-HH","(1c) basic vocational qualification","109","0.215058700619128","0.179009559922095","0.251107841316161"
"Min 1x per month","1998","1-pers.-HH","(2b) intermediate general qualification","13","","",""
"Min 1x per month","1998","1-pers.-HH","(2a) intermediate vocational","74","0.234563734073964","0.188707739219223","0.280419728928704"
"Min 1x per month","1998","1-pers.-HH","(2c_gen) general maturity certificate","18","","",""
"Min 1x per month","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","26","","",""
"Min 1x per month","1998","1-pers.-HH","(3a) lower tertiary education","29","","",""
"Min 1x per month","1998","1-pers.-HH","(3b) higher tertiary education","36","0.341119044480979","0.254092422565516","0.428145666396442"
"Min 1x per month","1998","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1998","(Married) couple without C. ","(1a) inadequately completed","24","","",""
"Min 1x per month","1998","(Married) couple without C. ","(1b) general elementary school","141","0.253987042651982","0.218922659466129","0.289051425837836"
"Min 1x per month","1998","(Married) couple without C. ","(1c) basic vocational qualification","483","0.303686151526361","0.281168046237338","0.326204256815384"
"Min 1x per month","1998","(Married) couple without C. ","(2b) intermediate general qualification","21","","",""
"Min 1x per month","1998","(Married) couple without C. ","(2a) intermediate vocational","194","0.314091881883465","0.278734473589513","0.349449290177417"
"Min 1x per month","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","55","0.271450427766793","0.207711888436128","0.335188967097457"
"Min 1x per month","1998","(Married) couple without C. ","(3a) lower tertiary education","109","0.353975776304701","0.301825333213051","0.406126219396352"
"Min 1x per month","1998","(Married) couple without C. ","(3b) higher tertiary education","127","0.38000323783142","0.325970670494545","0.434035805168295"
"Min 1x per month","1998","Single parent ","(0) in school","15","","",""
"Min 1x per month","1998","Single parent ","(1a) inadequately completed","3","","",""
"Min 1x per month","1998","Single parent ","(1b) general elementary school","30","0.291236133400222","0.209261308065307","0.373210958735138"
"Min 1x per month","1998","Single parent ","(1c) basic vocational qualification","40","0.228495536601829","0.165930295652425","0.291060777551233"
"Min 1x per month","1998","Single parent ","(2b) intermediate general qualification","16","","",""
"Min 1x per month","1998","Single parent ","(2a) intermediate vocational","35","0.247508019227544","0.174708789847034","0.320307248608054"
"Min 1x per month","1998","Single parent ","(2c_gen) general maturity certificate","10","","",""
"Min 1x per month","1998","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Min 1x per month","1998","Single parent ","(3a) lower tertiary education","13","","",""
"Min 1x per month","1998","Single parent ","(3b) higher tertiary education","14","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","(1a) inadequately completed","11","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","(1b) general elementary school","44","0.152678433945371","0.112246522102003","0.19311034578874"
"Min 1x per month","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","199","0.27915238651967","0.247950543694852","0.310354229344489"
"Min 1x per month","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","17","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","(2a) intermediate vocational","298","0.342331869127432","0.312031375477266","0.372632362777597"
"Min 1x per month","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","17","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","80","0.380155338244124","0.315569068299839","0.44474160818841"
"Min 1x per month","1998","Couple + C. LE 16 ","(3a) lower tertiary education","94","0.460011261442797","0.395600155480267","0.524422367405327"
"Min 1x per month","1998","Couple + C. LE 16 ","(3b) higher tertiary education","118","0.421610667722638","0.361929659756699","0.481291675688577"
"Min 1x per month","1998","Couple + C. GT 16 ","(0) in school","44","0.305923567654796","0.226712378797982","0.385134756511609"
"Min 1x per month","1998","Couple + C. GT 16 ","(1a) inadequately completed","18","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","(1b) general elementary school","96","0.266865167275596","0.22285326896961","0.310877065581582"
"Min 1x per month","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","209","0.311498315644041","0.276300345123124","0.346696286164958"
"Min 1x per month","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","50","0.367567699761776","0.291664875912067","0.443470523611485"
"Min 1x per month","1998","Couple + C. GT 16 ","(2a) intermediate vocational","148","0.320674301743967","0.276456483793644","0.36489211969429"
"Min 1x per month","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","69","0.424286353243027","0.34648000446029","0.502092702025764"
"Min 1x per month","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","29","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","(3a) lower tertiary education","62","0.402095005618058","0.32256113964358","0.481628871592536"
"Min 1x per month","1998","Couple + C. GT 16 ","(3b) higher tertiary education","61","0.361820422354921","0.286171938002927","0.437468906706914"
"Min 1x per month","1998","Couple + C. LE and GT 16","(0) in school","48","0.325586863100678","0.250346409653232","0.400827316548123"
"Min 1x per month","1998","Couple + C. LE and GT 16","(1a) inadequately completed","19","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","(1b) general elementary school","38","0.211042690325268","0.149522644809872","0.272562735840664"
"Min 1x per month","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","77","0.345548847498591","0.282852058803556","0.408245636193625"
"Min 1x per month","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","36","0.382234304965053","0.287465778269267","0.477002831660839"
"Min 1x per month","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","82","0.352618467147145","0.289768611622579","0.415468322671711"
"Min 1x per month","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","27","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","19","","",""
"Min 1x per month","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","34","0.423931867165881","0.309784263020562","0.5380794713112"
"Min 1x per month","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","27","","",""
"Rarely","1998","1-pers.-HH","(0) in school","","","",""
"Rarely","1998","1-pers.-HH","(1a) inadequately completed","9","","",""
"Rarely","1998","1-pers.-HH","(1b) general elementary school","51","0.139486364033218","0.10303379770746","0.175938930358976"
"Rarely","1998","1-pers.-HH","(1c) basic vocational qualification","93","0.230570838587515","0.193614892166501","0.267526785008529"
"Rarely","1998","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Rarely","1998","1-pers.-HH","(2a) intermediate vocational","72","0.259718689163835","0.212265963523516","0.307171414804153"
"Rarely","1998","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Rarely","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","22","","",""
"Rarely","1998","1-pers.-HH","(3a) lower tertiary education","32","0.261417989231687","0.183125066919743","0.339710911543631"
"Rarely","1998","1-pers.-HH","(3b) higher tertiary education","35","0.324236404144752","0.238310532062878","0.410162276226625"
"Rarely","1998","(Married) couple without C. ","(0) in school","1","","",""
"Rarely","1998","(Married) couple without C. ","(1a) inadequately completed","15","","",""
"Rarely","1998","(Married) couple without C. ","(1b) general elementary school","109","0.199551691670609","0.167357198676341","0.231746184664876"
"Rarely","1998","(Married) couple without C. ","(1c) basic vocational qualification","256","0.178009300429623","0.159277840235566","0.196740760623679"
"Rarely","1998","(Married) couple without C. ","(2b) intermediate general qualification","14","","",""
"Rarely","1998","(Married) couple without C. ","(2a) intermediate vocational","101","0.169727938274869","0.141131892975398","0.198323983574341"
"Rarely","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","14","","",""
"Rarely","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","36","0.25463972572428","0.192198202653302","0.317081248795258"
"Rarely","1998","(Married) couple without C. ","(3a) lower tertiary education","50","0.161401491116586","0.121279946520329","0.201523035712843"
"Rarely","1998","(Married) couple without C. ","(3b) higher tertiary education","73","0.303410109455375","0.252233577578605","0.354586641332145"
"Rarely","1998","Single parent ","(0) in school","8","","",""
"Rarely","1998","Single parent ","(1a) inadequately completed","4","","",""
"Rarely","1998","Single parent ","(1b) general elementary school","25","","",""
"Rarely","1998","Single parent ","(1c) basic vocational qualification","35","0.238078825170388","0.174612924666651","0.301544725674126"
"Rarely","1998","Single parent ","(2b) intermediate general qualification","11","","",""
"Rarely","1998","Single parent ","(2a) intermediate vocational","24","","",""
"Rarely","1998","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Rarely","1998","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Rarely","1998","Single parent ","(3a) lower tertiary education","3","","",""
"Rarely","1998","Single parent ","(3b) higher tertiary education","12","","",""
"Rarely","1998","Couple + C. LE 16 ","(0) in school","1","","",""
"Rarely","1998","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"Rarely","1998","Couple + C. LE 16 ","(1b) general elementary school","28","","",""
"Rarely","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","120","0.188091166754586","0.160909525694198","0.215272807814974"
"Rarely","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Rarely","1998","Couple + C. LE 16 ","(2a) intermediate vocational","134","0.140355019538383","0.118173250452476","0.162536788624291"
"Rarely","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"Rarely","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","1998","Couple + C. LE 16 ","(3a) lower tertiary education","41","0.189771790671029","0.139095632771946","0.240447948570111"
"Rarely","1998","Couple + C. LE 16 ","(3b) higher tertiary education","65","0.253028702964195","0.200486646303238","0.305570759625153"
"Rarely","1998","Couple + C. GT 16 ","(0) in school","31","0.300503803084608","0.221691488894628","0.379316117274588"
"Rarely","1998","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Rarely","1998","Couple + C. GT 16 ","(1b) general elementary school","67","0.175432660896897","0.137588357304105","0.21327696448969"
"Rarely","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","142","0.235418896934527","0.203173352897003","0.26766444097205"
"Rarely","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","44","0.312521139428533","0.239549918007349","0.385492360849718"
"Rarely","1998","Couple + C. GT 16 ","(2a) intermediate vocational","98","0.240265355937926","0.199788874869178","0.280741837006675"
"Rarely","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","34","0.254869051796933","0.186263842371548","0.323474261222318"
"Rarely","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","20","","",""
"Rarely","1998","Couple + C. GT 16 ","(3a) lower tertiary education","28","","",""
"Rarely","1998","Couple + C. GT 16 ","(3b) higher tertiary education","35","0.222161993710489","0.1567192191364","0.287604768284578"
"Rarely","1998","Couple + C. LE and GT 16","(0) in school","40","0.258287273447094","0.188008475268018","0.328566071626171"
"Rarely","1998","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"Rarely","1998","Couple + C. LE and GT 16","(1b) general elementary school","38","0.259342305152446","0.193265324237847","0.325419286067044"
"Rarely","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","51","0.232995889008592","0.177261283796807","0.288730494220378"
"Rarely","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"Rarely","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","63","0.29408092861341","0.234145655054513","0.354016202172307"
"Rarely","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"Rarely","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","8","","",""
"Rarely","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","14","","",""
"Rarely","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","27","","",""
"Never","1998","1-pers.-HH","(0) in school","","","",""
"Never","1998","1-pers.-HH","(1a) inadequately completed","5","","",""
"Never","1998","1-pers.-HH","(1b) general elementary school","17","","",""
"Never","1998","1-pers.-HH","(1c) basic vocational qualification","18","","",""
"Never","1998","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Never","1998","1-pers.-HH","(2a) intermediate vocational","9","","",""
"Never","1998","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Never","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"Never","1998","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Never","1998","1-pers.-HH","(3b) higher tertiary education","8","","",""
"Never","1998","(Married) couple without C. ","(0) in school","","","",""
"Never","1998","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Never","1998","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Never","1998","(Married) couple without C. ","(1c) basic vocational qualification","19","","",""
"Never","1998","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Never","1998","(Married) couple without C. ","(2a) intermediate vocational","7","","",""
"Never","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Never","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","3","","",""
"Never","1998","(Married) couple without C. ","(3a) lower tertiary education","4","","",""
"Never","1998","(Married) couple without C. ","(3b) higher tertiary education","3","","",""
"Never","1998","Single parent ","(0) in school","","","",""
"Never","1998","Single parent ","(1a) inadequately completed","1","","",""
"Never","1998","Single parent ","(1b) general elementary school","3","","",""
"Never","1998","Single parent ","(1c) basic vocational qualification","7","","",""
"Never","1998","Single parent ","(2b) intermediate general qualification","","","",""
"Never","1998","Single parent ","(2a) intermediate vocational","4","","",""
"Never","1998","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Never","1998","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Never","1998","Single parent ","(3a) lower tertiary education","1","","",""
"Never","1998","Single parent ","(3b) higher tertiary education","1","","",""
"Never","1998","Couple + C. LE 16 ","(0) in school","1","","",""
"Never","1998","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","1998","Couple + C. LE 16 ","(1b) general elementary school","6","","",""
"Never","1998","Couple + C. LE 16 ","(1c) basic vocational qualification","7","","",""
"Never","1998","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","1998","Couple + C. LE 16 ","(2a) intermediate vocational","2","","",""
"Never","1998","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Never","1998","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","1998","Couple + C. LE 16 ","(3a) lower tertiary education","1","","",""
"Never","1998","Couple + C. LE 16 ","(3b) higher tertiary education","2","","",""
"Never","1998","Couple + C. GT 16 ","(0) in school","5","","",""
"Never","1998","Couple + C. GT 16 ","(1a) inadequately completed","11","","",""
"Never","1998","Couple + C. GT 16 ","(1b) general elementary school","14","","",""
"Never","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","10","","",""
"Never","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Never","1998","Couple + C. GT 16 ","(2a) intermediate vocational","5","","",""
"Never","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Never","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2","","",""
"Never","1998","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","1998","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Never","1998","Couple + C. LE and GT 16","(0) in school","2","","",""
"Never","1998","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Never","1998","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Never","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","2","","",""
"Never","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","4","","",""
"Never","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Never","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Never","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
