"pli0081","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2008","Employed","Single parent ","276","0.377322968423695","0.341568215203094","0.413077721644296","2"
"Min 1x per week","2008","Employed","Couple + C. LE 16 ","1232","0.466554108219647","0.447750510830204","0.485357705609091","2"
"Min 1x per week","2008","Employed","Couple + C. GT 16 ","817","0.324522317986889","0.305910731342175","0.343133904631603","2"
"Min 1x per week","2008","Employed","Couple + C. LE and GT 16","287","0.313292726679104","0.283139962627773","0.343445490730434","2"
"Never","2008","Not Employed","1-pers.-HH","94","0.0725558994070321","0.059608392818293","0.0855034059957711","5"
"Never","2008","Not Employed","Single parent ","18","","","","5"
"Never","2008","Not Employed","(Married) couple without C. ","82","0.0285303702595276","0.0231257194133566","0.0339350211056986","5"
"Never","2008","Not Employed","Couple + C. LE 16 ","8","","","","5"
"Never","2008","Not Employed","Couple + C. GT 16 ","18","","","","5"
"Never","2008","Not Employed","Couple + C. LE and GT 16","10","","","","5"
"Never","2008","Employed","1-pers.-HH","45","0.032149419607443","0.0232404735157305","0.0410583656991556","5"
"Never","2008","Employed","(Married) couple without C. ","53","0.0204701078138076","0.015718807389187","0.0252214082384283","5"
"Never","2008","Employed","Single parent ","13","","","","5"
"Never","2008","Employed","Couple + C. LE 16 ","32","0.00909249545680521","0.00551480425877185","0.0126701866548386","5"
"Never","2008","Employed","Couple + C. GT 16 ","24","","","","5"
"Never","2008","Employed","Couple + C. LE and GT 16","9","","","","5"
"Rarely","2008","Not Employed","1-pers.-HH","304","0.224060816894141","0.203249349481803","0.244872284306478","4"
"Rarely","2008","Not Employed","(Married) couple without C. ","713","0.220908986393472","0.207441079241532","0.234376893545412","4"
"Rarely","2008","Not Employed","Single parent ","80","0.199950283468938","0.159630175070009","0.240270391867867","4"
"Rarely","2008","Not Employed","Couple + C. LE 16 ","82","0.153161680726048","0.121499180263269","0.184824181188826","4"
"Rarely","2008","Not Employed","Couple + C. GT 16 ","231","0.23846063032468","0.211013488805488","0.265907771843871","4"
"Rarely","2008","Not Employed","Couple + C. LE and GT 16","82","0.329407436978685","0.276399526404187","0.382415347553183","4"
"Rarely","2008","Employed","1-pers.-HH","359","0.247434495531508","0.225640448602106","0.26922854246091","4"
"Rarely","2008","Employed","(Married) couple without C. ","783","0.239386975935331","0.225069194851761","0.253704757018902","4"
"Rarely","2008","Employed","Single parent ","142","0.195108210000219","0.165876631922145","0.224339788078292","4"
"Rarely","2008","Employed","Couple + C. LE 16 ","424","0.17862045531101","0.164183278176965","0.193057632445056","4"
"Rarely","2008","Employed","Couple + C. GT 16 ","580","0.249737563293084","0.232530603330134","0.266944523256034","4"
"Rarely","2008","Employed","Couple + C. LE and GT 16","218","0.221587112076379","0.194588377646741","0.248585846506018","4"
"Daily","2009","Not Employed","1-pers.-HH","","","","","1"
"Daily","2009","Not Employed","(Married) couple without C. ","","","","","1"
"Daily","2009","Not Employed","Single parent ","","","","","1"
"Daily","2009","Not Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2009","Not Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2009","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","2009","Employed","1-pers.-HH","","","","","1"
"Daily","2009","Employed","(Married) couple without C. ","","","","","1"
"Daily","2009","Employed","Single parent ","","","","","1"
"Daily","2009","Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2009","Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2009","Employed","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2009","Not Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2009","Not Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2009","Not Employed","Single parent ","","","","","3"
"Min 1x per month","2009","Not Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2009","Not Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2009","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2009","Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2009","Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2009","Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2009","Employed","Single parent ","","","","","3"
"Min 1x per month","2009","Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2009","Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per week","2009","Not Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2009","Not Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2009","Not Employed","Single parent ","","","","","2"
"Min 1x per week","2009","Not Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2009","Not Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2009","Not Employed","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2009","Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2009","Employed","Single parent ","","","","","2"
"Min 1x per week","2009","Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2009","Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2009","Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2009","Employed","Couple + C. GT 16 ","","","","","2"
"Never","2009","Not Employed","(Married) couple without C. ","","","","","5"
"Never","2009","Not Employed","1-pers.-HH","","","","","5"
"Never","2009","Not Employed","Couple + C. LE 16 ","","","","","5"
"Never","2009","Not Employed","Couple + C. GT 16 ","","","","","5"
"Never","2009","Not Employed","Single parent ","","","","","5"
"Never","2009","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Never","2009","Employed","(Married) couple without C. ","","","","","5"
"Never","2009","Employed","1-pers.-HH","","","","","5"
"Never","2009","Employed","Single parent ","","","","","5"
"Never","2009","Employed","Couple + C. LE 16 ","","","","","5"
"Never","2009","Employed","Couple + C. GT 16 ","","","","","5"
"Never","2009","Employed","Couple + C. LE and GT 16","","","","","5"
"Rarely","2009","Not Employed","1-pers.-HH","","","","","4"
"Rarely","2009","Not Employed","(Married) couple without C. ","","","","","4"
"Rarely","2009","Not Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2009","Not Employed","Single parent ","","","","","4"
"Rarely","2009","Not Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2009","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Rarely","2009","Employed","1-pers.-HH","","","","","4"
"Rarely","2009","Employed","(Married) couple without C. ","","","","","4"
"Rarely","2009","Employed","Single parent ","","","","","4"
"Rarely","2009","Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2009","Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2009","Employed","Couple + C. LE and GT 16","","","","","4"
"Daily","2010","Not Employed","1-pers.-HH","","","","","1"
"Daily","2010","Not Employed","(Married) couple without C. ","","","","","1"
"Daily","2010","Not Employed","Single parent ","","","","","1"
"Daily","2010","Not Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2010","Not Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2010","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","2010","Employed","1-pers.-HH","","","","","1"
"Daily","2010","Employed","(Married) couple without C. ","","","","","1"
"Daily","2010","Employed","Single parent ","","","","","1"
"Daily","2010","Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2010","Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2010","Employed","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2010","Not Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2010","Not Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2010","Not Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2010","Not Employed","Single parent ","","","","","3"
"Min 1x per month","2010","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2010","Not Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2010","Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2010","Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2010","Employed","Single parent ","","","","","3"
"Min 1x per month","2010","Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2010","Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2010","Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2010","Not Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2010","Not Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2010","Not Employed","Single parent ","","","","","2"
"Min 1x per week","2010","Not Employed","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2010","Not Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2010","Not Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2010","Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2010","Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2010","Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2010","Employed","Single parent ","","","","","2"
"Min 1x per week","2010","Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2010","Employed","Couple + C. GT 16 ","","","","","2"
"Never","2010","Not Employed","1-pers.-HH","","","","","5"
"Never","2010","Not Employed","(Married) couple without C. ","","","","","5"
"Never","2010","Not Employed","Couple + C. LE 16 ","","","","","5"
"Never","2010","Not Employed","Single parent ","","","","","5"
"Never","2010","Not Employed","Couple + C. GT 16 ","","","","","5"
"Never","2010","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Never","2010","Employed","1-pers.-HH","","","","","5"
"Never","2010","Employed","(Married) couple without C. ","","","","","5"
"Never","2010","Employed","Single parent ","","","","","5"
"Never","2010","Employed","Couple + C. LE 16 ","","","","","5"
"Never","2010","Employed","Couple + C. GT 16 ","","","","","5"
"Never","2010","Employed","Couple + C. LE and GT 16","","","","","5"
"Rarely","2010","Not Employed","(Married) couple without C. ","","","","","4"
"Rarely","2010","Not Employed","1-pers.-HH","","","","","4"
"Rarely","2010","Not Employed","Single parent ","","","","","4"
"Rarely","2010","Not Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2010","Not Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2010","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Rarely","2010","Employed","(Married) couple without C. ","","","","","4"
"Rarely","2010","Employed","1-pers.-HH","","","","","4"
"Rarely","2010","Employed","Single parent ","","","","","4"
"Rarely","2010","Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2010","Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2010","Employed","Couple + C. LE and GT 16","","","","","4"
"Daily","2011","Not Employed","1-pers.-HH","","","","","1"
"Daily","2011","Not Employed","(Married) couple without C. ","","","","","1"
"Daily","2011","Not Employed","Single parent ","","","","","1"
"Daily","2011","Not Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2011","Not Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2011","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","2011","Employed","1-pers.-HH","","","","","1"
"Daily","2011","Employed","(Married) couple without C. ","","","","","1"
"Daily","2011","Employed","Single parent ","","","","","1"
"Daily","2011","Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2011","Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","2011","Employed","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2011","Not Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2011","Not Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2011","Not Employed","Single parent ","","","","","3"
"Min 1x per month","2011","Not Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2011","Not Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2011","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2011","Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2011","Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2011","Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2011","Employed","Single parent ","","","","","3"
"Min 1x per month","2011","Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2011","Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per week","2011","Not Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2011","Not Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2011","Not Employed","Single parent ","","","","","2"
"Min 1x per week","2011","Not Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2011","Not Employed","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2011","Not Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2011","Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2011","Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2011","Employed","Single parent ","","","","","2"
"Min 1x per week","2011","Employed","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2011","Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2011","Employed","Couple + C. LE 16 ","","","","","2"
"Never","2011","Not Employed","1-pers.-HH","","","","","5"
"Never","2011","Not Employed","(Married) couple without C. ","","","","","5"
"Never","2011","Not Employed","Single parent ","","","","","5"
"Never","2011","Not Employed","Couple + C. LE 16 ","","","","","5"
"Never","2011","Not Employed","Couple + C. GT 16 ","","","","","5"
"Never","2011","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Never","2011","Employed","1-pers.-HH","","","","","5"
"Never","2011","Employed","(Married) couple without C. ","","","","","5"
"Never","2011","Employed","Single parent ","","","","","5"
"Never","2011","Employed","Couple + C. LE 16 ","","","","","5"
"Never","2011","Employed","Couple + C. GT 16 ","","","","","5"
"Never","2011","Employed","Couple + C. LE and GT 16","","","","","5"
"Rarely","2011","Not Employed","1-pers.-HH","","","","","4"
"Rarely","2011","Not Employed","(Married) couple without C. ","","","","","4"
"Rarely","2011","Not Employed","Single parent ","","","","","4"
"Rarely","2011","Not Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2011","Not Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2011","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Rarely","2011","Employed","1-pers.-HH","","","","","4"
"Rarely","2011","Employed","(Married) couple without C. ","","","","","4"
"Rarely","2011","Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2011","Employed","Single parent ","","","","","4"
"Rarely","2011","Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2011","Employed","Couple + C. LE and GT 16","","","","","4"
"Daily","2012","Not Employed","1-pers.-HH","","","","","1"
"Daily","2012","Not Employed","(Married) couple without C. ","","","","","1"
"Daily","2012","Not Employed","Single parent ","","","","","1"
"Daily","2012","Not Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2012","Not Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2012","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","2012","Employed","1-pers.-HH","","","","","1"
"Daily","2012","Employed","(Married) couple without C. ","","","","","1"
"Daily","2012","Employed","Single parent ","","","","","1"
"Daily","2012","Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2012","Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","2012","Employed","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2012","Not Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Not Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Not Employed","Single parent ","","","","","3"
"Min 1x per month","2012","Not Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Not Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Employed","Single parent ","","","","","3"
"Min 1x per month","2012","Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per week","2012","Not Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Not Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Not Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Not Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Not Employed","Single parent ","","","","","2"
"Min 1x per week","2012","Not Employed","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Employed","Single parent ","","","","","2"
"Min 1x per week","2012","Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Employed","Couple + C. GT 16 ","","","","","2"
"Never","2012","Not Employed","1-pers.-HH","","","","","5"
"Never","2012","Not Employed","Single parent ","","","","","5"
"Never","2012","Not Employed","Couple + C. LE 16 ","","","","","5"
"Never","2012","Not Employed","(Married) couple without C. ","","","","","5"
"Never","2012","Not Employed","Couple + C. GT 16 ","","","","","5"
"Never","2012","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Employed","1-pers.-HH","","","","","5"
"Never","2012","Employed","(Married) couple without C. ","","","","","5"
"Never","2012","Employed","Single parent ","","","","","5"
"Never","2012","Employed","Couple + C. LE 16 ","","","","","5"
"Never","2012","Employed","Couple + C. GT 16 ","","","","","5"
"Never","2012","Employed","Couple + C. LE and GT 16","","","","","5"
"Rarely","2012","Not Employed","(Married) couple without C. ","","","","","4"
"Rarely","2012","Not Employed","1-pers.-HH","","","","","4"
"Rarely","2012","Not Employed","Single parent ","","","","","4"
"Rarely","2012","Not Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Not Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Employed","1-pers.-HH","","","","","4"
"Rarely","2012","Employed","(Married) couple without C. ","","","","","4"
"Rarely","2012","Employed","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Employed","Single parent ","","","","","4"
"Rarely","2012","Employed","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Employed","Couple + C. LE and GT 16","","","","","4"
"Daily","2013","Employed","1-pers.-HH","123","0.0747741924277219","0.0626299498814123","0.0869184349740315","1"
"Daily","2013","Not Employed","1-pers.-HH","199","0.110867342819097","0.0962612514634566","0.125473434174738","1"
"Daily","2013","Not Employed","(Married) couple without C. ","308","0.0749863316189636","0.0667564034944105","0.0832162597435168","1"
"Daily","2013","Not Employed","Single parent ","62","0.076863546506126","0.0569447597351709","0.0967823332770812","1"
"Daily","2013","Not Employed","Couple + C. LE 16 ","121","0.0870654042604689","0.0700530466160831","0.104077761904855","1"
"Daily","2013","Not Employed","Couple + C. GT 16 ","46","0.0758163385003931","0.0556369543579394","0.0959957226428469","1"
"Daily","2013","Not Employed","Couple + C. LE and GT 16","46","0.0974109362627158","0.0715239367747508","0.123297935750681","1"
"Daily","2013","Employed","(Married) couple without C. ","248","0.0645484923647012","0.0566350345203466","0.0724619502090559","1"
"Daily","2013","Employed","Single parent ","185","0.104672739408907","0.0909759650015462","0.118369513816268","1"
"Daily","2013","Employed","Couple + C. GT 16 ","137","0.0593946328016221","0.0493189861944185","0.0694702794088256","1"
"Daily","2013","Employed","Couple + C. LE 16 ","409","0.0659260823335295","0.0593196391448194","0.0725325255222395","1"
"Daily","2013","Employed","Couple + C. LE and GT 16","97","0.0676246395731348","0.054967951668588","0.0802813274776817","1"
"Min 1x per month","2013","Not Employed","(Married) couple without C. ","1189","0.297671424737916","0.283383483493239","0.311959365982593","3"
"Min 1x per month","2013","Not Employed","1-pers.-HH","384","0.204384339385754","0.185624704495549","0.223143974275959","3"
"Min 1x per month","2013","Not Employed","Single parent ","179","0.261130384200514","0.228284396178994","0.293976372222034","3"
"Min 1x per month","2013","Not Employed","Couple + C. GT 16 ","216","0.302582048687639","0.267562100300353","0.337601997074925","3"
"Min 1x per month","2013","Not Employed","Couple + C. LE 16 ","240","0.230573804550231","0.205157621597216","0.255989987503246","3"
"Min 1x per month","2013","Not Employed","Couple + C. LE and GT 16","167","0.314773330483429","0.2742272464421","0.355319414524757","3"
"Min 1x per month","2013","Employed","(Married) couple without C. ","1321","0.349310949446506","0.333957518114149","0.364664380778864","3"
"Min 1x per month","2013","Employed","1-pers.-HH","552","0.295893809257168","0.274819287958897","0.316968330555439","3"
"Min 1x per month","2013","Employed","Single parent ","489","0.256873529857423","0.237325560658464","0.276421499056382","3"
"Min 1x per month","2013","Employed","Couple + C. GT 16 ","758","0.368099320249699","0.347540295065475","0.388658345433923","3"
"Min 1x per month","2013","Employed","Couple + C. LE 16 ","1655","0.330828734284502","0.318302552747898","0.343354915821107","3"
"Min 1x per month","2013","Employed","Couple + C. LE and GT 16","508","0.348403360953652","0.324387244480264","0.372419477427041","3"
"Min 1x per week","2013","Not Employed","1-pers.-HH","641","0.356999977171748","0.334711084104133","0.379288870239363","2"
"Min 1x per week","2013","Not Employed","(Married) couple without C. ","1524","0.377672754212833","0.362523259480406","0.39282224894526","2"
"Min 1x per week","2013","Not Employed","Single parent ","229","0.355419052094284","0.319627642152817","0.39121046203575","2"
"Min 1x per week","2013","Not Employed","Couple + C. LE 16 ","474","0.492165353818652","0.461997907851446","0.522332799785858","2"
"Min 1x per week","2013","Not Employed","Couple + C. GT 16 ","195","0.298303800015364","0.263425820644331","0.333181779386397","2"
"Min 1x per week","2013","Not Employed","Couple + C. LE and GT 16","162","0.346895197219992","0.305340185889526","0.388450208550458","2"
"Min 1x per week","2013","Employed","1-pers.-HH","632","0.345687427200303","0.323728803184751","0.367646051215856","2"
"Min 1x per week","2013","Employed","(Married) couple without C. ","1320","0.345692971914378","0.330376855109611","0.361009088719145","2"
"Min 1x per week","2013","Employed","Single parent ","746","0.374410607790219","0.352757044982569","0.396064170597869","2"
"Min 1x per week","2013","Employed","Couple + C. LE 16 ","2387","0.424480556337373","0.41132202712371","0.437639085551035","2"
"Min 1x per week","2013","Employed","Couple + C. GT 16 ","701","0.318366319779742","0.298508357623327","0.338224281936157","2"
"Min 1x per week","2013","Employed","Couple + C. LE and GT 16","538","0.345512787021306","0.321543515184857","0.369482058857755","2"
"Never","2013","Not Employed","(Married) couple without C. ","99","0.0287238217512642","0.023504387954649","0.0339432555478793","5"
"Never","2013","Not Employed","Single parent ","41","0.0600451725901864","0.0422802932307573","0.0778100519496154","5"
"Never","2013","Not Employed","1-pers.-HH","131","0.0786766566062584","0.0661516518960815","0.0912016613164354","5"
"Never","2013","Not Employed","Couple + C. LE 16 ","32","0.0175920666143501","0.00965927178336902","0.0255248614453312","5"
"Never","2013","Not Employed","Couple + C. GT 16 ","19","","","","5"
"Never","2013","Not Employed","Couple + C. LE and GT 16","14","","","","5"
"Never","2013","Employed","(Married) couple without C. ","61","0.022235703969181","0.0174872183066267","0.0269841896317353","5"
"Never","2013","Employed","1-pers.-HH","75","0.0464157450757507","0.0367020851091329","0.0561294050423684","5"
"Never","2013","Employed","Single parent ","58","0.0270047530294747","0.0197522809097168","0.0342572251492326","5"
"Never","2013","Employed","Couple + C. LE 16 ","52","0.01028143834641","0.00759590070983319","0.0129669759829868","5"
"Never","2013","Employed","Couple + C. GT 16 ","33","0.0148859659135714","0.00972385463029606","0.0200480771968467","5"
"Never","2013","Employed","Couple + C. LE and GT 16","25","","","","5"
"Rarely","2013","Not Employed","1-pers.-HH","420","0.249071684017142","0.228952501458584","0.269190866575701","4"
"Rarely","2013","Not Employed","(Married) couple without C. ","814","0.220945667679023","0.207981115144583","0.233910220213463","4"
"Rarely","2013","Not Employed","Single parent ","176","0.24654184460889","0.214313009239007","0.278770679978774","4"
"Rarely","2013","Not Employed","Couple + C. LE 16 ","188","0.172603370756297","0.149799773023431","0.195406968489164","4"
"Rarely","2013","Not Employed","Couple + C. LE and GT 16","115","0.221365350689497","0.185119816263332","0.257610885115662","4"
"Rarely","2013","Not Employed","Couple + C. GT 16 ","185","0.29986185208796","0.264931751079388","0.334791953096531","4"
"Rarely","2013","Employed","Couple + C. LE 16 ","917","0.168483188698185","0.158518534054871","0.1784478433415","4"
"Rarely","2013","Employed","1-pers.-HH","420","0.237228826039056","0.217588370180148","0.256869281897964","4"
"Rarely","2013","Employed","Single parent ","441","0.237038369913976","0.218011327847582","0.25606541198037","4"
"Rarely","2013","Employed","Couple + C. LE and GT 16","344","0.214742561969416","0.194044137454244","0.235440986484587","4"
"Rarely","2013","Employed","(Married) couple without C. ","754","0.218211882305233","0.204910513585058","0.231513251025409","4"
"Rarely","2013","Employed","Couple + C. GT 16 ","485","0.239253761255366","0.221067438537395","0.257440083973337","4"
"Daily","2014","Not Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2014","Employed","1-pers.-HH","","","","","1"
"Daily","2014","Employed","(Married) couple without C. ","","","","","1"
"Daily","2014","Not Employed","1-pers.-HH","","","","","1"
"Daily","2014","Not Employed","(Married) couple without C. ","","","","","1"
"Daily","2014","Not Employed","Single parent ","","","","","1"
"Daily","2014","Not Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2014","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Daily","2014","Employed","Couple + C. LE 16 ","","","","","1"
"Daily","2014","Employed","Couple + C. GT 16 ","","","","","1"
"Daily","2014","Employed","Single parent ","","","","","1"
"Daily","2014","Employed","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2014","Not Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2014","Not Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2014","Not Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2014","Not Employed","Single parent ","","","","","3"
"Min 1x per month","2014","Not Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2014","Not Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2014","Employed","1-pers.-HH","","","","","3"
"Min 1x per month","2014","Employed","(Married) couple without C. ","","","","","3"
"Min 1x per month","2014","Employed","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2014","Employed","Single parent ","","","","","3"
"Min 1x per month","2014","Employed","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2014","Employed","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2014","Not Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2014","Not Employed","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2014","Not Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2014","Not Employed","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2014","Not Employed","Single parent ","","","","","2"
"Min 1x per week","2014","Employed","1-pers.-HH","","","","","2"
"Min 1x per week","2014","Not Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2014","Employed","(Married) couple without C. ","","","","","2"
"Min 1x per week","2014","Employed","Single parent ","","","","","2"
"Min 1x per week","2014","Employed","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2014","Employed","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2014","Employed","Couple + C. LE and GT 16","","","","","2"
"Never","2014","Not Employed","1-pers.-HH","","","","","5"
"Never","2014","Not Employed","(Married) couple without C. ","","","","","5"
"Never","2014","Not Employed","Single parent ","","","","","5"
"Never","2014","Not Employed","Couple + C. LE 16 ","","","","","5"
"Never","2014","Not Employed","Couple + C. GT 16 ","","","","","5"
"Never","2014","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Never","2014","Employed","1-pers.-HH","","","","","5"
"Never","2014","Employed","(Married) couple without C. ","","","","","5"
"Never","2014","Employed","Single parent ","","","","","5"
