"pli0081","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Baden-Württemberg","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Baden-Württemberg","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Baden-Württemberg","Single parent ","","","","","3"
"Min 1x per month","2012","Baden-Württemberg","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Baden-Württemberg","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Bavaria","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Bavaria","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Bavaria","Single parent ","","","","","3"
"Min 1x per month","2012","Bavaria","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Bavaria","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Bavaria","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Berlin","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Berlin","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Berlin","Single parent ","","","","","3"
"Min 1x per month","2012","Berlin","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Berlin","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Brandenburg","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Brandenburg","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Saxony","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Saxony-Anhalt","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Saxony-Anhalt","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Berlin","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Brandenburg","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Brandenburg","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Brandenburg","Single parent ","","","","","3"
"Min 1x per month","2012","Brandenburg","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Schleswig-Holstein","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Schleswig-Holstein","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Schleswig-Holstein","Single parent ","","","","","3"
"Min 1x per month","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Hamburg","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Hamburg","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Hamburg","Single parent ","","","","","3"
"Min 1x per month","2012","Hamburg","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Hamburg","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Hamburg","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Lower Saxony","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Lower Saxony","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Lower Saxony","Single parent ","","","","","3"
"Min 1x per month","2012","Lower Saxony","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Lower Saxony","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Lower Saxony","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Bremen","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Bremen","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Bremen","Single parent ","","","","","3"
"Min 1x per month","2012","Bremen","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Bremen","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Bremen","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","North Rhine-Westphalia","1-pers.-HH","","","","","3"
"Min 1x per month","2012","North Rhine-Westphalia","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","North Rhine-Westphalia","Single parent ","","","","","3"
"Min 1x per month","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Saxony-Anhalt","Single parent ","","","","","3"
"Min 1x per month","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2012","Thuringia","1-pers.-HH","","","","","3"
"Min 1x per month","2012","Thuringia","(Married) couple without C. ","","","","","3"
"Min 1x per month","2012","Thuringia","Single parent ","","","","","3"
"Min 1x per month","2012","Thuringia","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2012","Thuringia","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2012","Thuringia","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2012","Hesse","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Hesse","Single parent ","","","","","2"
"Min 1x per week","2012","Hesse","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Hesse","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Hesse","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Hesse","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Single parent ","","","","","2"
"Min 1x per week","2012","Bremen","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Bremen","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","North Rhine-Westphalia","1-pers.-HH","","","","","2"
"Min 1x per week","2012","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","North Rhine-Westphalia","Single parent ","","","","","2"
"Min 1x per week","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Baden-Württemberg","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Baden-Württemberg","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Baden-Württemberg","Single parent ","","","","","2"
"Min 1x per week","2012","Baden-Württemberg","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Baden-Württemberg","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Bavaria","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Bavaria","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Bavaria","Single parent ","","","","","2"
"Min 1x per week","2012","Bavaria","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Bavaria","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Bavaria","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Berlin","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Berlin","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Berlin","Single parent ","","","","","2"
"Min 1x per week","2012","Berlin","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Berlin","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Berlin","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Brandenburg","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Brandenburg","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Hamburg","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Hamburg","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Hamburg","Single parent ","","","","","2"
"Min 1x per week","2012","Hamburg","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Hamburg","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Hamburg","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Lower Saxony","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Lower Saxony","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Lower Saxony","Single parent ","","","","","2"
"Min 1x per week","2012","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Bremen","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Bremen","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Bremen","Single parent ","","","","","2"
"Min 1x per week","2012","Bremen","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Brandenburg","Single parent ","","","","","2"
"Min 1x per week","2012","Brandenburg","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Brandenburg","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Saxony","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Saxony","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Saxony","Single parent ","","","","","2"
"Min 1x per week","2012","Saxony","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Saxony","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Saxony","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","Single parent ","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Thuringia","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Thuringia","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Thuringia","Single parent ","","","","","2"
"Min 1x per week","2012","Thuringia","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2012","Thuringia","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2012","Thuringia","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2012","Schleswig-Holstein","1-pers.-HH","","","","","2"
"Min 1x per week","2012","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"Min 1x per week","2012","Schleswig-Holstein","Single parent ","","","","","2"
"Min 1x per week","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"Never","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","5"
"Never","2012","Mecklenburg-Western Pomerania","Single parent ","","","","","5"
"Never","2012","North Rhine-Westphalia","Single parent ","","","","","5"
"Never","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","","","5"
"Never","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Hamburg","1-pers.-HH","","","","","5"
"Never","2012","Hamburg","(Married) couple without C. ","","","","","5"
"Never","2012","North Rhine-Westphalia","1-pers.-HH","","","","","5"
"Never","2012","North Rhine-Westphalia","(Married) couple without C. ","","","","","5"
"Never","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","5"
"Never","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","5"
"Never","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Saxony","1-pers.-HH","","","","","5"
"Never","2012","Thuringia","(Married) couple without C. ","","","","","5"
"Never","2012","Thuringia","Single parent ","","","","","5"
"Never","2012","Thuringia","Couple + C. LE 16 ","","","","","5"
"Never","2012","Thuringia","Couple + C. GT 16 ","","","","","5"
"Never","2012","Thuringia","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Hamburg","Single parent ","","","","","5"
"Never","2012","Hamburg","Couple + C. LE 16 ","","","","","5"
"Never","2012","Hamburg","Couple + C. GT 16 ","","","","","5"
"Never","2012","Hamburg","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Lower Saxony","1-pers.-HH","","","","","5"
"Never","2012","Lower Saxony","(Married) couple without C. ","","","","","5"
"Never","2012","Lower Saxony","Single parent ","","","","","5"
"Never","2012","Lower Saxony","Couple + C. LE 16 ","","","","","5"
"Never","2012","Lower Saxony","Couple + C. GT 16 ","","","","","5"
"Never","2012","Lower Saxony","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Bremen","1-pers.-HH","","","","","5"
"Never","2012","Bremen","(Married) couple without C. ","","","","","5"
"Never","2012","Bremen","Single parent ","","","","","5"
"Never","2012","Bremen","Couple + C. LE 16 ","","","","","5"
"Never","2012","Bremen","Couple + C. GT 16 ","","","","","5"
"Never","2012","Bremen","Couple + C. LE and GT 16","","","","","5"
"Never","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","5"
"Never","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","5"
"Never","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Hesse","1-pers.-HH","","","","","5"
"Never","2012","Hesse","(Married) couple without C. ","","","","","5"
"Never","2012","Hesse","Single parent ","","","","","5"
"Never","2012","Hesse","Couple + C. LE 16 ","","","","","5"
"Never","2012","Hesse","Couple + C. GT 16 ","","","","","5"
"Never","2012","Hesse","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","Single parent ","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","5"
"Never","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Baden-Württemberg","1-pers.-HH","","","","","5"
"Never","2012","Baden-Württemberg","(Married) couple without C. ","","","","","5"
"Never","2012","Baden-Württemberg","Single parent ","","","","","5"
"Never","2012","Baden-Württemberg","Couple + C. LE 16 ","","","","","5"
"Never","2012","Baden-Württemberg","Couple + C. GT 16 ","","","","","5"
"Never","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Bavaria","1-pers.-HH","","","","","5"
"Never","2012","Bavaria","(Married) couple without C. ","","","","","5"
"Never","2012","Bavaria","Single parent ","","","","","5"
"Never","2012","Bavaria","Couple + C. LE 16 ","","","","","5"
"Never","2012","Bavaria","Couple + C. GT 16 ","","","","","5"
"Never","2012","Bavaria","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Berlin","1-pers.-HH","","","","","5"
"Never","2012","Berlin","(Married) couple without C. ","","","","","5"
"Never","2012","Berlin","Single parent ","","","","","5"
"Never","2012","Berlin","Couple + C. LE 16 ","","","","","5"
"Never","2012","Berlin","Couple + C. GT 16 ","","","","","5"
"Never","2012","Berlin","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Brandenburg","1-pers.-HH","","","","","5"
"Never","2012","Brandenburg","(Married) couple without C. ","","","","","5"
"Never","2012","Brandenburg","Single parent ","","","","","5"
"Never","2012","Brandenburg","Couple + C. LE 16 ","","","","","5"
"Never","2012","Brandenburg","Couple + C. GT 16 ","","","","","5"
"Never","2012","Brandenburg","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","5"
"Never","2012","Saxony","(Married) couple without C. ","","","","","5"
"Never","2012","Saxony","Single parent ","","","","","5"
"Never","2012","Saxony","Couple + C. LE 16 ","","","","","5"
"Never","2012","Saxony","Couple + C. GT 16 ","","","","","5"
"Never","2012","Saxony","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Saxony-Anhalt","1-pers.-HH","","","","","5"
"Never","2012","Saxony-Anhalt","(Married) couple without C. ","","","","","5"
"Never","2012","Saxony-Anhalt","Single parent ","","","","","5"
"Never","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","","","5"
"Never","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","","","5"
"Never","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","5"
"Never","2012","Thuringia","1-pers.-HH","","","","","5"
"Never","2012","Schleswig-Holstein","1-pers.-HH","","","","","5"
"Never","2012","Schleswig-Holstein","(Married) couple without C. ","","","","","5"
"Never","2012","Schleswig-Holstein","Single parent ","","","","","5"
"Never","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","","","5"
"Rarely","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","4"
"Rarely","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Saxony","(Married) couple without C. ","","","","","4"
"Rarely","2012","Saxony","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Saxony","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Mecklenburg-Western Pomerania","Single parent ","","","","","4"
"Rarely","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Saxony","1-pers.-HH","","","","","4"
"Rarely","2012","Hesse","(Married) couple without C. ","","","","","4"
"Rarely","2012","Saxony","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Hesse","1-pers.-HH","","","","","4"
"Rarely","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Bavaria","1-pers.-HH","","","","","4"
"Rarely","2012","Bavaria","(Married) couple without C. ","","","","","4"
"Rarely","2012","Bavaria","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Bavaria","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Baden-Württemberg","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","4"
"Rarely","2012","Saxony","Single parent ","","","","","4"
"Rarely","2012","Thuringia","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Thuringia","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Brandenburg","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Brandenburg","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Bavaria","Single parent ","","","","","4"
"Rarely","2012","Bavaria","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Hesse","Single parent ","","","","","4"
"Rarely","2012","Hesse","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Hesse","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Hesse","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","Single parent ","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Baden-Württemberg","1-pers.-HH","","","","","4"
"Rarely","2012","Baden-Württemberg","(Married) couple without C. ","","","","","4"
"Rarely","2012","Baden-Württemberg","Single parent ","","","","","4"
"Rarely","2012","Baden-Württemberg","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Saxony-Anhalt","1-pers.-HH","","","","","4"
"Rarely","2012","Saxony-Anhalt","(Married) couple without C. ","","","","","4"
"Rarely","2012","Saxony-Anhalt","Single parent ","","","","","4"
"Rarely","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Thuringia","1-pers.-HH","","","","","4"
"Rarely","2012","Thuringia","(Married) couple without C. ","","","","","4"
"Rarely","2012","Thuringia","Single parent ","","","","","4"
"Rarely","2012","Thuringia","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Berlin","1-pers.-HH","","","","","4"
"Rarely","2012","Berlin","(Married) couple without C. ","","","","","4"
"Rarely","2012","Berlin","Single parent ","","","","","4"
"Rarely","2012","Berlin","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Berlin","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Berlin","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Brandenburg","1-pers.-HH","","","","","4"
"Rarely","2012","Brandenburg","(Married) couple without C. ","","","","","4"
"Rarely","2012","Brandenburg","Single parent ","","","","","4"
"Rarely","2012","Brandenburg","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Schleswig-Holstein","1-pers.-HH","","","","","4"
"Rarely","2012","Schleswig-Holstein","(Married) couple without C. ","","","","","4"
"Rarely","2012","Schleswig-Holstein","Single parent ","","","","","4"
"Rarely","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Hamburg","1-pers.-HH","","","","","4"
"Rarely","2012","Hamburg","(Married) couple without C. ","","","","","4"
"Rarely","2012","Hamburg","Single parent ","","","","","4"
"Rarely","2012","Hamburg","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Hamburg","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Hamburg","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Lower Saxony","1-pers.-HH","","","","","4"
"Rarely","2012","Lower Saxony","(Married) couple without C. ","","","","","4"
"Rarely","2012","Lower Saxony","Single parent ","","","","","4"
"Rarely","2012","Lower Saxony","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Lower Saxony","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Lower Saxony","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","Bremen","1-pers.-HH","","","","","4"
"Rarely","2012","Bremen","(Married) couple without C. ","","","","","4"
"Rarely","2012","Bremen","Single parent ","","","","","4"
"Rarely","2012","Bremen","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","Bremen","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","Bremen","Couple + C. LE and GT 16","","","","","4"
"Rarely","2012","North Rhine-Westphalia","1-pers.-HH","","","","","4"
"Rarely","2012","North Rhine-Westphalia","(Married) couple without C. ","","","","","4"
"Rarely","2012","North Rhine-Westphalia","Single parent ","","","","","4"
"Rarely","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","4"
"Rarely","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","4"
"Rarely","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","4"
"Daily","2013","Hesse","1-pers.-HH","27","","","","1"
"Daily","2013","Hesse","(Married) couple without C. ","30","0.0591754499587828","0.0388168295287539","0.0795340703888116","1"
"Daily","2013","Hesse","Single parent ","17","","","","1"
"Daily","2013","Hesse","Couple + C. LE 16 ","37","0.0782943201141748","0.0541869318800948","0.102401708348255","1"
"Daily","2013","Hesse","Couple + C. GT 16 ","8","","","","1"
"Daily","2013","Hesse","Couple + C. LE and GT 16","13","","","","1"
"Daily","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","25","","","","1"
"Daily","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","39","0.0605863767870169","0.0376609545394327","0.0835117990346011","1"
"Daily","2013","Rhineland-Palatinate,Saarland","Single parent ","14","","","","1"
"Daily","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","28","","","","1"
"Daily","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","12","","","","1"
"Daily","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","12","","","","1"
"Daily","2013","Baden-Württemberg","1-pers.-HH","32","0.0858362395663881","0.0573320643984858","0.11434041473429","1"
"Daily","2013","Baden-Württemberg","(Married) couple without C. ","60","0.0761696670875694","0.0579688808427352","0.0943704533324036","1"
"Daily","2013","Baden-Württemberg","Single parent ","21","","","","1"
"Daily","2013","Baden-Württemberg","Couple + C. LE 16 ","62","0.0595601983639966","0.0436403907818205","0.0754800059461728","1"
"Daily","2013","Baden-Württemberg","Couple + C. GT 16 ","22","","","","1"
"Daily","2013","Baden-Württemberg","Couple + C. LE and GT 16","15","","","","1"
"Daily","2013","Bavaria","1-pers.-HH","42","0.0854463356940119","0.062126264564274","0.10876640682375","1"
"Daily","2013","Bavaria","(Married) couple without C. ","59","0.05211067147252","0.0390945608396371","0.0651267821054029","1"
"Daily","2013","Bavaria","Single parent ","34","0.049965086214627","0.0284792309075997","0.0714509415216542","1"
"Daily","2013","Bavaria","Couple + C. LE 16 ","81","0.0617847729016152","0.0469068923842078","0.0766626534190226","1"
"Daily","2013","Bavaria","Couple + C. GT 16 ","33","0.0659333897693348","0.0436160249814464","0.0882507545572232","1"
"Daily","2013","Bavaria","Couple + C. LE and GT 16","25","","","","1"
"Daily","2013","Berlin","1-pers.-HH","6","","","","1"
"Daily","2013","Berlin","(Married) couple without C. ","9","","","","1"
"Daily","2013","Berlin","Single parent ","5","","","","1"
"Daily","2013","Berlin","Couple + C. LE 16 ","8","","","","1"
"Daily","2013","Berlin","Couple + C. GT 16 ","1","","","","1"
"Daily","2013","Berlin","Couple + C. LE and GT 16","3","","","","1"
"Daily","2013","Brandenburg","1-pers.-HH","17","","","","1"
"Daily","2013","Brandenburg","(Married) couple without C. ","18","","","","1"
"Daily","2013","Brandenburg","Single parent ","19","","","","1"
"Daily","2013","Brandenburg","Couple + C. LE 16 ","22","","","","1"
"Daily","2013","Brandenburg","Couple + C. GT 16 ","6","","","","1"
"Daily","2013","Brandenburg","Couple + C. LE and GT 16","5","","","","1"
"Daily","2013","Mecklenburg-Western Pomerania","1-pers.-HH","5","","","","1"
