"plh0196","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"People are helpful","2006","Berlin","Couple + C. LE 16 ","","","",""
"People are helpful","2006","Berlin","Couple + C. GT 16 ","","","",""
"People are helpful","2006","Berlin","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","Brandenburg","1-pers.-HH","","","",""
"People are helpful","2006","Brandenburg","(Married) couple without C. ","","","",""
"People are helpful","2006","Brandenburg","Single parent ","","","",""
"People are helpful","2006","Brandenburg","Couple + C. LE 16 ","","","",""
"People are helpful","2006","Brandenburg","Couple + C. GT 16 ","","","",""
"People are helpful","2006","Brandenburg","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"People are helpful","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"People are helpful","2006","Mecklenburg-Western Pomerania","Single parent ","","","",""
"People are helpful","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"People are helpful","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"People are helpful","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","Saxony","1-pers.-HH","","","",""
"People are helpful","2006","Saxony","(Married) couple without C. ","","","",""
"People are helpful","2006","Saxony","Single parent ","","","",""
"People are helpful","2006","Saxony","Couple + C. LE 16 ","","","",""
"People are helpful","2006","Saxony","Couple + C. GT 16 ","","","",""
"People are helpful","2006","Saxony","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","Saxony-Anhalt","1-pers.-HH","","","",""
"People are helpful","2006","Saxony-Anhalt","(Married) couple without C. ","","","",""
"People are helpful","2006","Saxony-Anhalt","Single parent ","","","",""
"People are helpful","2006","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"People are helpful","2006","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"People are helpful","2006","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"People are helpful","2006","Thuringia","1-pers.-HH","","","",""
"People are helpful","2006","Thuringia","(Married) couple without C. ","","","",""
"People are helpful","2006","Thuringia","Single parent ","","","",""
"People are helpful","2006","Thuringia","Couple + C. LE 16 ","","","",""
"People are helpful","2006","Thuringia","Couple + C. GT 16 ","","","",""
"People are helpful","2006","Thuringia","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Schleswig-Holstein","1-pers.-HH","","","",""
"People pursue self-interest","2006","Schleswig-Holstein","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Schleswig-Holstein","Single parent ","","","",""
"People pursue self-interest","2006","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Hamburg","1-pers.-HH","","","",""
"People pursue self-interest","2006","Hamburg","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Hamburg","Single parent ","","","",""
"People pursue self-interest","2006","Hamburg","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Hamburg","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Hamburg","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Lower Saxony","1-pers.-HH","","","",""
"People pursue self-interest","2006","Lower Saxony","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Lower Saxony","Single parent ","","","",""
"People pursue self-interest","2006","Lower Saxony","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Lower Saxony","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Lower Saxony","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Bremen","1-pers.-HH","","","",""
"People pursue self-interest","2006","Bremen","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Bremen","Single parent ","","","",""
"People pursue self-interest","2006","Bremen","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Bremen","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Bremen","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","North Rhine-Westphalia","1-pers.-HH","","","",""
"People pursue self-interest","2006","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","North Rhine-Westphalia","Single parent ","","","",""
"People pursue self-interest","2006","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Hesse","1-pers.-HH","","","",""
"People pursue self-interest","2006","Hesse","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Hesse","Single parent ","","","",""
"People pursue self-interest","2006","Hesse","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Hesse","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Hesse","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"People pursue self-interest","2006","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"People pursue self-interest","2006","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Baden-Württemberg","1-pers.-HH","","","",""
"People pursue self-interest","2006","Baden-Württemberg","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Baden-Württemberg","Single parent ","","","",""
"People pursue self-interest","2006","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Bavaria","1-pers.-HH","","","",""
"People pursue self-interest","2006","Bavaria","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Bavaria","Single parent ","","","",""
"People pursue self-interest","2006","Bavaria","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Bavaria","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Bavaria","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Berlin","1-pers.-HH","","","",""
"People pursue self-interest","2006","Berlin","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Berlin","Single parent ","","","",""
"People pursue self-interest","2006","Berlin","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Berlin","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Berlin","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Brandenburg","1-pers.-HH","","","",""
"People pursue self-interest","2006","Brandenburg","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Brandenburg","Single parent ","","","",""
"People pursue self-interest","2006","Brandenburg","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Brandenburg","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Brandenburg","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"People pursue self-interest","2006","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Mecklenburg-Western Pomerania","Single parent ","","","",""
"People pursue self-interest","2006","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Saxony","1-pers.-HH","","","",""
"People pursue self-interest","2006","Saxony","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Saxony","Single parent ","","","",""
"People pursue self-interest","2006","Saxony","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Saxony","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Saxony","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Saxony-Anhalt","1-pers.-HH","","","",""
"People pursue self-interest","2006","Saxony-Anhalt","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Saxony-Anhalt","Single parent ","","","",""
"People pursue self-interest","2006","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2006","Thuringia","1-pers.-HH","","","",""
"People pursue self-interest","2006","Thuringia","(Married) couple without C. ","","","",""
"People pursue self-interest","2006","Thuringia","Single parent ","","","",""
"People pursue self-interest","2006","Thuringia","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2006","Thuringia","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2006","Thuringia","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"People are helpful","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"People are helpful","2007","Schleswig-Holstein","Single parent ","","","",""
"People are helpful","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Hamburg","1-pers.-HH","","","",""
"People are helpful","2007","Hamburg","(Married) couple without C. ","","","",""
"People are helpful","2007","Hamburg","Single parent ","","","",""
"People are helpful","2007","Hamburg","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Hamburg","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Lower Saxony","1-pers.-HH","","","",""
"People are helpful","2007","Lower Saxony","(Married) couple without C. ","","","",""
"People are helpful","2007","Lower Saxony","Single parent ","","","",""
"People are helpful","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Bremen","1-pers.-HH","","","",""
"People are helpful","2007","Bremen","(Married) couple without C. ","","","",""
"People are helpful","2007","Bremen","Single parent ","","","",""
"People are helpful","2007","Bremen","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Bremen","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Bremen","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"People are helpful","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"People are helpful","2007","North Rhine-Westphalia","Single parent ","","","",""
"People are helpful","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"People are helpful","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"People are helpful","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Hesse","1-pers.-HH","","","",""
"People are helpful","2007","Hesse","(Married) couple without C. ","","","",""
"People are helpful","2007","Hesse","Single parent ","","","",""
"People are helpful","2007","Hesse","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Hesse","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Hesse","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"People are helpful","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"People are helpful","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"People are helpful","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Baden-Württemberg","1-pers.-HH","","","",""
"People are helpful","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"People are helpful","2007","Baden-Württemberg","Single parent ","","","",""
"People are helpful","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Bavaria","1-pers.-HH","","","",""
"People are helpful","2007","Bavaria","(Married) couple without C. ","","","",""
"People are helpful","2007","Bavaria","Single parent ","","","",""
"People are helpful","2007","Bavaria","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Bavaria","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Berlin","1-pers.-HH","","","",""
"People are helpful","2007","Berlin","(Married) couple without C. ","","","",""
"People are helpful","2007","Berlin","Single parent ","","","",""
"People are helpful","2007","Berlin","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Berlin","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Berlin","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Brandenburg","1-pers.-HH","","","",""
"People are helpful","2007","Brandenburg","(Married) couple without C. ","","","",""
"People are helpful","2007","Brandenburg","Single parent ","","","",""
"People are helpful","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"People are helpful","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"People are helpful","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"People are helpful","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Saxony","1-pers.-HH","","","",""
"People are helpful","2007","Saxony","(Married) couple without C. ","","","",""
"People are helpful","2007","Saxony","Single parent ","","","",""
"People are helpful","2007","Saxony","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Saxony","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Saxony","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"People are helpful","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"People are helpful","2007","Saxony-Anhalt","Single parent ","","","",""
"People are helpful","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"People are helpful","2007","Thuringia","1-pers.-HH","","","",""
"People are helpful","2007","Thuringia","(Married) couple without C. ","","","",""
"People are helpful","2007","Thuringia","Single parent ","","","",""
"People are helpful","2007","Thuringia","Couple + C. LE 16 ","","","",""
"People are helpful","2007","Thuringia","Couple + C. GT 16 ","","","",""
"People are helpful","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Schleswig-Holstein","1-pers.-HH","","","",""
"People pursue self-interest","2007","Schleswig-Holstein","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Schleswig-Holstein","Single parent ","","","",""
"People pursue self-interest","2007","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Hamburg","1-pers.-HH","","","",""
"People pursue self-interest","2007","Hamburg","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Hamburg","Single parent ","","","",""
"People pursue self-interest","2007","Hamburg","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Hamburg","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Hamburg","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Lower Saxony","1-pers.-HH","","","",""
"People pursue self-interest","2007","Lower Saxony","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Lower Saxony","Single parent ","","","",""
"People pursue self-interest","2007","Lower Saxony","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Lower Saxony","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Lower Saxony","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Bremen","1-pers.-HH","","","",""
"People pursue self-interest","2007","Bremen","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Bremen","Single parent ","","","",""
"People pursue self-interest","2007","Bremen","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Bremen","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Bremen","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","North Rhine-Westphalia","1-pers.-HH","","","",""
"People pursue self-interest","2007","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","North Rhine-Westphalia","Single parent ","","","",""
"People pursue self-interest","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Hesse","1-pers.-HH","","","",""
"People pursue self-interest","2007","Hesse","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Hesse","Single parent ","","","",""
"People pursue self-interest","2007","Hesse","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Hesse","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Hesse","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"People pursue self-interest","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"People pursue self-interest","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Baden-Württemberg","1-pers.-HH","","","",""
"People pursue self-interest","2007","Baden-Württemberg","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Baden-Württemberg","Single parent ","","","",""
"People pursue self-interest","2007","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Bavaria","1-pers.-HH","","","",""
"People pursue self-interest","2007","Bavaria","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Bavaria","Single parent ","","","",""
"People pursue self-interest","2007","Bavaria","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Bavaria","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Bavaria","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Berlin","1-pers.-HH","","","",""
"People pursue self-interest","2007","Berlin","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Berlin","Single parent ","","","",""
"People pursue self-interest","2007","Berlin","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Berlin","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Berlin","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Brandenburg","1-pers.-HH","","","",""
"People pursue self-interest","2007","Brandenburg","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Brandenburg","Single parent ","","","",""
"People pursue self-interest","2007","Brandenburg","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Brandenburg","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Brandenburg","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"People pursue self-interest","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Mecklenburg-Western Pomerania","Single parent ","","","",""
"People pursue self-interest","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Saxony","1-pers.-HH","","","",""
"People pursue self-interest","2007","Saxony","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Saxony","Single parent ","","","",""
"People pursue self-interest","2007","Saxony","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Saxony","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Saxony","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Saxony-Anhalt","1-pers.-HH","","","",""
"People pursue self-interest","2007","Saxony-Anhalt","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Saxony-Anhalt","Single parent ","","","",""
"People pursue self-interest","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2007","Thuringia","1-pers.-HH","","","",""
"People pursue self-interest","2007","Thuringia","(Married) couple without C. ","","","",""
"People pursue self-interest","2007","Thuringia","Single parent ","","","",""
"People pursue self-interest","2007","Thuringia","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2007","Thuringia","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2007","Thuringia","Couple + C. LE and GT 16","","","",""
"People are helpful","2008","Schleswig-Holstein","1-pers.-HH","53","0.504924404179478","0.405936075103833","0.603912733255123"
"People are helpful","2008","Schleswig-Holstein","(Married) couple without C. ","110","0.420788473840065","0.355700242637208","0.485876705042923"
"People are helpful","2008","Schleswig-Holstein","Single parent ","11","","",""
"People are helpful","2008","Schleswig-Holstein","Couple + C. LE 16 ","25","","",""
"People are helpful","2008","Schleswig-Holstein","Couple + C. GT 16 ","35","0.329151755230152","0.229255580178132","0.429047930282172"
"People are helpful","2008","Schleswig-Holstein","Couple + C. LE and GT 16","10","","",""
"People are helpful","2008","Hamburg","1-pers.-HH","35","0.401223823653988","0.293140134965662","0.509307512342313"
"People are helpful","2008","Hamburg","(Married) couple without C. ","40","0.317376042067854","0.226148510430795","0.408603573704913"
"People are helpful","2008","Hamburg","Single parent ","1","","",""
"People are helpful","2008","Hamburg","Couple + C. LE 16 ","16","","",""
"People are helpful","2008","Hamburg","Couple + C. GT 16 ","12","","",""
"People are helpful","2008","Hamburg","Couple + C. LE and GT 16","16","","",""
"People are helpful","2008","Lower Saxony","1-pers.-HH","111","0.406350693277441","0.344975054878613","0.467726331676269"
"People are helpful","2008","Lower Saxony","(Married) couple without C. ","289","0.404092848690331","0.366134224941484","0.442051472439178"
"People are helpful","2008","Lower Saxony","Single parent ","33","0.41932907327261","0.317944956263657","0.520713190281564"
"People are helpful","2008","Lower Saxony","Couple + C. LE 16 ","104","0.341974761748143","0.289918730686715","0.39403079280957"
"People are helpful","2008","Lower Saxony","Couple + C. GT 16 ","105","0.354158323618939","0.298437614689784","0.409879032548094"
"People are helpful","2008","Lower Saxony","Couple + C. LE and GT 16","33","0.255162618367709","0.174782595267323","0.335542641468095"
"People are helpful","2008","Bremen","1-pers.-HH","15","","",""
"People are helpful","2008","Bremen","(Married) couple without C. ","21","","",""
"People are helpful","2008","Bremen","Single parent ","5","","",""
"People are helpful","2008","Bremen","Couple + C. LE 16 ","4","","",""
"People are helpful","2008","Bremen","Couple + C. GT 16 ","8","","",""
"People are helpful","2008","Bremen","Couple + C. LE and GT 16","3","","",""
"People are helpful","2008","North Rhine-Westphalia","1-pers.-HH","255","0.41964759062443","0.378553301556735","0.460741879692126"
"People are helpful","2008","North Rhine-Westphalia","(Married) couple without C. ","577","0.357246225388669","0.332470530205992","0.382021920571346"
"People are helpful","2008","North Rhine-Westphalia","Single parent ","58","0.26400187357396","0.202911194588206","0.325092552559713"
"People are helpful","2008","North Rhine-Westphalia","Couple + C. LE 16 ","244","0.35135546285221","0.315341331669038","0.387369594035382"
"People are helpful","2008","North Rhine-Westphalia","Couple + C. GT 16 ","261","0.348919314196506","0.312962921423647","0.384875706969365"
"People are helpful","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","101","0.410252358458304","0.349998237083574","0.470506479833034"
"People are helpful","2008","Hesse","1-pers.-HH","74","0.393322590993784","0.322354070017578","0.464291111969991"
"People are helpful","2008","Hesse","(Married) couple without C. ","196","0.385173560783593","0.342603846606944","0.427743274960242"
"People are helpful","2008","Hesse","Single parent ","25","","",""
"People are helpful","2008","Hesse","Couple + C. LE 16 ","92","0.327948011538021","0.270662845760963","0.385233177315079"
"People are helpful","2008","Hesse","Couple + C. GT 16 ","74","0.356049105865269","0.2893535616047","0.422744650125837"
"People are helpful","2008","Hesse","Couple + C. LE and GT 16","28","","",""
"People are helpful","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","98","0.471658435912247","0.401593298619713","0.541723573204781"
"People are helpful","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","162","0.432251650432424","0.379748990289177","0.484754310575672"
"People are helpful","2008","Rhineland-Palatinate,Saarland","Single parent ","31","0.431154697473542","0.314302416376974","0.54800697857011"
"People are helpful","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","79","0.463949316973424","0.392280569322689","0.535618064624159"
"People are helpful","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","77","0.459334909270253","0.389209385646661","0.529460432893844"
"People are helpful","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","38","0.432892189094845","0.325650448516694","0.540133929672996"
"People are helpful","2008","Baden-Württemberg","1-pers.-HH","155","0.421393085176455","0.369809411139728","0.472976759213182"
"People are helpful","2008","Baden-Württemberg","(Married) couple without C. ","336","0.398797466442799","0.364301826429661","0.433293106455937"
"People are helpful","2008","Baden-Württemberg","Single parent ","40","0.310985377107629","0.231413313961466","0.390557440253792"
"People are helpful","2008","Baden-Württemberg","Couple + C. LE 16 ","163","0.360101114224889","0.314192798961663","0.406009429488114"
"People are helpful","2008","Baden-Württemberg","Couple + C. GT 16 ","180","0.379394864190137","0.333584593038592","0.425205135341682"
"People are helpful","2008","Baden-Württemberg","Couple + C. LE and GT 16","61","0.245731986402847","0.181763340443728","0.309700632361965"
"People are helpful","2008","Bavaria","1-pers.-HH","150","0.344246141595922","0.298087198695786","0.390405084496058"
"People are helpful","2008","Bavaria","(Married) couple without C. ","372","0.381598866204019","0.350461565416047","0.412736166991991"
"People are helpful","2008","Bavaria","Single parent ","51","0.324066236751772","0.250385967374853","0.397746506128691"
"People are helpful","2008","Bavaria","Couple + C. LE 16 ","162","0.329255473771646","0.288308868389062","0.37020207915423"
"People are helpful","2008","Bavaria","Couple + C. GT 16 ","157","0.310180604708908","0.268092039555008","0.352269169862808"
"People are helpful","2008","Bavaria","Couple + C. LE and GT 16","69","0.367194091754174","0.300387979616948","0.434000203891399"
"People are helpful","2008","Berlin","1-pers.-HH","67","0.401966254498773","0.328479734971877","0.475452774025668"
"People are helpful","2008","Berlin","(Married) couple without C. ","86","0.349409527642497","0.291896351952439","0.406922703332555"
"People are helpful","2008","Berlin","Single parent ","13","","",""
