"ple0005","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"A little","2006","Not Working","Male","1364","0.393090531303371","0.37683910055352","0.409341962053223"
"A little","2006","Not Working","Female","1913","0.382139592622957","0.368802480986303","0.395476704259611"
"Not at all","2006","Full Time","Male","3614","0.642881718176221","0.630336719861198","0.655426716491244"
"Not at all","2006","Full Time","Female","1632","0.564427909725344","0.546150297924091","0.582705521526596"
"Not at all","2006","Part Time","Male","861","0.594091659774412","0.568505177220769","0.619678142328054"
"Not at all","2006","Part Time","Female","2056","0.547391597036905","0.531136610794759","0.56364658327905"
"Not at all","2006","Not Working","Male","1238","0.338618825756449","0.322873022605252","0.354364628907646"
"Not at all","2006","Not Working","Female","1784","0.307973039443826","0.295301673252602","0.32064440563505"
"Strong","2007","Full Time","Male","","","",""
"Strong","2007","Full Time","Female","","","",""
"Strong","2007","Part Time","Male","","","",""
"Strong","2007","Part Time","Female","","","",""
"Strong","2007","Not Working","Male","","","",""
"Strong","2007","Not Working","Female","","","",""
"A little","2007","Full Time","Male","","","",""
"A little","2007","Full Time","Female","","","",""
"A little","2007","Part Time","Male","","","",""
"A little","2007","Part Time","Female","","","",""
"A little","2007","Not Working","Male","","","",""
"A little","2007","Not Working","Female","","","",""
"Not at all","2007","Full Time","Male","","","",""
"Not at all","2007","Full Time","Female","","","",""
"Not at all","2007","Part Time","Male","","","",""
"Not at all","2007","Part Time","Female","","","",""
"Not at all","2007","Not Working","Male","","","",""
"Not at all","2007","Not Working","Female","","","",""
"Strong","2008","Full Time","Male","246","0.0581866195269785","0.0516691886525303","0.0647040504014268"
"Strong","2008","Full Time","Female","156","0.075625125323292","0.0653082879271836","0.0859419627194005"
"Strong","2008","Part Time","Male","105","0.107503219940395","0.0900358029089175","0.124970636971872"
"Strong","2008","Part Time","Female","222","0.0760273275516731","0.0668585803097646","0.0851960747935815"
"Strong","2008","Not Working","Male","807","0.27824000231585","0.262382798741136","0.294097205890564"
"Strong","2008","Not Working","Female","1228","0.303763886502627","0.290189369523037","0.317338403482216"
"A little","2008","Full Time","Male","1501","0.305454574695664","0.292631089149189","0.31827806024214"
"A little","2008","Full Time","Female","877","0.364458464567152","0.34567890270143","0.383238026432874"
"A little","2008","Part Time","Male","362","0.33569297680131","0.309063037688244","0.362322915914376"
"A little","2008","Part Time","Female","1146","0.380802532416301","0.364004435812888","0.397600629019713"
"A little","2008","Not Working","Male","1227","0.392450342054907","0.375171936649303","0.40972874746051"
"A little","2008","Not Working","Female","1695","0.398578869464859","0.384126983752586","0.413030755177131"
"Not at all","2008","Full Time","Male","3209","0.636358805777357","0.622966048163449","0.649751563391265"
"Not at all","2008","Full Time","Female","1490","0.559916410109556","0.540546899360349","0.579285920858763"
"Not at all","2008","Part Time","Male","741","0.556803803258295","0.528790538051004","0.584817068465587"
"Not at all","2008","Part Time","Female","1842","0.543170140032026","0.525937938701773","0.560402341362279"
"Not at all","2008","Not Working","Male","1034","0.329309655629243","0.312679984034662","0.345939327223825"
"Not at all","2008","Not Working","Female","1486","0.297657244032515","0.284161065224274","0.311153422840755"
"Strong","2009","Full Time","Male","","","",""
"Strong","2009","Full Time","Female","","","",""
"Strong","2009","Part Time","Male","","","",""
"Strong","2009","Part Time","Female","","","",""
"Strong","2009","Not Working","Male","","","",""
"Strong","2009","Not Working","Female","","","",""
"A little","2009","Full Time","Male","","","",""
"A little","2009","Full Time","Female","","","",""
"A little","2009","Part Time","Male","","","",""
"A little","2009","Part Time","Female","","","",""
"A little","2009","Not Working","Male","","","",""
"A little","2009","Not Working","Female","","","",""
"Not at all","2009","Full Time","Male","","","",""
"Not at all","2009","Full Time","Female","","","",""
"Not at all","2009","Part Time","Male","","","",""
"Not at all","2009","Part Time","Female","","","",""
"Not at all","2009","Not Working","Male","","","",""
"Not at all","2009","Not Working","Female","","","",""
"Strong","2010","Full Time","Male","220","0.062062011737352","0.0547514248920797","0.0693725985826243"
"Strong","2010","Full Time","Female","142","0.0673535647397407","0.0570158407514793","0.0776912887280021"
"Strong","2010","Part Time","Male","113","0.115361396606844","0.096326625592387","0.134396167621302"
"Strong","2010","Part Time","Female","199","0.0786259067170274","0.0686919018448","0.0885599115892549"
"Strong","2010","Not Working","Male","733","0.280385962874541","0.263398714617205","0.297373211131876"
"Strong","2010","Not Working","Female","1044","0.343261711057248","0.327879583856753","0.358643838257744"
"A little","2010","Full Time","Male","1335","0.341427837995998","0.327059603686783","0.355796072305213"
"A little","2010","Full Time","Female","844","0.375235237532266","0.355264403923784","0.395206071140747"
"A little","2010","Part Time","Male","335","0.310841238976521","0.283263197712643","0.338419280240399"
"A little","2010","Part Time","Female","1104","0.415469192582929","0.39728070229348","0.433657682872379"
"A little","2010","Not Working","Male","1091","0.412107885076266","0.393493471169239","0.430722298983293"
"A little","2010","Not Working","Female","1540","0.425508933933991","0.409491109490621","0.441526758377361"
"Not at all","2010","Full Time","Male","2629","0.59651015026665","0.581644720166645","0.611375580366656"
"Not at all","2010","Full Time","Female","1272","0.557411197727994","0.536924395373849","0.577898000082139"
"Not at all","2010","Part Time","Male","634","0.573797364416635","0.544331322610446","0.603263406222823"
"Not at all","2010","Part Time","Female","1517","0.505904900700043","0.487452059121457","0.52435774227863"
"Not at all","2010","Not Working","Male","862","0.307506152049193","0.290054764987757","0.324957539110629"
"Not at all","2010","Not Working","Female","1076","0.23122935500876","0.217570086947957","0.244888623069564"
"Strong","2011","Full Time","Male","","","",""
"Strong","2011","Full Time","Female","","","",""
"Strong","2011","Part Time","Male","","","",""
"Strong","2011","Part Time","Female","","","",""
"Strong","2011","Not Working","Male","","","",""
"Strong","2011","Not Working","Female","","","",""
"A little","2011","Full Time","Male","","","",""
"A little","2011","Full Time","Female","","","",""
"A little","2011","Part Time","Male","","","",""
"A little","2011","Part Time","Female","","","",""
"A little","2011","Not Working","Male","","","",""
"A little","2011","Not Working","Female","","","",""
"Not at all","2011","Full Time","Male","","","",""
"Not at all","2011","Full Time","Female","","","",""
"Not at all","2011","Part Time","Male","","","",""
"Not at all","2011","Part Time","Female","","","",""
"Not at all","2011","Not Working","Male","","","",""
"Not at all","2011","Not Working","Female","","","",""
"Strong","2012","Full Time","Male","248","0.047227446545322","0.0412593643352831","0.0531955287553609"
"Strong","2012","Full Time","Female","192","0.0740728693151426","0.064313090128995","0.0838326485012902"
"Strong","2012","Part Time","Male","141","0.108651118418771","0.0920197527876922","0.125282484049849"
"Strong","2012","Part Time","Female","312","0.0922889714390532","0.0827450911938919","0.101832851684215"
"Strong","2012","Not Working","Male","949","0.293254063406146","0.278119779158391","0.308388347653902"
"Strong","2012","Not Working","Female","1320","0.32111212535977","0.307578244199183","0.334646006520357"
"A little","2012","Full Time","Male","1548","0.330487380216637","0.317253116961569","0.343721643471706"
"A little","2012","Full Time","Female","976","0.359317321021041","0.341436701125378","0.377197940916704"
"A little","2012","Part Time","Male","422","0.318497171300723","0.293598649169212","0.343395693432234"
"A little","2012","Part Time","Female","1289","0.386915856144536","0.370855891742503","0.402975820546569"
"A little","2012","Not Working","Male","1426","0.398365183172335","0.382090393866825","0.414639972477845"
"A little","2012","Not Working","Female","1865","0.421595136244692","0.407281211016103","0.435909061473281"
"Not at all","2012","Full Time","Male","3057","0.622285173238041","0.608645006206161","0.63592534026992"
"Not at all","2012","Full Time","Female","1598","0.566609809663817","0.548142501930645","0.585077117396988"
"Not at all","2012","Part Time","Male","782","0.572851710280506","0.546415609929519","0.599287810631493"
"Not at all","2012","Part Time","Female","1932","0.520795172416411","0.504322261891792","0.537268082941029"
"Not at all","2012","Not Working","Male","1101","0.308380753421519","0.293028031812476","0.323733475030562"
"Not at all","2012","Not Working","Female","1387","0.257292738395538","0.244621543237665","0.269963933553412"
"Strong","2013","Full Time","Male","","","",""
"Strong","2013","Full Time","Female","","","",""
"Strong","2013","Part Time","Male","","","",""
"Strong","2013","Part Time","Female","","","",""
"Strong","2013","Not Working","Male","","","",""
"Strong","2013","Not Working","Female","","","",""
"A little","2013","Full Time","Male","","","",""
"A little","2013","Full Time","Female","","","",""
"A little","2013","Part Time","Male","","","",""
"A little","2013","Part Time","Female","","","",""
"A little","2013","Not Working","Male","","","",""
"A little","2013","Not Working","Female","","","",""
"Not at all","2013","Full Time","Male","","","",""
"Not at all","2013","Full Time","Female","","","",""
"Not at all","2013","Part Time","Male","","","",""
"Not at all","2013","Part Time","Female","","","",""
"Not at all","2013","Not Working","Male","","","",""
"Not at all","2013","Not Working","Female","","","",""
"Strong","2014","Full Time","Male","333","0.0535232620325474","0.0481391259656971","0.0589073980993978"
"Strong","2014","Full Time","Female","242","0.0668644273956612","0.0585997416506203","0.0751291131407022"
"Strong","2014","Part Time","Male","197","0.108085865028666","0.0942908350789922","0.12188089497834"
"Strong","2014","Part Time","Female","497","0.0996014390981042","0.0917685241023725","0.107434354093836"
"Strong","2014","Not Working","Male","954","0.283848783749529","0.269519291098609","0.298178276400448"
"Strong","2014","Not Working","Female","1414","0.304732531035701","0.292637976015196","0.316827086056205"
"A little","2014","Full Time","Male","1891","0.292711183942969","0.281826700550966","0.303595667334973"
"A little","2014","Full Time","Female","1192","0.347829592666189","0.332070898930464","0.363588286401915"
"A little","2014","Part Time","Male","558","0.295025599212281","0.274763091314082","0.315288107110479"
"A little","2014","Part Time","Female","1853","0.343857527908336","0.3314335247168","0.356281531099872"
"A little","2014","Not Working","Male","1429","0.38787162174987","0.372385231886372","0.403358011613369"
"A little","2014","Not Working","Female","2129","0.422243375451774","0.409265356034606","0.435221394868942"
"Not at all","2014","Full Time","Male","4489","0.653765554024483","0.642384409955107","0.66514669809386"
"Not at all","2014","Full Time","Female","2075","0.585305979938149","0.569005072778574","0.601606887097725"
"Not at all","2014","Part Time","Male","1191","0.596888535759053","0.575094589956071","0.618682481562036"
"Not at all","2014","Part Time","Female","3265","0.55654103299356","0.543546863536053","0.569535202451066"
"Not at all","2014","Not Working","Male","1420","0.328279594500601","0.313355048009024","0.343204140992178"
"Not at all","2014","Not Working","Female","2021","0.273024093512526","0.26131791813901","0.284730268886041"
"Strong","2015","Full Time","Male","","","",""
"Strong","2015","Full Time","Female","","","",""
"Strong","2015","Part Time","Male","","","",""
"Strong","2015","Part Time","Female","","","",""
"Strong","2015","Not Working","Male","","","",""
"Strong","2015","Not Working","Female","","","",""
"A little","2015","Full Time","Male","","","",""
"A little","2015","Full Time","Female","","","",""
"A little","2015","Part Time","Male","","","",""
"A little","2015","Part Time","Female","","","",""
"A little","2015","Not Working","Male","","","",""
"A little","2015","Not Working","Female","","","",""
"Not at all","2015","Full Time","Male","","","",""
"Not at all","2015","Full Time","Female","","","",""
"Not at all","2015","Part Time","Male","","","",""
"Not at all","2015","Part Time","Female","","","",""
"Not at all","2015","Not Working","Male","","","",""
"Not at all","2015","Not Working","Female","","","",""
"Strong","2016","Full Time","Male","296","0.0524083940391065","0.046741705497178","0.0580750825810349"
"Strong","2016","Full Time","Female","229","0.0739400376975763","0.064913094370437","0.0829669810247157"
"Strong","2016","Part Time","Male","169","0.109592781142241","0.0952883475256684","0.123897214758814"
"Strong","2016","Part Time","Female","419","0.0919219239831816","0.0840181664808336","0.0998256814855295"
"Strong","2016","Not Working","Male","1025","0.265546320881213","0.254429196243743","0.276663445518682"
"Strong","2016","Not Working","Female","1488","0.314507274738791","0.30317144268514","0.325843106792441"
"A little","2016","Full Time","Male","1730","0.312774767066846","0.300985583825214","0.324563950308477"
"A little","2016","Full Time","Female","1104","0.356418177335131","0.339896157653876","0.372940197016386"
"A little","2016","Part Time","Male","508","0.284567653565511","0.263906126871921","0.3052291802591"
"A little","2016","Part Time","Female","1698","0.348851632117026","0.335813276664051","0.36188998757"
"A little","2016","Not Working","Male","1862","0.378785125116685","0.366573948685674","0.390996301547696"
"A little","2016","Not Working","Female","2433","0.40222315914823","0.390251903390523","0.414194414905936"
"Not at all","2016","Full Time","Male","3915","0.634816838894048","0.622573555399793","0.647060122388302"
"Not at all","2016","Full Time","Female","1895","0.569641784967293","0.552561414109352","0.586722155825233"
"Not at all","2016","Part Time","Male","1155","0.605839565292248","0.583462625849427","0.628216504735069"
"Not at all","2016","Part Time","Female","3016","0.559226443899793","0.545644433009185","0.572808454790401"
"Not at all","2016","Not Working","Male","3175","0.355668554002102","0.343617708371599","0.367719399632605"
"Not at all","2016","Not Working","Female","2524","0.28326956611298","0.272269013264231","0.294270118961729"
"Strong","2017","Full Time","Male","","","",""
"Strong","2017","Full Time","Female","","","",""
"Strong","2017","Part Time","Male","","","",""
"Strong","2017","Part Time","Female","","","",""
"Strong","2017","Not Working","Male","114","0.050824524210652","0.0402650450731654","0.0613840033481386"
"Strong","2017","Not Working","Female","168","0.139420844771583","0.120110140108754","0.158731549434412"
"A little","2017","Full Time","Male","","","",""
"A little","2017","Full Time","Female","","","",""
"A little","2017","Part Time","Male","","","",""
"A little","2017","Part Time","Female","","","",""
"A little","2017","Not Working","Male","320","0.185424783077779","0.166740257826957","0.204109308328602"
"A little","2017","Not Working","Female","408","0.311881400910589","0.286054919502452","0.337707882318726"
"Not at all","2017","Full Time","Male","","","",""
"Not at all","2017","Full Time","Female","","","",""
"Not at all","2017","Part Time","Male","","","",""
"Not at all","2017","Part Time","Female","","","",""
"Not at all","2017","Not Working","Male","1228","0.763750692711569","0.74332890949275","0.784172475930387"
"Not at all","2017","Not Working","Female","660","0.548697754317828","0.520955663169221","0.576439845466435"
"Strong","2018","Full Time","Male","339","0.0524342759997095","0.0469991385717198","0.0578694134276992"
"Strong","2018","Full Time","Female","239","0.0617896388179145","0.05394086379038","0.069638413845449"
"Strong","2018","Part Time","Male","229","0.107305679520447","0.094897391065544","0.11971396797535"
"Strong","2018","Part Time","Female","478","0.101794504391135","0.0938119202185655","0.109777088563704"
"Strong","2018","Not Working","Male","1068","0.257170197391605","0.245696072104599","0.268644322678611"
"Strong","2018","Not Working","Female","1563","0.314226713052352","0.302871575219111","0.325581850885592"
"A little","2018","Full Time","Male","1807","0.287232598543047","0.276199715900453","0.298265481185641"
"A little","2018","Full Time","Female","1268","0.352382903469455","0.336810325728188","0.367955481210722"
"A little","2018","Part Time","Male","670","0.324719489727462","0.305945981981391","0.343492997473534"
"A little","2018","Part Time","Female","1883","0.362502269841642","0.349811494002535","0.375193045680749"
"A little","2018","Not Working","Male","1870","0.399820753566941","0.38696084850384","0.412680658630042"
"A little","2018","Not Working","Female","2413","0.407001894560215","0.394984634896326","0.419019154224104"
"Not at all","2018","Full Time","Male","4315","0.660333125457243","0.648785136495402","0.671881114419085"
"Not at all","2018","Full Time","Female","2108","0.585827457712631","0.56977027113548","0.601884644289782"
"Not at all","2018","Part Time","Male","1491","0.567974830752091","0.548115335309871","0.58783432619431"
"Not at all","2018","Part Time","Female","3151","0.535703225767223","0.522537237901242","0.548869213633204"
"Not at all","2018","Not Working","Male","2636","0.343009049041454","0.330546780897641","0.355471317185267"
"Not at all","2018","Not Working","Female","2444","0.278771392387433","0.267803046146772","0.289739738628094"
"Strong","2019","Full Time","Male","","","",""
"Strong","2019","Full Time","Female","","","",""
"Strong","2019","Part Time","Male","","","",""
"Strong","2019","Part Time","Female","","","",""
"Strong","2019","Not Working","Male","18","","",""
"Strong","2019","Not Working","Female","22","","",""
"A little","2019","Full Time","Male","","","",""
"A little","2019","Full Time","Female","","","",""
"A little","2019","Part Time","Male","","","",""
"A little","2019","Part Time","Female","","","",""
"A little","2019","Not Working","Male","29","","",""
"A little","2019","Not Working","Female","31","0.214878423835564","0.147321668943464","0.282435178727663"
"Not at all","2019","Full Time","Male","","","",""
"Not at all","2019","Full Time","Female","","","",""
"Not at all","2019","Part Time","Male","","","",""
"Not at all","2019","Part Time","Female","","","",""
"Not at all","2019","Not Working","Male","89","0.657023548488143","0.577242221432462","0.736804875543824"
"Not at all","2019","Not Working","Female","89","0.625766715875098","0.54617252833425","0.705360903415946"
