"ple0005","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2011","higher education","East Germany","","","","","3"
"Not at all","2011","middle vocational","West Germany","","","","","3"
"Not at all","2011","middle vocational","East Germany","","","","","3"
"Not at all","2011","vocational + Abi","West Germany","","","","","3"
"Not at all","2011","general elemantary","East Germany","","","","","3"
"Not at all","2011","vocational + Abi","East Germany","","","","","3"
"Not at all","2011","in school","East Germany","","","","","3"
"Not at all","2011","inadequately","West Germany","","","","","3"
"Not at all","2011","inadequately","East Germany","","","","","3"
"Not at all","2011","general elemantary","West Germany","","","","","3"
"Not at all","2011","in school","West Germany","","","","","3"
"Strong","2011","vocational + Abi","East Germany","","","","","1"
"Strong","2011","higher vocational","West Germany","","","","","1"
"Strong","2011","higher vocational","East Germany","","","","","1"
"Strong","2011","higher education","West Germany","","","","","1"
"Strong","2011","higher education","East Germany","","","","","1"
"Strong","2011","general elemantary","West Germany","","","","","1"
"Strong","2011","general elemantary","East Germany","","","","","1"
"Strong","2011","middle vocational","West Germany","","","","","1"
"Strong","2011","middle vocational","East Germany","","","","","1"
"Strong","2011","vocational + Abi","West Germany","","","","","1"
"Strong","2011","in school","East Germany","","","","","1"
"Strong","2011","in school","West Germany","","","","","1"
"Strong","2011","inadequately","East Germany","","","","","1"
"Strong","2011","inadequately","West Germany","","","","","1"
"A little","2012","higher education","West Germany","1089","0.319675284749046","0.3039743697937","0.335376199704392","2"
"A little","2012","higher vocational","West Germany","427","0.427452304553393","0.397313391680269","0.457591217426518","2"
"A little","2012","higher vocational","East Germany","167","0.43108722720213","0.383033903790216","0.479140550614044","2"
"A little","2012","vocational + Abi","East Germany","61","0.358521311705601","0.29033143658082","0.426711186830381","2"
"A little","2012","higher education","East Germany","557","0.420430798336579","0.393260877380333","0.447600719292825","2"
"A little","2012","middle vocational","West Germany","2873","0.383436773487903","0.372586418081385","0.39428712889442","2"
"A little","2012","middle vocational","East Germany","1066","0.4054980382663","0.386629035867321","0.42436704066528","2"
"A little","2012","general elemantary","East Germany","94","0.348546934667939","0.292431748731744","0.404662120604134","2"
"A little","2012","vocational + Abi","West Germany","323","0.34844486158197","0.319175259293479","0.377714463870461","2"
"A little","2012","general elemantary","West Germany","694","0.39640668068562","0.374068593957066","0.418744767414175","2"
"A little","2012","inadequately","West Germany","75","0.400895823528397","0.332460249021792","0.469331398035002","2"
"A little","2012","in school","West Germany","30","0.134358813758191","0.092084153812098","0.176633473704283","2"
"A little","2012","in school","East Germany","5","","","","2"
"A little","2012","inadequately","East Germany","11","","","","2"
"Not at all","2012","higher vocational","West Germany","477","0.44291293289357","0.412650862640402","0.473175003146739","3"
"Not at all","2012","higher education","West Germany","2011","0.586376287855868","0.569795574152276","0.602957001559461","3"
"Not at all","2012","higher education","East Germany","522","0.398165965605094","0.371222162041517","0.425109769168672","3"
"Not at all","2012","higher vocational","East Germany","152","0.359416039865458","0.312856919482845","0.405975160248071","3"
"Not at all","2012","general elemantary","East Germany","109","0.382505625989411","0.325273006631907","0.439738245346915","3"
"Not at all","2012","middle vocational","West Germany","3601","0.447583452595638","0.436487141492604","0.458679763698672","3"
"Not at all","2012","middle vocational","East Germany","1015","0.378537035971254","0.359897301150913","0.397176770791596","3"
"Not at all","2012","vocational + Abi","West Germany","587","0.541782648513508","0.511175525193853","0.572389771833163","3"
"Not at all","2012","vocational + Abi","East Germany","115","0.552859368480023","0.482162415676888","0.623556321283158","3"
"Not at all","2012","in school","West Germany","217","0.847842698968442","0.803319934011916","0.892365463924967","3"
"Not at all","2012","in school","East Germany","28","","","","3"
"Not at all","2012","inadequately","West Germany","60","0.279503531487185","0.216838601912171","0.342168461062199","3"
"Not at all","2012","inadequately","East Germany","16","","","","3"
"Not at all","2012","general elemantary","West Germany","733","0.372405176080806","0.350327629540257","0.394482722621356","3"
"Strong","2012","vocational + Abi","East Germany","14","","","","1"
"Strong","2012","higher vocational","West Germany","131","0.129634762553036","0.109170814587381","0.150098710518692","1"
"Strong","2012","higher vocational","East Germany","89","0.209496732932412","0.170009339090128","0.248984126774695","1"
"Strong","2012","higher education","West Germany","289","0.093948427395086","0.0841256676161209","0.103771187174051","1"
"Strong","2012","higher education","East Germany","189","0.181403236058327","0.16019297611451","0.202613496002143","1"
"Strong","2012","middle vocational","East Germany","520","0.215964925762445","0.200151088222004","0.231778763302886","1"
"Strong","2012","vocational + Abi","West Germany","108","0.109772489904522","0.0905693845310701","0.128975595277974","1"
"Strong","2012","middle vocational","West Germany","1240","0.168979773916459","0.160617364369771","0.177342183463148","1"
"Strong","2012","general elemantary","West Germany","415","0.231188143233573","0.211935245993976","0.250441040473171","1"
"Strong","2012","general elemantary","East Germany","74","0.26894743934265","0.216729922599191","0.321164956086109","1"
"Strong","2012","inadequately","East Germany","7","","","","1"
"Strong","2012","inadequately","West Germany","62","0.319600644984418","0.254482690758534","0.384718599210303","1"
"Strong","2012","in school","East Germany","","","","","1"
"Strong","2012","in school","West Germany","3","","","","1"
"A little","2013","higher education","West Germany","","","","","2"
"A little","2013","higher vocational","East Germany","","","","","2"
"A little","2013","higher vocational","West Germany","","","","","2"
"A little","2013","higher education","East Germany","","","","","2"
"A little","2013","vocational + Abi","East Germany","","","","","2"
"A little","2013","general elemantary","East Germany","","","","","2"
"A little","2013","middle vocational","West Germany","","","","","2"
"A little","2013","middle vocational","East Germany","","","","","2"
"A little","2013","vocational + Abi","West Germany","","","","","2"
"A little","2013","general elemantary","West Germany","","","","","2"
"A little","2013","inadequately","East Germany","","","","","2"
"A little","2013","in school","East Germany","","","","","2"
"A little","2013","inadequately","West Germany","","","","","2"
"A little","2013","in school","West Germany","","","","","2"
"Not at all","2013","higher vocational","West Germany","","","","","3"
"Not at all","2013","higher vocational","East Germany","","","","","3"
"Not at all","2013","higher education","West Germany","","","","","3"
"Not at all","2013","higher education","East Germany","","","","","3"
"Not at all","2013","general elemantary","East Germany","","","","","3"
"Not at all","2013","middle vocational","West Germany","","","","","3"
"Not at all","2013","middle vocational","East Germany","","","","","3"
"Not at all","2013","vocational + Abi","West Germany","","","","","3"
"Not at all","2013","vocational + Abi","East Germany","","","","","3"
"Not at all","2013","in school","West Germany","","","","","3"
"Not at all","2013","in school","East Germany","","","","","3"
"Not at all","2013","inadequately","West Germany","","","","","3"
"Not at all","2013","inadequately","East Germany","","","","","3"
"Not at all","2013","general elemantary","West Germany","","","","","3"
"Strong","2013","higher vocational","West Germany","","","","","1"
"Strong","2013","vocational + Abi","East Germany","","","","","1"
"Strong","2013","higher vocational","East Germany","","","","","1"
"Strong","2013","higher education","West Germany","","","","","1"
"Strong","2013","higher education","East Germany","","","","","1"
"Strong","2013","general elemantary","West Germany","","","","","1"
"Strong","2013","middle vocational","West Germany","","","","","1"
"Strong","2013","general elemantary","East Germany","","","","","1"
"Strong","2013","middle vocational","East Germany","","","","","1"
"Strong","2013","vocational + Abi","West Germany","","","","","1"
"Strong","2013","inadequately","West Germany","","","","","1"
"Strong","2013","in school","West Germany","","","","","1"
"Strong","2013","in school","East Germany","","","","","1"
"Strong","2013","inadequately","East Germany","","","","","1"
"A little","2014","general elemantary","East Germany","128","0.344024837542641","0.296386674478411","0.391663000606872","2"
"A little","2014","middle vocational","West Germany","3306","0.366092015337652","0.356512689894234","0.37567134078107","2"
"A little","2014","middle vocational","East Germany","1211","0.430948628958053","0.412821762584749","0.449075495331356","2"
"A little","2014","higher vocational","East Germany","176","0.44157171983188","0.393328619028082","0.489814820635678","2"
"A little","2014","vocational + Abi","East Germany","88","0.315194348408893","0.262267612105367","0.368121084712419","2"
"A little","2014","higher vocational","West Germany","459","0.402392650344686","0.374519237420368","0.430266063269003","2"
"A little","2014","higher education","West Germany","1380","0.295270212000678","0.282342578450473","0.308197845550883","2"
"A little","2014","general elemantary","West Germany","872","0.356614887766566","0.338669785780087","0.374559989753044","2"
"A little","2014","higher education","East Germany","561","0.386880753641794","0.361777790885619","0.41198371639797","2"
"A little","2014","vocational + Abi","West Germany","507","0.297169458229859","0.275794108243442","0.318544808216277","2"
"A little","2014","in school","West Germany","45","0.124392239100512","0.0917216849227765","0.157062793278248","2"
"A little","2014","in school","East Germany","8","","","","2"
"A little","2014","inadequately","West Germany","153","0.360758019378653","0.316240088519805","0.405275950237501","2"
"A little","2014","inadequately","East Germany","12","","","","2"
"Not at all","2014","general elemantary","East Germany","165","0.389765772268638","0.340859277129114","0.438672267408163","3"
"Not at all","2014","middle vocational","West Germany","4974","0.459327525060688","0.44941794947832","0.469237100643056","3"
"Not at all","2014","higher education","East Germany","703","0.460295156509009","0.434605381256791","0.485984931761226","3"
"Not at all","2014","middle vocational","East Germany","1169","0.383340284229862","0.365543183274547","0.401137385185177","3"
"Not at all","2014","vocational + Abi","West Germany","1083","0.59650781575661","0.573561579130594","0.619454052382627","3"
"Not at all","2014","vocational + Abi","East Germany","192","0.638957434538327","0.584241048797639","0.693673820279015","3"
"Not at all","2014","higher vocational","East Germany","162","0.398908487764212","0.35133578534241","0.446481190186014","3"
"Not at all","2014","higher vocational","West Germany","598","0.464775753795947","0.436426163608316","0.493125343983578","3"
"Not at all","2014","higher education","West Germany","3032","0.617491369782292","0.603718197948285","0.631264541616299","3"
"Not at all","2014","in school","West Germany","342","0.85951827296274","0.825119533091492","0.893917012833988","3"
"Not at all","2014","in school","East Germany","44","0.842673919836582","0.745560030257393","0.939787809415771","3"
"Not at all","2014","inadequately","West Germany","192","0.35472055572151","0.31036873808859","0.39907237335443","3"
"Not at all","2014","inadequately","East Germany","30","0.597824013468669","0.469399235561568","0.726248791375769","3"
"Not at all","2014","general elemantary","West Germany","1348","0.407675923675407","0.389266172562822","0.426085674787991","3"
"Strong","2014","vocational + Abi","East Germany","16","","","","1"
"Strong","2014","higher vocational","West Germany","132","0.132831595859367","0.113540380838474","0.152122810880261","1"
"Strong","2014","higher vocational","East Germany","69","0.159519792403909","0.12394667549323","0.195092909314587","1"
"Strong","2014","higher education","West Germany","371","0.0872384182170301","0.0792413561264215","0.0952354803076387","1"
"Strong","2014","higher education","East Germany","182","0.152824089849197","0.134278243707965","0.171369935990429","1"
"Strong","2014","general elemantary","East Germany","89","0.26620939018872","0.221887918792355","0.310530861585085","1"
"Strong","2014","middle vocational","East Germany","487","0.185711086812085","0.171476580110641","0.19994559351353","1"
"Strong","2014","general elemantary","West Germany","517","0.235709188558028","0.219808048316379","0.251610328799676","1"
"Strong","2014","middle vocational","West Germany","1435","0.17458045960166","0.167031938425734","0.182128980777585","1"
"Strong","2014","vocational + Abi","West Germany","166","0.10632272601353","0.0919052497938496","0.120740202233211","1"
"Strong","2014","in school","East Germany","2","","","","1"
"Strong","2014","inadequately","West Germany","102","0.284521424899837","0.242695058876216","0.326347790923458","1"
"Strong","2014","inadequately","East Germany","14","","","","1"
"Strong","2014","in school","West Germany","5","","","","1"
"A little","2015","general elemantary","East Germany","","","","","2"
"A little","2015","higher education","West Germany","","","","","2"
"A little","2015","middle vocational","West Germany","","","","","2"
"A little","2015","higher vocational","East Germany","","","","","2"
"A little","2015","middle vocational","East Germany","","","","","2"
"A little","2015","vocational + Abi","East Germany","","","","","2"
"A little","2015","higher vocational","West Germany","","","","","2"
"A little","2015","general elemantary","West Germany","","","","","2"
"A little","2015","vocational + Abi","West Germany","","","","","2"
"A little","2015","higher education","East Germany","","","","","2"
"A little","2015","inadequately","West Germany","","","","","2"
"A little","2015","inadequately","East Germany","","","","","2"
"A little","2015","in school","West Germany","","","","","2"
"A little","2015","in school","East Germany","","","","","2"
"Not at all","2015","higher vocational","East Germany","","","","","3"
"Not at all","2015","higher education","West Germany","","","","","3"
"Not at all","2015","higher education","East Germany","","","","","3"
"Not at all","2015","higher vocational","West Germany","","","","","3"
"Not at all","2015","general elemantary","East Germany","","","","","3"
"Not at all","2015","middle vocational","West Germany","","","","","3"
"Not at all","2015","vocational + Abi","West Germany","","","","","3"
"Not at all","2015","middle vocational","East Germany","","","","","3"
"Not at all","2015","vocational + Abi","East Germany","","","","","3"
"Not at all","2015","in school","West Germany","","","","","3"
"Not at all","2015","in school","East Germany","","","","","3"
"Not at all","2015","inadequately","West Germany","","","","","3"
"Not at all","2015","inadequately","East Germany","","","","","3"
"Not at all","2015","general elemantary","West Germany","","","","","3"
"Strong","2015","vocational + Abi","East Germany","","","","","1"
"Strong","2015","higher vocational","West Germany","","","","","1"
"Strong","2015","higher vocational","East Germany","","","","","1"
"Strong","2015","higher education","West Germany","","","","","1"
"Strong","2015","higher education","East Germany","","","","","1"
"Strong","2015","general elemantary","West Germany","","","","","1"
"Strong","2015","general elemantary","East Germany","","","","","1"
"Strong","2015","middle vocational","West Germany","","","","","1"
"Strong","2015","middle vocational","East Germany","","","","","1"
"Strong","2015","vocational + Abi","West Germany","","","","","1"
"Strong","2015","in school","West Germany","","","","","1"
"Strong","2015","inadequately","West Germany","","","","","1"
"Strong","2015","in school","East Germany","","","","","1"
"Strong","2015","inadequately","East Germany","","","","","1"
"A little","2016","higher vocational","West Germany","428","0.409596123755467","0.379694633312489","0.439497614198445","2"
"A little","2016","higher vocational","East Germany","171","0.440549564466924","0.389826862750886","0.491272266182962","2"
"A little","2016","higher education","West Germany","1487","0.30411870829296","0.291590979002485","0.316646437583435","2"
"A little","2016","general elemantary","East Germany","138","0.343622455912042","0.300777991545092","0.386466920278992","2"
"A little","2016","vocational + Abi","East Germany","91","0.29202584936289","0.240050935978006","0.344000762747773","2"
"A little","2016","middle vocational","West Germany","3137","0.37207212418183","0.362137236903286","0.382007011460374","2"
"A little","2016","middle vocational","East Germany","1077","0.415075907906671","0.396490173487139","0.433661642326203","2"
"A little","2016","general elemantary","West Germany","916","0.360697398905434","0.343327599367063","0.378067198443806","2"
"A little","2016","vocational + Abi","West Germany","534","0.296866505857599","0.275979565287032","0.317753446428167","2"
"A little","2016","higher education","East Germany","531","0.342364775764889","0.318149514885692","0.366580036644086","2"
"A little","2016","inadequately","West Germany","464","0.339963446444139","0.317148574766649","0.362778318121628","2"
"A little","2016","inadequately","East Germany","109","0.312818454076621","0.263680511916809","0.361956396236433","2"
"A little","2016","in school","East Germany","6","","","","2"
"A little","2016","in school","West Germany","37","0.0863430443425412","0.0552768161457562","0.117409272539326","2"
"Not at all","2016","vocational + Abi","West Germany","1130","0.587719339832984","0.565215490580558","0.61022318908541","3"
"Not at all","2016","vocational + Abi","East Germany","184","0.645507072310552","0.590827045876688","0.700187098744417","3"
"Not at all","2016","higher vocational","West Germany","492","0.462114198764455","0.431799028366243","0.492429369162668","3"
"Not at all","2016","higher vocational","East Germany","140","0.397788591509172","0.347782278754306","0.447794904264038","3"
"Not at all","2016","higher education","West Germany","3295","0.607080902884001","0.593780706134062","0.620381099633941","3"
"Not at all","2016","higher education","East Germany","752","0.511886582219832","0.486377236079583","0.53739592836008","3"
"Not at all","2016","general elemantary","East Germany","242","0.360005229843129","0.31670205792721","0.403308401759049","3"
"Not at all","2016","middle vocational","East Germany","1140","0.398804255108216","0.380334801412853","0.417273708803579","3"
"Not at all","2016","middle vocational","West Germany","4679","0.455341312276454","0.445105430985783","0.465577193567125","3"
"Not at all","2016","in school","West Germany","270","0.905332500346902","0.872951685302912","0.937713315390892","3"
"Not at all","2016","in school","East Germany","39","0.938911841366538","0.869703235554529","1.00812044717855","3"
"Not at all","2016","inadequately","West Germany","988","0.454252955287747","0.43027221963035","0.478233690945145","3"
"Not at all","2016","inadequately","East Germany","190","0.462821065468868","0.40997640843617","0.515665722501567","3"
"Not at all","2016","general elemantary","West Germany","1541","0.407174419438043","0.389402932121111","0.424945906754975","3"
"Strong","2016","vocational + Abi","East Germany","19","","","","1"
"Strong","2016","higher vocational","West Germany","119","0.128289677480078","0.107955703274622","0.148623651685534","1"
"Strong","2016","higher vocational","East Germany","57","0.161661844023904","0.12404887967318","0.199274808374628","1"
"Strong","2016","higher education","West Germany","398","0.088800388823039","0.0810540336132224","0.0965467440328557","1"
"Strong","2016","higher education","East Germany","192","0.14574864201528","0.127741400961413","0.163755883069146","1"
"Strong","2016","general elemantary","West Germany","479","0.232128181656523","0.216856798821108","0.247399564491939","1"
"Strong","2016","general elemantary","East Germany","92","0.296372314244828","0.255175145812963","0.337569482676694","1"
"Strong","2016","middle vocational","West Germany","1277","0.172586563541716","0.164819456851208","0.180353670232224","1"
"Strong","2016","middle vocational","East Germany","483","0.186119836985113","0.1714392719138","0.200800402056427","1"
"Strong","2016","vocational + Abi","West Germany","174","0.115414154309417","0.100806688876171","0.130021619742663","1"
"Strong","2016","in school","West Germany","7","","","","1"
"Strong","2016","inadequately","West Germany","204","0.205783598268114","0.186312397758318","0.225254798777909","1"
"Strong","2016","inadequately","East Germany","43","0.22436048045451","0.180148681853313","0.268572279055708","1"
"Strong","2016","in school","East Germany","1","","","","1"
"A little","2017","middle vocational","East Germany","12","","","","2"
"A little","2017","higher vocational","West Germany","","","","","2"
"A little","2017","higher education","West Germany","88","0.182093532043135","0.144737972680842","0.219449091405429","2"
"A little","2017","in school","West Germany","1","","","","2"
"A little","2017","inadequately","West Germany","287","0.236233830678494","0.211390520149215","0.261077141207773","2"
"A little","2017","general elemantary","East Germany","16","","","","2"
"A little","2017","middle vocational","West Germany","100","0.233956917703389","0.192313402620793","0.275600432785986","2"
"A little","2017","vocational + Abi","East Germany","2","","","","2"
"A little","2017","higher vocational","East Germany","","","","","2"
"A little","2017","in school","East Germany","","","","","2"
"A little","2017","general elemantary","West Germany","121","0.224393183247338","0.188115305466541","0.260671061028135","2"
"A little","2017","inadequately","East Germany","27","","","","2"
"A little","2017","vocational + Abi","West Germany","27","","","","2"
"A little","2017","higher education","East Germany","8","","","","2"
"Not at all","2017","in school","West Germany","14","","","","3"
"Not at all","2017","inadequately","West Germany","704","0.660482363744083","0.632786175968856","0.688178551519309","3"
"Not at all","2017","general elemantary","West Germany","340","0.713593888223988","0.674281182411553","0.752906594036422","3"
"Not at all","2017","general elemantary","East Germany","32","0.729398416992823","0.607468415919609","0.851328418066038","3"
"Not at all","2017","middle vocational","West Germany","277","0.730931799639107","0.687308104172803","0.774555495105412","3"
"Not at all","2017","middle vocational","East Germany","30","0.679127730688401","0.544228025610447","0.814027435766355","3"
"Not at all","2017","vocational + Abi","West Germany","32","0.473742973082233","0.352358885758602","0.595127060405864","3"
"Not at all","2017","vocational + Abi","East Germany","1","","","","3"
"Not at all","2017","higher vocational","West Germany","","","","","3"
"Not at all","2017","higher vocational","East Germany","","","","","3"
"Not at all","2017","higher education","West Germany","287","0.7372044888369","0.694599631097172","0.779809346576629","3"
"Not at all","2017","higher education","East Germany","34","0.712855203359774","0.579173216955293","0.846537189764254","3"
"Not at all","2017","in school","East Germany","4","","","","3"
"Not at all","2017","inadequately","East Germany","63","0.807633210242334","0.731512713814481","0.883753706670187","3"
"Strong","2017","vocational + Abi","East Germany","","","","","1"
"Strong","2017","higher vocational","West Germany","","","","","1"
"Strong","2017","higher vocational","East Germany","","","","","1"
"Strong","2017","higher education","West Germany","35","0.0807019791199641","0.0543370615445663","0.107066896695362","1"
"Strong","2017","higher education","East Germany","2","","","","1"
"Strong","2017","general elemantary","West Germany","47","0.0620129285286743","0.041040159130806","0.0829856979265426","1"
"Strong","2017","general elemantary","East Germany","3","","","","1"
"Strong","2017","middle vocational","West Germany","20","","","","1"
"Strong","2017","middle vocational","East Germany","4","","","","1"
"Strong","2017","vocational + Abi","West Germany","6","","","","1"
"Strong","2017","in school","West Germany","2","","","","1"
"Strong","2017","in school","East Germany","","","","","1"
"Strong","2017","inadequately","West Germany","132","0.103283805577423","0.0854845501607049","0.121083060994141","1"
"Strong","2017","inadequately","East Germany","13","","","","1"
"A little","2018","inadequately","West Germany","548","0.32921099347702","0.307597732287847","0.350824254666193","2"
"A little","2018","general elemantary","West Germany","894","0.332551087754639","0.315672623287522","0.349429552221755","2"
"A little","2018","general elemantary","East Germany","184","0.3653967221786","0.323968347900338","0.406825096456861","2"
"A little","2018","middle vocational","East Germany","1165","0.414406339504392","0.396361675677964","0.432451003330819","2"
"A little","2018","vocational + Abi","East Germany","106","0.338140253457251","0.287252829029277","0.389027677885225","2"
"A little","2018","higher vocational","West Germany","415","0.397553392054623","0.368147504619195","0.426959279490052","2"
"A little","2018","higher education","West Germany","1618","0.299835367000769","0.287753794511106","0.311916939490431","2"
"A little","2018","in school","West Germany","37","0.115377210098682","0.0786709045914306","0.152083515605933","2"
"A little","2018","in school","East Germany","7","","","","2"
"A little","2018","middle vocational","West Germany","3203","0.380433121061863","0.370586110293704","0.390280131830021","2"
"A little","2018","higher vocational","East Germany","182","0.453707822922651","0.40429764565578","0.503118000189522","2"
"A little","2018","inadequately","East Germany","95","0.36022313138517","0.303586995437637","0.416859267332704","2"
"A little","2018","vocational + Abi","West Germany","584","0.33924041755898","0.31781608980867","0.360664745309289","2"
"A little","2018","higher education","East Germany","581","0.353373376357546","0.329158575886532","0.377588176828559","2"
"Not at all","2018","in school","West Germany","249","0.867330112941774","0.828355663524735","0.906304562358813","3"
"Not at all","2018","in school","East Germany","51","0.937157379232218","0.875233879414023","0.999080879050413","3"
"Not at all","2018","inadequately","West Germany","957","0.428250163593363","0.405491751230246","0.45100857595648","3"
"Not at all","2018","inadequately","East Germany","152","0.408053077317208","0.350071067880702","0.466035086753714","3"
"Not at all","2018","general elemantary","West Germany","1590","0.43872790555","0.420950061704489","0.456505749395511","3"
"Not at all","2018","general elemantary","East Germany","247","0.36388497814056","0.322493179218807","0.405276777062314","3"
"Not at all","2018","middle vocational","West Germany","4777","0.449600558025623","0.439510966844371","0.459690149206876","3"
"Not at all","2018","middle vocational","East Germany","1188","0.400807089971914","0.382856098210494","0.418758081733335","3"
"Not at all","2018","vocational + Abi","West Germany","1107","0.551965477746373","0.529462324828345","0.5744686306644","3"
"Not at all","2018","vocational + Abi","East Germany","201","0.576665223450149","0.523517715774061","0.629812731126238","3"
"Not at all","2018","higher vocational","West Germany","511","0.473123368653727","0.443123528198802","0.503123209108651","3"
"Not at all","2018","higher vocational","East Germany","152","0.385465795961665","0.337161946614454","0.433769645308877","3"
"Not at all","2018","higher education","West Germany","3483","0.615901474297587","0.603076429470128","0.628726519125046","3"
"Not at all","2018","higher education","East Germany","750","0.514374750084049","0.489056852341395","0.539692647826702","3"
"Strong","2018","higher education","West Germany","424","0.084263158701644","0.076938520785277","0.0915877966180109","1"
"Strong","2018","higher education","East Germany","166","0.132251873558406","0.115091175507925","0.149412571608887","1"
"Strong","2018","vocational + Abi","East Germany","25","","","","1"
"Strong","2018","higher vocational","West Germany","138","0.12932323929165","0.109160755066856","0.149485723516444","1"
"Strong","2018","higher vocational","East Germany","56","0.160826381115683","0.124366072233188","0.197286689998179","1"
"Strong","2018","middle vocational","East Germany","510","0.184786570523694","0.17056956008039","0.199003580966997","1"
"Strong","2018","vocational + Abi","West Germany","185","0.108794104694648","0.0947037027954567","0.122884506593839","1"
"Strong","2018","general elemantary","West Germany","509","0.228721006695361","0.213673882310057","0.243768131080665","1"
"Strong","2018","general elemantary","East Germany","88","0.27071829968084","0.232491241551134","0.308945357810546","1"
"Strong","2018","middle vocational","West Germany","1358","0.169966320912514","0.162348154585535","0.177584487239493","1"
"Strong","2018","inadequately","West Germany","311","0.242538842929617","0.222825467036551","0.262252218822683","1"
"Strong","2018","inadequately","East Germany","29","","","","1"
"Strong","2018","in school","West Germany","5","","","","1"
"Strong","2018","in school","East Germany","1","","","","1"
"A little","2019","in school","West Germany","","","","","2"
"A little","2019","in school","East Germany","","","","","2"
"A little","2019","inadequately","West Germany","31","0.219269568742929","0.145547902774925","0.292991234710933","2"
"A little","2019","general elemantary","West Germany","8","","","","2"
"A little","2019","general elemantary","East Germany","","","","","2"
"A little","2019","middle vocational","West Germany","8","","","","2"
"A little","2019","middle vocational","East Germany","","","","","2"
"A little","2019","vocational + Abi","East Germany","1","","","","2"
"A little","2019","higher vocational","West Germany","","","","","2"
"A little","2019","higher vocational","East Germany","","","","","2"
"A little","2019","higher education","West Germany","3","","","","2"
"A little","2019","higher education","East Germany","","","","","2"
"A little","2019","inadequately","East Germany","3","","","","2"
"A little","2019","vocational + Abi","West Germany","","","","","2"
"Not at all","2019","in school","West Germany","2","","","","3"
"Not at all","2019","in school","East Germany","","","","","3"
"Not at all","2019","inadequately","West Germany","68","0.569584078444123","0.481361755188759","0.657806401699488","3"
"Not at all","2019","inadequately","East Germany","6","","","","3"
"Not at all","2019","general elemantary","West Germany","36","0.651008486569337","0.517548582257859","0.784468390880815","3"
"Not at all","2019","general elemantary","East Germany","3","","","","3"
"Not at all","2019","middle vocational","West Germany","17","","","","3"
"Not at all","2019","middle vocational","East Germany","1","","","","3"
"Not at all","2019","vocational + Abi","West Germany","","","","","3"
"Not at all","2019","vocational + Abi","East Germany","1","","","","3"
"Not at all","2019","higher vocational","West Germany","","","","","3"
"Not at all","2019","higher vocational","East Germany","","","","","3"
"Not at all","2019","higher education","West Germany","20","","","","3"
"Not at all","2019","higher education","East Germany","2","","","","3"
"Strong","2019","higher education","West Germany","2","","","","1"
"Strong","2019","higher vocational","West Germany","","","","","1"
"Strong","2019","higher vocational","East Germany","","","","","1"
"Strong","2019","higher education","East Germany","","","","","1"
"Strong","2019","vocational + Abi","East Germany","","","","","1"
"Strong","2019","vocational + Abi","West Germany","","","","","1"
"Strong","2019","middle vocational","East Germany","","","","","1"
"Strong","2019","general elemantary","East Germany","","","","","1"
"Strong","2019","middle vocational","West Germany","7","","","","1"
"Strong","2019","general elemantary","West Germany","5","","","","1"
"Strong","2019","inadequately","East Germany","2","","","","1"
"Strong","2019","inadequately","West Germany","22","","","","1"
"Strong","2019","in school","West Germany","","","","","1"
"Strong","2019","in school","East Germany","","","","","1"
