"ple0005","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"A little","2008","Couple + C. GT 16 ","direct migration background","125","0.396652006458359","0.343790576607983","0.449513436308736"
"A little","2008","Couple + C. GT 16 ","indirect migration background","26","","",""
"A little","2008","Couple + C. LE and GT 16","no migration background","273","0.301289674495165","0.272281052295894","0.330298296694435"
"A little","2008","Couple + C. LE and GT 16","direct migration background","58","0.428681151892328","0.353397527808053","0.503964775976602"
"A little","2008","Couple + C. LE and GT 16","indirect migration background","19","","",""
"Not at all","2008","1-pers.-HH","no migration background","1162","0.407556750500153","0.389204744346562","0.425908756653743"
"Not at all","2008","1-pers.-HH","direct migration background","73","0.335994088640518","0.27117770468637","0.400810472594665"
"Not at all","2008","1-pers.-HH","indirect migration background","68","0.754017125164961","0.664036336326574","0.843997914003349"
"Not at all","2008","(Married) couple without C. ","no migration background","2378","0.351725212528943","0.339957307842295","0.363493117215591"
"Not at all","2008","(Married) couple without C. ","direct migration background","192","0.319784397465099","0.282558826744266","0.357009968185932"
"Not at all","2008","(Married) couple without C. ","indirect migration background","89","0.590283580813282","0.50793429382342","0.672632867803144"
"Not at all","2008","Single parent ","no migration background","546","0.599168465308027","0.566935740309012","0.631401190307041"
"Not at all","2008","Single parent ","direct migration background","58","0.55188958260856","0.459789992357757","0.643989172859364"
"Not at all","2008","Single parent ","indirect migration background","65","0.840735669313551","0.76294497903631","0.918526359590791"
"Not at all","2008","Couple + C. LE 16 ","no migration background","1788","0.665753028684789","0.647592816932231","0.683913240437346"
"Not at all","2008","Couple + C. LE 16 ","direct migration background","308","0.670981467646104","0.626827584337263","0.715135350954946"
"Not at all","2008","Couple + C. LE 16 ","indirect migration background","135","0.704951233040457","0.639054236796671","0.770848229284244"
"Not at all","2008","Couple + C. GT 16 ","no migration background","1649","0.563823391448621","0.545648668264729","0.581998114632513"
"Not at all","2008","Couple + C. GT 16 ","direct migration background","151","0.441141322047045","0.387488816051455","0.494793828042635"
"Not at all","2008","Couple + C. GT 16 ","indirect migration background","141","0.776652041411793","0.714589539789728","0.838714543033859"
"Not at all","2008","Couple + C. LE and GT 16","no migration background","642","0.660953589905853","0.631023952515108","0.690883227296597"
"Not at all","2008","Couple + C. LE and GT 16","direct migration background","97","0.530877332086916","0.45496115203641","0.606793512137421"
"Not at all","2008","Couple + C. LE and GT 16","indirect migration background","65","0.769287707121153","0.680249044251062","0.858326369991244"
"Strong","2009","1-pers.-HH","no migration background","","","",""
"Strong","2009","1-pers.-HH","direct migration background","","","",""
"Strong","2009","1-pers.-HH","indirect migration background","","","",""
"Strong","2009","(Married) couple without C. ","no migration background","","","",""
"Strong","2009","(Married) couple without C. ","direct migration background","","","",""
"Strong","2009","(Married) couple without C. ","indirect migration background","","","",""
"Strong","2009","Single parent ","no migration background","","","",""
"Strong","2009","Single parent ","direct migration background","","","",""
"Strong","2009","Single parent ","indirect migration background","","","",""
"Strong","2009","Couple + C. LE 16 ","no migration background","","","",""
"Strong","2009","Couple + C. LE 16 ","direct migration background","","","",""
"Strong","2009","Couple + C. LE 16 ","indirect migration background","","","",""
"Strong","2009","Couple + C. GT 16 ","no migration background","","","",""
"Strong","2009","Couple + C. GT 16 ","direct migration background","","","",""
"Strong","2009","Couple + C. GT 16 ","indirect migration background","","","",""
"Strong","2009","Couple + C. LE and GT 16","no migration background","","","",""
"Strong","2009","Couple + C. LE and GT 16","direct migration background","","","",""
"Strong","2009","Couple + C. LE and GT 16","indirect migration background","","","",""
"A little","2009","1-pers.-HH","no migration background","","","",""
"A little","2009","1-pers.-HH","direct migration background","","","",""
"A little","2009","1-pers.-HH","indirect migration background","","","",""
"A little","2009","(Married) couple without C. ","no migration background","","","",""
"A little","2009","(Married) couple without C. ","direct migration background","","","",""
"A little","2009","(Married) couple without C. ","indirect migration background","","","",""
"A little","2009","Single parent ","no migration background","","","",""
"A little","2009","Single parent ","direct migration background","","","",""
"A little","2009","Single parent ","indirect migration background","","","",""
"A little","2009","Couple + C. LE 16 ","no migration background","","","",""
"A little","2009","Couple + C. LE 16 ","direct migration background","","","",""
"A little","2009","Couple + C. LE 16 ","indirect migration background","","","",""
"A little","2009","Couple + C. GT 16 ","no migration background","","","",""
"A little","2009","Couple + C. GT 16 ","direct migration background","","","",""
"A little","2009","Couple + C. GT 16 ","indirect migration background","","","",""
"A little","2009","Couple + C. LE and GT 16","no migration background","","","",""
"A little","2009","Couple + C. LE and GT 16","direct migration background","","","",""
"A little","2009","Couple + C. LE and GT 16","indirect migration background","","","",""
"Not at all","2009","1-pers.-HH","no migration background","","","",""
"Not at all","2009","1-pers.-HH","direct migration background","","","",""
"Not at all","2009","1-pers.-HH","indirect migration background","","","",""
"Not at all","2009","(Married) couple without C. ","no migration background","","","",""
"Not at all","2009","(Married) couple without C. ","direct migration background","","","",""
"Not at all","2009","(Married) couple without C. ","indirect migration background","","","",""
"Not at all","2009","Single parent ","no migration background","","","",""
"Not at all","2009","Single parent ","direct migration background","","","",""
"Not at all","2009","Single parent ","indirect migration background","","","",""
"Not at all","2009","Couple + C. LE 16 ","no migration background","","","",""
"Not at all","2009","Couple + C. LE 16 ","direct migration background","","","",""
"Not at all","2009","Couple + C. LE 16 ","indirect migration background","","","",""
"Not at all","2009","Couple + C. GT 16 ","no migration background","","","",""
"Not at all","2009","Couple + C. GT 16 ","direct migration background","","","",""
"Not at all","2009","Couple + C. GT 16 ","indirect migration background","","","",""
"Not at all","2009","Couple + C. LE and GT 16","no migration background","","","",""
"Not at all","2009","Couple + C. LE and GT 16","direct migration background","","","",""
"Not at all","2009","Couple + C. LE and GT 16","indirect migration background","","","",""
"Strong","2010","1-pers.-HH","no migration background","581","0.228894315196676","0.212455435540119","0.245333194853234"
"Strong","2010","1-pers.-HH","direct migration background","45","0.298062237064102","0.22784284409205","0.368281630036154"
"Strong","2010","1-pers.-HH","indirect migration background","5","","",""
"Strong","2010","(Married) couple without C. ","no migration background","1128","0.205794597340531","0.195331391166655","0.216257803514407"
"Strong","2010","(Married) couple without C. ","direct migration background","125","0.262631750139204","0.223507521608776","0.301755978669631"
"Strong","2010","(Married) couple without C. ","indirect migration background","5","","",""
"Strong","2010","Single parent ","no migration background","63","0.0967149196010774","0.0754192457310944","0.11801059347106"
"Strong","2010","Single parent ","direct migration background","17","","",""
"Strong","2010","Single parent ","indirect migration background","2","","",""
"Strong","2010","Couple + C. LE 16 ","no migration background","107","0.0507418055509372","0.0413281570148838","0.0601554540869906"
"Strong","2010","Couple + C. LE 16 ","direct migration background","16","","",""
"Strong","2010","Couple + C. LE 16 ","indirect migration background","6","","",""
"Strong","2010","Couple + C. GT 16 ","no migration background","192","0.077948347152011","0.0672582732706204","0.0886384210334016"
"Strong","2010","Couple + C. GT 16 ","direct migration background","35","0.144488971767506","0.101997637047121","0.18698030648789"
"Strong","2010","Couple + C. GT 16 ","indirect migration background","4","","",""
"Strong","2010","Couple + C. LE and GT 16","no migration background","41","0.0367850733313734","0.0239560749195647","0.0496140717431822"
"Strong","2010","Couple + C. LE and GT 16","direct migration background","14","","",""
"Strong","2010","Couple + C. LE and GT 16","indirect migration background","2","","",""
"A little","2010","1-pers.-HH","no migration background","915","0.371703779863678","0.352794348349105","0.39061321137825"
"A little","2010","1-pers.-HH","direct migration background","60","0.336740343889859","0.264189301760997","0.40929138601872"
"A little","2010","1-pers.-HH","indirect migration background","17","","",""
"A little","2010","(Married) couple without C. ","no migration background","2573","0.451380120265423","0.438500935781494","0.464259304749352"
"A little","2010","(Married) couple without C. ","direct migration background","206","0.414579732258554","0.370780361956396","0.458379102560711"
"A little","2010","(Married) couple without C. ","indirect migration background","31","0.339164554759964","0.246374808934799","0.431954300585128"
"A little","2010","Single parent ","no migration background","250","0.339898275392225","0.305770172663714","0.374026378120736"
"A little","2010","Single parent ","direct migration background","27","","",""
"A little","2010","Single parent ","indirect migration background","17","","",""
"A little","2010","Couple + C. LE 16 ","no migration background","600","0.330262816773936","0.310090076833338","0.350435556714535"
"A little","2010","Couple + C. LE 16 ","direct migration background","73","0.22937434315972","0.181234083120877","0.277514603198563"
"A little","2010","Couple + C. LE 16 ","indirect migration background","40","0.281639270427187","0.213623229821498","0.349655311032875"
"A little","2010","Couple + C. GT 16 ","no migration background","886","0.373285254257226","0.35399868416739","0.392571824347062"
"A little","2010","Couple + C. GT 16 ","direct migration background","114","0.410837447313442","0.351377736119727","0.470297158507157"
"A little","2010","Couple + C. GT 16 ","indirect migration background","27","","",""
"A little","2010","Couple + C. LE and GT 16","no migration background","251","0.345271919225771","0.312867335291408","0.377676503160133"
"A little","2010","Couple + C. LE and GT 16","direct migration background","50","0.379950949299367","0.298376260200524","0.46152563839821"
"A little","2010","Couple + C. LE and GT 16","indirect migration background","13","","",""
"Not at all","2010","1-pers.-HH","no migration background","1013","0.399401904939646","0.380237523710619","0.418566286168673"
"Not at all","2010","1-pers.-HH","direct migration background","58","0.365197419046039","0.291281585204538","0.43911325288754"
"Not at all","2010","1-pers.-HH","indirect migration background","56","0.73238946719745","0.634141531079198","0.830637403315702"
"Not at all","2010","(Married) couple without C. ","no migration background","2034","0.342825282394046","0.33054076146076","0.355109803327332"
"Not at all","2010","(Married) couple without C. ","direct migration background","155","0.322788517602243","0.281221281175875","0.364355754028611"
"Not at all","2010","(Married) couple without C. ","indirect migration background","64","0.642353487783877","0.548410983909458","0.736295991658296"
"Not at all","2010","Single parent ","no migration background","427","0.563386805006698","0.527652610664176","0.59912099934922"
"Not at all","2010","Single parent ","direct migration background","40","0.648199748717714","0.546079714930649","0.750319782504778"
"Not at all","2010","Single parent ","indirect migration background","47","0.802092281655791","0.705970976786564","0.898213586525018"
"Not at all","2010","Couple + C. LE 16 ","no migration background","1381","0.618995377675126","0.598165262604486","0.639825492745767"
"Not at all","2010","Couple + C. LE 16 ","direct migration background","204","0.705037441444921","0.652821415285689","0.757253467604152"
"Not at all","2010","Couple + C. LE 16 ","indirect migration background","122","0.691715877340987","0.62188734704078","0.761544407641194"
"Not at all","2010","Couple + C. GT 16 ","no migration background","1338","0.548766398590763","0.528924003272013","0.568608793909514"
"Not at all","2010","Couple + C. GT 16 ","direct migration background","114","0.444673580919052","0.384616385393828","0.504730776444277"
"Not at all","2010","Couple + C. GT 16 ","indirect migration background","115","0.836574937902474","0.776598120408533","0.896551755396415"
"Not at all","2010","Couple + C. LE and GT 16","no migration background","535","0.617943007442856","0.584827331531108","0.651058683354604"
"Not at all","2010","Couple + C. LE and GT 16","direct migration background","72","0.493186457914185","0.409161498040443","0.577211417787927"
"Not at all","2010","Couple + C. LE and GT 16","indirect migration background","69","0.691846188343002","0.593105307690758","0.790587068995247"
"Strong","2011","1-pers.-HH","no migration background","","","",""
"Strong","2011","1-pers.-HH","direct migration background","","","",""
"Strong","2011","1-pers.-HH","indirect migration background","","","",""
"Strong","2011","(Married) couple without C. ","no migration background","","","",""
"Strong","2011","(Married) couple without C. ","direct migration background","","","",""
"Strong","2011","(Married) couple without C. ","indirect migration background","","","",""
"Strong","2011","Single parent ","no migration background","","","",""
"Strong","2011","Single parent ","direct migration background","","","",""
"Strong","2011","Single parent ","indirect migration background","","","",""
"Strong","2011","Couple + C. LE 16 ","no migration background","","","",""
"Strong","2011","Couple + C. LE 16 ","direct migration background","","","",""
"Strong","2011","Couple + C. LE 16 ","indirect migration background","","","",""
"Strong","2011","Couple + C. GT 16 ","no migration background","","","",""
"Strong","2011","Couple + C. GT 16 ","direct migration background","","","",""
"Strong","2011","Couple + C. GT 16 ","indirect migration background","","","",""
"Strong","2011","Couple + C. LE and GT 16","no migration background","","","",""
"Strong","2011","Couple + C. LE and GT 16","direct migration background","","","",""
"Strong","2011","Couple + C. LE and GT 16","indirect migration background","","","",""
"A little","2011","1-pers.-HH","no migration background","","","",""
"A little","2011","1-pers.-HH","direct migration background","","","",""
"A little","2011","1-pers.-HH","indirect migration background","","","",""
"A little","2011","(Married) couple without C. ","no migration background","","","",""
"A little","2011","(Married) couple without C. ","direct migration background","","","",""
"A little","2011","(Married) couple without C. ","indirect migration background","","","",""
"A little","2011","Single parent ","no migration background","","","",""
"A little","2011","Single parent ","direct migration background","","","",""
"A little","2011","Single parent ","indirect migration background","","","",""
"A little","2011","Couple + C. LE 16 ","no migration background","","","",""
"A little","2011","Couple + C. LE 16 ","direct migration background","","","",""
"A little","2011","Couple + C. LE 16 ","indirect migration background","","","",""
"A little","2011","Couple + C. GT 16 ","no migration background","","","",""
"A little","2011","Couple + C. GT 16 ","direct migration background","","","",""
"A little","2011","Couple + C. GT 16 ","indirect migration background","","","",""
"A little","2011","Couple + C. LE and GT 16","no migration background","","","",""
"A little","2011","Couple + C. LE and GT 16","direct migration background","","","",""
"A little","2011","Couple + C. LE and GT 16","indirect migration background","","","",""
"Not at all","2011","1-pers.-HH","no migration background","","","",""
"Not at all","2011","1-pers.-HH","direct migration background","","","",""
"Not at all","2011","1-pers.-HH","indirect migration background","","","",""
"Not at all","2011","(Married) couple without C. ","no migration background","","","",""
"Not at all","2011","(Married) couple without C. ","direct migration background","","","",""
"Not at all","2011","(Married) couple without C. ","indirect migration background","","","",""
"Not at all","2011","Single parent ","no migration background","","","",""
"Not at all","2011","Single parent ","direct migration background","","","",""
"Not at all","2011","Single parent ","indirect migration background","","","",""
"Not at all","2011","Couple + C. LE 16 ","no migration background","","","",""
"Not at all","2011","Couple + C. LE 16 ","direct migration background","","","",""
"Not at all","2011","Couple + C. LE 16 ","indirect migration background","","","",""
"Not at all","2011","Couple + C. GT 16 ","no migration background","","","",""
"Not at all","2011","Couple + C. GT 16 ","direct migration background","","","",""
"Not at all","2011","Couple + C. GT 16 ","indirect migration background","","","",""
"Not at all","2011","Couple + C. LE and GT 16","no migration background","","","",""
"Not at all","2011","Couple + C. LE and GT 16","direct migration background","","","",""
"Not at all","2011","Couple + C. LE and GT 16","indirect migration background","","","",""
"Strong","2012","1-pers.-HH","no migration background","772","0.223171162395786","0.209020763720654","0.237321561070919"
"Strong","2012","1-pers.-HH","direct migration background","55","0.215311958559131","0.164762812250014","0.265861104868248"
"Strong","2012","1-pers.-HH","indirect migration background","7","","",""
"Strong","2012","(Married) couple without C. ","no migration background","1474","0.202813038849132","0.193645475886594","0.21198060181167"
"Strong","2012","(Married) couple without C. ","direct migration background","135","0.201438386967694","0.169765834271607","0.233110939663782"
"Strong","2012","(Married) couple without C. ","indirect migration background","11","","",""
"Strong","2012","Single parent ","no migration background","110","0.109264148508009","0.0896720064197925","0.128856290596226"
"Strong","2012","Single parent ","direct migration background","21","","",""
"Strong","2012","Single parent ","indirect migration background","9","","",""
"Strong","2012","Couple + C. LE 16 ","no migration background","123","0.0466015756480253","0.0383024000181114","0.0549007512779393"
"Strong","2012","Couple + C. LE 16 ","direct migration background","21","","",""
"Strong","2012","Couple + C. LE 16 ","indirect migration background","7","","",""
"Strong","2012","Couple + C. GT 16 ","no migration background","221","0.0922366241983919","0.0810034834224463","0.103469764974337"
"Strong","2012","Couple + C. GT 16 ","direct migration background","34","0.0831516394024306","0.0506359945844084","0.115667284220453"
"Strong","2012","Couple + C. GT 16 ","indirect migration background","10","","",""
"Strong","2012","Couple + C. LE and GT 16","no migration background","49","0.0685235613557202","0.0511143246429106","0.0859327980685297"
"Strong","2012","Couple + C. LE and GT 16","direct migration background","13","","",""
"Strong","2012","Couple + C. LE and GT 16","indirect migration background","3","","",""
"A little","2012","1-pers.-HH","no migration background","1201","0.372012151593795","0.355585798585302","0.388438504602288"
"A little","2012","1-pers.-HH","direct migration background","95","0.326455714570199","0.268788835472824","0.384122593667575"
"A little","2012","1-pers.-HH","indirect migration background","30","0.275952876767269","0.187902468740243","0.364003284794294"
"A little","2012","(Married) couple without C. ","no migration background","3206","0.428199547090659","0.416917933484","0.439481160697318"
"A little","2012","(Married) couple without C. ","direct migration background","258","0.418525978347197","0.379569104104402","0.457482852589993"
"A little","2012","(Married) couple without C. ","indirect migration background","43","0.31055684216749","0.231917104781307","0.389196579553674"
"A little","2012","Single parent ","no migration background","295","0.320920619965245","0.291603068541669","0.350238171388821"
"A little","2012","Single parent ","direct migration background","38","0.246149126002401","0.173484494223607","0.318813757781195"
"A little","2012","Single parent ","indirect migration background","23","","",""
"A little","2012","Couple + C. LE 16 ","no migration background","708","0.308545881342464","0.290359805383243","0.326731957301685"
"A little","2012","Couple + C. LE 16 ","direct migration background","111","0.286694534413987","0.241522961959456","0.331866106868519"
"A little","2012","Couple + C. LE 16 ","indirect migration background","57","0.351360372904399","0.286009816611521","0.416710929197277"
"A little","2012","Couple + C. GT 16 ","no migration background","881","0.328976739342833","0.310737170976204","0.347216307709462"
"A little","2012","Couple + C. GT 16 ","direct migration background","114","0.44768842308448","0.389130156598199","0.50624668957076"
"A little","2012","Couple + C. GT 16 ","indirect migration background","19","","",""
"A little","2012","Couple + C. LE and GT 16","no migration background","219","0.309589617577229","0.277731458175354","0.341447776979103"
"A little","2012","Couple + C. LE and GT 16","direct migration background","64","0.365325102649387","0.296494022543937","0.434156182754837"
"A little","2012","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Not at all","2012","1-pers.-HH","no migration background","1353","0.404816686010419","0.388134938451997","0.421498433568841"
"Not at all","2012","1-pers.-HH","direct migration background","104","0.458232326870669","0.396957705199081","0.519506948542258"
"Not at all","2012","1-pers.-HH","indirect migration background","62","0.654457871570214","0.56078327237839","0.748132470762038"
"Not at all","2012","(Married) couple without C. ","no migration background","2710","0.368987414060209","0.357985945573715","0.379988882546702"
"Not at all","2012","(Married) couple without C. ","direct migration background","223","0.380035634685108","0.341704360224785","0.418366909145432"
"Not at all","2012","(Married) couple without C. ","indirect migration background","79","0.6241439642664","0.541829639025823","0.706458289506977"
"Not at all","2012","Single parent ","no migration background","569","0.569815231526746","0.538722193769133","0.60090826928436"
"Not at all","2012","Single parent ","direct migration background","76","0.632040642533947","0.550691377113122","0.713389907954772"
"Not at all","2012","Single parent ","indirect migration background","62","0.671482080441155","0.576535154173758","0.766429006708552"
"Not at all","2012","Couple + C. LE 16 ","no migration background","1647","0.644852543009511","0.626010325925408","0.663694760093613"
"Not at all","2012","Couple + C. LE 16 ","direct migration background","253","0.659802880967638","0.612477932933228","0.707127829002049"
"Not at all","2012","Couple + C. LE 16 ","indirect migration background","141","0.616360452142596","0.54979479430895","0.682926109976242"
"Not at all","2012","Couple + C. GT 16 ","no migration background","1447","0.578786636458775","0.559618782512327","0.597954490405224"
"Not at all","2012","Couple + C. GT 16 ","direct migration background","129","0.46915993751309","0.410390638282742","0.527929236743438"
"Not at all","2012","Couple + C. GT 16 ","indirect migration background","117","0.839280926251089","0.779706612241252","0.898855240260925"
"Not at all","2012","Couple + C. LE and GT 16","no migration background","541","0.621886821067051","0.588471901945507","0.655301740188596"
"Not at all","2012","Couple + C. LE and GT 16","direct migration background","111","0.542153810990331","0.470935736813715","0.613371885166948"
"Not at all","2012","Couple + C. LE and GT 16","indirect migration background","75","0.762997251045751","0.677485762465004","0.848508739626498"
"Strong","2013","1-pers.-HH","no migration background","","","",""
"Strong","2013","1-pers.-HH","direct migration background","","","",""
"Strong","2013","1-pers.-HH","indirect migration background","","","",""
"Strong","2013","(Married) couple without C. ","no migration background","","","",""
"Strong","2013","(Married) couple without C. ","direct migration background","","","",""
"Strong","2013","(Married) couple without C. ","indirect migration background","","","",""
"Strong","2013","Single parent ","no migration background","","","",""
"Strong","2013","Single parent ","direct migration background","","","",""
"Strong","2013","Single parent ","indirect migration background","","","",""
"Strong","2013","Couple + C. LE 16 ","no migration background","","","",""
"Strong","2013","Couple + C. LE 16 ","direct migration background","","","",""
"Strong","2013","Couple + C. LE 16 ","indirect migration background","","","",""
"Strong","2013","Couple + C. GT 16 ","no migration background","","","",""
"Strong","2013","Couple + C. GT 16 ","direct migration background","","","",""
"Strong","2013","Couple + C. GT 16 ","indirect migration background","","","",""
"Strong","2013","Couple + C. LE and GT 16","no migration background","","","",""
"Strong","2013","Couple + C. LE and GT 16","direct migration background","","","",""
"Strong","2013","Couple + C. LE and GT 16","indirect migration background","","","",""
"A little","2013","1-pers.-HH","no migration background","","","",""
"A little","2013","1-pers.-HH","direct migration background","","","",""
"A little","2013","1-pers.-HH","indirect migration background","","","",""
"A little","2013","(Married) couple without C. ","no migration background","","","",""
"A little","2013","(Married) couple without C. ","direct migration background","","","",""
"A little","2013","(Married) couple without C. ","indirect migration background","","","",""
"A little","2013","Single parent ","no migration background","","","",""
"A little","2013","Single parent ","direct migration background","","","",""
"A little","2013","Single parent ","indirect migration background","","","",""
"A little","2013","Couple + C. LE 16 ","no migration background","","","",""
"A little","2013","Couple + C. LE 16 ","direct migration background","","","",""
"A little","2013","Couple + C. LE 16 ","indirect migration background","","","",""
"A little","2013","Couple + C. GT 16 ","no migration background","","","",""
"A little","2013","Couple + C. GT 16 ","direct migration background","","","",""
"A little","2013","Couple + C. GT 16 ","indirect migration background","","","",""
"A little","2013","Couple + C. LE and GT 16","no migration background","","","",""
"A little","2013","Couple + C. LE and GT 16","direct migration background","","","",""
"A little","2013","Couple + C. LE and GT 16","indirect migration background","","","",""
"Not at all","2013","1-pers.-HH","no migration background","","","",""
"Not at all","2013","1-pers.-HH","direct migration background","","","",""
"Not at all","2013","1-pers.-HH","indirect migration background","","","",""
"Not at all","2013","(Married) couple without C. ","no migration background","","","",""
"Not at all","2013","(Married) couple without C. ","direct migration background","","","",""
"Not at all","2013","(Married) couple without C. ","indirect migration background","","","",""
"Not at all","2013","Single parent ","no migration background","","","",""
"Not at all","2013","Single parent ","direct migration background","","","",""
"Not at all","2013","Single parent ","indirect migration background","","","",""
"Not at all","2013","Couple + C. LE 16 ","no migration background","","","",""
"Not at all","2013","Couple + C. LE 16 ","direct migration background","","","",""
"Not at all","2013","Couple + C. LE 16 ","indirect migration background","","","",""
"Not at all","2013","Couple + C. GT 16 ","no migration background","","","",""
"Not at all","2013","Couple + C. GT 16 ","direct migration background","","","",""
"Not at all","2013","Couple + C. GT 16 ","indirect migration background","","","",""
"Not at all","2013","Couple + C. LE and GT 16","no migration background","","","",""
"Not at all","2013","Couple + C. LE and GT 16","direct migration background","","","",""
"Not at all","2013","Couple + C. LE and GT 16","indirect migration background","","","",""
"Strong","2014","1-pers.-HH","no migration background","725","0.230528965063961","0.215683724594349","0.245374205533573"
"Strong","2014","1-pers.-HH","direct migration background","76","0.184595003970926","0.146810194658016","0.222379813283836"
"Strong","2014","1-pers.-HH","indirect migration background","10","","",""
"Strong","2014","(Married) couple without C. ","no migration background","1326","0.195300827620384","0.185860342456983","0.204741312783786"
"Strong","2014","(Married) couple without C. ","direct migration background","218","0.225252631368821","0.199552812565206","0.250952450172435"
"Strong","2014","(Married) couple without C. ","indirect migration background","11","","",""
"Strong","2014","Single parent ","no migration background","225","0.100311132482127","0.0867278278389451","0.113894437125309"
"Strong","2014","Single parent ","direct migration background","48","0.174257582913259","0.133817887037349","0.214697278789169"
"Strong","2014","Single parent ","indirect migration background","15","","",""
"Strong","2014","Couple + C. LE 16 ","no migration background","228","0.0546835780423177","0.0480354872075855","0.0613316688770498"
"Strong","2014","Couple + C. LE 16 ","direct migration background","129","0.0772460710101924","0.064898655136263","0.0895934868841218"
"Strong","2014","Couple + C. LE 16 ","indirect migration background","27","","",""
"Strong","2014","Couple + C. GT 16 ","no migration background","210","0.0959162923201501","0.0836996598476449","0.108132924792655"
"Strong","2014","Couple + C. GT 16 ","direct migration background","70","0.135762680806647","0.108331696585022","0.163193665028272"
"Strong","2014","Couple + C. GT 16 ","indirect migration background","17","","",""
"Strong","2014","Couple + C. LE and GT 16","no migration background","84","0.0572592513405974","0.0451235260803693","0.0693949766008255"
"Strong","2014","Couple + C. LE and GT 16","direct migration background","68","0.117414117082347","0.0918890946443829","0.142939139520311"
"Strong","2014","Couple + C. LE and GT 16","indirect migration background","11","","",""
"A little","2014","1-pers.-HH","no migration background","1124","0.36713819885831","0.350148034648325","0.384128363068295"
"A little","2014","1-pers.-HH","direct migration background","119","0.290476933364768","0.246262947874676","0.334690918854861"
"A little","2014","1-pers.-HH","indirect migration background","31","0.174060854786715","0.114939533903306","0.233182175670125"
"A little","2014","(Married) couple without C. ","no migration background","2968","0.429032770731187","0.417246502535846","0.440819038926529"
"A little","2014","(Married) couple without C. ","direct migration background","370","0.364937152754039","0.335320739414008","0.39455356609407"
"A little","2014","(Married) couple without C. ","indirect migration background","50","0.249864704703493","0.190600369485599","0.309129039921386"
"A little","2014","Single parent ","no migration background","655","0.356722982793048","0.335063441043376","0.378382524542719"
"A little","2014","Single parent ","direct migration background","91","0.180939825216503","0.139899128110679","0.221980522322328"
"A little","2014","Single parent ","indirect migration background","45","0.166588174409293","0.118847112367794","0.214329236450793"
"A little","2014","Couple + C. LE 16 ","no migration background","1194","0.274478552096006","0.261430093357832","0.28752701083418"
"A little","2014","Couple + C. LE 16 ","direct migration background","460","0.253045881282644","0.232939147655623","0.273152614909665"
"A little","2014","Couple + C. LE 16 ","indirect migration background","128","0.244845502611933","0.209607275618121","0.280083729605746"
"A little","2014","Couple + C. GT 16 ","no migration background","708","0.313753084222418","0.294502886237093","0.333003282207744"
"A little","2014","Couple + C. GT 16 ","direct migration background","181","0.320706591123375","0.283328482398278","0.358084699848473"
"A little","2014","Couple + C. GT 16 ","indirect migration background","44","0.195967013443419","0.146363897597923","0.245570129288914"
"A little","2014","Couple + C. LE and GT 16","no migration background","447","0.326580737887477","0.302085322198011","0.351076153576942"
"A little","2014","Couple + C. LE and GT 16","direct migration background","173","0.337590695884188","0.30009461026078","0.375086781507596"
"A little","2014","Couple + C. LE and GT 16","indirect migration background","37","0.146498251945416","0.0999835724798479","0.193012931410983"
"Not at all","2014","1-pers.-HH","no migration background","1243","0.402332836077729","0.385048576269067","0.419617095886392"
"Not at all","2014","1-pers.-HH","direct migration background","210","0.524928062664306","0.476292923440942","0.573563201887669"
"Not at all","2014","1-pers.-HH","indirect migration background","117","0.765918646553764","0.699895794837684","0.831941498269844"
"Not at all","2014","(Married) couple without C. ","no migration background","2480","0.375666401648428","0.364133594605548","0.387199208691308"
"Not at all","2014","(Married) couple without C. ","direct migration background","427","0.40981021587714","0.379554857328123","0.440065574426157"
"Not at all","2014","(Married) couple without C. ","indirect migration background","144","0.70247352691678","0.63989159746328","0.765055456370279"
"Not at all","2014","Single parent ","no migration background","999","0.542965884724825","0.520441896993125","0.565489872456526"
"Not at all","2014","Single parent ","direct migration background","199","0.644802591870238","0.593782877587531","0.695822306152945"
"Not at all","2014","Single parent ","indirect migration background","174","0.734554236720142","0.677977226285035","0.79113124715525"
"Not at all","2014","Couple + C. LE 16 ","no migration background","3071","0.670837869861676","0.657097652614746","0.684578087108606"
"Not at all","2014","Couple + C. LE 16 ","direct migration background","1207","0.669708047707164","0.647956674513102","0.691459420901226"
"Not at all","2014","Couple + C. LE 16 ","indirect migration background","417","0.705974883491326","0.668638098641837","0.743311668340816"
"Not at all","2014","Couple + C. GT 16 ","no migration background","1314","0.590330623457432","0.569928968288601","0.610732278626262"
"Not at all","2014","Couple + C. GT 16 ","direct migration background","348","0.543530728069978","0.503641787264328","0.583419668875627"
"Not at all","2014","Couple + C. GT 16 ","indirect migration background","185","0.723005384137915","0.667082834081827","0.778927934194003"
"Not at all","2014","Couple + C. LE and GT 16","no migration background","877","0.616160010771926","0.590757968917367","0.641562052626485"
"Not at all","2014","Couple + C. LE and GT 16","direct migration background","370","0.544995187033465","0.505510216826","0.58448015724093"
"Not at all","2014","Couple + C. LE and GT 16","indirect migration background","174","0.822921034012776","0.772705952266631","0.87313611575892"
"Strong","2015","1-pers.-HH","no migration background","","","",""
"Strong","2015","1-pers.-HH","direct migration background","","","",""
"Strong","2015","1-pers.-HH","indirect migration background","","","",""
