"ple0005","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not at all","2002","(Married) couple without C. ","West Germany","2400","0.378464805707424","0.365814972193329","0.391114639221519","3"
"Not at all","2002","(Married) couple without C. ","East Germany","516","0.245047232238499","0.225237725689346","0.264856738787652","3"
"Not at all","2002","Single parent ","West Germany","513","0.602610793463175","0.569438810099102","0.635782776827247","3"
"Not at all","2002","Single parent ","East Germany","178","0.591383708749965","0.535288005091275","0.647479412408654","3"
"Not at all","2002","Couple + C. LE 16 ","West Germany","2667","0.660107611817724","0.645180253834817","0.675034969800631","3"
"Not at all","2002","Couple + C. GT 16 ","East Germany","631","0.571117554738249","0.542106796546626","0.600128312929871","3"
"Strong","2002","1-pers.-HH","West Germany","463","0.223719959422693","0.206644135935709","0.240795782909677","1"
"Strong","2002","1-pers.-HH","East Germany","163","0.236822369635008","0.205961475544631","0.267683263725384","1"
"Strong","2002","(Married) couple without C. ","West Germany","1058","0.216062695128088","0.205328493283175","0.226796896973001","1"
"Strong","2002","(Married) couple without C. ","East Germany","384","0.223347277017714","0.204165332455078","0.24252922158035","1"
"Strong","2002","Single parent ","West Germany","84","0.0999651468297294","0.0796322657714324","0.120298027888026","1"
"Strong","2002","Single parent ","East Germany","26","","","","1"
"Strong","2002","Couple + C. LE 16 ","West Germany","157","0.0452117578986841","0.0386641285591023","0.051759387238266","1"
"Strong","2002","Couple + C. LE 16 ","East Germany","51","0.0662115106714211","0.0496983570943122","0.08272466424853","1"
"Strong","2002","Couple + C. GT 16 ","West Germany","279","0.117469029754041","0.105695492935728","0.129242566572353","1"
"Strong","2002","Couple + C. GT 16 ","East Germany","94","0.0915612145528905","0.0746556065071062","0.108466822598675","1"
"Strong","2002","Couple + C. LE and GT 16","West Germany","80","0.0612317954277916","0.0490540069845642","0.0734095838710191","1"
"Strong","2002","Couple + C. LE and GT 16","East Germany","21","","","","1"
"A little","2003","(Married) couple without C. ","East Germany","","","","","2"
"A little","2003","Couple + C. LE 16 ","East Germany","","","","","2"
"A little","2003","(Married) couple without C. ","West Germany","","","","","2"
"A little","2003","Couple + C. LE and GT 16","West Germany","","","","","2"
"A little","2003","1-pers.-HH","East Germany","","","","","2"
"A little","2003","Couple + C. LE 16 ","West Germany","","","","","2"
"A little","2003","1-pers.-HH","West Germany","","","","","2"
"A little","2003","Single parent ","East Germany","","","","","2"
"A little","2003","Single parent ","West Germany","","","","","2"
"A little","2003","Couple + C. GT 16 ","West Germany","","","","","2"
"A little","2003","Couple + C. GT 16 ","East Germany","","","","","2"
"A little","2003","Couple + C. LE and GT 16","East Germany","","","","","2"
"Not at all","2003","Couple + C. LE 16 ","East Germany","","","","","3"
"Not at all","2003","(Married) couple without C. ","East Germany","","","","","3"
"Not at all","2003","1-pers.-HH","West Germany","","","","","3"
"Not at all","2003","(Married) couple without C. ","West Germany","","","","","3"
"Not at all","2003","Couple + C. LE 16 ","West Germany","","","","","3"
"Not at all","2003","1-pers.-HH","East Germany","","","","","3"
"Not at all","2003","Single parent ","West Germany","","","","","3"
"Not at all","2003","Couple + C. GT 16 ","West Germany","","","","","3"
"Not at all","2003","Couple + C. LE and GT 16","West Germany","","","","","3"
"Not at all","2003","Couple + C. LE and GT 16","East Germany","","","","","3"
"Not at all","2003","Single parent ","East Germany","","","","","3"
"Not at all","2003","Couple + C. GT 16 ","East Germany","","","","","3"
"Strong","2003","1-pers.-HH","West Germany","","","","","1"
"Strong","2003","1-pers.-HH","East Germany","","","","","1"
"Strong","2003","(Married) couple without C. ","West Germany","","","","","1"
"Strong","2003","(Married) couple without C. ","East Germany","","","","","1"
"Strong","2003","Single parent ","West Germany","","","","","1"
"Strong","2003","Single parent ","East Germany","","","","","1"
"Strong","2003","Couple + C. LE 16 ","West Germany","","","","","1"
"Strong","2003","Couple + C. LE 16 ","East Germany","","","","","1"
"Strong","2003","Couple + C. GT 16 ","West Germany","","","","","1"
"Strong","2003","Couple + C. GT 16 ","East Germany","","","","","1"
"Strong","2003","Couple + C. LE and GT 16","West Germany","","","","","1"
"Strong","2003","Couple + C. LE and GT 16","East Germany","","","","","1"
"A little","2004","(Married) couple without C. ","West Germany","2088","0.401459223272342","0.388435462395367","0.414482984149318","2"
"A little","2004","Couple + C. LE and GT 16","West Germany","355","0.292767636582505","0.268940512864729","0.316594760300282","2"
"A little","2004","1-pers.-HH","East Germany","277","0.372803052816885","0.337409006806511","0.408197098827259","2"
"A little","2004","(Married) couple without C. ","East Germany","886","0.492923769383103","0.469904289777565","0.515943248988641","2"
"A little","2004","1-pers.-HH","West Germany","700","0.337354128436144","0.317619563474382","0.357088693397907","2"
"A little","2004","Couple + C. LE 16 ","West Germany","927","0.296724124306292","0.281154781464096","0.312293467148488","2"
"A little","2004","Single parent ","West Germany","220","0.290838520080211","0.259485520114112","0.32219152004631","2"
"A little","2004","Single parent ","East Germany","79","0.263024370966301","0.212264123793065","0.313784618139536","2"
"A little","2004","Couple + C. LE 16 ","East Germany","237","0.327176794793703","0.293620820729747","0.360732768857659","2"
"A little","2004","Couple + C. GT 16 ","West Germany","923","0.328285588305121","0.310854682811145","0.345716493799096","2"
"A little","2004","Couple + C. GT 16 ","East Germany","390","0.36051372930668","0.33249360498384","0.388533853629519","2"
"A little","2004","Couple + C. LE and GT 16","East Germany","128","0.346504267896619","0.299155585280281","0.393852950512957","2"
"Not at all","2004","1-pers.-HH","East Germany","281","0.386289014649847","0.350649921832819","0.421928107466876","3"
"Not at all","2004","(Married) couple without C. ","West Germany","2322","0.378424954223278","0.365539329138025","0.39131057930853","3"
"Not at all","2004","(Married) couple without C. ","East Germany","534","0.25524097474375","0.235166135369638","0.275315814117862","3"
"Not at all","2004","Couple + C. LE 16 ","West Germany","2259","0.65983406866972","0.643686997145723","0.675981140193718","3"
"Not at all","2004","Couple + C. LE 16 ","East Germany","481","0.62730301846328","0.592721445074281","0.66188459185228","3"
"Not at all","2004","Couple + C. LE and GT 16","West Germany","983","0.655968093676631","0.631092712621833","0.680843474731429","3"
"Not at all","2004","Couple + C. LE and GT 16","East Germany","240","0.597499335556427","0.548703333338747","0.646295337774106","3"
"Not at all","2004","1-pers.-HH","West Germany","1022","0.418267583566377","0.397678712671108","0.438856454461646","3"
"Not at all","2004","Single parent ","West Germany","501","0.59211520409224","0.558187659100201","0.626042749084278","3"
"Not at all","2004","Single parent ","East Germany","184","0.640040769234268","0.58470198082762","0.695379557640915","3"
"Not at all","2004","Couple + C. GT 16 ","West Germany","1634","0.572136463848948","0.553770904577376","0.59050202312052","3"
"Not at all","2004","Couple + C. GT 16 ","East Germany","642","0.550564684603445","0.52153573549281","0.57959363371408","3"
"Strong","2004","1-pers.-HH","West Germany","483","0.244378287997479","0.226442216876562","0.262314359118395","1"
"Strong","2004","1-pers.-HH","East Germany","159","0.240907932533268","0.209606710731867","0.272209154334668","1"
"Strong","2004","(Married) couple without C. ","West Germany","1032","0.22011582250438","0.209107794951503","0.231123850057258","1"
"Strong","2004","(Married) couple without C. ","East Germany","392","0.251835255873147","0.231849256080308","0.271821255665985","1"
"Strong","2004","Single parent ","West Germany","85","0.117046275827549","0.0948526458291458","0.139239905825952","1"
"Strong","2004","Single parent ","East Germany","26","","","","1"
"Strong","2004","Couple + C. LE 16 ","West Germany","121","0.0434418070239876","0.0364941138222016","0.0503895002257736","1"
"Strong","2004","Couple + C. LE 16 ","East Germany","33","0.0455201867430168","0.030612388246779","0.0604279852392547","1"
"Strong","2004","Couple + C. GT 16 ","West Germany","231","0.0995779478459317","0.0884630275284526","0.110692868163411","1"
"Strong","2004","Couple + C. GT 16 ","East Germany","96","0.0889215860898749","0.0723113800359429","0.105531792143807","1"
"Strong","2004","Couple + C. LE and GT 16","West Germany","63","0.0512642697408638","0.0397162095352252","0.0628123299465025","1"
"Strong","2004","Couple + C. LE and GT 16","East Germany","20","","","","1"
"A little","2005","1-pers.-HH","West Germany","","","","","2"
"A little","2005","1-pers.-HH","East Germany","","","","","2"
"A little","2005","(Married) couple without C. ","West Germany","","","","","2"
"A little","2005","(Married) couple without C. ","East Germany","","","","","2"
"A little","2005","Single parent ","West Germany","","","","","2"
"A little","2005","Single parent ","East Germany","","","","","2"
"A little","2005","Couple + C. LE 16 ","West Germany","","","","","2"
"A little","2005","Couple + C. LE 16 ","East Germany","","","","","2"
"A little","2005","Couple + C. LE and GT 16","West Germany","","","","","2"
"A little","2005","Couple + C. GT 16 ","West Germany","","","","","2"
"A little","2005","Couple + C. GT 16 ","East Germany","","","","","2"
"A little","2005","Couple + C. LE and GT 16","East Germany","","","","","2"
"Not at all","2005","1-pers.-HH","West Germany","","","","","3"
"Not at all","2005","1-pers.-HH","East Germany","","","","","3"
"Not at all","2005","(Married) couple without C. ","West Germany","","","","","3"
"Not at all","2005","(Married) couple without C. ","East Germany","","","","","3"
"Not at all","2005","Single parent ","West Germany","","","","","3"
"Not at all","2005","Single parent ","East Germany","","","","","3"
"Not at all","2005","Couple + C. LE 16 ","West Germany","","","","","3"
"Not at all","2005","Couple + C. LE 16 ","East Germany","","","","","3"
"Not at all","2005","Couple + C. GT 16 ","West Germany","","","","","3"
"Not at all","2005","Couple + C. LE and GT 16","West Germany","","","","","3"
"Not at all","2005","Couple + C. LE and GT 16","East Germany","","","","","3"
"Not at all","2005","Couple + C. GT 16 ","East Germany","","","","","3"
"Strong","2005","1-pers.-HH","West Germany","","","","","1"
"Strong","2005","1-pers.-HH","East Germany","","","","","1"
"Strong","2005","(Married) couple without C. ","West Germany","","","","","1"
"Strong","2005","(Married) couple without C. ","East Germany","","","","","1"
"Strong","2005","Single parent ","West Germany","","","","","1"
"Strong","2005","Single parent ","East Germany","","","","","1"
"Strong","2005","Couple + C. LE 16 ","West Germany","","","","","1"
"Strong","2005","Couple + C. LE 16 ","East Germany","","","","","1"
"Strong","2005","Couple + C. GT 16 ","West Germany","","","","","1"
"Strong","2005","Couple + C. GT 16 ","East Germany","","","","","1"
"Strong","2005","Couple + C. LE and GT 16","West Germany","","","","","1"
"Strong","2005","Couple + C. LE and GT 16","East Germany","","","","","1"
"A little","2006","Couple + C. LE and GT 16","West Germany","349","0.32509127328303","0.298489083473312","0.351693463092748","2"
"A little","2006","1-pers.-HH","West Germany","818","0.336296159486837","0.317821076719993","0.354771242253682","2"
"A little","2006","1-pers.-HH","East Germany","317","0.385548434958281","0.352475729164628","0.418621140751933","2"
"A little","2006","(Married) couple without C. ","West Germany","2256","0.39431573979811","0.381852051761544","0.406779427834677","2"
"A little","2006","(Married) couple without C. ","East Germany","992","0.498767558393142","0.476671510829997","0.520863605956287","2"
"A little","2006","Single parent ","West Germany","253","0.315185171163843","0.284384382211864","0.345985960115821","2"
"A little","2006","Single parent ","East Germany","95","0.363195573312718","0.308129058453005","0.418262088172431","2"
"A little","2006","Couple + C. LE 16 ","West Germany","862","0.291266596512471","0.27553933444615","0.306993858578791","2"
"A little","2006","Couple + C. LE 16 ","East Germany","244","0.344441148955233","0.309635083130106","0.379247214780361","2"
"A little","2006","Couple + C. GT 16 ","West Germany","813","0.306116338905586","0.288418069034308","0.323814608776865","2"
"A little","2006","Couple + C. GT 16 ","East Germany","423","0.364727232112681","0.335763493868924","0.393690970356438","2"
"A little","2006","Couple + C. LE and GT 16","East Germany","83","0.229082983637554","0.181686638762544","0.276479328512564","2"
"Not at all","2006","(Married) couple without C. ","East Germany","567","0.260707330427705","0.241306034841822","0.280108626013589","3"
"Not at all","2006","Couple + C. LE 16 ","East Germany","449","0.619830127371341","0.584273810380911","0.655386444361771","3"
"Not at all","2006","1-pers.-HH","West Germany","1139","0.430946751878786","0.411581349171814","0.450312154585759","3"
"Not at all","2006","Couple + C. LE and GT 16","East Germany","203","0.731559073841751","0.681579369291288","0.781538778392214","3"
"Not at all","2006","(Married) couple without C. ","West Germany","2482","0.392169935828289","0.379718208355913","0.404621663300666","3"
"Not at all","2006","Couple + C. LE 16 ","West Germany","2197","0.660666183058602","0.644276485411725","0.67705588070548","3"
"Not at all","2006","Couple + C. LE and GT 16","West Germany","771","0.611843537821676","0.584166742027022","0.639520333616329","3"
"Not at all","2006","1-pers.-HH","East Germany","318","0.35849505697348","0.32590928475525","0.391080829191709","3"
"Not at all","2006","Single parent ","West Germany","519","0.582859877502151","0.550169838614029","0.615549916390272","3"
"Not at all","2006","Couple + C. GT 16 ","West Germany","1566","0.596383688813867","0.577543230636416","0.615224146991319","3"
"Not at all","2006","Single parent ","East Germany","168","0.561909523323285","0.505098922363264","0.618720124283306","3"
"Not at all","2006","Couple + C. GT 16 ","East Germany","543","0.541585542845213","0.51160406175558","0.571567023934847","3"
"Strong","2006","1-pers.-HH","West Germany","555","0.232757088634376","0.21623152906567","0.249282648203083","1"
"Strong","2006","1-pers.-HH","East Germany","197","0.25595650806824","0.226303505354408","0.285609510782072","1"
"Strong","2006","(Married) couple without C. ","West Germany","1168","0.213514324373601","0.203063265684923","0.223965383062278","1"
"Strong","2006","(Married) couple without C. ","East Germany","408","0.240525111179153","0.221637247805789","0.259412974552516","1"
"Strong","2006","Single parent ","West Germany","102","0.101954951334007","0.0818942737991796","0.122015628868834","1"
"Strong","2006","Single parent ","East Germany","30","0.0748949033639973","0.0447554098377154","0.105034396890279","1"
"Strong","2006","Couple + C. LE 16 ","West Germany","147","0.0480672204289272","0.0406627504357847","0.0554716904220696","1"
"Strong","2006","Couple + C. LE 16 ","East Germany","23","","","","1"
"Strong","2006","Couple + C. GT 16 ","West Germany","226","0.0974999722805462","0.0861087563263399","0.108891188234752","1"
"Strong","2006","Couple + C. GT 16 ","East Germany","95","0.093687225042106","0.0761536838619766","0.111220766222235","1"
"Strong","2006","Couple + C. LE and GT 16","West Germany","71","0.0630651888952946","0.0492600192361019","0.0768703585544873","1"
"Strong","2006","Couple + C. LE and GT 16","East Germany","16","","","","1"
"A little","2007","Couple + C. LE and GT 16","West Germany","","","","","2"
"A little","2007","1-pers.-HH","West Germany","","","","","2"
"A little","2007","1-pers.-HH","East Germany","","","","","2"
"A little","2007","(Married) couple without C. ","West Germany","","","","","2"
"A little","2007","(Married) couple without C. ","East Germany","","","","","2"
"A little","2007","Single parent ","West Germany","","","","","2"
"A little","2007","Single parent ","East Germany","","","","","2"
"A little","2007","Couple + C. LE 16 ","West Germany","","","","","2"
"A little","2007","Couple + C. LE 16 ","East Germany","","","","","2"
"A little","2007","Couple + C. GT 16 ","West Germany","","","","","2"
"A little","2007","Couple + C. GT 16 ","East Germany","","","","","2"
"A little","2007","Couple + C. LE and GT 16","East Germany","","","","","2"
"Not at all","2007","1-pers.-HH","East Germany","","","","","3"
"Not at all","2007","(Married) couple without C. ","West Germany","","","","","3"
"Not at all","2007","(Married) couple without C. ","East Germany","","","","","3"
"Not at all","2007","Couple + C. LE 16 ","West Germany","","","","","3"
"Not at all","2007","Couple + C. LE 16 ","East Germany","","","","","3"
"Not at all","2007","Couple + C. LE and GT 16","West Germany","","","","","3"
"Not at all","2007","Couple + C. LE and GT 16","East Germany","","","","","3"
"Not at all","2007","1-pers.-HH","West Germany","","","","","3"
"Not at all","2007","Single parent ","West Germany","","","","","3"
"Not at all","2007","Single parent ","East Germany","","","","","3"
"Not at all","2007","Couple + C. GT 16 ","West Germany","","","","","3"
"Not at all","2007","Couple + C. GT 16 ","East Germany","","","","","3"
"Strong","2007","1-pers.-HH","West Germany","","","","","1"
"Strong","2007","1-pers.-HH","East Germany","","","","","1"
"Strong","2007","(Married) couple without C. ","West Germany","","","","","1"
"Strong","2007","(Married) couple without C. ","East Germany","","","","","1"
"Strong","2007","Single parent ","West Germany","","","","","1"
"Strong","2007","Single parent ","East Germany","","","","","1"
"Strong","2007","Couple + C. LE 16 ","West Germany","","","","","1"
"Strong","2007","Couple + C. LE 16 ","East Germany","","","","","1"
"Strong","2007","Couple + C. GT 16 ","West Germany","","","","","1"
"Strong","2007","Couple + C. GT 16 ","East Germany","","","","","1"
"Strong","2007","Couple + C. LE and GT 16","West Germany","","","","","1"
"Strong","2007","Couple + C. LE and GT 16","East Germany","","","","","1"
"A little","2008","1-pers.-HH","West Germany","751","0.338848247814694","0.319419989628821","0.358276506000567","2"
"A little","2008","Couple + C. LE and GT 16","West Germany","270","0.307576458138052","0.27857938731908","0.336573528957024","2"
"A little","2008","1-pers.-HH","East Germany","300","0.378636593723995","0.344287298164127","0.412985889283862","2"
"A little","2008","(Married) couple without C. ","West Germany","2084","0.413553580289317","0.400169617322683","0.426937543255951","2"
"A little","2008","(Married) couple without C. ","East Germany","934","0.546489083734881","0.523889015247311","0.569089152222452","2"
"A little","2008","Single parent ","West Germany","231","0.300179878342601","0.268478779246958","0.331880977438243","2"
"A little","2008","Single parent ","East Germany","79","0.302732631408711","0.249109419291511","0.356355843525911","2"
"A little","2008","Couple + C. LE 16 ","West Germany","653","0.261031119946117","0.244136245640901","0.277925994251333","2"
"A little","2008","Couple + C. LE 16 ","East Germany","180","0.317042453230196","0.280266317190445","0.353818589269947","2"
"A little","2008","Couple + C. GT 16 ","West Germany","794","0.351937878698287","0.332969075389783","0.370906682006791","2"
"A little","2008","Couple + C. GT 16 ","East Germany","329","0.335410578972106","0.305017596890678","0.365803561053534","2"
"A little","2008","Couple + C. LE and GT 16","East Germany","80","0.333094326118525","0.273465220710918","0.392723431526131","2"
"Not at all","2008","1-pers.-HH","West Germany","1008","0.416803749031782","0.396566389952984","0.437041108110579","3"
"Not at all","2008","1-pers.-HH","East Germany","295","0.399721597876427","0.365032830137212","0.434410365615642","3"
"Not at all","2008","(Married) couple without C. ","West Germany","2128","0.381647210501579","0.368444780532401","0.394849640470758","3"
"Not at all","2008","(Married) couple without C. ","East Germany","531","0.237377365282927","0.218062146350273","0.256692584215582","3"
"Not at all","2008","Single parent ","West Germany","489","0.611445052920922","0.577732219276802","0.645157886565043","3"
"Not at all","2008","Single parent ","East Germany","180","0.628155260698028","0.571747630002471","0.684562891393586","3"
"Not at all","2008","Couple + C. LE 16 ","West Germany","1809","0.672262289906178","0.654206007872064","0.690318571940291","3"
"Not at all","2008","Couple + C. LE 16 ","East Germany","422","0.652223351367118","0.614582545399538","0.689864157334698","3"
"Not at all","2008","Couple + C. GT 16 ","West Germany","1423","0.554691420833104","0.534951070139472","0.574431771526735","3"
"Not at all","2008","Couple + C. LE and GT 16","West Germany","655","0.649292253888661","0.619308606568067","0.679275901209255","3"
"Not at all","2008","Couple + C. LE and GT 16","East Germany","149","0.644298627829821","0.583732634602852","0.70486462105679","3"
"Not at all","2008","Couple + C. GT 16 ","East Germany","518","0.591068327651261","0.559419877844653","0.622716777457869","3"
"Strong","2008","1-pers.-HH","West Germany","521","0.244348003153524","0.226710139468521","0.261985866838528","1"
"Strong","2008","1-pers.-HH","East Germany","171","0.221641808399579","0.192228132762685","0.251055484036472","1"
"Strong","2008","(Married) couple without C. ","West Germany","989","0.204799209209103","0.19383172031117","0.215766698107037","1"
"Strong","2008","(Married) couple without C. ","East Germany","399","0.216133550982191","0.19744794143988","0.234819160524503","1"
"Strong","2008","Single parent ","West Germany","83","0.088375068736477","0.0687431251421082","0.108007012330846","1"
"Strong","2008","Single parent ","East Germany","23","","","","1"
"Strong","2008","Couple + C. LE 16 ","West Germany","134","0.0667065901477051","0.0571084029212496","0.0763047773741606","1"
"Strong","2008","Couple + C. LE 16 ","East Germany","13","","","","1"
"Strong","2008","Couple + C. GT 16 ","West Germany","218","0.0933707004686096","0.0818144008897851","0.104927000047434","1"
"Strong","2008","Couple + C. GT 16 ","East Germany","80","0.0735210933766332","0.0567202156730613","0.0903219710802051","1"
"Strong","2008","Couple + C. LE and GT 16","West Germany","48","0.0431312879732871","0.0303664865955836","0.0558960893509905","1"
"Strong","2008","Couple + C. LE and GT 16","East Germany","11","","","","1"
"A little","2009","Couple + C. LE and GT 16","West Germany","","","","","2"
"A little","2009","1-pers.-HH","West Germany","","","","","2"
"A little","2009","(Married) couple without C. ","West Germany","","","","","2"
"A little","2009","(Married) couple without C. ","East Germany","","","","","2"
"A little","2009","Single parent ","West Germany","","","","","2"
"A little","2009","Single parent ","East Germany","","","","","2"
"A little","2009","Couple + C. LE 16 ","West Germany","","","","","2"
"A little","2009","Couple + C. LE 16 ","East Germany","","","","","2"
"A little","2009","Couple + C. GT 16 ","West Germany","","","","","2"
"A little","2009","Couple + C. GT 16 ","East Germany","","","","","2"
"A little","2009","Couple + C. LE and GT 16","East Germany","","","","","2"
"A little","2009","1-pers.-HH","East Germany","","","","","2"
"Not at all","2009","Couple + C. LE and GT 16","East Germany","","","","","3"
"Not at all","2009","Couple + C. LE and GT 16","West Germany","","","","","3"
"Not at all","2009","1-pers.-HH","West Germany","","","","","3"
"Not at all","2009","1-pers.-HH","East Germany","","","","","3"
"Not at all","2009","(Married) couple without C. ","West Germany","","","","","3"
"Not at all","2009","(Married) couple without C. ","East Germany","","","","","3"
"Not at all","2009","Single parent ","West Germany","","","","","3"
"Not at all","2009","Single parent ","East Germany","","","","","3"
"Not at all","2009","Couple + C. LE 16 ","West Germany","","","","","3"
"Not at all","2009","Couple + C. LE 16 ","East Germany","","","","","3"
"Not at all","2009","Couple + C. GT 16 ","West Germany","","","","","3"
"Not at all","2009","Couple + C. GT 16 ","East Germany","","","","","3"
"Strong","2009","(Married) couple without C. ","West Germany","","","","","1"
"Strong","2009","(Married) couple without C. ","East Germany","","","","","1"
"Strong","2009","Single parent ","West Germany","","","","","1"
"Strong","2009","Single parent ","East Germany","","","","","1"
"Strong","2009","Couple + C. LE 16 ","West Germany","","","","","1"
"Strong","2009","Couple + C. LE 16 ","East Germany","","","","","1"
"Strong","2009","Couple + C. GT 16 ","West Germany","","","","","1"
"Strong","2009","Couple + C. GT 16 ","East Germany","","","","","1"
"Strong","2009","Couple + C. LE and GT 16","West Germany","","","","","1"
"Strong","2009","Couple + C. LE and GT 16","East Germany","","","","","1"
"Strong","2009","1-pers.-HH","West Germany","","","","","1"
"Strong","2009","1-pers.-HH","East Germany","","","","","1"
"A little","2010","Couple + C. LE and GT 16","West Germany","258","0.340966727819466","0.309413178825549","0.372520276813383","2"
"A little","2010","1-pers.-HH","West Germany","725","0.356591721793984","0.335882149555691","0.377301294032277","2"
"A little","2010","(Married) couple without C. ","West Germany","1922","0.424356421328863","0.410082991458206","0.438629851199519","2"
"A little","2010","(Married) couple without C. ","East Germany","888","0.528792134408908","0.505167516797608","0.552416752020209","2"
"A little","2010","Single parent ","West Germany","217","0.302531883506641","0.267353555310356","0.337710211702925","2"
"A little","2010","Single parent ","East Germany","77","0.292178274126528","0.234034922333104","0.350321625919952","2"
"A little","2010","Couple + C. LE 16 ","West Germany","541","0.297769045592365","0.277693183635302","0.317844907549427","2"
"A little","2010","Couple + C. LE 16 ","East Germany","172","0.354792975840651","0.315023694305157","0.394562257376145","2"
"A little","2010","Couple + C. GT 16 ","West Germany","738","0.359302437118369","0.338940959990548","0.37966391424619","2"
"A little","2010","Couple + C. GT 16 ","East Germany","289","0.393468254200729","0.357070326220164","0.429866182181294","2"
"A little","2010","Couple + C. LE and GT 16","East Germany","56","0.336608672442686","0.267575253325531","0.405642091559842","2"
"A little","2010","1-pers.-HH","East Germany","267","0.395372410850285","0.359022541918324","0.431722279782246","2"
"Not at all","2010","Couple + C. LE and GT 16","West Germany","563","0.598391645770809","0.565760473780827","0.63102281776079","3"
"Not at all","2010","Couple + C. LE and GT 16","East Germany","113","0.603310894897948","0.531843564618192","0.674778225177704","3"
"Not at all","2010","1-pers.-HH","West Germany","874","0.416739609168936","0.395423604326667","0.438055614011204","3"
"Not at all","2010","1-pers.-HH","East Germany","253","0.377519662217632","0.341479370666216","0.413559953769049","3"
"Not at all","2010","(Married) couple without C. ","West Germany","1805","0.374267322594295","0.360291689284668","0.388242955903923","3"
"Not at all","2010","(Married) couple without C. ","East Germany","448","0.233373629416284","0.21335502507168","0.253392233760889","3"
"Not at all","2010","Single parent ","West Germany","370","0.595300492767743","0.557711395159708","0.632889590375778","3"
"Not at all","2010","Single parent ","East Germany","144","0.613571469567268","0.551315452840209","0.675827486294326","3"
"Not at all","2010","Couple + C. LE 16 ","West Germany","1345","0.648370639485193","0.627407869106102","0.669333409864285","3"
"Not at all","2010","Couple + C. LE 16 ","East Germany","362","0.598647527619775","0.55790394041125","0.6393911148283","3"
"Not at all","2010","Couple + C. GT 16 ","West Germany","1224","0.554541321034015","0.533449050549517","0.575633591518512","3"
"Not at all","2010","Couple + C. GT 16 ","East Germany","343","0.52733902347479","0.490141427493961","0.564536619455619","3"
"Strong","2010","(Married) couple without C. ","West Germany","879","0.201376256076842","0.189794848001572","0.212957664152111","1"
"Strong","2010","(Married) couple without C. ","East Germany","379","0.237834236174807","0.217684102443841","0.257984369905774","1"
"Strong","2010","Single parent ","West Germany","68","0.102167623725616","0.0789732997872637","0.125361947663969","1"
"Strong","2010","Single parent ","East Germany","14","","","","1"
"Strong","2010","Couple + C. LE 16 ","West Germany","107","0.0538603149224419","0.0439495650539253","0.0637710647909585","1"
"Strong","2010","Couple + C. LE 16 ","East Germany","22","","","","1"
"Strong","2010","Couple + C. GT 16 ","West Germany","171","0.0861562418476164","0.0742484286921879","0.0980640550030449","1"
"Strong","2010","Couple + C. GT 16 ","East Germany","60","0.0791927223244809","0.0590729968059509","0.099312447843011","1"
"Strong","2010","Couple + C. LE and GT 16","West Germany","46","0.0606416264097253","0.0447547097205434","0.0765285430989073","1"
"Strong","2010","Couple + C. LE and GT 16","East Germany","11","","","","1"
"Strong","2010","1-pers.-HH","West Germany","456","0.22666866903708","0.208566912144362","0.244770425929799","1"
"Strong","2010","1-pers.-HH","East Germany","175","0.227107926932083","0.195959848342699","0.258256005521467","1"
"A little","2011","Couple + C. LE and GT 16","West Germany","","","","","2"
"A little","2011","1-pers.-HH","West Germany","","","","","2"
