"ple0005","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"A little","2007","Couple + C. LE and GT 16","","","",""
"Not at all","2007","1-pers.-HH","","","",""
"Not at all","2007","(Married) couple without C. ","","","",""
"Not at all","2007","Single parent ","","","",""
"Not at all","2007","Couple + C. LE 16 ","","","",""
"Not at all","2007","Couple + C. GT 16 ","","","",""
"Not at all","2007","Couple + C. LE and GT 16","","","",""
"Strong","2008","1-pers.-HH","692","0.239888365512229","0.22472392386702","0.255052807157437"
"Strong","2008","(Married) couple without C. ","1388","0.207079990466015","0.197631209865479","0.216528771066551"
"Strong","2008","Single parent ","106","0.0845247985928041","0.0679728706695049","0.101076726516103"
"Strong","2008","Couple + C. LE 16 ","147","0.0617349681699527","0.0534105034323238","0.0700594329075816"
"Strong","2008","Couple + C. GT 16 ","298","0.0896305160434","0.0799747656459045","0.0992862664408956"
"Strong","2008","Couple + C. LE and GT 16","59","0.0398884886780651","0.0288755728519051","0.0509014045042251"
"A little","2008","1-pers.-HH","1051","0.346662926012642","0.32976219489897","0.363563657126313"
"A little","2008","(Married) couple without C. ","3018","0.440303859282727","0.428728235320962","0.451879483244491"
"A little","2008","Single parent ","310","0.300690121238","0.273404890316089","0.327975352159911"
"A little","2008","Couple + C. LE 16 ","833","0.268772255267582","0.253438572055893","0.284105938479271"
"A little","2008","Couple + C. GT 16 ","1123","0.34882370375567","0.332713481847091","0.364933925664248"
"A little","2008","Couple + C. LE and GT 16","350","0.311608242825574","0.285544307460768","0.33767217819038"
"Not at all","2008","1-pers.-HH","1303","0.41344870847513","0.395960434072332","0.430936982877927"
"Not at all","2008","(Married) couple without C. ","2659","0.352616150251258","0.341475153741194","0.363757146761322"
"Not at all","2008","Single parent ","669","0.614785080169196","0.585828555882881","0.64374160445551"
"Not at all","2008","Couple + C. LE 16 ","2231","0.669492776562465","0.653222633792264","0.685762919332667"
"Not at all","2008","Couple + C. GT 16 ","1941","0.56154578020093","0.544773042799948","0.578318517601913"
"Not at all","2008","Couple + C. LE and GT 16","804","0.648503268496361","0.621635325345585","0.675371211647136"
"Strong","2009","1-pers.-HH","","","",""
"Strong","2009","(Married) couple without C. ","","","",""
"Strong","2009","Single parent ","","","",""
"Strong","2009","Couple + C. LE 16 ","","","",""
"Strong","2009","Couple + C. GT 16 ","","","",""
"Strong","2009","Couple + C. LE and GT 16","","","",""
"A little","2009","1-pers.-HH","","","",""
"A little","2009","(Married) couple without C. ","","","",""
"A little","2009","Single parent ","","","",""
"A little","2009","Couple + C. LE 16 ","","","",""
"A little","2009","Couple + C. GT 16 ","","","",""
"A little","2009","Couple + C. LE and GT 16","","","",""
"Not at all","2009","1-pers.-HH","","","",""
"Not at all","2009","(Married) couple without C. ","","","",""
"Not at all","2009","Single parent ","","","",""
"Not at all","2009","Couple + C. LE 16 ","","","",""
"Not at all","2009","Couple + C. GT 16 ","","","",""
"Not at all","2009","Couple + C. LE and GT 16","","","",""
"Strong","2010","1-pers.-HH","631","0.226755935126836","0.211105753817145","0.242406116436526"
"Strong","2010","(Married) couple without C. ","1258","0.208698871008951","0.198680753110743","0.21871698890716"
"Strong","2010","Single parent ","82","0.10056824770549","0.080809125972889","0.120327369438091"
"Strong","2010","Couple + C. LE 16 ","129","0.0527407546564603","0.044063731239189","0.0614177780737316"
"Strong","2010","Couple + C. GT 16 ","231","0.0850102572956957","0.074725770071323","0.0952947445200685"
"Strong","2010","Couple + C. LE and GT 16","57","0.0605812588585105","0.0461310705399193","0.0750314471771017"
"A little","2010","1-pers.-HH","992","0.364296168613207","0.346310091112876","0.382282246113538"
"A little","2010","(Married) couple without C. ","2810","0.445332419175987","0.433080228602154","0.457584609749821"
"A little","2010","Single parent ","294","0.300440365747378","0.270321084787023","0.330559646707734"
"A little","2010","Couple + C. LE 16 ","713","0.306513507263388","0.288615404992333","0.324411609534443"
"A little","2010","Couple + C. GT 16 ","1027","0.364925096529325","0.347172854669731","0.382677338388918"
"A little","2010","Couple + C. LE and GT 16","314","0.340497932272498","0.311794087654685","0.369201776890312"
"Not at all","2010","1-pers.-HH","1127","0.408947896259958","0.390572842556586","0.427322949963329"
"Not at all","2010","(Married) couple without C. ","2253","0.345968709815061","0.334242089331066","0.357695330299057"
"Not at all","2010","Single parent ","514","0.598991386547131","0.56679254648052","0.631190226613743"
"Not at all","2010","Couple + C. LE 16 ","1707","0.640745738080152","0.622120278364705","0.659371197795598"
"Not at all","2010","Couple + C. GT 16 ","1567","0.55006464617498","0.531719516286599","0.568409776063361"
"Not at all","2010","Couple + C. LE and GT 16","676","0.598920808868991","0.5692332480547","0.628608369683282"
"Strong","2011","1-pers.-HH","","","",""
"Strong","2011","(Married) couple without C. ","","","",""
"Strong","2011","Single parent ","","","",""
"Strong","2011","Couple + C. LE 16 ","","","",""
"Strong","2011","Couple + C. GT 16 ","","","",""
"Strong","2011","Couple + C. LE and GT 16","","","",""
"A little","2011","1-pers.-HH","","","",""
"A little","2011","(Married) couple without C. ","","","",""
"A little","2011","Single parent ","","","",""
"A little","2011","Couple + C. LE 16 ","","","",""
"A little","2011","Couple + C. GT 16 ","","","",""
"A little","2011","Couple + C. LE and GT 16","","","",""
"Not at all","2011","1-pers.-HH","","","",""
"Not at all","2011","(Married) couple without C. ","","","",""
"Not at all","2011","Single parent ","","","",""
"Not at all","2011","Couple + C. LE 16 ","","","",""
"Not at all","2011","Couple + C. GT 16 ","","","",""
"Not at all","2011","Couple + C. LE and GT 16","","","",""
"Strong","2012","1-pers.-HH","834","0.217700610056123","0.204365410598451","0.231035809513794"
"Strong","2012","(Married) couple without C. ","1620","0.199802848500058","0.191116006848088","0.208489690152028"
"Strong","2012","Single parent ","140","0.109142580467035","0.0915221511020304","0.126763009832041"
"Strong","2012","Couple + C. LE 16 ","151","0.0471554181576805","0.0396547967003728","0.0546560396149881"
"Strong","2012","Couple + C. GT 16 ","265","0.0885042125678202","0.0782928665533317","0.0987155585823088"
"Strong","2012","Couple + C. LE and GT 16","65","0.0779244075086713","0.0620258841454041","0.0938229308719386"
"A little","2012","1-pers.-HH","1326","0.365178718325675","0.349620435361216","0.380737001290133"
"A little","2012","(Married) couple without C. ","3507","0.424699203702834","0.413960526754141","0.435437880651527"
"A little","2012","Single parent ","356","0.30140694977243","0.275476858900432","0.327337040644429"
"A little","2012","Couple + C. LE 16 ","876","0.306640543575215","0.290324516287612","0.322956570862818"
"A little","2012","Couple + C. GT 16 ","1014","0.334553431959554","0.317590027076814","0.351516836842294"
"A little","2012","Couple + C. LE and GT 16","300","0.306532449190505","0.279186810487869","0.333878087893141"
"Not at all","2012","1-pers.-HH","1519","0.417120671618203","0.401187457941771","0.433053885294635"
"Not at all","2012","(Married) couple without C. ","3012","0.375497947797108","0.36497752277326","0.386018372820956"
"Not at all","2012","Single parent ","707","0.589450469760534","0.561651947097697","0.617248992423371"
"Not at all","2012","Couple + C. LE 16 ","2041","0.646204038267104","0.629284765852611","0.663123310681598"
"Not at all","2012","Couple + C. GT 16 ","1693","0.576942355472626","0.55918044512552","0.594704265819732"
"Not at all","2012","Couple + C. LE and GT 16","727","0.615543143300824","0.586690219670257","0.64439606693139"
"Strong","2013","1-pers.-HH","","","",""
"Strong","2013","(Married) couple without C. ","","","",""
"Strong","2013","Single parent ","","","",""
"Strong","2013","Couple + C. LE 16 ","","","",""
"Strong","2013","Couple + C. GT 16 ","","","",""
"Strong","2013","Couple + C. LE and GT 16","","","",""
"A little","2013","1-pers.-HH","","","",""
"A little","2013","(Married) couple without C. ","","","",""
"A little","2013","Single parent ","","","",""
"A little","2013","Couple + C. LE 16 ","","","",""
"A little","2013","Couple + C. GT 16 ","","","",""
"A little","2013","Couple + C. LE and GT 16","","","",""
"Not at all","2013","1-pers.-HH","","","",""
"Not at all","2013","(Married) couple without C. ","","","",""
"Not at all","2013","Single parent ","","","",""
"Not at all","2013","Couple + C. LE 16 ","","","",""
"Not at all","2013","Couple + C. GT 16 ","","","",""
"Not at all","2013","Couple + C. LE and GT 16","","","",""
"Strong","2014","1-pers.-HH","811","0.219916373502003","0.206488607507726","0.233344139496279"
"Strong","2014","(Married) couple without C. ","1555","0.195577708104515","0.186882744992454","0.204272671216576"
"Strong","2014","Single parent ","288","0.108768911423474","0.0964428595766241","0.121094963270324"
"Strong","2014","Couple + C. LE 16 ","384","0.0594994467226419","0.0539019947916508","0.0650968986536329"
"Strong","2014","Couple + C. GT 16 ","297","0.100165897507573","0.0895580929278191","0.110773702087328"
"Strong","2014","Couple + C. LE and GT 16","163","0.0699394802612666","0.0593799653515102","0.080498995171023"
"A little","2014","1-pers.-HH","1274","0.352772570667976","0.337281541829895","0.368263599506057"
"A little","2014","(Married) couple without C. ","3388","0.416818810110301","0.406010907375197","0.427626712845405"
"A little","2014","Single parent ","791","0.315603438373074","0.297204142300988","0.33400273444516"
"A little","2014","Couple + C. LE 16 ","1782","0.26769045441235","0.257213907273946","0.278167001550755"
"A little","2014","Couple + C. GT 16 ","933","0.307396798804501","0.291093471015796","0.323700126593206"
"A little","2014","Couple + C. LE and GT 16","657","0.312456777549986","0.293266902800876","0.331646652299097"
"Not at all","2014","1-pers.-HH","1570","0.427311055830021","0.411273585546799","0.443348526113243"
"Not at all","2014","(Married) couple without C. ","3051","0.387603481785184","0.376923359869381","0.398283603700988"
"Not at all","2014","Single parent ","1372","0.575627650203452","0.556060805477363","0.59519449492954"
"Not at all","2014","Couple + C. LE 16 ","4695","0.672810098865008","0.66170811536839","0.683912082361626"
"Not at all","2014","Couple + C. GT 16 ","1847","0.592437303687926","0.575075183645833","0.609799423730018"
"Not at all","2014","Couple + C. LE and GT 16","1421","0.617603742188747","0.597483234309067","0.637724250068426"
"Strong","2015","1-pers.-HH","","","",""
"Strong","2015","(Married) couple without C. ","","","",""
"Strong","2015","Single parent ","","","",""
"Strong","2015","Couple + C. LE 16 ","","","",""
"Strong","2015","Couple + C. GT 16 ","","","",""
"Strong","2015","Couple + C. LE and GT 16","","","",""
"A little","2015","1-pers.-HH","","","",""
"A little","2015","(Married) couple without C. ","","","",""
"A little","2015","Single parent ","","","",""
"A little","2015","Couple + C. LE 16 ","","","",""
"A little","2015","Couple + C. GT 16 ","","","",""
"A little","2015","Couple + C. LE and GT 16","","","",""
"Not at all","2015","1-pers.-HH","","","",""
"Not at all","2015","(Married) couple without C. ","","","",""
"Not at all","2015","Single parent ","","","",""
"Not at all","2015","Couple + C. LE 16 ","","","",""
"Not at all","2015","Couple + C. GT 16 ","","","",""
"Not at all","2015","Couple + C. LE and GT 16","","","",""
"Strong","2016","1-pers.-HH","830","0.22400997672299","0.211809404343982","0.236210549101998"
"Strong","2016","(Married) couple without C. ","1376","0.184065603691968","0.175293206723751","0.192838000660185"
"Strong","2016","Single parent ","329","0.133033637953376","0.11973176528718","0.146335510619572"
"Strong","2016","Couple + C. LE 16 ","470","0.0480709625230528","0.0432817507729229","0.0528601742731827"
"Strong","2016","Couple + C. GT 16 ","288","0.0982577294325148","0.0872656655483593","0.10924979331667"
"Strong","2016","Couple + C. LE and GT 16","193","0.0652095971162168","0.0555237260966452","0.0748954681357885"
"A little","2016","1-pers.-HH","1408","0.353776123378177","0.33978430317153","0.367767943584824"
"A little","2016","(Married) couple without C. ","3195","0.428352852269892","0.417151532702613","0.439554171837171"
"A little","2016","Single parent ","765","0.292037316523777","0.274227670541898","0.309846962505657"
"A little","2016","Couple + C. LE 16 ","2014","0.252712485086867","0.242983275581113","0.262441694592621"
"A little","2016","Couple + C. GT 16 ","901","0.312022240030385","0.29491284544679","0.32913163461398"
"A little","2016","Couple + C. LE and GT 16","733","0.280349004808713","0.262727772568117","0.29797023704931"
"Not at all","2016","1-pers.-HH","2248","0.422213899898833","0.407760558383176","0.43666724141449"
"Not at all","2016","(Married) couple without C. ","2926","0.38758154403814","0.376553207385842","0.398609880690438"
"Not at all","2016","Single parent ","1410","0.574929045522847","0.555566218363879","0.594291872681814"
"Not at all","2016","Couple + C. LE 16 ","5180","0.69921655239008","0.688949325489694","0.709483779290466"
"Not at all","2016","Couple + C. GT 16 ","1628","0.5897200305371","0.571555768246107","0.607884292828093"
"Not at all","2016","Couple + C. LE and GT 16","1570","0.65444139807507","0.635785247577301","0.673097548572839"
"Strong","2017","1-pers.-HH","31","0.0502860716764084","0.0325468699544615","0.0680252733983552"
"Strong","2017","(Married) couple without C. ","21","","",""
"Strong","2017","Single parent ","23","","",""
"Strong","2017","Couple + C. LE 16 ","93","0.0797706141844025","0.0636417803887324","0.0958994479800726"
"Strong","2017","Couple + C. GT 16 ","9","","",""
"Strong","2017","Couple + C. LE and GT 16","45","0.132444865583592","0.0944649947475072","0.170424736419677"
"A little","2017","1-pers.-HH","95","0.170845232404543","0.140293696606233","0.201396768202854"
"A little","2017","(Married) couple without C. ","35","0.26930691551581","0.191541886937674","0.347071944093946"
"A little","2017","Single parent ","62","0.290399067931411","0.224266787105115","0.356531348757707"
"A little","2017","Couple + C. LE 16 ","278","0.250888069137359","0.225080517113276","0.276695621161441"
"A little","2017","Couple + C. GT 16 ","22","","",""
"A little","2017","Couple + C. LE and GT 16","102","0.377740089020585","0.323418829870343","0.432061348170827"
"Not at all","2017","1-pers.-HH","457","0.778868695919048","0.745181019898144","0.812556371939953"
"Not at all","2017","(Married) couple without C. ","69","0.61499544845672","0.529692907643895","0.700297989269546"
"Not at all","2017","Single parent ","96","0.521286081647139","0.448510632313206","0.594061530981071"
"Not at all","2017","Couple + C. LE 16 ","713","0.669341316678239","0.641335565057636","0.697347068298842"
"Not at all","2017","Couple + C. GT 16 ","26","","",""
"Not at all","2017","Couple + C. LE and GT 16","159","0.489815045395823","0.43380482754964","0.545825263242007"
"Strong","2018","1-pers.-HH","932","0.217957192492314","0.206417377332759","0.22949700765187"
"Strong","2018","(Married) couple without C. ","1447","0.176367659187859","0.168090549361003","0.184644769014715"
"Strong","2018","Single parent ","316","0.115829924297959","0.1034404727857","0.128219375810218"
"Strong","2018","Couple + C. LE 16 ","456","0.048356255354129","0.0434159660936763","0.0532965446145818"
"Strong","2018","Couple + C. GT 16 ","326","0.0994816037303291","0.0889758378313818","0.109987369629276"
"Strong","2018","Couple + C. LE and GT 16","262","0.0745907933266075","0.0648783792604529","0.0843032073927621"
"A little","2018","1-pers.-HH","1600","0.370488147608748","0.356989598153661","0.383986697063835"
"A little","2018","(Married) couple without C. ","3407","0.420631890652286","0.409910998236478","0.431352783068094"
"A little","2018","Single parent ","777","0.308500148350916","0.290618912884124","0.326381383817709"
"A little","2018","Couple + C. LE 16 ","2008","0.266146659761553","0.255968857802185","0.276324461720921"
"A little","2018","Couple + C. GT 16 ","972","0.291281161003593","0.275333271326039","0.307229050681148"
"A little","2018","Couple + C. LE and GT 16","824","0.281254928995698","0.264634004408067","0.297875853583328"
"Not at all","2018","1-pers.-HH","2385","0.411554659898938","0.397799526309568","0.425309793488307"
"Not at all","2018","(Married) couple without C. ","3291","0.403000450159855","0.392348176522108","0.413652723797603"
"Not at all","2018","Single parent ","1470","0.575669927351124","0.556535632359398","0.594804222342851"
"Not at all","2018","Couple + C. LE 16 ","4779","0.685497084884318","0.674803975924588","0.696190193844048"
"Not at all","2018","Couple + C. GT 16 ","1820","0.609237235266078","0.592111081391548","0.626363389140607"
"Not at all","2018","Couple + C. LE and GT 16","1725","0.644154277677695","0.62645549117202","0.661853064183369"
"Strong","2019","1-pers.-HH","","","",""
"Strong","2019","(Married) couple without C. ","4","","",""
"Strong","2019","Single parent ","3","","",""
"Strong","2019","Couple + C. LE 16 ","17","","",""
"Strong","2019","Couple + C. GT 16 ","4","","",""
"Strong","2019","Couple + C. LE and GT 16","8","","",""
"A little","2019","1-pers.-HH","1","","",""
"A little","2019","(Married) couple without C. ","4","","",""
"A little","2019","Single parent ","5","","",""
"A little","2019","Couple + C. LE 16 ","19","","",""
"A little","2019","Couple + C. GT 16 ","3","","",""
"A little","2019","Couple + C. LE and GT 16","13","","",""
"Not at all","2019","1-pers.-HH","3","","",""
"Not at all","2019","(Married) couple without C. ","9","","",""
"Not at all","2019","Single parent ","10","","",""
"Not at all","2019","Couple + C. LE 16 ","72","0.731877113866967","0.648331772197966","0.815422455535969"
"Not at all","2019","Couple + C. GT 16 ","13","","",""
"Not at all","2019","Couple + C. LE and GT 16","45","0.723425758980016","0.61551146538759","0.831340052572442"
