"ple0005","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"A little","2008","35-65 y.","Couple + C. LE 16 ","643","0.281561783860228","0.263334810993671","0.299788756726785"
"A little","2008","35-65 y.","Couple + C. GT 16 ","863","0.443728860336265","0.422084490833953","0.465373229838577"
"A little","2008","35-65 y.","Couple + C. LE and GT 16","292","0.390921909154111","0.357745523288137","0.424098295020085"
"A little","2008","66 and older","1-pers.-HH","515","0.428650813200032","0.400778138113587","0.456523488286477"
"A little","2008","66 and older","(Married) couple without C. ","1350","0.489627142689429","0.47108470144991","0.508169583928948"
"A little","2008","66 and older","Single parent ","31","0.500557571450076","0.379930201891433","0.621184941008718"
"A little","2008","66 and older","Couple + C. LE 16 ","2","","",""
"A little","2008","66 and older","Couple + C. GT 16 ","87","0.471012051881345","0.398691547757461","0.54333255600523"
"A little","2008","66 and older","Couple + C. LE and GT 16","1","","",""
"Not at all","2008","16-34 y.","1-pers.-HH","478","0.799744159406329","0.767855332882283","0.831632985930374"
"Not at all","2008","16-34 y.","(Married) couple without C. ","592","0.681452908095198","0.649367296014428","0.713538520175967"
"Not at all","2008","16-34 y.","Single parent ","359","0.806401210947044","0.769482319113494","0.843320102780595"
"Not at all","2008","16-34 y.","Couple + C. LE 16 ","660","0.737617858365651","0.708351338947569","0.766884377783733"
"Not at all","2008","16-34 y.","Couple + C. GT 16 ","965","0.795625687237973","0.772370242371778","0.818881132104169"
"Not at all","2008","16-34 y.","Couple + C. LE and GT 16","316","0.822728574889506","0.784280363185736","0.861176786593275"
"Not at all","2008","35-65 y.","1-pers.-HH","613","0.477822143849928","0.449907126828941","0.505737160870914"
"Not at all","2008","35-65 y.","(Married) couple without C. ","1500","0.406148636260839","0.38979165244489","0.422505620076788"
"Not at all","2008","35-65 y.","Single parent ","304","0.4948763924481","0.454151869028765","0.535600915867436"
"Not at all","2008","35-65 y.","Couple + C. LE 16 ","1570","0.643621353756876","0.624212314464299","0.663030393049453"
"Not at all","2008","35-65 y.","Couple + C. GT 16 ","936","0.43355141798911","0.411961877973111","0.455140958005109"
"Not at all","2008","35-65 y.","Couple + C. LE and GT 16","487","0.562252559394444","0.528521878547397","0.595983240241492"
"Not at all","2008","66 and older","1-pers.-HH","212","0.153570449273324","0.133264408428252","0.173876490118397"
"Not at all","2008","66 and older","(Married) couple without C. ","567","0.177820365268709","0.163637483235834","0.192003247301585"
"Not at all","2008","66 and older","Single parent ","6","","",""
"Not at all","2008","66 and older","Couple + C. LE 16 ","1","","",""
"Not at all","2008","66 and older","Couple + C. GT 16 ","40","0.253959764349858","0.1908950941129","0.317024434586815"
"Not at all","2008","66 and older","Couple + C. LE and GT 16","1","","",""
"Strong","2009","16-34 y.","1-pers.-HH","","","",""
"Strong","2009","16-34 y.","(Married) couple without C. ","","","",""
"Strong","2009","16-34 y.","Single parent ","","","",""
"Strong","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"Strong","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"Strong","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"Strong","2009","35-65 y.","1-pers.-HH","","","",""
"Strong","2009","35-65 y.","(Married) couple without C. ","","","",""
"Strong","2009","35-65 y.","Single parent ","","","",""
"Strong","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"Strong","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"Strong","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"Strong","2009","66 and older","1-pers.-HH","","","",""
"Strong","2009","66 and older","(Married) couple without C. ","","","",""
"Strong","2009","66 and older","Single parent ","","","",""
"Strong","2009","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2009","66 and older","Couple + C. GT 16 ","","","",""
"Strong","2009","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2009","16-34 y.","1-pers.-HH","","","",""
"A little","2009","16-34 y.","(Married) couple without C. ","","","",""
"A little","2009","16-34 y.","Single parent ","","","",""
"A little","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"A little","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"A little","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"A little","2009","35-65 y.","1-pers.-HH","","","",""
"A little","2009","35-65 y.","(Married) couple without C. ","","","",""
"A little","2009","35-65 y.","Single parent ","","","",""
"A little","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"A little","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"A little","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"A little","2009","66 and older","1-pers.-HH","","","",""
"A little","2009","66 and older","(Married) couple without C. ","","","",""
"A little","2009","66 and older","Single parent ","","","",""
"A little","2009","66 and older","Couple + C. LE 16 ","","","",""
"A little","2009","66 and older","Couple + C. GT 16 ","","","",""
"A little","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Not at all","2009","16-34 y.","1-pers.-HH","","","",""
"Not at all","2009","16-34 y.","(Married) couple without C. ","","","",""
"Not at all","2009","16-34 y.","Single parent ","","","",""
"Not at all","2009","16-34 y.","Couple + C. LE 16 ","","","",""
"Not at all","2009","16-34 y.","Couple + C. GT 16 ","","","",""
"Not at all","2009","16-34 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2009","35-65 y.","1-pers.-HH","","","",""
"Not at all","2009","35-65 y.","(Married) couple without C. ","","","",""
"Not at all","2009","35-65 y.","Single parent ","","","",""
"Not at all","2009","35-65 y.","Couple + C. LE 16 ","","","",""
"Not at all","2009","35-65 y.","Couple + C. GT 16 ","","","",""
"Not at all","2009","35-65 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2009","66 and older","1-pers.-HH","","","",""
"Not at all","2009","66 and older","(Married) couple without C. ","","","",""
"Not at all","2009","66 and older","Single parent ","","","",""
"Not at all","2009","66 and older","Couple + C. LE 16 ","","","",""
"Not at all","2009","66 and older","Couple + C. GT 16 ","","","",""
"Not at all","2009","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2010","16-34 y.","1-pers.-HH","9","","",""
"Strong","2010","16-34 y.","(Married) couple without C. ","20","","",""
"Strong","2010","16-34 y.","Single parent ","5","","",""
"Strong","2010","16-34 y.","Couple + C. LE 16 ","14","","",""
"Strong","2010","16-34 y.","Couple + C. GT 16 ","10","","",""
"Strong","2010","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Strong","2010","35-65 y.","1-pers.-HH","182","0.167799984795417","0.145826401729194","0.18977356786164"
"Strong","2010","35-65 y.","(Married) couple without C. ","445","0.158972698587838","0.145927376880242","0.172018020295434"
"Strong","2010","35-65 y.","Single parent ","52","0.132401533916349","0.101857709344125","0.162945358488573"
"Strong","2010","35-65 y.","Couple + C. LE 16 ","114","0.0585794801758198","0.0480173821083891","0.0691415782432504"
"Strong","2010","35-65 y.","Couple + C. GT 16 ","182","0.127882158289311","0.112011735426992","0.143752581151629"
"Strong","2010","35-65 y.","Couple + C. LE and GT 16","54","0.0798177272428542","0.0599112366008349","0.0997242178848734"
"Strong","2010","66 and older","1-pers.-HH","440","0.400038747360227","0.371423893864784","0.42865360085567"
"Strong","2010","66 and older","(Married) couple without C. ","793","0.319673599939696","0.301802912084202","0.337544287795189"
"Strong","2010","66 and older","Single parent ","25","","",""
"Strong","2010","66 and older","Couple + C. LE 16 ","1","","",""
"Strong","2010","66 and older","Couple + C. GT 16 ","39","0.215758435491611","0.152609925314543","0.278906945668678"
"Strong","2010","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2010","16-34 y.","1-pers.-HH","108","0.225729412161339","0.189552635829677","0.261906188493001"
"A little","2010","16-34 y.","(Married) couple without C. ","161","0.238882780116586","0.206997670180318","0.270767890052854"
"A little","2010","16-34 y.","Single parent ","67","0.147382559441948","0.11045533949906","0.184309779384835"
"A little","2010","16-34 y.","Couple + C. LE 16 ","159","0.231544677033986","0.199016588422826","0.264072765645146"
"A little","2010","16-34 y.","Couple + C. GT 16 ","156","0.156933276322347","0.133936080042054","0.179930472602641"
"A little","2010","16-34 y.","Couple + C. LE and GT 16","46","0.146444909137393","0.108471560885368","0.184418257389419"
"A little","2010","35-65 y.","1-pers.-HH","400","0.372997737103593","0.344561068672092","0.401434405535094"
"A little","2010","35-65 y.","(Married) couple without C. ","1348","0.444603181132025","0.426874499131766","0.462331863132284"
"A little","2010","35-65 y.","Single parent ","194","0.458894240959035","0.413987152100493","0.503801329817577"
"A little","2010","35-65 y.","Couple + C. LE 16 ","553","0.321117312871566","0.300117528476741","0.34211709726639"
"A little","2010","35-65 y.","Couple + C. GT 16 ","778","0.489980160325082","0.466223864912487","0.513736455737677"
"A little","2010","35-65 y.","Couple + C. LE and GT 16","267","0.45020254734249","0.413658770526879","0.486746324158102"
"A little","2010","66 and older","1-pers.-HH","484","0.42666502310883","0.397776413811393","0.455553632406266"
"A little","2010","66 and older","(Married) couple without C. ","1301","0.506885144797207","0.487726797314222","0.526043492280192"
"A little","2010","66 and older","Single parent ","33","0.413835136769726","0.292216147997288","0.535454125542165"
"A little","2010","66 and older","Couple + C. LE 16 ","1","","",""
"A little","2010","66 and older","Couple + C. GT 16 ","93","0.626821456621866","0.552573492710828","0.701069420532904"
"A little","2010","66 and older","Couple + C. LE and GT 16","1","","",""
"Not at all","2010","16-34 y.","1-pers.-HH","396","0.755172060110736","0.717963500836898","0.792380619384573"
"Not at all","2010","16-34 y.","(Married) couple without C. ","506","0.720728213843286","0.687180029902614","0.754276397783957"
"Not at all","2010","16-34 y.","Single parent ","282","0.836054151022126","0.797487326992371","0.874620975051881"
"Not at all","2010","16-34 y.","Couple + C. LE 16 ","473","0.747218210344795","0.713704041918279","0.78073237877131"
"Not at all","2010","16-34 y.","Couple + C. GT 16 ","795","0.834210310370462","0.810697587072246","0.857723033668678"
"Not at all","2010","16-34 y.","Couple + C. LE and GT 16","284","0.826819938093647","0.786177440385441","0.867462435801854"
"Not at all","2010","35-65 y.","1-pers.-HH","529","0.45920227810099","0.429899384696504","0.488505171505477"
"Not at all","2010","35-65 y.","(Married) couple without C. ","1225","0.396424120280138","0.378972552559428","0.413875688000847"
"Not at all","2010","35-65 y.","Single parent ","227","0.408704225124616","0.364402108887905","0.453006341361327"
"Not at all","2010","35-65 y.","Couple + C. LE 16 ","1232","0.620303206952614","0.598475601933564","0.642130811971664"
"Not at all","2010","35-65 y.","Couple + C. GT 16 ","741","0.382137681385608","0.359046203925633","0.405229158845582"
"Not at all","2010","35-65 y.","Couple + C. LE and GT 16","391","0.469979725414656","0.433319604151425","0.506639846677886"
"Not at all","2010","66 and older","1-pers.-HH","202","0.173296229530943","0.151188282681313","0.195404176380574"
"Not at all","2010","66 and older","(Married) couple without C. ","522","0.173441255263097","0.158932094669673","0.187950415856522"
"Not at all","2010","66 and older","Single parent ","5","","",""
"Not at all","2010","66 and older","Couple + C. LE 16 ","2","","",""
"Not at all","2010","66 and older","Couple + C. GT 16 ","31","0.157420107886523","0.101510050634233","0.213330165138813"
"Not at all","2010","66 and older","Couple + C. LE and GT 16","1","","",""
"Strong","2011","16-34 y.","1-pers.-HH","","","",""
"Strong","2011","16-34 y.","(Married) couple without C. ","","","",""
"Strong","2011","16-34 y.","Single parent ","","","",""
"Strong","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Strong","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Strong","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Strong","2011","35-65 y.","1-pers.-HH","","","",""
"Strong","2011","35-65 y.","(Married) couple without C. ","","","",""
"Strong","2011","35-65 y.","Single parent ","","","",""
"Strong","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Strong","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Strong","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Strong","2011","66 and older","1-pers.-HH","","","",""
"Strong","2011","66 and older","(Married) couple without C. ","","","",""
"Strong","2011","66 and older","Single parent ","","","",""
"Strong","2011","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2011","66 and older","Couple + C. GT 16 ","","","",""
"Strong","2011","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2011","16-34 y.","1-pers.-HH","","","",""
"A little","2011","16-34 y.","(Married) couple without C. ","","","",""
"A little","2011","16-34 y.","Single parent ","","","",""
"A little","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"A little","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"A little","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"A little","2011","35-65 y.","1-pers.-HH","","","",""
"A little","2011","35-65 y.","(Married) couple without C. ","","","",""
"A little","2011","35-65 y.","Single parent ","","","",""
"A little","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"A little","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"A little","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"A little","2011","66 and older","1-pers.-HH","","","",""
"A little","2011","66 and older","(Married) couple without C. ","","","",""
"A little","2011","66 and older","Single parent ","","","",""
"A little","2011","66 and older","Couple + C. LE 16 ","","","",""
"A little","2011","66 and older","Couple + C. GT 16 ","","","",""
"A little","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Not at all","2011","16-34 y.","1-pers.-HH","","","",""
"Not at all","2011","16-34 y.","(Married) couple without C. ","","","",""
"Not at all","2011","16-34 y.","Single parent ","","","",""
"Not at all","2011","16-34 y.","Couple + C. LE 16 ","","","",""
"Not at all","2011","16-34 y.","Couple + C. GT 16 ","","","",""
"Not at all","2011","16-34 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2011","35-65 y.","1-pers.-HH","","","",""
"Not at all","2011","35-65 y.","(Married) couple without C. ","","","",""
"Not at all","2011","35-65 y.","Single parent ","","","",""
"Not at all","2011","35-65 y.","Couple + C. LE 16 ","","","",""
"Not at all","2011","35-65 y.","Couple + C. GT 16 ","","","",""
"Not at all","2011","35-65 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2011","66 and older","1-pers.-HH","","","",""
"Not at all","2011","66 and older","(Married) couple without C. ","","","",""
"Not at all","2011","66 and older","Single parent ","","","",""
"Not at all","2011","66 and older","Couple + C. LE 16 ","","","",""
"Not at all","2011","66 and older","Couple + C. GT 16 ","","","",""
"Not at all","2011","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2012","16-34 y.","1-pers.-HH","4","","",""
"Strong","2012","16-34 y.","(Married) couple without C. ","27","","",""
"Strong","2012","16-34 y.","Single parent ","11","","",""
"Strong","2012","16-34 y.","Couple + C. LE 16 ","25","","",""
"Strong","2012","16-34 y.","Couple + C. GT 16 ","20","","",""
"Strong","2012","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Strong","2012","35-65 y.","1-pers.-HH","284","0.177724460112514","0.158808913022467","0.196640007202561"
"Strong","2012","35-65 y.","(Married) couple without C. ","569","0.139677397506057","0.12880345780835","0.150551337203765"
"Strong","2012","35-65 y.","Single parent ","100","0.157166594371758","0.129811096321297","0.18452209242222"
"Strong","2012","35-65 y.","Couple + C. LE 16 ","123","0.0511312163854867","0.0420480740990555","0.0602143586719178"
"Strong","2012","35-65 y.","Couple + C. GT 16 ","205","0.114367323373859","0.0997898682395807","0.128944778508138"
"Strong","2012","35-65 y.","Couple + C. LE and GT 16","62","0.104575008014086","0.0826309799895282","0.126519036038645"
"Strong","2012","66 and older","1-pers.-HH","546","0.380580719442255","0.355459663445695","0.405701775438815"
"Strong","2012","66 and older","(Married) couple without C. ","1024","0.324498340959529","0.308855155106582","0.340141526812475"
"Strong","2012","66 and older","Single parent ","29","","",""
"Strong","2012","66 and older","Couple + C. LE 16 ","3","","",""
"Strong","2012","66 and older","Couple + C. GT 16 ","40","0.266742008738481","0.200064579100742","0.33341943837622"
"Strong","2012","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2012","16-34 y.","1-pers.-HH","135","0.203138305703312","0.172786565739713","0.23349004566691"
"A little","2012","16-34 y.","(Married) couple without C. ","178","0.213755960443015","0.185240811809735","0.242271109076295"
"A little","2012","16-34 y.","Single parent ","99","0.241191108371072","0.201443139795435","0.280939076946709"
"A little","2012","16-34 y.","Couple + C. LE 16 ","196","0.258502176105332","0.228144973896148","0.288859378314517"
"A little","2012","16-34 y.","Couple + C. GT 16 ","140","0.154328514233053","0.131617376568256","0.17703965189785"
"A little","2012","16-34 y.","Couple + C. LE and GT 16","52","0.191319103438333","0.149753256867687","0.232884950008978"
"A little","2012","35-65 y.","1-pers.-HH","578","0.3816165608213","0.357579622391691","0.40565349925091"
"A little","2012","35-65 y.","(Married) couple without C. ","1680","0.438686881270042","0.423121021761349","0.454252740778735"
"A little","2012","35-65 y.","Single parent ","223","0.336331621369193","0.300821427126555","0.371841815611831"
"A little","2012","35-65 y.","Couple + C. LE 16 ","677","0.322814233694309","0.303533647936599","0.34209481945202"
"A little","2012","35-65 y.","Couple + C. GT 16 ","807","0.449867869190855","0.427081249069534","0.472654489312176"
"A little","2012","35-65 y.","Couple + C. LE and GT 16","247","0.364962617942996","0.330439371591717","0.399485864294275"
"A little","2012","66 and older","1-pers.-HH","613","0.435225844113749","0.409574100757103","0.460877587470394"
"A little","2012","66 and older","(Married) couple without C. ","1649","0.475101283749583","0.458415884153423","0.491786683345743"
"A little","2012","66 and older","Single parent ","34","0.467833795785544","0.357102538567323","0.578565053003765"
"A little","2012","66 and older","Couple + C. LE 16 ","3","","",""
"A little","2012","66 and older","Couple + C. GT 16 ","67","0.385521915120596","0.312141109848348","0.458902720392844"
"A little","2012","66 and older","Couple + C. LE and GT 16","1","","",""
"Not at all","2012","16-34 y.","1-pers.-HH","536","0.791088538503567","0.760420225683936","0.821756851323198"
"Not at all","2012","16-34 y.","(Married) couple without C. ","589","0.751676361237068","0.721625126705159","0.781727595768978"
"Not at all","2012","16-34 y.","Single parent ","335","0.737904981986432","0.697045045267564","0.778764918705301"
"Not at all","2012","16-34 y.","Couple + C. LE 16 ","578","0.708727871082038","0.677223999943775","0.740231742220301"
"Not at all","2012","16-34 y.","Couple + C. GT 16 ","812","0.818622080037401","0.794397910669401","0.842846249405401"
"Not at all","2012","16-34 y.","Couple + C. LE and GT 16","289","0.782308373666115","0.738699113276912","0.825917634055319"
"Not at all","2012","35-65 y.","1-pers.-HH","707","0.440658979066186","0.416093441818936","0.465224516313436"
"Not at all","2012","35-65 y.","(Married) couple without C. ","1655","0.4216357212239","0.40614532180184","0.437126120645961"
"Not at all","2012","35-65 y.","Single parent ","357","0.506501784259048","0.468924367808588","0.544079200709508"
"Not at all","2012","35-65 y.","Couple + C. LE 16 ","1459","0.626054549920204","0.606101918025762","0.646007181814646"
"Not at all","2012","35-65 y.","Couple + C. GT 16 ","819","0.435764807435285","0.413052561569231","0.45847705330134"
"Not at all","2012","35-65 y.","Couple + C. LE and GT 16","438","0.530462374042918","0.494673314824607","0.566251433261229"
"Not at all","2012","66 and older","1-pers.-HH","276","0.184193436443996","0.164137044259258","0.204249828628734"
"Not at all","2012","66 and older","(Married) couple without C. ","768","0.200400375290889","0.187025451665183","0.213775298916594"
"Not at all","2012","66 and older","Single parent ","15","","",""
"Not at all","2012","66 and older","Couple + C. LE 16 ","4","","",""
"Not at all","2012","66 and older","Couple + C. GT 16 ","62","0.347736076140923","0.275933290605514","0.419538861676332"
"Not at all","2012","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2013","16-34 y.","1-pers.-HH","","","",""
"Strong","2013","16-34 y.","(Married) couple without C. ","","","",""
"Strong","2013","16-34 y.","Single parent ","","","",""
"Strong","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Strong","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Strong","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Strong","2013","35-65 y.","1-pers.-HH","","","",""
"Strong","2013","35-65 y.","(Married) couple without C. ","","","",""
"Strong","2013","35-65 y.","Single parent ","","","",""
"Strong","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Strong","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Strong","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Strong","2013","66 and older","1-pers.-HH","","","",""
"Strong","2013","66 and older","(Married) couple without C. ","","","",""
"Strong","2013","66 and older","Single parent ","","","",""
"Strong","2013","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2013","66 and older","Couple + C. GT 16 ","","","",""
"Strong","2013","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2013","16-34 y.","1-pers.-HH","","","",""
"A little","2013","16-34 y.","(Married) couple without C. ","","","",""
"A little","2013","16-34 y.","Single parent ","","","",""
"A little","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"A little","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"A little","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"A little","2013","35-65 y.","1-pers.-HH","","","",""
"A little","2013","35-65 y.","(Married) couple without C. ","","","",""
"A little","2013","35-65 y.","Single parent ","","","",""
"A little","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"A little","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"A little","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"A little","2013","66 and older","1-pers.-HH","","","",""
"A little","2013","66 and older","(Married) couple without C. ","","","",""
"A little","2013","66 and older","Single parent ","","","",""
"A little","2013","66 and older","Couple + C. LE 16 ","","","",""
"A little","2013","66 and older","Couple + C. GT 16 ","","","",""
"A little","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Not at all","2013","16-34 y.","1-pers.-HH","","","",""
"Not at all","2013","16-34 y.","(Married) couple without C. ","","","",""
"Not at all","2013","16-34 y.","Single parent ","","","",""
"Not at all","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"Not at all","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"Not at all","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2013","35-65 y.","1-pers.-HH","","","",""
"Not at all","2013","35-65 y.","(Married) couple without C. ","","","",""
"Not at all","2013","35-65 y.","Single parent ","","","",""
"Not at all","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"Not at all","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"Not at all","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2013","66 and older","1-pers.-HH","","","",""
"Not at all","2013","66 and older","(Married) couple without C. ","","","",""
"Not at all","2013","66 and older","Single parent ","","","",""
"Not at all","2013","66 and older","Couple + C. LE 16 ","","","",""
"Not at all","2013","66 and older","Couple + C. GT 16 ","","","",""
"Not at all","2013","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2014","16-34 y.","1-pers.-HH","14","","",""
"Strong","2014","16-34 y.","(Married) couple without C. ","27","","",""
"Strong","2014","16-34 y.","Single parent ","36","0.0430520697849985","0.0293746530048689","0.0567294865651281"
"Strong","2014","16-34 y.","Couple + C. LE 16 ","82","0.0403739336436032","0.03145023304172","0.0492976342454863"
"Strong","2014","16-34 y.","Couple + C. GT 16 ","26","","",""
"Strong","2014","16-34 y.","Couple + C. LE and GT 16","17","","",""
"Strong","2014","35-65 y.","1-pers.-HH","270","0.171278853488549","0.152449907600386","0.190107799376713"
"Strong","2014","35-65 y.","(Married) couple without C. ","606","0.161676727933365","0.149915496377638","0.173437959489093"
"Strong","2014","35-65 y.","Single parent ","226","0.137281766564158","0.120060054286592","0.154503478841724"
"Strong","2014","35-65 y.","Couple + C. LE 16 ","296","0.0660585696732525","0.0591586338941126","0.0729585054523923"
"Strong","2014","35-65 y.","Couple + C. GT 16 ","233","0.133637917767902","0.118215876672362","0.149059958863443"
"Strong","2014","35-65 y.","Couple + C. LE and GT 16","145","0.096258951300756","0.0814460303000722","0.11107187230144"
"Strong","2014","66 and older","1-pers.-HH","527","0.37052534966299","0.345182288439948","0.395868410886032"
"Strong","2014","66 and older","(Married) couple without C. ","922","0.298837239088154","0.283090138117986","0.314584340058321"
"Strong","2014","66 and older","Single parent ","26","","",""
"Strong","2014","66 and older","Couple + C. LE 16 ","6","","",""
"Strong","2014","66 and older","Couple + C. GT 16 ","38","0.237132688199577","0.173196926176895","0.301068450222258"
"Strong","2014","66 and older","Couple + C. LE and GT 16","1","","",""
"A little","2014","16-34 y.","1-pers.-HH","118","0.164587458497611","0.137539882038679","0.191635034956544"
"A little","2014","16-34 y.","(Married) couple without C. ","187","0.178542832019991","0.154614401539165","0.202471262500818"
"A little","2014","16-34 y.","Single parent ","178","0.203663051143556","0.17652569927713","0.230800403009982"
"A little","2014","16-34 y.","Couple + C. LE 16 ","423","0.241061879362471","0.221670402198579","0.260453356526363"
"A little","2014","16-34 y.","Couple + C. GT 16 ","136","0.14295641400298","0.121652372959146","0.164260455046813"
"A little","2014","16-34 y.","Couple + C. LE and GT 16","126","0.18636162470472","0.157799340180331","0.214923909229109"
"A little","2014","35-65 y.","1-pers.-HH","553","0.350483021867124","0.326637948141331","0.374328095592917"
"A little","2014","35-65 y.","(Married) couple without C. ","1585","0.414663286045373","0.398924401168915","0.430402170921831"
"A little","2014","35-65 y.","Single parent ","577","0.377043240416323","0.35279054893492","0.401295931897726"
"A little","2014","35-65 y.","Couple + C. LE 16 ","1355","0.277291173358845","0.264855470193585","0.289726876524105"
"A little","2014","35-65 y.","Couple + C. GT 16 ","723","0.407342535179125","0.385073107893066","0.429611962465183"
"A little","2014","35-65 y.","Couple + C. LE and GT 16","528","0.368650740812642","0.344421459492943","0.392880022132342"
"A little","2014","66 and older","1-pers.-HH","603","0.448067916192288","0.42197180878927","0.474164023595306"
"A little","2014","66 and older","(Married) couple without C. ","1616","0.5081228760505","0.490924536479734","0.525321215621266"
"A little","2014","66 and older","Single parent ","36","0.538404565650562","0.422445679262462","0.654363452038662"
"A little","2014","66 and older","Couple + C. LE 16 ","4","","",""
"A little","2014","66 and older","Couple + C. GT 16 ","74","0.412630251845199","0.338625441453155","0.486635062237242"
"A little","2014","66 and older","Couple + C. LE and GT 16","3","","",""
"Not at all","2014","16-34 y.","1-pers.-HH","590","0.812953439999204","0.784509667819068","0.84139721217934"
"Not at all","2014","16-34 y.","(Married) couple without C. ","770","0.793576117156629","0.768287515947868","0.81886471836539"
"Not at all","2014","16-34 y.","Single parent ","632","0.753284879071446","0.724235261575729","0.782334496567162"
"Not at all","2014","16-34 y.","Couple + C. LE 16 ","1364","0.718564186993926","0.698176596346689","0.738951777641163"
"Not at all","2014","16-34 y.","Couple + C. GT 16 ","875","0.825894419066708","0.802814869702388","0.848973968431028"
"Not at all","2014","16-34 y.","Couple + C. LE and GT 16","571","0.802392201889106","0.773184702635411","0.8315997011428"
"Not at all","2014","35-65 y.","1-pers.-HH","715","0.478238124644327","0.453273318856439","0.503202930432214"
"Not at all","2014","35-65 y.","(Married) couple without C. ","1573","0.423659986021262","0.407874011636047","0.439445960406476"
"Not at all","2014","35-65 y.","Single parent ","731","0.485674993019519","0.460664220693091","0.510685765345948"
"Not at all","2014","35-65 y.","Couple + C. LE 16 ","3327","0.656650256967903","0.643459914621579","0.669840599314226"
"Not at all","2014","35-65 y.","Couple + C. GT 16 ","914","0.459019547052973","0.43643384137589","0.481605252730056"
"Not at all","2014","35-65 y.","Couple + C. LE and GT 16","850","0.535090307886602","0.510040985525312","0.560139630247891"
"Not at all","2014","66 and older","1-pers.-HH","265","0.181406734144723","0.161184842758178","0.201628625531267"
"Not at all","2014","66 and older","(Married) couple without C. ","708","0.193039884861346","0.179462272886936","0.206617496835756"
"Not at all","2014","66 and older","Single parent ","9","","",""
"Not at all","2014","66 and older","Couple + C. LE 16 ","4","","",""
"Not at all","2014","66 and older","Couple + C. GT 16 ","58","0.350237059955225","0.278526659419679","0.421947460490771"
"Not at all","2014","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2015","16-34 y.","1-pers.-HH","","","",""
