"ple0005","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Not at all","2005","Part Time","indirect migration background","","","",""
"Not at all","2005","Not Working","no migration background","","","",""
"Not at all","2005","Not Working","direct migration background","","","",""
"Not at all","2005","Not Working","indirect migration background","","","",""
"Strong","2006","Full Time","no migration background","411","0.0585179344724182","0.0531335361429687","0.0639023328018677"
"Strong","2006","Full Time","direct migration background","59","0.0810338909749816","0.0621004417508554","0.0999673401991078"
"Strong","2006","Full Time","indirect migration background","11","","",""
"Strong","2006","Part Time","no migration background","328","0.0888582228421943","0.0802784354524951","0.0974380102318936"
"Strong","2006","Part Time","direct migration background","58","0.11474401613116","0.0883706162850968","0.141117415977223"
"Strong","2006","Part Time","indirect migration background","14","","",""
"Strong","2006","Not Working","no migration background","1966","0.303852992773852","0.293291737200507","0.314414248347197"
"Strong","2006","Not Working","direct migration background","288","0.282633342929145","0.25509453352232","0.31017215233597"
"Strong","2006","Not Working","indirect migration background","16","","",""
"A little","2006","Full Time","no migration background","2412","0.334996866583292","0.324169598770172","0.345824134396412"
"A little","2006","Full Time","direct migration background","234","0.278850581380465","0.247737354826039","0.309963807934891"
"A little","2006","Full Time","indirect migration background","58","0.209896584719332","0.16615740542237","0.253635764016294"
"A little","2006","Part Time","no migration background","1453","0.352554498456547","0.338148297337761","0.366960699575332"
"A little","2006","Part Time","direct migration background","200","0.350230852571166","0.310755737546613","0.389705967595719"
"A little","2006","Part Time","indirect migration background","47","0.242255687801777","0.187004650648675","0.29750672495488"
"A little","2006","Not Working","no migration background","2836","0.394245753583213","0.383023888094038","0.405467619072388"
"A little","2006","Not Working","direct migration background","396","0.382783500599508","0.353056010875501","0.412510990323516"
"A little","2006","Not Working","indirect migration background","45","0.189797199710518","0.141854410192577","0.23773998922846"
"Not at all","2006","Full Time","no migration background","4477","0.60648519894429","0.595278510452794","0.617691887435785"
"Not at all","2006","Full Time","direct migration background","505","0.640115527644553","0.606814519536946","0.673416535752161"
"Not at all","2006","Full Time","indirect migration background","264","0.770410868173427","0.725239542369159","0.815582193977696"
"Not at all","2006","Part Time","no migration background","2444","0.558587278701259","0.543614490634809","0.57356006676771"
"Not at all","2006","Part Time","direct migration background","303","0.535025131297674","0.49375189805586","0.576298364539488"
"Not at all","2006","Part Time","indirect migration background","170","0.692943214915637","0.633459200027939","0.752427229803335"
"Not at all","2006","Not Working","no migration background","2483","0.301901253642935","0.291359224796931","0.31244328248894"
"Not at all","2006","Not Working","direct migration background","343","0.334583156471347","0.305725450696771","0.363440862245922"
"Not at all","2006","Not Working","indirect migration background","196","0.750644632899947","0.697750429441733","0.803538836358161"
"Strong","2007","Full Time","no migration background","","","",""
"Strong","2007","Full Time","direct migration background","","","",""
"Strong","2007","Full Time","indirect migration background","","","",""
"Strong","2007","Part Time","no migration background","","","",""
"Strong","2007","Part Time","direct migration background","","","",""
"Strong","2007","Part Time","indirect migration background","","","",""
"Strong","2007","Not Working","no migration background","","","",""
"Strong","2007","Not Working","direct migration background","","","",""
"Strong","2007","Not Working","indirect migration background","","","",""
"A little","2007","Full Time","no migration background","","","",""
"A little","2007","Full Time","direct migration background","","","",""
"A little","2007","Full Time","indirect migration background","","","",""
"A little","2007","Part Time","no migration background","","","",""
"A little","2007","Part Time","direct migration background","","","",""
"A little","2007","Part Time","indirect migration background","","","",""
"A little","2007","Not Working","no migration background","","","",""
"A little","2007","Not Working","direct migration background","","","",""
"A little","2007","Not Working","indirect migration background","","","",""
"Not at all","2007","Full Time","no migration background","","","",""
"Not at all","2007","Full Time","direct migration background","","","",""
"Not at all","2007","Full Time","indirect migration background","","","",""
"Not at all","2007","Part Time","no migration background","","","",""
"Not at all","2007","Part Time","direct migration background","","","",""
"Not at all","2007","Part Time","indirect migration background","","","",""
"Not at all","2007","Not Working","no migration background","","","",""
"Not at all","2007","Not Working","direct migration background","","","",""
"Not at all","2007","Not Working","indirect migration background","","","",""
"Strong","2008","Full Time","no migration background","347","0.0610909032266008","0.0552722246776247","0.0669095817755769"
"Strong","2008","Full Time","direct migration background","48","0.102445567699345","0.0787670342241213","0.126124101174568"
"Strong","2008","Full Time","indirect migration background","7","","",""
"Strong","2008","Part Time","no migration background","274","0.0903647159362208","0.0811453346853897","0.099584097187052"
"Strong","2008","Part Time","direct migration background","42","0.0823619606767963","0.0577167131027746","0.107007208250818"
"Strong","2008","Part Time","indirect migration background","11","","",""
"Strong","2008","Not Working","no migration background","1770","0.299170086423897","0.288011004032485","0.310329168815309"
"Strong","2008","Not Working","direct migration background","248","0.298162104901328","0.26652221612503","0.329801993677625"
"Strong","2008","Not Working","indirect migration background","17","","",""
"A little","2008","Full Time","no migration background","2106","0.329678464512173","0.318257278772692","0.341099650251654"
"A little","2008","Full Time","direct migration background","197","0.327728730305799","0.291075914043097","0.3643815465685"
"A little","2008","Full Time","indirect migration background","75","0.237906171900203","0.192712463595161","0.283099880205244"
"A little","2008","Part Time","no migration background","1285","0.379360616549939","0.363757388046684","0.394963845053194"
"A little","2008","Part Time","direct migration background","169","0.361608026819146","0.318535843887803","0.404680209750488"
"A little","2008","Part Time","indirect migration background","54","0.215819869427045","0.162065909687241","0.26957382916685"
"A little","2008","Not Working","no migration background","2594","0.406757638752554","0.394786181430926","0.418729096074181"
"A little","2008","Not Working","direct migration background","298","0.389576509183157","0.355847598267472","0.423305420098843"
"A little","2008","Not Working","indirect migration background","30","0.140022755905204","0.0926359680077675","0.18740954380264"
"Not at all","2008","Full Time","no migration background","4055","0.609230632261226","0.597376345173107","0.621084919349346"
"Not at all","2008","Full Time","direct migration background","385","0.569825701994856","0.531164881861029","0.608486522128684"
"Not at all","2008","Full Time","indirect migration background","259","0.732431662269055","0.685445300640577","0.779418023897532"
"Not at all","2008","Part Time","no migration background","2156","0.53027466751384","0.514225921152985","0.546323413874695"
"Not at all","2008","Part Time","direct migration background","267","0.556030012504058","0.511489001967666","0.60057102304045"
"Not at all","2008","Part Time","indirect migration background","160","0.745685717664656","0.688784688708916","0.802586746620397"
"Not at all","2008","Not Working","no migration background","2104","0.29407227482355","0.282968510240881","0.305176039406218"
"Not at all","2008","Not Working","direct migration background","257","0.312261385915515","0.280208940859229","0.344313830971801"
"Not at all","2008","Not Working","indirect migration background","159","0.73464883976784","0.674356120035717","0.794941559499963"
"Strong","2009","Full Time","no migration background","","","",""
"Strong","2009","Full Time","direct migration background","","","",""
"Strong","2009","Full Time","indirect migration background","","","",""
"Strong","2009","Part Time","no migration background","","","",""
"Strong","2009","Part Time","direct migration background","","","",""
"Strong","2009","Part Time","indirect migration background","","","",""
"Strong","2009","Not Working","no migration background","","","",""
"Strong","2009","Not Working","direct migration background","","","",""
"Strong","2009","Not Working","indirect migration background","","","",""
"A little","2009","Full Time","no migration background","","","",""
"A little","2009","Full Time","direct migration background","","","",""
"A little","2009","Full Time","indirect migration background","","","",""
"A little","2009","Part Time","no migration background","","","",""
"A little","2009","Part Time","direct migration background","","","",""
"A little","2009","Part Time","indirect migration background","","","",""
"A little","2009","Not Working","no migration background","","","",""
"A little","2009","Not Working","direct migration background","","","",""
"A little","2009","Not Working","indirect migration background","","","",""
"Not at all","2009","Full Time","no migration background","","","",""
"Not at all","2009","Full Time","direct migration background","","","",""
"Not at all","2009","Full Time","indirect migration background","","","",""
"Not at all","2009","Part Time","no migration background","","","",""
"Not at all","2009","Part Time","direct migration background","","","",""
"Not at all","2009","Part Time","indirect migration background","","","",""
"Not at all","2009","Not Working","no migration background","","","",""
"Not at all","2009","Not Working","direct migration background","","","",""
"Not at all","2009","Not Working","indirect migration background","","","",""
"Strong","2010","Full Time","no migration background","327","0.0659084969774856","0.0594598011652584","0.0723571927897127"
"Strong","2010","Full Time","direct migration background","28","","",""
"Strong","2010","Full Time","indirect migration background","7","","",""
"Strong","2010","Part Time","no migration background","267","0.0927631638984558","0.082910036722101","0.102616291074811"
"Strong","2010","Part Time","direct migration background","39","0.10318820741284","0.0725214484108541","0.133854966414826"
"Strong","2010","Part Time","indirect migration background","6","","",""
"Strong","2010","Not Working","no migration background","1570","0.315736338183778","0.303501154245527","0.32797152212203"
"Strong","2010","Not Working","direct migration background","196","0.361339733327504","0.323708042392096","0.398971424262912"
"Strong","2010","Not Working","indirect migration background","11","","",""
"A little","2010","Full Time","no migration background","1956","0.35951547115885","0.34704394531945","0.37198699699825"
"A little","2010","Full Time","direct migration background","157","0.352630196116219","0.309435031794179","0.395825360438258"
"A little","2010","Full Time","indirect migration background","66","0.238990522331354","0.189478458109877","0.288502586552831"
"A little","2010","Part Time","no migration background","1253","0.396651793912326","0.38003624479621","0.413267343028443"
"A little","2010","Part Time","direct migration background","135","0.345891785840331","0.297940846761634","0.393842724919028"
"A little","2010","Part Time","indirect migration background","51","0.269727901300628","0.207275014669961","0.332180787931296"
"A little","2010","Not Working","no migration background","2349","0.435529113850556","0.422477450909961","0.44858077679115"
"A little","2010","Not Working","direct migration background","252","0.365263934020864","0.327544869906921","0.402982998134806"
"A little","2010","Not Working","indirect migration background","30","0.123354733234105","0.0747720371200908","0.171937429348119"
"Not at all","2010","Full Time","no migration background","3404","0.574576031863665","0.561726384575927","0.587425679151402"
"Not at all","2010","Full Time","direct migration background","285","0.577336597680537","0.532677388471519","0.621995806889555"
"Not at all","2010","Full Time","indirect migration background","212","0.746063369154372","0.695530239490063","0.796596498818681"
"Not at all","2010","Part Time","no migration background","1810","0.510585042189218","0.493606568836112","0.527563515542323"
"Not at all","2010","Part Time","direct migration background","204","0.550920006746829","0.500777237301253","0.601062776192405"
"Not at all","2010","Part Time","indirect migration background","137","0.705639407327643","0.641506862460979","0.769771952194307"
"Not at all","2010","Not Working","no migration background","1625","0.248734547965666","0.23735562271688","0.260113473214451"
"Not at all","2010","Not Working","direct migration background","178","0.273396332651633","0.238481813962549","0.308310851340716"
"Not at all","2010","Not Working","indirect migration background","135","0.802044317767637","0.743176908035","0.860911727500274"
"Strong","2011","Full Time","no migration background","","","",""
"Strong","2011","Full Time","direct migration background","","","",""
"Strong","2011","Full Time","indirect migration background","","","",""
"Strong","2011","Part Time","no migration background","","","",""
"Strong","2011","Part Time","direct migration background","","","",""
"Strong","2011","Part Time","indirect migration background","","","",""
"Strong","2011","Not Working","no migration background","","","",""
"Strong","2011","Not Working","direct migration background","","","",""
"Strong","2011","Not Working","indirect migration background","","","",""
"A little","2011","Full Time","no migration background","","","",""
"A little","2011","Full Time","direct migration background","","","",""
"A little","2011","Full Time","indirect migration background","","","",""
"A little","2011","Part Time","no migration background","","","",""
"A little","2011","Part Time","direct migration background","","","",""
"A little","2011","Part Time","indirect migration background","","","",""
"A little","2011","Not Working","no migration background","","","",""
"A little","2011","Not Working","direct migration background","","","",""
"A little","2011","Not Working","indirect migration background","","","",""
"Not at all","2011","Full Time","no migration background","","","",""
"Not at all","2011","Full Time","direct migration background","","","",""
"Not at all","2011","Full Time","indirect migration background","","","",""
"Not at all","2011","Part Time","no migration background","","","",""
"Not at all","2011","Part Time","direct migration background","","","",""
"Not at all","2011","Part Time","indirect migration background","","","",""
"Not at all","2011","Not Working","no migration background","","","",""
"Not at all","2011","Not Working","direct migration background","","","",""
"Not at all","2011","Not Working","indirect migration background","","","",""
"Strong","2012","Full Time","no migration background","388","0.0588687131667191","0.0532025189249844","0.0645349074084538"
"Strong","2012","Full Time","direct migration background","37","0.0481133744259831","0.0316360721431971","0.0645906767087692"
"Strong","2012","Full Time","indirect migration background","15","","",""
"Strong","2012","Part Time","no migration background","384","0.10097662098302","0.0917630330886252","0.110190208877414"
"Strong","2012","Part Time","direct migration background","51","0.0953177080255677","0.0697818135410479","0.120853602510088"
"Strong","2012","Part Time","indirect migration background","18","","",""
"Strong","2012","Not Working","no migration background","2039","0.319019581107027","0.308153428428135","0.329885733785919"
"Strong","2012","Not Working","direct migration background","214","0.278222684044835","0.246954153522926","0.309491214566744"
"Strong","2012","Not Working","indirect migration background","16","","",""
"A little","2012","Full Time","no migration background","2224","0.347698109006919","0.336233755620421","0.359162462393417"
"A little","2012","Full Time","direct migration background","207","0.318168607294496","0.282307165346317","0.354030049242675"
"A little","2012","Full Time","indirect migration background","93","0.2685427717852","0.221571075991416","0.315514467578984"
"A little","2012","Part Time","no migration background","1459","0.374245550895831","0.359447205157838","0.389043896633824"
"A little","2012","Part Time","direct migration background","188","0.368272325546916","0.326328723099552","0.41021592799428"
"A little","2012","Part Time","indirect migration background","64","0.226015912811517","0.175371333282449","0.276660492340586"
"A little","2012","Not Working","no migration background","2931","0.415070711897156","0.403583555094921","0.426557868699391"
"A little","2012","Not Working","direct migration background","323","0.42801959480996","0.393494729678612","0.462544459941308"
"A little","2012","Not Working","indirect migration background","37","0.196714076883846","0.140339381892267","0.253088771875425"
"Not at all","2012","Full Time","no migration background","4017","0.593433177826362","0.581608863644375","0.605257492008349"
"Not at all","2012","Full Time","direct migration background","404","0.633718018279521","0.596622931327922","0.67081310523112"
"Not at all","2012","Full Time","indirect migration background","234","0.693543816009215","0.64468350978145","0.742404122236981"
"Not at all","2012","Part Time","no migration background","2265","0.524777828121149","0.509506775984842","0.540048880257457"
"Not at all","2012","Part Time","direct migration background","269","0.536409966427517","0.493045730412152","0.579774202442881"
"Not at all","2012","Part Time","indirect migration background","180","0.714762642598034","0.660088551709369","0.769436733486699"
"Not at all","2012","Not Working","no migration background","2098","0.265909706995817","0.255609601875642","0.276209812115991"
"Not at all","2012","Not Working","direct migration background","252","0.293757721145205","0.2619757308241","0.325539711466309"
"Not at all","2012","Not Working","indirect migration background","138","0.68175781238299","0.615699823949835","0.747815800816146"
"Strong","2013","Full Time","no migration background","","","",""
"Strong","2013","Full Time","direct migration background","","","",""
"Strong","2013","Full Time","indirect migration background","","","",""
"Strong","2013","Part Time","no migration background","","","",""
"Strong","2013","Part Time","direct migration background","","","",""
"Strong","2013","Part Time","indirect migration background","","","",""
"Strong","2013","Not Working","no migration background","","","",""
"Strong","2013","Not Working","direct migration background","","","",""
"Strong","2013","Not Working","indirect migration background","","","",""
"A little","2013","Full Time","no migration background","","","",""
"A little","2013","Full Time","direct migration background","","","",""
"A little","2013","Full Time","indirect migration background","","","",""
"A little","2013","Part Time","no migration background","","","",""
"A little","2013","Part Time","direct migration background","","","",""
"A little","2013","Part Time","indirect migration background","","","",""
"A little","2013","Not Working","no migration background","","","",""
"A little","2013","Not Working","direct migration background","","","",""
"A little","2013","Not Working","indirect migration background","","","",""
"Not at all","2013","Full Time","no migration background","","","",""
"Not at all","2013","Full Time","direct migration background","","","",""
"Not at all","2013","Full Time","indirect migration background","","","",""
"Not at all","2013","Part Time","no migration background","","","",""
"Not at all","2013","Part Time","direct migration background","","","",""
"Not at all","2013","Part Time","indirect migration background","","","",""
"Not at all","2013","Not Working","no migration background","","","",""
"Not at all","2013","Not Working","direct migration background","","","",""
"Not at all","2013","Not Working","indirect migration background","","","",""
"Strong","2014","Full Time","no migration background","441","0.0583497977901555","0.0531039596213295","0.0635956359589814"
"Strong","2014","Full Time","direct migration background","104","0.0643302027423453","0.0531262299982172","0.0755341754864735"
"Strong","2014","Full Time","indirect migration background","30","0.0399252637726348","0.0255241747679639","0.0543263527773057"
"Strong","2014","Part Time","no migration background","498","0.105578084023154","0.097399344196861","0.113756823849448"
"Strong","2014","Part Time","direct migration background","165","0.107786136595905","0.092466034362934","0.123106238828876"
"Strong","2014","Part Time","indirect migration background","31","0.0471968647431802","0.0296957100867557","0.0646980193996047"
"Strong","2014","Not Working","no migration background","1923","0.302488736928531","0.291835823818909","0.313141650038153"
"Strong","2014","Not Working","direct migration background","408","0.304379088148773","0.282569686215926","0.326188490081621"
"Strong","2014","Not Working","indirect migration background","37","0.108679545894805","0.0817991710589548","0.135559920730655"
"A little","2014","Full Time","no migration background","2455","0.321500586886071","0.31104818662201","0.331952987150131"
"A little","2014","Full Time","direct migration background","481","0.2983739711424","0.277479249428864","0.319268692855936"
"A little","2014","Full Time","indirect migration background","147","0.193297596664596","0.16425143038483","0.222343762944363"
"A little","2014","Part Time","no migration background","1821","0.342421173943793","0.329791780152442","0.355050567735143"
"A little","2014","Part Time","direct migration background","474","0.294017460819889","0.271509856677824","0.316525064961954"
"A little","2014","Part Time","indirect migration background","116","0.25592079206996","0.219906829474981","0.29193475466494"
"A little","2014","Not Working","no migration background","2931","0.432183284141367","0.420694442652889","0.443672125629845"
"A little","2014","Not Working","direct migration background","536","0.329582133055318","0.307302673286979","0.351861592823658"
"A little","2014","Not Working","indirect migration background","91","0.136137971599576","0.106519932192476","0.165756011006675"
"Not at all","2014","Full Time","no migration background","4774","0.620149615323774","0.609287736995354","0.631011493652194"
"Not at all","2014","Full Time","direct migration background","1257","0.637295826115255","0.615339984368048","0.659251667862461"
"Not at all","2014","Full Time","indirect migration background","533","0.766777139562769","0.735671505844042","0.797882773281495"
"Not at all","2014","Part Time","no migration background","3104","0.552000742033053","0.538765351302904","0.565236132763202"
"Not at all","2014","Part Time","direct migration background","935","0.598196402584206","0.573976380441245","0.622416424727167"
"Not at all","2014","Part Time","indirect migration background","417","0.696882343186859","0.658951378593233","0.734813307780486"
"Not at all","2014","Not Working","no migration background","2288","0.265327978930102","0.255088533333538","0.275567424526666"
"Not at all","2014","Not Working","direct migration background","766","0.366038778795908","0.343206727506405","0.388870830085412"
"Not at all","2014","Not Working","indirect migration background","387","0.755182482505619","0.718046777342981","0.792318187668258"
"Strong","2015","Full Time","no migration background","","","",""
"Strong","2015","Full Time","direct migration background","","","",""
"Strong","2015","Full Time","indirect migration background","","","",""
"Strong","2015","Part Time","no migration background","","","",""
"Strong","2015","Part Time","direct migration background","","","",""
"Strong","2015","Part Time","indirect migration background","","","",""
"Strong","2015","Not Working","no migration background","","","",""
"Strong","2015","Not Working","direct migration background","","","",""
"Strong","2015","Not Working","indirect migration background","","","",""
"A little","2015","Full Time","no migration background","","","",""
"A little","2015","Full Time","direct migration background","","","",""
"A little","2015","Full Time","indirect migration background","","","",""
"A little","2015","Part Time","no migration background","","","",""
"A little","2015","Part Time","direct migration background","","","",""
"A little","2015","Part Time","indirect migration background","","","",""
"A little","2015","Not Working","no migration background","","","",""
"A little","2015","Not Working","direct migration background","","","",""
"A little","2015","Not Working","indirect migration background","","","",""
"Not at all","2015","Full Time","no migration background","","","",""
"Not at all","2015","Full Time","direct migration background","","","",""
"Not at all","2015","Full Time","indirect migration background","","","",""
"Not at all","2015","Part Time","no migration background","","","",""
"Not at all","2015","Part Time","direct migration background","","","",""
"Not at all","2015","Part Time","indirect migration background","","","",""
"Not at all","2015","Not Working","no migration background","","","",""
"Not at all","2015","Not Working","direct migration background","","","",""
"Not at all","2015","Not Working","indirect migration background","","","",""
"Strong","2016","Full Time","no migration background","406","0.0613517042083202","0.0556141312905752","0.0670892771260653"
"Strong","2016","Full Time","direct migration background","95","0.0613938128455205","0.0503592492775072","0.0724283764135338"
"Strong","2016","Full Time","indirect migration background","24","","",""
"Strong","2016","Part Time","no migration background","419","0.0942944572338799","0.0861086034734925","0.102480310994267"
"Strong","2016","Part Time","direct migration background","144","0.132780734769019","0.115881992806429","0.149679476731609"
"Strong","2016","Part Time","indirect migration background","25","","",""
"Strong","2016","Not Working","no migration background","1735","0.309797384819039","0.298372642880028","0.321222126758049"
"Strong","2016","Not Working","direct migration background","736","0.247586594813639","0.236494138736468","0.258679050890811"
"Strong","2016","Not Working","indirect migration background","42","0.117141624183926","0.0855473999298835","0.148735848437969"
"A little","2016","Full Time","no migration background","2248","0.346374967141417","0.33499866699798","0.357751267284855"
"A little","2016","Full Time","direct migration background","428","0.264529630361013","0.24425416156485","0.284805099157176"
"A little","2016","Full Time","indirect migration background","158","0.233487587983112","0.200479155062628","0.266496020903596"
"A little","2016","Part Time","no migration background","1686","0.351417961639867","0.338045177858029","0.364790745421705"
"A little","2016","Part Time","direct migration background","408","0.271673824370357","0.249522013254922","0.293825635485792"
"A little","2016","Part Time","indirect migration background","112","0.217167020301452","0.181728309691718","0.252605730911187"
"A little","2016","Not Working","no migration background","2583","0.407535873140254","0.395395468096161","0.419676278184348"
"A little","2016","Not Working","direct migration background","1635","0.362517956392823","0.350163187334814","0.374872725450832"
"A little","2016","Not Working","indirect migration background","77","0.168795343624909","0.13199594091304","0.205594746336777"
"Not at all","2016","Full Time","no migration background","4066","0.592273328650262","0.580524106827839","0.604022550472686"
"Not at all","2016","Full Time","direct migration background","1295","0.674076556793466","0.652530710209017","0.695622403377915"
"Not at all","2016","Full Time","indirect migration background","449","0.730626791413615","0.696012263912607","0.765241318914623"
"Not at all","2016","Part Time","no migration background","2791","0.554287581126253","0.540364917581826","0.56821024467068"
