"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","indirect migration background","Male","37.13","38.5","238","35","37.5","40","40","50","36.31","37.95","4","60","38.5","39"
"2001","no migration background","Female","30.46","36","4099","14","20","38.5","40","42.5","30.13","30.79","1","56","36","37.5"
"2001","no migration background","Male","37.84","38.5","4535","35","37.5","40","40","52.5","37.67","38.01","2","75","38.5","38.5"
"2002","direct migration background","Female","29.45","35","555","10","20","38.5","40","40","28.52","30.38","2","60","35","36"
"2002","direct migration background","Male","38.15","38.5","725","35","37.5","40","40","50","37.8","38.5","2","65","38","38.5"
"2002","indirect migration background","Female","31.54","37.5","187","12","25","40","40","42","29.98","33.1","2","48","36","38"
"2002","indirect migration background","Male","37.33","38.5","212","35","37.5","40","40","46","36.52","38.14","8","55","38.5","38.5"
"2002","no migration background","Female","30.39","35","4277","14","20","38.5","40","44","30.08","30.7","1","70","35","37"
"2002","no migration background","Male","38.04","38.5","4609","35","37.5","40","40","54","37.89","38.19","1.5","75","38.5","39"
"2003","direct migration background","Female","28.51","35","551","10","20","38.5","40","45","27.57","29.45","1.5","56","30","35"
"2003","direct migration background","Male","37.5","38.5","659","35","37","40","40","50","37.07","37.93","3.5","60","38","38.5"
"2003","indirect migration background","Female","31.35","37.5","204","12","23","38.5","40","60","29.79","32.91","2","60","35","37.5"
"2003","indirect migration background","Male","36.43","38.5","218","35","37.5","40","40","48.5","35.32","37.54","2","48.5","38","39"
"2003","no migration background","Female","29.88","35","4201","12","20","38.5","40","45","29.55","30.21","1","56","35","35"
"2003","no migration background","Male","37.72","38.5","4464","35","37.5","40","40","50","37.55","37.89","1","60","38.5","38.5"
"2004","direct migration background","Female","29.71","35","490","10","20","38.5","40","46","28.7","30.72","1","50","30","35"
"2004","direct migration background","Male","37.54","38.5","595","35","37","40","40","50","37.09","37.99","4","65","38","38.5"
"2004","indirect migration background","Female","32.53","37.5","191","16","28","40","40","45","31.02","34.04","3","55","35","38"
"2004","indirect migration background","Male","37.37","38.5","211","35","37.5","40","40","46","36.49","38.25","4.5","50","38.5","39"
"2004","no migration background","Female","30.36","35","3946","14","20","38.5","40","42","30.03","30.69","1","78","35","36"
"2004","no migration background","Male","37.89","38.5","4139","35","37.5","40","40","50","37.72","38.06","3","80","39","39"
"2005","direct migration background","Female","29.74","35","480","12","20","38.5","40","52","28.71","30.77","2","60","30","35"
"2005","direct migration background","Male","37.58","38.5","537","35","37","40","40","56","37.06","38.1","5","60","38.5","38.5"
"2005","indirect migration background","Female","32.89","37.5","181","20","28","40","40","53.9","31.39","34.39","4","56","36.5","38"
"2005","indirect migration background","Male","36.82","38.5","215","30","37.5","40","40","56","35.84","37.8","4","60.5","38.5","40"
"2005","no migration background","Female","30.64","35","3739","15","22","39","40","45","30.3","30.98","1","60","35","36"
"2005","no migration background","Male","38.34","39.5","3953","35","37.6","40","41","50","38.17","38.51","2","80","40","40"
"2006","direct migration background","Female","28.54","30.64","482","10","20","38.5","40","42","27.52","29.56","2","53.5","30","33"
"2006","direct migration background","Male","37.48","38.5","533","35","37.5","40","40","50","36.93","38.03","4","60","38.5","38.5"
"2006","indirect migration background","Female","32.34","37.5","197","18","27.5","40","40","42","30.88","33.8","4","47","35","38"
"2006","indirect migration background","Male","38.16","39","202","35.5","38","40","40","60","37.42","38.9","3","60","38.5","40"
"2006","no migration background","Female","30.33","35","3980","14","20","39","40","43.5","30","30.66","1","70","34","35"
"2006","no migration background","Male","38.27","40","4103","35","38","40","41","50","38.11","38.43","4","72","40","40"
"2007","direct migration background","Female","28.1","30","422","10","19.5","38.5","40","45","27.02","29.18","3","49","29","33.5"
"2007","direct migration background","Male","38.3","40","466","35","37.5","40","42","50","37.79","38.81","4","77","38.5","40"
"2007","indirect migration background","Female","31.7","35.5","209","16","25","40","40","42","30.25","33.15","2.5","50","35","38"
"2007","indirect migration background","Male","37.46","39","218","35","37.5","40","40","45","36.68","38.24","7.5","70","38.5","40"
"2007","no migration background","Female","30.35","35","3867","14","20","40","40","43","30.01","30.69","1.5","65","32.5","35"
"2007","no migration background","Male","38.38","40","3979","35","38","40","41","54","38.21","38.55","2","72","40","40"
"2008","direct migration background","Female","27.75","30","397","10","20","38.5","40","48","26.65","28.85","1.3","60","29","32"
"2008","direct migration background","Male","37.33","40","436","34","37.5","40","40","48","36.78","37.88","4","55","39","40"
"2008","indirect migration background","Female","31.37","35","193","15","25","40","40","42","29.86","32.88","4","52.5","35","38.5"
"2008","indirect migration background","Male","38.22","40","224","35","38","40","40.5","48.5","37.51","38.93","10","60","39","40"
"2008","no migration background","Female","30.56","35","3687","15","20","40","40","42.5","30.22","30.9","1","60","33","35"
"2008","no migration background","Male","38.52","40","3747","35","38","40","41","56","38.34","38.7","2","80","40","40"
"2009","direct migration background","Female","25.84","28.48","342","8.5","15","38.5","40","43","24.6","27.08","1.5","45","28","30"
"2009","direct migration background","Male","38.07","40","360","35","37.5","40","41.5","56","37.45","38.69","7","65","39","40"
"2009","indirect migration background","Female","31.3","36","182","10","25","40","40","42","29.68","32.92","2.5","42","35","38.5"
"2009","indirect migration background","Male","38.38","40","202","35","37.5","40","40","50","37.63","39.13","3","50","39","40"
"2009","no migration background","Female","30.79","36","3550","14","21","40","40","42.5","30.44","31.14","2","60.9","35","35"
"2009","no migration background","Male","38.48","40","3531","35","38","40","41","52.5","38.29","38.67","2","77","40","40"
"2010","direct migration background","Female","26.11","28.82","504","8","15","38.5","40","44.8","25.06","27.16","2","60","23","29.5"
"2010","direct migration background","Male","37.89","40","739","32","37.5","40","43","56","37.37","38.41","4","60","40","40"
"2010","indirect migration background","Female","29.94","35","264","12","20","40","40","42.5","28.52","31.36","1","44","26","35"
"2010","indirect migration background","Male","37.52","39.03","319","30","37.5","40","40","48","36.75","38.29","1","50","38.5","40"
"2010","no migration background","Female","30.34","35","4813","12","20","40","40","42","30.02","30.66","0.3","65","30","30"
"2010","no migration background","Male","38.06","40","4794","35","38","40","41","50","37.88","38.24","1","72","40","40"
"2011","direct migration background","Female","27.03","28.74","700","10","17.5","39","40","47","26.14","27.92","2","57","24","27.5"
"2011","direct migration background","Male","37.86","40","789","32","38","40","42","58","37.39","38.33","5","58","40","40"
"2011","indirect migration background","Female","30.9","35","356","13","21","40","40","45","29.7","32.1","3","50","28","33"
"2011","indirect migration background","Male","36.45","39","362","30","37.5","40","40","48","35.71","37.19","5","60","39","40"
"2011","no migration background","Female","30.81","35","6060","14","21","40","40","45","30.53","31.09","0.5","80","30","30"
"2011","no migration background","Male","38.17","40","5599","35","38","40","41","50","38.01","38.33","2","78","40","40"
"2012","direct migration background","Female","27.03","30","713","10","18","38.5","40","45","26.18","27.88","3","68","25","30"
"2012","direct migration background","Male","38.59","40","781","35","38","40","40","60","38.14","39.04","3.5","70","40","40"
"2012","indirect migration background","Female","29.32","34.32","349","12","20","40","40","45","28.15","30.49","4","48","25","32"
"2012","indirect migration background","Male","38.28","40","376","35","38","40","41","55","37.54","39.02","1","70","39","40"
"2012","no migration background","Female","30.83","35.06","6033","13","22","40","40","42.5","30.55","31.11","1","70","30","30"
"2012","no migration background","Male","38.02","40","5408","35","38","40","41","50","37.85","38.19","1","72","40","40"
"2013","direct migration background","Female","27.42","30","1679","10","18","39","40","45","26.85","27.99","1.5","50","26","30"
"2013","direct migration background","Male","37.87","40","1757","35","38","40","40","50","37.53","38.21","2","70","40","40"
"2013","indirect migration background","Female","30.82","37.5","562","12.5","20","40","40","43.5","29.89","31.75","2","52.5","30","35.5"
"2013","indirect migration background","Male","37.51","40","630","32","37.5","40","40","60","36.95","38.07","4","72","40","40"
"2013","no migration background","Female","30.71","35","5784","15","23","40","40","42.5","30.43","30.99","1","55","30","30"
"2013","no migration background","Male","38.18","40","5165","35","38","40","41","50","38","38.36","1","72","40","40"
"2014","direct migration background","Female","26.57","27.21","1388","10","16","39","40","43","25.94","27.2","1.5","56","25","30"
"2014","direct migration background","Male","37.4","40","1435","30","37.5","40","40","54","37","37.8","1","70","40","40"
"2014","indirect migration background","Female","30.2","37","522","10","20","40","40","46","29.18","31.22","2","60","30","35"
"2014","indirect migration background","Male","36.96","40","519","30","37.5","40","40","48","36.37","37.55","2","52","40","40"
"2014","no migration background","Female","30.07","35","5378","12.6","20","40","40","45","29.78","30.36","1","56","30","30"
"2014","no migration background","Male","37.62","40","4757","34","38","40","40","50","37.43","37.81","2","72","40","40"
"2015","direct migration background","Female","27.94","30","1532","10","20","39","40","45","27.35","28.53","2","63","30","30"
"2015","direct migration background","Male","37.54","40","1697","32","38","40","40","55","37.19","37.89","1","77","40","40"
"2015","indirect migration background","Female","31.52","38.5","464","13","23.4","40","40","42","30.49","32.55","3","50","30","35"
"2015","indirect migration background","Male","38.03","40","476","35","37.5","40","40","50","37.46","38.6","3","60","40","40"
"2015","no migration background","Female","30.22","34","5126","14","20","40","40","45","29.93","30.51","1","60","30","30"
"2015","no migration background","Male","37.65","40","4470","35","38","40","40","48","37.45","37.85","1.5","60","40","40"
"2016","direct migration background","Female","27.47","30","1346","10","18.8","40","40","42.5","26.84","28.1","1","50","29","30"
"2016","direct migration background","Male","36.98","40","1370","30","37.5","40","40","50","36.58","37.38","3","66","40","40"
"2016","indirect migration background","Female","31.17","38","483","12","21","40","40","45","30.15","32.19","2","50","30","35"
"2016","indirect migration background","Male","36.79","39","435","30","35","40","40","50","36.03","37.55","2","72","39","40"
"2016","no migration background","Female","30.32","35","4865","13","21","40","40","45","30.02","30.62","1","77","30","30"
"2016","no migration background","Male","37.41","40","4162","32","38","40","40","48.5","37.2","37.62","1.1","65","40","40"
"2017","direct migration background","Female","27.44","30","1375","10","18","39","40","44","26.81","28.07","1.5","60","25","30"
"2017","direct migration background","Male","37.72","40","1684","35","38","40","40","50","37.3","38.14","2","70","40","40"
"2017","indirect migration background","Female","30.82","37.04","530","12","22","40","40","41","29.88","31.76","2","48","30","35"
"2017","indirect migration background","Male","36.77","40","473","27","35","40","40","56","36.02","37.52","1.5","72","39","40"
"2017","no migration background","Female","30.2","34.3","5721","14","20","40","40","45","29.92","30.48","0.6","70","30","30.5"
"2017","no migration background","Male","37.57","40","5001","32","38","40","41","50","37.38","37.76","1","75","40","40"
"2018","direct migration background","Female","28.62","30","1381","10","20","39","40","45","28","29.24","1","60","30","30"
"2018","direct migration background","Male","37.23","40","1967","30","37.5","40","40","50","36.81","37.65","2","80","40","40"
"2018","indirect migration background","Female","31.04","38.5","543","10","22","40","40","42","30.07","32.01","1","50","30","35"
"2018","indirect migration background","Male","35.97","40","494","20","36","40","41","48","35.18","36.76","2","60","39","40"
"2018","no migration background","Female","30.18","34","5505","15","21","40","40","42","29.9","30.46","0.4","60","30","31.5"
"2018","no migration background","Male","37.04","40","4816","30","37.5","40","40.4","50","36.83","37.25","1","72","40","40"
"2019","direct migration background","Female","28.77","30","1223","12","20","39","40","45","28.13","29.41","1","60","30","30"
"2019","direct migration background","Male","37.32","40","1912","30","37","40","40","50","36.9","37.74","1","60","40","40"
"2019","indirect migration background","Female","31.82","38","513","18","25","40","40","42","30.91","32.73","3","50","32","37"
"2019","indirect migration background","Male","37.66","40","447","30","37","40","41","55","36.95","38.37","2","55","40","40"
"2019","no migration background","Female","30.41","35","5310","15","22","40","40","44","30.13","30.69","1","75","30","32"
"2019","no migration background","Male","37.23","40","4569","30","37","40","40","48","37.02","37.44","1","65","40","40"
