"plh0112","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very important","1995","Saxony","Single parent ","4","","",""
"Very important","1995","Saxony","Couple + C. LE 16 ","19","","",""
"Very important","1995","Saxony","Couple + C. GT 16 ","23","","",""
"Very important","1995","Saxony","Couple + C. LE and GT 16","7","","",""
"Very important","1995","Saxony-Anhalt","1-pers.-HH","4","","",""
"Very important","1995","Saxony-Anhalt","(Married) couple without C. ","17","","",""
"Very important","1995","Saxony-Anhalt","Single parent ","5","","",""
"Very important","1995","Saxony-Anhalt","Couple + C. LE 16 ","7","","",""
"Very important","1995","Saxony-Anhalt","Couple + C. GT 16 ","16","","",""
"Very important","1995","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"Very important","1995","Thuringia","1-pers.-HH","8","","",""
"Very important","1995","Thuringia","(Married) couple without C. ","14","","",""
"Very important","1995","Thuringia","Single parent ","2","","",""
"Very important","1995","Thuringia","Couple + C. LE 16 ","7","","",""
"Very important","1995","Thuringia","Couple + C. GT 16 ","11","","",""
"Very important","1995","Thuringia","Couple + C. LE and GT 16","5","","",""
"Important","1995","Schleswig-Holstein","1-pers.-HH","13","","",""
"Important","1995","Schleswig-Holstein","(Married) couple without C. ","24","","",""
"Important","1995","Schleswig-Holstein","Single parent ","2","","",""
"Important","1995","Schleswig-Holstein","Couple + C. LE 16 ","11","","",""
"Important","1995","Schleswig-Holstein","Couple + C. GT 16 ","18","","",""
"Important","1995","Schleswig-Holstein","Couple + C. LE and GT 16","7","","",""
"Important","1995","Hamburg","1-pers.-HH","15","","",""
"Important","1995","Hamburg","(Married) couple without C. ","14","","",""
"Important","1995","Hamburg","Single parent ","","","",""
"Important","1995","Hamburg","Couple + C. LE 16 ","5","","",""
"Important","1995","Hamburg","Couple + C. GT 16 ","6","","",""
"Important","1995","Hamburg","Couple + C. LE and GT 16","5","","",""
"Important","1995","Lower Saxony","1-pers.-HH","37","0.337773904404063","0.245990492602983","0.429557316205142"
"Important","1995","Lower Saxony","(Married) couple without C. ","110","0.388481040672476","0.33128896393629","0.445673117408662"
"Important","1995","Lower Saxony","Single parent ","19","","",""
"Important","1995","Lower Saxony","Couple + C. LE 16 ","68","0.341992400836071","0.278435181700116","0.405549619972026"
"Important","1995","Lower Saxony","Couple + C. GT 16 ","51","0.286714627022717","0.215976289539197","0.357452964506237"
"Important","1995","Lower Saxony","Couple + C. LE and GT 16","14","","",""
"Important","1995","Bremen","1-pers.-HH","4","","",""
"Important","1995","Bremen","(Married) couple without C. ","10","","",""
"Important","1995","Bremen","Single parent ","4","","",""
"Important","1995","Bremen","Couple + C. LE 16 ","7","","",""
"Important","1995","Bremen","Couple + C. GT 16 ","6","","",""
"Important","1995","Bremen","Couple + C. LE and GT 16","2","","",""
"Important","1995","North Rhine-Westphalia","1-pers.-HH","122","0.402775364744171","0.344489405841001","0.461061323647342"
"Important","1995","North Rhine-Westphalia","(Married) couple without C. ","244","0.417465006059261","0.376474645050117","0.458455367068405"
"Important","1995","North Rhine-Westphalia","Single parent ","46","0.425121388503142","0.330563450152248","0.519679326854036"
"Important","1995","North Rhine-Westphalia","Couple + C. LE 16 ","180","0.32748241876767","0.286632619459398","0.368332218075943"
"Important","1995","North Rhine-Westphalia","Couple + C. GT 16 ","156","0.440881688613286","0.388338803071412","0.493424574155159"
"Important","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","57","0.327346241010288","0.258604418621038","0.396088063399537"
"Important","1995","Hesse","1-pers.-HH","30","0.308829097776578","0.211746744689285","0.40591145086387"
"Important","1995","Hesse","(Married) couple without C. ","100","0.391488531475769","0.331464503119665","0.451512559831873"
"Important","1995","Hesse","Single parent ","12","","",""
"Important","1995","Hesse","Couple + C. LE 16 ","59","0.363184396989633","0.286731008937239","0.439637785042028"
"Important","1995","Hesse","Couple + C. GT 16 ","51","0.477584811345771","0.382941625061103","0.572227997630438"
"Important","1995","Hesse","Couple + C. LE and GT 16","12","","",""
"Important","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","17","","",""
"Important","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","45","0.276946945757859","0.208249963240907","0.345643928274812"
"Important","1995","Rhineland-Palatinate,Saarland","Single parent ","10","","",""
"Important","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","41","0.260212144000898","0.189043442409342","0.331380845592455"
"Important","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","46","0.35326023861051","0.272026876082396","0.434493601138624"
"Important","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","9","","",""
"Important","1995","Baden-Württemberg","1-pers.-HH","58","0.366595435146031","0.289989852879071","0.443201017412992"
"Important","1995","Baden-Württemberg","(Married) couple without C. ","145","0.419061394719922","0.366692326419194","0.471430463020649"
"Important","1995","Baden-Württemberg","Single parent ","20","","",""
"Important","1995","Baden-Württemberg","Couple + C. LE 16 ","70","0.34706096385929","0.288861265932954","0.405260661785626"
"Important","1995","Baden-Württemberg","Couple + C. GT 16 ","85","0.361978660503512","0.298762125126758","0.425195195880265"
"Important","1995","Baden-Württemberg","Couple + C. LE and GT 16","46","0.44366127891521","0.349962998511476","0.537359559318943"
"Important","1995","Bavaria","1-pers.-HH","74","0.397273875053062","0.325788557647143","0.468759192458981"
"Important","1995","Bavaria","(Married) couple without C. ","117","0.29754208280333","0.251454222448645","0.343629943158015"
"Important","1995","Bavaria","Single parent ","28","","",""
"Important","1995","Bavaria","Couple + C. LE 16 ","93","0.312427827226484","0.26188252123924","0.362973133213729"
"Important","1995","Bavaria","Couple + C. GT 16 ","85","0.32046043482253","0.260923472513937","0.379997397131124"
"Important","1995","Bavaria","Couple + C. LE and GT 16","41","0.321771438441568","0.23818818893719","0.405354687945946"
"Important","1995","Berlin","1-pers.-HH","50","0.530819247178433","0.430466396657956","0.63117209769891"
"Important","1995","Berlin","(Married) couple without C. ","63","0.447481694116974","0.363604831140451","0.531358557093498"
"Important","1995","Berlin","Single parent ","15","","",""
"Important","1995","Berlin","Couple + C. LE 16 ","44","0.352553757718685","0.269461461275443","0.435646054161927"
"Important","1995","Berlin","Couple + C. GT 16 ","28","","",""
"Important","1995","Berlin","Couple + C. LE and GT 16","7","","",""
"Important","1995","Brandenburg","1-pers.-HH","16","","",""
"Important","1995","Brandenburg","(Married) couple without C. ","59","0.380006938117762","0.304322128070063","0.455691748165462"
"Important","1995","Brandenburg","Single parent ","17","","",""
"Important","1995","Brandenburg","Couple + C. LE 16 ","31","0.276475425126218","0.19577756883535","0.357173281417086"
"Important","1995","Brandenburg","Couple + C. GT 16 ","57","0.507050178947387","0.414043651743828","0.600056706150946"
"Important","1995","Brandenburg","Couple + C. LE and GT 16","22","","",""
"Important","1995","Mecklenburg-Western Pomerania","1-pers.-HH","12","","",""
"Important","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","32","0.284635897069596","0.197065682845536","0.372206111293655"
"Important","1995","Mecklenburg-Western Pomerania","Single parent ","9","","",""
"Important","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","17","","",""
"Important","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","41","0.418243540966175","0.319052712716413","0.517434369215937"
"Important","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","23","","",""
"Important","1995","Saxony","1-pers.-HH","25","","",""
"Important","1995","Saxony","(Married) couple without C. ","129","0.378482932663357","0.32550807056389","0.431457794762823"
"Important","1995","Saxony","Single parent ","26","","",""
"Important","1995","Saxony","Couple + C. LE 16 ","76","0.282926565711981","0.229200518476782","0.336652612947179"
"Important","1995","Saxony","Couple + C. GT 16 ","89","0.462583281508184","0.392057480184542","0.533109082831825"
"Important","1995","Saxony","Couple + C. LE and GT 16","45","0.413216329979417","0.321612348716567","0.504820311242266"
"Important","1995","Saxony-Anhalt","1-pers.-HH","22","","",""
"Important","1995","Saxony-Anhalt","(Married) couple without C. ","78","0.406104129250474","0.336273630148113","0.475934628352836"
"Important","1995","Saxony-Anhalt","Single parent ","11","","",""
"Important","1995","Saxony-Anhalt","Couple + C. LE 16 ","51","0.304377433590996","0.232400834644696","0.376354032537296"
"Important","1995","Saxony-Anhalt","Couple + C. GT 16 ","57","0.37464445593032","0.296663170341022","0.452625741519618"
"Important","1995","Saxony-Anhalt","Couple + C. LE and GT 16","24","","",""
"Important","1995","Thuringia","1-pers.-HH","20","","",""
"Important","1995","Thuringia","(Married) couple without C. ","64","0.378476543639038","0.299804594639536","0.457148492638539"
"Important","1995","Thuringia","Single parent ","10","","",""
"Important","1995","Thuringia","Couple + C. LE 16 ","54","0.302975143128127","0.233067979832463","0.37288230642379"
"Important","1995","Thuringia","Couple + C. GT 16 ","49","0.359320468402653","0.27777803383418","0.440862902971126"
"Important","1995","Thuringia","Couple + C. LE and GT 16","27","","",""
"Less important","1995","Schleswig-Holstein","1-pers.-HH","12","","",""
"Less important","1995","Schleswig-Holstein","(Married) couple without C. ","44","0.508347881952892","0.401437984146074","0.61525777975971"
"Less important","1995","Schleswig-Holstein","Single parent ","2","","",""
"Less important","1995","Schleswig-Holstein","Couple + C. LE 16 ","36","0.58004898050882","0.456193614406822","0.703904346610818"
"Less important","1995","Schleswig-Holstein","Couple + C. GT 16 ","14","","",""
"Less important","1995","Schleswig-Holstein","Couple + C. LE and GT 16","15","","",""
"Less important","1995","Hamburg","1-pers.-HH","14","","",""
"Less important","1995","Hamburg","(Married) couple without C. ","9","","",""
"Less important","1995","Hamburg","Single parent ","1","","",""
"Less important","1995","Hamburg","Couple + C. LE 16 ","6","","",""
"Less important","1995","Hamburg","Couple + C. GT 16 ","1","","",""
"Less important","1995","Hamburg","Couple + C. LE and GT 16","4","","",""
"Less important","1995","Lower Saxony","1-pers.-HH","44","0.419896575432815","0.324117225278214","0.515675925587415"
"Less important","1995","Lower Saxony","(Married) couple without C. ","117","0.416794043978762","0.358942131994985","0.474645955962539"
"Less important","1995","Lower Saxony","Single parent ","23","","",""
"Less important","1995","Lower Saxony","Couple + C. LE 16 ","97","0.453783429269153","0.387080031558352","0.520486826979955"
"Less important","1995","Lower Saxony","Couple + C. GT 16 ","70","0.487465077871398","0.409278581947203","0.565651573795593"
"Less important","1995","Lower Saxony","Couple + C. LE and GT 16","17","","",""
"Less important","1995","Bremen","1-pers.-HH","4","","",""
"Less important","1995","Bremen","(Married) couple without C. ","17","","",""
"Less important","1995","Bremen","Single parent ","","","",""
"Less important","1995","Bremen","Couple + C. LE 16 ","5","","",""
"Less important","1995","Bremen","Couple + C. GT 16 ","1","","",""
"Less important","1995","Bremen","Couple + C. LE and GT 16","1","","",""
"Less important","1995","North Rhine-Westphalia","1-pers.-HH","92","0.356969450789115","0.300032400053078","0.413906501525152"
"Less important","1995","North Rhine-Westphalia","(Married) couple without C. ","168","0.309466895300732","0.271042234171351","0.347891556430114"
"Less important","1995","North Rhine-Westphalia","Single parent ","37","0.351174117992169","0.25987243679822","0.442475799186119"
"Less important","1995","North Rhine-Westphalia","Couple + C. LE 16 ","255","0.505461530744134","0.461941598995517","0.548981462492751"
"Less important","1995","North Rhine-Westphalia","Couple + C. GT 16 ","131","0.394814338522875","0.343084418827022","0.446544258218727"
"Less important","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","89","0.500063364483434","0.426816071942861","0.573310657024008"
"Less important","1995","Hesse","1-pers.-HH","32","0.36077668768946","0.259866735409871","0.46168663996905"
"Less important","1995","Hesse","(Married) couple without C. ","88","0.365413220786592","0.306193157007915","0.424633284565269"
"Less important","1995","Hesse","Single parent ","10","","",""
"Less important","1995","Hesse","Couple + C. LE 16 ","71","0.487952073989103","0.408488117092514","0.567416030885691"
"Less important","1995","Hesse","Couple + C. GT 16 ","39","0.362412807432761","0.271331813138764","0.453493801726757"
"Less important","1995","Hesse","Couple + C. LE and GT 16","13","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","19","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","63","0.374635987630573","0.300329714725922","0.448942260535224"
"Less important","1995","Rhineland-Palatinate,Saarland","Single parent ","10","","",""
"Less important","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","70","0.477681488121317","0.396658439938525","0.558704536304109"
"Less important","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","61","0.428627093602872","0.344522076836571","0.512732110369174"
"Less important","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","11","","",""
"Less important","1995","Baden-Württemberg","1-pers.-HH","60","0.405170057980557","0.327125723850025","0.483214392111088"
"Less important","1995","Baden-Württemberg","(Married) couple without C. ","122","0.377932312201983","0.326469118349431","0.429395506054534"
"Less important","1995","Baden-Württemberg","Single parent ","18","","",""
"Less important","1995","Baden-Württemberg","Couple + C. LE 16 ","146","0.496053787268202","0.434926094050016","0.557181480486388"
"Less important","1995","Baden-Württemberg","Couple + C. GT 16 ","88","0.421977705997482","0.357011328424284","0.48694408357068"
"Less important","1995","Baden-Württemberg","Couple + C. LE and GT 16","43","0.362280282325158","0.271629097531515","0.4529314671188"
"Less important","1995","Bavaria","1-pers.-HH","55","0.341280611595914","0.272014968643533","0.410546254548294"
"Less important","1995","Bavaria","(Married) couple without C. ","174","0.468452557540902","0.41814815275169","0.518756962330115"
"Less important","1995","Bavaria","Single parent ","27","","",""
"Less important","1995","Bavaria","Couple + C. LE 16 ","162","0.479031945368665","0.424552256989586","0.533511633747744"
"Less important","1995","Bavaria","Couple + C. GT 16 ","91","0.43035040021949","0.36718095053881","0.49351984990017"
"Less important","1995","Bavaria","Couple + C. LE and GT 16","65","0.567846426397904","0.479214136301249","0.656478716494559"
"Less important","1995","Berlin","1-pers.-HH","27","","",""
"Less important","1995","Berlin","(Married) couple without C. ","34","0.275547571344068","0.200180014549442","0.350915128138695"
"Less important","1995","Berlin","Single parent ","10","","",""
"Less important","1995","Berlin","Couple + C. LE 16 ","66","0.527476084858902","0.440648141474971","0.614304028242833"
"Less important","1995","Berlin","Couple + C. GT 16 ","24","","",""
"Less important","1995","Berlin","Couple + C. LE and GT 16","5","","",""
"Less important","1995","Brandenburg","1-pers.-HH","20","","",""
"Less important","1995","Brandenburg","(Married) couple without C. ","72","0.479343477869278","0.401446857568149","0.557240098170406"
"Less important","1995","Brandenburg","Single parent ","19","","",""
"Less important","1995","Brandenburg","Couple + C. LE 16 ","65","0.544833201667371","0.454981944562656","0.634684458772087"
"Less important","1995","Brandenburg","Couple + C. GT 16 ","41","0.349880786162192","0.261156370202573","0.438605202121812"
"Less important","1995","Brandenburg","Couple + C. LE and GT 16","37","0.476584456364583","0.362788854836125","0.59038005789304"
"Less important","1995","Mecklenburg-Western Pomerania","1-pers.-HH","18","","",""
"Less important","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","51","0.467327780999798","0.370502486127446","0.564153075872151"
"Less important","1995","Mecklenburg-Western Pomerania","Single parent ","6","","",""
"Less important","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","67","0.673909312751938","0.581097131354266","0.76672149414961"
"Less important","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","41","0.428674693952899","0.32915891607292","0.528190471832878"
"Less important","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","20","","",""
"Less important","1995","Saxony","1-pers.-HH","37","0.422985259962328","0.320918834151005","0.525051685773652"
"Less important","1995","Saxony","(Married) couple without C. ","125","0.372581620249576","0.319772432574349","0.425390807924804"
"Less important","1995","Saxony","Single parent ","12","","",""
"Less important","1995","Saxony","Couple + C. LE 16 ","151","0.5537006111848","0.494405777338656","0.612995445030944"
"Less important","1995","Saxony","Couple + C. GT 16 ","77","0.401617660855897","0.332276156177378","0.470959165534415"
"Less important","1995","Saxony","Couple + C. LE and GT 16","50","0.431152414098608","0.339022647193266","0.52328218100395"
"Less important","1995","Saxony-Anhalt","1-pers.-HH","24","","",""
"Less important","1995","Saxony-Anhalt","(Married) couple without C. ","78","0.385375975007509","0.316174018215544","0.454577931799473"
"Less important","1995","Saxony-Anhalt","Single parent ","5","","",""
"Less important","1995","Saxony-Anhalt","Couple + C. LE 16 ","88","0.57252737838918","0.495143490260123","0.649911266518238"
"Less important","1995","Saxony-Anhalt","Couple + C. GT 16 ","65","0.441203752971476","0.361208618526526","0.521198887416427"
"Less important","1995","Saxony-Anhalt","Couple + C. LE and GT 16","39","0.54929318749519","0.433557289859828","0.665029085130551"
"Less important","1995","Thuringia","1-pers.-HH","26","","",""
"Less important","1995","Thuringia","(Married) couple without C. ","55","0.378105714900543","0.299448861859871","0.456762567941214"
"Less important","1995","Thuringia","Single parent ","9","","",""
"Less important","1995","Thuringia","Couple + C. LE 16 ","100","0.631408070566545","0.558020582587091","0.704795558545998"
"Less important","1995","Thuringia","Couple + C. GT 16 ","65","0.450678522950709","0.366117740819074","0.535239305082344"
"Less important","1995","Thuringia","Couple + C. LE and GT 16","34","0.494409971945453","0.377287041063941","0.611532902826965"
"Quite unimportant","1995","Schleswig-Holstein","1-pers.-HH","5","","",""
"Quite unimportant","1995","Schleswig-Holstein","(Married) couple without C. ","11","","",""
"Quite unimportant","1995","Schleswig-Holstein","Single parent ","2","","",""
"Quite unimportant","1995","Schleswig-Holstein","Couple + C. LE 16 ","13","","",""
"Quite unimportant","1995","Schleswig-Holstein","Couple + C. GT 16 ","2","","",""
"Quite unimportant","1995","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","1995","Hamburg","1-pers.-HH","3","","",""
"Quite unimportant","1995","Hamburg","(Married) couple without C. ","1","","",""
"Quite unimportant","1995","Hamburg","Single parent ","","","",""
"Quite unimportant","1995","Hamburg","Couple + C. LE 16 ","","","",""
"Quite unimportant","1995","Hamburg","Couple + C. GT 16 ","","","",""
"Quite unimportant","1995","Hamburg","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1995","Lower Saxony","1-pers.-HH","12","","",""
"Quite unimportant","1995","Lower Saxony","(Married) couple without C. ","26","","",""
"Quite unimportant","1995","Lower Saxony","Single parent ","8","","",""
"Quite unimportant","1995","Lower Saxony","Couple + C. LE 16 ","39","0.142103542191502","0.0953234478302244","0.188883636552779"
"Quite unimportant","1995","Lower Saxony","Couple + C. GT 16 ","26","","",""
"Quite unimportant","1995","Lower Saxony","Couple + C. LE and GT 16","3","","",""
"Quite unimportant","1995","Bremen","1-pers.-HH","9","","",""
"Quite unimportant","1995","Bremen","(Married) couple without C. ","1","","",""
"Quite unimportant","1995","Bremen","Single parent ","1","","",""
"Quite unimportant","1995","Bremen","Couple + C. LE 16 ","","","",""
"Quite unimportant","1995","Bremen","Couple + C. GT 16 ","1","","",""
"Quite unimportant","1995","Bremen","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1995","North Rhine-Westphalia","1-pers.-HH","32","0.136118783248004","0.0953667122900839","0.176870854205925"
"Quite unimportant","1995","North Rhine-Westphalia","(Married) couple without C. ","58","0.103581417143342","0.0782530586237787","0.128909775662905"
"Quite unimportant","1995","North Rhine-Westphalia","Single parent ","10","","",""
"Quite unimportant","1995","North Rhine-Westphalia","Couple + C. LE 16 ","42","0.0977794661345145","0.071925671438745","0.123633260830284"
"Quite unimportant","1995","North Rhine-Westphalia","Couple + C. GT 16 ","23","","",""
"Quite unimportant","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","14","","",""
"Quite unimportant","1995","Hesse","1-pers.-HH","8","","",""
"Quite unimportant","1995","Hesse","(Married) couple without C. ","28","","",""
"Quite unimportant","1995","Hesse","Single parent ","3","","",""
"Quite unimportant","1995","Hesse","Couple + C. LE 16 ","11","","",""
"Quite unimportant","1995","Hesse","Couple + C. GT 16 ","4","","",""
"Quite unimportant","1995","Hesse","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","13","","",""
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","30","0.211373145881798","0.148695168246307","0.274051123517289"
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Single parent ","5","","",""
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","24","","",""
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","15","","",""
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","5","","",""
"Quite unimportant","1995","Baden-Württemberg","1-pers.-HH","19","","",""
"Quite unimportant","1995","Baden-Württemberg","(Married) couple without C. ","44","0.128605674640604","0.0930746009608603","0.164136748320348"
"Quite unimportant","1995","Baden-Württemberg","Single parent ","5","","",""
"Quite unimportant","1995","Baden-Württemberg","Couple + C. LE 16 ","31","0.122787545023656","0.0826629111913987","0.162912178855913"
"Quite unimportant","1995","Baden-Württemberg","Couple + C. GT 16 ","25","","",""
"Quite unimportant","1995","Baden-Württemberg","Couple + C. LE and GT 16","8","","",""
"Quite unimportant","1995","Bavaria","1-pers.-HH","32","0.188148688566752","0.131053345803201","0.245244031330302"
"Quite unimportant","1995","Bavaria","(Married) couple without C. ","46","0.126882764432514","0.0933291130557258","0.160436415809303"
"Quite unimportant","1995","Bavaria","Single parent ","11","","",""
"Quite unimportant","1995","Bavaria","Couple + C. LE 16 ","52","0.14629850863765","0.107757790793655","0.184839226481644"
"Quite unimportant","1995","Bavaria","Couple + C. GT 16 ","35","0.16531675732869","0.11792406558516","0.212709449072221"
"Quite unimportant","1995","Bavaria","Couple + C. LE and GT 16","6","","",""
"Quite unimportant","1995","Berlin","1-pers.-HH","7","","",""
"Quite unimportant","1995","Berlin","(Married) couple without C. ","5","","",""
"Quite unimportant","1995","Berlin","Single parent ","4","","",""
"Quite unimportant","1995","Berlin","Couple + C. LE 16 ","3","","",""
"Quite unimportant","1995","Berlin","Couple + C. GT 16 ","3","","",""
"Quite unimportant","1995","Berlin","Couple + C. LE and GT 16","2","","",""
"Quite unimportant","1995","Brandenburg","1-pers.-HH","8","","",""
"Quite unimportant","1995","Brandenburg","(Married) couple without C. ","10","","",""
"Quite unimportant","1995","Brandenburg","Single parent ","2","","",""
"Quite unimportant","1995","Brandenburg","Couple + C. LE 16 ","18","","",""
"Quite unimportant","1995","Brandenburg","Couple + C. GT 16 ","5","","",""
"Quite unimportant","1995","Brandenburg","Couple + C. LE and GT 16","11","","",""
"Quite unimportant","1995","Mecklenburg-Western Pomerania","1-pers.-HH","4","","",""
"Quite unimportant","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","8","","",""
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","7","","",""
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","",""
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","",""
"Quite unimportant","1995","Saxony","1-pers.-HH","18","","",""
"Quite unimportant","1995","Saxony","(Married) couple without C. ","35","0.124168990944457","0.0881495564734806","0.160188425415434"
"Quite unimportant","1995","Saxony","Single parent ","5","","",""
"Quite unimportant","1995","Saxony","Couple + C. LE 16 ","24","","",""
"Quite unimportant","1995","Saxony","Couple + C. GT 16 ","3","","",""
"Quite unimportant","1995","Saxony","Couple + C. LE and GT 16","9","","",""
"Quite unimportant","1995","Saxony-Anhalt","1-pers.-HH","14","","",""
"Quite unimportant","1995","Saxony-Anhalt","(Married) couple without C. ","17","","",""
"Quite unimportant","1995","Saxony-Anhalt","Single parent ","2","","",""
"Quite unimportant","1995","Saxony-Anhalt","Couple + C. LE 16 ","11","","",""
"Quite unimportant","1995","Saxony-Anhalt","Couple + C. GT 16 ","10","","",""
"Quite unimportant","1995","Saxony-Anhalt","Couple + C. LE and GT 16","3","","",""
"Quite unimportant","1995","Thuringia","1-pers.-HH","8","","",""
"Quite unimportant","1995","Thuringia","(Married) couple without C. ","13","","",""
"Quite unimportant","1995","Thuringia","Single parent ","2","","",""
"Quite unimportant","1995","Thuringia","Couple + C. LE 16 ","5","","",""
"Quite unimportant","1995","Thuringia","Couple + C. GT 16 ","8","","",""
"Quite unimportant","1995","Thuringia","Couple + C. LE and GT 16","4","","",""
"Very important","1996","Schleswig-Holstein","1-pers.-HH","","","",""
"Very important","1996","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Very important","1996","Schleswig-Holstein","Single parent ","","","",""
"Very important","1996","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Very important","1996","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Very important","1996","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Very important","1996","Hamburg","1-pers.-HH","","","",""
"Very important","1996","Hamburg","(Married) couple without C. ","","","",""
"Very important","1996","Hamburg","Single parent ","","","",""
"Very important","1996","Hamburg","Couple + C. LE 16 ","","","",""
"Very important","1996","Hamburg","Couple + C. GT 16 ","","","",""
"Very important","1996","Hamburg","Couple + C. LE and GT 16","","","",""
"Very important","1996","Lower Saxony","1-pers.-HH","","","",""
"Very important","1996","Lower Saxony","(Married) couple without C. ","","","",""
"Very important","1996","Lower Saxony","Single parent ","","","",""
"Very important","1996","Lower Saxony","Couple + C. LE 16 ","","","",""
"Very important","1996","Lower Saxony","Couple + C. GT 16 ","","","",""
"Very important","1996","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Very important","1996","Bremen","1-pers.-HH","","","",""
"Very important","1996","Bremen","(Married) couple without C. ","","","",""
"Very important","1996","Bremen","Single parent ","","","",""
"Very important","1996","Bremen","Couple + C. LE 16 ","","","",""
"Very important","1996","Bremen","Couple + C. GT 16 ","","","",""
"Very important","1996","Bremen","Couple + C. LE and GT 16","","","",""
"Very important","1996","North Rhine-Westphalia","1-pers.-HH","","","",""
"Very important","1996","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Very important","1996","North Rhine-Westphalia","Single parent ","","","",""
"Very important","1996","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Very important","1996","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Very important","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Very important","1996","Hesse","1-pers.-HH","","","",""
"Very important","1996","Hesse","(Married) couple without C. ","","","",""
"Very important","1996","Hesse","Single parent ","","","",""
"Very important","1996","Hesse","Couple + C. LE 16 ","","","",""
"Very important","1996","Hesse","Couple + C. GT 16 ","","","",""
"Very important","1996","Hesse","Couple + C. LE and GT 16","","","",""
"Very important","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Very important","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Very important","1996","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Very important","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Very important","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Very important","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Very important","1996","Baden-Württemberg","1-pers.-HH","","","",""
"Very important","1996","Baden-Württemberg","(Married) couple without C. ","","","",""
"Very important","1996","Baden-Württemberg","Single parent ","","","",""
"Very important","1996","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Very important","1996","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Very important","1996","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Very important","1996","Bavaria","1-pers.-HH","","","",""
"Very important","1996","Bavaria","(Married) couple without C. ","","","",""
"Very important","1996","Bavaria","Single parent ","","","",""
"Very important","1996","Bavaria","Couple + C. LE 16 ","","","",""
"Very important","1996","Bavaria","Couple + C. GT 16 ","","","",""
"Very important","1996","Bavaria","Couple + C. LE and GT 16","","","",""
"Very important","1996","Berlin","1-pers.-HH","","","",""
