"plh0204_h","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"9","2013","35-65 y.","Not Employed","131","0.0295692114437248","0.0246967220322705","0.0344417008551791","9"
"9","2013","35-65 y.","Employed","188","0.0215442250707053","0.0184253928729601","0.0246630572684505","9"
"9","2013","16-34 y.","Employed","94","0.0414022972115395","0.0340585858649431","0.0487460085581358","9"
"9","2013","66 and older","Not Employed","69","0.0189760957374803","0.0150494118066939","0.0229027796682668","9"
"9","2013","66 and older","Employed","11","","","","9"
"0 Not at all Willing to take risks","2014","35-65 y.","Not Employed","282","0.0984001309417235","0.0875200527443315","0.109280209139115","0"
"0 Not at all Willing to take risks","2014","35-65 y.","Employed","518","0.0354965151751845","0.0322697007969271","0.0387233295534419","0"
"0 Not at all Willing to take risks","2014","66 and older","Not Employed","455","0.111440043370919","0.102249078152674","0.120631008589165","0"
"0 Not at all Willing to take risks","2014","66 and older","Employed","24","","","","0"
"0 Not at all Willing to take risks","2014","16-34 y.","Not Employed","103","0.0477195383758944","0.0382409809737488","0.0571980957780399","0"
"0 Not at all Willing to take risks","2014","16-34 y.","Employed","143","0.0226889270252064","0.0183843128848828","0.0269935411655299","0"
"1","2014","16-34 y.","Employed","123","0.0214646276481966","0.0172751412638864","0.0256541140325067","1"
"1","2014","16-34 y.","Not Employed","68","0.0354084758352613","0.0271910266367227","0.0436259250337998","1"
"1","2014","66 and older","Not Employed","307","0.0789871743012366","0.0711093145404148","0.0868650340620583","1"
"1","2014","35-65 y.","Not Employed","202","0.0673355315651072","0.0581815060005483","0.0764895571296662","1"
"1","2014","35-65 y.","Employed","513","0.0390070170080634","0.0356305640639332","0.0423834699521936","1"
"1","2014","66 and older","Employed","19","","","","1"
"10 Very willing to take risks","2014","16-34 y.","Not Employed","58","0.0356914050525842","0.0274424007130459","0.0439404093921224","10"
"10 Very willing to take risks","2014","16-34 y.","Employed","152","0.0335158747028851","0.0283131184391313","0.0387186309666389","10"
"10 Very willing to take risks","2014","35-65 y.","Not Employed","54","0.0199584395337508","0.0148497113459396","0.025067167721562","10"
"10 Very willing to take risks","2014","66 and older","Not Employed","34","0.00777060960819697","0.00520594424582329","0.0103352749705706","10"
"10 Very willing to take risks","2014","66 and older","Employed","7","","","","10"
"10 Very willing to take risks","2014","35-65 y.","Employed","179","0.0143253302857187","0.0122530507254501","0.0163976098459873","10"
"2","2014","66 and older","Employed","45","0.100969258167366","0.0738174113638738","0.128121104970857","2"
"2","2014","16-34 y.","Not Employed","153","0.0747953821315538","0.0630985574835653","0.0864922067795423","2"
"2","2014","66 and older","Not Employed","527","0.121169509421641","0.111638336467555","0.130700682375727","2"
"2","2014","16-34 y.","Employed","302","0.0548527966820914","0.0482707652261668","0.0614348281380161","2"
"2","2014","35-65 y.","Not Employed","314","0.101885366168159","0.0908357027235102","0.112935029612809","2"
"2","2014","35-65 y.","Employed","1290","0.0992247361630026","0.0940110195039766","0.104438452822029","2"
"3","2014","16-34 y.","Not Employed","174","0.096112958413188","0.0830072728646311","0.109218643961745","3"
"3","2014","16-34 y.","Employed","443","0.095787803341311","0.0872803196252594","0.104295287057363","3"
"3","2014","35-65 y.","Not Employed","372","0.141134250379875","0.128416622566273","0.153851878193477","3"
"3","2014","35-65 y.","Employed","1607","0.126009555527609","0.120222144792818","0.1317969662624","3"
"3","2014","66 and older","Not Employed","568","0.120221478111855","0.110722545059258","0.129720411164453","3"
"3","2014","66 and older","Employed","44","0.104454694441352","0.0768917707356917","0.132017618147013","3"
"4","2014","35-65 y.","Employed","1210","0.0990862969629838","0.0938758183341638","0.104296775591804","4"
"4","2014","35-65 y.","Not Employed","225","0.0873427551991246","0.0770295287163957","0.0976559816818536","4"
"4","2014","66 and older","Not Employed","413","0.0904483035024366","0.0820708693220888","0.0988257376827845","4"
"4","2014","66 and older","Employed","33","0.0714687056272705","0.0482534349498703","0.0946839763046707","4"
"4","2014","16-34 y.","Employed","427","0.0930660425377451","0.0846676862681804","0.10146439880731","4"
"4","2014","16-34 y.","Not Employed","158","0.093828210477738","0.080862877456387","0.106793543499089","4"
"5","2014","35-65 y.","Not Employed","606","0.196452349701047","0.181939199493099","0.210965499908996","5"
"5","2014","16-34 y.","Not Employed","351","0.167801296714119","0.151185435180787","0.184417158247451","5"
"5","2014","16-34 y.","Employed","822","0.179235241616535","0.168147786052848","0.190322697180222","5"
"5","2014","35-65 y.","Employed","2600","0.214270394928733","0.207114781556624","0.221426008300843","5"
"5","2014","66 and older","Not Employed","985","0.214682276241469","0.202689550202729","0.226675002280209","5"
"5","2014","66 and older","Employed","105","0.205956108768193","0.169512018465541","0.242400199070844","5"
"6","2014","35-65 y.","Not Employed","263","0.0934900123898847","0.0828560244380036","0.104124000341766","6"
"6","2014","66 and older","Employed","62","0.152960449706729","0.120522085839451","0.185398813574007","6"
"6","2014","16-34 y.","Employed","619","0.143179297164564","0.133054276272096","0.153304318057032","6"
"6","2014","66 and older","Not Employed","462","0.0947214196116951","0.0861685403936467","0.103274298829744","6"
"6","2014","35-65 y.","Employed","1609","0.127242535358505","0.121430982845142","0.133054087871868","6"
"6","2014","16-34 y.","Not Employed","232","0.127015913911267","0.112209703294901","0.141822124527634","6"
"7","2014","16-34 y.","Not Employed","317","0.162964912178742","0.146542740952234","0.17938708340525","7"
"7","2014","16-34 y.","Employed","798","0.186681650828979","0.175417669012007","0.197945632645951","7"
"7","2014","35-65 y.","Not Employed","265","0.0957176833428961","0.0849709773634447","0.106464389322348","7"
"7","2014","35-65 y.","Employed","1711","0.136173542747773","0.130192335617255","0.142154749878291","7"
"7","2014","66 and older","Not Employed","420","0.0894103562483553","0.0810763775984013","0.0977443348983093","7"
"7","2014","66 and older","Employed","60","0.121867965976191","0.0923869658812525","0.15134896607113","7"
"8","2014","16-34 y.","Employed","605","0.140588881338211","0.130540715115126","0.150637047561296","8"
"8","2014","35-65 y.","Not Employed","221","0.0739029856141442","0.0643467578426257","0.0834592133856626","8"
"8","2014","66 and older","Not Employed","292","0.0611070499004533","0.0541110335573353","0.0681030662435713","8"
"8","2014","66 and older","Employed","57","0.101050468850157","0.073888931829781","0.128212005870533","8"
"8","2014","16-34 y.","Not Employed","256","0.128803176851943","0.113908430232927","0.143697923470959","8"
"8","2014","35-65 y.","Employed","1108","0.0892765963923201","0.0843039075550684","0.0942492852295718","8"
"9","2014","16-34 y.","Not Employed","73","0.029858730057709","0.02229101368539","0.0374264464300279","9"
"9","2014","66 and older","Employed","17","","","","9"
"9","2014","35-65 y.","Not Employed","75","0.0243804951642873","0.0187468595059094","0.0300141308226651","9"
"9","2014","35-65 y.","Employed","286","0.0198874794501062","0.0174527143722575","0.0223222445279548","9"
"9","2014","66 and older","Not Employed","40","0.0100417796817412","0.00712964876555871","0.0129539105979238","9"
"9","2014","16-34 y.","Employed","163","0.0289388571142751","0.0240929530175017","0.0337847612110484","9"
"0 Not at all Willing to take risks","2015","35-65 y.","Not Employed","279","0.0831290144459451","0.0736345491501151","0.092623479741775","0"
"0 Not at all Willing to take risks","2015","66 and older","Employed","17","","","","0"
"0 Not at all Willing to take risks","2015","35-65 y.","Employed","387","0.0316508226914922","0.028516675059301","0.0347849703236834","0"
"0 Not at all Willing to take risks","2015","16-34 y.","Not Employed","135","0.0381627093881606","0.030743990179435","0.0455814285968862","0"
"0 Not at all Willing to take risks","2015","16-34 y.","Employed","90","0.0187821648954894","0.0146463992711059","0.0229179305198728","0"
"0 Not at all Willing to take risks","2015","66 and older","Not Employed","336","0.0864521497419623","0.0781886601790545","0.0947156393048701","0"
"1","2015","16-34 y.","Not Employed","112","0.0363869524885326","0.0291362062482809","0.0436376987287843","1"
"1","2015","16-34 y.","Employed","104","0.020905716468717","0.016547135047555","0.025264297889879","1"
"1","2015","35-65 y.","Not Employed","238","0.0653897022320705","0.0568879187287562","0.0738914857353849","1"
"1","2015","66 and older","Not Employed","307","0.0760484888017659","0.0682541403261488","0.0838428372773831","1"
"1","2015","35-65 y.","Employed","493","0.0371295183817808","0.0337445505273322","0.0405144862362293","1"
"1","2015","66 and older","Employed","18","","","","1"
"10 Very willing to take risks","2015","16-34 y.","Not Employed","108","0.035605771323239","0.028430372768213","0.0427811698782649","10"
"10 Very willing to take risks","2015","16-34 y.","Employed","157","0.0276638170754899","0.022667331321214","0.0326603028297658","10"
"10 Very willing to take risks","2015","35-65 y.","Not Employed","88","0.0246537936749524","0.0193209192314714","0.0299866681184334","10"
"10 Very willing to take risks","2015","35-65 y.","Employed","190","0.0144558696480487","0.0123190340803141","0.0165927052157833","10"
"10 Very willing to take risks","2015","66 and older","Not Employed","37","0.00782384224629638","0.00523315867977114","0.0104145258128216","10"
"10 Very willing to take risks","2015","66 and older","Employed","5","","","","10"
"2","2015","35-65 y.","Not Employed","406","0.111038161162181","0.100233335339474","0.121842986984889","2"
"2","2015","35-65 y.","Employed","1123","0.085973503701681","0.0809550183586262","0.0909919890447358","2"
"2","2015","66 and older","Not Employed","553","0.123733557321904","0.114051408047552","0.133415706596257","2"
"2","2015","66 and older","Employed","37","0.0901752342770096","0.0654130444648256","0.114937424089194","2"
"2","2015","16-34 y.","Not Employed","213","0.0698550166218547","0.0599846643578196","0.0797253688858898","2"
"2","2015","16-34 y.","Employed","297","0.0608588696080539","0.053575577151016","0.0681421620650917","2"
"3","2015","35-65 y.","Not Employed","370","0.139086408086481","0.127185990290194","0.150986825882768","3"
"3","2015","35-65 y.","Employed","1537","0.129138402542654","0.123134782080235","0.135142023005072","3"
"3","2015","16-34 y.","Not Employed","269","0.112402301456548","0.100171519782784","0.124633083130313","3"
"3","2015","16-34 y.","Employed","437","0.114729818749607","0.105020775189457","0.124438862309757","3"
"3","2015","66 and older","Not Employed","539","0.127033684275745","0.117241758236411","0.136825610315079","3"
"3","2015","66 and older","Employed","63","0.133528627031752","0.104122973718728","0.162934280344776","3"
"4","2015","66 and older","Employed","40","0.0747032814980128","0.0519744618644021","0.0974321011316235","4"
"4","2015","16-34 y.","Employed","360","0.0818810151419389","0.0735280345777709","0.090233995706107","4"
"4","2015","35-65 y.","Not Employed","295","0.107495165694532","0.0968429528388476","0.118147378550216","4"
"4","2015","35-65 y.","Employed","1240","0.105272147907622","0.0997778377149745","0.11076645810027","4"
"4","2015","66 and older","Not Employed","447","0.0971451527789778","0.0884369312366776","0.105853374321278","4"
"4","2015","16-34 y.","Not Employed","174","0.0795930545585427","0.0691124566866557","0.0900736524304296","4"
"5","2015","35-65 y.","Not Employed","601","0.188128811559712","0.174688439179605","0.20156918393982","5"
"5","2015","16-34 y.","Employed","692","0.168576812065364","0.157171416230929","0.179982207899799","5"
"5","2015","35-65 y.","Employed","2299","0.196319057235838","0.189208002535372","0.203430111936304","5"
"5","2015","66 and older","Not Employed","874","0.194095981081486","0.182466512581115","0.205725449581857","5"
"5","2015","66 and older","Employed","96","0.174883189357341","0.142043557365398","0.207722821349283","5"
"5","2015","16-34 y.","Not Employed","471","0.211808217747038","0.195986782339194","0.227629653154882","5"
"6","2015","16-34 y.","Employed","537","0.140637722704636","0.130046662580511","0.151228782828761","6"
"6","2015","66 and older","Employed","69","0.149742384615939","0.118895296846086","0.180589472385791","6"
"6","2015","66 and older","Not Employed","484","0.101984164593854","0.0930856338908288","0.11088269529688","6"
"6","2015","16-34 y.","Not Employed","295","0.125085612316567","0.11227573451233","0.137895490120805","6"
"6","2015","35-65 y.","Not Employed","285","0.0866246579680851","0.0769511167018757","0.0962981992342944","6"
"6","2015","35-65 y.","Employed","1555","0.139317946566673","0.13311874353386","0.145517149599485","6"
"7","2015","16-34 y.","Employed","707","0.181361829944066","0.169623148490224","0.193100511397908","7"
"7","2015","35-65 y.","Not Employed","314","0.0877744593309078","0.0780430604105988","0.0975058582512168","7"
"7","2015","35-65 y.","Employed","1709","0.142818235030854","0.13655441535028","0.149082054711427","7"
"7","2015","66 and older","Not Employed","488","0.103634665767788","0.0946726648066228","0.112596666728954","7"
"7","2015","66 and older","Employed","97","0.17557747980279","0.142686572003575","0.208468387602006","7"
"7","2015","16-34 y.","Not Employed","356","0.136996090189267","0.123681770016461","0.150310410362072","7"
"8","2015","16-34 y.","Not Employed","319","0.11098112230817","0.0988181819825047","0.123144062633836","8"
"8","2015","16-34 y.","Employed","543","0.134546574319138","0.124150759116438","0.144942389521839","8"
"8","2015","66 and older","Employed","60","0.105196021389658","0.0786725635441946","0.131719479235121","8"
"8","2015","35-65 y.","Not Employed","288","0.0903572499070256","0.0804977017135762","0.100216798100475","8"
"8","2015","35-65 y.","Employed","1129","0.0914486456315578","0.0862883529654671","0.0966089382976486","8"
"8","2015","66 and older","Not Employed","322","0.070271746715855","0.0627558929216058","0.0777876005101042","8"
"9","2015","16-34 y.","Not Employed","110","0.0431231516020798","0.0352573715467338","0.0509889316574257","9"
"9","2015","35-65 y.","Not Employed","84","0.016322575938107","0.0119648412886293","0.0206803105875847","9"
"9","2015","35-65 y.","Employed","324","0.0264758506617991","0.0236017016521078","0.0293499996714903","9"
"9","2015","66 and older","Employed","12","","","","9"
"9","2015","66 and older","Not Employed","56","0.0117765666743647","0.00860446677632729","0.0149486665724021","9"
"9","2015","16-34 y.","Employed","215","0.0500556590275001","0.0434124785751179","0.0566988394798824","9"
"0 Not at all Willing to take risks","2016","35-65 y.","Not Employed","676","0.0772080038525607","0.0690366841326787","0.0853793235724427","0"
"0 Not at all Willing to take risks","2016","66 and older","Employed","17","","","","0"
"0 Not at all Willing to take risks","2016","35-65 y.","Employed","353","0.0294904683798792","0.0264090313180957","0.0325719054416627","0"
"0 Not at all Willing to take risks","2016","66 and older","Not Employed","336","0.087000868160125","0.078566218600402","0.095435517719848","0"
"0 Not at all Willing to take risks","2016","16-34 y.","Employed","94","0.0181024918664924","0.0140070591128689","0.0221979246201159","0"
"0 Not at all Willing to take risks","2016","16-34 y.","Not Employed","560","0.0495932589635065","0.042853482043765","0.0563330358832479","0"
"1","2016","35-65 y.","Not Employed","250","0.0701779763877688","0.0623579275260209","0.0779980252495167","1"
"1","2016","35-65 y.","Employed","500","0.0416480496016869","0.0380091303922154","0.0452869688111585","1"
"1","2016","66 and older","Not Employed","301","0.0838903094292254","0.0755937179792287","0.0921869008792222","1"
"1","2016","16-34 y.","Employed","100","0.0200370185590356","0.0157325560930274","0.0243414810250437","1"
"1","2016","66 and older","Employed","17","","","","1"
"1","2016","16-34 y.","Not Employed","177","0.0459573863123204","0.0394569726957002","0.0524577999289406","1"
"10 Very willing to take risks","2016","66 and older","Not Employed","37","0.00756215964805963","0.0049695051469462","0.0101548141491731","10"
"10 Very willing to take risks","2016","66 and older","Employed","6","","","","10"
"10 Very willing to take risks","2016","16-34 y.","Not Employed","349","0.0448236701145708","0.0384001228160748","0.0512472174130668","10"
"10 Very willing to take risks","2016","16-34 y.","Employed","161","0.0262146679218786","0.0213067043071749","0.0311226315365822","10"
"10 Very willing to take risks","2016","35-65 y.","Not Employed","231","0.0236935104179841","0.0190374680336121","0.0283495528023562","10"
"10 Very willing to take risks","2016","35-65 y.","Employed","202","0.0150903761491197","0.0128698249697717","0.0173109273284677","10"
"2","2016","16-34 y.","Not Employed","273","0.0748373640253153","0.0666687621962152","0.0830059658544153","2"
"2","2016","16-34 y.","Employed","269","0.0585918735723814","0.051377390744311","0.0658063564004519","2"
"2","2016","66 and older","Employed","45","0.104194865928921","0.0774426869226053","0.130947044935236","2"
"2","2016","35-65 y.","Not Employed","379","0.113541576554578","0.103829417692209","0.123253735416947","2"
"2","2016","35-65 y.","Employed","1178","0.099093100990805","0.0936509043483364","0.104535297633274","2"
"2","2016","66 and older","Not Employed","534","0.131911920813798","0.121784613561058","0.142039228066538","2"
"3","2016","35-65 y.","Not Employed","367","0.11999028818925","0.110042514132615","0.129938062245885","3"
"3","2016","35-65 y.","Employed","1450","0.125834455617987","0.119793450639235","0.131875460596739","3"
"3","2016","66 and older","Employed","46","0.0701514026142187","0.047787194365298","0.0925156108631393","3"
"3","2016","66 and older","Not Employed","526","0.122256434217784","0.112452739984551","0.132060128451016","3"
"3","2016","16-34 y.","Employed","410","0.108286723455781","0.0987412436598526","0.117832203251709","3"
"3","2016","16-34 y.","Not Employed","252","0.0852857411819665","0.0766149169548892","0.0939565654090437","3"
"4","2016","16-34 y.","Not Employed","231","0.0811303649345147","0.0726542251822524","0.089606504686777","4"
"4","2016","16-34 y.","Employed","369","0.101861376882423","0.0925701300556525","0.111152623709193","4"
"4","2016","66 and older","Employed","39","0.0880742995917617","0.0632581982005956","0.112890400982928","4"
"4","2016","35-65 y.","Not Employed","278","0.100650163466692","0.0914397165440671","0.109860610389317","4"
"4","2016","66 and older","Not Employed","369","0.0867911156106841","0.0783656721750114","0.0952165590463568","4"
"4","2016","35-65 y.","Employed","1057","0.0942267874339889","0.0889055885336558","0.0995479863343221","4"
"5","2016","35-65 y.","Not Employed","759","0.191329707968495","0.179288055732667","0.203371360204324","5"
"5","2016","66 and older","Employed","101","0.243115272102729","0.205553141366668","0.280677402838791","5"
"5","2016","66 and older","Not Employed","854","0.187993208968732","0.176300342794462","0.199686075143003","5"
"5","2016","16-34 y.","Employed","667","0.156619189233344","0.145454879331427","0.167783499135261","5"
"5","2016","35-65 y.","Employed","2143","0.181847948506941","0.174822342697131","0.18887355431675","5"
"5","2016","16-34 y.","Not Employed","690","0.175928653897949","0.164108309224932","0.187748998570966","5"
"6","2016","16-34 y.","Not Employed","372","0.149382195144675","0.138316056760575","0.160448333528776","6"
"6","2016","16-34 y.","Employed","529","0.150936956988975","0.139940182887406","0.161933731090545","6"
"6","2016","66 and older","Employed","73","0.120816639558738","0.0922780612674353","0.149355217850042","6"
"6","2016","66 and older","Not Employed","497","0.105879993802605","0.0966717898964002","0.11508819770881","6"
"6","2016","35-65 y.","Not Employed","334","0.092258606179523","0.0833994237164851","0.101117788642561","6"
"6","2016","35-65 y.","Employed","1483","0.129298979352495","0.123187524058712","0.135410434646277","6"
"7","2016","66 and older","Employed","84","0.141681394579395","0.111145552360852","0.172217236797939","7"
"7","2016","35-65 y.","Not Employed","403","0.114089678224014","0.104357115970228","0.1238222404778","7"
"7","2016","35-65 y.","Employed","1697","0.150194892304088","0.143687607506124","0.156702177102052","7"
"7","2016","66 and older","Not Employed","432","0.0957113295990472","0.0869068176448453","0.104515841553249","7"
"7","2016","16-34 y.","Employed","683","0.175433303535372","0.163749978594514","0.18711662847623","7"
"7","2016","16-34 y.","Not Employed","465","0.14073605298678","0.129940486851842","0.151531619121718","7"
"8","2016","66 and older","Employed","59","0.120689836067234","0.0921641811989416","0.149215490935526","8"
"8","2016","66 and older","Not Employed","333","0.0755555660641049","0.0676461630384205","0.0834649690897892","8"
"8","2016","16-34 y.","Employed","595","0.139787545111373","0.12913545965192","0.150439630570826","8"
"8","2016","35-65 y.","Not Employed","329","0.0795137566194376","0.0712316861944262","0.087795827044449","8"
"8","2016","35-65 y.","Employed","1176","0.103345977813902","0.0978013576003917","0.108890598027413","8"
"8","2016","16-34 y.","Not Employed","453","0.115450508074312","0.105529896707467","0.125371119441157","8"
"9","2016","16-34 y.","Not Employed","164","0.0368748043640894","0.0310244027744718","0.0427252059537069","9"
"9","2016","66 and older","Employed","14","","","","9"
"9","2016","35-65 y.","Not Employed","93","0.0175467321396964","0.0135273138364038","0.0215661504429891","9"
"9","2016","35-65 y.","Employed","340","0.0299289638491078","0.0268254036493013","0.0330325240489143","9"
"9","2016","66 and older","Not Employed","70","0.0154470936858346","0.0117563576314834","0.0191378297401859","9"
"9","2016","16-34 y.","Employed","194","0.0441288528729444","0.0378198818132063","0.0504378239326826","9"
"0 Not at all Willing to take risks","2017","35-65 y.","Not Employed","931","0.079625545566133","0.0717535432875624","0.0874975478447036","0"
"0 Not at all Willing to take risks","2017","66 and older","Employed","13","","","","0"
"0 Not at all Willing to take risks","2017","16-34 y.","Not Employed","858","0.0658725710456388","0.0588003373695952","0.0729448047216825","0"
"0 Not at all Willing to take risks","2017","16-34 y.","Employed","110","0.0145048421413575","0.0110643572463845","0.0179453270363306","0"
"0 Not at all Willing to take risks","2017","35-65 y.","Employed","434","0.0293847710939534","0.0264880205614358","0.032281521626471","0"
"0 Not at all Willing to take risks","2017","66 and older","Not Employed","264","0.0613137897812091","0.0542832617984366","0.0683443177639815","0"
"1","2017","16-34 y.","Not Employed","172","0.0351850283623241","0.0299320912424169","0.0404379654822312","1"
"1","2017","16-34 y.","Employed","141","0.0281276142770993","0.0233698055903476","0.0328854229638511","1"
"1","2017","35-65 y.","Not Employed","273","0.0667338067870895","0.0594768850487306","0.0739907285254483","1"
"1","2017","35-65 y.","Employed","554","0.0396929214315327","0.0363441308751429","0.0430417119879225","1"
"1","2017","66 and older","Not Employed","315","0.0839492268895477","0.0758224794105951","0.0920759743685003","1"
"1","2017","66 and older","Employed","27","","","","1"
"10 Very willing to take risks","2017","16-34 y.","Not Employed","378","0.0428509623268765","0.0370770351023433","0.0486248895514097","10"
"10 Very willing to take risks","2017","16-34 y.","Employed","153","0.0237393828527672","0.0193585820905363","0.0281201836149981","10"
"10 Very willing to take risks","2017","35-65 y.","Not Employed","224","0.0222845767423173","0.0179923253458896","0.026576828138745","10"
"10 Very willing to take risks","2017","35-65 y.","Employed","218","0.0167114340921589","0.0145126947682948","0.018910173416023","10"
"10 Very willing to take risks","2017","66 and older","Not Employed","28","","","","10"
"10 Very willing to take risks","2017","66 and older","Employed","5","","","","10"
"2","2017","16-34 y.","Not Employed","317","0.0800544579479514","0.0723174141985693","0.0877915016973336","2"
"2","2017","16-34 y.","Employed","352","0.0724303174623404","0.0649715104268572","0.0798891244978237","2"
"2","2017","66 and older","Not Employed","599","0.145301359900757","0.134973983930462","0.155628735871051","2"
"2","2017","35-65 y.","Employed","1532","0.113782324664762","0.108335617908484","0.11922903142104","2"
"2","2017","66 and older","Employed","63","0.112587017660051","0.0873582241917885","0.137815811128313","2"
"2","2017","35-65 y.","Not Employed","474","0.131429793325","0.121604939463392","0.141254647186608","2"
"3","2017","66 and older","Employed","66","0.112151121246186","0.086965030131101","0.137337212361272","3"
"3","2017","35-65 y.","Not Employed","448","0.138950999019004","0.128892770625021","0.149009227412987","3"
"3","2017","35-65 y.","Employed","1815","0.145655163877838","0.139604459548363","0.151705868207312","3"
"3","2017","66 and older","Not Employed","619","0.141921412943775","0.131694698315917","0.152148127571633","3"
"3","2017","16-34 y.","Not Employed","322","0.113572345946844","0.104526291885179","0.122618400008509","3"
"3","2017","16-34 y.","Employed","532","0.122983673296893","0.113532984244918","0.132434362348867","3"
"4","2017","16-34 y.","Not Employed","297","0.0874353209246374","0.0793819720328417","0.0954886698164332","4"
"4","2017","16-34 y.","Employed","386","0.0917770568734152","0.0834690049453322","0.100085108801498","4"
"4","2017","66 and older","Employed","44","0.0694840518046197","0.0491888248089698","0.0897792788002696","4"
"4","2017","35-65 y.","Employed","1224","0.0905153003500307","0.0855939409056827","0.0954366597943787","4"
"4","2017","66 and older","Not Employed","465","0.102412695674065","0.0935275635274071","0.111297827820723","4"
"4","2017","35-65 y.","Not Employed","300","0.0843412453501426","0.0762602742553097","0.0924222164449755","4"
"5","2017","35-65 y.","Not Employed","811","0.211060345128675","0.199194410880543","0.222926279376807","5"
"5","2017","66 and older","Employed","123","0.194800937026541","0.163190057024509","0.226411817028573","5"
"5","2017","66 and older","Not Employed","922","0.199898257068123","0.188178307202408","0.211618206933838","5"
"5","2017","35-65 y.","Employed","2501","0.191782831484893","0.185029854214581","0.198535808755206","5"
"5","2017","16-34 y.","Not Employed","802","0.18283251401114","0.171812465989582","0.193852562032698","5"
"5","2017","16-34 y.","Employed","757","0.160156964443431","0.149603188212165","0.170710740674697","5"
"6","2017","16-34 y.","Not Employed","443","0.117993432206361","0.108796011359508","0.127190853053215","6"
"6","2017","35-65 y.","Not Employed","332","0.0872030953156102","0.078999017852863","0.0954071727783575","6"
"6","2017","16-34 y.","Employed","611","0.134735881534628","0.124910444292485","0.14456131877677","6"
"6","2017","66 and older","Employed","81","0.132719986652408","0.105640696939058","0.159799276365758","6"
"6","2017","66 and older","Not Employed","474","0.0990084202139573","0.0902556591409713","0.107761181286943","6"
"6","2017","35-65 y.","Employed","1586","0.118638887803993","0.113092415297766","0.12418536031022","6"
"7","2017","16-34 y.","Employed","775","0.176163538977754","0.165200917411475","0.187126160544033","7"
"7","2017","66 and older","Employed","83","0.118936914381713","0.0930993678685541","0.144774460894872","7"
"7","2017","16-34 y.","Not Employed","548","0.135512316050481","0.125754109162721","0.145270522938242","7"
"7","2017","66 and older","Not Employed","430","0.086897852361335","0.0786429328009333","0.0951527719217367","7"
"7","2017","35-65 y.","Not Employed","361","0.091407515283015","0.083027356555401","0.0997876740106289","7"
"7","2017","35-65 y.","Employed","1705","0.137623834934279","0.131714731540935","0.143532938327623","7"
"8","2017","35-65 y.","Not Employed","283","0.0629299461593817","0.0558685360931767","0.0699913562255868","8"
"8","2017","66 and older","Employed","83","0.13867077723566","0.11108618929631","0.16625536517501","8"
"8","2017","16-34 y.","Not Employed","425","0.108839205124697","0.0999600437501468","0.117718366499247","8"
"8","2017","16-34 y.","Employed","621","0.140242908056642","0.130250636170199","0.150235179943085","8"
"8","2017","35-65 y.","Employed","1146","0.0890382373474802","0.0841532354147189","0.0939232392802415","8"
"8","2017","66 and older","Not Employed","304","0.0611692208993479","0.0541464455494599","0.0681919962492358","8"
"9","2017","16-34 y.","Not Employed","164","0.029851846053048","0.0250000128767891","0.0347036792293069","9"
"9","2017","66 and older","Employed","15","","","","9"
"9","2017","66 and older","Not Employed","53","0.0115332906253904","0.00840428543534282","0.0146622958154381","9"
"9","2017","35-65 y.","Not Employed","106","0.0240331313236316","0.0195796520053298","0.0284866106419334","9"
"9","2017","16-34 y.","Employed","201","0.0351378200836731","0.0298392832968222","0.0404363568705241","9"
"9","2017","35-65 y.","Employed","342","0.027174292919079","0.0243854565437405","0.0299631292944174","9"
"0 Not at all Willing to take risks","2018","16-34 y.","Employed","202","0.0231701417592325","0.0189048044236411","0.027435479094824","0"
"0 Not at all Willing to take risks","2018","35-65 y.","Not Employed","967","0.108286590478825","0.0986483352062353","0.117924845751414","0"
"0 Not at all Willing to take risks","2018","66 and older","Employed","21","","","","0"
"0 Not at all Willing to take risks","2018","16-34 y.","Not Employed","735","0.0586345236837236","0.0508588855264894","0.0664101618409578","0"
"0 Not at all Willing to take risks","2018","66 and older","Not Employed","414","0.0999386386163145","0.0911425113283835","0.108734765904245","0"
"0 Not at all Willing to take risks","2018","35-65 y.","Employed","585","0.0406775015468357","0.0372258042641194","0.044129198829552","0"
"1","2018","16-34 y.","Not Employed","206","0.0399150035296908","0.0334360758003864","0.0463939312589951","1"
"1","2018","35-65 y.","Not Employed","339","0.0857429213778801","0.0770586829239632","0.094427159831797","1"
"1","2018","35-65 y.","Employed","773","0.0633538671718313","0.0590974166672251","0.0676103176764374","1"
"1","2018","66 and older","Not Employed","374","0.0855540743489593","0.0773507837856953","0.0937573649122233","1"
"1","2018","66 and older","Employed","41","0.063879905506605","0.0446001390023984","0.0831596720108115","1"
"1","2018","16-34 y.","Employed","177","0.0363056343730431","0.0310024558097032","0.0416088129363829","1"
"10 Very willing to take risks","2018","66 and older","Employed","6","","","","10"
"10 Very willing to take risks","2018","66 and older","Not Employed","26","","","","10"
"10 Very willing to take risks","2018","16-34 y.","Not Employed","211","0.0318191797747734","0.026010158918551","0.0376282006309958","10"
"10 Very willing to take risks","2018","16-34 y.","Employed","142","0.0210481134647311","0.0169783718435786","0.0251178550858836","10"
"10 Very willing to take risks","2018","35-65 y.","Not Employed","135","0.0218064615290691","0.0172764069910024","0.0263365160671359","10"
"10 Very willing to take risks","2018","35-65 y.","Employed","176","0.0141611284003526","0.0120965796133062","0.0162256771873991","10"
