"plh0204_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"6","2012","16-34 y.","college entrance qualification","282","0.13730897783448","0.122194939121562","0.152423016547399"
"6","2012","16-34 y.","Other degree","37","0.10756073092114","0.073928513703764","0.141192948138516"
"6","2012","16-34 y.","no degree/no degree yet","96","0.139102340863807","0.111527476403331","0.166677205324283"
"6","2012","35-65 y.","lower secondary degree","452","0.105758919439616","0.0962239092341399","0.115293929645093"
"6","2012","35-65 y.","secondary school degree","646","0.106200599805317","0.0981684735088474","0.114232726101786"
"6","2012","35-65 y.","college entrance qualification","687","0.14735997858334","0.137411782312719","0.157308174853961"
"6","2012","35-65 y.","Other degree","121","0.0829659847715746","0.067693302591958","0.0982386669511912"
"6","2012","35-65 y.","no degree/no degree yet","24","","",""
"6","2012","66 and older","lower secondary degree","281","0.0934381704769278","0.0827864589716776","0.104089881982178"
"6","2012","66 and older","secondary school degree","121","0.0989870733200517","0.0805325065859465","0.117441640054157"
"6","2012","66 and older","college entrance qualification","137","0.158038869613492","0.134867185710535","0.181210553516449"
"6","2012","66 and older","Other degree","33","0.121509108903443","0.0833764941206727","0.159641723686213"
"6","2012","66 and older","no degree/no degree yet","3","","",""
"7","2012","16-34 y.","lower secondary degree","183","0.179198816568625","0.156121943851935","0.202275689285314"
"7","2012","16-34 y.","secondary school degree","309","0.175987472084795","0.158409935461728","0.193565008707861"
"7","2012","16-34 y.","college entrance qualification","324","0.187048702530274","0.169924394224485","0.204173010836064"
"7","2012","16-34 y.","Other degree","51","0.197842366174661","0.154598073280093","0.241086659069229"
"7","2012","16-34 y.","no degree/no degree yet","106","0.173728544445024","0.143538248580993","0.203918840309056"
"7","2012","35-65 y.","lower secondary degree","453","0.113014732711637","0.103198132926581","0.122831332496693"
"7","2012","35-65 y.","secondary school degree","738","0.138974462827279","0.129956207382737","0.147992718271821"
"7","2012","35-65 y.","college entrance qualification","750","0.150171243369049","0.140145171512012","0.160197315226086"
"7","2012","35-65 y.","Other degree","146","0.115743636364415","0.0980298984875513","0.133457374241278"
"7","2012","35-65 y.","no degree/no degree yet","19","","",""
"7","2012","66 and older","lower secondary degree","200","0.0684151150023141","0.0591756725477215","0.0776545574569067"
"7","2012","66 and older","secondary school degree","103","0.104571984852347","0.0856628301353156","0.123481139569378"
"7","2012","66 and older","college entrance qualification","117","0.0918128714766617","0.0734699260815471","0.110155816871776"
"7","2012","66 and older","Other degree","21","","",""
"7","2012","66 and older","no degree/no degree yet","9","","",""
"8","2012","16-34 y.","lower secondary degree","163","0.154397942937873","0.132656209370539","0.176139676505208"
"8","2012","16-34 y.","secondary school degree","221","0.140511612555986","0.124470800763037","0.156552424348935"
"8","2012","16-34 y.","college entrance qualification","212","0.122414326379862","0.108020896050669","0.136807756709055"
"8","2012","16-34 y.","Other degree","41","0.112905032448873","0.078550740764576","0.14725932413317"
"8","2012","16-34 y.","no degree/no degree yet","94","0.194338430939666","0.162808278271874","0.225868583607459"
"8","2012","35-65 y.","lower secondary degree","338","0.0819803215210338","0.0734745021614537","0.0904861408806138"
"8","2012","35-65 y.","secondary school degree","455","0.0800488930569226","0.0729742089485501","0.0871235771652952"
"8","2012","35-65 y.","college entrance qualification","401","0.0820834009481757","0.074379671962882","0.0897871299334694"
"8","2012","35-65 y.","Other degree","104","0.0918492047386125","0.0758577033723056","0.107840706104919"
"8","2012","35-65 y.","no degree/no degree yet","16","","",""
"8","2012","66 and older","lower secondary degree","139","0.0436683229933858","0.036189279735265","0.0511473662515066"
"8","2012","66 and older","secondary school degree","70","0.0775949032440783","0.0610628595054383","0.0941269469827183"
"8","2012","66 and older","college entrance qualification","78","0.103481117275415","0.0841329473916687","0.122829287159161"
"8","2012","66 and older","Other degree","12","","",""
"8","2012","66 and older","no degree/no degree yet","2","","",""
"9","2012","16-34 y.","lower secondary degree","68","0.0781819682966831","0.0620284808465298","0.0943354557468363"
"9","2012","16-34 y.","secondary school degree","73","0.0477445224137078","0.0379024004130784","0.0575866444143372"
"9","2012","16-34 y.","college entrance qualification","55","0.0267300575575017","0.0196470121401796","0.0338131029748238"
"9","2012","16-34 y.","Other degree","17","","",""
"9","2012","16-34 y.","no degree/no degree yet","22","","",""
"9","2012","35-65 y.","lower secondary degree","99","0.0205828899937451","0.0161806636226793","0.024985116364811"
"9","2012","35-65 y.","secondary school degree","114","0.0182225674074558","0.0147355162432033","0.0217096185717083"
"9","2012","35-65 y.","college entrance qualification","77","0.0151474836423745","0.0117195882619342","0.0185753790228149"
"9","2012","35-65 y.","Other degree","35","0.027806818713596","0.0187029812868482","0.0369106561403438"
"9","2012","35-65 y.","no degree/no degree yet","7","","",""
"9","2012","66 and older","lower secondary degree","25","","",""
"9","2012","66 and older","secondary school degree","6","","",""
"9","2012","66 and older","college entrance qualification","13","","",""
"9","2012","66 and older","Other degree","4","","",""
"9","2012","66 and older","no degree/no degree yet","1","","",""
"10 Very willing to take risks","2012","16-34 y.","lower secondary degree","50","0.0488079321671258","0.0358430159896836","0.061772848344568"
"10 Very willing to take risks","2012","16-34 y.","secondary school degree","34","0.0151526995235714","0.00951399051795959","0.0207914085291833"
"10 Very willing to take risks","2012","16-34 y.","college entrance qualification","21","","",""
"10 Very willing to take risks","2012","16-34 y.","Other degree","7","","",""
"10 Very willing to take risks","2012","16-34 y.","no degree/no degree yet","20","","",""
"10 Very willing to take risks","2012","35-65 y.","lower secondary degree","79","0.013902343450012","0.0102720701521603","0.0175326167478636"
"10 Very willing to take risks","2012","35-65 y.","secondary school degree","70","0.0102229595738303","0.00760052885319617","0.0128453902944645"
"10 Very willing to take risks","2012","35-65 y.","college entrance qualification","35","0.0103463132889859","0.00750639300887954","0.0131862335690923"
"10 Very willing to take risks","2012","35-65 y.","Other degree","33","0.0242718955732158","0.0157509300090498","0.0327928611373819"
"10 Very willing to take risks","2012","35-65 y.","no degree/no degree yet","5","","",""
"10 Very willing to take risks","2012","66 and older","lower secondary degree","18","","",""
"10 Very willing to take risks","2012","66 and older","secondary school degree","5","","",""
"10 Very willing to take risks","2012","66 and older","college entrance qualification","9","","",""
"10 Very willing to take risks","2012","66 and older","Other degree","2","","",""
"10 Very willing to take risks","2012","66 and older","no degree/no degree yet","3","","",""
"0 Not at all Willing to take risks","2013","16-34 y.","lower secondary degree","59","0.0384745058433878","0.0258735496862576","0.0510754620005181"
"0 Not at all Willing to take risks","2013","16-34 y.","secondary school degree","45","0.0183584507579633","0.0113088095618016","0.025408091954125"
"0 Not at all Willing to take risks","2013","16-34 y.","college entrance qualification","36","0.0157243180358991","0.010096238296429","0.0213523977753693"
"0 Not at all Willing to take risks","2013","16-34 y.","Other degree","56","0.0689838721767621","0.0497223921503419","0.0882453522031824"
"0 Not at all Willing to take risks","2013","16-34 y.","no degree/no degree yet","28","","",""
"0 Not at all Willing to take risks","2013","35-65 y.","lower secondary degree","206","0.0727423009302329","0.0633061400300003","0.0821784618304654"
"0 Not at all Willing to take risks","2013","35-65 y.","secondary school degree","155","0.0437610934610457","0.037268144696063","0.0502540422260284"
"0 Not at all Willing to take risks","2013","35-65 y.","college entrance qualification","75","0.023168376459718","0.0179617518455716","0.0283750010738643"
"0 Not at all Willing to take risks","2013","35-65 y.","Other degree","285","0.0971125781615817","0.0856083167633567","0.108616839559807"
"0 Not at all Willing to take risks","2013","35-65 y.","no degree/no degree yet","49","0.0856356421306028","0.0560222638245826","0.115249020436623"
"0 Not at all Willing to take risks","2013","66 and older","lower secondary degree","255","0.107838639616442","0.0960733840444087","0.119603895188476"
"0 Not at all Willing to take risks","2013","66 and older","secondary school degree","62","0.0805245661118077","0.0637017258156298","0.0973474064079856"
"0 Not at all Willing to take risks","2013","66 and older","college entrance qualification","31","0.0375068792822442","0.0255004231784784","0.0495133353860099"
"0 Not at all Willing to take risks","2013","66 and older","Other degree","56","0.182840475303819","0.139881146149375","0.225799804458263"
"0 Not at all Willing to take risks","2013","66 and older","no degree/no degree yet","15","","",""
"1","2013","16-34 y.","lower secondary degree","33","0.0225239020053306","0.0128028904090877","0.0322449136015735"
"1","2013","16-34 y.","secondary school degree","48","0.0311449415530293","0.0220228232872129","0.0402670598188457"
"1","2013","16-34 y.","college entrance qualification","74","0.0299747703365086","0.0222606678951022","0.0376888727779149"
"1","2013","16-34 y.","Other degree","39","0.0607665223951227","0.042609014495716","0.0789240302945294"
"1","2013","16-34 y.","no degree/no degree yet","17","","",""
"1","2013","35-65 y.","lower secondary degree","199","0.068489373709669","0.0593122391259455","0.0776665082933926"
"1","2013","35-65 y.","secondary school degree","239","0.061191095666179","0.0535835003350098","0.0687986909973482"
"1","2013","35-65 y.","college entrance qualification","159","0.0383394403506252","0.0316938678859386","0.0449850128153118"
"1","2013","35-65 y.","Other degree","199","0.0795632451212411","0.0690495006379817","0.0900769896045005"
"1","2013","35-65 y.","no degree/no degree yet","35","0.131434986324925","0.0956782650626801","0.16719170758717"
"1","2013","66 and older","lower secondary degree","235","0.0903035273096738","0.0794319371233689","0.101175117495979"
"1","2013","66 and older","secondary school degree","72","0.0722973278013016","0.0562858806329172","0.088308774969686"
"1","2013","66 and older","college entrance qualification","45","0.0488277561287146","0.0352094365103588","0.0624460757470704"
"1","2013","66 and older","Other degree","33","0.0950253732020662","0.0624337575666075","0.127616988837525"
"1","2013","66 and older","no degree/no degree yet","13","","",""
"2","2013","16-34 y.","lower secondary degree","57","0.0609454114654786","0.0452723982543858","0.0766184246765715"
"2","2013","16-34 y.","secondary school degree","117","0.0700658008895717","0.056661267899948","0.0834703338791955"
"2","2013","16-34 y.","college entrance qualification","192","0.0933162643126502","0.0801572748349937","0.106475253790307"
"2","2013","16-34 y.","Other degree","73","0.0990372999855282","0.0763339434166928","0.121740656554364"
"2","2013","16-34 y.","no degree/no degree yet","28","","",""
"2","2013","35-65 y.","lower secondary degree","347","0.110828295109536","0.0994226530042254","0.122233937214847"
"2","2013","35-65 y.","secondary school degree","502","0.128425368875713","0.117806154464371","0.139044583287056"
"2","2013","35-65 y.","college entrance qualification","399","0.133967498288886","0.122178811468264","0.145756185109508"
"2","2013","35-65 y.","Other degree","368","0.133491885120466","0.120278382723304","0.146705387517627"
"2","2013","35-65 y.","no degree/no degree yet","46","0.122336242288167","0.0876591494060184","0.157013335170315"
"2","2013","66 and older","lower secondary degree","394","0.146158796451571","0.132759145248204","0.159558447654938"
"2","2013","66 and older","secondary school degree","118","0.111665047156115","0.092192979844356","0.131137114467873"
"2","2013","66 and older","college entrance qualification","97","0.110903440610186","0.0910604315967859","0.130746449623586"
"2","2013","66 and older","Other degree","46","0.140575235936117","0.101945099781805","0.179205372090429"
"2","2013","66 and older","no degree/no degree yet","14","","",""
"3","2013","16-34 y.","lower secondary degree","74","0.0862292798499551","0.0678392441700536","0.104619315529857"
"3","2013","16-34 y.","secondary school degree","169","0.124242312936527","0.106920263420135","0.14156436245292"
"3","2013","16-34 y.","college entrance qualification","302","0.155017504127477","0.138644431771974","0.17139057648298"
"3","2013","16-34 y.","Other degree","82","0.140949435651542","0.114502320706117","0.167396550596967"
"3","2013","16-34 y.","no degree/no degree yet","47","0.0811966241270286","0.0583904429942668","0.10400280525979"
"3","2013","35-65 y.","lower secondary degree","376","0.127407309871954","0.115292836079572","0.139521783664335"
"3","2013","35-65 y.","secondary school degree","570","0.153805334087851","0.142354542012697","0.165256126163005"
"3","2013","35-65 y.","college entrance qualification","523","0.173202470267688","0.160105367443455","0.18629957309192"
"3","2013","35-65 y.","Other degree","297","0.103793322265723","0.0919440141612013","0.115642630370246"
"3","2013","35-65 y.","no degree/no degree yet","33","0.101763248836759","0.0697675262351468","0.13375897143837"
"3","2013","66 and older","lower secondary degree","363","0.13719412743742","0.124143939456817","0.150244315418022"
"3","2013","66 and older","secondary school degree","122","0.111587264749168","0.0921211282684772","0.131053401229858"
"3","2013","66 and older","college entrance qualification","128","0.140672006660445","0.11870130756824","0.162642705752651"
"3","2013","66 and older","Other degree","39","0.118391589545142","0.0824856591556077","0.154297519934675"
"3","2013","66 and older","no degree/no degree yet","9","","",""
"4","2013","16-34 y.","lower secondary degree","38","0.0690578201247985","0.0524464918811059","0.0856691483684911"
"4","2013","16-34 y.","secondary school degree","116","0.0912817979769672","0.0761573602070481","0.106406235746886"
"4","2013","16-34 y.","college entrance qualification","215","0.109755795301633","0.0956146604809628","0.123896930122304"
"4","2013","16-34 y.","Other degree","47","0.0706501829314361","0.0511749113495482","0.0901254545133239"
"4","2013","16-34 y.","no degree/no degree yet","35","0.0403458901194114","0.0239162025040738","0.056775577734749"
"4","2013","35-65 y.","lower secondary degree","245","0.0852279315623065","0.0750830024095897","0.0953728607150233"
"4","2013","35-65 y.","secondary school degree","362","0.0973897255612317","0.0879790371138792","0.106800414008584"
"4","2013","35-65 y.","college entrance qualification","334","0.100712750997215","0.0902970127251699","0.11112848926926"
"4","2013","35-65 y.","Other degree","157","0.0621798297282796","0.0527979740803206","0.0715616853762386"
"4","2013","35-65 y.","no degree/no degree yet","15","","",""
"4","2013","66 and older","lower secondary degree","242","0.0934094790355031","0.0823713994192165","0.10444755865179"
"4","2013","66 and older","secondary school degree","104","0.100573120618472","0.0819784301155697","0.119167811121373"
"4","2013","66 and older","college entrance qualification","93","0.0918321031878066","0.0735830266211272","0.110081179754486"
"4","2013","66 and older","Other degree","21","","",""
"4","2013","66 and older","no degree/no degree yet","4","","",""
"5","2013","16-34 y.","lower secondary degree","180","0.21414728804565","0.187271361780398","0.241023214310902"
"5","2013","16-34 y.","secondary school degree","255","0.183149436516205","0.16283771971443","0.203461153317981"
"5","2013","16-34 y.","college entrance qualification","302","0.16473661279948","0.147955423237269","0.18151780236169"
"5","2013","16-34 y.","Other degree","147","0.203928862529088","0.173305522546483","0.234552202511693"
"5","2013","16-34 y.","no degree/no degree yet","99","0.19257982920378","0.159654700027092","0.225504958380469"
"5","2013","35-65 y.","lower secondary degree","627","0.230125244460511","0.214832206464226","0.245418282456796"
"5","2013","35-65 y.","secondary school degree","767","0.204635497103164","0.19183024078354","0.217440753422787"
"5","2013","35-65 y.","college entrance qualification","544","0.171641686043447","0.158591427528461","0.184691944558433"
"5","2013","35-65 y.","Other degree","460","0.165046785626419","0.150624343547457","0.179469227705381"
"5","2013","35-65 y.","no degree/no degree yet","71","0.205179344569008","0.1624425030341","0.247916186103917"
"5","2013","66 and older","lower secondary degree","515","0.188271579449315","0.173443318530165","0.203099840368466"
"5","2013","66 and older","secondary school degree","233","0.226928083168102","0.201032891431159","0.252823274905046"
"5","2013","66 and older","college entrance qualification","207","0.20189263527542","0.176526666552366","0.227258603998475"
"5","2013","66 and older","Other degree","40","0.147123670057044","0.107754867790732","0.186492472323357"
"5","2013","66 and older","no degree/no degree yet","11","","",""
"6","2013","16-34 y.","lower secondary degree","97","0.0993971369065372","0.0797955978406038","0.118998675972471"
"6","2013","16-34 y.","secondary school degree","158","0.134775190304293","0.116842642729491","0.152707737879095"
"6","2013","16-34 y.","college entrance qualification","249","0.14258776527406","0.126769752419499","0.15840577812862"
"6","2013","16-34 y.","Other degree","58","0.0977221096940914","0.0751535500239151","0.120290669364268"
"6","2013","16-34 y.","no degree/no degree yet","65","0.145127174354995","0.115717012307323","0.174537336402666"
"6","2013","35-65 y.","lower secondary degree","258","0.0873030677881326","0.0770470292437781","0.097559106332487"
"6","2013","35-65 y.","secondary school degree","374","0.10247354596287","0.0928475827036169","0.112099509222123"
"6","2013","35-65 y.","college entrance qualification","358","0.115896486695558","0.104817875917062","0.126975097474054"
"6","2013","35-65 y.","Other degree","197","0.098273777079235","0.0867083847043823","0.109839169454088"
"6","2013","35-65 y.","no degree/no degree yet","20","","",""
"6","2013","66 and older","lower secondary degree","225","0.0789640322009934","0.0687347440152756","0.0891933203867113"
"6","2013","66 and older","secondary school degree","102","0.0861949541944904","0.0688436246718201","0.103546283717161"
"6","2013","66 and older","college entrance qualification","114","0.119604498001779","0.0990988631833999","0.140110132820158"
"6","2013","66 and older","Other degree","25","","",""
"6","2013","66 and older","no degree/no degree yet","11","","",""
"7","2013","16-34 y.","lower secondary degree","141","0.161767061154619","0.137642246661231","0.185891875648007"
"7","2013","16-34 y.","secondary school degree","225","0.159986423425136","0.140735248053872","0.1792375987964"
"7","2013","16-34 y.","college entrance qualification","271","0.173212562020092","0.156092608464042","0.190332515576141"
"7","2013","16-34 y.","Other degree","56","0.0950535941734889","0.0727624187482861","0.117344769598692"
"7","2013","16-34 y.","no degree/no degree yet","94","0.156883907825525","0.126516677727278","0.187251137923773"
"7","2013","35-65 y.","lower secondary degree","300","0.103768019796393","0.0926879223604963","0.114848117232289"
"7","2013","35-65 y.","secondary school degree","428","0.104654178993608","0.0949381594133468","0.11437019857387"
"7","2013","35-65 y.","college entrance qualification","428","0.129216299333065","0.11760682899637","0.14082576966976"
"7","2013","35-65 y.","Other degree","227","0.107196723501791","0.095177598803384","0.119215848200199"
"7","2013","35-65 y.","no degree/no degree yet","20","","",""
"7","2013","66 and older","lower secondary degree","225","0.0776605049297514","0.0675088237927979","0.0878121860667048"
"7","2013","66 and older","secondary school degree","90","0.0982010448703979","0.079802732911788","0.116599356829008"
"7","2013","66 and older","college entrance qualification","120","0.12159753540241","0.100945174105277","0.142249896699543"
"7","2013","66 and older","Other degree","27","","",""
"7","2013","66 and older","no degree/no degree yet","5","","",""
"8","2013","16-34 y.","lower secondary degree","112","0.123160007611822","0.101630623722482","0.144689391501162"
"8","2013","16-34 y.","secondary school degree","161","0.11671879476567","0.0998574416063319","0.133580147925008"
"8","2013","16-34 y.","college entrance qualification","160","0.077305265214102","0.065222968046331","0.0893875623818729"
"8","2013","16-34 y.","Other degree","59","0.0933691460703828","0.0712558129070905","0.115482479233675"
"8","2013","16-34 y.","no degree/no degree yet","73","0.130028809659279","0.101945743669406","0.158111875649151"
"8","2013","35-65 y.","lower secondary degree","225","0.0734436458073317","0.0639656910858097","0.0829216005288537"
"8","2013","35-65 y.","secondary school degree","292","0.0736130778725659","0.0653243404022494","0.0819018153428824"
"8","2013","35-65 y.","college entrance qualification","278","0.0804822499552336","0.0710670678565282","0.089897432053939"
"8","2013","35-65 y.","Other degree","208","0.0887736309109815","0.0777237059510609","0.0998235558709021"
"8","2013","35-65 y.","no degree/no degree yet","24","","",""
"8","2013","66 and older","lower secondary degree","161","0.0587844087254065","0.0498622880326124","0.0677065294182005"
"8","2013","66 and older","secondary school degree","77","0.0752348908594087","0.0589272767671999","0.0915425049516174"
"8","2013","66 and older","college entrance qualification","100","0.0996855028035051","0.0807544974386914","0.118616508168319"
"8","2013","66 and older","Other degree","19","","",""
"8","2013","66 and older","no degree/no degree yet","3","","",""
"9","2013","16-34 y.","lower secondary degree","50","0.0575232542662755","0.0422689073555266","0.0727776011770244"
"9","2013","16-34 y.","secondary school degree","55","0.0492491954822094","0.0378858698075698","0.0606125211568491"
"9","2013","16-34 y.","college entrance qualification","52","0.027503664522844","0.0201049678544868","0.0349023611912013"
"9","2013","16-34 y.","Other degree","19","","",""
"9","2013","16-34 y.","no degree/no degree yet","36","0.0814082828212109","0.0585750265413391","0.104241539101083"
"9","2013","35-65 y.","lower secondary degree","81","0.0247388144456741","0.0190952757376266","0.0303823531537216"
"9","2013","35-65 y.","secondary school degree","83","0.0172417358625945","0.0131100382002605","0.0213734335249285"
"9","2013","35-65 y.","college entrance qualification","74","0.0255695134961321","0.020106462242422","0.0310325647498422"
"9","2013","35-65 y.","Other degree","67","0.0341786388193077","0.0271198533614178","0.0412374242771976"
"9","2013","35-65 y.","no degree/no degree yet","12","","",""
"9","2013","66 and older","lower secondary degree","35","0.0156039285030613","0.0109028838959508","0.0203049731101718"
"9","2013","66 and older","secondary school degree","17","","",""
"9","2013","66 and older","college entrance qualification","22","","",""
"9","2013","66 and older","Other degree","2","","",""
"9","2013","66 and older","no degree/no degree yet","3","","",""
"10 Very willing to take risks","2013","16-34 y.","lower secondary degree","54","0.0667743327261454","0.0504199299520203","0.0831287355002705"
"10 Very willing to take risks","2013","16-34 y.","secondary school degree","44","0.0210276553924276","0.0134931773763587","0.0285621334084966"
"10 Very willing to take risks","2013","16-34 y.","college entrance qualification","24","","",""
"10 Very willing to take risks","2013","16-34 y.","Other degree","29","","",""
"10 Very willing to take risks","2013","16-34 y.","no degree/no degree yet","29","","",""
"10 Very willing to take risks","2013","35-65 y.","lower secondary degree","46","0.0159259965182597","0.0113774903887368","0.0204745026477825"
"10 Very willing to take risks","2013","35-65 y.","secondary school degree","41","0.0128093465531765","0.00924008237298474","0.0163786107333683"
"10 Very willing to take risks","2013","35-65 y.","college entrance qualification","35","0.00780322811243222","0.00475789596295259","0.0108485602619119"
"10 Very willing to take risks","2013","35-65 y.","Other degree","80","0.0303895836649741","0.0237205146915943","0.0370586526383538"
"10 Very willing to take risks","2013","35-65 y.","no degree/no degree yet","18","","",""
"10 Very willing to take risks","2013","66 and older","lower secondary degree","20","","",""
"10 Very willing to take risks","2013","66 and older","secondary school degree","8","","",""
"10 Very willing to take risks","2013","66 and older","college entrance qualification","5","","",""
"10 Very willing to take risks","2013","66 and older","Other degree","3","","",""
"10 Very willing to take risks","2013","66 and older","no degree/no degree yet","1","","",""
"0 Not at all Willing to take risks","2014","16-34 y.","lower secondary degree","51","0.0328806953408387","0.022089467312562","0.0436719233691153"
"0 Not at all Willing to take risks","2014","16-34 y.","secondary school degree","49","0.0213180344289447","0.0143187955849632","0.0283172732729263"
"0 Not at all Willing to take risks","2014","16-34 y.","college entrance qualification","44","0.0172340982581318","0.01153614929897","0.0229320472172937"
"0 Not at all Willing to take risks","2014","16-34 y.","Other degree","47","0.0809924461634501","0.0589031905146861","0.103081701812214"
"0 Not at all Willing to take risks","2014","16-34 y.","no degree/no degree yet","24","","",""
"0 Not at all Willing to take risks","2014","35-65 y.","lower secondary degree","199","0.0585451668474311","0.050473714646784","0.0666166190480782"
"0 Not at all Willing to take risks","2014","35-65 y.","secondary school degree","178","0.0356214700490314","0.0304234260768664","0.0408195140211963"
"0 Not at all Willing to take risks","2014","35-65 y.","college entrance qualification","90","0.0204694693183852","0.0163072434691114","0.0246316951676591"
"0 Not at all Willing to take risks","2014","35-65 y.","Other degree","274","0.10320535520494","0.0909957528805291","0.115414957529352"
"0 Not at all Willing to take risks","2014","35-65 y.","no degree/no degree yet","37","0.102688219376718","0.0705170361332379","0.134859402620198"
"0 Not at all Willing to take risks","2014","66 and older","lower secondary degree","292","0.117917571199312","0.105494587541748","0.130340554856875"
"0 Not at all Willing to take risks","2014","66 and older","secondary school degree","65","0.0861571969189791","0.0688779465752616","0.103436447262697"
"0 Not at all Willing to take risks","2014","66 and older","college entrance qualification","46","0.0529677318194015","0.0387480552885222","0.0671874083502809"
"0 Not at all Willing to take risks","2014","66 and older","Other degree","50","0.149360630074223","0.109553254998677","0.18916800514977"
"0 Not at all Willing to take risks","2014","66 and older","no degree/no degree yet","17","","",""
"1","2014","16-34 y.","lower secondary degree","35","0.0294805241603939","0.0192445289288257","0.0397165193919621"
"1","2014","16-34 y.","secondary school degree","49","0.025452916354964","0.0178211225242446","0.0330847101856834"
"1","2014","16-34 y.","college entrance qualification","40","0.0179595510842038","0.0121450606691974","0.0237740414992101"
"1","2014","16-34 y.","Other degree","31","0.0442791555891406","0.0276233947103933","0.0609349164678879"
"1","2014","16-34 y.","no degree/no degree yet","15","","",""
"1","2014","35-65 y.","lower secondary degree","157","0.0488385844081909","0.0414286381789749","0.0562485306374069"
"1","2014","35-65 y.","secondary school degree","205","0.0452893891362686","0.0394576999445155","0.0511210783280218"
"1","2014","35-65 y.","college entrance qualification","146","0.0264930740820014","0.0217724538695219","0.031213694294481"
"1","2014","35-65 y.","Other degree","160","0.0660099283945343","0.056044874313542","0.0759749824755266"
"1","2014","35-65 y.","no degree/no degree yet","31","0.0851850448148734","0.055599242983985","0.114770846645762"
"1","2014","66 and older","lower secondary degree","197","0.0885770516212979","0.0776323820197773","0.0995217212228184"
"1","2014","66 and older","secondary school degree","45","0.0514064300162401","0.0378078932759771","0.0650049667565032"
"1","2014","66 and older","college entrance qualification","41","0.046931190440191","0.0335037091959712","0.0603586716844107"
"1","2014","66 and older","Other degree","32","0.133867958196341","0.0958399914820719","0.171895924910611"
"1","2014","66 and older","no degree/no degree yet","4","","",""
"2","2014","16-34 y.","lower secondary degree","50","0.0433863882104384","0.0310580263293716","0.0557147500915052"
"2","2014","16-34 y.","secondary school degree","113","0.058670058020802","0.0472823680048849","0.0700577480367191"
"2","2014","16-34 y.","college entrance qualification","172","0.0693417764522448","0.0582195476794228","0.0804640052250669"
"2","2014","16-34 y.","Other degree","49","0.0537193413654295","0.0354646453878287","0.0719740373430304"
"2","2014","16-34 y.","no degree/no degree yet","34","0.0469747903828735","0.0297997236381552","0.0641498571275918"
"2","2014","35-65 y.","lower secondary degree","330","0.103057421128454","0.092604724009136","0.113510118247772"
"2","2014","35-65 y.","secondary school degree","510","0.0965733775806689","0.0882894667403124","0.104857288421025"
"2","2014","35-65 y.","college entrance qualification","445","0.0963598611907384","0.0876860652348837","0.105033657146593"
"2","2014","35-65 y.","Other degree","259","0.111599378971908","0.0989625177820992","0.124236240161716"
"2","2014","35-65 y.","no degree/no degree yet","44","0.105075904358051","0.0725761777968877","0.137575630919214"
"2","2014","66 and older","lower secondary degree","351","0.14142189895423","0.127999495104686","0.154844302803774"
"2","2014","66 and older","secondary school degree","96","0.0908001161571712","0.0731065140695414","0.108493718244801"
"2","2014","66 and older","college entrance qualification","65","0.0747224626568991","0.058028353896015","0.0914165714177832"
"2","2014","66 and older","Other degree","45","0.127361373408889","0.0901300206611315","0.164592726156646"
"2","2014","66 and older","no degree/no degree yet","11","","",""
"3","2014","16-34 y.","lower secondary degree","66","0.051614493103774","0.0382257861975363","0.0650032000100117"
"3","2014","16-34 y.","secondary school degree","159","0.0880798390256147","0.0743465959789606","0.101813082072269"
"3","2014","16-34 y.","college entrance qualification","249","0.133938673530177","0.119026994325624","0.148850352734729"
"3","2014","16-34 y.","Other degree","55","0.0909238961388982","0.0676462842636594","0.114201508014137"
"3","2014","16-34 y.","no degree/no degree yet","39","0.0496727101222659","0.0320363344234199","0.0673090858211119"
"3","2014","35-65 y.","lower secondary degree","372","0.117949356043114","0.106860137097041","0.129038574989187"
"3","2014","35-65 y.","secondary school degree","642","0.132895962410375","0.123375637705053","0.142416287115696"
"3","2014","35-65 y.","college entrance qualification","640","0.143493824507135","0.133188890459767","0.153798758554504"
"3","2014","35-65 y.","Other degree","278","0.116682576633419","0.10379814387871","0.129567009388129"
"3","2014","35-65 y.","no degree/no degree yet","29","","",""
"3","2014","66 and older","lower secondary degree","335","0.122990483292138","0.110339625529193","0.135641341055083"
"3","2014","66 and older","secondary school degree","112","0.105426536828311","0.0865150208447044","0.124338052811919"
"3","2014","66 and older","college entrance qualification","117","0.120676494410378","0.0999947424696434","0.141358246351113"
"3","2014","66 and older","Other degree","37","0.123138717277623","0.0864413006355133","0.159836133919732"
"3","2014","66 and older","no degree/no degree yet","8","","",""
"4","2014","16-34 y.","lower secondary degree","57","0.0424126861139502","0.0302172473996705","0.05460812482823"
"4","2014","16-34 y.","secondary school degree","145","0.077908813415473","0.0649209811311457","0.0908966456998002"
"4","2014","16-34 y.","college entrance qualification","229","0.113874940424133","0.0999670640031182","0.127782816845148"
"4","2014","16-34 y.","Other degree","41","0.10751817905289","0.082437463509399","0.13259889459638"
"4","2014","16-34 y.","no degree/no degree yet","50","0.104110515462512","0.079319841623244","0.128901189301781"
"4","2014","35-65 y.","lower secondary degree","293","0.10071945896831","0.0903725482730371","0.111066369663584"
"4","2014","35-65 y.","secondary school degree","453","0.0946512251439979","0.0864414484896184","0.102861001798377"
"4","2014","35-65 y.","college entrance qualification","485","0.110583111565797","0.101364607520386","0.119801615611208"
