"plh0204_h","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"7","2013","66 and older","West Germany","333","0.0820730922308104","0.0733747434068349","0.090771441054786","7"
"7","2013","66 and older","East Germany","135","0.120586368972483","0.102497595468119","0.138675142476847","7"
"8","2013","66 and older","West Germany","267","0.0682521933644424","0.0602604805845237","0.0762439061443612","8"
"8","2013","16-34 y.","East Germany","84","0.0990367847381165","0.0797030738790515","0.118370495597182","8"
"8","2013","35-65 y.","West Germany","822","0.0759410422867676","0.0708204696761081","0.081061614897427","8"
"8","2013","35-65 y.","East Germany","217","0.0830322742381811","0.0725991410980369","0.0934654073783253","8"
"8","2013","66 and older","East Germany","94","0.0681277154509808","0.054131728597851","0.0821237023041105","8"
"8","2013","16-34 y.","West Germany","542","0.105772669937857","0.0971842832463546","0.114361056629359","8"
"9","2013","16-34 y.","West Germany","207","0.0461557278292204","0.0402963375369992","0.0520151181214416","9"
"9","2013","35-65 y.","West Germany","255","0.0231308952946605","0.0202252351260897","0.0260365554632314","9"
"9","2013","35-65 y.","East Germany","64","0.0255162705459564","0.0195540209464513","0.0314785201454614","9"
"9","2013","16-34 y.","East Germany","23","","","","9"
"9","2013","66 and older","West Germany","65","0.0203198092776116","0.0158485037323478","0.0247911148228754","9"
"9","2013","66 and older","East Germany","15","","","","9"
"0 Not at all Willing to take risks","2014","35-65 y.","West Germany","688","0.0518641427059565","0.0479498522203267","0.0557784331915864","0"
"0 Not at all Willing to take risks","2014","35-65 y.","East Germany","112","0.0273892803182977","0.0217174126086727","0.0330611480279227","0"
"0 Not at all Willing to take risks","2014","66 and older","West Germany","392","0.112976650291951","0.102839262093307","0.123114038490594","0"
"0 Not at all Willing to take risks","2014","66 and older","East Germany","87","0.0672278670971501","0.0532333478705587","0.0812223863237415","0"
"0 Not at all Willing to take risks","2014","16-34 y.","West Germany","220","0.0316160579847458","0.0269322095122098","0.0362999064572817","0"
"0 Not at all Willing to take risks","2014","16-34 y.","East Germany","26","","","","0"
"1","2014","16-34 y.","East Germany","33","0.0249151974738165","0.0160181778364102","0.0338122171112229","1"
"1","2014","16-34 y.","West Germany","158","0.0246106824074692","0.0204632815523406","0.0287580832625978","1"
"1","2014","66 and older","West Germany","256","0.0793262168434413","0.0706720460058272","0.0879803876810553","1"
"1","2014","35-65 y.","West Germany","591","0.0445051124288297","0.0408650963686317","0.0481451284890277","1"
"1","2014","35-65 y.","East Germany","124","0.0436943774886179","0.0365907956334991","0.0507979593437366","1"
"1","2014","66 and older","East Germany","70","0.0653382918619481","0.0515278794177955","0.0791487043061008","1"
"10 Very willing to take risks","2014","16-34 y.","West Germany","170","0.0302624436554279","0.0256767578824267","0.0348481294284292","10"
"10 Very willing to take risks","2014","16-34 y.","East Germany","40","0.0528633567497575","0.0400908871870303","0.0656358263124847","10"
"10 Very willing to take risks","2014","35-65 y.","West Germany","180","0.0148554054658543","0.0127200193772835","0.0169907915544251","10"
"10 Very willing to take risks","2014","66 and older","West Germany","34","0.00933626060452874","0.00625652225550527","0.0124159989535522","10"
"10 Very willing to take risks","2014","66 and older","East Germany","7","","","","10"
"10 Very willing to take risks","2014","35-65 y.","East Germany","53","0.0177647651039436","0.0131743311237889","0.0223551990840983","10"
"2","2014","66 and older","East Germany","138","0.103956781672405","0.0869004188036236","0.121013144541186","2"
"2","2014","16-34 y.","West Germany","369","0.0598261324907575","0.0534775796390711","0.0661746853424438","2"
"2","2014","66 and older","West Germany","434","0.122759609582609","0.112250854667949","0.13326836449727","2"
"2","2014","16-34 y.","East Germany","86","0.057407588959984","0.044129431585913","0.070685746334055","2"
"2","2014","35-65 y.","West Germany","1292","0.10237262568521","0.0970217590083701","0.107723492362051","2"
"2","2014","35-65 y.","East Germany","312","0.0879499382203167","0.0781077115138614","0.097792164926772","2"
"3","2014","16-34 y.","West Germany","516","0.0958251011954519","0.0879457391926209","0.103704463198283","3"
"3","2014","16-34 y.","East Germany","101","0.0960494349433619","0.0792300180277327","0.112868851858991","3"
"3","2014","35-65 y.","West Germany","1583","0.129510540827056","0.123583765264742","0.13543731638937","3"
"3","2014","35-65 y.","East Germany","396","0.125994494165284","0.114462640456483","0.137526347874085","3"
"3","2014","66 and older","West Germany","452","0.116050685352345","0.105794124973263","0.126307245731428","3"
"3","2014","66 and older","East Germany","160","0.131397369716734","0.112517480517148","0.15027725891632","3"
"4","2014","35-65 y.","East Germany","293","0.0926060433137665","0.0825324627937116","0.102679623833821","4"
"4","2014","35-65 y.","West Germany","1142","0.0978262254511423","0.0925822951297655","0.103070155772519","4"
"4","2014","66 and older","West Germany","320","0.0833871220175872","0.0745337915718453","0.0922404524633291","4"
"4","2014","66 and older","East Germany","126","0.113180778364679","0.0954756360346171","0.13088592069474","4"
"4","2014","16-34 y.","East Germany","103","0.0760950210136584","0.060960002278114","0.0912300397492029","4"
"4","2014","16-34 y.","West Germany","482","0.0966539262856132","0.088744189740698","0.104563662830528","4"
"5","2014","35-65 y.","West Germany","2482","0.20489616521692","0.197771523919233","0.212020806514608","5"
"5","2014","16-34 y.","West Germany","938","0.169563460363587","0.159518585104691","0.179608335622483","5"
"5","2014","16-34 y.","East Germany","235","0.212032013481033","0.18870032367321","0.235363703288856","5"
"5","2014","35-65 y.","East Germany","724","0.237659409528163","0.222867702872482","0.252451116183844","5"
"5","2014","66 and older","West Germany","807","0.212831216607857","0.199723839341014","0.2259385938747","5"
"5","2014","66 and older","East Germany","283","0.21878812034014","0.195683873100801","0.241892367579479","5"
"6","2014","35-65 y.","West Germany","1423","0.115905133637536","0.110254658931977","0.121555608343094","6"
"6","2014","66 and older","East Germany","146","0.122015372729943","0.103724001386133","0.140306744073753","6"
"6","2014","16-34 y.","East Germany","164","0.150048754974978","0.129664051716303","0.170433458233653","6"
"6","2014","66 and older","West Germany","378","0.0950477703576675","0.0856559884609978","0.104439552254337","6"
"6","2014","35-65 y.","East Germany","449","0.142966848969759","0.130802671721988","0.15513102621753","6"
"6","2014","16-34 y.","West Germany","687","0.137368746149567","0.128154034514357","0.146583457784777","6"
"7","2014","16-34 y.","West Germany","925","0.186864569097351","0.176430105895472","0.19729903229923","7"
"7","2014","16-34 y.","East Germany","190","0.153013205144314","0.132464050316599","0.173562359972029","7"
"7","2014","35-65 y.","West Germany","1583","0.130262921623716","0.124321524732914","0.136204318514518","7"
"7","2014","35-65 y.","East Germany","393","0.120837668873241","0.109511006330755","0.132164331415727","7"
"7","2014","66 and older","West Germany","367","0.0931099030707259","0.0838044082545828","0.102415397886869","7"
"7","2014","66 and older","East Germany","113","0.0886250241881063","0.0727423996818471","0.104507648694366","7"
"8","2014","16-34 y.","East Germany","163","0.143080208709944","0.123093050156539","0.163067367263349","8"
"8","2014","35-65 y.","West Germany","1068","0.0863653324812976","0.0814069482866508","0.0913237166759445","8"
"8","2014","66 and older","West Germany","259","0.0621370972836546","0.0544065656075804","0.0698676289597288","8"
"8","2014","66 and older","East Germany","90","0.0761603817567672","0.0613366214913385","0.0909841420221959","8"
"8","2014","16-34 y.","West Germany","698","0.13685322980238","0.127653077051828","0.146053382552932","8"
"8","2014","35-65 y.","East Germany","261","0.0864100560957596","0.0766461396282148","0.0961739725633044","8"
"9","2014","16-34 y.","West Germany","198","0.0305556505676499","0.0259485000971573","0.0351628010381424","9"
"9","2014","66 and older","East Germany","10","","","","9"
"9","2014","35-65 y.","West Germany","297","0.0216363944764817","0.0190682068179837","0.0242045821349798","9"
"9","2014","35-65 y.","East Germany","64","0.0167271179228506","0.0122704133473595","0.0211838224983417","9"
"9","2014","66 and older","West Germany","47","0.0130374679876317","0.00940492163319941","0.016670014342064","9"
"9","2014","16-34 y.","East Germany","38","0.0220872322724947","0.0136981994074072","0.0304762651375822","9"
"0 Not at all Willing to take risks","2015","35-65 y.","West Germany","551","0.0439184155958219","0.0402778101826893","0.0475590210089545","0"
"0 Not at all Willing to take risks","2015","66 and older","East Germany","68","0.0635074348725517","0.0499226670166029","0.0770922027285005","0"
"0 Not at all Willing to take risks","2015","35-65 y.","East Germany","115","0.0294845557422261","0.0234948949198187","0.0354742165646335","0"
"0 Not at all Willing to take risks","2015","16-34 y.","West Germany","198","0.0260951418590694","0.021907441708916","0.0302828420092228","0"
"0 Not at all Willing to take risks","2015","16-34 y.","East Germany","27","","","","0"
"0 Not at all Willing to take risks","2015","66 and older","West Germany","285","0.0856835896325079","0.0766879492485473","0.0946792300164685","0"
"1","2015","16-34 y.","West Germany","190","0.025782776596107","0.0216195483179308","0.0299460048742832","1"
"1","2015","16-34 y.","East Germany","26","","","","1"
"1","2015","35-65 y.","West Germany","609","0.0440558848458601","0.0404098482950405","0.0477019213966796","1"
"1","2015","66 and older","West Germany","257","0.0741260553684207","0.0657063600127461","0.0825457507240952","1"
"1","2015","35-65 y.","East Germany","122","0.0350854434782916","0.028570485410803","0.0416004015457801","1"
"1","2015","66 and older","East Germany","68","0.0587185635618221","0.0456226672754299","0.0718144598482142","1"
"10 Very willing to take risks","2015","16-34 y.","West Germany","225","0.0295219462104882","0.0250756045410238","0.0339682878799527","10"
"10 Very willing to take risks","2015","16-34 y.","East Germany","40","0.0311455169005444","0.0210351105267431","0.0412559232743457","10"
"10 Very willing to take risks","2015","35-65 y.","West Germany","235","0.0170960389200103","0.0147929744602716","0.019399103379749","10"
"10 Very willing to take risks","2015","35-65 y.","East Germany","43","0.0130909355692872","0.00906629016745147","0.017115580971123","10"
"10 Very willing to take risks","2015","66 and older","West Germany","34","0.00813849023521884","0.005250920748822","0.0110260597216157","10"
"10 Very willing to take risks","2015","66 and older","East Germany","8","","","","10"
"2","2015","35-65 y.","West Germany","1251","0.0915146134970409","0.0863918182283526","0.0966374087657293","2"
"2","2015","35-65 y.","East Germany","278","0.0868442288173918","0.0768730472124102","0.0968154104223733","2"
"2","2015","66 and older","West Germany","451","0.120632341111683","0.110164620452222","0.131100061771144","2"
"2","2015","66 and older","East Germany","139","0.12022297095917","0.10210674178747","0.13833920013087","2"
"2","2015","16-34 y.","West Germany","427","0.0637865058076062","0.057367181236622","0.0702058303785905","2"
"2","2015","16-34 y.","East Germany","83","0.0605417842836135","0.0466611949260302","0.0744223736411968","2"
"3","2015","35-65 y.","West Germany","1527","0.131683589431151","0.125675897775988","0.137691281086313","3"
"3","2015","35-65 y.","East Germany","380","0.127941892989766","0.116114669361088","0.139769116618443","3"
"3","2015","16-34 y.","West Germany","597","0.115523311014589","0.107126478516742","0.123920143512435","3"
"3","2015","16-34 y.","East Germany","109","0.106780807638745","0.0888058784805523","0.124755736796938","3"
"3","2015","66 and older","West Germany","441","0.123026636598907","0.112469946353181","0.133583326844633","3"
"3","2015","66 and older","East Germany","161","0.148547454905393","0.12873671937163","0.168358190439156","3"
"4","2015","66 and older","East Germany","147","0.111995901806195","0.0944289536635075","0.129562849948883","4"
"4","2015","16-34 y.","East Germany","88","0.0773483664881144","0.061799955404935","0.0928967775712938","4"
"4","2015","35-65 y.","West Germany","1215","0.105688284908148","0.100226171827429","0.111150397988867","4"
"4","2015","35-65 y.","East Germany","320","0.105685074197678","0.0947993888108611","0.116570759584496","4"
"4","2015","66 and older","West Germany","340","0.0912680107772317","0.0820122482706453","0.100523773283818","4"
"4","2015","16-34 y.","West Germany","446","0.0820273495160505","0.0748190688062092","0.0892356302258918","4"
"5","2015","35-65 y.","West Germany","2276","0.190590312818345","0.183612209228653","0.197568416408037","5"
"5","2015","16-34 y.","East Germany","199","0.178457363204715","0.15617178772099","0.200742938688439","5"
"5","2015","35-65 y.","East Germany","624","0.213499488588794","0.198990015719848","0.228008961457739","5"
"5","2015","66 and older","West Germany","706","0.190648673572362","0.178023991872554","0.203273355272171","5"
"5","2015","66 and older","East Germany","264","0.199646088415155","0.177379216681401","0.22191296014891","5"
"5","2015","16-34 y.","West Germany","964","0.180443323585784","0.170341555693463","0.190545091478105","5"
"6","2015","16-34 y.","East Germany","141","0.115351570174435","0.096759032314155","0.133944108034714","6"
"6","2015","66 and older","East Germany","135","0.112466021807322","0.0948669027366013","0.130065140878043","6"
"6","2015","66 and older","West Germany","418","0.105184512994014","0.0953244963485677","0.115044529639461","6"
"6","2015","16-34 y.","West Germany","691","0.140565640251189","0.131435374381779","0.149695906120599","6"
"6","2015","35-65 y.","West Germany","1445","0.128201407981166","0.122261806854095","0.134141009108237","6"
"6","2015","35-65 y.","East Germany","395","0.13511378323589","0.123009668664662","0.147217897807118","6"
"7","2015","16-34 y.","East Germany","198","0.186823522473717","0.164137949876086","0.209509095071348","7"
"7","2015","35-65 y.","West Germany","1605","0.132641267597601","0.126615095762659","0.138667439432542","7"
"7","2015","35-65 y.","East Germany","418","0.132028036089509","0.120041611958036","0.144014460220983","7"
"7","2015","66 and older","West Germany","455","0.115101286329219","0.104844250505816","0.125358322152622","7"
"7","2015","66 and older","East Germany","130","0.0893725671523067","0.0734812370251714","0.105263897279442","7"
"7","2015","16-34 y.","West Germany","865","0.166171024718955","0.156392943941167","0.175949105496743","7"
"8","2015","16-34 y.","West Germany","697","0.124919734981432","0.116234592404632","0.133604877558233","8"
"8","2015","16-34 y.","East Germany","165","0.145515438233616","0.12499209020583","0.166038786261402","8"
"8","2015","66 and older","East Germany","105","0.0792128856893036","0.0641688171773023","0.0942569542013049","8"
"8","2015","35-65 y.","West Germany","1119","0.0897583294059823","0.0846800272324313","0.0948366315795333","8"
"8","2015","35-65 y.","East Germany","298","0.0978698203735463","0.0873486824938678","0.108390958253225","8"
"8","2015","66 and older","West Germany","277","0.0723298915121649","0.0640047679098829","0.080655015114447","8"
"9","2015","16-34 y.","West Germany","267","0.04516324545873","0.0397082472053608","0.0506182437120992","9"
"9","2015","35-65 y.","West Germany","337","0.0248518549988742","0.022086075794508","0.0276176342032404","9"
"9","2015","35-65 y.","East Germany","71","0.02335674091762","0.0180089082397558","0.0287045735954842","9"
"9","2015","66 and older","East Germany","13","","","","9"
"9","2015","66 and older","West Germany","55","0.0138605118682697","0.0101030566683641","0.0176179670681753","9"
"9","2015","16-34 y.","East Germany","58","0.0639515051508656","0.0497113040136305","0.0781917062881007","9"
"0 Not at all Willing to take risks","2016","35-65 y.","West Germany","865","0.0396792058539725","0.0362551292683847","0.0431032824395604","0"
"0 Not at all Willing to take risks","2016","66 and older","East Germany","62","0.0608438664604183","0.0472679388956159","0.0744197940252206","0"
"0 Not at all Willing to take risks","2016","35-65 y.","East Germany","169","0.0284905395432999","0.0227289346133199","0.0342521444732798","0"
"0 Not at all Willing to take risks","2016","66 and older","West Germany","291","0.0858525469399373","0.0767000016557939","0.0950050922240807","0"
"0 Not at all Willing to take risks","2016","16-34 y.","East Germany","87","0.0284567215483526","0.0197250771457979","0.0371883659509072","0"
"0 Not at all Willing to take risks","2016","16-34 y.","West Germany","570","0.0258023595609848","0.0219986422068601","0.0296060769151095","0"
"1","2016","35-65 y.","West Germany","630","0.0486885634364846","0.0449134617267698","0.0524636651461994","1"
"1","2016","35-65 y.","East Germany","120","0.0368030191450943","0.0302826992724291","0.0433233390177595","1"
"1","2016","66 and older","West Germany","262","0.0847448776831115","0.0756460596358946","0.0938436957303285","1"
"1","2016","16-34 y.","East Germany","49","0.0262175951225726","0.0178268617586448","0.0346083284865004","1"
"1","2016","66 and older","East Germany","56","0.0490746752488595","0.0368060999084538","0.0613432505892653","1"
"1","2016","16-34 y.","West Germany","229","0.0268243627938308","0.0229480812711764","0.0307006443164853","1"
"10 Very willing to take risks","2016","66 and older","West Germany","36","0.0083523146422761","0.00537901079953423","0.011325618485018","10"
"10 Very willing to take risks","2016","66 and older","East Germany","7","","","","10"
"10 Very willing to take risks","2016","16-34 y.","West Germany","428","0.0290310477198736","0.0250030518530815","0.0330590435866656","10"
"10 Very willing to take risks","2016","16-34 y.","East Germany","83","0.0411130883126245","0.0306864027012912","0.0515397739239579","10"
"10 Very willing to take risks","2016","35-65 y.","West Germany","358","0.0172267105817188","0.01494436360877","0.0195090575546676","10"
"10 Very willing to take risks","2016","35-65 y.","East Germany","78","0.0136471134357837","0.00962914813037682","0.0176650787411906","10"
"2","2016","16-34 y.","West Germany","466","0.0684867780602891","0.0624270537052094","0.0745465024153689","2"
"2","2016","16-34 y.","East Germany","76","0.0338089218837997","0.024317752912111","0.0433000908554883","2"
"2","2016","66 and older","East Germany","146","0.127901149199048","0.108933553203924","0.146868745194173","2"
"2","2016","35-65 y.","West Germany","1253","0.102904907529158","0.0975753506505573","0.108234464407759","2"
"2","2016","35-65 y.","East Germany","304","0.0955329616249856","0.0853530826541891","0.105712840595782","2"
"2","2016","66 and older","West Germany","433","0.129452107860796","0.118484597204419","0.140419618517172","2"
"3","2016","35-65 y.","West Germany","1414","0.12701349294088","0.121172556060778","0.132854429820982","3"
"3","2016","35-65 y.","East Germany","403","0.115142581219654","0.104088459295322","0.126196703143987","3"
"3","2016","66 and older","East Germany","136","0.125896304284211","0.107056335484428","0.144736273083994","3"
"3","2016","66 and older","West Germany","436","0.115288491112971","0.104854487476662","0.12572249474928","3"
"3","2016","16-34 y.","East Germany","110","0.107829863045742","0.0915419328001848","0.1241177932913","3"
"3","2016","16-34 y.","West Germany","553","0.101274958347892","0.0940369438629118","0.108512972832871","3"
"4","2016","16-34 y.","West Germany","499","0.10014866764586","0.0929465044187575","0.107350830872962","4"
"4","2016","16-34 y.","East Germany","102","0.078062395650035","0.0639745613403393","0.0921502299597308","4"
"4","2016","66 and older","East Germany","102","0.088769192079237","0.0726167742224547","0.104921609936019","4"
"4","2016","35-65 y.","West Germany","1060","0.0950007461586578","0.0898574511362354","0.10014404118108","4"
"4","2016","66 and older","West Germany","306","0.0865292282478078","0.0773440854871835","0.0957143710084322","4"
"4","2016","35-65 y.","East Germany","275","0.0967349610138401","0.0864980494199198","0.10697187260776","4"
"5","2016","35-65 y.","West Germany","2267","0.175171676204221","0.16850410682499","0.181839245583452","5"
"5","2016","66 and older","East Germany","262","0.209227736042473","0.186126907737635","0.232328564347311","5"
"5","2016","66 and older","West Germany","693","0.190105639947767","0.177286205800712","0.202925074094822","5"
"5","2016","16-34 y.","East Germany","243","0.147853014319934","0.129213058426622","0.166492970213246","5"
"5","2016","35-65 y.","East Germany","637","0.220364232344211","0.206009799040289","0.234718665648133","5"
"5","2016","16-34 y.","West Germany","1115","0.164304859832057","0.155414811280778","0.173194908383335","5"
"6","2016","16-34 y.","West Germany","730","0.146084805326321","0.137611265330732","0.154558345321911","6"
"6","2016","16-34 y.","East Germany","171","0.173049552300585","0.153184143063239","0.192914961537932","6"
"6","2016","66 and older","East Germany","157","0.123769600700382","0.105066726043923","0.14247247535684","6"
"6","2016","66 and older","West Germany","413","0.103908240032982","0.0939390837565648","0.1138773963094","6"
"6","2016","35-65 y.","West Germany","1439","0.12173680211491","0.1160012252456","0.12747237898422","6"
"6","2016","35-65 y.","East Germany","378","0.128539273613094","0.116948525919277","0.140130021306912","6"
"7","2016","66 and older","East Germany","147","0.118639831588561","0.100275117105118","0.137004546072004","7"
"7","2016","35-65 y.","West Germany","1653","0.144645651983952","0.13847573184042","0.150815572127485","7"
"7","2016","35-65 y.","East Germany","447","0.141341860847761","0.129277198565062","0.15340652313046","7"
"7","2016","66 and older","West Germany","369","0.0963787730092542","0.0867373513581231","0.106020194660385","7"
"7","2016","16-34 y.","East Germany","213","0.178310457178037","0.158209588810687","0.198411325545387","7"
"7","2016","16-34 y.","West Germany","935","0.164130972518554","0.15524470511489","0.173017239922218","7"
"8","2016","66 and older","East Germany","94","0.0718708678227803","0.0572028017699393","0.0865389338756213","8"
"8","2016","66 and older","West Germany","298","0.0817028027111599","0.0727539517647531","0.0906516536575667","8"
"8","2016","16-34 y.","East Germany","196","0.140439196152608","0.122193728388366","0.158684663916851","8"
"8","2016","35-65 y.","West Germany","1192","0.0991549483022201","0.0939124769905404","0.1043974196139","8"
"8","2016","35-65 y.","East Germany","313","0.0998521770153512","0.0894695964826432","0.110234757548059","8"
"8","2016","16-34 y.","West Germany","853","0.132148848496325","0.12402411164924","0.14027358534341","8"
"9","2016","16-34 y.","West Germany","296","0.041762339698013","0.0369629720644031","0.046561707331623","9"
"9","2016","66 and older","East Germany","22","","","","9"
"9","2016","35-65 y.","West Germany","354","0.028777294893825","0.0258447935847853","0.0317097962028646","9"
"9","2016","35-65 y.","East Germany","79","0.0235512801969246","0.0182995597334052","0.0288030006604439","9"
"9","2016","66 and older","West Germany","62","0.0176849778119371","0.0133788707824347","0.0219910848414395","9"
"9","2016","16-34 y.","East Germany","63","0.044859194485709","0.0339891338183143","0.0557292551531038","9"
"0 Not at all Willing to take risks","2017","35-65 y.","West Germany","1176","0.0393729171388424","0.0361541589657363","0.0425916753119485","0"
"0 Not at all Willing to take risks","2017","66 and older","East Germany","55","0.0546390452998622","0.0420145566258293","0.0672635339738952","0"
"0 Not at all Willing to take risks","2017","16-34 y.","West Germany","845","0.0273518183576316","0.0237418311455148","0.0309618055697485","0"
"0 Not at all Willing to take risks","2017","16-34 y.","East Germany","123","0.0286700085596612","0.0202890161002012","0.0370510010191212","0"
"0 Not at all Willing to take risks","2017","35-65 y.","East Germany","189","0.0303442197934362","0.0247221514718974","0.0359662881149751","0"
"0 Not at all Willing to take risks","2017","66 and older","West Germany","222","0.0579591036529787","0.0505598532683804","0.065358354037577","0"
"1","2017","16-34 y.","West Germany","262","0.028467721804531","0.0247869436248809","0.032148499984181","1"
"1","2017","16-34 y.","East Germany","51","0.0372000854531384","0.0276953916686053","0.0467047792376715","1"
"1","2017","35-65 y.","West Germany","659","0.0447523821947736","0.0413303964176445","0.0481743679719026","1"
"1","2017","35-65 y.","East Germany","168","0.0416674376595384","0.0351179722080141","0.0482169031110628","1"
"1","2017","66 and older","West Germany","268","0.0823101564966431","0.0736072024306161","0.0910131105626702","1"
"1","2017","66 and older","East Germany","74","0.0744491518447429","0.0598679462316492","0.0890303574578365","1"
"10 Very willing to take risks","2017","16-34 y.","West Germany","451","0.0282097834103691","0.0245452320815516","0.0318743347391866","10"
"10 Very willing to take risks","2017","16-34 y.","East Germany","80","0.0305567997943156","0.0219128296514436","0.0392007699371877","10"
"10 Very willing to take risks","2017","35-65 y.","West Germany","357","0.0167067442146247","0.0145854564772121","0.0188280319520374","10"
"10 Very willing to take risks","2017","35-65 y.","East Germany","85","0.0219452276099254","0.0171434618657873","0.0267469933540634","10"
"10 Very willing to take risks","2017","66 and older","West Germany","25","","","","10"
"10 Very willing to take risks","2017","66 and older","East Germany","8","","","","10"
"2","2017","16-34 y.","West Germany","569","0.0756720989461328","0.0698185993401126","0.081525598552153","2"
"2","2017","16-34 y.","East Germany","100","0.0678562410203185","0.0552253355094064","0.0804871465312306","2"
"2","2017","66 and older","West Germany","523","0.145500847761902","0.134335285567834","0.156666409955971","2"
"2","2017","35-65 y.","East Germany","408","0.109666018239521","0.0994245588215064","0.119907477657536","2"
"2","2017","66 and older","East Germany","139","0.123167076157942","0.104912609210198","0.141421543105686","2"
"2","2017","35-65 y.","West Germany","1598","0.118257131092736","0.112912757777148","0.123601504408324","2"
"3","2017","66 and older","East Germany","161","0.14247261423149","0.123056911627726","0.161888316835253","3"
"3","2017","35-65 y.","West Germany","1804","0.146393715805032","0.140543092207671","0.152244339402394","3"
"3","2017","35-65 y.","East Germany","459","0.135981822026562","0.124747387856084","0.14721625619704","3"
"3","2017","66 and older","West Germany","524","0.137885969963911","0.126968188154863","0.14880375177296","3"
"3","2017","16-34 y.","West Germany","694","0.115956502987292","0.108870210993186","0.123042794981398","3"
"3","2017","16-34 y.","East Germany","160","0.143760801801804","0.126140394811719","0.16138120879189","3"
"4","2017","16-34 y.","West Germany","569","0.0929697484694897","0.0865426288041758","0.0993968681348037","4"
"4","2017","16-34 y.","East Germany","114","0.0791844239703801","0.0656230295020611","0.0927458184386991","4"
"4","2017","66 and older","East Germany","143","0.102185931345061","0.085361043716268","0.119010818973854","4"
"4","2017","35-65 y.","East Germany","322","0.0889799852006047","0.0796483133206387","0.0983116570805707","4"
"4","2017","66 and older","West Germany","366","0.09811958171585","0.0886997241098215","0.107539439321879","4"
"4","2017","35-65 y.","West Germany","1202","0.0895954481892553","0.0848685927249086","0.0943223036536021","4"
"5","2017","35-65 y.","West Germany","2583","0.188440943276746","0.181968625402578","0.194913261150914","5"
"5","2017","66 and older","East Germany","288","0.222606932373241","0.199499425573226","0.245714439173255","5"
"5","2017","66 and older","West Germany","757","0.194598911629446","0.18206264199283","0.207135181266061","5"
"5","2017","35-65 y.","East Germany","729","0.225211855792076","0.211520815648329","0.238902895935823","5"
"5","2017","16-34 y.","West Germany","1278","0.164075872443485","0.155879145580885","0.172272599306085","5"
"5","2017","16-34 y.","East Germany","281","0.175173000997718","0.156082683182786","0.194263318812651","5"
"6","2017","16-34 y.","West Germany","894","0.133201913321187","0.125681375917148","0.140722450725226","6"
"6","2017","35-65 y.","West Germany","1501","0.113131481897746","0.107889041558092","0.118373922237401","6"
"6","2017","16-34 y.","East Germany","160","0.116849519548481","0.100716005943686","0.132983033153277","6"
"6","2017","66 and older","East Germany","147","0.111444670375806","0.0939649168160602","0.128924423935552","6"
"6","2017","66 and older","West Germany","408","0.100916632243304","0.091378279674471","0.110454984812137","6"
"6","2017","35-65 y.","East Germany","417","0.114618332540051","0.104177343457305","0.125059321622798","6"
"7","2017","16-34 y.","East Germany","202","0.150376515336944","0.13242498811882","0.168328042555069","7"
"7","2017","66 and older","East Germany","123","0.0923057541190148","0.0762271777099696","0.10838433052806","7"
"7","2017","16-34 y.","West Germany","1121","0.168911485603813","0.160618939340897","0.17720403186673","7"
"7","2017","66 and older","West Germany","390","0.0900179142705732","0.0809548948752285","0.0990809336659178","7"
"7","2017","35-65 y.","West Germany","1646","0.131561883631343","0.125967572461819","0.137156194800867","7"
"7","2017","35-65 y.","East Germany","420","0.122335510745735","0.111595867150065","0.133075154341404","7"
"8","2017","35-65 y.","West Germany","1129","0.0842940383525896","0.0796958305871468","0.0888922461180324","8"
"8","2017","66 and older","East Germany","90","0.0592269436733493","0.046115047195531","0.0723388401511676","8"
"8","2017","16-34 y.","West Germany","857","0.131657699012058","0.124174224542367","0.139141173481749","8"
"8","2017","16-34 y.","East Germany","189","0.135239853444137","0.118064791253397","0.152414915634878","8"
"8","2017","35-65 y.","East Germany","300","0.0864831250793613","0.0772707139706263","0.0956955361880963","8"
"8","2017","66 and older","West Germany","297","0.0717781486684057","0.0636045363418848","0.0799517609949266","8"
"9","2017","16-34 y.","West Germany","302","0.0335253556440103","0.02954138067417","0.0375093306138506","9"
"9","2017","66 and older","East Germany","17","","","","9"
"9","2017","66 and older","West Germany","51","0.0143027779200749","0.0105428979652478","0.018062657874902","9"
"9","2017","35-65 y.","West Germany","369","0.0274933142063102","0.0247870388361744","0.030199589576446","9"
"9","2017","16-34 y.","East Germany","63","0.0351327500731","0.0258860239347082","0.0443794762114918","9"
"9","2017","35-65 y.","East Germany","79","0.0227664653131886","0.0178777322899116","0.0276551983364657","9"
"0 Not at all Willing to take risks","2018","16-34 y.","East Germany","92","0.0146674354211808","0.00838584590980214","0.0209490249325595","0"
"0 Not at all Willing to take risks","2018","35-65 y.","West Germany","1349","0.0536701865296976","0.0498156650731385","0.0575247079862568","0"
"0 Not at all Willing to take risks","2018","66 and older","East Germany","89","0.086929698979432","0.0713736602831278","0.102485737675736","0"
"0 Not at all Willing to take risks","2018","16-34 y.","West Germany","845","0.0343675698632768","0.0300626430771863","0.0386724966493672","0"
"0 Not at all Willing to take risks","2018","66 and older","West Germany","346","0.091097120622296","0.0819770077368801","0.100217233507712","0"
"0 Not at all Willing to take risks","2018","35-65 y.","East Germany","203","0.0391004158191062","0.0326258705702077","0.0455749610680048","0"
"1","2018","16-34 y.","West Germany","313","0.0372789304700449","0.0328021335234702","0.0417557274166196","1"
