"plh0204_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"8","2014","no migration background","West Germany","1327","0.0880181222825559","0.0834866883281642","0.0925495562369476","8"
"8","2014","direct migration background","East Germany","42","0.123167190059353","0.0885401033490115","0.157794276769694","8"
"9","2014","no migration background","West Germany","321","0.0195248861039465","0.0173119491420089","0.0217378230658841","9"
"9","2014","indirect migration background","East Germany","4","","","","9"
"9","2014","direct migration background","West Germany","159","0.0258993568363163","0.0213776195633482","0.0304210941092844","9"
"9","2014","direct migration background","East Germany","11","","","","9"
"9","2014","indirect migration background","West Germany","62","0.0382075225757993","0.0290381869374048","0.0473768582141937","9"
"9","2014","no migration background","East Germany","97","0.0152569606903866","0.0119063824590973","0.0186075389216759","9"
"0 Not at all Willing to take risks","2015","direct migration background","West Germany","432","0.0859641594220307","0.0785506618466461","0.0933776569974153","0"
"0 Not at all Willing to take risks","2015","indirect migration background","East Germany","4","","","","0"
"0 Not at all Willing to take risks","2015","direct migration background","East Germany","40","0.0791061649277702","0.0535953805971284","0.104616949258412","0"
"0 Not at all Willing to take risks","2015","no migration background","West Germany","535","0.0427760768663328","0.0394689892839748","0.0460831644486907","0"
"0 Not at all Willing to take risks","2015","no migration background","East Germany","166","0.0325625650520911","0.0275934793388523","0.0375316507653298","0"
"0 Not at all Willing to take risks","2015","indirect migration background","West Germany","67","0.0391115507881556","0.0295586810466006","0.0486644205297107","0"
"1","2015","no migration background","West Germany","635","0.0457186233682736","0.0423049399274865","0.0491323068090607","1"
"1","2015","no migration background","East Germany","187","0.0377279154091801","0.0323935091446165","0.0430623216737436","1"
"1","2015","direct migration background","West Germany","358","0.0600144229509672","0.0537328090497005","0.0662960368522338","1"
"1","2015","indirect migration background","West Germany","63","0.0278220425166222","0.019717803494562","0.0359262815386824","1"
"1","2015","direct migration background","East Germany","27","","","","1"
"1","2015","indirect migration background","East Germany","2","","","","1"
"10 Very willing to take risks","2015","no migration background","West Germany","218","0.0133034001548637","0.011430944281338","0.0151758560283893","10"
"10 Very willing to take risks","2015","no migration background","East Germany","77","0.0153696298218722","0.011925543268791","0.0188137163749535","10"
"10 Very willing to take risks","2015","direct migration background","West Germany","205","0.0310611645083938","0.026472990555376","0.0356493384614116","10"
"10 Very willing to take risks","2015","direct migration background","East Germany","9","","","","10"
"10 Very willing to take risks","2015","indirect migration background","West Germany","71","0.0387212265141604","0.0292142136759826","0.0482282393523382","10"
"10 Very willing to take risks","2015","indirect migration background","East Germany","5","","","","10"
"2","2015","direct migration background","West Germany","635","0.110650955688878","0.102354424832975","0.118947486544782","2"
"2","2015","direct migration background","East Germany","37","0.0421860760672829","0.0231867147467199","0.0611854373878458","2"
"2","2015","indirect migration background","West Germany","128","0.06519749550027","0.0530322678159002","0.0773627231846399","2"
"2","2015","indirect migration background","East Germany","5","","","","2"
"2","2015","no migration background","West Germany","1366","0.0899928847346492","0.0853159110153814","0.094669858453917","2"
"2","2015","no migration background","East Germany","458","0.092504198220871","0.0843925562493923","0.10061584019235","2"
"3","2015","direct migration background","West Germany","559","0.108040739553463","0.0998306270127368","0.11625085209419","3"
"3","2015","direct migration background","East Germany","44","0.116607282108239","0.0862716110029336","0.146942953213545","3"
"3","2015","no migration background","West Germany","1860","0.131277836637726","0.125758656039443","0.136797017236009","3"
"3","2015","no migration background","East Germany","597","0.129418794325668","0.120021365217508","0.138816223433828","3"
"3","2015","indirect migration background","West Germany","146","0.104062743386818","0.089016389045432","0.119109097728203","3"
"3","2015","indirect migration background","East Germany","9","","","","3"
"4","2015","indirect migration background","East Germany","8","","","","4"
"4","2015","no migration background","East Germany","518","0.102840991367887","0.094336984970993","0.111344997764781","4"
"4","2015","direct migration background","West Germany","392","0.0766918523529434","0.0696541519560731","0.0837295527498138","4"
"4","2015","direct migration background","East Germany","29","","","","4"
"4","2015","indirect migration background","West Germany","117","0.0736062569655805","0.0607385837020299","0.0864739302291311","4"
"4","2015","no migration background","West Germany","1492","0.102649019733615","0.0976888444633686","0.107609195003861","4"
"5","2015","direct migration background","West Germany","972","0.178064914154339","0.167947005276291","0.188182823032386","5"
"5","2015","no migration background","East Germany","990","0.205784828161171","0.194466520225072","0.217103136097271","5"
"5","2015","direct migration background","East Germany","75","0.147628903730882","0.114100419675651","0.181157387786113","5"
"5","2015","indirect migration background","West Germany","278","0.177237481935162","0.158420070252528","0.196054893617797","5"
"5","2015","indirect migration background","East Germany","22","","","","5"
"5","2015","no migration background","West Germany","2696","0.191284497095331","0.184856491889458","0.197712502301203","5"
"6","2015","no migration background","East Germany","618","0.123875623371414","0.114652425026495","0.133098821716333","6"
"6","2015","indirect migration background","East Germany","12","","","","6"
"6","2015","indirect migration background","West Germany","203","0.129166958430093","0.112640187124717","0.145693729735468","6"
"6","2015","no migration background","West Germany","1844","0.131390395258321","0.125869206792704","0.136911583723938","6"
"6","2015","direct migration background","West Germany","507","0.0976764767284349","0.0898248623911846","0.105528091065685","6"
"6","2015","direct migration background","East Germany","41","0.146626568469416","0.113192459202398","0.180060677736434","6"
"7","2015","no migration background","East Germany","669","0.1301329170412","0.120713462150183","0.139552371932217","7"
"7","2015","direct migration background","West Germany","652","0.126101421937451","0.117321850135569","0.134880993739334","7"
"7","2015","direct migration background","East Germany","62","0.166948388246336","0.131699864488204","0.202196912004467","7"
"7","2015","indirect migration background","West Germany","225","0.155386463198977","0.137534726974654","0.1732381994233","7"
"7","2015","indirect migration background","East Germany","15","","","","7"
"7","2015","no migration background","West Germany","2048","0.13711582747496","0.131494246189141","0.14273740876078","7"
"8","2015","no migration background","West Germany","1308","0.0902947016525214","0.0856106686690998","0.094978734635943","8"
"8","2015","no migration background","East Germany","503","0.101531649903188","0.0930757885569875","0.109987511249388","8"
"8","2015","indirect migration background","East Germany","16","","","","8"
"8","2015","direct migration background","West Germany","576","0.0955166374524981","0.0877430295593457","0.103290245345651","8"
"8","2015","direct migration background","East Germany","49","0.135897157798411","0.1035078425208","0.168286473076022","8"
"8","2015","indirect migration background","West Germany","209","0.135556481343747","0.11868810404954","0.152424858637954","8"
"9","2015","no migration background","West Germany","380","0.0241967370234062","0.0216854405656994","0.0267080334811131","9"
"9","2015","direct migration background","West Germany","204","0.0302172552506001","0.025689868875179","0.0347446416260211","9"
"9","2015","direct migration background","East Germany","17","","","","9"
"9","2015","indirect migration background","East Germany","7","","","","9"
"9","2015","indirect migration background","West Germany","75","0.0541312994204146","0.0429810519840366","0.0652815468567926","9"
"9","2015","no migration background","East Germany","118","0.0282508873254569","0.0236121598060754","0.0328896148448384","9"
"0 Not at all Willing to take risks","2016","direct migration background","West Germany","1179","0.0777792984888619","0.0718990507725975","0.0836595462051263","0"
"0 Not at all Willing to take risks","2016","indirect migration background","East Germany","2","","","","0"
"0 Not at all Willing to take risks","2016","direct migration background","East Germany","172","0.104386142336613","0.0861252470611816","0.122647037612044","0"
"0 Not at all Willing to take risks","2016","indirect migration background","West Germany","62","0.0338790867225364","0.024605323707247","0.0431528497378259","0"
"0 Not at all Willing to take risks","2016","no migration background","East Germany","144","0.032061988260492","0.0269728224415515","0.0371511540794324","0"
"0 Not at all Willing to take risks","2016","no migration background","West Germany","485","0.0413565913897963","0.0379762036901476","0.0447369790894449","0"
"1","2016","direct migration background","West Germany","468","0.0744793402153255","0.0687148999009952","0.0802437805296557","1"
"1","2016","direct migration background","East Germany","57","0.0560601842349213","0.0423216736617002","0.0697986948081424","1"
"1","2016","indirect migration background","West Germany","41","0.0252315406160016","0.0171926332666805","0.0332704479653227","1"
"1","2016","no migration background","East Germany","168","0.0368457961081196","0.0314036588871589","0.0422879333290802","1"
"1","2016","indirect migration background","East Germany","","","","","1"
"1","2016","no migration background","West Germany","612","0.0489205258104964","0.0452585155092201","0.0525825361117726","1"
"10 Very willing to take risks","2016","indirect migration background","West Germany","76","0.0405711177339561","0.0304579016864079","0.0506843337815043","10"
"10 Very willing to take risks","2016","indirect migration background","East Germany","5","","","","10"
"10 Very willing to take risks","2016","no migration background","West Germany","189","0.0133150854669637","0.0113691572197446","0.0152610137141829","10"
"10 Very willing to take risks","2016","no migration background","East Germany","63","0.0166386106125407","0.0129433701157059","0.0203338511093755","10"
"10 Very willing to take risks","2016","direct migration background","West Germany","558","0.0297671699162007","0.0260359320703134","0.033498407762088","10"
"10 Very willing to take risks","2016","direct migration background","East Germany","100","0.034238025227436","0.0233780297581661","0.0450980206967059","10"
"2","2016","no migration background","West Germany","1325","0.101400650207542","0.0962759434574954","0.106525356957588","2"
"2","2016","no migration background","East Germany","417","0.0889005381174004","0.0806788179049537","0.097122258329847","2"
"2","2016","indirect migration background","East Germany","7","","","","2"
"2","2016","direct migration background","West Germany","719","0.109123740212983","0.102278093349175","0.115969387076792","2"
"2","2016","direct migration background","East Germany","102","0.107651749172884","0.0891412567092161","0.126162241636552","2"
"2","2016","indirect migration background","West Germany","108","0.0710530774840875","0.0578838196256689","0.084222335342506","2"
"3","2016","direct migration background","West Germany","624","0.0928111607929952","0.086440343809528","0.0991819777764623","3"
"3","2016","direct migration background","East Germany","70","0.0886300870600877","0.0716563226165617","0.105603851503614","3"
"3","2016","indirect migration background","East Germany","9","","","","3"
"3","2016","indirect migration background","West Germany","137","0.100260976771532","0.0848653048122933","0.115656648730771","3"
"3","2016","no migration background","East Germany","570","0.117720589249398","0.108410434719689","0.127030743779107","3"
"3","2016","no migration background","West Germany","1642","0.125295257908496","0.119674904088721","0.13091561172827","3"
"4","2016","no migration background","West Germany","1300","0.0995622988898457","0.0944790673495002","0.104645530430191","4"
"4","2016","no migration background","East Germany","409","0.0871997252078269","0.079049435565659","0.0953500148499947","4"
"4","2016","indirect migration background","East Germany","8","","","","4"
"4","2016","direct migration background","West Germany","457","0.0807649643812153","0.0747826261333441","0.0867473026290865","4"
"4","2016","indirect migration background","West Germany","108","0.0675137688791715","0.0546522637590914","0.0803752739992515","4"
"4","2016","direct migration background","East Germany","62","0.149515697296834","0.128218777968174","0.170812616625494","4"
"5","2016","direct migration background","West Germany","1315","0.15123586860717","0.143369630482056","0.159102106732283","5"
"5","2016","indirect migration background","East Germany","15","","","","5"
"5","2016","indirect migration background","West Germany","228","0.141388632971778","0.123528694050509","0.159248571893048","5"
"5","2016","no migration background","East Germany","957","0.20848056366731","0.196745345126285","0.220215782208335","5"
"5","2016","direct migration background","East Germany","170","0.106636891565215","0.0882033838517036","0.125070399278727","5"
"5","2016","no migration background","West Germany","2532","0.184883224419018","0.178292634829631","0.191473814008404","5"
"6","2016","no migration background","West Germany","1691","0.12575323921121","0.120124097198486","0.131382381223934","6"
"6","2016","no migration background","East Germany","613","0.138057538437717","0.128092090966786","0.148022985908649","6"
"6","2016","indirect migration background","East Germany","15","","","","6"
"6","2016","indirect migration background","West Germany","190","0.151818476630223","0.133424267357228","0.170212685903218","6"
"6","2016","direct migration background","West Germany","701","0.103680206935729","0.0969871333666988","0.11037328050476","6"
"6","2016","direct migration background","East Germany","78","0.101166463431156","0.0831571084902848","0.119175818372027","6"
"7","2016","indirect migration background","East Germany","23","","","","7"
"7","2016","direct migration background","West Germany","850","0.130100865524128","0.12271467136129","0.137487059686965","7"
"7","2016","direct migration background","East Germany","116","0.109200062970841","0.0905731119497335","0.127827013991949","7"
"7","2016","indirect migration background","West Germany","232","0.167238614437249","0.148109142807558","0.186368086066939","7"
"7","2016","no migration background","East Germany","668","0.145523338874203","0.135336392232002","0.155710285516405","7"
"7","2016","no migration background","West Germany","1875","0.137131076382623","0.13129116905419","0.142970983711057","7"
"8","2016","indirect migration background","East Germany","15","","","","8"
"8","2016","indirect migration background","West Germany","200","0.143245836571494","0.125288433929279","0.161203239213709","8"
"8","2016","no migration background","East Germany","480","0.10249636380625","0.0937344305383117","0.111258297074187","8"
"8","2016","direct migration background","West Germany","814","0.104061348165978","0.0973574094099082","0.110765286922048","8"
"8","2016","direct migration background","East Germany","108","0.10010974686414","0.0821841677578167","0.118035325970464","8"
"8","2016","no migration background","West Germany","1329","0.0994676954838072","0.0943866126451973","0.104548778322417","8"
"9","2016","no migration background","West Germany","348","0.0229143548302023","0.0203740505943471","0.0254546590660574","9"
"9","2016","indirect migration background","East Germany","8","","","","9"
"9","2016","direct migration background","West Germany","284","0.0461960367594132","0.0415873403768512","0.0508047331419752","9"
"9","2016","direct migration background","East Germany","42","0.0424049498398712","0.0303701336237094","0.0544397660560329","9"
"9","2016","indirect migration background","West Germany","80","0.0577988711819706","0.0458368134758346","0.0697609288881065","9"
"9","2016","no migration background","East Germany","114","0.0260749476587424","0.0214712998143077","0.0306785955031771","9"
"0 Not at all Willing to take risks","2017","direct migration background","West Germany","1714","0.0731419750477102","0.0677426512492655","0.078541298846155","0"
"0 Not at all Willing to take risks","2017","indirect migration background","East Germany","1","","","","0"
"0 Not at all Willing to take risks","2017","no migration background","West Germany","472","0.0342372636241085","0.0313423171498826","0.0371322100983343","0"
"0 Not at all Willing to take risks","2017","no migration background","East Germany","147","0.0326279821575779","0.0277819209292943","0.0374740433858615","0"
"0 Not at all Willing to take risks","2017","direct migration background","East Germany","219","0.0940301136662654","0.0765744521436039","0.111485775188927","0"
"0 Not at all Willing to take risks","2017","indirect migration background","West Germany","57","0.0286951984255975","0.0205352492689325","0.0368551475822624","0"
"1","2017","no migration background","West Germany","646","0.0458036419227331","0.0424753249823859","0.0491319588630802","1"
"1","2017","no migration background","East Germany","243","0.0497288368894461","0.0437992429398777","0.0556584308390144","1"
"1","2017","direct migration background","West Germany","483","0.0729607276942359","0.0675675706249307","0.0783538847635411","1"
"1","2017","direct migration background","East Germany","48","0.0376694731401274","0.0262826426740171","0.0490563036062377","1"
"1","2017","indirect migration background","West Germany","60","0.0334488103403094","0.024660450382074","0.0422371702985448","1"
"1","2017","indirect migration background","East Germany","2","","","","1"
"10 Very willing to take risks","2017","no migration background","West Germany","190","0.0124089722785733","0.0106465406918191","0.0141714038653275","10"
"10 Very willing to take risks","2017","no migration background","East Germany","79","0.0175788967418465","0.0139942886773648","0.0211635048063282","10"
"10 Very willing to take risks","2017","direct migration background","West Germany","568","0.0298131814408302","0.0262863778807675","0.0333399850008929","10"
"10 Very willing to take risks","2017","direct migration background","East Germany","91","0.0715903249743815","0.0561717958284586","0.0870088541203044","10"
"10 Very willing to take risks","2017","indirect migration background","West Germany","75","0.0351250956860408","0.0261270264146281","0.0441231649574536","10"
"10 Very willing to take risks","2017","indirect migration background","East Germany","3","","","","10"
"2","2017","no migration background","West Germany","1726","0.11690191986466","0.11178662015095","0.122017219578371","2"
"2","2017","no migration background","East Germany","548","0.104355075638441","0.0960159262935066","0.112694224983374","2"
"2","2017","indirect migration background","West Germany","158","0.081029115236781","0.0676915519464684","0.0943666785270935","2"
"2","2017","direct migration background","East Germany","89","0.0848838443795588","0.0682153419821586","0.101552346776959","2"
"2","2017","indirect migration background","East Germany","10","","","","2"
"2","2017","direct migration background","West Germany","806","0.116618211450384","0.109962310764404","0.123274112136364","2"
"3","2017","indirect migration background","East Germany","10","","","","3"
"3","2017","direct migration background","West Germany","674","0.111332377739968","0.104809641085033","0.117855114394903","3"
"3","2017","direct migration background","East Germany","92","0.123263476506556","0.103602834018159","0.142924118994952","3"
"3","2017","indirect migration background","West Germany","153","0.102680264473155","0.0878440819388271","0.117516447007483","3"
"3","2017","no migration background","West Germany","2195","0.146000050408251","0.140378433870939","0.151621666945562","3"
"3","2017","no migration background","East Germany","678","0.140276180698172","0.130803596492351","0.149748764903993","3"
"4","2017","no migration background","West Germany","1497","0.0983777105107503","0.0936362027237218","0.103119218297779","4"
"4","2017","no migration background","East Germany","512","0.0904898561921954","0.082664560608345","0.0983151517760457","4"
"4","2017","indirect migration background","East Germany","8","","","","4"
"4","2017","direct migration background","East Germany","59","0.0885281836103902","0.0715395539427019","0.105516813278079","4"
"4","2017","indirect migration background","West Germany","118","0.075538733944274","0.0626225482755154","0.0884549196130325","4"
"4","2017","direct migration background","West Germany","522","0.0741551055312856","0.0687214879347078","0.0795887231278634","4"
"5","2017","direct migration background","West Germany","1493","0.171144276911683","0.16333393430926","0.178954619514105","5"
"5","2017","indirect migration background","East Germany","29","","","","5"
"5","2017","indirect migration background","West Germany","254","0.159431336641285","0.141538528297926","0.177324144984643","5"
"5","2017","direct migration background","East Germany","169","0.167308991706591","0.144986250273243","0.18963173313994","5"
"5","2017","no migration background","West Germany","2871","0.189220661097193","0.182984872163158","0.195456450031228","5"
"5","2017","no migration background","East Germany","1100","0.21278782701501","0.201623917216011","0.223951736814009","5"
"6","2017","no migration background","West Germany","1871","0.119296356617672","0.114135945771813","0.124456767463531","6"
"6","2017","direct migration background","West Germany","744","0.0903502977660208","0.0844053052947059","0.0962952902373357","6"
"6","2017","no migration background","East Germany","627","0.11745903567891","0.108676747567408","0.126241323790413","6"
"6","2017","indirect migration background","East Germany","18","","","","6"
"6","2017","indirect migration background","West Germany","188","0.13533094994211","0.118611245693125","0.152050654191095","6"
"6","2017","direct migration background","East Germany","79","0.0665890774927682","0.0516788630791643","0.0814992919063721","6"
"7","2017","no migration background","East Germany","638","0.121936011125974","0.113010643699005","0.130861378552943","7"
"7","2017","indirect migration background","East Germany","17","","","","7"
"7","2017","no migration background","West Germany","2009","0.130014562443621","0.124660199779783","0.13536892510746","7"
"7","2017","indirect migration background","West Germany","254","0.170870997161355","0.152473857756593","0.189268136566118","7"
"7","2017","direct migration background","West Germany","894","0.118350607366067","0.111652029256553","0.12504918547558","7"
"7","2017","direct migration background","East Germany","90","0.111643166210777","0.0928085946116058","0.130477737809949","7"
"8","2017","direct migration background","West Germany","752","0.106538582535466","0.100140633405408","0.112936531665524","8"
"8","2017","indirect migration background","East Germany","6","","","","8"
"8","2017","no migration background","West Germany","1309","0.0855112858775087","0.081059270185894","0.0899633015691233","8"
"8","2017","no migration background","East Germany","475","0.0914291872356313","0.0835674441263415","0.099290930344921","8"
"8","2017","direct migration background","East Germany","98","0.109483810907002","0.0908096192028702","0.128158002611133","8"
"8","2017","indirect migration background","West Germany","222","0.138907659938176","0.122003521943245","0.155811797933106","8"
"9","2017","no migration background","West Germany","370","0.0222275753549287","0.0198805340599266","0.0245746166499307","9"
"9","2017","indirect migration background","East Germany","3","","","","9"
"9","2017","indirect migration background","West Germany","69","0.0389418382109172","0.0294862591875286","0.0483974172343057","9"
"9","2017","direct migration background","West Germany","283","0.0355946565163499","0.0317525302679891","0.0394367827647106","9"
"9","2017","no migration background","East Germany","116","0.0213311106267961","0.0173899725189504","0.0252722487346419","9"
"9","2017","direct migration background","East Germany","40","0.0450095374055825","0.0326102210070107","0.0574088538041543","9"
"0 Not at all Willing to take risks","2018","no migration background","East Germany","219","0.0451555642937871","0.0394263322052065","0.0508847963823678","0"
"0 Not at all Willing to take risks","2018","direct migration background","West Germany","1807","0.0982231832216834","0.0915661523264698","0.104880214116897","0"
"0 Not at all Willing to take risks","2018","indirect migration background","East Germany","3","","","","0"
"0 Not at all Willing to take risks","2018","no migration background","West Germany","651","0.0501103013588","0.04656748843035","0.0536531142872499","0"
"0 Not at all Willing to take risks","2018","indirect migration background","West Germany","82","0.040250897966859","0.0305869899756147","0.0499148059581034","0"
"0 Not at all Willing to take risks","2018","direct migration background","East Germany","162","0.0646241568254421","0.0489236685338957","0.0803246451169886","0"
"1","2018","no migration background","West Germany","869","0.0622576187178177","0.0583340058558147","0.0661812315798208","1"
"1","2018","direct migration background","West Germany","561","0.0745642894800486","0.0686885489943065","0.0804400299657907","1"
"1","2018","direct migration background","East Germany","85","0.0702577263863357","0.0539365681887928","0.0865788845838787","1"
"1","2018","indirect migration background","West Germany","94","0.0577708663392254","0.0462994023321862","0.0692423303462645","1"
"1","2018","indirect migration background","East Germany","3","","","","1"
"1","2018","no migration background","East Germany","298","0.0620258929166182","0.0553707650310144","0.0686810208022221","1"
"10 Very willing to take risks","2018","indirect migration background","East Germany","6","","","","10"
"10 Very willing to take risks","2018","indirect migration background","West Germany","60","0.0331350127030101","0.0243344056553398","0.0419356197506805","10"
"10 Very willing to take risks","2018","no migration background","West Germany","158","0.00920606453010845","0.00765518950653167","0.0107569395536852","10"
"10 Very willing to take risks","2018","no migration background","East Germany","66","0.0100063786741681","0.00726019783196543","0.0127525595163708","10"
"10 Very willing to take risks","2018","direct migration background","West Germany","348","0.0339622028166027","0.0299106731602822","0.0380137324729232","10"
"10 Very willing to take risks","2018","direct migration background","East Germany","58","0.0434954158650844","0.0304701105722128","0.0565207211579559","10"
"2","2018","no migration background","East Germany","656","0.131560736336216","0.122234480153293","0.140886992519139","2"
"2","2018","direct migration background","West Germany","750","0.133341022837358","0.125737233990969","0.140944811683746","2"
"2","2018","no migration background","West Germany","1984","0.133928565794688","0.128398101524455","0.139459030064921","2"
"2","2018","indirect migration background","West Germany","161","0.0846223791882153","0.0709378801480528","0.0983068782283778","2"
"2","2018","indirect migration background","East Germany","17","","","","2"
"2","2018","direct migration background","East Germany","95","0.0651176624605676","0.0493614975320061","0.0808738273891292","2"
"3","2018","direct migration background","West Germany","608","0.0934237422689485","0.0869141342554898","0.0999333502824072","3"
"3","2018","direct migration background","East Germany","99","0.111745558589316","0.0916265549649435","0.131864562213689","3"
"3","2018","indirect migration background","East Germany","16","","","","3"
"3","2018","indirect migration background","West Germany","171","0.116045155884515","0.100297544436276","0.131792767332754","3"
"3","2018","no migration background","West Germany","2279","0.156390883496941","0.150492615882547","0.162289151111335","3"
"3","2018","no migration background","East Germany","784","0.160644361691389","0.150512710780841","0.170776012601938","3"
"4","2018","no migration background","East Germany","499","0.0891263776506999","0.0812648552049512","0.0969879000964486","4"
"4","2018","no migration background","West Germany","1479","0.0987713978487413","0.0939265381170331","0.10361625758045","4"
"4","2018","direct migration background","West Germany","391","0.0742260019214575","0.0683625339021236","0.0800894699407914","4"
"4","2018","indirect migration background","East Germany","11","","","","4"
"4","2018","direct migration background","East Germany","47","0.0873759833315274","0.069343122769416","0.105408843893639","4"
"4","2018","indirect migration background","West Germany","143","0.116378741440666","0.100611488000943","0.132145994880389","4"
"5","2018","indirect migration background","East Germany","27","","","","5"
"5","2018","indirect migration background","West Germany","245","0.149762816484032","0.13221762190658","0.167308011061483","5"
"5","2018","no migration background","West Germany","2641","0.183667716041081","0.177379926117238","0.189955505964924","5"
"5","2018","no migration background","East Germany","1017","0.208420879771812","0.197213805621841","0.219627953921782","5"
"5","2018","direct migration background","West Germany","1237","0.167303248178871","0.158954532736129","0.175651963621613","5"
"5","2018","direct migration background","East Germany","144","0.156987490865991","0.133756262542387","0.180218719189596","5"
"6","2018","indirect migration background","East Germany","12","","","","6"
"6","2018","no migration background","West Germany","1445","0.101933861421666","0.0970206944505195","0.106847028392812","6"
"6","2018","no migration background","East Germany","507","0.103322635070762","0.0949243558795018","0.111720914262023","6"
"6","2018","direct migration background","West Germany","522","0.0896485953598841","0.0832586033501305","0.0960385873696378","6"
"6","2018","direct migration background","East Germany","71","0.106319454951204","0.0866351464793729","0.126003763423034","6"
"6","2018","indirect migration background","West Germany","167","0.109151922093479","0.0938197508944165","0.124484093292542","6"
"7","2018","indirect migration background","East Germany","13","","","","7"
"7","2018","no migration background","West Germany","1591","0.105252471965461","0.100269200679908","0.110235743251014","7"
"7","2018","no migration background","East Germany","518","0.0894707809729748","0.081595573112375","0.0973459888335746","7"
"7","2018","indirect migration background","West Germany","211","0.104659273698505","0.0896081414922155","0.119710405904795","7"
"7","2018","direct migration background","West Germany","653","0.106409210739398","0.0995118492177071","0.11330657226109","7"
"7","2018","direct migration background","East Germany","77","0.164951496788681","0.14125104521061","0.188651948366753","7"
"8","2018","indirect migration background","East Germany","11","","","","8"
"8","2018","no migration background","West Germany","1152","0.0774859660061221","0.073144402667075","0.0818275293451693","8"
"8","2018","no migration background","East Germany","392","0.0828275504982757","0.0752227578476455","0.0904323431489059","8"
"8","2018","direct migration background","West Germany","591","0.0984633081571528","0.0917990325089388","0.105127583805367","8"
"8","2018","direct migration background","East Germany","64","0.0890385424820318","0.0708515175578506","0.107225567406213","8"
"8","2018","indirect migration background","West Germany","194","0.143301271408719","0.126073653721355","0.160528889096084","8"
"9","2018","no migration background","West Germany","319","0.0209951528185726","0.0186670612086623","0.0233232444284829","9"
"9","2018","indirect migration background","East Germany","3","","","","9"
"9","2018","direct migration background","East Germany","40","0.040086511453818","0.0275597785223229","0.0526132443853131","9"
"9","2018","indirect migration background","West Germany","61","0.0449216627927739","0.0347373072723959","0.0551060183131518","9"
"9","2018","direct migration background","West Germany","210","0.0304351950185949","0.0265928133406955","0.0342775766964944","9"
"9","2018","no migration background","East Germany","90","0.0174388421232966","0.0138271303337931","0.0210505539128","9"
"0 Not at all Willing to take risks","2019","direct migration background","West Germany","1137","0.0833414403781642","0.0767979368475482","0.0898849439087802","0"
"0 Not at all Willing to take risks","2019","indirect migration background","East Germany","2","","","","0"
"0 Not at all Willing to take risks","2019","no migration background","West Germany","402","0.0313354500318929","0.0285521779877234","0.0341187220760624","0"
"0 Not at all Willing to take risks","2019","no migration background","East Germany","117","0.0309410747256278","0.0262118792354242","0.0356702702158314","0"
"0 Not at all Willing to take risks","2019","indirect migration background","West Germany","56","0.0232655362147049","0.0158088983135443","0.0307221741158654","0"
"0 Not at all Willing to take risks","2019","direct migration background","East Germany","103","0.0463254600044936","0.0315748237297334","0.0610760962792539","0"
"1","2019","indirect migration background","West Germany","51","0.0259258248415918","0.0180651366273801","0.0337865130558036","1"
"1","2019","no migration background","East Germany","181","0.0415745988106393","0.036122827025588","0.0470263705956906","1"
"1","2019","direct migration background","West Germany","458","0.0552804594588173","0.0498702595572903","0.0606906593603444","1"
"1","2019","direct migration background","East Germany","65","0.0701208748934011","0.0522008874135619","0.0880408623732403","1"
"1","2019","indirect migration background","East Germany","1","","","","1"
"1","2019","no migration background","West Germany","530","0.0380486705034066","0.0349923613724214","0.0411049796343918","1"
"10 Very willing to take risks","2019","no migration background","West Germany","309","0.0149323589966458","0.0129948299414634","0.0168698880518281","10"
"10 Very willing to take risks","2019","no migration background","East Germany","103","0.0163526518980164","0.0128888082124266","0.0198164955836061","10"
"10 Very willing to take risks","2019","direct migration background","West Germany","331","0.0423778295153495","0.0376086629374294","0.0471469960932696","10"
"10 Very willing to take risks","2019","direct migration background","East Germany","33","0.0360896242604561","0.0230005088355308","0.0491787396853814","10"
"10 Very willing to take risks","2019","indirect migration background","West Germany","104","0.0533331987169622","0.0422185522256033","0.064447845208321","10"
"10 Very willing to take risks","2019","indirect migration background","East Germany","8","","","","10"
"2","2019","indirect migration background","East Germany","9","","","","2"
"2","2019","direct migration background","West Germany","636","0.103675068986156","0.0964582477849048","0.110891890187407","2"
"2","2019","no migration background","West Germany","1200","0.0888438571980981","0.0842985724815888","0.0933891419146073","2"
"2","2019","no migration background","East Germany","505","0.103659060098002","0.095334050816757","0.111984069379247","2"
"2","2019","direct migration background","East Germany","82","0.11238916371547","0.0902238283155523","0.134554499115388","2"
"2","2019","indirect migration background","West Germany","112","0.079419279954407","0.0660443297127732","0.0927942301960408","2"
"3","2019","indirect migration background","East Germany","9","","","","3"
"3","2019","direct migration background","East Germany","70","0.0857129490552568","0.0660673492457511","0.105358548864763","3"
"3","2019","no migration background","West Germany","1909","0.133532634461423","0.128098619874175","0.138966649048671","3"
"3","2019","no migration background","East Germany","570","0.114865222091096","0.106156720063257","0.123573724118936","3"
"3","2019","direct migration background","West Germany","574","0.111090987301219","0.103651481119061","0.118530493483377","3"
"3","2019","indirect migration background","West Germany","138","0.0891351391480396","0.075040637901997","0.103229640394082","3"
"4","2019","indirect migration background","East Germany","7","","","","4"
"4","2019","direct migration background","West Germany","422","0.0694096934035721","0.063392896305452","0.0754264905016923","4"
"4","2019","indirect migration background","West Germany","123","0.0854613030910665","0.0716325168567334","0.0992900893253997","4"
