"plh0204_h","year","migback","n","percent","lower_confidence","upper_confidence"
"3","2015","no migration background","2457","0.130888223374164","0.126127763660971","0.135648683087357"
"3","2015","direct migration background","603","0.108483502011784","0.100562859180284","0.116404144843284"
"3","2015","indirect migration background","155","0.104474092854236","0.0898780902792574","0.119070095429215"
"4","2015","no migration background","2010","0.102689252650561","0.0984048061747107","0.106973699126411"
"4","2015","direct migration background","421","0.0763363407418943","0.0695733859099606","0.0830992955738279"
"4","2015","indirect migration background","125","0.0743931404732133","0.0618712391156117","0.086915041830815"
"5","2015","no migration background","3686","0.194323438851873","0.188738688698593","0.199908189005153"
"5","2015","direct migration background","1047","0.176491826445918","0.166782029559634","0.186201623332201"
"5","2015","indirect migration background","300","0.17595541659453","0.157784902094785","0.194125931094275"
"6","2015","no migration background","2462","0.129815468867033","0.125071632578995","0.134559305155071"
"6","2015","direct migration background","548","0.100206466256381","0.0925587248093293","0.107854207703433"
"6","2015","indirect migration background","215","0.130079292447717","0.114027095958034","0.146131488937401"
"7","2015","no migration background","2717","0.135652367226846","0.130819346003154","0.140485388450539"
"7","2015","direct migration background","714","0.128212600759274","0.119697602997569","0.13672759852098"
"7","2015","indirect migration background","240","0.158310275119185","0.140891359543296","0.175729190695075"
"8","2015","no migration background","1811","0.0926497121071103","0.0885573852093391","0.0967420390048816"
"8","2015","direct migration background","625","0.097603707976263","0.0900450325135519","0.105162383438974"
"8","2015","indirect migration background","225","0.134900886925061","0.118599262407782","0.151202511442341"
"9","2015","no migration background","498","0.0250463953232242","0.0228408022936525","0.027251988352796"
"9","2015","direct migration background","221","0.0301083737632526","0.0257560705514285","0.0344606769750766"
"9","2015","indirect migration background","82","0.0538076474328953","0.0430404601122241","0.0645748347535666"
"10 Very willing to take risks","2015","no migration background","295","0.0137364352066268","0.0120935988473831","0.0153792715658704"
"10 Very willing to take risks","2015","direct migration background","214","0.0301828044712216","0.02582529214044","0.0345403168020032"
"10 Very willing to take risks","2015","indirect migration background","76","0.0377646931651853","0.0286681963027327","0.0468611900276379"
"0 Not at all Willing to take risks","2016","no migration background","629","0.0394161910510327","0.0365681201672703","0.042264261934795"
"0 Not at all Willing to take risks","2016","direct migration background","1351","0.0793401504749088","0.0737706542861045","0.0849096466637131"
"0 Not at all Willing to take risks","2016","indirect migration background","64","0.0347619469746799","0.0256982394460191","0.0438256545033407"
"1","2016","no migration background","780","0.0463997286038786","0.043320891307219","0.0494785659005382"
"1","2016","direct migration background","525","0.0733988070879154","0.0680246454115869","0.078772968764244"
"1","2016","indirect migration background","41","0.0240471434931028","0.0164669064554232","0.0316273805307823"
"2","2016","no migration background","1742","0.0987910474739057","0.0944237036907258","0.103158391257086"
"2","2016","direct migration background","821","0.109037387989039","0.102614397795862","0.115460378182216"
"2","2016","indirect migration background","115","0.0701345027576422","0.0574984175118072","0.0827705880034772"
"3","2016","no migration background","2212","0.123713922005536","0.118894687282861","0.12853315672821"
"3","2016","direct migration background","694","0.092565884153753","0.0865934299590929","0.0985383383484131"
"3","2016","indirect migration background","146","0.100616158404053","0.0857313576569666","0.11550095915114"
"4","2016","no migration background","1709","0.0969814095471961","0.0926499084640803","0.101312910630312"
"4","2016","direct migration background","519","0.0847981266242671","0.0790573403528125","0.0905389128957216"
"4","2016","indirect migration background","116","0.0690409455503967","0.0564963901259925","0.081585500974801"
"5","2016","no migration background","3489","0.189809554724283","0.18406973265837","0.195549376790196"
"5","2016","direct migration background","1485","0.148619534167432","0.141289270642864","0.155949797692"
"5","2016","indirect migration background","243","0.138961648187684","0.121845921396671","0.156077374978697"
"6","2016","no migration background","2304","0.12832196280868","0.123426718349338","0.133217207268022"
"6","2016","direct migration background","779","0.103532741811193","0.0972546758666101","0.109810807755776"
"6","2016","indirect migration background","205","0.155434195599723","0.137506409955224","0.173361981244223"
"7","2016","no migration background","2543","0.138883098363025","0.133821337881797","0.143944858844254"
"7","2016","direct migration background","966","0.128874750192225","0.121970062835249","0.135779437549201"
"7","2016","indirect migration background","255","0.168353187069681","0.149838483882573","0.186867890256788"
"8","2016","no migration background","1809","0.100099979504664","0.0957069920717328","0.104492966937596"
"8","2016","direct migration background","922","0.103829533194788","0.0975435160109024","0.110115550378673"
"8","2016","indirect migration background","215","0.141172566525246","0.123943381748236","0.158401751302255"
"9","2016","no migration background","462","0.0235741802482298","0.0213535115898356","0.025794848906624"
"9","2016","direct migration background","326","0.0459736381321463","0.0416579065724596","0.0502893696918331"
"9","2016","indirect migration background","88","0.0572857242391082","0.0457869945395727","0.0687844539386436"
"10 Very willing to take risks","2016","no migration background","252","0.0140089256695685","0.012288702697548","0.015729148641589"
"10 Very willing to take risks","2016","direct migration background","658","0.0300294461723325","0.0265124431966683","0.0335464491479966"
"10 Very willing to take risks","2016","indirect migration background","81","0.0401919811986833","0.0304734974339158","0.0499104649634508"
"0 Not at all Willing to take risks","2017","no migration background","619","0.0339069104941749","0.0314183366995034","0.0363954842888465"
"0 Not at all Willing to take risks","2017","direct migration background","1933","0.0743931687080401","0.0692518332009099","0.0795345042151704"
"0 Not at all Willing to take risks","2017","indirect migration background","58","0.0279288587921633","0.0201307076388172","0.0357270099455095"
"1","2017","no migration background","889","0.0466094055320342","0.04371093333158","0.0495078777324884"
"1","2017","direct migration background","531","0.070846791418269","0.0658198954251523","0.0758736874113856"
"1","2017","indirect migration background","62","0.0322731486440324","0.0239091665629715","0.0406371307250933"
"2","2017","no migration background","2274","0.114326305003541","0.109951014613758","0.118701595393324"
"2","2017","direct migration background","895","0.114717331739718","0.108473493537946","0.120961169941489"
"2","2017","indirect migration background","168","0.0819077675585577","0.0689293503826782","0.0948861847344372"
"3","2017","no migration background","2873","0.144825055037097","0.139986159337769","0.149663950736426"
"3","2017","direct migration background","766","0.112047047218667","0.105867006635463","0.118227087801871"
"3","2017","indirect migration background","163","0.104519306530832","0.0900401787090705","0.118998434352593"
"4","2017","no migration background","2009","0.0967584926071152","0.0926936529754296","0.100823332238801"
"4","2017","direct migration background","581","0.0750160488877237","0.069854971953977","0.0801771258214704"
"4","2017","indirect migration background","126","0.0746067228859783","0.0621710817492364","0.0870423640227201"
"5","2017","no migration background","3971","0.194058526434323","0.188620828947233","0.199496223921413"
"5","2017","direct migration background","1662","0.170914544400721","0.163539149134556","0.178289939666885"
"5","2017","indirect migration background","283","0.170657508368625","0.15285235627997","0.188462660457281"
"6","2017","no migration background","2498","0.1189191915689","0.114468466469779","0.123369916668021"
"6","2017","direct migration background","823","0.0889270073182455","0.0833501495794195","0.0945038650570715"
"6","2017","indirect migration background","206","0.13366408259578","0.117558866743058","0.149769298448501"
"7","2017","no migration background","2647","0.1283561982801","0.123757076899309","0.132955319660891"
"7","2017","direct migration background","984","0.1179488335171","0.111629229659205","0.124268437374995"
"7","2017","indirect migration background","271","0.169496208756805","0.151739321684448","0.187253095829162"
"8","2017","no migration background","1784","0.0867261120449339","0.0828564558181008","0.090595768271767"
"8","2017","direct migration background","850","0.106715000891069","0.100665717954329","0.112764283827809"
"8","2017","indirect migration background","228","0.13300823899711","0.116936503149851","0.14907997484437"
"9","2017","no migration background","486","0.0220435491699679","0.0200247298888146","0.0240623684511212"
"9","2017","direct migration background","323","0.0361586052480432","0.0325009332012836","0.0398162772948029"
"9","2017","indirect migration background","72","0.0380477373478255","0.0289933888446589","0.0471020858509921"
"10 Very willing to take risks","2017","no migration background","269","0.013470253827813","0.0118852149904264","0.0150552926651997"
"10 Very willing to take risks","2017","direct migration background","659","0.0323156206524045","0.0288508917644028","0.0357803495404061"
"10 Very willing to take risks","2017","indirect migration background","78","0.0338904195222906","0.0253265962633044","0.0424542427812768"
"0 Not at all Willing to take risks","2018","no migration background","870","0.0490977544615745","0.0460738800019985","0.0521216289211506"
"0 Not at all Willing to take risks","2018","direct migration background","1969","0.0963117680882627","0.0900838420064308","0.102539694170095"
"0 Not at all Willing to take risks","2018","indirect migration background","85","0.0386081614590014","0.0294793789101651","0.0477369440078376"
"1","2018","no migration background","1167","0.0622102633813119","0.0588300138343217","0.0655905129283021"
"1","2018","direct migration background","646","0.0743192933967313","0.0687822764836013","0.0798563103098612"
"1","2018","indirect migration background","97","0.0558484041950653","0.0449678920994161","0.0667289162907144"
"2","2018","no migration background","2640","0.133444677681177","0.128685698761479","0.138203656600874"
"2","2018","direct migration background","845","0.129459863843667","0.122372961789173","0.136546765898162"
"2","2018","indirect migration background","178","0.0839960870595823","0.0708528821694304","0.0971392919497342"
"3","2018","no migration background","3063","0.15726012157995","0.152165392652431","0.162354850507469"
"3","2018","direct migration background","707","0.094466052143452","0.0882917950509086","0.100640309235995"
"3","2018","indirect migration background","187","0.117208158472191","0.101966537305037","0.132449779639346"
"4","2018","no migration background","1978","0.0968003476906684","0.0926623013963651","0.100938393984972"
"4","2018","direct migration background","438","0.0749740912611599","0.0694147029218486","0.0805334796004713"
"4","2018","indirect migration background","154","0.11712767721392","0.101890595282819","0.132364759145021"
"5","2018","no migration background","3658","0.188726256747317","0.183250238599537","0.194202274895097"
"5","2018","direct migration background","1381","0.166716395024021","0.158848110933973","0.174584679114069"
"5","2018","indirect migration background","272","0.153590318562029","0.136506092165328","0.17067454495873"
"6","2018","no migration background","1952","0.102217670316243","0.0979781812313292","0.106457159401157"
"6","2018","direct migration background","593","0.0905969839510948","0.0845375853382529","0.0966563825639367"
"6","2018","indirect migration background","179","0.110410981248949","0.0955610676206816","0.125260894877217"
"7","2018","no migration background","2109","0.10202733568926","0.0977913465635126","0.106263324815007"
"7","2018","direct migration background","730","0.109739623060875","0.103141282722335","0.116337963399415"
"7","2018","indirect migration background","224","0.104190889812862","0.0897149857184196","0.118666793907305"
"8","2018","no migration background","1544","0.0785775687961046","0.0748118863872113","0.0823432512049979"
"8","2018","direct migration background","655","0.0979271426287854","0.0916528205697024","0.104201464687869"
"8","2018","indirect migration background","205","0.139940467711483","0.123502088167514","0.156378847255451"
"9","2018","no migration background","409","0.0202683874397397","0.018296290927646","0.0222404839518335"
"9","2018","direct migration background","250","0.0309842487939681","0.0273263611460803","0.0346421364418559"
"9","2018","indirect migration background","64","0.0428757705862255","0.0332770530732864","0.0524744880991645"
"10 Very willing to take risks","2018","no migration background","224","0.00936961621665412","0.008021331136272","0.0107179012970362"
"10 Very willing to take risks","2018","direct migration background","406","0.034504537807983","0.0306514608460684","0.0383576147698976"
"10 Very willing to take risks","2018","indirect migration background","66","0.0362030836786911","0.0273521592118706","0.0450540081455117"
"0 Not at all Willing to take risks","2019","no migration background","521","0.0312428295709986","0.0288479568500227","0.0336377022919744"
"0 Not at all Willing to take risks","2019","direct migration background","1240","0.0812792820531104","0.0751505818122212","0.0874079822939995"
"0 Not at all Willing to take risks","2019","indirect migration background","58","0.0222328429293297","0.0152425997852425","0.0292230860734169"
"1","2019","no migration background","712","0.0387251338564232","0.0360691829098865","0.0413810848029599"
"1","2019","direct migration background","523","0.0560739264822349","0.0509140872425424","0.0612337657219274"
"1","2019","indirect migration background","52","0.0255081214166159","0.0180332210301415","0.0329830218030903"
"2","2019","no migration background","1709","0.0918120338396222","0.0878370307751257","0.0957870369041186"
"2","2019","direct migration background","718","0.104114251214052","0.0972646056441184","0.110963896783985"
"2","2019","indirect migration background","121","0.0789283990933213","0.0661451749868643","0.0917116231997784"
"3","2019","no migration background","2487","0.129677666363728","0.125053084734855","0.134302247992601"
"3","2019","direct migration background","644","0.109656926747246","0.102649098925265","0.116664754569228"
"3","2019","indirect migration background","148","0.0894640120214813","0.0759323917327216","0.102995632310241"
"4","2019","no migration background","1989","0.100382405893635","0.0962456722095058","0.104519139577764"
"4","2019","direct migration background","484","0.069781178221326","0.0640670707277078","0.0754952857149442"
"4","2019","indirect migration background","130","0.0824663361879157","0.0694248701911983","0.0955078021846331"
"5","2019","no migration background","3811","0.194344813270823","0.188897769398796","0.19979185714285"
"5","2019","direct migration background","1107","0.146273875781617","0.138348326591886","0.154199424971348"
"5","2019","indirect migration background","268","0.16406477121118","0.146506933021669","0.181622609400691"
"6","2019","no migration background","2654","0.129678501010024","0.125053906716057","0.134303095303992"
"6","2019","direct migration background","572","0.105408338445449","0.0985212350600633","0.112295441830834"
"6","2019","indirect migration background","204","0.112720441156199","0.0977267473469415","0.127714134965456"
"7","2019","no migration background","2959","0.139876156812507","0.135101390388414","0.1446509232366"
"7","2019","direct migration background","801","0.127257319862004","0.119783008433596","0.134731631290412"
"7","2019","indirect migration background","258","0.162533189851386","0.145041495041658","0.180024884661114"
"8","2019","no migration background","2267","0.0982343592487736","0.0941372424719837","0.102331476025564"
"8","2019","direct migration background","758","0.116353678829398","0.109162236663328","0.123545120995469"
"8","2019","indirect migration background","250","0.156285346672651","0.13906927802115","0.173501415324152"
"9","2019","no migration background","748","0.0307568527837917","0.0283800830482255","0.0331336225193578"
"9","2019","direct migration background","426","0.0417843009744096","0.0372965897079059","0.0462720122409132"
"9","2019","indirect migration background","108","0.0509303869029226","0.0405068626401822","0.061353911165663"
"10 Very willing to take risks","2019","no migration background","415","0.0152692473496744","0.0135812671113544","0.0169572275879943"
"10 Very willing to take risks","2019","direct migration background","364","0.0420169213891527","0.0375172818040881","0.0465165609742173"
"10 Very willing to take risks","2019","indirect migration background","112","0.0548661525569974","0.0440698270171297","0.065662478096865"
