"plh0204_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2007","Not Working","secondary school degree","","","",""
"0 Not at all Willing to take risks","2007","Not Working","college entrance qualification","","","",""
"0 Not at all Willing to take risks","2007","Not Working","Other degree","","","",""
"0 Not at all Willing to take risks","2007","Not Working","no degree/no degree yet","","","",""
"1","2007","Full Time","lower secondary degree","","","",""
"1","2007","Full Time","secondary school degree","","","",""
"1","2007","Full Time","college entrance qualification","","","",""
"1","2007","Full Time","Other degree","","","",""
"1","2007","Full Time","no degree/no degree yet","","","",""
"1","2007","Part Time","lower secondary degree","","","",""
"1","2007","Part Time","secondary school degree","","","",""
"1","2007","Part Time","college entrance qualification","","","",""
"1","2007","Part Time","Other degree","","","",""
"1","2007","Part Time","no degree/no degree yet","","","",""
"1","2007","Not Working","lower secondary degree","","","",""
"1","2007","Not Working","secondary school degree","","","",""
"1","2007","Not Working","college entrance qualification","","","",""
"1","2007","Not Working","Other degree","","","",""
"1","2007","Not Working","no degree/no degree yet","","","",""
"2","2007","Full Time","lower secondary degree","","","",""
"2","2007","Full Time","secondary school degree","","","",""
"2","2007","Full Time","college entrance qualification","","","",""
"2","2007","Full Time","Other degree","","","",""
"2","2007","Full Time","no degree/no degree yet","","","",""
"2","2007","Part Time","lower secondary degree","","","",""
"2","2007","Part Time","secondary school degree","","","",""
"2","2007","Part Time","college entrance qualification","","","",""
"2","2007","Part Time","Other degree","","","",""
"2","2007","Part Time","no degree/no degree yet","","","",""
"2","2007","Not Working","lower secondary degree","","","",""
"2","2007","Not Working","secondary school degree","","","",""
"2","2007","Not Working","college entrance qualification","","","",""
"2","2007","Not Working","Other degree","","","",""
"2","2007","Not Working","no degree/no degree yet","","","",""
"3","2007","Full Time","lower secondary degree","","","",""
"3","2007","Full Time","secondary school degree","","","",""
"3","2007","Full Time","college entrance qualification","","","",""
"3","2007","Full Time","Other degree","","","",""
"3","2007","Full Time","no degree/no degree yet","","","",""
"3","2007","Part Time","lower secondary degree","","","",""
"3","2007","Part Time","secondary school degree","","","",""
"3","2007","Part Time","college entrance qualification","","","",""
"3","2007","Part Time","Other degree","","","",""
"3","2007","Part Time","no degree/no degree yet","","","",""
"3","2007","Not Working","lower secondary degree","","","",""
"3","2007","Not Working","secondary school degree","","","",""
"3","2007","Not Working","college entrance qualification","","","",""
"3","2007","Not Working","Other degree","","","",""
"3","2007","Not Working","no degree/no degree yet","","","",""
"4","2007","Full Time","lower secondary degree","","","",""
"4","2007","Full Time","secondary school degree","","","",""
"4","2007","Full Time","college entrance qualification","","","",""
"4","2007","Full Time","Other degree","","","",""
"4","2007","Full Time","no degree/no degree yet","","","",""
"4","2007","Part Time","lower secondary degree","","","",""
"4","2007","Part Time","secondary school degree","","","",""
"4","2007","Part Time","college entrance qualification","","","",""
"4","2007","Part Time","Other degree","","","",""
"4","2007","Part Time","no degree/no degree yet","","","",""
"4","2007","Not Working","lower secondary degree","","","",""
"4","2007","Not Working","secondary school degree","","","",""
"4","2007","Not Working","college entrance qualification","","","",""
"4","2007","Not Working","Other degree","","","",""
"4","2007","Not Working","no degree/no degree yet","","","",""
"5","2007","Full Time","lower secondary degree","","","",""
"5","2007","Full Time","secondary school degree","","","",""
"5","2007","Full Time","college entrance qualification","","","",""
"5","2007","Full Time","Other degree","","","",""
"5","2007","Full Time","no degree/no degree yet","","","",""
"5","2007","Part Time","lower secondary degree","","","",""
"5","2007","Part Time","secondary school degree","","","",""
"5","2007","Part Time","college entrance qualification","","","",""
"5","2007","Part Time","Other degree","","","",""
"5","2007","Part Time","no degree/no degree yet","","","",""
"5","2007","Not Working","lower secondary degree","","","",""
"5","2007","Not Working","secondary school degree","","","",""
"5","2007","Not Working","college entrance qualification","","","",""
"5","2007","Not Working","Other degree","","","",""
"5","2007","Not Working","no degree/no degree yet","","","",""
"6","2007","Full Time","lower secondary degree","","","",""
"6","2007","Full Time","secondary school degree","","","",""
"6","2007","Full Time","college entrance qualification","","","",""
"6","2007","Full Time","Other degree","","","",""
"6","2007","Full Time","no degree/no degree yet","","","",""
"6","2007","Part Time","lower secondary degree","","","",""
"6","2007","Part Time","secondary school degree","","","",""
"6","2007","Part Time","college entrance qualification","","","",""
"6","2007","Part Time","Other degree","","","",""
"6","2007","Part Time","no degree/no degree yet","","","",""
"6","2007","Not Working","lower secondary degree","","","",""
"6","2007","Not Working","secondary school degree","","","",""
"6","2007","Not Working","college entrance qualification","","","",""
"6","2007","Not Working","Other degree","","","",""
"6","2007","Not Working","no degree/no degree yet","","","",""
"7","2007","Full Time","lower secondary degree","","","",""
"7","2007","Full Time","secondary school degree","","","",""
"7","2007","Full Time","college entrance qualification","","","",""
"7","2007","Full Time","Other degree","","","",""
"7","2007","Full Time","no degree/no degree yet","","","",""
"7","2007","Part Time","lower secondary degree","","","",""
"7","2007","Part Time","secondary school degree","","","",""
"7","2007","Part Time","college entrance qualification","","","",""
"7","2007","Part Time","Other degree","","","",""
"7","2007","Part Time","no degree/no degree yet","","","",""
"7","2007","Not Working","lower secondary degree","","","",""
"7","2007","Not Working","secondary school degree","","","",""
"7","2007","Not Working","college entrance qualification","","","",""
"7","2007","Not Working","Other degree","","","",""
"7","2007","Not Working","no degree/no degree yet","","","",""
"8","2007","Full Time","lower secondary degree","","","",""
"8","2007","Full Time","secondary school degree","","","",""
"8","2007","Full Time","college entrance qualification","","","",""
"8","2007","Full Time","Other degree","","","",""
"8","2007","Full Time","no degree/no degree yet","","","",""
"8","2007","Part Time","lower secondary degree","","","",""
"8","2007","Part Time","secondary school degree","","","",""
"8","2007","Part Time","college entrance qualification","","","",""
"8","2007","Part Time","Other degree","","","",""
"8","2007","Part Time","no degree/no degree yet","","","",""
"8","2007","Not Working","lower secondary degree","","","",""
"8","2007","Not Working","secondary school degree","","","",""
"8","2007","Not Working","college entrance qualification","","","",""
"8","2007","Not Working","Other degree","","","",""
"8","2007","Not Working","no degree/no degree yet","","","",""
"9","2007","Full Time","lower secondary degree","","","",""
"9","2007","Full Time","secondary school degree","","","",""
"9","2007","Full Time","college entrance qualification","","","",""
"9","2007","Full Time","Other degree","","","",""
"9","2007","Full Time","no degree/no degree yet","","","",""
"9","2007","Part Time","lower secondary degree","","","",""
"9","2007","Part Time","secondary school degree","","","",""
"9","2007","Part Time","college entrance qualification","","","",""
"9","2007","Part Time","Other degree","","","",""
"9","2007","Part Time","no degree/no degree yet","","","",""
"9","2007","Not Working","lower secondary degree","","","",""
"9","2007","Not Working","secondary school degree","","","",""
"9","2007","Not Working","college entrance qualification","","","",""
"9","2007","Not Working","Other degree","","","",""
"9","2007","Not Working","no degree/no degree yet","","","",""
"10 Very willing to take risks","2007","Full Time","lower secondary degree","","","",""
"10 Very willing to take risks","2007","Full Time","secondary school degree","","","",""
"10 Very willing to take risks","2007","Full Time","college entrance qualification","","","",""
"10 Very willing to take risks","2007","Full Time","Other degree","","","",""
"10 Very willing to take risks","2007","Full Time","no degree/no degree yet","","","",""
"10 Very willing to take risks","2007","Part Time","lower secondary degree","","","",""
"10 Very willing to take risks","2007","Part Time","secondary school degree","","","",""
"10 Very willing to take risks","2007","Part Time","college entrance qualification","","","",""
"10 Very willing to take risks","2007","Part Time","Other degree","","","",""
"10 Very willing to take risks","2007","Part Time","no degree/no degree yet","","","",""
"10 Very willing to take risks","2007","Not Working","lower secondary degree","","","",""
"10 Very willing to take risks","2007","Not Working","secondary school degree","","","",""
"10 Very willing to take risks","2007","Not Working","college entrance qualification","","","",""
"10 Very willing to take risks","2007","Not Working","Other degree","","","",""
"10 Very willing to take risks","2007","Not Working","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2008","Full Time","lower secondary degree","62","0.0408130079837876","0.0315877024487067","0.0500383135188686"
"0 Not at all Willing to take risks","2008","Full Time","secondary school degree","52","0.0208709677364701","0.0154997213127951","0.0262422141601451"
"0 Not at all Willing to take risks","2008","Full Time","college entrance qualification","33","0.0123265383970487","0.00798481684250088","0.0166682599515965"
"0 Not at all Willing to take risks","2008","Full Time","Other degree","17","","",""
"0 Not at all Willing to take risks","2008","Full Time","no degree/no degree yet","4","","",""
"0 Not at all Willing to take risks","2008","Part Time","lower secondary degree","56","0.0530954060692647","0.0401417603708129","0.0660490517677165"
"0 Not at all Willing to take risks","2008","Part Time","secondary school degree","53","0.0332865272648035","0.0241258022380276","0.0424472522915794"
"0 Not at all Willing to take risks","2008","Part Time","college entrance qualification","23","","",""
"0 Not at all Willing to take risks","2008","Part Time","Other degree","15","","",""
"0 Not at all Willing to take risks","2008","Part Time","no degree/no degree yet","9","","",""
"0 Not at all Willing to take risks","2008","Not Working","lower secondary degree","343","0.106187845469833","0.096086200157431","0.116289490782236"
"0 Not at all Willing to take risks","2008","Not Working","secondary school degree","85","0.0614307631024147","0.0495343227097021","0.0733272034951272"
"0 Not at all Willing to take risks","2008","Not Working","college entrance qualification","40","0.034796529492289","0.024991492513622","0.044601566470956"
"0 Not at all Willing to take risks","2008","Not Working","Other degree","44","0.0986723847783166","0.0700147346179339","0.127330034938699"
"0 Not at all Willing to take risks","2008","Not Working","no degree/no degree yet","20","","",""
"1","2008","Full Time","lower secondary degree","57","0.0415841936146229","0.0322758813908995","0.0508925058383464"
"1","2008","Full Time","secondary school degree","89","0.0271821997117515","0.0210721903748154","0.0332922090486875"
"1","2008","Full Time","college entrance qualification","76","0.0318337343825778","0.0249257161347586","0.038741752630397"
"1","2008","Full Time","Other degree","17","","",""
"1","2008","Full Time","no degree/no degree yet","","","",""
"1","2008","Part Time","lower secondary degree","55","0.03706045619896","0.0261469243408356","0.0479739880570843"
"1","2008","Part Time","secondary school degree","76","0.0442361184743472","0.0337356051324174","0.0547366318162771"
"1","2008","Part Time","college entrance qualification","44","0.0483187599570714","0.0367286152355766","0.0599089046785662"
"1","2008","Part Time","Other degree","22","","",""
"1","2008","Part Time","no degree/no degree yet","","","",""
"1","2008","Not Working","lower secondary degree","358","0.105233305804122","0.0951717973901048","0.115294814218138"
"1","2008","Not Working","secondary school degree","98","0.0663459238911868","0.0540151299046504","0.0786767178777233"
"1","2008","Not Working","college entrance qualification","63","0.0454603801766134","0.0343152448949708","0.0566055154582559"
"1","2008","Not Working","Other degree","47","0.0973273639568382","0.0688444744683241","0.125810253445352"
"1","2008","Not Working","no degree/no degree yet","27","","",""
"2","2008","Full Time","lower secondary degree","173","0.100666293665608","0.086637113545219","0.114695473785998"
"2","2008","Full Time","secondary school degree","307","0.099968894609879","0.0886983468251901","0.111239442394568"
"2","2008","Full Time","college entrance qualification","244","0.10445454519789","0.0924196532027861","0.116489437192994"
"2","2008","Full Time","Other degree","34","0.134177659422745","0.0956083410822908","0.172746977763198"
"2","2008","Full Time","no degree/no degree yet","3","","",""
"2","2008","Part Time","lower secondary degree","159","0.130949717463347","0.111460914508273","0.150438520418421"
"2","2008","Part Time","secondary school degree","182","0.115790289840375","0.0994499747014914","0.132130604979258"
"2","2008","Part Time","college entrance qualification","166","0.127529007994827","0.109500275138543","0.14555774085111"
"2","2008","Part Time","Other degree","34","0.123212647320744","0.0809186355987767","0.165506659042712"
"2","2008","Part Time","no degree/no degree yet","4","","",""
"2","2008","Not Working","lower secondary degree","579","0.155368381280982","0.14349029239068","0.167246470171284"
"2","2008","Not Working","secondary school degree","202","0.144931207359066","0.127490166347418","0.162372248370714"
"2","2008","Not Working","college entrance qualification","142","0.109086722157562","0.0924075114550666","0.125765932860057"
"2","2008","Not Working","Other degree","69","0.176647305056689","0.139999506676865","0.213295103436514"
"2","2008","Not Working","no degree/no degree yet","30","0.0983853622415046","0.0695209872225939","0.127249737260415"
"3","2008","Full Time","lower secondary degree","256","0.157389112773533","0.1404093861793","0.174368839367766"
"3","2008","Full Time","secondary school degree","409","0.156777974537009","0.143116508215288","0.17043944085873"
"3","2008","Full Time","college entrance qualification","389","0.153876921475027","0.139678560157317","0.168075282792737"
"3","2008","Full Time","Other degree","24","","",""
"3","2008","Full Time","no degree/no degree yet","5","","",""
"3","2008","Part Time","lower secondary degree","171","0.12774320285443","0.108459008011644","0.147027397697216"
"3","2008","Part Time","secondary school degree","253","0.173690046058861","0.154343400511009","0.193036691606713"
"3","2008","Part Time","college entrance qualification","227","0.174146807499997","0.153649614083838","0.194644000916155"
"3","2008","Part Time","Other degree","23","","",""
"3","2008","Part Time","no degree/no degree yet","12","","",""
"3","2008","Not Working","lower secondary degree","526","0.138662838923649","0.127331056715725","0.149994621131572"
"3","2008","Not Working","secondary school degree","239","0.143456269155969","0.126089243075547","0.160823295236391"
"3","2008","Not Working","college entrance qualification","196","0.135597336245156","0.117280289218538","0.153914383271775"
"3","2008","Not Working","Other degree","69","0.15317031678587","0.118561498765805","0.187779134805936"
"3","2008","Not Working","no degree/no degree yet","61","0.148972134596422","0.11446484507651","0.183479424116334"
"4","2008","Full Time","lower secondary degree","163","0.0886776503878426","0.0754228584297221","0.101932442345963"
"4","2008","Full Time","secondary school degree","311","0.121907588064853","0.109614264808668","0.134200911321037"
"4","2008","Full Time","college entrance qualification","307","0.124236448526684","0.111257107125743","0.137215789927624"
"4","2008","Full Time","Other degree","30","0.109903078171031","0.0745105944156558","0.145295561926406"
"4","2008","Full Time","no degree/no degree yet","7","","",""
"4","2008","Part Time","lower secondary degree","127","0.12258840906435","0.103641567771555","0.141535250357145"
"4","2008","Part Time","secondary school degree","181","0.12458471519927","0.107719722324479","0.141449708074062"
"4","2008","Part Time","college entrance qualification","185","0.144519436103374","0.125515068724898","0.16352380348185"
"4","2008","Part Time","Other degree","24","","",""
"4","2008","Part Time","no degree/no degree yet","12","","",""
"4","2008","Not Working","lower secondary degree","374","0.103352293251389","0.093370638076458","0.113333948426319"
"4","2008","Not Working","secondary school degree","174","0.0973350268995404","0.0826495250627725","0.112020528736308"
"4","2008","Not Working","college entrance qualification","165","0.110039461161388","0.0932965321528194","0.126782390169956"
"4","2008","Not Working","Other degree","46","0.101838052953671","0.0727754977628669","0.130900608144475"
"4","2008","Not Working","no degree/no degree yet","44","0.119374828304393","0.0879524998057858","0.150797156803001"
"5","2008","Full Time","lower secondary degree","381","0.22267785683048","0.203279325421129","0.24207638823983"
"5","2008","Full Time","secondary school degree","571","0.218684816761425","0.203153571865538","0.234216061657313"
"5","2008","Full Time","college entrance qualification","431","0.168068562281208","0.153354868294135","0.182782256268281"
"5","2008","Full Time","Other degree","68","0.256390596226519","0.206981040777566","0.305800151675472"
"5","2008","Full Time","no degree/no degree yet","8","","",""
"5","2008","Part Time","lower secondary degree","248","0.205874765667018","0.182515645201489","0.229233886132548"
"5","2008","Part Time","secondary school degree","309","0.205756004387771","0.185111714605874","0.226400294169668"
"5","2008","Part Time","college entrance qualification","244","0.189095972908109","0.167931323285437","0.21026062253078"
"5","2008","Part Time","Other degree","43","0.230023595533946","0.17586978754811","0.284177403519781"
"5","2008","Part Time","no degree/no degree yet","22","","",""
"5","2008","Not Working","lower secondary degree","661","0.18862399754734","0.175796523796324","0.201451471298356"
"5","2008","Not Working","secondary school degree","340","0.206346732815046","0.18629716004874","0.226396305581352"
"5","2008","Not Working","college entrance qualification","284","0.215301850920507","0.193310747097587","0.237292954743427"
"5","2008","Not Working","Other degree","56","0.149493182833107","0.115228160481378","0.183758205184836"
"5","2008","Not Working","no degree/no degree yet","75","0.190118919340967","0.152090372320052","0.228147466361881"
"6","2008","Full Time","lower secondary degree","209","0.117250633929562","0.102250120532335","0.132251147326788"
"6","2008","Full Time","secondary school degree","315","0.121620362769541","0.109339522096279","0.133901203442802"
"6","2008","Full Time","college entrance qualification","325","0.128991967077064","0.115802503835276","0.142181430318851"
"6","2008","Full Time","Other degree","27","","",""
"6","2008","Full Time","no degree/no degree yet","1","","",""
"6","2008","Part Time","lower secondary degree","98","0.0938773683000152","0.0770279709858072","0.110726765614223"
"6","2008","Part Time","secondary school degree","161","0.113911671839301","0.0976872459304655","0.130136097748136"
"6","2008","Part Time","college entrance qualification","163","0.103527704967121","0.0870619387815806","0.119993471152662"
"6","2008","Part Time","Other degree","19","","",""
"6","2008","Part Time","no degree/no degree yet","14","","",""
"6","2008","Not Working","lower secondary degree","278","0.0705185298685513","0.0621238608829677","0.078913198854135"
"6","2008","Not Working","secondary school degree","146","0.108264276909162","0.0928702730060742","0.123658280812249"
"6","2008","Not Working","college entrance qualification","149","0.108405751934987","0.091772329197774","0.125039174672199"
"6","2008","Not Working","Other degree","27","","",""
"6","2008","Not Working","no degree/no degree yet","39","0.0635779026227544","0.0399309401488825","0.0872248650966264"
"7","2008","Full Time","lower secondary degree","216","0.0993691500742992","0.0854206016843995","0.113317698464199"
"7","2008","Full Time","secondary school degree","335","0.117772747059297","0.105661288223908","0.129884205894685"
"7","2008","Full Time","college entrance qualification","382","0.160869065037139","0.146411809956762","0.175326320117516"
"7","2008","Full Time","Other degree","33","0.117591643840982","0.081140555446299","0.154042732235665"
"7","2008","Full Time","no degree/no degree yet","5","","",""
"7","2008","Part Time","lower secondary degree","108","0.106107492910604","0.0883154382450676","0.12389954757614"
"7","2008","Part Time","secondary school degree","144","0.103797119018181","0.0882215997226541","0.119372638313708"
"7","2008","Part Time","college entrance qualification","148","0.122709299782288","0.104975748451588","0.140442851112988"
"7","2008","Part Time","Other degree","24","","",""
"7","2008","Part Time","no degree/no degree yet","14","","",""
"7","2008","Not Working","lower secondary degree","209","0.0611114711037357","0.0532573070453337","0.0689656351621377"
"7","2008","Not Working","secondary school degree","140","0.0823493010007788","0.0687298507219679","0.0959687512795896"
"7","2008","Not Working","college entrance qualification","168","0.130901936056329","0.112856006436145","0.148947865676514"
"7","2008","Not Working","Other degree","22","","",""
"7","2008","Not Working","no degree/no degree yet","50","0.101296673063064","0.0720556742840598","0.130537671842068"
"8","2008","Full Time","lower secondary degree","165","0.0848046402005181","0.0718150177292266","0.0977942626718096"
"8","2008","Full Time","secondary school degree","237","0.0793669912335885","0.0692104216186719","0.0895235608485051"
"8","2008","Full Time","college entrance qualification","232","0.0858364010957558","0.0748138423739024","0.0968589598176092"
"8","2008","Full Time","Other degree","32","0.0811085778031192","0.0502160849024247","0.112001070703814"
"8","2008","Full Time","no degree/no degree yet","4","","",""
"8","2008","Part Time","lower secondary degree","86","0.0778338808540607","0.0623564328814807","0.0933113288266408"
"8","2008","Part Time","secondary school degree","78","0.0573350667075397","0.0454627477805405","0.0692073856345389"
"8","2008","Part Time","college entrance qualification","79","0.0486312979049809","0.0370056390490799","0.0602569567608818"
"8","2008","Part Time","Other degree","17","","",""
"8","2008","Part Time","no degree/no degree yet","10","","",""
"8","2008","Not Working","lower secondary degree","173","0.0484747101651211","0.0414326559994832","0.055516764330759"
"8","2008","Not Working","secondary school degree","100","0.0604683779097654","0.0486594415991185","0.0722773142204122"
"8","2008","Not Working","college entrance qualification","102","0.0792938528264929","0.0648377205090106","0.0937499851439753"
"8","2008","Not Working","Other degree","20","","",""
"8","2008","Not Working","no degree/no degree yet","39","0.079216266289078","0.053042125100874","0.105390407477282"
"9","2008","Full Time","lower secondary degree","50","0.0279667467663658","0.02027913659975","0.0356543569329815"
"9","2008","Full Time","secondary school degree","60","0.0210530529908407","0.0156589288132583","0.0264471771684231"
"9","2008","Full Time","college entrance qualification","48","0.0246388667809071","0.0185388954152612","0.0307388381465529"
"9","2008","Full Time","Other degree","9","","",""
"9","2008","Full Time","no degree/no degree yet","1","","",""
"9","2008","Part Time","lower secondary degree","21","","",""
"9","2008","Part Time","secondary school degree","27","","",""
"9","2008","Part Time","college entrance qualification","25","","",""
"9","2008","Part Time","Other degree","7","","",""
"9","2008","Part Time","no degree/no degree yet","5","","",""
"9","2008","Not Working","lower secondary degree","35","0.00953212646643474","0.00634611981977824","0.0127181331130912"
"9","2008","Not Working","secondary school degree","28","","",""
"9","2008","Not Working","college entrance qualification","26","","",""
"9","2008","Not Working","Other degree","9","","",""
"9","2008","Not Working","no degree/no degree yet","17","","",""
"10 Very willing to take risks","2008","Full Time","lower secondary degree","35","0.018800713773381","0.0124679163342857","0.0251335112124763"
"10 Very willing to take risks","2008","Full Time","secondary school degree","35","0.0147944045253455","0.0102581647767211","0.0193306442739699"
"10 Very willing to take risks","2008","Full Time","college entrance qualification","14","","",""
"10 Very willing to take risks","2008","Full Time","Other degree","9","","",""
"10 Very willing to take risks","2008","Full Time","no degree/no degree yet","1","","",""
"10 Very willing to take risks","2008","Part Time","lower secondary degree","22","","",""
"10 Very willing to take risks","2008","Part Time","secondary school degree","9","","",""
"10 Very willing to take risks","2008","Part Time","college entrance qualification","11","","",""
"10 Very willing to take risks","2008","Part Time","Other degree","4","","",""
"10 Very willing to take risks","2008","Part Time","no degree/no degree yet","","","",""
"10 Very willing to take risks","2008","Not Working","lower secondary degree","37","0.0129345001188427","0.009229575349491","0.0166394248881944"
"10 Very willing to take risks","2008","Not Working","secondary school degree","13","","",""
"10 Very willing to take risks","2008","Not Working","college entrance qualification","7","","",""
"10 Very willing to take risks","2008","Not Working","Other degree","7","","",""
"10 Very willing to take risks","2008","Not Working","no degree/no degree yet","7","","",""
"0 Not at all Willing to take risks","2009","Full Time","lower secondary degree","114","0.0711037847915255","0.0584596364153188","0.0837479331677323"
"0 Not at all Willing to take risks","2009","Full Time","secondary school degree","129","0.0501801321183365","0.0417592711484951","0.0586009930881779"
"0 Not at all Willing to take risks","2009","Full Time","college entrance qualification","89","0.0260155546665093","0.0196001349584941","0.0324309743745245"
"0 Not at all Willing to take risks","2009","Full Time","Other degree","22","","",""
"0 Not at all Willing to take risks","2009","Full Time","no degree/no degree yet","4","","",""
"0 Not at all Willing to take risks","2009","Part Time","lower secondary degree","115","0.0945614510194502","0.0771345398737812","0.111988362165119"
"0 Not at all Willing to take risks","2009","Part Time","secondary school degree","85","0.0565068571817231","0.0444334491133736","0.0685802652500726"
"0 Not at all Willing to take risks","2009","Part Time","college entrance qualification","39","0.0349185582416907","0.0248342985022134","0.045002817981168"
"0 Not at all Willing to take risks","2009","Part Time","Other degree","31","0.171861827202641","0.12131634795745","0.222407306447832"
"0 Not at all Willing to take risks","2009","Part Time","no degree/no degree yet","6","","",""
"0 Not at all Willing to take risks","2009","Not Working","lower secondary degree","582","0.198927975659321","0.185239432236285","0.212616519082357"
"0 Not at all Willing to take risks","2009","Not Working","secondary school degree","153","0.122494807625503","0.105496109396986","0.139493505854021"
"0 Not at all Willing to take risks","2009","Not Working","college entrance qualification","97","0.0892857311019022","0.0735281384070637","0.105043323796741"
"0 Not at all Willing to take risks","2009","Not Working","Other degree","85","0.283571334807883","0.235871302649629","0.331271366966137"
"0 Not at all Willing to take risks","2009","Not Working","no degree/no degree yet","39","0.145906385153932","0.109287605295133","0.182525165012731"
"1","2009","Full Time","lower secondary degree","95","0.0623008658318316","0.050409316925919","0.0741924147377443"
"1","2009","Full Time","secondary school degree","125","0.041557396989066","0.0338594095952526","0.0492553843828795"
"1","2009","Full Time","college entrance qualification","107","0.035167388186843","0.0277435488701037","0.0425912275035823"
"1","2009","Full Time","Other degree","12","","",""
"1","2009","Full Time","no degree/no degree yet","2","","",""
"1","2009","Part Time","lower secondary degree","95","0.075836907474736","0.0600699287961084","0.0916038861533637"
"1","2009","Part Time","secondary school degree","102","0.0643522642871846","0.0515216328300979","0.0771828957442712"
"1","2009","Part Time","college entrance qualification","85","0.0880766058945512","0.0725082284250465","0.103644983364056"
"1","2009","Part Time","Other degree","17","","",""
"1","2009","Part Time","no degree/no degree yet","6","","",""
"1","2009","Not Working","lower secondary degree","384","0.12824230912633","0.116776965321715","0.139707652930946"
"1","2009","Not Working","secondary school degree","144","0.105375755365754","0.0894565033231889","0.121295007408318"
"1","2009","Not Working","college entrance qualification","94","0.084195348548307","0.0688508308461593","0.0995398662504547"
"1","2009","Not Working","Other degree","38","0.113936067392147","0.0803109218275235","0.147561212956771"
"1","2009","Not Working","no degree/no degree yet","20","","",""
"2","2009","Full Time","lower secondary degree","176","0.10433716006905","0.0892970362538155","0.119377283884284"
"2","2009","Full Time","secondary school degree","326","0.127688061597108","0.114815024309344","0.140561098884873"
"2","2009","Full Time","college entrance qualification","319","0.127321080509296","0.113886938992265","0.140755222026326"
"2","2009","Full Time","Other degree","25","","",""
"2","2009","Full Time","no degree/no degree yet","3","","",""
"2","2009","Part Time","lower secondary degree","145","0.129405782422131","0.109415515490376","0.149396049353886"
"2","2009","Part Time","secondary school degree","254","0.190338206612843","0.169811241770791","0.210865171454895"
"2","2009","Part Time","college entrance qualification","199","0.127194489413393","0.108891299872243","0.145497678954544"
"2","2009","Part Time","Other degree","25","","",""
"2","2009","Part Time","no degree/no degree yet","7","","",""
"2","2009","Not Working","lower secondary degree","593","0.174341753140634","0.161331840218777","0.187351666062491"
"2","2009","Not Working","secondary school degree","235","0.166244505796475","0.146941498197238","0.185547513395712"
"2","2009","Not Working","college entrance qualification","195","0.134556763198395","0.115699449298998","0.153414077097791"
"2","2009","Not Working","Other degree","51","0.146735483620613","0.10928905123771","0.184181916003516"
"2","2009","Not Working","no degree/no degree yet","34","0.104667078809223","0.0729121377086536","0.136422019909793"
"3","2009","Full Time","lower secondary degree","241","0.142038357675127","0.124863371955231","0.159213343395024"
"3","2009","Full Time","secondary school degree","440","0.17139425978791","0.156858354745787","0.185930164830032"
"3","2009","Full Time","college entrance qualification","419","0.17643857401803","0.161075529589048","0.191801618447013"
"3","2009","Full Time","Other degree","45","0.198564557823212","0.149015710447048","0.248113405199377"
"3","2009","Full Time","no degree/no degree yet","5","","",""
"3","2009","Part Time","lower secondary degree","171","0.154161715192736","0.132655410284268","0.175668020101203"
"3","2009","Part Time","secondary school degree","228","0.14310572791026","0.124795149755369","0.161416306065152"
"3","2009","Part Time","college entrance qualification","219","0.157982718243998","0.137947264481482","0.178018172006514"
"3","2009","Part Time","Other degree","34","0.106639163539061","0.0652855919600981","0.147992735118023"
"3","2009","Part Time","no degree/no degree yet","10","","",""
"3","2009","Not Working","lower secondary degree","509","0.138787480773638","0.126932418562987","0.150642542984288"
"3","2009","Not Working","secondary school degree","241","0.159802107237188","0.140803838722435","0.178800375751941"
"3","2009","Not Working","college entrance qualification","223","0.178553407999457","0.157390199604363","0.19971661639455"
"3","2009","Not Working","Other degree","62","0.162765705781716","0.123699072258795","0.201832339304636"
"3","2009","Not Working","no degree/no degree yet","49","0.123696129717437","0.089543873219345","0.157848386215529"
"4","2009","Full Time","lower secondary degree","190","0.125763769328669","0.109450094528969","0.142077444128369"
"4","2009","Full Time","secondary school degree","305","0.115798261348719","0.103455945000782","0.128140577696656"
"4","2009","Full Time","college entrance qualification","315","0.136955556857905","0.123099523257086","0.150811590458723"
"4","2009","Full Time","Other degree","37","0.152414750998578","0.107771726180031","0.197057775817126"
"4","2009","Full Time","no degree/no degree yet","5","","",""
"4","2009","Part Time","lower secondary degree","119","0.122020305373309","0.102526700788169","0.141513909958449"
"4","2009","Part Time","secondary school degree","160","0.11617504152682","0.099419846864365","0.132930236189275"
"4","2009","Part Time","college entrance qualification","173","0.141088720824448","0.121965801619277","0.160211640029619"
"4","2009","Part Time","Other degree","29","","",""
"4","2009","Part Time","no degree/no degree yet","13","","",""
"4","2009","Not Working","lower secondary degree","310","0.0868047608115533","0.0771503201971123","0.0964592014259943"
"4","2009","Not Working","secondary school degree","143","0.092010733581744","0.0770245316374366","0.106996935526051"
"4","2009","Not Working","college entrance qualification","155","0.109429343182251","0.0921785583808971","0.126680127983604"
"4","2009","Not Working","Other degree","30","0.0976576003232207","0.0662424069326989","0.129072793713743"
"4","2009","Not Working","no degree/no degree yet","46","0.109107721553929","0.0767666560708508","0.141448787037008"
"5","2009","Full Time","lower secondary degree","381","0.269359221962916","0.247533053362894","0.291185390562938"
"5","2009","Full Time","secondary school degree","603","0.233046901775539","0.216739827777052","0.249353975774027"
