"plh0204_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"9","2008","higher education","Rural Area","25","","","","9"
"9","2008","higher vocational","Rural Area","7","","","","9"
"9","2008","inadequately","Rural Area","3","","","","9"
"9","2008","general elemantary","Urban Area","28","","","","9"
"9","2008","in school","Urban Area","12","","","","9"
"9","2008","in school","Rural Area","7","","","","9"
"9","2008","inadequately","Urban Area","2","","","","9"
"9","2008","general elemantary","Rural Area","17","","","","9"
"9","2008","middle vocational","Urban Area","114","0.0195266241335864","0.0160766131372235","0.0229766351299493","9"
"9","2008","middle vocational","Rural Area","64","0.020393889117329","0.01577032764234","0.025017450592318","9"
"9","2008","vocational + Abi","Urban Area","13","","","","9"
"9","2008","vocational + Abi","Rural Area","4","","","","9"
"0 Not at all Willing to take risks","2009","in school","Urban Area","11","","","","0"
"0 Not at all Willing to take risks","2009","in school","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2009","inadequately","Urban Area","31","0.277235703799029","0.198763470994126","0.355707936603931","0"
"0 Not at all Willing to take risks","2009","inadequately","Rural Area","7","","","","0"
"0 Not at all Willing to take risks","2009","general elemantary","Urban Area","195","0.169442212090525","0.148216943154479","0.190667481026571","0"
"0 Not at all Willing to take risks","2009","general elemantary","Rural Area","106","0.232195267750863","0.198438338815389","0.265952196686338","0"
"0 Not at all Willing to take risks","2009","middle vocational","Urban Area","593","0.112004105506129","0.103788069660383","0.120220141351875","0"
"0 Not at all Willing to take risks","2009","middle vocational","Rural Area","311","0.09011842470599","0.0805102075292766","0.0997266418827035","0"
"0 Not at all Willing to take risks","2009","vocational + Abi","Urban Area","44","0.0537701899249529","0.03754031262172","0.0700000672281858","0"
"0 Not at all Willing to take risks","2009","vocational + Abi","Rural Area","9","","","","0"
"0 Not at all Willing to take risks","2009","higher vocational","Urban Area","51","0.078599867256824","0.0601466496006793","0.0970530849129686","0"
"0 Not at all Willing to take risks","2009","higher vocational","Rural Area","40","0.0946801549851791","0.0694189687590866","0.119941341211272","0"
"0 Not at all Willing to take risks","2009","higher education","Urban Area","149","0.0468047369923522","0.0390391927824747","0.0545702812022298","0"
"0 Not at all Willing to take risks","2009","higher education","Rural Area","57","0.0440166957269299","0.0323862057604924","0.0556471856933673","0"
"1","2009","inadequately","Rural Area","1","","","","1"
"1","2009","in school","Urban Area","6","","","","1"
"1","2009","in school","Rural Area","5","","","","1"
"1","2009","inadequately","Urban Area","13","","","","1"
"1","2009","general elemantary","Urban Area","114","0.107639687302769","0.0901043628797865","0.125175011725752","1"
"1","2009","general elemantary","Rural Area","69","0.112813946905396","0.0875209899553068","0.138106903855486","1"
"1","2009","middle vocational","Urban Area","432","0.0747918049061254","0.0679387120263181","0.0816448977859327","1"
"1","2009","middle vocational","Rural Area","281","0.0811674020399463","0.0720040873863709","0.0903307166935216","1"
"1","2009","vocational + Abi","Urban Area","61","0.0701336000566241","0.0517589328483568","0.0885082672648914","1"
"1","2009","vocational + Abi","Rural Area","17","","","","1"
"1","2009","higher vocational","Urban Area","53","0.0747549100076453","0.0567211901540376","0.0927886298612531","1"
"1","2009","higher vocational","Rural Area","44","0.0670313305396865","0.0454541005813349","0.0886085604980382","1"
"1","2009","higher education","Urban Area","168","0.0665672385088055","0.0574027581557024","0.0757317188619087","1"
"1","2009","higher education","Rural Area","72","0.0652529491598108","0.0512502659851294","0.0792556323344922","1"
"10 Very willing to take risks","2009","in school","Urban Area","","","","","10"
"10 Very willing to take risks","2009","in school","Rural Area","","","","","10"
"10 Very willing to take risks","2009","inadequately","Urban Area","","","","","10"
"10 Very willing to take risks","2009","inadequately","Rural Area","","","","","10"
"10 Very willing to take risks","2009","general elemantary","Urban Area","9","","","","10"
"10 Very willing to take risks","2009","general elemantary","Rural Area","5","","","","10"
"10 Very willing to take risks","2009","middle vocational","Urban Area","24","","","","10"
"10 Very willing to take risks","2009","middle vocational","Rural Area","7","","","","10"
"10 Very willing to take risks","2009","vocational + Abi","Urban Area","1","","","","10"
"10 Very willing to take risks","2009","vocational + Abi","Rural Area","","","","","10"
"10 Very willing to take risks","2009","higher vocational","Urban Area","3","","","","10"
"10 Very willing to take risks","2009","higher vocational","Rural Area","5","","","","10"
"10 Very willing to take risks","2009","higher education","Urban Area","4","","","","10"
"10 Very willing to take risks","2009","higher education","Rural Area","2","","","","10"
"2","2009","inadequately","Rural Area","8","","","","2"
"2","2009","general elemantary","Rural Area","82","0.130997024654276","0.104022599237677","0.157971450070875","2"
"2","2009","general elemantary","Urban Area","175","0.141017332982404","0.121325510292576","0.160709155672232","2"
"2","2009","higher education","Rural Area","224","0.169249698201752","0.147989694112991","0.190509702290513","2"
"2","2009","in school","Urban Area","14","","","","2"
"2","2009","in school","Rural Area","3","","","","2"
"2","2009","inadequately","Urban Area","18","","","","2"
"2","2009","higher vocational","Rural Area","72","0.146260367949988","0.115770938861348","0.176749797038628","2"
"2","2009","higher education","Urban Area","424","0.139280331975104","0.126550818229927","0.15200984572028","2"
"2","2009","middle vocational","Urban Area","835","0.145406441303178","0.136222872041119","0.154590010565238","2"
"2","2009","middle vocational","Rural Area","527","0.153473982208136","0.141379671655406","0.165568292760867","2"
"2","2009","vocational + Abi","Urban Area","91","0.110922504167454","0.0883268052114438","0.133518203123463","2"
"2","2009","vocational + Abi","Rural Area","36","0.128105454963866","0.0872455529125098","0.168965357015223","2"
"2","2009","higher vocational","Urban Area","94","0.0994919825395829","0.0789673733166058","0.12001659176256","2"
"3","2009","in school","Urban Area","22","","","","3"
"3","2009","in school","Rural Area","14","","","","3"
"3","2009","inadequately","Urban Area","18","","","","3"
"3","2009","inadequately","Rural Area","5","","","","3"
"3","2009","general elemantary","Urban Area","172","0.122499928212242","0.10394971244753","0.141050143976954","3"
"3","2009","general elemantary","Rural Area","85","0.125130872027176","0.0986784991243505","0.151583244930001","3"
"3","2009","middle vocational","Urban Area","901","0.150407990276783","0.141095184636886","0.159720795916681","3"
"3","2009","higher education","Urban Area","497","0.182466122100542","0.168266393147273","0.196665851053811","3"
"3","2009","higher education","Rural Area","213","0.16349568843228","0.142527960034022","0.184463416830539","3"
"3","2009","middle vocational","Rural Area","559","0.158380478172161","0.14613002075591","0.170630935588412","3"
"3","2009","vocational + Abi","Urban Area","134","0.166884724600386","0.140055570479573","0.193713878721198","3"
"3","2009","vocational + Abi","Rural Area","52","0.162307791376278","0.117226800686753","0.207388782065803","3"
"3","2009","higher vocational","Urban Area","168","0.183122682426373","0.156601886606547","0.209643478246198","3"
"3","2009","higher vocational","Rural Area","82","0.141676558920704","0.111588253634852","0.171764864206555","3"
"4","2009","in school","Urban Area","33","0.147650221985178","0.100666003010498","0.194634440959858","4"
"4","2009","in school","Rural Area","12","","","","4"
"4","2009","inadequately","Urban Area","13","","","","4"
"4","2009","inadequately","Rural Area","7","","","","4"
"4","2009","general elemantary","Urban Area","104","0.101527383937477","0.0844389805081517","0.118615787366802","4"
"4","2009","general elemantary","Rural Area","61","0.102388772065337","0.0781516438375062","0.126625900293167","4"
"4","2009","middle vocational","Urban Area","644","0.109901652545622","0.101753465607014","0.118049839484229","4"
"4","2009","middle vocational","Rural Area","401","0.114157110563272","0.103486889542265","0.124827331584278","4"
"4","2009","vocational + Abi","Urban Area","95","0.136971632695545","0.112233096969891","0.161710168421198","4"
"4","2009","vocational + Abi","Rural Area","23","","","","4"
"4","2009","higher vocational","Urban Area","88","0.103855433920057","0.0829364438912193","0.124774423948894","4"
"4","2009","higher vocational","Rural Area","49","0.101451732027003","0.0754007752185202","0.127502688835487","4"
"4","2009","higher education","Urban Area","371","0.128090034761798","0.115803496239439","0.140376573284158","4"
"4","2009","higher education","Rural Area","147","0.107126919503707","0.0895918168981309","0.124662022109282","4"
"5","2009","in school","Urban Area","56","0.301122686916721","0.240365418050607","0.361879955782835","5"
"5","2009","general elemantary","Urban Area","225","0.202080707244426","0.179361175430037","0.224800239058815","5"
"5","2009","higher vocational","Rural Area","116","0.206096391863173","0.171195034116132","0.240997749610214","5"
"5","2009","higher education","Rural Area","229","0.226762701252771","0.203021300072499","0.250504102433044","5"
"5","2009","in school","Rural Area","22","","","","5"
"5","2009","inadequately","Urban Area","18","","","","5"
"5","2009","inadequately","Rural Area","11","","","","5"
"5","2009","higher education","Urban Area","508","0.174277743705183","0.16033096166321","0.188224525747155","5"
"5","2009","general elemantary","Rural Area","99","0.143032783704069","0.115042277380262","0.171023290027876","5"
"5","2009","middle vocational","Urban Area","1182","0.214252498062418","0.203563319622291","0.224941676502545","5"
"5","2009","middle vocational","Rural Area","728","0.209932249115621","0.196267070061217","0.223597428170024","5"
"5","2009","vocational + Abi","Urban Area","147","0.194273405415666","0.165806080111903","0.222740730719429","5"
"5","2009","vocational + Abi","Rural Area","57","0.274449153507089","0.219892665721142","0.329005641293037","5"
"5","2009","higher vocational","Urban Area","178","0.231875154658262","0.202936384036086","0.260813925280437","5"
"6","2009","general elemantary","Urban Area","82","0.0547111628985059","0.0418441509093516","0.0675781748876603","6"
"6","2009","higher education","Urban Area","350","0.133281260245706","0.12078558605783","0.145776934433581","6"
"6","2009","higher education","Rural Area","119","0.103002274574755","0.0857683885323876","0.120236160617123","6"
"6","2009","inadequately","Rural Area","3","","","","6"
"6","2009","in school","Urban Area","37","0.135526863264064","0.0901938614034681","0.180859865124659","6"
"6","2009","in school","Rural Area","16","","","","6"
"6","2009","inadequately","Urban Area","6","","","","6"
"6","2009","higher vocational","Urban Area","81","0.0941339499799899","0.0741103483763363","0.114157551583644","6"
"6","2009","higher vocational","Rural Area","46","0.10321464925355","0.0769641139866807","0.129465184520419","6"
"6","2009","general elemantary","Rural Area","37","0.0521605241812668","0.0343839027124172","0.0699371456501164","6"
"6","2009","middle vocational","Urban Area","462","0.0857015442192949","0.0784090147593477","0.092994073679242","6"
"6","2009","middle vocational","Rural Area","268","0.0829828078986663","0.0737267431982744","0.0922388725990581","6"
"6","2009","vocational + Abi","Urban Area","75","0.129443995492053","0.105290196327843","0.153597794656262","6"
"6","2009","vocational + Abi","Rural Area","30","0.0941416624308861","0.0584388355629631","0.129844489298809","6"
"7","2009","in school","Urban Area","27","","","","7"
"7","2009","in school","Rural Area","13","","","","7"
"7","2009","inadequately","Urban Area","4","","","","7"
"7","2009","inadequately","Rural Area","","","","","7"
"7","2009","general elemantary","Urban Area","76","0.054140965595125","0.0413373191051188","0.0669446120851312","7"
"7","2009","general elemantary","Rural Area","32","0.0609760736789905","0.0418454595366334","0.0801066878213475","7"
"7","2009","higher vocational","Rural Area","45","0.0946441920304143","0.0693873021792604","0.119901081881568","7"
"7","2009","higher education","Urban Area","249","0.0818765629465162","0.0717964269183517","0.0919566989746806","7"
"7","2009","higher education","Rural Area","98","0.0757879067342861","0.0607824258527032","0.0907933876158689","7"
"7","2009","middle vocational","Urban Area","380","0.0692637450482454","0.062649105608503","0.0758783844879878","7"
"7","2009","middle vocational","Rural Area","208","0.0618007768884594","0.0537212099841353","0.0698803437927835","7"
"7","2009","vocational + Abi","Urban Area","61","0.0883041763968207","0.067888595429079","0.108719757364562","7"
"7","2009","vocational + Abi","Rural Area","23","","","","7"
"7","2009","higher vocational","Urban Area","79","0.0914393717449508","0.0716751082129767","0.111203635276925","7"
"8","2009","general elemantary","Urban Area","42","0.035066678478367","0.0246590103423804","0.0454743466143535","8"
"8","2009","general elemantary","Rural Area","20","","","","8"
"8","2009","middle vocational","Urban Area","178","0.0290537062114422","0.0246780998009727","0.0334293126219118","8"
"8","2009","middle vocational","Rural Area","107","0.0402483963648324","0.0336536622016195","0.0468431305280454","8"
"8","2009","vocational + Abi","Urban Area","27","","","","8"
"8","2009","vocational + Abi","Rural Area","9","","","","8"
"8","2009","higher vocational","Urban Area","20","","","","8"
"8","2009","higher vocational","Rural Area","14","","","","8"
"8","2009","higher education","Urban Area","107","0.0378407831220443","0.030825590759068","0.0448559754850205","8"
"8","2009","higher education","Rural Area","30","0.0331154864310458","0.0229701369981937","0.0432608358638978","8"
"8","2009","in school","Urban Area","12","","","","8"
"8","2009","in school","Rural Area","6","","","","8"
"8","2009","inadequately","Urban Area","3","","","","8"
"8","2009","inadequately","Rural Area","","","","","8"
"9","2009","higher vocational","Urban Area","2","","","","9"
"9","2009","higher vocational","Rural Area","3","","","","9"
"9","2009","higher education","Urban Area","15","","","","9"
"9","2009","higher education","Rural Area","4","","","","9"
"9","2009","in school","Urban Area","1","","","","9"
"9","2009","in school","Rural Area","2","","","","9"
"9","2009","inadequately","Urban Area","1","","","","9"
"9","2009","inadequately","Rural Area","","","","","9"
"9","2009","general elemantary","Urban Area","6","","","","9"
"9","2009","general elemantary","Rural Area","5","","","","9"
"9","2009","middle vocational","Urban Area","29","","","","9"
"9","2009","middle vocational","Rural Area","15","","","","9"
"9","2009","vocational + Abi","Urban Area","6","","","","9"
"9","2009","vocational + Abi","Rural Area","1","","","","9"
"0 Not at all Willing to take risks","2010","in school","Urban Area","4","","","","0"
"0 Not at all Willing to take risks","2010","in school","Rural Area","3","","","","0"
"0 Not at all Willing to take risks","2010","inadequately","Urban Area","31","0.139209005183011","0.0962987982283417","0.182119212137681","0"
"0 Not at all Willing to take risks","2010","inadequately","Rural Area","8","","","","0"
"0 Not at all Willing to take risks","2010","general elemantary","Urban Area","173","0.114332560700588","0.0990154753476122","0.129649646053564","0"
"0 Not at all Willing to take risks","2010","general elemantary","Rural Area","68","0.0973788155792833","0.076783115343324","0.117974515815243","0"
"0 Not at all Willing to take risks","2010","middle vocational","Urban Area","490","0.0765174920629596","0.0703654024766823","0.0826695816492368","0"
"0 Not at all Willing to take risks","2010","middle vocational","Rural Area","292","0.0695159938694905","0.0621535395886017","0.0768784481503792","0"
"0 Not at all Willing to take risks","2010","vocational + Abi","Urban Area","54","0.0414817666826446","0.0304716573914678","0.0524918759738214","0"
"0 Not at all Willing to take risks","2010","higher education","Urban Area","111","0.0347711947777027","0.0290384331897202","0.0405039563656851","0"
"0 Not at all Willing to take risks","2010","higher education","Rural Area","45","0.0267976973917941","0.0184998222144167","0.0350955725691716","0"
"0 Not at all Willing to take risks","2010","vocational + Abi","Rural Area","25","","","","0"
"0 Not at all Willing to take risks","2010","higher vocational","Urban Area","40","0.0443766013341297","0.0315682310829259","0.0571849715853335","0"
"0 Not at all Willing to take risks","2010","higher vocational","Rural Area","30","0.050350823545931","0.033193849933306","0.0675077971585559","0"
"1","2010","in school","Urban Area","5","","","","1"
"1","2010","in school","Rural Area","3","","","","1"
"1","2010","inadequately","Urban Area","13","","","","1"
"1","2010","inadequately","Rural Area","11","","","","1"
"1","2010","general elemantary","Urban Area","115","0.0849884952375214","0.0715655080641189","0.0984114824109239","1"
"1","2010","general elemantary","Rural Area","75","0.132961817698748","0.109374739842212","0.156548895555284","1"
"1","2010","middle vocational","Urban Area","407","0.0634195578270219","0.0577791293351973","0.0690599863188465","1"
"1","2010","middle vocational","Rural Area","240","0.0535921654791261","0.0470726457662672","0.060111685191985","1"
"1","2010","vocational + Abi","Urban Area","71","0.051809198959574","0.0395710953389703","0.0640473025801777","1"
"1","2010","vocational + Abi","Rural Area","14","","","","1"
"1","2010","higher vocational","Urban Area","42","0.0468572628897961","0.0337128589670863","0.0600016668125058","1"
"1","2010","higher vocational","Rural Area","38","0.0566522147234959","0.0385137652514422","0.0747906641955496","1"
"1","2010","higher education","Urban Area","141","0.0411743379815045","0.0349567480734017","0.0473919278896073","1"
"1","2010","higher education","Rural Area","51","0.0353064831299671","0.0258236413562323","0.0447893249037019","1"
"10 Very willing to take risks","2010","inadequately","Urban Area","15","","","","10"
"10 Very willing to take risks","2010","inadequately","Rural Area","3","","","","10"
"10 Very willing to take risks","2010","general elemantary","Urban Area","41","0.0205033737426998","0.0136820295426635","0.0273247179427361","10"
"10 Very willing to take risks","2010","higher vocational","Urban Area","12","","","","10"
"10 Very willing to take risks","2010","higher vocational","Rural Area","7","","","","10"
"10 Very willing to take risks","2010","higher education","Urban Area","27","","","","10"
"10 Very willing to take risks","2010","higher education","Rural Area","12","","","","10"
"10 Very willing to take risks","2010","in school","Urban Area","13","","","","10"
"10 Very willing to take risks","2010","in school","Rural Area","4","","","","10"
"10 Very willing to take risks","2010","general elemantary","Rural Area","19","","","","10"
"10 Very willing to take risks","2010","middle vocational","Urban Area","100","0.0117330981111184","0.0092409639003866","0.0142252323218501","10"
"10 Very willing to take risks","2010","middle vocational","Rural Area","54","0.0106404976253002","0.00767031043481617","0.0136106848157842","10"
"10 Very willing to take risks","2010","vocational + Abi","Urban Area","11","","","","10"
"10 Very willing to take risks","2010","vocational + Abi","Rural Area","4","","","","10"
"2","2010","inadequately","Rural Area","10","","","","2"
"2","2010","general elemantary","Urban Area","200","0.139468309246726","0.12279287968278","0.156143738810672","2"
"2","2010","general elemantary","Rural Area","90","0.114486563224753","0.092367517104676","0.136605609344829","2"
"2","2010","higher vocational","Urban Area","136","0.152638140376779","0.130269506765531","0.175006773988026","2"
"2","2010","higher vocational","Rural Area","71","0.116052227811906","0.0909220338905971","0.141182421733214","2"
"2","2010","higher education","Urban Area","506","0.13857012473487","0.12775868067282","0.149381568796921","2"
"2","2010","higher education","Rural Area","165","0.0983710842664625","0.0830685190457941","0.113673649487131","2"
"2","2010","in school","Urban Area","19","","","","2"
"2","2010","in school","Rural Area","6","","","","2"
"2","2010","inadequately","Urban Area","30","0.144793449915727","0.101173209599058","0.188413690232397","2"
"2","2010","middle vocational","Urban Area","886","0.131401676636686","0.123582916370379","0.139220436902993","2"
"2","2010","middle vocational","Rural Area","542","0.122487094847059","0.112996406558681","0.131977783135437","2"
"2","2010","vocational + Abi","Urban Area","147","0.106377801608163","0.0893536570565121","0.123401946159814","2"
"2","2010","vocational + Abi","Rural Area","58","0.110111176603854","0.0812534276202117","0.138968925587497","2"
"3","2010","inadequately","Urban Area","35","0.140075063636315","0.0970532442814094","0.18309688299122","3"
"3","2010","inadequately","Rural Area","11","","","","3"
"3","2010","general elemantary","Urban Area","226","0.126610387785715","0.11060395672285","0.142616818848579","3"
"3","2010","general elemantary","Rural Area","114","0.139404960387122","0.115343050828068","0.163466869946175","3"
"3","2010","middle vocational","Urban Area","1072","0.152857698147599","0.144529524103435","0.161185872191763","3"
"3","2010","middle vocational","Rural Area","668","0.160623060538576","0.1499936727475","0.171252448329652","3"
"3","2010","vocational + Abi","Urban Area","188","0.14790405839225","0.128302206097675","0.167505910686826","3"
"3","2010","vocational + Abi","Rural Area","73","0.20221793334715","0.165189883286346","0.239245983407955","3"
"3","2010","higher vocational","Urban Area","143","0.140262922739464","0.118664216524039","0.16186162895489","3"
"3","2010","higher vocational","Rural Area","95","0.17282682726998","0.143160786092958","0.202492868447002","3"
"3","2010","higher education","Urban Area","597","0.158443415952471","0.14701679827733","0.169870033627612","3"
"3","2010","higher education","Rural Area","274","0.210884325654838","0.189923466491312","0.231845184818365","3"
"3","2010","in school","Urban Area","21","","","","3"
"3","2010","in school","Rural Area","17","","","","3"
"4","2010","in school","Urban Area","35","0.142316582445612","0.1021751509101","0.182458013981125","4"
"4","2010","in school","Rural Area","8","","","","4"
"4","2010","inadequately","Urban Area","13","","","","4"
"4","2010","inadequately","Rural Area","4","","","","4"
"4","2010","general elemantary","Urban Area","117","0.0775264108333342","0.0646540668262802","0.0903987548403882","4"
"4","2010","general elemantary","Rural Area","66","0.0694936554697992","0.05182824207853","0.0871590688610684","4"
"4","2010","middle vocational","Urban Area","704","0.0964168483184264","0.0895857823663905","0.103247914270462","4"
"4","2010","middle vocational","Rural Area","410","0.0843148319108483","0.0762712244982098","0.0923584393234868","4"
"4","2010","vocational + Abi","Urban Area","156","0.130573241777847","0.111969238262652","0.149177245293042","4"
"4","2010","vocational + Abi","Rural Area","50","0.0700927516560505","0.0465566113225186","0.0936288919895825","4"
"4","2010","higher vocational","Urban Area","103","0.103010616014341","0.0841042478578829","0.1219169841708","4"
"4","2010","higher vocational","Rural Area","59","0.141297127208601","0.113966857337893","0.168627397079309","4"
"4","2010","higher education","Urban Area","457","0.122726554135829","0.112458794365549","0.132994313906108","4"
"4","2010","higher education","Rural Area","162","0.104283606342605","0.0885796211688376","0.119987591516372","4"
"5","2010","in school","Urban Area","45","0.167048145422813","0.124190098549269","0.209906192296357","5"
"5","2010","in school","Rural Area","25","","","","5"
"5","2010","inadequately","Urban Area","51","0.192048601758001","0.143219776060436","0.240877427455566","5"
"5","2010","inadequately","Rural Area","20","","","","5"
"5","2010","general elemantary","Urban Area","342","0.193592150808585","0.174573615222645","0.212610686394526","5"
"5","2010","general elemantary","Rural Area","150","0.164022700019815","0.138298565150185","0.189746834889444","5"
"5","2010","middle vocational","Urban Area","1517","0.203365303505567","0.19405002188618","0.212680585124955","5"
"5","2010","middle vocational","Rural Area","1070","0.238044054473739","0.225715294796718","0.25037281415076","5"
"5","2010","vocational + Abi","Urban Area","251","0.21129764769107","0.188756983050743","0.233838312331397","5"
"5","2010","vocational + Abi","Rural Area","96","0.246892119379517","0.207139927175882","0.286644311583152","5"
"5","2010","higher vocational","Urban Area","219","0.218402595916311","0.192704915787451","0.244100276045171","5"
"5","2010","higher vocational","Rural Area","132","0.188005574631667","0.157349419615438","0.218661729647896","5"
"5","2010","higher education","Urban Area","705","0.161646114978331","0.150126571634882","0.173165658321781","5"
"5","2010","higher education","Rural Area","295","0.188647975424053","0.168545602251041","0.208750348597064","5"
"6","2010","inadequately","Rural Area","6","","","","6"
"6","2010","general elemantary","Urban Area","140","0.076868343671826","0.064046177185064","0.0896905101585881","6"
"6","2010","general elemantary","Rural Area","54","0.074844456320424","0.056564348461214","0.0931245641796341","6"
"6","2010","higher vocational","Rural Area","66","0.0943238042963604","0.071391223778761","0.11725638481396","6"
"6","2010","higher education","Urban Area","523","0.12153883473407","0.111313965686433","0.131763703781708","6"
"6","2010","higher education","Rural Area","174","0.137495199796271","0.119800584580959","0.155189815011582","6"
"6","2010","in school","Urban Area","45","0.143691960202188","0.103389380826613","0.183994539577762","6"
"6","2010","in school","Rural Area","20","","","","6"
"6","2010","inadequately","Urban Area","24","","","","6"
"6","2010","middle vocational","Urban Area","737","0.0997691974025535","0.0928332925909038","0.106705102214203","6"
"6","2010","middle vocational","Rural Area","442","0.0894487240002818","0.0811871068602191","0.0977103411403444","6"
"6","2010","vocational + Abi","Urban Area","118","0.0739259321140343","0.0594787188200067","0.0883731454080619","6"
"6","2010","vocational + Abi","Rural Area","54","0.120207194420239","0.0902270095015664","0.150187379338912","6"
"6","2010","higher vocational","Urban Area","117","0.136957900722284","0.115574193350316","0.158341608094253","6"
"7","2010","in school","Urban Area","59","0.198069758936739","0.15227888011423","0.243860637759247","7"
"7","2010","in school","Rural Area","18","","","","7"
"7","2010","inadequately","Urban Area","18","","","","7"
"7","2010","inadequately","Rural Area","11","","","","7"
"7","2010","general elemantary","Urban Area","147","0.094190364468082","0.0801306165320807","0.108250112404083","7"
"7","2010","general elemantary","Rural Area","77","0.104406676073597","0.0831639075995679","0.125649444547626","7"
"7","2010","middle vocational","Urban Area","680","0.0917901107408935","0.0851079178079408","0.0984723036738462","7"
"7","2010","middle vocational","Rural Area","457","0.0928395286354511","0.0844384643312818","0.10124059293962","7"
"7","2010","vocational + Abi","Urban Area","152","0.122993539703563","0.104859048925183","0.141128030481944","7"
"7","2010","vocational + Abi","Rural Area","54","0.134629442329609","0.103162832535961","0.166096052123257","7"
"7","2010","higher vocational","Urban Area","102","0.0806791132300348","0.0637401202329542","0.0976181062271154","7"
"7","2010","higher vocational","Rural Area","83","0.10515573979927","0.0810874065489167","0.129224073049624","7"
"7","2010","higher education","Urban Area","508","0.123059153304162","0.112779438925651","0.133338867682672","7"
"7","2010","higher education","Rural Area","152","0.0914404824618712","0.0766302273365583","0.106250737587184","7"
"8","2010","in school","Urban Area","36","0.140624039076195","0.100682666888949","0.180565411263441","8"
"8","2010","in school","Rural Area","18","","","","8"
"8","2010","inadequately","Urban Area","16","","","","8"
"8","2010","inadequately","Rural Area","6","","","","8"
"8","2010","general elemantary","Urban Area","129","0.0555855987517025","0.0445570524093849","0.0666141450940201","8"
"8","2010","general elemantary","Rural Area","66","0.0701067633144699","0.0523694409059502","0.0878440857229897","8"
"8","2010","middle vocational","Urban Area","468","0.0604437042780481","0.0549284582550734","0.0659589503010227","8"
"8","2010","middle vocational","Rural Area","339","0.0661459385847713","0.0589511690977838","0.0733407080717588","8"
"8","2010","vocational + Abi","Urban Area","93","0.0787806123445137","0.0639057132187165","0.0936555114703109","8"
"8","2010","vocational + Abi","Rural Area","18","","","","8"
"8","2010","higher vocational","Urban Area","65","0.055637365299685","0.0413804311960875","0.0698942994032826","8"
"8","2010","higher vocational","Rural Area","36","0.0398330659303753","0.0244886261676197","0.0551775056931309","8"
"8","2010","higher education","Urban Area","304","0.0762305920487243","0.0679266297022785","0.0845345543951701","8"
"8","2010","higher education","Rural Area","103","0.0861541617755435","0.0717366208051155","0.100571702745971","8"
"9","2010","higher vocational","Rural Area","7","","","","9"
"9","2010","higher education","Urban Area","44","0.014766878695443","0.0109924363812405","0.0185413210096455","9"
"9","2010","higher education","Rural Area","22","","","","9"
"9","2010","inadequately","Rural Area","1","","","","9"
"9","2010","general elemantary","Urban Area","28","","","","9"
"9","2010","in school","Urban Area","9","","","","9"
"9","2010","in school","Rural Area","3","","","","9"
"9","2010","inadequately","Urban Area","4","","","","9"
"9","2010","general elemantary","Rural Area","17","","","","9"
"9","2010","middle vocational","Urban Area","111","0.0122853129691263","0.00973591979473408","0.0148347061435185","9"
"9","2010","middle vocational","Rural Area","70","0.0123481100353568","0.00915121791232715","0.0155450021583865","9"
"9","2010","vocational + Abi","Urban Area","19","","","","9"
"9","2010","vocational + Abi","Rural Area","6","","","","9"
"9","2010","higher vocational","Urban Area","14","","","","9"
"0 Not at all Willing to take risks","2011","general elemantary","Urban Area","152","0.116222604931248","0.0996057540025653","0.132839455859932","0"
"0 Not at all Willing to take risks","2011","general elemantary","Rural Area","66","0.0929009440727251","0.0721391182314608","0.113662769913989","0"
"0 Not at all Willing to take risks","2011","middle vocational","Urban Area","362","0.0620805420246096","0.0562153108888269","0.0679457731603924","0"
"0 Not at all Willing to take risks","2011","middle vocational","Rural Area","198","0.0472929347701621","0.0407304710809757","0.0538553984593486","0"
"0 Not at all Willing to take risks","2011","vocational + Abi","Urban Area","28","","","","0"
"0 Not at all Willing to take risks","2011","higher education","Urban Area","78","0.0215507801150263","0.0165607093677554","0.0265408508622971","0"
"0 Not at all Willing to take risks","2011","higher education","Rural Area","26","","","","0"
"0 Not at all Willing to take risks","2011","in school","Rural Area","","","","","0"
"0 Not at all Willing to take risks","2011","vocational + Abi","Rural Area","9","","","","0"
"0 Not at all Willing to take risks","2011","in school","Urban Area","4","","","","0"
"0 Not at all Willing to take risks","2011","inadequately","Urban Area","19","","","","0"
"0 Not at all Willing to take risks","2011","inadequately","Rural Area","11","","","","0"
"0 Not at all Willing to take risks","2011","higher vocational","Rural Area","28","","","","0"
"0 Not at all Willing to take risks","2011","higher vocational","Urban Area","23","","","","0"
"1","2011","in school","Urban Area","5","","","","1"
"1","2011","in school","Rural Area","3","","","","1"
"1","2011","inadequately","Urban Area","20","","","","1"
"1","2011","inadequately","Rural Area","4","","","","1"
"1","2011","general elemantary","Urban Area","109","0.0839277407936947","0.0695513586318921","0.0983041229554974","1"
"1","2011","general elemantary","Rural Area","63","0.0939285746120346","0.0730640638527795","0.11479308537129","1"
"1","2011","middle vocational","Urban Area","373","0.0585011816331959","0.0527966917112134","0.0642056715551784","1"
"1","2011","middle vocational","Rural Area","188","0.0538230402670201","0.0468461902808705","0.0607998902531696","1"
"1","2011","vocational + Abi","Urban Area","41","0.0455950259211573","0.0318513933443259","0.0593386584979886","1"
"1","2011","vocational + Abi","Rural Area","16","","","","1"
