"plh0204_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"5","2012","(2c_gen) general maturity certificate","Male","74","0.167255936296243","0.13376437107758","0.200747501514907"
"5","2012","(2c_gen) general maturity certificate","Female","120","0.180761214999135","0.150372270690519","0.211150159307752"
"5","2012","(2c_voc) vocational maturity certificate","Male","195","0.225658236507232","0.199160359409633","0.252156113604831"
"5","2012","(2c_voc) vocational maturity certificate","Female","345","0.213810794225354","0.19315190443718","0.234469684013528"
"5","2012","(3a) lower tertiary education","Male","233","0.197900336271022","0.175109961033854","0.220690711508189"
"5","2012","(3a) lower tertiary education","Female","220","0.186970131661892","0.163443420079599","0.210496843244185"
"5","2012","(3b) higher tertiary education","Male","366","0.196892367426791","0.179363814127901","0.214420920725682"
"5","2012","(3b) higher tertiary education","Female","398","0.202577993282085","0.184683827958308","0.220472158605863"
"6","2012","(0) in school","Male","35","0.129820959147926","0.0861937548495522","0.1734481634463"
"6","2012","(0) in school","Female","45","0.147439597036289","0.103402562670253","0.191476631402326"
"6","2012","(1a) inadequately completed","Male","27","","",""
"6","2012","(1a) inadequately completed","Female","15","","",""
"6","2012","(1b) general elementary school","Male","64","0.0784803795708025","0.0590649417807449","0.0978958173608601"
"6","2012","(1b) general elementary school","Female","113","0.0686058619276914","0.0556792546202189","0.0815324692351639"
"6","2012","(1c) basic vocational qualification","Male","419","0.11075402351783","0.100312254925875","0.121195792109784"
"6","2012","(1c) basic vocational qualification","Female","314","0.105040327394658","0.0940924911768514","0.115988163612465"
"6","2012","(2b) intermediate general qualification","Male","30","0.0816472286863122","0.0495164327466161","0.113778024626008"
"6","2012","(2b) intermediate general qualification","Female","42","0.100829044087601","0.0740593186749846","0.127598769500218"
"6","2012","(2a) intermediate vocational","Male","345","0.125400511064819","0.113058774675026","0.137742247454612"
"6","2012","(2a) intermediate vocational","Female","467","0.103727772477406","0.0945272853125057","0.112928259642306"
"6","2012","(2c_gen) general maturity certificate","Male","67","0.11174668439902","0.0834735053682956","0.140019863429745"
"6","2012","(2c_gen) general maturity certificate","Female","102","0.179725578908124","0.149404666555313","0.210046491260935"
"6","2012","(2c_voc) vocational maturity certificate","Male","150","0.155346315665991","0.13238435524301","0.178308276088973"
"6","2012","(2c_voc) vocational maturity certificate","Female","161","0.110813715190098","0.0949968008573931","0.126630629522803"
"6","2012","(3a) lower tertiary education","Male","192","0.159054232865061","0.138133800654552","0.17997466507557"
"6","2012","(3a) lower tertiary education","Female","135","0.126893729448786","0.10680856020134","0.146978898696232"
"6","2012","(3b) higher tertiary education","Male","313","0.15836720825191","0.14227414527203","0.17446027123179"
"6","2012","(3b) higher tertiary education","Female","235","0.111994413773345","0.09795408640708","0.126034741139611"
"7","2012","(0) in school","Male","37","0.160758425706165","0.113081193588929","0.208435657823401"
"7","2012","(0) in school","Female","59","0.258230617936972","0.203869705679045","0.312591530194899"
"7","2012","(1a) inadequately completed","Male","20","","",""
"7","2012","(1a) inadequately completed","Female","17","","",""
"7","2012","(1b) general elementary school","Male","115","0.14611871042673","0.120617193711101","0.17162022714236"
"7","2012","(1b) general elementary school","Female","122","0.0739745601819918","0.060590439377578","0.0873586809864057"
"7","2012","(1c) basic vocational qualification","Male","472","0.128312615911032","0.117185095146011","0.139440136676052"
"7","2012","(1c) basic vocational qualification","Female","221","0.0771544754207741","0.0676266543688082","0.0866822964727399"
"7","2012","(2b) intermediate general qualification","Male","54","0.158020076591893","0.115219167709314","0.200820985474472"
"7","2012","(2b) intermediate general qualification","Female","68","0.141132347333108","0.110179089737091","0.172085604929125"
"7","2012","(2a) intermediate vocational","Male","438","0.166646099501414","0.152758271925093","0.180533927077734"
"7","2012","(2a) intermediate vocational","Female","486","0.118156833289525","0.108416620903621","0.12789704567543"
"7","2012","(2c_gen) general maturity certificate","Male","86","0.234335696821571","0.196323118609575","0.272348275033567"
"7","2012","(2c_gen) general maturity certificate","Female","77","0.0997646153439225","0.0760986599941555","0.123430570693689"
"7","2012","(2c_voc) vocational maturity certificate","Male","157","0.146651141724973","0.124226517459045","0.1690757659909"
"7","2012","(2c_voc) vocational maturity certificate","Female","166","0.122706213115435","0.106173869224066","0.139238557006803"
"7","2012","(3a) lower tertiary education","Male","218","0.177651320210037","0.155787489198697","0.199515151221376"
"7","2012","(3a) lower tertiary education","Female","131","0.141505785242602","0.120473927020922","0.162537643464282"
"7","2012","(3b) higher tertiary education","Male","357","0.171751932064539","0.155126391009932","0.188377473119147"
"7","2012","(3b) higher tertiary education","Female","244","0.131336846411","0.11629884238307","0.146374850438929"
"8","2012","(0) in school","Male","51","0.295883383434412","0.236636808000986","0.355129958867839"
"8","2012","(0) in school","Female","29","","",""
"8","2012","(1a) inadequately completed","Male","16","","",""
"8","2012","(1a) inadequately completed","Female","15","","",""
"8","2012","(1b) general elementary school","Male","98","0.115300470134734","0.0922421436345055","0.138358796634962"
"8","2012","(1b) general elementary school","Female","105","0.0508477874967389","0.0396136132520418","0.062081961741436"
"8","2012","(1c) basic vocational qualification","Male","330","0.0893631325490061","0.0798716258155525","0.0988546392824596"
"8","2012","(1c) basic vocational qualification","Female","153","0.0463137365907094","0.0388095055019844","0.0538179676794343"
"8","2012","(2b) intermediate general qualification","Male","49","0.198490241479606","0.15168764183323","0.245292841125983"
"8","2012","(2b) intermediate general qualification","Female","48","0.0944104710241257","0.0684145185261258","0.120406423522126"
"8","2012","(2a) intermediate vocational","Male","357","0.133613583853619","0.120934054691429","0.14629311301581"
"8","2012","(2a) intermediate vocational","Female","236","0.0567166406625043","0.0497372153427652","0.0636960659822435"
"8","2012","(2c_gen) general maturity certificate","Male","71","0.144771099186277","0.113194087945525","0.176348110427029"
"8","2012","(2c_gen) general maturity certificate","Female","62","0.118971240216499","0.0934045933938635","0.144537887039135"
"8","2012","(2c_voc) vocational maturity certificate","Male","127","0.11632815221064","0.0960042512731536","0.136652053148127"
"8","2012","(2c_voc) vocational maturity certificate","Female","88","0.0513631009861622","0.0402405539346234","0.0624856480377011"
"8","2012","(3a) lower tertiary education","Male","111","0.104775335382928","0.0872563241158992","0.122294346649956"
"8","2012","(3a) lower tertiary education","Female","77","0.0723312330963944","0.0567004310483686","0.0879620351444201"
"8","2012","(3b) higher tertiary education","Male","203","0.132253251921553","0.117320342406343","0.147186161436763"
"8","2012","(3b) higher tertiary education","Female","124","0.0724741415490513","0.0609309538483232","0.0840173292497794"
"9","2012","(0) in school","Male","14","","",""
"9","2012","(0) in school","Female","7","","",""
"9","2012","(1a) inadequately completed","Male","5","","",""
"9","2012","(1a) inadequately completed","Female","4","","",""
"9","2012","(1b) general elementary school","Male","47","0.0831546529958805","0.0632201382880375","0.103089167703723"
"9","2012","(1b) general elementary school","Female","22","","",""
"9","2012","(1c) basic vocational qualification","Male","99","0.0245464202078206","0.0193979199437069","0.0296949204719344"
"9","2012","(1c) basic vocational qualification","Female","44","0.0114515415626321","0.00765245242381223","0.015250630701452"
"9","2012","(2b) intermediate general qualification","Male","17","","",""
"9","2012","(2b) intermediate general qualification","Female","18","","",""
"9","2012","(2a) intermediate vocational","Male","92","0.0308565474603746","0.0244120404304684","0.0373010544902809"
"9","2012","(2a) intermediate vocational","Female","59","0.0161084831507272","0.0123097021263551","0.0199072641750994"
"9","2012","(2c_gen) general maturity certificate","Male","22","","",""
"9","2012","(2c_gen) general maturity certificate","Female","17","","",""
"9","2012","(2c_voc) vocational maturity certificate","Male","25","","",""
"9","2012","(2c_voc) vocational maturity certificate","Female","17","","",""
"9","2012","(3a) lower tertiary education","Male","23","","",""
"9","2012","(3a) lower tertiary education","Female","11","","",""
"9","2012","(3b) higher tertiary education","Male","48","0.0185967654311421","0.0126416908429297","0.0245518400193544"
"9","2012","(3b) higher tertiary education","Female","27","","",""
"10 Very willing to take risks","2012","(0) in school","Male","6","","",""
"10 Very willing to take risks","2012","(0) in school","Female","4","","",""
"10 Very willing to take risks","2012","(1a) inadequately completed","Male","8","","",""
"10 Very willing to take risks","2012","(1a) inadequately completed","Female","10","","",""
"10 Very willing to take risks","2012","(1b) general elementary school","Male","42","0.0483382850399343","0.0328536396078484","0.0638229304720201"
"10 Very willing to take risks","2012","(1b) general elementary school","Female","26","","",""
"10 Very willing to take risks","2012","(1c) basic vocational qualification","Male","64","0.0133481018509096","0.00952975753986574","0.0171664461619534"
"10 Very willing to take risks","2012","(1c) basic vocational qualification","Female","35","0.00991911566867162","0.00638060637720252","0.0134576249601407"
"10 Very willing to take risks","2012","(2b) intermediate general qualification","Male","9","","",""
"10 Very willing to take risks","2012","(2b) intermediate general qualification","Female","7","","",""
"10 Very willing to take risks","2012","(2a) intermediate vocational","Male","42","0.0114888516096886","0.00751738332231787","0.0154603198970594"
"10 Very willing to take risks","2012","(2a) intermediate vocational","Female","44","0.00862500362707809","0.00583476110962689","0.0114152461445293"
"10 Very willing to take risks","2012","(2c_gen) general maturity certificate","Male","8","","",""
"10 Very willing to take risks","2012","(2c_gen) general maturity certificate","Female","8","","",""
"10 Very willing to take risks","2012","(2c_voc) vocational maturity certificate","Male","17","","",""
"10 Very willing to take risks","2012","(2c_voc) vocational maturity certificate","Female","15","","",""
"10 Very willing to take risks","2012","(3a) lower tertiary education","Male","12","","",""
"10 Very willing to take risks","2012","(3a) lower tertiary education","Female","2","","",""
"10 Very willing to take risks","2012","(3b) higher tertiary education","Male","16","","",""
"10 Very willing to take risks","2012","(3b) higher tertiary education","Female","17","","",""
"0 Not at all Willing to take risks","2013","(0) in school","Male","8","","",""
"0 Not at all Willing to take risks","2013","(0) in school","Female","7","","",""
"0 Not at all Willing to take risks","2013","(1a) inadequately completed","Male","21","","",""
"0 Not at all Willing to take risks","2013","(1a) inadequately completed","Female","54","0.147440769282777","0.106635131834471","0.188246406731084"
"0 Not at all Willing to take risks","2013","(1b) general elementary school","Male","75","0.0971464535491075","0.0771187765993437","0.117174130498871"
"0 Not at all Willing to take risks","2013","(1b) general elementary school","Female","213","0.155845951398041","0.137202577743278","0.174489325052805"
"0 Not at all Willing to take risks","2013","(1c) basic vocational qualification","Male","190","0.0562111186088512","0.0479580427170129","0.0644641945006895"
"0 Not at all Willing to take risks","2013","(1c) basic vocational qualification","Female","259","0.102063933734013","0.0904095462957217","0.113718321172305"
"0 Not at all Willing to take risks","2013","(2b) intermediate general qualification","Male","7","","",""
"0 Not at all Willing to take risks","2013","(2b) intermediate general qualification","Female","23","","",""
"0 Not at all Willing to take risks","2013","(2a) intermediate vocational","Male","48","0.0237208481071701","0.0171284825210803","0.0303132136932598"
"0 Not at all Willing to take risks","2013","(2a) intermediate vocational","Female","166","0.0665375835222026","0.0574038780094768","0.0756712890349285"
"0 Not at all Willing to take risks","2013","(2c_gen) general maturity certificate","Male","34","0.0381126488098747","0.0230656608968533","0.0531596367228962"
"0 Not at all Willing to take risks","2013","(2c_gen) general maturity certificate","Female","41","0.0536612003889716","0.0370620837316395","0.0702603170463038"
"0 Not at all Willing to take risks","2013","(2c_voc) vocational maturity certificate","Male","39","0.027456917458394","0.0167271687060057","0.0381866662107824"
"0 Not at all Willing to take risks","2013","(2c_voc) vocational maturity certificate","Female","68","0.0505547549774059","0.0380331385212013","0.0630763714336104"
"0 Not at all Willing to take risks","2013","(3a) lower tertiary education","Male","15","","",""
"0 Not at all Willing to take risks","2013","(3a) lower tertiary education","Female","34","0.0417583678147564","0.0280918633111909","0.055424872318322"
"0 Not at all Willing to take risks","2013","(3b) higher tertiary education","Male","40","0.0195122888821762","0.0132077283130761","0.0258168494512763"
"0 Not at all Willing to take risks","2013","(3b) higher tertiary education","Female","74","0.0277085401471308","0.0202129067729391","0.0352041735213224"
"1","2013","(0) in school","Male","4","","",""
"1","2013","(0) in school","Female","4","","",""
"1","2013","(1a) inadequately completed","Male","18","","",""
"1","2013","(1a) inadequately completed","Female","39","0.163086945082529","0.120566396192247","0.20560749397281"
"1","2013","(1b) general elementary school","Male","43","0.0454400847876098","0.0313559682132032","0.0595242013620165"
"1","2013","(1b) general elementary school","Female","155","0.114053856584256","0.0977148918188945","0.130392821349617"
"1","2013","(1c) basic vocational qualification","Male","143","0.0504427658027518","0.042600757181875","0.0582847744236286"
"1","2013","(1c) basic vocational qualification","Female","240","0.0935709149462153","0.0823593058638244","0.104782524028606"
"1","2013","(2b) intermediate general qualification","Male","5","","",""
"1","2013","(2b) intermediate general qualification","Female","24","","",""
"1","2013","(2a) intermediate vocational","Male","87","0.0419590919089993","0.0332736036648991","0.0506445801530995"
"1","2013","(2a) intermediate vocational","Female","213","0.0733957888297718","0.0638382123814235","0.08295336527812"
"1","2013","(2c_gen) general maturity certificate","Male","27","","",""
"1","2013","(2c_gen) general maturity certificate","Female","57","0.0616219168106792","0.0439090852902554","0.079334748331103"
"1","2013","(2c_voc) vocational maturity certificate","Male","33","0.0254957950731307","0.0151459135688001","0.0358456765774613"
"1","2013","(2c_voc) vocational maturity certificate","Female","96","0.0709650297480083","0.0562898761459028","0.0856401833501138"
"1","2013","(3a) lower tertiary education","Male","25","","",""
"1","2013","(3a) lower tertiary education","Female","47","0.0462387086668647","0.0318913859174425","0.0605860314162869"
"1","2013","(3b) higher tertiary education","Male","54","0.0254249294711622","0.0182500078223284","0.0325998511199959"
"1","2013","(3b) higher tertiary education","Female","132","0.0696533031892617","0.0580282072273392","0.0812783991511842"
"2","2013","(0) in school","Male","10","","",""
"2","2013","(0) in school","Female","13","","",""
"2","2013","(1a) inadequately completed","Male","29","","",""
"2","2013","(1a) inadequately completed","Female","36","0.152488790500271","0.111113526538349","0.193864054462193"
"2","2013","(1b) general elementary school","Male","82","0.0744715340714747","0.0567174411573678","0.0922256269855817"
"2","2013","(1b) general elementary school","Female","216","0.153273972635408","0.13475693328403","0.171791011986786"
"2","2013","(1c) basic vocational qualification","Male","352","0.119412972355125","0.107793693023025","0.131032251687224"
"2","2013","(1c) basic vocational qualification","Female","366","0.12831501388034","0.115439958287626","0.141190069473054"
"2","2013","(2b) intermediate general qualification","Male","20","","",""
"2","2013","(2b) intermediate general qualification","Female","40","0.0924022665372703","0.0640580851799883","0.120746447894552"
"2","2013","(2a) intermediate vocational","Male","184","0.0842695823316733","0.0722356265722827","0.0963035380910639"
"2","2013","(2a) intermediate vocational","Female","416","0.141004899214343","0.128249985672368","0.153759812756318"
"2","2013","(2c_gen) general maturity certificate","Male","58","0.090185937988357","0.067674738611714","0.112697137365"
"2","2013","(2c_gen) general maturity certificate","Female","68","0.0659150893480028","0.0476375779685661","0.0841926007274394"
"2","2013","(2c_voc) vocational maturity certificate","Male","90","0.110334038847473","0.0897619929596754","0.130906084735271"
"2","2013","(2c_voc) vocational maturity certificate","Female","168","0.175539233064411","0.153796380276423","0.197282085852399"
"2","2013","(3a) lower tertiary education","Male","89","0.0882154882476044","0.0703031008267395","0.106127875668469"
"2","2013","(3a) lower tertiary education","Female","114","0.134195650368589","0.110907914064216","0.157483386672962"
"2","2013","(3b) higher tertiary education","Male","185","0.0940285502755998","0.0807250243146096","0.10733207623659"
"2","2013","(3b) higher tertiary education","Female","273","0.146080933287427","0.129951897671831","0.162209968903023"
"3","2013","(0) in school","Male","13","","",""
"3","2013","(0) in school","Female","23","","",""
"3","2013","(1a) inadequately completed","Male","20","","",""
"3","2013","(1a) inadequately completed","Female","31","0.106601717960905","0.0710832887985899","0.142120147123221"
"3","2013","(1b) general elementary school","Male","95","0.116724546232423","0.095010656607589","0.138438435857256"
"3","2013","(1b) general elementary school","Female","173","0.101110528016203","0.0856146130730442","0.116606442959361"
"3","2013","(1c) basic vocational qualification","Male","359","0.12403409866092","0.112223240763555","0.135844956558285"
"3","2013","(1c) basic vocational qualification","Female","367","0.140626220855326","0.127243180282302","0.15400926142835"
"3","2013","(2b) intermediate general qualification","Male","25","","",""
"3","2013","(2b) intermediate general qualification","Female","54","0.152941083416316","0.117712531224187","0.188169635608444"
"3","2013","(2a) intermediate vocational","Male","271","0.128337785976114","0.113848714625593","0.142826857326634"
"3","2013","(2a) intermediate vocational","Female","422","0.140819701018171","0.128071792493061","0.153567609543281"
"3","2013","(2c_gen) general maturity certificate","Male","65","0.0870061938686611","0.0648567972656759","0.109155590471646"
"3","2013","(2c_gen) general maturity certificate","Female","90","0.129812891106318","0.105055966391349","0.154569815821287"
"3","2013","(2c_voc) vocational maturity certificate","Male","110","0.162784776005191","0.13854466018203","0.187024891828352"
"3","2013","(2c_voc) vocational maturity certificate","Female","219","0.195336195311476","0.172677076033674","0.217995314589278"
"3","2013","(3a) lower tertiary education","Male","126","0.148444749630711","0.125989195127036","0.170900304134385"
"3","2013","(3a) lower tertiary education","Female","155","0.230635873387141","0.201856749475437","0.259414997298844"
"3","2013","(3b) higher tertiary education","Male","256","0.141065036923845","0.125198963146034","0.156931110701657"
"3","2013","(3b) higher tertiary education","Female","276","0.156455993450879","0.139865731153586","0.173046255748173"
"4","2013","(0) in school","Male","12","","",""
"4","2013","(0) in school","Female","17","","",""
"4","2013","(1a) inadequately completed","Male","11","","",""
"4","2013","(1a) inadequately completed","Female","14","","",""
"4","2013","(1b) general elementary school","Male","54","0.0702213659423218","0.0529417985427017","0.0875009333419418"
"4","2013","(1b) general elementary school","Female","104","0.0813232236629476","0.0672739280854243","0.095372519240471"
"4","2013","(1c) basic vocational qualification","Male","230","0.0860021449917709","0.0759561137071305","0.0960481762764114"
"4","2013","(1c) basic vocational qualification","Female","219","0.089524946838076","0.078533960863499","0.100515932812653"
"4","2013","(2b) intermediate general qualification","Male","18","","",""
"4","2013","(2b) intermediate general qualification","Female","43","0.153062381095919","0.117822385208606","0.188302376983231"
"4","2013","(2a) intermediate vocational","Male","173","0.0852172035309273","0.073122038367071","0.0973123686947836"
"4","2013","(2a) intermediate vocational","Female","276","0.0985853378636418","0.0876600334160978","0.109510642311186"
"4","2013","(2c_gen) general maturity certificate","Male","54","0.08712392012347","0.0649609726862685","0.109286867560671"
"4","2013","(2c_gen) general maturity certificate","Female","70","0.0934158400983828","0.07197973945454","0.114851940742226"
"4","2013","(2c_voc) vocational maturity certificate","Male","71","0.0851205172087858","0.0667970223783028","0.103444012039269"
"4","2013","(2c_voc) vocational maturity certificate","Female","97","0.0797852890457028","0.0642988906536304","0.0952716874377752"
"4","2013","(3a) lower tertiary education","Male","110","0.0952554533819013","0.0767140390573625","0.11379686770644"
"4","2013","(3a) lower tertiary education","Female","87","0.116979036042709","0.0950212929381694","0.138936779147249"
"4","2013","(3b) higher tertiary education","Male","190","0.107199883426646","0.093098753598309","0.121301013254983"
"4","2013","(3b) higher tertiary education","Female","188","0.0948400737964075","0.0814598961697134","0.108220251423102"
"5","2013","(0) in school","Male","36","0.207267406887749","0.153459176622201","0.261075637153297"
"5","2013","(0) in school","Female","35","0.136419970447063","0.091167507124164","0.181672433769963"
"5","2013","(1a) inadequately completed","Male","59","0.249894767795699","0.195458964862796","0.304330570728602"
"5","2013","(1a) inadequately completed","Female","49","0.147099349444945","0.106332824650308","0.187865874239581"
"5","2013","(1b) general elementary school","Male","160","0.175766654346085","0.150027055068825","0.201506253623344"
"5","2013","(1b) general elementary school","Female","256","0.169331211088054","0.150053816303132","0.188608605872976"
"5","2013","(1c) basic vocational qualification","Male","599","0.203929829272431","0.189492616744191","0.21836704180067"
"5","2013","(1c) basic vocational qualification","Female","565","0.231233872276004","0.215002567285629","0.247465177266379"
"5","2013","(2b) intermediate general qualification","Male","47","0.174867753199268","0.131224386866303","0.218511119532232"
"5","2013","(2b) intermediate general qualification","Female","70","0.188896497231874","0.150585276044512","0.227207718419237"
"5","2013","(2a) intermediate vocational","Male","428","0.209470322908044","0.191842060365722","0.227098585450367"
"5","2013","(2a) intermediate vocational","Female","602","0.203904407882058","0.18913847156005","0.218670344204066"
"5","2013","(2c_gen) general maturity certificate","Male","104","0.175862471198149","0.145944004670708","0.205780937725591"
"5","2013","(2c_gen) general maturity certificate","Female","124","0.164224021698157","0.136934574003166","0.191513469393149"
"5","2013","(2c_voc) vocational maturity certificate","Male","167","0.19367228113667","0.167724587131828","0.219619975141512"
"5","2013","(2c_voc) vocational maturity certificate","Female","217","0.181294418691601","0.159275270071565","0.203313567311637"
"5","2013","(3a) lower tertiary education","Male","168","0.182851287812911","0.158437536889203","0.207265038736619"
"5","2013","(3a) lower tertiary education","Female","157","0.18178432925579","0.155435562626164","0.208133095885416"
"5","2013","(3b) higher tertiary education","Male","305","0.14737535972432","0.131217976932132","0.163532742516508"
"5","2013","(3b) higher tertiary education","Female","323","0.185106049671903","0.167369704534676","0.20284239480913"
"6","2013","(0) in school","Male","24","","",""
"6","2013","(0) in school","Female","34","0.248695418799589","0.191706047578995","0.305684790020182"
"6","2013","(1a) inadequately completed","Male","20","","",""
"6","2013","(1a) inadequately completed","Female","17","","",""
"6","2013","(1b) general elementary school","Male","64","0.0795843257641084","0.0612816653645291","0.0978869861636876"
"6","2013","(1b) general elementary school","Female","103","0.0758890096519957","0.0622771520211514","0.08950086728284"
"6","2013","(1c) basic vocational qualification","Male","300","0.0937004760610787","0.0832587073054129","0.104142244816745"
"6","2013","(1c) basic vocational qualification","Female","184","0.0715073776729848","0.0615877528443068","0.0814270025016628"
"6","2013","(2b) intermediate general qualification","Male","34","0.118019160432972","0.0809504538950346","0.15508786697091"
"6","2013","(2b) intermediate general qualification","Female","36","0.0725908713649749","0.0471956155067795","0.0979861272231702"
"6","2013","(2a) intermediate vocational","Male","228","0.125147285517003","0.110813286889028","0.139481284144978"
"6","2013","(2a) intermediate vocational","Female","269","0.0971242745865929","0.0862714456689451","0.107977103504241"
"6","2013","(2c_gen) general maturity certificate","Male","79","0.188438476447398","0.15770593930369","0.219171013591106"
"6","2013","(2c_gen) general maturity certificate","Female","82","0.149814912323979","0.123526417188328","0.17610340745963"
"6","2013","(2c_voc) vocational maturity certificate","Male","93","0.100991712745565","0.0812068083789494","0.120776617112181"
"6","2013","(2c_voc) vocational maturity certificate","Female","100","0.0968690823384323","0.0799641912157831","0.113773973461082"
"6","2013","(3a) lower tertiary education","Male","148","0.153178181331145","0.13043090405095","0.175925458611339"
"6","2013","(3a) lower tertiary education","Female","65","0.0701704674393126","0.0527191979100257","0.0876217369685995"
"6","2013","(3b) higher tertiary education","Male","249","0.134025055286641","0.118496705819456","0.149553404753827"
"6","2013","(3b) higher tertiary education","Female","190","0.111325479125969","0.0969615938119489","0.125689364439989"
"7","2013","(0) in school","Male","39","0.16041754647753","0.111700892046607","0.209134200908453"
"7","2013","(0) in school","Female","42","0.182968387609473","0.131993131683165","0.233943643535781"
"7","2013","(1a) inadequately completed","Male","22","","",""
"7","2013","(1a) inadequately completed","Female","13","","",""
"7","2013","(1b) general elementary school","Male","94","0.109506942579278","0.0883893433391797","0.130624541819376"
"7","2013","(1b) general elementary school","Female","115","0.0821466965635718","0.0680327789783387","0.0962606141488049"
"7","2013","(1c) basic vocational qualification","Male","360","0.123205758293955","0.111428840490971","0.13498267609694"
"7","2013","(1c) basic vocational qualification","Female","193","0.0706910033503036","0.0608238304995484","0.0805581762010587"
"7","2013","(2b) intermediate general qualification","Male","51","0.184993122324181","0.140380266522319","0.229605978126042"
"7","2013","(2b) intermediate general qualification","Female","49","0.0995983573665099","0.0702880662516294","0.128908648481391"
"7","2013","(2a) intermediate vocational","Male","315","0.138932718121932","0.123949331714352","0.153916104529513"
"7","2013","(2a) intermediate vocational","Female","248","0.0928960548894632","0.0822572648572843","0.103534844921642"
"7","2013","(2c_gen) general maturity certificate","Male","89","0.157439522824944","0.12881684100829","0.186062204641598"
"7","2013","(2c_gen) general maturity certificate","Female","93","0.172881308229862","0.145027190939595","0.200735425520128"
"7","2013","(2c_voc) vocational maturity certificate","Male","134","0.154882379723056","0.131126625483284","0.178638133962828"
"7","2013","(2c_voc) vocational maturity certificate","Female","97","0.0715467599670847","0.0568161939815066","0.0862773259526629"
"7","2013","(3a) lower tertiary education","Male","142","0.153915158667201","0.131123149981315","0.176707167353087"
"7","2013","(3a) lower tertiary education","Female","94","0.0919218019342287","0.0721830784813436","0.111660525387114"
"7","2013","(3b) higher tertiary education","Male","288","0.179677151355523","0.162177940413262","0.197176362297784"
"7","2013","(3b) higher tertiary education","Female","188","0.106520447145768","0.0924320340430189","0.120608860248517"
"8","2013","(0) in school","Male","41","0.174113682868059","0.123775627902049","0.224451737834069"
"8","2013","(0) in school","Female","26","","",""
"8","2013","(1a) inadequately completed","Male","18","","",""
"8","2013","(1a) inadequately completed","Female","14","","",""
"8","2013","(1b) general elementary school","Male","96","0.13169036542216","0.10882265103557","0.154558079808751"
"8","2013","(1b) general elementary school","Female","69","0.0410852185906402","0.0308829043672313","0.0512875328140491"
"8","2013","(1c) basic vocational qualification","Male","283","0.0881149266361895","0.077958005232385","0.0982718480399939"
"8","2013","(1c) basic vocational qualification","Female","139","0.0515204185714629","0.0430103261474073","0.0600305109955185"
"8","2013","(2b) intermediate general qualification","Male","55","0.172846906958161","0.129403352431718","0.216290461484604"
"8","2013","(2b) intermediate general qualification","Female","36","0.0763801759026803","0.0503837972124426","0.102376554592918"
"8","2013","(2a) intermediate vocational","Male","216","0.105449340053419","0.0921443800617899","0.118754300045049"
"8","2013","(2a) intermediate vocational","Female","169","0.0589578319806085","0.0503252567998893","0.0675904071613277"
"8","2013","(2c_gen) general maturity certificate","Male","71","0.0996797043047643","0.0761370844867574","0.123222324122771"
"8","2013","(2c_gen) general maturity certificate","Female","56","0.0781403268193925","0.0583705629369242","0.0979100907018608"
"8","2013","(2c_voc) vocational maturity certificate","Male","100","0.0819492180925394","0.0639391647758956","0.0999592714091833"
"8","2013","(2c_voc) vocational maturity certificate","Female","76","0.055315175713982","0.0422501566524459","0.0683801947755181"
"8","2013","(3a) lower tertiary education","Male","102","0.0926822712499446","0.0743670158166308","0.110997526683258"
"8","2013","(3a) lower tertiary education","Female","59","0.0700540790293387","0.0526161970380362","0.0874919610206412"
"8","2013","(3b) higher tertiary education","Male","194","0.104715551579103","0.090759397738507","0.118671705419699"
"8","2013","(3b) higher tertiary education","Female","140","0.0794773578212869","0.0671252172289144","0.0918294984136595"
"9","2013","(0) in school","Male","18","","",""
"9","2013","(0) in school","Female","16","","",""
"9","2013","(1a) inadequately completed","Male","10","","",""
"9","2013","(1a) inadequately completed","Female","7","","",""
"9","2013","(1b) general elementary school","Male","32","0.0462371472897923","0.0320359760112243","0.0604383185683603"
"9","2013","(1b) general elementary school","Female","28","","",""
"9","2013","(1c) basic vocational qualification","Male","102","0.033099445843444","0.0266892903808298","0.0395096013060583"
"9","2013","(1c) basic vocational qualification","Female","38","0.0117284521419122","0.00758379043518693","0.0158731138486374"
"9","2013","(2b) intermediate general qualification","Male","14","","",""
"9","2013","(2b) intermediate general qualification","Female","15","","",""
"9","2013","(2a) intermediate vocational","Male","67","0.0415737165676636","0.0329264678087485","0.0502209653265787"
"9","2013","(2a) intermediate vocational","Female","46","0.0155097344428364","0.0109810405285543","0.0200384283571185"
"9","2013","(2c_gen) general maturity certificate","Male","27","","",""
"9","2013","(2c_gen) general maturity certificate","Female","16","","",""
"9","2013","(2c_voc) vocational maturity certificate","Male","33","0.0372940982070659","0.0248525017420802","0.0497356946720516"
"9","2013","(2c_voc) vocational maturity certificate","Female","18","","",""
"9","2013","(3a) lower tertiary education","Male","26","","",""
"9","2013","(3a) lower tertiary education","Female","8","","",""
"9","2013","(3b) higher tertiary education","Male","58","0.0353488486577285","0.0269319438508068","0.0437657534646501"
"9","2013","(3b) higher tertiary education","Female","31","0.013732063805521","0.00841748756528646","0.0190466400457555"
"10 Very willing to take risks","2013","(0) in school","Male","13","","",""
"10 Very willing to take risks","2013","(0) in school","Female","4","","",""
"10 Very willing to take risks","2013","(1a) inadequately completed","Male","15","","",""
"10 Very willing to take risks","2013","(1a) inadequately completed","Female","16","","",""
