"plh0204_h","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"6","2009","Not Working","Male","259","0.0833823819596061","0.0732432625376637","0.0935215013815486","6"
"6","2009","Full Time","Male","596","0.13657146604587","0.126628550909041","0.1465143811827","6"
"6","2009","Full Time","Female","218","0.0890899237754045","0.077725916453001","0.100453931097808","6"
"6","2009","Part Time","Female","243","0.0878975456037866","0.0778521738688455","0.0979429173387278","6"
"6","2009","Part Time","Male","130","0.11988796642969","0.101298973539734","0.138476959319647","6"
"7","2009","Full Time","Male","518","0.111023696510326","0.101927214135347","0.120120178885304","7"
"7","2009","Full Time","Female","155","0.0601072533053506","0.0506256441638727","0.0695888624468286","7"
"7","2009","Part Time","Male","150","0.132305317373564","0.11291561233905","0.151695022408078","7"
"7","2009","Part Time","Female","181","0.0558249865576528","0.0476798871039287","0.0639700860113769","7"
"7","2009","Not Working","Male","178","0.0600346189026675","0.0513224598006393","0.0687467780046957","7"
"7","2009","Not Working","Female","142","0.0350154855832556","0.0292989393555568","0.0407320318109544","7"
"8","2009","Part Time","Male","79","0.0739167909837151","0.0589442454654213","0.0888893365020089","8"
"8","2009","Part Time","Female","64","0.0220509825391116","0.0168411003058439","0.0272608647723794","8"
"8","2009","Not Working","Male","93","0.0334137563587036","0.0268227467427396","0.0400047659746675","8"
"8","2009","Full Time","Female","67","0.0337627167571652","0.0265576161993462","0.0409678173149842","8"
"8","2009","Not Working","Female","61","0.0176643906134685","0.0135677983106001","0.021760982916337","8"
"8","2009","Full Time","Male","237","0.0496939366701774","0.043401715206822","0.0559861581335328","8"
"9","2009","Full Time","Male","37","0.00860747640412546","0.00593273815186716","0.0112822146563838","9"
"9","2009","Part Time","Male","11","","","","9"
"9","2009","Part Time","Female","10","","","","9"
"9","2009","Full Time","Female","9","","","","9"
"9","2009","Not Working","Female","7","","","","9"
"9","2009","Not Working","Male","26","","","","9"
"0 Not at all Willing to take risks","2010","Full Time","Male","158","0.0267960688516169","0.022812858223847","0.0307792794793868","0"
"0 Not at all Willing to take risks","2010","Full Time","Female","126","0.0433649218518542","0.0359723293737755","0.0507575143299329","0"
"0 Not at all Willing to take risks","2010","Part Time","Male","49","0.0242497299363544","0.0166311328654372","0.0318683270072717","0"
"0 Not at all Willing to take risks","2010","Part Time","Female","275","0.053280960374896","0.0469146868062089","0.0596472339435832","0"
"0 Not at all Willing to take risks","2010","Not Working","Male","200","0.075915592289439","0.0665003258874133","0.0853308586914648","0"
"0 Not at all Willing to take risks","2010","Not Working","Female","584","0.139763006133594","0.130489026830199","0.149036985436989","0"
"1","2010","Full Time","Male","170","0.0298992880384281","0.0256984625784814","0.0341001134983747","1"
"1","2010","Full Time","Female","143","0.0599216046344769","0.0513071441226311","0.0685360651463227","1"
"1","2010","Not Working","Male","164","0.0571978207786509","0.0489429300394038","0.065452711517898","1"
"1","2010","Part Time","Male","48","0.0254991716581462","0.0176917730168581","0.0333065702994343","1"
"1","2010","Part Time","Female","280","0.0738591033664044","0.0664455013890187","0.08127270534379","1"
"1","2010","Not Working","Female","436","0.096182124546315","0.0882962730499985","0.104067976042631","1"
"10 Very willing to take risks","2010","Full Time","Male","109","0.0169432905943934","0.0137599436938937","0.0201266374948931","10"
"10 Very willing to take risks","2010","Not Working","Female","67","0.0119839077667768","0.00907357810113632","0.0148942374324172","10"
"10 Very willing to take risks","2010","Full Time","Female","27","","","","10"
"10 Very willing to take risks","2010","Part Time","Male","41","0.0216376967683159","0.0144314756724905","0.0288439178641413","10"
"10 Very willing to take risks","2010","Not Working","Male","52","0.0129406209289156","0.00892307827094808","0.0169581635868832","10"
"10 Very willing to take risks","2010","Part Time","Female","42","0.00585709085123163","0.00369410285610428","0.00802007884635898","10"
"2","2010","Not Working","Female","801","0.165845070334453","0.155897074563864","0.175793066105043","2"
"2","2010","Full Time","Male","525","0.0869558939973311","0.0800057917611561","0.0939059962335061","2"
"2","2010","Part Time","Male","118","0.0651098362020458","0.0528902694319255","0.0773294029721661","2"
"2","2010","Part Time","Female","723","0.149852697033651","0.139735316341458","0.159970077725844","2"
"2","2010","Not Working","Male","334","0.11340230813556","0.102130708757572","0.124673907513548","2"
"2","2010","Full Time","Female","387","0.150287917288693","0.137317550396741","0.163258284180644","2"
"3","2010","Full Time","Male","801","0.136019772568025","0.127564088923275","0.144475456212776","3"
"3","2010","Full Time","Female","529","0.181582642089842","0.167590670567101","0.195574613612583","3"
"3","2010","Part Time","Male","197","0.12563203602923","0.109216709358278","0.142047362700182","3"
"3","2010","Part Time","Female","758","0.169814972327227","0.159171970006908","0.180457974647547","3"
"3","2010","Not Working","Male","456","0.161567833960874","0.148484370788078","0.17465129713367","3"
"3","2010","Not Working","Female","826","0.149377472790098","0.13984354316136","0.158911402418835","3"
"4","2010","Not Working","Female","504","0.0828309169697184","0.0754589753703407","0.0902028585690961","4"
"4","2010","Not Working","Male","290","0.103400944847769","0.0925773209899816","0.114224568705556","4"
"4","2010","Full Time","Male","599","0.100138881161027","0.0927345657059815","0.107543196616073","4"
"4","2010","Full Time","Female","309","0.101356966066257","0.0904029155758725","0.112311016556642","4"
"4","2010","Part Time","Male","136","0.0928589989475276","0.0784842056239986","0.107233792271057","4"
"4","2010","Part Time","Female","527","0.106227335112009","0.0974931901334653","0.114961480090552","4"
"5","2010","Full Time","Male","1301","0.207106078988421","0.197110688401125","0.217101469575717","5"
"5","2010","Full Time","Female","631","0.210847177971218","0.196041824361703","0.225652531580733","5"
"5","2010","Part Time","Male","329","0.216914658346116","0.19650192275968","0.237327393932552","5"
"5","2010","Not Working","Female","1060","0.186472586218485","0.17605530132881","0.19688987110816","5"
"5","2010","Part Time","Female","1026","0.202152669394092","0.190768840547777","0.213536498240407","5"
"5","2010","Not Working","Male","626","0.197497881185417","0.183345953084901","0.211649809285934","5"
"6","2010","Full Time","Male","884","0.135599893385945","0.127155219511704","0.144044567260186","6"
"6","2010","Not Working","Female","422","0.0666299298044071","0.0599599800659198","0.0732998795428944","6"
"6","2010","Not Working","Male","302","0.0911722931697279","0.0809397515988871","0.101404834740569","6"
"6","2010","Full Time","Female","311","0.0957369848997904","0.0850577143704061","0.106416255429175","6"
"6","2010","Part Time","Male","186","0.135663214422518","0.118703256828335","0.152623172016702","6"
"6","2010","Part Time","Female","459","0.0930668003486083","0.0848316077459822","0.101301992951234","6"
"7","2010","Full Time","Male","985","0.144312186074389","0.135644463977849","0.152979908170929","7"
"7","2010","Full Time","Female","270","0.0868668924956417","0.076644594934429","0.0970891900568543","7"
"7","2010","Part Time","Female","396","0.0868829309956624","0.0788989557551973","0.0948669062361275","7"
"7","2010","Part Time","Male","244","0.15515049677252","0.137218920248547","0.173082073296494","7"
"7","2010","Not Working","Male","307","0.0962084164352149","0.08572622761102","0.10669060525941","7"
"7","2010","Not Working","Female","370","0.062387004850636","0.0559182629233948","0.0688557467778772","7"
"8","2010","Full Time","Male","634","0.096261636007203","0.0889864553738871","0.103536816640519","8"
"8","2010","Full Time","Female","157","0.0498413016167488","0.0419427566816113","0.0577398465518863","8"
"8","2010","Part Time","Male","174","0.104220948698039","0.0890877695220018","0.119354127874077","8"
"8","2010","Part Time","Female","245","0.0474353435782638","0.0414099284122091","0.0534607587443185","8"
"8","2010","Not Working","Female","248","0.0325541028089483","0.0278075626778589","0.0373006429400378","8"
"8","2010","Not Working","Male","256","0.0743846241546777","0.065057061695447","0.0837121866139084","8"
"9","2010","Full Time","Male","148","0.019967010333219","0.016516584703208","0.0234174359632299","9"
"9","2010","Full Time","Female","26","","","","9"
"9","2010","Part Time","Male","44","0.0330632122191863","0.0242074942640857","0.041918930174287","9"
"9","2010","Part Time","Female","50","0.0115700966179545","0.00853878803009312","0.014601405205816","9"
"9","2010","Not Working","Male","53","0.0163116641137538","0.0118087963302514","0.0208145318972562","9"
"9","2010","Not Working","Female","52","0.00597387777656836","0.00391283021748787","0.00803492533564885","9"
"0 Not at all Willing to take risks","2011","Part Time","Male","35","0.0270725647472662","0.0185221935033913","0.0356229359911411","0"
"0 Not at all Willing to take risks","2011","Full Time","Female","98","0.0322612325089761","0.025683578503174","0.0388388865147782","0"
"0 Not at all Willing to take risks","2011","Not Working","Male","210","0.0666101243556753","0.0582533879578911","0.0749668607534595","0"
"0 Not at all Willing to take risks","2011","Full Time","Male","80","0.0156514909077868","0.0122189256502214","0.0190840561653522","0"
"0 Not at all Willing to take risks","2011","Part Time","Female","148","0.0458337061345995","0.0389104786287785","0.0527569336404204","0"
"0 Not at all Willing to take risks","2011","Not Working","Female","451","0.112688189397119","0.103646097503208","0.121730281291029","0"
"1","2011","Full Time","Male","118","0.0210873999829763","0.0171141125916602","0.0250606873742924","1"
"1","2011","Full Time","Female","125","0.049628197982418","0.0415435241741147","0.0577128717907212","1"
"1","2011","Not Working","Male","188","0.0606288913834229","0.0526306694449926","0.0686271133218532","1"
"1","2011","Part Time","Female","191","0.0543803046115563","0.0468730153063056","0.0618875939168071","1"
"1","2011","Part Time","Male","31","0.0179251086268196","0.010935010895019","0.0249152063586203","1"
"1","2011","Not Working","Female","396","0.0929668559642763","0.0846632403820093","0.101270471546543","1"
"10 Very willing to take risks","2011","Not Working","Male","32","0.0128616499577126","0.00908529861655217","0.016638001298873","10"
"10 Very willing to take risks","2011","Not Working","Female","38","0.00712069979787074","0.00471633062339149","0.00952506897234998","10"
"10 Very willing to take risks","2011","Full Time","Male","62","0.0122833020510583","0.00923722934234843","0.0153293747597683","10"
"10 Very willing to take risks","2011","Full Time","Female","29","","","","10"
"10 Very willing to take risks","2011","Part Time","Male","30","0.0235293103621877","0.0155435871929259","0.0315150335314494","10"
"10 Very willing to take risks","2011","Part Time","Female","21","","","","10"
"2","2011","Not Working","Male","342","0.107332378671618","0.0969584010624859","0.117706356280751","2"
"2","2011","Full Time","Male","373","0.0712540327582994","0.0641399371582101","0.0783681283583887","2"
"2","2011","Full Time","Female","309","0.112681810269677","0.100910682384781","0.124452938154572","2"
"2","2011","Part Time","Male","99","0.0704650820018764","0.0569816676396509","0.083948496364102","2"
"2","2011","Part Time","Female","425","0.126198086019312","0.115204561235683","0.13719161080294","2"
"2","2011","Not Working","Female","674","0.14989080675448","0.139683376063427","0.160098237445533","2"
"3","2011","Full Time","Male","580","0.112698769153259","0.10395373257481","0.121443805731709","3"
"3","2011","Full Time","Female","420","0.155352734693607","0.141867807080877","0.168837662306337","3"
"3","2011","Part Time","Female","540","0.150717815498463","0.138873434135889","0.162562196861038","3"
"3","2011","Part Time","Male","147","0.0993287126854333","0.0835707303807834","0.115086694990083","3"
"3","2011","Not Working","Female","690","0.145400950012118","0.135321045693049","0.155480854331186","3"
"3","2011","Not Working","Male","414","0.117104729590412","0.106328251483525","0.1278812076973","3"
"4","2011","Full Time","Male","517","0.103401653625994","0.094981321714545","0.111821985537444","4"
"4","2011","Full Time","Female","322","0.11739136590915","0.105408694731381","0.12937403708692","4"
"4","2011","Not Working","Male","352","0.101348476884651","0.0912340958987305","0.111462857870571","4"
"4","2011","Not Working","Female","500","0.100746395982957","0.0921394824923358","0.109353309473578","4"
"4","2011","Part Time","Male","118","0.0783682517509928","0.0642093737834674","0.0925271297185182","4"
"4","2011","Part Time","Female","392","0.0951484886740908","0.0854345874031942","0.104862389944987","4"
"5","2011","Full Time","Male","1100","0.224375999358991","0.212839333299894","0.235912665418087","5"
"5","2011","Full Time","Female","617","0.214025795623665","0.198757565940161","0.22929402530717","5"
"5","2011","Part Time","Male","321","0.247396278153702","0.224663118199944","0.27012943810746","5"
"5","2011","Part Time","Female","843","0.242125521666252","0.227943994353175","0.256307048979328","5"
"5","2011","Not Working","Female","990","0.202107367179819","0.19062437987532","0.213590354484318","5"
"5","2011","Not Working","Male","824","0.235054611651288","0.220843284360715","0.249265938941861","5"
"6","2011","Full Time","Male","700","0.140818246367192","0.131199056646615","0.150437436087769","6"
"6","2011","Full Time","Female","336","0.114600216358938","0.102742149284205","0.12645828343367","6"
"6","2011","Part Time","Male","180","0.121644655718699","0.104423524068837","0.138865787368561","6"
"6","2011","Part Time","Female","398","0.114982211319789","0.104421445602875","0.125542977036703","6"
"6","2011","Not Working","Male","353","0.0962503041334649","0.0863656796460344","0.106134928620895","6"
"6","2011","Not Working","Female","416","0.0814047353462889","0.0735852436948013","0.0892242269977764","6"
"7","2011","Full Time","Male","821","0.156269017882285","0.146227371080429","0.166310664684141","7"
"7","2011","Full Time","Female","323","0.115127591150708","0.10324581096017","0.127009371341246","7"
"7","2011","Part Time","Female","322","0.0963969427278382","0.086626267994225","0.106167617461451","7"
"7","2011","Part Time","Male","234","0.190233430342007","0.169555675245443","0.21091118543857","7"
"7","2011","Not Working","Male","395","0.111210943796767","0.100674158022094","0.121747729571439","7"
"7","2011","Not Working","Female","302","0.0644120329808203","0.057392351572954","0.0714317143886867","7"
"8","2011","Part Time","Male","142","0.093592042507851","0.0782472378777071","0.108936847137995","8"
"8","2011","Part Time","Female","192","0.0590678394991682","0.051263093400812","0.0668725855975245","8"
"8","2011","Full Time","Male","541","0.115926586704883","0.107073347643667","0.1247798257661","8"
"8","2011","Full Time","Female","162","0.0660156771780229","0.0567719990925689","0.0752593552634769","8"
"8","2011","Not Working","Male","262","0.077544714067536","0.0685810865873013","0.0865083415477708","8"
"8","2011","Not Working","Female","206","0.0366294594269492","0.0312578612179565","0.0420010576359419","8"
"9","2011","Full Time","Male","131","0.0262335012072744","0.0218135034916474","0.0306534989229014","9"
"9","2011","Part Time","Male","47","0.0304445631031652","0.0213930488000248","0.0394960774063055","9"
"9","2011","Part Time","Female","33","0.00959615306821409","0.00636870827255257","0.0128235978638756","9"
"9","2011","Not Working","Male","48","0.014053175507452","0.0101081572328945","0.0179981937820095","9"
"9","2011","Full Time","Female","31","0.0135735818601801","0.00926602460506725","0.017881139115293","9"
"9","2011","Not Working","Female","35","0.00663250715730231","0.00431145221737827","0.00895356209722636","9"
"0 Not at all Willing to take risks","2012","Part Time","Male","31","0.0130278308811352","0.00774818564083765","0.0183074761214328","0"
"0 Not at all Willing to take risks","2012","Part Time","Female","164","0.0306550806190372","0.0261740980243584","0.035136063213716","0"
"0 Not at all Willing to take risks","2012","Not Working","Male","169","0.0489447677417323","0.0421163290820147","0.0557732064014499","0"
"0 Not at all Willing to take risks","2012","Not Working","Female","435","0.0927731045191492","0.0854065086542245","0.100139700384074","0"
"0 Not at all Willing to take risks","2012","Full Time","Male","89","0.0143367225542945","0.0115451714383381","0.0171282736702509","0"
"0 Not at all Willing to take risks","2012","Full Time","Female","94","0.0248239903319489","0.0196307100340423","0.0300172706298554","0"
"1","2012","Full Time","Male","130","0.0195659621106555","0.0163134707608176","0.0228184534604935","1"
"1","2012","Not Working","Male","140","0.0378253619984781","0.0317874899427663","0.04386323405419","1"
"1","2012","Full Time","Female","121","0.0341967909377579","0.0281308041345368","0.0402627777409791","1"
"1","2012","Part Time","Male","24","","","","1"
"1","2012","Part Time","Female","245","0.0450634632807094","0.0396710596252967","0.0504558669361221","1"
"1","2012","Not Working","Female","357","0.0695057887245146","0.0630482775352587","0.0759632999137704","1"
"10 Very willing to take risks","2012","Full Time","Male","131","0.0169166112815181","0.0138882462700877","0.0199449762929485","10"
"10 Very willing to take risks","2012","Part Time","Male","56","0.0246157591044222","0.0174011847101856","0.0318303334986588","10"
"10 Very willing to take risks","2012","Not Working","Female","68","0.00787677915909483","0.00563209633464177","0.0101214619835479","10"
"10 Very willing to take risks","2012","Full Time","Female","44","0.0100162339487094","0.00669246574548759","0.0133400021519312","10"
"10 Very willing to take risks","2012","Not Working","Male","63","0.0150031413266992","0.0111556829537808","0.0188505996996177","10"
"10 Very willing to take risks","2012","Part Time","Female","66","0.0126765370630568","0.00976841319610393","0.0155846609300097","10"
"2","2012","Full Time","Male","436","0.0587968546587162","0.0532725822259341","0.0643211270914982","2"
"2","2012","Full Time","Female","340","0.105254718128118","0.095011534526477","0.11549790172976","2"
"2","2012","Not Working","Male","338","0.096410072900605","0.0870686657178534","0.105751480083357","2"
"2","2012","Not Working","Female","710","0.127604345414945","0.119132318624578","0.136076372205312","2"
"2","2012","Part Time","Male","99","0.0502927451474225","0.0401170571862283","0.0604684331086166","2"
"2","2012","Part Time","Female","651","0.113642369475762","0.105392302189973","0.121892436761551","2"
"3","2012","Full Time","Male","734","0.0987436167950591","0.0917381827588076","0.105749050831311","3"
"3","2012","Full Time","Female","502","0.140047196094943","0.128463718047035","0.151630674142851","3"
"3","2012","Part Time","Female","829","0.141936098288968","0.132864389431894","0.151007807146042","3"
"3","2012","Part Time","Male","172","0.0947576060013495","0.0811210181568577","0.108394193845841","3"
"3","2012","Not Working","Male","429","0.104992490676214","0.0952905667347123","0.114694414617715","3"
"3","2012","Not Working","Female","824","0.14048650271811","0.131662990473547","0.149310014962674","3"
"4","2012","Full Time","Male","649","0.0888985676572595","0.0822153269611264","0.0955818083533926","4"
"4","2012","Full Time","Female","379","0.112356223947537","0.101815210045521","0.122897237849553","4"
"4","2012","Part Time","Male","172","0.0976590074925209","0.0838374263068241","0.111480588678218","4"
"4","2012","Part Time","Female","635","0.120093700680302","0.11164361361274","0.128543787747864","4"
"4","2012","Not Working","Male","400","0.0996969221138295","0.0902149068583492","0.10917893736931","4"
"4","2012","Not Working","Female","601","0.101618250354142","0.0939461520573257","0.109290348650958","4"
"5","2012","Full Time","Female","779","0.228163285933617","0.214156126876489","0.242170444990744","5"
"5","2012","Full Time","Male","1418","0.219173683631816","0.20945901971919","0.228888347544443","5"
"5","2012","Part Time","Male","385","0.225105555031292","0.205659540218851","0.244551569843734","5"
"5","2012","Part Time","Female","1376","0.224996495100712","0.214141676598162","0.235851313603261","5"
"5","2012","Not Working","Male","932","0.252409270582142","0.238660938573117","0.266157602591167","5"
"5","2012","Not Working","Female","1382","0.222843001228521","0.212276000868115","0.233410001588927","5"
"6","2012","Part Time","Male","231","0.124976205043468","0.109579073138571","0.140373336948366","6"
"6","2012","Part Time","Female","651","0.121566386239176","0.113071763754259","0.130061008724094","6"
"6","2012","Full Time","Male","972","0.132658817835362","0.124693201198648","0.140624434472076","6"
"6","2012","Full Time","Female","427","0.114101892925366","0.103489757733889","0.124714028116843","6"
"6","2012","Not Working","Male","485","0.120351766231473","0.110053925788765","0.130649606674181","6"
"6","2012","Not Working","Female","585","0.0916894139647477","0.0843615967468381","0.0990172311826572","6"
"7","2012","Full Time","Female","441","0.13623415269038","0.124784153021519","0.14768415235924","7"
"7","2012","Full Time","Male","1245","0.174937263912785","0.16601569966936","0.183858828156211","7"
"7","2012","Part Time","Female","648","0.117020069449812","0.108664261520341","0.125375877379282","7"
"7","2012","Part Time","Male","317","0.189882411563901","0.171621071995099","0.208143751132703","7"
"7","2012","Not Working","Male","456","0.112998092035272","0.102978195452021","0.123017988618523","7"
"7","2012","Not Working","Female","534","0.0804259187022019","0.0735205127019202","0.0873313247024837","7"
"8","2012","Full Time","Male","911","0.139275668566092","0.131145004421747","0.147406332710437","8"
"8","2012","Part Time","Male","221","0.123863026043525","0.108524872556339","0.139201179530711","8"
"8","2012","Part Time","Female","332","0.0571174127551743","0.0510849322412367","0.0631498932691119","8"
"8","2012","Not Working","Male","327","0.0873629915666621","0.0784262706959749","0.0962997124373492","8"
"8","2012","Not Working","Female","385","0.0575843292809412","0.0516691045705056","0.0634995539913767","8"
"8","2012","Full Time","Female","254","0.0747461063248607","0.0659682349985332","0.0835239776511881","8"
"9","2012","Full Time","Male","251","0.0366962309964413","0.0322810479221675","0.0411114140707151","9"
"9","2012","Part Time","Female","88","0.0152323870472911","0.0120486754587807","0.0184160986358015","9"
"9","2012","Part Time","Male","64","0.0335757721200395","0.0251886466301508","0.0419628976099282","9"
"9","2012","Full Time","Female","67","0.0200594087367631","0.0153796506863588","0.0247391667871675","9"
"9","2012","Not Working","Male","96","0.0240051228268933","0.0191607100356274","0.0288495356181591","9"
"9","2012","Not Working","Female","77","0.0075925659336322","0.00538843630755685","0.00979669555970755","9"
"0 Not at all Willing to take risks","2013","Part Time","Male","25","","","","0"
"0 Not at all Willing to take risks","2013","Full Time","Female","108","0.0366584692522003","0.0293973176746674","0.0439196208297333","0"
"0 Not at all Willing to take risks","2013","Part Time","Female","153","0.0488067873172493","0.0414908483005685","0.05612272633393","0"
"0 Not at all Willing to take risks","2013","Not Working","Male","378","0.0648398656495618","0.058357407864952","0.0713223234341715","0"
"0 Not at all Willing to take risks","2013","Full Time","Male","92","0.0220240918394063","0.0176954999484375","0.0263526837303751","0"
"0 Not at all Willing to take risks","2013","Not Working","Female","713","0.115864862943279","0.108231731092001","0.123497994794557","0"
"1","2013","Full Time","Male","142","0.0276524557646282","0.0228161787054652","0.0324887328237913","1"
"1","2013","Full Time","Female","167","0.0616233073173038","0.0523317329841374","0.0709148816504702","1"
"1","2013","Part Time","Male","31","0.0231466517550131","0.014853775417342","0.0314395280926841","1"
"1","2013","Part Time","Female","259","0.0780660841310719","0.0689569585738845","0.0871752096882593","1"
"1","2013","Not Working","Male","276","0.0528959539629053","0.0470036421010687","0.0587882658247419","1"
"1","2013","Not Working","Female","605","0.092087664759793","0.0851917759361033","0.0989835535834828","1"
"10 Very willing to take risks","2013","Full Time","Male","73","0.0168941328467809","0.013093099715416","0.0206951659781458","10"
"10 Very willing to take risks","2013","Full Time","Female","27","","","","10"
"10 Very willing to take risks","2013","Part Time","Male","29","","","","10"
"10 Very willing to take risks","2013","Part Time","Female","32","0.0118768657734485","0.00819852422745579","0.0155552073194411","10"
"10 Very willing to take risks","2013","Not Working","Male","177","0.0240186144176783","0.0199880079802019","0.0280492208551547","10"
"10 Very willing to take risks","2013","Not Working","Female","113","0.0102204906020746","0.00782180867003389","0.0126191725341153","10"
"2","2013","Full Time","Female","341","0.136444859682952","0.123181552618861","0.149708166747042","2"
"2","2013","Full Time","Male","420","0.0856892604562808","0.07743375504305","0.0939447658695116","2"
"2","2013","Part Time","Male","103","0.0926182056624985","0.0766303717540511","0.108606039570946","2"
"2","2013","Part Time","Female","509","0.140533711528271","0.128733215145271","0.152334207911271","2"
"2","2013","Not Working","Male","597","0.112352587793169","0.104039020101207","0.120666155485132","2"
"2","2013","Not Working","Female","894","0.133542191345557","0.125429769570333","0.141654613120781","2"
"3","2013","Full Time","Male","564","0.136172462891347","0.12605686104413","0.146288064738563","3"
"3","2013","Full Time","Female","439","0.174343867005314","0.159683962517797","0.18900377149283","3"
"3","2013","Part Time","Female","514","0.143785961484146","0.131872306752247","0.155699616216045","3"
"3","2013","Part Time","Male","157","0.110837534383827","0.093524212452098","0.128150856315556","3"
"3","2013","Not Working","Male","632","0.121047322150525","0.112460430328622","0.129634213972429","3"
"3","2013","Not Working","Female","888","0.133584459014451","0.125470951406893","0.14169796662201","3"
"4","2013","Part Time","Male","122","0.10595164180756","0.0889777759310367","0.122925507684084","4"
"4","2013","Part Time","Female","298","0.0928774858338707","0.0830218694016666","0.102733102266075","4"
"4","2013","Not Working","Male","420","0.0810602006515792","0.0738752627395694","0.0882451385635891","4"
"4","2013","Full Time","Female","271","0.0998382663754536","0.0882548414850071","0.1114216912659","4"
"4","2013","Full Time","Male","395","0.0863033901050801","0.0780211370973838","0.0945856431127765","4"
"4","2013","Not Working","Female","563","0.0900763082076508","0.0832485939338218","0.0969040224814798","4"
"5","2013","Full Time","Female","480","0.198535047923737","0.183121981211236","0.213948114636238","5"
"5","2013","Part Time","Male","243","0.184229869131422","0.162849739336255","0.205609998926589","5"
"5","2013","Full Time","Male","805","0.190991403889748","0.17939783792789","0.202584969851606","5"
"5","2013","Part Time","Female","686","0.209569708832651","0.195750230884819","0.223389186780483","5"
"5","2013","Not Working","Male","1083","0.192968301347933","0.18257953603854","0.203357066657326","5"
"5","2013","Not Working","Female","1288","0.186929116608947","0.177631529752616","0.196226703465277","5"
"6","2013","Part Time","Male","144","0.127252757999577","0.108873657178741","0.145631858820413","6"
"6","2013","Part Time","Female","304","0.103560611192891","0.0932150664690245","0.113906155916757","6"
"6","2013","Not Working","Male","573","0.104705864919165","0.0966456981851347","0.112766031653196","6"
"6","2013","Not Working","Female","540","0.0803471480846777","0.0738643162378923","0.0868299799314631","6"
"6","2013","Full Time","Female","259","0.0970806032019627","0.0856407902807975","0.108520416123128","6"
"6","2013","Full Time","Male","551","0.12524397427681","0.115481600083562","0.135006348470058","6"
"7","2013","Full Time","Male","714","0.160375911562019","0.149552963545497","0.171198859578541","7"
"7","2013","Full Time","Female","247","0.10054464287691","0.0889248744697031","0.112164411284117","7"
"7","2013","Part Time","Male","205","0.164127410824697","0.143700296630947","0.184554525018447","7"
"7","2013","Part Time","Female","346","0.0993829506871535","0.0892246369876752","0.109541264386632","7"
"7","2013","Not Working","Male","656","0.117599058647169","0.109118771542876","0.126079345751461","7"
"7","2013","Not Working","Female","575","0.0812942828370822","0.0747767117838407","0.0878118538903237","7"
"8","2013","Not Working","Male","555","0.0889621567900612","0.0814675903837174","0.096456723196405","8"
"8","2013","Full Time","Female","196","0.0710860111299406","0.0611569537133178","0.0810150685465634","8"
"8","2013","Part Time","Male","157","0.114058026464798","0.0965268128711104","0.131589240058486","8"
"8","2013","Part Time","Female","183","0.0574079353819688","0.0495094567354399","0.0653064140284977","8"
"8","2013","Not Working","Female","435","0.0598390652529576","0.0541823923805417","0.0654957381253735","8"
"8","2013","Full Time","Male","500","0.108492728412346","0.0993200468016252","0.117665410023068","8"
"9","2013","Full Time","Male","160","0.0401601879555538","0.0343694914108874","0.0459508845002202","9"
"9","2013","Part Time","Male","47","0.0377357829820643","0.0272265682316414","0.0482449977324873","9"
"9","2013","Part Time","Female","48","0.0141318978372788","0.0101241051654579","0.0181396905090996","9"
"9","2013","Full Time","Female","38","0.012711539292644","0.00838292089892459","0.0170401576863635","9"
"9","2013","Not Working","Male","196","0.0395500736702522","0.034419255029448","0.0446808923110564","9"
"9","2013","Not Working","Female","140","0.0162144103435302","0.0132023173831953","0.0192265033038652","9"
"0 Not at all Willing to take risks","2014","Part Time","Male","60","0.0236818802908735","0.0168910368972501","0.0304727236844969","0"
"0 Not at all Willing to take risks","2014","Part Time","Female","293","0.0438784194648023","0.0385090382974422","0.0492478006321624","0"
"0 Not at all Willing to take risks","2014","Not Working","Male","251","0.0688013821738427","0.0607429931595893","0.076859771188096","0"
"0 Not at all Willing to take risks","2014","Not Working","Female","589","0.12111615546185","0.112520954059589","0.12971135686411","0"
"0 Not at all Willing to take risks","2014","Full Time","Male","191","0.0249099185330648","0.0211744855220217","0.0286453515441078","0"
"0 Not at all Willing to take risks","2014","Full Time","Female","141","0.0344716608696501","0.0284258883068096","0.0405174334324906","0"
"1","2014","Full Time","Female","146","0.0462949789160957","0.0393317260220604","0.0532582318101309","1"
"1","2014","Full Time","Male","171","0.0204521371780288","0.0170596781703469","0.0238445961857107","1"
"1","2014","Not Working","Male","172","0.048958657295894","0.0420888756453289","0.0558284389464592","1"
"1","2014","Part Time","Male","49","0.0184546160441423","0.0124438801060025","0.024465351982282","1"
"1","2014","Part Time","Female","289","0.0537531632694935","0.047840999975341","0.059665326563646","1"
"1","2014","Not Working","Female","405","0.0850109409922895","0.0776635248065369","0.092358357178042","1"
"10 Very willing to take risks","2014","Full Time","Male","144","0.0199607046229222","0.0166084105582068","0.0233129986876376","10"
"10 Very willing to take risks","2014","Full Time","Female","56","0.0184093795027416","0.0139546333267053","0.0228641256787779","10"
"10 Very willing to take risks","2014","Part Time","Male","68","0.030974709289461","0.0232373792000158","0.0387120393789063","10"
"10 Very willing to take risks","2014","Not Working","Male","72","0.021198155120577","0.016612251653917","0.025784058587237","10"
"10 Very willing to take risks","2014","Not Working","Female","74","0.0103390620059835","0.00767421019882443","0.0130039138131425","10"
"10 Very willing to take risks","2014","Part Time","Female","70","0.0162532390524452","0.0129384659487391","0.0195680121561513","10"
