"plh0204_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3","2006","Not Employed","(2a) intermediate vocational","157","0.113766610283724","0.0967464419602928","0.130786778607156"
"3","2006","Not Employed","(2c_gen) general maturity certificate","43","0.105582213099782","0.074437962586658","0.136726463612906"
"3","2006","Not Employed","(2c_voc) vocational maturity certificate","47","0.0810581096239962","0.0545430171093337","0.107573202138659"
"3","2006","Not Employed","(3a) lower tertiary education","52","0.0975696802059912","0.0721144446970545","0.123024915714928"
"3","2006","Not Employed","(3b) higher tertiary education","72","0.100320046534671","0.0771171052170002","0.123522987852342"
"3","2006","Employed","(0) in school","5","","",""
"3","2006","Employed","(1a) inadequately completed","14","","",""
"3","2006","Employed","(1b) general elementary school","86","0.10775113660298","0.084290447593645","0.131211825612315"
"3","2006","Employed","(1c) basic vocational qualification","353","0.122147382178987","0.11049365700553","0.133801107352445"
"3","2006","Employed","(2b) intermediate general qualification","23","","",""
"3","2006","Employed","(2a) intermediate vocational","452","0.113231684232108","0.103185715619525","0.123277652844691"
"3","2006","Employed","(2c_gen) general maturity certificate","41","0.082380733868218","0.0571176430929393","0.107643824643497"
"3","2006","Employed","(2c_voc) vocational maturity certificate","146","0.111250078829255","0.0936272828330631","0.128872874825448"
"3","2006","Employed","(3a) lower tertiary education","162","0.137837079523446","0.118981352552628","0.156692806494264"
"3","2006","Employed","(3b) higher tertiary education","255","0.118634827710674","0.104879937178425","0.132389718242923"
"4","2006","Not Employed","(0) in school","24","","",""
"4","2006","Not Employed","(1a) inadequately completed","9","","",""
"4","2006","Not Employed","(1b) general elementary school","110","0.0831612938867179","0.0679629749849779","0.098359612788458"
"4","2006","Not Employed","(1c) basic vocational qualification","333","0.0990657810192849","0.0885829359034246","0.109548626135145"
"4","2006","Not Employed","(2b) intermediate general qualification","14","","",""
"4","2006","Not Employed","(2a) intermediate vocational","132","0.0989092705482209","0.0829068695995376","0.114911671496904"
"4","2006","Not Employed","(2c_gen) general maturity certificate","32","0.0898541232815846","0.0608715596245078","0.118836686938661"
"4","2006","Not Employed","(2c_voc) vocational maturity certificate","39","0.0943132406744878","0.0659192634513024","0.122707217897673"
"4","2006","Not Employed","(3a) lower tertiary education","64","0.121872495095984","0.0938088240526638","0.149936166139305"
"4","2006","Not Employed","(3b) higher tertiary education","82","0.131458285196816","0.105361051196628","0.157555519197004"
"4","2006","Employed","(0) in school","8","","",""
"4","2006","Employed","(1a) inadequately completed","10","","",""
"4","2006","Employed","(1b) general elementary school","68","0.0936045842359848","0.0715654647012784","0.115643703770691"
"4","2006","Employed","(1c) basic vocational qualification","318","0.100795019483569","0.0900807941895772","0.11150924477756"
"4","2006","Employed","(2b) intermediate general qualification","24","","",""
"4","2006","Employed","(2a) intermediate vocational","392","0.106982488830114","0.0971833234857688","0.116781654174459"
"4","2006","Employed","(2c_gen) general maturity certificate","55","0.106322497997764","0.0779990976608822","0.134645898334646"
"4","2006","Employed","(2c_voc) vocational maturity certificate","144","0.138651953752658","0.119283845857269","0.158020061648046"
"4","2006","Employed","(3a) lower tertiary education","139","0.125517949015508","0.107396457243709","0.143639440787308"
"4","2006","Employed","(3b) higher tertiary education","228","0.113603772672539","0.100105337645077","0.1271022077"
"5","2006","Not Employed","(0) in school","59","0.176061871911993","0.135215375096115","0.216908368727871"
"5","2006","Not Employed","(1a) inadequately completed","28","","",""
"5","2006","Not Employed","(1b) general elementary school","233","0.189861354072656","0.168274645618371","0.211448062526941"
"5","2006","Not Employed","(1c) basic vocational qualification","734","0.235632137816456","0.220740609721517","0.250523665911395"
"5","2006","Not Employed","(2b) intermediate general qualification","55","0.245278436051445","0.187633087702514","0.302923784400375"
"5","2006","Not Employed","(2a) intermediate vocational","357","0.253122773842708","0.229816512800705","0.276429034884712"
"5","2006","Not Employed","(2c_gen) general maturity certificate","77","0.186810989658899","0.147309884093024","0.226312095224774"
"5","2006","Not Employed","(2c_voc) vocational maturity certificate","95","0.221295060407759","0.180965525724107","0.261624595091411"
"5","2006","Not Employed","(3a) lower tertiary education","154","0.287831885522697","0.248992392396853","0.326671378648541"
"5","2006","Not Employed","(3b) higher tertiary education","142","0.204195634851474","0.173061877038338","0.23532939266461"
"5","2006","Employed","(0) in school","14","","",""
"5","2006","Employed","(1a) inadequately completed","12","","",""
"5","2006","Employed","(1b) general elementary school","165","0.281572883678348","0.247541970483224","0.315603796873473"
"5","2006","Employed","(1c) basic vocational qualification","788","0.269943555066204","0.254144664639622","0.285742445492787"
"5","2006","Employed","(2b) intermediate general qualification","91","0.224431583543295","0.181747387760009","0.267115779326582"
"5","2006","Employed","(2a) intermediate vocational","982","0.265057210836752","0.251064581557653","0.27904984011585"
"5","2006","Employed","(2c_gen) general maturity certificate","85","0.184019349407744","0.148414097039732","0.219624601775757"
"5","2006","Employed","(2c_voc) vocational maturity certificate","264","0.207089459583427","0.184378998301706","0.229799920865149"
"5","2006","Employed","(3a) lower tertiary education","290","0.208902085056912","0.186666319498007","0.231137850615817"
"5","2006","Employed","(3b) higher tertiary education","426","0.19107998471696","0.174356241770626","0.207803727663294"
"6","2006","Not Employed","(0) in school","57","0.168163529631157","0.128052875607608","0.208274183654705"
"6","2006","Not Employed","(1a) inadequately completed","11","","",""
"6","2006","Not Employed","(1b) general elementary school","87","0.0686558771048425","0.0547376982419356","0.0825740559677493"
"6","2006","Not Employed","(1c) basic vocational qualification","255","0.0819513690369684","0.0723267899797428","0.0915759480941939"
"6","2006","Not Employed","(2b) intermediate general qualification","24","","",""
"6","2006","Not Employed","(2a) intermediate vocational","141","0.108294298186031","0.0916373300565248","0.124951266315537"
"6","2006","Not Employed","(2c_gen) general maturity certificate","54","0.111257477050232","0.0793887384762144","0.143126215624249"
"6","2006","Not Employed","(2c_voc) vocational maturity certificate","50","0.156693286697256","0.121377502015619","0.192009071378894"
"6","2006","Not Employed","(3a) lower tertiary education","70","0.118347910047096","0.0906375762903869","0.146058243803806"
"6","2006","Not Employed","(3b) higher tertiary education","86","0.137708115333473","0.111093997581414","0.164322233085533"
"6","2006","Employed","(0) in school","4","","",""
"6","2006","Employed","(1a) inadequately completed","8","","",""
"6","2006","Employed","(1b) general elementary school","56","0.0935320892466272","0.0715006248032623","0.115563553689992"
"6","2006","Employed","(1c) basic vocational qualification","364","0.110389489967591","0.0992369008618132","0.12154207907337"
"6","2006","Employed","(2b) intermediate general qualification","48","0.119812043246072","0.0865879599299477","0.153036126562197"
"6","2006","Employed","(2a) intermediate vocational","523","0.133148611663325","0.122377924909056","0.143919298417595"
"6","2006","Employed","(2c_gen) general maturity certificate","68","0.172754336841718","0.138018791501316","0.20748988218212"
"6","2006","Employed","(2c_voc) vocational maturity certificate","178","0.143911155432869","0.124239472697295","0.163582838168443"
"6","2006","Employed","(3a) lower tertiary education","171","0.123735363368463","0.105724682094719","0.141746044642208"
"6","2006","Employed","(3b) higher tertiary education","313","0.14752618479845","0.132441085491954","0.162611284104947"
"7","2006","Not Employed","(0) in school","63","0.175672836473261","0.134861861519192","0.21648381142733"
"7","2006","Not Employed","(1a) inadequately completed","11","","",""
"7","2006","Not Employed","(1b) general elementary school","71","0.051690592661062","0.039504366060858","0.0638768192612661"
"7","2006","Not Employed","(1c) basic vocational qualification","238","0.072369560329446","0.0632780453892767","0.0814610752696152"
"7","2006","Not Employed","(2b) intermediate general qualification","31","0.125271038096956","0.0809200504471546","0.169622025746756"
"7","2006","Not Employed","(2a) intermediate vocational","133","0.0789770296754195","0.0645203680441433","0.0934336913066957"
"7","2006","Not Employed","(2c_gen) general maturity certificate","70","0.176502133061384","0.137863788738618","0.21514047738415"
"7","2006","Not Employed","(2c_voc) vocational maturity certificate","53","0.116426573005371","0.0852665143400354","0.147586631670706"
"7","2006","Not Employed","(3a) lower tertiary education","72","0.12721163548668","0.098627126826446","0.155796144146914"
"7","2006","Not Employed","(3b) higher tertiary education","92","0.159688057540856","0.131396188164178","0.187979926917534"
"7","2006","Employed","(0) in school","14","","",""
"7","2006","Employed","(1a) inadequately completed","10","","",""
"7","2006","Employed","(1b) general elementary school","66","0.0907262585714402","0.068994210530235","0.112458306612645"
"7","2006","Employed","(1c) basic vocational qualification","359","0.10824830354176","0.0971911228324803","0.11930548425104"
"7","2006","Employed","(2b) intermediate general qualification","69","0.192727878153124","0.152372882359789","0.233082873946459"
"7","2006","Employed","(2a) intermediate vocational","487","0.125878168823052","0.115361845224409","0.136394492421694"
"7","2006","Employed","(2c_gen) general maturity certificate","95","0.209028522287447","0.171666912568515","0.24639013200638"
"7","2006","Employed","(2c_voc) vocational maturity certificate","188","0.156948163008745","0.136561782759277","0.177334543258214"
"7","2006","Employed","(3a) lower tertiary education","211","0.168621049216399","0.148141472076584","0.189100626356215"
"7","2006","Employed","(3b) higher tertiary education","352","0.169577716985046","0.153614993776597","0.185540440193496"
"8","2006","Not Employed","(0) in school","58","0.176966276998777","0.136037484697942","0.217895069299611"
"8","2006","Not Employed","(1a) inadequately completed","5","","",""
"8","2006","Not Employed","(1b) general elementary school","47","0.0327266933351654","0.0229337299846971","0.0425196566856337"
"8","2006","Not Employed","(1c) basic vocational qualification","149","0.0451683408006345","0.037881298878357","0.0524553827229121"
"8","2006","Not Employed","(2b) intermediate general qualification","12","","",""
"8","2006","Not Employed","(2a) intermediate vocational","87","0.0756149375508784","0.0614435411662072","0.0897863339355495"
"8","2006","Not Employed","(2c_gen) general maturity certificate","39","0.135948932188217","0.10121372482143","0.170684139555003"
"8","2006","Not Employed","(2c_voc) vocational maturity certificate","27","","",""
"8","2006","Not Employed","(3a) lower tertiary education","43","0.085132077218437","0.0611912774193641","0.10907287701751"
"8","2006","Not Employed","(3b) higher tertiary education","53","0.101387107828222","0.0780749300095039","0.124699285646939"
"8","2006","Employed","(0) in school","14","","",""
"8","2006","Employed","(1a) inadequately completed","6","","",""
"8","2006","Employed","(1b) general elementary school","64","0.0995225083553331","0.0768716888979074","0.122173327812759"
"8","2006","Employed","(1c) basic vocational qualification","271","0.0841860920983319","0.0743043007817829","0.094067883414881"
"8","2006","Employed","(2b) intermediate general qualification","52","0.148957055308911","0.112530228921698","0.185383881696123"
"8","2006","Employed","(2a) intermediate vocational","372","0.0933891916666404","0.0841642951294289","0.102614088203852"
"8","2006","Employed","(2c_gen) general maturity certificate","48","0.0935553240799347","0.0667977154231252","0.120312932736744"
"8","2006","Employed","(2c_voc) vocational maturity certificate","107","0.0905109529767455","0.0744310224561079","0.106590883497383"
"8","2006","Employed","(3a) lower tertiary education","143","0.116382092492595","0.0988416350933427","0.133922549891848"
"8","2006","Employed","(3b) higher tertiary education","238","0.110486452177047","0.0971511183629157","0.123821785991178"
"9","2006","Not Employed","(0) in school","15","","",""
"9","2006","Not Employed","(1a) inadequately completed","1","","",""
"9","2006","Not Employed","(1b) general elementary school","10","","",""
"9","2006","Not Employed","(1c) basic vocational qualification","20","","",""
"9","2006","Not Employed","(2b) intermediate general qualification","8","","",""
"9","2006","Not Employed","(2a) intermediate vocational","27","","",""
"9","2006","Not Employed","(2c_gen) general maturity certificate","10","","",""
"9","2006","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"9","2006","Not Employed","(3a) lower tertiary education","7","","",""
"9","2006","Not Employed","(3b) higher tertiary education","18","","",""
"9","2006","Employed","(0) in school","4","","",""
"9","2006","Employed","(1a) inadequately completed","3","","",""
"9","2006","Employed","(1b) general elementary school","16","","",""
"9","2006","Employed","(1c) basic vocational qualification","72","0.0232231498219723","0.0178630839498388","0.0285832156941058"
"9","2006","Employed","(2b) intermediate general qualification","19","","",""
"9","2006","Employed","(2a) intermediate vocational","84","0.0247035888919499","0.0197826146886332","0.0296245630952665"
"9","2006","Employed","(2c_gen) general maturity certificate","15","","",""
"9","2006","Employed","(2c_voc) vocational maturity certificate","27","","",""
"9","2006","Employed","(3a) lower tertiary education","29","","",""
"9","2006","Employed","(3b) higher tertiary education","52","0.0208763196338076","0.014794705803879","0.0269579334637363"
"10 Very willing to take risks","2006","Not Employed","(0) in school","7","","",""
"10 Very willing to take risks","2006","Not Employed","(1a) inadequately completed","3","","",""
"10 Very willing to take risks","2006","Not Employed","(1b) general elementary school","16","","",""
"10 Very willing to take risks","2006","Not Employed","(1c) basic vocational qualification","33","0.0118485384255392","0.00805176270785797","0.0156453141432205"
"10 Very willing to take risks","2006","Not Employed","(2b) intermediate general qualification","4","","",""
"10 Very willing to take risks","2006","Not Employed","(2a) intermediate vocational","19","","",""
"10 Very willing to take risks","2006","Not Employed","(2c_gen) general maturity certificate","1","","",""
"10 Very willing to take risks","2006","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"10 Very willing to take risks","2006","Not Employed","(3a) lower tertiary education","5","","",""
"10 Very willing to take risks","2006","Not Employed","(3b) higher tertiary education","7","","",""
"10 Very willing to take risks","2006","Employed","(0) in school","4","","",""
"10 Very willing to take risks","2006","Employed","(1a) inadequately completed","","","",""
"10 Very willing to take risks","2006","Employed","(1b) general elementary school","15","","",""
"10 Very willing to take risks","2006","Employed","(1c) basic vocational qualification","58","0.0253387564517438","0.0197459294864379","0.0309315834170496"
"10 Very willing to take risks","2006","Employed","(2b) intermediate general qualification","4","","",""
"10 Very willing to take risks","2006","Employed","(2a) intermediate vocational","36","0.0107096712007642","0.0074464035162454","0.013972938885283"
"10 Very willing to take risks","2006","Employed","(2c_gen) general maturity certificate","7","","",""
"10 Very willing to take risks","2006","Employed","(2c_voc) vocational maturity certificate","19","","",""
"10 Very willing to take risks","2006","Employed","(3a) lower tertiary education","14","","",""
"10 Very willing to take risks","2006","Employed","(3b) higher tertiary education","22","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(0) in school","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(1a) inadequately completed","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(1b) general elementary school","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(1c) basic vocational qualification","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(2b) intermediate general qualification","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(2a) intermediate vocational","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(3a) lower tertiary education","","","",""
"0 Not at all Willing to take risks","2007","Not Employed","(3b) higher tertiary education","","","",""
"0 Not at all Willing to take risks","2007","Employed","(0) in school","","","",""
"0 Not at all Willing to take risks","2007","Employed","(1a) inadequately completed","","","",""
"0 Not at all Willing to take risks","2007","Employed","(1b) general elementary school","","","",""
"0 Not at all Willing to take risks","2007","Employed","(1c) basic vocational qualification","","","",""
"0 Not at all Willing to take risks","2007","Employed","(2b) intermediate general qualification","","","",""
"0 Not at all Willing to take risks","2007","Employed","(2a) intermediate vocational","","","",""
"0 Not at all Willing to take risks","2007","Employed","(2c_gen) general maturity certificate","","","",""
"0 Not at all Willing to take risks","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"0 Not at all Willing to take risks","2007","Employed","(3a) lower tertiary education","","","",""
"0 Not at all Willing to take risks","2007","Employed","(3b) higher tertiary education","","","",""
"1","2007","Not Employed","(0) in school","","","",""
"1","2007","Not Employed","(1a) inadequately completed","","","",""
"1","2007","Not Employed","(1b) general elementary school","","","",""
"1","2007","Not Employed","(1c) basic vocational qualification","","","",""
"1","2007","Not Employed","(2b) intermediate general qualification","","","",""
"1","2007","Not Employed","(2a) intermediate vocational","","","",""
"1","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"1","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"1","2007","Not Employed","(3a) lower tertiary education","","","",""
"1","2007","Not Employed","(3b) higher tertiary education","","","",""
"1","2007","Employed","(0) in school","","","",""
"1","2007","Employed","(1a) inadequately completed","","","",""
"1","2007","Employed","(1b) general elementary school","","","",""
"1","2007","Employed","(1c) basic vocational qualification","","","",""
"1","2007","Employed","(2b) intermediate general qualification","","","",""
"1","2007","Employed","(2a) intermediate vocational","","","",""
"1","2007","Employed","(2c_gen) general maturity certificate","","","",""
"1","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"1","2007","Employed","(3a) lower tertiary education","","","",""
"1","2007","Employed","(3b) higher tertiary education","","","",""
"2","2007","Not Employed","(0) in school","","","",""
"2","2007","Not Employed","(1a) inadequately completed","","","",""
"2","2007","Not Employed","(1b) general elementary school","","","",""
"2","2007","Not Employed","(1c) basic vocational qualification","","","",""
"2","2007","Not Employed","(2b) intermediate general qualification","","","",""
"2","2007","Not Employed","(2a) intermediate vocational","","","",""
"2","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"2","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"2","2007","Not Employed","(3a) lower tertiary education","","","",""
"2","2007","Not Employed","(3b) higher tertiary education","","","",""
"2","2007","Employed","(0) in school","","","",""
"2","2007","Employed","(1a) inadequately completed","","","",""
"2","2007","Employed","(1b) general elementary school","","","",""
"2","2007","Employed","(1c) basic vocational qualification","","","",""
"2","2007","Employed","(2b) intermediate general qualification","","","",""
"2","2007","Employed","(2a) intermediate vocational","","","",""
"2","2007","Employed","(2c_gen) general maturity certificate","","","",""
"2","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"2","2007","Employed","(3a) lower tertiary education","","","",""
"2","2007","Employed","(3b) higher tertiary education","","","",""
"3","2007","Not Employed","(0) in school","","","",""
"3","2007","Not Employed","(1a) inadequately completed","","","",""
"3","2007","Not Employed","(1b) general elementary school","","","",""
"3","2007","Not Employed","(1c) basic vocational qualification","","","",""
"3","2007","Not Employed","(2b) intermediate general qualification","","","",""
"3","2007","Not Employed","(2a) intermediate vocational","","","",""
"3","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"3","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"3","2007","Not Employed","(3a) lower tertiary education","","","",""
"3","2007","Not Employed","(3b) higher tertiary education","","","",""
"3","2007","Employed","(0) in school","","","",""
"3","2007","Employed","(1a) inadequately completed","","","",""
"3","2007","Employed","(1b) general elementary school","","","",""
"3","2007","Employed","(1c) basic vocational qualification","","","",""
"3","2007","Employed","(2b) intermediate general qualification","","","",""
"3","2007","Employed","(2a) intermediate vocational","","","",""
"3","2007","Employed","(2c_gen) general maturity certificate","","","",""
"3","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"3","2007","Employed","(3a) lower tertiary education","","","",""
"3","2007","Employed","(3b) higher tertiary education","","","",""
"4","2007","Not Employed","(0) in school","","","",""
"4","2007","Not Employed","(1a) inadequately completed","","","",""
"4","2007","Not Employed","(1b) general elementary school","","","",""
"4","2007","Not Employed","(1c) basic vocational qualification","","","",""
"4","2007","Not Employed","(2b) intermediate general qualification","","","",""
"4","2007","Not Employed","(2a) intermediate vocational","","","",""
"4","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"4","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"4","2007","Not Employed","(3a) lower tertiary education","","","",""
"4","2007","Not Employed","(3b) higher tertiary education","","","",""
"4","2007","Employed","(0) in school","","","",""
"4","2007","Employed","(1a) inadequately completed","","","",""
"4","2007","Employed","(1b) general elementary school","","","",""
"4","2007","Employed","(1c) basic vocational qualification","","","",""
"4","2007","Employed","(2b) intermediate general qualification","","","",""
"4","2007","Employed","(2a) intermediate vocational","","","",""
"4","2007","Employed","(2c_gen) general maturity certificate","","","",""
"4","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"4","2007","Employed","(3a) lower tertiary education","","","",""
"4","2007","Employed","(3b) higher tertiary education","","","",""
"5","2007","Not Employed","(0) in school","","","",""
"5","2007","Not Employed","(1a) inadequately completed","","","",""
"5","2007","Not Employed","(1b) general elementary school","","","",""
"5","2007","Not Employed","(1c) basic vocational qualification","","","",""
"5","2007","Not Employed","(2b) intermediate general qualification","","","",""
"5","2007","Not Employed","(2a) intermediate vocational","","","",""
"5","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"5","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"5","2007","Not Employed","(3a) lower tertiary education","","","",""
"5","2007","Not Employed","(3b) higher tertiary education","","","",""
"5","2007","Employed","(0) in school","","","",""
"5","2007","Employed","(1a) inadequately completed","","","",""
"5","2007","Employed","(1b) general elementary school","","","",""
"5","2007","Employed","(1c) basic vocational qualification","","","",""
"5","2007","Employed","(2b) intermediate general qualification","","","",""
"5","2007","Employed","(2a) intermediate vocational","","","",""
"5","2007","Employed","(2c_gen) general maturity certificate","","","",""
"5","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"5","2007","Employed","(3a) lower tertiary education","","","",""
"5","2007","Employed","(3b) higher tertiary education","","","",""
"6","2007","Not Employed","(0) in school","","","",""
"6","2007","Not Employed","(1a) inadequately completed","","","",""
"6","2007","Not Employed","(1b) general elementary school","","","",""
"6","2007","Not Employed","(1c) basic vocational qualification","","","",""
"6","2007","Not Employed","(2b) intermediate general qualification","","","",""
"6","2007","Not Employed","(2a) intermediate vocational","","","",""
"6","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"6","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"6","2007","Not Employed","(3a) lower tertiary education","","","",""
"6","2007","Not Employed","(3b) higher tertiary education","","","",""
"6","2007","Employed","(0) in school","","","",""
"6","2007","Employed","(1a) inadequately completed","","","",""
"6","2007","Employed","(1b) general elementary school","","","",""
"6","2007","Employed","(1c) basic vocational qualification","","","",""
"6","2007","Employed","(2b) intermediate general qualification","","","",""
"6","2007","Employed","(2a) intermediate vocational","","","",""
"6","2007","Employed","(2c_gen) general maturity certificate","","","",""
"6","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"6","2007","Employed","(3a) lower tertiary education","","","",""
"6","2007","Employed","(3b) higher tertiary education","","","",""
"7","2007","Not Employed","(0) in school","","","",""
"7","2007","Not Employed","(1a) inadequately completed","","","",""
"7","2007","Not Employed","(1b) general elementary school","","","",""
"7","2007","Not Employed","(1c) basic vocational qualification","","","",""
"7","2007","Not Employed","(2b) intermediate general qualification","","","",""
"7","2007","Not Employed","(2a) intermediate vocational","","","",""
"7","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"7","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"7","2007","Not Employed","(3a) lower tertiary education","","","",""
"7","2007","Not Employed","(3b) higher tertiary education","","","",""
"7","2007","Employed","(0) in school","","","",""
"7","2007","Employed","(1a) inadequately completed","","","",""
"7","2007","Employed","(1b) general elementary school","","","",""
"7","2007","Employed","(1c) basic vocational qualification","","","",""
"7","2007","Employed","(2b) intermediate general qualification","","","",""
"7","2007","Employed","(2a) intermediate vocational","","","",""
"7","2007","Employed","(2c_gen) general maturity certificate","","","",""
"7","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"7","2007","Employed","(3a) lower tertiary education","","","",""
"7","2007","Employed","(3b) higher tertiary education","","","",""
"8","2007","Not Employed","(0) in school","","","",""
"8","2007","Not Employed","(1a) inadequately completed","","","",""
"8","2007","Not Employed","(1b) general elementary school","","","",""
"8","2007","Not Employed","(1c) basic vocational qualification","","","",""
"8","2007","Not Employed","(2b) intermediate general qualification","","","",""
"8","2007","Not Employed","(2a) intermediate vocational","","","",""
"8","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"8","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"8","2007","Not Employed","(3a) lower tertiary education","","","",""
"8","2007","Not Employed","(3b) higher tertiary education","","","",""
"8","2007","Employed","(0) in school","","","",""
"8","2007","Employed","(1a) inadequately completed","","","",""
"8","2007","Employed","(1b) general elementary school","","","",""
"8","2007","Employed","(1c) basic vocational qualification","","","",""
"8","2007","Employed","(2b) intermediate general qualification","","","",""
"8","2007","Employed","(2a) intermediate vocational","","","",""
"8","2007","Employed","(2c_gen) general maturity certificate","","","",""
"8","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"8","2007","Employed","(3a) lower tertiary education","","","",""
"8","2007","Employed","(3b) higher tertiary education","","","",""
"9","2007","Not Employed","(0) in school","","","",""
"9","2007","Not Employed","(1a) inadequately completed","","","",""
"9","2007","Not Employed","(1b) general elementary school","","","",""
"9","2007","Not Employed","(1c) basic vocational qualification","","","",""
"9","2007","Not Employed","(2b) intermediate general qualification","","","",""
"9","2007","Not Employed","(2a) intermediate vocational","","","",""
"9","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"9","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"9","2007","Not Employed","(3a) lower tertiary education","","","",""
"9","2007","Not Employed","(3b) higher tertiary education","","","",""
"9","2007","Employed","(0) in school","","","",""
"9","2007","Employed","(1a) inadequately completed","","","",""
"9","2007","Employed","(1b) general elementary school","","","",""
"9","2007","Employed","(1c) basic vocational qualification","","","",""
"9","2007","Employed","(2b) intermediate general qualification","","","",""
"9","2007","Employed","(2a) intermediate vocational","","","",""
"9","2007","Employed","(2c_gen) general maturity certificate","","","",""
"9","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"9","2007","Employed","(3a) lower tertiary education","","","",""
"9","2007","Employed","(3b) higher tertiary education","","","",""
"10 Very willing to take risks","2007","Not Employed","(0) in school","","","",""
"10 Very willing to take risks","2007","Not Employed","(1a) inadequately completed","","","",""
"10 Very willing to take risks","2007","Not Employed","(1b) general elementary school","","","",""
"10 Very willing to take risks","2007","Not Employed","(1c) basic vocational qualification","","","",""
"10 Very willing to take risks","2007","Not Employed","(2b) intermediate general qualification","","","",""
"10 Very willing to take risks","2007","Not Employed","(2a) intermediate vocational","","","",""
"10 Very willing to take risks","2007","Not Employed","(2c_gen) general maturity certificate","","","",""
"10 Very willing to take risks","2007","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"10 Very willing to take risks","2007","Not Employed","(3a) lower tertiary education","","","",""
"10 Very willing to take risks","2007","Not Employed","(3b) higher tertiary education","","","",""
"10 Very willing to take risks","2007","Employed","(0) in school","","","",""
"10 Very willing to take risks","2007","Employed","(1a) inadequately completed","","","",""
"10 Very willing to take risks","2007","Employed","(1b) general elementary school","","","",""
"10 Very willing to take risks","2007","Employed","(1c) basic vocational qualification","","","",""
"10 Very willing to take risks","2007","Employed","(2b) intermediate general qualification","","","",""
"10 Very willing to take risks","2007","Employed","(2a) intermediate vocational","","","",""
"10 Very willing to take risks","2007","Employed","(2c_gen) general maturity certificate","","","",""
"10 Very willing to take risks","2007","Employed","(2c_voc) vocational maturity certificate","","","",""
"10 Very willing to take risks","2007","Employed","(3a) lower tertiary education","","","",""
"10 Very willing to take risks","2007","Employed","(3b) higher tertiary education","","","",""
"0 Not at all Willing to take risks","2008","Not Employed","(0) in school","2","","",""
"0 Not at all Willing to take risks","2008","Not Employed","(1a) inadequately completed","18","","",""
"0 Not at all Willing to take risks","2008","Not Employed","(1b) general elementary school","136","0.142952132183296","0.121565703800817","0.164338560565775"
"0 Not at all Willing to take risks","2008","Not Employed","(1c) basic vocational qualification","236","0.0934960113140443","0.0824985621094348","0.104493460518654"
"0 Not at all Willing to take risks","2008","Not Employed","(2b) intermediate general qualification","1","","",""
"0 Not at all Willing to take risks","2008","Not Employed","(2a) intermediate vocational","77","0.0733056426964548","0.0583390792706062","0.0882722061223033"
"0 Not at all Willing to take risks","2008","Not Employed","(2c_gen) general maturity certificate","7","","",""
"0 Not at all Willing to take risks","2008","Not Employed","(2c_voc) vocational maturity certificate","21","","",""
"0 Not at all Willing to take risks","2008","Not Employed","(3a) lower tertiary education","16","","",""
"0 Not at all Willing to take risks","2008","Not Employed","(3b) higher tertiary education","18","","",""
"0 Not at all Willing to take risks","2008","Employed","(0) in school","3","","",""
