"plh0204_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"2","2008","Single parent ","Male","24","","",""
"2","2008","Single parent ","Female","97","0.125719660233992","0.102363332199989","0.149075988267996"
"2","2008","Couple + C. LE 16 ","Male","127","0.0900181988900567","0.0758247123814965","0.104211685398617"
"2","2008","Couple + C. LE 16 ","Female","260","0.150302201721178","0.133053648189553","0.167550755252804"
"2","2008","Couple + C. GT 16 ","Male","179","0.104929017490147","0.0906841388103919","0.119173896169903"
"2","2008","Couple + C. GT 16 ","Female","215","0.127526123178102","0.111115108932832","0.143937137423371"
"2","2008","Couple + C. LE and GT 16","Male","46","0.0907882744554437","0.0681182022230924","0.113458346687795"
"2","2008","Couple + C. LE and GT 16","Female","71","0.119269263186553","0.0933142935860657","0.145224232787041"
"3","2008","1-pers.-HH","Male","154","0.125558637520875","0.107483832829033","0.143633442212717"
"3","2008","1-pers.-HH","Female","252","0.133187542038257","0.117304523970249","0.149070560106265"
"3","2008","(Married) couple without C. ","Male","479","0.142398927679769","0.130844638586334","0.153953216773205"
"3","2008","(Married) couple without C. ","Female","613","0.174894429020157","0.162405300724256","0.187383557316059"
"3","2008","Single parent ","Male","35","0.11012797270371","0.0754472194122534","0.144808725995167"
"3","2008","Single parent ","Female","106","0.139954909550128","0.1155131599721","0.164396659128156"
"3","2008","Couple + C. LE 16 ","Male","224","0.149984106903413","0.132277158575854","0.167691055230973"
"3","2008","Couple + C. LE 16 ","Female","298","0.180278278298695","0.161724058978321","0.19883249761907"
"3","2008","Couple + C. GT 16 ","Male","243","0.126664153365683","0.111204501202498","0.142123805528868"
"3","2008","Couple + C. GT 16 ","Female","266","0.139891092546902","0.122825106692676","0.156957078401127"
"3","2008","Couple + C. LE and GT 16","Male","76","0.123598364878803","0.0976288724618079","0.149567857295799"
"3","2008","Couple + C. LE and GT 16","Female","118","0.194581451014192","0.162878753841231","0.226284148187152"
"4","2008","1-pers.-HH","Male","145","0.111403988811899","0.094241213374513","0.128566764249284"
"4","2008","1-pers.-HH","Female","183","0.0951573826875427","0.0814407842865003","0.108873981088585"
"4","2008","(Married) couple without C. ","Male","391","0.118719066420798","0.108024464197946","0.129413668643651"
"4","2008","(Married) couple without C. ","Female","419","0.124670423062443","0.113809746069355","0.135531100055531"
"4","2008","Single parent ","Male","27","","",""
"4","2008","Single parent ","Female","91","0.104212684870695","0.0826878237876004","0.125737545953789"
"4","2008","Couple + C. LE 16 ","Male","160","0.103543834124864","0.0884348861145043","0.118652782135223"
"4","2008","Couple + C. LE 16 ","Female","203","0.11373082108798","0.0984072610691751","0.129054381106786"
"4","2008","Couple + C. GT 16 ","Male","187","0.0976937894894059","0.083893358045604","0.111494220933208"
"4","2008","Couple + C. GT 16 ","Female","203","0.12545836943058","0.109161668675444","0.141755070185715"
"4","2008","Couple + C. LE and GT 16","Male","60","0.0992042972259671","0.0756166890833434","0.122791905368591"
"4","2008","Couple + C. LE and GT 16","Female","78","0.127996030858743","0.101241818992917","0.154750242724568"
"5","2008","1-pers.-HH","Male","280","0.220570854890526","0.197953211425775","0.243188498355277"
"5","2008","1-pers.-HH","Female","320","0.179081919027067","0.161158765039289","0.197005073014845"
"5","2008","(Married) couple without C. ","Male","712","0.208836379688328","0.195396869374858","0.222275890001797"
"5","2008","(Married) couple without C. ","Female","687","0.190359168326579","0.177452252439993","0.203266084213164"
"5","2008","Single parent ","Male","60","0.181827418342367","0.139097892930445","0.224556943754288"
"5","2008","Single parent ","Female","174","0.224811416645801","0.195401724675851","0.254221108615751"
"5","2008","Couple + C. LE 16 ","Male","307","0.195696620435886","0.176021872101243","0.215371368770529"
"5","2008","Couple + C. LE 16 ","Female","328","0.208866375627919","0.18924646837426","0.228486282881579"
"5","2008","Couple + C. GT 16 ","Male","354","0.207526838520241","0.188676826598307","0.226376850442175"
"5","2008","Couple + C. GT 16 ","Female","330","0.222125489105397","0.201674533938214","0.242576444272579"
"5","2008","Couple + C. LE and GT 16","Male","115","0.186806500333565","0.156052724078362","0.217560276588769"
"5","2008","Couple + C. LE and GT 16","Female","116","0.187549575442432","0.156289418254082","0.218809732630782"
"6","2008","1-pers.-HH","Male","145","0.115783834373781","0.0983301081620289","0.133237560585534"
"6","2008","1-pers.-HH","Female","158","0.0976103906000313","0.083736964537529","0.111483816662534"
"6","2008","(Married) couple without C. ","Male","419","0.112362631518079","0.101920817540164","0.122804445495993"
"6","2008","(Married) couple without C. ","Female","286","0.0638849382690405","0.0558449903501266","0.0719248861879543"
"6","2008","Single parent ","Male","35","0.12019367059286","0.0841681502473207","0.156219190938399"
"6","2008","Single parent ","Female","84","0.11065187012045","0.088551838863915","0.132751901376985"
"6","2008","Couple + C. LE 16 ","Male","196","0.126621237053382","0.110129660844157","0.143112813262606"
"6","2008","Couple + C. LE 16 ","Female","163","0.0915279496080317","0.077610155252581","0.105445743963482"
"6","2008","Couple + C. GT 16 ","Male","217","0.127309340807205","0.11181609143336","0.14280259018105"
"6","2008","Couple + C. GT 16 ","Female","150","0.105391039059113","0.0902840438045487","0.120498034313676"
"6","2008","Couple + C. LE and GT 16","Male","75","0.117296096960314","0.0919065580998218","0.142685635820807"
"6","2008","Couple + C. LE and GT 16","Female","58","0.0980837684550435","0.0742651617713666","0.121902375138721"
"7","2008","1-pers.-HH","Male","168","0.130938389511672","0.112537290998892","0.149339488024453"
"7","2008","1-pers.-HH","Female","143","0.0704700783709259","0.058506179866501","0.0824339768753508"
"7","2008","(Married) couple without C. ","Male","417","0.120228427179523","0.109475275847793","0.130981578511253"
"7","2008","(Married) couple without C. ","Female","272","0.0740474932358302","0.0654387666353645","0.082656219836296"
"7","2008","Single parent ","Male","45","0.137234432320397","0.0991143465145768","0.175354518126217"
"7","2008","Single parent ","Female","69","0.0925128209739236","0.0721001976435092","0.112925444304338"
"7","2008","Couple + C. LE 16 ","Male","228","0.124315120084573","0.107952852954903","0.140677387214244"
"7","2008","Couple + C. LE 16 ","Female","133","0.0826714535093254","0.0693798308275286","0.0959630761911223"
"7","2008","Couple + C. GT 16 ","Male","255","0.148834731741105","0.132290701921835","0.165378761560375"
"7","2008","Couple + C. GT 16 ","Female","148","0.0943925318094722","0.0800079101798379","0.108777153439107"
"7","2008","Couple + C. LE and GT 16","Male","92","0.143739855090594","0.11605788625631","0.171421823924877"
"7","2008","Couple + C. LE and GT 16","Female","57","0.108563921978603","0.0836511217590137","0.133476722198193"
"8","2008","1-pers.-HH","Male","116","0.0813470809577276","0.0664352254688436","0.0962589364466115"
"8","2008","1-pers.-HH","Female","84","0.0452708798023163","0.0355526266560337","0.0549891329485989"
"8","2008","(Married) couple without C. ","Male","310","0.07924143100734","0.070310509920567","0.088172352094113"
"8","2008","(Married) couple without C. ","Female","178","0.0446774647563848","0.0378852931339948","0.0514696363787749"
"8","2008","Single parent ","Male","42","0.11774004651573","0.0820344488406151","0.153445644190846"
"8","2008","Single parent ","Female","48","0.053338297840668","0.0375077993514704","0.0691687963298657"
"8","2008","Couple + C. LE 16 ","Male","181","0.122032279976336","0.105799824763421","0.138264735189251"
"8","2008","Couple + C. LE 16 ","Female","70","0.04515889159897","0.0351364172306634","0.0551813659672767"
"8","2008","Couple + C. GT 16 ","Male","164","0.0708591312682183","0.0589324144949599","0.0827858480414768"
"8","2008","Couple + C. GT 16 ","Female","78","0.0607968875739938","0.0490403330453087","0.0725534421026788"
"8","2008","Couple + C. LE and GT 16","Male","89","0.136413494340357","0.109331097367919","0.163495891312795"
"8","2008","Couple + C. LE and GT 16","Female","35","0.0503199026142805","0.0328136478625324","0.0678261573660287"
"9","2008","1-pers.-HH","Male","31","0.0250074410671064","0.0164897821031119","0.0335251000311008"
"9","2008","1-pers.-HH","Female","21","","",""
"9","2008","(Married) couple without C. ","Male","68","0.0211508866434215","0.0163934898318497","0.0259082834549933"
"9","2008","(Married) couple without C. ","Female","45","0.016569060650674","0.0123723381168673","0.0207657831844807"
"9","2008","Single parent ","Male","13","","",""
"9","2008","Single parent ","Female","12","","",""
"9","2008","Couple + C. LE 16 ","Male","51","0.0318649914401395","0.0231547049073873","0.0405752779728918"
"9","2008","Couple + C. LE 16 ","Female","20","","",""
"9","2008","Couple + C. GT 16 ","Male","56","0.0379383553111471","0.0290581519223574","0.0468185586999368"
"9","2008","Couple + C. GT 16 ","Female","23","","",""
"9","2008","Couple + C. LE and GT 16","Male","24","","",""
"9","2008","Couple + C. LE and GT 16","Female","9","","",""
"10 Very willing to take risks","2008","1-pers.-HH","Male","13","","",""
"10 Very willing to take risks","2008","1-pers.-HH","Female","24","","",""
"10 Very willing to take risks","2008","(Married) couple without C. ","Male","49","0.0140159877205118","0.010129171530406","0.0179028039106177"
"10 Very willing to take risks","2008","(Married) couple without C. ","Female","24","","",""
"10 Very willing to take risks","2008","Single parent ","Male","13","","",""
"10 Very willing to take risks","2008","Single parent ","Female","10","","",""
"10 Very willing to take risks","2008","Couple + C. LE 16 ","Male","25","","",""
"10 Very willing to take risks","2008","Couple + C. LE 16 ","Female","8","","",""
"10 Very willing to take risks","2008","Couple + C. GT 16 ","Male","28","","",""
"10 Very willing to take risks","2008","Couple + C. GT 16 ","Female","9","","",""
"10 Very willing to take risks","2008","Couple + C. LE and GT 16","Male","14","","",""
"10 Very willing to take risks","2008","Couple + C. LE and GT 16","Female","8","","",""
"0 Not at all Willing to take risks","2009","1-pers.-HH","Male","90","0.0823275082719244","0.066865884905212","0.0977891316386368"
"0 Not at all Willing to take risks","2009","1-pers.-HH","Female","253","0.160599061753595","0.143031627381233","0.178166496125956"
"0 Not at all Willing to take risks","2009","(Married) couple without C. ","Male","264","0.0859192026750563","0.0763547487976031","0.0954836565525095"
"0 Not at all Willing to take risks","2009","(Married) couple without C. ","Female","439","0.163711412339007","0.151185376534356","0.176237448143659"
"0 Not at all Willing to take risks","2009","Single parent ","Male","9","","",""
"0 Not at all Willing to take risks","2009","Single parent ","Female","49","0.0716895809728284","0.0526198282364974","0.0907593337091595"
"0 Not at all Willing to take risks","2009","Couple + C. LE 16 ","Male","51","0.0310146164886409","0.0218748333732533","0.0401543996040285"
"0 Not at all Willing to take risks","2009","Couple + C. LE 16 ","Female","108","0.0644348359205312","0.0518750439000524","0.0769946279410101"
"0 Not at all Willing to take risks","2009","Couple + C. GT 16 ","Male","117","0.0595958145518669","0.0483123766287082","0.0708792524750256"
"0 Not at all Willing to take risks","2009","Couple + C. GT 16 ","Female","155","0.114107896727479","0.0978159045315432","0.130399888923414"
"0 Not at all Willing to take risks","2009","Couple + C. LE and GT 16","Male","20","","",""
"0 Not at all Willing to take risks","2009","Couple + C. LE and GT 16","Female","37","0.0385422715069746","0.0229296648570132","0.0541548781569359"
"1","2009","1-pers.-HH","Male","74","0.050896800724717","0.038533321355917","0.0632602800935171"
"1","2009","1-pers.-HH","Female","178","0.117998024826593","0.102562398355539","0.133433651297647"
"1","2009","(Married) couple without C. ","Male","234","0.0680173878450581","0.0594245494348398","0.0766102262552765"
"1","2009","(Married) couple without C. ","Female","319","0.0942115198191049","0.0843223123660778","0.104100727272132"
"1","2009","Single parent ","Male","11","","",""
"1","2009","Single parent ","Female","55","0.0738868615271131","0.0545499967149553","0.093223726339271"
"1","2009","Couple + C. LE 16 ","Male","58","0.0494857281499505","0.0380513283509832","0.0609201279489178"
"1","2009","Couple + C. LE 16 ","Female","128","0.0944906895724739","0.0795274361116262","0.109453943033321"
"1","2009","Couple + C. GT 16 ","Male","79","0.0522731826717688","0.0416646005248946","0.062881764818643"
"1","2009","Couple + C. GT 16 ","Female","126","0.0804382039988971","0.0665019013073891","0.0943745066904052"
"1","2009","Couple + C. LE and GT 16","Male","20","","",""
"1","2009","Couple + C. LE and GT 16","Female","51","0.0796318903229479","0.0576752462834038","0.101588534362492"
"2","2009","1-pers.-HH","Male","142","0.107883396008277","0.090432133018506","0.125334658998048"
"2","2009","1-pers.-HH","Female","287","0.173088443522599","0.154986897042317","0.191189990002881"
"2","2009","(Married) couple without C. ","Male","500","0.144625741360258","0.132621805872259","0.156629676848256"
"2","2009","(Married) couple without C. ","Female","578","0.152694080228947","0.140517444711665","0.164870715746229"
"2","2009","Single parent ","Male","21","","",""
"2","2009","Single parent ","Female","110","0.166509875514749","0.138971351740341","0.194048399289157"
"2","2009","Couple + C. LE 16 ","Male","141","0.114115545450984","0.0973524192304823","0.130878671671486"
"2","2009","Couple + C. LE 16 ","Female","267","0.175304149850699","0.155853770934295","0.194754528767102"
"2","2009","Couple + C. GT 16 ","Male","169","0.0939802730946216","0.0800723120545545","0.107888234134689"
"2","2009","Couple + C. GT 16 ","Female","222","0.146049328589815","0.127952932120991","0.164145725058638"
"2","2009","Couple + C. LE and GT 16","Male","52","0.0781145009707971","0.0565522582072808","0.0996767437343135"
"2","2009","Couple + C. LE and GT 16","Female","97","0.151810002189394","0.122706956968547","0.180913047410241"
"3","2009","1-pers.-HH","Male","184","0.148986771119169","0.128956779974178","0.16901676226416"
"3","2009","1-pers.-HH","Female","265","0.148292207280032","0.131287992261957","0.165296422298107"
"3","2009","(Married) couple without C. ","Male","545","0.163652449040988","0.151026110936663","0.176278787145313"
"3","2009","(Married) couple without C. ","Female","588","0.171526743758735","0.158765257581422","0.184288229936049"
"3","2009","Single parent ","Male","38","0.0983619013946489","0.0640868056228001","0.132636997166498"
"3","2009","Single parent ","Female","119","0.141815459182035","0.116027168329722","0.167603750034347"
"3","2009","Couple + C. LE 16 ","Male","221","0.147616860551036","0.128915229834484","0.166318491267589"
"3","2009","Couple + C. LE 16 ","Female","283","0.175520977469332","0.156061132199936","0.194980822738729"
"3","2009","Couple + C. GT 16 ","Male","241","0.132532998069796","0.116372126456475","0.148693869683118"
"3","2009","Couple + C. GT 16 ","Female","238","0.143262203950832","0.125310085489688","0.161214322411976"
"3","2009","Couple + C. LE and GT 16","Male","90","0.150845639543244","0.122088259921115","0.179603019165374"
"3","2009","Couple + C. LE and GT 16","Female","97","0.152703394919979","0.123530216585987","0.181876573253971"
"4","2009","1-pers.-HH","Male","159","0.13890635327106","0.119451632804527","0.158361073737593"
"4","2009","1-pers.-HH","Female","166","0.0982211259523043","0.0839813028113779","0.112460949093231"
"4","2009","(Married) couple without C. ","Male","360","0.102035740637105","0.0917050715214328","0.112366409752778"
"4","2009","(Married) couple without C. ","Female","409","0.111550639917833","0.100893308820007","0.122207971015659"
"4","2009","Single parent ","Male","34","0.0989787223651693","0.0646080888289657","0.133349355901373"
"4","2009","Single parent ","Female","84","0.103474046238629","0.0809592729707106","0.125988819506548"
"4","2009","Couple + C. LE 16 ","Male","151","0.1104009026893","0.0938783346680882","0.126923470710511"
"4","2009","Couple + C. LE 16 ","Female","159","0.1045979568492","0.0889428619558894","0.120253051742512"
"4","2009","Couple + C. GT 16 ","Male","202","0.138657015440075","0.122185434997462","0.155128595882688"
"4","2009","Couple + C. GT 16 ","Female","167","0.111101492059394","0.0949983003865037","0.127204683732284"
"4","2009","Couple + C. LE and GT 16","Male","84","0.139176380401343","0.111364556919477","0.166988203883208"
"4","2009","Couple + C. LE and GT 16","Female","71","0.123280130664614","0.0966165399023009","0.149943721426927"
"5","2009","1-pers.-HH","Male","259","0.214316662608582","0.191233756347728","0.237399568869436"
"5","2009","1-pers.-HH","Female","299","0.166885417443002","0.149044644107065","0.18472619077894"
"5","2009","(Married) couple without C. ","Male","654","0.197792117234183","0.184197383134129","0.211386851334238"
"5","2009","(Married) couple without C. ","Female","629","0.192135736727294","0.178798392517726","0.205473080936862"
"5","2009","Single parent ","Male","71","0.312869210598115","0.259504985202702","0.366233435993528"
"5","2009","Single parent ","Female","141","0.218205509758603","0.187673908109521","0.248737111407685"
"5","2009","Couple + C. LE 16 ","Male","338","0.247013390405464","0.224275616463698","0.269751164347229"
"5","2009","Couple + C. LE 16 ","Female","310","0.229694029092947","0.2081765421418","0.251211516044094"
"5","2009","Couple + C. GT 16 ","Male","358","0.205207817055523","0.185959177904688","0.224456456206359"
"5","2009","Couple + C. GT 16 ","Female","279","0.207152759134745","0.186386128010698","0.227919390258792"
"5","2009","Couple + C. LE and GT 16","Male","131","0.225747134480601","0.192154648701047","0.259339620260155"
"5","2009","Couple + C. LE and GT 16","Female","129","0.272348572134257","0.236243691646051","0.308453452622463"
"6","2009","1-pers.-HH","Male","128","0.103862966936871","0.0867014243499166","0.121024509523825"
"6","2009","1-pers.-HH","Female","106","0.0598585000543849","0.0485080876949386","0.0712089124138312"
"6","2009","(Married) couple without C. ","Male","326","0.103811150405362","0.0934012988785575","0.114221001932167"
"6","2009","(Married) couple without C. ","Female","203","0.0582623220780552","0.0503326550005001","0.0661919891556103"
"6","2009","Single parent ","Male","37","0.118239287734978","0.0810767496945034","0.155401825775452"
"6","2009","Single parent ","Female","64","0.100506440022979","0.0782801793835567","0.122732700662401"
"6","2009","Couple + C. LE 16 ","Male","172","0.13542993961939","0.117389317578201","0.15347056166058"
"6","2009","Couple + C. LE 16 ","Female","110","0.0827431351940468","0.0686503596525661","0.0968359107355274"
"6","2009","Couple + C. GT 16 ","Male","214","0.137857755351969","0.121426098697558","0.15428941200638"
"6","2009","Couple + C. GT 16 ","Female","122","0.0861587402153547","0.0717803263760094","0.1005371540547"
"6","2009","Couple + C. LE and GT 16","Male","83","0.134155063853496","0.106770034928364","0.161540092778627"
"6","2009","Couple + C. LE and GT 16","Female","47","0.0871742492817763","0.0642956349719489","0.110052863591604"
"7","2009","1-pers.-HH","Male","109","0.100640669871346","0.0837170941353968","0.117564245607295"
"7","2009","1-pers.-HH","Female","72","0.041164200875078","0.0316585014529366","0.0506699002972193"
"7","2009","(Married) couple without C. ","Male","264","0.076978108420608","0.067880811206941","0.0860754056342749"
"7","2009","(Married) couple without C. ","Female","121","0.0329117457633536","0.0268721954982156","0.0389512960284917"
"7","2009","Single parent ","Male","34","0.122264952089932","0.084561440312992","0.159968463866872"
"7","2009","Single parent ","Female","44","0.0668779361906235","0.0484115850679246","0.0853442873133223"
"7","2009","Couple + C. LE 16 ","Male","169","0.11216003288969","0.0955228236277449","0.128797242151636"
"7","2009","Couple + C. LE 16 ","Female","73","0.0444792340347284","0.0339333308983946","0.0550251371710623"
"7","2009","Couple + C. GT 16 ","Male","180","0.104125586871892","0.0895683622007571","0.118682811543027"
"7","2009","Couple + C. GT 16 ","Female","117","0.0812175010638239","0.0672197876888143","0.0952152144388336"
"7","2009","Couple + C. LE and GT 16","Male","68","0.115771022559215","0.0900628080851861","0.141479237033245"
"7","2009","Couple + C. LE and GT 16","Female","39","0.0631049252887777","0.0433843866076443","0.0828254639699111"
"8","2009","1-pers.-HH","Male","59","0.0444947026937527","0.032895999054651","0.0560934063328544"
"8","2009","1-pers.-HH","Female","41","0.025859488390735","0.0182654484080599","0.0334535283734102"
"8","2009","(Married) couple without C. ","Male","117","0.0446633167878543","0.0376135219528764","0.0517131116228322"
"8","2009","(Married) couple without C. ","Female","55","0.0170272111773353","0.0126475693477994","0.0214068530068712"
"8","2009","Single parent ","Male","29","","",""
"8","2009","Single parent ","Female","29","","",""
"8","2009","Couple + C. LE 16 ","Male","66","0.0399368195125052","0.0296132303163013","0.0502604087087092"
"8","2009","Couple + C. LE 16 ","Female","24","","",""
"8","2009","Couple + C. GT 16 ","Male","100","0.0576107861897229","0.0465051525765395","0.0687164198029063"
"8","2009","Couple + C. GT 16 ","Female","27","","",""
"8","2009","Couple + C. LE and GT 16","Male","34","0.052307367971209","0.0344175964510438","0.0701971394913742"
"8","2009","Couple + C. LE and GT 16","Female","12","","",""
"9","2009","1-pers.-HH","Male","5","","",""
"9","2009","1-pers.-HH","Female","5","","",""
"9","2009","(Married) couple without C. ","Male","22","","",""
"9","2009","(Married) couple without C. ","Female","7","","",""
"9","2009","Single parent ","Male","5","","",""
"9","2009","Single parent ","Female","3","","",""
"9","2009","Couple + C. LE 16 ","Male","11","","",""
"9","2009","Couple + C. LE 16 ","Female","3","","",""
"9","2009","Couple + C. GT 16 ","Male","22","","",""
"9","2009","Couple + C. GT 16 ","Female","6","","",""
"9","2009","Couple + C. LE and GT 16","Male","7","","",""
"9","2009","Couple + C. LE and GT 16","Female","2","","",""
"10 Very willing to take risks","2009","1-pers.-HH","Male","5","","",""
"10 Very willing to take risks","2009","1-pers.-HH","Female","6","","",""
"10 Very willing to take risks","2009","(Married) couple without C. ","Male","12","","",""
"10 Very willing to take risks","2009","(Married) couple without C. ","Female","4","","",""
"10 Very willing to take risks","2009","Single parent ","Male","1","","",""
"10 Very willing to take risks","2009","Single parent ","Female","5","","",""
"10 Very willing to take risks","2009","Couple + C. LE 16 ","Male","4","","",""
"10 Very willing to take risks","2009","Couple + C. LE 16 ","Female","3","","",""
"10 Very willing to take risks","2009","Couple + C. GT 16 ","Male","9","","",""
"10 Very willing to take risks","2009","Couple + C. GT 16 ","Female","4","","",""
"10 Very willing to take risks","2009","Couple + C. LE and GT 16","Male","6","","",""
"10 Very willing to take risks","2009","Couple + C. LE and GT 16","Female","2","","",""
"0 Not at all Willing to take risks","2010","1-pers.-HH","Male","48","0.0363047839714302","0.025446843774791","0.0471627241680694"
"0 Not at all Willing to take risks","2010","1-pers.-HH","Female","150","0.0992062350446493","0.0845813405259633","0.113831129563335"
"0 Not at all Willing to take risks","2010","(Married) couple without C. ","Male","162","0.057724807010561","0.0495478219582218","0.0659017920629002"
"0 Not at all Willing to take risks","2010","(Married) couple without C. ","Female","286","0.107769630280631","0.0970156971307785","0.118523563430483"
"0 Not at all Willing to take risks","2010","Single parent ","Male","14","","",""
"0 Not at all Willing to take risks","2010","Single parent ","Female","129","0.066273167469317","0.0549803080817472","0.0775660268568867"
"0 Not at all Willing to take risks","2010","Couple + C. LE 16 ","Male","121","0.0304370925183974","0.0249145204903852","0.0359596645464096"
"0 Not at all Willing to take risks","2010","Couple + C. LE 16 ","Female","268","0.0637047714200593","0.0561756843007473","0.0712338585393714"
"0 Not at all Willing to take risks","2010","Couple + C. GT 16 ","Male","39","0.0372072793200031","0.0277726747468235","0.0466418838931827"
"0 Not at all Willing to take risks","2010","Couple + C. GT 16 ","Female","72","0.0621061411214192","0.0491499562798752","0.0750623259629632"
"0 Not at all Willing to take risks","2010","Couple + C. LE and GT 16","Male","19","","",""
"0 Not at all Willing to take risks","2010","Couple + C. LE and GT 16","Female","45","0.0531752616610527","0.0375384046319803","0.0688121186901252"
"1","2010","1-pers.-HH","Male","47","0.0427187542760303","0.0309799265124555","0.054457582039605"
"1","2010","1-pers.-HH","Female","143","0.093203577963707","0.0789808873178244","0.10742626860959"
"1","2010","(Married) couple without C. ","Male","160","0.0460548849151007","0.0387059800530631","0.0534037897771383"
"1","2010","(Married) couple without C. ","Female","253","0.0862453263458058","0.0765097150549637","0.095980937636648"
"1","2010","Single parent ","Male","7","","",""
"1","2010","Single parent ","Female","94","0.0589337342518446","0.0482427615648288","0.0696247069388604"
"1","2010","Couple + C. LE 16 ","Male","97","0.0275894037746574","0.0223238044483124","0.0328550031010024"
"1","2010","Couple + C. LE 16 ","Female","220","0.0666201417699249","0.0589326984780691","0.0743075850617807"
"1","2010","Couple + C. GT 16 ","Male","52","0.0314890880592996","0.0227839503245585","0.0401942257940406"
"1","2010","Couple + C. GT 16 ","Female","89","0.0759552260223423","0.0617333020022832","0.0901771500424014"
"1","2010","Couple + C. LE and GT 16","Male","14","","",""
"1","2010","Couple + C. LE and GT 16","Female","44","0.0570149215009892","0.0408562175206832","0.0731736254812951"
"2","2010","1-pers.-HH","Male","109","0.091709594514103","0.0749557139421229","0.108463475086083"
"2","2010","1-pers.-HH","Female","249","0.171840709551578","0.153385008771897","0.190296410331259"
"2","2010","(Married) couple without C. ","Male","338","0.106520344076229","0.0957039700991476","0.11733671805331"
"2","2010","(Married) couple without C. ","Female","495","0.164320144021808","0.151468875283696","0.17717141275992"
"2","2010","Single parent ","Male","21","","",""
"2","2010","Single parent ","Female","230","0.118765644284983","0.104079213541611","0.133452075028354"
"2","2010","Couple + C. LE 16 ","Male","297","0.0831410261551245","0.0742651594666594","0.0920168928435896"
"2","2010","Couple + C. LE 16 ","Female","598","0.156749905985042","0.145541811586305","0.167958000383778"
"2","2010","Couple + C. GT 16 ","Male","126","0.0819276271127658","0.0682567306628663","0.0955985235626653"
"2","2010","Couple + C. GT 16 ","Female","204","0.147011768046432","0.128001835036236","0.166021701056628"
"2","2010","Couple + C. LE and GT 16","Male","72","0.0918890587520108","0.0721654744464124","0.111612643057609"
"2","2010","Couple + C. LE and GT 16","Female","100","0.114491955089649","0.0923026556649946","0.136681254514303"
"3","2010","1-pers.-HH","Male","194","0.174500547450682","0.152468621815246","0.196532473086119"
"3","2010","1-pers.-HH","Female","267","0.155890888605542","0.138144081330975","0.17363769588011"
"3","2010","(Married) couple without C. ","Male","467","0.161549462510913","0.148645753445769","0.174453171576057"
"3","2010","(Married) couple without C. ","Female","586","0.176660836237273","0.163434481605613","0.189887190868933"
"3","2010","Single parent ","Male","41","0.0635461076958701","0.0399622493923652","0.0871299659993751"
"3","2010","Single parent ","Female","219","0.145056293064763","0.129069469412338","0.161043116717188"
"3","2010","Couple + C. LE 16 ","Male","443","0.118993583420751","0.108584724605709","0.129402442235792"
"3","2010","Couple + C. LE 16 ","Female","683","0.180531408578895","0.168673926468931","0.192388890688859"
"3","2010","Couple + C. GT 16 ","Male","201","0.115863237632864","0.0999090057205132","0.131817469545215"
"3","2010","Couple + C. GT 16 ","Female","232","0.159395267919158","0.139745082914354","0.179045452923963"
"3","2010","Couple + C. LE and GT 16","Male","92","0.108830769253912","0.0875669914100708","0.130094547097754"
"3","2010","Couple + C. LE and GT 16","Female","103","0.135652267617918","0.111789675015441","0.159514860220396"
"4","2010","1-pers.-HH","Male","107","0.0885035338006493","0.0720160847751862","0.104990982826112"
"4","2010","1-pers.-HH","Female","136","0.0812226086095032","0.0678580632500858","0.0945871539689206"
"4","2010","(Married) couple without C. ","Male","324","0.116477717240048","0.105230288274108","0.127725146205988"
"4","2010","(Married) couple without C. ","Female","331","0.0904567157822413","0.0805092437050378","0.100404187859445"
"4","2010","Single parent ","Male","38","0.099782052485414","0.070806799924129","0.128757305046699"
"4","2010","Single parent ","Female","182","0.102762509026944","0.0889778447688368","0.11654717328505"
"4","2010","Couple + C. LE 16 ","Male","337","0.0998673818153694","0.0902287166791666","0.109506046951572"
"4","2010","Couple + C. LE 16 ","Female","440","0.109424505646494","0.0998007939660375","0.119048217326951"
"4","2010","Couple + C. GT 16 ","Male","136","0.0895376392519054","0.0753052712632036","0.103770007240607"
"4","2010","Couple + C. GT 16 ","Female","139","0.107189397275071","0.0905824961350227","0.123796298415118"
"4","2010","Couple + C. LE and GT 16","Male","64","0.0579911386646413","0.0420326118608541","0.0739496654684286"
"4","2010","Couple + C. LE and GT 16","Female","86","0.0990467248075324","0.078229106421904","0.119864343193161"
"5","2010","1-pers.-HH","Male","248","0.235810609267087","0.21116850234889","0.260452716185284"
"5","2010","1-pers.-HH","Female","319","0.202510302208089","0.182849706427571","0.222170897988607"
"5","2010","(Married) couple without C. ","Male","623","0.183319119437585","0.169753077490353","0.196885161384817"
"5","2010","(Married) couple without C. ","Female","624","0.191995309025319","0.178335869330956","0.205654748719683"
"5","2010","Single parent ","Male","85","0.223122310945497","0.182871465731676","0.263373156159318"
"5","2010","Single parent ","Female","441","0.233479897665319","0.214275014978932","0.252684780351707"
"5","2010","Couple + C. LE 16 ","Male","771","0.200784821862838","0.187906801370099","0.213662842355576"
"5","2010","Couple + C. LE 16 ","Female","868","0.190307602206207","0.178206134784846","0.202409069627567"
"5","2010","Couple + C. GT 16 ","Male","329","0.215759091446277","0.195254428020923","0.236263754871631"
"5","2010","Couple + C. GT 16 ","Female","240","0.174950340073062","0.154555023224324","0.1953456569218"
