"plh0204_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"7","2006","66 and older","middle vocational","181","0.0753440376048715","0.0646083092149672","0.0860797659947758"
"7","2006","66 and older","vocational + Abi","15","","",""
"7","2006","66 and older","higher vocational","37","0.094867976043582","0.0624047478005197","0.127331204286644"
"7","2006","66 and older","higher education","106","0.134957361584199","0.111310257999081","0.158604465169317"
"8","2006","16-34 y.","in school","72","0.190905439643679","0.151698474098522","0.230112405188836"
"8","2006","16-34 y.","inadequately","6","","",""
"8","2006","16-34 y.","general elemantary","98","0.118468225650686","0.0958761181775791","0.141060333123792"
"8","2006","16-34 y.","middle vocational","297","0.129020017024873","0.115555182275409","0.142484851774337"
"8","2006","16-34 y.","vocational + Abi","40","0.101034327001646","0.0732509581696179","0.128817695833673"
"8","2006","16-34 y.","higher vocational","15","","",""
"8","2006","16-34 y.","higher education","60","0.117477894742517","0.0910908380365497","0.143864951448484"
"8","2006","35-65 y.","in school","","","",""
"8","2006","35-65 y.","inadequately","6","","",""
"8","2006","35-65 y.","general elemantary","52","0.0631476844780162","0.046825140107006","0.0794702288490265"
"8","2006","35-65 y.","middle vocational","489","0.0712898624180934","0.0649696067398903","0.0776101180962964"
"8","2006","35-65 y.","vocational + Abi","51","0.0856631998791565","0.0641481845912131","0.1071782151671"
"8","2006","35-65 y.","higher vocational","103","0.0959577539565998","0.0789274469728523","0.112988060940347"
"8","2006","35-65 y.","higher education","332","0.105234320664247","0.0946008673020461","0.115867774026448"
"8","2006","66 and older","in school","","","",""
"8","2006","66 and older","inadequately","1","","",""
"8","2006","66 and older","general elemantary","19","","",""
"8","2006","66 and older","middle vocational","101","0.0427902688344001","0.0345585023248702","0.0510220353439301"
"8","2006","66 and older","vocational + Abi","9","","",""
"8","2006","66 and older","higher vocational","10","","",""
"8","2006","66 and older","higher education","85","0.106656346073373","0.0852932823578043","0.128019409788942"
"9","2006","16-34 y.","in school","19","","",""
"9","2006","16-34 y.","inadequately","1","","",""
"9","2006","16-34 y.","general elemantary","39","0.0591908051130677","0.0426934349803665","0.0756881752457688"
"9","2006","16-34 y.","middle vocational","69","0.0284887679224764","0.0218064191354736","0.0351711167094792"
"9","2006","16-34 y.","vocational + Abi","8","","",""
"9","2006","16-34 y.","higher vocational","2","","",""
"9","2006","16-34 y.","higher education","16","","",""
"9","2006","35-65 y.","in school","","","",""
"9","2006","35-65 y.","inadequately","5","","",""
"9","2006","35-65 y.","general elemantary","8","","",""
"9","2006","35-65 y.","middle vocational","126","0.0213817600331654","0.0178286468278301","0.0249348732385007"
"9","2006","35-65 y.","vocational + Abi","14","","",""
"9","2006","35-65 y.","higher vocational","23","","",""
"9","2006","35-65 y.","higher education","78","0.0224440039645833","0.0173111139167068","0.0275768940124599"
"9","2006","66 and older","in school","","","",""
"9","2006","66 and older","inadequately","","","",""
"9","2006","66 and older","general elemantary","4","","",""
"9","2006","66 and older","middle vocational","19","","",""
"9","2006","66 and older","vocational + Abi","2","","",""
"9","2006","66 and older","higher vocational","3","","",""
"9","2006","66 and older","higher education","12","","",""
"10 Very willing to take risks","2006","16-34 y.","in school","11","","",""
"10 Very willing to take risks","2006","16-34 y.","inadequately","7","","",""
"10 Very willing to take risks","2006","16-34 y.","general elemantary","19","","",""
"10 Very willing to take risks","2006","16-34 y.","middle vocational","40","0.0221382716280843","0.0162283873949382","0.0280481558612304"
"10 Very willing to take risks","2006","16-34 y.","vocational + Abi","6","","",""
"10 Very willing to take risks","2006","16-34 y.","higher vocational","3","","",""
"10 Very willing to take risks","2006","16-34 y.","higher education","6","","",""
"10 Very willing to take risks","2006","35-65 y.","in school","","","",""
"10 Very willing to take risks","2006","35-65 y.","inadequately","1","","",""
"10 Very willing to take risks","2006","35-65 y.","general elemantary","11","","",""
"10 Very willing to take risks","2006","35-65 y.","middle vocational","82","0.016367493143693","0.013250842048657","0.0194841442387289"
"10 Very willing to take risks","2006","35-65 y.","vocational + Abi","12","","",""
"10 Very willing to take risks","2006","35-65 y.","higher vocational","21","","",""
"10 Very willing to take risks","2006","35-65 y.","higher education","34","0.00865224692902809","0.00544288691789865","0.0118616069401575"
"10 Very willing to take risks","2006","66 and older","in school","","","",""
"10 Very willing to take risks","2006","66 and older","inadequately","","","",""
"10 Very willing to take risks","2006","66 and older","general elemantary","3","","",""
"10 Very willing to take risks","2006","66 and older","middle vocational","14","","",""
"10 Very willing to take risks","2006","66 and older","vocational + Abi","2","","",""
"10 Very willing to take risks","2006","66 and older","higher vocational","4","","",""
"10 Very willing to take risks","2006","66 and older","higher education","8","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","in school","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","inadequately","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","general elemantary","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","middle vocational","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","vocational + Abi","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","higher vocational","","","",""
"0 Not at all Willing to take risks","2007","16-34 y.","higher education","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","in school","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","inadequately","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","general elemantary","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","middle vocational","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","vocational + Abi","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","higher vocational","","","",""
"0 Not at all Willing to take risks","2007","35-65 y.","higher education","","","",""
"0 Not at all Willing to take risks","2007","66 and older","in school","","","",""
"0 Not at all Willing to take risks","2007","66 and older","inadequately","","","",""
"0 Not at all Willing to take risks","2007","66 and older","general elemantary","","","",""
"0 Not at all Willing to take risks","2007","66 and older","middle vocational","","","",""
"0 Not at all Willing to take risks","2007","66 and older","vocational + Abi","","","",""
"0 Not at all Willing to take risks","2007","66 and older","higher vocational","","","",""
"0 Not at all Willing to take risks","2007","66 and older","higher education","","","",""
"1","2007","16-34 y.","in school","","","",""
"1","2007","16-34 y.","inadequately","","","",""
"1","2007","16-34 y.","general elemantary","","","",""
"1","2007","16-34 y.","middle vocational","","","",""
"1","2007","16-34 y.","vocational + Abi","","","",""
"1","2007","16-34 y.","higher vocational","","","",""
"1","2007","16-34 y.","higher education","","","",""
"1","2007","35-65 y.","in school","","","",""
"1","2007","35-65 y.","inadequately","","","",""
"1","2007","35-65 y.","general elemantary","","","",""
"1","2007","35-65 y.","middle vocational","","","",""
"1","2007","35-65 y.","vocational + Abi","","","",""
"1","2007","35-65 y.","higher vocational","","","",""
"1","2007","35-65 y.","higher education","","","",""
"1","2007","66 and older","in school","","","",""
"1","2007","66 and older","inadequately","","","",""
"1","2007","66 and older","general elemantary","","","",""
"1","2007","66 and older","middle vocational","","","",""
"1","2007","66 and older","vocational + Abi","","","",""
"1","2007","66 and older","higher vocational","","","",""
"1","2007","66 and older","higher education","","","",""
"2","2007","16-34 y.","in school","","","",""
"2","2007","16-34 y.","inadequately","","","",""
"2","2007","16-34 y.","general elemantary","","","",""
"2","2007","16-34 y.","middle vocational","","","",""
"2","2007","16-34 y.","vocational + Abi","","","",""
"2","2007","16-34 y.","higher vocational","","","",""
"2","2007","16-34 y.","higher education","","","",""
"2","2007","35-65 y.","in school","","","",""
"2","2007","35-65 y.","inadequately","","","",""
"2","2007","35-65 y.","general elemantary","","","",""
"2","2007","35-65 y.","middle vocational","","","",""
"2","2007","35-65 y.","vocational + Abi","","","",""
"2","2007","35-65 y.","higher vocational","","","",""
"2","2007","35-65 y.","higher education","","","",""
"2","2007","66 and older","in school","","","",""
"2","2007","66 and older","inadequately","","","",""
"2","2007","66 and older","general elemantary","","","",""
"2","2007","66 and older","middle vocational","","","",""
"2","2007","66 and older","vocational + Abi","","","",""
"2","2007","66 and older","higher vocational","","","",""
"2","2007","66 and older","higher education","","","",""
"3","2007","16-34 y.","in school","","","",""
"3","2007","16-34 y.","inadequately","","","",""
"3","2007","16-34 y.","general elemantary","","","",""
"3","2007","16-34 y.","middle vocational","","","",""
"3","2007","16-34 y.","vocational + Abi","","","",""
"3","2007","16-34 y.","higher vocational","","","",""
"3","2007","16-34 y.","higher education","","","",""
"3","2007","35-65 y.","in school","","","",""
"3","2007","35-65 y.","inadequately","","","",""
"3","2007","35-65 y.","general elemantary","","","",""
"3","2007","35-65 y.","middle vocational","","","",""
"3","2007","35-65 y.","vocational + Abi","","","",""
"3","2007","35-65 y.","higher vocational","","","",""
"3","2007","35-65 y.","higher education","","","",""
"3","2007","66 and older","in school","","","",""
"3","2007","66 and older","inadequately","","","",""
"3","2007","66 and older","general elemantary","","","",""
"3","2007","66 and older","middle vocational","","","",""
"3","2007","66 and older","vocational + Abi","","","",""
"3","2007","66 and older","higher vocational","","","",""
"3","2007","66 and older","higher education","","","",""
"4","2007","16-34 y.","in school","","","",""
"4","2007","16-34 y.","inadequately","","","",""
"4","2007","16-34 y.","general elemantary","","","",""
"4","2007","16-34 y.","middle vocational","","","",""
"4","2007","16-34 y.","vocational + Abi","","","",""
"4","2007","16-34 y.","higher vocational","","","",""
"4","2007","16-34 y.","higher education","","","",""
"4","2007","35-65 y.","in school","","","",""
"4","2007","35-65 y.","inadequately","","","",""
"4","2007","35-65 y.","general elemantary","","","",""
"4","2007","35-65 y.","middle vocational","","","",""
"4","2007","35-65 y.","vocational + Abi","","","",""
"4","2007","35-65 y.","higher vocational","","","",""
"4","2007","35-65 y.","higher education","","","",""
"4","2007","66 and older","in school","","","",""
"4","2007","66 and older","inadequately","","","",""
"4","2007","66 and older","general elemantary","","","",""
"4","2007","66 and older","middle vocational","","","",""
"4","2007","66 and older","vocational + Abi","","","",""
"4","2007","66 and older","higher vocational","","","",""
"4","2007","66 and older","higher education","","","",""
"5","2007","16-34 y.","in school","","","",""
"5","2007","16-34 y.","inadequately","","","",""
"5","2007","16-34 y.","general elemantary","","","",""
"5","2007","16-34 y.","middle vocational","","","",""
"5","2007","16-34 y.","vocational + Abi","","","",""
"5","2007","16-34 y.","higher vocational","","","",""
"5","2007","16-34 y.","higher education","","","",""
"5","2007","35-65 y.","in school","","","",""
"5","2007","35-65 y.","inadequately","","","",""
"5","2007","35-65 y.","general elemantary","","","",""
"5","2007","35-65 y.","middle vocational","","","",""
"5","2007","35-65 y.","vocational + Abi","","","",""
"5","2007","35-65 y.","higher vocational","","","",""
"5","2007","35-65 y.","higher education","","","",""
"5","2007","66 and older","in school","","","",""
"5","2007","66 and older","inadequately","","","",""
"5","2007","66 and older","general elemantary","","","",""
"5","2007","66 and older","middle vocational","","","",""
"5","2007","66 and older","vocational + Abi","","","",""
"5","2007","66 and older","higher vocational","","","",""
"5","2007","66 and older","higher education","","","",""
"6","2007","16-34 y.","in school","","","",""
"6","2007","16-34 y.","inadequately","","","",""
"6","2007","16-34 y.","general elemantary","","","",""
"6","2007","16-34 y.","middle vocational","","","",""
"6","2007","16-34 y.","vocational + Abi","","","",""
"6","2007","16-34 y.","higher vocational","","","",""
"6","2007","16-34 y.","higher education","","","",""
"6","2007","35-65 y.","in school","","","",""
"6","2007","35-65 y.","inadequately","","","",""
"6","2007","35-65 y.","general elemantary","","","",""
"6","2007","35-65 y.","middle vocational","","","",""
"6","2007","35-65 y.","vocational + Abi","","","",""
"6","2007","35-65 y.","higher vocational","","","",""
"6","2007","35-65 y.","higher education","","","",""
"6","2007","66 and older","in school","","","",""
"6","2007","66 and older","inadequately","","","",""
"6","2007","66 and older","general elemantary","","","",""
"6","2007","66 and older","middle vocational","","","",""
"6","2007","66 and older","vocational + Abi","","","",""
"6","2007","66 and older","higher vocational","","","",""
"6","2007","66 and older","higher education","","","",""
"7","2007","16-34 y.","in school","","","",""
"7","2007","16-34 y.","inadequately","","","",""
"7","2007","16-34 y.","general elemantary","","","",""
"7","2007","16-34 y.","middle vocational","","","",""
"7","2007","16-34 y.","vocational + Abi","","","",""
"7","2007","16-34 y.","higher vocational","","","",""
"7","2007","16-34 y.","higher education","","","",""
"7","2007","35-65 y.","in school","","","",""
"7","2007","35-65 y.","inadequately","","","",""
"7","2007","35-65 y.","general elemantary","","","",""
"7","2007","35-65 y.","middle vocational","","","",""
"7","2007","35-65 y.","vocational + Abi","","","",""
"7","2007","35-65 y.","higher vocational","","","",""
"7","2007","35-65 y.","higher education","","","",""
"7","2007","66 and older","in school","","","",""
"7","2007","66 and older","inadequately","","","",""
"7","2007","66 and older","general elemantary","","","",""
"7","2007","66 and older","middle vocational","","","",""
"7","2007","66 and older","vocational + Abi","","","",""
"7","2007","66 and older","higher vocational","","","",""
"7","2007","66 and older","higher education","","","",""
"8","2007","16-34 y.","in school","","","",""
"8","2007","16-34 y.","inadequately","","","",""
"8","2007","16-34 y.","general elemantary","","","",""
"8","2007","16-34 y.","middle vocational","","","",""
"8","2007","16-34 y.","vocational + Abi","","","",""
"8","2007","16-34 y.","higher vocational","","","",""
"8","2007","16-34 y.","higher education","","","",""
"8","2007","35-65 y.","in school","","","",""
"8","2007","35-65 y.","inadequately","","","",""
"8","2007","35-65 y.","general elemantary","","","",""
"8","2007","35-65 y.","middle vocational","","","",""
"8","2007","35-65 y.","vocational + Abi","","","",""
"8","2007","35-65 y.","higher vocational","","","",""
"8","2007","35-65 y.","higher education","","","",""
"8","2007","66 and older","in school","","","",""
"8","2007","66 and older","inadequately","","","",""
"8","2007","66 and older","general elemantary","","","",""
"8","2007","66 and older","middle vocational","","","",""
"8","2007","66 and older","vocational + Abi","","","",""
"8","2007","66 and older","higher vocational","","","",""
"8","2007","66 and older","higher education","","","",""
"9","2007","16-34 y.","in school","","","",""
"9","2007","16-34 y.","inadequately","","","",""
"9","2007","16-34 y.","general elemantary","","","",""
"9","2007","16-34 y.","middle vocational","","","",""
"9","2007","16-34 y.","vocational + Abi","","","",""
"9","2007","16-34 y.","higher vocational","","","",""
"9","2007","16-34 y.","higher education","","","",""
"9","2007","35-65 y.","in school","","","",""
"9","2007","35-65 y.","inadequately","","","",""
"9","2007","35-65 y.","general elemantary","","","",""
"9","2007","35-65 y.","middle vocational","","","",""
"9","2007","35-65 y.","vocational + Abi","","","",""
"9","2007","35-65 y.","higher vocational","","","",""
"9","2007","35-65 y.","higher education","","","",""
"9","2007","66 and older","in school","","","",""
"9","2007","66 and older","inadequately","","","",""
"9","2007","66 and older","general elemantary","","","",""
"9","2007","66 and older","middle vocational","","","",""
"9","2007","66 and older","vocational + Abi","","","",""
"9","2007","66 and older","higher vocational","","","",""
"9","2007","66 and older","higher education","","","",""
"10 Very willing to take risks","2007","16-34 y.","in school","","","",""
"10 Very willing to take risks","2007","16-34 y.","inadequately","","","",""
"10 Very willing to take risks","2007","16-34 y.","general elemantary","","","",""
"10 Very willing to take risks","2007","16-34 y.","middle vocational","","","",""
"10 Very willing to take risks","2007","16-34 y.","vocational + Abi","","","",""
"10 Very willing to take risks","2007","16-34 y.","higher vocational","","","",""
"10 Very willing to take risks","2007","16-34 y.","higher education","","","",""
"10 Very willing to take risks","2007","35-65 y.","in school","","","",""
"10 Very willing to take risks","2007","35-65 y.","inadequately","","","",""
"10 Very willing to take risks","2007","35-65 y.","general elemantary","","","",""
"10 Very willing to take risks","2007","35-65 y.","middle vocational","","","",""
"10 Very willing to take risks","2007","35-65 y.","vocational + Abi","","","",""
"10 Very willing to take risks","2007","35-65 y.","higher vocational","","","",""
"10 Very willing to take risks","2007","35-65 y.","higher education","","","",""
"10 Very willing to take risks","2007","66 and older","in school","","","",""
"10 Very willing to take risks","2007","66 and older","inadequately","","","",""
"10 Very willing to take risks","2007","66 and older","general elemantary","","","",""
"10 Very willing to take risks","2007","66 and older","middle vocational","","","",""
"10 Very willing to take risks","2007","66 and older","vocational + Abi","","","",""
"10 Very willing to take risks","2007","66 and older","higher vocational","","","",""
"10 Very willing to take risks","2007","66 and older","higher education","","","",""
"0 Not at all Willing to take risks","2008","16-34 y.","in school","5","","",""
"0 Not at all Willing to take risks","2008","16-34 y.","inadequately","3","","",""
"0 Not at all Willing to take risks","2008","16-34 y.","general elemantary","24","","",""
"0 Not at all Willing to take risks","2008","16-34 y.","middle vocational","35","0.0129220270954777","0.00796493978885728","0.017879114402098"
"0 Not at all Willing to take risks","2008","16-34 y.","vocational + Abi","6","","",""
"0 Not at all Willing to take risks","2008","16-34 y.","higher vocational","3","","",""
"0 Not at all Willing to take risks","2008","16-34 y.","higher education","7","","",""
"0 Not at all Willing to take risks","2008","35-65 y.","in school","","","",""
"0 Not at all Willing to take risks","2008","35-65 y.","inadequately","12","","",""
"0 Not at all Willing to take risks","2008","35-65 y.","general elemantary","56","0.0927787671951381","0.0708270887355527","0.114730445654724"
"0 Not at all Willing to take risks","2008","35-65 y.","middle vocational","265","0.0503125611619883","0.0445440395775961","0.0560810827463804"
"0 Not at all Willing to take risks","2008","35-65 y.","vocational + Abi","20","","",""
"0 Not at all Willing to take risks","2008","35-65 y.","higher vocational","29","","",""
"0 Not at all Willing to take risks","2008","35-65 y.","higher education","43","0.0166367799984093","0.0118915224366146","0.021382037560204"
"0 Not at all Willing to take risks","2008","66 and older","in school","","","",""
"0 Not at all Willing to take risks","2008","66 and older","inadequately","12","","",""
"0 Not at all Willing to take risks","2008","66 and older","general elemantary","97","0.139921817524922","0.114893503544879","0.164950131504966"
"0 Not at all Willing to take risks","2008","66 and older","middle vocational","194","0.0966626041277666","0.0844770799501351","0.108848128305398"
"0 Not at all Willing to take risks","2008","66 and older","vocational + Abi","9","","",""
"0 Not at all Willing to take risks","2008","66 and older","higher vocational","14","","",""
"0 Not at all Willing to take risks","2008","66 and older","higher education","26","","",""
"1","2008","16-34 y.","in school","5","","",""
"1","2008","16-34 y.","inadequately","4","","",""
"1","2008","16-34 y.","general elemantary","19","","",""
"1","2008","16-34 y.","middle vocational","54","0.0283716222672484","0.0210841369318763","0.0356591076026205"
"1","2008","16-34 y.","vocational + Abi","15","","",""
"1","2008","16-34 y.","higher vocational","3","","",""
"1","2008","16-34 y.","higher education","12","","",""
"1","2008","35-65 y.","in school","","","",""
"1","2008","35-65 y.","inadequately","12","","",""
"1","2008","35-65 y.","general elemantary","55","0.0916096636001247","0.0697826797122033","0.113436647488046"
"1","2008","35-65 y.","middle vocational","271","0.0484627489006447","0.0427957532156257","0.0541297445856637"
"1","2008","35-65 y.","vocational + Abi","38","0.0485999078437435","0.031577649744184","0.0656221659433031"
"1","2008","35-65 y.","higher vocational","34","0.0359902769218313","0.0243045298145798","0.0476760240290828"
"1","2008","35-65 y.","higher education","100","0.0362058766785325","0.0292756116447514","0.0431361417123136"
"1","2008","66 and older","in school","","","",""
"1","2008","66 and older","inadequately","9","","",""
"1","2008","66 and older","general elemantary","102","0.146078451494312","0.120597128384749","0.171559774603875"
"1","2008","66 and older","middle vocational","230","0.101050781657936","0.0886220333369856","0.113479529978887"
"1","2008","66 and older","vocational + Abi","5","","",""
"1","2008","66 and older","higher vocational","27","","",""
"1","2008","66 and older","higher education","39","0.045589313537566","0.0317602889797618","0.0594183380953703"
"2","2008","16-34 y.","in school","14","","",""
"2","2008","16-34 y.","inadequately","7","","",""
"2","2008","16-34 y.","general elemantary","49","0.0641016828165512","0.0448838308017191","0.0833195348313833"
"2","2008","16-34 y.","middle vocational","197","0.0977240480012315","0.0846907018607765","0.110757394141686"
"2","2008","16-34 y.","vocational + Abi","40","0.0813745032551069","0.053738986400705","0.109010020109509"
"2","2008","16-34 y.","higher vocational","16","","",""
"2","2008","16-34 y.","higher education","55","0.10296111946684","0.0771121584248804","0.1288100805088"
"2","2008","35-65 y.","in school","","","",""
"2","2008","35-65 y.","inadequately","15","","",""
"2","2008","35-65 y.","general elemantary","98","0.157042271450434","0.129512791114362","0.184571751786506"
"2","2008","35-65 y.","middle vocational","707","0.124483089909302","0.115770978680389","0.133195201138215"
"2","2008","35-65 y.","vocational + Abi","85","0.135626154053338","0.10852171735698","0.162730590749696"
"2","2008","35-65 y.","higher vocational","117","0.133921118576769","0.112554960328838","0.155287276824699"
"2","2008","35-65 y.","higher education","303","0.105073551029219","0.0936970542175238","0.116450047840914"
"2","2008","66 and older","in school","","","",""
"2","2008","66 and older","inadequately","3","","",""
"2","2008","66 and older","general elemantary","137","0.186785794316369","0.158667154405578","0.214904434227159"
"2","2008","66 and older","middle vocational","353","0.15269664558023","0.137863809860187","0.167529481300272"
"2","2008","66 and older","vocational + Abi","18","","",""
"2","2008","66 and older","higher vocational","45","0.138616534884494","0.100517819330982","0.176715250438006"
"2","2008","66 and older","higher education","84","0.105627124697251","0.0852501637393195","0.126004085655183"
"3","2008","16-34 y.","in school","49","0.175286090501046","0.13562303885716","0.214949142144931"
"3","2008","16-34 y.","inadequately","5","","",""
"3","2008","16-34 y.","general elemantary","57","0.0877437960869133","0.0655453579629197","0.109942234210907"
"3","2008","16-34 y.","middle vocational","281","0.137375385041282","0.122265857011868","0.152484913070696"
"3","2008","16-34 y.","vocational + Abi","74","0.212805418630507","0.171435319874711","0.254175517386303"
"3","2008","16-34 y.","higher vocational","21","","",""
"3","2008","16-34 y.","higher education","77","0.129387715293183","0.100840763078225","0.157934667508141"
"3","2008","35-65 y.","in school","","","",""
"3","2008","35-65 y.","inadequately","12","","",""
"3","2008","35-65 y.","general elemantary","93","0.113249792201152","0.0892721658999306","0.137227418502373"
"3","2008","35-65 y.","middle vocational","887","0.156999891039971","0.147399267219351","0.166600514860591"
"3","2008","35-65 y.","vocational + Abi","93","0.137040568544772","0.109817465978148","0.164263671111396"
"3","2008","35-65 y.","higher vocational","136","0.125955819367985","0.105139737190929","0.146771901545041"
"3","2008","35-65 y.","higher education","469","0.172135641293175","0.158130639571344","0.186140643015005"
"3","2008","66 and older","in school","","","",""
"3","2008","66 and older","inadequately","7","","",""
"3","2008","66 and older","general elemantary","127","0.147496301490903","0.121912880868598","0.173079722113208"
"3","2008","66 and older","middle vocational","323","0.137159166984915","0.12297291271648","0.15134542125335"
"3","2008","66 and older","vocational + Abi","14","","",""
"3","2008","66 and older","higher vocational","45","0.1605881734462","0.120107393566868","0.201068953325533"
"3","2008","66 and older","higher education","115","0.159290021064304","0.135028961687027","0.18355108044158"
"4","2008","16-34 y.","in school","44","0.140186106735058","0.103968858080464","0.176403355389652"
"4","2008","16-34 y.","inadequately","2","","",""
"4","2008","16-34 y.","general elemantary","43","0.0587657338645611","0.0403127440118719","0.0772187237172504"
"4","2008","16-34 y.","middle vocational","238","0.107087402674151","0.0935149235706396","0.120659881777662"
"4","2008","16-34 y.","vocational + Abi","52","0.161454231252551","0.124262853245584","0.198645609259519"
"4","2008","16-34 y.","higher vocational","15","","",""
"4","2008","16-34 y.","higher education","73","0.128254872382838","0.0998146799069932","0.156695064858684"
"4","2008","35-65 y.","in school","","","",""
"4","2008","35-65 y.","inadequately","13","","",""
"4","2008","35-65 y.","general elemantary","73","0.11380725905063","0.0897782474541305","0.13783627064713"
"4","2008","35-65 y.","middle vocational","621","0.114134918162243","0.105743622569657","0.122526213754829"
"4","2008","35-65 y.","vocational + Abi","84","0.143070119859437","0.115351923472484","0.170788316246391"
"4","2008","35-65 y.","higher vocational","120","0.136808682845734","0.115249438009869","0.158367927681599"
"4","2008","35-65 y.","higher education","336","0.12029878242896","0.108229918656969","0.132367646200951"
"4","2008","66 and older","in school","","","",""
"4","2008","66 and older","inadequately","2","","",""
"4","2008","66 and older","general elemantary","61","0.0755937413868567","0.0565218278589262","0.0946656549147873"
"4","2008","66 and older","middle vocational","254","0.112067311120428","0.0990590431800218","0.125075579060834"
"4","2008","66 and older","vocational + Abi","12","","",""
"4","2008","66 and older","higher vocational","35","0.0966475509878594","0.0640692381263671","0.129225863849352"
"4","2008","66 and older","higher education","87","0.0918917939140373","0.0727404374552378","0.111043150372837"
"5","2008","16-34 y.","in school","68","0.190169022105893","0.149230909362728","0.231107134849058"
"5","2008","16-34 y.","inadequately","10","","",""
"5","2008","16-34 y.","general elemantary","143","0.241165704981688","0.20760067450948","0.274730735453895"
"5","2008","16-34 y.","middle vocational","409","0.212705227217549","0.194743699227118","0.23066675520798"
"5","2008","16-34 y.","vocational + Abi","52","0.126717074989749","0.0930930869400179","0.160341063039481"
"5","2008","16-34 y.","higher vocational","30","0.170360809847706","0.104717224142247","0.236004395553164"
"5","2008","16-34 y.","higher education","104","0.205063747012661","0.170722866491966","0.239404627533356"
"5","2008","35-65 y.","in school","","","",""
"5","2008","35-65 y.","inadequately","18","","",""
"5","2008","35-65 y.","general elemantary","125","0.173694939791521","0.145030027297786","0.202359852285257"
"5","2008","35-65 y.","middle vocational","1154","0.215187880371313","0.204342926310553","0.226032834432074"
"5","2008","35-65 y.","vocational + Abi","111","0.200077193859737","0.16840773175891","0.231746655960564"
"5","2008","35-65 y.","higher vocational","214","0.204841073377428","0.179521366533888","0.230160780220969"
"5","2008","35-65 y.","higher education","512","0.193036585689268","0.178394096597264","0.207679074781273"
"5","2008","66 and older","in school","","","",""
"5","2008","66 and older","inadequately","9","","",""
"5","2008","66 and older","general elemantary","103","0.143148974425921","0.117881217462364","0.168416731389478"
"5","2008","66 and older","middle vocational","433","0.187412221847751","0.171319701265537","0.203504742429965"
"5","2008","66 and older","vocational + Abi","19","","",""
"5","2008","66 and older","higher vocational","64","0.206475560045493","0.161846367470723","0.251104752620263"
"5","2008","66 and older","higher education","197","0.21966815110332","0.192219842463786","0.247116459742854"
"6","2008","16-34 y.","in school","43","0.10609557275172","0.0739697015942372","0.138221443909203"
"6","2008","16-34 y.","inadequately","5","","",""
"6","2008","16-34 y.","general elemantary","75","0.125538733785392","0.0995422292641344","0.15153523830665"
"6","2008","16-34 y.","middle vocational","238","0.116437773232614","0.102359446822418","0.13051609964281"
"6","2008","16-34 y.","vocational + Abi","46","0.122528413700017","0.0893856206345493","0.155671206765485"
"6","2008","16-34 y.","higher vocational","13","","",""
"6","2008","16-34 y.","higher education","83","0.151784017470406","0.121265243830816","0.182302791109996"
"6","2008","35-65 y.","in school","","","",""
"6","2008","35-65 y.","inadequately","5","","",""
"6","2008","35-65 y.","general elemantary","59","0.093443864114342","0.071421721215846","0.115466007012838"
"6","2008","35-65 y.","middle vocational","529","0.0952597944985442","0.0875124525062237","0.103007136490865"
"6","2008","35-65 y.","vocational + Abi","67","0.125613185531747","0.0993778110039079","0.151848560059586"
"6","2008","35-65 y.","higher vocational","122","0.135385014618336","0.113920559934002","0.156849469302669"
"6","2008","35-65 y.","higher education","331","0.102427620727635","0.0911786844926255","0.113676556962645"
"6","2008","66 and older","in school","","","",""
"6","2008","66 and older","inadequately","","","",""
"6","2008","66 and older","general elemantary","47","0.0761942968516253","0.0570529954213163","0.0953355982819344"
"6","2008","66 and older","middle vocational","179","0.0808374319945672","0.0695967569047606","0.0920781070843738"
"6","2008","66 and older","vocational + Abi","7","","",""
"6","2008","66 and older","higher vocational","34","0.111855838726798","0.0771041741682412","0.146607503285354"
"6","2008","66 and older","higher education","108","0.108613368184653","0.0879848955221341","0.129241840847172"
"7","2008","16-34 y.","in school","57","0.14153749521073","0.105174708654405","0.177900281767056"
"7","2008","16-34 y.","inadequately","5","","",""
"7","2008","16-34 y.","general elemantary","94","0.161142650786232","0.132295355187478","0.189989946384986"
"7","2008","16-34 y.","middle vocational","284","0.146486666281017","0.130966737755671","0.162006594806362"
"7","2008","16-34 y.","vocational + Abi","46","0.128368301511269","0.0945579587229477","0.16217864429959"
"7","2008","16-34 y.","higher vocational","15","","",""
"7","2008","16-34 y.","higher education","75","0.172975426105318","0.140805338606105","0.205145513604531"
"7","2008","35-65 y.","in school","","","",""
"7","2008","35-65 y.","inadequately","3","","",""
"7","2008","35-65 y.","general elemantary","50","0.065921472665921","0.0471459525909744","0.0846969927408676"
