"plh0204_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2018","(1a) inadequately completed","East Germany","32","0.0764493532374252","0.0459722327832852","0.106926473691565"
"2","2018","(1b) general elementary school","West Germany","263","0.141295439250067","0.127230223294306","0.155360655205828"
"2","2018","(1b) general elementary school","East Germany","39","0.104820025580879","0.0739398684945279","0.135700182667229"
"2","2018","(1c) basic vocational qualification","West Germany","556","0.142585923883724","0.131884616524916","0.153287231242532"
"2","2018","(1c) basic vocational qualification","East Germany","133","0.185696636146118","0.159113432701153","0.212279839591083"
"2","2018","(2b) intermediate general qualification","West Germany","76","0.150339708728457","0.123216273841343","0.177463143615571"
"2","2018","(2b) intermediate general qualification","East Germany","17","","",""
"2","2018","(2a) intermediate vocational","West Germany","546","0.127013571033838","0.116436011895988","0.137591130171688"
"2","2018","(2a) intermediate vocational","East Germany","277","0.134714701555464","0.119766587890582","0.149662815220347"
"2","2018","(2c_gen) general maturity certificate","West Germany","175","0.100899878231186","0.0870010184449317","0.11479873801744"
"2","2018","(2c_gen) general maturity certificate","East Germany","24","","",""
"2","2018","(2c_voc) vocational maturity certificate","West Germany","341","0.146311663970453","0.131662887906383","0.160960440034522"
"2","2018","(2c_voc) vocational maturity certificate","East Germany","46","0.146370105147098","0.111901920651757","0.180838289642438"
"2","2018","(3a) lower tertiary education","West Germany","164","0.109296851662423","0.0931083585724925","0.125485344752353"
"2","2018","(3a) lower tertiary education","East Germany","68","0.0946393667045475","0.0702646304730633","0.119014102936032"
"2","2018","(3b) higher tertiary education","West Germany","507","0.136682862517244","0.126179648033696","0.147186077000792"
"2","2018","(3b) higher tertiary education","East Germany","101","0.0879169698234508","0.0698624588287322","0.105971480818169"
"3","2018","(0) in school","West Germany","31","0.117326574809721","0.0811514930767178","0.153501656542724"
"3","2018","(0) in school","East Germany","8","","",""
"3","2018","(1a) inadequately completed","West Germany","103","0.0829530785510579","0.0703644138756885","0.0955417432264274"
"3","2018","(1a) inadequately completed","East Germany","27","","",""
"3","2018","(1b) general elementary school","West Germany","208","0.111371673292743","0.0986686265288307","0.124074720056655"
"3","2018","(1b) general elementary school","East Germany","41","0.122933499050553","0.089831549343675","0.156035448757432"
"3","2018","(1c) basic vocational qualification","West Germany","566","0.141936824249726","0.131255861989837","0.152617786509616"
"3","2018","(1c) basic vocational qualification","East Germany","115","0.141047895634855","0.117253210529566","0.164842580740145"
"3","2018","(2b) intermediate general qualification","West Germany","68","0.116497706809488","0.0921505808309561","0.140844832788019"
"3","2018","(2b) intermediate general qualification","East Germany","16","","",""
"3","2018","(2a) intermediate vocational","West Germany","567","0.137122622674482","0.126196004939155","0.14804924040981"
"3","2018","(2a) intermediate vocational","East Germany","315","0.160416664059275","0.144348884018313","0.176484444100236"
"3","2018","(2c_gen) general maturity certificate","West Germany","200","0.158802134657133","0.141936329710533","0.175667939603734"
"3","2018","(2c_gen) general maturity certificate","East Germany","37","0.222838748690929","0.173292090166308","0.27238540721555"
"3","2018","(2c_voc) vocational maturity certificate","West Germany","337","0.158408830400385","0.143274874291234","0.173542786509537"
"3","2018","(2c_voc) vocational maturity certificate","East Germany","66","0.139877912495872","0.106054919957873","0.173700905033871"
"3","2018","(3a) lower tertiary education","West Germany","231","0.166530758982311","0.147200925017954","0.185860592946668"
"3","2018","(3a) lower tertiary education","East Germany","90","0.182218106634756","0.150073529363622","0.214362683905889"
"3","2018","(3b) higher tertiary education","West Germany","625","0.160987433572064","0.149750178428853","0.172224688715276"
"3","2018","(3b) higher tertiary education","East Germany","157","0.181725548957738","0.157139447061741","0.206311650853736"
"4","2018","(0) in school","West Germany","32","0.136720132699808","0.0981009266413588","0.175339338758256"
"4","2018","(0) in school","East Germany","4","","",""
"4","2018","(1a) inadequately completed","West Germany","87","0.0561920010179337","0.0456809363406257","0.0667030656952418"
"4","2018","(1a) inadequately completed","East Germany","8","","",""
"4","2018","(1b) general elementary school","West Germany","129","0.0724586135469364","0.0619904112623652","0.0829268158315076"
"4","2018","(1b) general elementary school","East Germany","24","","",""
"4","2018","(1c) basic vocational qualification","West Germany","336","0.0840514655556433","0.075559438139136","0.0925434929721506"
"4","2018","(1c) basic vocational qualification","East Germany","77","0.0864290395202102","0.0672196674412416","0.105638411599179"
"4","2018","(2b) intermediate general qualification","West Germany","53","0.0552846483580916","0.0379411007737491","0.0726281959424341"
"4","2018","(2b) intermediate general qualification","East Germany","8","","",""
"4","2018","(2a) intermediate vocational","West Germany","375","0.101097922450741","0.0915219263580342","0.110673918543447"
"4","2018","(2a) intermediate vocational","East Germany","191","0.0842639905286957","0.0721019795884808","0.0964260014689107"
"4","2018","(2c_gen) general maturity certificate","West Germany","132","0.0821416465651234","0.0694709830187134","0.0948123101115334"
"4","2018","(2c_gen) general maturity certificate","East Germany","16","","",""
"4","2018","(2c_voc) vocational maturity certificate","West Germany","207","0.103343073272972","0.0907257848271148","0.115960361718828"
"4","2018","(2c_voc) vocational maturity certificate","East Germany","52","0.135454259528869","0.102084910889344","0.168823608168395"
"4","2018","(3a) lower tertiary education","West Germany","168","0.101081898613741","0.0854420385580481","0.116721758669434"
"4","2018","(3a) lower tertiary education","East Germany","59","0.114937369249744","0.0883784231799076","0.14149631531958"
"4","2018","(3b) higher tertiary education","West Germany","411","0.126757777549982","0.116585113750342","0.136930441349622"
"4","2018","(3b) higher tertiary education","East Germany","95","0.110462908697881","0.0904770664537066","0.130448750942055"
"5","2018","(0) in school","West Germany","49","0.120238903709389","0.0836780624886717","0.156799744930107"
"5","2018","(0) in school","East Germany","13","","",""
"5","2018","(1a) inadequately completed","West Germany","269","0.162314075194805","0.145483989293725","0.179144161095886"
"5","2018","(1a) inadequately completed","East Germany","43","0.270248379706978","0.219312272766243","0.321184486647712"
"5","2018","(1b) general elementary school","West Germany","419","0.170267606134018","0.155090272328751","0.185444939939286"
"5","2018","(1b) general elementary school","East Germany","65","0.184050528908211","0.144984221906863","0.22311683590956"
"5","2018","(1c) basic vocational qualification","West Germany","812","0.199809595768384","0.187571663464078","0.21204752807269"
"5","2018","(1c) basic vocational qualification","East Germany","161","0.185162095472907","0.158608469268612","0.211715721677202"
"5","2018","(2b) intermediate general qualification","West Germany","152","0.227953394678101","0.196116553935242","0.259790235420961"
"5","2018","(2b) intermediate general qualification","East Germany","35","0.2800830760684","0.208931094280462","0.351235057856339"
"5","2018","(2a) intermediate vocational","West Germany","704","0.186059823673529","0.173698095255525","0.198421552091534"
"5","2018","(2a) intermediate vocational","East Germany","419","0.220214115614886","0.20207109918329","0.238357132046482"
"5","2018","(2c_gen) general maturity certificate","West Germany","295","0.185988488309374","0.168033375832475","0.203943600786273"
"5","2018","(2c_gen) general maturity certificate","East Germany","66","0.307177053544179","0.252252193073448","0.362101914014909"
"5","2018","(2c_voc) vocational maturity certificate","West Germany","374","0.177295446125629","0.161465372585328","0.19312551966593"
"5","2018","(2c_voc) vocational maturity certificate","East Germany","80","0.181171219482128","0.143613556393556","0.218728882570701"
"5","2018","(3a) lower tertiary education","West Germany","249","0.165432053611039","0.146153396227168","0.18471071099491"
"5","2018","(3a) lower tertiary education","East Germany","105","0.201572843182929","0.168166659132852","0.234979027233007"
"5","2018","(3b) higher tertiary education","West Germany","621","0.158051186065292","0.146897414523621","0.169204957606964"
"5","2018","(3b) higher tertiary education","East Germany","169","0.188859544202143","0.163904997427204","0.213814090977082"
"6","2018","(0) in school","West Germany","43","0.106428826802058","0.0717626848082158","0.1410949687959"
"6","2018","(0) in school","East Germany","7","","",""
"6","2018","(1a) inadequately completed","West Germany","77","0.0857669480440317","0.0729862059887352","0.0985476900993282"
"6","2018","(1a) inadequately completed","East Germany","25","","",""
"6","2018","(1b) general elementary school","West Germany","159","0.0761437003553351","0.0654339425549438","0.0868534581557265"
"6","2018","(1b) general elementary school","East Germany","19","","",""
"6","2018","(1c) basic vocational qualification","West Germany","358","0.0868735302017435","0.0782534281477769","0.0954936322557101"
"6","2018","(1c) basic vocational qualification","East Germany","70","0.0911314110026325","0.0714572248325901","0.110805597172675"
"6","2018","(2b) intermediate general qualification","West Germany","70","0.0799161474108786","0.0593375321249116","0.100494762696846"
"6","2018","(2b) intermediate general qualification","East Germany","17","","",""
"6","2018","(2a) intermediate vocational","West Germany","311","0.0880067086178346","0.0790073747525008","0.0970060424831684"
"6","2018","(2a) intermediate vocational","East Germany","182","0.103124923800253","0.0898097441490762","0.116440103451431"
"6","2018","(2c_gen) general maturity certificate","West Germany","180","0.125940559224472","0.110630279794868","0.141250838654076"
"6","2018","(2c_gen) general maturity certificate","East Germany","23","","",""
"6","2018","(2c_voc) vocational maturity certificate","West Germany","200","0.100986870909351","0.0884978708874551","0.113475870931247"
"6","2018","(2c_voc) vocational maturity certificate","East Germany","35","0.0846828823280738","0.0575346838004299","0.111831080855718"
"6","2018","(3a) lower tertiary education","West Germany","184","0.136706387870941","0.118882199128742","0.154530576613139"
"6","2018","(3a) lower tertiary education","East Germany","65","0.100865692588525","0.0757885972771926","0.125942787899856"
"6","2018","(3b) higher tertiary education","West Germany","446","0.127502342557125","0.117304196275204","0.137700488839046"
"6","2018","(3b) higher tertiary education","East Germany","125","0.150199361575975","0.127420880724446","0.172977842427503"
"7","2018","(0) in school","West Germany","55","0.189773345992082","0.145694301699854","0.233852390284309"
"7","2018","(0) in school","East Germany","12","","",""
"7","2018","(1a) inadequately completed","West Germany","86","0.0741298431027724","0.0621723754115975","0.0860873107939474"
"7","2018","(1a) inadequately completed","East Germany","15","","",""
"7","2018","(1b) general elementary school","West Germany","194","0.0784924499168398","0.067632599604704","0.0893523002289756"
"7","2018","(1b) general elementary school","East Germany","25","","",""
"7","2018","(1c) basic vocational qualification","West Germany","374","0.0861552280879119","0.0775674613327016","0.0947429948431221"
"7","2018","(1c) basic vocational qualification","East Germany","53","0.0643213603555039","0.0475505846645573","0.0810921360464505"
"7","2018","(2b) intermediate general qualification","West Germany","77","0.111327455010581","0.0874571924452866","0.135197717575875"
"7","2018","(2b) intermediate general qualification","East Germany","17","","",""
"7","2018","(2a) intermediate vocational","West Germany","393","0.10396095225032","0.0942657863504036","0.113656118150236"
"7","2018","(2a) intermediate vocational","East Germany","219","0.0909958887942576","0.0784039373081176","0.103587840280398"
"7","2018","(2c_gen) general maturity certificate","West Germany","193","0.112685917916178","0.0980943038394383","0.127277531992918"
"7","2018","(2c_gen) general maturity certificate","East Germany","27","","",""
"7","2018","(2c_voc) vocational maturity certificate","West Germany","279","0.114634636963612","0.101429850419478","0.127839423507747"
"7","2018","(2c_voc) vocational maturity certificate","East Germany","39","0.0892837540210323","0.0614779683055587","0.117089539736506"
"7","2018","(3a) lower tertiary education","West Germany","195","0.152320971259803","0.133677289799676","0.17096465271993"
"7","2018","(3a) lower tertiary education","East Germany","61","0.0804578396351061","0.0578080999335594","0.103107579336653"
"7","2018","(3b) higher tertiary education","West Germany","464","0.109398877472937","0.0998549292982311","0.118942825647644"
"7","2018","(3b) higher tertiary education","East Germany","110","0.127905646387405","0.106611571233926","0.149199721540884"
"8","2018","(0) in school","West Germany","33","0.127035928313963","0.0896013653751421","0.164470491252783"
"8","2018","(0) in school","East Germany","8","","",""
"8","2018","(1a) inadequately completed","West Germany","110","0.09442974279613","0.0810827596813232","0.107776725910937"
"8","2018","(1a) inadequately completed","East Germany","21","","",""
"8","2018","(1b) general elementary school","West Germany","204","0.0877597813339704","0.0763346073600322","0.0991849553079085"
"8","2018","(1b) general elementary school","East Germany","34","0.091196568868014","0.0621746302256103","0.120218507510418"
"8","2018","(1c) basic vocational qualification","West Germany","317","0.0706447585141463","0.0628026281929689","0.0784868888353237"
"8","2018","(1c) basic vocational qualification","East Germany","49","0.0658365680492033","0.0488831525686551","0.0827899835297515"
"8","2018","(2b) intermediate general qualification","West Germany","65","0.0807854370583976","0.060104978631393","0.101465895485402"
"8","2018","(2b) intermediate general qualification","East Germany","15","","",""
"8","2018","(2a) intermediate vocational","West Germany","317","0.0924286640693338","0.0832283982358082","0.101628929902859"
"8","2018","(2a) intermediate vocational","East Germany","146","0.0796686752237915","0.0678133046885877","0.0915240457589953"
"8","2018","(2c_gen) general maturity certificate","West Germany","168","0.11681421145239","0.10199231751149","0.13163610539329"
"8","2018","(2c_gen) general maturity certificate","East Germany","34","0.133959168478027","0.0934065547160556","0.174511782239999"
"8","2018","(2c_voc) vocational maturity certificate","West Germany","155","0.069983354126115","0.0594089737401097","0.0805577345121204"
"8","2018","(2c_voc) vocational maturity certificate","East Germany","32","0.0885965845116089","0.0608875608057467","0.116305608217471"
"8","2018","(3a) lower tertiary education","West Germany","111","0.0832668614967205","0.0689319945071438","0.0976017284862972"
"8","2018","(3a) lower tertiary education","East Germany","45","0.103160713675358","0.0778323175447196","0.128489109805997"
"8","2018","(3b) higher tertiary education","West Germany","345","0.0899540925801343","0.081205823466218","0.0987023616940506"
"8","2018","(3b) higher tertiary education","East Germany","61","0.0682827015569104","0.0522010882941484","0.0843643148196724"
"9","2018","(0) in school","West Germany","16","","",""
"9","2018","(0) in school","East Germany","","","",""
"9","2018","(1a) inadequately completed","West Germany","30","0.0321215906807898","0.0240738021595661","0.0401693792020134"
"9","2018","(1a) inadequately completed","East Germany","9","","",""
"9","2018","(1b) general elementary school","West Germany","79","0.0318447178902501","0.0247546293193723","0.0389348064611279"
"9","2018","(1b) general elementary school","East Germany","17","","",""
"9","2018","(1c) basic vocational qualification","West Germany","90","0.0216024549612217","0.0171529423942343","0.0260519675282091"
"9","2018","(1c) basic vocational qualification","East Germany","20","","",""
"9","2018","(2b) intermediate general qualification","West Germany","27","","",""
"9","2018","(2b) intermediate general qualification","East Germany","5","","",""
"9","2018","(2a) intermediate vocational","West Germany","87","0.0257703420686453","0.0207371046401487","0.0308035794971418"
"9","2018","(2a) intermediate vocational","East Germany","29","","",""
"9","2018","(2c_gen) general maturity certificate","West Germany","68","0.0315181008114503","0.0234558631057751","0.0395803385171256"
"9","2018","(2c_gen) general maturity certificate","East Germany","11","","",""
"9","2018","(2c_voc) vocational maturity certificate","West Germany","42","0.0154865741233355","0.0103685693018026","0.0206045789448685"
"9","2018","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"9","2018","(3a) lower tertiary education","West Germany","22","","",""
"9","2018","(3a) lower tertiary education","East Germany","6","","",""
"9","2018","(3b) higher tertiary education","West Germany","76","0.0147604721574144","0.0110732351069965","0.0184477092078324"
"9","2018","(3b) higher tertiary education","East Germany","19","","",""
"10 Very willing to take risks","2018","(0) in school","West Germany","8","","",""
"10 Very willing to take risks","2018","(0) in school","East Germany","2","","",""
"10 Very willing to take risks","2018","(1a) inadequately completed","West Germany","119","0.0384105321581839","0.0296387539187015","0.0471823103976663"
"10 Very willing to take risks","2018","(1a) inadequately completed","East Germany","21","","",""
"10 Very willing to take risks","2018","(1b) general elementary school","West Germany","112","0.0324527439925256","0.0252975361645658","0.0396079518204855"
"10 Very willing to take risks","2018","(1b) general elementary school","East Germany","27","","",""
"10 Very willing to take risks","2018","(1c) basic vocational qualification","West Germany","52","0.0122966966500802","0.00892374054635963","0.0156696527538008"
"10 Very willing to take risks","2018","(1c) basic vocational qualification","East Germany","20","","",""
"10 Very willing to take risks","2018","(2b) intermediate general qualification","West Germany","18","","",""
"10 Very willing to take risks","2018","(2b) intermediate general qualification","East Germany","10","","",""
"10 Very willing to take risks","2018","(2a) intermediate vocational","West Germany","47","0.0115516415357168","0.00815730032692754","0.0149459827445061"
"10 Very willing to take risks","2018","(2a) intermediate vocational","East Germany","19","","",""
"10 Very willing to take risks","2018","(2c_gen) general maturity certificate","West Germany","58","0.013506053419238","0.00817956155154631","0.0188325452869297"
"10 Very willing to take risks","2018","(2c_gen) general maturity certificate","East Germany","6","","",""
"10 Very willing to take risks","2018","(2c_voc) vocational maturity certificate","West Germany","41","0.0140993592630715","0.0092125155020583","0.0189862030240847"
"10 Very willing to take risks","2018","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"10 Very willing to take risks","2018","(3a) lower tertiary education","West Germany","7","","",""
"10 Very willing to take risks","2018","(3a) lower tertiary education","East Germany","1","","",""
"10 Very willing to take risks","2018","(3b) higher tertiary education","West Germany","63","0.0114689430326959","0.00821329927298772","0.0147245867924041"
"10 Very willing to take risks","2018","(3b) higher tertiary education","East Germany","13","","",""
"0 Not at all Willing to take risks","2019","(0) in school","West Germany","5","","",""
"0 Not at all Willing to take risks","2019","(0) in school","East Germany","2","","",""
"0 Not at all Willing to take risks","2019","(1a) inadequately completed","West Germany","451","0.131349762647537","0.115216798638628","0.147482726656446"
"0 Not at all Willing to take risks","2019","(1a) inadequately completed","East Germany","37","0.224708536314358","0.171902355711686","0.277514716917031"
"0 Not at all Willing to take risks","2019","(1b) general elementary school","West Germany","274","0.0816693276353009","0.0699001678633634","0.0934384874072384"
"0 Not at all Willing to take risks","2019","(1b) general elementary school","East Germany","28","","",""
"0 Not at all Willing to take risks","2019","(1c) basic vocational qualification","West Germany","216","0.0568544569581429","0.0495313133013355","0.0641776006149503"
"0 Not at all Willing to take risks","2019","(1c) basic vocational qualification","East Germany","40","0.0628833583573688","0.0451641160274639","0.0806026006872737"
"0 Not at all Willing to take risks","2019","(2b) intermediate general qualification","West Germany","13","","",""
"0 Not at all Willing to take risks","2019","(2b) intermediate general qualification","East Germany","5","","",""
"0 Not at all Willing to take risks","2019","(2a) intermediate vocational","West Germany","117","0.032658290738869","0.0270935217296706","0.0382230597480673"
"0 Not at all Willing to take risks","2019","(2a) intermediate vocational","East Germany","44","0.0204920808582242","0.0142626816452403","0.026721480071208"
"0 Not at all Willing to take risks","2019","(2c_gen) general maturity certificate","West Germany","138","0.0224181630176532","0.0153974579158736","0.0294388681194329"
"0 Not at all Willing to take risks","2019","(2c_gen) general maturity certificate","East Germany","10","","",""
"0 Not at all Willing to take risks","2019","(2c_voc) vocational maturity certificate","West Germany","75","0.0242958946050549","0.0180348182551185","0.0305569709549913"
"0 Not at all Willing to take risks","2019","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"0 Not at all Willing to take risks","2019","(3a) lower tertiary education","West Germany","23","","",""
"0 Not at all Willing to take risks","2019","(3a) lower tertiary education","East Germany","11","","",""
"0 Not at all Willing to take risks","2019","(3b) higher tertiary education","West Germany","186","0.0228149134786831","0.018371147208743","0.0272586797486232"
"0 Not at all Willing to take risks","2019","(3b) higher tertiary education","East Germany","26","","",""
"1","2019","(0) in school","West Germany","7","","",""
"1","2019","(0) in school","East Germany","","","",""
"1","2019","(1a) inadequately completed","West Germany","138","0.0634468187057233","0.0518042664832461","0.0750893709282005"
"1","2019","(1a) inadequately completed","East Germany","23","","",""
"1","2019","(1b) general elementary school","West Germany","143","0.0784841028357472","0.0669267415814552","0.0900414640900393"
"1","2019","(1b) general elementary school","East Germany","22","","",""
"1","2019","(1c) basic vocational qualification","West Germany","170","0.0484976403028973","0.0417041778984032","0.0552911027073913"
"1","2019","(1c) basic vocational qualification","East Germany","38","0.0546264091217337","0.0380388104915797","0.0712140077518878"
"1","2019","(2b) intermediate general qualification","West Germany","30","0.067608386947975","0.0484536765780667","0.0867630973178833"
"1","2019","(2b) intermediate general qualification","East Germany","7","","",""
"1","2019","(2a) intermediate vocational","West Germany","141","0.0314117082830996","0.0259506621596691","0.0368727544065302"
"1","2019","(2a) intermediate vocational","East Germany","63","0.0426435412375537","0.0337594578855682","0.0515276245895393"
"1","2019","(2c_gen) general maturity certificate","West Germany","60","0.0244216466337413","0.0171014506762356","0.031741842591247"
"1","2019","(2c_gen) general maturity certificate","East Germany","10","","",""
"1","2019","(2c_voc) vocational maturity certificate","West Germany","115","0.049313483270511","0.0405085718052382","0.0581183947357838"
"1","2019","(2c_voc) vocational maturity certificate","East Germany","25","","",""
"1","2019","(3a) lower tertiary education","West Germany","28","","",""
"1","2019","(3a) lower tertiary education","East Germany","18","","",""
"1","2019","(3b) higher tertiary education","West Germany","157","0.0254334598198444","0.0207478960836847","0.0301190235560041"
"1","2019","(3b) higher tertiary education","East Germany","26","","",""
"2","2019","(0) in school","West Germany","7","","",""
"2","2019","(0) in school","East Germany","","","",""
"2","2019","(1a) inadequately completed","West Germany","138","0.103904540840303","0.0893307863371242","0.118478295343482"
"2","2019","(1a) inadequately completed","East Germany","20","","",""
"2","2019","(1b) general elementary school","West Germany","198","0.121987084049696","0.107922600127561","0.136051567971831"
"2","2019","(1b) general elementary school","East Germany","41","0.194100776420915","0.150214897659666","0.237986655182164"
"2","2019","(1c) basic vocational qualification","West Germany","341","0.0979103543187755","0.0885117125322","0.107308996105351"
"2","2019","(1c) basic vocational qualification","East Germany","83","0.121609180625091","0.0977526363828745","0.145465724867308"
"2","2019","(2b) intermediate general qualification","West Germany","50","0.0879277076350498","0.06632273950804","0.10953267576206"
"2","2019","(2b) intermediate general qualification","East Germany","18","","",""
"2","2019","(2a) intermediate vocational","West Germany","358","0.0897535436098361","0.0808047238729876","0.0987023633466845"
"2","2019","(2a) intermediate vocational","East Germany","206","0.097472588157458","0.0844312965174887","0.110513879797427"
"2","2019","(2c_gen) general maturity certificate","West Germany","126","0.0594012348546161","0.0481912739842583","0.0706111957249738"
"2","2019","(2c_gen) general maturity certificate","East Germany","23","","",""
"2","2019","(2c_voc) vocational maturity certificate","West Germany","196","0.089765971761096","0.0781419640858573","0.101389979436335"
"2","2019","(2c_voc) vocational maturity certificate","East Germany","29","","",""
"2","2019","(3a) lower tertiary education","West Germany","95","0.0663440969155632","0.0541030825087003","0.0785851113224261"
"2","2019","(3a) lower tertiary education","East Germany","53","0.100155294144227","0.0761141341804858","0.124196454107969"
"2","2019","(3b) higher tertiary education","West Germany","365","0.0876595977399239","0.0792430969120413","0.0960760985678066"
"2","2019","(3b) higher tertiary education","East Germany","102","0.115243826283942","0.0961556474864342","0.13433200508145"
"3","2019","(0) in school","West Germany","24","","",""
"3","2019","(0) in school","East Germany","4","","",""
"3","2019","(1a) inadequately completed","West Germany","104","0.0708487172381391","0.0585944807139479","0.0831029537623303"
"3","2019","(1a) inadequately completed","East Germany","24","","",""
"3","2019","(1b) general elementary school","West Germany","177","0.0973722135858499","0.0846316601293635","0.110112767042336"
"3","2019","(1b) general elementary school","East Germany","34","0.102480596619368","0.0688283905444918","0.136132802694244"
"3","2019","(1c) basic vocational qualification","West Germany","438","0.127480402790019","0.116933249790277","0.138027555789762"
"3","2019","(1c) basic vocational qualification","East Germany","86","0.121106547864516","0.097292545878377","0.144920549850655"
"3","2019","(2b) intermediate general qualification","West Germany","56","0.074569013771376","0.0545276467541776","0.0946103807885743"
"3","2019","(2b) intermediate general qualification","East Germany","13","","",""
"3","2019","(2a) intermediate vocational","West Germany","512","0.132470365254553","0.121856783103857","0.143083947405248"
"3","2019","(2a) intermediate vocational","East Germany","197","0.105356343627889","0.091857251977567","0.118855435278211"
"3","2019","(2c_gen) general maturity certificate","West Germany","163","0.0990188142102509","0.0848536739386262","0.113183954481876"
"3","2019","(2c_gen) general maturity certificate","East Germany","22","","",""
"3","2019","(2c_voc) vocational maturity certificate","West Germany","313","0.140894496388453","0.126746538734553","0.155042454042352"
"3","2019","(2c_voc) vocational maturity certificate","East Germany","59","0.13106480687731","0.0988286112520353","0.163301002502584"
"3","2019","(3a) lower tertiary education","West Germany","186","0.106969828562046","0.0917683245713694","0.122171332552723"
"3","2019","(3a) lower tertiary education","East Germany","72","0.164746675524944","0.135040132463651","0.194453218586237"
"3","2019","(3b) higher tertiary education","West Germany","543","0.160209437280781","0.149292949766406","0.171125924795156"
"3","2019","(3b) higher tertiary education","East Germany","122","0.122344372355794","0.102756019053181","0.141932725658408"
"4","2019","(0) in school","West Germany","23","","",""
"4","2019","(0) in school","East Germany","4","","",""
"4","2019","(1a) inadequately completed","West Germany","104","0.0863652180989637","0.072948916988711","0.0997815192092164"
"4","2019","(1a) inadequately completed","East Germany","20","","",""
"4","2019","(1b) general elementary school","West Germany","145","0.073496128547786","0.062281825856051","0.0847104312395209"
"4","2019","(1b) general elementary school","East Germany","30","0.0705746682016486","0.0421560819526683","0.0989932544506288"
"4","2019","(1c) basic vocational qualification","West Germany","330","0.0915684461477591","0.0824473934457103","0.100689498849808"
"4","2019","(1c) basic vocational qualification","East Germany","56","0.0758970965534083","0.0565661461237056","0.0952280469831109"
"4","2019","(2b) intermediate general qualification","West Germany","61","0.110713802944672","0.0867752561143771","0.134652349774967"
"4","2019","(2b) intermediate general qualification","East Germany","13","","",""
"4","2019","(2a) intermediate vocational","West Germany","350","0.0956097909938456","0.0864033967285799","0.104816185259111"
"4","2019","(2a) intermediate vocational","East Germany","169","0.0903946704293229","0.0777866452209062","0.10300269563774"
"4","2019","(2c_gen) general maturity certificate","West Germany","150","0.0806237961413125","0.0677121264100089","0.0935354658726161"
"4","2019","(2c_gen) general maturity certificate","East Germany","29","","",""
"4","2019","(2c_voc) vocational maturity certificate","West Germany","238","0.101413918420657","0.0891380532032073","0.113689783638106"
"4","2019","(2c_voc) vocational maturity certificate","East Germany","39","0.112887752083811","0.0826590330957927","0.143116471071829"
"4","2019","(3a) lower tertiary education","West Germany","163","0.122081095429247","0.105979301982687","0.138182888875807"
"4","2019","(3a) lower tertiary education","East Germany","50","0.07967092532742","0.0579860873488513","0.101355763305989"
"4","2019","(3b) higher tertiary education","West Germany","399","0.098275909229108","0.0894163166336999","0.107135501824516"
"4","2019","(3b) higher tertiary education","East Germany","100","0.0885282323331017","0.0715475019731521","0.105508962693051"
"5","2019","(0) in school","West Germany","39","0.186257451127139","0.140738182942451","0.231776719311828"
"5","2019","(0) in school","East Germany","12","","",""
"5","2019","(1a) inadequately completed","West Germany","216","0.173673408236845","0.15558003360949","0.1917667828642"
"5","2019","(1a) inadequately completed","East Germany","45","0.16801189379529","0.120710815344652","0.215312972245927"
"5","2019","(1b) general elementary school","West Germany","349","0.179428025115229","0.162938053721132","0.195917996509326"
"5","2019","(1b) general elementary school","East Germany","48","0.139441747264378","0.101004052036142","0.177879442492614"
"5","2019","(1c) basic vocational qualification","West Germany","768","0.199730395910576","0.187086928898719","0.212373862922433"
"5","2019","(1c) basic vocational qualification","East Germany","143","0.215736600737506","0.185712269126133","0.245760932348879"
"5","2019","(2b) intermediate general qualification","West Germany","125","0.208317354757162","0.177335000765467","0.239299708748857"
"5","2019","(2b) intermediate general qualification","East Germany","33","0.226604487606004","0.163111621409114","0.290097353802895"
"5","2019","(2a) intermediate vocational","West Germany","748","0.19090521275134","0.178600568714593","0.203209856788087"
"5","2019","(2a) intermediate vocational","East Germany","414","0.20786854578968","0.190026601632933","0.225710489946427"
"5","2019","(2c_gen) general maturity certificate","West Germany","281","0.176366491062578","0.158291453908767","0.19444152821639"
"5","2019","(2c_gen) general maturity certificate","East Germany","47","0.252491979200915","0.198638990748485","0.306344967653346"
"5","2019","(2c_voc) vocational maturity certificate","West Germany","398","0.187432799274648","0.171562835850992","0.203302762698303"
"5","2019","(2c_voc) vocational maturity certificate","East Germany","79","0.16853616855091","0.132777998736146","0.204294338365674"
"5","2019","(3a) lower tertiary education","West Germany","279","0.176260386482054","0.157519282217896","0.195001490746213"
"5","2019","(3a) lower tertiary education","East Germany","112","0.205130975838439","0.172794097750639","0.237467853926239"
"5","2019","(3b) higher tertiary education","West Germany","664","0.155493306399941","0.144708539140318","0.166278073659565"
"5","2019","(3b) higher tertiary education","East Germany","181","0.20793186803809","0.18367215515426","0.232191580921921"
"6","2019","(0) in school","West Germany","34","0.09680378509056","0.0622311760591814","0.131376394121939"
"6","2019","(0) in school","East Germany","11","","",""
"6","2019","(1a) inadequately completed","West Germany","96","0.0796758990537393","0.0667425520055742","0.0926092461019044"
"6","2019","(1a) inadequately completed","East Germany","15","","",""
"6","2019","(1b) general elementary school","West Germany","168","0.0880378903533022","0.0758609091867886","0.100214871519816"
