"plh0204_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"1","2008","in school","East Germany","2","","",""
"1","2008","inadequately","West Germany","24","","",""
"1","2008","inadequately","East Germany","1","","",""
"1","2008","general elemantary","West Germany","162","0.0983849555250846","0.084338173475224","0.112431737574945"
"1","2008","general elemantary","East Germany","14","","",""
"1","2008","middle vocational","West Germany","429","0.0590403316464775","0.0536152155412725","0.0644654477516826"
"1","2008","middle vocational","East Germany","126","0.0475243966338129","0.0392143116666297","0.055834481600996"
"1","2008","vocational + Abi","West Germany","49","0.045706167546844","0.0322980256621727","0.0591143094315154"
"1","2008","vocational + Abi","East Germany","9","","",""
"1","2008","higher vocational","West Germany","49","0.0511873306341868","0.0378128349345194","0.0645618263338541"
"1","2008","higher vocational","East Germany","15","","",""
"1","2008","higher education","West Germany","100","0.0341158013712783","0.0275719082826053","0.0406596944599512"
"1","2008","higher education","East Germany","51","0.03704153161504","0.0265295281652249","0.0475535350648552"
"2","2008","in school","West Germany","11","","",""
"2","2008","in school","East Germany","3","","",""
"2","2008","inadequately","West Germany","23","","",""
"2","2008","inadequately","East Germany","2","","",""
"2","2008","general elemantary","West Germany","238","0.142247306887402","0.125773081863015","0.158721531911788"
"2","2008","general elemantary","East Germany","46","0.131842948968058","0.0939363360558686","0.169749561880247"
"2","2008","middle vocational","West Germany","915","0.125514198275885","0.117888634669908","0.133139761881862"
"2","2008","middle vocational","East Germany","342","0.125808719640773","0.112855467046277","0.138761972235269"
"2","2008","vocational + Abi","West Germany","126","0.128770678980004","0.107266895961291","0.150274461998717"
"2","2008","vocational + Abi","East Germany","17","","",""
"2","2008","higher vocational","West Germany","131","0.135421221453111","0.114655281884356","0.156187161021866"
"2","2008","higher vocational","East Germany","47","0.123936159890614","0.0905858900289893","0.157286429752239"
"2","2008","higher education","West Germany","313","0.107826434138435","0.0966453691064739","0.119007499170396"
"2","2008","higher education","East Germany","129","0.0944308430819044","0.0781545690499807","0.110707117113828"
"3","2008","in school","West Germany","40","0.15591519651338","0.11272345557985","0.19910693744691"
"3","2008","in school","East Germany","9","","",""
"3","2008","inadequately","West Germany","21","","",""
"3","2008","inadequately","East Germany","3","","",""
"3","2008","general elemantary","West Germany","231","0.114021398803023","0.099031223186308","0.129011574419738"
"3","2008","general elemantary","East Germany","46","0.154596496101995","0.114090508748952","0.195102483455038"
"3","2008","middle vocational","West Germany","1138","0.15192957916534","0.143667558747164","0.160191599583515"
"3","2008","middle vocational","East Germany","353","0.132738114160241","0.119485755531371","0.14599047278911"
"3","2008","vocational + Abi","West Germany","148","0.161183527293359","0.13757690029695","0.184790154289768"
"3","2008","vocational + Abi","East Germany","33","0.148581502290334","0.0944751868379298","0.202687817742737"
"3","2008","higher vocational","West Germany","147","0.147690926097241","0.126159073417714","0.169222778776767"
"3","2008","higher vocational","East Germany","55","0.146753154023259","0.110938272000499","0.182568036046018"
"3","2008","higher education","West Germany","450","0.157134159520354","0.14401486728414","0.170253451756568"
"3","2008","higher education","East Germany","211","0.181475445413116","0.160023729347049","0.202927161479183"
"4","2008","in school","West Germany","33","0.127294200496653","0.0876114573959452","0.166976943597361"
"4","2008","in school","East Germany","11","","",""
"4","2008","inadequately","West Germany","17","","",""
"4","2008","inadequately","East Germany","","","",""
"4","2008","general elemantary","West Germany","161","0.0892243672734044","0.0757797215699743","0.102669012976834"
"4","2008","general elemantary","East Germany","16","","",""
"4","2008","middle vocational","West Germany","808","0.109452357023891","0.102266306324679","0.116638407723103"
"4","2008","middle vocational","East Germany","305","0.123149412191623","0.110314313911391","0.135984510471855"
"4","2008","vocational + Abi","West Germany","125","0.139691541435294","0.117435276312629","0.16194780655796"
"4","2008","vocational + Abi","East Germany","23","","",""
"4","2008","higher vocational","West Germany","118","0.106045248738869","0.0873595512819301","0.124730946195808"
"4","2008","higher vocational","East Germany","52","0.176937319325472","0.138313196102866","0.215561442548078"
"4","2008","higher education","West Germany","342","0.113595116419563","0.102156018523876","0.125034214315251"
"4","2008","higher education","East Germany","154","0.121922716098283","0.103711207051113","0.140134225145452"
"5","2008","in school","West Germany","56","0.219667544988018","0.170374433930096","0.268960656045941"
"5","2008","in school","East Germany","12","","",""
"5","2008","inadequately","West Germany","33","0.206046254307428","0.144885418306711","0.267207090308146"
"5","2008","inadequately","East Germany","4","","",""
"5","2008","general elemantary","West Germany","310","0.175031964918085","0.157110266410594","0.192953663425576"
"5","2008","general elemantary","East Germany","61","0.238982076266299","0.191199728423606","0.286764424108992"
"5","2008","middle vocational","West Germany","1457","0.203990561683682","0.194715575230773","0.21326554813659"
"5","2008","middle vocational","East Germany","539","0.224516151383946","0.20821829820368","0.240814004564211"
"5","2008","vocational + Abi","West Germany","159","0.182272564819023","0.157486643221568","0.207058486416477"
"5","2008","vocational + Abi","East Germany","23","","",""
"5","2008","higher vocational","West Germany","231","0.206889379625171","0.182305981293215","0.231472777957127"
"5","2008","higher vocational","East Germany","77","0.183685875908929","0.144493734416573","0.222878017401284"
"5","2008","higher education","West Germany","554","0.198010174703337","0.183644565135793","0.21237578427088"
"5","2008","higher education","East Germany","259","0.210154889325263","0.187478288006243","0.232831490644283"
"6","2008","in school","West Germany","35","0.116877454711572","0.078626762028749","0.155128147394394"
"6","2008","in school","East Germany","8","","",""
"6","2008","inadequately","West Germany","9","","",""
"6","2008","inadequately","East Germany","1","","",""
"6","2008","general elemantary","West Germany","142","0.0924089882493442","0.0787504531502672","0.106067523348421"
"6","2008","general elemantary","East Germany","39","0.12904702246512","0.0914841560233273","0.166609888906912"
"6","2008","middle vocational","West Germany","700","0.0984907469937586","0.0916322026889006","0.105349291298617"
"6","2008","middle vocational","East Germany","246","0.0873101779054906","0.0762842723415348","0.0983360834694464"
"6","2008","vocational + Abi","West Germany","102","0.11488759008843","0.094414852981853","0.135360327195007"
"6","2008","vocational + Abi","East Germany","18","","",""
"6","2008","higher vocational","West Germany","123","0.136582392501947","0.115741623245518","0.157423161758375"
"6","2008","higher vocational","East Germany","46","0.132379447577938","0.0980783785925613","0.166680516563314"
"6","2008","higher education","West Germany","369","0.113782406682787","0.102335092103387","0.125229721262187"
"6","2008","higher education","East Germany","153","0.104166968330419","0.0871643503628689","0.121169586297968"
"7","2008","in school","West Germany","37","0.131528356153398","0.0912890055551521","0.171767706751643"
"7","2008","in school","East Germany","20","","",""
"7","2008","inadequately","West Germany","6","","",""
"7","2008","inadequately","East Germany","2","","",""
"7","2008","general elemantary","West Germany","133","0.0743399894288751","0.0619680176458413","0.0867119612119089"
"7","2008","general elemantary","East Germany","35","0.104071806503162","0.0698588562362099","0.138284756770114"
"7","2008","middle vocational","West Germany","703","0.0949408998219631","0.088193844363008","0.101687955280918"
"7","2008","middle vocational","East Germany","256","0.116612894760484","0.104076604355691","0.129149185165277"
"7","2008","vocational + Abi","West Germany","95","0.104462393948649","0.0848259864600066","0.124098801437292"
"7","2008","vocational + Abi","East Germany","22","","",""
"7","2008","higher vocational","West Germany","117","0.0956995207109511","0.0778462743202283","0.113552767101674"
"7","2008","higher vocational","East Germany","35","0.091482154180851","0.0623033573741559","0.120660950987546"
"7","2008","higher education","West Germany","438","0.151586256517894","0.138658307293864","0.164514205741924"
"7","2008","higher education","East Germany","128","0.109517497150512","0.0921358192123143","0.12689917508871"
"8","2008","in school","West Germany","34","0.127838893133856","0.0880837515604541","0.167594034707257"
"8","2008","in school","East Germany","10","","",""
"8","2008","inadequately","West Germany","6","","",""
"8","2008","inadequately","East Germany","","","",""
"8","2008","general elemantary","West Germany","115","0.0591615973567658","0.0480345641051955","0.0702886306083361"
"8","2008","general elemantary","East Germany","23","","",""
"8","2008","middle vocational","West Germany","492","0.0676228893447177","0.0618433689363242","0.0734024097531111"
"8","2008","middle vocational","East Germany","166","0.0672495417809957","0.0574670919698899","0.0770319915921015"
"8","2008","vocational + Abi","West Germany","74","0.0627971314271426","0.0472221749312977","0.0783720879229876"
"8","2008","vocational + Abi","East Germany","13","","",""
"8","2008","higher vocational","West Germany","68","0.0562595163917844","0.0422755546600477","0.0702434781235212"
"8","2008","higher vocational","East Germany","27","","",""
"8","2008","higher education","West Germany","258","0.0828944246033662","0.0729548407099299","0.0928340084968024"
"8","2008","higher education","East Germany","102","0.0902232707332575","0.0742768233614994","0.106169718105016"
"9","2008","in school","West Germany","14","","",""
"9","2008","in school","East Germany","5","","",""
"9","2008","inadequately","West Germany","3","","",""
"9","2008","inadequately","East Germany","2","","",""
"9","2008","general elemantary","West Germany","40","0.0277314699423761","0.0199871821827515","0.0354757577020008"
"9","2008","general elemantary","East Germany","5","","",""
"9","2008","middle vocational","West Germany","135","0.021038253655008","0.017735038648673","0.0243414686613431"
"9","2008","middle vocational","East Germany","43","0.0148948401464445","0.010163551455325","0.0196261288375641"
"9","2008","vocational + Abi","West Germany","14","","",""
"9","2008","vocational + Abi","East Germany","3","","",""
"9","2008","higher vocational","West Germany","17","","",""
"9","2008","higher vocational","East Germany","4","","",""
"9","2008","higher education","West Germany","65","0.0198351345434531","0.0148086654449402","0.0248616036419659"
"9","2008","higher education","East Germany","20","","",""
"10 Very willing to take risks","2008","in school","West Germany","3","","",""
"10 Very willing to take risks","2008","in school","East Germany","2","","",""
"10 Very willing to take risks","2008","inadequately","West Germany","1","","",""
"10 Very willing to take risks","2008","inadequately","East Germany","2","","",""
"10 Very willing to take risks","2008","general elemantary","West Germany","34","0.0228290236555325","0.0157848367470513","0.0298732105640137"
"10 Very willing to take risks","2008","general elemantary","East Germany","5","","",""
"10 Very willing to take risks","2008","middle vocational","West Germany","101","0.0138997907435515","0.0112050698169258","0.0165945116701773"
"10 Very willing to take risks","2008","middle vocational","East Germany","21","","",""
"10 Very willing to take risks","2008","vocational + Abi","West Germany","8","","",""
"10 Very willing to take risks","2008","vocational + Abi","East Germany","2","","",""
"10 Very willing to take risks","2008","higher vocational","West Germany","12","","",""
"10 Very willing to take risks","2008","higher vocational","East Germany","1","","",""
"10 Very willing to take risks","2008","higher education","West Germany","16","","",""
"10 Very willing to take risks","2008","higher education","East Germany","8","","",""
"0 Not at all Willing to take risks","2009","in school","West Germany","10","","",""
"0 Not at all Willing to take risks","2009","in school","East Germany","1","","",""
"0 Not at all Willing to take risks","2009","inadequately","West Germany","36","0.268998893587675","0.198270485821865","0.339727301353486"
"0 Not at all Willing to take risks","2009","inadequately","East Germany","2","","",""
"0 Not at all Willing to take risks","2009","general elemantary","West Germany","263","0.189014051586835","0.169434344356559","0.208593758817111"
"0 Not at all Willing to take risks","2009","general elemantary","East Germany","38","0.190866626819015","0.143551478007277","0.238181775630754"
"0 Not at all Willing to take risks","2009","middle vocational","West Germany","706","0.108946249992675","0.101471777461399","0.116420722523952"
"0 Not at all Willing to take risks","2009","middle vocational","East Germany","198","0.0856096627866559","0.0744090629573229","0.0968102626159889"
"0 Not at all Willing to take risks","2009","vocational + Abi","West Germany","48","0.0529672566138765","0.0378751749413187","0.0680593382864342"
"0 Not at all Willing to take risks","2009","vocational + Abi","East Germany","5","","",""
"0 Not at all Willing to take risks","2009","higher vocational","West Germany","64","0.0882195475582018","0.0702788210346872","0.106160274081716"
"0 Not at all Willing to take risks","2009","higher vocational","East Germany","27","","",""
"0 Not at all Willing to take risks","2009","higher education","West Germany","156","0.046414504815985","0.0386648058061194","0.0541642038258506"
"0 Not at all Willing to take risks","2009","higher education","East Germany","50","0.045019712021348","0.0333173643389867","0.0567220597037093"
"1","2009","in school","West Germany","10","","",""
"1","2009","in school","East Germany","1","","",""
"1","2009","inadequately","West Germany","12","","",""
"1","2009","inadequately","East Germany","2","","",""
"1","2009","general elemantary","West Germany","163","0.115310566429547","0.0993377148558898","0.131283418003204"
"1","2009","general elemantary","East Germany","20","","",""
"1","2009","middle vocational","West Germany","538","0.0781304363815548","0.0716921940494038","0.0845686787137057"
"1","2009","middle vocational","East Germany","175","0.0725829274686948","0.0621964362690894","0.0829694186683001"
"1","2009","vocational + Abi","West Germany","66","0.0638403278953918","0.0473668450378302","0.0803138107529533"
"1","2009","vocational + Abi","East Germany","12","","",""
"1","2009","higher vocational","West Germany","75","0.0739321299515628","0.0573801294085338","0.0904841304945919"
"1","2009","higher vocational","East Germany","22","","",""
"1","2009","higher education","West Germany","163","0.06582817764148","0.0566934110628847","0.0749629442200753"
"1","2009","higher education","East Germany","77","0.0676696667855064","0.053493580003627","0.0818457535673858"
"2","2009","in school","West Germany","13","","",""
"2","2009","in school","East Germany","4","","",""
"2","2009","inadequately","West Germany","26","","",""
"2","2009","inadequately","East Germany","","","",""
"2","2009","general elemantary","West Germany","223","0.133311829824275","0.116313029899055","0.150310629749494"
"2","2009","general elemantary","East Germany","34","0.175390085345058","0.129602056275519","0.221178114414596"
"2","2009","middle vocational","West Germany","1020","0.151103599065728","0.14251173877471","0.159695459356746"
"2","2009","middle vocational","East Germany","342","0.136657147569495","0.122906539657294","0.150407755481695"
"2","2009","vocational + Abi","West Germany","109","0.116468313443739","0.0948521872279598","0.138084439659519"
"2","2009","vocational + Abi","East Germany","18","","",""
"2","2009","higher vocational","West Germany","109","0.102138411602942","0.0829821076004346","0.121294715605449"
"2","2009","higher vocational","East Germany","57","0.162810467876877","0.125343656663385","0.200277279090369"
"2","2009","higher education","West Germany","430","0.142712801478972","0.129828146566211","0.155597456391733"
"2","2009","higher education","East Germany","218","0.161137256192203","0.140387267108123","0.181887245276282"
"3","2009","in school","West Germany","28","","",""
"3","2009","in school","East Germany","8","","",""
"3","2009","inadequately","West Germany","21","","",""
"3","2009","inadequately","East Germany","2","","",""
"3","2009","general elemantary","West Germany","228","0.12782578254686","0.111127825661024","0.144523739432697"
"3","2009","general elemantary","East Germany","29","","",""
"3","2009","middle vocational","West Germany","1071","0.15144942863281","0.142849494188153","0.160049363077467"
"3","2009","middle vocational","East Germany","389","0.160315973513907","0.145628049466184","0.17500389756163"
"3","2009","vocational + Abi","West Germany","154","0.160313738967649","0.135590418131987","0.185037059803312"
"3","2009","vocational + Abi","East Germany","32","0.20732115388585","0.143085992656785","0.271556315114915"
"3","2009","higher vocational","West Germany","188","0.172371810930263","0.148479220752738","0.196264401107788"
"3","2009","higher vocational","East Germany","62","0.155883382164681","0.119070924710331","0.192695839619031"
"3","2009","higher education","West Germany","509","0.180727435607694","0.166553044715983","0.194901826499405"
"3","2009","higher education","East Germany","201","0.167110850026339","0.146055117088571","0.188166582964107"
"4","2009","in school","West Germany","38","0.118616003490956","0.0791618743261762","0.158070132655736"
"4","2009","in school","East Germany","7","","",""
"4","2009","inadequately","West Germany","16","","",""
"4","2009","inadequately","East Germany","4","","",""
"4","2009","general elemantary","West Germany","137","0.0967539575405305","0.0819700279371186","0.111537887143942"
"4","2009","general elemantary","East Germany","28","","",""
"4","2009","middle vocational","West Germany","748","0.107313928672964","0.0998888701265839","0.114738987219344"
"4","2009","middle vocational","East Germany","297","0.127901547022244","0.114531444705153","0.141271649339335"
"4","2009","vocational + Abi","West Germany","102","0.138360986800512","0.115094414191501","0.161627559409522"
"4","2009","vocational + Abi","East Germany","16","","",""
"4","2009","higher vocational","West Germany","105","0.113732527004406","0.0936491276531003","0.133815926355712"
"4","2009","higher vocational","East Germany","32","0.066205794324519","0.0409728887358086","0.0914386999132294"
"4","2009","higher education","West Germany","376","0.125245671187712","0.113052895931495","0.137438446443928"
"4","2009","higher education","East Germany","142","0.114354182008338","0.0963931824960529","0.132315181520623"
"5","2009","in school","West Germany","68","0.294361722312928","0.238749535710176","0.349973908915679"
"5","2009","in school","East Germany","10","","",""
"5","2009","inadequately","West Germany","25","","",""
"5","2009","inadequately","East Germany","4","","",""
"5","2009","general elemantary","West Germany","269","0.187166516346416","0.167660555215393","0.206672477477438"
"5","2009","general elemantary","East Germany","55","0.153024405315845","0.109679211173259","0.196369599458432"
"5","2009","middle vocational","West Germany","1335","0.204225264348666","0.194554244760294","0.213896283937039"
"5","2009","middle vocational","East Germany","575","0.247147016284841","0.229878825118062","0.264415207451621"
"5","2009","vocational + Abi","West Germany","170","0.211006664888462","0.183512048580872","0.238501281196052"
"5","2009","vocational + Abi","East Germany","34","0.22947383756487","0.162844935087735","0.296102740042005"
"5","2009","higher vocational","West Germany","209","0.231471596984274","0.20479126127793","0.258151932690618"
"5","2009","higher vocational","East Germany","85","0.193349475027972","0.153271304932603","0.233427645123342"
"5","2009","higher education","West Germany","496","0.18532059756533","0.171007508611085","0.199633686519575"
"5","2009","higher education","East Germany","241","0.194935520396091","0.172577401529034","0.217293639263148"
"6","2009","in school","West Germany","43","0.148233176124504","0.104874970036582","0.191591382212426"
"6","2009","in school","East Germany","10","","",""
"6","2009","inadequately","West Germany","8","","",""
"6","2009","inadequately","East Germany","1","","",""
"6","2009","general elemantary","West Germany","99","0.0497813293960396","0.0389046204310545","0.0606580383610248"
"6","2009","general elemantary","East Germany","20","","",""
"6","2009","middle vocational","West Germany","543","0.0882838302127027","0.0814778157428199","0.0950898446825855"
"6","2009","middle vocational","East Germany","187","0.0704451356786113","0.0602009582246574","0.0806893131325652"
"6","2009","vocational + Abi","West Germany","89","0.124797555639079","0.102527555999496","0.147067555278662"
"6","2009","vocational + Abi","East Germany","16","","",""
"6","2009","higher vocational","West Germany","93","0.0956682778523147","0.0770619643060501","0.114274591398579"
"6","2009","higher vocational","East Germany","34","0.102922659888979","0.0720862280376547","0.133759091740303"
"6","2009","higher education","West Germany","343","0.132016797786398","0.119547315755658","0.144486279817138"
"6","2009","higher education","East Germany","126","0.103482308633005","0.086291871371587","0.120672745894422"
"7","2009","in school","West Germany","33","0.118515552098764","0.0790758852962053","0.157955218901322"
"7","2009","in school","East Germany","7","","",""
"7","2009","inadequately","West Germany","3","","",""
"7","2009","inadequately","East Germany","1","","",""
"7","2009","general elemantary","West Germany","86","0.0564381533976443","0.0448976682392933","0.0679786385559953"
"7","2009","general elemantary","East Germany","22","","",""
"7","2009","middle vocational","West Germany","440","0.0689944532095241","0.0629144238166194","0.0750744826024288"
"7","2009","middle vocational","East Germany","148","0.0571358995287743","0.0478442427594377","0.0664275562981109"
"7","2009","vocational + Abi","West Germany","72","0.08771707751512","0.068655020729693","0.106779134300547"
"7","2009","vocational + Abi","East Germany","12","","",""
"7","2009","higher vocational","West Germany","84","0.0791579894355039","0.0620793836487598","0.096236595222248"
"7","2009","higher vocational","East Germany","40","0.138588147320087","0.103524092128596","0.173652202511577"
"7","2009","higher education","West Germany","238","0.0750584291341287","0.0653525463681286","0.0847643119001289"
"7","2009","higher education","East Germany","109","0.0988701278685657","0.0820239772878696","0.115716278449262"
"8","2009","in school","West Germany","12","","",""
"8","2009","in school","East Germany","6","","",""
"8","2009","inadequately","West Germany","3","","",""
"8","2009","inadequately","East Germany","","","",""
"8","2009","general elemantary","West Germany","48","0.0333181695713408","0.0243431619066369","0.0422931772360447"
"8","2009","general elemantary","East Germany","14","","",""
"8","2009","middle vocational","West Germany","215","0.0321851946355998","0.0279512355526253","0.0364191537185744"
"8","2009","middle vocational","East Germany","70","0.03621692041065","0.0287376457496999","0.0436961950716"
"8","2009","vocational + Abi","West Germany","28","","",""
"8","2009","vocational + Abi","East Germany","8","","",""
"8","2009","higher vocational","West Germany","24","","",""
"8","2009","higher vocational","East Germany","10","","",""
"8","2009","higher education","West Germany","98","0.0339252823035417","0.027256519818793","0.0405940447882904"
"8","2009","higher education","East Germany","39","0.0462108801555995","0.0343621246162012","0.0580596356949978"
"9","2009","in school","West Germany","3","","",""
"9","2009","in school","East Germany","","","",""
"9","2009","inadequately","West Germany","1","","",""
"9","2009","inadequately","East Germany","","","",""
"9","2009","general elemantary","West Germany","8","","",""
"9","2009","general elemantary","East Germany","3","","",""
"9","2009","middle vocational","West Germany","31","0.00434443796101965","0.00276666751066024","0.00592220841137906"
"9","2009","middle vocational","East Germany","13","","",""
"9","2009","vocational + Abi","West Germany","7","","",""
"9","2009","vocational + Abi","East Germany","","","",""
"9","2009","higher vocational","West Germany","5","","",""
"9","2009","higher vocational","East Germany","","","",""
"9","2009","higher education","West Germany","17","","",""
"9","2009","higher education","East Germany","2","","",""
"10 Very willing to take risks","2009","in school","West Germany","","","",""
"10 Very willing to take risks","2009","in school","East Germany","","","",""
"10 Very willing to take risks","2009","inadequately","West Germany","","","",""
"10 Very willing to take risks","2009","inadequately","East Germany","","","",""
"10 Very willing to take risks","2009","general elemantary","West Germany","12","","",""
"10 Very willing to take risks","2009","general elemantary","East Germany","2","","",""
"10 Very willing to take risks","2009","middle vocational","West Germany","28","","",""
"10 Very willing to take risks","2009","middle vocational","East Germany","3","","",""
"10 Very willing to take risks","2009","vocational + Abi","West Germany","1","","",""
"10 Very willing to take risks","2009","vocational + Abi","East Germany","","","",""
"10 Very willing to take risks","2009","higher vocational","West Germany","4","","",""
"10 Very willing to take risks","2009","higher vocational","East Germany","4","","",""
"10 Very willing to take risks","2009","higher education","West Germany","5","","",""
"10 Very willing to take risks","2009","higher education","East Germany","1","","",""
"0 Not at all Willing to take risks","2010","in school","West Germany","5","","",""
"0 Not at all Willing to take risks","2010","in school","East Germany","2","","",""
"0 Not at all Willing to take risks","2010","inadequately","West Germany","39","0.134861238038026","0.096898777543476","0.172823698532575"
"0 Not at all Willing to take risks","2010","inadequately","East Germany","","","",""
"0 Not at all Willing to take risks","2010","general elemantary","West Germany","221","0.116588611376854","0.102933823341068","0.130243399412639"
"0 Not at all Willing to take risks","2010","general elemantary","East Germany","20","","",""
"0 Not at all Willing to take risks","2010","middle vocational","West Germany","617","0.0789234026055272","0.0732975192211808","0.0845492859898736"
"0 Not at all Willing to take risks","2010","middle vocational","East Germany","165","0.054537780419925","0.0463198420745895","0.0627557187652604"
"0 Not at all Willing to take risks","2010","vocational + Abi","West Germany","72","0.0393213485074185","0.0293312640615387","0.0493114329532982"
"0 Not at all Willing to take risks","2010","vocational + Abi","East Germany","7","","",""
"0 Not at all Willing to take risks","2010","higher vocational","West Germany","47","0.0459094527020707","0.0340828193895358","0.0577360860146056"
"0 Not at all Willing to take risks","2010","higher vocational","East Germany","23","","",""
"0 Not at all Willing to take risks","2010","higher education","West Germany","113","0.0299339467819581","0.0246425409607992","0.035225352603117"
"0 Not at all Willing to take risks","2010","higher education","East Germany","43","0.0433423736010455","0.0326530230727965","0.0540317241292945"
"1","2010","in school","West Germany","7","","",""
"1","2010","in school","East Germany","1","","",""
"1","2010","inadequately","West Germany","24","","",""
"1","2010","inadequately","East Germany","","","",""
"1","2010","general elemantary","West Germany","171","0.104660637284293","0.0916361412517385","0.117685133316847"
"1","2010","general elemantary","East Germany","19","","",""
"1","2010","middle vocational","West Germany","517","0.0650958297362929","0.0599482855479868","0.070243373924599"
"1","2010","middle vocational","East Germany","130","0.0394771224860258","0.0324298889980507","0.0465243559740009"
"1","2010","vocational + Abi","West Germany","73","0.0420783574039484","0.0317588190485219","0.0523978957593749"
"1","2010","vocational + Abi","East Germany","12","","",""
"1","2010","higher vocational","West Germany","52","0.0491167144395629","0.0369045248467261","0.0613289040323998"
"1","2010","higher vocational","East Germany","28","","",""
"1","2010","higher education","West Germany","140","0.0401062229455072","0.0340135776336186","0.0461988682573958"
"1","2010","higher education","East Germany","52","0.0383837684176668","0.0282984084890699","0.0484691283462636"
"2","2010","in school","West Germany","25","","",""
"2","2010","in school","East Germany","","","",""
"2","2010","inadequately","West Germany","38","0.141219420421548","0.102515387870098","0.179923452972997"
"2","2010","inadequately","East Germany","2","","",""
"2","2010","general elemantary","West Germany","257","0.136387439250305","0.1217851124395","0.15098976606111"
"2","2010","general elemantary","East Germany","33","0.0917564892133327","0.0607038444497241","0.122809133976941"
"2","2010","middle vocational","West Germany","1102","0.132726987175816","0.125647570315727","0.139806404035905"
"2","2010","middle vocational","East Germany","326","0.110476311923579","0.0991312883599327","0.121821335487225"
"2","2010","vocational + Abi","West Germany","171","0.100632866070423","0.0851694901072757","0.11609624203357"
"2","2010","vocational + Abi","East Germany","34","0.1589907014901","0.114371222013559","0.203610180966641"
"2","2010","higher vocational","West Germany","149","0.144454440021012","0.124588812154616","0.164320067887407"
"2","2010","higher vocational","East Germany","58","0.126113582806642","0.0941352110502096","0.158091954563075"
"2","2010","higher education","West Germany","523","0.135773726087062","0.125136949752094","0.14641050242203"
"2","2010","higher education","East Germany","148","0.102944813656757","0.0869923221981826","0.118897305115331"
"3","2010","in school","West Germany","32","0.113696332385347","0.0813071929694677","0.146085471801226"
"3","2010","in school","East Germany","6","","",""
"3","2010","inadequately","West Germany","43","0.142807956845412","0.103922861791831","0.181693051898994"
"3","2010","inadequately","East Germany","3","","",""
"3","2010","general elemantary","West Germany","299","0.131911136388164","0.117513267164881","0.146309005611448"
"3","2010","general elemantary","East Germany","41","0.119055415877767","0.0842194447165651","0.153891387038968"
"3","2010","middle vocational","West Germany","1299","0.151498224780869","0.144017044835237","0.158979404726501"
"3","2010","middle vocational","East Germany","441","0.171918289916841","0.158263353034509","0.185573226799174"
"3","2010","vocational + Abi","West Germany","216","0.154130088155224","0.13557079679722","0.172689379513227"
"3","2010","vocational + Abi","East Germany","45","0.212847415901209","0.162901280318071","0.262793551484346"
"3","2010","higher vocational","West Germany","177","0.142610240567198","0.122850566366928","0.162369914767467"
"3","2010","higher vocational","East Germany","61","0.181245047229199","0.144137866080233","0.218352228378164"
"3","2010","higher education","West Germany","633","0.166479376316756","0.154912214230223","0.178046538403289"
"3","2010","higher education","East Germany","238","0.188895456564289","0.168347630667468","0.20944328246111"
"4","2010","in school","West Germany","38","0.117342096545393","0.0845055075689553","0.15017868552183"
"4","2010","in school","East Germany","5","","",""
"4","2010","inadequately","West Germany","15","","",""
"4","2010","inadequately","East Germany","2","","",""
"4","2010","general elemantary","West Germany","158","0.0723767805459136","0.0613522314155329","0.0834013296762943"
"4","2010","general elemantary","East Germany","25","","",""
"4","2010","middle vocational","West Germany","857","0.0952503676005161","0.0891249247927653","0.101375810408267"
"4","2010","middle vocational","East Germany","257","0.0800566729125073","0.0702353189141819","0.0898780269108328"
"4","2010","vocational + Abi","West Germany","181","0.121916510897252","0.105098870735269","0.138734151059235"
"4","2010","vocational + Abi","East Germany","25","","",""
"4","2010","higher vocational","West Germany","117","0.103198082222531","0.0860071528983063","0.120389011546755"
"4","2010","higher vocational","East Germany","45","0.160247454963357","0.124911311031229","0.195583598895485"
"4","2010","higher education","West Germany","464","0.117860125183663","0.107847669612068","0.127872580755257"
"4","2010","higher education","East Germany","155","0.119466711779248","0.102440695325762","0.136492728232733"
"5","2010","in school","West Germany","61","0.157717580210472","0.120529494037233","0.194905666383712"
"5","2010","in school","East Germany","9","","",""
"5","2010","inadequately","West Germany","64","0.181387843008068","0.138561491262275","0.224214194753861"
"5","2010","inadequately","East Germany","7","","",""
"5","2010","general elemantary","West Germany","415","0.173578556010329","0.157463781768386","0.189693330252273"
"5","2010","general elemantary","East Germany","77","0.277761236064259","0.229582515318724","0.325939956809795"
"5","2010","middle vocational","West Germany","1900","0.205988316464086","0.197549633093598","0.214426999834574"
"5","2010","middle vocational","East Germany","687","0.253169031478722","0.237432518336063","0.268905544621382"
"5","2010","vocational + Abi","West Germany","293","0.221621078422118","0.200272598710474","0.242969558133762"
"5","2010","vocational + Abi","East Germany","54","0.205160723619166","0.155885907896692","0.254435539341641"
"5","2010","higher vocational","West Germany","264","0.217723169636905","0.194402133862643","0.241044205411167"
"5","2010","higher vocational","East Germany","87","0.174827509291009","0.138240646116694","0.211414372465323"
"5","2010","higher education","West Germany","707","0.161585304574378","0.150156026541092","0.173014582607664"
"5","2010","higher education","East Germany","293","0.192656468288471","0.171953258326569","0.213359678250373"
"6","2010","in school","West Germany","58","0.148519205752987","0.112235332160233","0.184803079345741"
"6","2010","in school","East Germany","7","","",""
"6","2010","inadequately","West Germany","27","","",""
"6","2010","inadequately","East Germany","3","","",""
