"plh0204_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"7","2008","Employed","higher vocational","115","0.106644081719649","0.0871291499981688","0.126159013441128","7"
"7","2008","Employed","higher education","437","0.154763433082947","0.141906581947154","0.16762028421874","7"
"7","2008","Not Employed","in school","47","0.151274292780561","0.109891662481196","0.192656923079925","7"
"7","2008","Not Employed","general elemantary","65","0.05182767212758","0.0392956732668852","0.0643596709882748","7"
"7","2008","Not Employed","inadequately","2","","","","7"
"7","2008","Not Employed","middle vocational","276","0.075295935619705","0.0669695958365971","0.0836222754028129","7"
"8","2008","Not Employed","in school","35","0.123768525424095","0.0857350177798281","0.161802033068362","8"
"8","2008","Not Employed","inadequately","3","","","","8"
"8","2008","Not Employed","general elemantary","53","0.0420413372198288","0.0306962587947672","0.0533864156448904","8"
"8","2008","Not Employed","middle vocational","206","0.0550011289309745","0.0478071621831413","0.0621950956788076","8"
"8","2008","Not Employed","vocational + Abi","13","","","","8"
"8","2008","Not Employed","higher vocational","28","","","","8"
"8","2008","Not Employed","higher education","99","0.0859134543758286","0.0697589580096942","0.102067950741963","8"
"8","2008","Employed","in school","9","","","","8"
"8","2008","Employed","inadequately","3","","","","8"
"8","2008","Employed","general elemantary","85","0.0840568826012397","0.0651913760567856","0.102922389145694","8"
"8","2008","Employed","middle vocational","452","0.0756380659466937","0.0688973062460706","0.0823788256473167","8"
"8","2008","Employed","vocational + Abi","74","0.0685646024122985","0.051495196915076","0.085634007909521","8"
"8","2008","Employed","higher vocational","67","0.0574889293912737","0.0427718464420422","0.0722060123405053","8"
"8","2008","Employed","higher education","261","0.0839774426581235","0.0741181511854071","0.0938367341308398","8"
"9","2008","Employed","higher vocational","18","","","","9"
"9","2008","Employed","middle vocational","129","0.0229907728903275","0.0191700659287642","0.0268114798518907","9"
"9","2008","Employed","higher education","60","0.0187572808140167","0.013934645044413","0.0235799165836204","9"
"9","2008","Employed","vocational + Abi","14","","","","9"
"9","2008","Not Employed","middle vocational","49","0.0149132982090189","0.0110886538424415","0.0187379425755963","9"
"9","2008","Not Employed","vocational + Abi","3","","","","9"
"9","2008","Not Employed","in school","14","","","","9"
"9","2008","Not Employed","inadequately","3","","","","9"
"9","2008","Not Employed","general elemantary","18","","","","9"
"9","2008","Not Employed","higher vocational","3","","","","9"
"9","2008","Not Employed","higher education","25","","","","9"
"9","2008","Employed","in school","5","","","","9"
"9","2008","Employed","inadequately","2","","","","9"
"9","2008","Employed","general elemantary","27","","","","9"
"0 Not at all Willing to take risks","2009","Not Employed","in school","11","","","","0"
"0 Not at all Willing to take risks","2009","Not Employed","inadequately","24","","","","0"
"0 Not at all Willing to take risks","2009","Not Employed","general elemantary","236","0.262805364559895","0.236182079783151","0.289428649336639","0"
"0 Not at all Willing to take risks","2009","Not Employed","middle vocational","516","0.157918012413749","0.145876395880571","0.169959628946928","0"
"0 Not at all Willing to take risks","2009","Not Employed","vocational + Abi","26","","","","0"
"0 Not at all Willing to take risks","2009","Not Employed","higher vocational","53","0.17185090057614","0.135942559980693","0.207759241171587","0"
"0 Not at all Willing to take risks","2009","Not Employed","higher education","95","0.0969581842017992","0.0794798274775755","0.114436540926023","0"
"0 Not at all Willing to take risks","2009","Employed","in school","","","","","0"
"0 Not at all Willing to take risks","2009","Employed","inadequately","14","","","","0"
"0 Not at all Willing to take risks","2009","Employed","general elemantary","65","0.0845084621920997","0.0646152282862077","0.104401696097992","0"
"0 Not at all Willing to take risks","2009","Employed","middle vocational","388","0.071520619733711","0.0647404198888202","0.0783008195786018","0"
"0 Not at all Willing to take risks","2009","Employed","vocational + Abi","27","","","","0"
"0 Not at all Willing to take risks","2009","Employed","higher vocational","38","0.041908455441093","0.0288821732966707","0.0549347375855153","0"
"0 Not at all Willing to take risks","2009","Employed","higher education","111","0.0282173667741067","0.0222275591571897","0.0342071743910237","0"
"1","2009","Not Employed","middle vocational","371","0.109111725152438","0.0988164228782049","0.119407027426671","1"
"1","2009","Not Employed","in school","9","","","","1"
"1","2009","Not Employed","inadequately","9","","","","1"
"1","2009","Not Employed","general elemantary","139","0.140083901438288","0.11909084875997","0.161076954116605","1"
"1","2009","Not Employed","vocational + Abi","23","","","","1"
"1","2009","Not Employed","higher vocational","42","0.108578664419171","0.0789659019833746","0.138191426854968","1"
"1","2009","Not Employed","higher education","89","0.113109645559151","0.0944011347965855","0.131818156321716","1"
"1","2009","Employed","in school","2","","","","1"
"1","2009","Employed","inadequately","5","","","","1"
"1","2009","Employed","general elemantary","44","0.0654277376087383","0.0477423119182131","0.0831131632992636","1"
"1","2009","Employed","middle vocational","342","0.0573991140295104","0.0512790319753812","0.0635191960836396","1"
"1","2009","Employed","vocational + Abi","55","0.0551115754642747","0.0388556451551157","0.0713675057734336","1"
"1","2009","Employed","higher vocational","55","0.054429452780809","0.0396815555850786","0.0691773499765394","1"
"1","2009","Employed","higher education","151","0.0497502338204459","0.0418854549880877","0.0576150126528041","1"
"10 Very willing to take risks","2009","Not Employed","in school","","","","","10"
"10 Very willing to take risks","2009","Not Employed","inadequately","","","","","10"
"10 Very willing to take risks","2009","Not Employed","general elemantary","7","","","","10"
"10 Very willing to take risks","2009","Not Employed","middle vocational","8","","","","10"
"10 Very willing to take risks","2009","Not Employed","vocational + Abi","","","","","10"
"10 Very willing to take risks","2009","Not Employed","higher vocational","3","","","","10"
"10 Very willing to take risks","2009","Not Employed","higher education","2","","","","10"
"10 Very willing to take risks","2009","Employed","in school","","","","","10"
"10 Very willing to take risks","2009","Employed","inadequately","","","","","10"
"10 Very willing to take risks","2009","Employed","general elemantary","7","","","","10"
"10 Very willing to take risks","2009","Employed","middle vocational","23","","","","10"
"10 Very willing to take risks","2009","Employed","vocational + Abi","1","","","","10"
"10 Very willing to take risks","2009","Employed","higher vocational","5","","","","10"
"10 Very willing to take risks","2009","Employed","higher education","4","","","","10"
"2","2009","Not Employed","middle vocational","611","0.170458258705311","0.158041166237831","0.18287535117279","2"
"2","2009","Not Employed","higher vocational","71","0.159995303694853","0.12510059016305","0.194890017226656","2"
"2","2009","Not Employed","vocational + Abi","27","","","","2"
"2","2009","Employed","higher education","458","0.139433805659024","0.126903944844619","0.15196366647343","2"
"2","2009","Not Employed","in school","14","","","","2"
"2","2009","Not Employed","inadequately","19","","","","2"
"2","2009","Not Employed","general elemantary","181","0.158248118927689","0.136172404496923","0.180323833358455","2"
"2","2009","Employed","vocational + Abi","100","0.120994198840138","0.0977626429931285","0.144225754687148","2"
"2","2009","Employed","higher vocational","95","0.094493322576575","0.0754776129067209","0.113509032246429","2"
"2","2009","Not Employed","higher education","190","0.167762950716855","0.145691748873106","0.189834152560604","2"
"2","2009","Employed","in school","3","","","","2"
"2","2009","Employed","inadequately","7","","","","2"
"2","2009","Employed","general elemantary","76","0.108852034751841","0.0865768503357069","0.131127219167976","2"
"2","2009","Employed","middle vocational","751","0.134642818073862","0.125661707854506","0.143623928293217","2"
"3","2009","Not Employed","in school","32","0.115702588269283","0.0761311400819612","0.155274036456605","3"
"3","2009","Not Employed","inadequately","15","","","","3"
"3","2009","Not Employed","general elemantary","149","0.123902392881918","0.10397412578071","0.143830659983126","3"
"3","2009","Not Employed","middle vocational","577","0.152268823219641","0.14040495421373","0.164132692225552","3"
"3","2009","Not Employed","vocational + Abi","48","0.222512859160326","0.170108842924064","0.274916875396588","3"
"3","2009","Not Employed","higher vocational","76","0.143794156503789","0.110395816989019","0.177192496018559","3"
"3","2009","Not Employed","higher education","191","0.167313938980681","0.145266348135996","0.189361529825367","3"
"3","2009","Employed","higher vocational","174","0.180654571792649","0.155643969799062","0.205665173786237","3"
"3","2009","Employed","higher education","519","0.181356960466855","0.167419473752267","0.195294447181443","3"
"3","2009","Employed","in school","4","","","","3"
"3","2009","Employed","inadequately","8","","","","3"
"3","2009","Employed","general elemantary","108","0.122512882025213","0.0990630694739592","0.145962694576467","3"
"3","2009","Employed","middle vocational","883","0.153781785183053","0.144290295886824","0.163273274479283","3"
"3","2009","Employed","vocational + Abi","138","0.145947011053641","0.120796885217806","0.171097136889476","3"
"4","2009","Not Employed","in school","36","0.137238653674997","0.0946695217101069","0.179807785639888","4"
"4","2009","Not Employed","inadequately","8","","","","4"
"4","2009","Not Employed","general elemantary","82","0.07817387963039","0.0619367678938783","0.0944109913669017","4"
"4","2009","Not Employed","middle vocational","380","0.0982164088850287","0.0883890920245954","0.108043725745462","4"
"4","2009","Not Employed","vocational + Abi","21","","","","4"
"4","2009","Not Employed","higher vocational","34","0.0849183146723934","0.0583847391213862","0.111451890223401","4"
"4","2009","Not Employed","higher education","125","0.0889237669844226","0.072110941066546","0.105736592902299","4"
"4","2009","Employed","in school","9","","","","4"
"4","2009","Employed","inadequately","12","","","","4"
"4","2009","Employed","general elemantary","83","0.135412459461563","0.110940884443737","0.159884034479389","4"
"4","2009","Employed","middle vocational","665","0.119460806310889","0.110927294473005","0.127994318148773","4"
"4","2009","Employed","vocational + Abi","97","0.144612231950434","0.119557821748153","0.169666642152714","4"
"4","2009","Employed","higher vocational","103","0.111752702384725","0.0912711856893377","0.132234219080112","4"
"4","2009","Employed","higher education","393","0.134751291287509","0.12240015217901","0.147102430396008","4"
"5","2009","Not Employed","in school","62","0.224921024504731","0.173267586260822","0.276574462748641","5"
"5","2009","Not Employed","vocational + Abi","52","0.218096644462618","0.166068128510606","0.270125160414629","5"
"5","2009","Employed","vocational + Abi","152","0.211437145944417","0.18234947471041","0.240524817178425","5"
"5","2009","Employed","higher education","538","0.189585901732508","0.17540752282292","0.203764280642096","5"
"5","2009","Not Employed","inadequately","14","","","","5"
"5","2009","Not Employed","general elemantary","154","0.139910000077402","0.118927860630033","0.160892139524772","5"
"5","2009","Not Employed","middle vocational","638","0.182705251806926","0.169945076555434","0.195465427058417","5"
"5","2009","Employed","higher vocational","211","0.242839135607261","0.214963834471416","0.270714436743106","5"
"5","2009","Not Employed","higher vocational","83","0.181520796830605","0.144832108805556","0.218209484855655","5"
"5","2009","Not Employed","higher education","199","0.181402119683152","0.158640093522358","0.204164145843946","5"
"5","2009","Employed","in school","16","","","","5"
"5","2009","Employed","inadequately","15","","","","5"
"5","2009","Employed","general elemantary","170","0.245462040998775","0.214682592105038","0.276241489892513","5"
"5","2009","Employed","middle vocational","1272","0.231111854677498","0.220020529900401","0.242203179454594","5"
"6","2009","Not Employed","vocational + Abi","23","","","","6"
"6","2009","Employed","higher vocational","103","0.127187479189305","0.105527959923856","0.148846998454754","6"
"6","2009","Employed","higher education","374","0.141379560086165","0.128776848723048","0.153982271449282","6"
"6","2009","Not Employed","middle vocational","219","0.065012609236004","0.0568713151172617","0.0731539033547462","6"
"6","2009","Not Employed","in school","42","0.15346618704941","0.108875954569579","0.19805641952924","6"
"6","2009","Not Employed","inadequately","4","","","","6"
"6","2009","Not Employed","general elemantary","44","0.0310474696761003","0.0205564476735633","0.0415384916786374","6"
"6","2009","Employed","middle vocational","511","0.0968228620619172","0.0890422071376153","0.104603516986219","6"
"6","2009","Employed","vocational + Abi","82","0.142586761121108","0.117678991177823","0.167494531064393","6"
"6","2009","Not Employed","higher vocational","24","","","","6"
"6","2009","Not Employed","higher education","95","0.0810401378069131","0.0649205924562768","0.0971596831575493","6"
"6","2009","Employed","in school","11","","","","6"
"6","2009","Employed","inadequately","5","","","","6"
"6","2009","Employed","general elemantary","75","0.086432930538191","0.0663356192267147","0.106530241849667","6"
"7","2009","Not Employed","in school","28","","","","7"
"7","2009","Not Employed","inadequately","1","","","","7"
"7","2009","Not Employed","general elemantary","37","0.0378769995672332","0.0263303356698349","0.0494236634646315","7"
"7","2009","Not Employed","middle vocational","129","0.0353890437994012","0.0292880261861092","0.0414900614126931","7"
"7","2009","Not Employed","vocational + Abi","12","","","","7"
"7","2009","Not Employed","higher vocational","26","","","","7"
"7","2009","Employed","vocational + Abi","72","0.102053482219734","0.0804889868036924","0.123617977635776","7"
"7","2009","Employed","higher vocational","98","0.105256526944829","0.085306663062197","0.125206390827462","7"
"7","2009","Employed","higher education","270","0.0853980569508984","0.0752890121805389","0.0955071017212579","7"
"7","2009","Not Employed","higher education","77","0.0659897297717447","0.051325190182271","0.0806542693612184","7"
"7","2009","Employed","in school","12","","","","7"
"7","2009","Employed","inadequately","3","","","","7"
"7","2009","Employed","general elemantary","71","0.082499172719527","0.0628222965937329","0.102176048845321","7"
"7","2009","Employed","middle vocational","459","0.0857685332383804","0.0784008184978664","0.0931362479788943","7"
"8","2009","Not Employed","vocational + Abi","7","","","","8"
"8","2009","Not Employed","higher vocational","11","","","","8"
"8","2009","Not Employed","higher education","31","0.0329853193201339","0.0224358330424065","0.0435348055978612","8"
"8","2009","Employed","in school","4","","","","8"
"8","2009","Employed","inadequately","1","","","","8"
"8","2009","Employed","general elemantary","46","0.0559777694180975","0.0395368149077109","0.0724187239284841","8"
"8","2009","Employed","middle vocational","220","0.0407548194767824","0.0355525238432414","0.0459571151103234","8"
"8","2009","Employed","vocational + Abi","29","","","","8"
"8","2009","Employed","higher vocational","23","","","","8"
"8","2009","Employed","higher education","106","0.0379448242473482","0.0310337377519459","0.0448559107427506","8"
"8","2009","Not Employed","in school","14","","","","8"
"8","2009","Not Employed","inadequately","2","","","","8"
"8","2009","Not Employed","general elemantary","16","","","","8"
"8","2009","Not Employed","middle vocational","65","0.0202866162840685","0.0156313331782931","0.024941899389844","8"
"9","2009","Employed","middle vocational","35","0.00448939627594146","0.00273042946623665","0.00624836308564628","9"
"9","2009","Employed","vocational + Abi","4","","","","9"
"9","2009","Employed","higher vocational","4","","","","9"
"9","2009","Employed","higher education","12","","","","9"
"9","2009","Not Employed","in school","3","","","","9"
"9","2009","Not Employed","inadequately","1","","","","9"
"9","2009","Not Employed","general elemantary","5","","","","9"
"9","2009","Not Employed","middle vocational","9","","","","9"
"9","2009","Not Employed","vocational + Abi","3","","","","9"
"9","2009","Not Employed","higher vocational","1","","","","9"
"9","2009","Not Employed","higher education","7","","","","9"
"9","2009","Employed","in school","","","","","9"
"9","2009","Employed","inadequately","","","","","9"
"9","2009","Employed","general elemantary","6","","","","9"
"0 Not at all Willing to take risks","2010","Not Employed","in school","7","","","","0"
"0 Not at all Willing to take risks","2010","Not Employed","inadequately","28","","","","0"
"0 Not at all Willing to take risks","2010","Not Employed","general elemantary","184","0.156532494719881","0.13712086526836","0.175944124171402","0"
"0 Not at all Willing to take risks","2010","Not Employed","middle vocational","418","0.121415259825194","0.111532942025764","0.131297577624625","0"
"0 Not at all Willing to take risks","2010","Not Employed","vocational + Abi","39","0.107485988261025","0.0780738404504547","0.136898136071595","0"
"0 Not at all Willing to take risks","2010","Not Employed","higher vocational","31","0.0985599658472366","0.0709279211648995","0.126192010529574","0"
"0 Not at all Willing to take risks","2010","Not Employed","higher education","66","0.0543008238452985","0.042080677781999","0.0665209699085979","0"
"0 Not at all Willing to take risks","2010","Employed","in school","","","","","0"
"0 Not at all Willing to take risks","2010","Employed","inadequately","11","","","","0"
"0 Not at all Willing to take risks","2010","Employed","higher vocational","39","0.0221108131831444","0.013685184038452","0.0305364423278368","0"
"0 Not at all Willing to take risks","2010","Employed","higher education","90","0.024893078247615","0.0200989349730182","0.0296872215222119","0"
"0 Not at all Willing to take risks","2010","Employed","general elemantary","57","0.0467558523189639","0.0343250753705552","0.0591866292673727","0"
"0 Not at all Willing to take risks","2010","Employed","middle vocational","364","0.0446952721193408","0.0400373851051371","0.0493531591335445","0"
"0 Not at all Willing to take risks","2010","Employed","vocational + Abi","40","0.01516820384871","0.00848821533208857","0.0218481923653314","0"
"1","2010","Not Employed","in school","7","","","","1"
"1","2010","Not Employed","inadequately","20","","","","1"
"1","2010","Not Employed","general elemantary","143","0.133290167554624","0.11513244065773","0.151447894451518","1"
"1","2010","Not Employed","middle vocational","314","0.0800957424961775","0.0718826562853139","0.0883088287070411","1"
"1","2010","Not Employed","vocational + Abi","24","","","","1"
"1","2010","Not Employed","higher vocational","25","","","","1"
"1","2010","Not Employed","higher education","59","0.0327988264273894","0.0231941167510181","0.0424035361037606","1"
"1","2010","Employed","in school","1","","","","1"
"1","2010","Employed","inadequately","4","","","","1"
"1","2010","Employed","general elemantary","47","0.0558969344317743","0.0423705442800603","0.0694233245834883","1"
"1","2010","Employed","middle vocational","333","0.0475637817571083","0.0427659685777233","0.0523615949364933","1"
"1","2010","Employed","vocational + Abi","61","0.0394691124061858","0.0288273893092079","0.0501108355031637","1"
"1","2010","Employed","higher vocational","55","0.0470018875076412","0.0348747352629082","0.0591290397523742","1"
"1","2010","Employed","higher education","133","0.0422943600975393","0.0361013350151799","0.0484873851798987","1"
"10 Very willing to take risks","2010","Not Employed","general elemantary","27","","","","10"
"10 Very willing to take risks","2010","Not Employed","middle vocational","45","0.00722817900753943","0.00466505557075936","0.0097913024443195","10"
"10 Very willing to take risks","2010","Not Employed","vocational + Abi","4","","","","10"
"10 Very willing to take risks","2010","Employed","middle vocational","109","0.0139234859715069","0.0112821935115186","0.0165647784314953","10"
"10 Very willing to take risks","2010","Employed","vocational + Abi","11","","","","10"
"10 Very willing to take risks","2010","Employed","higher vocational","18","","","","10"
"10 Very willing to take risks","2010","Employed","higher education","30","0.0067791672026716","0.00425419460028216","0.00930413980506104","10"
"10 Very willing to take risks","2010","Not Employed","in school","14","","","","10"
"10 Very willing to take risks","2010","Not Employed","inadequately","11","","","","10"
"10 Very willing to take risks","2010","Not Employed","higher vocational","1","","","","10"
"10 Very willing to take risks","2010","Not Employed","higher education","9","","","","10"
"10 Very willing to take risks","2010","Employed","in school","3","","","","10"
"10 Very willing to take risks","2010","Employed","inadequately","7","","","","10"
"10 Very willing to take risks","2010","Employed","general elemantary","33","0.0205824686152659","0.0122223800457134","0.0289425571848184","10"
"2","2010","Not Employed","middle vocational","572","0.143313597589118","0.13271166625211","0.153915528926125","2"
"2","2010","Not Employed","vocational + Abi","60","0.119007397502154","0.0882594308531388","0.14975536415117","2"
"2","2010","Not Employed","higher vocational","78","0.178534830956982","0.143033030013015","0.21403663190095","2"
"2","2010","Employed","middle vocational","856","0.119017535329627","0.111718317884151","0.126316752775103","2"
"2","2010","Employed","vocational + Abi","145","0.103430993588234","0.0867874876282522","0.120074499548215","2"
"2","2010","Employed","higher vocational","129","0.122662144088712","0.103864913436132","0.141459374741292","2"
"2","2010","Employed","higher education","505","0.12453163212814","0.114371352593036","0.134691911663244","2"
"2","2010","Not Employed","in school","24","","","","2"
"2","2010","Not Employed","inadequately","26","","","","2"
"2","2010","Not Employed","general elemantary","199","0.174676192768282","0.154392145856747","0.194960239679818","2"
"2","2010","Not Employed","higher education","166","0.140061287123647","0.121346301880039","0.158776272367256","2"
"2","2010","Employed","in school","1","","","","2"
"2","2010","Employed","inadequately","14","","","","2"
"2","2010","Employed","general elemantary","91","0.0753268502941554","0.0597869854080399","0.0908667151802708","2"
"3","2010","Not Employed","general elemantary","194","0.13973275698035","0.121210608208117","0.158254905752582","3"
"3","2010","Not Employed","middle vocational","672","0.157651501058165","0.14662531517988","0.16867768693645","3"
"3","2010","Not Employed","vocational + Abi","61","0.159777233711634","0.124983746160835","0.194570721262434","3"
"3","2010","Not Employed","higher vocational","77","0.162308118969202","0.128125399969373","0.196490837969031","3"
"3","2010","Not Employed","higher education","208","0.165521077944483","0.145479541125954","0.185562614763011","3"
"3","2010","Employed","in school","7","","","","3"
"3","2010","Employed","inadequately","20","","","","3"
"3","2010","Employed","general elemantary","146","0.11853605193848","0.099503119014129","0.137568984862831","3"
"3","2010","Employed","middle vocational","1068","0.154214443273849","0.146073403983905","0.162355482563793","3"
"3","2010","Employed","vocational + Abi","200","0.161137155118592","0.141042945327471","0.181231364909713","3"
"3","2010","Employed","higher vocational","161","0.145975147361089","0.125743563856486","0.166206730865692","3"
"3","2010","Employed","higher education","663","0.173429352875671","0.161778790796519","0.185079914954824","3"
"3","2010","Not Employed","in school","31","0.126845389338926","0.0914707882421381","0.162219990435713","3"
"3","2010","Not Employed","inadequately","26","","","","3"
"4","2010","Not Employed","in school","35","0.123291673269695","0.0883452227394273","0.158238123799964","4"
"4","2010","Not Employed","inadequately","11","","","","4"
"4","2010","Not Employed","general elemantary","113","0.0784589410477083","0.0640939907695407","0.0928238913258758","4"
"4","2010","Not Employed","middle vocational","373","0.0860860616491076","0.0775991550710525","0.0945729682271626","4"
"4","2010","Not Employed","vocational + Abi","47","0.106217188527842","0.0769583763141399","0.135476000741544","4"
"4","2010","Not Employed","higher vocational","60","0.135317196057559","0.103606977481839","0.167027414633278","4"
"4","2010","Not Employed","higher education","148","0.11270226798958","0.0956493895663854","0.129755146412774","4"
"4","2010","Employed","in school","8","","","","4"
"4","2010","Employed","inadequately","6","","","","4"
"4","2010","Employed","general elemantary","70","0.0705483991243859","0.055470696194152","0.0856261020546198","4"
"4","2010","Employed","middle vocational","741","0.0960803036367649","0.0894372264043194","0.10272338086921","4"
"4","2010","Employed","vocational + Abi","159","0.119472581753137","0.101745666316718","0.137199497189555","4"
"4","2010","Employed","higher vocational","102","0.106756698419891","0.089062226280056","0.124451170559727","4"
"4","2010","Employed","higher education","471","0.120235159944805","0.110227221383524","0.130243098506085","4"
"5","2010","Not Employed","in school","54","0.164347812180298","0.124956234669688","0.203739389690909","5"
"5","2010","Not Employed","inadequately","40","0.159460581379387","0.110294680244029","0.208626482514745","5"
"5","2010","Not Employed","general elemantary","236","0.148507084713907","0.129509881568812","0.167504287859001","5"
"5","2010","Not Employed","middle vocational","889","0.207795091941787","0.195518812705427","0.220071371178148","5"
"5","2010","Not Employed","vocational + Abi","90","0.248601934740883","0.207559739707771","0.289644129773995","5"
"5","2010","Not Employed","higher vocational","81","0.150237994169522","0.117114749514167","0.183361238824876","5"
"5","2010","Not Employed","higher education","277","0.195106641986076","0.173736771940094","0.216476512032058","5"
"5","2010","Employed","in school","16","","","","5"
"5","2010","Employed","inadequately","31","0.222470054101011","0.150419479498421","0.294520628703601","5"
"5","2010","Employed","general elemantary","256","0.231639100542203","0.206798232151304","0.256479968933103","5"
"5","2010","Employed","middle vocational","1698","0.219979426237264","0.210641912481169","0.229316939993359","5"
"5","2010","Employed","vocational + Abi","257","0.210332306172712","0.188058071853987","0.232606540491437","5"
"5","2010","Employed","higher vocational","270","0.235197334712982","0.210895108757423","0.259499560668541","5"
"5","2010","Employed","higher education","723","0.158365956952536","0.147131860486559","0.169600053418514","5"
"6","2010","Not Employed","middle vocational","347","0.0761345949903922","0.0681099519174374","0.084159238063347","6"
"6","2010","Not Employed","vocational + Abi","32","0.0393803766895729","0.0209107145317912","0.0578500388473546","6"
"6","2010","Not Employed","higher vocational","40","0.0893518319846315","0.0629081838793174","0.115795480089946","6"
"6","2010","Employed","vocational + Abi","140","0.0997817580912824","0.0834012606155767","0.116162255566988","6"
"6","2010","Employed","higher vocational","143","0.138194632741335","0.118420140286001","0.157969125196668","6"
"6","2010","Employed","higher education","554","0.132689139963522","0.122250337750048","0.143127942176996","6"
"6","2010","Not Employed","in school","55","0.154280896180494","0.115885621453522","0.192676170907466","6"
"6","2010","Not Employed","inadequately","20","","","","6"
"6","2010","Not Employed","general elemantary","69","0.0407664593922039","0.0302021956238974","0.0513307231605103","6"
"6","2010","Not Employed","higher education","143","0.105822622354843","0.08923447895655","0.122410765753135","6"
"6","2010","Employed","in school","10","","","","6"
"6","2010","Employed","inadequately","10","","","","6"
"6","2010","Employed","general elemantary","125","0.122842856989084","0.103514636680045","0.142171077298123","6"
"6","2010","Employed","middle vocational","832","0.108698313472297","0.101681968072138","0.115714658872455","6"
"7","2010","Not Employed","in school","61","0.182209833028584","0.141178513873309","0.22324115218386","7"
"7","2010","Not Employed","inadequately","18","","","","7"
"7","2010","Not Employed","general elemantary","83","0.0536562860504015","0.0416181203688022","0.0656944517320009","7"
"7","2010","Not Employed","middle vocational","295","0.0695607989340864","0.0618631760295614","0.0772584218386113","7"
"7","2010","Not Employed","vocational + Abi","37","0.0711119122334678","0.0467059369687381","0.0955178874981975","7"
"7","2010","Not Employed","higher vocational","36","0.065050868259334","0.0421888340857809","0.087912902432887","7"
"7","2010","Not Employed","higher education","128","0.0980513836883175","0.082014704402992","0.114088062973643","7"
"7","2010","Employed","in school","16","","","","7"
"7","2010","Employed","inadequately","11","","","","7"
"7","2010","Employed","general elemantary","141","0.15475345715692","0.133457846783578","0.176049067530263","7"
"7","2010","Employed","middle vocational","842","0.106195653878258","0.0992508210523352","0.11314048670418","7"
"7","2010","Employed","vocational + Abi","169","0.143595216563009","0.124428967149714","0.162761465976305","7"
"7","2010","Employed","higher vocational","149","0.0999444641275735","0.0827586865899282","0.117130241665219","7"
"7","2010","Employed","higher education","532","0.1216727351995","0.111613373947529","0.131732096451471","7"
"8","2010","Not Employed","in school","44","0.125933957896204","0.0906682843555098","0.161199631436897","8"
"8","2010","Not Employed","inadequately","10","","","","8"
"8","2010","Not Employed","general elemantary","75","0.0403327994620689","0.0298225004782075","0.0508430984459302","8"
"8","2010","Not Employed","middle vocational","232","0.0452263223084092","0.0389388482433892","0.0515137963734293","8"
"8","2010","Not Employed","vocational + Abi","27","","","","8"
"8","2010","Not Employed","higher vocational","12","","","","8"
"8","2010","Not Employed","higher education","99","0.0739947627305257","0.0598790147924219","0.0881105106686296","8"
"8","2010","Employed","in school","10","","","","8"
"8","2010","Employed","inadequately","12","","","","8"
"8","2010","Employed","general elemantary","120","0.0860219160030574","0.0695117797406393","0.102532052265475","8"
"8","2010","Employed","middle vocational","575","0.0730886834826465","0.0672214772349867","0.0789558897303062","8"
"8","2010","Employed","vocational + Abi","84","0.0732824787710761","0.0590394822155423","0.0875254753266099","8"
"8","2010","Employed","higher vocational","89","0.0598710071798093","0.0462766973019565","0.0734653170576622","8"
"8","2010","Employed","higher education","308","0.0803849739742529","0.0720186234868148","0.088751324461691","8"
"9","2010","Employed","vocational + Abi","20","","","","9"
"9","2010","Employed","higher vocational","15","","","","9"
"9","2010","Employed","higher education","48","0.0147244434137473","0.0110181151184483","0.0184307717090464","9"
"9","2010","Not Employed","middle vocational","39","0.0054928502000237","0.0032565341346207","0.00772916626542669","9"
"9","2010","Not Employed","vocational + Abi","5","","","","9"
"9","2010","Not Employed","in school","8","","","","9"
"9","2010","Not Employed","inadequately","3","","","","9"
"9","2010","Not Employed","general elemantary","23","","","","9"
"9","2010","Not Employed","higher vocational","6","","","","9"
"9","2010","Not Employed","higher education","18","","","","9"
"9","2010","Employed","in school","4","","","","9"
"9","2010","Employed","inadequately","2","","","","9"
"9","2010","Employed","general elemantary","22","","","","9"
"9","2010","Employed","middle vocational","142","0.0165431008413386","0.0136678660330089","0.0194183356496683","9"
"0 Not at all Willing to take risks","2011","Not Employed","vocational + Abi","16","","","","0"
"0 Not at all Willing to take risks","2011","Not Employed","higher vocational","26","","","","0"
"0 Not at all Willing to take risks","2011","Not Employed","higher education","56","0.041064919355714","0.0304161292547356","0.0517137094566923","0"
"0 Not at all Willing to take risks","2011","Employed","in school","","","","","0"
"0 Not at all Willing to take risks","2011","Employed","inadequately","10","","","","0"
"0 Not at all Willing to take risks","2011","Employed","higher vocational","25","","","","0"
"0 Not at all Willing to take risks","2011","Employed","higher education","48","0.0136458836285854","0.00966031899070087","0.01763144826647","0"
"0 Not at all Willing to take risks","2011","Not Employed","inadequately","20","","","","0"
"0 Not at all Willing to take risks","2011","Employed","general elemantary","41","0.0420791426530249","0.0290275231117752","0.0551307621942746","0"
"0 Not at all Willing to take risks","2011","Not Employed","in school","4","","","","0"
"0 Not at all Willing to take risks","2011","Not Employed","general elemantary","177","0.156132832099042","0.136177476114162","0.176088188083922","0"
"0 Not at all Willing to take risks","2011","Not Employed","middle vocational","349","0.0933754761394593","0.0846290086860614","0.102121943592857","0"
"0 Not at all Willing to take risks","2011","Employed","vocational + Abi","21","","","","0"
