"plh0204_h","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"5","2009","Employed","direct migration background","186","0.196576544437746","0.17173323586658","0.221419853008912","5"
"5","2009","Employed","indirect migration background","130","0.279115805551293","0.240561633061548","0.317669978041037","5"
"5","2009","Employed","no migration background","2106","0.224105712702656","0.215815085549347","0.232396339855966","5"
"6","2009","Employed","indirect migration background","69","0.144615942694506","0.114386156089672","0.174845729299341","6"
"6","2009","Employed","direct migration background","85","0.116181169843426","0.0961493304411934","0.136213009245658","6"
"6","2009","Not Employed","no migration background","408","0.0627770301476445","0.0566168616486366","0.0689371986466524","6"
"6","2009","Not Employed","direct migration background","34","0.0446439143050246","0.0291101406028153","0.0601776880072339","6"
"6","2009","Employed","no migration background","1033","0.109279893155303","0.103076912845996","0.115482873464609","6"
"6","2009","Not Employed","indirect migration background","25","","","","6"
"7","2009","Not Employed","no migration background","286","0.0445618603343171","0.0393215900240628","0.0498021306445713","7"
"7","2009","Not Employed","direct migration background","21","","","","7"
"7","2009","Not Employed","indirect migration background","13","","","","7"
"7","2009","Employed","no migration background","869","0.0907741787737754","0.0850623301609598","0.0964860273865911","7"
"7","2009","Employed","direct migration background","87","0.0743710537419168","0.0579692442485194","0.0907728632353141","7"
"7","2009","Employed","indirect migration background","48","0.0877226726133653","0.0634081477490977","0.112037197477633","7"
"8","2009","Not Employed","indirect migration background","14","","","","8"
"8","2009","Employed","no migration background","374","0.0413056437849782","0.0373492052175735","0.045262082352383","8"
"8","2009","Employed","direct migration background","47","0.041168041223614","0.0287480100899157","0.0535880723573122","8"
"8","2009","Not Employed","direct migration background","9","","","","8"
"8","2009","Employed","indirect migration background","26","","","","8"
"8","2009","Not Employed","no migration background","131","0.0245436028579984","0.0206140436703082","0.0284731620456886","8"
"9","2009","Not Employed","no migration background","28","","","","9"
"9","2009","Not Employed","indirect migration background","3","","","","9"
"9","2009","Employed","no migration background","53","0.00486765495497442","0.00348389755091709","0.00625141235903175","9"
"9","2009","Not Employed","direct migration background","2","","","","9"
"9","2009","Employed","indirect migration background","5","","","","9"
"9","2009","Employed","direct migration background","9","","","","9"
"0 Not at all Willing to take risks","2010","Not Employed","no migration background","597","0.108522232676325","0.101167739740212","0.115876725612439","0"
"0 Not at all Willing to take risks","2010","Not Employed","direct migration background","163","0.150165764560758","0.129919958221451","0.170411570900066","0"
"0 Not at all Willing to take risks","2010","Not Employed","indirect migration background","24","","","","0"
"0 Not at all Willing to take risks","2010","Employed","no migration background","480","0.0327153204331842","0.0296666283363703","0.0357640125299981","0"
"0 Not at all Willing to take risks","2010","Employed","direct migration background","94","0.0625435868871361","0.0510128165429041","0.0740743572313681","0"
"0 Not at all Willing to take risks","2010","Employed","indirect migration background","34","0.0356788952875267","0.0228574612621569","0.0485003293128964","0"
"1","2010","Not Employed","no migration background","464","0.0766261844301521","0.0703366935096378","0.0829156753506663","1"
"1","2010","Not Employed","direct migration background","118","0.103623626874992","0.086351051524111","0.120896202225872","1"
"1","2010","Employed","direct migration background","87","0.0664436750122698","0.0545835716615301","0.0783037783630095","1"
"1","2010","Not Employed","indirect migration background","18","","","","1"
"1","2010","Employed","no migration background","525","0.044354421654109","0.0408260225033728","0.0478828208048453","1"
"1","2010","Employed","indirect migration background","29","","","","1"
"10 Very willing to take risks","2010","Not Employed","no migration background","72","0.00844640043001781","0.00628252603548437","0.0106102748245512","10"
"10 Very willing to take risks","2010","Employed","indirect migration background","26","","","","10"
"10 Very willing to take risks","2010","Not Employed","direct migration background","30","0.0250407420093198","0.0161855224871679","0.0338959615314717","10"
"10 Very willing to take risks","2010","Not Employed","indirect migration background","17","","","","10"
"10 Very willing to take risks","2010","Employed","direct migration background","43","0.0154987914155337","0.00961647432722811","0.0213811085038394","10"
"10 Very willing to take risks","2010","Employed","no migration background","150","0.0118728867807188","0.0100165986303012","0.0137291749311364","10"
"2","2010","Employed","indirect migration background","76","0.066588321164343","0.0493555264446969","0.0838211158839892","2"
"2","2010","Not Employed","no migration background","931","0.146265615289945","0.137910150285086","0.154621080294805","2"
"2","2010","Not Employed","indirect migration background","40","0.0715570602796822","0.0442795401302874","0.0988345804290771","2"
"2","2010","Employed","no migration background","1498","0.117841911877227","0.112316254899282","0.123367568855173","2"
"2","2010","Employed","direct migration background","179","0.107526860696318","0.0927749780677883","0.122278743324847","2"
"2","2010","Not Employed","direct migration background","164","0.14509734658994","0.125136885517104","0.165057807662777","2"
"3","2010","Not Employed","no migration background","1076","0.156100667950605","0.147518721130214","0.164682614770996","3"
"3","2010","Not Employed","direct migration background","165","0.145346859584756","0.125372159191029","0.165321559978482","3"
"3","2010","Not Employed","indirect migration background","41","0.151166932382041","0.11325808534549","0.189075779418592","3"
"3","2010","Employed","no migration background","1969","0.162670076459812","0.156345041031881","0.168995111887744","3"
"3","2010","Employed","direct migration background","217","0.118219851433088","0.102844793837851","0.133594909028325","3"
"3","2010","Employed","indirect migration background","99","0.0890283491069141","0.0693432929640479","0.10871340524978","3"
"4","2010","Employed","indirect migration background","76","0.0874865265641894","0.0679561644076239","0.107016888720755","4"
"4","2010","Employed","direct migration background","169","0.103088546667457","0.088608452657156","0.117568640677758","4"
"4","2010","Not Employed","no migration background","667","0.0927001245567646","0.0858428158505545","0.0995574332629747","4"
"4","2010","Not Employed","direct migration background","92","0.0817719535988441","0.0662423644981655","0.0973015426995227","4"
"4","2010","Not Employed","indirect migration background","35","0.100968000896723","0.0690834367495548","0.13285256504389","4"
"4","2010","Employed","no migration background","1326","0.101642909772929","0.0964641726589753","0.106821646886883","4"
"5","2010","Not Employed","no migration background","1429","0.200276732009904","0.190813854230242","0.209739609789565","5"
"5","2010","Not Employed","direct migration background","202","0.146372895610707","0.126339852227188","0.166405938994227","5"
"5","2010","Not Employed","indirect migration background","55","0.142864285479149","0.105831390513285","0.179897180445013","5"
"5","2010","Employed","indirect migration background","168","0.243506239547774","0.21383895556667","0.273173523528878","5"
"5","2010","Employed","no migration background","2765","0.208514288454655","0.201552027921844","0.215476548987466","5"
"5","2010","Employed","direct migration background","354","0.189113922685404","0.170465888294922","0.207761957075885","5"
"6","2010","Not Employed","no migration background","603","0.0775688065011265","0.0712439793424967","0.0838936336597562","6"
"6","2010","Employed","indirect migration background","94","0.116845273327948","0.0946406178129964","0.1390499288429","6"
"6","2010","Employed","direct migration background","209","0.127855969768203","0.11195418029147","0.143757759244936","6"
"6","2010","Not Employed","direct migration background","85","0.0700261841239873","0.055563526930745","0.0844888413172297","6"
"6","2010","Not Employed","indirect migration background","36","0.0893872852704237","0.0591943205266292","0.119580250014218","6"
"6","2010","Employed","no migration background","1537","0.114426582339234","0.108971057086283","0.119882107592185","6"
"7","2010","Not Employed","no migration background","552","0.0734603780065705","0.0672916347662147","0.0796291212469263","7"
"7","2010","Not Employed","direct migration background","85","0.070428027832197","0.0559270671457495","0.0849289885186446","7"
"7","2010","Employed","no migration background","1609","0.118442719203067","0.112904880857903","0.12398055754823","7"
"7","2010","Not Employed","indirect migration background","40","0.19946945906097","0.157180383789842","0.241758534332099","7"
"7","2010","Employed","direct migration background","175","0.0980003006936251","0.0838420926868005","0.11215850870045","7"
"7","2010","Employed","indirect migration background","111","0.176820046863451","0.150448645410449","0.203191448316453","7"
"8","2010","Not Employed","no migration background","398","0.0496287508218816","0.0444936209298632","0.0547638807139001","8"
"8","2010","Not Employed","direct migration background","79","0.0543711510917401","0.0415204411377071","0.067221861045773","8"
"8","2010","Not Employed","indirect migration background","27","","","","8"
"8","2010","Employed","no migration background","1014","0.0735333515417605","0.0690601558643271","0.0780065472191939","8"
"8","2010","Employed","indirect migration background","72","0.102558924007019","0.0815883766497975","0.12352947136424","8"
"8","2010","Employed","direct migration background","124","0.0726011921791367","0.0602446620972265","0.0849577222610469","8"
"9","2010","Not Employed","no migration background","82","0.0104041073267082","0.0080048906548966","0.0128033239985198","9"
"9","2010","Not Employed","direct migration background","13","","","","9"
"9","2010","Not Employed","indirect migration background","10","","","","9"
"9","2010","Employed","no migration background","206","0.0139855314833037","0.0119730033848262","0.0159980595817812","9"
"9","2010","Employed","direct migration background","43","0.0391073025618295","0.0298761109619734","0.0483384941616856","9"
"9","2010","Employed","indirect migration background","19","","","","9"
"0 Not at all Willing to take risks","2011","Not Employed","indirect migration background","9","","","","0"
"0 Not at all Willing to take risks","2011","Not Employed","direct migration background","108","0.124317412102332","0.102162622438494","0.14647220176617","0"
"0 Not at all Willing to take risks","2011","Employed","direct migration background","47","0.0426679872801743","0.0310524152308562","0.0542835593294925","0"
"0 Not at all Willing to take risks","2011","Not Employed","no migration background","544","0.0910023235531615","0.0842843460364871","0.0977203010698359","0"
"0 Not at all Willing to take risks","2011","Employed","no migration background","302","0.0253515389867059","0.0224074741744593","0.0282956037989526","0"
"0 Not at all Willing to take risks","2011","Employed","indirect migration background","12","","","","0"
"1","2011","Not Employed","no migration background","482","0.0761041286241395","0.069910480321724","0.082297776926555","1"
"1","2011","Not Employed","direct migration background","94","0.112640437395312","0.0914116457464507","0.133869229044173","1"
"1","2011","Employed","direct migration background","67","0.0485522784210589","0.0361997601099768","0.060904796732141","1"
"1","2011","Employed","no migration background","377","0.0332199129184315","0.0298634311335736","0.0365763947032894","1"
"1","2011","Not Employed","indirect migration background","8","","","","1"
"1","2011","Employed","indirect migration background","21","","","","1"
"10 Very willing to take risks","2011","Employed","direct migration background","22","","","","10"
"10 Very willing to take risks","2011","Employed","indirect migration background","12","","","","10"
"10 Very willing to take risks","2011","Not Employed","no migration background","60","0.0100260033064632","0.00769894784412373","0.0123530587688028","10"
"10 Very willing to take risks","2011","Not Employed","direct migration background","6","","","","10"
"10 Very willing to take risks","2011","Not Employed","indirect migration background","4","","","","10"
"10 Very willing to take risks","2011","Employed","no migration background","108","0.00980098759461479","0.00795589839913038","0.0116460767900992","10"
"2","2011","Employed","direct migration background","110","0.0869364756267805","0.070744130737595","0.103128820515966","2"
"2","2011","Not Employed","no migration background","860","0.127178224827341","0.119396066101449","0.134960383553233","2"
"2","2011","Not Employed","direct migration background","130","0.15410886203817","0.12986513766062","0.178352586415721","2"
"2","2011","Not Employed","indirect migration background","26","","","","2"
"2","2011","Employed","no migration background","1060","0.0968784884430917","0.0913385113113296","0.102418465574854","2"
"2","2011","Employed","indirect migration background","36","0.0528035669748283","0.0344440047863039","0.0711631291633528","2"
"3","2011","Not Employed","no migration background","968","0.135361617091662","0.127370712576185","0.14335252160714","3"
"3","2011","Not Employed","direct migration background","110","0.133226641203405","0.110408691931069","0.156044590475741","3"
"3","2011","Employed","no migration background","1483","0.133623738189355","0.127251143719829","0.13999633265888","3"
"3","2011","Not Employed","indirect migration background","26","","","","3"
"3","2011","Employed","indirect migration background","69","0.108399462158951","0.0828777745931709","0.133921149724732","3"
"3","2011","Employed","direct migration background","135","0.111719815039865","0.0936148235577245","0.129824806522005","3"
"4","2011","Not Employed","no migration background","759","0.10437596514886","0.0972343895002038","0.111517540797517","4"
"4","2011","Not Employed","direct migration background","72","0.0797997680910308","0.0616040048422078","0.0979955313398538","4"
"4","2011","Employed","direct migration background","109","0.0788925324020452","0.0633996817742671","0.0943853830298234","4"
"4","2011","Employed","indirect migration background","46","0.0611030512487426","0.0414399925400821","0.080766109957403","4"
"4","2011","Not Employed","indirect migration background","21","","","","4"
"4","2011","Employed","no migration background","1194","0.107234203250648","0.101439160583236","0.113029245918061","4"
"5","2011","Not Employed","no migration background","1628","0.224368762891577","0.214624707118196","0.234112818664958","5"
"5","2011","Not Employed","direct migration background","138","0.161036786481253","0.13635581213265","0.185717760829857","5"
"5","2011","Not Employed","indirect migration background","48","0.19242032832247","0.14091229157901","0.243928365065929","5"
"5","2011","Employed","no migration background","2495","0.228264873153664","0.22040392597538","0.236125820331948","5"
"5","2011","Employed","indirect migration background","123","0.202765707122904","0.169759098601085","0.235772315644722","5"
"5","2011","Employed","direct migration background","263","0.244465189836484","0.219765358560029","0.26916502111294","5"
"6","2011","Not Employed","no migration background","674","0.0864914969885055","0.0799259045099546","0.0930570894670565","6"
"6","2011","Not Employed","direct migration background","68","0.0917430159931375","0.0723600973334939","0.111125934652781","6"
"6","2011","Not Employed","indirect migration background","27","","","","6"
"6","2011","Employed","no migration background","1418","0.132924912045209","0.126566440287011","0.139283383803408","6"
"6","2011","Employed","direct migration background","115","0.0793065823505055","0.0637766211700668","0.0948365435309443","6"
"6","2011","Employed","indirect migration background","81","0.134281683228172","0.106291396030078","0.162271970426266","6"
"7","2011","Not Employed","no migration background","600","0.082118637468671","0.0757058763534828","0.0885313985838592","7"
"7","2011","Not Employed","direct migration background","74","0.0889383478407269","0.0698245624306105","0.108052133250843","7"
"7","2011","Employed","no migration background","1467","0.133053257550275","0.12669218766385","0.139414327436701","7"
"7","2011","Not Employed","indirect migration background","23","","","","7"
"7","2011","Employed","direct migration background","155","0.141029378719566","0.121026053995575","0.161032703443556","7"
"7","2011","Employed","indirect migration background","78","0.19149826369106","0.159195955084484","0.223800572297637","7"
"8","2011","Not Employed","indirect migration background","21","","","","8"
"8","2011","Employed","no migration background","854","0.0819637924541917","0.076826170676828","0.0871014142315555","8"
"8","2011","Not Employed","no migration background","401","0.0536726527430067","0.0484085040928087","0.0589368013932048","8"
"8","2011","Not Employed","direct migration background","46","0.0454695016841038","0.0314806103837597","0.0594583929844479","8"
"8","2011","Employed","direct migration background","105","0.115726226467453","0.0973410627309141","0.134111390203992","8"
"8","2011","Employed","indirect migration background","78","0.132662262984696","0.10481525847761","0.160509267491783","8"
"9","2011","Not Employed","no migration background","65","0.0093001873566125","0.00705812437508825","0.0115422503381367","9"
"9","2011","Not Employed","indirect migration background","12","","","","9"
"9","2011","Employed","no migration background","193","0.0176842954138122","0.0152157528169362","0.0201528380106882","9"
"9","2011","Employed","direct migration background","35","0.0294583409044111","0.0197405071253338","0.0391761746834883","9"
"9","2011","Not Employed","direct migration background","6","","","","9"
"9","2011","Employed","indirect migration background","14","","","","9"
"0 Not at all Willing to take risks","2012","Not Employed","indirect migration background","11","","","","0"
"0 Not at all Willing to take risks","2012","Employed","no migration background","271","0.0175027337075161","0.015407037374922","0.0195984300401102","0"
"0 Not at all Willing to take risks","2012","Employed","direct migration background","81","0.0409298635463807","0.031999941678584","0.0498597854141774","0"
"0 Not at all Willing to take risks","2012","Employed","indirect migration background","26","","","","0"
"0 Not at all Willing to take risks","2012","Not Employed","no migration background","470","0.0713171938565556","0.0657796347894136","0.0768547529236975","0"
"0 Not at all Willing to take risks","2012","Not Employed","direct migration background","123","0.102911235398311","0.085388326482203","0.12043414431442","0"
"1","2012","Not Employed","no migration background","379","0.0493081117600559","0.044649391579294","0.0539668319408177","1"
"1","2012","Employed","direct migration background","80","0.0453580202389413","0.0359791692475765","0.0547368712303061","1"
"1","2012","Not Employed","direct migration background","108","0.106629973143491","0.0888302831890026","0.124429663097979","1"
"1","2012","Not Employed","indirect migration background","10","","","","1"
"1","2012","Employed","no migration background","408","0.026692426906942","0.0241165279826758","0.0292683258312082","1"
"1","2012","Employed","indirect migration background","32","0.0317738107154511","0.0205552185635294","0.0429924028673729","1"
"10 Very willing to take risks","2012","Not Employed","no migration background","104","0.0098721637366297","0.00774481173590953","0.0119995157373499","10"
"10 Very willing to take risks","2012","Not Employed","indirect migration background","8","","","","10"
"10 Very willing to take risks","2012","Employed","indirect migration background","37","0.0376906211274234","0.0255094427920129","0.0498717994628338","10"
"10 Very willing to take risks","2012","Not Employed","direct migration background","19","","","","10"
"10 Very willing to take risks","2012","Employed","direct migration background","40","0.0205933578260491","0.01419236365096","0.0269943520011382","10"
"10 Very willing to take risks","2012","Employed","no migration background","220","0.0128755989475124","0.0110739117211016","0.0146772861739232","10"
"2","2012","Not Employed","no migration background","886","0.111386597027546","0.104617036998533","0.118156157056559","2"
"2","2012","Not Employed","direct migration background","134","0.138019429202345","0.118127543697213","0.157911314707477","2"
"2","2012","Employed","direct migration background","186","0.101589537045818","0.0879730769470616","0.115205997144574","2"
"2","2012","Employed","indirect migration background","74","0.0838682998170708","0.06613893527305","0.101597664361092","2"
"2","2012","Not Employed","indirect migration background","28","","","","2"
"2","2012","Employed","no migration background","1266","0.0782814911114939","0.0739887130637994","0.0825742691591884","2"
"3","2012","Not Employed","no migration background","1085","0.129053705394257","0.121839832712489","0.136267578076024","3"
"3","2012","Not Employed","direct migration background","123","0.109006304430629","0.0910333189858965","0.126979289875362","3"
"3","2012","Employed","no migration background","1938","0.123251109276185","0.117997681496525","0.128504537055844","3"
"3","2012","Not Employed","indirect migration background","45","0.107668781993815","0.0747700738115136","0.140567490176116","3"
"3","2012","Employed","direct migration background","212","0.0986444367529877","0.0852048257985448","0.112084047707431","3"
"3","2012","Employed","indirect migration background","87","0.0908239387391045","0.0724441947876892","0.10920368269052","3"
"4","2012","Not Employed","no migration background","889","0.105909740304778","0.099288395879183","0.112531084730373","4"
"4","2012","Not Employed","direct migration background","91","0.0722068232552881","0.0572798482592313","0.087133798251345","4"
"4","2012","Not Employed","indirect migration background","21","","","","4"
"4","2012","Employed","no migration background","1603","0.109448122588984","0.104458777933272","0.114437467244696","4"
"4","2012","Employed","direct migration background","148","0.0720948073687312","0.0604372886355843","0.0837523261018781","4"
"4","2012","Employed","indirect migration background","84","0.0825894283789449","0.06498348117436","0.10019537558353","4"
"5","2012","Not Employed","direct migration background","226","0.185178463063921","0.162776628468261","0.207580297659581","5"
"5","2012","Not Employed","no migration background","2014","0.242457905164574","0.233236245171679","0.251679565157469","5"
"5","2012","Not Employed","indirect migration background","74","0.256007339691732","0.209685965444685","0.302328713938779","5"
"5","2012","Employed","no migration background","3399","0.231678860512101","0.224936308102793","0.238421412921409","5"
"5","2012","Employed","direct migration background","376","0.194334538461706","0.17650029478676","0.212168782136651","5"
"5","2012","Employed","indirect migration background","183","0.169410902811404","0.145418204877001","0.193403600745807","5"
"6","2012","Not Employed","indirect migration background","47","0.102297448632308","0.0701334872212326","0.134461410043383","6"
"6","2012","Employed","no migration background","1946","0.127602180347118","0.122270107565923","0.132934253128314","6"
"6","2012","Not Employed","no migration background","918","0.107257108781016","0.100598802185333","0.113915415376699","6"
"6","2012","Not Employed","direct migration background","105","0.0809638572262912","0.0652323987002468","0.0966953157523356","6"
"6","2012","Employed","direct migration background","215","0.104118783792486","0.0903532807960669","0.117884286788905","6"
"6","2012","Employed","indirect migration background","120","0.138899441329241","0.116779066598943","0.161019816059539","6"
"7","2012","Not Employed","direct migration background","122","0.116972670909554","0.0984379361856036","0.135507405633505","7"
"7","2012","Not Employed","no migration background","830","0.0901940626587353","0.0840302290847441","0.0963578962327266","7"
"7","2012","Employed","no migration background","2234","0.154288794760527","0.148515975359853","0.160061614161201","7"
"7","2012","Not Employed","indirect migration background","38","0.0949364229580949","0.0638244983682068","0.126048347547983","7"
"7","2012","Employed","direct migration background","279","0.153464914607479","0.137219553894138","0.16971027532082","7"
"7","2012","Employed","indirect migration background","138","0.142766460868826","0.120390691918443","0.165142229819208","7"
"8","2012","Not Employed","no migration background","591","0.0702152102484984","0.0647173415342366","0.0757130789627602","8"
"8","2012","Not Employed","indirect migration background","44","0.133959727982184","0.0978081653739742","0.170111290590395","8"
"8","2012","Employed","no migration background","1383","0.0946262954611616","0.0899486253222196","0.0993039656001035","8"
"8","2012","Employed","direct migration background","211","0.129563738979637","0.114427689100689","0.144699788858586","8"
"8","2012","Employed","indirect migration background","124","0.156595528116693","0.133350882870417","0.179840173362969","8"
"8","2012","Not Employed","direct migration background","77","0.0552146352216098","0.0420426637577955","0.0683866066854241","8"
"9","2012","Not Employed","no migration background","131","0.0130282010673547","0.010588244228509","0.0154681579062005","9"
"9","2012","Employed","no migration background","373","0.0237523863804595","0.0213188191276099","0.0261859536333092","9"
"9","2012","Not Employed","indirect migration background","15","","","","9"
"9","2012","Not Employed","direct migration background","27","","","","9"
"9","2012","Employed","direct migration background","63","0.0393080013797846","0.0305493973085421","0.0480666054510271","9"
"9","2012","Employed","indirect migration background","34","0.0503354544519579","0.0363512616139328","0.064319647289983","9"
"0 Not at all Willing to take risks","2013","Not Employed","indirect migration background","85","0.0663254937034864","0.0515793851694321","0.0810716022375406","0"
"0 Not at all Willing to take risks","2013","Not Employed","direct migration background","523","0.122484909213656","0.112760240516726","0.132209577910587","0"
"0 Not at all Willing to take risks","2013","Employed","no migration background","307","0.0309841799053908","0.0275912777218448","0.0343770820889369","0"
"0 Not at all Willing to take risks","2013","Employed","direct migration background","52","0.047054451159787","0.0340144458765287","0.0600944564430454","0"
"0 Not at all Willing to take risks","2013","Not Employed","no migration background","483","0.0868594487435618","0.0801838127094084","0.0935350847777152","0"
"0 Not at all Willing to take risks","2013","Employed","indirect migration background","19","","","","0"
"1","2013","Not Employed","no migration background","487","0.0723936428307461","0.0662511115807629","0.0785361740807293","1"
"1","2013","Not Employed","direct migration background","354","0.0909523100495696","0.0824231468172574","0.0994814732818819","1"
"1","2013","Not Employed","indirect migration background","40","0.0440579289704347","0.0318969858578217","0.0562188720830476","1"
"1","2013","Employed","no migration background","520","0.0473616746779306","0.0432024397390797","0.0515209096167816","1"
"1","2013","Employed","direct migration background","54","0.048277886209786","0.0350779275223185","0.0614778448972535","1"
"1","2013","Employed","indirect migration background","25","","","","1"
"10 Very willing to take risks","2013","Not Employed","no migration background","77","0.0108712710163029","0.00841327106238907","0.0133292709702167","10"
"10 Very willing to take risks","2013","Not Employed","direct migration background","153","0.0276191079428328","0.0227580672455171","0.0324801486401485","10"
"10 Very willing to take risks","2013","Not Employed","indirect migration background","60","0.0447400248970822","0.0324896795651261","0.0569903702290383","10"
"10 Very willing to take risks","2013","Employed","no migration background","113","0.0125011297690222","0.0103255308310021","0.0146767287070423","10"
"10 Very willing to take risks","2013","Employed","direct migration background","25","","","","10"
"10 Very willing to take risks","2013","Employed","indirect migration background","23","","","","10"
"2","2013","Not Employed","direct migration background","555","0.128647915611171","0.118716653605335","0.138579177617006","2"
"2","2013","Not Employed","no migration background","857","0.127281253468828","0.119381115510199","0.135181391427457","2"
"2","2013","Not Employed","indirect migration background","79","0.068433063515826","0.0534714147847632","0.0833947122468888","2"
"2","2013","Employed","no migration background","1197","0.113434952615123","0.107225337931257","0.119644567298989","2"
"2","2013","Employed","direct migration background","131","0.113095849759242","0.0935926869607891","0.132599012557696","2"
"2","2013","Employed","indirect migration background","45","0.0619057046487389","0.0418024147545483","0.0820089945429296","2"
"3","2013","Not Employed","no migration background","924","0.136158768980717","0.128029432987705","0.14428810497373","3"
"3","2013","Not Employed","direct migration background","479","0.101980045648342","0.0930035501002596","0.110956541196425","3"
"3","2013","Employed","no migration background","1493","0.148405162756198","0.1414440780674","0.155366247444997","3"
"3","2013","Not Employed","indirect migration background","117","0.118925732292298","0.0997441863661781","0.138107278218417","3"
"3","2013","Employed","direct migration background","115","0.0995873594478037","0.0811471322076413","0.118027586687966","3"
"3","2013","Employed","indirect migration background","66","0.14023452098966","0.111268021076889","0.169201020902432","3"
"4","2013","Not Employed","indirect migration background","65","0.0494633822370493","0.0366144878100849","0.0623122766640136","4"
"4","2013","Employed","no migration background","966","0.0975488826743835","0.0917391132601949","0.103358652088572","4"
"4","2013","Employed","direct migration background","68","0.0600429014579143","0.0454134440251669","0.0746723588906616","4"
"4","2013","Not Employed","direct migration background","264","0.0609877836342411","0.0538893378124532","0.068086229456029","4"
"4","2013","Not Employed","no migration background","654","0.0961761145915343","0.0891875043189872","0.103164724864081","4"
"4","2013","Employed","indirect migration background","52","0.0702188535628801","0.0489033406618178","0.0915343664639423","4"
"5","2013","Not Employed","direct migration background","800","0.176166806932108","0.164866560624445","0.18746705323977","5"
"5","2013","Not Employed","indirect migration background","215","0.210758630509758","0.186590835160106","0.23492642585941","5"
"5","2013","Not Employed","no migration background","1356","0.191762916301824","0.182431082393901","0.201094750209746","5"
"5","2013","Employed","no migration background","1927","0.195957248817871","0.188184830978367","0.203729666657375","5"
"5","2013","Employed","direct migration background","183","0.200668716964409","0.176005676792315","0.225331757136504","5"
"5","2013","Employed","indirect migration background","104","0.200642300184387","0.167233538198414","0.234051062170361","5"
"6","2013","Not Employed","indirect migration background","107","0.0848252096307787","0.068314949153842","0.101335470107715","6"
"6","2013","Employed","no migration background","1109","0.114514890946679","0.108279588618905","0.120750193274452","6"
"6","2013","Employed","direct migration background","96","0.107112343847095","0.0880681962278986","0.126156491466291","6"
"6","2013","Employed","indirect migration background","53","0.110534288385449","0.084377063426971","0.136691513343927","6"
"6","2013","Not Employed","direct migration background","324","0.0811632857985407","0.0730629092869279","0.0892636623101534","6"
"6","2013","Not Employed","no migration background","682","0.0946065460948946","0.0876691806955864","0.101543911494203","6"
"7","2013","Not Employed","no migration background","695","0.0964653300429779","0.0894673396941231","0.103463320391833","7"
"7","2013","Not Employed","direct migration background","398","0.0957173567239024","0.0869905838838324","0.104444129563973","7"
"7","2013","Not Employed","indirect migration background","138","0.116501369103565","0.0974902411429645","0.135512497064166","7"
"7","2013","Employed","no migration background","1295","0.128125988225723","0.121581414219039","0.134670562232407","7"
"7","2013","Employed","direct migration background","135","0.158868922719442","0.136357928148598","0.181379917290287","7"
"7","2013","Employed","indirect migration background","82","0.163933512756671","0.133049563341095","0.194817462172247","7"
"8","2013","Employed","direct migration background","123","0.108520837841625","0.0893670119437044","0.127674663739545","8"
"8","2013","Not Employed","direct migration background","374","0.0841244040794701","0.0758908855106746","0.0923579226482656","8"
"8","2013","Not Employed","indirect migration background","130","0.127151657843603","0.10741062644727","0.146892689239936","8"
"8","2013","Employed","no migration background","847","0.0843627819436926","0.0789205998679817","0.0898049640194035","8"
"8","2013","Employed","indirect migration background","66","0.126036169940753","0.0983493624934239","0.153722977388082","8"
"8","2013","Not Employed","no migration background","486","0.0652164284107448","0.059363821683757","0.0710690351377326","8"
"9","2013","Not Employed","no migration background","136","0.0222082795178682","0.0187153008262705","0.0257012582094659","9"
"9","2013","Not Employed","indirect migration background","58","0.0688175072961192","0.0538169877952509","0.0838180267969875","9"
"9","2013","Employed","no migration background","245","0.0268031076679858","0.0236406200419964","0.0299655952939753","9"
"9","2013","Not Employed","direct migration background","142","0.0301560743661667","0.0250833115920151","0.0352288371403183","9"
"9","2013","Employed","direct migration background","31","0.0329554014366152","0.0219620547726431","0.0439487481005874","9"
"9","2013","Employed","indirect migration background","17","","","","9"
"0 Not at all Willing to take risks","2014","Not Employed","indirect migration background","36","0.0673667295853133","0.0456339224824133","0.0890995366882134","0"
"0 Not at all Willing to take risks","2014","Employed","no migration background","352","0.0253075134305737","0.0226111126726185","0.028003914188529","0"
"0 Not at all Willing to take risks","2014","Employed","direct migration background","270","0.0662846032791753","0.0579186794052646","0.074650527153086","0"
"0 Not at all Willing to take risks","2014","Employed","indirect migration background","63","0.033011082186277","0.0231887199777315","0.0428334443948224","0"
"0 Not at all Willing to take risks","2014","Not Employed","no migration background","552","0.09059105322744","0.0839263943978888","0.0972557120569912","0"
"0 Not at all Willing to take risks","2014","Not Employed","direct migration background","252","0.158166988532199","0.140764788148404","0.175569188915994","0"
"1","2014","Not Employed","direct migration background","144","0.102520213897094","0.0880541507704844","0.116986277023703","1"
"1","2014","Not Employed","no migration background","412","0.0660927738464095","0.0603239867098379","0.0718615609829811","1"
"1","2014","Employed","direct migration background","182","0.0526598156249354","0.0451488985954079","0.060170732654463","1"
"1","2014","Not Employed","indirect migration background","21","","","","1"
"1","2014","Employed","no migration background","418","0.0312065123214653","0.0282213763636909","0.0341916482792397","1"
"1","2014","Employed","indirect migration background","55","0.0324715157483935","0.0227270400608228","0.0422159914359643","1"
"10 Very willing to take risks","2014","Not Employed","no migration background","92","0.013148180743033","0.0105032490385197","0.0157931124475463","10"
"10 Very willing to take risks","2014","Not Employed","direct migration background","31","0.0206229163477126","0.0138452017812682","0.027400630914157","10"
