"plh0204_h","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"3","2010","Not Employed","Not Working","1282","0.154434610575897","0.146711433171577","0.162157787980216","3"
"3","2010","Employed","Full Time","1330","0.151321397315024","0.144010527704668","0.15863226692538","3"
"3","2010","Employed","Part Time","955","0.155965660183811","0.147039629118141","0.164891691249482","3"
"3","2010","Employed","Not Working","","","","","3"
"4","2010","Employed","Not Working","","","","","4"
"4","2010","Employed","Part Time","663","0.102036978474521","0.0945901412145837","0.109483815734458","4"
"4","2010","Not Employed","Full Time","","","","","4"
"4","2010","Not Employed","Part Time","","","","","4"
"4","2010","Not Employed","Not Working","794","0.0913643364295456","0.0852064264666596","0.0975222463924316","4"
"4","2010","Employed","Full Time","908","0.100547957198718","0.0944128398713427","0.106683074526094","4"
"5","2010","Not Employed","Full Time","","","","","5"
"5","2010","Not Employed","Part Time","","","","","5"
"5","2010","Not Employed","Not Working","1686","0.191046399495692","0.182644425599257","0.199448373392128","5"
"5","2010","Employed","Not Working","","","","","5"
"5","2010","Employed","Full Time","1932","0.208362472481125","0.200076944687447","0.216648000274804","5"
"5","2010","Employed","Part Time","1355","0.206779871884106","0.196816305107827","0.216743438660385","5"
"6","2010","Not Employed","Full Time","","","","","6"
"6","2010","Employed","Not Working","","","","","6"
"6","2010","Employed","Part Time","645","0.1064188109692","0.0988323356052875","0.114005286333111","6"
"6","2010","Not Employed","Part Time","","","","","6"
"6","2010","Not Employed","Not Working","724","0.0768112617099053","0.0711200100288562","0.0825025133909544","6"
"6","2010","Employed","Full Time","1195","0.122212517362866","0.115530620356945","0.128894414368786","6"
"7","2010","Not Employed","Full Time","","","","","7"
"7","2010","Not Employed","Part Time","","","","","7"
"7","2010","Employed","Full Time","1255","0.125020022629717","0.118272628412942","0.131767416846493","7"
"7","2010","Not Employed","Not Working","677","0.076417724375457","0.0707398609947762","0.0820955877561379","7"
"7","2010","Employed","Part Time","640","0.108281663332918","0.100637056580498","0.115926270085339","7"
"7","2010","Employed","Not Working","","","","","7"
"8","2010","Not Employed","Full Time","","","","","8"
"8","2010","Not Employed","Part Time","","","","","8"
"8","2010","Not Employed","Not Working","504","0.0499073794784111","0.0452534966059209","0.0545612623509012","8"
"8","2010","Employed","Full Time","791","0.0806720441986186","0.0751162774413571","0.0862278109558801","8"
"8","2010","Employed","Not Working","","","","","8"
"8","2010","Employed","Part Time","419","0.0652350109714009","0.0591598830005383","0.0713101389422636","8"
"9","2010","Not Employed","Full Time","","","","","9"
"9","2010","Not Employed","Part Time","","","","","9"
"9","2010","Not Employed","Not Working","105","0.0102624799906377","0.00810852674600083","0.0124164332352746","9"
"9","2010","Employed","Full Time","174","0.0173136916637291","0.0146526631231503","0.0199747202043078","9"
"9","2010","Employed","Part Time","94","0.0183071967710168","0.0150091062585468","0.0216052872834868","9"
"9","2010","Employed","Not Working","","","","","9"
"0 Not at all Willing to take risks","2011","Not Employed","Not Working","661","0.0935278673169591","0.0871939657206977","0.0998617689132204","0"
"0 Not at all Willing to take risks","2011","Not Employed","Part Time","","","","","0"
"0 Not at all Willing to take risks","2011","Employed","Part Time","183","0.0395684023608696","0.0341039637686426","0.0450328409530965","0"
"0 Not at all Willing to take risks","2011","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2011","Employed","Full Time","178","0.0214735204212752","0.0182555803838305","0.0246914604587198","0"
"0 Not at all Willing to take risks","2011","Employed","Not Working","","","","","0"
"1","2011","Not Employed","Full Time","","","","","1"
"1","2011","Not Employed","Part Time","","","","","1"
"1","2011","Employed","Part Time","222","0.0422060518696926","0.0365701751998088","0.0478419285395765","1"
"1","2011","Employed","Full Time","243","0.0310914910929404","0.027238462858571","0.0349445193273098","1"
"1","2011","Not Employed","Not Working","584","0.0795199845249339","0.0736346806318015","0.0854052884180663","1"
"1","2011","Employed","Not Working","","","","","1"
"10 Very willing to take risks","2011","Employed","Part Time","51","0.011556162487389","0.00856030678582108","0.014552018188957","10"
"10 Very willing to take risks","2011","Employed","Not Working","","","","","10"
"10 Very willing to take risks","2011","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2011","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2011","Not Employed","Not Working","70","0.00950791927008118","0.00739690186465148","0.0116189366755109","10"
"10 Very willing to take risks","2011","Employed","Full Time","91","0.0112522485434655","0.00891070389173032","0.0135937931952006","10"
"2","2011","Employed","Part Time","524","0.107585988109986","0.0989004022230277","0.116271573996945","2"
"2","2011","Not Employed","Full Time","","","","","2"
"2","2011","Not Employed","Part Time","","","","","2"
"2","2011","Not Employed","Not Working","1016","0.132194030890313","0.124826180361808","0.139561881418818","2"
"2","2011","Employed","Full Time","682","0.0857752546496863","0.0795587319276835","0.091991777371689","2"
"2","2011","Employed","Not Working","","","","","2"
"3","2011","Not Employed","Full Time","","","","","3"
"3","2011","Not Employed","Part Time","","","","","3"
"3","2011","Employed","Full Time","1000","0.127649793209253","0.120241886179891","0.135057700238615","3"
"3","2011","Not Employed","Not Working","1104","0.133634729003414","0.126232990230461","0.141036467776366","3"
"3","2011","Employed","Not Working","","","","","3"
"3","2011","Employed","Part Time","687","0.133556368167735","0.124020932734764","0.143091803600705","3"
"4","2011","Not Employed","Full Time","","","","","4"
"4","2011","Not Employed","Part Time","","","","","4"
"4","2011","Employed","Part Time","510","0.089544710122038","0.0815410737051728","0.0975483465389032","4"
"4","2011","Employed","Not Working","","","","","4"
"4","2011","Not Employed","Not Working","852","0.100996755106857","0.0944419783125056","0.107551531901207","4"
"4","2011","Employed","Full Time","839","0.10830531316227","0.101406521942889","0.11520410438165","4"
"5","2011","Not Employed","Full Time","","","","","5"
"5","2011","Not Employed","Part Time","","","","","5"
"5","2011","Not Employed","Not Working","1814","0.215807591248675","0.206858720342036","0.224756462155314","5"
"5","2011","Employed","Full Time","1717","0.220748056609215","0.211540859881114","0.229955253337316","5"
"5","2011","Employed","Not Working","","","","","5"
"5","2011","Employed","Part Time","1164","0.243885696584689","0.231848510774336","0.255922882395042","5"
"6","2011","Not Employed","Full Time","","","","","6"
"6","2011","Not Employed","Part Time","","","","","6"
"6","2011","Not Employed","Not Working","769","0.0875778652112175","0.0814286647499665","0.0937270656724685","6"
"6","2011","Employed","Full Time","1036","0.131628329500415","0.124123038434617","0.139133620566212","6"
"6","2011","Employed","Part Time","578","0.117207141944902","0.108190506397053","0.126223777492751","6"
"6","2011","Employed","Not Working","","","","","6"
"7","2011","Not Employed","Full Time","","","","","7"
"7","2011","Not Employed","Part Time","","","","","7"
"7","2011","Employed","Full Time","1144","0.141848167371215","0.134102943719207","0.149593391023222","7"
"7","2011","Not Employed","Not Working","697","0.0838720993579068","0.0778421956169612","0.0899020030988523","7"
"7","2011","Employed","Part Time","556","0.12773374083755","0.118377197688538","0.137090283986561","7"
"7","2011","Employed","Not Working","","","","","7"
"8","2011","Not Employed","Not Working","468","0.0536429658795377","0.0487417089918594","0.0585442227672159","8"
"8","2011","Employed","Full Time","703","0.0984318661193674","0.0918187344887878","0.105044997749947","8"
"8","2011","Not Employed","Full Time","","","","","8"
"8","2011","Not Employed","Part Time","","","","","8"
"8","2011","Employed","Part Time","334","0.0705972350156562","0.0634170787114784","0.0777773913198341","8"
"8","2011","Employed","Not Working","","","","","8"
"9","2011","Not Employed","Full Time","","","","","9"
"9","2011","Not Employed","Not Working","83","0.00971819219010553","0.00758418582864457","0.0118521985515665","9"
"9","2011","Employed","Full Time","162","0.0217959593208981","0.0185544837582983","0.0250374348834978","9"
"9","2011","Employed","Part Time","80","0.0165585024994933","0.0129814701619906","0.0201355348369959","9"
"9","2011","Not Employed","Part Time","","","","","9"
"9","2011","Employed","Not Working","","","","","9"
"0 Not at all Willing to take risks","2012","Not Employed","Not Working","604","0.0745965003354664","0.0693927672869913","0.0798002333839416","0"
"0 Not at all Willing to take risks","2012","Employed","Full Time","183","0.0178989966374111","0.0153525667383024","0.0204454265365199","0"
"0 Not at all Willing to take risks","2012","Employed","Part Time","195","0.0251858555626861","0.021629499101498","0.0287422120238741","0"
"0 Not at all Willing to take risks","2012","Employed","Not Working","","","","","0"
"0 Not at all Willing to take risks","2012","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2012","Not Employed","Part Time","","","","","0"
"1","2012","Not Employed","Full Time","","","","","1"
"1","2012","Employed","Part Time","269","0.0379832700529906","0.0336446311364167","0.0423219089695644","1"
"1","2012","Not Employed","Part Time","","","","","1"
"1","2012","Not Employed","Not Working","497","0.0563671980475797","0.0517994204326178","0.0609349756625417","1"
"1","2012","Employed","Full Time","251","0.0245357047977217","0.0215644201293099","0.0275069894661336","1"
"1","2012","Employed","Not Working","","","","","1"
"10 Very willing to take risks","2012","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2012","Not Employed","Not Working","131","0.0108322429962911","0.00878209890199968","0.0128823870905826","10"
"10 Very willing to take risks","2012","Employed","Not Working","","","","","10"
"10 Very willing to take risks","2012","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2012","Employed","Part Time","122","0.0163809318672883","0.0134998951638216","0.019261968570755","10"
"10 Very willing to take risks","2012","Employed","Full Time","175","0.0145727181095743","0.012271160355851","0.0168742758632977","10"
"2","2012","Not Employed","Full Time","","","","","2"
"2","2012","Not Employed","Part Time","","","","","2"
"2","2012","Employed","Part Time","750","0.0939868158392803","0.0873636329673694","0.100609998711191","2"
"2","2012","Employed","Not Working","","","","","2"
"2","2012","Not Employed","Not Working","1048","0.114667373903326","0.108356879563643","0.120977868243009","2"
"2","2012","Employed","Full Time","776","0.0745774799371753","0.0695318756357859","0.0796230842385647","2"
"3","2012","Not Employed","Full Time","","","","","3"
"3","2012","Not Employed","Part Time","","","","","3"
"3","2012","Employed","Full Time","1236","0.112773454994998","0.106698262953983","0.118848647036014","3"
"3","2012","Not Employed","Not Working","1253","0.125766331814686","0.119199042111074","0.132333621518297","3"
"3","2012","Employed","Part Time","1001","0.12729797856088","0.119732964073026","0.134862993048735","3"
"3","2012","Employed","Not Working","","","","","3"
"4","2012","Not Employed","Full Time","","","","","4"
"4","2012","Not Employed","Part Time","","","","","4"
"4","2012","Not Employed","Not Working","1001","0.100821432005582","0.0948580913650095","0.106784772646155","4"
"4","2012","Employed","Full Time","1028","0.0968665725585517","0.0911858676548895","0.102547277462214","4"
"4","2012","Employed","Part Time","807","0.113132865159243","0.10594351406334","0.120322216255147","4"
"4","2012","Employed","Not Working","","","","","4"
"5","2012","Not Employed","Part Time","","","","","5"
"5","2012","Not Employed","Full Time","","","","","5"
"5","2012","Not Employed","Not Working","2314","0.235104802947308","0.226705912211236","0.243503693683381","5"
"5","2012","Employed","Full Time","2197","0.222227236566305","0.21424243160239","0.230212041530221","5"
"5","2012","Employed","Part Time","1761","0.225030333238473","0.21555206700966","0.234508599467285","5"
"5","2012","Employed","Not Working","","","","","5"
"6","2012","Not Employed","Not Working","1070","0.103576340789541","0.097541342506468","0.109611339072614","6"
"6","2012","Employed","Full Time","1399","0.126355474193267","0.119974254228159","0.132736694158375","6"
"6","2012","Not Employed","Full Time","","","","","6"
"6","2012","Not Employed","Part Time","","","","","6"
"6","2012","Employed","Part Time","882","0.122624354255704","0.115179654734414","0.130069053776994","6"
"6","2012","Employed","Not Working","","","","","6"
"7","2012","Not Employed","Part Time","","","","","7"
"7","2012","Not Employed","Full Time","","","","","7"
"7","2012","Employed","Full Time","1686","0.16179074253404","0.154717926453569","0.168863558614512","7"
"7","2012","Not Employed","Not Working","990","0.0939343368994123","0.088156274376302","0.0997123994225226","7"
"7","2012","Employed","Part Time","965","0.139627143898751","0.131760412952242","0.147493874845261","7"
"7","2012","Employed","Not Working","","","","","7"
"8","2012","Not Employed","Full Time","","","","","8"
"8","2012","Not Employed","Not Working","712","0.0699342151603891","0.0648830461466299","0.0749853841741483","8"
"8","2012","Employed","Full Time","1165","0.117356519361511","0.111175137499624","0.123537901223398","8"
"8","2012","Employed","Part Time","553","0.0778266434080566","0.0717461831431161","0.0839071036729971","8"
"8","2012","Employed","Not Working","","","","","8"
"8","2012","Not Employed","Part Time","","","","","8"
"9","2012","Not Employed","Full Time","","","","","9"
"9","2012","Employed","Full Time","318","0.0310451003094432","0.0277140006992248","0.0343761999196615","9"
"9","2012","Not Employed","Not Working","173","0.014399225100418","0.0120397777411587","0.0167586724596773","9"
"9","2012","Not Employed","Part Time","","","","","9"
"9","2012","Employed","Part Time","152","0.0209238081566464","0.0176752202055021","0.0241723961077907","9"
"9","2012","Employed","Not Working","","","","","9"
"0 Not at all Willing to take risks","2013","Not Employed","Not Working","1091","0.0930972577006745","0.0879615853761945","0.0982329300251545","0"
"0 Not at all Willing to take risks","2013","Not Employed","Part Time","","","","","0"
"0 Not at all Willing to take risks","2013","Employed","Full Time","200","0.0272210405741557","0.0234059924865166","0.0310360886617947","0"
"0 Not at all Willing to take risks","2013","Employed","Part Time","178","0.041256923210715","0.0355064329535737","0.0470074134678563","0"
"0 Not at all Willing to take risks","2013","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2013","Employed","Not Working","","","","","0"
"1","2013","Not Employed","Full Time","","","","","1"
"1","2013","Not Employed","Part Time","","","","","1"
"1","2013","Not Employed","Not Working","881","0.0746001302662689","0.069956228606701","0.0792440319258368","1"
"1","2013","Employed","Full Time","309","0.0397161581699449","0.0351376499604789","0.0442946663794109","1"
"1","2013","Employed","Part Time","290","0.0607076938049808","0.0538032677437683","0.0676121198661933","1"
"1","2013","Employed","Not Working","","","","","1"
"10 Very willing to take risks","2013","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2013","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2013","Not Employed","Not Working","290","0.0163772814454702","0.0141340004028585","0.0186205624880818","10"
"10 Very willing to take risks","2013","Employed","Full Time","100","0.0148483808823681","0.0120128677817105","0.0176838939830257","10"
"10 Very willing to take risks","2013","Employed","Part Time","61","0.0129025581911521","0.00963951171499573","0.0161656046673084","10"
"10 Very willing to take risks","2013","Employed","Not Working","","","","","10"
"2","2013","Not Employed","Part Time","","","","","2"
"2","2013","Not Employed","Full Time","","","","","2"
"2","2013","Not Employed","Not Working","1491","0.124087285818547","0.118260318768179","0.129914252868915","2"
"2","2013","Employed","Full Time","761","0.103713549412495","0.0965655956412473","0.110861503183742","2"
"2","2013","Employed","Part Time","612","0.125389052934663","0.115813968801041","0.134964137068285","2"
"2","2013","Employed","Not Working","","","","","2"
"3","2013","Not Employed","Full Time","","","","","3"
"3","2013","Not Employed","Part Time","","","","","3"
"3","2013","Employed","Full Time","1003","0.149727862258064","0.141362767656273","0.158092956859854","3"
"3","2013","Not Employed","Not Working","1520","0.127990326763012","0.122085628225893","0.133895025300132","3"
"3","2013","Employed","Part Time","671","0.133371948929868","0.123541939080477","0.143201958779258","3"
"3","2013","Employed","Not Working","","","","","3"
"4","2013","Not Employed","Not Working","983","0.0860532765849372","0.0810965764041716","0.0910099767657028","4"
"4","2013","Employed","Full Time","666","0.0911098848485334","0.084363377313621","0.0978563923834459","4"
"4","2013","Employed","Part Time","420","0.097009835582526","0.0884521815016213","0.105567489663431","4"
"4","2013","Not Employed","Part Time","","","","","4"
"4","2013","Not Employed","Full Time","","","","","4"
"4","2013","Employed","Not Working","","","","","4"
"5","2013","Not Employed","Part Time","","","","","5"
"5","2013","Not Employed","Not Working","2371","0.189623830600462","0.182695345411275","0.196552315789649","5"
"5","2013","Not Employed","Full Time","","","","","5"
"5","2013","Employed","Full Time","1285","0.193670296897083","0.184405659868328","0.202934933925839","5"
"5","2013","Employed","Part Time","929","0.201560543236718","0.189961315149254","0.213159771324182","5"
"5","2013","Employed","Not Working","","","","","5"
"6","2013","Not Employed","Not Working","1113","0.0912161275754867","0.0861273364441504","0.096304918706823","6"
"6","2013","Employed","Full Time","810","0.115242619825903","0.107756457686476","0.12272878196533","6"
"6","2013","Employed","Part Time","448","0.111048990335585","0.101964479357676","0.120133501313495","6"
"6","2013","Employed","Not Working","","","","","6"
"6","2013","Not Employed","Part Time","","","","","6"
"6","2013","Not Employed","Full Time","","","","","6"
"7","2013","Not Employed","Full Time","","","","","7"
"7","2013","Not Employed","Part Time","","","","","7"
"7","2013","Not Employed","Not Working","1231","0.0974936527127387","0.0922508706124951","0.102736434812982","7"
"7","2013","Employed","Full Time","961","0.139128677920246","0.131014995213983","0.147242360626508","7"
"7","2013","Employed","Part Time","551","0.119846738492241","0.110456046541957","0.129237430442525","7"
"7","2013","Employed","Not Working","","","","","7"
"8","2013","Employed","Part Time","340","0.0753133351736287","0.0676830886338171","0.0829435817134403","8"
"8","2013","Not Employed","Part Time","","","","","8"
"8","2013","Not Employed","Not Working","990","0.0728339322148153","0.0682409565135549","0.0774269079160757","8"
"8","2013","Employed","Full Time","696","0.0952088840390305","0.0883278537112756","0.102089914366785","8"
"8","2013","Employed","Not Working","","","","","8"
"8","2013","Not Employed","Full Time","","","","","8"
"9","2013","Not Employed","Full Time","","","","","9"
"9","2013","Not Employed","Not Working","336","0.0266268983175873","0.023781464657033","0.0294723319781416","9"
"9","2013","Employed","Full Time","198","0.0304126451721773","0.0263867622608597","0.0344385280834949","9"
"9","2013","Not Employed","Part Time","","","","","9"
"9","2013","Employed","Part Time","95","0.0215923801079226","0.0173898047975766","0.0257949554182686","9"
"9","2013","Employed","Not Working","","","","","9"
"0 Not at all Willing to take risks","2014","Not Employed","Not Working","840","0.0988861993249267","0.0928274730252515","0.104944925624602","0"
"0 Not at all Willing to take risks","2014","Employed","Full Time","332","0.02818717998486","0.0249728926236808","0.0314014673460392","0"
"0 Not at all Willing to take risks","2014","Employed","Part Time","353","0.0374385212154809","0.0331468317794352","0.0417302106515267","0"
"0 Not at all Willing to take risks","2014","Employed","Not Working","","","","","0"
"0 Not at all Willing to take risks","2014","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2014","Not Employed","Part Time","","","","","0"
"1","2014","Not Employed","Part Time","","","","","1"
"1","2014","Not Employed","Full Time","","","","","1"
"1","2014","Employed","Part Time","338","0.0424978164735648","0.037937364356548","0.0470582685905815","1"
"1","2014","Not Employed","Not Working","577","0.0696913546720998","0.0645233053179928","0.0748594040262067","1"
"1","2014","Employed","Full Time","317","0.0293097016314186","0.0260339299997224","0.0325854732631147","1"
"1","2014","Employed","Not Working","","","","","1"
"10 Very willing to take risks","2014","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2014","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2014","Not Employed","Not Working","146","0.0149533831327371","0.0124900576868089","0.0174167085786653","10"
"10 Very willing to take risks","2014","Employed","Part Time","138","0.020947348750664","0.017709755687552","0.0241849418137761","10"
"10 Very willing to take risks","2014","Employed","Not Working","","","","","10"
"10 Very willing to take risks","2014","Employed","Full Time","200","0.0194289921131512","0.0167483907469642","0.0221095934793383","10"
"2","2014","Employed","Not Working","","","","","2"
"2","2014","Not Employed","Full Time","","","","","2"
"2","2014","Employed","Part Time","820","0.106954188194798","0.0999671925559199","0.113941183833677","2"
"2","2014","Not Employed","Part Time","","","","","2"
"2","2014","Not Employed","Not Working","994","0.109488625642095","0.103150980646588","0.115826270637601","2"
"2","2014","Employed","Full Time","817","0.0732436269468757","0.0681838044000479","0.0783034494937035","2"
"3","2014","Not Employed","Full Time","","","","","3"
"3","2014","Not Employed","Part Time","","","","","3"
"3","2014","Not Employed","Not Working","1114","0.122186736564013","0.115539566763769","0.128833906364258","3"
"3","2014","Employed","Full Time","1170","0.115478050211333","0.10927119516814","0.121684905254526","3"
"3","2014","Employed","Part Time","924","0.117942800242743","0.110650932259627","0.125234668225858","3"
"3","2014","Employed","Not Working","","","","","3"
"4","2014","Employed","Full Time","909","0.0926903173937448","0.0870583188765189","0.0983223159109707","4"
"4","2014","Not Employed","Not Working","796","0.0901276627634339","0.0843154305663088","0.095939894960559","4"
"4","2014","Employed","Part Time","761","0.10213119481629","0.0952851403000858","0.108977249332493","4"
"4","2014","Employed","Not Working","","","","","4"
"4","2014","Not Employed","Part Time","","","","","4"
"4","2014","Not Employed","Full Time","","","","","4"
"5","2014","Not Employed","Not Working","1942","0.203202372050361","0.195035381112373","0.211369362988348","5"
"5","2014","Not Employed","Full Time","","","","","5"
"5","2014","Not Employed","Part Time","","","","","5"
"5","2014","Employed","Full Time","1965","0.197115866494979","0.18938986471537","0.204841868274587","5"
"5","2014","Employed","Part Time","1562","0.214209921471213","0.204934625710306","0.22348521723212","5"
"5","2014","Employed","Not Working","","","","","5"
"6","2014","Not Employed","Not Working","957","0.0990469763655709","0.09298386765034","0.105110085080802","6"
"6","2014","Employed","Not Working","","","","","6"
"6","2014","Not Employed","Part Time","","","","","6"
"6","2014","Employed","Part Time","895","0.125019206411995","0.117541948960113","0.132496463863877","6"
"6","2014","Employed","Full Time","1395","0.137738102565608","0.131045204354751","0.144431000776465","6"
"6","2014","Not Employed","Full Time","","","","","6"
"7","2014","Not Employed","Full Time","","","","","7"
"7","2014","Not Employed","Part Time","","","","","7"
"7","2014","Not Employed","Not Working","1002","0.101629655449797","0.0954968159223104","0.107762494977283","7"
"7","2014","Employed","Full Time","1635","0.167212474430398","0.159965294953492","0.174459653907305","7"
"7","2014","Employed","Part Time","934","0.123955091870765","0.116505198171644","0.131404985569885","7"
"7","2014","Employed","Not Working","","","","","7"
"8","2014","Not Employed","Part Time","","","","","8"
"8","2014","Not Employed","Not Working","769","0.0741693910411596","0.0688507363520074","0.0794880457303119","8"
"8","2014","Employed","Part Time","617","0.092262681787764","0.0857201199302597","0.0988052436452683","8"
"8","2014","Employed","Not Working","","","","","8"
"8","2014","Not Employed","Full Time","","","","","8"
"8","2014","Employed","Full Time","1153","0.112536352011079","0.10639888349726","0.118673820524897","8"
"9","2014","Not Employed","Full Time","","","","","9"
"9","2014","Employed","Not Working","","","","","9"
"9","2014","Not Employed","Not Working","188","0.016617642993807","0.0140230479199466","0.0192122380676675","9"
"9","2014","Employed","Full Time","292","0.0270593362165534","0.0239081844427409","0.0302104879903659","9"
"9","2014","Employed","Part Time","174","0.016641228764723","0.0137491947363311","0.0195332627931149","9"
"9","2014","Not Employed","Part Time","","","","","9"
"0 Not at all Willing to take risks","2015","Not Employed","Not Working","750","0.0777936981747184","0.0726091744769045","0.0829782218725324","0"
"0 Not at all Willing to take risks","2015","Employed","Not Working","","","","","0"
"0 Not at all Willing to take risks","2015","Employed","Full Time","227","0.0242800012284841","0.0211860511674786","0.0273739512894896","0"
"0 Not at all Willing to take risks","2015","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2015","Not Employed","Part Time","","","","","0"
"0 Not at all Willing to take risks","2015","Employed","Part Time","267","0.0344656894411999","0.030231992522699","0.0386993863597007","0"
"1","2015","Not Employed","Full Time","","","","","1"
"1","2015","Not Employed","Part Time","","","","","1"
"1","2015","Not Employed","Not Working","657","0.0669371159153073","0.0620997207355886","0.0717745110950259","1"
"1","2015","Employed","Part Time","297","0.0380609505073433","0.0336202036591275","0.0425016973555591","1"
"1","2015","Employed","Full Time","318","0.0284896386173971","0.0251454286830704","0.0318338485517239","1"
"1","2015","Employed","Not Working","","","","","1"
"10 Very willing to take risks","2015","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2015","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2015","Not Employed","Not Working","233","0.0165678312161851","0.0140970877915766","0.0190385746407936","10"
"10 Very willing to take risks","2015","Employed","Full Time","211","0.0178366423214282","0.015176071893735","0.0204972127491214","10"
"10 Very willing to take risks","2015","Employed","Part Time","141","0.0179842935843868","0.0149000523966495","0.021068534772124","10"
"10 Very willing to take risks","2015","Employed","Not Working","","","","","10"
"2","2015","Not Employed","Not Working","1172","0.111806123960278","0.105706412447049","0.117905835473507","2"
"2","2015","Employed","Full Time","709","0.0655592657437376","0.0605839658285173","0.0705345656589579","2"
"2","2015","Employed","Part Time","748","0.100531224484661","0.0935523408693675","0.107510108099955","2"
"2","2015","Employed","Not Working","","","","","2"
"2","2015","Not Employed","Full Time","","","","","2"
"2","2015","Not Employed","Part Time","","","","","2"
"3","2015","Not Employed","Not Working","1178","0.127704091883635","0.1212437286554","0.134164455111869","3"
"3","2015","Employed","Full Time","1113","0.123426948498376","0.116815061880754","0.130038835115998","3"
"3","2015","Not Employed","Full Time","","","","","3"
"3","2015","Not Employed","Part Time","","","","","3"
"3","2015","Employed","Part Time","924","0.12826642047146","0.1205059008903","0.136026940052619","3"
"3","2015","Employed","Not Working","","","","","3"
"4","2015","Employed","Not Working","","","","","4"
"4","2015","Not Employed","Part Time","","","","","4"
"4","2015","Not Employed","Not Working","916","0.0969131078351593","0.0911867479044803","0.102639467765838","4"
"4","2015","Employed","Full Time","916","0.0921855962910041","0.0863705066584767","0.0980006859235315","4"
"4","2015","Employed","Part Time","724","0.106143469855055","0.09899483733006","0.113292102380049","4"
"4","2015","Not Employed","Full Time","","","","","4"
"5","2015","Not Employed","Not Working","1946","0.195459389266891","0.187783567771513","0.203135210762268","5"
"5","2015","Not Employed","Part Time","","","","","5"
"5","2015","Employed","Full Time","1736","0.185349810964549","0.177538786481053","0.193160835448046","5"
"5","2015","Employed","Part Time","1351","0.191662969909549","0.182527986400262","0.200797953418835","5"
"5","2015","Employed","Not Working","","","","","5"
"5","2015","Not Employed","Full Time","","","","","5"
"6","2015","Not Employed","Part Time","","","","","6"
"6","2015","Employed","Not Working","","","","","6"
"6","2015","Employed","Part Time","837","0.126524458062072","0.11880911856367","0.134239797560474","6"
"6","2015","Not Employed","Full Time","","","","","6"
"6","2015","Not Employed","Not Working","1064","0.101851424956092","0.0959970537028311","0.107705796209353","6"
"6","2015","Employed","Full Time","1324","0.148719909710542","0.141567586386075","0.155872233035008","6"
"7","2015","Not Employed","Part Time","","","","","7"
"7","2015","Not Employed","Not Working","1158","0.105037206780411","0.099102535279049","0.110971878281773","7"
"7","2015","Employed","Full Time","1538","0.166121936158153","0.158640394287247","0.17360347802906","7"
"7","2015","Employed","Part Time","975","0.13692284300333","0.128944638046699","0.144901047959961","7"
"7","2015","Employed","Not Working","","","","","7"
"7","2015","Not Employed","Full Time","","","","","7"
"8","2015","Not Employed","Full Time","","","","","8"
"8","2015","Not Employed","Part Time","","","","","8"
"8","2015","Employed","Not Working","","","","","8"
"8","2015","Not Employed","Not Working","929","0.0819303953963612","0.0766217594652018","0.0872390313275205","8"
"8","2015","Employed","Full Time","1075","0.112780115700618","0.106421563437214","0.119138667964021","8"
"8","2015","Employed","Part Time","657","0.0900280558980941","0.0833853448567959","0.0966707669393923","8"
"9","2015","Not Employed","Full Time","","","","","9"
"9","2015","Not Employed","Not Working","250","0.0179996146149624","0.015426198330872","0.0205730308990528","9"
"9","2015","Employed","Full Time","340","0.0352501347657109","0.0315432072144232","0.0389570623169986","9"
"9","2015","Employed","Not Working","","","","","9"
"9","2015","Employed","Part Time","211","0.02940962478285","0.0254885497243703","0.0333306998413297","9"
"9","2015","Not Employed","Part Time","","","","","9"
"0 Not at all Willing to take risks","2016","Not Employed","Not Working","1572","0.0783427227424767","0.0736081903309093","0.0830772551540441","0"
"0 Not at all Willing to take risks","2016","Employed","Not Working","","","","","0"
"0 Not at all Willing to take risks","2016","Employed","Full Time","231","0.0228073213368386","0.0197535934134901","0.0258610492601871","0"
"0 Not at all Willing to take risks","2016","Employed","Part Time","233","0.0318565810050308","0.027733696846241","0.0359794651638206","0"
"0 Not at all Willing to take risks","2016","Not Employed","Part Time","","","","","0"
"0 Not at all Willing to take risks","2016","Not Employed","Full Time","","","","","0"
"1","2016","Not Employed","Not Working","728","0.0742035625907488","0.0695854643635421","0.0788216608179554","1"
"1","2016","Employed","Full Time","308","0.0312922058888849","0.0277308318882283","0.0348535798895415","1"
