"plh0204_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Not at all Willing to take risks","2008","16-34 y.","direct migration background","10","","","","0"
"0 Not at all Willing to take risks","2008","16-34 y.","indirect migration background","19","","","","0"
"0 Not at all Willing to take risks","2008","35-65 y.","no migration background","345","0.0414914279095916","0.0374416253309575","0.0455412304882257","0"
"0 Not at all Willing to take risks","2008","35-65 y.","direct migration background","74","0.0594894171676732","0.0459241494251882","0.0730546849101582","0"
"0 Not at all Willing to take risks","2008","35-65 y.","indirect migration background","7","","","","0"
"0 Not at all Willing to take risks","2008","66 and older","no migration background","294","0.0824552733499618","0.0738883804465807","0.0910221662533428","0"
"0 Not at all Willing to take risks","2008","66 and older","direct migration background","60","0.182630744844682","0.143473837441927","0.221787652247437","0"
"0 Not at all Willing to take risks","2008","66 and older","indirect migration background","","","","","0"
"1","2008","16-34 y.","no migration background","90","0.0264964603137614","0.0211232090571961","0.0318697115703266","1"
"1","2008","35-65 y.","no migration background","407","0.0461754787139875","0.0419136439628377","0.0504373134651373","1"
"1","2008","35-65 y.","direct migration background","98","0.0693352685913447","0.0547672529581391","0.0839032842245502","1"
"1","2008","35-65 y.","indirect migration background","8","","","","1"
"1","2008","66 and older","indirect migration background","4","","","","1"
"1","2008","66 and older","no migration background","366","0.0985295092402054","0.0892471277054252","0.107811890774986","1"
"1","2008","66 and older","direct migration background","43","0.105719253485326","0.07455718525374","0.136881321716913","1"
"1","2008","16-34 y.","direct migration background","12","","","","1"
"1","2008","16-34 y.","indirect migration background","21","","","","1"
"10 Very willing to take risks","2008","16-34 y.","no migration background","58","0.0211807019361953","0.0163634885184266","0.025997915353964","10"
"10 Very willing to take risks","2008","35-65 y.","no migration background","86","0.00931569935100596","0.00736481271479815","0.0112665859872138","10"
"10 Very willing to take risks","2008","35-65 y.","direct migration background","23","","","","10"
"10 Very willing to take risks","2008","35-65 y.","indirect migration background","2","","","","10"
"10 Very willing to take risks","2008","16-34 y.","indirect migration background","20","","","","10"
"10 Very willing to take risks","2008","66 and older","direct migration background","3","","","","10"
"10 Very willing to take risks","2008","66 and older","indirect migration background","","","","","10"
"10 Very willing to take risks","2008","16-34 y.","direct migration background","7","","","","10"
"10 Very willing to take risks","2008","66 and older","no migration background","30","0.0101840575475649","0.00705698366251694","0.0133111314326128","10"
"2","2008","16-34 y.","direct migration background","33","0.0822357834820179","0.0542052808482447","0.110266286115791","2"
"2","2008","35-65 y.","no migration background","1155","0.122188309237796","0.115537535559057","0.128839082916535","2"
"2","2008","35-65 y.","direct migration background","150","0.142822064678343","0.122756110562552","0.162888018794134","2"
"2","2008","35-65 y.","indirect migration background","21","","","","2"
"2","2008","16-34 y.","no migration background","319","0.087545367912865","0.0780896027538264","0.0970011330719036","2"
"2","2008","16-34 y.","indirect migration background","50","0.101661894584423","0.0768092314286666","0.126514557740179","2"
"2","2008","66 and older","no migration background","586","0.152252597913592","0.141062958599423","0.163442237227761","2"
"2","2008","66 and older","direct migration background","54","0.149373134495087","0.113247283637051","0.185498985353124","2"
"2","2008","66 and older","indirect migration background","1","","","","2"
"3","2008","16-34 y.","no migration background","484","0.149215259348186","0.137294856942109","0.161135661754262","3"
"3","2008","16-34 y.","direct migration background","39","0.0928122933678969","0.063205850025071","0.122418736710723","3"
"3","2008","35-65 y.","direct migration background","158","0.133734548975029","0.114214811373141","0.153254286576918","3"
"3","2008","16-34 y.","indirect migration background","73","0.116998392328007","0.0905655042310324","0.143431280424981","3"
"3","2008","35-65 y.","no migration background","1507","0.155488725146282","0.148129893982888","0.162847556309676","3"
"3","2008","35-65 y.","indirect migration background","27","","","","3"
"3","2008","66 and older","no migration background","583","0.149477972527669","0.13837263199485","0.160583313060488","3"
"3","2008","66 and older","direct migration background","47","0.0890490554365953","0.0601838638919405","0.11791424698125","3"
"3","2008","66 and older","indirect migration background","1","","","","3"
"4","2008","35-65 y.","indirect migration background","12","","","","4"
"4","2008","16-34 y.","indirect migration background","48","0.0713984091285866","0.0502229467394269","0.0925738715177463","4"
"4","2008","16-34 y.","no migration background","415","0.116969091285487","0.106216875734993","0.127721306835982","4"
"4","2008","35-65 y.","direct migration background","118","0.102905683021353","0.085480979308649","0.120330386734057","4"
"4","2008","16-34 y.","direct migration background","28","","","","4"
"4","2008","35-65 y.","no migration background","1119","0.12373401057994","0.117047197485993","0.130420823673887","4"
"4","2008","66 and older","no migration background","419","0.101725648783586","0.0923106507883052","0.111140646778866","4"
"4","2008","66 and older","direct migration background","32","0.0881512799743611","0.0594178152063932","0.116884744742329","4"
"4","2008","66 and older","indirect migration background","","","","","4"
"5","2008","16-34 y.","no migration background","708","0.207879661563576","0.194303530119767","0.221455793007385","5"
"5","2008","16-34 y.","direct migration background","82","0.220952389765336","0.178620636186","0.263284143344673","5"
"5","2008","35-65 y.","no migration background","1899","0.208567335304928","0.200316711355189","0.216817959254667","5"
"5","2008","35-65 y.","direct migration background","200","0.176578772434719","0.154710879159436","0.198446665710002","5"
"5","2008","35-65 y.","indirect migration background","36","0.25106813030584","0.189732274855973","0.312403985755707","5"
"5","2008","66 and older","no migration background","771","0.186606063309879","0.174471788149721","0.198740338470036","5"
"5","2008","66 and older","direct migration background","54","0.165546342542441","0.127878287505581","0.2032143975793","5"
"5","2008","66 and older","indirect migration background","2","","","","5"
"5","2008","16-34 y.","indirect migration background","95","0.206076210021666","0.172811996451019","0.239340423592312","5"
"6","2008","16-34 y.","direct migration background","51","0.165795149909833","0.127849921264876","0.203740378554791","6"
"6","2008","16-34 y.","no migration background","433","0.120771796518132","0.109869750268239","0.131673842768024","6"
"6","2008","35-65 y.","indirect migration background","32","0.117018825554615","0.0715513265088553","0.162486324600374","6"
"6","2008","16-34 y.","indirect migration background","59","0.117331723420059","0.0908662049043905","0.143797241935727","6"
"6","2008","35-65 y.","no migration background","971","0.100204276482876","0.0941064964751979","0.106302056490554","6"
"6","2008","35-65 y.","direct migration background","110","0.10474867282458","0.0871866951410858","0.122310650508074","6"
"6","2008","66 and older","no migration background","348","0.0851433705900425","0.0764507157149534","0.0938360254651316","6"
"6","2008","66 and older","direct migration background","26","","","","6"
"6","2008","66 and older","indirect migration background","1","","","","6"
"7","2008","16-34 y.","no migration background","471","0.142692625876021","0.13099107308872","0.154394178663322","7"
"7","2008","16-34 y.","direct migration background","61","0.15839425019828","0.121141446743405","0.195647053653155","7"
"7","2008","16-34 y.","indirect migration background","84","0.160771509493769","0.130563745652643","0.190979273334894","7"
"7","2008","35-65 y.","no migration background","1012","0.103506663790181","0.097320600633597","0.109692726946764","7"
"7","2008","35-65 y.","indirect migration background","18","","","","7"
"7","2008","66 and older","no migration background","283","0.0687413721357235","0.0608610358470853","0.0766217084243617","7"
"7","2008","35-65 y.","direct migration background","116","0.102588543761895","0.0851876359227597","0.119989451601029","7"
"7","2008","66 and older","direct migration background","25","","","","7"
"7","2008","66 and older","indirect migration background","","","","","7"
"8","2008","16-34 y.","no migration background","291","0.0826596844496866","0.0734469922129713","0.0918723766864019","8"
"8","2008","16-34 y.","direct migration background","28","","","","8"
"8","2008","16-34 y.","indirect migration background","76","0.0975176461711003","0.0731207326023745","0.121914559739826","8"
"8","2008","35-65 y.","no migration background","650","0.0694668784762486","0.0643037673621582","0.0746299895903389","8"
"8","2008","35-65 y.","direct migration background","94","0.0591629047315997","0.0456325672214683","0.0726932422417312","8"
"8","2008","66 and older","direct migration background","24","","","","8"
"8","2008","66 and older","indirect migration background","2","","","","8"
"8","2008","35-65 y.","indirect migration background","25","","","","8"
"8","2008","66 and older","no migration background","236","0.0534415609618409","0.0464364699618855","0.0604466519617963","8"
"9","2008","16-34 y.","no migration background","99","0.0281314081378765","0.0225995127229364","0.0336633035528166","9"
"9","2008","16-34 y.","indirect migration background","23","","","","9"
"9","2008","35-65 y.","no migration background","164","0.019861195007164","0.0170278259867321","0.022694564027596","9"
"9","2008","35-65 y.","direct migration background","27","","","","9"
"9","2008","16-34 y.","direct migration background","18","","","","9"
"9","2008","35-65 y.","indirect migration background","4","","","","9"
"9","2008","66 and older","no migration background","44","0.0114425736399353","0.00813001703984089","0.0147551302400297","9"
"9","2008","66 and older","direct migration background","6","","","","9"
"9","2008","66 and older","indirect migration background","","","","","9"
"0 Not at all Willing to take risks","2009","16-34 y.","no migration background","111","0.0316859568251324","0.0255969795208913","0.0377749341293734","0"
"0 Not at all Willing to take risks","2009","16-34 y.","direct migration background","19","","","","0"
"0 Not at all Willing to take risks","2009","16-34 y.","indirect migration background","24","","","","0"
"0 Not at all Willing to take risks","2009","35-65 y.","no migration background","636","0.0764289049303146","0.0708332215906827","0.0820245882699466","0"
"0 Not at all Willing to take risks","2009","35-65 y.","direct migration background","133","0.145422922708792","0.123841592368931","0.167004253048652","0"
"0 Not at all Willing to take risks","2009","35-65 y.","indirect migration background","9","","","","0"
"0 Not at all Willing to take risks","2009","66 and older","no migration background","601","0.180403040766495","0.168233126945912","0.192572954587078","0"
"0 Not at all Willing to take risks","2009","66 and older","direct migration background","88","0.27808179089815","0.230456361267757","0.325707220528544","0"
"0 Not at all Willing to take risks","2009","66 and older","indirect migration background","1","","","","0"
"1","2009","66 and older","indirect migration background","","","","","1"
"1","2009","16-34 y.","no migration background","124","0.0343207458274541","0.0279922917017055","0.0406491999532028","1"
"1","2009","66 and older","direct migration background","35","0.124603573959802","0.0894979847415485","0.159709163178056","1"
"1","2009","35-65 y.","no migration background","588","0.0672868566989863","0.062010570876941","0.0725631425210317","1"
"1","2009","35-65 y.","direct migration background","97","0.0852398794480787","0.068145191271189","0.102334567624968","1"
"1","2009","35-65 y.","indirect migration background","12","","","","1"
"1","2009","66 and older","no migration background","451","0.130948235074925","0.120271510130297","0.141624960019553","1"
"1","2009","16-34 y.","direct migration background","19","","","","1"
"1","2009","16-34 y.","indirect migration background","27","","","","1"
"10 Very willing to take risks","2009","16-34 y.","no migration background","13","","","","10"
"10 Very willing to take risks","2009","16-34 y.","direct migration background","3","","","","10"
"10 Very willing to take risks","2009","16-34 y.","indirect migration background","5","","","","10"
"10 Very willing to take risks","2009","35-65 y.","no migration background","29","","","","10"
"10 Very willing to take risks","2009","35-65 y.","direct migration background","2","","","","10"
"10 Very willing to take risks","2009","35-65 y.","indirect migration background","2","","","","10"
"10 Very willing to take risks","2009","66 and older","no migration background","7","","","","10"
"10 Very willing to take risks","2009","66 and older","direct migration background","1","","","","10"
"10 Very willing to take risks","2009","66 and older","indirect migration background","1","","","","10"
"2","2009","16-34 y.","no migration background","314","0.0972632110700776","0.0869627254659209","0.107563696674234","2"
"2","2009","35-65 y.","no migration background","1349","0.14920478814604","0.14170078437305","0.156708791919029","2"
"2","2009","35-65 y.","direct migration background","144","0.1351169481073","0.114189331746127","0.156044564468474","2"
"2","2009","16-34 y.","direct migration background","31","0.0850584724054716","0.0533317414536668","0.116785203357276","2"
"2","2009","16-34 y.","indirect migration background","42","0.0642542983744516","0.0431178101147055","0.0853907866341977","2"
"2","2009","35-65 y.","indirect migration background","27","","","","2"
"2","2009","66 and older","no migration background","669","0.171243088306761","0.159320089119489","0.183166087494033","2"
"2","2009","66 and older","direct migration background","51","0.167329292704168","0.127652983736257","0.207005601672078","2"
"2","2009","66 and older","indirect migration background","","","","","2"
"3","2009","16-34 y.","direct migration background","45","0.104940755699989","0.0700855338590318","0.139795977540946","3"
"3","2009","16-34 y.","no migration background","464","0.145511302650245","0.133253733481106","0.157768871819384","3"
"3","2009","35-65 y.","direct migration background","180","0.170151014198558","0.147147035162495","0.193154993234621","3"
"3","2009","16-34 y.","indirect migration background","69","0.121775031514251","0.0935856962469291","0.149964366781574","3"
"3","2009","35-65 y.","no migration background","1504","0.167494516407852","0.159629801341035","0.175359231474669","3"
"3","2009","35-65 y.","indirect migration background","25","","","","3"
"3","2009","66 and older","no migration background","612","0.146376546880636","0.135189013991496","0.157564079769775","3"
"3","2009","66 and older","direct migration background","57","0.128708996864417","0.0931135294596481","0.164304464269187","3"
"3","2009","66 and older","indirect migration background","2","","","","3"
"4","2009","35-65 y.","indirect migration background","24","","","","4"
"4","2009","16-34 y.","no migration background","407","0.122996794844639","0.111579839180848","0.13441375050843","4"
"4","2009","16-34 y.","indirect migration background","62","0.108157183343046","0.0813855626512274","0.134928804034865","4"
"4","2009","16-34 y.","direct migration background","31","0.113559995610888","0.0774766146532816","0.149643376568495","4"
"4","2009","35-65 y.","direct migration background","112","0.119112268446428","0.0992821783727127","0.138942358520143","4"
"4","2009","35-65 y.","no migration background","1036","0.12014616105303","0.113298387963227","0.126993934142833","4"
"4","2009","66 and older","no migration background","375","0.0886708420039165","0.0796739303480997","0.0976677536597333","4"
"4","2009","66 and older","direct migration background","35","0.0766367565382951","0.0483610489515632","0.104912464125027","4"
"4","2009","66 and older","indirect migration background","1","","","","4"
"5","2009","16-34 y.","no migration background","730","0.235163171341996","0.220420646194812","0.24990569648918","5"
"5","2009","35-65 y.","no migration background","1806","0.217933541224273","0.209238472617708","0.226628609830838","5"
"5","2009","35-65 y.","direct migration background","182","0.178439641071889","0.154999967093167","0.20187931505061","5"
"5","2009","35-65 y.","indirect migration background","49","0.277806630428151","0.21411691001568","0.341496350840622","5"
"5","2009","66 and older","no migration background","666","0.162480717092699","0.150805533249397","0.174155900936002","5"
"5","2009","66 and older","direct migration background","41","0.12433580560025","0.0892625940504814","0.159409017150019","5"
"5","2009","66 and older","indirect migration background","1","","","","5"
"5","2009","16-34 y.","direct migration background","62","0.220629770628896","0.173469767055166","0.267789774202626","5"
"5","2009","16-34 y.","indirect migration background","127","0.28921140691843","0.250129049395398","0.328293764441461","5"
"6","2009","16-34 y.","no migration background","433","0.133953753430017","0.122113777688832","0.145793729171203","6"
"6","2009","35-65 y.","indirect migration background","23","","","","6"
"6","2009","35-65 y.","no migration background","792","0.0922257768773644","0.0861317519074753","0.0983198018472536","6"
"6","2009","35-65 y.","direct migration background","69","0.0763767530734805","0.0601169911696464","0.0926365149773147","6"
"6","2009","66 and older","no migration background","216","0.0543860917431899","0.0472087064908471","0.0615634769955327","6"
"6","2009","66 and older","direct migration background","14","","","","6"
"6","2009","66 and older","indirect migration background","","","","","6"
"6","2009","16-34 y.","direct migration background","36","0.161757517232113","0.119879420444394","0.203635614019832","6"
"6","2009","16-34 y.","indirect migration background","71","0.157609757496095","0.126200979943193","0.189018535048997","6"
"7","2009","16-34 y.","no migration background","384","0.130183949236362","0.11848638990029","0.141881508572433","7"
"7","2009","16-34 y.","indirect migration background","48","0.089280680023989","0.0647011350321202","0.113860225015858","7"
"7","2009","35-65 y.","no migration background","623","0.0673992717482335","0.0621188985000788","0.0726796449963882","7"
"7","2009","16-34 y.","direct migration background","34","0.13288371745928","0.0942786405832284","0.171488794335332","7"
"7","2009","66 and older","no migration background","148","0.0369906043023964","0.031017138493431","0.0429640701113617","7"
"7","2009","66 and older","direct migration background","14","","","","7"
"7","2009","35-65 y.","indirect migration background","13","","","","7"
"7","2009","66 and older","indirect migration background","","","","","7"
"7","2009","35-65 y.","direct migration background","60","0.0440903933759012","0.0315223821999229","0.0566584045518796","7"
"8","2009","16-34 y.","indirect migration background","34","0.066320516730845","0.0448705966709234","0.0877704367907666","8"
"8","2009","35-65 y.","no migration background","261","0.0329080160422972","0.0291507332203212","0.0366652988642732","8"
"8","2009","35-65 y.","direct migration background","37","0.029465748919622","0.0191131274807432","0.0398183703585007","8"
"8","2009","16-34 y.","no migration background","169","0.0568398503020395","0.0487912194113834","0.0648884811926956","8"
"8","2009","16-34 y.","direct migration background","16","","","","8"
"8","2009","35-65 y.","indirect migration background","6","","","","8"
"8","2009","66 and older","no migration background","75","0.0206140325581028","0.0161170228585436","0.0251110422576621","8"
"8","2009","66 and older","direct migration background","3","","","","8"
"8","2009","66 and older","indirect migration background","","","","","8"
"9","2009","35-65 y.","no migration background","36","0.00465155686257677","0.00321845888565395","0.00608465483949959","9"
"9","2009","35-65 y.","direct migration background","9","","","","9"
"9","2009","16-34 y.","indirect migration background","8","","","","9"
"9","2009","16-34 y.","no migration background","30","0.00870559013321705","0.00547632826941311","0.011934851997021","9"
"9","2009","16-34 y.","direct migration background","1","","","","9"
"9","2009","66 and older","direct migration background","1","","","","9"
"9","2009","66 and older","indirect migration background","","","","","9"
"9","2009","35-65 y.","indirect migration background","","","","","9"
"9","2009","66 and older","no migration background","15","","","","9"
"0 Not at all Willing to take risks","2010","35-65 y.","direct migration background","133","0.0916693990772512","0.0777207756618472","0.105618022492655","0"
"0 Not at all Willing to take risks","2010","66 and older","no migration background","385","0.124388930512721","0.113792169148102","0.13498569187734","0"
"0 Not at all Willing to take risks","2010","66 and older","indirect migration background","2","","","","0"
"0 Not at all Willing to take risks","2010","16-34 y.","no migration background","147","0.0187878047615348","0.0149780048284366","0.0225976046946329","0"
"0 Not at all Willing to take risks","2010","16-34 y.","direct migration background","73","0.0530446509357808","0.0386170615826738","0.0674722402888878","0"
"0 Not at all Willing to take risks","2010","16-34 y.","indirect migration background","37","0.0379124023928467","0.0243074159939777","0.0515173887917157","0"
"0 Not at all Willing to take risks","2010","35-65 y.","no migration background","545","0.0479083636308421","0.0439783787047256","0.0518383485569585","0"
"0 Not at all Willing to take risks","2010","35-65 y.","indirect migration background","19","","","","0"
"0 Not at all Willing to take risks","2010","66 and older","direct migration background","51","0.180161350648494","0.137987062773595","0.222335638523393","0"
"1","2010","16-34 y.","no migration background","158","0.0371833318760928","0.0318741374049943","0.0424925263471913","1"
"1","2010","16-34 y.","direct migration background","49","0.0428299575499324","0.0297959912214729","0.0558639238783919","1"
"1","2010","16-34 y.","indirect migration background","25","","","","1"
"1","2010","35-65 y.","no migration background","552","0.0541371738274234","0.0499732026982483","0.0583011449565986","1"
"1","2010","35-65 y.","direct migration background","119","0.0845406955724816","0.0710929459580071","0.0979884451869562","1"
"1","2010","35-65 y.","indirect migration background","20","","","","1"
"1","2010","66 and older","no migration background","279","0.0778349072362766","0.0692325353964472","0.086437279076106","1"
"1","2010","66 and older","direct migration background","37","0.12292881004223","0.0868960930160134","0.158961527068447","1"
"1","2010","66 and older","indirect migration background","2","","","","1"
"10 Very willing to take risks","2010","16-34 y.","no migration background","87","0.0163408773124232","0.0127833955801715","0.0198983590446749","10"
"10 Very willing to take risks","2010","16-34 y.","indirect migration background","31","0.0349348132272276","0.0218548148884132","0.0480148115660419","10"
"10 Very willing to take risks","2010","35-65 y.","no migration background","119","0.0105862567025949","0.00870301518224239","0.0124694982229474","10"
"10 Very willing to take risks","2010","35-65 y.","direct migration background","34","0.012135701614978","0.00684298947281102","0.017428413757145","10"
"10 Very willing to take risks","2010","35-65 y.","indirect migration background","12","","","","10"
"10 Very willing to take risks","2010","66 and older","no migration background","16","","","","10"
"10 Very willing to take risks","2010","66 and older","direct migration background","2","","","","10"
"10 Very willing to take risks","2010","66 and older","indirect migration background","","","","","10"
"10 Very willing to take risks","2010","16-34 y.","direct migration background","37","0.0448978528805419","0.0315673687901461","0.0582283369709377","10"
"2","2010","16-34 y.","no migration background","462","0.0845622117921882","0.0767551922465678","0.0923692313378085","2"
"2","2010","35-65 y.","no migration background","1406","0.130852646175983","0.12464704584142","0.137058246510545","2"
"2","2010","16-34 y.","indirect migration background","63","0.0599146658618907","0.0430082961944779","0.0768210355293035","2"
"2","2010","16-34 y.","direct migration background","86","0.0624426874161107","0.0468669746499471","0.0780184001822744","2"
"2","2010","35-65 y.","direct migration background","207","0.127170182124846","0.111065408736163","0.143274955513529","2"
"2","2010","35-65 y.","indirect migration background","53","0.09503151412748","0.0657000980084334","0.124362930246527","2"
"2","2010","66 and older","no migration background","561","0.160492947000088","0.148706936703384","0.172278957296792","2"
"2","2010","66 and older","direct migration background","50","0.188929726932445","0.14597290535011","0.231886548514781","2"
"2","2010","66 and older","indirect migration background","","","","","2"
"3","2010","35-65 y.","direct migration background","233","0.139204235563669","0.122471248705154","0.155937222422185","3"
"3","2010","16-34 y.","no migration background","660","0.135446809853896","0.125844782670656","0.145048837037137","3"
"3","2010","16-34 y.","direct migration background","105","0.112082253410321","0.0917744468011642","0.132390060019478","3"
"3","2010","35-65 y.","no migration background","1757","0.170587469748171","0.163665898388156","0.177509041108187","3"
"3","2010","16-34 y.","indirect migration background","79","0.0850046771477803","0.0651377362665343","0.104871618029026","3"
"3","2010","66 and older","no migration background","628","0.159510858536593","0.147754093316377","0.171267623756808","3"
"3","2010","66 and older","direct migration background","44","0.116696662493514","0.0814646944865427","0.151928630500486","3"
"3","2010","66 and older","indirect migration background","","","","","3"
"3","2010","35-65 y.","indirect migration background","61","0.16870466129625","0.131248463252173","0.206160859340328","3"
"4","2010","35-65 y.","indirect migration background","44","0.0918361811259165","0.0629512401364158","0.120721122115417","4"
"4","2010","35-65 y.","direct migration background","163","0.103527108358963","0.0888008367229542","0.118253379994972","4"
"4","2010","16-34 y.","direct migration background","77","0.0883875521338904","0.0701145922606792","0.106660512007102","4"
"4","2010","16-34 y.","no migration background","473","0.0947417671350452","0.0865242680565473","0.102959266213543","4"
"4","2010","35-65 y.","no migration background","1164","0.102974977616601","0.0973823748535873","0.108567580379615","4"
"4","2010","16-34 y.","indirect migration background","66","0.0904270669032433","0.0699970776813439","0.110857056125143","4"
"4","2010","66 and older","direct migration background","21","","","","4"
"4","2010","66 and older","indirect migration background","1","","","","4"
"4","2010","66 and older","no migration background","356","0.0915761141412026","0.0823150254413314","0.100837202841074","4"
"5","2010","16-34 y.","no migration background","1056","0.211234430096878","0.199780909314257","0.222687950879499","5"
"5","2010","16-34 y.","indirect migration background","150","0.214522904362878","0.185281128217211","0.243764680508544","5"
"5","2010","35-65 y.","no migration background","2389","0.206251687655438","0.198806322476791","0.213697052834086","5"
"5","2010","35-65 y.","direct migration background","299","0.168843041276345","0.150734632476492","0.186951450076197","5"
"5","2010","35-65 y.","indirect migration background","72","0.236303350592609","0.193814218380383","0.278792482804836","5"
"5","2010","66 and older","direct migration background","57","0.172159129381512","0.130731392406196","0.213586866356827","5"
"5","2010","66 and older","indirect migration background","1","","","","5"
"5","2010","16-34 y.","direct migration background","200","0.179920243015981","0.155192966559847","0.204647519472115","5"
"5","2010","66 and older","no migration background","749","0.198783762670468","0.185969548148791","0.211597977192145","5"
"6","2010","16-34 y.","indirect migration background","99","0.121997848710447","0.0986834602942234","0.145312237126672","6"
"6","2010","35-65 y.","no migration background","1266","0.104647024162613","0.0990144564281739","0.110279591897052","6"
"6","2010","35-65 y.","direct migration background","164","0.102294607570376","0.087646198089717","0.116943017051035","6"
"6","2010","35-65 y.","indirect migration background","31","0.0749189134207422","0.0485878672407575","0.101249959600727","6"
"6","2010","66 and older","no migration background","303","0.0744110794655023","0.0659844375000312","0.0828377214309733","6"
"6","2010","66 and older","direct migration background","23","","","","6"
"6","2010","66 and older","indirect migration background","","","","","6"
"6","2010","16-34 y.","no migration background","571","0.121411096171517","0.112246681560078","0.130575510782957","6"
"6","2010","16-34 y.","direct migration background","107","0.148205573187365","0.125333375884504","0.171077770490227","6"
"7","2010","16-34 y.","no migration background","682","0.162330529608587","0.151983418122106","0.172677641095068","7"
"7","2010","16-34 y.","indirect migration background","114","0.199955718910564","0.171463643918195","0.228447793902934","7"
"7","2010","35-65 y.","no migration background","1238","0.0988639026459763","0.0933715310889197","0.104356274203033","7"
"7","2010","16-34 y.","direct migration background","103","0.1449517751393","0.122288884768736","0.167614665509864","7"
"7","2010","35-65 y.","direct migration background","142","0.0763575511160192","0.0635202087960044","0.089194893436034","7"
"7","2010","35-65 y.","indirect migration background","37","0.130364336972347","0.0966875577586421","0.164041116186051","7"
"7","2010","66 and older","no migration background","241","0.0560594153829557","0.0486731777232762","0.0634456530426352","7"
"7","2010","66 and older","direct migration background","15","","","","7"
"7","2010","66 and older","indirect migration background","","","","","7"
"8","2010","35-65 y.","direct migration background","120","0.0732926827162827","0.0606947643530653","0.0858906010795001","8"
"8","2010","16-34 y.","no migration background","466","0.0959039725180457","0.0876415336193169","0.104166411416775","8"
"8","2010","35-65 y.","no migration background","763","0.0622472212622893","0.0578014204041151","0.0666930221204634","8"
"8","2010","16-34 y.","direct migration background","67","0.0723752183335977","0.0556954759562064","0.089054960710989","8"
"8","2010","16-34 y.","indirect migration background","67","0.0937952725927351","0.0730268368122048","0.114563708373266","8"
"8","2010","35-65 y.","indirect migration background","32","0.0634666022414473","0.0390819403747375","0.0878512641081571","8"
"8","2010","66 and older","no migration background","183","0.0428955880375979","0.0363896093283718","0.049401566746824","8"
"8","2010","66 and older","direct migration background","16","","","","8"
"8","2010","66 and older","indirect migration background","","","","","8"
"9","2010","16-34 y.","no migration background","117","0.0220571688737912","0.0179360579913554","0.0261782797562269","9"
"9","2010","35-65 y.","no migration background","146","0.0109432765720676","0.00902888784446169","0.0128576652996734","9"
"9","2010","16-34 y.","direct migration background","23","","","","9"
"9","2010","16-34 y.","indirect migration background","26","","","","9"
"9","2010","66 and older","direct migration background","3","","","","9"
"9","2010","35-65 y.","direct migration background","30","0.0209647950087883","0.0140394462544247","0.0278901437631519","9"
"9","2010","35-65 y.","indirect migration background","3","","","","9"
"9","2010","66 and older","no migration background","25","","","","9"
"9","2010","66 and older","indirect migration background","","","","","9"
"0 Not at all Willing to take risks","2011","16-34 y.","indirect migration background","12","","","","0"
"0 Not at all Willing to take risks","2011","35-65 y.","direct migration background","87","0.0638639438093957","0.0501771977535119","0.0775506898652795","0"
"0 Not at all Willing to take risks","2011","16-34 y.","no migration background","62","0.0159447268583053","0.011740470497271","0.0201489832193397","0"
"0 Not at all Willing to take risks","2011","16-34 y.","direct migration background","8","","","","0"
"0 Not at all Willing to take risks","2011","35-65 y.","no migration background","380","0.0390282290466172","0.0352013968467063","0.0428550612465281","0"
"0 Not at all Willing to take risks","2011","35-65 y.","indirect migration background","8","","","","0"
"0 Not at all Willing to take risks","2011","66 and older","no migration background","404","0.0978401273331819","0.0893858593780798","0.106294395288284","0"
"0 Not at all Willing to take risks","2011","66 and older","direct migration background","60","0.162138240521307","0.126972418141731","0.197304062900883","0"
"0 Not at all Willing to take risks","2011","66 and older","indirect migration background","1","","","","0"
"1","2011","16-34 y.","indirect migration background","15","","","","1"
"1","2011","35-65 y.","no migration background","422","0.0426435478213872","0.0386509259544711","0.0466361696883033","1"
"1","2011","16-34 y.","no migration background","86","0.0216408504938751","0.0167570578172252","0.0265246431705251","1"
"1","2011","16-34 y.","direct migration background","23","","","","1"
"1","2011","66 and older","no migration background","351","0.0835213359076794","0.0756484193889634","0.0913942524263953","1"
"1","2011","35-65 y.","direct migration background","84","0.063122184083091","0.049509764021036","0.0767346041451459","1"
"1","2011","35-65 y.","indirect migration background","11","","","","1"
"1","2011","66 and older","direct migration background","54","0.133243017640705","0.100819302896977","0.165666732384433","1"
"1","2011","66 and older","indirect migration background","3","","","","1"
"10 Very willing to take risks","2011","16-34 y.","no migration background","52","0.0155971761329825","0.0114382585390862","0.0197560937268788","10"
"10 Very willing to take risks","2011","16-34 y.","direct migration background","9","","","","10"
"10 Very willing to take risks","2011","16-34 y.","indirect migration background","9","","","","10"
"10 Very willing to take risks","2011","35-65 y.","no migration background","87","0.00955238559667904","0.00763032816845","0.0114744430249081","10"
"10 Very willing to take risks","2011","35-65 y.","direct migration background","18","","","","10"
"10 Very willing to take risks","2011","35-65 y.","indirect migration background","7","","","","10"
"10 Very willing to take risks","2011","66 and older","no migration background","29","","","","10"
"10 Very willing to take risks","2011","66 and older","direct migration background","1","","","","10"
"10 Very willing to take risks","2011","66 and older","indirect migration background","","","","","10"
"2","2011","16-34 y.","indirect migration background","38","0.0799333552882324","0.0566021015428153","0.10326460903365","2"
"2","2011","35-65 y.","no migration background","1061","0.108027779487312","0.101893860002787","0.114161698971837","2"
"2","2011","16-34 y.","no migration background","232","0.0712224629256731","0.0625899895602264","0.0798549362911198","2"
