"plh0204_h","year","education","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2011","college entrance qualification","116","0.0193858719753005","0.0157942281951755","0.0229775157554256"
"0 Not at all Willing to take risks","2011","Other degree","109","0.0931624480252441","0.0763046738035104","0.110020222246978"
"0 Not at all Willing to take risks","2011","no degree/no degree yet","35","0.0743596081848661","0.0527839716035875","0.0959352447661446"
"1","2011","lower secondary degree","435","0.070293655867885","0.0641792249131706","0.0764080868225995"
"1","2011","secondary school degree","260","0.0448305961163174","0.0396647170606526","0.0499964751719822"
"1","2011","college entrance qualification","196","0.0285767798399865","0.0242365533008165","0.0329170063791564"
"1","2011","Other degree","96","0.0804416908212227","0.0646675660807964","0.096215815561649"
"1","2011","no degree/no degree yet","36","0.0621426789091043","0.0422891690760102","0.0819961887421984"
"2","2011","lower secondary degree","822","0.127280376875899","0.119308819443177","0.135251934308621"
"2","2011","secondary school degree","622","0.101445528122194","0.0939084080382534","0.108982648206135"
"2","2011","college entrance qualification","536","0.089006155178689","0.0815884553386943","0.0964238550186838"
"2","2011","Other degree","149","0.1247084265977","0.105546493799058","0.143870359396342"
"2","2011","no degree/no degree yet","50","0.114870433582991","0.088647487783897","0.141093379382085"
"3","2011","lower secondary degree","866","0.12734658044133","0.119373252557955","0.135319908324705"
"3","2011","secondary school degree","834","0.128360199833012","0.120009930290923","0.136710469375101"
"3","2011","college entrance qualification","867","0.153666983232869","0.144272726210293","0.163061240255445"
"3","2011","Other degree","138","0.123939652629872","0.10482848648284","0.143050818776904"
"3","2011","no degree/no degree yet","39","0.0786298487854381","0.0564945844430791","0.100765113127797"
"4","2011","lower secondary degree","701","0.0969144039734835","0.0898384710909923","0.103990336855975"
"4","2011","secondary school degree","686","0.109089581602126","0.101306968643281","0.116872194560971"
"4","2011","college entrance qualification","632","0.111676666333217","0.103471861231792","0.119881471434641"
"4","2011","Other degree","94","0.0682963231948506","0.0536660442847776","0.0829266021049235"
"4","2011","no degree/no degree yet","49","0.0845383231032713","0.0616601773803627","0.10741646882618"
"5","2011","lower secondary degree","1619","0.240688197076221","0.230463215014944","0.250913179137497"
"5","2011","secondary school degree","1493","0.232626315692807","0.22207881292296","0.243173818462654"
"5","2011","college entrance qualification","1110","0.198966512832393","0.188566907839863","0.209366117824923"
"5","2011","Other degree","239","0.229712535281543","0.205315682709572","0.254109387853515"
"5","2011","no degree/no degree yet","106","0.166395430770618","0.135767005781823","0.197023855759412"
"6","2011","lower secondary degree","615","0.0876754960076035","0.0809109466789312","0.0944400453362757"
"6","2011","secondary school degree","721","0.121911463950998","0.113743605499778","0.130079322402218"
"6","2011","college entrance qualification","816","0.141705748823803","0.132620991094864","0.150790506552742"
"6","2011","Other degree","89","0.0764992180083973","0.0610835563218009","0.0919148796949937"
"6","2011","no degree/no degree yet","80","0.127633029274303","0.100191704821408","0.155074353727198"
"7","2011","lower secondary degree","570","0.0863466996719555","0.0796287202759205","0.0930646790679906"
"7","2011","secondary school degree","702","0.118954216541561","0.11087245680675","0.127035976276371"
"7","2011","college entrance qualification","839","0.148623138353291","0.139356853451928","0.157889423254654"
"7","2011","Other degree","115","0.0980575471544467","0.0808093000171354","0.115305794291758"
"7","2011","no degree/no degree yet","85","0.150604204342978","0.121190648868287","0.180017759817669"
"8","2011","lower secondary degree","421","0.059730283200501","0.0540620384566078","0.0653985279443942"
"8","2011","secondary school degree","445","0.0768859495993036","0.0702352405668844","0.0835366586317229"
"8","2011","college entrance qualification","452","0.088660314931933","0.0812556350211312","0.0960649948427349"
"8","2011","Other degree","70","0.0627304509455936","0.0486671750287326","0.0767937268624546"
"8","2011","no degree/no degree yet","55","0.0946252858415178","0.0705544203565979","0.118696151326438"
"9","2011","lower secondary degree","84","0.0121880186567373","0.00956362619011133","0.0148124111233633"
"9","2011","secondary school degree","111","0.0173266191110587","0.0140691651516358","0.0205840730704816"
"9","2011","college entrance qualification","67","0.0153755513947084","0.0121703732638156","0.0185807295256011"
"9","2011","Other degree","23","","",""
"9","2011","no degree/no degree yet","21","","",""
"10 Very willing to take risks","2011","lower secondary degree","64","0.00879258433779485","0.00655970309660087","0.0110254655789888"
"10 Very willing to take risks","2011","secondary school degree","69","0.0116306223686461","0.00895405675534129","0.0143071879819509"
"10 Very willing to take risks","2011","college entrance qualification","30","0.00435627710381049","0.00264069604624143","0.00607185816137956"
"10 Very willing to take risks","2011","Other degree","20","","",""
"10 Very willing to take risks","2011","no degree/no degree yet","12","","",""
"0 Not at all Willing to take risks","2012","lower secondary degree","447","0.0648348308972715","0.0594136136888821","0.070256048105661"
"0 Not at all Willing to take risks","2012","secondary school degree","227","0.0260289740308886","0.0226363261479245","0.0294216219138527"
"0 Not at all Willing to take risks","2012","college entrance qualification","117","0.0145033041880163","0.0118537182375563","0.0171528901384762"
"0 Not at all Willing to take risks","2012","Other degree","130","0.0736728879346315","0.0618039751310502","0.0855418007382128"
"0 Not at all Willing to take risks","2012","no degree/no degree yet","42","0.0742682527093912","0.0571567163511235","0.0913797890676589"
"1","2012","lower secondary degree","345","0.0486341715769483","0.0438983755268028","0.0533699676270937"
"1","2012","secondary school degree","281","0.033491144724538","0.0296575591850831","0.0373247302639929"
"1","2012","college entrance qualification","205","0.0228291277348825","0.0195189839143475","0.0261392715554174"
"1","2012","Other degree","112","0.0713257945012289","0.059632688009821","0.0830189009926368"
"1","2012","no degree/no degree yet","39","0.048907548926249","0.0348326871469342","0.0629824107055639"
"2","2012","lower secondary degree","795","0.108728078240593","0.101874388759683","0.115581767721503"
"2","2012","secondary school degree","748","0.0867647963545096","0.0807668808740576","0.0927627118349615"
"2","2012","college entrance qualification","720","0.0835449343737999","0.0774125044067076","0.0896773643408921"
"2","2012","Other degree","209","0.111167302730913","0.0968858150390187","0.125448790422808"
"2","2012","no degree/no degree yet","66","0.103546180872168","0.0836634595347499","0.123428902209586"
"3","2012","lower secondary degree","933","0.11298983661176","0.106019841975276","0.119959831248244"
"3","2012","secondary school degree","1097","0.126400220018328","0.119319663130205","0.133480776906452"
"3","2012","college entrance qualification","1122","0.138494716803486","0.13083941135356","0.146150022253413"
"3","2012","Other degree","209","0.114533059635583","0.100064459601067","0.129001659670099"
"3","2012","no degree/no degree yet","81","0.0691192876196789","0.0525657254234371","0.0856728498159207"
"4","2012","lower secondary degree","750","0.0978523444236821","0.0913109116027212","0.104393777244643"
"4","2012","secondary school degree","869","0.100256165668233","0.0938565745270693","0.106655756809396"
"4","2012","college entrance qualification","924","0.119932847982125","0.112732658473101","0.127133037491149"
"4","2012","Other degree","149","0.0772421443249146","0.0651125593618519","0.0893717292879773"
"4","2012","no degree/no degree yet","77","0.0785833297839917","0.0610227816269838","0.0961438779409997"
"5","2012","lower secondary degree","1988","0.255815191773611","0.246208982988615","0.265421400558606"
"5","2012","secondary school degree","2051","0.245533481241344","0.236362567892404","0.254704394590283"
"5","2012","college entrance qualification","1535","0.195103053030041","0.186320533568685","0.203885572491398"
"5","2012","Other degree","388","0.201608682809308","0.183380749827447","0.21983661579117"
"5","2012","no degree/no degree yet","170","0.170729538408384","0.146174124817467","0.195284951999302"
"6","2012","lower secondary degree","852","0.100601311091952","0.0939787434775277","0.107223878706377"
"6","2012","secondary school degree","990","0.112685497304773","0.105947822493251","0.119423172116294"
"6","2012","college entrance qualification","1106","0.145638469018242","0.137820825854569","0.153456112181916"
"6","2012","Other degree","191","0.0941606772161595","0.080891766374035","0.107429588058284"
"6","2012","no degree/no degree yet","123","0.120428409158151","0.0991888795688566","0.141667938747446"
"7","2012","lower secondary degree","836","0.101610974699254","0.094958993957439","0.108262955441068"
"7","2012","secondary school degree","1150","0.141876102671404","0.1344413441607","0.149310861182109"
"7","2012","college entrance qualification","1191","0.153667299655377","0.145674880747501","0.161659718563254"
"7","2012","Other degree","218","0.123897949887421","0.108929242013054","0.138866657761789"
"7","2012","no degree/no degree yet","134","0.153519335414025","0.129994050911671","0.177044619916378"
"8","2012","lower secondary degree","640","0.0739141374879171","0.0681539338185724","0.0796743411572618"
"8","2012","secondary school degree","746","0.0935062129299484","0.0873026685502523","0.0997097573096445"
"8","2012","college entrance qualification","691","0.0984395976160622","0.0918372364549599","0.105041958777164"
"8","2012","Other degree","157","0.0836422172841083","0.0710639676602003","0.0962204669080163"
"8","2012","no degree/no degree yet","112","0.131663536510082","0.10959763885363","0.153729434166535"
"9","2012","lower secondary degree","192","0.0211769335204254","0.0180071318510291","0.0243467351898218"
"9","2012","secondary school degree","193","0.0232698972784118","0.0200575553743272","0.0264822391824964"
"9","2012","college entrance qualification","145","0.0183158448887353","0.0153440672041255","0.0212876225733451"
"9","2012","Other degree","56","0.030098731280135","0.0223360319881454","0.0378614305721246"
"9","2012","no degree/no degree yet","30","0.0219795284339569","0.0124113783227844","0.0315476785451294"
"10 Very willing to take risks","2012","lower secondary degree","147","0.0138421896765864","0.0112698751939466","0.0164145041592262"
"10 Very willing to take risks","2012","secondary school degree","109","0.0101875077776214","0.00804783340296415","0.0123271821522786"
"10 Very willing to take risks","2012","college entrance qualification","65","0.00953080470923124","0.00737751621428835","0.0116840932041741"
"10 Very willing to take risks","2012","Other degree","42","0.0186505523955959","0.0125039857446124","0.0247971190465794"
"10 Very willing to take risks","2012","no degree/no degree yet","28","","",""
"0 Not at all Willing to take risks","2013","lower secondary degree","520","0.0853096192218311","0.0785056198891768","0.0921136185544853"
"0 Not at all Willing to take risks","2013","secondary school degree","262","0.0451521017694984","0.0399882542455112","0.0503159492934857"
"0 Not at all Willing to take risks","2013","college entrance qualification","142","0.023054534819156","0.0192716130331514","0.0268374566051606"
"0 Not at all Willing to take risks","2013","Other degree","397","0.107510085338269","0.0972785374715184","0.11774163320502"
"0 Not at all Willing to take risks","2013","no degree/no degree yet","92","0.0774103319559116","0.0607042314299648","0.0941164324818583"
"1","2013","lower secondary degree","467","0.0737892611586785","0.0674216037198914","0.0801569185974655"
"1","2013","secondary school degree","359","0.0568506017916351","0.0510918931593122","0.062609310423958"
"1","2013","college entrance qualification","278","0.0372802731589244","0.032504941960068","0.0420556043577808"
"1","2013","Other degree","271","0.0790923371653526","0.0701779739302995","0.0880067004004057"
"1","2013","no degree/no degree yet","65","0.0768120276500318","0.0601652179168562","0.0934588373832074"
"2","2013","lower secondary degree","798","0.121912928997614","0.113943597751701","0.129882260243527"
"2","2013","secondary school degree","737","0.112908024303518","0.105037311677135","0.120778736929901"
"2","2013","college entrance qualification","688","0.116559660508267","0.108470996989188","0.124648324027345"
"2","2013","Other degree","487","0.128857765432951","0.117791147634605","0.139924383231298"
"2","2013","no degree/no degree yet","88","0.0987525292110139","0.0801030170762661","0.117402041345762"
"3","2013","lower secondary degree","813","0.12769223810584","0.119563084636557","0.135821391575122"
"3","2013","secondary school degree","861","0.139709338375728","0.131087444980922","0.148331231770535"
"3","2013","college entrance qualification","953","0.161736742469925","0.152455447380541","0.171018037559309"
"3","2013","Other degree","418","0.112735237784131","0.102288720239287","0.123181755328976"
"3","2013","no degree/no degree yet","89","0.0916535245009558","0.0736162180086145","0.109690830993297"
"4","2013","lower secondary degree","525","0.0873245844710898","0.0804482871824894","0.0942008817596901"
"4","2013","secondary school degree","582","0.0966785012245788","0.089329074670955","0.104027927778203"
"4","2013","college entrance qualification","642","0.102264908331469","0.0946274045698835","0.109902412093054"
"4","2013","Other degree","225","0.0621950273880237","0.0542178513546387","0.0701722034214086"
"4","2013","no degree/no degree yet","54","0.0484642791765309","0.035039883038753","0.0618886753143088"
"5","2013","lower secondary degree","1322","0.20935087379739","0.199441242613241","0.21926050498154"
"5","2013","secondary school degree","1255","0.204184645295585","0.194159630470192","0.214209660120977"
"5","2013","college entrance qualification","1053","0.174343125670832","0.164779639502074","0.18390661183959"
"5","2013","Other degree","647","0.16851508042402","0.156151004793845","0.180879156054195"
"5","2013","no degree/no degree yet","181","0.183823160096713","0.159609325053415","0.20803699514001"
"6","2013","lower secondary degree","580","0.0847193736083047","0.077936765767839","0.0915019814487704"
"6","2013","secondary school degree","634","0.106337764965424","0.0986712534350273","0.114004276495821"
"6","2013","college entrance qualification","721","0.125432578370315","0.117083936297536","0.133781220443093"
"6","2013","Other degree","280","0.0984918456520185","0.0886494675198326","0.108334223784205"
"6","2013","no degree/no degree yet","96","0.115075576047501","0.095126811621552","0.135024340473451"
"7","2013","lower secondary degree","666","0.0977291323310261","0.0904962950673743","0.104961969594678"
"7","2013","secondary school degree","743","0.115235736387055","0.107294745392667","0.123176727381443"
"7","2013","college entrance qualification","819","0.142661169886033","0.13384574686991","0.151476592902155"
"7","2013","Other degree","310","0.101510938632598","0.0915355942634789","0.111486283001717"
"7","2013","no degree/no degree yet","119","0.117119356418111","0.0970174767739972","0.137221236062225"
"8","2013","lower secondary degree","498","0.0717989455091234","0.0655110072847521","0.0780868837334946"
"8","2013","secondary school degree","530","0.0830857104591528","0.0762214324292164","0.0899499884890892"
"8","2013","college entrance qualification","538","0.0826003617797688","0.0756615632689893","0.0895391602905483"
"8","2013","Other degree","286","0.0844642825606812","0.0752790686850525","0.0936494964363098"
"8","2013","no degree/no degree yet","100","0.091110143646784","0.0731210067802695","0.109099280513299"
"9","2013","lower secondary degree","166","0.0238975656293645","0.0201774817351045","0.0276176495236246"
"9","2013","secondary school degree","155","0.0268466400306256","0.0228268539737279","0.0308664260875233"
"9","2013","college entrance qualification","148","0.0254031009125551","0.0214369439380171","0.029369257887093"
"9","2013","Other degree","88","0.0287868375532433","0.0232639101224035","0.0343097649840832"
"9","2013","no degree/no degree yet","51","0.0602810679635088","0.0454025117808319","0.0751596241461856"
"10 Very willing to take risks","2013","lower secondary degree","120","0.0164754771697381","0.0133749195828586","0.0195760347566175"
"10 Very willing to take risks","2013","secondary school degree","93","0.0130109353971987","0.010192696809059","0.0158291739853384"
"10 Very willing to take risks","2013","college entrance qualification","64","0.00866354409275643","0.00632754670198812","0.0109995414835247"
"10 Very willing to take risks","2013","Other degree","112","0.0278405620687109","0.0224065221264118","0.03327460201101"
"10 Very willing to take risks","2013","no degree/no degree yet","48","0.0394980033329379","0.0273219080165626","0.0516740986493131"
"0 Not at all Willing to take risks","2014","lower secondary degree","542","0.082221075752151","0.0757338032772595","0.0887083482270425"
"0 Not at all Willing to take risks","2014","secondary school degree","292","0.0415968702711371","0.0370879916236544","0.0461057489186197"
"0 Not at all Willing to take risks","2014","college entrance qualification","180","0.0244437260187841","0.0209260642146611","0.0279613878229071"
"0 Not at all Willing to take risks","2014","Other degree","371","0.107226068785041","0.0966360111226638","0.117816126447419"
"0 Not at all Willing to take risks","2014","no degree/no degree yet","78","0.0836737128509257","0.0664945335161579","0.100852892185693"
"1","2014","lower secondary degree","389","0.0644471988993096","0.0586484046896488","0.0702459931089703"
"1","2014","secondary school degree","299","0.0422182868647297","0.0376773268163163","0.0467592469131431"
"1","2014","college entrance qualification","227","0.0268684938930195","0.0231850704781832","0.0305519173078558"
"1","2014","Other degree","223","0.0737793804087391","0.0648318721672077","0.0827268886502704"
"1","2014","no degree/no degree yet","50","0.038956589513976","0.0269520698425905","0.0509611091853615"
"2","2014","lower secondary degree","731","0.113655687354443","0.106160226517473","0.121151148191414"
"2","2014","secondary school degree","719","0.0876046863803247","0.0812202979798808","0.0939890747807686"
"2","2014","college entrance qualification","682","0.0841795262512648","0.0778546413157683","0.0905044111867613"
"2","2014","Other degree","353","0.104419755197303","0.0939527854098058","0.1148867249848"
"2","2014","no degree/no degree yet","89","0.0874210412695176","0.0698973322376196","0.104944750301416"
"3","2014","lower secondary degree","773","0.11296099269593","0.105485546310123","0.120436439081738"
"3","2014","secondary school degree","913","0.118626180236331","0.111324304235929","0.125928056236734"
"3","2014","college entrance qualification","1006","0.136838163746469","0.129009386245652","0.144666941247287"
"3","2014","Other degree","370","0.113393026196875","0.102540367952524","0.124245684441226"
"3","2014","no degree/no degree yet","76","0.0753860996195706","0.0590062969094429","0.0917659023296984"
"4","2014","lower secondary degree","567","0.0861703322526786","0.0795433923482547","0.0927972721571024"
"4","2014","secondary school degree","700","0.0904198636019168","0.0839437193342733","0.0968960078695603"
"4","2014","college entrance qualification","814","0.111729152555906","0.104552859373102","0.11890544573871"
"4","2014","Other degree","225","0.0792499208929588","0.0700040530011607","0.0884957887847569"
"4","2014","no degree/no degree yet","77","0.0776372206574399","0.0610349039271613","0.0942395373877184"
"5","2014","lower secondary degree","1432","0.205187205591789","0.195650264830656","0.214724146352923"
"5","2014","secondary school degree","1712","0.237234493604455","0.227628361661216","0.246840625547694"
"5","2014","college entrance qualification","1393","0.183518471191824","0.174700731177948","0.1923362112057"
"5","2014","Other degree","581","0.177636231143892","0.164554201107278","0.190718261180506"
"5","2014","no degree/no degree yet","183","0.181300857034939","0.15739826952912","0.205203444540758"
"6","2014","lower secondary degree","704","0.104163113640545","0.0969491662830318","0.111377060998059"
"6","2014","secondary school degree","904","0.116111014935038","0.108876662226296","0.12334536764378"
"6","2014","college entrance qualification","1123","0.154629240406035","0.146393291597051","0.16286518921502"
"6","2014","Other degree","314","0.0924996163478261","0.0825828345579029","0.102416398137749"
"6","2014","no degree/no degree yet","109","0.111665810259502","0.0921255150866313","0.131206105432373"
"7","2014","lower secondary degree","782","0.105877410641815","0.0986113049433667","0.113143516340264"
"7","2014","secondary school degree","985","0.13316507779324","0.125492744149125","0.140837411437355"
"7","2014","college entrance qualification","1126","0.157981459619544","0.149673237391601","0.166289681847486"
"7","2014","Other degree","378","0.10482217878924","0.0943374154815251","0.115306942096955"
"7","2014","no degree/no degree yet","139","0.144426508313823","0.122617549294184","0.166235467333462"
"8","2014","lower secondary degree","636","0.084785563988519","0.0782071089709658","0.0913640190060722"
"8","2014","secondary school degree","712","0.095322925159608","0.0886914586547848","0.101954391664431"
"8","2014","college entrance qualification","659","0.0949189019001015","0.0882421641770556","0.101595639623147"
"8","2014","Other degree","282","0.0875556731572863","0.0778813026474283","0.0972300436671442"
"8","2014","no degree/no degree yet","125","0.130617004675692","0.10971017162778","0.151523837723604"
"9","2014","lower secondary degree","170","0.0197840457170249","0.0164953782755324","0.0230727131585174"
"9","2014","secondary school degree","175","0.0220950741160905","0.0187756697909756","0.0254144784412054"
"9","2014","college entrance qualification","134","0.0157946909756759","0.0129545321003127","0.018634849851039"
"9","2014","Other degree","99","0.0233061389763296","0.0181420730545612","0.0284702048980981"
"9","2014","no degree/no degree yet","42","0.0391570466169679","0.0271229362776437","0.0511911569562922"
"10 Very willing to take risks","2014","lower secondary degree","162","0.0207473734657932","0.0173812467815285","0.0241135001500579"
"10 Very willing to take risks","2014","secondary school degree","122","0.0156055270371283","0.0128066236297629","0.0184044304444937"
"10 Very willing to take risks","2014","college entrance qualification","59","0.00909817344137588","0.00693527246521086","0.0112610744175409"
"10 Very willing to take risks","2014","Other degree","83","0.0361120101045088","0.0297261926618704","0.0424978275471472"
"10 Very willing to take risks","2014","no degree/no degree yet","30","0.0297581091876458","0.019216048847878","0.0403001695274136"
"0 Not at all Willing to take risks","2015","lower secondary degree","383","0.0694263453326533","0.063200077698275","0.0756526129670316"
"0 Not at all Willing to take risks","2015","secondary school degree","245","0.0335021543185445","0.0293483370182445","0.0376559716188446"
"0 Not at all Willing to take risks","2015","college entrance qualification","142","0.0186478925098408","0.0155273013172355","0.021768483702446"
"0 Not at all Willing to take risks","2015","Other degree","343","0.0905471195255161","0.0817814502985103","0.0993127887525219"
"0 Not at all Willing to take risks","2015","no degree/no degree yet","77","0.0670102583716694","0.0513235341078031","0.0826969826355358"
"1","2015","lower secondary degree","373","0.0631946537935886","0.0572345323935795","0.0691547751935977"
"1","2015","secondary school degree","296","0.0391131599291685","0.034638004198626","0.0435883156597111"
"1","2015","college entrance qualification","221","0.0285995790775265","0.0247546482196196","0.0324445099354335"
"1","2015","Other degree","282","0.0632842958634946","0.0558470946018969","0.0707214971250924"
"1","2015","no degree/no degree yet","55","0.0496203250642593","0.035996421695956","0.0632442284325625"
"2","2015","lower secondary degree","637","0.0962700178417969","0.0890447304265065","0.103495305257087"
"2","2015","secondary school degree","708","0.0961869472303285","0.0893806963467515","0.102993198113906"
"2","2015","college entrance qualification","633","0.0778489306018854","0.071668241011549","0.0840296201922219"
"2","2015","Other degree","457","0.111443713501638","0.101831400214687","0.12105602678859"
"2","2015","no degree/no degree yet","112","0.0979130863170295","0.0792678563770285","0.11655831625703"
"3","2015","lower secondary degree","758","0.130735646008591","0.122477868067331","0.13899342394985"
"3","2015","secondary school degree","882","0.125416363799521","0.117771172543","0.133061555056042"
"3","2015","college entrance qualification","989","0.138778104656401","0.13080316184577","0.146753047467033"
"3","2015","Other degree","419","0.1069268452749","0.0974874417558741","0.116366248793926"
"3","2015","no degree/no degree yet","93","0.0895145323341461","0.071604083684102","0.10742498098419"
"4","2015","lower secondary degree","579","0.0910985181355118","0.0840498945601594","0.0981471417108641"
"4","2015","secondary school degree","714","0.101582510966493","0.0946088769906279","0.108556144942357"
"4","2015","college entrance qualification","840","0.114053092713301","0.106720341482564","0.121385843944039"
"4","2015","Other degree","302","0.0842837831476632","0.0757976445452595","0.0927699217500669"
"4","2015","no degree/no degree yet","59","0.0611872608042682","0.0461508848810581","0.0762236367274784"
"5","2015","lower secondary degree","1239","0.200578070833381","0.190769177546924","0.210386964119838"
"5","2015","secondary school degree","1424","0.197361549577613","0.188173954808391","0.206549144346835"
"5","2015","college entrance qualification","1279","0.176522902409531","0.167727902031442","0.185317902787621"
"5","2015","Other degree","761","0.186964777825989","0.175055313259373","0.198874242392606"
"5","2015","no degree/no degree yet","162","0.198250467505651","0.173238396671622","0.223262538339681"
"6","2015","lower secondary degree","661","0.10056915081054","0.0932018816453002","0.10793641997578"
"6","2015","secondary school degree","889","0.127158488572945","0.119468052734515","0.134848924411376"
"6","2015","college entrance qualification","1057","0.163596109951319","0.155063064116192","0.172129155786446"
"6","2015","Other degree","379","0.0825127046853123","0.0741080843700004","0.0909173250006242"
"6","2015","no degree/no degree yet","111","0.120866282690502","0.100415815529973","0.141316749851031"
"7","2015","lower secondary degree","805","0.120632719767066","0.112654463776884","0.128610975757248"
"7","2015","secondary school degree","990","0.137312531746367","0.129367559027769","0.145257504464964"
"7","2015","college entrance qualification","1137","0.154385997140821","0.146051112243837","0.162720882037806"
"7","2015","Other degree","485","0.119289465513382","0.109388551257758","0.129190379769007"
"7","2015","no degree/no degree yet","115","0.111676596834089","0.0919164658234172","0.13143672784476"
"8","2015","lower secondary degree","617","0.0856727288156474","0.0788168616741003","0.0925285959571945"
"8","2015","secondary school degree","726","0.100203100850184","0.0932716618599132","0.107134539840456"
"8","2015","college entrance qualification","675","0.09348542933031","0.0867700750734515","0.100200783587169"
"8","2015","Other degree","397","0.0938798484815234","0.0849706888206854","0.102789008142361"
"8","2015","no degree/no degree yet","118","0.123372963739454","0.102740997836129","0.144004929642779"
"9","2015","lower secondary degree","184","0.0225871404200608","0.0189474880418489","0.0262267927982727"
"9","2015","secondary school degree","211","0.0274578441679654","0.0236856154772048","0.031230072858726"
"9","2015","college entrance qualification","176","0.0246706091635229","0.0210923222307978","0.0282488960962481"
"9","2015","Other degree","150","0.0312491449894188","0.025934395774306","0.0365638942045316"
"9","2015","no degree/no degree yet","34","0.0481657899219326","0.0347327847901434","0.0615987950537219"
"10 Very willing to take risks","2015","lower secondary degree","166","0.0192350082411637","0.0158705207175587","0.0225994957647687"
"10 Very willing to take risks","2015","secondary school degree","124","0.0147053488408703","0.0119267150906686","0.0174839825910719"
"10 Very willing to take risks","2015","college entrance qualification","70","0.0094113524455402","0.00718403426416943","0.011638670626911"
"10 Very willing to take risks","2015","Other degree","142","0.0296183011911616","0.0244397409969821","0.034796861385341"
"10 Very willing to take risks","2015","no degree/no degree yet","40","0.0324224364169988","0.0213105216774993","0.0435343511564982"
"0 Not at all Willing to take risks","2016","lower secondary degree","362","0.0695822947621555","0.0630821007564004","0.0760824887679105"
"0 Not at all Willing to take risks","2016","secondary school degree","201","0.0312192652464068","0.0270409794091136","0.0353975510836999"
"0 Not at all Willing to take risks","2016","college entrance qualification","132","0.0198263402719313","0.0165200397460689","0.0231326407977937"
"0 Not at all Willing to take risks","2016","Other degree","733","0.0830974343337044","0.0758497722149555","0.0903450964524533"
"0 Not at all Willing to take risks","2016","no degree/no degree yet","483","0.0802022141989131","0.0692557999938527","0.0911486284039735"
"1","2016","lower secondary degree","328","0.0609422395250233","0.0548308027938837","0.0670536762561629"
"1","2016","secondary school degree","295","0.0497115572259156","0.04448963416472","0.0549334802871113"
"1","2016","college entrance qualification","220","0.0297973357748047","0.0257646954967473","0.0338299760528622"
"1","2016","Other degree","327","0.0754971684232047","0.0685603234050234","0.0824340134413861"
"1","2016","no degree/no degree yet","125","0.0524993621068273","0.043510612406805","0.0614881118068495"
"2","2016","lower secondary degree","627","0.113976212171187","0.105857862317153","0.122094562025222"
"2","2016","secondary school degree","639","0.0943425705807128","0.0873197772036642","0.101365363957761"
"2","2016","college entrance qualification","626","0.0924540218800096","0.0855838633739363","0.099324180386083"
"2","2016","Other degree","541","0.112034971741548","0.103753314110676","0.12031662937242"
"2","2016","no degree/no degree yet","175","0.076296865016703","0.0655976460924527","0.0869960839409534"
"3","2016","lower secondary degree","620","0.118376318348972","0.110123315401297","0.126629321296648"
"3","2016","secondary school degree","815","0.117162528297259","0.109435565740491","0.124889490854028"
"3","2016","college entrance qualification","923","0.13000957922998","0.122033041085057","0.137986117374903"
"3","2016","Other degree","467","0.105186955264161","0.0971315084866874","0.113242402041635"
"3","2016","no degree/no degree yet","132","0.0872117242401881","0.0758405587122166","0.0985828897681597"
"4","2016","lower secondary degree","475","0.0791129152931794","0.0722174298271734","0.0860084007591854"
"4","2016","secondary school degree","597","0.091705759525653","0.0847717306265677","0.0986397884247384"
"4","2016","college entrance qualification","722","0.111265908861665","0.103807666115772","0.118724151607559"
"4","2016","Other degree","324","0.0926085229859929","0.0849971086511297","0.100219937320856"
"4","2016","no degree/no degree yet","131","0.0922012679938329","0.0805413431465788","0.103861192841087"
"5","2016","lower secondary degree","1114","0.187786757571395","0.177809631115319","0.197763884027471"
"5","2016","secondary school degree","1333","0.193486838402646","0.183995979765525","0.202977697039767"
"5","2016","college entrance qualification","1239","0.179335683184302","0.170236850780143","0.188434515588461"
"5","2016","Other degree","917","0.15078294835259","0.141387272926786","0.160178623778393"
"5","2016","no degree/no degree yet","387","0.136322628823598","0.122493581424825","0.150151676222372"
"6","2016","lower secondary degree","660","0.105155835996924","0.0973192237712251","0.112992448222623"
"6","2016","secondary school degree","805","0.126240875671414","0.118261481443038","0.13422026989979"
"6","2016","college entrance qualification","1006","0.151625957805075","0.14311947557237","0.16013244003778"
"6","2016","Other degree","502","0.0918814083788077","0.0842968963860862","0.0994659203715293"
"6","2016","no degree/no degree yet","193","0.130448869976902","0.116875107633596","0.144022632320209"
"7","2016","lower secondary degree","697","0.113643393457258","0.105535382966329","0.121751403948188"
"7","2016","secondary school degree","980","0.14974572392567","0.141172864777356","0.158318583073984"
"7","2016","college entrance qualification","1082","0.158425170659872","0.149764969193722","0.167085372126022"
"7","2016","Other degree","600","0.114948873801547","0.106573984466883","0.123323763136211"
"7","2016","no degree/no degree yet","238","0.137379934725454","0.123505862554069","0.151254006896839"
"8","2016","lower secondary degree","672","0.10706716193245","0.099168100255233","0.114966223609666"
"8","2016","secondary school degree","686","0.103593505108335","0.0962721272368666","0.110914882979804"
"8","2016","college entrance qualification","642","0.0927592428607145","0.0858789106481177","0.0996395750733113"
"8","2016","Other degree","585","0.100115119104229","0.0922340370547873","0.10799620115367"
"8","2016","no degree/no degree yet","219","0.137976757155926","0.124077391723697","0.151876122588155"
"9","2016","lower secondary degree","178","0.0229195690541186","0.0190965510477253","0.0267425870605118"
"9","2016","secondary school degree","185","0.0268819935095794","0.0229961299153884","0.0307678571037703"
