"plh0204_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4","2008","Employed","Couple + C. LE 16 ","314","0.111752284590741","0.0998990078494588","0.123605561332024"
"4","2008","Employed","Couple + C. GT 16 ","269","0.107514740688541","0.0952161638669542","0.119813317510127"
"4","2008","Employed","Couple + C. LE and GT 16","100","0.0992487104487871","0.079843625224225","0.118653795673349"
"5","2008","Not Employed","1-pers.-HH","291","0.190749684226528","0.171126879447726","0.21037248900533"
"5","2008","Not Employed","(Married) couple without C. ","717","0.194613874241672","0.181770160134312","0.207457588349031"
"5","2008","Not Employed","Single parent ","76","0.227384466089266","0.185186589274179","0.269582342904353"
"5","2008","Not Employed","Couple + C. LE 16 ","107","0.1883333574551","0.153959967107636","0.222706747802564"
"5","2008","Not Employed","Couple + C. GT 16 ","175","0.209076244121876","0.182912869615424","0.235239618628329"
"5","2008","Not Employed","Couple + C. LE and GT 16","55","0.143445366906196","0.104042112171662","0.18284862164073"
"5","2008","Employed","1-pers.-HH","309","0.204168299309323","0.183830299261483","0.224506299357164"
"5","2008","Employed","(Married) couple without C. ","682","0.205064384813012","0.191528920472357","0.218599849153668"
"5","2008","Employed","Single parent ","158","0.203559419464055","0.173900607260618","0.233218231667491"
"5","2008","Employed","Couple + C. LE 16 ","528","0.204755906748227","0.189574514030781","0.219937299465674"
"5","2008","Employed","Couple + C. GT 16 ","509","0.216023809257263","0.199684918347938","0.232362700166587"
"5","2008","Employed","Couple + C. LE and GT 16","176","0.201568163790012","0.175531786012505","0.227604541567519"
"6","2008","Not Employed","1-pers.-HH","120","0.0804636708118771","0.0668782812170443","0.0940490604067098"
"6","2008","Not Employed","(Married) couple without C. ","319","0.0814115782847596","0.0725399113386719","0.0902832452308472"
"6","2008","Not Employed","Single parent ","34","0.0837205361374403","0.0558363185502716","0.111604753724609"
"6","2008","Not Employed","Couple + C. LE 16 ","35","0.0823507153649841","0.0581826464906086","0.10651878423936"
"6","2008","Not Employed","Couple + C. GT 16 ","93","0.114503635410458","0.0940166936946303","0.134990577126286"
"6","2008","Not Employed","Couple + C. LE and GT 16","38","0.103900492637495","0.0696001686791087","0.138200816595882"
"6","2008","Employed","1-pers.-HH","183","0.130366303487633","0.113377831182683","0.147354775792583"
"6","2008","Employed","(Married) couple without C. ","386","0.0958872353202726","0.086016403311418","0.105758067329127"
"6","2008","Employed","Single parent ","85","0.130172708961845","0.105386623179731","0.154958794743959"
"6","2008","Employed","Couple + C. LE 16 ","324","0.114431172016539","0.102454766217512","0.126407577815566"
"6","2008","Employed","Couple + C. GT 16 ","274","0.118517072270213","0.105684381285949","0.131349763254477"
"6","2008","Employed","Couple + C. LE and GT 16","95","0.109988800316379","0.0896828817462208","0.130294718886537"
"7","2008","Not Employed","1-pers.-HH","103","0.0601275368057059","0.0482545796716727","0.0720004939397391"
"7","2008","Not Employed","(Married) couple without C. ","273","0.0720540424835731","0.0636653905169103","0.0804426944502359"
"7","2008","Not Employed","Single parent ","36","0.0961077486441967","0.0664344368708276","0.125781060417566"
"7","2008","Not Employed","Couple + C. LE 16 ","34","0.0744095525789511","0.0513371046171891","0.0974820005407132"
"7","2008","Not Employed","Couple + C. GT 16 ","109","0.131956370440793","0.110181275324474","0.153731465557112"
"7","2008","Not Employed","Couple + C. LE and GT 16","39","0.133986638715699","0.0956949657053111","0.172278311726087"
"7","2008","Employed","1-pers.-HH","208","0.133777793548096","0.116602263758196","0.150953323337996"
"7","2008","Employed","(Married) couple without C. ","416","0.123855392319986","0.112811874973396","0.134898909666577"
"7","2008","Employed","Single parent ","78","0.111101726314328","0.0879534905433977","0.134249962085259"
"7","2008","Employed","Couple + C. LE 16 ","327","0.109358108104809","0.0976166989345808","0.121099517275037"
"7","2008","Employed","Couple + C. GT 16 ","294","0.121347195411224","0.108383051364848","0.1343113394576"
"7","2008","Employed","Couple + C. LE and GT 16","110","0.125486226936236","0.103986545280763","0.146985908591709"
"8","2008","Not Employed","1-pers.-HH","77","0.0490275209372858","0.0382432281081546","0.059811813766417"
"8","2008","Not Employed","(Married) couple without C. ","206","0.0554140507477459","0.0479918559489908","0.062836245546501"
"8","2008","Not Employed","Single parent ","37","0.0809696672987323","0.0535062493502427","0.108433085247222"
"8","2008","Not Employed","Couple + C. LE 16 ","33","0.0696055044543756","0.0472324512472454","0.0919785576615058"
"8","2008","Not Employed","Couple + C. GT 16 ","55","0.0455466063132965","0.0321319522454246","0.0589612603811683"
"8","2008","Not Employed","Couple + C. LE and GT 16","35","0.105857358535012","0.0712733580183285","0.140441359051696"
"8","2008","Employed","1-pers.-HH","123","0.0733326320477747","0.0601799584525867","0.0864853056429628"
"8","2008","Employed","(Married) couple without C. ","282","0.0693138796576569","0.0607990927364055","0.0778286665789083"
"8","2008","Employed","Single parent ","53","0.0674975399929347","0.0490176054876564","0.085977474498213"
"8","2008","Employed","Couple + C. LE 16 ","218","0.0869969103427426","0.0763938506223506","0.0975999700631345"
"8","2008","Employed","Couple + C. GT 16 ","187","0.074175742694816","0.0637713782599763","0.0845801071296557"
"8","2008","Employed","Couple + C. LE and GT 16","89","0.0939433639230155","0.0750085344466807","0.11287819339935"
"9","2008","Not Employed","1-pers.-HH","18","","",""
"9","2008","Not Employed","(Married) couple without C. ","46","0.0131344886572425","0.00944099608886753","0.0168279812256174"
"9","2008","Not Employed","Single parent ","8","","",""
"9","2008","Not Employed","Couple + C. LE 16 ","14","","",""
"9","2008","Not Employed","Couple + C. GT 16 ","20","","",""
"9","2008","Not Employed","Couple + C. LE and GT 16","13","","",""
"9","2008","Employed","1-pers.-HH","34","0.0242362525139521","0.0164772026149419","0.0319953024129622"
"9","2008","Employed","(Married) couple without C. ","67","0.0248569937622279","0.0196375945141862","0.0300763930102696"
"9","2008","Employed","Single parent ","17","","",""
"9","2008","Employed","Couple + C. LE 16 ","57","0.0194083036774861","0.0142181398752356","0.0245984674797367"
"9","2008","Employed","Couple + C. GT 16 ","59","0.0268114898953436","0.0203982233997328","0.0332247563909545"
"9","2008","Employed","Couple + C. LE and GT 16","20","","",""
"10 Very willing to take risks","2008","Not Employed","1-pers.-HH","20","","",""
"10 Very willing to take risks","2008","Not Employed","(Married) couple without C. ","29","","",""
"10 Very willing to take risks","2008","Not Employed","Single parent ","10","","",""
"10 Very willing to take risks","2008","Not Employed","Couple + C. LE 16 ","4","","",""
"10 Very willing to take risks","2008","Not Employed","Couple + C. GT 16 ","6","","",""
"10 Very willing to take risks","2008","Not Employed","Couple + C. LE and GT 16","6","","",""
"10 Very willing to take risks","2008","Employed","1-pers.-HH","17","","",""
"10 Very willing to take risks","2008","Employed","(Married) couple without C. ","44","0.0134974580195734","0.00962900649721882","0.017365909541928"
"10 Very willing to take risks","2008","Employed","Single parent ","13","","",""
"10 Very willing to take risks","2008","Employed","Couple + C. LE 16 ","29","","",""
"10 Very willing to take risks","2008","Employed","Couple + C. GT 16 ","31","0.00983146165583887","0.00591418781163123","0.0137487355000465"
"10 Very willing to take risks","2008","Employed","Couple + C. LE and GT 16","16","","",""
"0 Not at all Willing to take risks","2009","Not Employed","1-pers.-HH","276","0.210864949254166","0.189940717197733","0.231789181310599"
"0 Not at all Willing to take risks","2009","Not Employed","(Married) couple without C. ","500","0.173335406351661","0.160543702170385","0.186127110532938"
"0 Not at all Willing to take risks","2009","Not Employed","Single parent ","21","","",""
"0 Not at all Willing to take risks","2009","Not Employed","Couple + C. LE 16 ","44","0.0948332082443017","0.0669457013590652","0.122720715129538"
"0 Not at all Willing to take risks","2009","Not Employed","Couple + C. GT 16 ","91","0.11649421015326","0.0947210264782929","0.138267393828227"
"0 Not at all Willing to take risks","2009","Not Employed","Couple + C. LE and GT 16","22","","",""
"0 Not at all Willing to take risks","2009","Employed","1-pers.-HH","67","0.0444349705612","0.0337623970652082","0.0551075440571919"
"0 Not at all Willing to take risks","2009","Employed","(Married) couple without C. ","203","0.0778973333531323","0.0687337518726613","0.0870609148336034"
"0 Not at all Willing to take risks","2009","Employed","Single parent ","37","0.0575890210807086","0.0403433897129011","0.0748346524485161"
"0 Not at all Willing to take risks","2009","Employed","Couple + C. LE 16 ","115","0.0392149909397441","0.0314909981201669","0.0469389837593213"
"0 Not at all Willing to take risks","2009","Employed","Couple + C. GT 16 ","181","0.0717781319746927","0.0612748246685031","0.0822814392808823"
"0 Not at all Willing to take risks","2009","Employed","Couple + C. LE and GT 16","35","0.0301700598255894","0.0188490759016714","0.0414910437495075"
"1","2009","Not Employed","1-pers.-HH","179","0.126614412186877","0.109556878201472","0.143671946172281"
"1","2009","Not Employed","(Married) couple without C. ","346","0.111648794164908","0.101006396959756","0.12229119137006"
"1","2009","Not Employed","Single parent ","27","","",""
"1","2009","Not Employed","Couple + C. LE 16 ","34","0.108521083949993","0.0789152184092293","0.138126949490757"
"1","2009","Not Employed","Couple + C. GT 16 ","72","0.0906193651901775","0.0711366974395488","0.110102032940806"
"1","2009","Not Employed","Couple + C. LE and GT 16","17","","",""
"1","2009","Employed","1-pers.-HH","73","0.0510921588817652","0.039687935205658","0.0624963825578723"
"1","2009","Employed","(Married) couple without C. ","207","0.051880927042128","0.0442977775620777","0.0594640765221783"
"1","2009","Employed","Single parent ","39","0.0527262454014031","0.036182255445308","0.0692702353574983"
"1","2009","Employed","Couple + C. LE 16 ","152","0.0652497958327728","0.0554223636471011","0.0750772280184444"
"1","2009","Employed","Couple + C. GT 16 ","133","0.0552761024108494","0.0459773377673139","0.0645748670543849"
"1","2009","Employed","Couple + C. LE and GT 16","54","0.0583182698615579","0.0428085954030856","0.0738279443200303"
"2","2009","Not Employed","1-pers.-HH","252","0.163575529444769","0.144602171697905","0.182548887191633"
"2","2009","Not Employed","(Married) couple without C. ","591","0.174415425979057","0.161592317131238","0.187238534826876"
"2","2009","Not Employed","Single parent ","47","0.150334490593321","0.109341464869718","0.191327516316924"
"2","2009","Not Employed","Couple + C. LE 16 ","72","0.148693515317731","0.114828276082419","0.182558754553044"
"2","2009","Not Employed","Couple + C. GT 16 ","104","0.104145611486178","0.0834153745645838","0.124875848407772"
"2","2009","Not Employed","Couple + C. LE and GT 16","31","0.0965112799183996","0.0632073852314623","0.129815174605337"
"2","2009","Employed","1-pers.-HH","177","0.125027417983352","0.107896665688917","0.142158170277786"
"2","2009","Employed","(Married) couple without C. ","487","0.12418191562871","0.112906035685062","0.135457795572359"
"2","2009","Employed","Single parent ","84","0.12480361857615","0.100338043559129","0.149269193593172"
"2","2009","Employed","Couple + C. LE 16 ","336","0.143565010644825","0.129611798494683","0.157518222794967"
"2","2009","Employed","Couple + C. GT 16 ","287","0.121868271432123","0.108556702089586","0.13517984077466"
"2","2009","Employed","Couple + C. LE and GT 16","118","0.117069716705721","0.0957915707077614","0.138347862703681"
"3","2009","Not Employed","1-pers.-HH","221","0.142011957563759","0.124106940561499","0.15991697456602"
"3","2009","Not Employed","(Married) couple without C. ","560","0.153910065009231","0.141715624687635","0.166104505330827"
"3","2009","Not Employed","Single parent ","45","0.134488450304485","0.0953561305302763","0.173620770078694"
"3","2009","Not Employed","Couple + C. LE 16 ","83","0.18066749292255","0.144046065793299","0.217288920051801"
"3","2009","Not Employed","Couple + C. GT 16 ","124","0.144668940721127","0.120795234914077","0.168542646528177"
"3","2009","Not Employed","Couple + C. LE and GT 16","49","0.158660597053587","0.117454187363456","0.199867006743718"
"3","2009","Employed","1-pers.-HH","228","0.154853332299602","0.136116209570134","0.17359045502907"
"3","2009","Employed","(Married) couple without C. ","573","0.180434299233322","0.167286116010967","0.193582482455677"
"3","2009","Employed","Single parent ","112","0.126907813985841","0.102266531106039","0.151549096865642"
"3","2009","Employed","Couple + C. LE 16 ","421","0.158014339807662","0.143499799331843","0.172528880283481"
"3","2009","Employed","Couple + C. GT 16 ","355","0.134586079706643","0.120698834357429","0.148473325055858"
"3","2009","Employed","Couple + C. LE and GT 16","138","0.149530519171049","0.125928857433661","0.173132180908437"
"4","2009","Not Employed","1-pers.-HH","132","0.0832231005500693","0.0690545494831119","0.0973916516170267"
"4","2009","Not Employed","(Married) couple without C. ","352","0.0937935726900767","0.0839416679037365","0.103645477476417"
"4","2009","Not Employed","Single parent ","25","","",""
"4","2009","Not Employed","Couple + C. LE 16 ","48","0.0904847394134748","0.0631787556324919","0.117790723194458"
"4","2009","Not Employed","Couple + C. GT 16 ","90","0.121409568443195","0.0992436996594702","0.143575437226921"
"4","2009","Not Employed","Couple + C. LE and GT 16","36","0.113023973014077","0.0773143023169679","0.148733643711187"
"4","2009","Employed","1-pers.-HH","193","0.148052497950524","0.129657875914123","0.166447119986926"
"4","2009","Employed","(Married) couple without C. ","417","0.118973353849251","0.10790370905068","0.130042998647822"
"4","2009","Employed","Single parent ","93","0.116170864331356","0.0924504730118941","0.139891255650817"
"4","2009","Employed","Couple + C. LE 16 ","262","0.110527318266644","0.0980505009501077","0.123004135583181"
"4","2009","Employed","Couple + C. GT 16 ","279","0.128263664492362","0.11465709968234","0.141870229302384"
"4","2009","Employed","Couple + C. LE and GT 16","119","0.137705849484033","0.114899687287953","0.160512011680113"
"5","2009","Not Employed","1-pers.-HH","241","0.165130337893335","0.146084747592078","0.184175928194592"
"5","2009","Not Employed","(Married) couple without C. ","595","0.166825719514284","0.154227199555695","0.179424239472873"
"5","2009","Not Employed","Single parent ","55","0.237333949578622","0.188535749221402","0.286132149935842"
"5","2009","Not Employed","Couple + C. LE 16 ","85","0.239038187878937","0.198442468847305","0.279633906910569"
"5","2009","Not Employed","Couple + C. GT 16 ","169","0.196744397210889","0.169764323351937","0.223724471069842"
"5","2009","Not Employed","Couple + C. LE and GT 16","71","0.252596150620835","0.20359168602134","0.301600615220331"
"5","2009","Employed","1-pers.-HH","317","0.210068888820723","0.188970365486941","0.231167412154505"
"5","2009","Employed","(Married) couple without C. ","688","0.221665831036918","0.207463921682089","0.235867740391748"
"5","2009","Employed","Single parent ","157","0.249290560057345","0.217266386028304","0.281314734086386"
"5","2009","Employed","Couple + C. LE 16 ","563","0.238359789608242","0.221404932982721","0.255314646233763"
"5","2009","Employed","Couple + C. GT 16 ","468","0.209502244896142","0.192942686175305","0.226061803616978"
"5","2009","Employed","Couple + C. LE and GT 16","189","0.245625838229721","0.217136738752521","0.274114937706922"
"6","2009","Not Employed","1-pers.-HH","75","0.0478601384289777","0.0369102671963048","0.0588100096616507"
"6","2009","Not Employed","(Married) couple without C. ","194","0.0528000592956804","0.045242907709157","0.0603572108822038"
"6","2009","Not Employed","Single parent ","32","0.118235306696242","0.0812007961728019","0.155269817219683"
"6","2009","Not Employed","Couple + C. LE 16 ","30","0.0713878858778345","0.0468806350616026","0.0958951366940663"
"6","2009","Not Employed","Couple + C. GT 16 ","88","0.107593145274593","0.0865631673800981","0.128623123169088"
"6","2009","Not Employed","Couple + C. LE and GT 16","36","0.0961033065454792","0.0628623751847956","0.129344237906163"
"6","2009","Employed","1-pers.-HH","159","0.109752011118251","0.0935623288259779","0.125941693410524"
"6","2009","Employed","(Married) couple without C. ","335","0.108344603901109","0.0977174620974442","0.118971745704775"
"6","2009","Employed","Single parent ","69","0.100114181299539","0.0778948703866441","0.122333492212434"
"6","2009","Employed","Couple + C. LE 16 ","252","0.116085481081273","0.103338810000131","0.128832152162414"
"6","2009","Employed","Couple + C. GT 16 ","248","0.117587537955051","0.104480016911565","0.130695058998537"
"6","2009","Employed","Couple + C. LE and GT 16","94","0.117546893051134","0.0962311886061217","0.138862597496146"
"7","2009","Not Employed","1-pers.-HH","48","0.0344152159047209","0.0250645590654246","0.0437658727440171"
"7","2009","Not Employed","(Married) couple without C. ","138","0.0376185281902599","0.0311887702413347","0.044048286139185"
"7","2009","Not Employed","Single parent ","20","","",""
"7","2009","Not Employed","Couple + C. LE 16 ","12","","",""
"7","2009","Not Employed","Couple + C. GT 16 ","64","0.0757355015437548","0.0577793627145434","0.0936916403729663"
"7","2009","Not Employed","Couple + C. LE and GT 16","26","","",""
"7","2009","Employed","1-pers.-HH","133","0.0996254640104771","0.0841132651856654","0.115137662835289"
"7","2009","Employed","(Married) couple without C. ","247","0.0719085631509195","0.063075730551133","0.0807413957507061"
"7","2009","Employed","Single parent ","58","0.0818275347468157","0.0615366516849492","0.102118417808682"
"7","2009","Employed","Couple + C. LE 16 ","230","0.0899098320209232","0.0785270479573805","0.101292616084466"
"7","2009","Employed","Couple + C. GT 16 ","233","0.100653659902489","0.0884108143739274","0.11289650543105"
"7","2009","Employed","Couple + C. LE and GT 16","81","0.0825368102948254","0.0643244405283418","0.100749180061309"
"8","2009","Not Employed","1-pers.-HH","28","","",""
"8","2009","Not Employed","(Married) couple without C. ","66","0.0232337884542501","0.0181431128067486","0.0283244641017516"
"8","2009","Not Employed","Single parent ","14","","",""
"8","2009","Not Employed","Couple + C. LE 16 ","14","","",""
"8","2009","Not Employed","Couple + C. GT 16 ","23","","",""
"8","2009","Not Employed","Couple + C. LE and GT 16","7","","",""
"8","2009","Employed","1-pers.-HH","72","0.0459285085649073","0.0350865382739664","0.0567704788558481"
"8","2009","Employed","(Married) couple without C. ","106","0.0384037800963509","0.0318332914029888","0.044974268789713"
"8","2009","Employed","Single parent ","44","0.0812992895888079","0.0610681902080335","0.101530388969582"
"8","2009","Employed","Couple + C. LE 16 ","76","0.0275988778058058","0.0210800256698379","0.0341177299417737"
"8","2009","Employed","Couple + C. GT 16 ","104","0.0454519288175113","0.0369761588837977","0.0539276987512249"
"8","2009","Employed","Couple + C. LE and GT 16","39","0.0449890228938526","0.0312705504087201","0.0587074953789852"
"9","2009","Not Employed","1-pers.-HH","3","","",""
"9","2009","Not Employed","(Married) couple without C. ","15","","",""
"9","2009","Not Employed","Single parent ","2","","",""
"9","2009","Not Employed","Couple + C. LE 16 ","1","","",""
"9","2009","Not Employed","Couple + C. GT 16 ","7","","",""
"9","2009","Not Employed","Couple + C. LE and GT 16","5","","",""
"9","2009","Employed","1-pers.-HH","7","","",""
"9","2009","Employed","(Married) couple without C. ","14","","",""
"9","2009","Employed","Single parent ","6","","",""
"9","2009","Employed","Couple + C. LE 16 ","13","","",""
"9","2009","Employed","Couple + C. GT 16 ","21","","",""
"9","2009","Employed","Couple + C. LE and GT 16","4","","",""
"10 Very willing to take risks","2009","Not Employed","1-pers.-HH","5","","",""
"10 Very willing to take risks","2009","Not Employed","(Married) couple without C. ","7","","",""
"10 Very willing to take risks","2009","Not Employed","Single parent ","4","","",""
"10 Very willing to take risks","2009","Not Employed","Couple + C. LE 16 ","1","","",""
"10 Very willing to take risks","2009","Not Employed","Couple + C. GT 16 ","2","","",""
"10 Very willing to take risks","2009","Not Employed","Couple + C. LE and GT 16","2","","",""
"10 Very willing to take risks","2009","Employed","1-pers.-HH","6","","",""
"10 Very willing to take risks","2009","Employed","(Married) couple without C. ","9","","",""
"10 Very willing to take risks","2009","Employed","Single parent ","2","","",""
"10 Very willing to take risks","2009","Employed","Couple + C. LE 16 ","6","","",""
"10 Very willing to take risks","2009","Employed","Couple + C. GT 16 ","11","","",""
"10 Very willing to take risks","2009","Employed","Couple + C. LE and GT 16","6","","",""
"0 Not at all Willing to take risks","2010","Not Employed","1-pers.-HH","167","0.129653486668661","0.111981248532722","0.1473257248046"
"0 Not at all Willing to take risks","2010","Not Employed","(Married) couple without C. ","316","0.12071684043561","0.109377226271988","0.132056454599232"
"0 Not at all Willing to take risks","2010","Not Employed","Single parent ","61","0.0893796465830825","0.0681694994204953","0.11058979374567"
"0 Not at all Willing to take risks","2010","Not Employed","Couple + C. LE 16 ","143","0.0894286752229684","0.0760166709396194","0.102840679506317"
"0 Not at all Willing to take risks","2010","Not Employed","Couple + C. GT 16 ","42","0.0665504971775011","0.0487483794221012","0.0843526149329011"
"0 Not at all Willing to take risks","2010","Not Employed","Couple + C. LE and GT 16","23","","",""
"0 Not at all Willing to take risks","2010","Employed","1-pers.-HH","31","0.0171267632127871","0.0102236567920217","0.0240298696335524"
"0 Not at all Willing to take risks","2010","Employed","(Married) couple without C. ","132","0.0470495541760566","0.0396527581248221","0.0544463502272912"
"0 Not at all Willing to take risks","2010","Employed","Single parent ","82","0.0411707971696009","0.0313739843140967","0.050967610025105"
"0 Not at all Willing to take risks","2010","Employed","Couple + C. LE 16 ","246","0.0387318778137389","0.0338576436186861","0.0436061120087917"
"0 Not at all Willing to take risks","2010","Employed","Couple + C. GT 16 ","69","0.0415021177129062","0.0330240443814644","0.049980191044348"
"0 Not at all Willing to take risks","2010","Employed","Couple + C. LE and GT 16","41","0.0324186241822575","0.0221104296960802","0.0427268186684348"
"1","2010","Not Employed","1-pers.-HH","134","0.100730715132606","0.0848971323657612","0.11656429789945"
"1","2010","Not Employed","(Married) couple without C. ","248","0.0801918745673091","0.0707390026434841","0.0896447464911341"
"1","2010","Not Employed","Single parent ","36","0.0603951708236073","0.0426847281796778","0.0781056134675367"
"1","2010","Not Employed","Couple + C. LE 16 ","93","0.055051892985839","0.0443320503968796","0.0657717355747984"
"1","2010","Not Employed","Couple + C. GT 16 ","50","0.057957557417051","0.0412681516045723","0.0746469632295298"
"1","2010","Not Employed","Couple + C. LE and GT 16","26","","",""
"1","2010","Employed","1-pers.-HH","56","0.0427854045667793","0.0320180095841035","0.053552799549455"
"1","2010","Employed","(Married) couple without C. ","165","0.0527632731625315","0.0449537258929052","0.0605728204321577"
"1","2010","Employed","Single parent ","65","0.0438511531125869","0.0337546075514178","0.053947698673756"
"1","2010","Employed","Couple + C. LE 16 ","224","0.0454652974366965","0.0402028747950895","0.0507277200783036"
"1","2010","Employed","Couple + C. GT 16 ","91","0.0484057126311443","0.0392826494377222","0.0575287758245665"
"1","2010","Employed","Couple + C. LE and GT 16","32","0.041375125765275","0.0297837342737673","0.0529665172567828"
"2","2010","Not Employed","1-pers.-HH","208","0.159863852016128","0.140584016242703","0.179143687789553"
"2","2010","Not Employed","(Married) couple without C. ","452","0.144931232762047","0.132678541659118","0.157183923864975"
"2","2010","Not Employed","Single parent ","71","0.0860770066394158","0.0652247016401541","0.106929311638677"
"2","2010","Not Employed","Couple + C. LE 16 ","232","0.153764375929524","0.136810390056225","0.170718361802822"
"2","2010","Not Employed","Couple + C. GT 16 ","91","0.131825191833284","0.107662050241321","0.155988333425246"
"2","2010","Not Employed","Couple + C. LE and GT 16","57","0.0955031438235858","0.069237508040119","0.121768779607053"
"2","2010","Employed","1-pers.-HH","150","0.113686787542481","0.0967976770754783","0.130575898009483"
"2","2010","Employed","(Married) couple without C. ","381","0.126091600816332","0.11449563930811","0.137687562324555"
"2","2010","Employed","Single parent ","180","0.100843435316338","0.0859956724378796","0.115691198194795"
"2","2010","Employed","Couple + C. LE 16 ","663","0.113179984555512","0.10517699216731","0.121182976943715"
"2","2010","Employed","Couple + C. GT 16 ","239","0.102710558813613","0.0898060854481171","0.115615032179108"
"2","2010","Employed","Couple + C. LE and GT 16","115","0.104558541956004","0.08674952604426","0.122367557867748"
"3","2010","Not Employed","1-pers.-HH","241","0.157475831868907","0.138313361453109","0.176638302284705"
"3","2010","Not Employed","(Married) couple without C. ","525","0.168525585586289","0.155496697987205","0.181554473185372"
"3","2010","Not Employed","Single parent ","70","0.102512177282528","0.0799615981374037","0.125062756427652"
"3","2010","Not Employed","Couple + C. LE 16 ","256","0.14058158840059","0.124244868996593","0.156918307804588"
"3","2010","Not Employed","Couple + C. GT 16 ","116","0.138457488186686","0.113788735941185","0.163126240432187"
"3","2010","Not Employed","Couple + C. LE and GT 16","54","0.117958528648236","0.089132505653969","0.146784551642503"
"3","2010","Employed","1-pers.-HH","220","0.170490456475028","0.150481755334266","0.19049915761579"
"3","2010","Employed","(Married) couple without C. ","528","0.169514389346074","0.15640748681094","0.182621291881207"
"3","2010","Employed","Single parent ","190","0.128267424851075","0.111779371919682","0.144755477782468"
"3","2010","Employed","Couple + C. LE 16 ","870","0.151412897294756","0.142358084127817","0.160467710461695"
"3","2010","Employed","Couple + C. GT 16 ","317","0.133607538968319","0.119145175386563","0.148069902550074"
"3","2010","Employed","Couple + C. LE and GT 16","141","0.122252718673172","0.103186894959324","0.141318542387021"
"4","2010","Not Employed","1-pers.-HH","116","0.0813975891472165","0.0670121567837772","0.0957830215106558"
"4","2010","Not Employed","(Married) couple without C. ","323","0.0952009483731629","0.0849857530354961","0.10541614371083"
"4","2010","Not Employed","Single parent ","63","0.101050047784384","0.0786426353890348","0.123457460179734"
"4","2010","Not Employed","Couple + C. LE 16 ","163","0.0979365651250047","0.0839667945543153","0.111906335695694"
"4","2010","Not Employed","Couple + C. GT 16 ","68","0.0998207687140268","0.0784103306924256","0.121231206735628"
"4","2010","Not Employed","Couple + C. LE and GT 16","44","0.0886597878642106","0.0632571297319748","0.114062445996446"
"4","2010","Employed","1-pers.-HH","127","0.0873415351554375","0.0723197093760128","0.102363360934862"
"4","2010","Employed","(Married) couple without C. ","332","0.111368104609369","0.100378752420303","0.122357456798436"
"4","2010","Employed","Single parent ","157","0.102221480960622","0.0872840731895184","0.117158888731726"
"4","2010","Employed","Couple + C. LE 16 ","614","0.105932959696189","0.0981588539987579","0.11370706539362"
"4","2010","Employed","Couple + C. GT 16 ","207","0.0963329371226247","0.0837911885976475","0.108874685647602"
"4","2010","Employed","Couple + C. LE and GT 16","106","0.0729735159814083","0.0578354543021031","0.0881115776607134"
"5","2010","Not Employed","1-pers.-HH","274","0.206261723892224","0.184975366902508","0.227548080881941"
"5","2010","Not Employed","(Married) couple without C. ","617","0.178391206921102","0.165066145143931","0.191716268698273"
"5","2010","Not Employed","Single parent ","156","0.227631850677373","0.196458435657899","0.258805265696847"
"5","2010","Not Employed","Couple + C. LE 16 ","386","0.191006337481659","0.172530899258805","0.209481775704514"
"5","2010","Not Employed","Couple + C. GT 16 ","139","0.185389222161703","0.157632516507579","0.213145927815827"
"5","2010","Not Employed","Couple + C. LE and GT 16","82","0.162494436603212","0.129526736463382","0.195462136743041"
"5","2010","Employed","1-pers.-HH","293","0.227798140558203","0.205483048844922","0.250113232271484"
"5","2010","Employed","(Married) couple without C. ","630","0.196190294500371","0.182318069903546","0.210062519097196"
"5","2010","Employed","Single parent ","370","0.231551855522434","0.210752448032755","0.252351263012113"
"5","2010","Employed","Couple + C. LE 16 ","1253","0.196455776508666","0.18641916443127","0.206492388586062"
"5","2010","Employed","Couple + C. GT 16 ","430","0.20240105294707","0.185321947076482","0.219480158817658"
"5","2010","Employed","Couple + C. LE and GT 16","262","0.201780901929479","0.178422525637661","0.225139278221297"
"6","2010","Not Employed","1-pers.-HH","86","0.0558967298740583","0.0438114612114763","0.0679819985366402"
"6","2010","Not Employed","(Married) couple without C. ","274","0.0824431556118926","0.0728702503078939","0.0920160609158913"
"6","2010","Not Employed","Single parent ","59","0.0653606461076999","0.0469852847330809","0.083736007482319"
"6","2010","Not Employed","Couple + C. LE 16 ","150","0.0890952479834128","0.0757058190545585","0.102484676912267"
"6","2010","Not Employed","Couple + C. GT 16 ","87","0.106352143280212","0.0843326695397804","0.128371617020644"
"6","2010","Not Employed","Couple + C. LE and GT 16","54","0.107579734441609","0.0798895723033397","0.135269896579879"
"6","2010","Employed","1-pers.-HH","161","0.121547765227435","0.104162123233639","0.138933407221231"
"6","2010","Employed","(Married) couple without C. ","367","0.106867406586331","0.0960751730756901","0.117659640096972"
"6","2010","Employed","Single parent ","171","0.110308495103455","0.0948615092330005","0.12575548097391"
"6","2010","Employed","Couple + C. LE 16 ","705","0.117635872857318","0.10949738618286","0.125774359531776"
"6","2010","Employed","Couple + C. GT 16 ","269","0.120804680739805","0.106951451351389","0.134657910128222"
"6","2010","Employed","Couple + C. LE and GT 16","143","0.138789604514635","0.118667441426788","0.158911767602481"
"7","2010","Not Employed","1-pers.-HH","87","0.0604867058039731","0.0479456301057509","0.0730277815021953"
