"plh0204_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"8","2008","Not Employed","Other degree","20","","",""
"8","2008","Not Employed","no degree/no degree yet","39","0.079216266289078","0.053042125100874","0.105390407477282"
"8","2008","Employed","lower secondary degree","251","0.0821294353407087","0.0721674571404872","0.0920914135409303"
"8","2008","Employed","secondary school degree","315","0.0720437870945463","0.0642185791544447","0.0798689950346479"
"8","2008","Employed","college entrance qualification","311","0.0729730077681645","0.0646990689996074","0.0812469465367216"
"8","2008","Employed","Other degree","49","0.0738993114163649","0.0516692033313368","0.096129419501393"
"8","2008","Employed","no degree/no degree yet","14","","",""
"9","2008","Not Employed","lower secondary degree","35","0.00953212646643474","0.00634611981977824","0.0127181331130912"
"9","2008","Not Employed","secondary school degree","28","","",""
"9","2008","Not Employed","college entrance qualification","26","","",""
"9","2008","Not Employed","Other degree","9","","",""
"9","2008","Not Employed","no degree/no degree yet","17","","",""
"9","2008","Employed","lower secondary degree","71","0.0267597688711919","0.0209043677323163","0.0326151700100675"
"9","2008","Employed","secondary school degree","87","0.0217597291885015","0.0173441935984802","0.0261752647785229"
"9","2008","Employed","college entrance qualification","73","0.0246327857787838","0.0197018899145644","0.0295636816430032"
"9","2008","Employed","Other degree","16","","",""
"9","2008","Employed","no degree/no degree yet","6","","",""
"10 Very willing to take risks","2008","Not Employed","lower secondary degree","37","0.0129345001188427","0.009229575349491","0.0166394248881944"
"10 Very willing to take risks","2008","Not Employed","secondary school degree","13","","",""
"10 Very willing to take risks","2008","Not Employed","college entrance qualification","7","","",""
"10 Very willing to take risks","2008","Not Employed","Other degree","7","","",""
"10 Very willing to take risks","2008","Not Employed","no degree/no degree yet","7","","",""
"10 Very willing to take risks","2008","Employed","lower secondary degree","57","0.0192792248839331","0.0142901167206505","0.0242683330472158"
"10 Very willing to take risks","2008","Employed","secondary school degree","44","0.0113504864934302","0.00814449552504715","0.0145564774618132"
"10 Very willing to take risks","2008","Employed","college entrance qualification","25","","",""
"10 Very willing to take risks","2008","Employed","Other degree","13","","",""
"10 Very willing to take risks","2008","Employed","no degree/no degree yet","1","","",""
"0 Not at all Willing to take risks","2009","Not Employed","lower secondary degree","582","0.198927975659321","0.185239432236285","0.212616519082357"
"0 Not at all Willing to take risks","2009","Not Employed","secondary school degree","153","0.122494807625503","0.105496109396986","0.139493505854021"
"0 Not at all Willing to take risks","2009","Not Employed","college entrance qualification","97","0.0892857311019022","0.0735281384070637","0.105043323796741"
"0 Not at all Willing to take risks","2009","Not Employed","Other degree","85","0.283571334807883","0.235871302649629","0.331271366966137"
"0 Not at all Willing to take risks","2009","Not Employed","no degree/no degree yet","39","0.145906385153932","0.109287605295133","0.182525165012731"
"0 Not at all Willing to take risks","2009","Employed","lower secondary degree","229","0.0802556899358483","0.069950311811181","0.0905610680605157"
"0 Not at all Willing to take risks","2009","Employed","secondary school degree","214","0.052417251497903","0.0454994090254582","0.0593350939703479"
"0 Not at all Willing to take risks","2009","Employed","college entrance qualification","128","0.0291541015407874","0.0236871940523822","0.0346210090291925"
"0 Not at all Willing to take risks","2009","Employed","Other degree","53","0.129324255081518","0.0987591557617749","0.15988935440126"
"0 Not at all Willing to take risks","2009","Employed","no degree/no degree yet","10","","",""
"1","2009","Not Employed","lower secondary degree","384","0.12824230912633","0.116776965321715","0.139707652930946"
"1","2009","Not Employed","secondary school degree","144","0.105375755365754","0.0894565033231889","0.121295007408318"
"1","2009","Not Employed","college entrance qualification","94","0.084195348548307","0.0688508308461593","0.0995398662504547"
"1","2009","Not Employed","Other degree","38","0.113936067392147","0.0803109218275235","0.147561212956771"
"1","2009","Not Employed","no degree/no degree yet","20","","",""
"1","2009","Employed","lower secondary degree","190","0.0675818928505379","0.0580602259262845","0.0771035597747914"
"1","2009","Employed","secondary school degree","227","0.0496176238641646","0.0428771234217564","0.0563581243065727"
"1","2009","Employed","college entrance qualification","192","0.0538193025048312","0.0464864522183131","0.0611521527913493"
"1","2009","Employed","Other degree","29","","",""
"1","2009","Employed","no degree/no degree yet","8","","",""
"2","2009","Not Employed","lower secondary degree","593","0.174341753140634","0.161331840218777","0.187351666062491"
"2","2009","Not Employed","secondary school degree","235","0.166244505796475","0.146941498197238","0.185547513395712"
"2","2009","Not Employed","college entrance qualification","195","0.134556763198395","0.115699449298998","0.153414077097791"
"2","2009","Not Employed","Other degree","51","0.146735483620613","0.10928905123771","0.184181916003516"
"2","2009","Not Employed","no degree/no degree yet","34","0.104667078809223","0.0729121377086536","0.136422019909793"
"2","2009","Employed","lower secondary degree","321","0.114117572649101","0.102057309985862","0.126177835312341"
"2","2009","Employed","secondary school degree","580","0.149841047880399","0.138762306100324","0.160919789660474"
"2","2009","Employed","college entrance qualification","518","0.127276453762266","0.116446437131578","0.138106470392954"
"2","2009","Employed","Other degree","50","0.0997367575951278","0.0724425822429472","0.127030932947308"
"2","2009","Employed","no degree/no degree yet","10","","",""
"3","2009","Not Employed","lower secondary degree","509","0.138787480773638","0.126932418562987","0.150642542984288"
"3","2009","Not Employed","secondary school degree","241","0.159802107237188","0.140803838722435","0.178800375751941"
"3","2009","Not Employed","college entrance qualification","223","0.178553407999457","0.157390199604363","0.19971661639455"
"3","2009","Not Employed","Other degree","62","0.162765705781716","0.123699072258795","0.201832339304636"
"3","2009","Not Employed","no degree/no degree yet","49","0.123696129717437","0.089543873219345","0.157848386215529"
"3","2009","Employed","lower secondary degree","412","0.146768232205433","0.133345466785272","0.160190997625594"
"3","2009","Employed","secondary school degree","668","0.161391482324225","0.149972039536489","0.172810925111961"
"3","2009","Employed","college entrance qualification","638","0.169932391249196","0.157728128151896","0.182136654346496"
"3","2009","Employed","Other degree","79","0.152758044046401","0.119989030564349","0.185527057528453"
"3","2009","Employed","no degree/no degree yet","15","","",""
"4","2009","Not Employed","lower secondary degree","310","0.0868047608115533","0.0771503201971123","0.0964592014259943"
"4","2009","Not Employed","secondary school degree","143","0.092010733581744","0.0770245316374366","0.106996935526051"
"4","2009","Not Employed","college entrance qualification","155","0.109429343182251","0.0921785583808971","0.126680127983604"
"4","2009","Not Employed","Other degree","30","0.0976576003232207","0.0662424069326989","0.129072793713743"
"4","2009","Not Employed","no degree/no degree yet","46","0.109107721553929","0.0767666560708508","0.141448787037008"
"4","2009","Employed","lower secondary degree","309","0.124303273357","0.111788856820567","0.136817689893433"
"4","2009","Employed","secondary school degree","465","0.115931490188256","0.105994184650487","0.125868795726026"
"4","2009","Employed","college entrance qualification","488","0.138412607699065","0.127191021839826","0.149634193558305"
"4","2009","Employed","Other degree","66","0.132501645209005","0.101619848425177","0.163383441992833"
"4","2009","Employed","no degree/no degree yet","18","","",""
"5","2009","Not Employed","lower secondary degree","559","0.165755026856288","0.153003749947239","0.178506303765337"
"5","2009","Not Employed","secondary school degree","278","0.199552679465367","0.178830895769778","0.220274463160955"
"5","2009","Not Employed","college entrance qualification","235","0.200319503156023","0.17820243074649","0.222436575565556"
"5","2009","Not Employed","Other degree","48","0.114255333629088","0.0805891765570194","0.147921490701157"
"5","2009","Not Employed","no degree/no degree yet","74","0.189667860253678","0.149000836675002","0.230334883832354"
"5","2009","Employed","lower secondary degree","632","0.263109323434919","0.246407568380124","0.279811078489715"
"5","2009","Employed","secondary school degree","923","0.22978794304494","0.216729429364365","0.242846456725515"
"5","2009","Employed","college entrance qualification","661","0.179099151889446","0.166639415315762","0.19155888846313"
"5","2009","Employed","Other degree","98","0.220318210520735","0.182566078015766","0.258070343025704"
"5","2009","Employed","no degree/no degree yet","28","","",""
"6","2009","Not Employed","lower secondary degree","153","0.0478558623581553","0.0405361764443319","0.0551755482719788"
"6","2009","Not Employed","secondary school degree","104","0.0582721742175303","0.0461263976010357","0.0704179508340248"
"6","2009","Not Employed","college entrance qualification","131","0.101717749488882","0.0850140545026342","0.118421444475129"
"6","2009","Not Employed","Other degree","13","","",""
"6","2009","Not Employed","no degree/no degree yet","46","0.109147207995089","0.0768010077263926","0.141493408263786"
"6","2009","Employed","lower secondary degree","219","0.0770254505117678","0.0669118813955314","0.0871390196280043"
"6","2009","Employed","secondary school degree","389","0.11206775619385","0.102276120991878","0.121859391395822"
"6","2009","Employed","college entrance qualification","483","0.149940926415377","0.138339767062672","0.161542085768082"
"6","2009","Employed","Other degree","31","0.0704315331496217","0.0471247756160172","0.0937382906832261"
"6","2009","Employed","no degree/no degree yet","18","","",""
"7","2009","Not Employed","lower secondary degree","106","0.0331348490939734","0.0269972435162829","0.0392724546716639"
"7","2009","Not Employed","secondary school degree","81","0.0558357942854151","0.0439312687259274","0.0677403198449028"
"7","2009","Not Employed","college entrance qualification","86","0.0660757704507955","0.0523484835754211","0.07980305732617"
"7","2009","Not Employed","Other degree","6","","",""
"7","2009","Not Employed","no degree/no degree yet","30","0.0983442561775748","0.0674548997672491","0.129233612587901"
"7","2009","Employed","lower secondary degree","216","0.0745141715836104","0.0645533127429587","0.0844750304242621"
"7","2009","Employed","secondary school degree","322","0.0790546471184537","0.0706792461899599","0.0874300480469476"
"7","2009","Employed","college entrance qualification","380","0.107506774316256","0.0974412332865838","0.117572315345927"
"7","2009","Employed","Other degree","35","0.0733767335532574","0.0496253789738929","0.0971280881326219"
"7","2009","Employed","no degree/no degree yet","17","","",""
"8","2009","Not Employed","lower secondary degree","53","0.0186613829000042","0.014020988645401","0.0233017771546073"
"8","2009","Not Employed","secondary school degree","34","0.0247460430004662","0.0166914478033689","0.0328006381975636"
"8","2009","Not Employed","college entrance qualification","36","0.0277739147688274","0.0186934107643907","0.0368544187732641"
"8","2009","Not Employed","Other degree","5","","",""
"8","2009","Not Employed","no degree/no degree yet","15","","",""
"8","2009","Employed","lower secondary degree","107","0.0415580461381388","0.0339879232655444","0.0491281690107333"
"8","2009","Employed","secondary school degree","161","0.0410710750203659","0.0349109969276829","0.0472311531130488"
"8","2009","Employed","college entrance qualification","127","0.0392082572789842","0.0329012962962326","0.0455152182617358"
"8","2009","Employed","Other degree","17","","",""
"8","2009","Employed","no degree/no degree yet","6","","",""
"9","2009","Not Employed","lower secondary degree","9","","",""
"9","2009","Not Employed","secondary school degree","10","","",""
"9","2009","Not Employed","college entrance qualification","5","","",""
"9","2009","Not Employed","Other degree","1","","",""
"9","2009","Not Employed","no degree/no degree yet","4","","",""
"9","2009","Employed","lower secondary degree","20","","",""
"9","2009","Employed","secondary school degree","22","","",""
"9","2009","Employed","college entrance qualification","14","","",""
"9","2009","Employed","Other degree","5","","",""
"9","2009","Employed","no degree/no degree yet","","","",""
"10 Very willing to take risks","2009","Not Employed","lower secondary degree","9","","",""
"10 Very willing to take risks","2009","Not Employed","secondary school degree","6","","",""
"10 Very willing to take risks","2009","Not Employed","college entrance qualification","1","","",""
"10 Very willing to take risks","2009","Not Employed","Other degree","4","","",""
"10 Very willing to take risks","2009","Not Employed","no degree/no degree yet","","","",""
"10 Very willing to take risks","2009","Employed","lower secondary degree","15","","",""
"10 Very willing to take risks","2009","Employed","secondary school degree","16","","",""
"10 Very willing to take risks","2009","Employed","college entrance qualification","9","","",""
"10 Very willing to take risks","2009","Employed","Other degree","","","",""
"10 Very willing to take risks","2009","Employed","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2010","Not Employed","lower secondary degree","407","0.139683067201302","0.128143957903039","0.151222176499566"
"0 Not at all Willing to take risks","2010","Not Employed","secondary school degree","155","0.0924469545561879","0.0795874426416075","0.105306466470768"
"0 Not at all Willing to take risks","2010","Not Employed","college entrance qualification","75","0.0564829072909323","0.0452100572892759","0.0677557572925888"
"0 Not at all Willing to take risks","2010","Not Employed","Other degree","92","0.159725811880863","0.13183960850171","0.187612015260016"
"0 Not at all Willing to take risks","2010","Not Employed","no degree/no degree yet","40","0.0769883740162674","0.0548504622164859","0.099126285816049"
"0 Not at all Willing to take risks","2010","Employed","lower secondary degree","184","0.0553055029110848","0.0476076367066152","0.0630033691155544"
"0 Not at all Willing to take risks","2010","Employed","secondary school degree","228","0.0319115304523324","0.0272685081510817","0.036554552753583"
"0 Not at all Willing to take risks","2010","Employed","college entrance qualification","119","0.0179465371489672","0.0143368345957964","0.0215562397021381"
"0 Not at all Willing to take risks","2010","Employed","Other degree","58","0.0754309491272274","0.0583476709641404","0.0925142272903145"
"0 Not at all Willing to take risks","2010","Employed","no degree/no degree yet","9","","",""
"1","2010","Not Employed","lower secondary degree","306","0.09457826780672","0.0848375198690848","0.104319015744355"
"1","2010","Not Employed","secondary school degree","126","0.082389911246234","0.0701829299573799","0.094596892535088"
"1","2010","Not Employed","college entrance qualification","75","0.0339583938126665","0.0251139239438447","0.0428028636814883"
"1","2010","Not Employed","Other degree","55","0.104291532241076","0.0810267393420619","0.12755632514009"
"1","2010","Not Employed","no degree/no degree yet","27","","",""
"1","2010","Employed","lower secondary degree","146","0.0458963994807804","0.0388490214450381","0.0529437775165227"
"1","2010","Employed","secondary school degree","245","0.0403420648738786","0.0351444185975764","0.0455397111501809"
"1","2010","Employed","college entrance qualification","183","0.0419402749327944","0.036489911675751","0.0473906381898378"
"1","2010","Employed","Other degree","51","0.102065763788709","0.082482320231242","0.121649207346177"
"1","2010","Employed","no degree/no degree yet","5","","",""
"2","2010","Not Employed","lower secondary degree","504","0.15447460761368","0.14244467906497","0.166504536162391"
"2","2010","Not Employed","secondary school degree","266","0.157746514165662","0.14156409428291","0.173928934048413"
"2","2010","Not Employed","college entrance qualification","200","0.118018352920676","0.102263844034417","0.133772861806934"
"2","2010","Not Employed","Other degree","98","0.163379214408127","0.135237273051692","0.191521155764563"
"2","2010","Not Employed","no degree/no degree yet","51","0.0870289805985052","0.0636200843050314","0.110437876891979"
"2","2010","Employed","lower secondary degree","345","0.115088135619369","0.104340677064964","0.125835594173774"
"2","2010","Employed","secondary school degree","625","0.108975947193955","0.100744437963798","0.117207456424113"
"2","2010","Employed","college entrance qualification","631","0.124602520751194","0.115622453691148","0.133582587811239"
"2","2010","Employed","Other degree","108","0.102432023991794","0.0828174761072071","0.122046571876381"
"2","2010","Employed","no degree/no degree yet","18","","",""
"3","2010","Not Employed","lower secondary degree","563","0.155473822347805","0.143412182236739","0.16753546245887"
"3","2010","Not Employed","secondary school degree","286","0.149840326695765","0.133994796425219","0.16568585696631"
"3","2010","Not Employed","college entrance qualification","263","0.165522249858336","0.14737395227267","0.183670547444003"
"3","2010","Not Employed","Other degree","94","0.153294050542546","0.125870714691612","0.18071738639348"
"3","2010","Not Employed","no degree/no degree yet","57","0.146119222704178","0.116785121333832","0.175453324074524"
"3","2010","Employed","lower secondary degree","428","0.134487738231647","0.122997779996329","0.145977696466965"
"3","2010","Employed","secondary school degree","833","0.165614527843977","0.155794742109982","0.175434313577973"
"3","2010","Employed","college entrance qualification","838","0.173537936562806","0.163240664293581","0.183835208832031"
"3","2010","Employed","Other degree","116","0.112661292633834","0.0922082073765472","0.133114377891121"
"3","2010","Employed","no degree/no degree yet","29","","",""
"4","2010","Not Employed","lower secondary degree","313","0.085454186162701","0.0761486677131981","0.0947597046122038"
"4","2010","Not Employed","secondary school degree","186","0.100949435312921","0.0875746697746861","0.114324200851156"
"4","2010","Not Employed","college entrance qualification","189","0.113024130641823","0.0975629800290343","0.128485281254612"
"4","2010","Not Employed","Other degree","49","0.0662386774366479","0.0473080462907354","0.0851693085825604"
"4","2010","Not Employed","no degree/no degree yet","48","0.107499761218782","0.0817763586936","0.133223163743964"
"4","2010","Employed","lower secondary degree","296","0.0935507606124046","0.0837437668612515","0.103357754363558"
"4","2010","Employed","secondary school degree","555","0.103208990127391","0.0951723630436374","0.111245617211144"
"4","2010","Employed","college entrance qualification","580","0.107424405916645","0.099004882600905","0.115843929232384"
"4","2010","Employed","Other degree","93","0.0981510054450493","0.0789049807132606","0.117397030176838"
"4","2010","Employed","no degree/no degree yet","16","","",""
"5","2010","Not Employed","lower secondary degree","689","0.192772157246881","0.179641351079914","0.205902963413847"
"5","2010","Not Employed","secondary school degree","425","0.192312114667096","0.174814966172825","0.209809263161367"
"5","2010","Not Employed","college entrance qualification","327","0.211083462766339","0.191156415279499","0.231010510253179"
"5","2010","Not Employed","Other degree","131","0.17034600155897","0.141730207335578","0.198961795782363"
"5","2010","Not Employed","no degree/no degree yet","90","0.145280079258613","0.116015961177328","0.174544197339897"
"5","2010","Employed","lower secondary degree","800","0.233372892420218","0.219128045617117","0.247617739223319"
"5","2010","Employed","secondary school degree","1220","0.226010131743126","0.214961690219252","0.237058573267"
"5","2010","Employed","college entrance qualification","942","0.168028278292861","0.157862070293565","0.178194486292158"
"5","2010","Employed","Other degree","203","0.198110735161351","0.172327467629895","0.223894002692807"
"5","2010","Employed","no degree/no degree yet","55","0.209813416316037","0.155886264050743","0.263740568581331"
"6","2010","Not Employed","lower secondary degree","246","0.0664589256737016","0.058167780033223","0.0747500713141802"
"6","2010","Not Employed","secondary school degree","173","0.0745492620192963","0.0628881357285273","0.0862103883100653"
"6","2010","Not Employed","college entrance qualification","168","0.0950675140930517","0.0807448278172466","0.109390200368857"
"6","2010","Not Employed","Other degree","38","0.0589375680931403","0.0410110208122064","0.0768641153740742"
"6","2010","Not Employed","no degree/no degree yet","74","0.135856607389532","0.107401922350153","0.164311292428911"
"6","2010","Employed","lower secondary degree","346","0.103127985479783","0.0928857679307011","0.113370203028865"
"6","2010","Employed","secondary school degree","637","0.121313133421848","0.112688504724525","0.129937762119171"
"6","2010","Employed","college entrance qualification","680","0.120709981924278","0.111851665616954","0.129568298231602"
"6","2010","Employed","Other degree","113","0.128516639715663","0.106867732410675","0.150165547020651"
"6","2010","Employed","no degree/no degree yet","19","","",""
"7","2010","Not Employed","lower secondary degree","197","0.05314740581787","0.045680281318438","0.060614530317302"
"7","2010","Not Employed","secondary school degree","166","0.078897145601023","0.066928999528487","0.0908652916735589"
"7","2010","Not Employed","college entrance qualification","164","0.120843814712534","0.104927388804368","0.1367602406207"
"7","2010","Not Employed","Other degree","46","0.0446263119958779","0.0289091740964936","0.0603434498952622"
"7","2010","Not Employed","no degree/no degree yet","79","0.144831756186676","0.115605164351227","0.174058348022126"
"7","2010","Employed","lower secondary degree","388","0.0993246958054997","0.0892518255047502","0.109397566106249"
"7","2010","Employed","secondary school degree","624","0.111519401997182","0.10320428011297","0.119834523881395"
"7","2010","Employed","college entrance qualification","718","0.143151319648663","0.13362855033294","0.152674088964386"
"7","2010","Employed","Other degree","71","0.0743948375743865","0.0574197886574139","0.0913698864913591"
"7","2010","Employed","no degree/no degree yet","30","0.20994713149188","0.15600736235341","0.26388690063035"
"8","2010","Not Employed","lower secondary degree","180","0.0414673537939232","0.0348310266674997","0.0481036809203467"
"8","2010","Not Employed","secondary school degree","110","0.0466164972876602","0.0372571447352858","0.0559758498400346"
"8","2010","Not Employed","college entrance qualification","118","0.0637162508268714","0.0517893070999119","0.0756431945538308"
"8","2010","Not Employed","Other degree","34","0.0465017050707587","0.0304734691619516","0.0625299409795658"
"8","2010","Not Employed","no degree/no degree yet","55","0.0801881046375501","0.0576340318066191","0.102742177468481"
"8","2010","Employed","lower secondary degree","320","0.0863531867151028","0.0768936721741074","0.0958127012560983"
"8","2010","Employed","secondary school degree","392","0.0671531599069267","0.060541540764525","0.0737647790493283"
"8","2010","Employed","college entrance qualification","391","0.0772668072440275","0.0700066157616355","0.0845269987264194"
"8","2010","Employed","Other degree","59","0.0628454936325874","0.0471465865042166","0.0785444007609583"
"8","2010","Employed","no degree/no degree yet","22","","",""
"9","2010","Not Employed","lower secondary degree","26","","",""
"9","2010","Not Employed","secondary school degree","36","0.0149184976635435","0.00953653353522775","0.0203004617918593"
"9","2010","Not Employed","college entrance qualification","20","","",""
"9","2010","Not Employed","Other degree","11","","",""
"9","2010","Not Employed","no degree/no degree yet","9","","",""
"9","2010","Employed","lower secondary degree","66","0.0201233959092142","0.015394314146855","0.0248524776715735"
"9","2010","Employed","secondary school degree","80","0.0101605894728282","0.00751141078675868","0.0128097681588976"
"9","2010","Employed","college entrance qualification","77","0.0183868459480289","0.0147339498177462","0.0220397420783116"
"9","2010","Employed","Other degree","19","","",""
"9","2010","Employed","no degree/no degree yet","5","","",""
"10 Very willing to take risks","2010","Not Employed","lower secondary degree","36","0.00970800223132823","0.00644424581394023","0.0129717586487162"
"10 Very willing to take risks","2010","Not Employed","secondary school degree","20","","",""
"10 Very willing to take risks","2010","Not Employed","college entrance qualification","12","","",""
"10 Very willing to take risks","2010","Not Employed","Other degree","15","","",""
"10 Very willing to take risks","2010","Not Employed","no degree/no degree yet","27","","",""
"10 Very willing to take risks","2010","Employed","lower secondary degree","68","0.013369306814896","0.00950143343273582","0.0172371801970562"
"10 Very willing to take risks","2010","Employed","secondary school degree","66","0.0137905229665549","0.0107098586149379","0.0168711873181719"
"10 Very willing to take risks","2010","Employed","college entrance qualification","37","0.00700509162973488","0.00473734807728659","0.00927283518218318"
"10 Very willing to take risks","2010","Employed","Other degree","27","","",""
"10 Very willing to take risks","2010","Employed","no degree/no degree yet","11","","",""
"0 Not at all Willing to take risks","2011","Not Employed","lower secondary degree","403","0.11794451175156","0.107697422456068","0.128191601047051"
"0 Not at all Willing to take risks","2011","Not Employed","secondary school degree","90","0.0684411850906514","0.0564488248090025","0.0804335453723004"
"0 Not at all Willing to take risks","2011","Not Employed","college entrance qualification","55","0.0336572736216509","0.0245699983319399","0.0427445489113619"
"0 Not at all Willing to take risks","2011","Not Employed","Other degree","73","0.137133834188892","0.107596366552335","0.166671301825449"
"0 Not at all Willing to take risks","2011","Not Employed","no degree/no degree yet","25","","",""
"0 Not at all Willing to take risks","2011","Employed","lower secondary degree","115","0.0378318668537482","0.0308987167763715","0.044765016931125"
"0 Not at all Willing to take risks","2011","Employed","secondary school degree","131","0.0253348789105557","0.0207236242381414","0.0299461335829701"
"0 Not at all Willing to take risks","2011","Employed","college entrance qualification","61","0.0145378265921003","0.0108953360007612","0.0181803171834394"
"0 Not at all Willing to take risks","2011","Employed","Other degree","36","0.060372490915646","0.0416398201699481","0.079105161661344"
"0 Not at all Willing to take risks","2011","Employed","no degree/no degree yet","10","","",""
"1","2011","Not Employed","lower secondary degree","313","0.0907802710896767","0.0816529387926332","0.0999076033867201"
"1","2011","Not Employed","secondary school degree","108","0.0776192524267832","0.0649111528367393","0.0903273520168272"
"1","2011","Not Employed","college entrance qualification","64","0.0357537774582678","0.0263979206472741","0.0451096342692615"
"1","2011","Not Employed","Other degree","55","0.106628275604323","0.0801261002220724","0.133130450986574"
"1","2011","Not Employed","no degree/no degree yet","32","0.084804777686951","0.0574691736288493","0.112140381745053"
"1","2011","Employed","lower secondary degree","122","0.0441552920010209","0.0366897510685867","0.0516208329334552"
"1","2011","Employed","secondary school degree","152","0.0327527238263328","0.0275296706348774","0.0379757770177881"
"1","2011","Employed","college entrance qualification","132","0.0261387284816991","0.0212833902001714","0.0309940667632269"
"1","2011","Employed","Other degree","41","0.0609140600867933","0.0421029799412228","0.0797251402323638"
"1","2011","Employed","no degree/no degree yet","4","","",""
"2","2011","Not Employed","lower secondary degree","556","0.150491471249886","0.139132120369152","0.16185082213062"
"2","2011","Not Employed","secondary school degree","188","0.118038153315442","0.10271398655824","0.133362320072643"
"2","2011","Not Employed","college entrance qualification","133","0.0843644883106656","0.0703599182898108","0.0983690583315204"
"2","2011","Not Employed","Other degree","86","0.168706659107844","0.136549883674699","0.200863434540989"
"2","2011","Not Employed","no degree/no degree yet","38","0.121644527344796","0.0895712686948113","0.15371778599478"
"2","2011","Employed","lower secondary degree","266","0.0976659176825589","0.0868781538877294","0.108453681477388"
"2","2011","Employed","secondary school degree","434","0.0953335482306716","0.0867156948532197","0.103951401608124"
"2","2011","Employed","college entrance qualification","403","0.0905829457552214","0.0818485375650634","0.0993173539453795"
"2","2011","Employed","Other degree","63","0.0918984498656396","0.0691776512511048","0.114619248480174"
"2","2011","Employed","no degree/no degree yet","12","","",""
"3","2011","Not Employed","lower secondary degree","531","0.130501540545915","0.119799762814953","0.141203318276878"
"3","2011","Not Employed","secondary school degree","242","0.141539111895249","0.124983727964212","0.158094495826285"
"3","2011","Not Employed","college entrance qualification","217","0.14978376047471","0.131802269893088","0.167765251056332"
"3","2011","Not Employed","Other degree","72","0.141178617519571","0.111279035570806","0.171078199468337"
"3","2011","Not Employed","no degree/no degree yet","27","","",""
"3","2011","Employed","lower secondary degree","335","0.123321245152591","0.111372689189818","0.135269801115364"
"3","2011","Employed","secondary school degree","592","0.123505678949281","0.113850729674518","0.133160628224043"
"3","2011","Employed","college entrance qualification","650","0.1549861276751","0.143973091892805","0.165999163457394"
"3","2011","Employed","Other degree","66","0.111084362663725","0.086369452975374","0.135799272352076"
"3","2011","Employed","no degree/no degree yet","12","","",""
"4","2011","Not Employed","lower secondary degree","394","0.100843292623408","0.0912767524002586","0.110409832846557"
"4","2011","Not Employed","secondary school degree","196","0.106109230650594","0.0914820853280802","0.120736375973107"
"4","2011","Not Employed","college entrance qualification","183","0.124542881466394","0.107904712861521","0.141181050071267"
"4","2011","Not Employed","Other degree","39","0.0687529216766877","0.047025546171184","0.0904802971821914"
"4","2011","Not Employed","no degree/no degree yet","30","0.0740941406213555","0.0483939116851796","0.0997943695575315"
"4","2011","Employed","lower secondary degree","307","0.0919016324632893","0.0814036875187211","0.102399577407857"
"4","2011","Employed","secondary school degree","490","0.110187409394491","0.100998853977033","0.11937596481195"
"4","2011","Employed","college entrance qualification","449","0.107305967755645","0.0978872459260778","0.116724689585212"
"4","2011","Employed","Other degree","55","0.0679558325726076","0.0481618170594839","0.0877498480857312"
"4","2011","Employed","no degree/no degree yet","19","","",""
"5","2011","Not Employed","lower secondary degree","845","0.222176235371604","0.208969268002326","0.235383202740881"
"5","2011","Not Employed","secondary school degree","424","0.221860235280374","0.202126499623836","0.241593970936913"
"5","2011","Not Employed","college entrance qualification","344","0.227432056912794","0.20631065170823","0.248553462117357"
"5","2011","Not Employed","Other degree","86","0.162449628767808","0.130776274477931","0.194122983057686"
"5","2011","Not Employed","no degree/no degree yet","74","0.162023467513724","0.125868620135082","0.198178314892366"
"5","2011","Employed","lower secondary degree","774","0.264307149533044","0.248282853715934","0.280331445350155"
"5","2011","Employed","secondary school degree","1069","0.236592057474167","0.224120795651299","0.249063319297035"
"5","2011","Employed","college entrance qualification","766","0.18929666729241","0.177375159683187","0.201218174901632"
"5","2011","Employed","Other degree","153","0.279871241023589","0.244562152615139","0.315180329432039"
"5","2011","Employed","no degree/no degree yet","32","0.175595229723966","0.118232297440704","0.232958162007228"
"6","2011","Not Employed","lower secondary degree","311","0.0742766718032371","0.0659459904929706","0.0826073531135036"
"6","2011","Not Employed","secondary school degree","172","0.106438133806281","0.0917910318044981","0.121085235808063"
"6","2011","Not Employed","college entrance qualification","191","0.114147360335596","0.0981244166893954","0.130170303981796"
"6","2011","Not Employed","Other degree","26","","",""
"6","2011","Not Employed","no degree/no degree yet","56","0.118132016696175","0.0864620767369095","0.149801956655441"
"6","2011","Employed","lower secondary degree","304","0.10477072324013","0.0936415388072462","0.115899907673015"
"6","2011","Employed","secondary school degree","549","0.127611145682969","0.117820049036147","0.137402242329791"
"6","2011","Employed","college entrance qualification","625","0.151067430415383","0.140169331733528","0.161965529097239"
"6","2011","Employed","Other degree","63","0.0882643946330692","0.0659528559373455","0.110575933328793"
"6","2011","Employed","no degree/no degree yet","24","","",""
"7","2011","Not Employed","lower secondary degree","228","0.0584529394473379","0.0509998232387897","0.0659060556558862"
"7","2011","Not Employed","secondary school degree","145","0.0761342274386719","0.0635381541623532","0.0887303007149906"
"7","2011","Not Employed","college entrance qualification","196","0.139045250808527","0.12161125770204","0.156479243915013"
"7","2011","Not Employed","Other degree","43","0.0868269424006862","0.0626482378782697","0.111005646923103"
"7","2011","Not Employed","no degree/no degree yet","58","0.132895866720541","0.0995875252491671","0.166204208191914"
