"plh0175","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2002","direct migration background","Urban Area","358","0.137156940335778","0.123146441034795","0.15116743963676","6"
"6 on Scale 1 to 10","2002","direct migration background","Rural Area","76","0.158231397742056","0.125236874633392","0.19122592085072","6"
"6 on Scale 1 to 10","2002","no migration background","Urban Area","1405","0.123219251614787","0.117397977927194","0.129040525302379","6"
"6 on Scale 1 to 10","2002","no migration background","Rural Area","840","0.118649504765104","0.111039221183824","0.126259788346384","6"
"6 on Scale 1 to 10","2002","indirect migration background","Urban Area","90","0.126173764481564","0.100917964957092","0.151429564006035","6"
"6 on Scale 1 to 10","2002","indirect migration background","Rural Area","15","","","","6"
"7 on Scale 1 to 10","2002","no migration background","Urban Area","2152","0.175988584380164","0.169244203395998","0.18273296536433","7"
"7 on Scale 1 to 10","2002","no migration background","Rural Area","1258","0.180656746757224","0.171602473811748","0.1897110197027","7"
"7 on Scale 1 to 10","2002","direct migration background","Urban Area","431","0.175120216063086","0.15964123796514","0.190599194161031","7"
"7 on Scale 1 to 10","2002","direct migration background","Rural Area","81","0.189504332547812","0.154073277671778","0.224935387423845","7"
"7 on Scale 1 to 10","2002","indirect migration background","Urban Area","127","0.182104989963491","0.152750553065816","0.211459426861166","7"
"7 on Scale 1 to 10","2002","indirect migration background","Rural Area","15","","","","7"
"8 on Scale 1 to 10","2002","no migration background","Urban Area","2966","0.229288703438887","0.221843605354745","0.23673380152303","8"
"8 on Scale 1 to 10","2002","no migration background","Rural Area","1397","0.191174758637501","0.181920616364088","0.200428900910914","8"
"8 on Scale 1 to 10","2002","direct migration background","Rural Area","98","0.201770588646967","0.165488527127036","0.238052650166898","8"
"8 on Scale 1 to 10","2002","direct migration background","Urban Area","365","0.136583826939023","0.122597987384808","0.150569666493239","8"
"8 on Scale 1 to 10","2002","indirect migration background","Urban Area","110","0.134941711846357","0.108954490551134","0.16092893314158","8"
"8 on Scale 1 to 10","2002","indirect migration background","Rural Area","15","","","","8"
"9 on Scale 1 to 10","2002","no migration background","Urban Area","1314","0.0857769566657663","0.0808173797410136","0.0907365335905189","9"
"9 on Scale 1 to 10","2002","direct migration background","Urban Area","131","0.0542495915197498","0.0450246139578807","0.0634745690816188","9"
"9 on Scale 1 to 10","2002","direct migration background","Rural Area","33","0.0633415347379533","0.0413206844519481","0.0853623850239585","9"
"9 on Scale 1 to 10","2002","no migration background","Rural Area","525","0.0646943838334954","0.0589053830240128","0.070483384642978","9"
"9 on Scale 1 to 10","2002","indirect migration background","Urban Area","42","0.0596773506916535","0.0416593222856092","0.0776953790976977","9"
"9 on Scale 1 to 10","2002","indirect migration background","Rural Area","12","","","","9"
"0 Completely dissatisfied","2003","no migration background","Rural Area","142","0.0215311800000989","0.0180397433375966","0.0250226166626012","0"
"0 Completely dissatisfied","2003","no migration background","Urban Area","166","0.0162193248863826","0.0139501542130451","0.0184884955597202","0"
"0 Completely dissatisfied","2003","direct migration background","Urban Area","34","0.0238543716450207","0.0174295669130175","0.0302791763770239","0"
"0 Completely dissatisfied","2003","direct migration background","Rural Area","12","","","","0"
"0 Completely dissatisfied","2003","indirect migration background","Urban Area","16","","","","0"
"0 Completely dissatisfied","2003","indirect migration background","Rural Area","1","","","","0"
"1 on Scale 1 to 10","2003","no migration background","Rural Area","129","0.0235455126988912","0.0198981677798019","0.0271928576179806","1"
"1 on Scale 1 to 10","2003","no migration background","Urban Area","129","0.0143812744220887","0.0122425501822033","0.016519998661974","1"
"1 on Scale 1 to 10","2003","direct migration background","Urban Area","50","0.0352449917095874","0.0274811644752257","0.043008818943949","1"
"1 on Scale 1 to 10","2003","direct migration background","Rural Area","9","","","","1"
"1 on Scale 1 to 10","2003","indirect migration background","Urban Area","14","","","","1"
"1 on Scale 1 to 10","2003","indirect migration background","Rural Area","3","","","","1"
"10 Completely satisfied","2003","no migration background","Urban Area","924","0.0672470660875187","0.0627480078543226","0.0717461243207149","10"
"10 Completely satisfied","2003","no migration background","Rural Area","334","0.0545487780848924","0.0490860594295438","0.0600114967402411","10"
"10 Completely satisfied","2003","direct migration background","Urban Area","91","0.0476613157602488","0.0386912141619005","0.0566314173585972","10"
"10 Completely satisfied","2003","direct migration background","Rural Area","18","","","","10"
"10 Completely satisfied","2003","indirect migration background","Urban Area","42","0.0732769862146929","0.0534858945597066","0.0930680778696792","10"
"10 Completely satisfied","2003","indirect migration background","Rural Area","7","","","","10"
"2 on Scale 1 to 10","2003","no migration background","Urban Area","343","0.0332776376756036","0.0300556137665541","0.0364996615846532","2"
"2 on Scale 1 to 10","2003","no migration background","Rural Area","269","0.0404873152264386","0.035746188034515","0.0452284424183623","2"
"2 on Scale 1 to 10","2003","direct migration background","Rural Area","22","","","","2"
"2 on Scale 1 to 10","2003","indirect migration background","Urban Area","24","","","","2"
"2 on Scale 1 to 10","2003","direct migration background","Urban Area","94","0.0543314741425857","0.0447878385731803","0.063875109711991","2"
"2 on Scale 1 to 10","2003","indirect migration background","Rural Area","3","","","","2"
"3 on Scale 1 to 10","2003","no migration background","Urban Area","606","0.0551100501924754","0.0510107695659314","0.0592093308190194","3"
"3 on Scale 1 to 10","2003","no migration background","Rural Area","433","0.0665763948642252","0.0605799163273439","0.0725728734011065","3"
"3 on Scale 1 to 10","2003","direct migration background","Urban Area","153","0.0745890772622524","0.0635273342861951","0.0856508202383098","3"
"3 on Scale 1 to 10","2003","direct migration background","Rural Area","37","0.0910534886201717","0.0645905771956642","0.117516400044679","3"
"3 on Scale 1 to 10","2003","indirect migration background","Urban Area","37","0.0661842765914268","0.0473035379423331","0.0850650152405204","3"
"3 on Scale 1 to 10","2003","indirect migration background","Rural Area","2","","","","3"
"4 on Scale 1 to 10","2003","no migration background","Urban Area","685","0.0639739529820004","0.0595780591760194","0.0683698467879813","4"
"4 on Scale 1 to 10","2003","no migration background","Rural Area","502","0.077986242337007","0.0715360234165188","0.0844364612574953","4"
"4 on Scale 1 to 10","2003","direct migration background","Urban Area","218","0.107813049209611","0.0947548817615511","0.12087121665767","4"
"4 on Scale 1 to 10","2003","direct migration background","Rural Area","26","","","","4"
"4 on Scale 1 to 10","2003","indirect migration background","Urban Area","59","0.10348206613854","0.0803495425933937","0.126614589683686","4"
"4 on Scale 1 to 10","2003","indirect migration background","Rural Area","10","","","","4"
"5 on Scale 1 to 10","2003","no migration background","Urban Area","1626","0.149559284599744","0.143152644266314","0.155965924933175","5"
"5 on Scale 1 to 10","2003","no migration background","Rural Area","1080","0.173638803852077","0.164526984368926","0.182750623335228","5"
"5 on Scale 1 to 10","2003","direct migration background","Urban Area","372","0.170324504000464","0.154497040027653","0.186151967973276","5"
"5 on Scale 1 to 10","2003","direct migration background","Rural Area","86","0.166139378795598","0.131901788693426","0.200376968897771","5"
"5 on Scale 1 to 10","2003","indirect migration background","Urban Area","125","0.197947021867021","0.167685763021987","0.228208280712055","5"
"5 on Scale 1 to 10","2003","indirect migration background","Rural Area","10","","","","5"
"6 on Scale 1 to 10","2003","no migration background","Urban Area","1292","0.11470566919708","0.108981164514568","0.120430173879593","6"
"6 on Scale 1 to 10","2003","no migration background","Rural Area","769","0.116252862791776","0.108542716917291","0.123963008666262","6"
"6 on Scale 1 to 10","2003","direct migration background","Urban Area","333","0.142128819637431","0.127427011556652","0.15683062771821","6"
"6 on Scale 1 to 10","2003","direct migration background","Rural Area","70","0.153079838699323","0.119959070718749","0.186200606679897","6"
"6 on Scale 1 to 10","2003","indirect migration background","Urban Area","79","0.106995028596095","0.083519265710107","0.130470791482083","6"
"6 on Scale 1 to 10","2003","indirect migration background","Rural Area","11","","","","6"
"7 on Scale 1 to 10","2003","no migration background","Rural Area","1192","0.164789531983385","0.155865532606493","0.173713531360277","7"
"7 on Scale 1 to 10","2003","no migration background","Urban Area","2083","0.179921938168804","0.173021585471582","0.186822290866026","7"
"7 on Scale 1 to 10","2003","direct migration background","Urban Area","358","0.155996906406417","0.140719534623238","0.171274278189597","7"
"7 on Scale 1 to 10","2003","direct migration background","Rural Area","78","0.158022314216606","0.124469444973049","0.191575183460162","7"
"7 on Scale 1 to 10","2003","indirect migration background","Urban Area","105","0.159992774519599","0.132150630719069","0.187834918320129","7"
"7 on Scale 1 to 10","2003","indirect migration background","Rural Area","15","","","","7"
"8 on Scale 1 to 10","2003","no migration background","Urban Area","2802","0.217269330807613","0.209861227659606","0.22467743395562","8"
"8 on Scale 1 to 10","2003","no migration background","Rural Area","1252","0.180303128340457","0.17105561372234","0.189550642958574","8"
"8 on Scale 1 to 10","2003","direct migration background","Urban Area","338","0.137186510803039","0.12270103370999","0.151671987896087","8"
"8 on Scale 1 to 10","2003","direct migration background","Rural Area","72","0.170684418515248","0.136076377592737","0.20529245943776","8"
"8 on Scale 1 to 10","2003","indirect migration background","Urban Area","125","0.154710028870381","0.127245442154001","0.182174615586762","8"
"8 on Scale 1 to 10","2003","indirect migration background","Rural Area","22","","","","8"
"9 on Scale 1 to 10","2003","no migration background","Urban Area","1248","0.088334470980689","0.0832366508826981","0.0934322910786799","9"
"9 on Scale 1 to 10","2003","no migration background","Rural Area","537","0.0803402498207512","0.0738017677768373","0.0868787318646651","9"
"9 on Scale 1 to 10","2003","direct migration background","Urban Area","126","0.0508689794233427","0.0416175629637608","0.0601203958829246","9"
"9 on Scale 1 to 10","2003","indirect migration background","Urban Area","40","0.0381655161997566","0.0236143862746347","0.0527166461248785","9"
"9 on Scale 1 to 10","2003","direct migration background","Rural Area","24","","","","9"
"9 on Scale 1 to 10","2003","indirect migration background","Rural Area","10","","","","9"
"0 Completely dissatisfied","2004","no migration background","Urban Area","194","0.0238711072147501","0.0210791402571053","0.026663074172395","0"
"0 Completely dissatisfied","2004","no migration background","Rural Area","152","0.0282377192496304","0.0242013510348744","0.0322740874643865","0"
"0 Completely dissatisfied","2004","direct migration background","Rural Area","4","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","Urban Area","9","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","Rural Area","4","","","","0"
"0 Completely dissatisfied","2004","direct migration background","Urban Area","38","0.0266039525752131","0.0196916044846753","0.0335163006657509","0"
"1 on Scale 1 to 10","2004","no migration background","Rural Area","135","0.0220947016587665","0.018513008139263","0.02567639517827","1"
"1 on Scale 1 to 10","2004","no migration background","Urban Area","169","0.0175859935310336","0.0151819012392749","0.0199900858227924","1"
"1 on Scale 1 to 10","2004","indirect migration background","Urban Area","12","","","","1"
"1 on Scale 1 to 10","2004","direct migration background","Urban Area","32","0.0150409954097993","0.00981276046846461","0.020269230351134","1"
"1 on Scale 1 to 10","2004","direct migration background","Rural Area","10","","","","1"
"1 on Scale 1 to 10","2004","indirect migration background","Rural Area","1","","","","1"
"10 Completely satisfied","2004","no migration background","Urban Area","775","0.0579313186825026","0.0536584612854567","0.0622041760795485","10"
"10 Completely satisfied","2004","no migration background","Rural Area","335","0.0573078148197195","0.0516442766925804","0.0629713529468586","10"
"10 Completely satisfied","2004","direct migration background","Urban Area","77","0.0340614082958552","0.0262700390396218","0.0418527775520886","10"
"10 Completely satisfied","2004","direct migration background","Rural Area","16","","","","10"
"10 Completely satisfied","2004","indirect migration background","Urban Area","23","","","","10"
"10 Completely satisfied","2004","indirect migration background","Rural Area","6","","","","10"
"2 on Scale 1 to 10","2004","no migration background","Urban Area","378","0.0385519323077825","0.0350306049613334","0.0420732596542315","2"
"2 on Scale 1 to 10","2004","no migration background","Rural Area","292","0.0480712208540596","0.0428587846205031","0.0532836570876161","2"
"2 on Scale 1 to 10","2004","indirect migration background","Urban Area","36","0.0688645653292839","0.0497190179786031","0.0880101126799646","2"
"2 on Scale 1 to 10","2004","indirect migration background","Rural Area","4","","","","2"
"2 on Scale 1 to 10","2004","direct migration background","Urban Area","109","0.0522822901584233","0.0427208232106927","0.0618437571061539","2"
"2 on Scale 1 to 10","2004","direct migration background","Rural Area","20","","","","2"
"3 on Scale 1 to 10","2004","no migration background","Urban Area","592","0.0611788111293825","0.0567953983779424","0.0655622238808225","3"
"3 on Scale 1 to 10","2004","no migration background","Rural Area","479","0.0801354491509469","0.0735198340521314","0.0867510642497624","3"
"3 on Scale 1 to 10","2004","direct migration background","Urban Area","159","0.0788901963194687","0.0673110924654794","0.090469300173458","3"
"3 on Scale 1 to 10","2004","direct migration background","Rural Area","36","0.077369403656808","0.0521749602363403","0.102563847077276","3"
"3 on Scale 1 to 10","2004","indirect migration background","Urban Area","52","0.0745628002530833","0.054701940903616","0.0944236596025506","3"
"3 on Scale 1 to 10","2004","indirect migration background","Rural Area","5","","","","3"
"4 on Scale 1 to 10","2004","no migration background","Urban Area","689","0.0680455951642012","0.0634396607477758","0.0726515295806266","4"
"4 on Scale 1 to 10","2004","no migration background","Rural Area","447","0.0665686301130402","0.060494669705255","0.0726425905208253","4"
"4 on Scale 1 to 10","2004","direct migration background","Urban Area","183","0.10745660168593","0.0941539276191217","0.120759275752739","4"
"4 on Scale 1 to 10","2004","direct migration background","Rural Area","31","0.081815825604614","0.0559700376007255","0.107661613608503","4"
"4 on Scale 1 to 10","2004","indirect migration background","Urban Area","54","0.0748776053678522","0.0549782492116268","0.0947769615240776","4"
"4 on Scale 1 to 10","2004","indirect migration background","Rural Area","6","","","","4"
"5 on Scale 1 to 10","2004","no migration background","Urban Area","1689","0.159889123016248","0.153185676130612","0.166592569901885","5"
"5 on Scale 1 to 10","2004","no migration background","Rural Area","1085","0.17191529919175","0.162721593545853","0.181109004837646","5"
"5 on Scale 1 to 10","2004","direct migration background","Urban Area","392","0.1922919285111","0.175363545857639","0.20922031116456","5"
"5 on Scale 1 to 10","2004","direct migration background","Rural Area","79","0.184601897389068","0.148016384635759","0.221187410142377","5"
"5 on Scale 1 to 10","2004","indirect migration background","Urban Area","139","0.230427777962244","0.19858906071423","0.262266495210258","5"
"5 on Scale 1 to 10","2004","indirect migration background","Rural Area","15","","","","5"
"6 on Scale 1 to 10","2004","direct migration background","Rural Area","61","0.126407194661974","0.0950709724278012","0.157743416896147","6"
"6 on Scale 1 to 10","2004","indirect migration background","Urban Area","90","0.145998862344076","0.119301557842756","0.172696166845395","6"
"6 on Scale 1 to 10","2004","indirect migration background","Rural Area","15","","","","6"
"6 on Scale 1 to 10","2004","no migration background","Urban Area","1333","0.120475593252785","0.114521798031109","0.126429388474461","6"
"6 on Scale 1 to 10","2004","no migration background","Rural Area","769","0.114588329939797","0.10682695316782","0.122349706711773","6"
"6 on Scale 1 to 10","2004","direct migration background","Urban Area","292","0.136632972455917","0.121879874838185","0.15138607007365","6"
"7 on Scale 1 to 10","2004","no migration background","Urban Area","1982","0.173562959748445","0.166635822073671","0.180490097423219","7"
"7 on Scale 1 to 10","2004","no migration background","Rural Area","1117","0.165820590275799","0.156758155122111","0.174883025429487","7"
"7 on Scale 1 to 10","2004","direct migration background","Urban Area","364","0.15957488299092","0.143844492364996","0.175305273616843","7"
"7 on Scale 1 to 10","2004","direct migration background","Rural Area","74","0.151625406029012","0.117804438052412","0.185446374005611","7"
"7 on Scale 1 to 10","2004","indirect migration background","Urban Area","111","0.15062219654189","0.123578976829645","0.177665416254136","7"
"7 on Scale 1 to 10","2004","indirect migration background","Rural Area","21","","","","7"
"8 on Scale 1 to 10","2004","indirect migration background","Urban Area","104","0.13591476477953","0.110004308221653","0.161825221337408","8"
"8 on Scale 1 to 10","2004","no migration background","Urban Area","2623","0.206699511332301","0.199293080106266","0.214105942558336","8"
"8 on Scale 1 to 10","2004","no migration background","Rural Area","1184","0.178584915919885","0.169252379908823","0.187917451930948","8"
"8 on Scale 1 to 10","2004","direct migration background","Urban Area","315","0.143755255450295","0.128685071507051","0.15882543939354","8"
"8 on Scale 1 to 10","2004","direct migration background","Rural Area","80","0.192577230084173","0.155392966764007","0.229761493404339","8"
"8 on Scale 1 to 10","2004","indirect migration background","Rural Area","16","","","","8"
"9 on Scale 1 to 10","2004","no migration background","Urban Area","1059","0.0722080546205688","0.0674739426031055","0.076942166638032","9"
"9 on Scale 1 to 10","2004","no migration background","Rural Area","475","0.0666753288266059","0.060596850020595","0.0727538076326169","9"
"9 on Scale 1 to 10","2004","direct migration background","Rural Area","21","","","","9"
"9 on Scale 1 to 10","2004","indirect migration background","Urban Area","42","0.0407066080690558","0.0257658842174396","0.055647331920672","9"
"9 on Scale 1 to 10","2004","direct migration background","Urban Area","121","0.0534095161470784","0.0437512733847075","0.0630677589094493","9"
"9 on Scale 1 to 10","2004","indirect migration background","Rural Area","13","","","","9"
"0 Completely dissatisfied","2005","no migration background","Urban Area","162","0.0203313007741563","0.0176966662038101","0.0229659353445026","0"
"0 Completely dissatisfied","2005","no migration background","Rural Area","155","0.0272849836385722","0.0232425280508752","0.0313274392262692","0"
"0 Completely dissatisfied","2005","direct migration background","Rural Area","20","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","Rural Area","4","","","","0"
"0 Completely dissatisfied","2005","direct migration background","Urban Area","43","0.0298258145950913","0.0222776654900329","0.0373739637001497","0"
"0 Completely dissatisfied","2005","indirect migration background","Urban Area","16","","","","0"
"1 on Scale 1 to 10","2005","no migration background","Urban Area","156","0.0183717842305477","0.0158648244187654","0.02087874404233","1"
"1 on Scale 1 to 10","2005","no migration background","Rural Area","130","0.0243583461641798","0.0205330975710119","0.0281835947573476","1"
"1 on Scale 1 to 10","2005","indirect migration background","Urban Area","11","","","","1"
"1 on Scale 1 to 10","2005","direct migration background","Urban Area","39","0.0253724400104729","0.0183946175153529","0.0323502625055929","1"
"1 on Scale 1 to 10","2005","direct migration background","Rural Area","6","","","","1"
"1 on Scale 1 to 10","2005","indirect migration background","Rural Area","2","","","","1"
"10 Completely satisfied","2005","no migration background","Urban Area","765","0.0619180891450418","0.0574189715915196","0.066417206698564","10"
"10 Completely satisfied","2005","no migration background","Rural Area","350","0.0601063885223029","0.0542085854931615","0.0660041915514443","10"
"10 Completely satisfied","2005","direct migration background","Urban Area","71","0.035051910717368","0.0268912132134045","0.0432126082213314","10"
"10 Completely satisfied","2005","direct migration background","Rural Area","19","","","","10"
"10 Completely satisfied","2005","indirect migration background","Urban Area","27","","","","10"
"10 Completely satisfied","2005","indirect migration background","Rural Area","9","","","","10"
"2 on Scale 1 to 10","2005","no migration background","Urban Area","351","0.040069287992935","0.036408083865055","0.043730492120815","2"
"2 on Scale 1 to 10","2005","no migration background","Rural Area","294","0.0513307717963073","0.045855106393599","0.0568064371990155","2"
"2 on Scale 1 to 10","2005","direct migration background","Rural Area","19","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","Urban Area","27","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","Rural Area","4","","","","2"
"2 on Scale 1 to 10","2005","direct migration background","Urban Area","99","0.0581838515248898","0.0477965256710199","0.0685711773787596","2"
"3 on Scale 1 to 10","2005","no migration background","Urban Area","577","0.0593245185589012","0.0549145528680281","0.0637344842497743","3"
"3 on Scale 1 to 10","2005","no migration background","Rural Area","469","0.0808820342850891","0.0741164975156508","0.0876475710545273","3"
"3 on Scale 1 to 10","2005","direct migration background","Urban Area","164","0.100752243852415","0.0873959335202622","0.114108554184567","3"
"3 on Scale 1 to 10","2005","direct migration background","Rural Area","30","0.0978343737667133","0.0689714874326594","0.126697260100767","3"
"3 on Scale 1 to 10","2005","indirect migration background","Urban Area","61","0.112683112932911","0.0892587459972203","0.136107479868601","3"
"3 on Scale 1 to 10","2005","indirect migration background","Rural Area","8","","","","3"
"4 on Scale 1 to 10","2005","no migration background","Urban Area","663","0.0632751649096086","0.058730301374886","0.0678200284443312","4"
"4 on Scale 1 to 10","2005","no migration background","Rural Area","458","0.0802338480166888","0.0734930995663532","0.0869745964670243","4"
"4 on Scale 1 to 10","2005","direct migration background","Urban Area","198","0.0936126778384611","0.0806872864754182","0.106538069201504","4"
"4 on Scale 1 to 10","2005","direct migration background","Rural Area","32","0.0798426489232941","0.0535097055681405","0.106175592278448","4"
"4 on Scale 1 to 10","2005","indirect migration background","Urban Area","59","0.0779864208956361","0.0581219398234372","0.0978509019678351","4"
"4 on Scale 1 to 10","2005","indirect migration background","Rural Area","6","","","","4"
"5 on Scale 1 to 10","2005","no migration background","Rural Area","973","0.157914937148522","0.148866362241067","0.166963512055978","5"
"5 on Scale 1 to 10","2005","no migration background","Urban Area","1513","0.152137324644289","0.14543263262444","0.158842016664138","5"
"5 on Scale 1 to 10","2005","direct migration background","Urban Area","354","0.195009718804435","0.17742874596904","0.212590691639831","5"
"5 on Scale 1 to 10","2005","direct migration background","Rural Area","77","0.188571903609183","0.150569208293871","0.226574598924495","5"
"5 on Scale 1 to 10","2005","indirect migration background","Rural Area","20","","","","5"
"5 on Scale 1 to 10","2005","indirect migration background","Urban Area","119","0.171676280646779","0.143740920947984","0.199611640345574","5"
"6 on Scale 1 to 10","2005","no migration background","Urban Area","1257","0.116677728284393","0.110684625031314","0.122670831537472","6"
"6 on Scale 1 to 10","2005","no migration background","Rural Area","718","0.11145414439623","0.103645446302376","0.119262842490084","6"
"6 on Scale 1 to 10","2005","direct migration background","Urban Area","250","0.127474719632191","0.112676124164356","0.142273315100027","6"
"6 on Scale 1 to 10","2005","direct migration background","Rural Area","55","0.140392420376162","0.106642493577223","0.174142347175101","6"
"6 on Scale 1 to 10","2005","indirect migration background","Urban Area","99","0.177664809203202","0.149349310446926","0.205980307959478","6"
"6 on Scale 1 to 10","2005","indirect migration background","Rural Area","13","","","","6"
"7 on Scale 1 to 10","2005","no migration background","Urban Area","1936","0.176942509126606","0.169818419673651","0.184066598579561","7"
"7 on Scale 1 to 10","2005","no migration background","Rural Area","1027","0.151238048876134","0.142347796653316","0.160128301098951","7"
"7 on Scale 1 to 10","2005","direct migration background","Urban Area","331","0.151337486411119","0.135435176087517","0.167239796734722","7"
"7 on Scale 1 to 10","2005","indirect migration background","Urban Area","110","0.129026963876559","0.104193250453571","0.153860677299546","7"
"7 on Scale 1 to 10","2005","indirect migration background","Rural Area","11","","","","7"
"7 on Scale 1 to 10","2005","direct migration background","Rural Area","60","0.116757946222161","0.0855594271523555","0.147956465291966","7"
"8 on Scale 1 to 10","2005","no migration background","Urban Area","2499","0.206584820781641","0.199026981651683","0.214142659911599","8"
"8 on Scale 1 to 10","2005","no migration background","Rural Area","1193","0.180155531651788","0.170619226614222","0.189691836689355","8"
"8 on Scale 1 to 10","2005","direct migration background","Urban Area","292","0.128472092858649","0.113624210944844","0.143319974772455","8"
"8 on Scale 1 to 10","2005","direct migration background","Rural Area","75","0.189203216164257","0.151151771287733","0.22725466104078","8"
"8 on Scale 1 to 10","2005","indirect migration background","Urban Area","127","0.176467008320239","0.148226576468616","0.204707440171863","8"
"8 on Scale 1 to 10","2005","indirect migration background","Rural Area","17","","","","8"
"9 on Scale 1 to 10","2005","no migration background","Urban Area","1144","0.0843674715518806","0.0791789179151844","0.0895560251885768","9"
"9 on Scale 1 to 10","2005","no migration background","Rural Area","472","0.0750409655041862","0.0685036257839806","0.0815783052243917","9"
"9 on Scale 1 to 10","2005","direct migration background","Urban Area","110","0.0549070437549067","0.0447989153476792","0.0650151721621342","9"
"9 on Scale 1 to 10","2005","direct migration background","Rural Area","14","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","Urban Area","44","0.0409568750860948","0.0262749992825544","0.0556387508896352","9"
"9 on Scale 1 to 10","2005","indirect migration background","Rural Area","8","","","","9"
"0 Completely dissatisfied","2006","no migration background","Urban Area","186","0.0230646835098415","0.020356162896458","0.025773204123225","0"
"0 Completely dissatisfied","2006","no migration background","Rural Area","150","0.0231094991757541","0.0195235220056345","0.0266954763458737","0"
"0 Completely dissatisfied","2006","direct migration background","Rural Area","8","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","Rural Area","2","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","Urban Area","18","","","","0"
"0 Completely dissatisfied","2006","direct migration background","Urban Area","41","0.02995691781607","0.0223673808592323","0.0375464547729078","0"
"1 on Scale 1 to 10","2006","no migration background","Urban Area","185","0.0192451849062865","0.0167662406610226","0.0217241291515504","1"
"1 on Scale 1 to 10","2006","direct migration background","Rural Area","10","","","","1"
"1 on Scale 1 to 10","2006","no migration background","Rural Area","157","0.0301294539017492","0.0260496261712816","0.0342092816322169","1"
"1 on Scale 1 to 10","2006","direct migration background","Urban Area","37","0.0255589875600676","0.0185327827493545","0.0325851923707808","1"
"1 on Scale 1 to 10","2006","indirect migration background","Rural Area","4","","","","1"
"1 on Scale 1 to 10","2006","indirect migration background","Urban Area","12","","","","1"
"10 Completely satisfied","2006","no migration background","Urban Area","885","0.0637300027666224","0.0593224450055155","0.0681375605277292","10"
"10 Completely satisfied","2006","no migration background","Rural Area","355","0.0560003578919487","0.0505129072576646","0.0614878085262327","10"
"10 Completely satisfied","2006","direct migration background","Urban Area","79","0.0341127060116842","0.0260311959695726","0.0421942160537957","10"
"10 Completely satisfied","2006","direct migration background","Rural Area","17","","","","10"
"10 Completely satisfied","2006","indirect migration background","Urban Area","34","0.048998743141961","0.0328451534023836","0.0651523328815383","10"
"10 Completely satisfied","2006","indirect migration background","Rural Area","4","","","","10"
"2 on Scale 1 to 10","2006","no migration background","Urban Area","368","0.0377962056857254","0.0343552179485993","0.0412371934228514","2"
"2 on Scale 1 to 10","2006","no migration background","Rural Area","312","0.0479759007226203","0.042875258638298","0.0530765428069426","2"
"2 on Scale 1 to 10","2006","direct migration background","Urban Area","84","0.053406910275756","0.0433965064771036","0.0634173140744084","2"
"2 on Scale 1 to 10","2006","direct migration background","Rural Area","24","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","Urban Area","31","0.0664459763144863","0.0478083712684659","0.0850835813605066","2"
"2 on Scale 1 to 10","2006","indirect migration background","Rural Area","5","","","","2"
"3 on Scale 1 to 10","2006","no migration background","Urban Area","615","0.0597937327452169","0.0555154952035877","0.0640719702868461","3"
"3 on Scale 1 to 10","2006","no migration background","Rural Area","511","0.0800767973868446","0.0735991329801025","0.0865544617935868","3"
"3 on Scale 1 to 10","2006","indirect migration background","Urban Area","48","0.0701226774710574","0.0510141110391003","0.0892312439030145","3"
"3 on Scale 1 to 10","2006","direct migration background","Urban Area","156","0.0818652703751061","0.0696592451641227","0.0940712955860896","3"
"3 on Scale 1 to 10","2006","direct migration background","Rural Area","36","0.0880649421378066","0.0610268932806872","0.115102990994926","3"
"3 on Scale 1 to 10","2006","indirect migration background","Rural Area","15","","","","3"
"4 on Scale 1 to 10","2006","no migration background","Urban Area","716","0.0704510728103933","0.0658335885593882","0.0750685570613984","4"
"4 on Scale 1 to 10","2006","no migration background","Rural Area","495","0.0740120921143131","0.0677640592064839","0.0802601250221422","4"
"4 on Scale 1 to 10","2006","direct migration background","Urban Area","186","0.112485987315161","0.0984187755170897","0.126553199113233","4"
"4 on Scale 1 to 10","2006","direct migration background","Rural Area","48","0.160697906677763","0.125658549636514","0.195737263719012","4"
"4 on Scale 1 to 10","2006","indirect migration background","Urban Area","56","0.0692878193105345","0.0502848188633334","0.0882908197577356","4"
"4 on Scale 1 to 10","2006","indirect migration background","Rural Area","10","","","","4"
"5 on Scale 1 to 10","2006","no migration background","Urban Area","1667","0.152721218101537","0.146230565793094","0.15921187040998","5"
"5 on Scale 1 to 10","2006","no migration background","Rural Area","1080","0.16273920865812","0.153929413975573","0.171549003340666","5"
"5 on Scale 1 to 10","2006","direct migration background","Urban Area","371","0.205393722535168","0.187407465993354","0.223379979076982","5"
"5 on Scale 1 to 10","2006","direct migration background","Rural Area","72","0.16654539867478","0.130998709304521","0.202092088045038","5"
"5 on Scale 1 to 10","2006","indirect migration background","Urban Area","115","0.159120788789236","0.131748172940162","0.18649340463831","5"
"5 on Scale 1 to 10","2006","indirect migration background","Rural Area","15","","","","5"
